energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-5.86793397,2.20699182,0.53209706,1.30717287,0.00438315,0.06421361,0.62052697,0.00000000
-5.86193097,2.28755772,0.55166353,1.36912021,0.00425390,0.06240417,0.63152476,0.00000000
-5.85592796,2.38026672,0.57395138,1.43649649,0.00420919,0.06207713,0.64693120,0.00000000
-5.84992496,2.48419385,0.59865483,1.50889512,0.00423881,0.06311982,0.66643538,0.00000000
-5.84392196,2.59830081,0.62544782,1.58581366,0.00433284,0.06542152,0.68971896,0.00000000
-5.83791896,2.72141097,0.65397916,1.66664069,0.00448167,0.06887223,0.71644765,0.00000000
-5.83191596,2.85218951,0.68386873,1.75064689,0.00467608,0.07336107,0.74626348,0.00000000
-5.82591296,2.98913174,0.71470539,1.83698182,0.00490723,0.07877474,0.77877862,0.00000000
-5.81990995,3.13056142,0.74604706,1.92467737,0.00516667,0.08499597,0.81357157,0.00000000
-5.81390695,3.27464098,0.77742325,2.01265856,0.00544639,0.09190236,0.85018636,0.00000000
-5.80790395,3.41939458,0.80834022,2.09976213,0.00573885,0.09936561,0.88813530,0.00000000
-5.80190095,3.56274389,0.83828883,2.18476254,0.00603695,0.10725137,0.92690532,0.00000000
-5.79589795,3.70255615,0.86675485,2.26640479,0.00633418,0.11541971,0.96596803,0.00000000
-5.78989495,3.83670269,0.89323140,2.34344297,0.00662457,0.12372635,1.00479301,0.00000000
-5.78389195,3.96312583,0.91723312,2.41468286,0.00690281,0.13202454,1.04286398,0.00000000
-5.77788894,4.07991085,0.93831138,2.47902678,0.00716430,0.14016766,1.07969680,0.00000000
-5.77188594,4.18535980,0.95606990,2.53551840,0.00740521,0.14801235,1.11485868,0.00000000
-5.76588294,4.27806308,0.97018004,2.58338528,0.00762255,0.15542208,1.14798720,0.00000000
-5.75987994,4.35696489,0.98039491,2.62207676,0.00781421,0.16227098,1.17880817,0.00000000
-5.75387694,4.42141882,0.98656170,2.65129504,0.00797901,0.16844778,1.20715115,0.00000000
-5.74787394,4.47122981,0.98863146,2.67101744,0.00811671,0.17385954,1.23296150,0.00000000
-5.74187094,4.50667984,0.98666583,2.68150832,0.00822801,0.17843513,1.25630808,0.00000000
-5.73586793,4.52853497,0.98084024,2.68331954,0.00831454,0.18212802,1.27738583,0.00000000
-5.72986493,4.53803245,0.97144329,2.67727896,0.00837879,0.18491849,1.29651281,0.00000000
-5.72386193,4.53684776,0.95887231,2.66446698,0.00842399,0.18681481,1.31412143,0.00000000
-5.71785893,4.52704210,0.94362499,2.64618183,0.00845406,0.18785353,1.33074406,0.00000000
-5.71185593,4.51099225,0.92628753,2.62389484,0.00847344,0.18809864,1.34699347,0.00000000
-5.70585293,4.49130541,0.90751944,2.59919752,0.00848688,0.18763971,1.36353873,0.00000000
-5.69984992,4.47072248,0.88803575,2.57374264,0.00849933,0.18658899,1.38107765,0.00000000
-5.69384692,4.45201394,0.86858705,2.54918173,0.00851573,0.18507755,1.40030689,0.00000000
-5.68784392,4.43787265,0.84993817,2.52710191,0.00854074,0.18325069,1.42189110,0.00000000
-5.68184092,4.43080831,0.83284619,2.50896467,0.00857865,0.18126271,1.44643236,0.00000000
-5.67583792,4.43304807,0.81803835,2.49604923,0.00863313,0.17927127,1.47444142,0.00000000
-5.66983492,4.44644741,0.80619087,2.48940295,0.00870706,0.17743160,1.50631193,0.00000000
-5.66383192,4.47241495,0.79790889,2.48980084,0.00880245,0.17589078,1.54229876,0.00000000
-5.65782891,4.51185421,0.79370846,2.49771565,0.00892026,0.17478223,1.58250133,0.00000000
-5.65182591,4.56512425,0.79400080,2.51329974,0.00906039,0.17422081,1.62685264,0.00000000
-5.64582291,4.63202052,0.79907933,2.53637918,0.00922162,0.17429853,1.67511430,0.00000000
-5.63981991,4.71177618,0.80910966,2.56646000,0.00940165,0.17508108,1.72687765,0.00000000
-5.63381691,4.80308315,0.82412285,2.60274610,0.00959712,0.17660540,1.78157092,0.00000000
-5.62781391,4.90413171,0.84401197,2.64416765,0.00980375,0.17887824,1.83847178,0.00000000
-5.62181091,5.01266640,0.86853204,2.68941867,0.01001645,0.18187575,1.89672495,0.00000000
-5.61580790,5.12605566,0.89730333,2.73700192,0.01022948,0.18554419,1.95536382,0.00000000
-5.60980490,5.24137239,0.92981808,2.78527919,0.01043665,0.18980165,2.01333543,0.00000000
-5.60380190,5.35548200,0.96545034,2.83252500,0.01063151,0.19454068,2.06952781,0.00000000
-5.59779890,5.46513505,1.00346900,2.87698154,0.01080759,0.19963179,2.12279872,0.00000000
-5.59179590,5.56706112,1.04305361,2.91691294,0.01095858,0.20492763,2.17200500,0.00000000
-5.58579290,5.65806116,1.08331298,2.95065723,0.01107853,0.21026771,2.21603162,0.00000000
-5.57978989,5.73509563,1.12330595,2.97667414,0.01116208,0.21548352,2.25381986,0.00000000
-5.57378689,5.79536615,1.16206415,2.99358770,0.01120457,0.22040380,2.28439370,0.00000000
-5.56778389,5.83638879,1.19861621,3.00022251,0.01120225,0.22485998,2.30688420,0.00000000
-5.56178089,5.85605748,1.23201278,2.99563296,0.01115231,0.22869128,2.32055120,0.00000000
-5.55577789,5.85269631,1.26135175,2.97912500,0.01105300,0.23174970,2.32480200,0.00000000
-5.54977489,5.82509999,1.28580302,2.95027032,0.01090367,0.23390441,2.31920670,0.00000000
-5.54377189,5.77256192,1.30463193,2.90891293,0.01070474,0.23504565,2.30351006,0.00000000
-5.53776888,5.69488967,1.31722063,2.85516847,0.01045772,0.23508784,2.27763940,0.00000000
-5.53176588,5.59240791,1.32308664,2.78941675,0.01016510,0.23397198,2.24170868,0.00000000
-5.52576288,5.46594921,1.32189787,2.71228798,0.00983030,0.23166715,2.19601847,0.00000000
-5.51975988,5.31683302,1.31348338,2.62464360,0.00945752,0.22817114,2.14105175,0.00000000
-5.51375688,5.14683387,1.29783961,2.52755227,0.00905166,0.22351017,2.07746576,0.00000000
-5.50775388,4.95813954,1.27513160,2.42226207,0.00861814,0.21773782,2.00607982,0.00000000
-5.50175088,4.75330061,1.24568912,2.31016968,0.00816279,0.21093311,1.92785948,0.00000000
-5.49574787,4.53517260,1.20999782,2.19278750,0.00769164,0.20319783,1.84389730,0.00000000
-5.48974487,4.30685235,1.16868576,2.07170955,0.00721083,0.19465341,1.75539073,0.00000000
-5.48374187,4.07161037,1.12250568,1.94857710,0.00672646,0.18543713,1.66361759,0.00000000
-5.47773887,3.83282089,1.07231390,1.82504474,0.00624442,0.17569816,1.56990995,0.00000000
-5.47173587,3.59389147,1.01904648,1.70274779,0.00577033,0.16559331,1.47562700,0.00000000
-5.46573287,3.35819402,0.96369366,1.58327165,0.00530938,0.15528278,1.38212769,0.00000000
-5.45972986,3.12899892,0.90727363,1.46812366,0.00486630,0.14492600,1.29074411,0.00000000
-5.45372686,2.90941389,0.85080640,1.35870810,0.00444525,0.13467775,1.20275607,0.00000000
-5.44772386,2.70232888,0.79528892,1.25630448,0.00404979,0.12468454,1.11936793,0.00000000
-5.44172086,2.51036839,0.74167215,1.16204961,0.00368287,0.11508156,1.04168799,0.00000000
-5.43571786,2.33585178,0.69084075,1.07692348,0.00334677,0.10599000,0.97071122,0.00000000
-5.42971486,2.18076244,0.64359603,1.00173896,0.00304316,0.09751507,0.90730545,0.00000000
-5.42371186,2.04672593,0.60064247,0.93713544,0.00277304,0.08974453,0.85220146,0.00000000
-5.41770885,1.93499723,0.56257794,0.88357600,0.00253686,0.08274780,0.80598690,0.00000000
-5.41170585,1.84645669,0.52988771,0.84134827,0.00233450,0.07657571,0.76910403,0.00000000
-5.40570285,1.78161444,0.50294207,0.81056843,0.00216533,0.07126072,0.74185107,0.00000000
-5.39969985,1.74062239,0.48199724,0.79118825,0.00202828,0.06681761,0.72438682,0.00000000
-5.39369685,1.72329308,0.46719920,0.78300485,0.00192189,0.06324466,0.71673812,0.00000000
-5.38769385,1.72912449,0.45859004,0.78567277,0.00184439,0.06052512,0.71880962,0.00000000
-5.38169085,1.75732970,0.45611616,0.79871820,0.00179376,0.05862900,0.73039544,0.00000000
-5.37568784,1.80687041,0.45963791,0.82155485,0.00176780,0.05751502,0.75119192,0.00000000
-5.36968484,1.87649312,0.46894011,0.85350117,0.00176422,0.05713272,0.78081108,0.00000000
-5.36368184,1.96476692,0.48374291,0.89379855,0.00178068,0.05742466,0.81879409,0.00000000
-5.35767884,2.07012168,0.50371266,0.94163003,0.00181490,0.05832861,0.86462434,0.00000000
-5.35167584,2.19088549,0.52847220,0.99613901,0.00186469,0.05977958,0.91773945,0.00000000
-5.34567284,2.32532039,0.55761054,1.05644764,0.00192801,0.06171189,0.97754204,0.00000000
-5.33966983,2.47165524,0.59069139,1.12167407,0.00200304,0.06406090,1.04340881,0.00000000
-5.33366683,2.62811479,0.62726062,1.19094836,0.00208821,0.06676462,1.11469773,0.00000000
-5.32766383,2.79294432,0.66685244,1.26342633,0.00218223,0.06976498,1.19075324,0.00000000
-5.32166083,2.96442904,0.70899434,1.33830089,0.00228412,0.07300883,1.27090955,0.00000000
-5.31565783,3.14090803,0.75321079,1.41481064,0.00239320,0.07644860,1.35449198,0.00000000
-5.30965483,3.32078251,0.79902598,1.49224528,0.00250909,0.08004259,1.44081682,0.00000000
-5.30365183,3.50251863,0.84596547,1.56994789,0.00263170,0.08375495,1.52918982,0.00000000
-5.29764882,3.68464540,0.89355733,1.64731406,0.00276118,0.08755528,1.61890390,0.00000000
-5.29164582,3.86574835,0.94133270,1.72378815,0.00289790,0.09141799,1.70923660,0.00000000
-5.28564282,4.04446023,0.98882621,1.79885724,0.00304236,0.09532130,1.79944759,0.00000000
-5.27963982,4.21945003,1.03557647,1.87204332,0.00319516,0.09924612,1.88877723,0.00000000
-5.27363682,4.38941181,1.08112683,1.94289455,0.00335692,0.10317477,1.97644625,0.00000000
-5.26763382,4.55305503,1.12502678,2.01097658,0.00352821,0.10708967,2.06165742,0.00000000
-5.26163082,4.70909793,1.16683398,2.07586483,0.00370953,0.11097200,2.14359947,0.00000000
-5.25562781,4.85626549,1.20611725,2.13713872,0.00390120,0.11480058,2.22145354,0.00000000
-5.24962481,4.99329313,1.24246048,2.19437866,0.00410333,0.11855093,2.29440235,0.00000000
-5.24362181,5.11893709,1.27546750,2.24716664,0.00431584,0.12219463,2.36164210,0.00000000
-5.23761881,5.23199196,1.30476792,2.29509063,0.00453837,0.12569903,2.42239685,0.00000000
-5.23161581,5.33131517,1.33002374,2.33775330,0.00477035,0.12902738,2.47593508,0.00000000
-5.22561281,5.41585799,1.35093651,2.37478461,0.00501098,0.13213935,2.52158792,0.00000000
-5.21960980,5.48470179,1.36725487,2.40585804,0.00525927,0.13499204,2.55876824,0.00000000
-5.21360680,5.53709804,1.37878217,2.43070957,0.00551410,0.13754132,2.58699005,0.00000000
-5.20760380,5.57250987,1.38538371,2.44915839,0.00577427,0.13974348,2.60588717,0.00000000
-5.20160080,5.59065303,1.38699339,2.46112800,0.00603854,0.14155717,2.61523033,0.00000000
-5.19559780,5.59153357,1.38361929,2.46666641,0.00630573,0.14294549,2.61494181,0.00000000
-5.18959480,5.57547979,1.37534797,2.46596380,0.00657471,0.14387803,2.60510689,0.00000000
-5.18359180,5.54316618,1.36234708,2.45936639,0.00684454,0.14433290,2.58598128,0.00000000
-5.17758879,5.49562719,1.34486613,2.44738520,0.00711438,0.14429851,2.55799402,0.00000000
-5.17158579,5.43425931,1.32323519,2.43069856,0.00738361,0.14377500,2.52174558,0.00000000
-5.16558279,5.36081037,1.29786148,2.41014794,0.00765177,0.14277529,2.47800084,0.00000000
-5.15957979,5.27735580,1.26922385,2.38672650,0.00791853,0.14132558,2.42767718,0.00000000
-5.15357679,5.18626203,1.23786525,2.36156063,0.00818370,0.13946533,2.37182787,0.00000000
-5.14757379,5.09013817,1.20438335,2.33588487,0.00844712,0.13724669,2.31162128,0.00000000
-5.14157079,4.99177739,1.16941965,2.31101113,0.00870862,0.13473328,2.24831665,0.00000000
-5.13556778,4.89409031,1.13364735,2.28829340,0.00896798,0.13199856,2.18323714,0.00000000
-5.12956478,4.80003285,1.09775835,2.26908939,0.00922483,0.12912369,2.11774124,0.00000000
-5.12356178,4.71253135,1.06244984,2.25472072,0.00947861,0.12619501,2.05319332,0.00000000
-5.11755878,4.63440786,1.02841083,2.24643341,0.00972855,0.12330134,1.99093442,0.00000000
-5.11155578,4.56830829,0.99630903,2.24536024,0.00997364,0.12053107,1.93225412,0.00000000
-5.10555278,4.51663615,0.96677839,2.25248661,0.01021260,0.11796928,1.87836432,0.00000000
-5.09954977,4.48149384,0.94040760,2.26862113,0.01044397,0.11569499,1.83037549,0.00000000
-5.09354677,4.46463348,0.91772979,2.29437210,0.01066613,0.11377859,1.78927597,0.00000000
-5.08754377,4.46741820,0.89921354,2.33013051,0.01087737,0.11227965,1.75591459,0.00000000
-5.08154077,4.49079473,0.88525520,2.37606002,0.01107599,0.11124508,1.73098676,0.00000000
-5.07553777,4.53527739,0.87617275,2.43209394,0.01126040,0.11070784,1.71502393,0.00000000
-5.06953477,4.60094296,0.87220085,2.49793898,0.01142923,0.11068612,1.70838642,0.00000000
-5.06353177,4.68743588,0.87348731,2.57308522,0.01158139,0.11118299,1.71125933,0.00000000
-5.05752876,4.79398259,0.88009062,2.65682148,0.01171623,0.11218671,1.72365114,0.00000000
-5.05152576,4.91941385,0.89197869,2.74825536,0.01183354,0.11367142,1.74539494,0.00000000
-5.04552276,5.06219364,0.90902859,2.84633674,0.01193362,0.11559832,1.77615187,0.00000000
-5.03951976,5.22045358,0.93102736,2.94988390,0.01201728,0.11791726,1.81541666,0.00000000
-5.03351676,5.39203141,0.95767385,3.05761118,0.01208582,0.12056867,1.86252513,0.00000000
-5.02751376,5.57451288,0.98858172,3.16815731,0.01214096,0.12348567,1.91666366,0.00000000
-5.02151076,5.76527598,1.02328372,3.28011371,0.01218479,0.12659644,1.97688076,0.00000000
-5.01550775,5.96153714,1.06123732,3.39205198,0.01221961,0.12982661,2.04210068,0.00000000
-5.00950475,6.16039891,1.10183194,3.50255026,0.01224786,0.13310170,2.11113944,0.00000000
-5.00350175,6.35889879,1.14439788,3.61021790,0.01227191,0.13634944,2.18272325,0.00000000
-4.99749875,6.55405914,1.18821695,3.71371852,0.01229400,0.13950197,2.25550956,0.00000000
-4.99149575,6.74293790,1.23253509,3.81179096,0.01231606,0.14249786,2.32811064,0.00000000
-4.98549275,6.92267968,1.27657657,3.90326834,0.01233964,0.14528384,2.39911957,0.00000000
-4.97948974,7.09056702,1.31955990,3.98709503,0.01236580,0.14781619,2.46713849,0.00000000
-4.97348674,7.24407097,1.36071499,4.06234160,0.01239509,0.15006187,2.53080843,0.00000000
-4.96748374,7.38090025,1.39930123,4.12821752,0.01242753,0.15199921,2.58884024,0.00000000
-4.96148074,7.49904785,1.43462587,4.18408175,0.01246265,0.15361831,2.64004574,0.00000000
-4.95547774,7.59683374,1.46606219,4.22945085,0.01249954,0.15492097,2.68336806,0.00000000
-4.94947474,7.67294239,1.49306665,4.26400456,0.01253693,0.15592036,2.71791024,0.00000000
-4.94347174,7.72645336,1.51519433,4.28758856,0.01257337,0.15664023,2.74296073,0.00000000
-4.93746873,7.75686374,1.53211194,4.30021424,0.01260730,0.15711393,2.75801494,0.00000000
-4.93146573,7.76410077,1.54360765,4.30205523,0.01263722,0.15738303,2.76279152,0.00000000
-4.92546273,7.74852372,1.54959724,4.29344051,0.01266184,0.15749578,2.75724265,0.00000000
-4.91945973,7.71091415,1.55012602,4.27484410,0.01268016,0.15750529,2.74155753,0.00000000
-4.91345673,7.65245403,1.54536633,4.24687134,0.01269163,0.15746768,2.71615862,0.00000000
-4.90745373,7.57469213,1.53561050,4.21024189,0.01269614,0.15743999,2.68169046,0.00000000
-4.90145073,7.47949897,1.52125934,4.16576984,0.01269411,0.15747818,2.63900128,0.00000000
-4.89544772,7.36901180,1.50280673,4.11434143,0.01268647,0.15763507,2.58911778,0.00000000
-4.88944472,7.24557117,1.48082067,4.05689097,0.01267456,0.15795843,2.53321395,0.00000000
-4.88344172,7.11165131,1.45592170,3.99437575,0.01266012,0.15848909,2.47257493,0.00000000
-4.87743872,6.96978681,1.42875955,3.92775084,0.01264512,0.15925938,2.40855735,0.00000000
-4.87143572,6.82249838,1.39998909,3.85794463,0.01263164,0.16029173,2.34254748,0.00000000
-4.86543272,6.67222063,1.37024665,3.78583607,0.01262172,0.16159762,2.27591885,0.00000000
-4.85942971,6.52123449,1.34012776,3.71223449,0.01261718,0.16317679,2.20999097,0.00000000
-4.85342671,6.37160715,1.31016731,3.63786277,0.01261951,0.16501692,2.14599076,0.00000000
-4.84742371,6.22514155,1.28082313,3.56334439,0.01262972,0.16709362,2.08501795,0.00000000
-4.84142071,6.08333753,1.25246345,3.48919493,0.01264821,0.16937087,2.02801591,0.00000000
-4.83541771,5.94736559,1.22535905,3.41581823,0.01267474,0.17180186,1.97574880,0.00000000
-4.82941471,5.81805423,1.19968004,3.34350704,0.01270839,0.17433021,1.92878569,0.00000000
-4.82341171,5.69589081,1.17549749,3.27244828,0.01274755,0.17689147,1.88749220,0.00000000
-4.81740870,5.58103534,1.15278957,3.20273212,0.01278999,0.17941507,1.85202962,0.00000000
-4.81140570,5.47334625,1.13145178,3.13436467,0.01283297,0.18182636,1.82236130,0.00000000
-4.80540270,5.37241638,1.11131048,3.06728329,0.01287333,0.18404889,1.79826579,0.00000000
-4.79939970,5.27761738,1.09213908,3.00137392,0.01290771,0.18600681,1.77935606,0.00000000
-4.79339670,5.18815035,1.07367583,2.93648952,0.01293267,0.18762721,1.76510361,0.00000000
-4.78739370,5.10310015,1.05564221,2.87246879,0.01294494,0.18884244,1.75486658,0.00000000
-4.78139070,5.02149134,1.03776115,2.80915448,0.01294163,0.18959224,1.74792055,0.00000000
-4.77538769,4.94234321,1.01977394,2.74641051,0.01292037,0.18982565,1.74349069,0.00000000
-4.76938469,4.86472189,1.00145522,2.68413733,0.01287956,0.18950263,1.74078421,0.00000000
-4.76338169,4.78778776,0.98262531,2.62228501,0.01281849,0.18859532,1.73902167,0.00000000
-4.75737869,4.71083642,0.96315951,2.56086371,0.01273751,0.18708893,1.73746634,0.00000000
-4.75137569,4.63333218,0.94299398,2.49995121,0.01263810,0.18498224,1.73545042,0.00000000
-4.74537269,4.55493300,0.92212823,2.43969732,0.01252295,0.18228763,1.73239744,0.00000000
-4.73936968,4.47550648,0.90062429,2.38032508,0.01239593,0.17903080,1.72784023,0.00000000
-4.73336668,4.39513659,0.87860281,2.32212878,0.01226212,0.17525001,1.72143394,0.00000000
-4.72736368,4.31412118,0.85623656,2.26546872,0.01212767,0.17099514,1.71296399,0.00000000
-4.72136068,4.23296080,0.83374184,2.21076294,0.01199969,0.16632626,1.70234885,0.00000000
-4.71535768,4.15233925,0.81136832,2.15847607,0.01188609,0.16131215,1.68963770,0.00000000
-4.70935468,4.07309695,0.78938806,2.10910550,0.01179531,0.15602851,1.67500346,0.00000000
-4.70335168,3.99619794,0.76808420,2.06316522,0.01173614,0.15055615,1.65873152,0.00000000
-4.69734867,3.92269196,0.74773997,2.02116784,0.01171733,0.14497901,1.64120475,0.00000000
-4.69134567,3.85367290,0.72862844,1.98360510,0.01174738,0.13938231,1.62288563,0.00000000
-4.68534267,3.79023506,0.71100350,1.95092768,0.01183412,0.13385062,1.60429600,0.00000000
-4.67933967,3.73342888,0.69509227,1.92352476,0.01198445,0.12846611,1.58599558,0.00000000
-4.67333667,3.68421762,0.68108922,1.90170435,0.01220398,0.12330685,1.56855971,0.00000000
-4.66733367,3.64343652,0.66915196,1.88567490,0.01249674,0.11844537,1.55255743,0.00000000
-4.66133067,3.61175601,0.65939868,1.87552927,0.01286494,0.11394727,1.53853036,0.00000000
-4.65532766,3.58965017,0.65190719,1.87123167,0.01330871,0.10987015,1.52697324,0.00000000
-4.64932466,3.57737163,0.64671522,1.87260841,0.01382601,0.10626264,1.51831661,0.00000000
-4.64332166,3.57493395,0.64382180,1.87934308,0.01441250,0.10316372,1.51291206,0.00000000
-4.63731866,3.58210193,0.64318938,1.89097662,0.01506161,0.10060216,1.51102042,0.00000000
-4.63131566,3.59839045,0.64474653,1.90691267,0.01576459,0.09859623,1.51280317,0.00000000
-4.62531266,3.62307185,0.64839084,1.92642824,0.01651076,0.09715357,1.51831706,0.00000000
-4.61930965,3.65519160,0.65399183,1.94868960,0.01728776,0.09627126,1.52751211,0.00000000
-4.61330665,3.69359198,0.66139381,1.97277308,0.01808197,0.09593603,1.54023280,0.00000000
-4.60730365,3.73694287,0.67041858,1.99769018,0.01887895,0.09612477,1.55622241,0.00000000
-4.60130065,3.78377881,0.68086791,2.02241624,0.01966397,0.09680505,1.57513041,0.00000000
-4.59529765,3.83254132,0.69252600,2.04592165,0.02042260,0.09793593,1.59652250,0.00000000
-4.58929465,3.88162506,0.70516191,2.06720470,0.02114128,0.09946896,1.61989331,0.00000000
-4.58329165,3.92942669,0.71853231,2.08532474,0.02180794,0.10134925,1.64468135,0.00000000
-4.57728864,3.97439494,0.73238451,2.09943452,0.02241258,0.10351681,1.67028598,0.00000000
-4.57128564,4.01508055,0.74646019,2.10881059,0.02294776,0.10590800,1.69608603,0.00000000
-4.56528264,4.05018465,0.76049983,2.11288061,0.02340906,0.10845715,1.72145983,0.00000000
-4.55927964,4.07860422,0.77424789,2.11124663,0.02379545,0.11109831,1.74580602,0.00000000
-4.55327664,4.09947327,0.78745893,2.10370341,0.02410945,0.11376703,1.76856477,0.00000000
-4.54727364,4.11219851,0.79990435,2.09025121,0.02435728,0.11640226,1.78923875,0.00000000
-4.54127064,4.11648825,0.81137975,2.07110248,0.02454877,0.11894820,1.80741320,0.00000000
-4.53526763,4.11237340,0.82171249,2.04668228,0.02469716,0.12135609,1.82277432,0.00000000
-4.52926463,4.10021964,0.83076914,2.01762222,0.02481874,0.12358578,1.83512520,0.00000000
-4.52326163,4.08072985,0.83846233,1.98474805,0.02493234,0.12560721,1.84439858,0.00000000
-4.51725863,4.05493611,0.84475659,1.94906123,0.02505875,0.12740147,1.85066538,0.00000000
-4.51125563,4.02418097,0.84967263,1.91171489,0.02521995,0.12896155,1.85413870,0.00000000
-4.50525263,3.99008774,0.85328962,1.87398477,0.02543832,0.13029263,1.85517232,0.00000000
-4.49924962,3.95452013,0.85574519,1.83723582,0.02573576,0.13141190,1.85425358,0.00000000
-4.49324662,3.91953177,0.85723283,1.80288539,0.02613281,0.13234787,1.85199041,0.00000000
-4.48724362,3.88730676,0.85799654,1.77236398,0.02664776,0.13313922,1.84909257,0.00000000
-4.48124062,3.86009274,0.85832294,1.74707440,0.02729582,0.13383309,1.84634772,0.00000000
-4.47523762,3.84012842,0.85853091,1.72835083,0.02808837,0.13448300,1.84459282,0.00000000
-4.46923462,3.82956797,0.85895926,1.71741864,0.02903229,0.13514642,1.84468215,0.00000000
-4.46323162,3.83040509,0.85995296,1.71535645,0.03012946,0.13588205,1.84745316,0.00000000
-4.45722861,3.84439972,0.86184859,1.72306162,0.03137642,0.13674699,1.85369163,0.00000000
-4.45122561,3.87301057,0.86495989,1.74122041,0.03276418,0.13779396,1.86409795,0.00000000
-4.44522261,3.91733660,0.86956408,1.77028409,0.03427827,0.13906860,1.87925615,0.00000000
-4.43921961,3.97807058,0.87588985,1.81045195,0.03589897,0.14060711,1.89960738,0.00000000
-4.43321661,4.05546714,0.88410778,1.86166227,0.03760172,0.14243424,1.92542932,0.00000000
-4.42721361,4.14932759,0.89432367,1.92359182,0.03935778,0.14456191,1.95682281,0.00000000
-4.42121061,4.25900288,0.90657545,1.99566439,0.04113502,0.14698830,1.99370662,0.00000000
-4.41520760,4.38341524,0.92083371,2.07706835,0.04289885,0.14969772,2.03582082,0.00000000
-4.40920460,4.52109822,0.93700599,2.16678296,0.04461329,0.15266104,2.08273869,0.00000000
-4.40320160,4.67025383,0.95494457,2.26361272,0.04624213,0.15583690,2.13388689,0.00000000
-4.39719860,4.82882455,0.97445739,2.36622875,0.04775010,0.15917339,2.18857271,0.00000000
-4.39119560,4.99457709,0.99532132,2.47321553,0.04910404,0.16261027,2.24601709,0.00000000
-4.38519260,5.16519398,1.01729704,2.58312149,0.05027402,0.16608161,2.30539160,0.00000000
-4.37918959,5.33836877,1.04014458,2.69451112,0.05123432,0.16951860,2.36585742,0.00000000
-4.37318659,5.51189983,1.06363842,2.80601665,0.05196433,0.17285248,2.42660387,0.00000000
-4.36718359,5.68377830,1.08758125,2.91638688,0.05244921,0.17601731,2.48688452,0.00000000
-4.36118059,5.85226531,1.11181536,3.02453109,0.05268040,0.17895259,2.54604857,0.00000000
-4.35517759,6.01595466,1.13623079,3.12955605,0.05265580,0.18160541,2.60356565,0.00000000
-4.34917459,6.17381763,1.16076983,3.23079445,0.05237981,0.18393219,2.65904268,0.00000000
-4.34317159,6.32522745,1.18542711,3.32782357,0.05186313,0.18589973,2.71223154,0.00000000
-4.33716858,6.46996248,1.21024554,3.42047331,0.05112221,0.18748574,2.76302725,0.00000000
-4.33116558,6.60818791,1.23530797,3.50882357,0.05017864,0.18867866,2.81145673,0.00000000
-4.32516258,6.74041734,1.26072511,3.59319104,0.04905830,0.18947695,2.85765878,0.00000000
-4.31915958,6.86745653,1.28662039,3.67410643,0.04779032,0.18988777,2.90185657,0.00000000
-4.31315658,6.99033265,1.31311265,3.75228322,0.04640607,0.18992531,2.94432442,0.00000000
-4.30715358,7.11021325,1.34029775,3.82857975,0.04493799,0.18960880,2.98535089,0.00000000
