energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,Zr_p_up,Zr_d_up
-3.11255628,2.01036718,0.00203292,0.09916449,0.77361219,0.00000000,0.91000347,0.49265800,0.59622126,0.62523412
-3.10655328,2.00984606,0.00204493,0.09924660,0.76977311,0.00000000,0.90675772,0.48911993,0.59573301,0.63080968
-3.10055028,2.00293669,0.00205085,0.09896105,0.76430928,0.00000000,0.90004804,0.48415687,0.59329795,0.63425540
-3.09454727,1.98962461,0.00205080,0.09830417,0.75716970,0.00000000,0.88995695,0.47780167,0.58888691,0.63553297
-3.08854427,1.96994847,0.00204497,0.09727513,0.74829266,0.00000000,0.87660785,0.47009646,0.58248315,0.63462966
-3.08254127,1.94400839,0.00203357,0.09587631,0.73761274,0.00000000,0.86016550,0.46109494,0.57408573,0.63155993
-3.07653827,1.91197346,0.00201689,0.09411368,0.72506867,0.00000000,0.84083555,0.45086472,0.56371296,0.62636631
-3.07053527,1.87408758,0.00199522,0.09199723,0.71061133,0.00000000,0.81886319,0.43948948,0.55140541,0.61911928
-3.06453227,1.83067312,0.00196891,0.08954123,0.69421159,0.00000000,0.79453067,0.42707067,0.53722850,0.60991613
-3.05852926,1.78213200,0.00193832,0.08676443,0.67586729,0.00000000,0.76815385,0.41372871,0.52127428,0.59887892
-3.05252626,1.72894376,0.00190383,0.08369018,0.65560913,0.00000000,0.74007767,0.39960335,0.50366229,0.58615148
-3.04652326,1.67166082,0.00186582,0.08034630,0.63350484,0.00000000,0.71067094,0.38485340,0.48453936,0.57189570
-3.04052026,1.61090087,0.00182465,0.07676491,0.60966167,0.00000000,0.68032041,0.36965549,0.46407841,0.55628726
-3.03451726,1.54733683,0.00178069,0.07298204,0.58422687,0.00000000,0.64942459,0.35420218,0.44247607,0.53951110
-3.02851426,1.48168500,0.00173427,0.06903704,0.55738627,0.00000000,0.61838754,0.33869932,0.41994955,0.52175679
-3.02251126,1.41469185,0.00168569,0.06497199,0.52936095,0.00000000,0.58761299,0.32336290,0.39673250,0.50321422
-3.01650825,1.34712026,0.00163524,0.06083085,0.50040245,0.00000000,0.55749899,0.30841557,0.37307045,0.48406960
-3.01050525,1.27973605,0.00158315,0.05665867,0.47078651,0.00000000,0.52843359,0.29408297,0.34921578,0.46450227
-3.00450225,1.21329526,0.00152963,0.05250072,0.44080602,0.00000000,0.50079149,0.28059020,0.32542268,0.44468216
-2.99849925,1.14853294,0.00147487,0.04840157,0.41076334,0.00000000,0.47493198,0.26815855,0.30194216,0.42476823
-2.99249625,1.08615392,0.00141905,0.04440435,0.38096256,0.00000000,0.45119811,0.25700259,0.27901746,0.40490770
-2.98649325,1.02682572,0.00136229,0.04054992,0.35170193,0.00000000,0.42991705,0.24732801,0.25688002,0.38523609
-2.98049025,0.97117380,0.00130476,0.03687632,0.32326697,0.00000000,0.41140148,0.23932994,0.23574608,0.36587806
-2.97448724,0.91977907,0.00124661,0.03341819,0.29592433,0.00000000,0.39595173,0.23319209,0.21581411,0.34694862
-2.96848424,0.87317732,0.00118800,0.03020647,0.26991684,0.00000000,0.38385834,0.22908642,0.19726295,0.32855478
-2.96248124,0.83186018,0.00112911,0.02726810,0.24545958,0.00000000,0.37540460,0.22717339,0.18025083,0.31079732
-2.95647824,0.79627709,0.00107015,0.02462597,0.22273727,0.00000000,0.37086864,0.22760241,0.16491495,0.29377235
-2.95047524,0.76683750,0.00101135,0.02229889,0.20190282,0.00000000,0.37052458,0.23051257,0.15137166,0.27757269
-2.94447224,0.74391286,0.00095299,0.02030173,0.18307682,0.00000000,0.37464240,0.23603309,0.13971706,0.26228875
-2.93846923,0.72783753,0.00089536,0.01864553,0.16634815,0.00000000,0.38348593,0.24428340,0.13002782,0.24800884
-2.93246623,0.71890814,0.00083876,0.01733773,0.15177509,0.00000000,0.39730888,0.25537257,0.12236198,0.23481876
-2.92646323,0.71738097,0.00078355,0.01638235,0.13938712,0.00000000,0.41634860,0.26939778,0.11675973,0.22280085
-2.92046023,0.72346697,0.00073006,0.01578019,0.12918698,0.00000000,0.44081753,0.28644183,0.11324387,0.21203230
-2.91445723,0.73732444,0.00067863,0.01552894,0.12115292,0.00000000,0.47089244,0.30656945,0.11181993,0.20258300
-2.90845423,0.75904943,0.00062960,0.01562326,0.11524089,0.00000000,0.50670187,0.32982247,0.11247593,0.19451287
-2.90245123,0.78866426,0.00058330,0.01605484,0.11138674,0.00000000,0.54831204,0.35621408,0.11518161,0.18786907
-2.89644822,0.82610478,0.00054000,0.01681230,0.10950821,0.00000000,0.59571205,0.38572217,0.11988743,0.18268305
-2.89044522,0.87120706,0.00049997,0.01788115,0.10950675,0.00000000,0.64879912,0.41828239,0.12652321,0.17896783
-2.88444222,0.92369471,0.00046344,0.01924366,0.11126927,0.00000000,0.70736462,0.45378115,0.13499669,0.17671553
-2.87843922,0.98316767,0.00043057,0.02087874,0.11466979,0.00000000,0.77108224,0.49204918,0.14519215,0.17589556
-2.87243622,1.04909377,0.00040152,0.02276184,0.11957114,0.00000000,0.83949886,0.53285617,0.15696934,0.17645346
-2.86643322,1.12080420,0.00037638,0.02486495,0.12582685,0.00000000,0.91202956,0.57590715,0.17016284,0.17831064
-2.86043022,1.19749373,0.00035524,0.02715662,0.13328330,0.00000000,0.98795725,0.62084102,0.18458223,0.18136508
-2.85442721,1.27822679,0.00033814,0.02960219,0.14178216,0.00000000,1.06643783,0.66723184,0.20001307,0.18549309
-2.84842421,1.36194979,0.00032512,0.03216409,0.15116344,0.00000000,1.14651137,0.71459321,0.21621896,0.19055211
-2.84242121,1.44750997,0.00031623,0.03480236,0.16126878,0.00000000,1.22711931,0.76238581,0.23294483,0.19638451
-2.83641821,1.53368071,0.00031153,0.03747528,0.17194542,0.00000000,1.30712760,0.81002836,0.24992127,0.20282231
-2.83041521,1.61919271,0.00031110,0.04014020,0.18305037,0.00000000,1.38535536,0.85691156,0.26687008,0.20969263
-2.82441221,1.70277016,0.00031507,0.04275455,0.19445491,0.00000000,1.46060802,0.90241482,0.28351084,0.21682373
-2.81840920,1.78317045,0.00032363,0.04527687,0.20604914,0.00000000,1.53171381,0.94592502,0.29956822,0.22405132
-2.81240620,1.85922580,0.00033704,0.04766798,0.21774636,0.00000000,1.59756212,0.98685665,0.31477984,0.23122487
-2.80640320,1.92988498,0.00035563,0.04989218,0.22948700,0.00000000,1.65714203,1.02467227,0.32890438,0.23821372
-2.80040020,1.99425282,0.00037982,0.05191840,0.24124181,0.00000000,1.70957909,1.05890237,0.34172938,0.24491249
-2.79439720,2.05162548,0.00041011,0.05372122,0.25301411,0.00000000,1.75416863,1.08916355,0.35307860,0.25124567
-2.78839420,2.10151948,0.00044709,0.05528183,0.26484065,0.00000000,1.79040368,1.11517394,0.36281830,0.25717107
-2.78239120,2.14369252,0.00049140,0.05658867,0.27679108,0.00000000,1.81799604,1.13676497,0.37086226,0.26268173
-2.77638819,2.17815477,0.00054376,0.05763794,0.28896562,0.00000000,1.83688913,1.15388873,0.37717506,0.26780641
-2.77038519,2.20516937,0.00060491,0.05843368,0.30149109,0.00000000,1.84726179,1.16662033,0.38177351,0.27260827
-2.76438219,2.22524188,0.00067563,0.05898764,0.31451505,0.00000000,1.84952250,1.17515494,0.38472602,0.27718188
-2.75837919,2.23909854,0.00075665,0.05931881,0.32819842,0.00000000,1.84429414,1.17979955,0.38614986,0.28164854
-2.75237619,2.24765413,0.00084865,0.05945254,0.34270654,0.00000000,1.83238974,1.18095964,0.38620631,0.28615015
-2.74637319,2.25197067,0.00095223,0.05941952,0.35819920,0.00000000,1.81478026,1.17912132,0.38509408,0.29084169
-2.74037019,2.25320876,0.00106785,0.05925439,0.37481994,0.00000000,1.79255578,1.17482984,0.38304093,0.29588281
-2.73436718,2.25257371,0.00119577,0.05899423,0.39268513,0.00000000,1.76688198,1.16866532,0.38029422,0.30142882
-2.72836418,2.25125910,0.00133607,0.05867689,0.41187345,0.00000000,1.73895370,1.16121700,0.37711056,0.30762148
-2.72236118,2.25039050,0.00148854,0.05833934,0.43241624,0.00000000,1.70994802,1.15305718,0.37374509,0.31458009
-2.71635818,2.25097201,0.00165269,0.05801597,0.45428936,0.00000000,1.68097867,1.14471624,0.37044100,0.32239335
-2.71035518,2.25383840,0.00182770,0.05773707,0.47740712,0.00000000,1.65305420,1.13665971,0.36741964,0.33111236
-2.70435218,2.25961517,0.00201242,0.05752750,0.50161870,0.00000000,1.62704142,1.12926885,0.36487180,0.34074528
-2.69834917,2.26868857,0.00220537,0.05740560,0.52670739,0.00000000,1.60363594,1.12282531,0.36295038,0.35125382
-2.69234617,2.28118700,0.00240470,0.05738243,0.55239301,0.00000000,1.58334079,1.11750078,0.36176502,0.36255197
-2.68634317,2.29697480,0.00260825,0.05746136,0.57833746,0.00000000,1.56645400,1.11335198,0.36137867,0.37450702
-2.68034017,2.31565875,0.00281356,0.05763803,0.60415332,0.00000000,1.55306531,1.11032116,0.36180640,0.38694293
-2.67433717,2.33660674,0.00301792,0.05790070,0.62941544,0.00000000,1.54306206,1.10824198,0.36301636,0.39964591
-2.66833417,2.35897798,0.00321843,0.05823092,0.65367476,0.00000000,1.53614350,1.10685044,0.36493284,0.41237219
-2.66233117,2.38176290,0.00341203,0.05860458,0.67647418,0.00000000,1.53184273,1.10580013,0.36744123,0.42485736
-2.65632816,2.40383104,0.00359565,0.05899316,0.69736550,0.00000000,1.52955492,1.10468110,0.37039458,0.43682715
-2.65032516,2.42398441,0.00376620,0.05936526,0.71592682,0.00000000,1.52857039,1.10304125,0.37362150,0.44800907
-2.64432216,2.44101371,0.00392074,0.05968817,0.73177952,0.00000000,1.52811093,1.10040936,0.37693480,0.45814421
-2.63831916,2.45375492,0.00405653,0.05992954,0.74460402,0.00000000,1.52736749,1.09631842,0.38014073,0.46699893
-2.63231616,2.46114325,0.00417107,0.06005902,0.75415352,0.00000000,1.52553778,1.09032833,0.38304810,0.47437555
-2.62631316,2.46226228,0.00426229,0.06004972,0.76026501,0.00000000,1.52186195,1.08204688,0.38547704,0.48012172
-2.62031016,2.45638579,0.00432848,0.05987955,0.76286701,0.00000000,1.51565503,1.07114817,0.38726696,0.48413787
-2.61430715,2.44301055,0.00436847,0.05953224,0.76198357,0.00000000,1.50633487,1.05738759,0.38828332,0.48638245
-2.60830415,2.42187876,0.00438158,0.05899810,0.75773428,0.00000000,1.49344451,1.04061287,0.38842296,0.48687449
-2.60230115,2.39298908,0.00436770,0.05827439,0.75033032,0.00000000,1.47666841,1.02077088,0.38761787,0.48569352
-2.59629815,2.35659620,0.00432726,0.05736544,0.74006662,0.00000000,1.45584208,0.99790986,0.38583715,0.48297672
-2.59029515,2.31319904,0.00426122,0.05628233,0.72731049,0.00000000,1.43095493,0.97217738,0.38308716,0.47891334
-2.58429215,2.26351846,0.00417108,0.05504225,0.71248726,0.00000000,1.40214677,0.94381402,0.37940995,0.47373681
-2.57828914,2.20846574,0.00405876,0.05366767,0.69606355,0.00000000,1.36969817,0.91314345,0.37488016,0.46771471
-2.57228614,2.14910351,0.00392660,0.05218517,0.67852900,0.00000000,1.33401549,0.88055936,0.36960033,0.46113718
-2.56628314,2.08660113,0.00377726,0.05062419,0.66037726,0.00000000,1.29561155,0.84650994,0.36369526,0.45430435
-2.56028014,2.02218672,0.00361364,0.04901561,0.64208710,0.00000000,1.25508277,0.81148085,0.35730539,0.44751325
-2.55427714,1.95709817,0.00343878,0.04739039,0.62410455,0.00000000,1.21308411,0.77597726,0.35057974,0.44104496
-2.54827414,1.89253542,0.00325578,0.04577814,0.60682681,0.00000000,1.17030286,0.74050599,0.34366874,0.43515256
-2.54227114,1.82961601,0.00306772,0.04420598,0.59058865,0.00000000,1.12743240,0.70555847,0.33671723,0.43005048
-2.53626813,1.76933610,0.00287757,0.04269738,0.57565185,0.00000000,1.08514714,0.67159511,0.32985805,0.42590573
-2.53026513,1.71253826,0.00268809,0.04127137,0.56219812,0.00000000,1.04407948,0.63903179,0.32320648,0.42283144
-2.52426213,1.65988740,0.00250182,0.03994193,0.55032564,0.00000000,1.00479965,0.60822893,0.31685574,0.42088300
-2.51825913,1.61185556,0.00232097,0.03871770,0.54004943,0.00000000,0.96779912,0.57948329,0.31087388,0.42005701
-2.51225613,1.56871585,0.00214744,0.03760192,0.53130522,0.00000000,0.93347795,0.55302285,0.30530193,0.42029297
-2.50625313,1.53054543,0.00198273,0.03659267,0.52395672,0.00000000,0.90213638,0.52900465,0.30015365,0.42147772
-2.50025013,1.49723681,0.00182801,0.03568335,0.51780565,0.00000000,0.87397067,0.50751548,0.29541653,0.42345227
-2.49424712,1.46851666,0.00168405,0.03486339,0.51260413,0.00000000,0.84907300,0.48857513,0.29105420,0.42602073
-2.48824412,1.44397072,0.00155129,0.03411902,0.50806863,0.00000000,0.82743514,0.47214185,0.28700991,0.42896089
-2.48224112,1.42307323,0.00142985,0.03343432,0.50389489,0.00000000,0.80895544,0.45811956,0.28321088,0.43203577
-2.47623812,1.40521931,0.00131955,0.03279214,0.49977294,0.00000000,0.79344855,0.44636629,0.27957330,0.43500577
-2.47023512,1.38975842,0.00121997,0.03217516,0.49540159,0.00000000,0.78065713,0.43670338,0.27600767,0.43764063
-2.46423212,1.37602728,0.00113050,0.03156681,0.49050178,0.00000000,0.77026515,0.42892486,0.27242413,0.43973064
-2.45822911,1.36338062,0.00105038,0.03095217,0.48482813,0.00000000,0.76191175,0.42280666,0.26873753,0.44109673
-2.45222611,1.35121842,0.00097873,0.03031861,0.47817825,0.00000000,0.75520545,0.41811519,0.26487205,0.44159867
-2.44622311,1.33900856,0.00091462,0.02965639,0.47039957,0.00000000,0.74973783,0.41461494,0.26076501,0.44114129
-2.44022011,1.32630408,0.00085710,0.02895901,0.46139348,0.00000000,0.74509645,0.41207497,0.25636980,0.43967829
-2.43421711,1.31275461,0.00080524,0.02822337,0.45111669,0.00000000,0.74087657,0.41027410,0.25165781,0.43721355
-2.42821411,1.29811192,0.00075814,0.02744971,0.43958003,0.00000000,0.73669143,0.40900478,0.24661929,0.43380001
-2.42221111,1.28222973,0.00071498,0.02664149,0.42684486,0.00000000,0.73218095,0.40807573,0.24126320,0.42953606
-2.41620810,1.26505844,0.00067503,0.02580493,0.41301743,0.00000000,0.72701879,0.40731338,0.23561600,0.42455996
-2.41020510,1.24663531,0.00063763,0.02494862,0.39824166,0.00000000,0.72091785,0.40656241,0.22971972,0.41904233
-2.40420210,1.22707136,0.00060224,0.02408286,0.38269079,0.00000000,0.71363418,0.40568548,0.22362922,0.41317740
-2.39819910,1.20653565,0.00056843,0.02321910,0.36655838,0.00000000,0.70496947,0.40456251,0.21740904,0.40717329
-2.39219610,1.18523838,0.00053586,0.02236925,0.35004917,0.00000000,0.69477230,0.40308955,0.21112995,0.40124208
-2.38619310,1.16341368,0.00050427,0.02154504,0.33337029,0.00000000,0.68293823,0.40117765,0.20486537,0.39558989
-2.38019010,1.14130315,0.00047349,0.02075746,0.31672311,0.00000000,0.66940891,0.39875170,0.19868792,0.39040774
-2.37418709,1.11914100,0.00044344,0.02001625,0.30029621,0.00000000,0.65417030,0.39574954,0.19266632,0.38586346
-2.36818409,1.09714151,0.00041407,0.01932948,0.28425957,0.00000000,0.63725019,0.39212131,0.18686264,0.38209513
-2.36218109,1.07548931,0.00038540,0.01870327,0.26876024,0.00000000,0.61871509,0.38782902,0.18133020,0.37920622
-2.35617809,1.05433268,0.00035747,0.01814158,0.25391948,0.00000000,0.59866649,0.38284653,0.17611197,0.37726273
-2.35017509,1.03378016,0.00033037,0.01764621,0.23983133,0.00000000,0.57723675,0.37715965,0.17123977,0.37629235
-2.34417209,1.01390010,0.00030418,0.01721683,0.22656265,0.00000000,0.55458458,0.37076642,0.16673403,0.37628548
-2.33816908,0.99472308,0.00027900,0.01685115,0.21415425,0.00000000,0.53089024,0.36367748,0.16260418,0.37719823
-2.33216608,0.97624662,0.00025493,0.01654514,0.20262309,0.00000000,0.50635051,0.35591629,0.15884956,0.37895686
-2.32616308,0.95844177,0.00023208,0.01629342,0.19196525,0.00000000,0.48117365,0.34751931,0.15546079,0.38146353
-2.32016008,0.94126083,0.00021052,0.01608954,0.18215933,0.00000000,0.45557430,0.33853578,0.15242144,0.38460285
-2.31415708,0.92464565,0.00019035,0.01592644,0.17317026,0.00000000,0.42976862,0.32902733,0.14970984,0.38824894
-2.30815408,0.90853583,0.00017161,0.01579675,0.16495299,0.00000000,0.40396955,0.31906713,0.14730099,0.39227237
-2.30215108,0.89287627,0.00015436,0.01569322,0.15745612,0.00000000,0.37838264,0.30873866,0.14516838,0.39654677
-2.29614807,0.87762356,0.00013865,0.01560900,0.15062519,0.00000000,0.35320219,0.29813414,0.14328560,0.40095458
-2.29014507,0.86275084,0.00012449,0.01553792,0.14440543,0.00000000,0.32860805,0.28735264,0.14162771,0.40539171
-2.28414207,0.84825084,0.00011191,0.01547470,0.13874407,0.00000000,0.30476311,0.27649794,0.14017222,0.40977087
-2.27813907,0.83413706,0.00010091,0.01541506,0.13359202,0.00000000,0.28181134,0.26567614,0.13889979,0.41402343
-2.27213607,0.82044316,0.00009152,0.01535581,0.12890498,0.00000000,0.25987672,0.25499339,0.13779443,0.41809984
-2.26613307,0.80722070,0.00008373,0.01529486,0.12464406,0.00000000,0.23906278,0.24455353,0.13684348,0.42196867
-2.26013007,0.79453565,0.00007759,0.01523114,0.12077585,0.00000000,0.21945286,0.23445606,0.13603722,0.42561452
-2.25412706,0.78246409,0.00007312,0.01516454,0.11727228,0.00000000,0.20111102,0.22479439,0.13536828,0.42903507
-2.24812406,0.77108765,0.00007038,0.01509576,0.11411012,0.00000000,0.18408358,0.21565456,0.13483104,0.43223758
-2.24212106,0.76048922,0.00006948,0.01502622,0.11127036,0.00000000,0.16840107,0.20711451,0.13442089,0.43523535
-2.23611806,0.75074961,0.00007055,0.01495788,0.10873770,0.00000000,0.15408076,0.19924407,0.13413371,0.43804445
-2.23011506,0.74194542,0.00007378,0.01489319,0.10649995,0.00000000,0.14112940,0.19210555,0.13396558,0.44068111
-2.22411206,0.73414884,0.00007941,0.01483497,0.10454781,0.00000000,0.12954626,0.18575510,0.13391267,0.44316019
-2.21810905,0.72742940,0.00008777,0.01478641,0.10287475,0.00000000,0.11932629,0.18024476,0.13397164,0.44549480
-2.21210605,0.72185786,0.00009927,0.01475105,0.10147725,0.00000000,0.11046335,0.17562512,0.13414034,0.44769738
-2.20610305,0.71751215,0.00011440,0.01473287,0.10035530,0.00000000,0.10295338,0.17194849,0.13441890,0.44978213
-2.20010005,0.71448504,0.00013376,0.01473638,0.09951314,0.00000000,0.09679729,0.16927238,0.13481119,0.45176866
-2.19409705,0.71289300,0.00015808,0.01476676,0.09896017,0.00000000,0.09200372,0.16766318,0.13532645,0.45368668
-2.18809405,0.71288570,0.00018818,0.01482999,0.09871205,0.00000000,0.08859123,0.16719968,0.13598112,0.45558131
-2.18209105,0.71465515,0.00022500,0.01493305,0.09879161,0.00000000,0.08659007,0.16797624,0.13680059,0.45751852
-2.17608804,0.71844378,0.00026961,0.01508398,0.09922979,0.00000000,0.08604322,0.17010535,0.13782073,0.45959024
-2.17008504,0.72455028,0.00032318,0.01529205,0.10006615,0.00000000,0.08700675,0.17371918,0.13908914,0.46191850
-2.16408204,0.73333254,0.00038695,0.01556773,0.10134909,0.00000000,0.08954920,0.17897000,0.14066574,0.46465815
-2.15807904,0.74520667,0.00046224,0.01592266,0.10313542,0.00000000,0.09375012,0.18602911,0.14262273,0.46799759
-2.15207604,0.76064146,0.00055043,0.01636950,0.10548942,0.00000000,0.09969750,0.19508420,0.14504369,0.47215713
-2.14607304,0.78014798,0.00065286,0.01692165,0.10848111,0.00000000,0.10748428,0.20633492,0.14802177,0.47738476
-2.14007004,0.80426403,0.00077086,0.01759289,0.11218388,0.00000000,0.11720374,0.21998674,0.15165694,0.48394922
-2.13406703,0.83353360,0.00090565,0.01839687,0.11667140,0.00000000,0.12894403,0.23624303,0.15605228,0.49213032
-2.12806403,0.86848194,0.00105829,0.01934654,0.12201391,0.00000000,0.14278188,0.25529573,0.16130948,0.50220693
-2.12206103,0.90958686,0.00122962,0.02045346,0.12827402,0.00000000,0.15877569,0.27731461,0.16752356,0.51444294
-2.11605803,0.95724766,0.00142018,0.02172705,0.13550218,0.00000000,0.17695834,0.30243588,0.17477718,0.52907188
-2.11005503,1.01175288,0.00163018,0.02317385,0.14373197,0.00000000,0.19732980,0.33075024,0.18313461,0.54628084
-2.10405203,1.07324861,0.00185939,0.02479674,0.15297558,0.00000000,0.21985024,0.36229135,0.19263587,0.56619462
-2.09804902,1.14170920,0.00210712,0.02659424,0.16321954,0.00000000,0.24443367,0.39702500,0.20329107,0.58886097
-2.09204602,1.21691201,0.00237213,0.02855992,0.17442112,0.00000000,0.27094280,0.43483996,0.21507564,0.61423781
-2.08604302,1.29841818,0.00265264,0.03068190,0.18650562,0.00000000,0.29918532,0.47554096,0.22792641,0.64218334
-2.08004002,1.38556090,0.00294629,0.03294256,0.19936471,0.00000000,0.32891205,0.51884454,0.24173906,0.67244974
-2.07403702,1.47744255,0.00325014,0.03531845,0.21285606,0.00000000,0.35981726,0.56437837,0.25636716,0.70468112
-2.06803402,1.57294166,0.00356070,0.03778043,0.22680441,0.00000000,0.39154144,0.61168431,0.27162285,0.73841616
-2.06203102,1.67073036,0.00387398,0.04029408,0.24100415,0.00000000,0.42367651,0.66022563,0.28727941,0.77309556
-2.05602801,1.76930204,0.00418556,0.04282029,0.25522331,0.00000000,0.45577363,0.70939839,0.30307567,0.80807431
-2.05002501,1.86700901,0.00449068,0.04531620,0.26920909,0.00000000,0.48735342,0.75854686,0.31872214,0.84263848
-2.04402201,1.96210885,0.00478435,0.04773630,0.28269450,0.00000000,0.51791830,0.80698260,0.33390877,0.87602584
-2.03801901,2.05281793,0.00506151,0.05003364,0.29540615,0.00000000,0.54696666,0.85400662,0.34831401,0.90744974
-2.03201601,2.13737003,0.00531714,0.05216135,0.30707265,0.00000000,0.57400822,0.89893386,0.36161481,0.93612505
-2.02601301,2.21407759,0.00554642,0.05407406,0.31743350,0.00000000,0.59858011,0.94111883,0.37349717,0.96129514
-2.02001001,2.28139281,0.00574490,0.05572943,0.32624786,0.00000000,0.62026279,0.97998156,0.38366688,0.98225871
-2.01400700,2.33796603,0.00590863,0.05708964,0.33330300,0.00000000,0.63869532,1.01503234,0.39185972,0.99839510
-2.00800400,2.38269829,0.00603431,0.05812270,0.33842192,0.00000000,0.65358904,1.04589426,0.39785093,1.00918712
-2.00200100,2.41478575,0.00611939,0.05880361,0.34146987,0.00000000,0.66473914,1.07232221,0.40146337,1.01424008
-1.99599800,2.43375362,0.00616215,0.05911532,0.34235932,0.00000000,0.67203340,1.09421724,0.40257397,1.01329637
-1.98999500,2.43947774,0.00616180,0.05904932,0.34105339,0.00000000,0.67545773,1.11163554,0.40111828,1.00624474
-1.98399200,2.43219289,0.00611848,0.05860603,0.33756728,0.00000000,0.67509801,1.12479114,0.39709276,0.99312396
-1.97798899,2.41248695,0.00603328,0.05779480,0.33196789,0.00000000,0.67113826,1.13405212,0.39055488,0.97412082
-1.97198599,2.38128126,0.00590817,0.05663355,0.32437155,0.00000000,0.66385499,1.13993016,0.38162092,0.94956243
-1.96598299,2.33979800,0.00574597,0.05514821,0.31493992,0.00000000,0.65360805,1.14306366,0.37046165,0.91990354
-1.95997999,2.28951593,0.00555023,0.05337171,0.30387438,0.00000000,0.64082821,1.14419513,0.35729608,0.88570930
-1.95397699,2.23211655,0.00532512,0.05134295,0.29140920,0.00000000,0.62600215,1.14414349,0.34238368,0.84763455
-1.94797399,2.16942317,0.00507527,0.04910536,0.27780359,0.00000000,0.60965540,1.14377264,0.32601529,0.80640058
-1.94197099,2.10333550,0.00480565,0.04670550,0.26333337,0.00000000,0.59233394,1.14395740,0.30850336,0.76277046
-1.93596798,2.03576282,0.00452140,0.04419152,0.24828220,0.00000000,0.57458543,1.14554853,0.29017172,0.71752408
-1.92996498,1.96855845,0.00422767,0.04161168,0.23293319,0.00000000,0.55694061,1.14933806,0.27134555,0.67143406
-1.92396198,1.90345841,0.00392946,0.03901284,0.21756079,0.00000000,0.53989586,1.15602672,0.25234181,0.62524334
-1.91795898,1.84202660,0.00363152,0.03643923,0.20242367,0.00000000,0.52389748,1.16619466,0.23346054,0.57964547
-1.91195598,1.78560864,0.00333820,0.03393120,0.18775843,0.00000000,0.50932831,1.18027695,0.21497734,0.53526812
-1.90595298,1.73529592,0.00305339,0.03152436,0.17377473,0.00000000,0.49649723,1.19854469,0.19713722,0.49266031
-1.89994997,1.69190086,0.00278040,0.02924879,0.16065154,0.00000000,0.48563179,1.22109259,0.18015000,0.45228353
-1.89394697,1.65594390,0.00252196,0.02712863,0.14853483,0.00000000,0.47687409,1.24783365,0.16418734,0.41450681
-1.88794397,1.62765211,0.00228017,0.02518179,0.13753661,0.00000000,0.47028013,1.27850079,0.14938122,0.37960565
-1.88194097,1.60696884,0.00205652,0.02342001,0.12773506,0.00000000,0.46582227,1.31265555,0.13582404,0.34776419
-1.87593797,1.59357335,0.00185190,0.02184903,0.11917587,0.00000000,0.46339468,1.34970325,0.12357001,0.31908053
-1.86993497,1.58690895,0.00166664,0.02046899,0.11187441,0.00000000,0.46282135,1.38891390,0.11263760,0.29357429
-1.86393197,1.58621801,0.00150056,0.01927504,0.10581862,0.00000000,0.46386625,1.42944786,0.10301307,0.27119603
-1.85792896,1.59058189,0.00135306,0.01825796,0.10097239,0.00000000,0.46624501,1.47038509,0.09465454,0.25183783
-1.85192596,1.59896382,0.00122318,0.01740494,0.09727925,0.00000000,0.46963773,1.51075674,0.08749660,0.23534434
-1.84592296,1.61025278,0.00110967,0.01670037,0.09466611,0.00000000,0.47370216,1.54957764,0.08145511,0.22152390
-1.83991996,1.62330654,0.00101108,0.01612664,0.09304692,0.00000000,0.47808687,1.58587840,0.07643197,0.21015919
-1.83391696,1.63699224,0.00092581,0.01566494,0.09232617,0.00000000,0.48244374,1.61873592,0.07231978,0.20101694
-1.82791396,1.65022298,0.00085222,0.01529598,0.09240196,0.00000000,0.48643954,1.64730093,0.06900610,0.19385668
-1.82191096,1.66198954,0.00078867,0.01500064,0.09316871,0.00000000,0.48976604,1.67082197,0.06637738,0.18843801
-1.81590795,1.67138631,0.00073356,0.01476055,0.09451943,0.00000000,0.49214847,1.68866462,0.06432225,0.18452663
-1.80990495,1.67763098,0.00068541,0.01455856,0.09634755,0.00000000,0.49335216,1.70032598,0.06273436,0.18189899
-1.80390195,1.68007809,0.00064286,0.01437910,0.09854830,0.00000000,0.49318725,1.70544370,0.06151456,0.18034567
-1.79789895,1.67822646,0.00060472,0.01420844,0.10101975,0.00000000,0.49151152,1.70379999,0.06057261,0.17967362
-1.79189595,1.67172113,0.00056998,0.01403485,0.10366355,0.00000000,0.48823141,1.69532066,0.05982829,0.17970756
-1.78589295,1.66035037,0.00053780,0.01384868,0.10638545,0.00000000,0.48330147,1.68006971,0.05921209,0.18029060
-1.77988994,1.64403881,0.00050755,0.01364233,0.10909570,0.00000000,0.47672231,1.65824024,0.05866552,0.18128431
-1.77388694,1.62283740,0.00047878,0.01341019,0.11170942,0.00000000,0.46853757,1.63014242,0.05814099,0.18256856
-1.76788394,1.59691137,0.00045120,0.01314850,0.11414693,0.00000000,0.45883002,1.59618925,0.05760153,0.18404109
-1.76188094,1.56652698,0.00042470,0.01285517,0.11633419,0.00000000,0.44771706,1.55688127,0.05702027,0.18561709
-1.75587794,1.53203795,0.00039932,0.01252962,0.11820339,0.00000000,0.43534606,1.51279071,0.05637976,0.18722874
-1.74987494,1.49387217,0.00037522,0.01217255,0.11969358,0.00000000,0.42188966,1.46454603,0.05567124,0.18882486
