energy_ev,total_up,B_p_up,B_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.82591296,6.25270975,0.88749996,0.00000000,2.10857817,4.06863970,0.01313104,1.19428358
-5.81990995,6.35323813,0.90335215,0.00000000,2.15309989,4.13757702,0.01351305,1.20215619
-5.81390695,6.45773288,0.91947405,0.00000000,2.20041383,4.20887725,0.01386526,1.21069569
-5.80790395,6.56580912,0.93585796,0.00000000,2.24988135,4.28255754,0.01418138,1.21979791
-5.80190095,6.67677674,0.95246865,0.00000000,2.30073364,4.35845572,0.01445567,1.22927991
-5.79589795,6.78963541,0.96923908,0.00000000,2.35209394,4.43621180,0.01468314,1.23888525
-5.78989495,6.90308237,0.98606743,0.00000000,2.40300424,4.51525747,0.01485975,1.24829256
-5.78389195,7.01553332,1.00281579,0.00000000,2.45245524,4.59481455,0.01498251,1.25712692
-5.77788894,7.12515609,1.01931054,0.00000000,2.49941860,4.67390295,0.01504964,1.26497365
-5.77188594,7.22991626,1.03534477,0.00000000,2.54288024,4.75135831,0.01506067,1.27139368
-5.76588294,7.32763333,1.05068245,0.00000000,2.58187351,4.82585921,0.01501649,1.27594013
-5.75987994,7.41604591,1.06506451,0.00000000,2.61551092,4.89596318,0.01491932,1.27817511
-5.75387694,7.49288344,1.07821651,0.00000000,2.64301358,4.96015051,0.01477273,1.27768622
-5.74787394,7.55594228,1.08985779,0.00000000,2.66373708,5.01687427,0.01458152,1.27410208
-5.74187094,7.60316315,1.09971154,0.00000000,2.67719319,5.06461483,0.01435163,1.26710616
-5.73586793,7.63270731,1.10751556,0.00000000,2.68306651,5.10193678,0.01408997,1.25644869
-5.72986493,7.64302837,1.11303327,0.00000000,2.68122580,5.12754578,0.01380422,1.24195595
-5.72386193,7.63293712,1.11606424,0.00000000,2.67172957,5.14034322,0.01350266,1.22353690
-5.71785893,7.60165655,1.11645414,0.00000000,2.65482583,5.13947602,0.01319391,1.20118691
-5.71185593,7.54886491,1.11410323,0.00000000,2.63094622,5.12437959,0.01288674,1.17498856
-5.70585293,7.47472479,1.10897333,0.00000000,2.60069473,5.09481168,0.01258982,1.14510965
-5.69984992,7.37989689,1.10109261,0.00000000,2.56483143,5.05087572,0.01231154,1.11179853
-5.69384692,7.26553767,1.09055823,0.00000000,2.52425196,4.99303220,0.01205981,1.07537715
-5.68784392,7.13328074,1.07753645,0.00000000,2.47996341,4.92209757,0.01184192,1.03623202
-5.68184092,6.98520241,1.06226022,0.00000000,2.43305740,4.83923043,0.01166439,0.99480361
-5.67583792,6.82377274,1.04502449,0.00000000,2.38468145,4.74590551,0.01153290,0.95157465
-5.66983492,6.65179373,1.02617915,0.00000000,2.33600939,4.64387640,0.01145225,0.90705763
-5.66383192,6.47232706,1.00612024,0.00000000,2.28821192,4.53512862,0.01142629,0.86178209
-5.65782891,6.28861415,0.98527941,0.00000000,2.24242825,4.42182489,0.01145801,0.81628217
-5.65182591,6.10399151,0.96411250,0.00000000,2.19973966,4.30624489,0.01154952,0.77108462
-5.64582291,5.92180466,0.94308736,0.00000000,2.16114574,4.19072203,0.01170213,0.72669787
-5.63981991,5.74532374,0.92267159,0.00000000,2.12754410,4.07757965,0.01191646,0.68360229
-5.63381691,5.57766371,0.90332062,0.00000000,2.09971391,3.96906916,0.01219249,0.64224190
-5.62781391,5.42171192,0.88546648,0.00000000,2.07830363,3.86731233,0.01252966,0.60301778
-5.62181091,5.28006512,0.86950774,0.00000000,2.06382308,3.77424962,0.01292696,0.56628308
-5.61580790,5.15497756,0.85580070,0.00000000,2.05663983,3.69159616,0.01338300,0.53233979
-5.60980490,5.04832124,0.84465218,0.00000000,2.05697953,3.62080641,0.01389603,0.50143718
-5.60380190,4.96155878,0.83631394,0.00000000,2.06492989,3.56304801,0.01446402,0.47377165
-5.59779890,4.89572861,0.83097864,0.00000000,2.08044766,3.51918524,0.01508461,0.44948794
-5.59179590,4.85144193,0.82877742,0.00000000,2.10336802,3.48977149,0.01575515,0.42868143
-5.58579290,4.82889029,0.82977890,0.00000000,2.13341563,3.47505031,0.01647259,0.41140119
-5.57978989,4.82786227,0.83398941,0.00000000,2.17021655,3.47496409,0.01723353,0.39765368
-5.57378689,4.84776769,0.84135440,0.00000000,2.21331040,3.48916919,0.01803404,0.38740657
-5.56778389,4.88766758,0.85176062,0.00000000,2.26216205,3.51705633,0.01886970,0.38059267
-5.56178089,4.94630824,0.86503920,0.00000000,2.31617243,3.55777506,0.01973548,0.37711362
-5.55577789,5.02215777,0.88096924,0.00000000,2.37468784,3.61026101,0.02062569,0.37684316
-5.54977489,5.11344372,0.89928197,0.00000000,2.43700788,3.67326494,0.02153398,0.37962992
-5.54377189,5.21819082,0.91966533,0.00000000,2.50239161,3.74538260,0.02245329,0.38529952
-5.53776888,5.33425785,0.94176894,0.00000000,2.57006230,3.82508476,0.02337592,0.39365615
-5.53176588,5.45937333,0.96520952,0.00000000,2.63921095,3.91074666,0.02429350,0.40448359
-5.52576288,5.59116950,0.98957665,0.00000000,2.70899896,4.00067669,0.02519716,0.41754568
-5.51975988,5.72721480,1.01443902,0.00000000,2.77856058,4.09314395,0.02607756,0.43258669
-5.51375688,5.86504497,1.03935103,0.00000000,2.84700561,4.18640455,0.02692507,0.44933136
-5.50775388,6.00219289,1.06385984,0.00000000,2.91342293,4.27872668,0.02772986,0.46748533
-5.50175088,6.13621769,1.08751278,0.00000000,2.97688558,4.36841440,0.02848215,0.48673569
-5.49574787,6.26473339,1.10986502,0.00000000,3.03645762,4.45383022,0.02917229,0.50675227
-5.48974487,6.38543724,1.13048745,0.00000000,3.09120340,4.53341646,0.02979100,0.52718967
-5.48374187,6.49613803,1.14897452,0.00000000,3.14019922,4.60571535,0.03032954,0.54769018
-5.47773887,6.59478439,1.16495203,0.00000000,3.18254765,4.66938785,0.03077984,0.56788779
-5.47173587,6.67949281,1.17808446,0.00000000,3.21739402,4.72323102,0.03113465,0.58741325
-5.46573287,6.74857512,1.18808174,0.00000000,3.24394512,4.76619376,0.03138776,0.60590021
-5.45972986,6.80056504,1.19470526,0.00000000,3.26148913,4.79739075,0.03153401,0.62299219
-5.45372686,6.83424296,1.19777284,0.00000000,3.26941638,4.81611427,0.03156950,0.63835039
-5.44772386,6.84865840,1.19716246,0.00000000,3.26723988,4.82184362,0.03149162,0.65166192
-5.44172086,6.84314930,1.19281471,0.00000000,3.25461477,4.81425202,0.03129913,0.66264816
-5.43571786,6.81735720,1.18473377,0.00000000,3.23135567,4.79321044,0.03099224,0.67107304
-5.42971486,6.77123777,1.17298680,0.00000000,3.19745100,4.75878856,0.03057264,0.67675061
-5.42371186,6.70506582,1.15770193,0.00000000,3.15307335,4.71125234,0.03004350,0.67955179
-5.41770885,6.61943426,1.13906478,0.00000000,3.09858530,4.65105841,0.02940948,0.67940974
-5.41170585,6.51524675,1.11731355,0.00000000,3.03453996,4.57884517,0.02867673,0.67632373
-5.40570285,6.39370381,1.09273311,0.00000000,2.96167609,4.49542072,0.02785279,0.67036108
-5.39969985,6.25628247,1.06564799,0.00000000,2.88090763,4.40174785,0.02694656,0.66165718
-5.39369685,6.10470978,1.03641467,0.00000000,2.79330781,4.29892638,0.02596819,0.65041341
-5.38769385,5.94093080,1.00541345,0.00000000,2.70008835,4.18817314,0.02492893,0.63689308
-5.38169085,5.76707165,0.97303997,0.00000000,2.60257433,4.07080005,0.02384103,0.62141543
-5.37568784,5.58539878,0.93969684,0.00000000,2.50217548,3.94819085,0.02271749,0.60434793
-5.36968484,5.39827528,0.90578543,0.00000000,2.40035500,3.82177677,0.02157191,0.58609720
-5.36368184,5.20811559,0.87169815,0.00000000,2.29859683,3.69301188,0.02041826,0.56709888
-5.35767884,5.01733966,0.83781129,0.00000000,2.19837251,3.56334852,0.01927064,0.54780680
-5.35167584,4.82832782,0.80447859,0.00000000,2.10110854,3.43421331,0.01814308,0.52868188
-5.34567284,4.64337748,0.77202562,0.00000000,2.00815538,3.30698433,0.01704925,0.51018120
-5.33966983,4.46466277,0.74074505,0.00000000,1.92075886,3.18296981,0.01600229,0.49274752
-5.33366683,4.29419786,0.71089285,0.00000000,1.84003467,3.06338880,0.01501457,0.47679964
-5.32766383,4.13380509,0.68268535,0.00000000,1.76694657,2.94935420,0.01409750,0.46272393
-5.32166083,3.98508816,0.65629725,0.00000000,1.70228879,2.84185846,0.01326140,0.45086705
-5.31565783,3.84941112,0.63186047,0.00000000,1.64667267,2.74176216,0.01251534,0.44153021
-5.30965483,3.72788330,0.60946386,0.00000000,1.60051787,2.64978573,0.01186703,0.43496492
-5.30365183,3.62135028,0.58915371,0.00000000,1.56404804,2.56650427,0.01132273,0.43137019
-5.29764882,3.53039097,0.57093503,0.00000000,1.53729082,2.49234572,0.01088724,0.43089120
-5.29164582,3.45532031,0.55477357,0.00000000,1.52008208,2.42759206,0.01056382,0.43361921
-5.28564282,3.39619754,0.54059847,0.00000000,1.51207400,2.37238357,0.01035424,0.43959268
-5.27963982,3.35283921,0.52830562,0.00000000,1.51274683,2.32672582,0.01025869,0.44879929
-5.27363682,3.32483658,0.51776159,0.00000000,1.52142393,2.29049907,0.01027588,0.46117866
-5.26763382,3.31157652,0.50880799,0.00000000,1.53728969,2.26346964,0.01040301,0.47662571
-5.26163082,3.31226524,0.50126640,0.00000000,1.55941005,2.24530295,0.01063580,0.49499425
-5.25562781,3.32595397,0.49494357,0.00000000,1.58675513,2.23557744,0.01096852,0.51610087
-5.24962481,3.35156591,0.48963686,0.00000000,1.61822350,2.23379912,0.01139403,0.53972878
-5.24362181,3.38792351,0.48513984,0.00000000,1.65266771,2.23941612,0.01190377,0.56563164
-5.23761881,3.43377549,0.48124785,0.00000000,1.68892047,2.25183277,0.01248789,0.59353726
-5.23161581,3.48782287,0.47776340,0.00000000,1.72582100,2.27042278,0.01313522,0.62315115
-5.22561281,3.54874355,0.47450127,0.00000000,1.76224095,2.29454126,0.01383342,0.65415990
-5.21960980,3.61521481,0.47129319,0.00000000,1.79710926,2.32353530,0.01456909,0.68623448
-5.21360680,3.68593369,0.46799195,0.00000000,1.82943540,2.35675286,0.01532788,0.71903341
-5.20760380,3.75963479,0.46447473,0.00000000,1.85833035,2.39355019,0.01609474,0.75220599
-5.20160080,3.83510552,0.46064581,0.00000000,1.88302479,2.43329752,0.01685410,0.78539556
-5.19559780,3.91119881,0.45643822,0.00000000,1.90288395,2.47538345,0.01759013,0.81824286
-5.18959480,3.98684328,0.45181459,0.00000000,1.91741863,2.51921801,0.01828711,0.85038960
-5.18359180,4.06105114,0.44676704,0.00000000,1.92629226,2.56423477,0.01892968,0.88148225
-5.17758879,4.13292385,0.44131616,0.00000000,1.92932353,2.60989229,0.01950326,0.91117594
-5.17158579,4.20165593,0.43550905,0.00000000,1.92648472,2.65567494,0.01999436,0.93913867
-5.16558279,4.26653700,0.42941667,0.00000000,1.91789574,2.70109371,0.02039096,0.96505564
-5.15957979,4.32695241,0.42313037,0.00000000,1.90381418,2.74568686,0.02068285,0.98863357
-5.15357679,4.38238263,0.41675797,0.00000000,1.88462168,2.78902081,0.02086189,1.00960511
-5.14757379,4.43240163,0.41041932,0.00000000,1.86080736,2.83069134,0.02092226,1.02773312
-5.14157079,4.47667457,0.40424171,0.00000000,1.83294871,2.87032518,0.02086066,1.04281460
-5.13556778,4.51495496,0.39835514,0.00000000,1.80169097,2.90758206,0.02067640,1.05468443
-5.12956478,4.54708164,0.39288778,0.00000000,1.76772570,2.94215727,0.02037140,1.06321849
-5.12356178,4.57297577,0.38796170,0.00000000,1.73176932,2.97378475,0.01995016,1.06833632
-5.11755878,4.59263815,0.38368912,0.00000000,1.69454265,3.00224072,0.01941958,1.07000298
-5.11155578,4.60614709,0.38016932,0.00000000,1.65675205,3.02734779,0.01878879,1.06823036
-5.10555278,4.61365719,0.37748635,0.00000000,1.61907291,3.04897962,0.01806882,1.06307752
-5.09954977,4.61539908,0.37570768,0.00000000,1.58213614,3.06706607,0.01727227,1.05465042
-5.09354677,4.61168035,0.37488381,0.00000000,1.54651790,3.08159868,0.01641297,1.04310069
-5.08754377,4.60288771,0.37504894,0.00000000,1.51273291,3.09263659,0.01550556,1.02862379
-5.08154077,4.58949037,0.37622262,0.00000000,1.48123150,3.10031253,0.01456509,1.01145634
-5.07553777,4.57204419,0.37841236,0.00000000,1.45240000,3.10483877,0.01360666,0.99187279
-5.06953477,4.55119665,0.38161707,0.00000000,1.42656448,3.10651275,0.01264503,0.97018156
-5.06353177,4.52769164,0.38583110,0.00000000,1.40399713,3.10572198,0.01169438,0.94672054
-5.05752876,4.50237390,0.39104874,0.00000000,1.38492484,3.10294769,0.01076796,0.92185215
-5.05152576,4.47619182,0.39726887,0.00000000,1.36953915,3.09876696,0.00987794,0.89595799
-5.04552276,4.45019818,0.40449951,0.00000000,1.35800686,3.09385241,0.00903526,0.86943312
-5.03951976,4.42554747,0.41276192,0.00000000,1.35048046,3.08896926,0.00824949,0.84268003
-5.03351676,4.40348923,0.42209393,0.00000000,1.34710747,3.08496890,0.00752887,0.81610237
-5.02751376,4.38535630,0.43255232,0.00000000,1.34803805,3.08277868,0.00688024,0.79009850
-5.02151076,4.37254739,0.44421380,0.00000000,1.35343013,3.08338750,0.00630912,0.76505483
-5.01550775,4.36650353,0.45717454,0.00000000,1.36345137,3.08782692,0.00581977,0.74133927
-5.00950475,4.36867813,0.47154802,0.00000000,1.37827785,3.09714786,0.00541527,0.71929451
-5.00350175,4.38050089,0.48746114,0.00000000,1.39808893,3.11239302,0.00509761,0.69923162
-4.99749875,4.40333597,0.50504857,0.00000000,1.42305859,3.13456551,0.00486777,0.68142376
-4.99149575,4.43843548,0.52444556,0.00000000,1.45334316,3.16459445,0.00472579,0.66610043
-4.98549275,4.48688959,0.54577930,0.00000000,1.48906624,3.20329841,0.00467082,0.65344219
-4.97948974,4.54957489,0.56915924,0.00000000,1.53030121,3.25134807,0.00470120,0.64357616
-4.97348674,4.62710314,0.59466673,0.00000000,1.57705224,3.30922933,0.00481439,0.63657239
-4.96748374,4.71977261,0.62234447,0.00000000,1.62923493,3.37720865,0.00500705,0.63244138
-4.96148074,4.82752440,0.65218628,0.00000000,1.68665768,3.45530210,0.00527497,0.63113277
-4.95547774,4.94990631,0.68412786,0.00000000,1.74900484,3.54324985,0.00561306,0.63253538
-4.94947474,5.08604646,0.71803890,0.00000000,1.81582307,3.64049767,0.00601535,0.63647878
-4.94347174,5.23463885,0.75371735,0.00000000,1.88651191,3.74618689,0.00647490,0.64273629
-4.93746873,5.39394264,0.79088609,0.00000000,1.96031954,3.85915384,0.00698387,0.65102949
-4.93146573,5.56179631,0.82919248,0.00000000,2.03634455,3.97793981,0.00753351,0.66103419
-4.92546273,5.73564752,0.86821110,0.00000000,2.11354427,4.10081170,0.00811418,0.67238772
-4.91945973,5.91259849,0.90744971,0.00000000,2.19074984,4.22579352,0.00871549,0.68469730
-4.91345673,6.08946638,0.94635842,0.00000000,2.26668787,4.35070812,0.00932641,0.69754941
-4.90745373,6.26285709,0.98434187,0.00000000,2.34000829,4.47322826,0.00993538,0.71051976
-4.90145073,6.42925035,1.02077409,0.00000000,2.40931742,4.59093530,0.01053061,0.72318359
-4.89544772,6.58509346,1.05501543,0.00000000,2.47321531,4.70138400,0.01110025,0.73512609
-4.88944472,6.72690021,1.08643098,0.00000000,2.53033571,4.80217082,0.01163267,0.74595239
-4.88344172,6.85135149,1.11440970,0.00000000,2.57938727,4.89100346,0.01211675,0.75529707
-4.87743872,6.95539357,1.13838355,0.00000000,2.61919400,4.96576887,0.01254217,0.76283271
-4.87143572,7.03633026,1.15784560,0.00000000,2.64873345,5.02459714,0.01289969,0.76827729
-4.86543272,7.09190523,1.17236650,0.00000000,2.66717068,5.06591873,0.01318141,0.77140025
-4.85942971,7.12037102,1.18160860,0.00000000,2.67388674,5.08851261,0.01338101,0.77202700
-4.85342671,7.12054204,1.18533691,0.00000000,2.66850007,5.09154350,0.01349392,0.77004187
-4.84742371,7.09182940,1.18342666,0.00000000,2.65088013,5.07458659,0.01351752,0.76538930
-4.84142071,7.03425609,1.17586699,0.00000000,2.62115245,5.03763884,0.01345115,0.75807351
-4.83541771,6.94845223,1.16276076,0.00000000,2.57969511,4.98111646,0.01329616,0.74815649
-4.82941471,6.83563059,1.14432048,0.00000000,2.52712660,4.90583877,0.01305587,0.73575460
-4.82341171,6.69754369,1.12086067,0.00000000,2.46428599,4.81299920,0.01273548,0.72103387
-4.81740870,6.53642460,1.09278694,0.00000000,2.39220615,4.70412489,0.01234184,0.70420419
-4.81140570,6.35491388,1.06058252,0.00000000,2.31208134,4.58102655,0.01188331,0.68551267
-4.80540270,6.15597612,1.02479269,0.00000000,2.22523074,4.44574091,0.01136947,0.66523631
-4.79939970,5.94280944,0.98600793,0.00000000,2.13305944,4.30046802,0.01081083,0.64367432
-4.79339670,5.71875174,0.94484651,0.00000000,2.03701852,4.14750609,0.01021854,0.62114025
-4.78739370,5.48718729,0.90193713,0.00000000,1.93856600,3.98918639,0.00960409,0.59795426
-4.78139070,5.25145721,0.85790246,0.00000000,1.83912996,3.82781057,0.00897900,0.57443558
-4.77538769,5.01477690,0.81334398,0.00000000,1.74007517,3.66559276,0.00835453,0.55089558
-4.76938469,4.78016302,0.76882863,0.00000000,1.64267433,3.50460811,0.00774142,0.52763135
-4.76338169,4.55037204,0.72487771,0.00000000,1.54808461,3.34674944,0.00714968,0.50492017
-4.75737869,4.32785184,0.68195819,0.00000000,1.45732986,3.19369293,0.00658840,0.48301481
-4.75137569,4.11470691,0.64047648,0.00000000,1.37128871,3.04687343,0.00606555,0.46213972
-4.74537269,3.91267734,0.60077475,0.00000000,1.29068839,2.90746954,0.00558793,0.44248827
-4.73936968,3.72313104,0.56312955,0.00000000,1.21610381,2.77639813,0.00516105,0.42422088
-4.73336668,3.54706813,0.52775262,0.00000000,1.14796119,2.65431758,0.00478909,0.40746403
-4.72736368,3.38513602,0.49479348,0.00000000,1.08654571,2.54163886,0.00447492,0.39231023
-4.72136068,3.23765339,0.46434363,0.00000000,1.03201202,2.43854311,0.00422008,0.37881858
-4.71535768,3.10464124,0.43644175,0.00000000,0.98439686,2.34500444,0.00402485,0.36701607
-4.70935468,2.98585879,0.41107983,0.00000000,0.94363282,2.26081646,0.00388829,0.35689939
-4.70335168,2.88084249,0.38820968,0.00000000,0.90956245,2.18562128,0.00380832,0.34843707
-4.69734867,2.78894616,0.36774956,0.00000000,0.88195206,2.11893947,0.00378182,0.34157203
-4.69134567,2.70938079,0.34959064,0.00000000,0.86050445,2.06020004,0.00380471,0.33622418
-4.68534267,2.64125271,0.33360316,0.00000000,0.84487043,2.00876934,0.00387207,0.33229323
-4.67933967,2.58359909,0.31964198,0.00000000,0.83465868,1.96397812,0.00397828,0.32966149
-4.67333667,2.53542025,0.30755151,0.00000000,0.82944405,1.92514635,0.00411708,0.32819669
-4.66733367,2.49570831,0.29716997,0.00000000,0.82877423,1.89160535,0.00428179,0.32775479
-4.66133067,2.46347224,0.28833288,0.00000000,0.83217518,1.86271716,0.00446539,0.32818275
-4.65532766,2.43775938,0.28087594,0.00000000,0.83915553,1.83789114,0.00466069,0.32932133
-4.64932466,2.41767370,0.27463729,0.00000000,0.84921034,1.81659792,0.00486050,0.33100790
-4.64332166,2.40239130,0.26945928,0.00000000,0.86182469,1.79838087,0.00505776,0.33307931
-4.63731866,2.39117335,0.26518980,0.00000000,0.87647736,1.78286524,0.00524571,0.33537480
-4.63131566,2.38337692,0.26168336,0.00000000,0.89264511,1.76976522,0.00541803,0.33773897
-4.62531266,2.37846382,0.25880196,0.00000000,0.90980760,1.75888880,0.00556903,0.34002486
-4.61930965,2.37600771,0.25641587,0.00000000,0.92745332,1.75014066,0.00569372,0.34209692
-4.61330665,2.37569916,0.25440435,0.00000000,0.94508638,1.74352295,0.00578799,0.34383405
-4.60730365,2.37734867,0.25265642,0.00000000,0.96223414,1.73913368,0.00584863,0.34513237
-4.60130065,2.38088729,0.25107158,0.00000000,0.97845551,1.73716276,0.00587350,0.34590783
-4.59529765,2.38636448,0.24956066,0.00000000,0.99334951,1.73788536,0.00586147,0.34609838
-4.58929465,2.39394275,0.24804651,0.00000000,1.00656377,1.74165241,0.00581249,0.34566569
-4.58329165,2.40388885,0.24646475,0.00000000,1.01780255,1.74887823,0.00572758,0.34459621
-4.57728864,2.41656129,0.24476433,0.00000000,1.02683370,1.76002527,0.00560872,0.34290155
-4.57128564,2.43239404,0.24290792,0.00000000,1.03349425,1.77558603,0.00545884,0.34061803
-4.56528264,2.45187664,0.24087201,0.00000000,1.03769414,1.79606273,0.00528168,0.33780544
-4.55927964,2.47553111,0.23864676,0.00000000,1.03941784,1.82194494,0.00508164,0.33454493
-4.55327664,2.50388620,0.23623541,0.00000000,1.03872365,1.85368612,0.00486371,0.33093608
-4.54727364,2.53744994,0.23365340,0.00000000,1.03574050,1.89167975,0.00463323,0.32709337
-4.54127064,2.57668146,0.23092705,0.00000000,1.03066243,1.93623610,0.00439579,0.32314192
-4.53526763,2.62196327,0.22809191,0.00000000,1.02374085,1.98756052,0.00415705,0.31921297
-4.52926463,2.67357530,0.22519081,0.00000000,1.01527484,2.04573448,0.00392258,0.31543904
-4.52326163,2.73167188,0.22227169,0.00000000,1.00559995,2.11070012,0.00369772,0.31194916
-4.51725863,2.79626297,0.21938523,0.00000000,0.99507595,2.18224940,0.00348742,0.30886429
-4.51125563,2.86720049,0.21658251,0.00000000,0.98407396,2.26001827,0.00329617,0.30629317
-4.50525263,2.94417076,0.21391266,0.00000000,0.97296369,2.34348664,0.00312787,0.30432879
-4.49924962,3.02669342,0.21142073,0.00000000,0.96210102,2.43198415,0.00298574,0.30304564
-4.49324662,3.11412715,0.20914572,0.00000000,0.95181667,2.52470183,0.00287229,0.30249789
-4.48724362,3.20568210,0.20711907,0.00000000,0.94240620,2.62070928,0.00278925,0.30271846
-4.48124062,3.30043855,0.20536344,0.00000000,0.93412174,2.71897686,0.00273755,0.30371910
-4.47523762,3.39737114,0.20389201,0.00000000,0.92716556,2.81840209,0.00271736,0.30549139
-4.46923462,3.49537762,0.20270817,0.00000000,0.92168578,2.91783922,0.00272805,0.30800856
-4.46323162,3.59331103,0.20180574,0.00000000,0.91777405,3.01613094,0.00276825,0.31122797
-4.45722861,3.69001379,0.20116953,0.00000000,0.91546532,3.11214086,0.00283589,0.31509413
-4.45122561,3.78435238,0.20077631,0.00000000,0.91473931,3.20478568,0.00292828,0.31954201
-4.44522261,3.87525114,0.20059613,0.00000000,0.91552373,3.29306566,0.00304214,0.32450038
-4.43921961,3.96172368,0.20059372,0.00000000,0.91769875,3.37609221,0.00317374,0.32989505
-4.43321661,4.04290069,0.20073017,0.00000000,0.92110262,3.45311160,0.00331897,0.33565177
-4.42721361,4.11805291,0.20096454,0.00000000,0.92553800,3.52352383,0.00347342,0.34169860
-4.42121061,4.18660835,0.20125546,0.00000000,0.93077881,3.58689580,0.00363253,0.34796766
-4.41520760,4.24816303,0.20156256,0.00000000,0.93657726,3.64296846,0.00379170,0.35439609
-4.40920460,4.30248482,0.20184772,0.00000000,0.94267085,3.69165736,0.00394638,0.36092636
-4.40320160,4.34951017,0.20207601,0.00000000,0.94878915,3.73304670,0.00409220,0.36750573
-4.39719860,4.38933391,0.20221642,0.00000000,0.95466013,3.76737701,0.00422508,0.37408514
-4.39119560,4.42219258,0.20224213,0.00000000,0.96001600,3.79502684,0.00434132,0.38061757
-4.38519260,4.44844194,0.20213060,0.00000000,0.96459838,3.81648917,0.00443772,0.38705599
-4.37918959,4.46852968,0.20186334,0.00000000,0.96816282,3.83234337,0.00451160,0.39335118
-4.37318659,4.48296465,0.20142539,0.00000000,0.97048267,3.84322399,0.00456089,0.39944965
-4.36718359,4.49228381,0.20080469,0.00000000,0.97135220,3.84978750,0.00458419,0.40529171
-4.36118059,4.49701879,0.19999129,0.00000000,0.97058914,3.85267850,0.00458072,0.41081010
-4.35517759,4.49766335,0.19897657,0.00000000,0.96803658,3.85249691,0.00455039,0.41592917
-4.34917459,4.49464368,0.19775247,0.00000000,0.96356438,3.84976776,0.00449373,0.42056483
-4.34317159,4.48829295,0.19631084,0.00000000,0.95707011,3.84491490,0.00441185,0.42462537
-4.33716858,4.47883159,0.19464300,0.00000000,0.94847959,3.83824015,0.00430640,0.42801305
-4.33116558,4.46635436,0.19273954,0.00000000,0.93774712,3.82990901,0.00417949,0.43062656
-4.32516258,4.45082524,0.19059028,0.00000000,0.92485545,3.81994377,0.00403356,0.43236420
-4.31915958,4.43208045,0.18818468,0.00000000,0.90981551,3.80822448,0.00387137,0.43312761
-4.31315658,4.40983958,0.18551236,0.00000000,0.89266597,3.79449808,0.00369584,0.43282588
-4.30715358,4.38372467,0.18256389,0.00000000,0.87347265,3.77839522,0.00350999,0.43137989
