energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up
-3.34067034,1.91984159,0.21496466,0.49572599,0.01462466,0.01960538,0.75311361,1.03459422,0.02355446,0.39162721
-3.33466733,1.94937758,0.21841175,0.51016758,0.01507462,0.02037124,0.75644558,1.04199456,0.02445527,0.40330012
-3.32866433,1.97567063,0.22192671,0.52365841,0.01547710,0.02125888,0.75874044,1.04698866,0.02533915,0.41519854
-3.32266133,1.99864894,0.22551988,0.53614159,0.01582954,0.02227616,0.76004914,1.04953862,0.02619653,0.42726155
-3.31665833,2.01826105,0.22919068,0.54758240,0.01613027,0.02342866,0.76041101,1.04961701,0.02701848,0.43941048
-3.31065533,2.03447875,0.23292764,0.55796846,0.01637853,0.02471949,0.75985471,1.04721086,0.02779705,0.45154972
-3.30465233,2.04730192,0.23670911,0.56730963,0.01657453,0.02614913,0.75840090,1.04232684,0.02852571,0.46356864
-3.29864932,2.05676505,0.24050462,0.57563760,0.01671947,0.02771536,0.75606633,1.03499744,0.02919971,0.47534461
-3.29264632,2.06294469,0.24427687,0.58300501,0.01681553,0.02941334,0.75286898,1.02528753,0.02981643,0.48674693
-3.28664332,2.06596720,0.24798415,0.58948434,0.01686586,0.03123573,0.74883380,1.01330079,0.03037563,0.49764147
-3.28064032,2.06601589,0.25158307,0.59516615,0.01687454,0.03317285,0.74399853,0.99918544,0.03087966,0.50789573
-3.27463732,2.06333689,0.25503151,0.60015707,0.01684651,0.03521301,0.73841928,0.98313862,0.03133352,0.51738414
-3.26863432,2.05824291,0.25829150,0.60457716,0.01678744,0.03734276,0.73217506,0.96540905,0.03174483,0.52599307
-3.26263132,2.05111424,0.26133204,0.60855691,0.01670364,0.03954728,0.72537121,0.94629748,0.03212367,0.53362557
-3.25662831,2.04239669,0.26413157,0.61223387,0.01660189,0.04181076,0.71814112,0.92615461,0.03248226,0.54020530
-3.25062531,2.03259590,0.26667997,0.61574886,0.01648931,0.04411677,0.71064618,0.90537648,0.03283457,0.54567950
-3.24462231,2.02226817,0.26898017,0.61924200,0.01637313,0.04644862,0.70307369,0.88439725,0.03319580,0.55002091
-3.23861931,2.01200791,0.27104898,0.62284864,0.01626057,0.04878979,0.69563291,0.86367948,0.03358178,0.55322837
-3.23261631,2.00243196,0.27291735,0.62669516,0.01615860,0.05112421,0.68854922,0.84370241,0.03400833,0.55532620
-3.22661331,1.99416145,0.27462997,0.63089508,0.01607383,0.05343658,0.68205672,0.82494844,0.03449053,0.55636226
-3.22061031,1.98780183,0.27624418,0.63554533,0.01601229,0.05571269,0.67638967,0.80788857,0.03504212,0.55640492
-3.21460730,1.98392186,0.27782825,0.64072299,0.01597936,0.05793956,0.67177294,0.79296714,0.03567478,0.55553898
-3.20860430,1.98303254,0.27945913,0.64648252,0.01597963,0.06010567,0.66841227,0.78058677,0.03639764,0.55386086
-3.20260130,1.98556677,0.28121971,0.65285367,0.01601679,0.06220105,0.66648457,0.77109392,0.03721672,0.55147333
-3.19659830,1.99186068,0.28319569,0.65984008,0.01609364,0.06421733,0.66612879,0.76476572,0.03813462,0.54847996
-3.19059530,2.00213734,0.28547220,0.66741859,0.01621204,0.06614778,0.66743801,0.76179870,0.03915028,0.54497974
-3.18459230,2.01649367,0.28813022,0.67553931,0.01637289,0.06798717,0.67045280,0.76229977,0.04025886,0.54106207
-3.17858929,2.03489095,0.29124296,0.68412645,0.01657617,0.06973174,0.67515654,0.76627987,0.04145179,0.53680236
-3.17258629,2.05714944,0.29487234,0.69307974,0.01682099,0.07137891,0.68147267,0.77365055,0.04271697,0.53225862
-3.16658329,2.08294721,0.29906558,0.70227649,0.01710560,0.07292713,0.68926420,0.78422357,0.04403904,0.52746894
-3.16058029,2.11182345,0.30385214,0.71157408,0.01742748,0.07437555,0.69833544,0.79771370,0.04539982,0.52245029
-3.15457729,2.14318593,0.30924102,0.72081285,0.01778334,0.07572369,0.70843589,0.81374440,0.04677878,0.51719838
-3.14857429,2.17632262,0.31521858,0.72981929,0.01816920,0.07697108,0.71926616,0.83185651,0.04815360,0.51168874
-3.14257129,2.21041688,0.32174693,0.73840939,0.01858040,0.07811690,0.73048580,0.85151941,0.04950077,0.50587891
-3.13656828,2.24456606,0.32876304,0.74639202,0.01901164,0.07915959,0.74172252,0.87214446,0.05079619,0.49971146
-3.13056528,2.27780272,0.33617860,0.75357246,0.01945700,0.08009654,0.75258266,0.89310031,0.05201578,0.49311787
-3.12456228,2.30911801,0.34388063,0.75975579,0.01990995,0.08092376,0.76266242,0.91372957,0.05313606,0.48602283
-3.11855928,2.33748667,0.35173307,0.76475034,0.02036339,0.08163564,0.77155946,0.93336633,0.05413465,0.47834893
-3.11255628,2.36189277,0.35957910,0.76837104,0.02080969,0.08222487,0.77888446,0.95135411,0.05499079,0.47002125
-3.10655328,2.38135581,0.36724438,0.77044273,0.02124072,0.08268231,0.78427223,0.96706364,0.05568569,0.46097196
-3.10055028,2.39495630,0.37454110,0.77080349,0.02164793,0.08299716,0.78739208,0.97990993,0.05620293,0.45114440
-3.09454727,2.40186031,0.38127267,0.76930787,0.02202249,0.08315711,0.78795703,0.98936825,0.05652870,0.44049667
-3.08854427,2.40134236,0.38723909,0.76583021,0.02235536,0.08314873,0.78573163,0.99498839,0.05665202,0.42900454
-3.08254127,2.39280595,0.39224262,0.76026782,0.02263751,0.08295787,0.78053815,0.99640696,0.05656486,0.41666360
-3.07653827,2.37580143,0.39609386,0.75254418,0.02286007,0.08257032,0.77226109,0.99335726,0.05626228,0.40349063
-3.07053527,2.35004043,0.39861769,0.74261196,0.02301460,0.08197240,0.76084977,0.98567649,0.05574240,0.38952410
-3.06453227,2.31540669,0.39965911,0.73045584,0.02309330,0.08115171,0.74631908,0.97331007,0.05500645,0.37482403
-3.05852926,2.27196282,0.39908864,0.71609504,0.02308925,0.08009789,0.72874842,0.95631312,0.05405868,0.35947102
-3.05252626,2.21995283,0.39680701,0.69958539,0.02299669,0.07880336,0.70827887,0.93484879,0.05290628,0.34356479
-3.04652326,2.15980024,0.39274902,0.68102082,0.02281121,0.07726395,0.68510886,0.90918393,0.05155928,0.32722215
-3.04052026,2.09210184,0.38688636,0.66053419,0.02253001,0.07547960,0.65948833,0.87968191,0.05003033,0.31057463
-3.03451726,2.01761718,0.37922924,0.63829726,0.02215201,0.07345473,0.63171184,0.84679313,0.04833458,0.29376580
-3.02851426,1.93725405,0.36982671,0.61451974,0.02167802,0.07119863,0.60211071,0.81104343,0.04648938,0.27694845
-3.02251126,1.85205028,0.35876579,0.58944734,0.02111075,0.06872556,0.57104452,0.77302087,0.04451402,0.26028169
-3.01650825,1.76315239,0.34616922,0.56335878,0.02045484,0.06605472,0.53889227,0.73336123,0.04242948,0.24392798
-3.01050525,1.67179162,0.33219211,0.53656171,0.01971680,0.06321000,0.50604339,0.69273281,0.04025800,0.22805033
-3.00450225,1.57925795,0.31701752,0.50938770,0.01890482,0.06021953,0.47288901,0.65182090,0.03802278,0.21280945
-2.99849925,1.48687286,0.30085123,0.48218619,0.01802865,0.05711510,0.43981350,0.61131238,0.03574753,0.19836113
-2.99249625,1.39596140,0.28391579,0.45531779,0.01709927,0.05393134,0.40718676,0.57188086,0.03345610,0.18485369
-2.98649325,1.30782444,0.26644430,0.42914681,0.01612868,0.05070491,0.37535718,0.53417267,0.03117201,0.17242555
-2.98049025,1.22371160,0.24867396,0.40403338,0.01512953,0.04747349,0.34464568,0.49879402,0.02891803,0.16120293
-2.97448724,1.14479552,0.23083982,0.38032542,0.01411482,0.04427479,0.31534064,0.46629955,0.02671580,0.15129769
-2.96848424,1.07214808,0.21316883,0.35835046,0.01309752,0.04114552,0.28769405,0.43718237,0.02458539,0.14280523
-2.96248124,1.00671893,0.19587444,0.33840778,0.01209029,0.03812048,0.26191873,0.41186570,0.02254500,0.13580253
-2.95647824,0.94931686,0.17915199,0.32076096,0.01110514,0.03523161,0.23818668,0.39069620,0.02061060,0.13034636
-2.95047524,0.90059418,0.16317484,0.30563107,0.01015322,0.03250722,0.21662849,0.37393898,0.01879574,0.12647156
-2.94447224,0.86103450,0.14809158,0.29319078,0.00924453,0.02997139,0.19733378,0.36177416,0.01711131,0.12418966
-2.93846923,0.83094408,0.13402402,0.28355944,0.00838778,0.02764340,0.18035251,0.35429519,0.01556545,0.12348765
-2.93246623,0.81044685,0.12106629,0.27679945,0.00759029,0.02553746,0.16569715,0.35150858,0.01416349,0.12432714
-2.92646323,0.79948327,0.10928477,0.27291388,0.00685785,0.02366253,0.15334550,0.35333542,0.01290798,0.12664396
-2.92046023,0.79781306,0.09871882,0.27184562,0.00619477,0.02202235,0.14324415,0.35961427,0.01179876,0.13034827
-2.91445723,0.80502191,0.08938227,0.27347795,0.00560387,0.02061561,0.13531241,0.37010575,0.01083315,0.13532517
-2.90845423,0.82053206,0.08126546,0.27763672,0.00508652,0.01943626,0.12944664,0.38449871,0.01000609,0.14143614
-2.90245123,0.84361678,0.07433776,0.28409406,0.00464279,0.01847401,0.12552480,0.40241799,0.00931045,0.14852102
-2.89644822,0.87341857,0.06855041,0.29257355,0.00427152,0.01771488,0.12341133,0.42343372,0.00873728,0.15640090
-2.89044522,0.90897083,0.06383957,0.30275683,0.00397048,0.01714188,0.12296206,0.44707226,0.00827616,0.16488166
-2.88444222,0.94922271,0.06012940,0.31429149,0.00373652,0.01673569,0.12402917,0.47282853,0.00791549,0.17375828
-2.87843922,0.99306665,0.05733524,0.32680001,0.00356573,0.01647551,0.12646617,0.50017952,0.00764285,0.18281978
-2.87243622,1.03936809,0.05536651,0.33988958,0.00345356,0.01633977,0.13013272,0.52859896,0.00744537,0.19185470
-2.86643322,1.08699643,0.05412964,0.35316252,0.00339503,0.01630694,0.13489920,0.55757254,0.00730999,0.20065694
-2.86043022,1.13485667,0.05353056,0.36622697,0.00338484,0.01635625,0.14065102,0.58661340,0.00722384,0.20903177
-2.85442721,1.18192043,0.05347716,0.37870747,0.00341746,0.01646840,0.14729245,0.61527732,0.00717448,0.21680180
-2.84842421,1.22725559,0.05388120,0.39025523,0.00348736,0.01662610,0.15474988,0.64317718,0.00715020,0.22381269
-2.84242121,1.27005329,0.05466017,0.40055756,0.00358900,0.01681465,0.16297434,0.66999582,0.00714021,0.22993825
-2.83641821,1.30965125,0.05573864,0.40934621,0.00371700,0.01702231,0.17194324,0.69549698,0.00713482,0.23508485
-2.83041521,1.34555241,0.05704939,0.41640433,0.00386620,0.01724056,0.18166102,0.71953353,0.00712563,0.23919476
-2.82441221,1.37743800,0.05853424,0.42157172,0.00403173,0.01746430,0.19215874,0.74205262,0.00710559,0.24224832
-2.81840920,1.40517439,0.06014456,0.42474821,0.00420907,0.01769182,0.20349245,0.76309722,0.00706911,0.24426475
-2.81240620,1.42881314,0.06184149,0.42589505,0.00439409,0.01792479,0.21574021,0.78280385,0.00701204,0.24530157
-2.80640320,1.44858418,0.06359592,0.42503424,0.00458307,0.01816797,0.22899793,0.80139642,0.00693172,0.24545252
-2.80040020,1.46488223,0.06538820,0.42224583,0.00477272,0.01842893,0.24337378,0.81917620,0.00682689,0.24484406
-2.79439720,1.47824685,0.06720766,0.41766335,0.00496020,0.01871768,0.25898163,0.83650827,0.00669761,0.24363059
-2.78839420,1.48933692,0.06905193,0.41146754,0.00514309,0.01904616,0.27593333,0.85380487,0.00654524,0.24198852
-2.78239120,1.49890064,0.07092610,0.40387871,0.00531937,0.01942778,0.29433041,0.87150648,0.00637224,0.24010937
-2.77638819,1.50774228,0.07284176,0.39514798,0.00548739,0.01987688,0.31425528,0.89006124,0.00618208,0.23819236
-2.77038519,1.51668722,0.07481601,0.38554792,0.00564581,0.02040822,0.33576246,0.90990389,0.00597909,0.23643655
-2.76438219,1.52654684,0.07687034,0.37536277,0.00579356,0.02103650,0.35887017,0.93143507,0.00576833,0.23503307
-2.75837919,1.53808493,0.07902963,0.36487889,0.00592981,0.02177598,0.38355278,0.95500218,0.00555543,0.23415761
-2.75237619,1.55198715,0.08132111,0.35437559,0.00605386,0.02264003,0.40973464,0.98088273,0.00534644,0.23396372
-2.74637319,1.56883493,0.08377340,0.34411690,0.00616511,0.02364095,0.43728559,1.00927100,0.00514771,0.23457685
-2.74037019,1.58908507,0.08641573,0.33434432,0.00626304,0.02478970,0.46601864,1.04026893,0.00496575,0.23608978
-2.73436718,1.61305578,0.08927712,0.32527101,0.00634711,0.02609581,0.49569012,1.07388157,0.00480711,0.23855935
-2.72836418,1.64091982,0.09238584,0.31707738,0.00641679,0.02756733,0.52600248,1.11001744,0.00467826,0.24200469
-2.72236118,1.67270475,0.09576884,0.30990823,0.00647149,0.02921084,0.55660983,1.14849386,0.00458547,0.24640708
-2.71635818,1.70830006,0.09945134,0.30387142,0.00651060,0.03103146,0.58712614,1.18904674,0.00453472,0.25171132
-2.71035518,1.74747051,0.10345642,0.29903795,0.00653349,0.03303294,0.61713591,1.23134460,0.00453160,0.25782855
-2.70435218,1.78987472,0.10780467,0.29544327,0.00653953,0.03521764,0.64620693,1.27500567,0.00458118,0.26464041
-2.69834917,1.83508763,0.11251381,0.29308974,0.00652811,0.03758656,0.67390467,1.31961733,0.00468792,0.27200419
-2.69234617,1.88262548,0.11759819,0.29194981,0.00649874,0.04013923,0.69980759,1.36475662,0.00485558,0.27975888
-2.68634317,1.93197163,0.12306830,0.29196987,0.00645107,0.04287360,0.72352280,1.41001073,0.00508705,0.28773166
-2.68034017,1.98260183,0.12893009,0.29307430,0.00638491,0.04578575,0.74470118,1.45499618,0.00538434,0.29574461
-2.67433717,2.03400727,0.13518423,0.29516974,0.00630035,0.04886961,0.76305135,1.49937566,0.00574837,0.30362129
-2.66833417,2.08571432,0.14182529,0.29814905,0.00619775,0.05211653,0.77835158,1.54287164,0.00617890,0.31119291
-2.66233117,2.13729996,0.14884079,0.30189514,0.00607783,0.05551490,0.79045921,1.58527595,0.00667449,0.31830378
-2.65632816,2.18840233,0.15621036,0.30628427,0.00594161,0.05904962,0.79931686,1.62645492,0.00723233,0.32481595
-2.65032516,2.23872595,0.16390488,0.31118895,0.00579052,0.06270173,0.80495529,1.66634999,0.00784826,0.33061268
-2.64432216,2.28804209,0.17188588,0.31648029,0.00562631,0.06644801,0.80749242,1.70497379,0.00851670,0.33560089
-2.63831916,2.33618439,0.18010507,0.32202999,0.00545108,0.07026075,0.80712890,1.74240223,0.00923071,0.33971235
-2.63231616,2.38304079,0.18850434,0.32771186,0.00526723,0.07410768,0.80414004,1.77876318,0.00998200,0.34290380
-2.62631316,2.42854269,0.19701609,0.33340313,0.00507743,0.07795210,0.79886485,1.81422263,0.01076106,0.34515601
-2.62031016,2.47265237,0.20556409,0.33898560,0.00488454,0.08175322,0.79169241,1.84896928,0.01155734,0.34647197
-2.61430715,2.51535019,0.21406477,0.34434667,0.00469161,0.08546679,0.78304655,1.88319859,0.01235942,0.34687447
-2.60830415,2.55662233,0.22242918,0.34938052,0.00450174,0.08904598,0.77336936,1.91709737,0.01315526,0.34640306
-2.60230115,2.59645041,0.23056525,0.35398932,0.00431809,0.09244246,0.76310451,1.95082976,0.01393256,0.34511092
-2.59629815,2.63480366,0.23838060,0.35808460,0.00414381,0.09560778,0.75268107,1.98452543,0.01467905,0.34306162
-2.59029515,2.67163429,0.24578557,0.36158885,0.00398197,0.09849482,0.74249871,2.01827072,0.01538286,0.34032605
-2.58429215,2.70687623,0.25269649,0.36443710,0.00383553,0.10105941,0.73291486,2.05210299,0.01603292,0.33697975
-2.57828914,2.74044737,0.25903890,0.36657868,0.00370730,0.10326192,0.72423443,2.08600849,0.01661933,0.33310061
-2.57228614,2.77225496,0.26475070,0.36797886,0.00359990,0.10506889,0.71670243,2.11992365,0.01713373,0.32876728
-2.56628314,2.80220378,0.26978491,0.36862032,0.00351576,0.10645443,0.71049984,2.15373972,0.01756962,0.32405807
-2.56028014,2.83020632,0.27411199,0.36850436,0.00345705,0.10740151,0.70574268,2.18731022,0.01792271,0.31905051
-2.55427714,2.85619429,0.27772162,0.36765167,0.00342572,0.10790293,0.70248426,2.22046092,0.01819110,0.31382152
-2.54827414,2.88013078,0.28062371,0.36610270,0.00342345,0.10796198,0.70072029,2.25300162,0.01837551,0.30844807
-2.54227114,2.90202213,0.28284869,0.36391734,0.00345165,0.10759272,0.70039657,2.28473926,0.01847939,0.30300825
-2.53626813,2.92192906,0.28444705,0.36117415,0.00351145,0.10681994,0.70141862,2.31549169,0.01850891,0.29758267
-2.53026513,2.93997638,0.28548814,0.35796888,0.00360370,0.10567868,0.70366290,2.34510169,0.01847296,0.29225606
-2.52426213,2.95636100,0.28605834,0.35441257,0.00372897,0.10421342,0.70698886,2.37345044,0.01838301,0.28711889
-2.51825913,2.97135788,0.28625866,0.35062911,0.00388759,0.10247696,0.71125128,2.40047039,0.01825289,0.28226899
-2.51225613,2.98532387,0.28620202,0.34675250,0.00407962,0.10052898,0.71631234,2.42615677,0.01809856,0.27781289
-2.50625313,2.99869944,0.28601021,0.34292382,0.00430492,0.09843447,0.72205293,2.45057765,0.01793774,0.27386695
-2.50025013,3.01200825,0.28581085,0.33928819,0.00456322,0.09626198,0.72838265,2.47388214,0.01778953,0.27055804
-2.49424712,3.02585475,0.28573435,0.33599165,0.00485413,0.09408176,0.73524821,2.49630648,0.01767399,0.26802364
-2.48824412,3.04091973,0.28591116,0.33317827,0.00517727,0.09196402,0.74263997,2.51817781,0.01761166,0.26641153
-2.48224112,3.05795393,0.28646926,0.33098742,0.00553233,0.08997708,0.75059637,2.53991526,0.01762305,0.26587862
-2.47623812,3.07776966,0.28753200,0.32955137,0.00591921,0.08818583,0.75920622,2.56202824,0.01772815,0.26658920
-2.47023512,3.10123022,0.28921635,0.32899314,0.00633812,0.08665018,0.76860883,2.58511156,0.01794590,0.26871237
-2.46423212,3.12923710,0.29163144,0.32942475,0.00678970,0.08542382,0.77899209,2.60983732,0.01829366,0.27241873
-2.45822911,3.16271461,0.29487746,0.33094567,0.00727514,0.08455308,0.79058854,2.63694319,0.01878677,0.27787632
-2.45222611,3.20259194,0.29904467,0.33364152,0.00779624,0.08407613,0.80366975,2.66721723,0.01943800,0.28524585
-2.44622311,3.24978244,0.30421250,0.33758300,0.00835556,0.08402231,0.81853911,2.70147908,0.02025720,0.29467525
-2.44022011,3.30516016,0.31044871,0.34282489,0.00895638,0.08441171,0.83552340,2.74055783,0.02125088,0.30629381
-2.43421711,3.36953401,0.31780830,0.34940507,0.00960274,0.08525495,0.85496317,2.78526678,0.02242190,0.32020594
-2.42821411,3.44361966,0.32633231,0.35734370,0.01029940,0.08655316,0.87720254,2.83637580,0.02376929,0.33648471
-2.42221111,3.52801018,0.33604636,0.36664230,0.01105168,0.08829814,0.90257837,2.89458177,0.02528806,0.35516568
-2.41620810,3.62314606,0.34695892,0.37728290,0.01186536,0.09047273,0.93140913,2.96047837,0.02696920,0.37624093
-2.41020510,3.72928598,0.35905947,0.38922737,0.01274645,0.09305129,0.96398391,3.03452594,0.02879975,0.39965392
-2.40420210,3.84647940,0.37231655,0.40241677,0.01370090,0.09600039,1.00055149,3.11702297,0.03076305,0.42529524
-2.39819910,3.97454262,0.38667592,0.41677106,0.01473432,0.09927967,1.04130998,3.20808026,0.03283902,0.45299973
-2.39219610,4.11303978,0.40205893,0.43218920,0.01585166,0.10284279,1.08639710,3.30759919,0.03500469,0.48254514
-2.38619310,4.26127004,0.41836148,0.44854962,0.01705684,0.10663861,1.13588130,3.41525538,0.03723473,0.51365258
-2.38019010,4.41826243,0.43545352,0.46571143,0.01835250,0.11061246,1.18975409,3.53048858,0.03950217,0.54598895
-2.37418709,4.58277929,0.45317959,0.48351617,0.01973962,0.11470749,1.24792353,3.65249998,0.04177919,0.57917147
-2.36818409,4.75332884,0.47136027,0.50179037,0.02121735,0.11886617,1.31020929,3.78025724,0.04403800,0.61277423
-2.36218109,4.92818737,0.48979484,0.52034881,0.02278285,0.12303180,1.37633930,3.91250761,0.04625168,0.64633675
-2.35617809,5.10543048,0.50826517,0.53899842,0.02443118,0.12715006,1.44594831,4.04779899,0.04839516,0.67937425
-2.35017509,5.28297300,0.52654067,0.55754293,0.02615538,0.13117048,1.51857824,4.18450841,0.05044606,0.71138945
-2.34417209,5.45861610,0.54438439,0.57578783,0.02794659,0.13504780,1.59368078,4.32087709,0.05238551,0.74188542
-2.33816908,5.63010019,0.56155986,0.59354571,0.02979433,0.13874326,1.67062201,4.45505091,0.05419890,0.77037903
-2.33216608,5.79516153,0.57783856,0.61064164,0.03168684,0.14222553,1.74868930,4.58512478,0.05587645,0.79641445
-2.32616308,5.95159046,0.59300760,0.62691836,0.03361156,0.14547149,1.82710041,4.70918944,0.05741367,0.81957627
-2.32016008,6.09728881,0.60687721,0.64224106,0.03555560,0.14846666,1.90501469,4.82537884,0.05881157,0.83950155
-2.31415708,6.23032430,0.61928774,0.65650144,0.03750634,0.15120520,1.98154641,4.93191634,0.06007673,0.85589030
-2.30815408,6.34897963,0.63011567,0.66962083,0.03945195,0.15368970,2.05577987,5.02715829,0.06122113,0.86851406
-2.30215108,6.45179431,0.63927831,0.68155223,0.04138191,0.15593042,2.12678613,5.10963319,0.06226176,0.87722203
-2.29614807,6.53759776,0.64673692,0.69228101,0.04328749,0.15794437,2.19364104,5.17807540,0.06322007,0.88194458
-2.29014507,6.60553221,0.65249793,0.70182427,0.04516202,0.15975390,2.25544400,5.23145221,0.06412115,0.88269398
-2.28414207,6.65506497,0.65661222,0.71022881,0.04700115,0.16138518,2.31133722,5.26898362,0.06499287,0.87956233
-2.27813907,6.68598964,0.65917236,0.71756774,0.04880286,0.16286646,2.36052463,5.29015443,0.06586479,0.87271673
-2.27213607,6.69841666,0.66030793,0.72393587,0.05056735,0.16422619,2.40229013,5.29471851,0.06676702,0.86239212
-2.26613307,6.69275381,0.66017907,0.72944412,0.05229669,0.16549123,2.43601438,5.28269547,0.06772906,0.84888186
-2.26013007,6.66967794,0.65896858,0.73421317,0.05399436,0.16668508,2.46118962,5.25436020,0.06877861,0.83252681
-2.25412706,6.63009943,0.65687299,0.73836662,0.05566466,0.16782640,2.47743194,5.21022591,0.06994044,0.81370313
-2.24812406,6.57512100,0.65409293,0.74202413,0.05731192,0.16892772,2.48449045,5.15102161,0.07123541,0.79280951
-2.24212106,6.50599299,0.65082335,0.74529478,0.05893975,0.16999456,2.48225314,5.07766502,0.07267954,0.77025445
-2.23611806,6.42406711,0.64724415,0.74827110,0.06055019,0.17102497,2.47074889,4.99123206,0.07428334,0.74644386
-2.23011506,6.33075053,0.64351153,0.75102401,0.06214296,0.17200946,2.45014578,4.89292398,0.07605137,0.72176983
-2.22411206,6.22746241,0.63975075,0.75359910,0.06371476,0.17293143,2.42074561,4.78403353,0.07798201,0.69660063
-2.21810905,6.11559443,0.63605035,0.75601431,0.06525875,0.17376801,2.38297488,4.66591107,0.08006747,0.67127261
-2.21210605,5.99647688,0.63245850,0.75825927,0.06676417,0.17449130,2.33737260,4.53993195,0.08229412,0.64608393
-2.20610305,5.87135141,0.62898134,0.76029639,0.06821628,0.17506994,2.28457543,4.40746609,0.08464307,0.62129048
-2.20010005,5.74135108,0.62558360,0.76206347,0.06959644,0.17547085,2.22530085,4.26985061,0.08709093,0.59710381
-2.19409705,5.60748828,0.62219130,0.76347793,0.07088255,0.17566124,2.16032888,4.12836626,0.08961084,0.57369118
-2.18809405,5.47065032,0.61869649,0.76444221,0.07204964,0.17561048,2.09048326,3.98421828,0.09217359,0.55117733
-2.18209105,5.33160223,0.61496375,0.76485023,0.07307077,0.17529204,2.01661274,3.83852184,0.09474891,0.52964784
-2.17608804,5.19099600,0.61083796,0.76459431,0.07391807,0.17468510,1.93957305,3.69229243,0.09730670,0.50915380
-2.17008504,5.04938512,0.60615314,0.76357232,0.07456389,0.17377596,1.86021032,3.54644089,0.09981834,0.48971723
-2.16408204,4.90724293,0.60074171,0.76169450,0.07498207,0.17255897,1.77934617,3.40177288,0.10225780,0.47133714
-2.15807904,4.76498337,0.59444370,0.75888953,0.07514913,0.17103713,1.69776503,3.25899232,0.10460261,0.45399564
-2.15207604,4.62298226,0.58711559,0.75510954,0.07504552,0.16922212,1.61620364,3.11870800,0.10683465,0.43766385
-2.14607304,4.48159781,0.57863811,0.75033363,0.07465659,0.16713385,1.53534301,2.98144277,0.10894061,0.42230731
-2.14007004,4.34118859,0.56892274,0.74456975,0.07397345,0.16479963,1.45580254,2.84764425,0.11091215,0.40789063
-2.13406703,4.20212799,0.55791671,0.73785473,0.07299358,0.16225281,1.37813619,2.71769635,0.11274579,0.39438113
-2.12806403,4.06481398,0.54560602,0.73025253,0.07172117,0.15953114,1.30283055,2.59193067,0.11444244,0.38175151
-2.12206103,3.92967383,0.53201667,0.72185076,0.07016715,0.15667490,1.23030429,2.47063701,0.11600668,0.36998134
-2.11605803,3.79716353,0.51721396,0.71275574,0.06834893,0.15372484,1.16090892,2.35407250,0.11744576,0.35905753
-2.11005503,3.66776208,0.50129998,0.70308639,0.06628993,0.15072018,1.09493029,2.24246874,0.11876845,0.34897379
-2.10405203,3.54196135,0.48440955,0.69296735,0.06401878,0.14769663,1.03259091,2.13603678,0.11998383,0.33972929
-2.09804902,3.42025246,0.46670484,0.68252186,0.06156843,0.14468472,0.97405252,2.03496985,0.12109997,0.33132662
-2.09204602,3.30310967,0.44836909,0.67186478,0.05897503,0.14170835,0.91941907,1.93944392,0.12212274,0.32376937
-2.08604302,3.19097334,0.42959967,0.66109627,0.05627678,0.13878387,0.86873983,1.84961642,0.12305476,0.31705942
-2.08004002,3.08423305,0.41060102,0.65029655,0.05351278,0.13591945,0.82201276,1.76562338,0.12389459,0.31119421
-2.07403702,2.98321240,0.39157769,0.63952205,0.05072188,0.13311509,0.77918796,1.68757564,0.12463613,0.30616426
-2.06803402,2.88815635,0.37272791,0.62880322,0.04794164,0.13036298,0.74017150,1.61555441,0.12526845,0.30195096
-2.06203102,2.79922219,0.35423794,0.61814414,0.04520743,0.12764841,0.70482935,1.54960688,0.12577589,0.29852484
-2.05602801,2.71647461,0.33627729,0.60752381,0.04255172,0.12495101,0.67299180,1.48974213,0.12613853,0.29584438
-2.05002501,2.63988501,0.31899523,0.59689925,0.04000350,0.12224626,0.64445807,1.43592789,0.12633293,0.29385549
-2.04402201,2.56933511,0.30251823,0.58620987,0.03758794,0.11950734,0.61900131,1.38808816,0.12633323,0.29249154
-2.03801901,2.50462434,0.28694875,0.57538301,0.03532620,0.11670690,0.59637383,1.34610212,0.12611233,0.29167398
-2.03201601,2.44548023,0.27236490,0.56434016,0.03323543,0.11381899,0.57631253,1.30980406,0.12564332,0.29131351
-2.02601301,2.39157118,0.25882119,0.55300345,0.03132892,0.11082074,0.55854437,1.27898448,0.12490085,0.29131166
-2.02001001,2.34252032,0.24634989,0.54130193,0.02961628,0.10769392,0.54279178,1.25339216,0.12386255,0.29156279
-2.01400700,2.29791972,0.23496305,0.52917731,0.02810377,0.10442614,0.52877790,1.23273688,0.12251024,0.29195625
-2.00800400,2.25734375,0.22465478,0.51658869,0.02679464,0.10101172,0.51623138,1.21669272,0.12083106,0.29237879
-2.00200100,2.22036101,0.21540376,0.50351611,0.02568944,0.09745220,0.50489074,1.20490165,0.11881825,0.29271701
-1.99599800,2.18654397,0.20717570,0.48996263,0.02478633,0.09375638,0.49450820,1.19697715,0.11647173,0.29285975
-1.98999500,2.15547614,0.19992571,0.47595494,0.02408136,0.08994005,0.48485273,1.19250779,0.11379836,0.29270052
-1.98399200,2.12675647,0.19360034,0.46154249,0.02356861,0.08602535,0.47571253,1.19106070,0.11081182,0.29213965
-1.97798899,2.10000118,0.18813941,0.44679520,0.02324037,0.08203982,0.46689672,1.19218473,0.10753239,0.29108638
