energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.75987994,9.69494439,0.01600456,1.56437697,3.72762514,4.96913748,0.13291198,1.51281961,0.56955358,0.40336258
-5.75387694,9.79879640,0.01665083,1.56283544,3.75180242,5.02633508,0.13601792,1.54343478,0.57805616,0.40628144
-5.74787394,9.88542491,0.01729865,1.55538952,3.76858651,5.07268331,0.13902824,1.57544685,0.58768150,0.40827901
-5.74187094,9.95444126,0.01794232,1.54232442,3.77817680,5.10806136,0.14188478,1.60839702,0.59833141,0.40937271
-5.73586793,10.00571291,0.01857638,1.52401906,3.78092001,5.13247548,0.14452833,1.64181268,0.60990295,0.40959952
-5.72986493,10.03934334,0.01919574,1.50093243,3.77727984,5.14604921,0.14690062,1.67521678,0.62228856,0.40901360
-5.72386193,10.05564911,0.01979577,1.47358824,3.76780461,5.14901299,0.14894614,1.70813760,0.63537648,0.40768353
-5.71785893,10.05513558,0.02037237,1.44255843,3.75309447,5.14169390,0.15061406,1.74011879,0.64905145,0.40568934
-5.71185593,10.03847247,0.02092198,1.40844639,3.73377034,5.12450585,0.15185980,1.77072933,0.66319581,0.40311925
-5.70585293,10.00647038,0.02144154,1.37187031,3.71044567,5.09794054,0.15264647,1.79957312,0.67769112,0.40006651
-5.69984992,9.96005830,0.02192842,1.33344736,3.68370262,5.06255895,0.15294603,1.82629783,0.69241993,0.39662610
-5.69384692,9.90026248,0.02238035,1.29377908,3.65407307,5.01898307,0.15274010,1.85060262,0.70726794,0.39289178
-5.68784392,9.82818598,0.02279527,1.25343826,3.62202521,4.96788759,0.15202041,1.87224432,0.72212619,0.38895317
-5.68184092,9.74498853,0.02317123,1.21295774,3.58795543,4.90999070,0.15078893,1.89104175,0.73689314,0.38489321
-5.67583792,9.65186582,0.02350622,1.17282096,3.55218537,4.84604380,0.14905760,1.90687779,0.75147646,0.38078591
-5.66983492,9.55002749,0.02379813,1.13345469,3.51496323,4.77681940,0.14684777,1.91969902,0.76579433,0.37669443
-5.66383192,9.44067352,0.02404457,1.09522350,3.47646872,4.70309719,0.14418927,1.92951282,0.77977603,0.37266956
-5.65782891,9.32496855,0.02424290,1.05842624,3.43682043,4.62564812,0.14111930,1.93638191,0.79336177,0.36874859
-5.65182591,9.20401446,0.02439015,1.02329426,3.39608475,4.54521683,0.13768099,1.94041655,0.80650165,0.36495456
-5.64582291,9.07882185,0.02448311,0.98999121,3.35428521,4.46250306,0.13392199,1.94176463,0.81915371,0.36129589
-5.63981991,8.95028149,0.02451836,0.95861447,3.31141166,4.37814271,0.12989279,1.94060022,0.83128127,0.35776649
-5.63381691,8.81913712,0.02449244,0.92919791,3.26742837,4.29268977,0.12564512,1.93711110,0.84284966,0.35434619
-5.62781391,8.68596159,0.02440196,0.90171598,3.22228099,4.20660025,0.12123047,1.93148594,0.85382253,0.35100160
-5.62181091,8.55113802,0.02424381,0.87608904,3.17590192,4.12021921,0.11669854,1.92390193,0.86415817,0.34768738
-5.61580790,8.41484804,0.02401537,0.85218970,3.12821447,4.03377222,0.11209605,1.91451362,0.87380606,0.34434787
-5.60980490,8.27706868,0.02371469,0.82985028,3.07913584,3.94736209,0.10746561,1.90344363,0.88270405,0.34091905
-5.60380190,8.13757936,0.02334075,0.80887100,3.02857960,3.86097165,0.10284495,1.89077595,0.89077651,0.33733083
-5.59779890,7.99597959,0.02289355,0.78902890,2.97645796,3.77447277,0.09826630,1.87655225,0.89793369,0.33350966
-5.59179590,7.85171772,0.02237434,0.77008727,2.92268442,3.68764182,0.09375613,1.86077166,0.90407255,0.32938120
-5.58579290,7.70412994,0.02178567,0.75180528,2.86717724,3.60018092,0.08933510,1.84339394,0.90907916,0.32487332
-5.57978989,7.55248837,0.02113152,0.73394758,2.80986401,3.51174405,0.08501827,1.82434622,0.91283268,0.31991893
-5.57378689,7.39605608,0.02041722,0.71629356,2.75068738,3.42196706,0.08081552,1.80353269,0.91521078,0.31445895
-5.56778389,7.23414656,0.01964948,0.69864590,2.68961195,3.33049976,0.07673214,1.78084697,0.91609626,0.30844496
-5.56178089,7.06618450,0.01883627,0.68083817,2.62663200,3.23703850,0.07276956,1.75618616,0.91538454,0.30184167
-5.55577789,6.89176449,0.01798671,0.66274104,2.56177961,3.14135754,0.06892621,1.72946596,0.91299157,0.29462901
-5.54977489,6.71070438,0.01711084,0.64426700,2.49513247,3.04333725,0.06519833,1.70063574,0.90886162,0.28680374
-5.54377189,6.52309002,0.01621949,0.62537321,2.42682079,2.94298769,0.06158084,1.66969255,0.90297441,0.27838055
-5.53776888,6.32930856,0.01532399,0.60606244,2.35703253,2.84046614,0.05806817,1.63669318,0.89535112,0.26939250
-5.53176588,6.13006800,0.01443598,0.58638208,2.28601625,2.73608751,0.05465499,1.60176338,0.88605865,0.25989093
-5.52576288,5.92640162,0.01356710,0.56642116,2.21408109,2.63032720,0.05133680,1.56510349,0.87521188,0.24994460
-5.51975988,5.71965636,0.01272885,0.54630561,2.14159342,2.52381587,0.04811044,1.52699005,0.86297358,0.23963827
-5.51375688,5.51146554,0.01193224,0.52619196,2.06897012,2.41732670,0.04497444,1.48777298,0.84955173,0.22907071
-5.50775388,5.30370691,0.01118766,0.50625982,1.99666851,2.31175559,0.04192917,1.44786855,0.83519447,0.21835214
-5.50175088,5.09844785,0.01050465,0.48670343,1.92517332,2.20809534,0.03897699,1.40774824,0.82018264,0.20760123
-5.49574787,4.89788042,0.00989171,0.46772282,1.85498137,2.10740517,0.03612208,1.36792399,0.80482032,0.19694186
-5.48974487,4.70424932,0.00935616,0.44951490,1.78658467,2.01077702,0.03337031,1.32893074,0.78942392,0.18649966
-5.48374187,4.51977626,0.00890400,0.43226495,1.72045293,1.91930035,0.03072898,1.29130700,0.77431013,0.17639839
-5.47773887,4.34658435,0.00853978,0.41613893,1.65701661,1.83402700,0.02820642,1.25557456,0.75978363,0.16675653
-5.47173587,4.18662621,0.00826656,0.40127689,1.59665138,1.75593779,0.02581168,1.22221842,0.74612504,0.15768402
-5.46573287,4.04161900,0.00808580,0.38778777,1.53966511,1.68591224,0.02355407,1.19166800,0.73357984,0.14927924
-5.45972986,3.91298935,0.00799734,0.37574586,1.48628802,1.62470264,0.02144283,1.16428059,0.72234889,0.14162650
-5.45372686,3.80183055,0.00799941,0.36518889,1.43666685,1.57291346,0.01948669,1.14032797,0.71258089,0.13479400
-5.44772386,3.70887371,0.00808865,0.35611788,1.39086314,1.53098675,0.01769360,1.11998690,0.70436748,0.12883233
-5.44172086,3.63447368,0.00826012,0.34849855,1.34885596,1.49919385,0.01607042,1.10333383,0.69774093,0.12377360
-5.43571786,3.57861013,0.00850748,0.34226435,1.31054866,1.47763348,0.01462273,1.09034427,0.69267471,0.11963113
-5.42971486,3.54090306,0.00882303,0.33732060,1.27577947,1.46623594,0.01335460,1.08089658,0.68908689,0.11639980
-5.42371186,3.52064172,0.00919793,0.33354978,1.24433503,1.46477294,0.01226855,1.07478013,0.68684604,0.11405692
-5.41770885,3.51682499,0.00962242,0.33081739,1.21596618,1.47287229,0.01136547,1.07170732,0.68577951,0.11256361
-5.41170585,3.52821112,0.01008599,0.32897835,1.19040503,1.49003666,0.01064459,1.07132873,0.68568340,0.11186666
-5.40570285,3.55337417,0.01057774,0.32788337,1.16738221,1.51566526,0.01010355,1.07325072,0.68633395,0.11190066
-5.39969985,3.59076446,0.01108661,0.32738514,1.14664342,1.54907747,0.00973840,1.07705456,0.68749954,0.11259050
-5.39369685,3.63877015,0.01160175,0.32734412,1.12796432,1.58953739,0.00954374,1.08231608,0.68895286,0.11385393
-5.38769385,3.69577719,0.01211277,0.32763354,1.11116294,1.63627806,0.00951277,1.08862493,0.69048250,0.11560422
-5.38169085,3.76022517,0.01261010,0.32814358,1.09610900,1.68852455,0.00963740,1.09560264,0.69190353,0.11775282
-5.37568784,3.83065672,0.01308527,0.32878458,1.08272972,1.74551499,0.00990838,1.10291838,0.69306649,0.12021182
-5.36968484,3.90575853,0.01353114,0.32948912,1.07101186,1.80651870,0.01031538,1.11030210,0.69386440,0.12289624
-5.36368184,3.98439268,0.01394213,0.33021306,1.06100001,1.87085095,0.01084712,1.11755409,0.69423742,0.12572604
-5.35767884,4.06561716,0.01431435,0.33093546,1.05279129,1.93788384,0.01149148,1.12455091,0.69417511,0.12862779
-5.35167584,4.14869523,0.01464568,0.33165754,1.04652673,2.00705311,0.01223562,1.13124729,0.69371604,0.13153599
-5.34567284,4.23309350,0.01493579,0.33240061,1.04238003,2.07786076,0.01306614,1.13767404,0.69294487,0.13439394
-5.33966983,4.31846956,0.01518603,0.33320331,1.04054413,2.14987367,0.01396918,1.14393224,0.69198716,0.13715432
-5.33366683,4.40464978,0.01539933,0.33411811,1.04121630,2.22271844,0.01493060,1.15018387,0.69100197,0.13977927
-5.32766383,4.49159900,0.01557994,0.33520732,1.04458262,2.29607303,0.01593613,1.15663959,0.69017286,0.14224018
-5.32166083,4.57938370,0.01573317,0.33653870,1.05080243,2.36965569,0.01697158,1.16354409,0.68969750,0.14451717
-5.31565783,4.66813066,0.01586510,0.33818098,1.05999355,2.44321198,0.01802300,1.17115995,0.68977658,0.14659826
-5.30965483,4.75798340,0.01598216,0.34019924,1.07221889,2.51650068,0.01907690,1.17975060,0.69060242,0.14847834
-5.30365183,4.84905862,0.01609084,0.34265053,1.08747512,2.58927954,0.02012045,1.18956337,0.69234787,0.15015806
-5.29764882,4.94140495,0.01619727,0.34557969,1.10568373,2.66129163,0.02114166,1.20081328,0.69515602,0.15164251
-5.29164582,5.03496620,0.01630696,0.34901569,1.12668514,2.73225340,0.02212961,1.21366850,0.69913122,0.15294002
-5.28564282,5.12955114,0.01642442,0.35296847,1.15023579,2.80184507,0.02307462,1.22823802,0.70433179,0.15406096
-5.27963982,5.22481151,0.01655304,0.35742650,1.17600879,2.86970426,0.02396840,1.24456229,0.71076484,0.15501660
-5.27363682,5.32022960,0.01669483,0.36235513,1.20359778,2.93542337,0.02480421,1.26260710,0.71838334,0.15581824
-5.26763382,5.41511648,0.01685041,0.36769573,1.23252421,2.99855112,0.02557699,1.28226124,0.72708581,0.15647642
-5.26163082,5.50862118,0.01701896,0.37336586,1.26224778,3.05859863,0.02628345,1.30333785,0.73671843,0.15700054
-5.25562781,5.59975098,0.01719834,0.37926021,1.29217961,3.11504988,0.02692209,1.32557975,0.74707968,0.15739855
-5.24962481,5.68740223,0.01738523,0.38525263,1.32169797,3.16737647,0.02749334,1.34866826,0.75792729,0.15767707
-5.24362181,5.77040061,0.01757532,0.39119891,1.35016591,3.21505623,0.02799948,1.37223542,0.76898719,0.15784170
-5.23761881,5.84754939,0.01776365,0.39694050,1.37695021,3.25759499,0.02844470,1.39587898,0.77996416,0.15789763
-5.23161581,5.91768379,0.01794484,0.40230883,1.40144114,3.29455065,0.02883507,1.41917958,0.79055362,0.15785040
-5.22561281,5.97972897,0.01811349,0.40713029,1.42307217,3.32555870,0.02917849,1.44171933,0.80045422,0.15770691
-5.21960980,6.03275934,0.01826447,0.41123156,1.44133898,3.35035779,0.02948467,1.46310111,0.80938053,0.15747656
-5.21360680,6.07605615,0.01839324,0.41444521,1.45581704,3.36881439,0.02976504,1.48296739,0.81707531,0.15717231
-5.20760380,6.10916072,0.01849615,0.41661528,1.46617705,3.38094512,0.03003270,1.50101811,0.82332088,0.15681192
-5.20160080,6.13192048,0.01857063,0.41760263,1.47219744,3.38693562,0.03030230,1.51702626,0.82794892,0.15641885
-5.19559780,6.14452526,0.01861543,0.41728994,1.47377358,3.38715475,0.03058991,1.53085075,0.83084838,0.15602318
-5.18959480,6.14753150,0.01863066,0.41558602,1.47092303,3.38216315,0.03091289,1.54244559,0.83197098,0.15566211
-5.18359180,6.14187259,0.01861784,0.41242930,1.46378651,3.37271525,0.03128963,1.55186487,0.83133412,0.15538017
-5.17758879,6.12885385,0.01857989,0.40779042,1.45262448,3.35975415,0.03173933,1.55926324,0.82902087,0.15522899
-5.17158579,6.11013161,0.01852095,0.40167358,1.43780927,3.34439905,0.03228163,1.56489148,0.82517719,0.15526668
-5.16558279,6.08767618,0.01844626,0.39411689,1.41981290,3.32792497,0.03293622,1.56908738,0.82000629,0.15555665
-5.15957979,6.06371939,0.01836190,0.38519140,1.39919104,3.31173518,0.03372240,1.57226210,0.81376037,0.15616598
-5.15357679,6.04068809,0.01827450,0.37499900,1.37656355,3.29732666,0.03465845,1.57488248,0.80673020,0.15716340
-5.14757379,6.02112558,0.01819095,0.36366928,1.35259244,3.28624958,0.03576109,1.57744999,0.79923281,0.15861676
-5.14157079,6.00760369,0.01811808,0.35135539,1.32795793,3.28006179,0.03704473,1.58047736,0.79159798,0.16059032
-5.13556778,6.00262865,0.01806235,0.33822909,1.30333374,3.28027970,0.03852081,1.58446365,0.78415402,0.16314177
-5.12956478,6.00854440,0.01802956,0.32447532,1.27936247,3.28832724,0.04019703,1.58986918,0.77721360,0.16631913
-5.12356178,6.02743713,0.01802455,0.31028633,1.25663214,3.30548449,0.04207667,1.59709139,0.77106018,0.17015783
-5.11755878,6.06104504,0.01805104,0.29585576,1.23565496,3.33283806,0.04415790,1.60644273,0.76593571,0.17467792
-5.11155578,6.11067723,0.01811142,0.28137286,1.21684904,3.37123497,0.04643326,1.61813182,0.76203012,0.17988166
-5.10555278,6.17714526,0.01820668,0.26701700,1.20052400,3.42124204,0.04888918,1.63224876,0.75947313,0.18575164
-5.09954977,6.26071061,0.01833638,0.25295288,1.18687091,3.48311256,0.05150574,1.64875537,0.75832871,0.19224947
-5.09354677,6.36105067,0.01849864,0.23932641,1.17595711,3.55676180,0.05425662,1.66748086,0.75859231,0.19931524
-5.08754377,6.47724515,0.01869028,0.22626144,1.16772597,3.64175273,0.05710923,1.68812332,0.76019117,0.20686776
-5.08154077,6.60778396,0.01890692,0.21385759,1.16200160,3.73729304,0.06002513,1.71025696,0.76298742,0.21480559
-5.07553777,6.75059685,0.01914319,0.20218897,1.15849820,3.84224394,0.06296072,1.73334479,0.76678392,0.22300893
-5.06953477,6.90310406,0.01939296,0.19130398,1.15683370,3.95514097,0.06586810,1.75675636,0.77133246,0.23134225
-5.06353177,7.06228649,0.01964956,0.18122606,1.15654681,4.07422663,0.06869627,1.77978970,0.77634397,0.23965762
-5.05752876,7.22477306,0.01990608,0.17195534,1.15711695,4.19749385,0.07139241,1.80169650,0.78150014,0.24779863
-5.05152576,7.38694208,0.02015557,0.16347104,1.15798603,4.32273931,0.07390340,1.82170965,0.78646604,0.25560472
-5.04552276,7.54503318,0.02039131,0.15573444,1.15858115,4.44762478,0.07617743,1.83907177,0.79090310,0.26291584
-5.03951976,7.69526563,0.02060704,0.14869244,1.15833730,4.56974458,0.07816557,1.85306376,0.79448197,0.26957716
-5.03351676,7.83395883,0.02079712,0.14228125,1.15671926,4.68669683,0.07982344,1.86303214,0.79689473,0.27544368
-5.02751376,7.95765067,0.02095672,0.13643029,1.15324167,4.79615599,0.08111270,1.86841428,0.79786599,0.28038471
-5.02151076,8.06320952,0.02108192,0.13106606,1.14748678,4.89594415,0.08200241,1.86876042,0.79716263,0.28428777
-5.01550775,8.14793605,0.02116980,0.12611577,1.13911915,4.98409851,0.08247021,1.86375203,0.79460173,0.28706209
-5.00950475,8.20965132,0.02121851,0.12151067,1.12789711,5.05893271,0.08250314,1.85321570,0.79005670,0.28864131
-5.00350175,8.24676853,0.02122727,0.11718899,1.11368043,5.11908970,0.08209833,1.83713238,0.78346140,0.28898554
-4.99749875,8.25834584,0.02119635,0.11309834,1.09643443,5.16358443,0.08126320,1.81564175,0.77481230,0.28808250
-4.99149575,8.24411926,0.02112711,0.10919758,1.07623035,5.19183488,0.08001545,1.78904174,0.76416865,0.28594792
-4.98549275,8.20451450,0.02102188,0.10545809,1.05324235,5.20368042,0.07838265,1.75778331,0.75165097,0.28262507
-4.97948974,8.14063795,0.02088395,0.10186448,1.02774138,5.19938690,0.07640162,1.72246099,0.73743780,0.27818352
-4.97348674,8.05424750,0.02071750,0.09841467,1.00008623,5.17963863,0.07411744,1.68379934,0.72176106,0.27271719
-4.96748374,7.94770438,0.02052749,0.09511951,0.97071244,5.14551738,0.07158236,1.64263603,0.70490014,0.26634176
-4.96148074,7.82390793,0.02031962,0.09200185,0.94011925,5.09846954,0.06885439,1.59990198,0.68717496,0.25919160
-4.95547774,7.68621566,0.02010018,0.08909525,0.90885539,5.04026245,0.06599595,1.55659925,0.66893821,0.25141624
-4.94947474,7.53835101,0.01987600,0.08644223,0.87750399,4.97293155,0.06307230,1.51377709,0.65056695,0.24317656
-4.94347174,7.38430186,0.01965427,0.08409239,0.84666713,4.89872009,0.06015007,1.47250693,0.63245373,0.23464082
-4.93746873,7.22821268,0.01944244,0.08210013,0.81695049,4.82001340,0.05729578,1.43385686,0.61499742,0.22598064
-4.93146573,7.07427341,0.01924804,0.08052245,0.78894842,4.73926971,0.05457450,1.39886603,0.59859398,0.21736699
-4.92546273,6.92660810,0.01907848,0.07941648,0.76322980,4.65894968,0.05204853,1.36851975,0.58362721,0.20896639
-4.91945973,6.78916619,0.01894090,0.07883720,0.74032490,4.58144666,0.04977635,1.34372560,0.57045978,0.20093730
-4.91345673,6.66561936,0.01884192,0.07883510,0.72071360,4.50901961,0.04781164,1.32529121,0.55942459,0.19342681
-4.90745373,6.55926629,0.01878741,0.07945406,0.70481492,4.44373062,0.04620246,1.31390413,0.55081672,0.18656777
-4.90145073,6.47294793,0.01878230,0.08072935,0.69297832,4.38738854,0.04499063,1.31011428,0.54488615,0.18047629
-4.89544772,6.40897512,0.01883032,0.08268593,0.68547653,4.34150040,0.04421124,1.31431933,0.54183133,0.17524971
-4.88944472,6.36907035,0.01893379,0.08533698,0.68250026,4.30723152,0.04389230,1.32675346,0.54179392,0.17096504
-4.88344172,6.35432495,0.01909350,0.08868275,0.68415463,4.28537558,0.04405446,1.34747972,0.54485473,0.16767793
-4.87743872,6.36517275,0.01930847,0.09270977,0.69045746,4.27633507,0.04471091,1.37638628,0.55103108,0.16542213
-4.87143572,6.40138053,0.01957594,0.09739042,0.70133936,4.28011267,0.04586726,1.41318667,0.56027561,0.16420935
-4.86543272,6.46205554,0.01989129,0.10268288,0.71664546,4.29631352,0.04752156,1.45742402,0.57247667,0.16402969
-4.85942971,6.54566951,0.02024807,0.10853147,0.73613897,4.32415823,0.04966435,1.50847937,0.58746031,0.16485242
-4.85342671,6.65009841,0.02063811,0.11486736,0.75950611,4.36250608,0.05227870,1.56558361,0.60499371,0.16662718
-4.84742371,6.77267674,0.02105164,0.12160966,0.78636268,4.40988760,0.05534037,1.62783302,0.62479017,0.16928554
-4.84142071,6.91026463,0.02147758,0.12866688,0.81626173,4.46454555,0.05881794,1.69420788,0.64651532,0.17274276
-4.83541771,7.05932583,0.02190375,0.13593871,0.84870252,4.52448295,0.06267306,1.76359368,0.66979450,0.17689995
-4.82941471,7.21601438,0.02231727,0.14331800,0.88314028,4.58751683,0.06686073,1.83480442,0.69422110,0.18164624
-4.82341171,7.37626768,0.02270490,0.15069311,0.91899688,4.65133606,0.07132965,1.90660739,0.71936549,0.18686126
-4.81740870,7.53590335,0.02305345,0.15795033,0.95567198,4.71356168,0.07602271,1.97774883,0.74478449,0.19241754
-4.81140570,7.69071753,0.02335019,0.16497642,0.99255456,4.77180820,0.08087757,2.04697987,0.77003097,0.19818312
-4.80540270,7.83658236,0.02358323,0.17166124,1.02903472,4.82374409,0.08582746,2.11308215,0.79466338,0.20402406
-4.79939970,7.96954031,0.02374193,0.17790031,1.06451543,4.86715017,0.09080198,2.17489264,0.81825508,0.20980696
-4.79339670,8.08589339,0.02381723,0.18359732,1.09842418,4.89997444,0.09572829,2.23132711,0.84040317,0.21540146
-4.78739370,8.18228570,0.02380194,0.18866645,1.13022421,4.92038227,0.10053226,2.28140187,0.86073668,0.22068262
-4.78139070,8.25577766,0.02369095,0.19303444,1.15942536,4.92680078,0.10513993,2.32425348,0.87892404,0.22553329
-4.77538769,8.30391081,0.02348145,0.19664246,1.18559414,4.91795690,0.10947905,2.35915604,0.89467965,0.22984625
-4.76938469,8.32476219,0.02317297,0.19944751,1.20836292,4.89290818,0.11348077,2.38553585,0.90776950,0.23352632
-4.76338169,8.31698763,0.02276744,0.20142360,1.22743809,4.85106623,0.11708137,2.40298332,0.91801576,0.23649227
-4.75737869,8.27985327,0.02226912,0.20256236,1.24260689,4.79221242,0.12022411,2.41126175,0.92530020,0.23867850
-4.75137569,8.21325498,0.02168451,0.20287329,1.25374274,4.71650576,0.12286089,2.41031301,0.92956656,0.24003652
-4.74537269,8.11772534,0.02102219,0.20238355,1.26080878,4.62448302,0.12495399,2.40025988,0.93082155,0.24053614
-4.73936968,7.99442804,0.02029256,0.20113727,1.26385952,4.51705137,0.12647751,2.38140491,0.92913464,0.24016631
-4.73336668,7.84513970,0.01950763,0.19919441,1.26304026,4.39547364,0.12741860,2.35422567,0.92463647,0.23893559
-4.72736368,7.67221901,0.01868072,0.19662921,1.25858425,4.26134672,0.12777840,2.31936631,0.91751582,0.23687217
-4.72136068,7.47856372,0.01782615,0.19352822,1.25080735,4.11657341,0.12757259,2.27762549,0.90801524,0.23402344
-4.71535768,7.26755564,0.01695894,0.18998799,1.24010034,3.96332841,0.12683144,2.22994047,0.89642513,0.23045501
-4.70935468,7.04299458,0.01609450,0.18611251,1.22691877,3.80401891,0.12559951,2.17736780,0.88307660,0.22624926
-4.70335168,6.80902202,0.01524827,0.18201032,1.21177065,3.64124052,0.12393478,2.12106052,0.86833288,0.22150336
-4.69734867,6.57003585,0.01443551,0.17779164,1.19520216,3.47772924,0.12190725,2.06224251,0.85257971,0.21632673
-4.69134567,6.33059776,0.01367093,0.17356527,1.17778178,3.31631043,0.11959722,2.00218026,0.83621485,0.21083819
-4.68534267,6.09533504,0.01296847,0.16943561,1.16008343,3.15984540,0.11709296,1.94215281,0.81963683,0.20516262
-4.67933967,5.86883911,0.01234103,0.16549981,1.14266896,3.01117689,0.11448814,1.88342051,0.80323352,0.19942738
-4.67333667,5.65556290,0.01180025,0.16184510,1.12607082,2.87307401,0.11187897,1.82719356,0.78737071,0.19375867
-4.66733367,5.45971983,0.01135628,0.15854639,1.11077544,2.74817810,0.10936104,1.77460107,0.77238119,0.18827769
-4.66133067,5.28518692,0.01101762,0.15566432,1.09720802,2.63895008,0.10702625,1.72666181,0.75855471,0.18309704
-4.65532766,5.13541450,0.01079089,0.15324366,1.08571927,2.54762061,0.10495964,1.68425746,0.74612917,0.17831735
-4.64932466,5.01334525,0.01068075,0.15131232,1.07657474,2.47614396,0.10323649,1.64810932,0.73528355,0.17402418
-4.64332166,4.92134473,0.01068972,0.14988073,1.06994705,2.42615643,0.10191958,1.61875936,0.72613271,0.17028558
