energy_ev,total_up,Cd_p_up,Cd_d_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up
-5.28564282,1.51028891,0.23757488,0.10029749,0.02063790,0.00000000,0.55014587,0.49612154
-5.27963982,1.45981349,0.23490676,0.09937769,0.01961458,0.00000000,0.52717330,0.48475831
-5.27363682,1.40864308,0.23259158,0.09858052,0.01876640,0.00000000,0.50363084,0.47355424
-5.26763382,1.35791562,0.23078561,0.09797047,0.01810986,0.00000000,0.47988554,0.46292058
-5.26163082,1.30877905,0.22964451,0.09761380,0.01765968,0.00000000,0.45629964,0.45327034
-5.25562781,1.26235993,0.22931882,0.09757626,0.01742901,0.00000000,0.43321953,0.44500646
-5.24962481,1.21973378,0.22994977,0.09792090,0.01742960,0.00000000,0.41096534,0.43851067
-5.24362181,1.18189809,0.23166537,0.09870595,0.01767201,0.00000000,0.38982171,0.43413327
-5.23761881,1.14974873,0.23457718,0.09998291,0.01816585,0.00000000,0.37003005,0.43218415
-5.23161581,1.12406045,0.23877755,0.10179494,0.01891996,0.00000000,0.35178253,0.43292518
-5.22561281,1.10547181,0.24433762,0.10417542,0.01994255,0.00000000,0.33521820,0.43656420
-5.21960980,1.09447474,0.25130593,0.10714692,0.02124135,0.00000000,0.32042117,0.44325050
-5.21360680,1.09140861,0.25970775,0.11072045,0.02282357,0.00000000,0.30742101,0.45307195
-5.20760380,1.09645875,0.26954500,0.11489505,0.02469597,0.00000000,0.29619521,0.46605363
-5.20160080,1.10965896,0.28079665,0.11965765,0.02686464,0.00000000,0.28667367,0.48215791
-5.19559780,1.13089749,0.29341967,0.12498330,0.02933484,0.00000000,0.27874482,0.50128584
-5.18959480,1.15992622,0.30735031,0.13083563,0.03211069,0.00000000,0.27226322,0.52327986
-5.18359180,1.19637222,0.32250569,0.13716761,0.03519478,0.00000000,0.26705815,0.54792759
-5.17758879,1.23975130,0.33878557,0.14392256,0.03858767,0.00000000,0.26294292,0.57496671
-5.17158579,1.28948311,0.35607433,0.15103534,0.04228740,0.00000000,0.25972435,0.60409085
-5.16558279,1.34490720,0.37424305,0.15843381,0.04628889,0.00000000,0.25721211,0.63495629
-5.15957979,1.40529977,0.39315173,0.16604050,0.05058339,0.00000000,0.25522754,0.66718962
-5.15357679,1.46989073,0.41265153,0.17377436,0.05515785,0.00000000,0.25361143,0.70039611
-5.14757379,1.53788083,0.43258723,0.18155275,0.05999448,0.00000000,0.25223069,0.73416871
-5.14157079,1.60845860,0.45279970,0.18929352,0.06507026,0.00000000,0.25098347,0.76809764
-5.13556778,1.68081675,0.47312854,0.19691716,0.07035667,0.00000000,0.24980259,0.80178030
-5.12956478,1.75416803,0.49341485,0.20434892,0.07581955,0.00000000,0.24865726,0.83483124
-5.12356178,1.82776004,0.51350401,0.21152094,0.08141918,0.00000000,0.24755293,0.86689204
-5.11755878,1.90088881,0.53324861,0.21837426,0.08711052,0.00000000,0.24652940,0.89764060
-5.11155578,1.97291084,0.55251126,0.22486048,0.09284376,0.00000000,0.24565729,0.92679957
-5.10555278,2.04325321,0.57116731,0.23094328,0.09856508,0.00000000,0.24503302,0.95414354
-5.09954977,2.11142137,0.58910736,0.23659943,0.10421767,0.00000000,0.24477255,0.97950451
-5.09354677,2.17700442,0.60623939,0.24181934,0.10974294,0.00000000,0.24500412,1.00277531
-5.08754377,2.23967748,0.62249041,0.24660708,0.11508196,0.00000000,0.24586044,1.02391079
-5.08154077,2.29920098,0.63780754,0.25097976,0.12017709,0.00000000,0.24747050,1.04292643
-5.07553777,2.35541688,0.65215835,0.25496636,0.12497357,0.00000000,0.24995136,1.05989433
-5.06953477,2.40824180,0.66553054,0.25860588,0.12942138,0.00000000,0.25340047,1.07493668
-5.06353177,2.45765743,0.67793080,0.26194508,0.13347682,0.00000000,0.25788856,1.08821688
-5.05752876,2.50369853,0.68938292,0.26503561,0.13710422,0.00000000,0.26345360,1.09992860
-5.05152576,2.54643917,0.69992527,0.26793089,0.14027736,0.00000000,0.27009607,1.11028339
-5.04552276,2.58597798,0.70960777,0.27068287,0.14298070,0.00000000,0.27777564,1.11949737
-5.03951976,2.62242316,0.71848845,0.27333863,0.14521033,0.00000000,0.28640962,1.12777764
-5.03351676,2.65587826,0.72662987,0.27593727,0.14697461,0.00000000,0.29587311,1.13530932
-5.02751376,2.68642949,0.73409558,0.27850714,0.14829438,0.00000000,0.30600094,1.14224371
-5.02151076,2.71413546,0.74094684,0.28106350,0.14920291,0.00000000,0.31659138,1.14868854
-5.01550775,2.73902005,0.74723978,0.28360697,0.14974528,0.00000000,0.32741151,1.15470065
-5.00950475,2.76106877,0.75302320,0.28612266,0.14997758,0.00000000,0.33820398,1.16028163
-5.00350175,2.78022895,0.75833707,0.28858012,0.14996555,0.00000000,0.34869498,1.16537683
-4.99749875,2.79641372,0.76321183,0.29093425,0.14978302,0.00000000,0.35860312,1.16987760
-4.99149575,2.80950933,0.76766844,0.29312690,0.14951001,0.00000000,0.36764881,1.17362675
-4.98549275,2.81938541,0.77171915,0.29508927,0.14923054,0.00000000,0.37556370,1.17642694
-4.97948974,2.82590720,0.77536877,0.29674489,0.14903033,0.00000000,0.38209997,1.17805140
-4.97348674,2.82894880,0.77861639,0.29801309,0.14899432,0.00000000,0.38703883,1.17825637
-4.96748374,2.82840637,0.78145719,0.29881261,0.14920411,0.00000000,0.39019804,1.17679459
-4.96148074,2.82421014,0.78388419,0.29906537,0.14973544,0.00000000,0.39143806,1.17342883
-4.95547774,2.81633419,0.78588976,0.29870006,0.15065568,0.00000000,0.39066652,1.16794486
-4.94947474,2.80480310,0.78746659,0.29765530,0.15202148,0.00000000,0.38784090,1.16016303
-4.94347174,2.78969494,0.78860809,0.29588239,0.15387660,0.00000000,0.38296933,1.14994782
-4.93746873,2.77114009,0.78930806,0.29334740,0.15625002,0.00000000,0.37610940,1.13721480
-4.93146573,2.74931602,0.78955968,0.29003250,0.15915437,0.00000000,0.36736519,1.12193481
-4.92546273,2.72443823,0.78935395,0.28593652,0.16258479,0.00000000,0.35688260,1.10413514
-4.91945973,2.69674807,0.78867753,0.28107480,0.16651817,0.00000000,0.34484338,1.08389781
-4.91345673,2.66649835,0.78751048,0.27547828,0.17091302,0.00000000,0.33145794,1.06135514
-4.90745373,2.63393777,0.78582393,0.26919197,0.17570983,0.00000000,0.31695755,1.03668314
-4.90145073,2.59929557,0.78357802,0.26227295,0.18083206,0.00000000,0.30158613,1.01009311
-4.89544772,2.56276745,0.78072052,0.25478800,0.18618770,0.00000000,0.28559216,0.98182219
-4.88944472,2.52450420,0.77718617,0.24681098,0.19167150,0.00000000,0.26922089,0.95212342
-4.88344172,2.48460378,0.77289718,0.23842022,0.19716772,0.00000000,0.25270733,0.92125601
-4.87743872,2.44310788,0.76776482,0.22969598,0.20255340,0.00000000,0.23627026,0.88947637
-4.87143572,2.40000329,0.76169233,0.22071816,0.20770205,0.00000000,0.22010734,0.85703050
-4.86543272,2.35522815,0.75457893,0.21156426,0.21248770,0.00000000,0.20439161,0.82414797
-4.85942971,2.30868293,0.74632504,0.20230783,0.21678902,0.00000000,0.18926931,0.79103786
-4.85342671,2.26024557,0.73683817,0.19301735,0.22049358,0.00000000,0.17485901,0.75788682
-4.84742371,2.20978977,0.72603946,0.18375550,0.22350186,0.00000000,0.16125204,0.72485903
-4.84142071,2.15720548,0.71387035,0.17457900,0.22573104,0.00000000,0.14851400,0.69209811
-4.83541771,2.10242019,0.70029907,0.16553870,0.22711820,0.00000000,0.13668715,0.65973062
-4.82941471,2.04541985,0.68532652,0.15668017,0.22762299,0.00000000,0.12579355,0.62787081
-4.82341171,1.98626800,0.66899122,0.14804446,0.22722949,0.00000000,0.11583865,0.59662628
-4.81740870,1.92512207,0.65137300,0.13966910,0.22594730,0.00000000,0.10681512,0.56610413
-4.81140570,1.86224579,0.63259518,0.13158917,0.22381165,0.00000000,0.09870675,0.53641707
-4.80540270,1.79801712,0.61282511,0.12383847,0.22088268,0.00000000,0.09149215,0.50768939
-4.79939970,1.73293117,0.59227303,0.11645060,0.21724383,0.00000000,0.08514818,0.48006213
-4.79339670,1.66759808,0.57118927,0.10945997,0.21299947,0.00000000,0.07965290,0.45369749
-4.78739370,1.60273602,0.54985991,0.10290265,0.20827178,0.00000000,0.07498802,0.42878200
-4.78139070,1.53915971,0.52860115,0.09681705,0.20319721,0.00000000,0.07114074,0.40552856
-4.77538769,1.47776512,0.50775265,0.09124440,0.19792244,0.00000000,0.06810498,0.38417711
-4.76938469,1.41951112,0.48767013,0.08622902,0.19260024,0.00000000,0.06588201,0.36499399
-4.76338169,1.36539890,0.46871757,0.08181835,0.18738523,0.00000000,0.06448051,0.34826990
-4.75737869,1.31645005,0.45125923,0.07806274,0.18242983,0.00000000,0.06391606,0.33431667
-4.75137569,1.27368399,0.43565193,0.07501504,0.17788040,0.00000000,0.06421018,0.32346269
-4.74537269,1.23809548,0.42223759,0.07272994,0.17387380,0.00000000,0.06538896,0.31604721
-4.73936968,1.21063273,0.41133635,0.07126311,0.17053442,0.00000000,0.06748136,0.31241353
-4.73336668,1.19217637,0.40324034,0.07067006,0.16797169,0.00000000,0.07051720,0.31290105
-4.72736368,1.18351962,0.39820797,0.07100482,0.16627809,0.00000000,0.07452502,0.31783648
-4.72136068,1.18534970,0.39645899,0.07231838,0.16552768,0.00000000,0.07952977,0.32752405
-4.71535768,1.19823034,0.39817004,0.07465693,0.16577510,0.00000000,0.08555049,0.34223503
-4.70935468,1.22258564,0.40347070,0.07805988,0.16705494,0.00000000,0.09259801,0.36219665
-4.70335168,1.25868501,0.41244000,0.08255778,0.16938147,0.00000000,0.10067277,0.38758073
-4.69734867,1.30662942,0.42510333,0.08817011,0.17274872,0.00000000,0.10976277,0.41849223
-4.69134567,1.36633912,0.44142973,0.09490297,0.17713071,0.00000000,0.11984182,0.45495820
-4.68534267,1.43754321,0.46132968,0.10274696,0.18248195,0.00000000,0.13086809,0.49691752
-4.67933967,1.51977162,0.48465344,0.11167508,0.18873817,0.00000000,0.14278306,0.54421203
-4.67333667,1.61235010,0.51119020,0.12164101,0.19581716,0.00000000,0.15551091,0.59657953
-4.66733367,1.71439919,0.54066829,0.13257767,0.20361996,0.00000000,0.16895841,0.65364937
-4.66133067,1.82483788,0.57275654,0.14439649,0.21203228,0.00000000,0.18301536,0.71494108
-4.65532766,1.94239291,0.60706733,0.15698717,0.22092625,0.00000000,0.19755565,0.77986666
-4.64932466,2.06561452,0.64316137,0.17021831,0.23016253,0.00000000,0.21243881,0.84773691
-4.64332166,2.19289901,0.68055449,0.18393888,0.23959285,0.00000000,0.22751222,0.91777209
-4.63731866,2.32251858,0.71872658,0.19798058,0.24906299,0.00000000,0.24261379,0.98911693
-4.63131566,2.45265821,0.75713257,0.21216114,0.25841615,0.00000000,0.25757520,1.06086002
-4.62531266,2.58145901,0.79521542,0.22628843,0.26749669,0.00000000,0.27222545,1.13205696
-4.61930965,2.70706715,0.83242080,0.24016544,0.27615415,0.00000000,0.28639484,1.20175686
-4.61330665,2.82768674,0.86821295,0.25359578,0.28424746,0.00000000,0.29991905,1.26903114
-4.60730365,2.94163484,0.90209131,0.26638966,0.29164915,0.00000000,0.31264336,1.33300367
-4.60130065,3.04739637,0.93360701,0.27837003,0.29824936,0.00000000,0.32442676,1.39288082
-4.59529765,3.14367632,0.96237873,0.28937861,0.30395955,0.00000000,0.33514593,1.44798018
-4.58929465,3.22944675,0.98810679,0.29928153,0.30871561,0.00000000,0.34469880,1.49775647
-4.58329165,3.30398607,1.01058502,0.30797429,0.31248019,0.00000000,0.35300771,1.54182320
-4.57728864,3.36690808,1.02970936,0.31538577,0.31524416,0.00000000,0.36002192,1.57996888
-4.57128564,3.41817901,1.04548283,0.32148099,0.31702703,0.00000000,0.36571944,1.61216669
-4.56528264,3.45812096,1.05801626,0.32626252,0.31787615,0.00000000,0.37010807,1.63857683
-4.55927964,3.48740102,1.06752450,0.32977034,0.31786490,0.00000000,0.37322561,1.65954115
-4.55327664,3.50700583,1.07431827,0.33208012,0.31708967,0.00000000,0.37513912,1.67556995
-4.54727364,3.51820243,1.07879165,0.33330002,0.31566591,0.00000000,0.37594332,1.68732133
-4.54127064,3.52248650,1.08140574,0.33356598,0.31372329,0.00000000,0.37575813,1.69557378
-4.53526763,3.52152040,1.08266923,0.33303583,0.31140030,0.00000000,0.37472535,1.70119321
-4.52926463,3.51706338,1.08311653,0.33188240,0.30883852,0.00000000,0.37300456,1.70509575
-4.52326163,3.51089723,1.08328475,0.33028601,0.30617672,0.00000000,0.37076852,1.70820793
-4.51725863,3.50475072,1.08369023,0.32842664,0.30354529,0.00000000,0.36819791,1.71142622
-4.51125563,3.50022630,1.08480610,0.32647612,0.30106114,0.00000000,0.36547588,1.71557763
-4.50525263,3.49873246,1.08704162,0.32459085,0.29882334,0.00000000,0.36278233,1.72138321
-4.49924962,3.50142474,1.09072440,0.32290527,0.29690970,0.00000000,0.36028837,1.72942616
-4.49324662,3.50915825,1.09608630,0.32152638,0.29537456,0.00000000,0.35815086,1.74012597
-4.48724362,3.52245344,1.10325359,0.32052963,0.29424769,0.00000000,0.35650753,1.75371970
-4.48124062,3.54147674,1.11224172,0.31995633,0.29353441,0.00000000,0.35547267,1.77025120
-4.47523762,3.56603651,1.12295485,0.31981258,0.29321698,0.00000000,0.35513363,1.78956862
-4.46923462,3.59559426,1.13519015,0.32006993,0.29325688,0.00000000,0.35554831,1.81133018
-4.46323162,3.62929020,1.14864638,0.32066744,0.29359807,0.00000000,0.35674372,1.83501794
-4.45722861,3.66598165,1.16293628,0.32151523,0.29417089,0.00000000,0.35871576,1.85995854
-4.45122561,3.70429225,1.17760216,0.32249915,0.29489635,0.00000000,0.36143013,1.88535017
-4.44522261,3.74266949,1.19213384,0.32348645,0.29569062,0.00000000,0.36482454,1.91029424
-4.43921961,3.77944789,1.20598809,0.32433201,0.29646940,0.00000000,0.36881207,1.93383044
-4.43321661,3.81291493,1.21860866,0.32488494,0.29715204,0.00000000,0.37328553,1.95497362
-4.42721361,3.84137694,1.22944617,0.32499524,0.29766513,0.00000000,0.37812273,1.97275085
-4.42121061,3.86322230,1.23797701,0.32452010,0.29794548,0.00000000,0.38319250,1.98623739
-4.41520760,3.87697964,1.24372058,0.32332973,0.29794242,0.00000000,0.38836102,1.99458999
-4.40920460,3.88136888,1.24625446,0.32131247,0.29761925,0.00000000,0.39349843,1.99707638
-4.40320160,3.87534368,1.24522689,0.31837885,0.29695403,0.00000000,0.39848516,1.99310011
-4.39719860,3.85812397,1.24036657,0.31446476,0.29593961,0.00000000,0.40321787,1.98221979
-4.39119560,3.82921804,1.23148941,0.30953335,0.29458309,0.00000000,0.40761454,1.96416238
-4.38519260,3.78843382,1.21850242,0.30357589,0.29290479,0.00000000,0.41161854,1.93883023
-4.37918959,3.73587956,1.20140470,0.29661154,0.29093679,0.00000000,0.41520132,1.90630190
-4.37318659,3.67195443,1.18028579,0.28868604,0.28872132,0.00000000,0.41836358,1.86682696
-4.36718359,3.59732994,1.15532162,0.27986958,0.28630890,0.00000000,0.42113479,1.82081524
-4.36118059,3.51292326,1.12676832,0.27025386,0.28375659,0.00000000,0.42357107,1.76882118
-4.35517759,3.41986369,1.09495425,0.25994861,0.28112616,0.00000000,0.42575129,1.71152393
-4.34917459,3.31945396,1.06027056,0.24907770,0.27848246,0.00000000,0.42777182,1.64970429
-4.34317159,3.21312768,1.02316061,0.23777493,0.27589185,0.00000000,0.42973989,1.58421918
-4.33716858,3.10240472,0.98410864,0.22617992,0.27342085,0.00000000,0.43176604,1.51597495
-4.33116558,2.98884613,0.94362794,0.21443395,0.27113483,0.00000000,0.43395607,1.44590025
-4.32516258,2.87400998,0.90224895,0.20267614,0.26909683,0.00000000,0.43640275,1.37491971
-4.31915958,2.75940989,0.86050746,0.19103994,0.26736657,0.00000000,0.43917801,1.30392916
-4.31315658,2.64647729,0.81893333,0.17965014,0.26599937,0.00000000,0.44232588,1.23377327
-4.30715358,2.53652878,0.77803990,0.16862039,0.26504527,0.00000000,0.44585673,1.16522641
