energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.83191596,1.09368764,0.01718991,0.10825357,0.69640374,0.16508669,0.63411243,0.15898828,0.49975808,0.00000000
-5.82591296,1.00711768,0.01642628,0.09963695,0.64304836,0.15005295,0.58455218,0.14780755,0.45816070,0.00000000
-5.81990995,0.92326514,0.01558954,0.09128064,0.59118563,0.13578233,0.53620121,0.13673716,0.41810888,0.00000000
-5.81390695,0.84292872,0.01469475,0.08328495,0.54137561,0.12235412,0.48964923,0.12588218,0.37998565,0.00000000
-5.80790395,0.76682805,0.01375744,0.07573986,0.49413090,0.10983269,0.44542650,0.11534190,0.34412725,0.00000000
-5.80190095,0.69559935,0.01279316,0.06872459,0.44991304,0.09826797,0.40400024,0.10520819,0.31082242,0.00000000
-5.79589795,0.62979356,0.01181709,0.06230747,0.40913053,0.08769621,0.36577324,0.09556422,0.28031300,0.00000000
-5.78989495,0.56987637,0.01084366,0.05654620,0.37213810,0.07814097,0.33108422,0.08648342,0.25279553,0.00000000
-5.78389195,0.51622993,0.00988621,0.05148829,0.33923698,0.06961422,0.30020986,0.07802862,0.22842374,0.00000000
-5.77788894,0.46915579,0.00895677,0.04717154,0.31067605,0.06211754,0.27336768,0.07025164,0.20731149,0.00000000
-5.77188594,0.42887842,0.00806580,0.04362475,0.28665326,0.05564337,0.25071972,0.06319301,0.18953588,0.00000000
-5.76588294,0.39554912,0.00722209,0.04086826,0.26731723,0.05017615,0.23237624,0.05688205,0.17514027,0.00000000
-5.75987994,0.36924947,0.00643272,0.03891450,0.25276860,0.04569337,0.21839933,0.05133706,0.16413700,0.00000000
-5.75387694,0.34999439,0.00570299,0.03776834,0.24306085,0.04216646,0.20880592,0.04656575,0.15650948,0.00000000
-5.74787394,0.33773415,0.00503652,0.03742730,0.23820061,0.03956154,0.20357007,0.04256578,0.15221362,0.00000000
-5.74187094,0.33235541,0.00443531,0.03788157,0.23814706,0.03783986,0.20262435,0.03932539,0.15117855,0.00000000
-5.73586793,0.33368110,0.00389991,0.03911383,0.24281068,0.03695815,0.20586023,0.03682402,0.15330655,0.00000000
-5.72986493,0.34146935,0.00342952,0.04109888,0.25205133,0.03686870,0.21312771,0.03503300,0.15847228,0.00000000
-5.72386193,0.35541167,0.00302223,0.04380324,0.26567590,0.03751935,0.22423419,0.03391621,0.16652162,0.00000000
-5.71785893,0.37513074,0.00267517,0.04718458,0.28343576,0.03885331,0.23894296,0.03343070,0.17727011,0.00000000
-5.71185593,0.40017830,0.00238466,0.05119125,0.30502447,0.04080898,0.25697164,0.03352730,0.19050142,0.00000000
-5.70585293,0.43003365,0.00214646,0.05576186,0.33007618,0.04331972,0.27799091,0.03415123,0.20596608,0.00000000
-5.69984992,0.46410336,0.00195589,0.06082506,0.35816495,0.04631378,0.30162402,0.03524269,0.22338082,0.00000000
-5.69384692,0.50172273,0.00180797,0.06629958,0.38880577,0.04971430,0.32744739,0.03673749,0.24242877,0.00000000
-5.68784392,0.54215954,0.00169758,0.07209460,0.42145729,0.05343951,0.35499277,0.03856775,0.26276079,0.00000000
-5.68184092,0.58462040,0.00161958,0.07811050,0.45552689,0.05740324,0.38375112,0.04066266,0.28399824,0.00000000
-5.67583792,0.62826014,0.00156890,0.08424007,0.49037802,0.06151568,0.41317855,0.04294932,0.30573716,0.00000000
-5.66983492,0.67219413,0.00154062,0.09037013,0.52534002,0.06568437,0.44270424,0.04535379,0.32755404,0.00000000
-5.66383192,0.71551362,0.00153003,0.09638357,0.55972035,0.06981561,0.47174041,0.04780209,0.34901312,0.00000000
-5.65782891,0.75730359,0.00153274,0.10216176,0.59281879,0.07381600,0.49969401,0.05022145,0.36967495,0.00000000
-5.65182591,0.79666283,0.00154465,0.10758731,0.62394339,0.07759430,0.52597994,0.05254161,0.38910612,0.00000000
-5.64582291,0.83272538,0.00156205,0.11254699,0.65242759,0.08106339,0.55003519,0.05469609,0.40688970,0.00000000
-5.63981991,0.86468260,0.00158160,0.11693476,0.67764770,0.08414230,0.57133343,0.05662359,0.42263599,0.00000000
-5.63381691,0.89180484,0.00160038,0.12065473,0.69904021,0.08675825,0.58939946,0.05826923,0.43599320,0.00000000
-5.62781391,0.91346184,0.00161590,0.12362403,0.71611796,0.08884853,0.60382268,0.05958578,0.44665740,0.00000000
-5.62181091,0.92914078,0.00162608,0.12577523,0.72848449,0.09036223,0.61426914,0.06053471,0.45438144,0.00000000
-5.61580790,0.93846116,0.00162930,0.12705847,0.73584592,0.09126164,0.62049146,0.06108697,0.45898228,0.00000000
-5.60980490,0.94118562,0.00162433,0.12744293,0.73801956,0.09152325,0.62233606,0.06122362,0.46034635,0.00000000
-5.60380190,0.93722627,0.00161036,0.12691776,0.73493904,0.09113839,0.61974740,0.06093607,0.45843271,0.00000000
-5.59779890,0.92664605,0.00158697,0.12549226,0.72665537,0.09011335,0.61276895,0.06022611,0.45327380,0.00000000
-5.59179590,0.90965505,0.00155409,0.12319545,0.71333418,0.08846905,0.60154077,0.05910552,0.44497363,0.00000000
-5.58579290,0.88660189,0.00151196,0.12007489,0.69524896,0.08624027,0.58629383,0.05759547,0.43370370,0.00000000
-5.57978989,0.85796065,0.00146115,0.11619492,0.67277073,0.08347444,0.56734129,0.05572554,0.41969654,0.00000000
-5.57378689,0.82431379,0.00140242,0.11163438,0.64635463,0.08023008,0.54506725,0.05353256,0.40323748,0.00000000
-5.56778389,0.78633207,0.00133675,0.10648385,0.61652402,0.07657499,0.51991327,0.05105930,0.38465479,0.00000000
-5.56178089,0.74475225,0.00126529,0.10084262,0.58385282,0.07258426,0.49236352,0.04835285,0.36430877,0.00000000
-5.55577789,0.70035370,0.00118924,0.09481550,0.54894690,0.06833818,0.46292911,0.04546319,0.34258034,0.00000000
-5.54977489,0.65393481,0.00110989,0.08850957,0.51242535,0.06392023,0.43213230,0.04244149,0.31985943,0.00000000
-5.54377189,0.60629043,0.00102853,0.08203109,0.47490238,0.05941517,0.40049119,0.03933870,0.29653398,0.00000000
-5.53776888,0.55819099,0.00094640,0.07548258,0.43697053,0.05490739,0.36850567,0.03620409,0.27297964,0.00000000
-5.53176588,0.51036427,0.00086470,0.06896031,0.39918591,0.05047949,0.33664488,0.03308406,0.24955080,0.00000000
-5.52576288,0.46348028,0.00078452,0.06255213,0.36205574,0.04621131,0.30533680,0.03002113,0.22657317,0.00000000
-5.51975988,0.41813971,0.00070683,0.05633585,0.32602874,0.04217929,0.27496005,0.02705309,0.20433804,0.00000000
-5.51375688,0.37486613,0.00063247,0.05037802,0.29148829,0.03845624,0.24583826,0.02421255,0.18309838,0.00000000
-5.50775388,0.33410185,0.00056213,0.04473334,0.25874857,0.03511149,0.21823670,0.02152654,0.16306677,0.00000000
-5.50175088,0.29620746,0.00049636,0.03944440,0.22805342,0.03221145,0.19236141,0.01901653,0.14441502,0.00000000
-5.49574787,0.26146437,0.00043558,0.03454197,0.19957773,0.02982034,0.16836034,0.01669848,0.12727541,0.00000000
-5.48974487,0.23008020,0.00038005,0.03004559,0.17343102,0.02800128,0.14632638,0.01458323,0.11174320,0.00000000
-5.48374187,0.20219621,0.00032991,0.02596454,0.14966276,0.02681740,0.12630185,0.01267692,0.09788022,0.00000000
-5.47773887,0.17789630,0.00028520,0.02229894,0.12826906,0.02633300,0.10828417,0.01098156,0.08571918,0.00000000
-5.47173587,0.15721687,0.00024588,0.01904110,0.10920025,0.02661468,0.09223221,0.00949571,0.07526852,0.00000000
-5.46573287,0.14015688,0.00021181,0.01617687,0.09236891,0.02773224,0.07807307,0.00821511,0.06651726,0.00000000
-5.45972986,0.12668771,0.00018280,0.01368701,0.07765801,0.02975927,0.06570894,0.00713334,0.05943991,0.00000000
-5.45372686,0.11676209,0.00015863,0.01154858,0.06492875,0.03277341,0.05502369,0.00624251,0.05400089,0.00000000
-5.44772386,0.11032187,0.00013904,0.00973613,0.05402791,0.03685609,0.04588904,0.00553379,0.05015844,0.00000000
-5.44172086,0.10730425,0.00012378,0.00822283,0.04479445,0.04209183,0.03817009,0.00499794,0.04786786,0.00000000
-5.43571786,0.10764627,0.00011259,0.00698140,0.03706524,0.04856687,0.03173009,0.00462569,0.04708391,0.00000000
-5.42971486,0.11128744,0.00010524,0.00598488,0.03067985,0.05636730,0.02643446,0.00440813,0.04776243,0.00000000
-5.42371186,0.11817060,0.00010150,0.00520726,0.02548442,0.06557662,0.02215389,0.00433688,0.04986103,0.00000000
-5.41770885,0.12824097,0.00010123,0.00462387,0.02133454,0.07627274,0.01876677,0.00440426,0.05333909,0.00000000
-5.41170585,0.14144376,0.00010428,0.00421169,0.01809737,0.08852463,0.01616075,0.00460333,0.05815698,0.00000000
-5.40570285,0.15772046,0.00011062,0.00394951,0.01565294,0.10238857,0.01423375,0.00492787,0.06427474,0.00000000
-5.39969985,0.17700418,0.00012026,0.00381793,0.01389496,0.11790420,0.01289439,0.00537234,0.07165025,0.00000000
-5.39369685,0.19921445,0.00013333,0.00379931,0.01273101,0.13509065,0.01206196,0.00593174,0.08023722,0.00000000
-5.38769385,0.22425180,0.00015006,0.00387769,0.01208251,0.15394270,0.01166602,0.00660146,0.08998297,0.00000000
-5.38169085,0.25199265,0.00017087,0.00403860,0.01188447,0.17442735,0.01164589,0.00737718,0.10082636,0.00000000
-5.37568784,0.28228476,0.00019633,0.00426886,0.01208514,0.19648095,0.01194988,0.00825472,0.11269591,0.00000000
-5.36968484,0.31494380,0.00022728,0.00455647,0.01264582,0.22000698,0.01253454,0.00922994,0.12550839,0.00000000
-5.36368184,0.34975128,0.00026487,0.00489040,0.01354076,0.24487487,0.01336393,0.01029868,0.13916795,0.00000000
-5.35767884,0.38645415,0.00031062,0.00526047,0.01475736,0.27091979,0.01440905,0.01145683,0.15356591,0.00000000
-5.35167584,0.42476649,0.00036653,0.00565726,0.01629678,0.29794370,0.01564729,0.01270034,0.16858143,0.00000000
-5.34567284,0.46437314,0.00043518,0.00607208,0.01817488,0.32571764,0.01706221,0.01402547,0.18408298,0.00000000
-5.33966983,0.50493563,0.00051984,0.00649694,0.02042373,0.35398537,0.01864345,0.01542905,0.19993070,0.00000000
-5.33366683,0.54610038,0.00062464,0.00692461,0.02309349,0.38246833,0.02038686,0.01690882,0.21597971,0.00000000
-5.32766383,0.58750888,0.00075467,0.00734874,0.02625492,0.41087179,0.02229491,0.01846399,0.23208420,0.00000000
-5.32166083,0.62880984,0.00091622,0.00776392,0.03000215,0.43889221,0.02437722,0.02009573,0.24810233,0.00000000
-5.31565783,0.66967298,0.00111686,0.00816591,0.03445604,0.46622549,0.02665137,0.02180791,0.26390174,0.00000000
-5.30965483,0.70980397,0.00136567,0.00855176,0.03976766,0.49257597,0.02914373,0.02360781,0.27936559,0.00000000
-5.30365183,0.74896016,0.00167338,0.00892001,0.04612199,0.51766598,0.03189048,0.02550690,0.29439874,0.00000000
-5.29764882,0.78696641,0.00205252,0.00927087,0.05374159,0.54124546,0.03493854,0.02752164,0.30893417,0.00000000
-5.29164582,0.82373053,0.00251753,0.00960638,0.06288984,0.56310149,0.03834655,0.02967430,0.32293902,0.00000000
-5.28564282,0.85925744,0.00308485,0.00993056,0.07387383,0.58306731,0.04218556,0.03199358,0.33642025,0.00000000
-5.27963982,0.89366148,0.00377289,0.01024946,0.08704615,0.60103048,0.04653960,0.03451532,0.34942942,0.00000000
-5.27363682,0.92717598,0.00460204,0.01057124,0.10280551,0.61693977,0.05150577,0.03728277,0.36206648,0.00000000
-5.26763382,0.96015935,0.00559445,0.01090613,0.12159580,0.63081051,0.05719390,0.04034687,0.37448209,0.00000000
-5.26163082,0.99309704,0.00677383,0.01126633,0.14390294,0.64272796,0.06372568,0.04376601,0.38687826,0.00000000
-5.25562781,1.02659858,0.00816506,0.01166583,0.17024953,0.65284858,0.07123303,0.04760558,0.39950712,0.00000000
-5.24962481,1.06138916,0.00979369,0.01212018,0.20118661,0.66139869,0.07985577,0.05193698,0.41266744,0.00000000
-5.24362181,1.09829547,0.01168529,0.01264613,0.23728255,0.66867057,0.08973847,0.05683628,0.42669886,0.00000000
-5.23761881,1.13822534,0.01386471,0.01326117,0.27910868,0.67501582,0.10102643,0.06238223,0.44197377,0.00000000
-5.23161581,1.18214145,0.01635517,0.01398307,0.32722187,0.68083594,0.11386092,0.06865396,0.45888663,0.00000000
-5.22561281,1.23102913,0.01917725,0.01482928,0.38214400,0.68657027,0.12837356,0.07572806,0.47784119,0.00000000
-5.21960980,1.28585912,0.02234780,0.01581626,0.44433879,0.69268146,0.14468018,0.08367524,0.49923545,0.00000000
-5.21360680,1.34754593,0.02587877,0.01695884,0.51418646,0.69963897,0.16287416,0.09255671,0.52344506,0.00000000
-5.20760380,1.41690323,0.02977607,0.01826948,0.59195712,0.70790080,0.18301951,0.10242027,0.55080544,0.00000000
-5.20160080,1.49459781,0.03403843,0.01975762,0.67778360,0.71789436,0.20514409,0.11329628,0.58159330,0.00000000
-5.19559780,1.58110384,0.03865638,0.02142896,0.77163527,0.72999690,0.22923308,0.12519375,0.61600828,0.00000000
-5.18959480,1.67665963,0.04361136,0.02328489,0.87329378,0.74451654,0.25522329,0.13809666,0.65415559,0.00000000
-5.18359180,1.78122899,0.04887504,0.02532199,0.98233242,0.76167450,0.28299847,0.15196078,0.69603041,0.00000000
-5.17758879,1.89446948,0.05440898,0.02753166,1.09810043,0.78158966,0.31238607,0.16671115,0.74150503,0.00000000
-5.17158579,2.01570968,0.06016452,0.02989989,1.21971359,0.80426602,0.34315586,0.18224051,0.79031958,0.00000000
-5.16558279,2.14393739,0.06608313,0.03240725,1.34605248,0.82958413,0.37502050,0.19840870,0.84207708,0.00000000
-5.15957979,2.27780037,0.07209712,0.03502907,1.47576932,0.85729685,0.40763839,0.21504342,0.89624349,0.00000000
-5.15357679,2.41562072,0.07813073,0.03773582,1.60730397,0.88703014,0.44061897,0.23194217,0.95215324,0.00000000
-5.14757379,2.55542337,0.08410173,0.04049372,1.73890964,0.91828915,0.47353022,0.24887565,1.00902036,0.00000000
-5.14157079,2.69497858,0.08992326,0.04326557,1.86868779,0.95046946,0.50590857,0.26559251,1.06595526,0.00000000
-5.13556778,2.83185751,0.09550613,0.04601173,1.99463175,0.98287354,0.53727060,0.28182526,1.12198679,0.00000000
-5.12956478,2.96349925,0.10076125,0.04869127,2.11467778,1.01473167,0.56712648,0.29729735,1.17608883,0.00000000
-5.12356178,3.08728701,0.10560233,0.05126322,2.22676187,1.04522681,0.59499438,0.31173103,1.22721072,0.00000000
-5.11755878,3.20063060,0.10994856,0.05368791,2.32888026,1.07352231,0.62041546,0.32485582,1.27431008,0.00000000
-5.11155578,3.30105169,0.11372731,0.05592824,2.41915116,1.09879128,0.64296864,0.33641708,1.31638697,0.00000000
-5.10555278,3.38626825,0.11687654,0.05795092,2.49587514,1.12024655,0.66228462,0.34618453,1.35251759,0.00000000
-5.09954977,3.45427431,0.11934706,0.05972761,2.55759143,1.13716959,0.67805833,0.35396013,1.38188619,0.00000000
-5.09354677,3.50341135,0.12110426,0.06123579,2.60312758,1.14893725,0.69005925,0.35958506,1.40381371,0.00000000
-5.08754377,3.53242792,0.12212941,0.06245950,2.63164006,1.15504506,0.69813917,0.36294549,1.41778156,0.00000000
-5.08154077,3.54052465,0.12242041,0.06338970,2.64264384,1.15512591,0.70223674,0.36397671,1.42344968,0.00000000
-5.07553777,3.52738249,0.12199188,0.06402443,2.63602953,1.14896339,0.70237883,0.36266562,1.42066778,0.00000000
-5.06953477,3.49317273,0.12087465,0.06436858,2.61206711,1.13649903,0.69867839,0.35905122,1.40947933,0.00000000
-5.06353177,3.43854864,0.11911466,0.06443342,2.57139610,1.11783346,0.69132901,0.35322330,1.39011815,0.00000000
-5.05752876,3.36461893,0.11677124,0.06423583,2.51500264,1.09322113,0.68059644,0.34531919,1.36299773,0.00000000
-5.05152576,3.27290478,0.11391496,0.06379731,2.44418456,1.06305938,0.66680745,0.33551881,1.32869399,0.00000000
-5.04552276,3.16528241,0.11062504,0.06314284,2.36050609,1.02787220,0.65033667,0.32403838,1.28792229,0.00000000
-5.03951976,3.04391428,0.10698651,0.06229960,2.26574451,0.98828970,0.63159193,0.31112278,1.24151004,0.00000000
-5.03351676,2.91117229,0.10308721,0.06129568,2.16183111,0.94502444,0.61099904,0.29703726,1.19036608,0.00000000
-5.02751376,2.76955664,0.09901476,0.06015878,2.05078919,0.89884563,0.58898658,0.28205865,1.13544859,0.00000000
-5.02151076,2.62161414,0.09485375,0.05891509,1.93467200,0.85055263,0.56597148,0.26646659,1.07773283,0.00000000
-5.01550775,2.46985950,0.09068299,0.05758830,1.81550293,0.80094888,0.54234605,0.25053512,1.01818035,0.00000000
-5.00950475,2.31670303,0.08657334,0.05619877,1.69522066,0.75081737,0.51846701,0.23452489,0.95771086,0.00000000
-5.00350175,2.16438718,0.08258579,0.05476303,1.57563097,0.70089858,0.49464692,0.21867642,0.89717791,0.00000000
-4.99749875,2.01493440,0.07877016,0.05329352,1.45836693,0.65187178,0.47114828,0.20320459,0.83734916,0.00000000
-4.99149575,1.87010737,0.07516428,0.05179857,1.34485830,0.60434008,0.44818038,0.18829444,0.77889180,0.00000000
-4.98549275,1.73138240,0.07179377,0.05028264,1.23631075,0.55881957,0.42589888,0.17409840,0.72236335,0.00000000
-4.97948974,1.59993602,0.06867229,0.04874685,1.13369483,0.51573272,0.40440793,0.16073501,0.66820767,0.00000000
-4.97348674,1.47664383,0.06580230,0.04718955,1.03774403,0.47540570,0.38376440,0.14828897,0.61675589,0.00000000
-4.96748374,1.36209051,0.06317625,0.04560716,0.94896127,0.43806946,0.36398396,0.13681242,0.56823175,0.00000000
-4.96148074,1.25658931,0.06077806,0.04399497,0.86763243,0.40386399,0.34504835,0.12632730,0.52276043,0.00000000
-4.95547774,1.16020892,0.05858485,0.04234802,0.79384557,0.37284521,0.32691350,0.11682855,0.48038019,0.00000000
-4.94947474,1.07280578,0.05656885,0.04066192,0.72751435,0.34499392,0.30951784,0.10828790,0.44105580,0.00000000
-4.94347174,0.99405973,0.05469932,0.03893355,0.66840420,0.32022608,0.29279036,0.10065812,0.40469296,0.00000000
-4.93746873,0.92351084,0.05294440,0.03716166,0.61615968,0.29840389,0.27665814,0.09387734,0.37115276,0.00000000
-4.93146573,0.86059598,0.05127286,0.03534729,0.57033194,0.27934707,0.26105275,0.08787339,0.34026566,0.00000000
-4.92546273,0.80468333,0.04965566,0.03349405,0.53040505,0.26284391,0.24591558,0.08256795,0.31184411,0.00000000
-4.91945973,0.75510405,0.04806722,0.03160819,0.49582053,0.24866178,0.23120169,0.07788025,0.28569371,0.00000000
-4.91345673,0.71117994,0.04648643,0.02969850,0.46599935,0.23655662,0.21688233,0.07373039,0.26162234,0.00000000
-4.90745373,0.67224698,0.04489737,0.02777606,0.44036106,0.22628157,0.20294607,0.07004213,0.23944727,0.00000000
-4.90145073,0.63767434,0.04328968,0.02585387,0.41833992,0.21759425,0.18939870,0.06674509,0.21900036,0.00000000
-4.89544772,0.60687903,0.04165872,0.02394642,0.39939800,0.21026307,0.17626203,0.06377637,0.20013115,0.00000000
-4.88944472,0.57933649,0.04000537,0.02206908,0.38303539,0.20407226,0.16357185,0.06108170,0.18270845,0.00000000
-4.88344172,0.55458745,0.03833569,0.02023763,0.36879775,0.19882584,0.15137527,0.05861606,0.16662041,0.00000000
-4.87743872,0.53224154,0.03666036,0.01846766,0.35628144,0.19435069,0.13972768,0.05634382,0.15177347,0.00000000
-4.87143572,0.51197816,0.03499397,0.01677408,0.34513661,0.19049853,0.12868950,0.05423859,0.13809055,0.00000000
-4.86543272,0.49354510,0.03335421,0.01517065,0.33506839,0.18714717,0.11832303,0.05228268,0.12550866,0.00000000
-4.85942971,0.47675524,0.03176107,0.01366961,0.32583661,0.18420089,0.10868945,0.05046636,0.11397634,0.00000000
-4.85342671,0.46148175,0.03023587,0.01228138,0.31725414,0.18159013,0.09984608,0.04878691,0.10345100,0.00000000
-4.84742371,0.44765210,0.02880051,0.01101438,0.30918406,0.17927044,0.09184415,0.04724753,0.09389646,0.00000000
-4.84142071,0.43524098,0.02747653,0.00987489,0.30153590,0.17722072,0.08472683,0.04585616,0.08528069,0.00000000
-4.83541771,0.42426244,0.02628441,0.00886707,0.29426090,0.17544088,0.07852785,0.04462425,0.07757399,0.00000000
-4.82941471,0.41476139,0.02524283,0.00799293,0.28734663,0.17394885,0.07327043,0.04356545,0.07074750,0.00000000
-4.82341171,0.40680452,0.02436803,0.00725250,0.28081089,0.17277709,0.06896662,0.04269440,0.06477207,0.00000000
-4.81740870,0.40047090,0.02367324,0.00664398,0.27469514,0.17196864,0.06561694,0.04202544,0.05961755,0.00000000
-4.81140570,0.39584243,0.02316824,0.00616387,0.26905756,0.17157284,0.06321032,0.04157143,0.05525238,0.00000000
-4.80540270,0.39299436,0.02285894,0.00580725,0.26396601,0.17164089,0.06172431,0.04134262,0.05164350,0.00000000
-4.79939970,0.39198629,0.02274708,0.00556799,0.25949096,0.17222138,0.06112538,0.04134567,0.04875645,0.00000000
-4.79339670,0.39285371,0.02283006,0.00543893,0.25569878,0.17335607,0.06136952,0.04158270,0.04655572,0.00000000
-4.78739370,0.39560080,0.02310081,0.00541219,0.25264552,0.17507593,0.06240292,0.04205063,0.04500522,0.00000000
-4.78139070,0.40019448,0.02354778,0.00547931,0.25037149,0.17739793,0.06416289,0.04274061,0.04406895,0.00000000
-4.77538769,0.40656033,0.02415510,0.00563154,0.24889689,0.18032248,0.06657890,0.04363771,0.04371172,0.00000000
-4.76938469,0.41458048,0.02490275,0.00586002,0.24821861,0.18383187,0.06957387,0.04472084,0.04390003,0.00000000
-4.76338169,0.42409376,0.02576697,0.00615601,0.24830843,0.18788974,0.07306562,0.04596296,0.04460294,0.00000000
-4.75737869,0.43489821,0.02672072,0.00651105,0.24911268,0.19244164,0.07696855,0.04733148,0.04579310,0.00000000
-4.75137569,0.44675597,0.02773425,0.00691722,0.25055343,0.19741677,0.08119551,0.04878896,0.04744770,0.00000000
-4.74537269,0.45940033,0.02877582,0.00736728,0.25253100,0.20273075,0.08565983,0.05029411,0.04954951,0.00000000
-4.73936968,0.47254476,0.02981252,0.00785489,0.25492789,0.20828927,0.09027750,0.05180287,0.05208773,0.00000000
-4.73336668,0.48589342,0.03081107,0.00837475,0.25761371,0.21399256,0.09496935,0.05326978,0.05505885,0.00000000
-4.72736368,0.49915276,0.03173879,0.00892272,0.26045092,0.21974034,0.09966327,0.05464941,0.05846722,0.00000000
-4.72136068,0.51204350,0.03256450,0.00949597,0.26330106,0.22543698,0.10429619,0.05589786,0.06232541,0.00000000
-4.71535768,0.52431240,0.03325943,0.01009302,0.26603115,0.23099663,0.10881599,0.05697425,0.06665423,0.00000000
-4.70935468,0.53574313,0.03379807,0.01071376,0.26851973,0.23634789,0.11318286,0.05784214,0.07148234,0.00000000
-4.70335168,0.54616568,0.03415890,0.01135945,0.27066247,0.24143790,0.11737040,0.05847081,0.07684539,0.00000000
-4.69734867,0.55546359,0.03432506,0.01203255,0.27237670,0.24623538,0.12136608,0.05883629,0.08278468,0.00000000
-4.69134567,0.56357876,0.03428482,0.01273663,0.27360493,0.25073268,0.12517113,0.05892221,0.08934534,0.00000000
-4.68534267,0.57051333,0.03403187,0.01347613,0.27431694,0.25494640,0.12879985,0.05872030,0.09657405,0.00000000
-4.67933967,0.57632870,0.03356549,0.01425605,0.27451040,0.25891675,0.13227826,0.05823056,0.10451621,0.00000000
-4.67333667,0.58114151,0.03289042,0.01508169,0.27421016,0.26270560,0.13564224,0.05746121,0.11321299,0.00000000
-4.66733367,0.58511702,0.03201668,0.01595822,0.27346601,0.26639326,0.13893514,0.05642819,0.12269802,0.00000000
-4.66133067,0.58846020,0.03095912,0.01689039,0.27234940,0.27007434,0.14220510,0.05515446,0.13299414,0.00000000
-4.65532766,0.59140504,0.02973684,0.01788213,0.27094912,0.27385279,0.14550216,0.05366910,0.14411027,0.00000000
-4.64932466,0.59420289,0.02837255,0.01893625,0.26936641,0.27783647,0.14887531,0.05200610,0.15603868,0.00000000
-4.64332166,0.59711045,0.02689174,0.02005417,0.26770973,0.28213177,0.15236985,0.05020320,0.16875285,0.00000000
