energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.88594297,3.48174695,-3.48174702,0.00040998,-0.00040998,0.90237753,-0.90237756,0.00904991,-0.00904991,0.00000000,-0.00000000,0.91349694,-0.91349701,1.86792253,-1.86792260,0.82368152,-0.82368150,0.00000000,-0.00000000
-5.87993997,3.62027951,-3.62027958,0.00040702,-0.00040702,0.95899155,-0.95899158,0.00898394,-0.00898394,0.00000000,-0.00000000,0.96127995,-0.96128001,1.95276250,-1.95276256,0.82897266,-0.82897264,0.00000000,-0.00000000
-5.87393697,3.75661319,-3.75661326,0.00040424,-0.00040424,1.01519788,-1.01519791,0.00890194,-0.00890194,0.00000000,-0.00000000,1.01010649,-1.01010656,2.03567539,-2.03567545,0.83367808,-0.83367806,0.00000000,-0.00000000
-5.86793397,3.88848837,-3.88848842,0.00040136,-0.00040136,1.07012398,-1.07012400,0.00880304,-0.00880304,0.00000000,-0.00000000,1.05969943,-1.05969949,2.11506680,-2.11506686,0.83769854,-0.83769852,0.00000000,-0.00000000
-5.86193097,4.01369257,-4.01369262,0.00039821,-0.00039821,1.12291811,-1.12291813,0.00868636,-0.00868635,0.00000000,-0.00000000,1.10980193,-1.10980199,2.18936971,-2.18936976,0.84093532,-0.84093530,0.00000000,-0.00000000
-5.85592796,4.13014214,-4.13014218,0.00039469,-0.00039469,1.17277628,-1.17277630,0.00855114,-0.00855114,0.00000000,-0.00000000,1.16019113,-1.16019118,2.25709729,-2.25709733,0.84330064,-0.84330062,0.00000000,-0.00000000
-5.84992496,4.23596041,-4.23596043,0.00039079,-0.00039079,1.21896776,-1.21896778,0.00839687,-0.00839687,0.00000000,-0.00000000,1.21069025,-1.21069030,2.31689375,-2.31689378,0.84472790,-0.84472788,0.00000000,-0.00000000
-5.84392196,4.32954860,-4.32954861,0.00038662,-0.00038662,1.26085808,-1.26085809,0.00822341,-0.00822341,0.00000000,-0.00000000,1.26117852,-1.26117857,2.36758101,-2.36758104,0.84518120,-0.84518118,0.00000000,-0.00000000
-5.83791896,4.40964590,-4.40964590,0.00038238,-0.00038238,1.29792832,-1.29792832,0.00803106,-0.00803106,0.00000000,-0.00000000,1.31159801,-1.31159806,2.40819887,-2.40819889,0.84466340,-0.84466338,0.00000000,-0.00000000
-5.83191596,4.47537556,-4.47537555,0.00037837,-0.00037837,1.32978998,-1.32978998,0.00782069,-0.00782069,0.00000000,-0.00000000,1.36195736,-1.36195740,2.43803683,-2.43803684,0.84322228,-0.84322226,0.00000000,-0.00000000
-5.82591296,4.52627500,-4.52627498,0.00037506,-0.00037506,1.35619466,-1.35619466,0.00759376,-0.00759376,0.00000000,-0.00000000,1.41233188,-1.41233192,2.45665604,-2.45665604,0.84095437,-0.84095435,0.00000000,-0.00000000
-5.81990995,4.56230861,-4.56230857,0.00037302,-0.00037302,1.37703816,-1.37703815,0.00735237,-0.00735237,0.00000000,-0.00000000,1.46286043,-1.46286047,2.46390045,-2.46390044,0.83800640,-0.83800638,0.00000000,-0.00000000
-5.81390695,4.58386293,-4.58386288,0.00037299,-0.00037299,1.39235891,-1.39235889,0.00709927,-0.00709927,0.00000000,-0.00000000,1.51373923,-1.51373926,2.45989670,-2.45989669,0.83457429,-0.83457427,0.00000000,-0.00000000
-5.80790395,4.59172518,-4.59172512,0.00037587,-0.00037587,1.40233105,-1.40233103,0.00683780,-0.00683780,0.00000000,-0.00000000,1.56521336,-1.56521339,2.44504297,-2.44504295,0.83090003,-0.83090001,0.00000000,-0.00000000
-5.80190095,4.58704669,-4.58704662,0.00038274,-0.00038274,1.40725246,-1.40725243,0.00657184,-0.00657184,0.00000000,-0.00000000,1.61756669,-1.61756672,2.41998753,-2.41998750,0.82726667,-0.82726666,0.00000000,-0.00000000
-5.79589795,4.57129390,-4.57129381,0.00039488,-0.00039488,1.40752865,-1.40752863,0.00630574,-0.00630574,0.00000000,-0.00000000,1.67111105,-1.67111107,2.38559841,-2.38559837,0.82399207,-0.82399205,0.00000000,-0.00000000
-5.78989495,4.54618999,-4.54618990,0.00041374,-0.00041374,1.40365348,-1.40365345,0.00604421,-0.00604421,0.00000000,-0.00000000,1.72617578,-1.72617580,2.34292579,-2.34292575,0.82142171,-0.82142169,0.00000000,-0.00000000
-5.78389195,4.51365086,-4.51365077,0.00044100,-0.00044100,1.39618769,-1.39618766,0.00579223,-0.00579223,0.00000000,-0.00000000,1.78309834,-1.78309836,2.29315931,-2.29315926,0.81992146,-0.81992144,0.00000000,-0.00000000
-5.77788894,4.47571888,-4.47571878,0.00047853,-0.00047853,1.38573653,-1.38573650,0.00555491,-0.00555491,0.00000000,-0.00000000,1.84221687,-1.84221689,2.23758245,-2.23758240,0.81987045,-0.81987044,0.00000000,-0.00000000
-5.77188594,4.43449806,-4.43449796,0.00052842,-0.00052842,1.37292765,-1.37292761,0.00533738,-0.00533738,0.00000000,-0.00000000,1.90386518,-1.90386520,2.17752637,-2.17752632,0.82165476,-0.82165474,0.00000000,-0.00000000
-5.76588294,4.39209371,-4.39209360,0.00059295,-0.00059295,1.35839018,-1.35839015,0.00514468,-0.00514468,0.00000000,-0.00000000,1.96837040,-1.96837042,2.11432530,-2.11432524,0.82566201,-0.82566200,0.00000000,-0.00000000
-5.75987994,4.35055908,-4.35055898,0.00067461,-0.00067461,1.34273609,-1.34273605,0.00498169,-0.00498169,0.00000000,-0.00000000,2.03605330,-2.03605332,2.04927552,-2.04927546,0.83227715,-0.83227714,0.00000000,-0.00000000
-5.75387694,4.31185079,-4.31185069,0.00077603,-0.00077603,1.32654433,-1.32654430,0.00485300,-0.00485300,0.00000000,-0.00000000,2.10723086,-2.10723088,1.98359952,-1.98359946,0.84187925,-0.84187925,0.00000000,-0.00000000
-5.74787394,4.27779385,-4.27779376,0.00090002,-0.00090002,1.31034844,-1.31034841,0.00476288,-0.00476288,0.00000000,-0.00000000,2.18222042,-2.18222044,1.91841647,-1.91841641,0.85483930,-0.85483929,0.00000000,-0.00000000
-5.74187094,4.25005655,-4.25005646,0.00104946,-0.00104946,1.29462754,-1.29462750,0.00471522,-0.00471522,0.00000000,-0.00000000,2.26134443,-2.26134445,1.85471981,-1.85471975,0.87151842,-0.87151842,0.00000000,-0.00000000
-5.73586793,4.23013437,-4.23013428,0.00122731,-0.00122731,1.27980084,-1.27980081,0.00471346,-0.00471346,0.00000000,-0.00000000,2.34493478,-2.34493480,1.79336227,-1.79336222,0.89226635,-0.89226635,0.00000000,-0.00000000
-5.72986493,4.21934175,-4.21934167,0.00143656,-0.00143656,1.26622538,-1.26622535,0.00476062,-0.00476062,0.00000000,-0.00000000,2.43333535,-2.43333537,1.73504796,-1.73504791,0.91741945,-0.91741945,0.00000000,-0.00000000
-5.72386193,4.21880970,-4.21880963,0.00168012,-0.00168012,1.25419632,-1.25419629,0.00485924,-0.00485924,0.00000000,-0.00000000,2.52690174,-2.52690176,1.68033117,-1.68033112,0.94729791,-0.94729791,0.00000000,-0.00000000
-5.71785893,4.22948739,-4.22948733,0.00196080,-0.00196080,1.24394942,-1.24394940,0.00501140,-0.00501140,0.00000000,-0.00000000,2.62599700,-2.62599702,1.62962086,-1.62962082,0.98220155,-0.98220155,0.00000000,-0.00000000
-5.71185593,4.25214535,-4.25214530,0.00228122,-0.00228122,1.23566490,-1.23566487,0.00521869,-0.00521869,0.00000000,-0.00000000,2.73098263,-2.73098265,1.58318986,-1.58318982,1.02240408,-1.02240409,0.00000000,-0.00000000
-5.70585293,4.28737851,-4.28737847,0.00264375,-0.00264375,1.22947190,-1.22947187,0.00548224,-0.00548224,0.00000000,-0.00000000,2.84220428,-2.84220430,1.54118739,-1.54118736,1.06814540,-1.06814541,0.00000000,-0.00000000
-5.69984992,4.33560731,-4.33560728,0.00305041,-0.00305041,1.22545318,-1.22545316,0.00580270,-0.00580270,0.00000000,-0.00000000,2.95997218,-2.95997220,1.50365395,-1.50365392,1.11962208,-1.11962209,0.00000000,-0.00000000
-5.69384692,4.39707580,-4.39707578,0.00350286,-0.00350286,1.22364918,-1.22364916,0.00618021,-0.00618021,0.00000000,-0.00000000,3.08453654,-3.08453657,1.47053708,-1.47053705,1.17697617,-1.17697618,0.00000000,-0.00000000
-5.68784392,4.47184618,-4.47184616,0.00400230,-0.00400230,1.22406132,-1.22406130,0.00661439,-0.00661439,0.00000000,-0.00000000,3.21605889,-3.21605892,1.44170730,-1.44170727,1.24028276,-1.24028278,0.00000000,-0.00000000
-5.68184092,4.55978995,-4.55978994,0.00454947,-0.00454947,1.22665410,-1.22665409,0.00710432,-0.00710432,0.00000000,-0.00000000,3.35458050,-3.35458053,1.41697310,-1.41697308,1.30953686,-1.30953688,0.00000000,-0.00000000
-5.67583792,4.66057641,-4.66057641,0.00514457,-0.00514457,1.23135616,-1.23135615,0.00764852,-0.00764852,0.00000000,-0.00000000,3.49998961,-3.49998963,1.39609471,-1.39609469,1.38464036,-1.38464038,0.00000000,-0.00000000
-5.66983492,4.77365971,-4.77365972,0.00578735,-0.00578735,1.23806016,-1.23806014,0.00824486,-0.00824486,0.00000000,-0.00000000,3.65198934,-3.65198936,1.37879595,-1.37879594,1.46538997,-1.46538999,0.00000000,-0.00000000
-5.66383192,4.89826638,-4.89826639,0.00647703,-0.00647703,1.24662192,-1.24662191,0.00889057,-0.00889057,0.00000000,-0.00000000,3.81006844,-3.81006847,1.36477442,-1.36477442,1.55146710,-1.55146712,0.00000000,-0.00000000
-5.65782891,5.03338518,-5.03338520,0.00721246,-0.00721246,1.25685922,-1.25685921,0.00958218,-0.00958218,0.00000000,-0.00000000,3.97347693,-3.97347695,1.35370975,-1.35370975,1.64243048,-1.64243051,0.00000000,-0.00000000
-5.65182591,5.17776147,-5.17776149,0.00799210,-0.00799210,1.26855047,-1.26855046,0.01031545,-0.01031545,0.00000000,-0.00000000,4.14120870,-4.14120873,1.34527045,-1.34527044,1.73771255,-1.73771257,0.00000000,-0.00000000
-5.64582291,5.32989813,-5.32989816,0.00881415,-0.00881415,1.28143405,-1.28143404,0.01108541,-0.01108541,0.00000000,-0.00000000,4.31199294,-4.31199297,1.33911952,-1.33911952,1.83662010,-1.83662013,0.00000000,-0.00000000
-5.63981991,5.48806468,-5.48806471,0.00967667,-0.00967667,1.29520860,-1.29520860,0.01188626,-0.01188626,0.00000000,-0.00000000,4.48429567,-4.48429570,1.33491942,-1.33491942,1.93834000,-1.93834002,0.00000000,-0.00000000
-5.63381691,5.65031603,-5.65031606,0.01057770,-0.01057770,1.30953472,-1.30953471,0.01271145,-0.01271145,0.00000000,-0.00000000,4.65633249,-4.65633253,1.33233670,-1.33233670,2.04194988,-2.04194990,0.00000000,-0.00000000
-5.62781391,5.81452155,-5.81452159,0.01151538,-0.01151538,1.32403842,-1.32403841,0.01355366,-0.01355366,0.00000000,-0.00000000,4.82609288,-4.82609292,1.33104669,-1.33104670,2.14643414,-2.14643416,0.00000000,-0.00000000
-5.62181091,5.97840457,-5.97840461,0.01248807,-0.01248807,1.33831667,-1.33831666,0.01440485,-0.01440485,0.00000000,-0.00000000,4.99137585,-4.99137589,1.33073876,-1.33073877,2.25070471,-2.25070473,0.00000000,-0.00000000
-5.61580790,6.13959178,-6.13959182,0.01349450,-0.01349450,1.35194485,-1.35194485,0.01525637,-0.01525637,0.00000000,-0.00000000,5.14983624,-5.14983629,1.33112210,-1.33112211,2.35362616,-2.35362618,0.00000000,-0.00000000
-5.60980490,6.29567132,-6.29567136,0.01453382,-0.01453382,1.36448642,-1.36448642,0.01609902,-0.01609902,0.00000000,-0.00000000,5.29904032,-5.29904037,1.33193235,-1.33193236,2.45404419,-2.45404422,0.00000000,-0.00000000
-5.60380190,6.44425772,-6.44425776,0.01560571,-0.01560571,1.37550425,-1.37550424,0.01692324,-0.01692324,0.00000000,-0.00000000,5.43652870,-5.43652876,1.33293894,-1.33293895,2.55081657,-2.55081660,0.00000000,-0.00000000
-5.59779890,6.58306137,-6.58306141,0.01671036,-0.01671036,1.38457358,-1.38457358,0.01771924,-0.01771924,0.00000000,-0.00000000,5.55988447,-5.55988453,1.33395307,-1.33395308,2.64284514,-2.64284516,0.00000000,-0.00000000
-5.59179590,6.70995985,-6.70995989,0.01784853,-0.01784853,1.39129604,-1.39129603,0.01847718,-0.01847718,0.00000000,-0.00000000,5.66680386,-5.66680394,1.33483596,-1.33483597,2.72910772,-2.72910774,0.00000000,-0.00000000
-5.58579290,6.82306819,-6.82306823,0.01902142,-0.01902142,1.39531419,-1.39531418,0.01918744,-0.01918744,0.00000000,-0.00000000,5.75516674,-5.75516681,1.33550718,-1.33550720,2.80868845,-2.80868847,0.00000000,-0.00000000
-5.57978989,6.92080509,-6.92080513,0.02023064,-0.02023064,1.39632614,-1.39632613,0.01984078,-0.01984078,0.00000000,-0.00000000,5.82310408,-5.82310416,1.33595260,-1.33595261,2.88080535,-2.88080537,0.00000000,-0.00000000
-5.57378689,7.00195222,-7.00195226,0.02147803,-0.02147803,1.39409952,-1.39409951,0.02042865,-0.02042865,0.00000000,-0.00000000,5.86905992,-5.86906001,1.33623144,-1.33623146,2.94483377,-2.94483379,0.00000000,-0.00000000
-5.56778389,7.06570408,-7.06570412,0.02276553,-0.02276553,1.38848429,-1.38848428,0.02094337,-0.02094337,0.00000000,-0.00000000,5.89184515,-5.89184525,1.33648216,-1.33648218,3.00032492,-3.00032493,0.00000000,-0.00000000
-5.56178089,7.11170602,-7.11170606,0.02409493,-0.02409493,1.37942376,-1.37942375,0.02137840,-0.02137840,0.00000000,-0.00000000,5.89068122,-5.89068133,1.33692658,-1.33692660,3.04701849,-3.04701851,0.00000000,-0.00000000
-5.55577789,7.14007889,-7.14007894,0.02546773,-0.02546773,1.36696343,-1.36696342,0.02172856,-0.02172856,0.00000000,-0.00000000,5.86523197,-5.86523208,1.33787199,-1.33787201,3.08484903,-3.08484905,0.00000000,-0.00000000
-5.54977489,7.15142906,-7.15142910,0.02688488,-0.02688488,1.35125710,-1.35125709,0.02199021,-0.02199021,0.00000000,-0.00000000,5.81562256,-5.81562268,1.33971089,-1.33971092,3.11394568,-3.11394570,0.00000000,-0.00000000
-5.54377189,7.14684315,-7.14684320,0.02834661,-0.02834661,1.33257001,-1.33257001,0.02216143,-0.02216143,0.00000000,-0.00000000,5.74244482,-5.74244494,1.34291811,-1.34291815,3.13462555,-3.13462557,0.00000000,-0.00000000
-5.53776888,7.12786780,-7.12786785,0.02985227,-0.02985227,1.31127879,-1.31127878,0.02224214,-0.02224214,0.00000000,-0.00000000,5.64674889,-5.64674902,1.34804523,-1.34804527,3.14738080,-3.14738082,0.00000000,-0.00000000
-5.53176588,7.09647479,-7.09647486,0.03140016,-0.03140016,1.28786796,-1.28786796,0.02223418,-0.02223418,0.00000000,-0.00000000,5.53002169,-5.53002183,1.35571214,-1.35571218,3.15286033,-3.15286035,0.00000000,-0.00000000
-5.52576288,7.05501295,-7.05501302,0.03298749,-0.03298749,1.26292329,-1.26292329,0.02214132,-0.02214132,0.00000000,-0.00000000,5.39415308,-5.39415322,1.36659597,-1.36659602,3.15184669,-3.15184672,0.00000000,-0.00000000
-5.51975988,7.00614826,-7.00614834,0.03461035,-0.03461035,1.23712172,-1.23712172,0.02196924,-0.02196924,0.00000000,-0.00000000,5.24139099,-5.24139113,1.38141738,-1.38141743,3.14522926,-3.14522929,0.00000000,-0.00000000
-5.51375688,6.95279438,-6.95279447,0.03626370,-0.03626370,1.21121844,-1.21121844,0.02172544,-0.02172544,0.00000000,-0.00000000,5.07428726,-5.07428740,1.40092456,-1.40092462,3.13397479,-3.13397482,0.00000000,-0.00000000
-5.50775388,6.89803568,-6.89803578,0.03794152,-0.03794152,1.18603114,-1.18603115,0.02141909,-0.02141909,0.00000000,-0.00000000,4.89563606,-4.89563619,1.42587524,-1.42587530,3.11909650,-3.11909653,0.00000000,-0.00000000
-5.50175088,6.84504529,-6.84504540,0.03963688,-0.03963688,1.16242198,-1.16242199,0.02106080,-0.02106080,0.00000000,-0.00000000,4.70840684,-4.70840697,1.45701710,-1.45701717,3.10162282,-3.10162285,0.00000000,-0.00000000
-5.49574787,6.79700072,-6.79700084,0.04134218,-0.04134218,1.14127762,-1.14127763,0.02066242,-0.02066242,0.00000000,-0.00000000,4.51567413,-4.51567425,1.49506712,-1.49506720,3.08256695,-3.08256698,0.00000000,-0.00000000
-5.48974487,6.75699950,-6.75699963,0.04304930,-0.04304930,1.12348793,-1.12348794,0.02023672,-0.02023672,0.00000000,-0.00000000,4.32054603,-4.32054615,1.54069029,-1.54069038,3.06289822,-3.06289825,0.00000000,-0.00000000
-5.48374187,6.72797727,-6.72797742,0.04474984,-0.04474984,1.10992375,-1.10992377,0.01979704,-0.01979704,0.00000000,-0.00000000,4.12609363,-4.12609373,1.59447841,-1.59447851,3.04351609,-3.04351612,0.00000000,-0.00000000
-5.47773887,6.71263050,-6.71263065,0.04643533,-0.04643533,1.10141447,-1.10141449,0.01935698,-0.01935698,0.00000000,-0.00000000,3.93528304,-3.93528313,1.65692938,-1.65692948,3.02522766,-3.02522769,0.00000000,-0.00000000
-5.47173587,6.71334592,-6.71334608,0.04809740,-0.04809739,1.09872584,-1.09872586,0.01893003,-0.01893003,0.00000000,-0.00000000,3.75091182,-3.75091190,1.72842769,-1.72842780,3.00872908,-3.00872911,0.00000000,-0.00000000
-5.46573287,6.73213840,-6.73213857,0.04972792,-0.04972792,1.10253863,-1.10253866,0.01852918,-0.01852918,0.00000000,-0.00000000,3.57555124,-3.57555131,1.80922677,-1.80922688,2.99459140,-2.99459143,0.00000000,-0.00000000
-5.45972986,6.77059872,-6.77059890,0.05131914,-0.05131914,1.11342885,-1.11342888,0.01816664,-0.01816664,0.00000000,-0.00000000,3.41149548,-3.41149553,1.89943354,-1.89943366,2.98325094,-2.98325097,0.00000000,-0.00000000
-5.45372686,6.82985239,-6.82985258,0.05286370,-0.05286370,1.13184977,-1.13184980,0.01785346,-0.01785346,0.00000000,-0.00000000,3.26071893,-3.26071896,1.99899595,-1.99899607,2.97500431,-2.97500434,0.00000000,-0.00000000
-5.44772386,6.91053048,-6.91053067,0.05435461,-0.05435461,1.15811660,-1.15811664,0.01759928,-0.01759928,0.00000000,-0.00000000,3.12484211,-3.12484212,2.10769372,-2.10769385,2.97000796,-2.97000800,0.00000000,-0.00000000
-5.44172086,7.01275276,-7.01275296,0.05578522,-0.05578522,1.19239396,-1.19239400,0.01741210,-0.01741210,0.00000000,-0.00000000,3.00510696,-3.00510695,2.22513288,-2.22513301,2.96828198,-2.96828201,0.00000000,-0.00000000
-5.43571786,7.13612369,-7.13612389,0.05714909,-0.05714909,1.23468679,-1.23468683,0.01729808,-0.01729808,0.00000000,-0.00000000,2.90236156,-2.90236153,2.35074424,-2.35074437,2.96971780,-2.96971783,0.00000000,-0.00000000
-5.42971486,7.27974083,-7.27974103,0.05843984,-0.05843984,1.28483476,-1.28483480,0.01726144,-0.01726144,0.00000000,-0.00000000,2.81705452,-2.81705446,2.48378602,-2.48378616,2.97408942,-2.97408945,0.00000000,-0.00000000
-5.42371186,7.44221557,-7.44221577,0.05965103,-0.05965103,1.34251071,-1.34251075,0.01730438,-0.01730438,0.00000000,-0.00000000,2.74923891,-2.74923883,2.62335074,-2.62335087,2.98106756,-2.98106758,0.00000000,-0.00000000
-5.41770885,7.62170531,-7.62170550,0.06077597,-0.06077597,1.40722290,-1.40722294,0.01742707,-0.01742707,0.00000000,-0.00000000,2.69858540,-2.69858530,2.76837618,-2.76837631,2.99023613,-2.99023614,0.00000000,-0.00000000
-5.41170585,7.81595613,-7.81595632,0.06180766,-0.06180766,1.47832142,-1.47832146,0.01762778,-0.01762778,0.00000000,-0.00000000,2.66440422,-2.66440410,2.91766034,-2.91766047,3.00111057,-3.00111057,0.00000000,-0.00000000
-5.40570285,8.02235485,-8.02235503,0.06273869,-0.06273869,1.55500843,-1.55500848,0.01790291,-0.01790291,0.00000000,-0.00000000,2.64567521,-2.64567506,3.06987993,-3.06988006,3.01315721,-3.01315720,0.00000000,-0.00000000
-5.39969985,8.23798883,-8.23798900,0.06356125,-0.06356125,1.63635218,-1.63635223,0.01824721,-0.01824721,0.00000000,-0.00000000,2.64108523,-2.64108505,3.22361201,-3.22361214,3.02581319,-3.02581318,0.00000000,-0.00000000
-5.39369685,8.45971199,-8.45971214,0.06426720,-0.06426720,1.72130436,-1.72130441,0.01865401,-0.01865401,0.00000000,-0.00000000,2.64907189,-2.64907169,3.37735815,-3.37735827,3.03850622,-3.03850620,0.00000000,-0.00000000
-5.38769385,8.68421506,-8.68421520,0.06484825,-0.06484825,1.80872049,-1.80872054,0.01911541,-0.01911541,0.00000000,-0.00000000,2.66787246,-2.66787223,3.52957046,-3.52957058,3.05067353,-3.05067350,0.00000000,-0.00000000
-5.38169085,8.90809823,-8.90809836,0.06529621,-0.06529621,1.89738269,-1.89738273,0.01962260,-0.01962260,0.00000000,-0.00000000,2.69557658,-2.69557634,3.67867879,-3.67867890,3.06177958,-3.06177955,0.00000000,-0.00000000
-5.37568784,9.12794403,-9.12794415,0.06560326,-0.06560326,1.98602426,-1.98602430,0.02016611,-0.02016611,0.00000000,-0.00000000,2.73018145,-2.73018118,3.82311821,-3.82311831,3.07133184,-3.07133181,0.00000000,-0.00000000
-5.36968484,9.34038859,-9.34038868,0.06576240,-0.06576240,2.07335550,-2.07335554,0.02073611,-0.02073611,0.00000000,-0.00000000,2.76964769,-2.76964740,3.96135619,-3.96135628,3.07889432,-3.07889428,0.00000000,-0.00000000
-5.36368184,9.54218909,-9.54218917,0.06576782,-0.06576782,2.15808977,-2.15808980,0.02132269,-0.02132269,0.00000000,-0.00000000,2.81195454,-2.81195424,4.09191849,-4.09191857,3.08409832,-3.08409827,0.00000000,-0.00000000
-5.35767884,9.73028595,-9.73028600,0.06561535,-0.06561535,2.23896939,-2.23896942,0.02191613,-0.02191613,0.00000000,-0.00000000,2.85515248,-2.85515216,4.21341335,-4.21341342,3.08665025,-3.08665019,0.00000000,-0.00000000
-5.35167584,9.90185776,-9.90185780,0.06530284,-0.06530284,2.31479045,-2.31479048,0.02250713,-0.02250713,0.00000000,-0.00000000,2.89741176,-2.89741143,4.32455315,-4.32455322,3.08633625,-3.08633618,0.00000000,-0.00000000
-5.34567284,10.05436806,-10.05436808,0.06483057,-0.06483057,2.38442586,-2.38442589,0.02308699,-0.02308699,0.00000000,-0.00000000,2.93706543,-2.93706508,4.42417326,-4.42417332,3.08302353,-3.08302346,0.00000000,-0.00000000
