energy_ev,total_up,B_p_up,B_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.69384692,5.47409702,0.27870649,0.00000000,2.93271131,0.00000000,2.40871269,1.31059298
-5.68784392,5.58669874,0.27333311,0.00000000,3.00741102,0.00000000,2.47217165,1.31641354
-5.68184092,5.68867841,0.26837631,0.00000000,3.07637467,0.00000000,2.52948532,1.31968496
-5.67583792,5.77875886,0.26386525,0.00000000,3.13873967,0.00000000,2.58006756,1.32034250
-5.66983492,5.85579608,0.25982156,0.00000000,3.19370792,0.00000000,2.62342668,1.31835757
-5.66383192,5.91879366,0.25625927,0.00000000,3.24055739,0.00000000,2.65916731,1.31373723
-5.65782891,5.96691175,0.25318478,0.00000000,3.27865110,0.00000000,2.68698908,1.30652212
-5.65182591,5.99947127,0.25059676,0.00000000,3.30744362,0.00000000,2.70668281,1.29678334
-5.64582291,6.01595430,0.24848596,0.00000000,3.32648568,0.00000000,2.71812497,1.28461833
-5.63981991,6.01600173,0.24683517,0.00000000,3.33542709,0.00000000,2.72127102,1.27014620
-5.63381691,5.99940932,0.24561914,0.00000000,3.33401869,0.00000000,2.71614848,1.25350284
-5.62781391,5.96612335,0.24480473,0.00000000,3.32211365,0.00000000,2.70285025,1.23483623
-5.62181091,5.91623646,0.24435124,0.00000000,3.29966853,0.00000000,2.68152883,1.21430211
-5.61580790,5.84998480,0.24421095,0.00000000,3.26674426,0.00000000,2.65239167,1.19206048
-5.60980490,5.76774640,0.24433007,0.00000000,3.22350734,0.00000000,2.61569797,1.16827298
-5.60380190,5.67004123,0.24464992,0.00000000,3.17023096,0.00000000,2.57175680,1.14310131
-5.59779890,5.55753245,0.24510850,0.00000000,3.10729601,0.00000000,2.52092656,1.11670680
-5.59179590,5.43102852,0.24564246,0.00000000,3.03519163,0.00000000,2.46361532,1.08925099
-5.58579290,5.29148537,0.24618923,0.00000000,2.95451490,0.00000000,2.40028183,1.06089720
-5.57978989,5.14000780,0.24668956,0.00000000,2.86596921,0.00000000,2.33143658,1.03181277
-5.57378689,4.97784923,0.24709008,0.00000000,2.77036086,0.00000000,2.25764257,1.00217188
-5.56778389,4.80640883,0.24734595,0.00000000,2.66859360,0.00000000,2.17951518,0.97215857
-5.56178089,4.62722533,0.24742347,0.00000000,2.56166068,0.00000000,2.09772089,0.94196964
-5.55577789,4.44196678,0.24730243,0.00000000,2.45063432,0.00000000,2.01297439,0.91181722
-5.54977489,4.25241592,0.24697807,0.00000000,2.33665258,0.00000000,1.92603393,0.88193061
-5.54377189,4.06045096,0.24646263,0.00000000,2.22090370,0.00000000,1.83769468,0.85255721
-5.53776888,3.86802187,0.24578617,0.00000000,2.10460829,0.00000000,1.74878034,0.82396227
-5.53176588,3.67712260,0.24499678,0.00000000,1.98899966,0.00000000,1.66013282,0.79642733
-5.52576288,3.48975982,0.24415993,0.00000000,1.87530303,0.00000000,1.57260046,0.77024730
-5.51975988,3.30791901,0.24335698,0.00000000,1.76471405,0.00000000,1.48702502,0.74572613
-5.51375688,3.13352888,0.24268292,0.00000000,1.65837745,0.00000000,1.40422778,0.72317111
-5.50775388,2.96842531,0.24224331,0.00000000,1.55736646,0.00000000,1.32499528,0.70288606
-5.50175088,2.81431590,0.24215053,0.00000000,1.46266369,0.00000000,1.25006505,0.68516356
-5.49574787,2.67274633,0.24251951,0.00000000,1.37514408,0.00000000,1.18011199,0.67027651
-5.48974487,2.54506976,0.24346302,0.00000000,1.29556044,0.00000000,1.11573553,0.65846939
-5.48374187,2.43242012,0.24508684,0.00000000,1.22453207,0.00000000,1.05744836,0.64994954
-5.47773887,2.33569042,0.24748492,0.00000000,1.16253664,0.00000000,1.00566686,0.64487899
-5.47173587,2.25551667,0.25073478,0.00000000,1.10990572,0.00000000,0.96070355,0.64336701
-5.46573287,2.19226808,0.25489338,0.00000000,1.06682383,0.00000000,0.92276198,0.64546404
-5.45972986,2.14604380,0.25999361,0.00000000,1.03333110,0.00000000,0.89193408,0.65115705
-5.45372686,2.11667644,0.26604168,0.00000000,1.00932924,0.00000000,0.86820010,0.66036686
-5.44772386,2.10374228,0.27301540,0.00000000,0.99459069,0.00000000,0.85143121,0.67294745
-5.44172086,2.10657783,0.28086362,0.00000000,0.98877055,0.00000000,0.84139472,0.68868747
-5.43571786,2.12430230,0.28950670,0.00000000,0.99142087,0.00000000,0.83776164,0.70731393
-5.42971486,2.15584535,0.29883812,0.00000000,1.00200672,0.00000000,0.84011656,0.72849811
-5.42371186,2.19997912,0.30872722,0.00000000,1.01992378,0.00000000,0.84796952,0.75186336
-5.41770885,2.25535367,0.31902278,0.00000000,1.04451663,0.00000000,0.86076934,0.77699466
-5.41170585,2.32053465,0.32955758,0.00000000,1.07509730,0.00000000,0.87791836,0.80344958
-5.40570285,2.39404189,0.34015345,0.00000000,1.11096348,0.00000000,0.89878782,0.83077020
-5.39969985,2.47438774,0.35062686,0.00000000,1.15141586,0.00000000,0.92273360,0.85849555
-5.39369685,2.56011388,0.36079470,0.00000000,1.19577398,0.00000000,0.94911174,0.88617413
-5.38769385,2.64982517,0.37048005,0.00000000,1.24339018,0.00000000,0.97729326,0.91337590
-5.38169085,2.74221956,0.37951763,0.00000000,1.29366115,0.00000000,1.00667783,0.93970345
-5.37568784,2.83611300,0.38775894,0.00000000,1.34603679,0.00000000,1.03670581,0.96480170
-5.36968484,2.93045837,0.39507654,0.00000000,1.40002602,0.00000000,1.06686827,0.98836591
-5.36368184,3.02435799,0.40136772,0.00000000,1.45519947,0.00000000,1.09671473,1.01014765
-5.35767884,3.11706928,0.40655703,0.00000000,1.51118907,0.00000000,1.12585833,1.02995844
-5.35167584,3.20800348,0.41059790,0.00000000,1.56768449,0.00000000,1.15397833,1.04767105
-5.34567284,3.29671782,0.41347315,0.00000000,1.62442686,0.00000000,1.18082004,1.06321849
-5.33966983,3.38290157,0.41519442,0.00000000,1.68120012,0.00000000,1.20619210,1.07659062
-5.33366683,3.46635686,0.41580059,0.00000000,1.73782037,0.00000000,1.22996151,1.08782883
-5.32766383,3.54697550,0.41535530,0.00000000,1.79412411,0.00000000,1.25204668,1.09701890
-5.32166083,3.62471292,0.41394368,0.00000000,1.84995579,0.00000000,1.27240892,1.10428252
-5.31565783,3.69956090,0.41166841,0.00000000,1.90515565,0.00000000,1.29104293,1.10976801
-5.30965483,3.77152049,0.40864540,0.00000000,1.95954841,0.00000000,1.30796676,1.11364049
-5.30365183,3.84057675,0.40499920,0.00000000,2.01293373,0.00000000,1.32321190,1.11607223
-5.29764882,3.90667681,0.40085841,0.00000000,2.06507898,0.00000000,1.33681398,1.11723359
-5.29164582,3.96971237,0.39635119,0.00000000,2.11571483,0.00000000,1.34880465,1.11728493
-5.28564282,4.02950796,0.39160123,0.00000000,2.16453424,0.00000000,1.35920509,1.11637004
-5.27963982,4.08581558,0.38672415,0.00000000,2.21119496,0.00000000,1.36802151,1.11461121
-5.27363682,4.13831615,0.38182467,0.00000000,2.25532556,0.00000000,1.37524285,1.11210632
-5.26763382,4.18662791,0.37699442,0.00000000,2.29653506,0.00000000,1.38084082,1.10892798
-5.26163082,4.23032145,0.37231069,0.00000000,2.33442551,0.00000000,1.38477228,1.10512473
-5.25562781,4.26894064,0.36783598,0.00000000,2.36860734,0.00000000,1.38698377,1.10072408
-5.24962481,4.30202840,0.36361830,0.00000000,2.39871649,0.00000000,1.38741798,1.09573737
-5.24362181,4.32915612,0.35969233,0.00000000,2.42443273,0.00000000,1.38602159,1.09016588
-5.23761881,4.34995500,0.35608112,0.00000000,2.44549814,0.00000000,1.38275419,1.08400794
-5.23161581,4.36414772,0.35279827,0.00000000,2.46173482,0.00000000,1.37759762,1.07726644
-5.22561281,4.37157849,0.34985051,0.00000000,2.47306090,0.00000000,1.37056513,1.06995642
-5.21960980,4.37223987,0.34724028,0.00000000,2.47950377,0.00000000,1.36170971,1.06211193
-5.21360680,4.36629447,0.34496836,0.00000000,2.48120993,0.00000000,1.35113115,1.05379201
-5.20760380,4.35409019,0.34303614,0.00000000,2.47845048,0.00000000,1.33898112,1.04508507
-5.20160080,4.33616774,0.34144756,0.00000000,2.47162197,0.00000000,1.32546601,1.03611143
-5.19559780,4.31325955,0.34021044,0.00000000,2.46124203,0.00000000,1.31084707,1.02702373
-5.18959480,4.28627966,0.33933716,0.00000000,2.44793989,0.00000000,1.29543777,1.01800510
-5.18359180,4.25630457,0.33884461,0.00000000,2.43244182,0.00000000,1.27959830,1.00926499
-5.17758879,4.22454562,0.33875348,0.00000000,2.41555186,0.00000000,1.26372731,1.00103288
-5.17158579,4.19231370,0.33908688,0.00000000,2.39812862,0.00000000,1.24825132,0.99355013
-5.16558279,4.16097790,0.33986835,0.00000000,2.38105884,0.00000000,1.23361202,0.98706024
-5.15957979,4.13191965,0.34111960,0.00000000,2.36522891,0.00000000,1.22025225,0.98179827
-5.15357679,4.10648474,0.34285797,0.00000000,2.35149546,0.00000000,1.20860114,0.97797973
-5.14757379,4.08593527,0.34509395,0.00000000,2.34065641,0.00000000,1.19905929,0.97578989
-5.14157079,4.07140414,0.34782899,0.00000000,2.33342372,0.00000000,1.19198471,0.97537395
-5.13556778,4.06385433,0.35105377,0.00000000,2.33039919,0.00000000,1.18768019,0.97682878
-5.12956478,4.06404536,0.35474726,0.00000000,2.33205453,0.00000000,1.18638292,0.98019699
-5.12356178,4.07250853,0.35887657,0.00000000,2.33871673,0.00000000,1.18825693,0.98546353
-5.11755878,4.08953276,0.36339788,0.00000000,2.35055934,0.00000000,1.19338867,0.99255538
-5.11155578,4.11516170,0.36825839,0.00000000,2.36760046,0.00000000,1.20178616,1.00134451
-5.10555278,4.14920251,0.37339935,0.00000000,2.38970733,0.00000000,1.21338170,1.01165397
-5.09954977,4.19124608,0.37875996,0.00000000,2.41660739,0.00000000,1.22803799,1.02326703
-5.09354677,4.24069743,0.38428212,0.00000000,2.44790535,0.00000000,1.24555738,1.03593893
-5.08754377,4.29681489,0.38991562,0.00000000,2.48310525,0.00000000,1.26569361,1.04941076
-5.08154077,4.35875565,0.39562362,0.00000000,2.52163635,0.00000000,1.28816540,1.06342452
-5.07553777,4.42562512,0.40138792,0.00000000,2.56288141,0.00000000,1.31267108,1.07773880
-5.06953477,4.49652717,0.40721378,0.00000000,2.60620575,0.00000000,1.33890319,1.09214397
-5.06353177,4.57061195,0.41313386,0.00000000,2.65098538,0.00000000,1.36656223,1.10647602
-5.05752876,4.64711858,0.41921092,0.00000000,2.69663262,0.00000000,1.39536874,1.12062815
-5.05152576,4.72540960,0.42553904,0.00000000,2.74261758,0.00000000,1.42507258,1.13455934
-5.04552276,4.80499508,0.43224305,0.00000000,2.78848437,0.00000000,1.45545921,1.14829915
-5.03951976,4.88554450,0.43947609,0.00000000,2.83386094,0.00000000,1.48635212,1.16194842
-5.03351676,4.96688543,0.44741516,0.00000000,2.87846200,0.00000000,1.51761145,1.17567543
-5.02751376,5.04898883,0.45625488,0.00000000,2.92208493,0.00000000,1.54912883,1.18970776
-5.02151076,5.13194152,0.46619943,0.00000000,2.96459899,0.00000000,1.58081864,1.20431985
-5.01550775,5.21590738,0.47745305,0.00000000,3.00592846,0.00000000,1.61260643,1.21981700
-5.00950475,5.30107957,0.49020948,0.00000000,3.04603102,0.00000000,1.64441522,1.23651632
-5.00350175,5.38762648,0.50464078,0.00000000,3.08487280,0.00000000,1.67615066,1.25472572
-4.99749875,5.47563504,0.52088600,0.00000000,3.12240174,0.00000000,1.70768617,1.27472194
-4.99149575,5.56505484,0.53904032,0.00000000,3.15852136,0.00000000,1.73884918,1.29672882
-4.98549275,5.65564688,0.55914516,0.00000000,3.19306652,0.00000000,1.76940958,1.32089696
-4.97948974,5.74694053,0.58117994,0.00000000,3.22578326,0.00000000,1.79907142,1.34728600
-4.97348674,5.83820181,0.60505577,0.00000000,3.25631408,0.00000000,1.82746857,1.37585057
-4.96748374,5.92841564,0.63061179,0.00000000,3.28418989,0.00000000,1.85416515,1.40643075
-4.96148074,6.01628385,0.65761417,0.00000000,3.30882969,0.00000000,1.87866074,1.43874779
-4.95547774,6.10023984,0.68575828,0.00000000,3.32954801,0.00000000,1.90040068,1.47240559
-4.94947474,6.17848002,0.71467387,0.00000000,3.34557033,0.00000000,1.91879094,1.50689784
-4.94347174,6.24901091,0.74393329,0.00000000,3.35605562,0.00000000,1.93321701,1.54162095
-4.93746873,6.30971009,0.77306254,0.00000000,3.36012511,0.00000000,1.94306602,1.57589207
-4.93146573,6.35839827,0.80155463,0.00000000,3.35689585,0.00000000,1.94775077,1.60897155
-4.92546273,6.39291901,0.82888500,0.00000000,3.34551723,0.00000000,1.94673475,1.64008889
-4.91945973,6.41122248,0.85452810,0.00000000,3.32520878,0.00000000,1.93955651,1.66847083
-4.91345673,6.41144880,0.87797460,0.00000000,3.29529700,0.00000000,1.92585231,1.69337045
-4.90745373,6.39200711,0.89874850,0.00000000,3.25524956,0.00000000,1.90537570,1.71409572
-4.90145073,6.35164642,0.91642332,0.00000000,3.20470488,0.00000000,1.87801303,1.73003624
-4.89544772,6.28951460,0.93063662,0.00000000,3.14349572,0.00000000,1.84379399,1.74068688
-4.88944472,6.20520283,0.94110235,0.00000000,3.07166556,0.00000000,1.80289676,1.74566718
-4.88344172,6.09877337,0.94762029,0.00000000,2.98947698,0.00000000,1.75564725,1.74473559
-4.87743872,5.97076941,0.95008237,0.00000000,2.89741169,0.00000000,1.70251283,1.73779808
-4.87143572,5.82220684,0.94847546,0.00000000,2.79616235,0.00000000,1.64409050,1.72491062
-4.86543272,5.65454844,0.94288063,0.00000000,2.68661665,0.00000000,1.58109049,1.70627568
-4.85942971,5.46966211,0.93346896,0.00000000,2.56983443,0.00000000,1.51431583,1.68223305
-4.85342671,5.26976531,0.92049424,0.00000000,2.44701925,0.00000000,1.44463918,1.65324557
-4.84742371,5.05735863,0.90428276,0.00000000,2.31948555,0.00000000,1.37297775,1.61988056
-4.84142071,4.83515155,0.88522104,0.00000000,2.18862310,0.00000000,1.30026778,1.58278809
-4.83541771,4.60598421,0.86374180,0.00000000,2.05586034,0.00000000,1.22743937,1.54267721
-4.82941471,4.37274818,0.84030906,0.00000000,1.92262807,0.00000000,1.15539302,1.50029125
-4.82341171,4.13831003,0.81540302,0.00000000,1.79032498,0.00000000,1.08497855,1.45638343
-4.81740870,3.90544028,0.78950528,0.00000000,1.66028628,0.00000000,1.01697711,1.41169378
-4.81140570,3.67675034,0.76308503,0.00000000,1.53375637,0.00000000,0.95208691,1.36692842
-4.80540270,3.45463940,0.73658685,0.00000000,1.41186636,0.00000000,0.89091280,1.32274166
-4.79939970,3.24125234,0.71042024,0.00000000,1.29561683,0.00000000,0.83395980,1.27972175
-4.79339670,3.03844936,0.68495136,0.00000000,1.18586597,0.00000000,0.78163051,1.23838018
-4.78739370,2.84778732,0.66049700,0.00000000,1.08332307,0.00000000,0.73422587,1.19914491
-4.78139070,2.67051205,0.63732086,0.00000000,0.98854686,0.00000000,0.69194909,1.16235714
-4.77538769,2.50756076,0.61563190,0.00000000,0.90194839,0.00000000,0.65491196,1.12827132
-4.76938469,2.35957302,0.59558473,0.00000000,0.82379752,0.00000000,0.62314306,1.09705807
-4.76338169,2.22690867,0.57728167,0.00000000,0.75423250,0.00000000,0.59659727,1.06880929
-4.75737869,2.10967104,0.56077610,0.00000000,0.69327161,0.00000000,0.57516587,1.04354500
-4.75137569,2.00773365,0.54607701,0.00000000,0.64082630,0.00000000,0.55868681,1.02122133
-4.74537269,1.92076892,0.53315410,0.00000000,0.59671506,0.00000000,0.54695469,1.00173907
-4.73936968,1.84827735,0.52194339,0.00000000,0.56067721,0.00000000,0.53973000,0.98495237
-4.73336668,1.78961618,0.51235288,0.00000000,0.53238644,0.00000000,0.53674744,0.97067728
-4.72736368,1.74402656,0.50426813,0.00000000,0.51146346,0.00000000,0.53772314,0.95869974
-4.72136068,1.71065870,0.49755754,0.00000000,0.49748751,0.00000000,0.54236072,0.94878292
-4.71535768,1.68859460,0.49207718,0.00000000,0.49000683,0.00000000,0.55035615,0.94067386
-4.70935468,1.67686839,0.48767517,0.00000000,0.48854776,0.00000000,0.56140159,0.93410930
-4.70335168,1.67448416,0.48419542,0.00000000,0.49262269,0.00000000,0.57518815,0.92882080
-4.69734867,1.68043165,0.48148087,0.00000000,0.50173693,0.00000000,0.59140794,0.92453920
-4.69134567,1.69369992,0.47937617,0.00000000,0.51539462,0.00000000,0.60975537,0.92099854
-4.68534267,1.71328934,0.47772988,0.00000000,0.53310380,0.00000000,0.62992795,0.91793943
-4.67933967,1.73822210,0.47639617,0.00000000,0.55438082,0.00000000,0.65162678,0.91511214
-4.67333667,1.76755148,0.47523624,0.00000000,0.57875412,0.00000000,0.67455667,0.91227930
-4.66733367,1.80036999,0.47411932,0.00000000,0.60576753,0.00000000,0.69842631,0.90921834
-4.66133067,1.83581644,0.47292356,0.00000000,0.63498309,0.00000000,0.72294827,0.90572374
-4.65532766,1.87308197,0.47153661,0.00000000,0.66598329,0.00000000,0.74783907,0.90160906
-4.64932466,1.91141502,0.46985625,0.00000000,0.69837289,0.00000000,0.77281941,0.89670881
-4.64332166,1.95012512,0.46779088,0.00000000,0.73178015,0.00000000,0.79761452,0.89088016
-4.63731866,1.98858559,0.46526007,0.00000000,0.76585745,0.00000000,0.82195472,0.88400444
-4.63131566,2.02623501,0.46219518,0.00000000,0.80028126,0.00000000,0.84557630,0.87598863
-4.62531266,2.06257754,0.45854009,0.00000000,0.83475158,0.00000000,0.86822268,0.86676660
-4.61930965,2.09718223,0.45425200,0.00000000,0.86899073,0.00000000,0.88964590,0.85630030
-4.61330665,2.12968141,0.44930247,0.00000000,0.90274166,0.00000000,0.90960863,0.84458082
-4.60730365,2.15976836,0.44367848,0.00000000,0.93576590,0.00000000,0.92788643,0.83162943
-4.60130065,2.18719456,0.43738365,0.00000000,0.96784125,0.00000000,0.94427061,0.81749837
-4.59529765,2.21176673,0.43043948,0.00000000,0.99875950,0.00000000,0.95857138,0.80227159
-4.58929465,2.23334396,0.42288661,0.00000000,1.02832422,0.00000000,0.97062143,0.78606532
-4.58329165,2.25183513,0.41478598,0.00000000,1.05634896,0.00000000,0.98027973,0.76902828
-4.57728864,2.26719680,0.40621978,0.00000000,1.08265588,0.00000000,0.98743552,0.75134170
-4.57128564,2.27943174,0.39729216,0.00000000,1.10707513,0.00000000,0.99201226,0.73321877
-4.56528264,2.28858792,0.38812956,0.00000000,1.12944482,0.00000000,0.99397138,0.71490363
-4.55927964,2.29475815,0.37888052,0.00000000,1.14961185,0.00000000,0.99331560,0.69666970
-4.55327664,2.29807990,0.36971491,0.00000000,1.16743339,0.00000000,0.99009160,0.67881718
-4.54727364,2.29873521,0.36082248,0.00000000,1.18277901,0.00000000,0.98439179,0.66166977
-4.54127064,2.29695022,0.35241069,0.00000000,1.19553327,0.00000000,0.97635491,0.64557035
-4.53526763,2.29299404,0.34470165,0.00000000,1.20559858,0.00000000,0.96616544,0.63087569
-4.52926463,2.28717649,0.33792833,0.00000000,1.21289815,0.00000000,0.95405137,0.61795010
-4.52326163,2.27984430,0.33232976,0.00000000,1.21737875,0.00000000,0.94028053,0.60715804
-4.51725863,2.27137556,0.32814560,0.00000000,1.21901304,0.00000000,0.92515529,0.59885576
-4.51125563,2.26217214,0.32560980,0.00000000,1.21780143,0.00000000,0.90900571,0.59338204
-4.50525263,2.25264992,0.32494371,0.00000000,1.21377304,0.00000000,0.89218122,0.59104821
-4.49924962,2.24322707,0.32634866,0.00000000,1.20698590,0.00000000,0.87504121,0.59212775
-4.49324662,2.23431041,0.32999825,0.00000000,1.19752621,0.00000000,0.85794456,0.59684554
-4.48724362,2.22628037,0.33603058,0.00000000,1.18550662,0.00000000,0.84123873,0.60536737
-4.48124062,2.21947503,0.34454070,0.00000000,1.17106378,0.00000000,0.82524860,0.61778988
-4.47523762,2.21417399,0.35557360,0.00000000,1.15435506,0.00000000,0.81026568,0.63413143
-4.46923462,2.21058288,0.36911806,0.00000000,1.13555476,0.00000000,0.79653802,0.65432450
-4.46323162,2.20881935,0.38510174,0.00000000,1.11484990,0.00000000,0.78426144,0.67820983
-4.45722861,2.20890151,0.40338786,0.00000000,1.09243588,0.00000000,0.77357236,0.70553305
-4.45122561,2.21073969,0.42377377,0.00000000,1.06851228,0.00000000,0.76454280,0.73594404
-4.44522261,2.21413235,0.44599164,0.00000000,1.04327878,0.00000000,0.75717768,0.76899949
-4.43921961,2.21876679,0.46971168,0.00000000,1.01693182,0.00000000,0.75141490,0.80416894
-4.43321661,2.22422512,0.49454777,0.00000000,0.98966168,0.00000000,0.74712807,0.84084438
-4.42721361,2.22999576,0.52006568,0.00000000,0.96165058,0.00000000,0.74413216,0.87835343
-4.42121061,2.23549044,0.54579374,0.00000000,0.93307157,0.00000000,0.74219169,0.91597604
-4.41520760,2.24006628,0.57123573,0.00000000,0.90408837,0.00000000,0.74103147,0.95296421
-4.40920460,2.24305237,0.59588554,0.00000000,0.87485618,0.00000000,0.74034937,0.98856420
-4.40320160,2.24377987,0.61924338,0.00000000,0.84552330,0.00000000,0.73983057,1.02204063
-4.39719860,2.24161440,0.64083253,0.00000000,0.81623350,0.00000000,0.73916295,1.05270145
-4.39119560,2.23598936,0.66021636,0.00000000,0.78712898,0.00000000,0.73805271,1.07992285
-4.38519260,2.22643854,0.67701466,0.00000000,0.75835359,0.00000000,0.73623968,1.10317305
-4.37918959,2.21262629,0.69091849,0.00000000,0.73005622,0.00000000,0.73351150,1.12203376
-4.37318659,2.19437388,0.70170311,0.00000000,0.70239395,0.00000000,0.72971610,1.13621847
-4.36718359,2.17168021,0.70923793,0.00000000,0.67553479,0.00000000,0.72477177,1.14558631
-4.36118059,2.14473581,0.71349336,0.00000000,0.64965969,0.00000000,0.71867429,1.15015101
-4.35517759,2.11392902,0.71454379,0.00000000,0.62496352,0.00000000,0.71150076,1.15008408
-4.34917459,2.07984362,0.71256672,0.00000000,0.60165499,0.00000000,0.70340988,1.14571206
-4.34317159,2.04324786,0.70783787,0.00000000,0.57995519,0.00000000,0.69463846,1.13750777
-4.33716858,2.00507487,0.70072252,0.00000000,0.56009483,0.00000000,0.68549453,1.12607575
-4.33116558,1.96639530,0.69166322,0.00000000,0.54231004,0.00000000,0.67634696,1.11213242
-4.32516258,1.92838309,0.68116471,0.00000000,0.52683702,0.00000000,0.66761230,1.09648184
-4.31915958,1.89227601,0.66977641,0.00000000,0.51390557,0.00000000,0.65973938,1.07998810
-4.31315658,1.85933254,0.65807340,0.00000000,0.50373181,0.00000000,0.65319220,1.06354545
-4.30715358,1.83078720,0.64663677,0.00000000,0.49651053,0.00000000,0.64843210,1.04804756
