energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up
-5.65782891,0.75161778,0.02213339,0.03390095,0.18167635,0.20338911,0.30322853,0.00000000,0.05345634,0.26254374
-5.65182591,0.78391366,0.02250917,0.03755405,0.19746756,0.20683019,0.32137341,0.00000000,0.05202462,0.28187492
-5.64582291,0.82024767,0.02285635,0.04163787,0.21483089,0.21067817,0.34240944,0.00000000,0.05067173,0.30331921
-5.63981991,0.86071769,0.02316745,0.04616988,0.23381985,0.21491245,0.36646163,0.00000000,0.04939126,0.32696642
-5.63381691,0.90538194,0.02343590,0.05116264,0.25447275,0.21950984,0.39361841,0.00000000,0.04817416,0.35288849
-5.62781391,0.95425531,0.02365641,0.05662247,0.27680838,0.22444647,0.42392597,0.00000000,0.04700983,0.38113466
-5.62181091,1.00730414,0.02382528,0.06254814,0.30082148,0.22969913,0.45738226,0.00000000,0.04588715,0.41172606
-5.61580790,1.06443937,0.02394068,0.06892958,0.32647784,0.23524605,0.49393088,0.00000000,0.04479542,0.44464969
-5.60980490,1.12550836,0.02400271,0.07574662,0.35370952,0.24106704,0.53345511,0.00000000,0.04372517,0.47985206
-5.60380190,1.19028563,0.02401342,0.08296798,0.38241027,0.24714280,0.57577239,0.00000000,0.04266876,0.51723285
-5.59779890,1.25846330,0.02397668,0.09055040,0.41243154,0.25345370,0.62062978,0.00000000,0.04162074,0.55663890
-5.59179590,1.32964187,0.02389793,0.09843817,0.44357933,0.25997793,0.66770058,0.00000000,0.04057803,0.59785897
-5.58579290,1.40332228,0.02378387,0.10656292,0.47561228,0.26668930,0.71658287,0.00000000,0.03953986,0.64061972
-5.57978989,1.47890020,0.02364202,0.11484394,0.50824129,0.27355482,0.76680013,0.00000000,0.03850753,0.68458339
-5.57378689,1.55566348,0.02348022,0.12318894,0.54113076,0.28053234,0.81780437,0.00000000,0.03748403,0.72934748
-5.56778389,1.63279351,0.02330621,0.13149525,0.57390191,0.28756841,0.86898208,0.00000000,0.03647350,0.77444694
-5.56178089,1.70937130,0.02312704,0.13965162,0.60613804,0.29459672,0.91966309,0.00000000,0.03548071,0.81935891
-5.55577789,1.78438855,0.02294872,0.14754042,0.63739184,0.30153710,0.96913228,0.00000000,0.03451040,0.86351032
-5.54977489,1.85676401,0.02277575,0.15504024,0.66719464,0.30829550,1.01664403,0.00000000,0.03356678,0.90628821
-5.54377189,1.92536488,0.02261085,0.16202890,0.69506725,0.31476479,1.06143908,0.00000000,0.03265297,0.94705260
-5.53776888,1.98903276,0.02245478,0.16838668,0.72053230,0.32082668,1.10276324,0.00000000,0.03177068,0.98515162
-5.53176588,2.04661342,0.02230624,0.17399963,0.74312730,0.32635441,1.13988735,0.00000000,0.03091989,1.01993841
-5.52576288,2.09698920,0.02216194,0.17876292,0.76241829,0.33121646,1.17212775,0.00000000,0.03009876,1.05078914
-5.51975988,2.13911284,0.02201673,0.18258406,0.77801322,0.33528078,1.19886642,0.00000000,0.02930362,1.07712148
-5.51375688,2.17204109,0.02186390,0.18538577,0.78957463,0.33841963,1.21956999,0.00000000,0.02852917,1.09841274
-5.50775388,2.19496676,0.02169554,0.18710855,0.79683105,0.34051451,1.23380661,0.00000000,0.02776870,1.11421691
-5.50175088,2.20724747,0.02150294,0.18771260,0.79958653,0.34146111,1.24126021,0.00000000,0.02701450,1.12417972
-5.49574787,2.20842977,0.02127712,0.18717927,0.79772793,0.34117383,1.24174115,0.00000000,0.02625832,1.12805114
-5.48974487,2.19826741,0.02100927,0.18551169,0.79122958,0.33958978,1.23519297,0.00000000,0.02549179,1.12569467
-5.48374187,2.17673271,0.02069127,0.18273483,0.78015500,0.33667189,1.22169482,0.00000000,0.02470697,1.11709286
-5.47773887,2.14402045,0.02031611,0.17889474,0.76465577,0.33241098,1.20145940,0.00000000,0.02389678,1.10234898
-5.47173587,2.10054399,0.01987829,0.17405715,0.74496741,0.32682673,1.17482651,0.00000000,0.02305538,1.08168447
-5.46573287,2.04692381,0.01937411,0.16830551,0.72140250,0.31996741,1.14225253,0.00000000,0.02217854,1.05543253
-5.45972986,1.98396878,0.01880189,0.16173841,0.69434142,0.31190846,1.10429612,0.00000000,0.02126386,1.02402786
-5.45372686,1.91265130,0.01816207,0.15446661,0.66422096,0.30274988,1.06160105,0.00000000,0.02031091,0.98799326
-5.44772386,1.83407720,0.01745722,0.14660983,0.63152154,0.29261276,1.01487658,0.00000000,0.01932124,0.94792353
-5.44172086,1.74945184,0.01669197,0.13829332,0.59675328,0.28163496,0.96487650,0.00000000,0.01829833,0.90446740
-5.43571786,1.66004413,0.01587278,0.12964445,0.56044175,0.26996628,0.91237760,0.00000000,0.01724740,0.85830839
-5.42971486,1.56714968,0.01500774,0.12078938,0.52311390,0.25776337,0.85815847,0.00000000,0.01617521,0.81014523
-5.42371186,1.47205509,0.01410618,0.11184996,0.48528461,0.24518456,0.80297941,0.00000000,0.01508971,0.76067292
-5.41770885,1.37600442,0.01317840,0.10294103,0.44744447,0.23238502,0.74756431,0.00000000,0.01399971,0.71056486
-5.41170585,1.28016943,0.01223520,0.09416802,0.41004915,0.21951232,0.69258497,0.00000000,0.01291453,0.66045698
-5.40570285,1.18562438,0.01128757,0.08562512,0.37351058,0.20670260,0.63864851,0.00000000,0.01184363,0.61093422
-5.39969985,1.09332634,0.01034628,0.07739389,0.33819029,0.19407767,0.58628794,0.00000000,0.01079623,0.56251989
-5.39369685,1.00410125,0.00942159,0.06954245,0.30439485,0.18174287,0.53595627,0.00000000,0.00978106,0.51566803
-5.38769385,0.91863607,0.00852293,0.06212510,0.27237351,0.16978588,0.48802402,0.00000000,0.00880602,0.47075892
-5.38169085,0.83747662,0.00765868,0.05518243,0.24231785,0.15827650,0.44277988,0.00000000,0.00787803,0.42809761
-5.37568784,0.76103094,0.00683603,0.04874190,0.21436339,0.14726720,0.40043445,0.00000000,0.00700284,0.38791533
-5.36968484,0.68957733,0.00606082,0.04281868,0.18859272,0.13679440,0.36112637,0.00000000,0.00618496,0.35037340
-5.36368184,0.62327634,0.00533755,0.03741683,0.16504001,0.12688039,0.32493060,0.00000000,0.00542759,0.31556929
-5.35767884,0.56218583,0.00466934,0.03253065,0.14369657,0.11753567,0.29186819,0.00000000,0.00473271,0.28354427
-5.35167584,0.50627807,0.00405803,0.02814623,0.12451702,0.10876153,0.26191705,0.00000000,0.00410110,0.25429226
-5.34567284,0.45545801,0.00350425,0.02424294,0.10742590,0.10055278,0.23502317,0.00000000,0.00353243,0.22776936
-5.33966983,0.40958170,0.00300759,0.02079501,0.09232437,0.09290041,0.21111182,0.00000000,0.00302548,0.20390351
-5.33366683,0.36847418,0.00256670,0.01777304,0.07909663,0.08579411,0.19009828,0.00000000,0.00257820,0.18260400
-5.32766383,0.33194601,0.00217954,0.01514532,0.06761609,0.07922446,0.17189765,0.00000000,0.00218797,0.16377027
-5.32166083,0.29980803,0.00184346,0.01287911,0.05775088,0.07318476,0.15643357,0.00000000,0.00185170,0.14729991
-5.31565783,0.27188378,0.00155545,0.01094171,0.04936869,0.06767248,0.14364539,0.00000000,0.00156603,0.13309547
-5.30965483,0.24801938,0.00131224,0.00930134,0.04234082,0.06269017,0.13349379,0.00000000,0.00132749,0.12106994
-5.30365183,0.22809075,0.00111047,0.00792786,0.03654548,0.05824600,0.12596463,0.00000000,0.00113261,0.11115085
-5.29764882,0.21200799,0.00094680,0.00679327,0.03187024,0.05435385,0.12107095,0.00000000,0.00097807,0.10328300
-5.29164582,0.19971715,0.00081804,0.00587214,0.02821366,0.05103287,0.11885312,0.00000000,0.00086076,0.09742961
-5.28564282,0.19119937,0.00072115,0.00514177,0.02548626,0.04830684,0.11937717,0.00000000,0.00077788,0.09357224
-5.27963982,0.18646764,0.00065340,0.00458232,0.02361078,0.04620312,0.12273132,0.00000000,0.00072700,0.09170934
-5.27363682,0.18556146,0.00061229,0.00417675,0.02252187,0.04475128,0.12902077,0.00000000,0.00070604,0.09185362
-5.26763382,0.18853957,0.00059566,0.00391069,0.02216531,0.04398166,0.13836098,0.00000000,0.00071334,0.09402841
-5.26163082,0.19547122,0.00060158,0.00377233,0.02249683,0.04392364,0.15086952,0.00000000,0.00074762,0.09826313
-5.25562781,0.20642610,0.00062842,0.00375209,0.02348057,0.04460391,0.16665674,0.00000000,0.00080800,0.10458807
-5.24962481,0.22146355,0.00067474,0.00384246,0.02508745,0.04604463,0.18581558,0.00000000,0.00089392,0.11302865
-5.24362181,0.24062132,0.00073930,0.00403766,0.02729330,0.04826169,0.20841075,0.00000000,0.00100519,0.12359940
-5.23761881,0.26390430,0.00082096,0.00433340,0.03007708,0.05126298,0.23446781,0.00000000,0.00114186,0.13629794
-5.23161581,0.29127386,0.00091865,0.00472666,0.03341904,0.05504686,0.26396243,0.00000000,0.00130431,0.15109915
-5.22561281,0.32263806,0.00103131,0.00521544,0.03729918,0.05960081,0.29681050,0.00000000,0.00149312,0.16794985
-5.21960980,0.35784343,0.00115784,0.00579862,0.04169575,0.06490044,0.33285939,0.00000000,0.00170912,0.18676426
-5.21360680,0.39666877,0.00129705,0.00647580,0.04658417,0.07090874,0.37188115,0.00000000,0.00195335,0.20742052
-5.20760380,0.43882132,0.00144764,0.00724725,0.05193617,0.07757584,0.41356788,0.00000000,0.00222708,0.22975846
-5.20160080,0.48393586,0.00160815,0.00811382,0.05771943,0.08483917,0.45752997,0.00000000,0.00253183,0.25357900
-5.19559780,0.53157691,0.00177695,0.00907701,0.06389750,0.09262416,0.50329739,0.00000000,0.00286936,0.27864519
-5.18959480,0.58124425,0.00195228,0.01013897,0.07043013,0.10084545,0.55032445,0.00000000,0.00324173,0.30468505
-5.18359180,0.63238180,0.00213221,0.01130258,0.07727408,0.10940854,0.59799807,0.00000000,0.00365130,0.33139624
-5.17758879,0.68438964,0.00231468,0.01257150,0.08438410,0.11821206,0.64564946,0.00000000,0.00410078,0.35845258
-5.17158579,0.73663884,0.00249756,0.01395029,0.09171431,0.12715029,0.69256906,0.00000000,0.00459323,0.38551195
-5.16558279,0.78848862,0.00267866,0.01544438,0.09921971,0.13611609,0.73802432,0.00000000,0.00513208,0.41222571
-5.15957979,0.83930502,0.00285583,0.01706014,0.10685772,0.14500398,0.78127954,0.00000000,0.00572108,0.43824883
-5.15357679,0.88848026,0.00302696,0.01880472,0.11458972,0.15371331,0.82161725,0.00000000,0.00636425,0.46325065
-5.14757379,0.93545184,0.00319007,0.02068595,0.12238241,0.16215128,0.85836003,0.00000000,0.00706583,0.48692545
-5.14157079,0.97972031,0.00334338,0.02271203,0.13020881,0.17023564,0.89089183,0.00000000,0.00783008,0.50900243
-5.13556778,1.02086476,0.00348533,0.02489117,0.13804895,0.17789708,0.91867786,0.00000000,0.00866118,0.52925458
-5.12956478,1.05855498,0.00361462,0.02723107,0.14588991,0.18508087,0.94128199,0.00000000,0.00956294,0.54750576
-5.12356178,1.09255961,0.00373026,0.02973832,0.15372542,0.19174790,0.95838078,0.00000000,0.01053859,0.56363564
-5.11755878,1.12274964,0.00383157,0.03241767,0.16155477,0.19787490,0.96977346,0.00000000,0.01159046,0.57758222
-5.11155578,1.14909691,0.00391818,0.03527126,0.16938114,0.20345381,0.97538724,0.00000000,0.01271967,0.58934156
-5.10555278,1.17166766,0.00399001,0.03829778,0.17720947,0.20849037,0.97527772,0.00000000,0.01392579,0.59896479
-5.09954977,1.19061131,0.00404726,0.04149163,0.18504380,0.21300192,0.96962439,0.00000000,0.01520651,0.60655245
-5.09354677,1.20614506,0.00409035,0.04484215,0.19288442,0.21701461,0.95872133,0.00000000,0.01655734,0.61224646
-5.08754377,1.21853529,0.00411990,0.04833295,0.20072487,0.22056015,0.94296370,0.00000000,0.01797139,0.61622013
-5.08154077,1.22807672,0.00413661,0.05194137,0.20854908,0.22367222,0.92283075,0.00000000,0.01943912,0.61866672
-5.07553777,1.23507060,0.00414129,0.05563818,0.21632876,0.22638296,0.89886614,0.00000000,0.02094826,0.61978737
-5.06953477,1.23980329,0.00413473,0.05938752,0.22402139,0.22871949,0.87165671,0.00000000,0.02248385,0.61977889
-5.06353177,1.24252666,0.00411769,0.06314714,0.23156889,0.23070099,0.84181067,0.00000000,0.02402829,0.61882226
-5.05752876,1.24344129,0.00409085,0.06686895,0.23889713,0.23233633,0.80993641,0.00000000,0.02556165,0.61707254
-5.05152576,1.24268383,0.00405476,0.07049990,0.24591651,0.23362243,0.77662285,0.00000000,0.02706198,0.61465072
-5.04552276,1.24031904,0.00400985,0.07398314,0.25252350,0.23454361,0.74242219,0.00000000,0.02850587,0.61163805
-5.03951976,1.23633727,0.00395640,0.07725951,0.25860318,0.23507184,0.70783585,0.00000000,0.02986899,0.60807317
-5.03351676,1.23065729,0.00389457,0.08026924,0.26403287,0.23516793,0.67330405,0.00000000,0.03112685,0.60395218
-5.02751376,1.22313452,0.00382441,0.08295382,0.26868643,0.23478364,0.63919917,0.00000000,0.03225553,0.59923166
-5.02151076,1.21357387,0.00374589,0.08525795,0.27243920,0.23386450,0.60582314,0.00000000,0.03323250,0.59383437
-5.01550775,1.20174662,0.00365895,0.08713154,0.27517344,0.23235326,0.57340842,0.00000000,0.03403743,0.58765734
-5.00950475,1.18741011,0.00356353,0.08853156,0.27678368,0.23019370,0.54212231,0.00000000,0.03465299,0.58058180
-5.00350175,1.17032907,0.00345964,0.08942379,0.27718206,0.22733454,0.51207403,0.00000000,0.03506556,0.57248430
-4.99749875,1.15029730,0.00334740,0.08978424,0.27630310,0.22373335,0.48332382,0.00000000,0.03526586,0.56324845
-4.99149575,1.12715841,0.00322706,0.08960028,0.27410779,0.21935998,0.45589341,0.00000000,0.03524949,0.55277647
-4.98549275,1.10082431,0.00309905,0.08887141,0.27058670,0.21419959,0.42977707,0.00000000,0.03501725,0.54099994
-4.97948974,1.07129061,0.00296400,0.08760948,0.26576200,0.20825494,0.40495254,0.00000000,0.03457541,0.52788920
-4.97348674,1.03864785,0.00282278,0.08583864,0.25968819,0.20154775,0.38139125,0.00000000,0.03393574,0.51346079
-4.96748374,1.00308826,0.00267645,0.08359467,0.25245156,0.19411936,0.35906715,0.00000000,0.03311542,0.49778265
-4.96148074,0.96490757,0.00252629,0.08092406,0.24416842,0.18603026,0.33796393,0.00000000,0.03213680,0.48097681
-4.95547774,0.92450199,0.00237378,0.07788260,0.23498207,0.17735893,0.31808021,0.00000000,0.03102702,0.46321945
-4.94947474,0.88236068,0.00222059,0.07453371,0.22505880,0.16819982,0.29943268,0.00000000,0.02981752,0.44473850
-4.94347174,0.83905408,0.00206852,0.07094657,0.21458300,0.15866066,0.28205708,0.00000000,0.02854347,0.42580881
-4.93746873,0.79521897,0.00191949,0.06719405,0.20375162,0.14885934,0.26600725,0.00000000,0.02724314,0.40674535
-4.93146573,0.75154095,0.00177551,0.06335061,0.19276834,0.13892044,0.25135242,0.00000000,0.02595723,0.38789471
-4.92546273,0.70873532,0.00163865,0.05949022,0.18183750,0.12897159,0.23817307,0.00000000,0.02472820,0.36962536
-4.91945973,0.66752720,0.00151105,0.05568434,0.17115827,0.11913997,0.22655561,0.00000000,0.02359953,0.35231717
-4.91345673,0.62863187,0.00139483,0.05200017,0.16091899,0.10954889,0.21658649,0.00000000,0.02261512,0.33635063
-4.90745373,0.59273584,0.00129215,0.04849897,0.15129228,0.10031481,0.20834583,0.00000000,0.02181857,0.32209615
-4.90145073,0.56047965,0.00120518,0.04523483,0.14243063,0.09154468,0.20190123,0.00000000,0.02125259,0.30990392
-4.89544772,0.53244253,0.00113612,0.04225354,0.13446296,0.08333389,0.19730190,0.00000000,0.02095829,0.30009454
-4.88944472,0.50912954,0.00108721,0.03959193,0.12749204,0.07576468,0.19457352,0.00000000,0.02097466,0.29295078
-4.88344172,0.49096126,0.00106073,0.03727744,0.12159280,0.06890517,0.19371409,0.00000000,0.02133783,0.28871056
-4.87743872,0.47826608,0.00105905,0.03532795,0.11681162,0.06280880,0.19469087,0.00000000,0.02208043,0.28756127
-4.87143572,0.47127512,0.00108465,0.03375196,0.11316654,0.05751438,0.19743869,0.00000000,0.02323093,0.28963558
-4.86543272,0.47011956,0.00114016,0.03254894,0.11064822,0.05304642,0.20185963,0.00000000,0.02481287,0.29500857
-4.85942971,0.47483024,0.00122837,0.03170994,0.10922175,0.04941589,0.20782406,0.00000000,0.02684408,0.30369631
-4.85342671,0.48533934,0.00135225,0.03121832,0.10882903,0.04662125,0.21517313,0.00000000,0.02933593,0.31565567
-4.84742371,0.50148380,0.00151502,0.03105066,0.10939168,0.04464961,0.22372249,0.00000000,0.03229254,0.33078543
-4.84142071,0.52301049,0.00172011,0.03117774,0.11081445,0.04347811,0.23326726,0.00000000,0.03570995,0.34892851
-4.83541771,0.54958272,0.00197120,0.03156556,0.11298878,0.04307534,0.24358791,0.00000000,0.03957549,0.36987530
-4.82941471,0.58078820,0.00227224,0.03217647,0.11579665,0.04340285,0.25445700,0.00000000,0.04386717,0.39336796
-4.82341171,0.61614812,0.00262742,0.03297022,0.11911445,0.04441663,0.26564648,0.00000000,0.04855320,0.41910576
-4.81740870,0.65512752,0.00304114,0.03390506,0.12281679,0.04606863,0.27693527,0.00000000,0.05359181,0.44675123
-4.81140570,0.69714665,0.00351805,0.03493878,0.12678021,0.04830824,0.28811692,0.00000000,0.05893129,0.47593724
-4.80540270,0.74159344,0.00406293,0.03602970,0.13088660,0.05108377,0.29900698,0.00000000,0.06451025,0.50627484
-4.79939970,0.78783688,0.00468070,0.03713763,0.13502638,0.05434389,0.30944994,0.00000000,0.07025834,0.53736184
-4.79339670,0.83524123,0.00537633,0.03822467,0.13910127,0.05803902,0.31932532,0.00000000,0.07609726,0.56879197
-4.78739370,0.88318077,0.00615474,0.03925607,0.14302665,0.06212266,0.32855280,0.00000000,0.08194208,0.60016456
-4.78139070,0.93105490,0.00702069,0.04020088,0.14673347,0.06655262,0.33709616,0.00000000,0.08770299,0.63109442
-4.77538769,0.97830316,0.00797868,0.04103253,0.15016962,0.07129213,0.34496571,0.00000000,0.09328727,0.66122186
-4.76938469,1.02441971,0.00903272,0.04172937,0.15330081,0.07631076,0.35221932,0.00000000,0.09860154,0.69022241
-4.76338169,1.06896686,0.01018622,0.04227500,0.15611096,0.08158513,0.35896170,0.00000000,0.10355421,0.71781605
-4.75737869,1.11158694,0.01144172,0.04265861,0.15860200,0.08709928,0.36534211,0.00000000,0.10805795,0.74377541
-4.75137569,1.15201202,0.01280069,0.04287508,0.16079319,0.09284479,0.37155037,0.00000000,0.11203223,0.76793284
-4.74537269,1.19007094,0.01426324,0.04292503,0.16271995,0.09882045,0.37781126,0.00000000,0.11540564,0.79018573
-4.73936968,1.22569300,0.01582786,0.04281474,0.16443228,0.10503149,0.38437752,0.00000000,0.11811811,0.81049978
-4.73336668,1.25890807,0.01749117,0.04255593,0.16599265,0.11148848,0.39152151,0.00000000,0.12012269,0.82891009
-4.72736368,1.28984266,0.01924760,0.04216544,0.16747369,0.11820568,0.39952579,0.00000000,0.12138706,0.84551958
-4.72136068,1.31871196,0.02108924,0.04166474,0.16895542,0.12519908,0.40867293,0.00000000,0.12189442,0.86049482
-4.71535768,1.34580783,0.02300554,0.04107935,0.17052233,0.13248409,0.41923481,0.00000000,0.12164396,0.87405912
-4.70935468,1.37148317,0.02498325,0.04043821,0.17226030,0.14007297,0.43146169,0.00000000,0.12065076,0.88648308
-4.70335168,1.39613294,0.02700632,0.03977280,0.17425340,0.14797219,0.44557159,0.00000000,0.11894514,0.89807275
-4.69734867,1.42017286,0.02905595,0.03911635,0.17658069,0.15617973,0.46174013,0.00000000,0.11657151,0.90915592
-4.69134567,1.44401637,0.03111071,0.03850283,0.17931316,0.16468261,0.48009140,0.00000000,0.11358675,0.92006693
-4.68534267,1.46805109,0.03314683,0.03796597,0.18251083,0.17345470,0.50069007,0.00000000,0.11005818,0.93113072
-4.67933967,1.49261589,0.03513854,0.03753822,0.18622007,0.18245508,0.52353517,0.00000000,0.10606132,0.94264676
-4.67333667,1.51797958,0.03705862,0.03724974,0.19047138,0.19162687,0.54855583,0.00000000,0.10167738,0.95487364
-4.66733367,1.54432252,0.03887900,0.03712735,0.19527759,0.20089695,0.57560914,0.00000000,0.09699069,0.96801512
-4.66133067,1.57172204,0.04057147,0.03719362,0.20063249,0.21017638,0.60448041,0.00000000,0.09208619,0.98220825
-4.65532766,1.60014250,0.04210851,0.03746594,0.20651018,0.21936167,0.63488581,0.00000000,0.08704704,0.99751430
-4.64932466,1.62943072,0.04346409,0.03795583,0.21286494,0.22833691,0.66647743,0.00000000,0.08195242,1.01391296
-4.64332166,1.65931696,0.04461455,0.03866829,0.21963183,0.23697670,0.69885075,0.00000000,0.07687569,1.03130017
