energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.89794897,3.83856473,0.01877171,0.14335859,1.68310577,2.53848157,0.45251952,0.14528039,0.00775668,1.12272560
-5.89194597,3.78517551,0.01800278,0.14586169,1.70029515,2.50128739,0.44358279,0.14276862,0.00763293,1.10123745
-5.88594297,3.73081737,0.01725520,0.14849016,1.71888896,2.46214946,0.43500206,0.14060154,0.00749386,1.08021781
-5.87993997,3.67631566,0.01654052,0.15128677,1.73882388,2.42168010,0.42691622,0.13881227,0.00734103,1.05986810
-5.87393697,3.62252502,0.01587077,0.15429326,1.76005245,2.38050839,0.41946648,0.13743524,0.00717626,1.04039885
-5.86793397,3.57031399,0.01525831,0.15755044,1.78254697,2.33926696,0.41279313,0.13650605,0.00700167,1.02202606
-5.86193097,3.52054955,0.01471569,0.16109845,1.80630221,2.29857959,0.40703240,0.13606111,0.00681957,1.00496680
-5.85592796,3.47408221,0.01425552,0.16497731,1.83133655,2.25905001,0.40231336,0.13613718,0.00663248,0.98943415
-5.84992496,3.43173199,0.01389024,0.16922764,1.85769150,2.22125214,0.39875502,0.13677090,0.00644308,0.97563170
-5.84392196,3.39427552,0.01363203,0.17389148,1.88542954,2.18572217,0.39646361,0.13799816,0.00625419,0.96374788
-5.83791896,3.36243452,0.01349251,0.17901293,1.91463021,2.15295232,0.39553026,0.13985346,0.00606870,0.95395018
-5.83191596,3.33686556,0.01348259,0.18463878,1.94538461,2.12338621,0.39602895,0.14236928,0.00588958,0.94637972
-5.82591296,3.31815105,0.01361220,0.19081877,1.97778851,2.09741572,0.39801482,0.14557544,0.00571979,0.94114629
-5.81990995,3.30679144,0.01389006,0.19760540,2.01193439,2.07537889,0.40152301,0.14949845,0.00556227,0.93832419
-5.81390695,3.30319834,0.01432345,0.20505335,2.04790292,2.05755861,0.40656780,0.15416090,0.00541987,0.93794896
-5.80790395,3.30768862,0.01491788,0.21321824,2.08575419,2.04418173,0.41314235,0.15958095,0.00529531,0.94001547
-5.80190095,3.32047918,0.01567694,0.22215492,2.12551948,2.03541825,0.42121891,0.16577183,0.00519115,0.94447724
-5.79589795,3.34168260,0.01660197,0.23191509,2.16719383,2.03138048,0.43074954,0.17274143,0.00510971,0.95124729
-5.78989495,3.37130358,0.01769190,0.24254452,2.21073022,2.03212182,0.44166739,0.18049196,0.00505306,0.96020047
-5.78389195,3.40923645,0.01894302,0.25407984,2.25603556,2.03763546,0.45388855,0.18901973,0.00502298,0.97117728
-5.77788894,3.45526382,0.02034888,0.26654521,2.30296904,2.04785278,0.46731434,0.19831491,0.00502093,0.98398903
-5.77188594,3.50905683,0.02190014,0.27994884,2.35134305,2.06264193,0.48183412,0.20836149,0.00504804,0.99842416
-5.76588294,3.57017724,0.02358459,0.29427986,2.40092668,2.08180681,0.49732850,0.21913724,0.00510510,1.01425549
-5.75987994,3.63808162,0.02538716,0.30950553,2.45145191,2.10508674,0.51367279,0.23061371,0.00519255,1.03124806
-5.75387694,3.71212808,0.02729003,0.32556920,2.50262218,2.13215740,0.53074068,0.24275639,0.00531054,1.04916721
-5.74787394,3.79158551,0.02927281,0.34238908,2.55412312,2.16263319,0.54840792,0.25552480,0.00545887,1.06778658
-5.74187094,3.87564564,0.03131286,0.35985814,2.60563477,2.19607154,0.56655592,0.26887271,0.00563711,1.08689554
-5.73586793,3.96343757,0.03338555,0.37784510,2.65684495,2.23197911,0.58507497,0.28274837,0.00584454,1.10630579
-5.72986493,4.05404479,0.03546478,0.39619667,2.70746289,2.26982025,0.60386712,0.29709471,0.00608025,1.12585678
-5.72386193,4.14652388,0.03752338,0.41474097,2.75723244,2.30902727,0.62284834,0.31184966,0.00634313,1.14541962
-5.71785893,4.23992467,0.03953370,0.43329202,2.80594406,2.34901257,0.64194996,0.32694634,0.00663192,1.16489942
-5.71185593,4.33331062,0.04146818,0.45165508,2.85344490,2.38918200,0.66111927,0.34231340,0.00694521,1.18423570
-5.70585293,4.42577886,0.04329994,0.46963272,2.89964608,2.42894888,0.68031910,0.35787520,0.00728147,1.20340109
-5.69984992,4.51647860,0.04500337,0.48703104,2.94452663,2.46774816,0.69952648,0.37355212,0.00763903,1.22239815
-5.69384692,4.60462716,0.04655476,0.50366601,2.98813354,2.50504973,0.71873028,0.38926077,0.00801610,1.24125456
-5.68784392,4.68952241,0.04793284,0.51936937,3.03057752,2.54037039,0.73792792,0.40491421,0.00841074,1.26001683
-5.68184092,4.77055106,0.04911926,0.53399372,3.07202437,2.57328353,0.75712133,0.42042220,0.00882084,1.27874276
-5.67583792,4.84719210,0.05009903,0.54741663,3.11268199,2.60342617,0.77631213,0.43569143,0.00924408,1.29749312
-5.66983492,4.91901506,0.05086088,0.55954342,3.15278337,2.63050268,0.79549652,0.45062580,0.00967793,1.31632274
-5.66383192,4.98567323,0.05139743,0.57030844,3.19256612,2.65428521,0.81465985,0.46512670,0.01011957,1.33527157
-5.65782891,5.04689206,0.05170540,0.57967482,3.23224945,2.67461059,0.83377130,0.47909342,0.01056590,1.35435603
-5.65182591,5.10245362,0.05178551,0.58763267,3.27200963,2.69137411,0.85277894,0.49242360,0.01101351,1.37356115
-5.64582291,5.15217803,0.05164246,0.59419589,3.31195528,2.70452054,0.87160538,0.50501382,0.01145864,1.39283385
-5.63981991,5.19590326,0.05128464,0.59939786,3.35210384,2.71403312,0.89014449,0.51676033,0.01189720,1.41207782
-5.63381691,5.23346482,0.05072382,0.60328616,3.39236087,2.71992127,0.90825925,0.52755998,0.01232482,1.43115020
-5.62781391,5.26467685,0.04997474,0.60591692,3.43250350,2.72220811,0.92578102,0.53731132,0.01273683,1.44986055
-5.62181091,5.28931638,0.04905459,0.60734901,3.47216957,2.72091849,0.94251055,0.54591587,0.01312832,1.46797199
-5.61580790,5.30711203,0.04798251,0.60763853,3.51085355,2.71606877,0.95822057,0.55327967,0.01349427,1.48520496
-5.60980490,5.31773860,0.04677900,0.60683408,3.54791016,2.70765892,0.97266020,0.55931497,0.01382959,1.50124333
-5.60380190,5.32081815,0.04546537,0.60497297,3.58256615,2.69566780,0.98556107,0.56394211,0.01412925,1.51574282
-5.59779890,5.31592838,0.04406319,0.60207872,3.61394029,2.68005190,0.99664486,0.56709153,0.01438841,1.52834168
-5.59179590,5.30261799,0.04259382,0.59816010,3.64107127,2.66074790,1.00563227,0.56870584,0.01460254,1.53867294
-5.58579290,5.28042873,0.04107794,0.59321150,3.66295233,2.63767889,1.01225286,0.56874194,0.01476758,1.54637819
-5.57978989,5.24892300,0.03953524,0.58721496,3.67857157,2.61076385,1.01625556,0.56717299,0.01488008,1.55112205
-5.57378689,5.20771570,0.03798417,0.58014329,3.68695592,2.57992999,1.01741927,0.56399027,0.01493733,1.55260688
-5.56778389,5.15650849,0.03644172,0.57196445,3.68721676,2.54512692,1.01556316,0.55920470,0.01493749,1.55058713
-5.56178089,5.09512446,0.03492341,0.56264656,3.67859498,2.50634192,1.01055619,0.55284809,0.01487972,1.54488250
-5.55577789,5.02354096,0.03344324,0.55216339,3.66050307,2.46361506,1.00232531,0.54497383,0.01476421,1.53538945
-5.54977489,4.94191864,0.03201385,0.54049977,3.63256195,2.41705320,0.99086203,0.53565712,0.01459234,1.52209037
-5.54377189,4.85062451,0.03064658,0.52765682,3.59463054,2.36684193,0.97622688,0.52499450,0.01436661,1.50505986
-5.53776888,4.75024741,0.02935171,0.51365628,3.54682640,2.31325430,0.95855163,0.51310288,0.01409071,1.48446791
-5.53176588,4.64160454,0.02813862,0.49854404,3.48953603,2.25665581,0.93803895,0.50011778,0.01376946,1.46057945
-5.52576288,4.52573813,0.02701597,0.48239230,3.42341435,2.19750506,0.91495958,0.48619101,0.01340875,1.43375038
-5.51975988,4.40390201,0.02599187,0.46530051,3.34937291,2.13634974,0.88964706,0.47148781,0.01301543,1.40442007
-5.51375688,4.27753822,0.02507400,0.44739479,3.26855753,2.07381804,0.86249006,0.45618337,0.01259716,1.37310046
-5.50775388,4.14824441,0.02426960,0.42882603,3.18231610,2.01060566,0.83392281,0.44045905,0.01216230,1.34036226
-5.50175088,4.01773338,0.02358551,0.40976670,3.09215812,1.94745893,0.80441383,0.42449832,0.01171968,1.30681866
-5.49574787,3.88778619,0.02302805,0.39040656,2.99970775,1.88515480,0.77445348,0.40848258,0.01127841,1.27310727
-5.48974487,3.76020112,0.02260282,0.37094754,2.90665245,1.82447845,0.74454076,0.39258698,0.01084768,1.23987088
-5.48374187,3.63674033,0.02231447,0.35159798,2.81468944,1.76619968,0.71516997,0.37697644,0.01043654,1.20773785
-5.47773887,3.51907673,0.02216644,0.33256662,2.72547225,1.71104894,0.68681758,0.36180211,0.01005370,1.17730289
-5.47173587,3.40874314,0.02216057,0.31405654,2.64055946,1.65969420,0.65992993,0.34719810,0.00970726,1.14910891
-5.46573287,3.30708588,0.02229681,0.29625930,2.56136756,1.61271954,0.63491201,0.33327899,0.00940461,1.12363067
-5.45972986,3.21522449,0.02257287,0.27934973,2.48912963,1.57060638,0.61211784,0.32013785,0.00915216,1.10126077
-5.45372686,3.13401931,0.02298390,0.26348120,2.42486104,1.53371816,0.59184259,0.30784504,0.00895526,1.08229844
-5.44772386,3.06404771,0.02352229,0.24878190,2.36933312,1.50228885,0.57431674,0.29644774,0.00881802,1.06694153
-5.44172086,3.00558998,0.02417752,0.23535197,2.32305539,1.47641593,0.55970218,0.28597017,0.00874324,1.05528185
-5.43571786,2.95862500,0.02493609,0.22326169,2.28626636,1.45605781,0.54809056,0.27641450,0.00873235,1.04730397
-5.42971486,2.92283564,0.02578160,0.21255060,2.25893304,1.44103576,0.53950360,0.26776233,0.00878534,1.04288747
-5.42371186,2.89762340,0.02669498,0.20322766,2.24075836,1.43104027,0.53389529,0.25997680,0.00890080,1.04181234
-5.41770885,2.88213155,0.02765478,0.19527229,2.23119619,1.42564128,0.53115591,0.25300495,0.00907592,1.04376746
-5.41170585,2.87527564,0.02863762,0.18863626,2.22947302,1.42430203,0.53111753,0.24678056,0.00930661,1.04836160
-5.40570285,2.87578024,0.02961877,0.18324618,2.23461529,1.42639591,0.53356085,0.24122708,0.00958753,1.05513661
-5.39969985,2.88222035,0.03057277,0.17900674,2.24548156,1.43122550,0.53822304,0.23626069,0.00991227,1.06358242
-5.39369685,2.89306621,0.03147415,0.17580424,2.26079840,1.43804341,0.54480638,0.23179339,0.01027352,1.07315305
-5.38769385,2.90672976,0.03229819,0.17351059,2.27919892,1.44607397,0.55298741,0.22773586,0.01066320,1.08328343
-5.38169085,2.92161148,0.03302161,0.17198742,2.29926291,1.45453515,0.56242628,0.22400030,0.01107270,1.09340630
-5.37568784,2.93614599,0.03362334,0.17109032,2.31955757,1.46266009,0.57277606,0.22050290,0.01149308,1.10296864
-5.36968484,2.94884509,0.03408512,0.17067298,2.33867775,1.46971753,0.58369185,0.21716603,0.01191530,1.11144735
-5.36368184,2.95833712,0.03439209,0.17059129,2.35528466,1.47503056,0.59483928,0.21392012,0.01233047,1.11836346
-5.35767884,2.96340135,0.03453319,0.17070702,2.36814199,1.47799321,0.60590228,0.21070512,0.01273002,1.12329462
-5.35167584,2.96299664,0.03450151,0.17089133,2.37614863,1.47808444,0.61659000,0.20747158,0.01310594,1.12588552
-5.34567284,2.95628365,0.03429439,0.17102765,2.37836687,1.47487910,0.62664252,0.20418132,0.01345100,1.12585586
-5.33966983,2.94263996,0.03391346,0.17101421,2.37404542,1.46805575,0.63583537,0.20080773,0.01375884,1.12300575
-5.33366683,2.92166797,0.03336445,0.17076587,2.36263647,1.45740099,0.64398275,0.19733562,0.01402418,1.11721847
-5.32766383,2.89319548,0.03265699,0.17021537,2.34380639,1.44281047,0.65093935,0.19376081,0.01424288,1.10846042
-5.32166083,2.85726924,0.03180412,0.16931397,2.31743958,1.42428642,0.65660077,0.19008926,0.01441198,1.09677857
-5.31565783,2.81414188,0.03082184,0.16803136,2.28363562,1.40193215,0.66090272,0.18633602,0.01452976,1.08229537
-5.30965483,2.76425293,0.02972857,0.16635505,2.24269968,1.37594351,0.66381895,0.18252389,0.01459568,1.06520153
-5.30365183,2.70820499,0.02854449,0.16428910,2.19512682,1.34659806,0.66535818,0.17868194,0.01461032,1.04574695
-5.29764882,2.64673590,0.02729094,0.16185238,2.14158075,1.31424209,0.66556021,0.17484385,0.01457531,1.02423033
-5.29164582,2.58068846,0.02598983,0.15907647,2.08286796,1.27927632,0.66449138,0.17104626,0.01449316,1.00098774
-5.28564282,2.51097869,0.02466300,0.15600317,2.01990849,1.24214076,0.66223977,0.16732714,0.01436713,0.97638083
-5.27963982,2.43856418,0.02333177,0.15268187,1.95370431,1.20329942,0.65891020,0.16372425,0.01420107,0.95078500
-5.27363682,2.36441362,0.02201642,0.14916693,1.88530679,1.16322540,0.65461948,0.16027370,0.01399922,0.92457815
-5.26763382,2.28947875,0.02073582,0.14551500,1.81578459,1.12238700,0.64949195,0.15700877,0.01376607,0.89813029
-5.26163082,2.21466963,0.01950709,0.14178263,1.74619291,1.08123536,0.64365558,0.15395895,0.01350618,0.87179439
-5.25562781,2.14083397,0.01834541,0.13802412,1.67754546,1.04019397,0.63723873,0.15114928,0.01322405,0.84589881
-5.24962481,2.06874093,0.01726380,0.13428972,1.61078993,0.99965036,0.63036758,0.14859986,0.01292396,0.82074130
-5.24362181,1.99906974,0.01627302,0.13062422,1.54678750,0.95995004,0.62316430,0.14632575,0.01260992,0.79658473
-5.23761881,1.93240281,0.01538155,0.12706603,1.48629698,0.92139290,0.61574588,0.14433706,0.01228554,0.77365454
-5.23161581,1.86922320,0.01459552,0.12364665,1.42996351,0.88423166,0.60822349,0.14263919,0.01195403,0.75213761
-5.22561281,1.80991586,0.01391880,0.12039055,1.37831195,0.84867235,0.60070218,0.14123333,0.01161815,0.73218259
-5.21960980,1.75477183,0.01335302,0.11731542,1.33174445,0.81487644,0.59328095,0.14011698,0.01128025,0.71390112
-5.21360680,1.70399473,0.01289762,0.11443268,1.29054184,0.78296421,0.58605270,0.13928451,0.01094224,0.69737000
-5.20760380,1.65770861,0.01255003,0.11174827,1.25486823,0.75301888,0.57910421,0.13872782,0.01060565,0.68263371
-5.20160080,1.61596642,0.01230568,0.10926349,1.22477812,0.72509119,0.57251580,0.13843673,0.01027171,0.66970722
-5.19559780,1.57875833,0.01215823,0.10697599,1.20022539,0.69920397,0.56636069,0.13839952,0.00994134,0.65857872
-5.18959480,1.54601939,0.01209967,0.10488067,1.18107351,0.67535641,0.56070397,0.13860313,0.00961525,0.64921221
-5.18359180,1.51763604,0.01212050,0.10297051,1.16710640,0.65352766,0.55560120,0.13903335,0.00929399,0.64154975
-5.17758879,1.49345137,0.01220996,0.10123735,1.15803942,0.63367980,0.55109670,0.13967484,0.00897795,0.63551331
-5.17158579,1.47326905,0.01235623,0.09967237,1.15353021,0.61575993,0.54722168,0.14051101,0.00866748,0.63100636
-5.16558279,1.45685607,0.01254673,0.09826656,1.15318898,0.59970154,0.54399231,0.14152386,0.00836284,0.62791510
-5.15957979,1.44394465,0.01276832,0.09701091,1.15658826,0.58542522,0.54140797,0.14269371,0.00806431,0.62610963
-5.15357679,1.43423364,0.01300769,0.09589644,1.16327186,0.57283888,0.53944982,0.14399899,0.00777213,0.62544506
-5.14757379,1.42739002,0.01325161,0.09491418,1.17276321,0.56183779,0.53807987,0.14541602,0.00748657,0.62576275
-5.14157079,1.42305074,0.01348726,0.09405501,1.18457303,0.55230458,0.53724084,0.14691885,0.00720793,0.62689194
-5.13556778,1.42082556,0.01370256,0.09330938,1.19820644,0.54410958,0.53685669,0.14847930,0.00693653,0.62865165
-5.12956478,1.42030108,0.01388644,0.09266711,1.21316960,0.53711152,0.53683409,0.15006705,0.00667274,0.63085323
-5.12356178,1.42104625,0.01402911,0.09211716,1.22897599,0.53115904,0.53706480,0.15164995,0.00641698,0.63330333
-5.11755878,1.42261945,0.01412229,0.09164741,1.24515233,0.52609281,0.53742887,0.15319444,0.00616972,0.63580744
-5.11155578,1.42457704,0.01415939,0.09124454,1.26124417,0.52174853,0.53779854,0.15466621,0.00593153,0.63817385
-5.10555278,1.42648326,0.01413565,0.09089407,1.27682133,0.51796072,0.53804278,0.15603094,0.00570303,0.64021797
-5.09954977,1.42792111,0.01404816,0.09058034,1.29148283,0.51456712,0.53803211,0.15725514,0.00548497,0.64176678
-5.09354677,1.42850372,0.01389592,0.09028674,1.30486163,0.51141357,0.53764359,0.15830712,0.00527820,0.64266333
-5.08754377,1.42788586,0.01367972,0.08999595,1.31662884,0.50835926,0.53676572,0.15915795,0.00508371,0.64277096
-5.08154077,1.42577484,0.01340210,0.08969029,1.32649741,0.50528195,0.53530281,0.15978243,0.00490263,0.64197713
-5.07553777,1.42194038,0.01306711,0.08935217,1.33422530,0.50208293,0.53317888,0.16015996,0.00473625,0.64019659
-5.06953477,1.41622292,0.01268017,0.08896448,1.33961782,0.49869157,0.53034061,0.16027539,0.00458599,0.63737385
-5.06353177,1.40853979,0.01224779,0.08851114,1.34252920,0.49506905,0.52675928,0.16011958,0.00445347,0.63348456
-5.05752876,1.39888902,0.01177734,0.08797753,1.34286333,0.49121119,0.52243162,0.15968988,0.00434044,0.62853596
-5.05152576,1.38735038,0.01127679,0.08735095,1.34057340,0.48715013,0.51737943,0.15899038,0.00424878,0.62256621
-5.04552276,1.37408365,0.01075445,0.08662102,1.33566063,0.48295479,0.51164801,0.15803185,0.00418051,0.61564257
-5.03951976,1.35932399,0.01021870,0.08577997,1.32817187,0.47873009,0.50530346,0.15683149,0.00413770,0.60785855
-5.03351676,1.34337464,0.00967781,0.08482288,1.31819620,0.47461488,0.49842906,0.15541240,0.00412248,0.59933017
-5.02751376,1.32659718,0.00913972,0.08374780,1.30586051,0.47077864,0.49112073,0.15380280,0.00413695,0.59019124
-5.02151076,1.30939969,0.00861185,0.08255572,1.29132425,0.46741723,0.48348203,0.15203507,0.00418313,0.58058820
-5.01550775,1.29222339,0.00810101,0.08125045,1.27477340,0.46474763,0.47561876,0.15014452,0.00426287,0.57067447
-5.00950475,1.27552819,0.00761328,0.07983845,1.25641396,0.46300210,0.46763353,0.14816811,0.00437780,0.56060457
-5.00350175,1.25977783,0.00715393,0.07832842,1.23646517,0.46242181,0.45962066,0.14614300,0.00452922,0.55052845
-4.99749875,1.24542519,0.00672736,0.07673096,1.21515276,0.46325033,0.45166147,0.14410515,0.00471799,0.54058612
-4.99149575,1.23289836,0.00633715,0.07505807,1.19270252,0.46572707,0.44382048,0.14208788,0.00494447,0.53090280
-4.98549275,1.22258811,0.00598599,0.07332266,1.16933457,0.47008107,0.43614244,0.14012054,0.00520840,0.52158499
-4.97948974,1.21483707,0.00567571,0.07153806,1.14525857,0.47652509,0.42865059,0.13822739,0.00550886,0.51271746
-4.97348674,1.20993120,0.00540736,0.06971754,1.12067013,0.48525042,0.42134611,0.13642669,0.00584415,0.50436134
-4.96748374,1.20809367,0.00518118,0.06787388,1.09574866,0.49642228,0.41420875,0.13473000,0.00621175,0.49655351
-4.96148074,1.20948127,0.00499671,0.06601907,1.07065673,0.51017605,0.40719876,0.13314186,0.00660830,0.48930710
-4.95547774,1.21418354,0.00485278,0.06416398,1.04554099,0.52661425,0.40025981,0.13165975,0.00702959,0.48261326
-4.94947474,1.22222422,0.00474763,0.06231830,1.02053447,0.54580429,0.39332293,0.13027443,0.00747058,0.47644395
-4.94347174,1.23356492,0.00467891,0.06049044,0.99576023,0.56777693,0.38631102,0.12897060,0.00792543,0.47075568
-4.93746873,1.24811061,0.00464379,0.05868762,0.97133591,0.59252529,0.37914395,0.12772778,0.00838764,0.46549393
-4.93146573,1.26571655,0.00463897,0.05691607,0.94737891,0.62000454,0.37174367,0.12652158,0.00885011,0.46059804
-4.92546273,1.28619601,0.00466081,0.05518117,0.92401172,0.65013180,0.36403929,0.12532504,0.00930532,0.45600629
-4.91945973,1.30932850,0.00470538,0.05348786,0.90136700,0.68278661,0.35597176,0.12411016,0.00974549,0.45166086
-4.91345673,1.33486792,0.00476849,0.05184089,0.87959189,0.71781155,0.34749785,0.12284945,0.01016279,0.44751244
-4.90745373,1.36255019,0.00484585,0.05024513,0.85885129,0.75501314,0.33859333,0.12151746,0.01054956,0.44352420
-4.90145073,1.39210008,0.00493309,0.04870593,0.83932953,0.79416303,0.32925513,0.12009220,0.01089850,0.43967498
-4.89544772,1.42323700,0.00502587,0.04722930,0.82123043,0.83499953,0.31950244,0.11855638,0.01120290,0.43596138
-4.88944472,1.45567955,0.00511993,0.04582213,0.80477539,0.87722944,0.30937662,0.11689836,0.01145686,0.43239883
-4.88344172,1.48914879,0.00521122,0.04449223,0.79019959,0.92053037,0.29894014,0.11511287,0.01165544,0.42902142
-4.87743872,1.52337039,0.00529592,0.04324838,0.77774639,0.96455373,0.28827439,0.11320137,0.01179487,0.42588065
-4.87143572,1.55807567,0.00537055,0.04210015,0.76766006,1.00892825,0.27747676,0.11117200,0.01187263,0.42304300
-4.86543272,1.59300185,0.00543197,0.04105773,0.76017715,1.05326433,0.26665696,0.10903933,0.01188757,0.42058660
-4.85942971,1.62789160,0.00547751,0.04013163,0.75551687,1.09715914,0.25593288,0.10682363,0.01183991,0.41859706
-4.85342671,1.66249231,0.00550494,0.03933232,0.75387100,1.14020246,0.24542624,0.10454993,0.01173128,0.41716275
-4.84742371,1.69655518,0.00551252,0.03866978,0.75539362,1.18198323,0.23525808,0.10224685,0.01156462,0.41636962
-4.84142071,1.72983431,0.00549904,0.03815304,0.76019122,1.22209652,0.22554449,0.09994518,0.01134413,0.41629597
-4.83541771,1.76208605,0.00546377,0.03778973,0.76831366,1.26015092,0.21639263,0.09767642,0.01107510,0.41700724
-4.82941471,1.79306854,0.00540649,0.03758558,0.77974636,1.29577586,0.20789721,0.09547126,0.01076375,0.41855120
-4.82341171,1.82254156,0.00532747,0.03754402,0.79440408,1.32862866,0.20013751,0.09335808,0.01041704,0.42095361
-4.81740870,1.85026666,0.00522741,0.03766579,0.81212664,1.35840100,0.19317511,0.09136158,0.01004244,0.42421463
-4.81140570,1.87600745,0.00510744,0.03794864,0.83267674,1.38482445,0.18705227,0.08950155,0.00964773,0.42830612
-4.80540270,1.89953013,0.00496904,0.03838712,0.85574015,1.40767473,0.18179096,0.08779192,0.00924070,0.43316992
-4.79939970,1.92060394,0.00481399,0.03897247,0.88092828,1.42677460,0.17739267,0.08624007,0.00882902,0.43871721
-4.79339670,1.93900187,0.00464435,0.03969262,0.90778320,1.44199517,0.17383866,0.08484638,0.00841996,0.44482899
-4.78739370,1.95450124,0.00446234,0.04053234,0.93578494,1.45325554,0.17109099,0.08360417,0.00802020,0.45135771
-4.78139070,1.96688452,0.00427033,0.04147344,0.96436115,1.46052096,0.16909382,0.08249996,0.00763569,0.45812999
-4.77538769,1.97594030,0.00407075,0.04249520,0.99289865,1.46379966,0.16777532,0.08151393,0.00727151,0.46495036
-4.76938469,1.98146465,0.00386602,0.04357481,1.02075684,1.46313852,0.16704981,0.08062084,0.00693175,0.47160595
-4.76338169,1.98326302,0.00365853,0.04468799,1.04728250,1.45861809,0.16682017,0.07979100,0.00661943,0.47787194
-4.75737869,1.98115279,0.00345054,0.04580964,1.07182555,1.45034727,0.16698051,0.07899150,0.00633653,0.48351766
-4.75137569,1.97496672,0.00324417,0.04691461,1.09375553,1.43845811,0.16741893,0.07818766,0.00608389,0.48831308
-4.74537269,1.96455733,0.00304132,0.04797850,1.11247800,1.42310107,0.16802036,0.07734438,0.00586137,0.49203560
-4.73936968,1.94980224,0.00284369,0.04897849,1.12745066,1.40444117,0.16866946,0.07642760,0.00566782,0.49447670
-4.73336668,1.93061040,0.00265270,0.04989415,1.13819841,1.38265518,0.16925336,0.07540570,0.00550121,0.49544848
-4.72736368,1.90692900,0.00246953,0.05070821,1.14432696,1.35793012,0.16966446,0.07425076,0.00535877,0.49478959
-4.72136068,1.87875086,0.00229506,0.05140729,1.14553442,1.33046293,0.16980294,0.07293962,0.00523712,0.49237057
-4.71535768,1.84612173,0.00212991,0.05198246,1.14162041,1.30046135,0.16957911,0.07145483,0.00513241,0.48809820
-4.70935468,1.80914717,0.00197445,0.05242976,1.13249241,1.26814562,0.16891551,0.06978522,0.00504050,0.48191880
-4.70335168,1.76799843,0.00182879,0.05275045,1.11816883,1.23375081,0.16774863,0.06792632,0.00495711,0.47382030
-4.69734867,1.72291670,0.00169286,0.05295110,1.09877890,1.19752926,0.16603025,0.06588045,0.00487799,0.46383298
-4.69134567,1.67421528,0.00156637,0.05304353,1.07455899,1.15975263,0.16372840,0.06365652,0.00479909,0.45202888
-4.68534267,1.62227920,0.00144892,0.05304444,1.04584579,1.12071330,0.16082780,0.06126968,0.00471666,0.43851977
-4.67933967,1.56756195,0.00133997,0.05297484,1.01306617,1.08072443,0.15732986,0.05874055,0.00462740,0.42345398
-4.67333667,1.51057900,0.00123891,0.05285933,0.97672443,1.04011855,0.15325215,0.05609447,0.00452853,0.40701192
-4.66733367,1.45189833,0.00114509,0.05272505,0.93738704,0.99924442,0.14862740,0.05336044,0.00441790,0.38940066
-4.66133067,1.39212786,0.00105787,0.05260061,0.89566569,0.95846193,0.14350208,0.05057000,0.00429399,0.37084775
-4.65532766,1.33190040,0.00097658,0.05251479,0.85219917,0.91813530,0.13793455,0.04775609,0.00415596,0.35159438
-4.64932466,1.27185642,0.00090063,0.05249522,0.80763472,0.87862468,0.13199286,0.04495183,0.00400363,0.33188841
-4.64332166,1.21262553,0.00082948,0.05256698,0.76260961,0.84027648,0.12575235,0.04218942,0.00383743,0.31197723
