energy_ev,total_up,Ge_p_up,Ge_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.62181091,4.98248333,1.41108470,0.00000000,3.03765273,2.30622357,0.01005185,1.18885114
-5.61580790,5.00498277,1.44134538,0.00000000,3.03856221,2.34192793,0.01011056,1.17388600
-5.60980490,5.02225190,1.47091043,0.00000000,3.03244205,2.37644206,0.01013698,1.15866258
-5.60380190,5.03426357,1.49963572,0.00000000,3.01937056,2.40960565,0.01012867,1.14330414
-5.59779890,5.04106444,1.52740078,0.00000000,2.99955915,2.44127861,0.01008396,1.12790818
-5.59179590,5.04276501,1.55410415,0.00000000,2.97334557,2.47133520,0.01000192,1.11254599
-5.58579290,5.03952564,1.57965719,0.00000000,2.94118193,2.49965653,0.00988241,1.09726288
-5.57978989,5.03153955,1.60397696,0.00000000,2.90361774,2.52612203,0.00972607,1.08207913
-5.57378689,5.01901392,1.62697860,0.00000000,2.86127926,2.55060084,0.00953432,1.06699158
-5.56778389,5.00215072,1.64856792,0.00000000,2.81484616,2.57294369,0.00930926,1.05197601
-5.56178089,4.98112908,1.66863491,0.00000000,2.76502717,2.59297644,0.00905364,1.03699023
-5.55577789,4.95609079,1.68704885,0.00000000,2.71253611,2.61049595,0.00877079,1.02197805
-5.54977489,4.92713086,1.70365567,0.00000000,2.65807005,2.62526929,0.00846446,1.00687420
-5.54377189,4.89429427,1.71827808,0.00000000,2.60229092,2.63703662,0.00813880,0.99161003
-5.53776888,4.85758023,1.73071885,0.00000000,2.54581193,2.64551844,0.00779819,0.97612007
-5.53176588,4.81695413,1.74076734,0.00000000,2.48918948,2.65042702,0.00744718,0.96034933
-5.52576288,4.77236742,1.74820931,0.00000000,2.43292118,2.65148197,0.00709039,0.94426108
-5.51975988,4.72378439,1.75283956,0.00000000,2.37744983,2.64842934,0.00673245,0.92784485
-5.51375688,4.67121480,1.75447694,0.00000000,2.32317294,2.64106341,0.00637791,0.91112431
-5.50775388,4.61475023,1.75298092,0.00000000,2.27045682,2.62925001,0.00603124,0.89416468
-5.50175088,4.55460189,1.74826874,0.00000000,2.21965383,2.61295003,0.00569675,0.87707912
-5.49574787,4.49113728,1.74033206,0.00000000,2.17112135,2.59224155,0.00537861,0.86003381
-5.48974487,4.42491255,1.72925199,0.00000000,2.12524042,2.56733919,0.00508087,0.84325106
-5.48374187,4.35669814,1.71521128,0.00000000,2.08243231,2.53860885,0.00480741,0.82701029
-5.47773887,4.28749477,1.69850267,0.00000000,2.04317123,2.50657686,0.00456201,0.81164640
-5.47173587,4.21853770,1.67953255,0.00000000,2.00799157,2.47193195,0.00434834,0.79754529
-5.46573287,4.15128768,1.65881912,0.00000000,1.97748839,2.43551964,0.00416996,0.78513652
-5.45972986,4.08740766,1.63698476,0.00000000,1.95231052,2.39832825,0.00403036,0.77488307
-5.45372686,4.02872508,1.61474254,0.00000000,1.93314573,2.36146683,0.00393294,0.76726834
-5.44772386,3.97718063,1.59287711,0.00000000,1.92069851,2.32613527,0.00388099,0.76278078
-5.44172086,3.93476497,1.57222053,0.00000000,1.91566102,2.29358769,0.00387768,0.76189656
-5.43571786,3.90344592,1.55362402,0.00000000,1.91867869,2.26509033,0.00392601,0.76506091
-5.42971486,3.88508919,1.53792688,0.00000000,1.93031226,2.24187574,0.00402874,0.77266880
-5.42371186,3.88137617,1.52592381,0.00000000,1.95099822,2.22509526,0.00418834,0.78504583
-5.41770885,3.89372299,1.51833233,0.00000000,1.98101028,2.21577192,0.00440690,0.80243005
-5.41170585,3.92320477,1.51576186,0.00000000,2.02042405,2.21475607,0.00468607,0.82495569
-5.40570285,3.97048908,1.51868588,0.00000000,2.06908756,2.22268584,0.00502691,0.85263954
-5.39969985,4.03578242,1.52741885,0.00000000,2.12659960,2.23995448,0.00542984,0.88537076
-5.39369685,4.11879274,1.54209882,0.00000000,2.19229781,2.26668623,0.00589453,0.92290475
-5.38769385,4.21871042,1.56267682,0.00000000,2.26525785,2.30272203,0.00641981,0.96486159
-5.38169085,4.33420926,1.58891362,0.00000000,2.34430437,2.34761590,0.00700360,1.01072928
-5.37568784,4.46346802,1.62038400,0.00000000,2.42803392,2.40064232,0.00764282,1.05987195
-5.36968484,4.60421199,1.65648844,0.00000000,2.51484937,2.46081437,0.00833337,1.11154289
-5.36368184,4.75377323,1.69647159,0.00000000,2.60300440,2.52691186,0.00907010,1.16490207
-5.35767884,4.90916690,1.73944684,0.00000000,2.69065665,2.59751833,0.00984678,1.21903751
-5.35167584,5.06718063,1.78442558,0.00000000,2.77592680,2.67106514,0.01065618,1.27298991
-5.34567284,5.22447307,1.83035007,0.00000000,2.85696135,2.74588085,0.01149005,1.32577949
-5.33966983,5.37767734,1.87612809,0.00000000,2.93199582,2.82024372,0.01233928,1.37643408
-5.33366683,5.52350497,1.92066814,0.00000000,2.99941569,2.89243502,0.01319395,1.42401732
-5.32766383,5.65884600,1.96291340,0.00000000,3.05781195,2.96079101,0.01404351,1.46765597
-5.32166083,5.78086106,2.00187327,0.00000000,3.10602885,3.02375162,0.01487694,1.50656509
-5.31565783,5.88706196,2.03665119,0.00000000,3.14320148,3.07990386,0.01568296,1.54007023
-5.30965483,5.97537761,2.06646765,0.00000000,3.16878147,3.12801854,0.01645024,1.56762573
-5.30365183,6.04420325,2.09067802,0.00000000,3.18254988,3.16707930,0.01716761,1.58882842
-5.29764882,6.09243161,2.10878446,0.00000000,3.18461658,3.19630302,0.01782438,1.60342631
-5.29164582,6.11946538,2.12044207,0.00000000,3.17540654,3.21515158,0.01841050,1.61132197
-5.28564282,6.12521159,2.12545929,0.00000000,3.15563383,3.22333488,0.01891691,1.61257057
-5.27963982,6.11005886,2.12379314,0.00000000,3.12626469,3.22080566,0.01933571,1.60737284
-5.27363682,6.07483940,2.11553971,0.00000000,3.08847163,3.20774691,0.01966043,1.59606333
-5.26763382,6.02077812,2.10092087,0.00000000,3.04358084,3.18455282,0.01988624,1.57909452
-5.26163082,5.94943156,2.08026793,0.00000000,2.99301533,3.15180448,0.02001010,1.55701770
-5.25562781,5.86261958,2.05400319,0.00000000,2.93823641,3.11024156,0.02003094,1.53046125
-5.24962481,5.76235298,2.02262023,0.00000000,2.88068618,3.06073127,0.01994975,1.50010753
-5.24362181,5.65075991,1.98666385,0.00000000,2.82173318,3.00423592,0.01976962,1.46666911
-5.23761881,5.53001388,1.94671036,0.00000000,2.76262365,2.94178016,0.01949579,1.43086548
-5.23161581,5.40226608,1.90334892,0.00000000,2.70443992,2.87441919,0.01913561,1.39340101
-5.22561281,5.26958404,1.85716443,0.00000000,2.64806760,2.80320858,0.01869842,1.35494508
-5.21960980,5.13389841,1.80872241,0.00000000,2.59417235,2.72917688,0.01819548,1.31611499
-5.21360680,4.99695933,1.75855631,0.00000000,2.54318685,2.65330135,0.01763974,1.27746218
-5.20760380,4.86030315,1.70715721,0.00000000,2.49530806,2.57648751,0.01704565,1.23946216
-5.20160080,4.72523002,1.65496621,0.00000000,2.45050444,2.49955268,0.01642890,1.20250832
-5.19559780,4.59279225,1.60236951,0.00000000,2.40853229,2.42321391,0.01580613,1.16690960
-5.18959480,4.46379313,1.54969590,0.00000000,2.36896037,2.34808006,0.01519462,1.13289184
-5.18359180,4.33879536,1.49721685,0.00000000,2.33120120,2.27464825,0.01461192,1.10060247
-5.17758879,4.21813791,1.44514862,0.00000000,2.29454767,2.20330423,0.01407552,1.07011801
-5.17158579,4.10196011,1.39365641,0.00000000,2.25821319,2.13432637,0.01360245,1.04145382
-5.16558279,3.99023109,1.34286006,0.00000000,2.22137348,2.06789303,0.01320889,1.01457534
-5.15957979,3.88278312,1.29284103,0.00000000,2.18320835,2.00409258,0.01290981,0.98941021
-5.15357679,3.77934694,1.24365017,0.00000000,2.14294164,1.94293555,0.01271859,0.96586032
-5.14757379,3.67958729,1.19531606,0.00000000,2.09987769,1.88436843,0.01264659,0.94381335
-5.14157079,3.58313717,1.14785337,0.00000000,2.05343300,1.82828836,0.01270287,0.92315301
-5.13556778,3.48962929,1.10127095,0.00000000,2.00316193,1.77455811,0.01289383,0.90376759
-5.12956478,3.39872359,1.05557928,0.00000000,1.94877551,1.72302093,0.01322293,0.88555644
-5.12356178,3.31012998,1.01079706,0.00000000,1.89015293,1.67351459,0.01369045,0.86843424
-5.11755878,3.22362583,0.96695672,0.00000000,1.82734560,1.62588432,0.01429336,0.85233302
-5.11155578,3.13906803,0.92410858,0.00000000,1.76057385,1.57999433,0.01502514,0.83720212
-5.10555278,3.05639982,0.88232382,0.00000000,1.69021689,1.53573761,0.01587583,0.82300638
-5.09954977,2.97565294,0.84169607,0.00000000,1.61679689,1.49304401,0.01683209,0.80972305
-5.09354677,2.89694579,0.80234179,0.00000000,1.54095812,1.45188653,0.01787735,0.79733780
-5.08754377,2.82047844,0.76439960,0.00000000,1.46344258,1.41228578,0.01899212,0.78584053
-5.08154077,2.74652558,0.72802862,0.00000000,1.38506316,1.37431288,0.02015436,0.77522145
-5.07553777,2.67542813,0.69340609,0.00000000,1.30667609,1.33809077,0.02133997,0.76546781
-5.06953477,2.60758454,0.66072445,0.00000000,1.22915349,1.30379404,0.02252338,0.75656187
-5.06353177,2.54344219,0.63018797,0.00000000,1.15335765,1.27164748,0.02367816,0.74848023
-5.05752876,2.48348947,0.60200924,0.00000000,1.08011760,1.24192326,0.02477778,0.74119458
-5.05152576,2.42824848,0.57640540,0.00000000,1.01020904,1.21493689,0.02579635,0.73467400
-5.04552276,2.37826837,0.55359436,0.00000000,0.94433786,1.19104179,0.02670932,0.72888839
-5.03951976,2.33411887,0.53379087,0.00000000,0.88312769,1.17062253,0.02749428,0.72381293
-5.03351676,2.29638350,0.51720260,0.00000000,0.82711130,1.15408651,0.02813158,0.71943287
-5.02751376,2.26565188,0.50402604,0.00000000,0.77672574,1.14185428,0.02860499,0.71574836
-5.02151076,2.24251041,0.49444219,0.00000000,0.73231078,1.13434819,0.02890209,0.71277866
-5.01550775,2.22753095,0.48861219,0.00000000,0.69411010,1.13197961,0.02901473,0.71056535
-5.00950475,2.22125690,0.48667260,0.00000000,0.66227473,1.13513492,0.02893919,0.70917398
-5.00350175,2.22418676,0.48873064,0.00000000,0.63686806,1.14416037,0.02867621,0.70869391
-4.99749875,2.23675528,0.49485924,0.00000000,0.61787193,1.15934636,0.02823096,0.70923618
-4.99149575,2.25931255,0.50509219,0.00000000,0.60519324,1.18091163,0.02761273,0.71092936
-4.98549275,2.29210208,0.51941959,0.00000000,0.59867078,1.20898794,0.02683454,0.71391342
-4.97948974,2.33523860,0.53778360,0.00000000,0.59808195,1.24360601,0.02591265,0.71833209
-4.97348674,2.38868717,0.56007507,0.00000000,0.60314923,1.28468345,0.02486594,0.72432389
-4.96748374,2.45224471,0.58613108,0.00000000,0.61354637,1.33201543,0.02371524,0.73201259
-4.96148074,2.52552551,0.61573372,0.00000000,0.62890438,1.38526880,0.02248259,0.74149742
-4.95547774,2.60795189,0.64861041,0.00000000,0.64881737,1.44398021,0.02119060,0.75284388
-4.94947474,2.69875128,0.68443584,0.00000000,0.67284847,1.50755869,0.01986167,0.76607547
-4.94347174,2.79696035,0.72283571,0.00000000,0.70053588,1.57529303,0.01851744,0.78116712
-4.93746873,2.90143676,0.76339231,0.00000000,0.73139935,1.64636375,0.01717817,0.79804061
-4.93146573,3.01087857,0.80565181,0.00000000,0.76494704,1.71985974,0.01586231,0.81656225
-4.92546273,3.12385091,0.84913324,0.00000000,0.80068285,1.79479888,0.01458614,0.83654313
-4.91945973,3.23881909,0.89333878,0.00000000,0.83811423,1.87015213,0.01336350,0.85774197
-4.91345673,3.35418705,0.93776515,0.00000000,0.87676024,1.94487012,0.01220565,0.87987032
-4.90745373,3.46833971,0.98191566,0.00000000,0.91615987,2.01791135,0.01112126,0.90260008
-4.90145073,3.57968739,1.02531248,0.00000000,0.95588025,2.08827078,0.01011643,0.92557291
-4.89544772,3.68671067,1.06750879,0.00000000,0.99552456,2.15500777,0.00919484,0.94841110
-4.88944472,3.78800377,1.10810015,0.00000000,1.03473937,2.21727224,0.00835796,0.97072948
-4.88344172,3.88231470,1.14673490,0.00000000,1.07322113,2.27432798,0.00760526,0.99214777
-4.87743872,3.96858067,1.18312304,0.00000000,1.11072152,2.32557229,0.00693455,1.01230299
-4.87143572,4.04595732,1.21704331,0.00000000,1.14705155,2.37055117,0.00634221,1.03086127
-4.86543272,4.11384094,1.24834826,0.00000000,1.18208413,2.40896969,0.00582355,1.04752873
-4.85942971,4.17188269,1.27696715,0.00000000,1.21575511,2.44069703,0.00537303,1.06206094
-4.85342671,4.21999482,1.30290656,0.00000000,1.24806262,2.46576637,0.00498459,1.07427066
-4.84742371,4.25834851,1.32624873,0.00000000,1.27906486,2.48436970,0.00465183,1.08403363
-4.84142071,4.28736397,1.34714781,0.00000000,1.30887628,2.49684786,0.00436828,1.09129213
-4.83541771,4.30769312,1.36582405,0.00000000,1.33766231,2.50367639,0.00412755,1.09605627
-4.82941471,4.32019565,1.38255627,0.00000000,1.36563283,2.50544782,0.00392347,1.09840309
-4.82341171,4.32590961,1.39767280,0.00000000,1.39303450,2.50285113,0.00375022,1.09847325
-4.81740870,4.32601728,1.41154118,0.00000000,1.42014208,2.49664914,0.00360239,1.09646572
-4.81140570,4.32180770,1.42455698,0.00000000,1.44724916,2.48765460,0.00347510,1.09263049
-4.80540270,4.31463690,1.43713202,0.00000000,1.47465827,2.47670580,0.00336397,1.08725958
-4.79939970,4.30588692,1.44968233,0.00000000,1.50267077,2.46464234,0.00326518,1.08067663
-4.79339670,4.29692482,1.46261609,0.00000000,1.53157667,2.45228176,0.00317549,1.07322545
-4.78739370,4.28906267,1.47632189,0.00000000,1.56164458,2.44039755,0.00309218,1.06525783
-4.78139070,4.28351959,1.49115762,0.00000000,1.59311211,2.42969913,0.00301311,1.05712106
-4.77538769,4.28138659,1.50744018,0.00000000,1.62617687,2.42081406,0.00293663,1.04914552
-4.76938469,4.28359532,1.52543628,0.00000000,1.66098827,2.41427301,0.00286160,1.04163281
-4.76338169,4.29089130,1.54535449,0.00000000,1.69764052,2.41049757,0.00278735,1.03484468
-4.75737869,4.30381240,1.56733892,0.00000000,1.73616675,2.40979129,0.00271363,1.02899342
-4.75137569,4.32267319,1.59146446,0.00000000,1.77653474,2.41233388,0.00264059,1.02423371
-4.74537269,4.34755553,1.61773387,0.00000000,1.81864426,2.41817890,0.00256877,1.02065658
-4.73936968,4.37830585,1.64607673,0.00000000,1.86232615,2.42725471,0.00249900,1.01828544
-4.73336668,4.41453916,1.67635038,0.00000000,1.90734328,2.43936880,0.00243246,1.01707462
-4.72736368,4.45564982,1.70834278,0.00000000,1.95339337,2.45421531,0.00237055,1.01691031
-4.72136068,4.50082890,1.74177710,0.00000000,2.00011366,2.47138551,0.00231496,1.01761409
-4.71535768,4.54908753,1.77631819,0.00000000,2.04708728,2.49038097,0.00226755,1.01894886
-4.70935468,4.59928573,1.81158043,0.00000000,2.09385116,2.51062911,0.00223039,1.02062709
-4.70335168,4.65016575,1.84713684,0.00000000,2.13990523,2.53150058,0.00220574,1.02232108
-4.69734867,4.70038895,1.88252920,0.00000000,2.18472269,2.55232800,0.00219600,1.02367494
-4.69134567,4.74857499,1.91727871,0.00000000,2.22776093,2.57242556,0.00220371,1.02431779
-4.68534267,4.79334203,1.95089698,0.00000000,2.26847285,2.59110870,0.00223155,1.02387784
-4.67933967,4.83334665,1.98289698,0.00000000,2.30631825,2.60771352,0.00228234,1.02199664
-4.67333667,4.86732224,2.01280360,0.00000000,2.34077495,2.62161511,0.00235897,1.01834315
-4.66733367,4.89411449,2.04016363,0.00000000,2.37134942,2.63224440,0.00246446,1.01262690
-4.66133067,4.91271304,2.06455494,0.00000000,2.39758673,2.63910294,0.00260188,1.00460985
-4.65532766,4.92227825,2.08559465,0.00000000,2.41907963,2.64177542,0.00277434,0.99411637
-4.64932466,4.92216253,2.10294629,0.00000000,2.43547675,2.63993937,0.00298497,0.98104098
-4.64332166,4.91192558,2.11632589,0.00000000,2.44648972,2.63337209,0.00323682,0.96535352
-4.63731866,4.89134345,2.12550694,0.00000000,2.45189944,2.62195463,0.00353283,0.94710150
-4.63131566,4.86041123,2.13032431,0.00000000,2.45156129,2.60567286,0.00387572,0.92640955
-4.62531266,4.81933974,2.13067717,0.00000000,2.44540943,2.58461563,0.00426788,0.90347598
-4.61930965,4.76854636,2.12653081,0.00000000,2.43346006,2.55897045,0.00471128,0.87856663
-4.61330665,4.70864062,2.11791751,0.00000000,2.41581370,2.52901655,0.00520731,0.85200617
-4.60730365,4.64040514,2.10493630,0.00000000,2.39265631,2.49511593,0.00575663,0.82416738
-4.60130065,4.56477247,2.08775154,0.00000000,2.36425909,2.45770244,0.00635904,0.79545862
-4.59529765,4.48279866,2.06659033,0.00000000,2.33097693,2.41726936,0.00701333,0.76631034
-4.58929465,4.39563439,2.04173849,0.00000000,2.29324505,2.37435572,0.00771711,0.73716083
-4.58329165,4.30449429,2.01353514,0.00000000,2.25157396,2.32953175,0.00846670,0.70844211
-4.57728864,4.21062543,1.98236578,0.00000000,2.20654228,2.28338387,0.00925705,0.68056635
-4.57128564,4.11527580,1.94865390,0.00000000,2.15878762,2.23649951,0.01008165,0.65391335
-4.56528264,4.01966363,1.91285127,0.00000000,2.10899528,2.18945238,0.01093254,0.62881974
-4.55927964,3.92494856,1.87542694,0.00000000,2.05788509,2.14278842,0.01180031,0.60557005
-4.55327664,3.83220542,1.83685554,0.00000000,2.00619655,2.09701310,0.01267422,0.58439020
-4.54727364,3.74240161,1.79760503,0.00000000,1.95467275,2.05258040,0.01354238,0.56544341
-4.54127064,3.65637880,1.75812456,0.00000000,1.90404346,2.00988405,0.01439188,0.54882873
-4.53526763,3.57483975,1.71883293,0.00000000,1.85500810,1.96925123,0.01520918,0.53458217
-4.52926463,3.49834060,1.68010813,0.00000000,1.80821928,1.93093933,0.01598035,0.52268019
-4.52326163,3.42728922,1.64227872,0.00000000,1.76426746,1.89513571,0.01669148,0.51304538
-4.51725863,3.36194937,1.60561721,0.00000000,1.72366756,1.86196065,0.01732907,0.50555402
-4.51125563,3.30245072,1.57033602,0.00000000,1.68684788,1.83147340,0.01788047,0.50004499
-4.50525263,3.24880407,1.53658612,0.00000000,1.65414198,1.80368098,0.01833425,0.49632972
-4.49924962,3.20092093,1.50445836,0.00000000,1.62578367,1.77854929,0.01868063,0.49420256
-4.49324662,3.15863636,1.47398743,0.00000000,1.60190530,1.75601601,0.01891179,0.49345113
-4.48724362,3.12173388,1.44515798,0.00000000,1.58253923,1.73600432,0.01902219,0.49386617
-4.48124062,3.08997078,1.41791258,0.00000000,1.56762228,1.71843686,0.01900881,0.49525042
-4.47523762,3.06310240,1.39216091,0.00000000,1.55700274,1.70324882,0.01887124,0.49742607
-4.46923462,3.04090396,1.36778942,0.00000000,1.55044943,1.69039944,0.01861176,0.50024070
-4.46323162,3.02318839,1.34467096,0.00000000,1.54766232,1.67988106,0.01823528,0.50357121
-4.45722861,3.00981934,1.32267364,0.00000000,1.54828397,1.67172507,0.01774922,0.50732580
-4.45122561,3.00071821,1.30166845,0.00000000,1.55191135,1.66600429,0.01716329,0.51144394
-4.44522261,2.99586511,1.28153521,0.00000000,1.55810743,1.66283161,0.01648915,0.51589450
-4.43921961,2.99529351,1.26216655,0.00000000,1.56641223,1.66235464,0.01574011,0.52067202
-4.43321661,2.99907900,1.24346993,0.00000000,1.57635289,1.66474685,0.01493070,0.52579173
-4.42721361,3.00732303,1.22536773,0.00000000,1.58745277,1.67019545,0.01407623,0.53128330
-4.42121061,3.02013247,1.20779558,0.00000000,1.59923934,1.67888680,0.01319235,0.53718406
-4.41520760,3.03759659,1.19069943,0.00000000,1.61125100,1.69098999,0.01229466,0.54353181
-4.40920460,3.05976271,1.17403167,0.00000000,1.62304293,1.70663961,0.01139824,0.55035785
-4.40320160,3.08661213,1.15774689,0.00000000,1.63419211,1.72591860,0.01051735,0.55768055
-4.39719860,3.11803782,1.14179766,0.00000000,1.64430170,1.74884212,0.00966506,0.56549978
-4.39119560,3.15382515,1.12613089,0.00000000,1.65300482,1.77534332,0.00885304,0.57379250
-4.38519260,3.19363685,1.11068497,0.00000000,1.65996803,1.80526176,0.00809133,0.58250977
-4.37918959,3.23700300,1.09538812,0.00000000,1.66489426,1.83833510,0.00738820,0.59157525
-4.37318659,3.28331657,1.08015794,0.00000000,1.66752545,1.87419451,0.00675014,0.60088519
-4.36718359,3.33183486,1.06490221,0.00000000,1.66764463,1.91236408,0.00618175,0.61030994
-4.36118059,3.38168668,1.04952087,0.00000000,1.66507736,1.95226434,0.00568588,0.61969677
-4.35517759,3.43188504,1.03390890,0.00000000,1.65969239,1.99321977,0.00526361,0.62887383
-4.34917459,3.48134468,1.01795995,0.00000000,1.65140144,2.03447012,0.00491444,0.63765499
-4.34317159,3.52890399,1.00157023,0.00000000,1.64015796,2.07518514,0.00463637,0.64584533
-4.33716858,3.57335019,0.98464256,0.00000000,1.62595477,2.11448236,0.00442611,0.65324693
-4.33116558,3.61344719,0.96709009,0.00000000,1.60882078,2.15144722,0.00427919,0.65966471
-4.32516258,3.64796498,0.94883955,0.00000000,1.58881673,2.18515511,0.00419020,0.66491212
-4.31915958,3.67570992,0.92983385,0.00000000,1.56603026,2.21469449,0.00415292,0.66881636
-4.31315658,3.69555478,0.91003382,0.00000000,1.54057057,2.23919062,0.00416053,0.67122307
-4.30715358,3.70646800,0.88941919,0.00000000,1.51256301,2.25782904,0.00420576,0.67200031
