energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-6.00000000,2.02950438,0.76706773,1.36853600,0.05011465,0.02293629,0.25697229,0.09565228,0.22097263,0.00000000
-5.99399700,1.92959292,0.72672677,1.30106475,0.04901842,0.02278534,0.25036749,0.08903884,0.21284961,0.00000000
-5.98799400,1.83240466,0.68935840,1.23381183,0.04785655,0.02290996,0.24592789,0.08287928,0.20557013,0.00000000
-5.98199100,1.73870309,0.65544245,1.16711579,0.04665141,0.02333623,0.24387628,0.07723500,0.19927249,0.00000000
-5.97598799,1.64919456,0.62539997,1.10130746,0.04542682,0.02408759,0.24441137,0.07215561,0.19408419,0.00000000
-5.96998499,1.56452556,0.59958831,1.03671149,0.04420762,0.02518424,0.24770324,0.06767906,0.19011969,0.00000000
-5.96398199,1.48527824,0.57829617,0.97364625,0.04301899,0.02664235,0.25388798,0.06383186,0.18747784,0.00000000
-5.95797899,1.41196410,0.56173870,0.91242195,0.04188585,0.02847324,0.26306194,0.06062944,0.18623915,0.00000000
-5.95197599,1.34501581,0.55005271,0.85333709,0.04083201,0.03068252,0.27527556,0.05807653,0.18646267,0.00000000
-5.94597299,1.28477761,0.54329193,0.79667341,0.03987933,0.03326922,0.29052714,0.05616762,0.18818300,0.00000000
-5.93996998,1.23149482,0.54142288,0.74268982,0.03904687,0.03622497,0.30875690,0.05488737,0.19140718,0.00000000
-5.93396698,1.18530329,0.54432133,0.69161555,0.03835008,0.03953326,0.32984162,0.05421108,0.19611202,0.00000000
-5.92796398,1.14621966,0.55177009,0.64364323,0.03780001,0.04316889,0.35359049,0.05410510,0.20224173,0.00000000
-5.92196098,1.11413343,0.56345827,0.59892239,0.03740277,0.04709754,0.37974243,0.05452735,0.20970642,0.00000000
-5.91595798,1.08880176,0.57898266,0.55755380,0.03715900,0.05127573,0.40796540,0.05542786,0.21838133,0.00000000
-5.90995498,1.06984780,0.59785148,0.51958525,0.03706366,0.05565095,0.43785804,0.05674948,0.22810724,0.00000000
-5.90395198,1.05676325,0.61949090,0.48500896,0.03710602,0.06016225,0.46895387,0.05842858,0.23869206,0.00000000
-5.89794897,1.04891563,0.64325435,0.45376103,0.03726980,0.06474112,0.50072833,0.06039607,0.24991364,0.00000000
-5.89194597,1.04556028,0.66843487,0.42572298,0.03753369,0.06931275,0.53260841,0.06257851,0.26152397,0.00000000
-5.88594297,1.04585712,0.69428018,0.40072527,0.03787197,0.07379761,0.56398512,0.06489937,0.27325456,0.00000000
-5.87993997,1.04889173,0.72001015,0.37855292,0.03825539,0.07811340,0.59422806,0.06728051,0.28482292,0.00000000
-5.87393697,1.05369993,0.74483636,0.35895268,0.03865222,0.08217715,0.62270199,0.06964375,0.29593997,0.00000000
-5.86793397,1.05929511,0.76798292,0.34164159,0.03902938,0.08590758,0.64878460,0.07191258,0.30631809,0.00000000
-5.86193097,1.06469709,0.78870777,0.32631652,0.03935368,0.08922743,0.67188490,0.07401387,0.31567942,0.00000000
-5.85592796,1.06896130,0.80632381,0.31266411,0.03959301,0.09206589,0.69146129,0.07587959,0.32376424,0.00000000
-5.84992496,1.07120701,0.82021873,0.30037079,0.03971760,0.09436077,0.70703875,0.07744841,0.33033888,0.00000000
-5.84392196,1.07064337,0.82987284,0.28913234,0.03970103,0.09606055,0.71822417,0.07866717,0.33520290,0.00000000
-5.83791896,1.06659211,0.83487395,0.27866261,0.03952122,0.09712604,0.72471908,0.07949213,0.33819525,0.00000000
-5.83191596,1.05850588,0.83492877,0.26870105,0.03916117,0.09753164,0.72632938,0.07988992,0.33919903,0.00000000
-5.82591296,1.04598159,0.82987021,0.25901882,0.03860950,0.09726617,0.72297136,0.07983819,0.33814470,0.00000000
-5.81990995,1.02876810,0.81966025,0.24942323,0.03786076,0.09633315,0.71467381,0.07932592,0.33501167,0.00000000
-5.81390695,1.00676826,0.80438832,0.23976050,0.03691546,0.09475056,0.70157619,0.07835334,0.32982800,0.00000000
-5.80790395,0.98003520,0.78426530,0.22991678,0.03577993,0.09255016,0.68392285,0.07693152,0.32266858,0.00000000
-5.80190095,0.94876331,0.75961344,0.21981759,0.03446585,0.08977626,0.66205367,0.07508157,0.31365154,0.00000000
-5.79589795,0.91327465,0.73085270,0.20942573,0.03298975,0.08648413,0.63639152,0.07283368,0.30293337,0.00000000
-5.78989495,0.87400130,0.69848426,0.19873799,0.03137217,0.08273802,0.60742724,0.07022574,0.29070291,0.00000000
-5.78389195,0.83146496,0.66307201,0.18778090,0.02963684,0.07860906,0.57570280,0.06730193,0.27717439,0.00000000
-5.77788894,0.78625455,0.62522271,0.17660573,0.02780971,0.07417287,0.54179341,0.06411108,0.26258009,0.00000000
-5.77188594,0.73900310,0.58556598,0.16528307,0.02591800,0.06950728,0.50628945,0.06070510,0.24716272,0.00000000
-5.76588294,0.69036480,0.54473472,0.15389737,0.02398927,0.06468999,0.46977887,0.05713730,0.23116802,0.00000000
-5.75987994,0.64099325,0.50334693,0.14254149,0.02205049,0.05979647,0.43283089,0.05346093,0.21483774,0.00000000
-5.75387694,0.59152166,0.46198942,0.13131168,0.02012730,0.05489808,0.39598152,0.04972774,0.19840334,0.00000000
-5.74787394,0.54254573,0.42120411,0.12030302,0.01824326,0.05006040,0.35972127,0.04598681,0.18208060,0.00000000
-5.74187094,0.49460955,0.38147711,0.10960559,0.01641938,0.04534202,0.32448561,0.04228353,0.16606525,0.00000000
-5.73586793,0.44819485,0.34323088,0.09930133,0.01467371,0.04079361,0.29064813,0.03865885,0.15052967,0.00000000
-5.72986493,0.40371375,0.30681952,0.08946168,0.01302108,0.03645731,0.25851646,0.03514871,0.13562082,0.00000000
-5.72386193,0.36150475,0.27252698,0.08014599,0.01147300,0.03236656,0.22833091,0.03178380,0.12145917,0.00000000
-5.71785893,0.32183194,0.24056805,0.07140073,0.01003773,0.02854621,0.20026557,0.02858944,0.10813875,0.00000000
-5.71185593,0.28488691,0.21109174,0.06325924,0.00872042,0.02501282,0.17443151,0.02558571,0.09572797,0.00000000
-5.70585293,0.25079303,0.18418664,0.05574219,0.00752335,0.02177534,0.15088170,0.02278771,0.08427134,0.00000000
-5.69984992,0.21961159,0.15988783,0.04885836,0.00644626,0.01883584,0.12961736,0.02020601,0.07379171,0.00000000
-5.69384692,0.19134933,0.13818494,0.04260594,0.00548673,0.01619042,0.11059514,0.01784716,0.06429291,0.00000000
-5.68784392,0.16596688,0.11903070,0.03697399,0.00464061,0.01383019,0.09373482,0.01571428,0.05576279,0.00000000
-5.68184092,0.14338760,0.10234980,0.03194404,0.00390242,0.01174219,0.07892718,0.01380771,0.04817622,0.00000000
-5.67583792,0.12350653,0.08804755,0.02749185,0.00326581,0.00991047,0.06604165,0.01212567,0.04149822,0.00000000
-5.66983492,0.10619898,0.07601804,0.02358908,0.00272391,0.00831687,0.05493352,0.01066487,0.03568692,0.00000000
-5.66383192,0.09132865,0.06615149,0.02020494,0.00226979,0.00694196,0.04545055,0.00942111,0.03069625,0.00000000
-5.65782891,0.07875489,0.05834074,0.01730768,0.00189674,0.00576570,0.03743869,0.00838989,0.02647844,0.00000000
-5.65182591,0.06833909,0.05248658,0.01486597,0.00159861,0.00476812,0.03074704,0.00756682,0.02298615,0.00000000
-5.64582291,0.05995009,0.04850191,0.01285011,0.00137008,0.00392976,0.02523187,0.00694804,0.02017424,0.00000000
-5.63981991,0.05346850,0.04631464,0.01123300,0.00120689,0.00323213,0.02075978,0.00653058,0.01800119,0.00000000
-5.63381691,0.04878998,0.04586946,0.00999102,0.00110601,0.00265798,0.01721005,0.00631252,0.01643015,0.00000000
-5.62781391,0.04582756,0.04712831,0.00910460,0.00106583,0.00219149,0.01447619,0.00629314,0.01542960,0.00000000
-5.62181091,0.04451291,0.05006983,0.00855875,0.00108621,0.00181839,0.01246692,0.00647297,0.01497377,0.00000000
-5.61580790,0.04479671,0.05468768,0.00834330,0.00116865,0.00152599,0.01110647,0.00685370,0.01504259,0.00000000
-5.60980490,0.04664825,0.06098796,0.00845305,0.00131623,0.00130318,0.01033450,0.00743800,0.01562156,0.00000000
-5.60380190,0.05005418,0.06898588,0.00888769,0.00153367,0.00114038,0.01010556,0.00822934,0.01670119,0.00000000
-5.59779890,0.05501659,0.07870164,0.00965162,0.00182730,0.00102942,0.01038823,0.00923158,0.01827629,0.00000000
-5.59179590,0.06155051,0.09015590,0.01075362,0.00220490,0.00096342,0.01116402,0.01044868,0.02034514,0.00000000
-5.58579290,0.06968085,0.10336484,0.01220632,0.00267563,0.00093672,0.01242601,0.01188419,0.02290839,0.00000000
-5.57978989,0.07943888,0.11833506,0.01402558,0.00324978,0.00094468,0.01417735,0.01354081,0.02596793,0.00000000
-5.57378689,0.09085845,0.13505855,0.01622968,0.00393855,0.00098362,0.01642955,0.01541988,0.02952564,0.00000000
-5.56778389,0.10397188,0.15350781,0.01883845,0.00475365,0.00105067,0.01920072,0.01752094,0.03358218,0.00000000
-5.56178089,0.11880577,0.17363145,0.02187219,0.00570701,0.00114366,0.02251356,0.01984121,0.03813566,0.00000000
-5.55577789,0.13537682,0.19535044,0.02535060,0.00681022,0.00126108,0.02639344,0.02237525,0.04318049,0.00000000
-5.54977489,0.15368778,0.21855507,0.02929157,0.00807404,0.00140198,0.03086624,0.02511457,0.04870626,0.00000000
-5.54377189,0.17372373,0.24310304,0.03370995,0.00950785,0.00156597,0.03595630,0.02804743,0.05469677,0.00000000
-5.53776888,0.19544884,0.26881855,0.03861633,0.01111899,0.00175317,0.04168433,0.03115870,0.06112929,0.00000000
-5.53176588,0.21880367,0.29549270,0.04401589,0.01291217,0.00196427,0.04806543,0.03442988,0.06797398,0.00000000
-5.52576288,0.24370345,0.32288522,0.04990738,0.01488883,0.00220052,0.05510721,0.03783925,0.07519364,0.00000000
-5.51975988,0.27003713,0.35072749,0.05628222,0.01704655,0.00246386,0.06280826,0.04136221,0.08274378,0.00000000
-5.51375688,0.29766767,0.37872686,0.06312390,0.01937854,0.00275694,0.07115682,0.04497172,0.09057296,0.00000000
-5.50775388,0.32643343,0.40657224,0.07040764,0.02187319,0.00308326,0.08012992,0.04863895,0.09862350,0.00000000
-5.50175088,0.35615095,0.43394077,0.07810040,0.02451383,0.00344729,0.08969298,0.05233404,0.10683257,0.00000000
-5.49574787,0.38661885,0.46050535,0.08616133,0.02727853,0.00385460,0.09979998,0.05602696,0.11513356,0.00000000
-5.48974487,0.41762315,0.48594290,0.09454252,0.03014024,0.00431198,0.11039422,0.05968852,0.12345783,0.00000000
-5.48374187,0.44894358,0.50994301,0.10319032,0.03306698,0.00482754,0.12140972,0.06329141,0.13173662,0.00000000
-5.47773887,0.48036089,0.53221667,0.11204689,0.03602240,0.00541084,0.13277319,0.06681119,0.13990322,0.00000000
-5.47173587,0.51166482,0.55250489,0.12105226,0.03896638,0.00607294,0.14440666,0.07022740,0.14789530,0.00000000
-5.46573287,0.54266246,0.57058670,0.13014653,0.04185604,0.00682644,0.15623054,0.07352444,0.15565713,0.00000000
-5.45972986,0.57318651,0.58628643,0.13927236,0.04464675,0.00768540,0.16816709,0.07669241,0.16314190,0.00000000
-5.45372686,0.60310319,0.59947982,0.14837747,0.04729341,0.00866531,0.18014416,0.07972774,0.17031366,0.00000000
-5.44772386,0.63231916,0.61009883,0.15741710,0.04975175,0.00978288,0.19209893,0.08263360,0.17714914,0.00000000
-5.44172086,0.66078717,0.61813484,0.16635625,0.05197975,0.01105579,0.20398166,0.08542003,0.18363902,0.00000000
-5.43571786,0.68850993,0.62364019,0.17517161,0.05393899,0.01250234,0.21575896,0.08810380,0.18978882,0.00000000
-5.42971486,0.71554197,0.62672795,0.18385299,0.05559594,0.01414108,0.22741673,0.09070796,0.19561911,0.00000000
-5.42371186,0.74198909,0.62756980,0.19240422,0.05692317,0.01599025,0.23896234,0.09326104,0.20116515,0.00000000
-5.41770885,0.76800542,0.62639227,0.20084333,0.05790028,0.01806726,0.25042602,0.09579597,0.20647588,0.00000000
-5.41170585,0.79378804,0.62347126,0.20920215,0.05851468,0.02038807,0.26186137,0.09834877,0.21161225,0.00000000
-5.40570285,0.81956927,0.61912523,0.21752510,0.05876203,0.02296652,0.27334493,0.10095695,0.21664497,0.00000000
-5.39969985,0.84560699,0.61370712,0.22586745,0.05864643,0.02581377,0.28497474,0.10365777,0.22165180,0.00000000
-5.39369685,0.87217341,0.60759543,0.23429296,0.05818026,0.02893760,0.29686806,0.10648647,0.22671433,0.00000000
-5.38769385,0.89954287,0.60118472,0.24287114,0.05738378,0.03234196,0.30915829,0.10947448,0.23191469,0.00000000
-5.38169085,0.92797923,0.59487590,0.25167419,0.05628440,0.03602643,0.32199115,0.11264766,0.23733201,0.00000000
-5.37568784,0.95772359,0.58906661,0.26077391,0.05491574,0.03998596,0.33552047,0.11602486,0.24303905,0.00000000
-5.36968484,0.98898306,0.58414209,0.27023866,0.05331648,0.04421067,0.34990356,0.11961669,0.24909909,0.00000000
-5.36368184,1.02192105,0.58046660,0.28013058,0.05152909,0.04868578,0.36529644,0.12342458,0.25556316,0.00000000
-5.35767884,1.05664978,0.57837596,0.29050323,0.04959848,0.05339182,0.38184912,0.12744042,0.26246791,0.00000000
-5.35167584,1.09322517,0.57817095,0.30139970,0.04757062,0.05830490,0.39970094,0.13164645,0.26983400,0.00000000
-5.34567284,1.13164454,0.58011207,0.31285141,0.04549120,0.06339719,0.41897617,0.13601577,0.27766525,0.00000000
-5.33966983,1.17184698,0.58441524,0.32487736,0.04340437,0.06863749,0.43977989,0.14051316,0.28594845,0.00000000
-5.33366683,1.21371618,0.59124886,0.33748409,0.04135165,0.07399195,0.46219413,0.14509636,0.29465388,0.00000000
-5.32766383,1.25708553,0.60073165,0.35066605,0.03937097,0.07942481,0.48627430,0.14971767,0.30373631,0.00000000
-5.32166083,1.30174482,0.61293150,0.36440640,0.03749589,0.08489914,0.51204591,0.15432571,0.31313663,0.00000000
-5.31565783,1.34744799,0.62786499,0.37867798,0.03575507,0.09037762,0.53950145,0.15886739,0.32278362,0.00000000
-5.30965483,1.39392133,0.64549741,0.39344441,0.03417187,0.09582314,0.56859749,0.16328985,0.33259608,0.00000000
-5.30365183,1.44087145,0.66574326,0.40866113,0.03276416,0.10119941,0.59925200,0.16754230,0.34248491,0.00000000
-5.29764882,1.48799245,0.68846701,0.42427623,0.03154435,0.10647132,0.63134187,0.17157764,0.35235510,0.00000000
-5.29164582,1.53497196,0.71348421,0.44023107,0.03051953,0.11160525,0.66470088,0.17535388,0.36210756,0.00000000
-5.28564282,1.58149562,0.74056290,0.45646051,0.02969172,0.11656919,0.69911810,0.17883511,0.37164068,0.00000000
-5.27963982,1.62725011,0.76942542,0.47289297,0.02905826,0.12133268,0.73433707,0.18199214,0.38085157,0.00000000
-5.27363682,1.67192478,0.79975083,0.48945024,0.02861232,0.12586677,0.77005601,0.18480280,0.38963709,0.00000000
-5.26763382,1.71521217,0.83117802,0.50604721,0.02834338,0.13014374,0.80592915,0.18725177,0.39789458,0.00000000
-5.26163082,1.75680797,0.86330985,0.52259175,0.02823789,0.13413700,0.84156976,0.18933023,0.40552257,0.00000000
-5.25562781,1.79641091,0.89571837,0.53898472,0.02827981,0.13782080,0.87655474,0.19103521,0.41242138,0.00000000
-5.24962481,1.83372316,0.92795137,0.55512063,0.02845134,0.14117023,0.91043128,0.19236874,0.41849386,0.00000000
-5.24362181,1.86845190,0.95954026,0.57088868,0.02873355,0.14416119,0.94272535,0.19333706,0.42364638,0.00000000
-5.23761881,1.90031241,0.99000938,0.58617468,0.02910705,0.14677058,0.97295222,0.19394978,0.42779002,0.00000000
-5.23161581,1.92903303,1.01888637,0.60086366,0.02955269,0.14897662,1.00062861,0.19421912,0.43084226,0.00000000
-5.22561281,1.95436198,1.04571372,0.61484317,0.03005221,0.15075942,1.02528623,0.19415942,0.43272888,0.00000000
-5.21960980,1.97607603,1.07006076,0.62800728,0.03058888,0.15210158,1.04648628,0.19378674,0.43338629,0.00000000
-5.21360680,1.99399045,1.09153589,0.64026095,0.03114808,0.15298899,1.06383422,0.19311871,0.43276409,0.00000000
-5.20760380,2.00796970,1.10979832,0.65152459,0.03171784,0.15341171,1.07699414,0.19217460,0.43082769,0.00000000
-5.20160080,2.01793804,1.12456893,0.66173841,0.03228929,0.15336473,1.08570211,0.19097547,0.42756093,0.00000000
-5.19559780,2.02388910,1.13563937,0.67086634,0.03285700,0.15284886,1.08977757,0.18954449,0.42296837,0.00000000
-5.18959480,2.02589346,1.14287917,0.67889897,0.03341913,0.15187125,1.08913227,0.18790714,0.41707720,0.00000000
-5.18359180,2.02410333,1.14624005,0.68585540,0.03397758,0.15044592,1.08377606,0.18609148,0.40993845,0.00000000
-5.17758879,2.01875349,1.14575734,0.69178347,0.03453779,0.14859387,1.07381905,0.18412816,0.40162745,0.00000000
-5.17158579,2.01015795,1.14154810,0.69675844,0.03510851,0.14634300,1.05946996,0.18205025,0.39224326,0.00000000
-5.16558279,1.99870193,1.13380604,0.70087977,0.03570130,0.14372765,1.04103049,0.17989277,0.38190719,0.00000000
-5.15957979,1.98482932,1.12279327,0.70426626,0.03632989,0.14078782,1.01888591,0.17769197,0.37076026,0.00000000
-5.15357679,1.96902571,1.10882927,0.70704952,0.03700941,0.13756814,0.99349219,0.17548427,0.35895973,0.00000000
-5.14757379,1.95179791,1.09227759,0.70936620,0.03775545,0.13411655,0.96536027,0.17330495,0.34667472,0.00000000
-5.14157079,1.93365080,1.07353081,0.71134927,0.03858305,0.13048276,0.93503817,0.17118667,0.33408131,0.00000000
-5.13556778,1.91506269,1.05299460,0.71311886,0.03950567,0.12671670,0.90309170,0.16915781,0.32135699,0.00000000
-5.12956478,1.89646065,1.03107162,0.71477325,0.04053408,0.12286678,0.87008485,0.16724085,0.30867512,0.00000000
-5.12356178,1.87819728,1.00814597,0.71638049,0.04167543,0.11897838,0.83656065,0.16545087,0.29619933,0.00000000
-5.11755878,1.86053025,0.98456920,0.71797133,0.04293234,0.11509234,0.80302351,0.16379415,0.28407834,0.00000000
-5.11155578,1.84360601,0.96064819,0.71953381,0.04430217,0.11124375,0.76992369,0.16226725,0.27244131,0.00000000
-5.10555278,1.82744888,0.93663585,0.72101002,0.04577653,0.10746101,0.73764482,0.16085638,0.26139405,0.00000000
-5.09954977,1.81195606,0.91272473,0.72229543,0.04734104,0.10376520,0.70649471,0.15953733,0.25101623,0.00000000
-5.09354677,1.79689939,0.88904396,0.72324067,0.04897530,0.10016984,0.67670000,0.15827593,0.24135963,0.00000000
-5.08754377,1.78193368,0.86565952,0.72365609,0.05065319,0.09668100,0.64840456,0.15702898,0.23244762,0.00000000
-5.08154077,1.76661150,0.84257763,0.72331873,0.05234348,0.09329778,0.62167168,0.15574578,0.22427575,0.00000000
-5.07553777,1.75040363,0.81975117,0.72198147,0.05401065,0.09001305,0.59648970,0.15437009,0.21681356,0.00000000
-5.06953477,1.73272426,0.79708844,0.71938395,0.05561591,0.08681455,0.57278059,0.15284242,0.21000723,0.00000000
-5.06353177,1.71295963,0.77446387,0.71526468,0.05711856,0.08368613,0.55041101,0.15110262,0.20378321,0.00000000
-5.05752876,1.69049859,0.75173005,0.70937371,0.05847727,0.08060911,0.52920508,0.14909259,0.19805242,0.00000000
-5.05152576,1.66476361,0.72873028,0.70148522,0.05965162,0.07756374,0.50895804,0.14675894,0.19271494,0.00000000
-5.04552276,1.63524046,0.70531108,0.69140941,0.06060353,0.07453061,0.48945036,0.14405556,0.18766490,0.00000000
-5.03951976,1.60150536,0.68133402,0.67900295,0.06129867,0.07149193,0.47046122,0.14094586,0.18279536,0.00000000
-5.03351676,1.56324790,0.65668623,0.66417763,0.06170777,0.06843276,0.45178107,0.13740463,0.17800296,0.00000000
-5.02751376,1.52028901,0.63128917,0.64690664,0.06180767,0.06534189,0.43322252,0.13341938,0.17319224,0.00000000
-5.02151076,1.47259294,0.60510537,0.62722826,0.06158222,0.06221260,0.41462926,0.12899120,0.16827930,0.00000000
-5.01550775,1.42027300,0.57814278,0.60524680,0.06102290,0.05904306,0.39588276,0.12413497,0.16319493,0.00000000
-5.00950475,1.36359086,0.55045682,0.58113079,0.06012911,0.05583660,0.37690653,0.11887904,0.15788684,0.00000000
-5.00350175,1.30294979,0.52215007,0.55510856,0.05890823,0.05260155,0.35766816,0.11326434,0.15232121,0.00000000
-4.99749875,1.23888235,0.49336981,0.52746158,0.05737535,0.04935104,0.33817903,0.10734303,0.14648343,0.00000000
-4.99149575,1.17203338,0.46430372,0.49851579,0.05555275,0.04610249,0.31849217,0.10117678,0.14037809,0.00000000
-4.98549275,1.10313938,0.43517401,0.46863160,0.05346914,0.04287703,0.29869849,0.09483470,0.13402829,0.00000000
-4.97948974,1.03300548,0.40623045,0.43819288,0.05115875,0.03969881,0.27892182,0.08839121,0.12747439,0.00000000
-4.97348674,0.96248116,0.37774278,0.40759562,0.04866022,0.03659428,0.25931313,0.08192376,0.12077227,0.00000000
-4.96748374,0.89243593,0.34999270,0.37723676,0.04601542,0.03359150,0.24004446,0.07551066,0.11399136,0.00000000
-4.96148074,0.82373620,0.32326618,0.34750355,0.04326827,0.03071950,0.22130281,0.06922912,0.10721226,0.00000000
-4.95547774,0.75722412,0.29784610,0.31876399,0.04046355,0.02800778,0.20328451,0.06315346,0.10052451,0.00000000
-4.94947474,0.69369934,0.27400575,0.29135860,0.03764576,0.02548586,0.18619016,0.05735370,0.09402418,0.00000000
-4.94347174,0.63390408,0.25200323,0.26559370,0.03485810,0.02318310,0.17022054,0.05189453,0.08781173,0.00000000
-4.93746873,0.57851185,0.23207702,0.24173643,0.03214162,0.02112853,0.15557347,0.04683461,0.08198994,0.00000000
-4.93146573,0.52811998,0.21444265,0.22001135,0.02953447,0.01935091,0.14244167,0.04222629,0.07666214,0.00000000
-4.92546273,0.48324564,0.19929051,0.20059874,0.02707138,0.01787888,0.13101158,0.03811563,0.07193070,0.00000000
-4.91945973,0.44432511,0.18678471,0.18363438,0.02478327,0.01674121,0.12146308,0.03454275,0.06789572,0.00000000
-4.91345673,0.41171577,0.17706285,0.16921057,0.02269706,0.01596703,0.11396971,0.03154242,0.06465396,0.00000000
-4.90745373,0.38570015,0.17023647,0.15737823,0.02083565,0.01558614,0.10869934,0.02914475,0.06229794,0.00000000
-4.90145073,0.36649145,0.16639207,0.14814982,0.01921799,0.01562919,0.10581491,0.02737597,0.06091517,0.00000000
-4.89544772,0.35423977,0.16559247,0.14150278,0.01785933,0.01612779,0.10547494,0.02625923,0.06058735,0.00000000
-4.88944472,0.34903837,0.16787827,0.13738335,0.01677146,0.01711443,0.10783350,0.02581525,0.06138962,0.00000000
-4.88344172,0.35092941,0.17326926,0.13571044,0.01596310,0.01862222,0.11303950,0.02606279,0.06338959,0.00000000
-4.87743872,0.35990865,0.18176573,0.13637949,0.01544024,0.02068436,0.12123487,0.02701896,0.06664629,0.00000000
-4.87143572,0.37592868,0.19334934,0.13926621,0.01520649,0.02333335,0.13255171,0.02869917,0.07120885,0.00000000
-4.86543272,0.39890053,0.20798380,0.14422989,0.01526342,0.02659994,0.14710809,0.03111681,0.07711497,0.00000000
-4.85942971,0.42869350,0.22561500,0.15111659,0.01561079,0.03051180,0.16500273,0.03428262,0.08438915,0.00000000
-4.85342671,0.46513333,0.24617088,0.15976188,0.01624677,0.03509197,0.18630856,0.03820376,0.09304077,0.00000000
-4.84742371,0.50799890,0.26956095,0.16999331,0.01716799,0.04035708,0.21106529,0.04288260,0.10306196,0.00000000
-4.84142071,0.55701783,0.29567559,0.18163265,0.01836957,0.04631551,0.23927151,0.04831535,0.11442560,0.00000000
-4.83541771,0.61186147,0.32438526,0.19449790,0.01984501,0.05296547,0.27087649,0.05449050,0.12708328,0.00000000
-4.82941471,0.67213979,0.35553972,0.20840519,0.02158603,0.06029312,0.30577228,0.06138731,0.14096362,0.00000000
-4.82341171,0.73739693,0.38896753,0.22317060,0.02358229,0.06827097,0.34378657,0.06897429,0.15597092,0.00000000
-4.81740870,0.80710787,0.42447586,0.23861204,0.02582113,0.07685639,0.38467688,0.07720789,0.17198445,0.00000000
-4.81140570,0.88067699,0.46185081,0.25455115,0.02828721,0.08599074,0.42812660,0.08603145,0.18885843,0.00000000
-4.80540270,0.95743906,0.50085843,0.27081528,0.03096218,0.09559880,0.47374332,0.09537460,0.20642279,0.00000000
-4.79939970,1.03666312,0.54124647,0.28723968,0.03382441,0.10558897,0.52106004,0.10515309,0.22448501,0.00000000
-4.79339670,1.11755955,0.58274698,0.30366968,0.03684875,0.11585400,0.56953933,0.11526912,0.24283284,0.00000000
-4.78739370,1.19929053,0.62507968,0.31996305,0.04000638,0.12627255,0.61858086,0.12561240,0.26123805,0.00000000
-4.78139070,1.28098373,0.66795625,0.33599230,0.04326478,0.13671136,0.66753207,0.13606170,0.27946116,0.00000000
-4.77538769,1.36174912,0.71108523,0.35164697,0.04658791,0.14702815,0.71570205,0.14648702,0.29725695,0.00000000
-4.76938469,1.44069822,0.75417741,0.36683566,0.04993644,0.15707506,0.76237804,0.15675236,0.31438066,0.00000000
-4.76338169,1.51696513,0.79695165,0.38148781,0.05326824,0.16670267,0.80684422,0.16671886,0.33059458,0.00000000
-4.75737869,1.58972850,0.83914064,0.39555497,0.05653896,0.17576425,0.84840193,0.17624835,0.34567483,0.00000000
-4.75137569,1.65823332,0.88049633,0.40901148,0.05970286,0.18412019,0.88639062,0.18520703,0.35941801,0.00000000
-4.74537269,1.72181142,0.92079486,0.42185439,0.06271370,0.19164247,0.92020851,0.19346923,0.37164735,0.00000000
-4.73936968,1.77989958,0.95984045,0.43410248,0.06552575,0.19821873,0.94933212,0.20092100,0.38221815,0.00000000
-4.73336668,1.83205415,0.99746801,0.44579437,0.06809489,0.20375605,0.97333362,0.20746339,0.39102217,0.00000000
-4.72736368,1.87796117,1.03354435,0.45698556,0.07037974,0.20818399,0.99189523,0.21301525,0.39799078,0.00000000
-4.72136068,1.91744145,1.06796756,0.46774451,0.07234278,0.21145686,1.00481986,0.21751539,0.40309656,0.00000000
-4.71535768,1.95044998,1.10066473,0.47814773,0.07395133,0.21355512,1.01203748,0.22092409,0.40635350,0.00000000
-4.70935468,1.97706958,1.13158791,0.48827419,0.07517852,0.21448572,1.01360687,0.22322367,0.40781549,0.00000000
-4.70335168,1.99749914,1.16070848,0.49819905,0.07600401,0.21428151,1.00971260,0.22441839,0.40757338,0.00000000
-4.69734867,2.01203684,1.18801026,0.50798717,0.07641459,0.21299963,1.00065741,0.22453338,0.40575066,0.00000000
-4.69134567,2.02105930,1.21348170,0.51768662,0.07640454,0.21071901,0.98685033,0.22361294,0.40249801,0.00000000
-4.68534267,2.02499797,1.23710774,0.52732262,0.07597570,0.20753714,0.96879124,0.22171812,0.39798696,0.00000000
-4.67933967,2.02431387,1.25886173,0.53689220,0.07513738,0.20356625,0.94705245,0.21892381,0.39240306,0.00000000
-4.67333667,2.01947244,1.27869820,0.54636009,0.07390599,0.19892909,0.92225842,0.21531544,0.38593886,0.00000000
-4.66733367,2.01091980,1.29654692,0.55565608,0.07230444,0.19375455,0.89506442,0.21098562,0.37878710,0.00000000
-4.66133067,1.99906196,1.31230881,0.56467410,0.07036142,0.18817328,0.86613525,0.20603065,0.37113432,0.00000000
-4.65532766,1.98424817,1.32585415,0.57327330,0.06811045,0.18231361,0.83612492,0.20054727,0.36315535,0.00000000
-4.64932466,1.96675940,1.33702336,0.58128121,0.06558889,0.17629786,0.80565808,0.19462980,0.35500882,0.00000000
-4.64332166,1.94680246,1.34563053,0.58849883,0.06283680,0.17023919,0.77531398,0.18836767,0.34683380,0.00000000
-4.63731866,1.92451011,1.35146957,0.59470765,0.05989587,0.16423915,0.74561348,0.18184355,0.33874772,0.00000000
