energy_ev,total_up,Cu_p_up,Cu_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.33466733,3.81873317,0.43057938,3.10409393,0.27697935,0.00000000,0.03244593,0.04287004,0.22851798,0.00000000
-3.32866433,3.81087374,0.43055637,3.09574369,0.27588169,0.00000000,0.03365415,0.04251523,0.23011199,0.00000000
-3.32266133,3.79616030,0.42964508,3.08197423,0.27468819,0.00000000,0.03492504,0.04204065,0.23121096,0.00000000
-3.31665833,3.77422852,0.42776882,3.06246780,0.27334744,0.00000000,0.03625565,0.04143914,0.23180151,0.00000000
-3.31065533,3.74480283,0.42486687,3.03697684,0.27180566,0.00000000,0.03764042,0.04070618,0.23187786,0.00000000
-3.30465233,3.70770680,0.42089658,3.00533331,0.27000805,0.00000000,0.03907109,0.03984015,0.23144174,0.00000000
-3.29864932,3.66287114,0.41583495,2.96745593,0.26790036,0.00000000,0.04053675,0.03884255,0.23050221,0.00000000
-3.29264632,3.61033894,0.40967957,2.92335510,0.26543044,0.00000000,0.04202394,0.03771798,0.22907521,0.00000000
-3.28664332,3.55026839,0.40244905,2.87313554,0.26254995,0.00000000,0.04351685,0.03647419,0.22718316,0.00000000
-3.28064032,3.48293271,0.39418280,2.81699643,0.25921601,0.00000000,0.04499769,0.03512189,0.22485443,0.00000000
-3.27463732,3.40871749,0.38494033,2.75522931,0.25539287,0.00000000,0.04644697,0.03367453,0.22212274,0.00000000
-3.26863432,3.32811560,0.37480000,2.68821366,0.25105359,0.00000000,0.04784404,0.03214800,0.21902668,0.00000000
-3.26263132,3.24171984,0.36385737,2.61641048,0.24618144,0.00000000,0.04916751,0.03056026,0.21560919,0.00000000
-3.25662831,3.15021351,0.35222314,2.54035409,0.24077122,0.00000000,0.05039583,0.02893089,0.21191715,0.00000000
-3.25062531,3.05435945,0.34002084,2.46064239,0.23483032,0.00000000,0.05150780,0.02728064,0.20800102,0.00000000
-3.24462231,2.95498756,0.32738429,2.37792594,0.22837942,0.00000000,0.05248311,0.02563094,0.20391456,0.00000000
-3.23861931,2.85298144,0.31445492,2.29289624,0.22145286,0.00000000,0.05330293,0.02400347,0.19971460,0.00000000
-3.23261631,2.74926442,0.30137908,2.20627351,0.21409865,0.00000000,0.05395034,0.02241963,0.19546089,0.00000000
-3.22661331,2.64478522,0.28830525,2.11879446,0.20637811,0.00000000,0.05441086,0.02090019,0.19121589,0.00000000
-3.22061031,2.54050378,0.27538148,2.03120013,0.19836502,0.00000000,0.05467280,0.01946487,0.18704458,0.00000000
-3.21460730,2.43737733,0.26275281,1.94422438,0.19014455,0.00000000,0.05472768,0.01813199,0.18301417,0.00000000
-3.20860430,2.33634709,0.25055893,1.85858311,0.18181175,0.00000000,0.05457044,0.01691825,0.17919372,0.00000000
-3.20260130,2.23832566,0.23893206,1.77496430,0.17346988,0.00000000,0.05419968,0.01583850,0.17565359,0.00000000
-3.19659830,2.14418529,0.22799497,1.69401925,0.16522842,0.00000000,0.05361776,0.01490554,0.17246473,0.00000000
-3.19059530,2.05474706,0.21785937,1.61635476,0.15720108,0.00000000,0.05283081,0.01413011,0.16969777,0.00000000
-3.18459230,1.97077094,0.20862446,1.54252653,0.14950371,0.00000000,0.05184868,0.01352074,0.16742192,0.00000000
-3.17858929,1.89294682,0.20037579,1.47303345,0.14225221,0.00000000,0.05068476,0.01308385,0.16570370,0.00000000
-3.17258629,1.82188638,0.19318444,1.40831300,0.13556062,0.00000000,0.04935572,0.01282370,0.16460545,0.00000000
-3.16658329,1.75811585,0.18710635,1.34873743,0.12953931,0.00000000,0.04788119,0.01274252,0.16418380,0.00000000
-3.16058029,1.70206968,0.18218207,1.29461078,0.12429347,0.00000000,0.04628330,0.01284056,0.16448802,0.00000000
-3.15457729,1.65408501,0.17843666,1.24616662,0.11992176,0.00000000,0.04458621,0.01311623,0.16555837,0.00000000
-3.14857429,1.61439727,0.17587990,1.20356644,0.11651539,0.00000000,0.04281556,0.01356620,0.16742451,0.00000000
-3.14257129,1.58313671,0.17450671,1.16689885,0.11415736,0.00000000,0.04099783,0.01418553,0.17010409,0.00000000
-3.13656828,1.56032637,0.17429781,1.13617937,0.11292210,0.00000000,0.03915981,0.01496781,0.17360147,0.00000000
-3.13056528,1.54588133,0.17522054,1.11135110,0.11287537,0.00000000,0.03732791,0.01590525,0.17790681,0.00000000
-3.12456228,1.53960964,0.17722982,1.09228618,0.11407434,0.00000000,0.03552760,0.01698884,0.18299540,0.00000000
-3.11855928,1.54121498,0.18026930,1.07878829,0.11656792,0.00000000,0.03378285,0.01820845,0.18882747,0.00000000
-3.11255628,1.55030130,0.18427253,1.07059608,0.12039726,0.00000000,0.03211565,0.01955292,0.19534831,0.00000000
-3.10655328,1.56637934,0.18916413,1.06738772,0.12559615,0.00000000,0.03054557,0.02101016,0.20248893,0.00000000
-3.10055028,1.58887509,0.19486105,1.06878656,0.13219160,0.00000000,0.02908946,0.02256725,0.21016702,0.00000000
-3.09454727,1.61714011,0.20127370,1.07436775,0.14020412,0.00000000,0.02776120,0.02421048,0.21828843,0.00000000
-3.08854427,1.65046340,0.20830703,1.08366588,0.14964793,0.00000000,0.02657161,0.02592546,0.22674891,0.00000000
-3.08254127,1.68808460,0.21586150,1.09618333,0.16053078,0.00000000,0.02552838,0.02769713,0.23543619,0.00000000
-3.07653827,1.72920796,0.22383391,1.11139919,0.17285353,0.00000000,0.02463615,0.02950985,0.24423229,0.00000000
-3.07053527,1.77301675,0.23211812,1.12877843,0.18660920,0.00000000,0.02389671,0.03134743,0.25301600,0.00000000
-3.06453227,1.81868752,0.24060567,1.14778113,0.20178164,0.00000000,0.02330913,0.03319320,0.26166534,0.00000000
-3.05852926,1.86540362,0.24918630,1.16787127,0.21834368,0.00000000,0.02287008,0.03503006,0.27006005,0.00000000
-3.05252626,1.91236762,0.25774839,1.18852495,0.23625492,0.00000000,0.02257406,0.03684053,0.27808398,0.00000000
-3.04652326,1.95881201,0.26617944,1.20923766,0.25545911,0.00000000,0.02241375,0.03860690,0.28562725,0.00000000
-3.04052026,2.00400798,0.27436654,1.22953048,0.27588126,0.00000000,0.02238024,0.04031127,0.29258811,0.00000000
-3.03451726,2.04727201,0.28219697,1.24895489,0.29742472,0.00000000,0.02246332,0.04193573,0.29887459,0.00000000
-3.02851426,2.08797018,0.28955893,1.26709631,0.31996820,0.00000000,0.02265168,0.04346251,0.30440565,0.00000000
-3.02251126,2.12552028,0.29634239,1.28357620,0.34336325,0.00000000,0.02293309,0.04487417,0.30911210,0.00000000
-3.01650825,2.15939205,0.30244025,1.29805302,0.36743213,0.00000000,0.02329453,0.04615383,0.31293701,0.00000000
-3.01050525,2.18910567,0.30774960,1.31022194,0.39196653,0.00000000,0.02372233,0.04728544,0.31583590,0.00000000
-3.00450225,2.21422931,0.31217321,1.31981387,0.41672726,0.00000000,0.02420219,0.04825399,0.31777645,0.00000000
-2.99849925,2.23437591,0.31562122,1.32659382,0.44144521,0.00000000,0.02471929,0.04904588,0.31873811,0.00000000
-2.99249625,2.24920001,0.31801294,1.33035904,0.46582360,0.00000000,0.02525831,0.04964912,0.31871133,0.00000000
-2.98649325,2.25839508,0.31927867,1.33093719,0.48954174,0.00000000,0.02580355,0.05005372,0.31769676,0.00000000
-2.98049025,2.26169185,0.31936153,1.32818482,0.51226036,0.00000000,0.02633899,0.05025186,0.31570433,0.00000000
-2.97448724,2.25885786,0.31821917,1.32198640,0.53362826,0.00000000,0.02684846,0.05023821,0.31275225,0.00000000
-2.96848424,2.24969876,0.31582531,1.31225396,0.55329037,0.00000000,0.02731585,0.05001007,0.30886617,0.00000000
-2.96248124,2.23406114,0.31217095,1.29892761,0.57089677,0.00000000,0.02772532,0.04956757,0.30407827,0.00000000
-2.95647824,2.21183686,0.30726524,1.28197663,0.58611247,0.00000000,0.02806160,0.04891371,0.29842657,0.00000000
-2.95047524,2.18296876,0.30113592,1.26140133,0.59862756,0.00000000,0.02831037,0.04805440,0.29195431,0.00000000
-2.94447224,2.14745709,0.29382927,1.23723522,0.60816722,0.00000000,0.02845855,0.04699839,0.28470951,0.00000000
-2.93846923,2.10536633,0.28540961,1.20954746,0.61450114,0.00000000,0.02849473,0.04575715,0.27674456,0.00000000
-2.93246623,2.05683167,0.27595820,1.17844518,0.61745200,0.00000000,0.02840951,0.04434465,0.26811598,0.00000000
-2.92646323,2.00206460,0.26557174,1.14407540,0.61690240,0.00000000,0.02819584,0.04277711,0.25888420,0.00000000
-2.92046023,1.94135688,0.25436042,1.10662624,0.61279999,0.00000000,0.02784929,0.04107264,0.24911336,0.00000000
-2.91445723,1.87508255,0.24244554,1.06632719,0.60516054,0.00000000,0.02736827,0.03925090,0.23887109,0.00000000
-2.90845423,1.80369739,0.22995692,1.02344823,0.59406864,0.00000000,0.02675416,0.03733266,0.22822823,0.00000000
-2.90245123,1.72773563,0.21703007,0.97829756,0.57967610,0.00000000,0.02601134,0.03533935,0.21725848,0.00000000
-2.89644822,1.64780385,0.20380327,0.93121815,0.56219795,0.00000000,0.02514712,0.03329268,0.20603791,0.00000000
-2.89044522,1.56457212,0.19041467,0.88258279,0.54190640,0.00000000,0.02417154,0.03121416,0.19464435,0.00000000
-2.88444222,1.47876269,0.17699956,0.83278815,0.51912284,0.00000000,0.02309716,0.02912472,0.18315673,0.00000000
-2.87843922,1.39113660,0.16368775,0.78224778,0.49420839,0.00000000,0.02193868,0.02704433,0.17165418,0.00000000
-2.87243622,1.30247888,0.15060136,0.73138446,0.46755335,0.00000000,0.02071253,0.02499170,0.16021523,0.00000000
-2.86643322,1.21358287,0.13785293,0.68062222,0.43956611,0.00000000,0.01943644,0.02298398,0.14891678,0.00000000
-2.86043022,1.12523453,0.12554394,0.63037833,0.41066184,0.00000000,0.01812899,0.02103658,0.13783323,0.00000000
-2.85442721,1.03819721,0.11376379,0.58105570,0.38125167,0.00000000,0.01680911,0.01916303,0.12703558,0.00000000
-2.84842421,0.95319785,0.10258933,0.53303588,0.35173258,0.00000000,0.01549569,0.01737487,0.11659057,0.00000000
-2.84242121,0.87091492,0.09208469,0.48667316,0.32247847,0.00000000,0.01420716,0.01568167,0.10656006,0.00000000
-2.83641821,0.79196876,0.08230172,0.44228976,0.29383269,0.00000000,0.01296122,0.01409107,0.09700051,0.00000000
-2.83041521,0.71691453,0.07328071,0.40017249,0.26610221,0.00000000,0.01177455,0.01260886,0.08796262,0.00000000
-2.82441221,0.64623808,0.06505149,0.36057079,0.23955357,0.00000000,0.01066271,0.01123911,0.07949124,0.00000000
-2.81840920,0.58035457,0.05763482,0.32369636,0.21441055,0.00000000,0.00964003,0.00998436,0.07162547,0.00000000
-2.81240620,0.51960992,0.05104396,0.28972400,0.19085361,0.00000000,0.00871964,0.00884584,0.06439893,0.00000000
-2.80640320,0.46428464,0.04528639,0.25879388,0.16902081,0.00000000,0.00791353,0.00782366,0.05784021,0.00000000
-2.80040020,0.41459975,0.04036557,0.23101470,0.14901016,0.00000000,0.00723275,0.00691704,0.05197356,0.00000000
-2.79439720,0.37072425,0.03628262,0.20646771,0.13088301,0.00000000,0.00668754,0.00612456,0.04681956,0.00000000
-2.78839420,0.33278361,0.03303799,0.18521122,0.11466830,0.00000000,0.00628753,0.00544438,0.04239592,0.00000000
-2.78239120,0.30086874,0.03063286,0.16728523,0.10036739,0.00000000,0.00604202,0.00487443,0.03871833,0.00000000
-2.77638819,0.27504474,0.02907036,0.15271605,0.08795914,0.00000000,0.00596006,0.00441261,0.03580121,0.00000000
-2.77038519,0.25535903,0.02835653,0.14152040,0.07740501,0.00000000,0.00605071,0.00405696,0.03365841,0.00000000
-2.76438219,0.24184824,0.02850091,0.13370893,0.06865400,0.00000000,0.00632304,0.00380578,0.03230377,0.00000000
-2.75837919,0.23454350,0.02951687,0.12928881,0.06164711,0.00000000,0.00678619,0.00365777,0.03175154,0.00000000
-2.75237619,0.23347389,0.03142157,0.12826530,0.05632142,0.00000000,0.00744929,0.00361212,0.03201658,0.00000000
-2.74637319,0.23866766,0.03423565,0.13064217,0.05261332,0.00000000,0.00832133,0.00366850,0.03311437,0.00000000
-2.74037019,0.25015142,0.03798260,0.13642097,0.05046123,0.00000000,0.00941089,0.00382722,0.03506081,0.00000000
-2.73436718,0.26794707,0.04268798,0.14559908,0.04980746,0.00000000,0.01072583,0.00408913,0.03787181,0.00000000
-2.72836418,0.29206692,0.04837845,0.15816691,0.05059940,0.00000000,0.01227289,0.00445573,0.04156275,0.00000000
-2.72236118,0.32250711,0.05508074,0.17410405,0.05279002,0.00000000,0.01405722,0.00492913,0.04614775,0.00000000
-2.71635818,0.35923988,0.06282061,0.19337495,0.05633776,0.00000000,0.01608191,0.00551206,0.05163885,0.00000000
-2.71035518,0.40220509,0.07162199,0.21592423,0.06120587,0.00000000,0.01834745,0.00620791,0.05804523,0.00000000
-2.70435218,0.45130150,0.08150626,0.24167189,0.06736138,0.00000000,0.02085125,0.00702075,0.06537231,0.00000000
-2.69834917,0.50637855,0.09249182,0.27050890,0.07477361,0.00000000,0.02358719,0.00795538,0.07362106,0.00000000
-2.69234617,0.56722902,0.10459400,0.30229335,0.08341252,0.00000000,0.02654520,0.00901739,0.08278734,0.00000000
-2.68634317,0.63358312,0.11782537,0.33684755,0.09324690,0.00000000,0.02971099,0.01021324,0.09286142,0.00000000
-2.68034017,0.70510458,0.13219630,0.37395622,0.10424250,0.00000000,0.03306587,0.01155031,0.10382768,0.00000000
-2.67433717,0.78138885,0.14771604,0.41336605,0.11636013,0.00000000,0.03658666,0.01303707,0.11566452,0.00000000
-2.66833417,0.86196384,0.16439387,0.45478681,0.12955386,0.00000000,0.04024584,0.01468304,0.12834442,0.00000000
-2.66233117,0.94629305,0.18224051,0.49789378,0.14376937,0.00000000,0.04401176,0.01649891,0.14183419,0.00000000
-2.65632816,1.03378111,0.20126947,0.54233176,0.15894244,0.00000000,0.04784901,0.01849651,0.15609526,0.00000000
-2.65032516,1.12378147,0.22149819,0.58772029,0.17499764,0.00000000,0.05171901,0.02068871,0.17108407,0.00000000
-2.64432216,1.21560576,0.24294884,0.63365993,0.19184724,0.00000000,0.05558057,0.02308927,0.18675240,0.00000000
-2.63831916,1.30853452,0.26564842,0.67973933,0.20939039,0.00000000,0.05939073,0.02571257,0.20304761,0.00000000
-2.63231616,1.40182852,0.28962818,0.72554271,0.22751258,0.00000000,0.06310550,0.02857322,0.21991272,0.00000000
-2.62631316,1.49474026,0.31492195,0.77065742,0.24608535,0.00000000,0.06668075,0.03168551,0.23728623,0.00000000
-2.62031016,1.58652508,0.34156351,0.81468116,0.26496637,0.00000000,0.07007310,0.03506277,0.25510168,0.00000000
-2.61430715,1.67645129,0.36958277,0.85722865,0.28399983,0.00000000,0.07324073,0.03871657,0.27328700,0.00000000
-2.60830415,1.76380901,0.39900089,0.89793743,0.30301732,0.00000000,0.07614422,0.04265584,0.29176358,0.00000000
-2.60230115,1.84791754,0.42982444,0.93647246,0.32183902,0.00000000,0.07874727,0.04688591,0.31044508,0.00000000
-2.59629815,1.92813098,0.46203880,0.97252972,0.34027547,0.00000000,0.08101738,0.05140747,0.32923627,0.00000000
-2.59029515,2.00384245,0.49560123,1.00583843,0.35812984,0.00000000,0.08292637,0.05621560,0.34803180,0.00000000
-2.58429215,2.07448683,0.53043381,1.03616229,0.37520066,0.00000000,0.08445086,0.06129881,0.36671521,0.00000000
-2.57828914,2.13954270,0.56641690,1.06329971,0.39128519,0.00000000,0.08557260,0.06663827,0.38515817,0.00000000
-2.57228614,2.19853367,0.60338357,1.08708330,0.40618324,0.00000000,0.08627868,0.07220721,0.40322028,0.00000000
-2.56628314,2.25102974,0.64111537,1.10737891,0.41970151,0.00000000,0.08656170,0.07797051,0.42074949,0.00000000
-2.56028014,2.29664910,0.67934018,1.12408458,0.43165833,0.00000000,0.08641981,0.08388476,0.43758321,0.00000000
-2.55427714,2.33506091,0.71773228,1.13712947,0.44188866,0.00000000,0.08585663,0.08989848,0.45355032,0.00000000
-2.54827414,2.36598920,0.75591517,1.14647318,0.45024928,0.00000000,0.08488120,0.09595290,0.46847398,0.00000000
-2.54227114,2.38921818,0.79346712,1.15210561,0.45662400,0.00000000,0.08350772,0.10198298,0.48217530,0.00000000
-2.53626813,2.40459897,0.82992966,1.15404737,0.46092855,0.00000000,0.08175537,0.10791892,0.49447777,0.00000000
-2.53026513,2.41205739,0.86481872,1.15235073,0.46311529,0.00000000,0.07964796,0.11368795,0.50521228,0.00000000
-2.52426213,2.41160259,0.89763815,1.14710116,0.46317708,0.00000000,0.07721360,0.11921643,0.51422255,0.00000000
-2.51825913,2.40333592,0.92789515,1.13841916,0.46115061,0.00000000,0.07448426,0.12443212,0.52137075,0.00000000
-2.51225613,2.38745938,0.95511692,1.12646209,0.45711863,0.00000000,0.07149535,0.12926662,0.52654298,0.00000000
-2.50625313,2.36428287,0.97886782,1.11142590,0.45121113,0.00000000,0.06828515,0.13365776,0.52965439,0.00000000
-2.50025013,2.33422964,0.99876625,1.09354627,0.44360539,0.00000000,0.06489430,0.13755189,0.53065368,0.00000000
-2.49424712,2.29783912,1.01450030,1.07309897,0.43452468,0.00000000,0.06136518,0.14090597,0.52952656,0.00000000
-2.48824412,2.25576654,1.02584150,1.05039913,0.42423587,0.00000000,0.05774128,0.14368931,0.52629820,0.00000000
-2.48224112,2.20877902,1.03265579,1.02579920,0.41304563,0.00000000,0.05406660,0.14588485,0.52103434,0.00000000
-2.47623812,2.15774774,1.03491126,0.99968560,0.40129563,0.00000000,0.05038492,0.14749004,0.51384097,0.00000000
-2.47023512,2.10363621,1.03268197,0.97247383,0.38935662,0.00000000,0.04673925,0.14851705,0.50486263,0.00000000
-2.46423212,2.04748476,1.02614784,0.94460225,0.37762165,0.00000000,0.04317117,0.14899250,0.49427940,0.00000000
-2.45822911,1.99039168,1.01559039,0.91652460,0.36649851,0.00000000,0.03972026,0.14895657,0.48230252,0.00000000
-2.45222611,1.93349147,1.00138449,0.88870157,0.35640160,0.00000000,0.03642362,0.14846156,0.46916911,0.00000000
-2.44622311,1.87793087,0.98398657,0.86159153,0.34774334,0.00000000,0.03331540,0.14757006,0.45513590,0.00000000
-2.44022011,1.82484355,0.96391966,0.83564097,0.34092537,0.00000000,0.03042640,0.14635263,0.44047251,0.00000000
-2.43421711,1.77532413,0.94175605,0.81127482,0.33632958,0.00000000,0.02778384,0.14488522,0.42545440,0.00000000
-2.42821411,1.73040248,0.91809821,0.78888701,0.33430925,0.00000000,0.02541107,0.14324642,0.41035583,0.00000000
-2.42221111,1.69101899,0.89355897,0.76883171,0.33518032,0.00000000,0.02332746,0.14151463,0.39544303,0.00000000
-2.41620810,1.65800166,0.86874157,0.75141535,0.33921305,0.00000000,0.02154830,0.13976530,0.38096796,0.00000000
-2.41020510,1.63204554,0.84422059,0.73688978,0.34662414,0.00000000,0.02008474,0.13806827,0.36716267,0.00000000
-2.40420210,1.61369515,0.82052435,0.72544666,0.35756957,0.00000000,0.01894383,0.13648549,0.35423458,0.00000000
-2.39819910,1.60333026,0.79811955,0.71721329,0.37213826,0.00000000,0.01812850,0.13506897,0.34236265,0.00000000
-2.39219610,1.60115548,0.77739851,0.71224988,0.39034685,0.00000000,0.01763764,0.13385927,0.33169459,0.00000000
-2.38619310,1.60719387,0.75866960,0.71054832,0.41213575,0.00000000,0.01746613,0.13288434,0.32234508,0.00000000
-2.38019010,1.62128484,0.74215093,0.71203244,0.43736677,0.00000000,0.01760492,0.13215897,0.31439498,0.00000000
-2.37418709,1.64308642,0.72796747,0.71655989,0.46582250,0.00000000,0.01804110,0.13168468,0.30789150,0.00000000
-2.36818409,1.67208202,0.71615163,0.72392533,0.49720776,0.00000000,0.01875798,0.13145018,0.30284927,0.00000000
-2.36218109,1.70759174,0.70664701,0.73386519,0.53115320,0.00000000,0.01973521,0.13143224,0.29925214,0.00000000
-2.35617809,1.74878814,0.69931523,0.74606379,0.56722128,0.00000000,0.02094893,0.13159706,0.29705579,0.00000000
-2.35017509,1.79471633,0.69394537,0.76016079,0.60491466,0.00000000,0.02237199,0.13190199,0.29619087,0.00000000
-2.34417209,1.84431813,0.69026563,0.77575985,0.64368694,0.00000000,0.02397420,0.13229757,0.29656680,0.00000000
-2.33816908,1.89645989,0.68795675,0.79243854,0.68295557,0.00000000,0.02572273,0.13272979,0.29807586,0.00000000
-2.33216608,1.94996341,0.68666667,0.80975910,0.72211678,0.00000000,0.02758250,0.13314258,0.30059777,0.00000000
-2.32616308,2.00363921,0.68602583,0.82728000,0.76056193,0.00000000,0.02951680,0.13348027,0.30400445,0.00000000
-2.32016008,2.05632119,0.68566266,0.84456799,0.79769487,0.00000000,0.03148786,0.13369009,0.30816487,0.00000000
-2.31415708,2.10690157,0.68521856,0.86121024,0.83294966,0.00000000,0.03345763,0.13372449,0.31295000,0.00000000
-2.30815408,2.15436494,0.68436192,0.87682622,0.86580791,0.00000000,0.03538853,0.13354332,0.31823747,0.00000000
-2.30215108,2.19781996,0.68280076,0.89107886,0.89581499,0.00000000,0.03724433,0.13311568,0.32391601,0.00000000
-2.29614807,2.23652738,0.68029333,0.90368452,0.92259433,0.00000000,0.03899096,0.13242139,0.32988936,0.00000000
-2.29014507,2.26992298,0.67665653,0.91442125,0.94585919,0.00000000,0.04059735,0.13145203,0.33607943,0.00000000
-2.28414207,2.29763439,0.67177172,0.92313499,0.96542112,0.00000000,0.04203622,0.13021158,0.34242873,0.00000000
-2.27813907,2.31949054,0.66558777,0.92974323,0.98119477,0.00000000,0.04328468,0.12871645,0.34890167,0.00000000
-2.27213607,2.33552317,0.65812131,0.93423591,0.99319870,0.00000000,0.04432483,0.12699505,0.35548479,0.00000000
-2.26613307,2.34596017,0.64945417,0.93667338,1.00155199,0.00000000,0.04514411,0.12508693,0.36218580,0.00000000
-2.26013007,2.35121055,0.63972822,0.93718139,1.00646689,0.00000000,0.04573545,0.12304138,0.36903136,0.00000000
-2.25412706,2.35184182,0.62913786,0.93594327,1.00823775,0.00000000,0.04609731,0.12091565,0.37606369,0.00000000
-2.24812406,2.34855056,0.61792058,0.93318966,1.00722669,0.00000000,0.04623342,0.11877291,0.38333623,0.00000000
-2.24212106,2.34212761,0.60634598,0.92918612,1.00384689,0.00000000,0.04615244,0.11667991,0.39090829,0.00000000
-2.23611806,2.33341944,0.59470383,0.92421936,0.99854408,0.00000000,0.04586732,0.11470459,0.39883933,0.00000000
-2.23011506,2.32328778,0.58329178,0.91858269,0.99177739,0.00000000,0.04539467,0.11291357,0.40718277,0.00000000
-2.22411206,2.31256932,0.57240311,0.91256149,0.98400030,0.00000000,0.04475394,0.11136985,0.41598001,0.00000000
-2.21810905,2.30203777,0.56231532,0.90641938,0.97564274,0.00000000,0.04396655,0.11013058,0.42525487,0.00000000
-2.21210605,2.29236991,0.55327975,0.90038597,0.96709512,0.00000000,0.04305506,0.10924519,0.43500887,0.00000000
-2.20610305,2.28411766,0.54551284,0.89464669,0.95869501,0.00000000,0.04204236,0.10875383,0.44521756,0.00000000
-2.20010005,2.27768717,0.53918930,0.88933524,0.95071698,0.00000000,0.04095089,0.10868620,0.45582841,0.00000000
-2.19409705,2.27332610,0.53443729,0.88452913,0.94336595,0.00000000,0.03980208,0.10906088,0.46676016,0.00000000
-2.18809405,2.27111939,0.53133575,0.88024839,0.93677427,0.00000000,0.03861585,0.10988505,0.47790398,0.00000000
-2.18209105,2.27099359,0.52991385,0.87645740,0.93100227,0.00000000,0.03741027,0.11115468,0.48912633,0.00000000
-2.17608804,2.27272907,0.53015239,0.87306984,0.92604222,0.00000000,0.03620144,0.11285511,0.50027336,0.00000000
-2.17008504,2.27597931,0.53198688,0.86995608,0.92182508,0.00000000,0.03500350,0.11496201,0.51117676,0.00000000
-2.16408204,2.28029584,0.53531210,0.86695288,0.91822970,0.00000000,0.03382873,0.11744264,0.52166073,0.00000000
-2.15807904,2.28515723,0.53998767,0.86387436,0.91509359,0.00000000,0.03268783,0.12025733,0.53154962,0.00000000
-2.15207604,2.29000046,0.54584436,0.86052395,0.91222486,0.00000000,0.03159029,0.12336106,0.54067585,0.00000000
-2.14607304,2.29425271,0.55269077,0.85670629,0.90941436,0.00000000,0.03054472,0.12670519,0.54888780,0.00000000
-2.14007004,2.29736198,0.56031996,0.85223862,0.90644769,0.00000000,0.02955926,0.13023909,0.55605694,0.00000000
-2.13406703,2.29882486,0.56851592,0.84696089,0.90311633,0.00000000,0.02864194,0.13391171,0.56208405,0.00000000
-2.12806403,2.29821011,0.57705944,0.84074425,0.89922750,0.00000000,0.02780100,0.13767303,0.56690402,0.00000000
-2.12206103,2.29517704,0.58573339,0.83349729,0.89461250,0.00000000,0.02704504,0.14147518,0.57048899,0.00000000
-2.11605803,2.28948808,0.59432720,0.82517001,0.88913323,0.00000000,0.02638318,0.14527349,0.57284959,0.00000000
-2.11005503,2.28101504,0.60264052,0.81575536,0.88268682,0.00000000,0.02582498,0.14902709,0.57403434,0.00000000
-2.10405203,2.26973942,0.61048614,0.80528831,0.87520838,0.00000000,0.02538034,0.15269934,0.57412693,0.00000000
-2.09804902,2.25574680,0.61769207,0.79384278,0.86667202,0.00000000,0.02505922,0.15625793,0.57324193,0.00000000
-2.09204602,2.23921624,0.62410304,0.78152665,0.85709017,0.00000000,0.02487130,0.15967477,0.57151868,0.00000000
-2.08604302,2.22040549,0.62958138,0.76847522,0.84651154,0.00000000,0.02482555,0.16292562,0.56911415,0.00000000
-2.08004002,2.19963304,0.63400744,0.75484366,0.83501784,0.00000000,0.02492973,0.16598955,0.56619470,0.00000000
-2.07403702,2.17725815,0.63727969,0.74079888,0.82271954,0.00000000,0.02518994,0.16884828,0.56292753,0.00000000
-2.06803402,2.15366009,0.63931454,0.72651122,0.80975086,0.00000000,0.02561013,0.17148550,0.55947201,0.00000000
-2.06203102,2.12921764,0.64004598,0.71214657,0.79626426,0.00000000,0.02619164,0.17388609,0.55597150,0.00000000
-2.05602801,2.10428996,0.63942509,0.69785922,0.78242449,0.00000000,0.02693290,0.17603547,0.55254596,0.00000000
-2.05002501,2.07919956,0.63741955,0.68378574,0.76840259,0.00000000,0.02782913,0.17791903,0.54928579,0.00000000
-2.04402201,2.05421838,0.63401300,0.67004024,0.75436973,0.00000000,0.02887222,0.17952177,0.54624722,0.00000000
-2.03801901,2.02955715,0.62920450,0.65671111,0.74049131,0.00000000,0.03005072,0.18082799,0.54344942,0.00000000
-2.03201601,2.00535873,0.62300791,0.64385931,0.72692131,0.00000000,0.03134996,0.18182142,0.54087351,0.00000000
-2.02601301,1.98169525,0.61545131,0.63151818,0.71379701,0.00000000,0.03275231,0.18248538,0.53846353,0.00000000
-2.02001001,1.95856918,0.60657642,0.61969477,0.70123445,0.00000000,0.03423755,0.18280328,0.53612928,0.00000000
-2.01400700,1.93591793,0.59643793,0.60837234,0.68932449,0.00000000,0.03578334,0.18275931,0.53375085,0.00000000
-2.00800400,1.91362177,0.58510295,0.59751395,0.67812987,0.00000000,0.03736581,0.18233930,0.53118480,0.00000000
-2.00200100,1.89151424,0.57265031,0.58706687,0.66768322,0.00000000,0.03896018,0.18153166,0.52827138,0.00000000
-1.99599800,1.86939471,0.55916990,0.57696741,0.65798626,0.00000000,0.04054142,0.18032848,0.52484273,0.00000000
-1.98999500,1.84704216,0.54476197,0.56714596,0.64901021,0.00000000,0.04208490,0.17872655,0.52073150,0.00000000
-1.98399200,1.82422961,0.52953626,0.55753194,0.64069742,0.00000000,0.04356710,0.17672835,0.51577947,0.00000000
-1.97798899,1.80073827,0.51361122,0.54805835,0.63296427,0.00000000,0.04496612,0.17434294,0.50984594,0.00000000
-1.97198599,1.77637100,0.49711295,0.53866578,0.62570524,0.00000000,0.04626230,0.17158654,0.50281525,0.00000000
