energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up,Zn_p_up,Zn_d_up
-5.83791896,5.69763534,0.06613708,0.86346217,1.76082490,0.00000000,2.66267364,2.21239859,0.30056742,0.14911071
-5.83191596,5.65642506,0.06728577,0.84381258,1.73656060,0.00000000,2.60976454,2.19943361,0.28819819,0.14794141
-5.82591296,5.62383935,0.06823365,0.82531553,1.71501602,0.00000000,2.56350425,2.18997303,0.27700860,0.14733014
-5.81990995,5.60237560,0.06897853,0.80814301,1.69729505,0.00000000,2.52553352,2.18534404,0.26720179,0.14728199
-5.81390695,5.59455860,0.06952233,0.79246224,1.68449814,0.00000000,2.49741212,2.18689324,0.25897273,0.14780097
-5.80790395,5.60286191,0.06987131,0.77843059,1.67769031,0.00000000,2.48056937,2.19594301,0.25250609,0.14888926
-5.80190095,5.62962427,0.07003606,0.76619031,1.67786865,0.00000000,2.47625715,2.21374525,0.24797376,0.15054626
-5.79589795,5.67696323,0.07003144,0.75586344,1.68593000,0.00000000,2.48550645,2.24143383,0.24553190,0.15276758
-5.78989495,5.74668831,0.06987628,0.74754681,1.70263968,0.00000000,2.50908840,2.27997732,0.24531760,0.15554397
-5.78389195,5.84021621,0.06959301,0.74130736,1.72860205,0.00000000,2.54748083,2.33013337,0.24744507,0.15886015
-5.77788894,5.95849071,0.06920705,0.73717790,1.76423364,0.00000000,2.60084100,2.39240658,0.25200142,0.16269384
-5.77188594,6.10190998,0.06874608,0.73515330,1.80973972,0.00000000,2.66898531,2.46701117,0.25904226,0.16701474
-5.76588294,6.27026428,0.06823913,0.73518748,1.86509488,0.00000000,2.75137669,2.55384005,0.26858706,0.17178382
-5.75987994,6.46268646,0.06771560,0.73719114,1.93002864,0.00000000,2.84712014,2.65244169,0.28061477,0.17695268
-5.75387694,6.67761832,0.06720412,0.74103042,2.00401646,0.00000000,2.95496688,2.76200610,0.29505964,0.18246326
-5.74787394,6.91279488,0.06673146,0.74652668,2.08627694,0.00000000,3.07332748,2.88136077,0.31180770,0.18824782
-5.74187094,7.16524871,0.06632134,0.75345742,2.17577565,0.00000000,3.20029398,3.00897772,0.33069415,0.19422915
-5.73586793,7.43133591,0.06599341,0.76155845,2.27123605,0.00000000,3.33367105,3.14299180,0.35150189,0.20032123
-5.72986493,7.70678449,0.06576230,0.77052739,2.37115746,0.00000000,3.47101574,3.28123066,0.37396148,0.20643014
-5.72386193,7.98676536,0.06563676,0.78002851,2.47384045,0.00000000,3.60968542,3.42125599,0.39775277,0.21245530
-5.71785893,8.26598523,0.06561917,0.78969878,2.57741899,0.00000000,3.74689279,3.56041542,0.42250831,0.21829109
-5.71185593,8.53879971,0.06570518,0.79915514,2.67989927,0.00000000,3.87976705,3.69590384,0.44781863,0.22382863
-5.70585293,8.79934411,0.06588364,0.80800273,2.77920400,0.00000000,4.00541955,3.82483267,0.47323941,0.22895796
-5.69984992,9.04167828,0.06613691,0.81584400,2.87322146,0.00000000,4.12101237,3.94430496,0.49830040,0.23357024
-5.69384692,9.25994135,0.06644132,0.82228834,2.95985774,0.00000000,4.22382773,4.05149409,0.52251591,0.23756017
-5.68784392,9.44851117,0.06676806,0.82696192,3.03709078,0.00000000,4.31133627,4.14372319,0.54539656,0.24082851
-5.68184092,9.60216293,0.06708416,0.82951750,3.10302425,0.00000000,4.38126188,4.21854269,0.56646186,0.24328443
-5.67583792,9.71622117,0.06735381,0.82964378,3.15593970,0.00000000,4.43164095,4.27380291,0.58525327,0.24484791
-5.66983492,9.78669927,0.06753971,0.82707408,3.19434481,0.00000000,4.46087398,4.30771895,0.60134709,0.24545187
-5.66383192,9.81042093,0.06760460,0.82159375,3.21701611,0.00000000,4.46776765,4.31892529,0.61436673,0.24504409
-5.65782891,9.78511864,0.06751271,0.81304639,3.22303435,0.00000000,4.45156574,4.30651774,0.62399394,0.24358877
-5.65182591,9.70950498,0.06723125,0.80133833,3.21181117,0.00000000,4.41196777,4.27008116,0.62997825,0.24106768
-5.64582291,9.58331368,0.06673173,0.78644131,3.18310593,0.00000000,4.34913456,4.20970153,0.63214449,0.23748094
-5.63981991,9.40730867,0.06599110,0.76839325,3.13703189,0.00000000,4.26368053,4.12596207,0.63039783,0.23284721
-5.63381691,9.18326062,0.06499272,0.74729709,3.07405155,0.00000000,4.15665298,4.01992345,0.62472628,0.22720350
-5.62781391,8.91389204,0.06372697,0.72331767,2.99496131,0.00000000,4.02949918,3.89308890,0.61520038,0.22060438
-5.62181091,8.60279308,0.06219169,0.69667683,2.90086595,0.00000000,3.88402257,3.74735594,0.60197027,0.21312080
-5.61580790,8.25431192,0.06039226,0.66764692,2.79314416,0.00000000,3.72232984,3.58495659,0.58526017,0.20483834
-5.60980490,7.87342405,0.05834136,0.63654296,2.67340645,0.00000000,3.54677078,3.40838880,0.56536051,0.19585527
-5.60380190,7.46558623,0.05605856,0.60371378,2.54344714,0.00000000,3.35987347,3.22034183,0.54261826,0.18628009
-5.59779890,7.03658082,0.05356960,0.56953248,2.40519255,0.00000000,3.16427707,3.02361878,0.51742560,0.17622896
-5.59179590,6.59235691,0.05090548,0.53438646,2.26064721,0.00000000,2.96266470,2.82105922,0.49020774,0.16582298
-5.58579290,6.13887423,0.04810146,0.49866764,2.11184042,0.00000000,2.75769881,2.61546496,0.46141017,0.15518538
-5.57978989,5.68195551,0.04519589,0.46276291,1.96077488,0.00000000,2.55196119,2.40953146,0.43148601,0.14443883
-5.57378689,5.22715240,0.04222907,0.42704537,1.80937939,0.00000000,2.34789938,2.20578731,0.40088388,0.13370277
-5.56778389,4.77962905,0.03924208,0.39186649,1.65946692,0.00000000,2.14778100,2.00654340,0.37003673,0.12309116
-5.56178089,4.34406644,0.03627572,0.35754951,1.51269947,0.00000000,1.95365715,1.81385296,0.33935208,0.11271029
-5.55577789,3.92458963,0.03336946,0.32438414,1.37056040,0.00000000,1.76733525,1.62948327,0.30920385,0.10265714
-5.54977489,3.52471855,0.03056061,0.29262280,1.23433463,0.00000000,1.59036172,1.45489891,0.27992607,0.09301804
-5.54377189,3.14734232,0.02788359,0.26247833,1.10509698,0.00000000,1.42401406,1.29125622,0.25180846,0.08386770
-5.53776888,2.79471592,0.02536938,0.23412316,0.98370820,0.00000000,1.26930183,1.13940805,0.22509409,0.07526872
-5.53176588,2.46847694,0.02304507,0.20769000,0.87081818,0.00000000,1.12697550,0.99991748,0.19997877,0.06727148
-5.52576288,2.16968005,0.02093370,0.18327367,0.76687558,0.00000000,0.99754203,0.87307915,0.17661227,0.05991436
-5.51975988,1.89884577,0.01905404,0.16093420,0.67214280,0.00000000,0.88128584,0.75894623,0.15510108,0.05322430
-5.51375688,1.65602023,0.01742067,0.14070082,0.58671517,0.00000000,0.77829375,0.65736157,0.13551239,0.04721765
-5.50775388,1.44084250,0.01604405,0.12257666,0.51054332,0.00000000,0.68848252,0.56799123,0.11787914,0.04190121
-5.50175088,1.25261595,0.01493068,0.10654400,0.44345736,0.00000000,0.61162753,0.49035869,0.10220576,0.03727341
-5.49574787,1.09038069,0.01408328,0.09256981,0.38519200,0.00000000,0.54739156,0.42387846,0.08847442,0.03332564
-5.48974487,0.95298412,0.01350108,0.08061129,0.33541134,0.00000000,0.49535243,0.36788797,0.07665133,0.03004354
-5.48374187,0.83914744,0.01317998,0.07062137,0.29373278,0.00000000,0.45502878,0.32167652,0.06669309,0.02740834
-5.47773887,0.74752609,0.01311284,0.06255375,0.25974892,0.00000000,0.42590319,0.28451102,0.05855257,0.02539806
-5.47173587,0.67676274,0.01328966,0.05636748,0.23304725,0.00000000,0.40744236,0.25565774,0.05218435,0.02398875
-5.46573287,0.62553202,0.01369775,0.05203080,0.21322693,0.00000000,0.39911386,0.23440015,0.04754943,0.02315540
-5.45972986,0.59257628,0.01432198,0.04952413,0.19991246,0.00000000,0.40039957,0.22005263,0.04461908,0.02287294
-5.45372686,0.57673229,0.01514486,0.04884216,0.19276407,0.00000000,0.41080562,0.21197046,0.04337771,0.02311683
-5.44772386,0.57694903,0.01614680,0.04999475,0.19148474,0.00000000,0.42986911,0.20955618,0.04382462,0.02386373
-5.44172086,0.59229677,0.01730624,0.05300680,0.19582390,0.00000000,0.45716171,0.21226285,0.04597477,0.02509179
-5.43571786,0.62196824,0.01859988,0.05791687,0.20557784,0.00000000,0.49229042,0.21959450,0.04985817,0.02678090
-5.42971486,0.66527215,0.02000295,0.06477459,0.22058709,0.00000000,0.53489567,0.23110435,0.05551830,0.02891270
-5.42371186,0.72162017,0.02148946,0.07363702,0.24073088,0.00000000,0.58464699,0.24639113,0.06300922,0.03147052
-5.41770885,0.79050789,0.02303255,0.08456372,0.26591906,0.00000000,0.64123663,0.26509396,0.07239168,0.03443903
-5.41170585,0.87149081,0.02460486,0.09761105,0.29608162,0.00000000,0.70437108,0.28688614,0.08372819,0.03780392
-5.40570285,0.96415625,0.02617897,0.11282554,0.33115644,0.00000000,0.77376096,0.31146823,0.09707725,0.04155126
-5.39969985,1.06809213,0.02772782,0.13023670,0.37107539,0.00000000,0.84910938,0.33856067,0.11248690,0.04566693
-5.39369685,1.18285383,0.02922517,0.14984961,0.41574950,0.00000000,0.93009915,0.36789632,0.12998778,0.05013581
-5.38769385,1.30793039,0.03064609,0.17163736,0.46505374,0.00000000,1.01637912,0.39921309,0.14958604,0.05494094
-5.38169085,1.44271123,0.03196740,0.19553403,0.51881180,0.00000000,1.10755018,0.43224696,0.17125633,0.06006267
-5.37568784,1.58645497,0.03316806,0.22142831,0.57678183,0.00000000,1.20315138,0.46672568,0.19493526,0.06547770
-5.36968484,1.73826188,0.03422955,0.24915831,0.63864368,0.00000000,1.30264687,0.50236342,0.22051564,0.07115828
-5.36368184,1.89705134,0.03513619,0.27850785,0.70398828,0.00000000,1.40541439,0.53885654,0.24784187,0.07707133
-5.35767884,2.06154605,0.03587532,0.30920467,0.77231010,0.00000000,1.51073610,0.57588089,0.27670683,0.08317779
-5.35167584,2.23026423,0.03643743,0.34092072,0.84300305,0.00000000,1.61779256,0.61309078,0.30685056,0.08943209
-5.34567284,2.40152113,0.03681628,0.37327491,0.91536051,0.00000000,1.72566075,0.65011986,0.33796099,0.09578184
-5.33966983,2.57344071,0.03700878,0.40583827,0.98857998,0.00000000,1.83331682,0.68658413,0.36967688,0.10216783
-5.33366683,2.74397807,0.03701492,0.43814160,1.06177237,0.00000000,1.93964419,0.72208711,0.40159312,0.10852426
-5.32766383,2.91095269,0.03683757,0.46968549,1.13397618,0.00000000,2.04344741,0.75622713,0.43326824,0.11477937
-5.32166083,3.07209207,0.03648229,0.49995242,1.20417619,0.00000000,2.14347193,0.78860681,0.46423413,0.12085641
-5.31565783,3.22508471,0.03595698,0.52842057,1.27132644,0.00000000,2.23842963,0.81884429,0.49400763,0.12667492
-5.30965483,3.36764090,0.03527163,0.55457879,1.33437662,0.00000000,2.32702960,0.84658592,0.52210369,0.13215240
-5.30365183,3.49755923,0.03443800,0.57794226,1.39230105,0.00000000,2.40801331,0.87152006,0.54804948,0.13720619
-5.29764882,3.61279623,0.03346928,0.59806804,1.44412925,0.00000000,2.48019309,0.89339114,0.57139915,0.14175564
-5.29164582,3.71153627,0.03237984,0.61456991,1.48897673,0.00000000,2.54249228,0.91201354,0.59174839,0.14572440
-5.28564282,3.79225857,0.03118489,0.62713185,1.52607478,0.00000000,2.59398551,0.92728436,0.60874830,0.14904281
-5.27963982,3.85379818,0.02990030,0.63551938,1.55479791,0.00000000,2.63393716,0.93919446,0.62211788,0.15165016
-5.27363682,3.89539785,0.02854235,0.63958842,1.57468767,0.00000000,2.66183608,0.94783688,0.63165457,0.15349693
-5.26763382,3.91674802,0.02712749,0.63929107,1.58547161,0.00000000,2.67742463,0.95341209,0.63724238,0.15454665
-5.26163082,3.91801258,0.02567226,0.63467802,1.58707663,0.00000000,2.68072050,0.95622941,0.63885707,0.15477756
-5.25562781,3.89983881,0.02419308,0.62589766,1.57963566,0.00000000,2.67202961,0.95670419,0.63656825,0.15418371
-5.24962481,3.86335027,0.02270615,0.61319162,1.56348761,0.00000000,2.65194910,0.95535055,0.63053815,0.15277564
-5.24362181,3.81012263,0.02122734,0.59688716,1.53917018,0.00000000,2.62135980,0.95276970,0.62101711,0.15058047
-5.23761881,3.74214284,0.01977206,0.57738674,1.50740582,0.00000000,2.58140777,0.94963389,0.60833602,0.14764152
-5.23161581,3.66175307,0.01835519,0.55515514,1.46908143,0.00000000,2.53347541,0.94666662,0.59289585,0.14401723
-5.22561281,3.57158151,0.01699094,0.53070480,1.42522242,0.00000000,2.47914293,0.94461969,0.57515492,0.13977971
-5.21960980,3.47446277,0.01569280,0.50458002,1.37696234,0.00000000,2.42014140,0.94424793,0.55561427,0.13501273
-5.21360680,3.37335104,0.01447337,0.47734072,1.32550916,0.00000000,2.35829925,0.94628280,0.53480188,0.12980933
-5.20760380,3.27122974,0.01334432,0.44954638,1.27210970,0.00000000,2.29548416,0.95140577,0.51325627,0.12426919
-5.20160080,3.17102120,0.01231623,0.42174080,1.21801340,0.00000000,2.23354290,0.96022308,0.49151029,0.11849581
-5.19559780,3.07550033,0.01139851,0.39443833,1.16443716,0.00000000,2.17424141,0.97324282,0.47007565,0.11259356
-5.18959480,2.98721573,0.01059928,0.36811195,1.11253227,0.00000000,2.11920779,0.99085572,0.44942885,0.10666486
-5.18359180,2.90842148,0.00992525,0.34318354,1.06335489,0.00000000,2.06988063,1.01332080,0.42999898,0.10080753
-5.17758879,2.84102248,0.00938164,0.32001668,1.01784092,0.00000000,2.02746488,1.04075668,0.41215793,0.09511234
-5.17158579,2.78653531,0.00897210,0.29891197,0.97678629,0.00000000,1.99289726,1.07313937,0.39621323,0.08966096
-5.16558279,2.74606625,0.00869857,0.28010500,0.94083313,0.00000000,1.96682275,1.11030705,0.38240372,0.08452437
-5.15957979,2.72030712,0.00856126,0.26376663,0.91046213,0.00000000,1.94958317,1.15197177,0.37089820,0.07976169
-5.15357679,2.70954872,0.00855857,0.25000564,0.88599130,0.00000000,1.94121847,1.19773813,0.36179692,0.07541952
-5.14757379,2.71371136,0.00868708,0.23887327,0.86758076,0.00000000,1.94148063,1.24712820,0.35513576,0.07153180
-5.14157079,2.73239045,0.00894153,0.23036936,0.85524330,0.00000000,1.94985972,1.29961189,0.35089282,0.06812013
-5.13556778,2.76491533,0.00931484,0.22444964,0.84885990,0.00000000,1.96562077,1.35464153,0.34899698,0.06519456
-5.12956478,2.81041812,0.00979820,0.22103394,0.84819955,0.00000000,1.98784998,1.41168913,0.34933804,0.06275469
-5.12356178,2.86790944,0.01038117,0.22001468,0.85294217,0.00000000,2.01550817,1.47028472,0.35177778,0.06079116
-5.11755878,2.93635729,0.01105184,0.22126540,0.86270370,0.00000000,2.04748888,1.53005365,0.35616152,0.05928733
-5.11155578,3.01476512,0.01179706,0.22464882,0.87706204,0.00000000,2.08267864,1.59075111,0.36232953,0.05822102
-5.10555278,3.10224529,0.01260267,0.23002434,0.89558279,0.00000000,2.12001642,1.65229176,0.37012759,0.05756638
-5.09954977,3.19808409,0.01345386,0.23725433,0.91784343,0.00000000,2.15854958,1.71477259,0.37941651,0.05729568
-5.09354677,3.30179480,0.01433548,0.24620935,0.94345499,0.00000000,2.19748357,1.77848740,0.39007968,0.05738089
-5.08754377,3.41315590,0.01523250,0.25677190,0.97208016,0.00000000,2.23622291,1.84393150,0.40202875,0.05779518
-5.08154077,3.53223199,0.01613037,0.26883860,1.00344705,0.00000000,2.27440155,1.91179564,0.41520672,0.05851398
-5.07553777,3.65937579,0.01701551,0.28232103,1.03735793,0.00000000,2.31190096,1.98294853,0.42958864,0.05951589
-5.06953477,3.79521063,0.01787572,0.29714489,1.07369264,0.00000000,2.34885494,2.05840819,0.44517961,0.06078309
-5.06353177,3.94059347,0.01870060,0.31324793,1.11240651,0.00000000,2.38564094,2.13930236,0.46201042,0.06230154
-5.05752876,4.09655978,0.01948189,0.33057665,1.15352294,0.00000000,2.42285798,2.22681942,0.48013088,0.06406075
-5.05152576,4.26425248,0.02021381,0.34908208,1.19712098,0.00000000,2.46129231,2.32215127,0.49960129,0.06605324
-5.04552276,4.44483790,0.02089325,0.36871493,1.24331878,0.00000000,2.50187222,2.42643057,0.52048250,0.06827380
-5.03951976,4.63941284,0.02151994,0.38942034,1.29225345,0.00000000,2.54561421,2.54066494,0.54282511,0.07071845
-5.03351676,4.84890720,0.02209643,0.41113278,1.34405878,0.00000000,2.59356299,2.66567116,0.56665838,0.07338335
-5.02751376,5.07398717,0.02262804,0.43377120,1.39884172,0.00000000,2.64672820,2.80201270,0.59197952,0.07626358
-5.02151076,5.31496427,0.02312268,0.45723495,1.45665917,0.00000000,2.70602098,2.94994375,0.61874394,0.07935196
-5.01550775,5.57171527,0.02359049,0.48140063,1.51749615,0.00000000,2.77219332,3.10936317,0.64685710,0.08263792
-5.00950475,5.84361797,0.02404351,0.50612024,1.58124676,0.00000000,2.84578338,3.27978107,0.67616834,0.08610658
-5.00350175,6.12950682,0.02449516,0.53122058,1.64769902,0.00000000,2.92706927,3.46030065,0.70646729,0.08973796
-4.99749875,6.42765189,0.02495974,0.55650425,1.71652452,0.00000000,3.01603372,3.64961703,0.73748290,0.09350655
-4.99149575,6.73576320,0.02545179,0.58175201,1.78727358,0.00000000,3.11234138,3.84603407,0.76888551,0.09738107
-4.98549275,7.05102143,0.02598556,0.60672657,1.85937641,0.00000000,3.21532990,4.04749947,0.80029163,0.10132458
-4.97948974,7.37013448,0.02657440,0.63117747,1.93215026,0.00000000,3.32401522,4.25165713,0.83127167,0.10529493
-4.97348674,7.68941801,0.02723016,0.65484692,2.00481259,0.00000000,3.43711096,4.45591513,0.86135990,0.10924541
-4.96748374,8.00489668,0.02796272,0.67747627,2.07649948,0.00000000,3.55306086,4.65752656,0.89006665,0.11312574
-4.96148074,8.31242159,0.02877953,0.69881265,2.14628871,0.00000000,3.67008296,4.85367966,0.91689191,0.11688321
-4.95547774,8.60779849,0.02968526,0.71861551,2.21322625,0.00000000,3.78622309,5.04159314,0.94133992,0.12046400
-4.94947474,8.88692051,0.03068147,0.73666271,2.27635517,0.00000000,3.89941553,5.21861198,0.96293407,0.12381458
-4.94347174,9.14589901,0.03176648,0.75275576,2.33474533,0.00000000,4.00754775,5.38229905,0.98123152,0.12688315
-4.93746873,9.38118589,0.03293528,0.76672400,2.38752262,0.00000000,4.10852639,5.53051777,0.99583676,0.12962104
-4.93146573,9.58968137,0.03417948,0.77842752,2.43389623,0.00000000,4.20034154,5.66150158,1.00641384,0.13198395
-4.92546273,9.76882199,0.03548751,0.78775876,2.47318280,0.00000000,4.28112652,5.77390656,1.01269643,0.13393315
-4.91945973,9.91664457,0.03684472,0.79464270,2.50482615,0.00000000,4.34921079,5.86684455,1.01449561,0.13543634
-4.91345673,10.03182336,0.03823369,0.79903579,2.52841185,0.00000000,4.40316396,5.93989502,1.01170499,0.13646843
-4.90745373,10.11367923,0.03963455,0.80092379,2.54367599,0.00000000,4.44182936,5.99309534,1.00430300,0.13701190
-4.90145073,10.16216113,0.04102541,0.80031875,2.55050787,0.00000000,4.46434653,6.02691021,0.99235238,0.13705708
-4.89544772,10.17780187,0.04238279,0.79725536,2.54894662,0.00000000,4.47016210,6.04218227,0.97599700,0.13660201
-4.88944472,10.16165166,0.04368215,0.79178709,2.53917226,0.00000000,4.45902962,6.04006695,0.95545616,0.13565221
-4.88344172,10.11519375,0.04489841,0.78398239,2.52149161,0.00000000,4.43099914,6.02195552,0.93101675,0.13422014
-4.87743872,10.04024799,0.04600656,0.77392112,2.49632020,0.00000000,4.38639782,5.98939087,0.90302366,0.13232457
-4.87143572,9.93886800,0.04698220,0.76169166,2.46416118,0.00000000,4.32580336,5.94398107,0.87186887,0.12998977
-4.86543272,9.81323812,0.04780221,0.74738871,2.42558230,0.00000000,4.25001204,5.88731547,0.83797972,0.12724467
-4.85942971,9.66557606,0.04844526,0.73111193,2.38119252,0.00000000,4.16000336,5.82088805,0.80180691,0.12412190
-4.85342671,9.49804619,0.04889246,0.71296541,2.33161910,0.00000000,4.05690326,5.74603213,0.76381257,0.12065696
-4.84742371,9.31268786,0.04912783,0.69305800,2.27748657,0.00000000,3.94194765,5.66386955,0.72445893,0.11688729
-4.84142071,9.11136169,0.04913879,0.67150417,2.21939840,0.00000000,3.81644771,5.57527667,0.68419798,0.11285147
-4.83541771,8.89571548,0.04891658,0.64842546,2.15792208,0.00000000,3.68175827,5.48086832,0.64346229,0.10858854
-4.82941471,8.66717022,0.04845652,0.62395202,2.09357815,0.00000000,3.53925000,5.38099959,0.60265736,0.10413734
-4.82341171,8.42692504,0.04775826,0.59822422,2.02683337,0.00000000,3.39028600,5.27578456,0.56215552,0.09953601
-4.81740870,8.17597918,0.04682584,0.57139396,1.95809801,0.00000000,3.23620279,5.16512986,0.52229148,0.09482157
-4.81140570,7.91516771,0.04566765,0.54362543,1.88772694,0.00000000,3.07829561,5.04878018,0.48335950,0.09002960
-4.80540270,7.64520740,0.04429623,0.51509531,1.81602407,0.00000000,2.91780766,4.92637242,0.44561206,0.08519400
-4.79939970,7.36674855,0.04272804,0.48599207,1.74324945,0.00000000,2.75592252,4.79749476,0.40925990,0.08034683
-4.79339670,7.08042855,0.04098297,0.45651459,1.66962832,0.00000000,2.59375939,4.66174677,0.37447323,0.07551818
-4.78739370,6.78692326,0.03908388,0.42686977,1.59536129,0.00000000,2.43237013,4.51879708,0.34138397,0.07073610
-4.78139070,6.48699261,0.03705597,0.39726962,1.52063475,0.00000000,2.27273764,4.36843520,0.31008858,0.06602656
-4.77538769,6.18151759,0.03492610,0.36792762,1.44563091,0.00000000,2.11577509,4.21061483,0.28065159,0.06141341
-4.76938469,5.87152654,0.03272210,0.33905472,1.37053667,0.00000000,1.96232541,4.04548674,0.25310934,0.05691835
-4.76338169,5.55820946,0.03047208,0.31085520,1.29555092,0.00000000,1.81316085,3.87341972,0.22747387,0.05256092
-4.75737869,5.24292022,0.02820369,0.28352256,1.22088978,0.00000000,1.66898255,3.69500924,0.20373680,0.04835846
-4.75137569,4.92716680,0.02594350,0.25723561,1.14678965,0.00000000,1.53041993,3.51107397,0.18187310,0.04432613
-4.74537269,4.61259109,0.02371641,0.23215516,1.07350806,0.00000000,1.39803029,3.32264099,0.16184460,0.04047687
-4.73936968,4.30093971,0.02154515,0.20842124,1.00132227,0.00000000,1.27229843,3.13092112,0.14360323,0.03682142
-4.73336668,3.99402818,0.01944987,0.18615117,0.93052607,0.00000000,1.15363683,2.93727629,0.12709394,0.03336832
-4.72736368,3.69370072,0.01744789,0.16543841,0.86142490,0.00000000,1.04238637,2.74318095,0.11225731,0.03012398
-4.72136068,3.40178813,0.01555351,0.14635233,0.79432994,0.00000000,0.93881792,2.55017973,0.09903179,0.02709274
-4.71535768,3.12006600,0.01377794,0.12893876,0.72955135,0.00000000,0.84313469,2.35984380,0.08735572,0.02427692
-4.70935468,2.85021548,0.01212939,0.11322134,0.66739140,0.00000000,0.75547570,2.17372776,0.07716892,0.02167699
-4.70335168,2.59378816,0.01061320,0.09920357,0.60813768,0.00000000,0.67592003,1.99332903,0.06841419,0.01929168
-4.69734867,2.35217648,0.00923205,0.08687123,0.55205694,0.00000000,0.60449190,1.82005137,0.06103838,0.01711816
-4.69134567,2.12659069,0.00798634,0.07619535,0.49938987,0.00000000,0.54116637,1.65517353,0.05499337,0.01515222
-4.68534267,1.91804253,0.00687445,0.06713523,0.45034698,0.00000000,0.48587539,1.49982399,0.05023671,0.01338848
-4.67933967,1.72733602,0.00589324,0.05964160,0.40510587,0.00000000,0.43851400,1.35496209,0.04673217,0.01182061
-4.67333667,1.55506475,0.00503836,0.05365965,0.36380984,0.00000000,0.39894638,1.22136572,0.04444994,0.01044150
-4.66733367,1.40161534,0.00430476,0.04913182,0.32656799,0.00000000,0.36701146,1.09962521,0.04336675,0.00924354
-4.66133067,1.26717598,0.00368703,0.04600030,0.29345661,0.00000000,0.34252803,0.99014305,0.04346572,0.00821875
-4.65532766,1.15174936,0.00317982,0.04420914,0.26452169,0.00000000,0.32529898,0.89313865,0.04473602,0.00735905
-4.64932466,1.05516876,0.00277819,0.04370585,0.23978256,0.00000000,0.31511481,0.80865741,0.04717237,0.00665637
-4.64332166,0.97711648,0.00247790,0.04444266,0.21923614,0.00000000,0.31175624,0.73658321,0.05077437,0.00610286
