energy_ev,total_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.52076038,4.34800033,0.52151259,0.25665184,0.70348904,2.62597680,0.00928764,0.45029921,0.03576983,0.84885208
-3.51475738,4.34570554,0.51683790,0.26470825,0.68222163,2.62385029,0.00946288,0.43563583,0.03590048,0.85397761
-3.50875438,4.35712952,0.51383983,0.27392859,0.66406232,2.62913232,0.00965333,0.42267022,0.03612694,0.86206128
-3.50275138,4.38183789,0.51239859,0.28430259,0.64905436,2.64161728,0.00985952,0.41137035,0.03644675,0.87295420
-3.49674837,4.41916005,0.51236912,0.29579964,0.63718192,2.66097560,0.01008164,0.40166971,0.03685549,0.88645863
-3.49074537,4.46820747,0.51358385,0.30836742,0.62837165,2.68676652,0.01031947,0.39347192,0.03734678,0.90232933
-3.48474237,4.52789651,0.51585584,0.32193099,0.62249570,2.71845289,0.01057232,0.38665588,0.03791239,0.92027587
-3.47873937,4.59697494,0.51898253,0.33639239,0.61937607,2.75541767,0.01083903,0.38108143,0.03854229,0.93996586
-3.47273637,4.67405161,0.52274971,0.35163083,0.61879002,2.79698149,0.01111792,0.37659523,0.03922491,0.96102913
-3.46673337,4.75762867,0.52693593,0.36750369,0.62047641,2.84242108,0.01140677,0.37303644,0.03994727,0.98306300
-3.46073037,4.84613553,0.53131706,0.38384804,0.62414269,2.89098799,0.01170291,0.37024231,0.04069524,1.00563850
-3.45472736,4.93796411,0.53567105,0.40048308,0.62947250,2.94192730,0.01200316,0.36805317,0.04145383,1.02830749
-3.44872436,5.03150451,0.53978268,0.41721315,0.63613343,2.99449604,0.01230394,0.36631685,0.04220745,1.05061070
-3.44272136,5.12518066,0.54344821,0.43383152,0.64378496,3.04798099,0.01260132,0.36489244,0.04294029,1.07208645
-3.43671836,5.21748517,0.54647982,0.45012468,0.65208638,3.10171554,0.01289105,0.36365318,0.04363663,1.09227994
-3.43071536,5.30701263,0.54870973,0.46587711,0.66070434,3.15509540,0.01316874,0.36248854,0.04428120,1.11075281
-3.42471236,5.39249087,0.54999383,0.48087647,0.66932007,3.20759285,0.01342986,0.36130557,0.04485952,1.12709287
-3.41870935,5.47280922,0.55021477,0.49491880,0.67763602,3.25876929,0.01366991,0.36002929,0.04535825,1.14092351
-3.41270635,5.54704317,0.54928435,0.50781381,0.68538179,3.30828568,0.01388450,0.35860257,0.04576551,1.15191272
-3.40670335,5.61447471,0.54714518,0.51938990,0.69231921,3.35591073,0.01406947,0.35698510,0.04607120,1.15978124
-3.40070035,5.67460756,0.54377155,0.52949874,0.69824648,3.40152648,0.01422099,0.35515209,0.04626721,1.16430955
-3.39469735,5.72717684,0.53916939,0.53801927,0.70300128,3.44513093,0.01433569,0.35309224,0.04634763,1.16534356
-3.38869435,5.77215249,0.53337544,0.54486087,0.70646279,3.48683769,0.01441072,0.35080562,0.04630893,1.16279859
-3.38269135,5.80973633,0.52645547,0.54996563,0.70855249,3.52687224,0.01444386,0.34830115,0.04615000,1.15666147
-3.37668834,5.84035245,0.51850184,0.55330957,0.70923395,3.56556506,0.01443356,0.34559410,0.04587218,1.14699070
-3.37068534,5.86463114,0.50963016,0.55490275,0.70851138,3.60334145,0.01437902,0.34270355,0.04547917,1.13391457
-3.36468234,5.88338680,0.49997544,0.55478831,0.70642724,3.64070833,0.01428021,0.33964996,0.04497694,1.11762720
-3.35867934,5.89759038,0.48968772,0.55304036,0.70305879,3.67823848,0.01413784,0.33645300,0.04437346,1.09838272
-3.35267634,5.90833741,0.47892725,0.54976100,0.69851399,3.71655260,0.01395342,0.33312969,0.04367851,1.07648768
-3.34667334,5.91681275,0.46785958,0.54507645,0.69292661,3.75629987,0.01372914,0.32969282,0.04290332,1.05229210
-3.34067034,5.92425353,0.45665063,0.53913249,0.68645101,3.79813779,0.01346788,0.32615000,0.04206022,1.02617934
-3.33466733,5.93191161,0.44546185,0.53208953,0.67925663,3.84271211,0.01317308,0.32250296,0.04116230,0.99855535
-3.32866433,5.94101732,0.43444582,0.52411742,0.67152249,3.89063763,0.01284872,0.31874753,0.04022302,0.96983760
-3.32266133,5.95274580,0.42374231,0.51539025,0.66343179,3.94248074,0.01249914,0.31487400,0.03925580,0.94044420
-3.31665833,5.96818737,0.41347503,0.50608142,0.65516695,3.99874437,0.01212898,0.31086799,0.03827377,0.91078368
-3.31065533,5.98832301,0.40374915,0.49635915,0.64690517,4.05985595,0.01174309,0.30671166,0.03728938,0.88124564
-3.30465233,6.01400562,0.39464968,0.48638252,0.63881457,4.12615869,0.01134636,0.30238533,0.03631417,0.85219282
-3.29864932,6.04594768,0.38624077,0.47629836,0.63105117,4.19790647,0.01094369,0.29786929,0.03535861,0.82395466
-3.29264632,6.08471517,0.37856590,0.46623882,0.62375658,4.27526215,0.01053989,0.29314577,0.03443191,0.79682266
-3.28664332,6.13072745,0.37164899,0.45631986,0.61705653,4.35829904,0.01013954,0.28820089,0.03354197,0.77104741
-3.28064032,6.18426236,0.36549621,0.44664051,0.61106012,4.44700516,0.00974705,0.28302653,0.03269537,0.74683752
-3.27463732,6.24546556,0.36009854,0.43728298,0.60585974,4.54128942,0.00936649,0.27762199,0.03189740,0.72436008
-3.26863432,6.31436294,0.35543483,0.42831330,0.60153160,4.64098918,0.00900168,0.27199531,0.03115212,0.70374267
-3.26263132,6.39087470,0.35147518,0.41978260,0.59813664,4.74587827,0.00865608,0.26616416,0.03046251,0.68507650
-3.25662831,6.47482989,0.34818447,0.41172875,0.59572182,4.85567482,0.00833285,0.26015632,0.02983057,0.66842050
-3.25062531,6.56598030,0.34552595,0.40417828,0.59432152,4.97004814,0.00803484,0.25400959,0.02925749,0.65380598
-3.24462231,6.66401260,0.34346450,0.39714837,0.59395897,5.08862439,0.00776460,0.24777115,0.02874377,0.64124159
-3.23861931,6.76855821,0.34196955,0.39064881,0.59464766,5.21099060,0.00752441,0.24149652,0.02828940,0.63071817
-3.23261631,6.87920059,0.34101750,0.38468394,0.59639250,5.33669719,0.00731628,0.23524796,0.02789391,0.62221348
-3.22661331,6.99547999,0.34059346,0.37925422,0.59919080,5.46525917,0.00714201,0.22909256,0.02755652,0.61569622
-3.22061031,7.11689608,0.34069223,0.37435767,0.60303289,5.59615666,0.00700315,0.22310002,0.02727619,0.61112954
-3.21460730,7.24290925,0.34131859,0.36999093,0.60790250,5.72883526,0.00690105,0.21734028,0.02705168,0.60847366
-3.20860430,7.37294148,0.34248676,0.36615007,0.61377688,5.86270726,0.00683684,0.21188104,0.02688156,0.60768777
-3.20260130,7.50637796,0.34421913,0.36283110,0.62062655,5.99715460,0.00681143,0.20678540,0.02676419,0.60873103
-3.19659830,7.64257046,0.34654441,0.36003024,0.62841504,6.13153430,0.00682550,0.20210963,0.02669777,0.61156290
-3.19059530,7.78084363,0.34949518,0.35774400,0.63709835,6.26518727,0.00687945,0.19790127,0.02668028,0.61614271
-3.18459230,7.92050498,0.35310503,0.35596909,0.64662454,6.39745098,0.00697343,0.19419746,0.02670947,0.62242875
-3.17858929,8.06085900,0.35740554,0.35470221,0.65693320,6.52767624,0.00710726,0.19102381,0.02678285,0.63037699
-3.17258629,8.20122573,0.36242312,0.35393980,0.66795520,6.65524794,0.00728041,0.18839362,0.02689769,0.63993942
-3.16658329,8.34096324,0.36817598,0.35367776,0.67961256,6.77960938,0.00749200,0.18630762,0.02705103,0.65106242
-3.16058029,8.47949358,0.37467135,0.35391111,0.69181853,6.90028929,0.00774071,0.18475410,0.02723970,0.66368498
-3.15457729,8.61633078,0.38190313,0.35463364,0.70447810,7.01693020,0.00802484,0.18370951,0.02746036,0.67773717
-3.14857429,8.75110958,0.38985005,0.35583765,0.71748866,7.12931690,0.00834220,0.18313943,0.02770956,0.69313875
-3.14257129,8.88361296,0.39847455,0.35751355,0.73074108,7.23740291,0.00869017,0.18299981,0.02798384,0.70979807
-3.13656828,9.01379666,0.40772221,0.35964954,0.74412098,7.34133341,0.00906568,0.18323854,0.02827976,0.72761131
-3.13056528,9.14180859,0.41752207,0.36223122,0.75751039,7.44146255,0.00946519,0.18379712,0.02859405,0.74646211
-3.12456228,9.26800134,0.42778752,0.36524120,0.77078944,7.53836352,0.00988477,0.18461250,0.02892365,0.76622152
-3.11855928,9.39293618,0.43841798,0.36865872,0.78383827,7.63282980,0.01032010,0.18561891,0.02926581,0.78674839
-3.11255628,9.51737730,0.44930103,0.37245917,0.79653899,7.72586665,0.01076652,0.18674976,0.02961817,0.80789014
-3.10655328,9.64227565,0.46031512,0.37661376,0.80877761,7.81867213,0.01121909,0.18793932,0.02997882,0.82948380
-3.10055028,9.76874211,0.47133261,0.38108915,0.82044585,7.91260749,0.01167269,0.18912440,0.03034629,0.85135752
-3.09454727,9.89801054,0.48222299,0.38584718,0.83144284,8.00915766,0.01212205,0.19024578,0.03071961,0.87333230
-3.08854427,10.03139183,0.49285620,0.39084479,0.84167656,8.10988280,0.01256191,0.19124950,0.03109828,0.89522405
-3.08254127,10.17022046,0.50310590,0.39603408,0.85106505,8.21636257,0.01298703,0.19208791,0.03148220,0.91684588
-3.07653827,10.31579601,0.51285254,0.40136256,0.85953733,8.33013541,0.01339238,0.19272045,0.03187161,0.93801068
-3.07053527,10.46932188,0.52198616,0.40677365,0.86703401,8.45263522,0.01377318,0.19311426,0.03226701,0.95853381
-3.06453227,10.63184432,0.53040881,0.41220753,0.87350764,8.58512834,0.01412503,0.19324447,0.03266905,0.97823595
-3.05852926,10.80419453,0.53803655,0.41760209,0.87892273,8.72865367,0.01444398,0.19309435,0.03307837,0.99694602
-3.05252626,10.98693681,0.54480106,0.42289429,0.88325562,8.88396880,0.01472666,0.19265514,0.03349552,1.01450410
-3.04652326,11.18032530,0.55065065,0.42802160,0.88649403,9.05150477,0.01497031,0.19192570,0.03392081,1.03076429
-3.04052026,11.38427162,0.55555102,0.43292372,0.88863654,9.23133175,0.01517288,0.19091202,0.03435421,1.04559737
-3.03451726,11.59832523,0.55948541,0.43754431,0.88969192,9.42313741,0.01533305,0.18962650,0.03479525,1.05889327
-3.02851426,11.82166764,0.56245453,0.44183279,0.88967838,9.62621931,0.01545028,0.18808708,0.03524295,1.07056311
-3.02251126,12.05312101,0.56447608,0.44574609,0.88862279,9.83949178,0.01552481,0.18631633,0.03569577,1.08054090
-3.01650825,12.29117098,0.56558401,0.44925030,0.88655996,10.06150730,0.01555763,0.18434042,0.03615165,1.08878474
-3.01050525,12.53400314,0.56582758,0.45232204,0.88353184,10.29049168,0.01555050,0.18218802,0.03660797,1.09527738
-3.00450225,12.77955142,0.56527016,0.45494964,0.87958690,10.52439167,0.01550582,0.17988926,0.03706168,1.10002630
-2.99849925,13.02555691,0.56398792,0.45713401,0.87477946,10.76093329,0.01542665,0.17747468,0.03750934,1.10306316
-2.99249625,13.26963449,0.56206839,0.45888907,0.86916919,10.99768837,0.01531653,0.17497432,0.03794727,1.10444265
-2.98649325,13.50934482,0.55960880,0.46024191,0.86282063,11.23214698,0.01517947,0.17241684,0.03837168,1.10424086
-2.98049025,13.74226895,0.55671442,0.46123253,0.85580278,11.46179281,0.01501979,0.16982883,0.03877882,1.10255316
-2.97448724,13.96608263,0.55349672,0.46191324,0.84818876,11.68417864,0.01484200,0.16723426,0.03916515,1.09949172
-2.96848424,14.17862753,0.55007140,0.46234772,0.84005547,11.89699921,0.01465072,0.16465416,0.03952748,1.09518277
-2.96248124,14.37797698,0.54655640,0.46260981,0.83148329,12.09815872,0.01445054,0.16210642,0.03986312,1.08976376
-2.95647824,14.56249366,0.54306977,0.46278203,0.82255577,12.28583068,0.01424592,0.15960582,0.04016998,1.08338036
-2.95047524,14.73087731,0.53972747,0.46295385,0.81335924,12.45850807,0.01404111,0.15716421,0.04044669,1.07618363
-2.94447224,14.88220093,0.53664120,0.46321989,0.80398237,12.61504212,0.01384002,0.15479083,0.04069267,1.06832729
-2.93846923,15.01593420,0.53391615,0.46367786,0.79451560,12.75466860,0.01364620,0.15249278,0.04090810,1.05996517
-2.93246623,15.13195346,0.53164894,0.46442649,0.78505044,12.87702090,0.01346277,0.15027549,0.04109398,1.05124890
-2.92646323,15.23053804,0.52992557,0.46556334,0.77567858,12.98212977,0.01329236,0.14814328,0.04125205,1.04232585
-2.92046023,15.31235319,0.52881964,0.46718252,0.76649085,13.07040997,0.01313712,0.14609992,0.04138471,1.03333736
-2.91445723,15.37842045,0.52839077,0.46937244,0.75757594,13.14263473,0.01299871,0.14414902,0.04149491,1.02441704
-2.90845423,15.43007664,0.52868343,0.47221351,0.74901896,13.19989908,0.01287829,0.14229446,0.04158600,1.01568939
-2.90245123,15.46892309,0.52972609,0.47577583,0.74089979,13.24357395,0.01277659,0.14054058,0.04166161,1.00726848
-2.89644822,15.49676725,0.53153084,0.48011698,0.73329133,13.27525279,0.01269386,0.13889227,0.04172546,0.99925670
-2.89044522,15.51555895,0.53409349,0.48527992,0.72625763,13.29669304,0.01263000,0.13735491,0.04178116,0.99174363
-2.88444222,15.52732376,0.53739423,0.49129096,0.71985202,13.30975483,0.01258455,0.13593408,0.04183211,0.98480497
-2.87843922,15.53409620,0.54139870,0.49815806,0.71411530,13.31633937,0.01255674,0.13463521,0.04188128,0.97850150
-2.87243622,15.53785537,0.54605967,0.50586944,0.70907406,13.31832927,0.01254556,0.13346307,0.04193116,0.97287824
-2.86643322,15.54046542,0.55131904,0.51439245,0.70473928,13.31753325,0.01254977,0.13242117,0.04198357,0.96796368
-2.86043022,15.54362309,0.55711035,0.52367311,0.70110522,13.31563696,0.01256797,0.13151117,0.04203966,0.96376930
-2.85442721,15.54881427,0.56336147,0.53363603,0.69814881,13.31416164,0.01259864,0.13073227,0.04209986,0.96028942
-2.84842421,15.55728068,0.56999755,0.54418504,0.69582947,13.31443173,0.01264013,0.13008065,0.04216388,0.95750136
-2.84242121,15.56999785,0.57694396,0.55520445,0.69408948,13.31755205,0.01269077,0.12954905,0.04223076,0.95536609
-2.83641821,15.58766430,0.58412922,0.56656095,0.69285499,13.32439483,0.01274885,0.12912650,0.04229896,0.95382933
-2.83041521,15.61070195,0.59148765,0.57810626,0.69203755,13.33559611,0.01281265,0.12879820,0.04236649,0.95282316
-2.82441221,15.63926659,0.59896171,0.58968026,0.69153619,13.35156089,0.01288051,0.12854564,0.04243100,0.95226812
-2.81840920,15.67326735,0.60650385,0.60111480,0.69124003,13.37247575,0.01295085,0.12834685,0.04248998,0.95207568
-2.81240620,15.71239335,0.61407781,0.61223782,0.69103127,13.39832757,0.01302219,0.12817698,0.04254087,0.95215108
-2.80640320,15.75614568,0.62165920,0.62287786,0.69078850,13.42892676,0.01309321,0.12800891,0.04258127,0.95239645
-2.80040020,15.80387260,0.62923545,0.63286863,0.69039018,13.46393329,0.01316281,0.12781415,0.04260906,0.95271393
-2.79439720,15.85480620,0.63680503,0.64205359,0.68971815,13.50288398,0.01323014,0.12756375,0.04262252,0.95300880
-2.78839420,15.90809846,0.64437594,0.65029032,0.68866108,13.54521971,0.01329463,0.12722932,0.04262043,0.95319240
-2.78239120,15.96285536,0.65196365,0.65745450,0.68711764,13.59031123,0.01335608,0.12678408,0.04260213,0.95318466
-2.77638819,16.01816782,0.65958846,0.66344335,0.68499937,13.63748295,0.01341466,0.12620384,0.04256759,0.95291623
-2.77038519,16.07313881,0.66727252,0.66817842,0.68223302,13.68603406,0.01347095,0.12546790,0.04251738,0.95232993
-2.76438219,16.12690614,0.67503662,0.67160760,0.67876239,13.73525705,0.01352599,0.12455983,0.04245260,0.95138168
-2.75837919,16.17866121,0.68289687,0.67370628,0.67454954,13.78445365,0.01358125,0.12346808,0.04237490,0.95004062
-2.75237619,16.22766406,0.69086161,0.67447762,0.66957536,13.83294869,0.01363862,0.12218642,0.04228632,0.94828873
-2.74637319,16.27325548,0.69892855,0.67395198,0.66383956,13.88010271,0.01370042,0.12071410,0.04218919,0.94611969
-2.74037019,16.31486701,0.70708243,0.67218551,0.65735997,13.92532377,0.01376929,0.11905589,0.04208608,0.94353734
-2.73436718,16.35202997,0.71529327,0.66925798,0.65017141,13.96807950,0.01384818,0.11722182,0.04197959,0.94055369
-2.72836418,16.38438431,0.72351543,0.66526996,0.64232406,14.00791001,0.01394022,0.11522687,0.04187233,0.93718669
-2.72236118,16.41168832,0.73168737,0.66033957,0.63388145,14.04444210,0.01404863,0.11309033,0.04176677,0.93345789
-2.71635818,16.43382973,0.73973240,0.65459875,0.62491836,14.07740540,0.01417662,0.11083517,0.04166515,0.92939017
-2.71035518,16.45083878,0.74756018,0.64818947,0.61551845,14.10665031,0.01432721,0.10848730,0.04156948,0.92500566
-2.70435218,16.46290333,0.75506906,0.64125983,0.60577202,14.13216787,0.01450320,0.10607473,0.04148146,0.92032404
-2.69834917,16.47038594,0.76214917,0.63396027,0.59577392,14.15411096,0.01470694,0.10362681,0.04140251,0.91536126
-2.69234617,16.47384237,0.76868606,0.62644013,0.58562154,14.17281629,0.01494029,0.10117348,0.04133373,0.91012884
-2.68634317,16.47404098,0.77456484,0.61884449,0.57541332,14.18882640,0.01520451,0.09874456,0.04127602,0.90463372
-2.68034017,16.47198171,0.77967460,0.61131157,0.56524740,14.20291041,0.01550019,0.09636921,0.04123006,0.89887879
-2.67433717,16.46891373,0.78391295,0.60397064,0.55522081,14.21608240,0.01582720,0.09407549,0.04119645,0.89286391
-2.66833417,16.46634991,0.78719051,0.59694055,0.54542892,14.22961601,0.01618468,0.09189001,0.04117572,0.88658751
-2.66233117,16.46607690,0.78943517,0.59032878,0.53596532,14.24505374,0.01657107,0.08983774,0.04116848,0.88004865
-2.65632816,16.47015868,0.79059592,0.58423111,0.52692185,14.26420945,0.01698417,0.08794198,0.04117548,0.87324927
-2.65032516,16.48093212,0.79064620,0.57873180,0.51838896,14.28916255,0.01742124,0.08622437,0.04119767,0.86619676
-2.64432216,16.50099259,0.78958652,0.57390407,0.51045607,14.32224238,0.01787908,0.08470499,0.04123629,0.85890643
-2.63831916,16.53316816,0.78744632,0.56981102,0.50321198,14.36600158,0.01835421,0.08340258,0.04129289,0.85140386
-2.63231616,16.58048096,0.78428501,0.56650663,0.49674513,14.42317734,0.01884304,0.08233466,0.04136942,0.84372691
-2.62631316,16.64609469,0.78019205,0.56403683,0.49114366,14.49663982,0.01934203,0.08151775,0.04146815,0.83592735
-2.62031016,16.73324788,0.77528609,0.56244056,0.48649518,14.58932759,0.01984785,0.08096744,0.04159175,0.82807172
-2.61430715,16.84517295,0.76971321,0.56175052,0.48288620,14.70417033,0.02035759,0.08069850,0.04174316,0.82024162
-2.60830415,16.98500195,0.76364419,0.56199371,0.48040111,14.84399981,0.02086888,0.08072478,0.04192562,0.81253317
-2.60230115,17.15566067,0.75727096,0.56319151,0.47912082,15.01145082,0.02138004,0.08105909,0.04214246,0.80505557
-2.59629815,17.35975375,0.75080213,0.56535946,0.47912097,15.20885458,0.02189019,0.08171293,0.04239712,0.79792894
-2.59029515,17.59944411,0.74445800,0.56850643,0.48046989,15.43812782,0.02239931,0.08269611,0.04269290,0.79128133
-2.58429215,17.87633113,0.73846477,0.57263359,0.48322626,15.70066143,0.02290826,0.08401632,0.04303288,0.78524499
-2.57828914,18.19133226,0.73304848,0.57773285,0.48743671,15.99721329,0.02341878,0.08567856,0.04341978,0.77995219
-2.57228614,18.54457376,0.72842857,0.58378517,0.49313337,16.32781005,0.02393343,0.08768457,0.04385573,0.77553053
-2.56628314,18.93529608,0.72481135,0.59075872,0.50033165,16.69166315,0.02445551,0.09003224,0.04434220,0.77209812
-2.56028014,19.36177941,0.72238359,0.59860705,0.50902818,17.08710385,0.02498892,0.09271508,0.04487980,0.76975869
-2.55427714,19.82129491,0.72130637,0.60726744,0.51919929,17.51154213,0.02553803,0.09572169,0.04546820,0.76859697
-2.54827414,20.31008569,0.72170945,0.61665965,0.53079990,17.96145321,0.02610745,0.09903536,0.04610601,0.76867444
-2.54227114,20.82338135,0.72368626,0.62668507,0.54376304,18.43239479,0.02670190,0.10263381,0.04679074,0.77002572
-2.53626813,21.35544795,0.72728986,0.63722650,0.55800004,18.91905667,0.02732595,0.10648910,0.04751875,0.77265572
-2.53026513,21.89967413,0.73252982,0.64814869,0.57340133,19.41534325,0.02798385,0.11056767,0.04828528,0.77653770
-2.52426213,22.44869220,0.73937036,0.65929954,0.58983792,19.91448755,0.02867934,0.11483059,0.04908448,0.78161239
-2.51825913,22.99453144,0.74772970,0.67051215,0.60716344,20.40919428,0.02941543,0.11923402,0.04990953,0.78778812
-2.51225613,23.52879927,0.75748073,0.68160755,0.62521672,20.89180776,0.03019427,0.12372980,0.05075272,0.79494200
-2.50625313,24.04288440,0.76845302,0.69239815,0.64382471,21.35449921,0.03101699,0.12826627,0.05160562,0.80292218
-2.50025013,24.52817495,0.78043618,0.70269168,0.66280576,21.78946702,0.03188359,0.13278915,0.05245928,0.81155097
-2.49424712,24.97628372,0.79318438,0.71229561,0.68197298,22.18914279,0.03279285,0.13724260,0.05330438,0.82062892
-2.48824412,25.37927233,0.80642204,0.72102177,0.70113770,22.54639551,0.03374229,0.14157033,0.05413146,0.82993939
-2.48224112,25.72986594,0.81985049,0.72869106,0.72011281,22.85472634,0.03472814,0.14571671,0.05493108,0.83925382
-2.47623812,26.02165064,0.83315534,0.73513806,0.73871592,23.10844681,0.03574534,0.14962803,0.05569408,0.84833726
-2.47023512,26.24924629,0.84601448,0.74021534,0.75677231,23.30283389,0.03678761,0.15325351,0.05641171,0.85695407
-2.46423212,26.40844895,0.85810633,0.74379737,0.77411756,23.43425651,0.03784751,0.15654646,0.05707582,0.86487368
-2.45822911,26.49633797,0.86911826,0.74578377,0.79059986,23.50026932,0.03891654,0.15946522,0.05767901,0.87187613
-2.45222611,26.51134480,0.87875472,0.74610202,0.80608191,23.49967080,0.03998533,0.16197402,0.05821475,0.87775740
-2.44622311,26.45328169,0.88674509,0.74470925,0.82044260,23.43252440,0.04104373,0.16404374,0.05867751,0.88233425
-2.44022011,26.32333047,0.89285075,0.74159341,0.83357826,23.30014279,0.04208109,0.16565242,0.05906281,0.88544859
-2.43421711,26.12399271,0.89687147,0.73677351,0.84540370,23.10503672,0.04308639,0.16678573,0.05936732,0.88697125
-2.42821411,25.85900414,0.89865066,0.73029913,0.85585285,22.85083102,0.04404856,0.16743714,0.05958889,0.88680503
-2.42221111,25.53321721,0.89807953,0.72224921,0.86487928,22.54215164,0.04495665,0.16760805,0.05972660,0.88488712
-2.41620810,25.15245651,0.89509996,0.71273014,0.87245632,22.18448808,0.04580014,0.16730761,0.05978076,0.88119070
-2.41020510,24.72335250,0.88970613,0.70187328,0.87857702,21.78403634,0.04656912,0.16655244,0.05975294,0.87572580
-2.40420210,24.25315922,0.88194471,0.68983199,0.88325378,21.34752781,0.04725462,0.16536624,0.05964592,0.86853937
-2.39819910,23.74956197,0.87191387,0.67677829,0.88651768,20.88204965,0.04784874,0.16377911,0.05946372,0.85971465
-2.39219610,23.22048070,0.85976098,0.66289917,0.88841759,20.39486205,0.04834488,0.16182687,0.05921151,0.84936963
-2.38619310,22.67387469,0.84567913,0.64839280,0.88901885,19.89321767,0.04873791,0.15955020,0.05889553,0.83765498
-2.38019010,22.11755380,0.82990276,0.63346458,0.88840175,19.38418812,0.04902425,0.15699367,0.05852308,0.82475113
-2.37418709,21.55900108,0.81270231,0.61832319,0.88665960,18.87450190,0.04920200,0.15420478,0.05810230,0.81086477
-2.36818409,21.00521080,0.79437822,0.60317679,0.88389660,18.37039772,0.04927089,0.15123282,0.05764208,0.79622483
-2.36218109,20.46254571,0.77525444,0.58822926,0.88022544,17.87749647,0.04923235,0.14812789,0.05715191,0.78107787
-2.35617809,19.93661645,0.75567151,0.57367676,0.87576476,17.40069463,0.04908935,0.14493981,0.05664158,0.76568310
-2.35017509,19.43218552,0.73597952,0.55970453,0.87063652,16.94408129,0.04884637,0.14171709,0.05612103,0.75030714
-2.34417209,18.95309753,0.71653103,0.54648395,0.86496344,16.51088003,0.04850923,0.13850606,0.05560008,0.73521847
-2.33816908,18.50223672,0.69767404,0.53417004,0.85886644,16.10341676,0.04808491,0.13535003,0.05508813,0.72068191
-2.33216608,18.08151213,0.67974525,0.52289924,0.85246247,15.72311347,0.04758139,0.13228858,0.05459392,0.70695302
-2.32616308,17.69187007,0.66306357,0.51278768,0.84586253,15.37050743,0.04700744,0.12935703,0.05412526,0.69427275
-2.32016008,17.33333267,0.64792407,0.50392973,0.83917015,15.04529465,0.04637243,0.12658607,0.05368876,0.68286225
-2.31415708,17.00506088,0.63459232,0.49639704,0.83248030,14.74639575,0.04568613,0.12400150,0.05328965,0.67291812
-2.30815408,16.70543928,0.62329932,0.49023789,0.82587880,14.47204172,0.04495857,0.12162421,0.05293159,0.66460813
-2.30215108,16.43217966,0.61423691,0.48547699,0.81944220,14.21987648,0.04419983,0.11947023,0.05261657,0.65806750
-2.29614807,16.18243960,0.60755379,0.48211552,0.81323817,13.98707270,0.04341993,0.11755102,0.05234482,0.65339585
-2.29014507,15.95295205,0.60335226,0.48013166,0.80732628,13.77045675,0.04262871,0.11587381,0.05211487,0.65065493
-2.28414207,15.74016129,0.60168561,0.47948132,0.80175912,13.56663868,0.04183574,0.11444206,0.05192360,0.64986709
-2.27813907,15.54036070,0.60255635,0.48009924,0.79658370,13.37214260,0.04105022,0.11325606,0.05176643,0.65101469
-2.27213607,15.34982784,0.60591534,0.48190042,0.79184304,13.18353320,0.04028096,0.11231348,0.05163752,0.65404043
-2.26613307,15.16495226,0.61166191,0.48478183,0.78757778,12.99753410,0.03953627,0.11161006,0.05153010,0.65884859
-2.26013007,14.98235213,0.61964500,0.48862439,0.78382779,12.81113443,0.03882398,0.11114024,0.05143677,0.66530727
-2.25412706,14.79897614,0.62966558,0.49329536,0.78063364,12.62168003,0.03815139,0.11089780,0.05134987,0.67325158
-2.24812406,14.61218782,0.64148020,0.49865094,0.77803782,12.42694698,0.03752523,0.11087644,0.05126193,0.68248778
-2.24212106,14.41983036,0.65480583,0.50453918,0.77608575,12.22519539,0.03695165,0.11107034,0.05116602,0.69279826
-2.23611806,14.22027060,0.66932596,0.51080324,0.77482638,12.01520263,0.03643620,0.11147464,0.05105617,0.70394736
-2.23011506,14.01242191,0.68469787,0.51728482,0.77431237,11.79627577,0.03598383,0.11208579,0.05092770,0.71568777
-2.22411206,13.79574646,0.70056093,0.52382786,0.77459993,11.56824391,0.03559886,0.11290188,0.05077757,0.72776749
-2.21810905,13.57023824,0.71654571,0.53028228,0.77574808,11.33143209,0.03528499,0.11392281,0.05060460,0.73993706
-2.21210605,13.33638852,0.73228376,0.53650789,0.77781753,11.08661867,0.03504530,0.11515037,0.05040965,0.75195684
-2.20610305,13.09513658,0.74741752,0.54237807,0.78086908,10.83497910,0.03488227,0.11658818,0.05019574,0.76360407
-2.20010005,12.84780822,0.76161024,0.54778342,0.78496149,10.57801915,0.03479777,0.11824154,0.04996803,0.77467954
-2.19409705,12.59604538,0.77455536,0.55263489,0.79014901,10.31750077,0.03479312,0.12011717,0.04973377,0.78501344
-2.18809405,12.34173004,0.78598498,0.55686659,0.79647854,10.05536422,0.03486910,0.12222277,0.04950208,0.79447019
-2.18209105,12.08690546,0.79567707,0.56043777,0.80398646,9.79364961,0.03502594,0.12456659,0.04928374,0.80295208
-2.17608804,11.83369783,0.80346117,0.56333422,0.81269528,9.53442091,0.03526340,0.12715682,0.04909081,0.81040143
-2.17008504,11.58424110,0.80922208,0.56556870,0.82261031,9.27969535,0.03558076,0.13000099,0.04893626,0.81680120
-2.16408204,11.34060730,0.81290165,0.56718038,0.83371630,9.03138032,0.03597678,0.13310530,0.04883351,0.82217397
-2.15807904,11.10474447,0.81449841,0.56823346,0.84597444,8.79121970,0.03644977,0.13647394,0.04879591,0.82657928
