energy_ev,total_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.22561281,2.50279072,0.89617741,1.38093623,0.02430053,1.03419672,0.27412325,0.01093810
-5.21960980,2.52737362,0.90357497,1.38694013,0.02625440,1.02683691,0.28687006,0.01104282
-5.21360680,2.55683167,0.91222841,1.39528438,0.02828278,1.02234862,0.29960998,0.01115570
-5.20760380,2.59055261,0.92207383,1.40573448,0.03035659,1.02075704,0.31212217,0.01127354
-5.20160080,2.62780188,0.93303496,1.41797160,0.03244451,1.02202686,0.32418686,0.01139280
-5.19559780,2.66773582,0.94502308,1.43159917,0.03451367,1.02606068,0.33558998,0.01150967
-5.18959480,2.70941993,0.95793745,1.44615340,0.03653034,1.03269987,0.34612775,0.01162018
-5.18359180,2.75185132,0.97166579,1.46111688,0.03846079,1.04172770,0.35561108,0.01172034
-5.17758879,2.79398429,0.98608485,1.47593479,0.04027209,1.05287435,0.36386979,0.01180624
-5.17158579,2.83475758,1.00106081,1.49003274,0.04193301,1.06582346,0.37075624,0.01187420
-5.16558279,2.87312204,1.01644926,1.50283528,0.04341486,1.08021968,0.37614851,0.01192084
-5.15957979,2.90806723,1.03209470,1.51378428,0.04469224,1.09567686,0.37995278,0.01194320
-5.15357679,2.93864569,1.04782959,1.52235602,0.04574379,1.11178631,0.38210501,0.01193884
-5.14757379,2.96399375,1.06347290,1.52807642,0.04655268,1.12812484,0.38257170,0.01190585
-5.14157079,2.98334809,1.07882831,1.53053359,0.04710707,1.14426225,0.38134977,0.01184291
-5.13556778,2.99605758,1.09368239,1.52938725,0.04740033,1.15976804,0.37846557,0.01174930
-5.12956478,3.00159004,1.10780293,1.52437479,0.04743110,1.17421737,0.37397308,0.01162490
-5.12356178,2.99953429,1.12093784,1.51531386,0.04720315,1.18719617,0.36795129,0.01147012
-5.11755878,2.98959792,1.13281496,1.50210177,0.04672510,1.19830563,0.36050104,0.01128588
-5.11155578,2.97160143,1.14314314,1.48471192,0.04600996,1.20716619,0.35174128,0.01107350
-5.10555278,2.94546977,1.15161484,1.46318781,0.04507454,1.21342134,0.34180510,0.01083469
-5.09954977,2.91122228,1.15791049,1.43763541,0.04393878,1.21674132,0.33083554,0.01057141
-5.09354677,2.86896208,1.16170464,1.40821426,0.04262502,1.21682716,0.31898150,0.01028582
-5.08754377,2.81886577,1.16267393,1.37512824,0.04115721,1.21341487,0.30639375,0.00998016
-5.08154077,2.76117439,1.16050657,1.33861646,0.03956013,1.20628017,0.29322142,0.00965676
-5.07553777,2.69618605,1.15491308,1.29894489,0.03785873,1.19524348,0.27960879,0.00931790
-5.06953477,2.62425063,1.14563767,1.25639907,0.03607743,1.18017508,0.26569276,0.00896583
-5.06353177,2.54576649,1.13246991,1.21127807,0.03423957,1.16100024,0.25160084,0.00860269
-5.05752876,2.46117905,1.11525580,1.16389000,0.03236701,1.13770396,0.23744976,0.00823055
-5.05152576,2.37098066,1.09390774,1.11454872,0.03047972,1.11033487,0.22334469,0.00785135
-5.04552276,2.27571128,1.06841268,1.06357183,0.02859565,1.07900808,0.20937898,0.00746696
-5.03951976,2.17595907,1.03883795,1.01127950,0.02673053,1.04390643,0.19563432,0.00707917
-5.03351676,2.07236032,1.00533426,0.95799383,0.02489792,1.00527990,0.18218132,0.00668971
-5.02751376,1.96559789,0.96813565,0.90403843,0.02310926,0.96344300,0.16908032,0.00630027
-5.02151076,1.85639781,0.92755618,0.84973787,0.02137401,0.91877003,0.15638236,0.00591253
-5.01550775,1.74552343,0.88398354,0.79541668,0.01969980,0.87168812,0.14413021,0.00552817
-5.00950475,1.63376726,0.83786976,0.74139775,0.01809267,0.82266844,0.13235941,0.00514887
-5.00350175,1.52194034,0.78971941,0.68799997,0.01655725,0.77221567,0.12109918,0.00477632
-4.99749875,1.41085965,0.74007600,0.63553514,0.01509699,0.72085623,0.11037324,0.00441219
-4.99149575,1.30133401,0.68950699,0.58430428,0.01371435,0.66912579,0.10020047,0.00405815
-4.98549275,1.19414907,0.63858840,0.53459340,0.01241096,0.61755659,0.09059540,0.00371583
-4.97948974,1.09005231,0.58788948,0.48666904,0.01118780,0.56666499,0.08156856,0.00338680
-4.97348674,0.98973868,0.53795834,0.44077389,0.01004528,0.51694010,0.07312672,0.00307252
-4.96748374,0.89383772,0.48930902,0.39712268,0.00898338,0.46883357,0.06527304,0.00277436
-4.96148074,0.80290288,0.44241050,0.35589871,0.00800168,0.42275133,0.05800714,0.00249351
-4.95547774,0.71740340,0.39767808,0.31725114,0.00709948,0.37904727,0.05132521,0.00223103
-4.94947474,0.63771931,0.35546731,0.28129340,0.00627585,0.33801913,0.04522008,0.00198779
-4.94347174,0.56413959,0.31607045,0.24810262,0.00552963,0.29990667,0.03968141,0.00176445
-4.93746873,0.49686342,0.27971555,0.21772025,0.00485957,0.26489200,0.03469584,0.00156151
-4.93146573,0.43600448,0.24656769,0.19015382,0.00426433,0.23310180,0.03024730,0.00137925
-4.92546273,0.38159767,0.21673234,0.16537970,0.00374257,0.20461131,0.02631734,0.00121780
-4.91945973,0.33360797,0.19026013,0.14334668,0.00329303,0.17944953,0.02288555,0.00107713
-4.91345673,0.29194067,0.16715292,0.12398028,0.00291459,0.15760538,0.01992994,0.00095704
-4.90745373,0.25645240,0.14737038,0.10718739,0.00260638,0.13903432,0.01742744,0.00085725
-4.90145073,0.22696224,0.13083688,0.09286107,0.00236783,0.12366507,0.01535431,0.00077736
-4.89544772,0.20326245,0.11744813,0.08088533,0.00219875,0.11140600,0.01368653,0.00071689
-4.88944472,0.18512795,0.10707738,0.07113953,0.00209939,0.10215091,0.01240017,0.00067531
-4.88344172,0.17232445,0.09958065,0.06350233,0.00207047,0.09578389,0.01147163,0.00065204
-4.87743872,0.16461465,0.09480114,0.05785487,0.00211318,0.09218312,0.01087779,0.00064646
-4.87143572,0.16176233,0.09257241,0.05408329,0.00222916,0.09122341,0.01059612,0.00065790
-4.86543272,0.16353434,0.09272059,0.05208027,0.00242046,0.09277762,0.01060464,0.00068568
-4.85942971,0.16970046,0.09506544,0.05174570,0.00268939,0.09671679,0.01088180,0.00072903
-4.85342671,0.18003129,0.09942070,0.05298655,0.00303846,0.10290926,0.01140626,0.00078714
-4.84742371,0.19429448,0.10559363,0.05571584,0.00347011,0.11121891,0.01215670,0.00085910
-4.84142071,0.21224975,0.11338419,0.05985094,0.00398658,0.12150268,0.01311147,0.00094393
-4.83541771,0.23364290,0.12258408,0.06531130,0.00458959,0.13360780,0.01424834,0.00104050
-4.82941471,0.25819961,0.13297581,0.07201576,0.00528012,0.14736877,0.01554421,0.00114755
-4.82341171,0.28561929,0.14433222,0.07987960,0.00605811,0.16260460,0.01697489,0.00126369
-4.81740870,0.31556959,0.15641645,0.08881160,0.00692220,0.17911647,0.01851494,0.00138736
-4.81140570,0.34768209,0.16898278,0.09871116,0.00786941,0.19668605,0.02013758,0.00151685
-4.80540270,0.38154950,0.18177824,0.10946585,0.00889496,0.21507478,0.02181478,0.00165027
-4.79939970,0.41672477,0.19454516,0.12094942,0.00999203,0.23402422,0.02351737,0.00178564
-4.79339670,0.45272240,0.20702458,0.13302051,0.01115165,0.25325754,0.02521536,0.00192083
-4.78739370,0.48902207,0.21896051,0.14552216,0.01236262,0.27248231,0.02687828,0.00205364
-4.78139070,0.52507457,0.23010477,0.15828223,0.01361154,0.29139446,0.02847569,0.00218185
-4.77538769,0.56031009,0.24022234,0.17111472,0.01488294,0.30968334,0.02997775,0.00230320
-4.76938469,0.59414842,0.24909688,0.18382212,0.01615944,0.32703777,0.03135587,0.00241553
-4.76338169,0.62601102,0.25653614,0.19619865,0.01742213,0.34315279,0.03258332,0.00251677
-4.75737869,0.65533417,0.26237707,0.20803423,0.01865091,0.35773692,0.03363596,0.00260500
-4.75137569,0.68158305,0.26649026,0.21911927,0.01982502,0.37051956,0.03449281,0.00267854
-4.74537269,0.70426578,0.26878355,0.22924984,0.02092354,0.38125828,0.03513665,0.00273595
-4.73936968,0.72294719,0.26920448,0.23823314,0.02192604,0.38974552,0.03555445,0.00277610
-4.73336668,0.73726134,0.26774157,0.24589308,0.02281313,0.39581467,0.03573780,0.00279822
-4.72736368,0.74692249,0.26442427,0.25207548,0.02356713,0.39934490,0.03568305,0.00280185
-4.72136068,0.75173382,0.25932154,0.25665300,0.02417261,0.40026484,0.03539145,0.00278695
-4.71535768,0.75159359,0.25253917,0.25952919,0.02461692,0.39855461,0.03486903,0.00275382
-4.70935468,0.74649833,0.24421592,0.26064175,0.02489063,0.39424640,0.03412640,0.00270314
-4.70335168,0.73654302,0.23451866,0.25996464,0.02498788,0.38742329,0.03317837,0.00263589
-4.69734867,0.72191804,0.22363680,0.25750907,0.02490653,0.37821661,0.03204346,0.00255340
-4.69134567,0.70290324,0.21177609,0.25332319,0.02464830,0.36680170,0.03074334,0.00245722
-4.68534267,0.67985920,0.19915233,0.24749060,0.02421869,0.35339246,0.02930215,0.00234915
-4.67933967,0.65321617,0.18598502,0.24012765,0.02362679,0.33823485,0.02774581,0.00223111
-4.67333667,0.62346120,0.17249135,0.23137979,0.02288498,0.32159956,0.02610132,0.00210516
-4.66733367,0.59112386,0.15888071,0.22141693,0.02200849,0.30377429,0.02439604,0.00197339
-4.66133067,0.55676146,0.14535003,0.21042833,0.02101490,0.28505588,0.02265709,0.00183789
-4.65532766,0.52094413,0.13207989,0.19861696,0.01992360,0.26574264,0.02091074,0.00170069
-4.64932466,0.48424048,0.11923171,0.18619376,0.01875515,0.24612714,0.01918197,0.00156374
-4.64332166,0.44720448,0.10694602,0.17337213,0.01753070,0.22648979,0.01749410,0.00142885
-4.63731866,0.41036388,0.09534171,0.16036257,0.01627138,0.20709337,0.01586855,0.00129766
-4.63131566,0.37421073,0.08451639,0.14736813,0.01499778,0.18817870,0.01432472,0.00117166
-4.62531266,0.33919416,0.07454760,0.13458038,0.01372944,0.16996157,0.01288003,0.00105212
-4.61930965,0.30571565,0.06549491,0.12217646,0.01248448,0.15263092,0.01155005,0.00094017
-4.61330665,0.27412680,0.05740272,0.11031690,0.01127926,0.13634838,0.01034875,0.00083671
-4.60730365,0.24472953,0.05030355,0.09914453,0.01012820,0.12124892,0.00928883,0.00074253
-4.60130065,0.21777846,0.04422175,0.08878432,0.00904370,0.10744264,0.00838217,0.00065825
-4.59529765,0.19348537,0.03917742,0.07934400,0.00803604,0.09501750,0.00764027,0.00058438
-4.58929465,0.17202512,0.03519040,0.07091552,0.00711357,0.08404278,0.00707479,0.00052136
-4.58329165,0.15354282,0.03228413,0.06357711,0.00628275,0.07457308,0.00669799,0.00046958
-4.57728864,0.13816167,0.03048932,0.05739567,0.00554845,0.06665256,0.00652329,0.00042940
-4.57128564,0.12599105,0.02984712,0.05242947,0.00491412,0.06031937,0.00656559,0.00040119
-4.56528264,0.11713436,0.03041193,0.04873088,0.00438214,0.05560976,0.00684170,0.00038537
-4.55927964,0.11169608,0.03225337,0.04634884,0.00395404,0.05256194,0.00737046,0.00038243
-4.55327664,0.10978773,0.03545761,0.04533109,0.00363080,0.05121924,0.00817290,0.00039291
-4.54727364,0.11153219,0.04012774,0.04572578,0.00341312,0.05163260,0.00927211,0.00041745
-4.54127064,0.11706625,0.04638322,0.04758245,0.00330157,0.05386197,0.01069299,0.00045679
-4.53526763,0.12654085,0.05435822,0.05095227,0.00329682,0.05797686,0.01246175,0.00051171
-4.52926463,0.14011918,0.06419884,0.05588740,0.00339969,0.06405551,0.01460529,0.00058307
-4.52326163,0.15797221,0.07605926,0.06243949,0.00361126,0.07218310,0.01715032,0.00067177
-4.51725863,0.18027200,0.09009669,0.07065734,0.00393283,0.08244857,0.02012225,0.00077867
-4.51125563,0.20718276,0.10646527,0.08058377,0.00436583,0.09494048,0.02354404,0.00090459
-4.50525263,0.23884994,0.12530905,0.09225187,0.00491179,0.10974172,0.02743478,0.00105025
-4.49924962,0.27538778,0.14675415,0.10568068,0.00557208,0.12692346,0.03180829,0.00121616
-4.49324662,0.31686586,0.17090036,0.12087068,0.00634780,0.14653844,0.03667159,0.00140264
-4.48724362,0.36329511,0.19781254,0.13779906,0.00723954,0.16861389,0.04202353,0.00160969
-4.48124062,0.41461420,0.22751206,0.15641538,0.00824714,0.19314446,0.04785340,0.00183693
-4.47523762,0.47067681,0.25996880,0.17663761,0.00936952,0.22008545,0.05413984,0.00208361
-4.46923462,0.53124077,0.29509399,0.19834897,0.01060446,0.24934677,0.06084993,0.00234846
-4.46323162,0.59595971,0.33273452,0.22139580,0.01194845,0.28078800,0.06793872,0.00262975
-4.45722861,0.66437799,0.37266899,0.24558677,0.01339660,0.31421487,0.07534910,0.00292522
-4.45122561,0.73592958,0.41460594,0.27069344,0.01494257,0.34937761,0.08301219,0.00323208
-4.44522261,0.80994117,0.45818469,0.29645257,0.01657857,0.38597129,0.09084816,0.00354706
-4.43921961,0.88564009,0.50297880,0.32256993,0.01829547,0.42363843,0.09876767,0.00386641
-4.43321661,0.96216683,0.54850253,0.34872590,0.02008289,0.46197402,0.10667373,0.00418600
-4.42721361,1.03859210,0.59422002,0.37458241,0.02192944,0.50053269,0.11446410,0.00450139
-4.42121061,1.11393810,0.63955724,0.39979130,0.02382291,0.53883819,0.12203400,0.00480794
-4.41520760,1.18720308,0.68391623,0.42400365,0.02575063,0.57639460,0.12927921,0.00510091
-4.40920460,1.25738856,0.72669121,0.44687971,0.02769966,0.61269917,0.13609935,0.00537563
-4.40320160,1.32352791,0.76728603,0.46809914,0.02965719,0.64725596,0.14240120,0.00562760
-4.39719860,1.38471523,0.80513215,0.48737096,0.03161078,0.67959005,0.14810201,0.00585267
-4.39119560,1.44013314,0.83970644,0.50444287,0.03354859,0.70926142,0.15313251,0.00604713
-4.38519260,1.48907832,0.87054805,0.51910946,0.03545965,0.73587807,0.15743967,0.00620786
-4.37918959,1.53098351,0.89727351,0.53121889,0.03733397,0.75910763,0.16098892,0.00633245
-4.37318659,1.56543499,0.91958942,0.54067782,0.03916261,0.77868704,0.16376582,0.00641924
-4.36718359,1.59218478,0.93730207,0.54745425,0.04093775,0.79442976,0.16577707,0.00646743
-4.36118059,1.61115694,0.95032366,0.55157819,0.04265262,0.80623030,0.16705084,0.00647705
-4.35517759,1.62244780,0.95867463,0.55314024,0.04430139,0.81406577,0.16763630,0.00644901
-4.34917459,1.62632019,0.96248233,0.55228802,0.04587909,0.81799458,0.16760254,0.00638504
-4.34317159,1.62319205,0.96197578,0.54922076,0.04738141,0.81815236,0.16703677,0.00628760
-4.33716858,1.61362018,0.95747708,0.54418235,0.04880455,0.81474536,0.16604195,0.00615985
-4.33116558,1.59827989,0.94938979,0.53745320,0.05014513,0.80804180,0.16473392,0.00600549
-4.32516258,1.57794177,0.93818488,0.52934125,0.05140001,0.79836172,0.16323817,0.00582864
-4.31915958,1.55344672,0.92438490,0.52017273,0.05256632,0.78606574,0.16168630,0.00563371
-4.31315658,1.52568035,0.90854721,0.51028294,0.05364141,0.77154350,0.16021239,0.00542523
-4.30715358,1.49554802,0.89124679,0.50000752,0.05462298,0.75520223,0.15894934,0.00520776
