energy_ev,total_up,Nb_p_up,Nb_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.76588294,0.99265686,0.32839497,0.33353985,0.00415632,0.12426866,0.47547622,0.00000000
-5.75987994,0.95375803,0.32620319,0.32317897,0.00391373,0.12298451,0.45164154,0.00000000
-5.75387694,0.91939060,0.32584525,0.31468196,0.00369390,0.12274638,0.42957885,0.00000000
-5.74787394,0.88992733,0.32732150,0.30820958,0.00350122,0.12363398,0.40946942,0.00000000
-5.74187094,0.86566361,0.33061097,0.30389958,0.00333959,0.12571748,0.39145461,0.00000000
-5.73586793,0.84681545,0.33567518,0.30186507,0.00321234,0.12905675,0.37563498,0.00000000
-5.72986493,0.83351930,0.34246272,0.30219329,0.00312217,0.13370088,0.36207021,0.00000000
-5.72386193,0.82583349,0.35091434,0.30494476,0.00307109,0.13968783,0.35078020,0.00000000
-5.71785893,0.82374124,0.36096851,0.31015286,0.00306036,0.14704436,0.34174689,0.00000000
-5.71185593,0.82715497,0.37256727,0.31782388,0.00309050,0.15578627,0.33491681,0.00000000
-5.70585293,0.83592197,0.38566213,0.32793747,0.00316128,0.16591891,0.33020426,0.00000000
-5.69984992,0.84983105,0.40022001,0.34044776,0.00327171,0.17743811,0.32749497,0.00000000
-5.69384692,0.86862029,0.41622897,0.35528490,0.00342005,0.19033137,0.32665002,0.00000000
-5.68784392,0.89198574,0.43370345,0.37235741,0.00360393,0.20457960,0.32751017,0.00000000
-5.68184092,0.91959094,0.45268909,0.39155502,0.00382033,0.22015906,0.32990022,0.00000000
-5.67583792,0.95107733,0.47326669,0.41275233,0.00406571,0.23704374,0.33363371,0.00000000
-5.66983492,0.98607534,0.49555532,0.43581304,0.00433613,0.25520801,0.33851759,0.00000000
-5.66383192,1.02421616,0.51971423,0.46059479,0.00462729,0.27462938,0.34435706,0.00000000
-5.65782891,1.06514373,0.54594347,0.48695441,0.00493474,0.29529137,0.35096040,0.00000000
-5.65182591,1.10852687,0.57448290,0.51475341,0.00525396,0.31718613,0.35814385,0.00000000
-5.64582291,1.15407103,0.60560944,0.54386348,0.00558055,0.34031684,0.36573627,0.00000000
-5.63981991,1.20152906,0.63963230,0.57417162,0.00591029,0.36469945,0.37358370,0.00000000
-5.63381691,1.25071053,0.67688608,0.60558462,0.00623938,0.39036366,0.38155345,0.00000000
-5.62781391,1.30148887,0.71772146,0.63803248,0.00656446,0.41735292,0.38953764,0.00000000
-5.62181091,1.35380569,0.76249366,0.67147049,0.00688277,0.44572323,0.39745607,0.00000000
-5.61580790,1.40767177,0.81154848,0.70587966,0.00719222,0.47554059,0.40525805,0.00000000
-5.60980490,1.46316410,0.86520633,0.74126521,0.00749138,0.50687712,0.41292316,0.00000000
-5.60380190,1.52041882,0.92374435,0.77765316,0.00777957,0.53980580,0.42046078,0.00000000
-5.59779890,1.57961981,0.98737734,0.81508480,0.00805680,0.57439393,0.42790820,0.00000000
-5.59179590,1.64098333,1.05623794,0.85360948,0.00832368,0.61069561,0.43532739,0.00000000
-5.58579290,1.70473891,1.13035707,0.89327576,0.00858139,0.64874340,0.44280050,0.00000000
-5.57978989,1.77110749,1.20964537,0.93412140,0.00883153,0.68853974,0.45042406,0.00000000
-5.57378689,1.84027752,1.29387678,0.97616287,0.00907596,0.73004840,0.45830238,0.00000000
-5.56778389,1.91238051,1.38267525,1.01938474,0.00931668,0.77318656,0.46654018,0.00000000
-5.56178089,1.98746712,1.47550563,1.06372987,0.00955564,0.81781799,0.47523498,0.00000000
-5.55577789,2.06548531,1.57166959,1.10909078,0.00979461,0.86374783,0.48446964,0.00000000
-5.54977489,2.14626187,1.67030740,1.15530303,0.01003499,0.91071937,0.49430535,0.00000000
-5.54377189,2.22948860,1.77040608,1.20214097,0.01027773,0.95841318,0.50477564,0.00000000
-5.53776888,2.31471407,1.87081408,1.24931628,0.01052320,1.00644881,0.51588163,0.00000000
-5.53176588,2.40134178,1.97026247,1.29647951,0.01077115,1.05438916,0.52758893,0.00000000
-5.52576288,2.48863502,2.06739219,1.34322463,0.01102065,1.10174742,0.53982628,0.00000000
-5.51975988,2.57572853,2.16078657,1.38909644,0.01127013,1.14799651,0.55248618,0.00000000
-5.51375688,2.66164648,2.24900801,1.43360051,0.01151742,1.19258050,0.56542735,0.00000000
-5.50775388,2.74532613,2.33063755,1.47621526,0.01175984,1.23492779,0.57847909,0.00000000
-5.50175088,2.82564612,2.40431555,1.51640541,0.01199425,1.27446533,0.59144705,0.00000000
-5.49574787,2.90145805,2.46878216,1.55363636,0.01221726,1.31063342,0.60412044,0.00000000
-5.48974487,2.97162001,2.52291541,1.58738862,0.01242529,1.34290049,0.61628003,0.00000000
-5.48374187,3.03503053,2.56576580,1.61717188,0.01261474,1.37077713,0.62770658,0.00000000
-5.47773887,3.09066142,2.59658545,1.64253779,0.01278214,1.39382900,0.63818946,0.00000000
-5.47173587,3.13758825,2.61485096,1.66309130,0.01292422,1.41168811,0.64753471,0.00000000
-5.46573287,3.17501715,2.62027884,1.67850002,0.01303807,1.42406199,0.65557251,0.00000000
-5.45972986,3.20230715,2.61283308,1.68850129,0.01312118,1.43074063,0.66216341,0.00000000
-5.45372686,3.21898726,2.59272463,1.69290717,0.01317152,1.43160092,0.66720336,0.00000000
-5.44772386,3.22476795,2.56040298,1.69160701,0.01318755,1.42660867,0.67062718,0.00000000
-5.44172086,3.21954694,2.51654049,1.68456808,0.01316828,1.41581816,0.67241042,0.00000000
-5.43571786,3.20340938,2.46201019,1.67183432,0.01311322,1.39936940,0.67256970,0.00000000
-5.42971486,3.17662282,2.39785821,1.65352350,0.01302242,1.37748340,0.67116153,0.00000000
-5.42371186,3.13962743,2.32527215,1.62982319,0.01289637,1.35045561,0.66827970,0.00000000
-5.41770885,3.09302219,2.24554670,1.60098574,0.01273606,1.31864786,0.66405153,0.00000000
-5.41170585,3.03754755,2.16004780,1.56732257,0.01254289,1.28247921,0.65863309,0.00000000
-5.40570285,2.97406549,2.07017691,1.52919801,0.01231868,1.24241583,0.65220370,0.00000000
-5.39969985,2.90353743,1.97733629,1.48702277,0.01206566,1.19896044,0.64495980,0.00000000
-5.39369685,2.82700087,1.88289662,1.44124718,0.01178642,1.15264141,0.63710856,0.00000000
-5.38769385,2.74554517,1.78816758,1.39235426,0.01148395,1.10400187,0.62886136,0.00000000
-5.38169085,2.66028708,1.69437224,1.34085259,0.01116158,1.05358905,0.62042727,0.00000000
-5.37568784,2.57234659,1.60262557,1.28726888,0.01082302,1.00194411,0.61200680,0.00000000
-5.36968484,2.48282341,1.51391735,1.23214042,0.01047230,0.94959246,0.60378601,0.00000000
-5.36368184,2.39277461,1.42909953,1.17600717,0.01011380,0.89703510,0.59593115,0.00000000
-5.35767884,2.30319387,1.34887803,1.11940371,0.00975212,0.84474070,0.58858385,0.00000000
-5.35167584,2.21499255,1.27380856,1.06285095,0.00939209,0.79313894,0.58185714,0.00000000
-5.34567284,2.12898322,1.20429643,1.00684787,0.00903866,0.74261500,0.57583224,0.00000000
-5.33966983,2.04586581,1.14059970,0.95186339,0.00869680,0.69350532,0.57055633,0.00000000
-5.33366683,1.96621688,1.08283551,0.89832856,0.00837137,0.64609480,0.56604129,0.00000000
-5.32766383,1.89048218,1.03098891,0.84662934,0.00806701,0.60061538,0.56226351,0.00000000
-5.32166083,1.81897282,0.98492405,0.79710028,0.00778796,0.55724595,0.55916480,0.00000000
-5.31565783,1.75186510,0.94439697,0.75001924,0.00753795,0.51611374,0.55665438,0.00000000
-5.30965483,1.68920414,0.90906997,0.70560351,0.00732001,0.47729685,0.55461197,0.00000000
-5.30365183,1.63091108,0.87852680,0.66400743,0.00713638,0.44082801,0.55289180,0.00000000
-5.29764882,1.57679378,0.85228860,0.62532169,0.00698838,0.40669923,0.55132761,0.00000000
-5.29164582,1.52656052,0.82983011,0.58957438,0.00687628,0.37486731,0.54973828,0.00000000
-5.28564282,1.47983630,0.81059579,0.55673374,0.00679933,0.34525981,0.54793410,0.00000000
-5.27963982,1.43618127,0.79401570,0.52671265,0.00675568,0.31778135,0.54572330,0.00000000
-5.27363682,1.39511034,0.77952072,0.49937455,0.00674241,0.29231998,0.54291880,0.00000000
-5.26763382,1.35611368,0.76655686,0.47454071,0.00675564,0.26875338,0.53934474,0.00000000
-5.26163082,1.31867695,0.75459849,0.45199845,0.00679058,0.24695463,0.53484274,0.00000000
-5.25562781,1.28230095,0.74316023,0.43151021,0.00684174,0.22679746,0.52927749,0.00000000
-5.24962481,1.24651973,0.73180727,0.41282284,0.00690304,0.20816072,0.52254167,0.00000000
-5.24362181,1.21091677,0.72016402,0.39567710,0.00696808,0.19093205,0.51455977,0.00000000
-5.23761881,1.17513856,0.70792097,0.37981671,0.00703030,0.17501072,0.50529098,0.00000000
-5.23161581,1.13890547,0.69483955,0.36499701,0.00708326,0.16030951,0.49473077,0.00000000
-5.22561281,1.10201927,0.68075511,0.35099252,0.00712083,0.14675579,0.48291131,0.00000000
-5.21960980,1.06436758,0.66557788,0.33760366,0.00713741,0.13429181,0.46990060,0.00000000
-5.21360680,1.02592490,0.64929203,0.32466202,0.00712811,0.12287437,0.45580047,0.00000000
-5.20760380,0.98675062,0.63195279,0.31203434,0.00708895,0.11247383,0.44074342,0.00000000
-5.20160080,0.94698399,0.61368196,0.29962509,0.00701693,0.10307285,0.42488846,0.00000000
-5.19559780,0.90683651,0.59466171,0.28737756,0.00691013,0.09466474,0.40841611,0.00000000
-5.18959480,0.86658219,0.57512713,0.27527362,0.00676775,0.08725175,0.39152277,0.00000000
-5.18359180,0.82654589,0.55535761,0.26333217,0.00659013,0.08084329,0.37441455,0.00000000
-5.17758879,0.78709056,0.53566741,0.25160649,0.00637865,0.07545421,0.35730095,0.00000000
-5.17158579,0.74860362,0.51639564,0.24018062,0.00613568,0.07110320,0.34038839,0.00000000
-5.16558279,0.71148318,0.49789610,0.22916495,0.00586446,0.06781142,0.32387407,0.00000000
-5.15957979,0.67612449,0.48052712,0.21869119,0.00556895,0.06560127,0.30794015,0.00000000
-5.15357679,0.64290725,0.46464184,0.20890705,0.00525367,0.06449531,0.29274866,0.00000000
-5.14757379,0.61218397,0.45057915,0.19997057,0.00492356,0.06451539,0.27843717,0.00000000
-5.14157079,0.58426994,0.43865558,0.19204458,0.00458375,0.06568189,0.26511546,0.00000000
-5.13556778,0.55943504,0.42915827,0.18529111,0.00423949,0.06801289,0.25286334,0.00000000
-5.12956478,0.53789750,0.42233934,0.17986613,0.00389592,0.07152352,0.24172966,0.00000000
-5.12356178,0.51981986,0.41841158,0.17591460,0.00355800,0.07622506,0.23173253,0.00000000
-5.11755878,0.50530704,0.41754566,0.17356590,0.00323041,0.08212407,0.22286083,0.00000000
-5.11155578,0.49440656,0.41986883,0.17292969,0.00291745,0.08922132,0.21507685,0.00000000
-5.10555278,0.48711068,0.42546501,0.17409235,0.00262303,0.09751057,0.20832007,0.00000000
-5.09954977,0.48336032,0.43437626,0.17711385,0.00235067,0.10697728,0.20251176,0.00000000
-5.09354677,0.48305052,0.44660549,0.18202521,0.00210348,0.11759715,0.19756040,0.00000000
-5.08754377,0.48603712,0.46212025,0.18882650,0.00188422,0.12933470,0.19336756,0.00000000
-5.08154077,0.49214437,0.48085747,0.19748555,0.00169537,0.14214189,0.18983407,0.00000000
-5.07553777,0.50117315,0.50272905,0.20793718,0.00153920,0.15595692,0.18686614,0.00000000
-5.06953477,0.51290950,0.52762796,0.22008324,0.00141784,0.17070327,0.18438128,0.00000000
-5.06353177,0.52713326,0.55543486,0.23379338,0.00133337,0.18628923,0.18231368,0.00000000
-5.05752876,0.54362632,0.58602496,0.24890661,0.00128793,0.20260787,0.18061891,0.00000000
-5.05152576,0.56218052,0.61927493,0.26523375,0.00128373,0.21953765,0.17927758,0.00000000
-5.04552276,0.58260474,0.65506959,0.28256069,0.00132317,0.23694371,0.17829800,0.00000000
-5.03951976,0.60473115,0.69330828,0.30065263,0.00140881,0.25467992,0.17771758,0.00000000
-5.03351676,0.62842027,0.73391042,0.31925895,0.00154341,0.27259153,0.17760292,0.00000000
-5.02751376,0.65356479,0.77682003,0.33811895,0.00172988,0.29051853,0.17804854,0.00000000
-5.02151076,0.68009188,0.82200896,0.35696811,0.00197126,0.30829956,0.17917434,0.00000000
-5.01550775,0.70796387,0.86947826,0.37554461,0.00227057,0.32577604,0.18112169,0.00000000
-5.00950475,0.73717713,0.91925753,0.39359616,0.00263072,0.34279666,0.18404845,0.00000000
-5.00350175,0.76775910,0.97140176,0.41088653,0.00305435,0.35922159,0.18812284,0.00000000
-4.99749875,0.79976323,1.02598558,0.42720165,0.00354364,0.37492646,0.19351653,0.00000000
-4.99149575,0.83326199,1.08309459,0.44235505,0.00410013,0.38980578,0.20039701,0.00000000
-4.98549275,0.86833795,1.14281394,0.45619217,0.00472445,0.40377540,0.20891957,0.00000000
-4.97948974,0.90507304,1.20521421,0.46859345,0.00541618,0.41677413,0.21921908,0.00000000
-4.97348674,0.94353633,1.27033497,0.47947591,0.00617359,0.42876405,0.23140192,0.00000000
-4.96748374,0.98377078,1.33816672,0.48879328,0.00699345,0.43972970,0.24553831,0.00000000
-4.96148074,1.02577936,1.40863186,0.49653438,0.00787093,0.44967599,0.26165536,0.00000000
-4.95547774,1.06951132,1.48156581,0.50272014,0.00879943,0.45862501,0.27973112,0.00000000
-4.94947474,1.11484922,1.55669927,0.50739917,0.00977056,0.46661190,0.29969000,0.00000000
-4.94347174,1.16159766,1.63364306,0.51064235,0.01077412,0.47367999,0.32139964,0.00000000
-4.93746873,1.20947430,1.71187653,0.51253652,0.01179824,0.47987556,0.34466971,0.00000000
-4.93146573,1.25810415,1.79074095,0.51317796,0.01282947,0.48524256,0.36925256,0.00000000
-4.92546273,1.30701765,1.86943875,0.51266570,0.01385305,0.48981757,0.39484601,0.00000000
-4.91945973,1.35565310,1.94703948,0.51109543,0.01485322,0.49362545,0.42109824,0.00000000
-4.91345673,1.40336374,2.02249288,0.50855406,0.01581357,0.49667594,0.44761466,0.00000000
-4.90745373,1.44942967,2.09464913,0.50511550,0.01671748,0.49896141,0.47396671,0.00000000
-4.90145073,1.49307414,2.16228609,0.50083770,0.01754857,0.50045600,0.49970235,0.00000000
-4.89544772,1.53348419,2.22414248,0.49576129,0.01829123,0.50111621,0.52435783,0.00000000
-4.88944472,1.56983443,2.27895614,0.48990967,0.01893101,0.50088286,0.54747035,0.00000000
-4.88344172,1.60131350,2.32550558,0.48329068,0.01945518,0.49968445,0.56859126,0.00000000
-4.87743872,1.62715167,2.36265315,0.47589961,0.01985310,0.49744155,0.58729911,0.00000000
-4.87143572,1.64664866,2.38938789,0.46772327,0.02011660,0.49407205,0.60321224,0.00000000
-4.86543272,1.65920022,2.40486585,0.45874496,0.02024026,0.48949694,0.61600025,0.00000000
-4.85942971,1.66432225,2.40844620,0.44894994,0.02022159,0.48364626,0.62539389,0.00000000
-4.85342671,1.66167144,2.39972103,0.43833098,0.02006116,0.47646487,0.63119310,0.00000000
-4.84742371,1.65106124,2.37853772,0.42689383,0.01976256,0.46791763,0.63327273,0.00000000
-4.84142071,1.63247268,2.34501251,0.41466209,0.01933227,0.45799393,0.63158585,0.00000000
-4.83541771,1.60605946,2.29953485,0.40168133,0.01877951,0.44671097,0.62616446,0.00000000
-4.82941471,1.57214716,2.24276222,0.38802236,0.01811588,0.43411602,0.61711770,0.00000000
-4.82341171,1.53122669,2.17560595,0.37378320,0.01735502,0.42028726,0.60462762,0.00000000
-4.81740870,1.48394251,2.09920859,0.35909005,0.01651219,0.40533338,0.58894287,0.00000000
-4.81140570,1.43107605,2.01491411,0.34409698,0.01560381,0.38939192,0.57037044,0.00000000
-4.80540270,1.37352538,1.92423236,0.32898454,0.01464698,0.37262649,0.54926610,0.00000000
-4.79939970,1.31228186,1.82879937,0.31395732,0.01365903,0.35522305,0.52602371,0.00000000
-4.79339670,1.24840499,1.73033511,0.29924063,0.01265708,0.33738542,0.50106405,0.00000000
-4.78739370,1.18299622,1.63060058,0.28507633,0.01165766,0.31933028,0.47482350,0.00000000
-4.78139070,1.11717281,1.53135556,0.27171814,0.01067632,0.30128188,0.44774300,0.00000000
-4.77538769,1.05204252,1.43431844,0.25942640,0.00972741,0.28346659,0.42025762,0.00000000
-4.76938469,0.98867975,1.34112922,0.24846246,0.00882384,0.26610763,0.39278714,0.00000000
-4.76338169,0.92810368,1.25331648,0.23908283,0.00797693,0.24941988,0.36572768,0.00000000
-4.75737869,0.87125878,1.17226870,0.23153315,0.00719633,0.23360528,0.33944463,0.00000000
-4.75137569,0.81899780,1.09921035,0.22604207,0.00649004,0.21884846,0.31426697,0.00000000
-4.74537269,0.77206736,1.03518255,0.22281511,0.00586439,0.20531301,0.29048288,0.00000000
-4.73936968,0.73109614,0.98102823,0.22202854,0.00532410,0.19313828,0.26833673,0.00000000
-4.73336668,0.69658547,0.93738143,0.22382348,0.00487244,0.18243674,0.24802714,0.00000000
-4.72736368,0.66890219,0.90466041,0.22830020,0.00451127,0.17329188,0.22970630,0.00000000
-4.72136068,0.64827385,0.88306421,0.23551279,0.00424120,0.16575671,0.21348003,0.00000000
-4.71535768,0.63478584,0.87257239,0.24546444,0.00406165,0.15985282,0.19940887,0.00000000
-4.70935468,0.62838067,0.87294772,0.25810341,0.00397100,0.15557003,0.18750964,0.00000000
-4.70335168,0.62885935,0.88374177,0.27331997,0.00396665,0.15286654,0.17775769,0.00000000
-4.69734867,0.63588483,0.90430338,0.29094455,0.00404504,0.15166978,0.17008963,0.00000000
-4.69134567,0.64898779,0.93379018,0.31074724,0.00420178,0.15187775,0.16440636,0.00000000
-4.68534267,0.66757476,0.97118329,0.33243893,0.00443159,0.15336109,0.16057655,0.00000000
-4.67933967,0.69093883,1.01530538,0.35567421,0.00472838,0.15596563,0.15844041,0.00000000
-4.67333667,0.71827290,1.06484219,0.38005618,0.00508521,0.15951566,0.15781370,0.00000000
-4.66733367,0.74868560,1.11836761,0.40514317,0.00549438,0.16381775,0.15849210,0.00000000
-4.66133067,0.78121966,1.17437216,0.43045735,0.00594739,0.16866506,0.16025575,0.00000000
-4.65532766,0.81487268,1.23129457,0.45549511,0.00643502,0.17384218,0.16287405,0.00000000
-4.64932466,0.84861972,1.28755593,0.47973893,0.00694742,0.17913027,0.16611062,0.00000000
-4.64332166,0.88143744,1.34159576,0.50267042,0.00747419,0.18431244,0.16972832,0.00000000
-4.63731866,0.91232900,1.39190900,0.52378410,0.00800454,0.18917925,0.17349439,0.00000000
-4.63131566,0.94034903,1.43708283,0.54260152,0.00852745,0.19353405,0.17718539,0.00000000
-4.62531266,0.96462788,1.47583214,0.55868505,0.00903190,0.19719812,0.18059203,0.00000000
-4.61930965,0.98439423,1.50703236,0.57165081,0.00950705,0.20001533,0.18352363,0.00000000
-4.61330665,0.99899529,1.52974836,0.58118035,0.00994254,0.20185625,0.18581215,0.00000000
-4.60730365,1.00791376,1.54325834,0.58703035,0.01032874,0.20262146,0.18731563,0.00000000
-4.60130065,1.01078090,1.54707171,0.58904011,0.01065696,0.20224400,0.18792090,0.00000000
-4.59529765,1.00738518,1.54094009,0.58713640,0.01091974,0.20069094,0.18754562,0.00000000
-4.58929465,0.99767617,1.52486125,0.58133542,0.01111105,0.19796385,0.18613932,0.00000000
-4.58329165,0.98176356,1.49907556,0.57174199,0.01122645,0.19409845,0.18368368,0.00000000
-4.57728864,0.95991143,1.46405542,0.55854575,0.01126327,0.18916317,0.18019188,0.00000000
-4.57128564,0.93252807,1.42048809,0.54201483,0.01122063,0.18325699,0.17570710,0.00000000
-4.56528264,0.90015178,1.36925279,0.52248709,0.01109952,0.17650653,0.17030026,0.00000000
-4.55927964,0.86343355,1.31139326,0.50035951,0.01090272,0.16906255,0.16406713,0.00000000
-4.55327664,0.82311718,1.24808696,0.47607612,0.01063474,0.16109614,0.15712489,0.00000000
-4.54727364,0.78001786,1.18061233,0.45011504,0.01030165,0.15279459,0.14960825,0.00000000
-4.54127064,0.73500015,1.11031560,0.42297521,0.00991092,0.14435733,0.14166547,0.00000000
-4.53526763,0.68895604,1.03857836,0.39516324,0.00947115,0.13599182,0.13345418,0.00000000
-4.52926463,0.64278412,0.96678714,0.36718105,0.00899183,0.12790983,0.12513734,0.00000000
-4.52326163,0.59737037,0.89630603,0.33951448,0.00848308,0.12032389,0.11687943,0.00000000
-4.51725863,0.55357109,0.82845289,0.31262336,0.00795538,0.11344418,0.10884290,0.00000000
-4.51125563,0.51219832,0.76447974,0.28693323,0.00741927,0.10747573,0.10118504,0.00000000
-4.50525263,0.47400794,0.70555733,0.26282878,0.00688511,0.10261601,0.09405528,0.00000000
-4.49924962,0.43969032,0.65276369,0.24064898,0.00636289,0.09905275,0.08759294,0.00000000
-4.49324662,0.40986332,0.60707624,0.22068392,0.00586196,0.09696194,0.08192538,0.00000000
-4.48724362,0.38506746,0.56936678,0.20317317,0.00539096,0.09650591,0.07716663,0.00000000
-4.48124062,0.36576266,0.54039852,0.18830536,0.00495759,0.09783135,0.07341622,0.00000000
-4.47523762,0.35232615,0.52082427,0.17621879,0.00456862,0.10106723,0.07075838,0.00000000
-4.46923462,0.34505114,0.51118493,0.16700287,0.00422975,0.10632239,0.06926133,0.00000000
-4.46323162,0.34414579,0.51190734,0.16069997,0.00394562,0.11368292,0.06897677,0.00000000
-4.45722861,0.34973201,0.52330104,0.15730767,0.00371976,0.12320924,0.06993932,0.00000000
-4.45122561,0.36184421,0.54555334,0.15678106,0.00355465,0.13493288,0.07216609,0.00000000
-4.44522261,0.38042750,0.57872258,0.15903512,0.00345172,0.14885309,0.07565609,0.00000000
-4.43921961,0.40533579,0.62272984,0.16394703,0.00341136,0.16493351,0.08038981,0.00000000
-4.43321661,0.43632978,0.67734925,0.17135848,0.00343297,0.18309887,0.08632875,0.00000000
-4.42721361,0.47307533,0.74219791,0.18107811,0.00351501,0.20323220,0.09341510,0.00000000
-4.42121061,0.51514268,0.81672626,0.19288402,0.00365506,0.22517263,0.10157161,0.00000000
-4.41520760,0.56200703,0.90021000,0.20652675,0.00384980,0.24871411,0.11070177,0.00000000
-4.40920460,0.61305116,0.99174493,0.22173271,0.00409514,0.27360531,0.12069047,0.00000000
-4.40320160,0.66757056,1.09024599,0.23820827,0.00438627,0.29955095,0.13140506,0.00000000
-4.39719860,0.72478162,1.19445163,0.25564471,0.00471769,0.32621466,0.14269716,0.00000000
-4.39119560,0.78383334,1.30293454,0.27372403,0.00508338,0.35322362,0.15440510,0.00000000
-4.38519260,0.84382254,1.41411967,0.29212567,0.00547682,0.38017486,0.16635710,0.00000000
-4.37918959,0.90381279,1.52630956,0.31053416,0.00589123,0.40664330,0.17837517,0.00000000
-4.37318659,0.96285668,1.63771731,0.32864757,0.00631963,0.43219135,0.19027972,0.00000000
-4.36718359,1.02002105,1.74650639,0.34618644,0.00675507,0.45637974,0.20189475,0.00000000
-4.36118059,1.07441434,1.85083644,0.36290311,0.00719078,0.47877936,0.21305342,0.00000000
-4.35517759,1.12521521,1.94891352,0.37859104,0.00762041,0.49898361,0.22360400,0.00000000
-4.34917459,1.17170142,2.03904300,0.39309364,0.00803821,0.51662077,0.23341574,0.00000000
-4.34317159,1.21327747,2.11968292,0.40631245,0.00843922,0.53136604,0.24238458,0.00000000
-4.33716858,1.24950003,2.18949540,0.41821394,0.00881949,0.54295249,0.25043837,0.00000000
-4.33116558,1.28009967,2.24739376,0.42883483,0.00917617,0.55118062,0.25754136,0.00000000
-4.32516258,1.30499788,2.29258293,0.43828535,0.00950772,0.55592599,0.26369773,0.00000000
-4.31915958,1.32431820,2.32459098,0.44675035,0.00981393,0.55714459,0.26895388,0.00000000
-4.31315658,1.33839077,2.34329013,0.45448778,0.01009597,0.55487563,0.27339940,0.00000000
-4.30715358,1.34774983,2.34890585,0.46182476,0.01035638,0.54924167,0.27716655,0.00000000
