energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.51375688,4.88862257,0.02464823,0.26482010,0.00956622,0.00000000,1.04666513,2.16388472,0.08044955,1.83718270
-5.50775388,4.91162924,0.02626983,0.26036992,0.01024972,0.00000000,1.03911213,2.15207024,0.07986859,1.87378295
-5.50175088,4.94268416,0.02802677,0.25656057,0.01101112,0.00000000,1.03601071,2.13759614,0.07905588,1.91877183
-5.49574787,4.98140201,0.02991016,0.25336787,0.01184535,0.00000000,1.03714059,2.12077682,0.07804093,1.97155239
-5.48974487,5.02729977,0.03190931,0.25076502,0.01274631,0.00000000,1.04223286,2.10197469,0.07685684,2.03140366
-5.48374187,5.07979949,0.03401186,0.24872338,0.01370702,0.00000000,1.05097844,2.08158457,0.07553921,2.09749692
-5.47773887,5.13823277,0.03620383,0.24721287,0.01471979,0.00000000,1.06303649,2.06001748,0.07412493,2.16891433
-5.47173587,5.20184819,0.03846982,0.24620237,0.01577651,0.00000000,1.07804270,2.03768493,0.07265103,2.24466986
-5.46573287,5.26982277,0.04079319,0.24566016,0.01686881,0.00000000,1.09561757,2.01498493,0.07115358,2.32373220
-5.45972986,5.34127754,0.04315626,0.24555423,0.01798832,0.00000000,1.11537464,1.99229032,0.06966674,2.40504913
-5.45372686,5.41529727,0.04554058,0.24585283,0.01912688,0.00000000,1.13692855,1.96993995,0.06822191,2.48757248
-5.44772386,5.49095313,0.04792716,0.24652507,0.02027670,0.00000000,1.15990270,1.94823312,0.06684705,2.57028285
-5.44172086,5.56732722,0.05029683,0.24754154,0.02143058,0.00000000,1.18393628,1.92742678,0.06556620,2.65221275
-5.43571786,5.64353691,0.05263040,0.24887506,0.02258189,0.00000000,1.20869050,1.90773548,0.06439911,2.73246718
-5.42971486,5.71875706,0.05490900,0.25050136,0.02372475,0.00000000,1.23385349,1.88933327,0.06336104,2.81024031
-5.42371186,5.79223825,0.05711431,0.25239974,0.02485389,0.00000000,1.25914383,1.87235680,0.06246276,2.88482756
-5.41770885,5.86331926,0.05922871,0.25455357,0.02596467,0.00000000,1.28431247,1.85690899,0.06171052,2.95563204
-5.41170585,5.93143252,0.06123554,0.25695059,0.02705289,0.00000000,1.30914293,1.84306241,0.06110620,3.02216538
-5.40570285,5.99610207,0.06311919,0.25958311,0.02811464,0.00000000,1.33344990,1.83086185,0.06064752,3.08404266
-5.39969985,6.05693399,0.06486527,0.26244790,0.02914609,0.00000000,1.35707657,1.82032559,0.06032824,3.14097224
-5.39369685,6.11360038,0.06646069,0.26554593,0.03014327,0.00000000,1.37989082,1.81144527,0.06013844,3.19274126
-5.38769385,6.16581837,0.06789380,0.26888202,0.03110186,0.00000000,1.40178102,1.80418431,0.06006480,3.23919811
-5.38169085,6.21332640,0.06915448,0.27246430,0.03201700,0.00000000,1.42265174,1.79847532,0.06009092,3.28023354
-5.37568784,6.25586024,0.07023427,0.27630384,0.03288317,0.00000000,1.44242021,1.79421680,0.06019769,3.31576196
-5.36968484,6.29313168,0.07112651,0.28041420,0.03369409,0.00000000,1.46101383,1.79126993,0.06036361,3.34570478
-5.36368184,6.32481217,0.07182652,0.28481124,0.03444279,0.00000000,1.47836937,1.78945605,0.06056530,3.36997728
-5.35767884,6.35052396,0.07233178,0.28951310,0.03512163,0.00000000,1.49443399,1.78855550,0.06077791,3.38848028
-5.35167584,6.36983999,0.07264215,0.29454038,0.03572255,0.00000000,1.50916828,1.78830856,0.06097575,3.40109756
-5.34567284,6.38229372,0.07276007,0.29991663,0.03623730,0.00000000,1.52255121,1.78841876,0.06113279,3.40769924
-5.33966983,6.38739847,0.07269073,0.30566896,0.03665781,0.00000000,1.53458645,1.78855893,0.06122339,3.40815109
-5.33366683,6.38467557,0.07244230,0.31182872,0.03697656,0.00000000,1.54530970,1.78837995,0.06122295,3.40232900
-5.32766383,6.37368922,0.07202595,0.31843230,0.03718699,0.00000000,1.55479610,1.78752202,0.06110862,3.39013739
-5.32166083,6.35408565,0.07145596,0.32552162,0.03728396,0.00000000,1.56316696,1.78562793,0.06085994,3.37153005
-5.31565783,6.32563349,0.07074954,0.33314454,0.03726409,0.00000000,1.57059473,1.78235771,0.06045957,3.34653136
-5.30965483,6.28826191,0.06992671,0.34135468,0.03712609,0.00000000,1.57730560,1.77740383,0.05989380,3.31525620
-5.30365183,6.24209339,0.06900993,0.35021085,0.03687103,0.00000000,1.58357866,1.77050614,0.05915306,3.27792644
-5.29764882,6.18746810,0.06802361,0.35977586,0.03650244,0.00000000,1.58974136,1.76146562,0.05823223,3.23488237
-5.29164582,6.12495761,0.06699354,0.37011467,0.03602636,0.00000000,1.59616084,1.75015614,0.05713089,3.18658782
-5.28564282,6.05536632,0.06594612,0.38129201,0.03545115,0.00000000,1.60323132,1.73653359,0.05585333,3.13362819
-5.27963982,5.97972001,0.06490758,0.39336949,0.03478736,0.00000000,1.61135793,1.72064186,0.05440842,3.07670097
-5.27363682,5.89924210,0.06390309,0.40640231,0.03404726,0.00000000,1.62093769,1.70261539,0.05280934,3.01659929
-5.26763382,5.81531877,0.06295585,0.42043595,0.03324449,0.00000000,1.63233884,1.68267827,0.05107315,2.95418930
-5.26163082,5.72945549,0.06208619,0.43550289,0.03239346,0.00000000,1.64587974,1.66114008,0.04922019,2.89038278
-5.25562781,5.64322776,0.06131081,0.45161969,0.03150885,0.00000000,1.66180879,1.63838883,0.04727348,2.82610687
-5.24962481,5.55822968,0.06064204,0.46878479,0.03060502,0.00000000,1.68028696,1.61488156,0.04525798,2.76227290
-5.24362181,5.47602377,0.06008731,0.48697715,0.02969546,0.00000000,1.70137423,1.59113329,0.04319983,2.69974649
-5.23761881,5.39809572,0.05964884,0.50615602,0.02879234,0.00000000,1.72502125,1.56770503,0.04112563,2.63932099
-5.23161581,5.32581699,0.05932344,0.52626186,0.02790608,0.00000000,1.75106721,1.54519149,0.03906176,2.58169603
-5.22561281,5.26041782,0.05910267,0.54721861,0.02704510,0.00000000,1.77924426,1.52420920,0.03703373,2.52746268
-5.21960980,5.20297216,0.05897317,0.56893713,0.02621563,0.00000000,1.80918886,1.50538559,0.03506568,2.47709608
-5.21360680,5.15439500,0.05891719,0.59131968,0.02542166,0.00000000,1.84045945,1.48934921,0.03317995,2.43095601
-5.20760380,5.11545191,0.05891334,0.61426526,0.02466507,0.00000000,1.87255977,1.47672150,0.03139682,2.38929508
-5.20160080,5.08677898,0.05893757,0.63767535,0.02394577,0.00000000,1.90496642,1.46810995,0.02973428,2.35227377
-5.19559780,5.06891123,0.05896413,0.66145977,0.02326205,0.00000000,1.93715917,1.46410256,0.02820803,2.31998111
-5.18959480,5.06231614,0.05896669,0.68554215,0.02261095,0.00000000,1.96865209,1.46526319,0.02683148,2.29245906
-5.18359180,5.06742903,0.05891948,0.70986455,0.02198864,0.00000000,1.99902345,1.47212750,0.02561589,2.26972885
-5.17758879,5.08468656,0.05879832,0.73439090,0.02139092,0.00000000,2.02794256,1.48519890,0.02457050,2.25181691
-5.17158579,5.11455481,0.05858160,0.75910883,0.02081363,0.00000000,2.05519159,1.50494407,0.02370281,2.23877840
-5.16558279,5.15754885,0.05825112,0.78402970,0.02025308,0.00000000,2.08068088,1.53178765,0.02301870,2.23071631
-5.15957979,5.21424115,0.05779271,0.80918662,0.01970638,0.00000000,2.10445659,1.56610565,0.02252270,2.22779463
-5.15357679,5.28525736,0.05719671,0.83463054,0.01917173,0.00000000,2.12669997,1.60821762,0.02221810,2.23024414
-5.14757379,5.37125860,0.05645817,0.86042453,0.01864861,0.00000000,2.14771816,1.65837741,0.02210708,2.23836042
-5.14157079,5.47291076,0.05557688,0.88663653,0.01813789,0.00000000,2.16792682,1.71676272,0.02219077,2.25249374
-5.13556778,5.59084217,0.05455719,0.91333095,0.01764183,0.00000000,2.18782559,1.78346396,0.02246919,2.27303136
-5.12956478,5.72559204,0.05340760,0.94055974,0.01716400,0.00000000,2.20796769,1.85847291,0.02294125,2.30037323
-5.12356178,5.87755292,0.05214024,0.96835334,0.01670912,0.00000000,2.22892538,1.94167183,0.02360454,2.33490252
-5.11755878,6.04691092,0.05077028,0.99671224,0.01628284,0.00000000,2.25125341,2.03282407,0.02445521,2.37695292
-5.11155578,6.23358793,0.04931512,1.02559973,0.01589147,0.00000000,2.27545251,2.13156678,0.02548779,2.42677477
-5.10555278,6.43719011,0.04779373,1.05493625,0.01554170,0.00000000,2.30193503,2.23740688,0.02669494,2.48450227
-5.09954977,6.65696663,0.04622584,1.08459590,0.01524024,0.00000000,2.33099490,2.34972086,0.02806735,2.55012414
-5.09354677,6.89178247,0.04463131,1.11440545,0.01499358,0.00000000,2.36278354,2.46775925,0.02959355,2.62345970
-5.08754377,7.14010803,0.04302943,1.14414581,0.01480766,0.00000000,2.39729317,2.59065615,0.03125987,2.70414233
-5.08154077,7.40002764,0.04143848,1.17355623,0.01468768,0.00000000,2.43434860,2.71744416,0.03305044,2.79161168
-5.07553777,7.66926804,0.03987526,1.20234092,0.01463783,0.00000000,2.47360782,2.84707457,0.03494730,2.88511567
-5.06953477,7.94524667,0.03835483,1.23017789,0.01466121,0.00000000,2.51457158,2.97844261,0.03693056,2.98372261
-5.06353177,8.22513846,0.03689034,1.25672943,0.01475970,0.00000000,2.55660139,3.11041718,0.03897879,3.08634338
-5.05752876,8.50595903,0.03549298,1.28165402,0.01493398,0.00000000,2.59894495,3.24187404,0.04106932,3.19176292
-5.05152576,8.78466075,0.03417206,1.30461869,0.01518351,0.00000000,2.64076787,3.37173151,0.04317881,3.29867970
-5.04552276,9.05823778,0.03293512,1.32531161,0.01550662,0.00000000,2.68118984,3.49898724,0.04528379,3.40575157
-5.03951976,9.32383533,0.03178819,1.34345400,0.01590065,0.00000000,2.71932357,3.62275461,0.04736125,3.51164572
-5.03351676,9.57885815,0.03073602,1.35881091,0.01636210,0.00000000,2.75431452,3.74229724,0.04938932,3.61509037
-5.02751376,9.82107306,0.02978244,1.37120047,0.01688680,0.00000000,2.78537935,3.85706004,0.05134790,3.71492577
-5.02151076,10.04870066,0.02893064,1.38050097,0.01747012,0.00000000,2.81184149,3.96669526,0.05321921,3.81015167
-5.01550775,10.26049152,0.02818352,1.38665569,0.01810718,0.00000000,2.83316185,4.07108231,0.05498838,3.89996915
-5.00950475,10.45578312,0.02754400,1.38967517,0.01879304,0.00000000,2.84896347,4.17034007,0.05664386,3.98381429
-5.00350175,10.63453422,0.02701530,1.38963686,0.01952289,0.00000000,2.85904897,4.26483102,0.05817773,4.06138209
-4.99749875,10.79733477,0.02660116,1.38668232,0.02029221,0.00000000,2.86340995,4.35515633,0.05958590,4.13263916
-4.99149575,10.94539015,0.02630606,1.38101195,0.02109689,0.00000000,2.86222814,4.44214199,0.06086809,4.19782444
-4.98549275,11.08047986,0.02613539,1.37287767,0.02193337,0.00000000,2.85586822,4.52681582,0.06202772,4.25743761
-4.97948974,11.20489190,0.02609546,1.36257373,0.02279862,0.00000000,2.84486278,4.61037595,0.06307157,4.31221560
-4.97348674,11.32133492,0.02619358,1.35042623,0.02369022,0.00000000,2.82989011,4.69415156,0.06400939,4.36309813
-4.96748374,11.43283142,0.02643799,1.33678161,0.02460627,0.00000000,2.81174594,4.77955680,0.06485323,4.41118372
-4.96148074,11.54259587,0.02683772,1.32199464,0.02554536,0.00000000,2.79131040,4.86803942,0.06561683,4.45767789
-4.95547774,11.65390235,0.02740237,1.30641649,0.02650644,0.00000000,2.76951159,4.96102549,0.06631479,4.50383606
-4.94947474,11.76994664,0.02814190,1.29038318,0.02748865,0.00000000,2.74728748,5.05986207,0.06696181,4.55090330
-4.94347174,11.89370805,0.02906620,1.27420495,0.02849117,0.00000000,2.72554773,5.16575950,0.06757182,4.60005370
-4.93746873,12.02781610,0.03018475,1.25815701,0.02951303,0.00000000,2.70513688,5.27973539,0.06815729,4.65233183
-4.93146573,12.17442721,0.03150606,1.24247189,0.03055289,0.00000000,2.68680068,5.40256204,0.06872843,4.70859874
-4.92546273,12.33511602,0.03303720,1.22733378,0.03160886,0.00000000,2.67115659,5.53471936,0.06929271,4.76948475
-4.91945973,12.51078549,0.03478319,1.21287512,0.03267834,0.00000000,2.65866989,5.67635487,0.06985429,4.83535079
-4.91345673,12.70159938,0.03674643,1.19917536,0.03375779,0.00000000,2.64963602,5.82725259,0.07041382,4.90626010
-4.90745373,12.90693975,0.03892613,1.18626219,0.03484267,0.00000000,2.64416995,5.98681224,0.07096825,4.98196100
-4.90145073,13.12539155,0.04131770,1.17411496,0.03592734,0.00000000,2.64220280,6.15403985,0.07151096,5.06188182
-4.89544772,13.35475511,0.04391230,1.16267014,0.03700499,0.00000000,2.64348570,6.32755090,0.07203189,5.14513781
-4.88944472,13.59208676,0.04669638,1.15182870,0.03806767,0.00000000,2.64760081,6.50558631,0.07251804,5.23055006
-4.88344172,13.83376666,0.04965138,1.14146487,0.03910636,0.00000000,2.65397871,6.68604165,0.07295396,5.31667573
-4.87743872,14.07559206,0.05275357,1.13143592,0.04011109,0.00000000,2.66192157,6.86650914,0.07332241,5.40184854
-4.87143572,14.31289336,0.05597399,1.12159260,0.04107109,0.00000000,2.67063115,7.04433177,0.07360517,5.48422828
-4.86543272,14.54066956,0.05927868,1.11178949,0.04197501,0.00000000,2.67924041,7.21666826,0.07378377,5.56185772
-4.85942971,14.75373888,0.06262901,1.10189508,0.04281122,0.00000000,2.68684759,7.38056719,0.07384039,5.63272513
-4.85342671,14.94689990,0.06598225,1.09180084,0.04356806,0.00000000,2.69255157,7.53304806,0.07375866,5.69483053
-4.84742371,15.11509810,0.06929235,1.08142906,0.04423421,0.00000000,2.69548704,7.67118684,0.07352443,5.74625344
-4.84142071,15.25359216,0.07251092,1.07073905,0.04479898,0.00000000,2.69485851,7.79220307,0.07312644,5.78522028
-4.83541771,15.35811466,0.07558833,1.05973146,0.04525272,0.00000000,2.68997184,7.89354544,0.07255698,5.81016902
-4.82941471,15.42502161,0.07847502,1.04845069,0.04558714,0.00000000,2.68026227,7.97297281,0.07181228,5.81980919
-4.82341171,15.45142546,0.08112285,1.03698521,0.04579563,0.00000000,2.66531814,8.02862743,0.07089293,5.81317523
-4.81740870,15.43530700,0.08348656,1.02546610,0.04587360,0.00000000,2.64489953,8.05909762,0.06980399,5.78967125
-4.81140570,15.37560183,0.08552521,1.01406373,0.04581871,0.00000000,2.61895117,8.06346728,0.06855508,5.74910566
-4.80540270,15.27225803,0.08720355,1.00298304,0.04563114,0.00000000,2.58760940,8.04135014,0.06716025,5.69171417
-4.79939970,15.12626260,0.08849333,0.99245753,0.04531367,0.00000000,2.55120280,7.99290741,0.06563772,5.61817005
-4.79339670,14.93963521,0.08937441,0.98274243,0.04487182,0.00000000,2.51024665,7.91884766,0.06400953,5.52958096
-4.78739370,14.71538888,0.08983567,0.97410722,0.04431384,0.00000000,2.46543115,7.82040918,0.06230096,5.42747190
-4.78139070,14.45745837,0.08987568,0.96682775,0.04365061,0.00000000,2.41760398,7.69932508,0.06054001,5.31375432
-4.77538769,14.17059827,0.08950301,0.96117835,0.04289546,0.00000000,2.36774746,7.55777246,0.05875660,5.19068204
-4.76938469,13.86025369,0.08873632,0.95742389,0.04206394,0.00000000,2.31695114,7.39830763,0.05698190,5.06079478
-4.76338169,13.53240761,0.08760407,0.95581208,0.04117344,0.00000000,2.26638041,7.22378969,0.05524744,4.92685103
-4.75737869,13.19340970,0.08614390,0.95656594,0.04024275,0.00000000,2.21724227,7.03729521,0.05358432,4.79175198
-4.75137569,12.84979234,0.08440171,0.95987658,0.03929161,0.00000000,2.17074907,6.84202747,0.05202237,4.65845902
-4.74537269,12.50807983,0.08243051,0.96589628,0.03834010,0.00000000,2.12808154,6.64122313,0.05058932,4.52990745
-4.73936968,12.17459741,0.08028898,0.97473186,0.03740811,0.00000000,2.09035213,6.43806002,0.04931008,4.40891944
-4.73336668,11.85528665,0.07803990,0.98643849,0.03651473,0.00000000,2.05857007,6.23556903,0.04820602,4.29811932
-4.72736368,11.55553379,0.07574840,1.00101403,0.03567765,0.00000000,2.03360918,6.03655318,0.04729446,4.19985443
-4.72136068,11.28001706,0.07348024,1.01839394,0.03491266,0.00000000,2.01617985,5.84351659,0.04658815,4.11612458
-4.71535768,11.03257863,0.07130003,1.03844729,0.03423316,0.00000000,2.00680603,5.65860546,0.04609502,4.04852301
-4.70935468,10.81612599,0.06926952,1.06097381,0.03364974,0.00000000,2.00580844,5.48356292,0.04581802,3.99819125
-4.70335168,10.63256627,0.06744609,1.08570266,0.03316992,0.00000000,2.01329450,5.31969903,0.04575513,3.96578992
-4.69734867,10.48277625,0.06588130,1.11229295,0.03279798,0.00000000,2.02915576,5.16787644,0.04589959,3.95148665
-4.69134567,10.36660898,0.06461977,1.14033663,0.03253487,0.00000000,2.05307282,5.02851197,0.04624024,3.95496192
-4.68534267,10.28293682,0.06369820,1.16936375,0.03237833,0.00000000,2.08452778,4.90159351,0.04676206,3.97543250
-4.67933967,10.22972899,0.06314474,1.19885048,0.03232311,0.00000000,2.12282380,4.78671128,0.04744683,4.01169161
-4.67333667,10.20416042,0.06297849,1.22822981,0.03236125,0.00000000,2.16711095,4.68310180,0.04827390,4.06216399
-4.66733367,10.20274714,0.06320942,1.25690485,0.03248254,0.00000000,2.21641740,4.58970270,0.04922104,4.12497361
-4.66133067,10.22150240,0.06383837,1.28426440,0.03267502,0.00000000,2.26968439,4.50521579,0.05026533,4.19802064
-4.65532766,10.25610664,0.06485736,1.30970041,0.03292554,0.00000000,2.32580369,4.42817581,0.05138402,4.27906453
-4.64932466,10.30208384,0.06625005,1.33262653,0.03322031,0.00000000,2.38365566,4.35702194,0.05255539,4.36580907
-4.64332166,10.35497641,0.06799236,1.35249715,0.03354557,0.00000000,2.44214615,4.29016899,0.05375946,4.45598569
