energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.74787394,2.29037390,0.02889808,0.04428664,0.56113753,0.58382256,0.02630140,0.88577784,0.27709754,0.57219559
-5.74187094,2.30058055,0.02895053,0.04467194,0.57020779,0.59590818,0.02658572,0.90107892,0.28236095,0.55846856
-5.73586793,2.30546245,0.02899505,0.04497874,0.57741806,0.60545494,0.02675137,0.91324697,0.28689624,0.54503177
-5.72986493,2.30407187,0.02900624,0.04519725,0.58254888,0.61222191,0.02678844,0.92190848,0.29054715,0.53164670
-5.72386193,2.29566609,0.02896113,0.04532165,0.58543752,0.61602652,0.02669086,0.92677905,0.29318657,0.51811043
-5.71785893,2.27973573,0.02883990,0.04535074,0.58598558,0.61675113,0.02645653,0.92767473,0.29472166,0.50426253
-5.71185593,2.25602458,0.02862637,0.04528835,0.58416427,0.61434746,0.02608733,0.92451986,0.29509770,0.48999009
-5.70585293,2.22453977,0.02830846,0.04514362,0.58001709,0.60883871,0.02558897,0.91735108,0.29430050,0.47523068
-5.69984992,2.18555180,0.02787838,0.04493093,0.57365961,0.60031914,0.02497067,0.90631701,0.29235714,0.45997314
-5.69384692,2.13958418,0.02733271,0.04466968,0.56527636,0.58895118,0.02424481,0.89167376,0.28933500,0.44425618
-5.68784392,2.08739307,0.02667233,0.04438373,0.55511482,0.57496021,0.02342637,0.87377629,0.28533918,0.42816487
-5.68184092,2.02993774,0.02590214,0.04410065,0.54347672,0.55862712,0.02253242,0.85306584,0.28050829,0.41182519
-5.67583792,1.96834304,0.02503065,0.04385072,0.53070704,0.54027901,0.02158140,0.83005414,0.27500882,0.39539685
-5.66983492,1.90385564,0.02406953,0.04366575,0.51718116,0.52027844,0.02059255,0.80530493,0.26902843,0.37906488
-5.66383192,1.83779585,0.02303294,0.04357779,0.50329067,0.49901162,0.01958522,0.77941356,0.26276831,0.36303018
-5.65782891,1.77150725,0.02193691,0.04361775,0.48942862,0.47687614,0.01857823,0.75298574,0.25643507,0.34749963
-5.65182591,1.70630628,0.02079861,0.04381403,0.47597465,0.45426857,0.01758933,0.72661619,0.25023254,0.33267622
-5.64582291,1.64343414,0.01963565,0.04419119,0.46328092,0.43157267,0.01663467,0.70086821,0.24435373,0.31874955
-5.63981991,1.58401295,0.01846545,0.04476875,0.45165933,0.40914846,0.01572842,0.67625509,0.23897349,0.30588720
-5.63381691,1.52900806,0.01730458,0.04556018,0.44137065,0.38732271,0.01488241,0.65322403,0.23424199,0.29422735
-5.62781391,1.47919816,0.01616828,0.04657210,0.43261594,0.36638116,0.01410594,0.63214339,0.23027949,0.28387293
-5.62181091,1.43515413,0.01506998,0.04780374,0.42553086,0.34656270,0.01340571,0.61329363,0.22717245,0.27488754
-5.61580790,1.39722752,0.01402102,0.04924673,0.42018278,0.32805569,0.01278575,0.59686235,0.22497123,0.26729325
-5.60980490,1.36554881,0.01303047,0.05088517,0.41657099,0.31099650,0.01224761,0.58294352,0.22368932,0.26107030
-5.60380190,1.34003527,0.01210498,0.05269601,0.41462992,0.29547024,0.01179049,0.57154081,0.22330424,0.25615880
-5.59779890,1.32040780,0.01124888,0.05464973,0.41423503,0.28151347,0.01141156,0.56257474,0.22375989,0.25246200
-5.59179590,1.30621557,0.01046426,0.05671123,0.41521120,0.26911878,0.01110628,0.55589327,0.22497018,0.24985124
-5.58579290,1.29686728,0.00975121,0.05884104,0.41734313,0.25824086,0.01086879,0.55128525,0.22682389,0.24817204
-5.57978989,1.29166726,0.00910813,0.06099654,0.42038719,0.24880372,0.01069233,0.54849590,0.22919028,0.24725114
-5.57378689,1.28985466,0.00853203,0.06313346,0.42408418,0.24070877,0.01056965,0.54724369,0.23192536,0.24690411
-5.56778389,1.29064380,0.00801891,0.06520727,0.42817244,0.23384320,0.01049345,0.54723776,0.23487839,0.24694315
-5.56178089,1.29326390,0.00756416,0.06717469,0.43240058,0.22808836,0.01045674,0.54819497,0.23789833,0.24718475
-5.55577789,1.29699628,0.00716292,0.06899501,0.43653946,0.22332772,0.01045325,0.54985589,0.24084011,0.24745679
-5.54977489,1.30120749,0.00681041,0.07063133,0.44039269,0.21945407,0.01047769,0.55199896,0.24357014,0.24760494
-5.54377189,1.30537706,0.00650229,0.07205170,0.44380535,0.21637563,0.01052601,0.55445219,0.24597128,0.24749797
-5.53776888,1.30911858,0.00623487,0.07322987,0.44667051,0.21402084,0.01059555,0.55710192,0.24794668,0.24703189
-5.53176588,1.31219363,0.00600535,0.07414602,0.44893341,0.21234164,0.01068520,0.55989828,0.24942266,0.24613269
-5.52576288,1.31451795,0.00581199,0.07478704,0.45059301,0.21131516,0.01079534,0.56285714,0.25035045,0.24475776
-5.51975988,1.31615991,0.00565416,0.07514672,0.45170107,0.21094379,0.01092783,0.56605849,0.25070676,0.24289595
-5.51375688,1.31733151,0.00553238,0.07522556,0.45235870,0.21125366,0.01108589,0.56964142,0.25049334,0.24056620
-5.50775388,1.31837254,0.00544831,0.07503047,0.45271077,0.21229158,0.01127388,0.57379591,0.24973537,0.23781519
-5.50175088,1.31972884,0.00540465,0.07457416,0.45293828,0.21412086,0.01149707,0.57875188,0.24847915,0.23471382
-5.49574787,1.32192568,0.00540505,0.07387447,0.45324919,0.21681588,0.01176134,0.58476593,0.24678883,0.23135297
-5.48974487,1.32553769,0.00545392,0.07295346,0.45386809,0.22045608,0.01207288,0.59210655,0.24474278,0.22783865
-5.48374187,1.33115667,0.00555629,0.07183646,0.45502517,0.22511936,0.01243779,0.60103836,0.24242933,0.22428684
-5.47773887,1.33935878,0.00571755,0.07055110,0.45694507,0.23087542,0.01286179,0.61180610,0.23994253,0.22081819
-5.47173587,1.35067270,0.00594327,0.06912625,0.45983594,0.23777939,0.01334987,0.62461928,0.23737772,0.21755280
-5.46573287,1.36555005,0.00623901,0.06759105,0.46387930,0.24586590,0.01390594,0.63963801,0.23482735,0.21460542
-5.45972986,1.38433951,0.00661000,0.06597398,0.46922113,0.25514416,0.01453261,0.65696085,0.23237707,0.21208097
-5.45372686,1.40726567,0.00706104,0.06430196,0.47596447,0.26559411,0.01523093,0.67661525,0.23010232,0.21007085
-5.44772386,1.43441368,0.00759621,0.06259972,0.48416391,0.27716401,0.01600023,0.69855101,0.22806544,0.20864986
-5.44172086,1.46572020,0.00821868,0.06088913,0.49382222,0.28976961,0.01683801,0.72263726,0.22631350,0.20787399
-5.43571786,1.50097121,0.00893058,0.05918876,0.50488919,0.30329488,0.01773993,0.74866303,0.22487684,0.20777901
-5.42971486,1.53980668,0.00973277,0.05751367,0.51726267,0.31759454,0.01869980,0.77634163,0.22376834,0.20837987
-5.42371186,1.58173189,0.01062473,0.05587519,0.53079194,0.33249815,0.01970973,0.80531861,0.22298348,0.20967093
-5.41770885,1.62613491,0.01160442,0.05428101,0.54528303,0.34781568,0.02076023,0.83518304,0.22250108,0.21162687
-5.41170585,1.67230941,0.01266816,0.05273536,0.56050590,0.36334433,0.02184051,0.86548170,0.22228476,0.21420426
-5.40570285,1.71948188,0.01381059,0.05123927,0.57620308,0.37887636,0.02293862,0.89573555,0.22228495,0.21734365
-5.39969985,1.76684178,0.01502459,0.04979102,0.59209941,0.39420751,0.02404187,0.92545780,0.22244137,0.22097206
-5.39369685,1.81357360,0.01630126,0.04838665,0.60791247,0.40914570,0.02513702,0.95417268,0.22268589,0.22500578
-5.38769385,1.85888903,0.01762998,0.04702048,0.62336322,0.42351950,0.02621070,0.98143427,0.22294563,0.22935339
-5.38169085,1.90205810,0.01899847,0.04568572,0.63818635,0.43718613,0.02724962,1.00684427,0.22314610,0.23391871
-5.37568784,1.94243775,0.02039289,0.04437509,0.65214007,0.45003837,0.02824095,1.03006812,0.22321443,0.23860383
-5.36968484,1.97949660,0.02179805,0.04308133,0.66501468,0.46201028,0.02917257,1.05084861,0.22308228,0.24331197
-5.36368184,2.01283504,0.02319763,0.04179778,0.67663985,0.47308125,0.03003325,1.06901642,0.22268862,0.24795009
-5.35767884,2.04219962,0.02457447,0.04051881,0.68689014,0.48327826,0.03081296,1.08449705,0.22198211,0.25243127
-5.35167584,2.06749139,0.02591091,0.03924021,0.69568867,0.49267615,0.03150292,1.09731397,0.22092302,0.25667675
-5.34567284,2.08876793,0.02718918,0.03795941,0.70300886,0.50139595,0.03209583,1.10758771,0.21948470,0.26061763
-5.33966983,2.10623904,0.02839186,0.03667575,0.70887412,0.50960118,0.03258587,1.11553110,0.21765459,0.26419620
-5.33366683,2.12025647,0.02950233,0.03539047,0.71335570,0.51749244,0.03296882,1.12144079,0.21543464,0.26736694
-5.32766383,2.13129836,0.03050523,0.03410677,0.71656872,0.52530025,0.03324207,1.12568555,0.21284131,0.27009708
-5.32166083,2.13994888,0.03138699,0.03282963,0.71866672,0.53327667,0.03340460,1.12869177,0.20990505,0.27236682
-5.31565783,2.14687434,0.03213627,0.03156571,0.71983482,0.54168586,0.03345697,1.13092685,0.20666946,0.27416926
-5.30965483,2.15279647,0.03274438,0.03032305,0.72028194,0.55079400,0.03340129,1.13288116,0.20318993,0.27550991
-5.30365183,2.15846415,0.03320566,0.02911083,0.72023236,0.56085897,0.03324116,1.13504929,0.19953213,0.27640597
-5.29764882,2.16462468,0.03351779,0.02793903,0.71991682,0.57212014,0.03298159,1.13791130,0.19577014,0.27688522
-5.29164582,2.17199543,0.03368202,0.02681812,0.71956367,0.58478870,0.03262890,1.14191473,0.19198442,0.27698478
-5.28564282,2.18123721,0.03370325,0.02575870,0.71939028,0.59903887,0.03219068,1.14745789,0.18825967,0.27674956
-5.27963982,2.19292999,0.03359008,0.02477117,0.71959493,0.61500028,0.03167558,1.15487519,0.18468249,0.27623060
-5.27363682,2.20755198,0.03335476,0.02386545,0.72034961,0.63275190,0.03109325,1.16442483,0.18133915,0.27548323
-5.26763382,2.22546259,0.03301295,0.02305060,0.72179388,0.65231765,0.03045415,1.17627941,0.17831325,0.27456530
-5.26163082,2.24689003,0.03258353,0.02233463,0.72402992,0.67366401,0.02976941,1.19051957,0.17568344,0.27353527
-5.25562781,2.27192374,0.03208820,0.02172417,0.72711907,0.69669955,0.02905060,1.20713108,0.17352130,0.27245054
-5.24962481,2.30051204,0.03155111,0.02122427,0.73107983,0.72127663,0.02830956,1.22600521,0.17188930,0.27136590
-5.24362181,2.33246505,0.03099839,0.02083822,0.73588753,0.74719512,0.02755820,1.24694250,0.17083900,0.27033212
-5.23761881,2.36746260,0.03045769,0.02056736,0.74147557,0.77420799,0.02680825,1.26965977,0.17040941,0.26939503
-5.23161581,2.40506702,0.02995768,0.02041096,0.74773814,0.80202876,0.02607106,1.29379997,0.17062576,0.26859470
-5.22561281,2.44474009,0.02952753,0.02036611,0.75453451,0.83034024,0.02535741,1.31894457,0.17149848,0.26796513
-5.21960980,2.48586352,0.02919643,0.02042772,0.76169446,0.85880452,0.02467729,1.34462798,0.17302261,0.26753419
-5.21360680,2.52776200,0.02899311,0.02058847,0.76902476,0.88707353,0.02403970,1.37035344,0.17517762,0.26732391
-5.20760380,2.56972772,0.02894532,0.02083889,0.77631649,0.91479981,0.02345253,1.39560960,0.17792760,0.26735098
-5.20160080,2.61104536,0.02907939,0.02116748,0.78335261,0.94164703,0.02292238,1.41988726,0.18122193,0.26762748
-5.19559780,2.65101612,0.02941977,0.02156088,0.78991576,0.96729966,0.02245450,1.44269541,0.18499630,0.26816157
-5.18959480,2.68897976,0.02998849,0.02200411,0.79579568,0.99147138,0.02205266,1.46357594,0.18917420,0.26895832
-5.18359180,2.72433353,0.03080477,0.02248087,0.80079608,1.01391178,0.02171913,1.48211642,0.19366865,0.27002026
-5.17758879,2.75654710,0.03188444,0.02297386,0.80474051,1.03441107,0.02145467,1.49796038,0.19838434,0.27134783
-5.17158579,2.78517281,0.03323948,0.02346523,0.80747721,1.05280262,0.02125851,1.51081476,0.20321988,0.27293953
-5.16558279,2.80985093,0.03487753,0.02393700,0.80888251,1.06896315,0.02112845,1.52045424,0.20807027,0.27479168
-5.15957979,2.83030999,0.03680134,0.02437148,0.80886288,1.08281083,0.02106086,1.52672256,0.21282940,0.27689798
-5.15357679,2.84636237,0.03900838,0.02475179,0.80735561,1.09430136,0.02105087,1.52953087,0.21739255,0.27924870
-5.14757379,2.85789607,0.04149036,0.02506230,0.80432817,1.10342262,0.02109244,1.52885353,0.22165879,0.28182966
-5.14157079,2.86486347,0.04423298,0.02528905,0.79977654,1.11018818,0.02117856,1.52472192,0.22553318,0.28462115
-5.13556778,2.86726845,0.04721569,0.02542016,0.79372262,1.11463039,0.02130147,1.51721674,0.22892883,0.28759681
-5.12956478,2.86515316,0.05041165,0.02544615,0.78621122,1.11679366,0.02145285,1.50645978,0.23176862,0.29072267
-5.12356178,2.85858586,0.05378792,0.02536022,0.77730680,1.11672848,0.02162412,1.49260564,0.23398666,0.29395655
-5.11755878,2.84765113,0.05730577,0.02515839,0.76709043,1.11448682,0.02180670,1.47583427,0.23552944,0.29724788
-5.11155578,2.83244356,0.06092134,0.02483964,0.75565717,1.11011929,0.02199235,1.45634491,0.23635672,0.30053808
-5.10555278,2.81306577,0.06458645,0.02440588,0.74311419,1.10367444,0.02217346,1.43435188,0.23644200,0.30376159
-5.09954977,2.78963111,0.06824968,0.02386190,0.72957976,1.09520023,0.02234340,1.41008250,0.23577287,0.30684764
-5.09354677,2.76227116,0.07185774,0.02321515,0.71518323,1.08474768,0.02249683,1.38377729,0.23435103,0.30972264
-5.08754377,2.73114756,0.07535695,0.02247555,0.70006600,1.07237645,0.02262998,1.35569225,0.23219209,0.31231320
-5.08154077,2.69646731,0.07869488,0.02165519,0.68438329,1.05816177,0.02274094,1.32610287,0.22932521,0.31454968
-5.07553777,2.65850033,0.08182209,0.02076794,0.66830666,1.04220238,0.02282984,1.29530950,0.22579258,0.31636999
-5.06953477,2.61759789,0.08469393,0.01982909,0.65202676,1.02462851,0.02289899,1.26364315,0.22164868,0.31772364
-5.06353177,2.57421004,0.08727214,0.01885496,0.63575629,1.00560940,0.02295293,1.23147124,0.21695948,0.31857552
-5.05752876,2.52890058,0.08952648,0.01786249,0.61973250,0.98535940,0.02299843,1.19920235,0.21180147,0.31890944
-5.05152576,2.48235767,0.09143601,0.01686883,0.60421910,0.96414216,0.02304431,1.16728934,0.20626052,0.31873108
-5.04552276,2.43539881,0.09299010,0.01589099,0.58950703,0.94227216,0.02310124,1.13623001,0.20043062,0.31807003
-5.03951976,2.38896895,0.09418913,0.01494549,0.57591396,0.92011333,0.02318140,1.10656498,0.19441245,0.31698097
-5.03351676,2.34413102,0.09504469,0.01404801,0.56378209,0.89807440,0.02329807,1.07887228,0.18831180,0.31554358
-5.02751376,2.30204853,0.09557948,0.01321319,0.55347424,0.87660103,0.02346513,1.05375862,0.18223777,0.31386136
-5.02151076,2.26396040,0.09582660,0.01245434,0.54536811,0.85616493,0.02369650,1.03184733,0.17630082,0.31205912
-5.01550775,2.23114874,0.09582853,0.01178327,0.53984861,0.83725035,0.02400559,1.01376332,0.17061071,0.31027937
-5.00950475,2.20490050,0.09563563,0.01121015,0.53729862,0.82033846,0.02440463,1.00011550,0.16527425,0.30867757
-5.00350175,2.18646462,0.09530434,0.01074333,0.53808819,0.80589045,0.02490417,0.99147738,0.16039293,0.30741656
-4.99749875,2.17700624,0.09489501,0.01038933,0.54256255,0.79433005,0.02551246,0.98836655,0.15606058,0.30666023
-4.99149575,2.17756013,0.09446963,0.01015269,0.55102939,0.78602633,0.02623501,0.99122391,0.15236098,0.30656685
-4.98549275,2.18898510,0.09408940,0.01003599,0.56374569,0.78127775,0.02707417,1.00039371,0.14936556,0.30728226
-4.97948974,2.21192177,0.09381222,0.01003975,0.58090476,0.78029801,0.02802888,1.01610511,0.14713121,0.30893313
-4.97348674,2.24675534,0.09369046,0.01016250,0.60262392,0.78320468,0.02909445,1.03845623,0.14569844,0.31162083
-4.96748374,2.29358526,0.09376868,0.01040072,0.62893330,0.79001091,0.03026257,1.06740143,0.14508970,0.31541594
-4.96148074,2.35220333,0.09408183,0.01074890,0.65976652,0.80062081,0.03152140,1.10274257,0.14530819,0.32035373
-4.95547774,2.42208123,0.09465371,0.01119957,0.69495340,0.81482871,0.03285574,1.14412463,0.14633712,0.32643094
-4.94947474,2.50236853,0.09549586,0.01174341,0.73421553,0.83232222,0.03424746,1.19103620,0.14813941,0.33360376
-4.94347174,2.59190132,0.09660692,0.01236933,0.77716481,0.85268924,0.03567590,1.24281493,0.15065807,0.34178744
-4.93746873,2.68922177,0.09797253,0.01306463,0.82330549,0.87542845,0.03711846,1.29865806,0.15381707,0.35085725
-4.93146573,2.79260805,0.09956566,0.01381517,0.87203977,0.89996299,0.03855117,1.35763782,0.15752287,0.36065102
-4.92546273,2.90011395,0.10134747,0.01460564,0.92267708,0.92565675,0.03994943,1.41872140,0.16166654,0.37097312
-4.91945973,3.00961703,0.10326864,0.01541978,0.97444706,0.95183278,0.04128866,1.48079501,0.16612636,0.38159963
-4.91345673,3.11887394,0.10527104,0.01624073,1.02651595,0.97779305,0.04254502,1.54269135,0.17077105,0.39228476
-4.90745373,3.22558110,0.10728980,0.01705139,1.07800605,1.00283893,0.04369608,1.60321975,0.17546326,0.40276804
-4.90145073,3.32743886,0.10925563,0.01783481,1.12801775,1.02629163,0.04472146,1.66119799,0.18006349,0.41278221
-4.89544772,3.42221699,0.11109722,0.01857457,1.17565342,1.04751198,0.04560340,1.71548492,0.18443415,0.42206144
-4.88944472,3.50781923,0.11274387,0.01925528,1.22004245,1.06591886,0.04632726,1.76501262,0.18844371,0.43034957
-4.88344172,3.58234475,0.11412792,0.01986293,1.26036643,1.08100566,0.04688187,1.80881719,0.19197073,0.43740811
-4.87743872,3.64414425,0.11518719,0.02038534,1.29588362,1.09235425,0.04725989,1.84606687,0.19490772,0.44302369
-4.87143572,3.69186873,0.11586713,0.02081256,1.32595167,1.09964613,0.04745792,1.87608664,0.19716457,0.44701462
-4.86543272,3.72450902,0.11612273,0.02113715,1.35004767,1.10267024,0.04747662,1.89837813,0.19867155,0.44923651
-4.85942971,3.74142479,0.11592005,0.02135447,1.36778469,1.10132744,0.04732066,1.91263433,0.19938160,0.44958643
-4.85342671,3.74236168,0.11523732,0.02146289,1.37892403,1.09563132,0.04699855,1.91874817,0.19927199,0.44800584
-4.84742371,3.72745622,0.11406565,0.02146384,1.38338266,1.08570567,0.04652243,1.91681489,0.19834516,0.44448190
-4.84142071,3.69722820,0.11240924,0.02136186,1.38123550,1.07177844,0.04590772,1.90712790,0.19662867,0.43904732
-4.83541771,3.65256088,0.11028516,0.02116451,1.37271242,1.05417277,0.04517275,1.89016833,0.19417445,0.43177866
-4.82941471,3.59467007,0.10772271,0.02088214,1.35819007,1.03329531,0.04433830,1.86658869,0.19105712,0.42279334
-4.82341171,3.52506323,0.10476232,0.02052764,1.33817893,1.00962235,0.04342711,1.83719138,0.18737160,0.41224529
-4.81740870,3.44549043,0.10145421,0.02011606,1.31330615,0.98368429,0.04246337,1.80290274,0.18323008,0.40031969
-4.81140570,3.35788909,0.09785671,0.01966419,1.28429491,0.95604924,0.04147221,1.76474397,0.17875839,0.38722685
-4.80540270,3.26432488,0.09403434,0.01919003,1.25194127,0.92730605,0.04047919,1.72379982,0.17409199,0.37319556
-4.79939970,3.16693090,0.09005585,0.01871228,1.21708937,0.89804766,0.03950978,1.68118650,0.16937164,0.35846612
-4.79339670,3.06784743,0.08599208,0.01824978,1.18060608,0.86885531,0.03858895,1.63801985,0.16473898,0.34328345
-4.78739370,2.96916442,0.08191394,0.01782090,1.14335608,0.84028390,0.03774065,1.59538495,0.16033206,0.32789036
-4.78139070,2.87286843,0.07789037,0.01744307,1.10617814,0.81284920,0.03698750,1.55430819,0.15628111,0.31252127
-4.77538769,2.78079551,0.07398651,0.01713217,1.06986351,0.78701702,0.03635037,1.51573247,0.15270455,0.29739653
-4.76938469,2.69459115,0.07026201,0.01690213,1.03513690,0.76319458,0.03584806,1.48049633,0.14970535,0.28271763
-4.76338169,2.61567795,0.06676954,0.01676445,1.00264065,0.74172412,0.03549702,1.44931702,0.14736804,0.26866308
-4.75737869,2.54523129,0.06355365,0.01672789,0.97292209,0.72287881,0.03531103,1.42277803,0.14575610,0.25538537
-4.75137569,2.48416285,0.06064979,0.01679819,0.94642450,0.70686058,0.03530101,1.40132073,0.14491018,0.24300875
-4.74537269,2.43311171,0.05808368,0.01697788,0.92348129,0.69379986,0.03547474,1.38523994,0.14484681,0.23162798
-4.73936968,2.39244231,0.05587095,0.01726618,0.90431350,0.68375691,0.03583668,1.37468321,0.14555801,0.22130795
-4.73336668,2.36224852,0.05401713,0.01765901,0.88903012,0.67672428,0.03638773,1.36965318,0.14701138,0.21208401
-4.72736368,2.34236314,0.05251777,0.01814905,0.87763106,0.67263035,0.03712512,1.37001267,0.14915108,0.20396309
-4.72136068,2.33237182,0.05135904,0.01872594,0.87001238,0.67134347,0.03804223,1.37549217,0.15189935,0.19692542
-4.71535768,2.33163090,0.05051834,0.01937652,0.86597343,0.67267668,0.03912854,1.38569913,0.15515876,0.19092676
-4.70935468,2.33928850,0.04996536,0.02008518,0.86522569,0.67639266,0.04036955,1.40012898,0.15881491,0.18590108
-4.70335168,2.35430836,0.04966316,0.02083426,0.86740290,0.68220905,0.04174689,1.41817756,0.16273981,0.18176360
-4.69734867,2.37549627,0.04956953,0.02160456,0.87207240,0.68980394,0.04323838,1.43915491,0.16679551,0.17841411
-4.69134567,2.40152867,0.04963842,0.02237582,0.87874748,0.69882172,0.04481833,1.46230034,0.17083825,0.17574046
-4.68534267,2.43098350,0.04982144,0.02312733,0.88690050,0.70887929,0.04645782,1.48679883,0.17472268,0.17362220
-4.67933967,2.46237290,0.05006949,0.02383848,0.89597682,0.71957278,0.04812524,1.51179867,0.17830628,0.17193429
-4.67333667,2.49417778,0.05033431,0.02448938,0.90540913,0.73048485,0.04978681,1.53643036,0.18145373,0.17055073
-4.66733367,2.52488378,0.05056998,0.02506143,0.91463230,0.74119261,0.05140733,1.55982667,0.18404111,0.16934820
-4.66133067,2.55301824,0.05073437,0.02553789,0.92309826,0.75127625,0.05295095,1.58114354,0.18595977,0.16820943
-4.65532766,2.57718747,0.05079041,0.02590434,0.93029079,0.76032822,0.05438209,1.59958161,0.18711984,0.16702640
-4.64932466,2.59611351,0.05070716,0.02614914,0.93573988,0.76796286,0.05566637,1.61440777,0.18745305,0.16570318
-4.64332166,2.60866930,0.05046069,0.02626379,0.93903516,0.77382623,0.05677156,1.62497614,0.18691498,0.16415838
