energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.36968484,2.58769586,0.01347049,0.18512710,0.07555464,1.14667736,0.75439637,0.34729332,0.74918356,0.18516723
-5.36368184,2.58940872,0.01305996,0.18391652,0.07444853,1.14922636,0.76006143,0.34831631,0.75429257,0.18462340
-5.35767884,2.57708893,0.01260043,0.18162532,0.07290881,1.14566625,0.76154882,0.34744179,0.75564087,0.18306142
-5.35167584,2.55093184,0.01210212,0.17829867,0.07096705,1.13604408,0.75881122,0.34467778,0.75315155,0.18051131
-5.34567284,2.51142121,0.01157595,0.17400291,0.06866222,1.12053387,0.75189790,0.34006948,0.74683379,0.17702330
-5.33966983,2.45931675,0.01103326,0.16882366,0.06603952,1.09943268,0.74095362,0.33369833,0.73678294,0.17266637
-5.33366683,2.39563477,0.01048549,0.16286353,0.06314916,1.07315356,0.72621487,0.32568033,0.72317840,0.16752630
-5.32766383,2.32162240,0.00994394,0.15623926,0.06004494,1.04221565,0.70800372,0.31616340,0.70627942,0.16170330
-5.32166083,2.23872635,0.00941950,0.14907871,0.05678278,1.00723174,0.68671921,0.30532407,0.68641885,0.15530931
-5.31565783,2.14855707,0.00892243,0.14151763,0.05341935,0.96889355,0.66282682,0.29336346,0.66399504,0.14846503
-5.30965483,2.05284949,0.00846215,0.13369632,0.05001063,0.92795537,0.63684617,0.28050279,0.63946198,0.14129684
-5.30365183,1.95342164,0.00804707,0.12575644,0.04661062,0.88521628,0.60933753,0.26697852,0.61331818,0.13393360
-5.29764882,1.85213217,0.00768440,0.11783790,0.04327016,0.84150173,0.58088742,0.25303731,0.58609434,0.12650351
-5.29164582,1.75083827,0.00738009,0.11007605,0.04003594,0.79764481,0.55209396,0.23893087,0.55834045,0.11913110
-5.28564282,1.65135500,0.00713866,0.10259919,0.03694963,0.75446780,0.52355225,0.22491099,0.53061253,0.11193440
-5.27963982,1.55541718,0.00696317,0.09552647,0.03404724,0.71276458,0.49584034,0.21122478,0.50345939,0.10502242
-5.27363682,1.46464472,0.00685515,0.08896618,0.03135869,0.67328411,0.46950610,0.19811026,0.47740993,0.09849295
-5.26763382,1.38051214,0.00681455,0.08301456,0.02890755,0.63671557,0.44505545,0.18579247,0.45296121,0.09243074
-5.26163082,1.30432289,0.00683979,0.07775489,0.02671095,0.60367531,0.42294196,0.17448005,0.43056761,0.08690611
-5.25562781,1.23718877,0.00692775,0.07325712,0.02477970,0.57469592,0.40355835,0.16436246,0.41063133,0.08197401
-5.24962481,1.18001451,0.00707383,0.06957780,0.02311852,0.55021740,0.38722967,0.15560772,0.39349444,0.07767350
-5.24362181,1.13348767,0.00727205,0.06676026,0.02172645,0.53058066,0.37420842,0.14836074,0.37943259,0.07402762
-5.23761881,1.09807347,0.00751515,0.06483512,0.02059732,0.51602319,0.36467143,0.14274215,0.36865041,0.07104378
-5.23161581,1.07401429,0.00779479,0.06382087,0.01972032,0.50667686,0.35871857,0.13884761,0.36127865,0.06871438
-5.22561281,1.06133344,0.00810167,0.06372467,0.01908065,0.50256775,0.35637297,0.13674750,0.35737295,0.06701785
-5.21960980,1.05984267,0.00842582,0.06454307,0.01866016,0.50361787,0.35758285,0.13648686,0.35691431,0.06591993
-5.21360680,1.06915293,0.00875680,0.06626283,0.01843810,0.50964856,0.36222454,0.13808568,0.35981096,0.06537520
-5.20760380,1.08868800,0.00908400,0.06886163,0.01839176,0.52038546,0.37010674,0.14153918,0.36590163,0.06532878
-5.20160080,1.11770044,0.00939693,0.07230874,0.01849721,0.53546494,0.38097581,0.14681842,0.37496012,0.06571810
-5.19559780,1.15528951,0.00968548,0.07656558,0.01872993,0.55444184,0.39452186,0.15387083,0.38670093,0.06647479
-5.18959480,1.20042091,0.00994025,0.08158626,0.01906545,0.57679839,0.41038576,0.16262092,0.40078602,0.06752658
-5.18359180,1.25194792,0.01015284,0.08731799,0.01947993,0.60195431,0.42816674,0.17297113,0.41683237,0.06879912
-5.17758879,1.30863390,0.01031607,0.09370155,0.01995072,0.62927800,0.44743073,0.18480273,0.43442043,0.07021780
-5.17158579,1.36917591,0.01042425,0.10067166,0.02045683,0.65809869,0.46771912,0.19797708,0.45310326,0.07170940
-5.16558279,1.43222952,0.01047332,0.10815757,0.02097936,0.68771954,0.48855817,0.21233707,0.47241623,0.07320369
-5.15957979,1.49643435,0.01046104,0.11608359,0.02150187,0.71743156,0.50946873,0.22770896,0.49188719,0.07463479
-5.15357679,1.56044043,0.01038702,0.12436991,0.02201068,0.74652814,0.52997628,0.24390463,0.51104699,0.07594241
-5.14757379,1.62293490,0.01025278,0.13293349,0.02249508,0.77432001,0.54962114,0.26072431,0.52944004,0.07707292
-5.14157079,1.68266872,0.01006171,0.14168924,0.02294755,0.80015037,0.56796859,0.27795977,0.54663480,0.07798021
-5.13556778,1.73848291,0.00981895,0.15055135,0.02336377,0.82340981,0.58461881,0.29539806,0.56223392,0.07862637
-5.12956478,1.78933367,0.00953129,0.15943484,0.02374272,0.84355067,0.59921623,0.31282556,0.57588369,0.07898216
-5.12356178,1.83431566,0.00920694,0.16825727,0.02408656,0.86010032,0.61145810,0.33003247,0.58728262,0.07902730
-5.11755878,1.87268279,0.00885533,0.17694050,0.02440049,0.87267308,0.62110193,0.34681747,0.59618869,0.07875057
-5.11155578,1.90386552,0.00848685,0.18541256,0.02469260,0.88098005,0.62797153,0.36299247,0.60242509,0.07814972
-5.10555278,1.92748408,0.00811254,0.19360939,0.02497352,0.88483674,0.63196128,0.37838713,0.60588421,0.07723119
-5.09954977,1.94335690,0.00774385,0.20147647,0.02525605,0.88416784,0.63303851,0.39285322,0.60652951,0.07600964
-5.09354677,1.95150354,0.00739234,0.20897016,0.02555481,0.87900906,0.63124376,0.40626825,0.60439532,0.07450736
-5.08754377,1.95214193,0.00706936,0.21605880,0.02588566,0.86950579,0.62668878,0.41853855,0.59958439,0.07275351
-5.08154077,1.94567978,0.00678584,0.22272325,0.02626521,0.85590845,0.61955229,0.42960135,0.59226325,0.07078318
-5.07553777,1.93270011,0.00655199,0.22895714,0.02671025,0.83856487,0.61007375,0.43942596,0.58265553,0.06863638
-5.06953477,1.91394154,0.00637714,0.23476651,0.02723713,0.81790967,0.59854503,0.44801378,0.57103351,0.06635698
-5.06353177,1.89027390,0.00626947,0.24016900,0.02786117,0.79445120,0.58530067,0.45539735,0.55770814,0.06399145
-5.05752876,1.86267010,0.00623593,0.24519265,0.02859606,0.76875653,0.57070685,0.46163836,0.54301804,0.06158773
-5.05152576,1.83217552,0.00628203,0.24987425,0.02945333,0.74143503,0.55514961,0.46682471,0.52731787,0.05919402
-5.04552276,1.79987609,0.00641182,0.25425752,0.03044183,0.71312119,0.53902295,0.47106698,0.51096661,0.05685757
-5.03951976,1.76686652,0.00662777,0.25839102,0.03156733,0.68445745,0.52271714,0.47449431,0.49431619,0.05462364
-5.03351676,1.73422000,0.00693077,0.26232621,0.03283218,0.65607770,0.50660787,0.47725018,0.47770108,0.05253449
-5.02751376,1.70296074,0.00732015,0.26611548,0.03423509,0.62859191,0.49104664,0.47948806,0.46142904,0.05062855
-5.02151076,1.67404028,0.00779369,0.26981062,0.03577107,0.60257267,0.47635280,0.48136747,0.44577363,0.04893968
-5.01550775,1.64831857,0.00834772,0.27346148,0.03743147,0.57854379,0.46280746,0.48305046,0.43096852,0.04749670
-5.00950475,1.62655034,0.00897726,0.27711524,0.03920413,0.55697151,0.45064946,0.48469874,0.41720389,0.04632299
-5.00350175,1.60937674,0.00967612,0.28081607,0.04107370,0.53825809,0.44007336,0.48647159,0.40462481,0.04543639
-4.99749875,1.59732245,0.01043711,0.28460533,0.04302208,0.52273804,0.43122941,0.48852443,0.39333164,0.04484914
-4.99149575,1.59079739,0.01125224,0.28852214,0.04502894,0.51067670,0.42422531,0.49100816,0.38338219,0.04456810
-4.98549275,1.59010240,0.01211291,0.29260432,0.04707229,0.50227077,0.41912922,0.49406897,0.37479531,0.04459496
-4.97948974,1.59543782,0.01301021,0.29688941,0.04912919,0.49765054,0.41597394,0.49784847,0.36755569,0.04492670
-4.97348674,1.60691369,0.01393510,0.30141578,0.05117635,0.49688329,0.41476153,0.50248383,0.36161939,0.04555595
-4.96748374,1.62456029,0.01487869,0.30622343,0.05319085,0.49997735,0.41546810,0.50810772,0.35691971,0.04647150
-4.96148074,1.64833790,0.01583241,0.31135449,0.05515068,0.50688646,0.41804821,0.51484761,0.35337301,0.04765875
-4.95547774,1.67814454,0.01678826,0.31685306,0.05703532,0.51751385,0.42243871,0.52282437,0.35088422,0.04910011
-4.94947474,1.71382092,0.01773891,0.32276438,0.05882611,0.53171600,0.42856148,0.53214978,0.34935163,0.05077534
-4.94347174,1.75515217,0.01867786,0.32913319,0.06050659,0.54930559,0.43632510,0.54292295,0.34867083,0.05266189
-4.93746873,1.80186603,0.01959946,0.33600130,0.06206266,0.57005383,0.44562536,0.55522559,0.34873772,0.05473507
-4.93146573,1.85362792,0.02049892,0.34340435,0.06348259,0.59369205,0.45634462,0.56911639,0.34945048,0.05696820
-4.92546273,1.91003342,0.02137227,0.35136796,0.06475695,0.61991290,0.46835030,0.58462447,0.35071062,0.05933270
-4.91945973,1.97059928,0.02221625,0.35990346,0.06587842,0.64837133,0.48149276,0.60174263,0.35242329,0.06179817
-4.91345673,2.03475413,0.02302816,0.36900347,0.06684149,0.67868591,0.49560295,0.62042051,0.35449696,0.06433243
-4.90745373,2.10183036,0.02380567,0.37863758,0.06764214,0.71044069,0.51049028,0.64055842,0.35684279,0.06690167
-4.90145073,2.17105879,0.02454659,0.38874861,0.06827750,0.74318820,0.52594109,0.66200230,0.35937391,0.06947062
-4.89544772,2.24156737,0.02524871,0.39924965,0.06874551,0.77645392,0.54171821,0.68454043,0.36200493,0.07200283
-4.88944472,2.31238535,0.02590953,0.41002226,0.06904467,0.80974238,0.55756184,0.70790227,0.36465173,0.07446110
-4.88344172,2.38245362,0.02652610,0.42091622,0.06917384,0.84254522,0.57319210,0.73176001,0.36723193,0.07680807
-4.87743872,2.45064194,0.02709487,0.43175076,0.06913221,0.87435106,0.58831330,0.75573291,0.36966588,0.07900689
-4.87143572,2.51577277,0.02761160,0.44231769,0.06891927,0.90465701,0.60261992,0.77939473,0.37187844,0.08102207
-4.86543272,2.57665136,0.02807134,0.45238618,0.06853509,0.93298155,0.61580419,0.80228400,0.37380124,0.08282042
-4.85942971,2.63210099,0.02846843,0.46170926,0.06798052,0.95887816,0.62756494,0.82391696,0.37537550,0.08437207
-4.85342671,2.68100173,0.02879662,0.47003173,0.06725764,0.98194907,0.63761727,0.84380269,0.37655500,0.08565147
-4.84742371,2.72233086,0.02904927,0.47709916,0.06637023,1.00185844,0.64570263,0.86145974,0.37730915,0.08663832
-4.84142071,2.75520282,0.02921951,0.48266761,0.06532422,1.01834410,0.65159865,0.87643364,0.37762570,0.08731849
-4.83541771,2.77890620,0.02930059,0.48651360,0.06412823,1.03122712,0.65512821,0.88831424,0.37751288,0.08768464
-4.82941471,2.79293578,0.02928611,0.48844382,0.06279401,1.04041854,0.65616711,0.89675222,0.37700076,0.08773669
-4.82341171,2.79701726,0.02917039,0.48830405,0.06133679,1.04592263,0.65465000,0.90147372,0.37614150,0.08748203
-4.81740870,2.79112321,0.02894879,0.48598686,0.05977551,1.04783634,0.65057397,0.90229238,0.37500839,0.08693533
-4.81140570,2.77547894,0.02861797,0.48143767,0.05813290,1.04634480,0.64399970,0.89911819,0.37369366,0.08611816
-4.80540270,2.75055764,0.02817618,0.47465882,0.05643533,1.04171289,0.63505002,0.89196245,0.37230501,0.08505820
-4.79939970,2.71706482,0.02762344,0.46571144,0.05471255,1.03427316,0.62390586,0.88093886,0.37096095,0.08378820
-4.79339670,2.67591262,0.02696170,0.45471499,0.05299715,1.02441087,0.61079984,0.86626033,0.36978529,0.08234475
-4.78739370,2.62818537,0.02619489,0.44184449,0.05132387,1.01254660,0.59600788,0.84823199,0.36890088,0.08076676
-4.78139070,2.57509802,0.02532894,0.42732563,0.04972871,0.99911758,0.57983915,0.82724052,0.36842310,0.07909396
-4.77538769,2.51794965,0.02437165,0.41142785,0.04824798,0.98455867,0.56262509,0.80374044,0.36845333,0.07736527
-4.76938469,2.45807459,0.02333257,0.39445594,0.04691715,0.96928397,0.54470792,0.77823818,0.36907291,0.07561732
-4.76338169,2.39679355,0.02222274,0.37674036,0.04576968,0.95367025,0.52642927,0.75127454,0.37033793,0.07388303
-4.75737869,2.33536740,0.02105442,0.35862682,0.04483588,0.93804288,0.50811965,0.72340649,0.37227511,0.07219049
-4.75137569,2.27495578,0.01984080,0.34046566,0.04414170,0.92266522,0.49008902,0.69518928,0.37487913,0.07056204
-4.74537269,2.21658246,0.01859559,0.32260127,0.04370774,0.90773188,0.47261899,0.66715944,0.37811155,0.06901368
-4.73936968,2.16110907,0.01733272,0.30536225,0.04354827,0.89336614,0.45595703,0.63981954,0.38190143,0.06755491
-4.73336668,2.10921792,0.01606593,0.28905246,0.04367047,0.87962171,0.44031258,0.61362533,0.38614771,0.06618877
-4.72736368,2.06140456,0.01480851,0.27394336,0.04407391,0.86648843,0.42585536,0.58897548,0.39072307,0.06491236
-4.72136068,2.01797961,0.01357289,0.26026794,0.04475018,0.85390160,0.41271559,0.56620440,0.39547927,0.06371757
-4.71535768,1.97907951,0.01237047,0.24821615,0.04568282,0.84175414,0.40098603,0.54557809,0.40025365,0.06259205
-4.70935468,1.94468469,0.01121137,0.23793222,0.04684758,0.82991088,0.39072538,0.52729295,0.40487639,0.06152046
-4.70335168,1.91464397,0.01010423,0.22951354,0.04821282,0.81822405,0.38196288,0.51147742,0.40917820,0.06048572
-4.69734867,1.88870330,0.00905620,0.22301120,0.04974030,0.80654890,0.37470354,0.49819593,0.41299814,0.05947038
-4.69134567,1.86653696,0.00807280,0.21843203,0.05138613,0.79475862,0.36893369,0.48745494,0.41619104,0.05845790
-4.68534267,1.84777954,0.00715799,0.21574182,0.05310199,0.78275768,0.36462646,0.47921041,0.41863431,0.05743388
-4.67933967,1.83205674,0.00631419,0.21486964,0.05483654,0.77049283,0.36174683,0.47337625,0.42023374,0.05638711
-4.67333667,1.81901345,0.00554241,0.21571296,0.05653692,0.75796114,0.36025607,0.46983330,0.42092814,0.05531037
-4.66733367,1.80833797,0.00484234,0.21814323,0.05815039,0.74521482,0.36011531,0.46843820,0.42069246,0.05420100
-4.66133067,1.79978110,0.00421256,0.22201184,0.05962599,0.73236251,0.36128809,0.46903192,0.41953958,0.05306127
-4.65532766,1.79316957,0.00365068,0.22715607,0.06091619,0.71956712,0.36374202,0.47144744,0.41752037,0.05189834
-4.64932466,1.78841345,0.00315353,0.23340483,0.06197836,0.70704036,0.36744940,0.47551633,0.41472239,0.05072410
-4.64332166,1.78550742,0.00271733,0.24058412,0.06277623,0.69503441,0.37238707,0.48107409,0.41126710,0.04955461
