energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.68784392,6.10608206,0.99523161,0.00932680,0.12597007,3.38794513,1.62626105,2.31246207
-5.68184092,6.12760061,0.99704882,0.00944305,0.12403885,3.40625988,1.62618299,2.32590688
-5.67583792,6.14680836,0.99795072,0.00955247,0.12212818,3.42368022,1.62655406,2.33830833
-5.66983492,6.16394639,0.99807172,0.00965433,0.12026347,3.44021144,1.62756669,2.34967522
-5.66383192,6.17913218,0.99751635,0.00974780,0.11846423,3.45580654,1.62936546,2.35999269
-5.65782891,6.19236151,0.99635525,0.00983194,0.11674402,3.47037131,1.63204555,2.36922483
-5.65182591,6.20351718,0.99462309,0.00990579,0.11511070,3.48377219,1.63565305,2.37731879
-5.64582291,6.21238356,0.99231842,0.00996838,0.11356687,3.49584615,1.64018713,2.38420987
-5.63981991,6.21866593,0.98940542,0.01001880,0.11211053,3.50641203,1.64560382,2.38982745
-5.63381691,6.22201337,0.98581719,0.01005624,0.11073597,3.51528277,1.65182120,2.39410129
-5.62781391,6.22204386,0.98146055,0.01008003,0.10943462,3.52227766,1.65872576,2.39696786
-5.62181091,6.21837031,0.97622197,0.01008966,0.10819609,3.52723436,1.66617970,2.39837643
-5.61580790,6.21062641,0.96997423,0.01008483,0.10700913,3.53001987,1.67402882,2.39829465
-5.60980490,6.19849113,0.96258364,0.01006545,0.10586255,3.53054034,1.68211083,2.39671342
-5.60380190,6.18171115,0.95391740,0.01003168,0.10474606,3.52874928,1.69026373,2.39365092
-5.59779890,6.16012044,0.94385076,0.00998388,0.10365099,3.52465408,1.69833400,2.38915576
-5.59179590,6.13365653,0.93227394,0.00992266,0.10257083,3.51832073,1.70618441,2.38330921
-5.58579290,6.10237323,0.91909824,0.00984882,0.10150164,3.50987673,1.71370107,2.37622646
-5.57978989,6.06644949,0.90426154,0.00976338,0.10044226,3.49951221,1.72079953,2.36805702
-5.57378689,6.02619432,0.88773272,0.00966754,0.09939441,3.48747932,1.72742969,2.35898419
-5.56778389,5.98204778,0.86951516,0.00956263,0.09836256,3.47408990,1.73357914,2.34922372
-5.56178089,5.93457803,0.84964914,0.00945017,0.09735370,3.45971147,1.73927491,2.33902146
-5.55577789,5.88447432,0.82821314,0.00933176,0.09637696,3.44476155,1.74458324,2.32865020
-5.54977489,5.83253616,0.80532403,0.00920913,0.09544320,3.42970023,1.74960735,2.31840544
-5.54377189,5.77965851,0.78113621,0.00908407,0.09456439,3.41502111,1.75448315,2.30860018
-5.53776888,5.72681322,0.75583971,0.00895846,0.09375304,3.40124046,1.75937285,2.29955856
-5.53176588,5.67502691,0.72965732,0.00883421,0.09302159,3.38888468,1.76445663,2.29160852
-5.52576288,5.62535551,0.70284077,0.00871327,0.09238173,3.37847638,1.76992269,2.28507331
-5.51975988,5.57885597,0.67566611,0.00859757,0.09184380,3.37051888,1.77595590,2.28026207
-5.51375688,5.53655571,0.64842832,0.00848906,0.09141624,3.36547995,1.78272570,2.27745971
-5.50775388,5.49942071,0.62143524,0.00838961,0.09110500,3.36377479,1.79037370,2.27691622
-5.50175088,5.46832311,0.59500101,0.00830101,0.09091316,3.36574916,1.79900163,2.27883590
-5.49574787,5.44400953,0.56943915,0.00822495,0.09084059,3.37166315,1.80866046,2.28336690
-5.48974487,5.42707135,0.54505525,0.00816294,0.09088369,3.38167629,1.81934120,2.29059157
-5.48374187,5.41791831,0.52213980,0.00811633,0.09103533,3.39583504,1.83096814,2.30051811
-5.47773887,5.41675671,0.50096102,0.00808620,0.09128485,3.41406312,1.84339508,2.31307418
-5.47173587,5.42357345,0.48175804,0.00807336,0.09161824,3.43615557,1.85640486,2.32810279
-5.46573287,5.43812692,0.46473466,0.00807835,0.09201842,3.46177710,1.86971262,2.34536101
-5.45972986,5.45994560,0.45005387,0.00810132,0.09246567,3.49046511,1.88297263,2.36452180
-5.45372686,5.48833479,0.43783332,0.00814212,0.09293813,3.52163751,1.89578870,2.38517905
-5.44772386,5.52239155,0.42814194,0.00820019,0.09341241,3.55460545,1.90772770,2.40685592
-5.44172086,5.56102750,0.42099789,0.00827465,0.09386429,3.58859048,1.91833563,2.42901619
-5.43571786,5.60299888,0.41636795,0.00836423,0.09426942,3.62274563,1.92715544,2.45107841
-5.42971486,5.64694256,0.41416835,0.00846737,0.09460405,3.65617961,1.93374582,2.47243217
-5.42371186,5.69141663,0.41426724,0.00858218,0.09484570,3.68798306,1.93769983,2.49245588
-5.41770885,5.73494388,0.41648848,0.00870655,0.09497390,3.71725574,1.93866244,2.51053534
-5.41170585,5.77605617,0.42061696,0.00883816,0.09497070,3.74313338,1.93634606,2.52608211
-5.40570285,5.81333774,0.42640499,0.00897454,0.09482120,3.76481297,1.93054311,2.53855098
-5.39969985,5.84546563,0.43357972,0.00911316,0.09451389,3.78157530,1.92113492,2.54745565
-5.39369685,5.87124531,0.44185130,0.00925145,0.09404092,3.79280378,1.90809652,2.55238188
-5.38769385,5.88964010,0.45092132,0.00938688,0.09339819,3.79799865,1.89149695,2.55299757
-5.38169085,5.89979326,0.46049139,0.00951704,0.09258531,3.79678603,1.87149511,2.54905935
-5.37568784,5.90104192,0.47027140,0.00963963,0.09160540,3.78892171,1.84833139,2.54041542
-5.36968484,5.89292259,0.47998713,0.00975253,0.09046486,3.77428944,1.82231547,2.52700474
-5.36368184,5.87516851,0.48938699,0.00985385,0.08917291,3.75289431,1.79381113,2.50885269
-5.35767884,5.84769925,0.49824751,0.00994191,0.08774111,3.72485173,1.76321866,2.48606355
-5.35167584,5.81060373,0.50637754,0.01001529,0.08618284,3.69037281,1.73095618,2.45881054
-5.34567284,5.76411794,0.51362093,0.01007280,0.08451268,3.64974719,1.69744059,2.42732390
-5.33966983,5.70859876,0.51985768,0.01011348,0.08274583,3.60332444,1.66306931,2.39187782
-5.33366683,5.64449584,0.52500369,0.01013660,0.08089753,3.55149503,1.62820382,2.35277710
-5.32766383,5.57232296,0.52900906,0.01014163,0.07898254,3.49467214,1.59315573,2.31034408
-5.32166083,5.49263079,0.53185543,0.01012823,0.07701464,3.43327513,1.55817610,2.26490678
-5.31565783,5.40598236,0.53355231,0.01009622,0.07500625,3.36771549,1.52344858,2.21678858
-5.30965483,5.31293269,0.53413290,0.01004557,0.07296817,3.29838606,1.48908646,2.16630006
-5.30365183,5.21401336,0.53364975,0.00997637,0.07090934,3.22565371,1.45513391,2.11373327
-5.29764882,5.10972286,0.53217042,0.00988884,0.06883681,3.14985579,1.42157103,2.05935841
-5.29164582,5.00052284,0.52977360,0.00978333,0.06675575,3.07130022,1.38832247,2.00342322
-5.28564282,4.88684037,0.52654584,0.00966029,0.06466960,2.99026906,1.35526899,1.94615453
-5.27963982,4.76907558,0.52257919,0.00952031,0.06258027,2.90702501,1.32226146,1.88776206
-5.27363682,4.64761416,0.51796970,0.00936414,0.06048844,2.82182034,1.28913627,1.82844386
-5.26763382,4.52284365,0.51281699,0.00919268,0.05839396,2.73490763,1.25573161,1.76839298
-5.26163082,4.39517232,0.50722465,0.00900703,0.05629620,2.64655143,1.22190362,1.70780502
-5.25562781,4.26504937,0.50130146,0.00880849,0.05419444,2.55704024,1.18754177,1.64688589
-5.24962481,4.13298505,0.49516312,0.00859861,0.05208835,2.46669806,1.15258261,1.58585940
-5.24362181,3.99956926,0.48893424,0.00837917,0.04997828,2.37589467,1.11702148,1.52497414
-5.23761881,3.86548735,0.48275024,0.00815222,0.04786561,2.28505428,1.08092149,1.46450934
-5.23161581,3.73153185,0.47675893,0.00792004,0.04575305,2.19466172,1.04441966,1.40477926
-5.22561281,3.59860922,0.47112133,0.00768518,0.04364479,2.10526600,1.00772978,1.34613581
-5.21960980,3.46774070,0.46601148,0.00745037,0.04154660,2.01748084,0.97114212,1.28896933
-5.21360680,3.34005694,0.46161516,0.00721854,0.03946588,1.93198192,0.93502004,1.23370719
-5.20760380,3.21678596,0.45812722,0.00699274,0.03741159,1.84950093,0.89979356,1.18081037
-5.20160080,3.09923490,0.45574759,0.00677605,0.03539408,1.77081640,0.86595041,1.13076781
-5.19559780,2.98876566,0.45467605,0.00657156,0.03342492,1.69674149,0.83402484,1.08408891
-5.18959480,2.88676553,0.45510589,0.00638223,0.03151660,1.62810921,0.80458459,1.04129410
-5.18359180,2.79461351,0.45721683,0.00621084,0.02968226,1.56575527,0.77821672,1.00290396
-5.17758879,2.71364398,0.46116742,0.00605990,0.02793532,1.51049922,0.75551258,0.96942704
-5.17158579,2.64510883,0.46708752,0.00593153,0.02628918,1.46312453,0.73705259,0.94134693
-5.16558279,2.59013987,0.47507117,0.00582743,0.02475686,1.42435805,0.72339134,0.91910881
-5.15957979,2.54971295,0.48517044,0.00574877,0.02335075,1.39484979,0.71504334,0.90310616
-5.15357679,2.52461549,0.49739056,0.00569617,0.02208231,1.37515354,0.71246995,0.89366793
-5.14757379,2.51541871,0.51168684,0.00566966,0.02096186,1.36570910,0.71606776,0.89104675
-5.14157079,2.52245583,0.52796354,0.00566869,0.01999845,1.36682672,0.72615867,0.89540848
-5.13556778,2.54580714,0.54607507,0.00569208,0.01919973,1.37867427,0.74298198,0.90682378
-5.12956478,2.58529269,0.56582927,0.00573815,0.01857190,1.40126772,0.76668846,0.92526167
-5.12356178,2.64047257,0.58699303,0.00580468,0.01811973,1.43446504,0.79733647,0.95058562
-5.11755878,2.71065503,0.60929979,0.00588906,0.01784655,1.47796404,0.83489022,0.98255230
-5.11155578,2.79491170,0.63245867,0.00598834,0.01775435,1.53130386,0.87921984,1.02081286
-5.10555278,2.89209927,0.65616484,0.00609933,0.01784384,1.59387039,0.93010340,1.06491703
-5.09954977,3.00088655,0.68011052,0.00621875,0.01811450,1.66490515,0.98723043,1.11431962
-5.09354677,3.11978568,0.70399613,0.00634332,0.01856470,1.74351749,1.05020688,1.16838934
-5.08754377,3.24718608,0.72754093,0.00646983,0.01919170,1.82869960,1.11856134,1.22641972
-5.08154077,3.38138988,0.75049269,0.00659532,0.01999168,1.91934397,1.19175215,1.28764151
-5.07553777,3.52064725,0.77263582,0.00671712,0.02095971,2.01426267,1.26917537,1.35123656
-5.06953477,3.66319070,0.79379764,0.00683293,0.02208973,2.11220796,1.35017337,1.41635232
-5.06353177,3.80726709,0.81385245,0.00694090,0.02337444,2.21189378,1.43404393,1.48211694
-5.05752876,3.95116673,0.83272322,0.00703962,0.02480519,2.31201756,1.52004976,1.54765430
-5.05152576,4.09324899,0.85038107,0.00712822,0.02637190,2.41128188,1.60742842,1.61209884
-5.04552276,4.23196416,0.86684238,0.00720629,0.02806291,2.50841571,1.69540263,1.67460963
-5.03951976,4.36587166,0.88216411,0.00727390,0.02986489,2.60219478,1.78319095,1.73438373
-5.03351676,4.49365476,0.89643740,0.00733158,0.03176280,2.69146094,1.87001885,1.79066837
-5.02751376,4.61413223,0.90978011,0.00738023,0.03373989,2.77514016,1.95513028,1.84277199
-5.02151076,4.72626747,0.92232867,0.00742112,0.03577773,2.85225909,2.03779952,1.89007404
-5.01550775,4.82917556,0.93422975,0.00745580,0.03785637,2.92196002,2.11734346,1.93203338
-5.00950475,4.92212880,0.94563229,0.00748604,0.03995458,2.98351401,2.19313404,1.96819539
-5.00350175,5.00456113,0.95668022,0.00751377,0.04205015,3.03633212,2.26461069,1.99819766
-4.99749875,5.07607168,0.96750632,0.00754105,0.04412030,3.07997456,2.33129248,2.02177442
-4.99149575,5.13642747,0.97822732,0.00756996,0.04614217,3.11415754,2.39278963,2.03875950
-4.98549275,5.18556529,0.98894051,0.00760261,0.04809335,3.13875772,2.44881394,2.04908798
-4.97948974,5.22359231,0.99972174,0.00764107,0.04995249,3.15381400,2.49918767,2.05279637
-4.97348674,5.25078525,1.01062484,0.00768731,0.05169983,3.15952647,2.54385040,2.05002141
-4.96748374,5.26758733,1.02168216,0.00774321,0.05331787,3.15625255,2.58286337,2.04099739
-4.96148074,5.27460275,1.03290598,0.00781049,0.05479183,3.14449998,2.61641092,2.02605196
-4.95547774,5.27258797,1.04429054,0.00789070,0.05611018,3.12491695,2.64479870,2.00560054
-4.94947474,5.26243968,1.05581432,0.00798517,0.05726496,3.09827933,2.66844841,1.98013926
-4.94347174,5.24517906,1.06744221,0.00809499,0.05825205,3.06547521,2.68788910,1.95023657
-4.93746873,5.22193238,1.07912741,0.00822097,0.05907127,3.02748720,2.70374507,1.91652370
-4.93146573,5.19390839,1.09081268,0.00836363,0.05972635,2.98537285,2.71672080,1.87968406
-4.92546273,5.16237279,1.10243104,0.00852310,0.06022474,2.94024379,2.72758322,1.84044197
-4.91945973,5.12862066,1.11390572,0.00869918,0.06057728,2.89324416,2.73714204,1.79955078
-4.91345673,5.09394786,1.12514950,0.00889124,0.06079774,2.84552904,2.74622891,1.75778087
-4.90745373,5.05962229,1.13606357,0.00909820,0.06090227,2.79824348,2.75567605,1.71590775
-4.90145073,5.02685643,1.14653627,0.00931858,0.06090875,2.75250272,2.76629532,1.67470050
-4.89544772,4.99678199,1.15644177,0.00955042,0.06083612,2.70937423,2.77885832,1.63491091
-4.88944472,4.97042787,1.16563928,0.00979137,0.06070364,2.66986179,2.79407842,1.59726339
-4.88344172,4.94870224,1.17397287,0.01003867,0.06053026,2.63489201,2.81259506,1.56244589
-4.87743872,4.93237913,1.18127237,0.01028920,0.06033396,2.60530331,2.83496081,1.53110186
-4.87143572,4.92209008,1.18735537,0.01053960,0.06013119,2.58183739,2.86163141,1.50382319
-4.86543272,4.91832061,1.19203066,0.01078631,0.05993642,2.56513289,2.89295878,1.48114419
-4.85942971,4.92141139,1.19510297,0.01102568,0.05976182,2.55572098,2.92918695,1.46353629
-4.85342671,4.93156332,1.19637901,0.01125411,0.05961703,2.55402265,2.97045069,1.45140356
-4.84742371,4.94884611,1.19567458,0.01146812,0.05950908,2.56034707,3.01677645,1.44507865
-4.84142071,4.97320919,1.19282243,0.01166456,0.05944246,2.57489091,3.06808544,1.44481926
-4.83541771,5.00449424,1.18768059,0.01184064,0.05941923,2.59773814,3.12419839,1.45080480
-4.82941471,5.04244847,1.18014056,0.01199409,0.05943937,2.62886036,3.18484188,1.46313352
-4.82341171,5.08673793,1.17013502,0.01212327,0.05950104,2.66811742,3.24965598,1.48181981
-4.81740870,5.13696035,1.15764459,0.01222723,0.05960110,2.71525861,3.31820327,1.50679222
-4.81140570,5.19265714,1.14270314,0.01230574,0.05973552,2.76992458,3.38997912,1.53789196
-4.80540270,5.25332454,1.12540134,0.01235938,0.05989992,2.83165043,3.46442349,1.57487262
-4.79939970,5.31842395,1.10588823,0.01238946,0.06009007,2.89987031,3.54093429,1.61740100
-4.79339670,5.38739176,1.08437052,0.01239806,0.06030239,2.97392406,3.61888241,1.66505965
-4.78739370,5.45964890,1.06110982,0.01238794,0.06053444,3.05306617,3.69762846,1.71735127
-4.78139070,5.53461065,1.03641758,0.01236243,0.06078532,3.13647739,3.77654102,1.77370515
-4.77538769,5.61169676,1.01064830,0.01232537,0.06105605,3.22327903,3.85501612,1.83348584
-4.76938469,5.69034219,0.98419093,0.01228096,0.06134984,3.31254985,3.93249740,1.89600391
-4.76338169,5.77000829,0.95745925,0.01223366,0.06167225,3.40334516,4.00849605,1.96052873
-4.75737869,5.85019421,0.93088120,0.01218801,0.06203130,3.49471747,4.08260977,2.02630278
-4.75137569,5.93044795,0.90488808,0.01214852,0.06243738,3.58573797,4.15453931,2.09255722
-4.74537269,6.01037634,0.87990357,0.01211956,0.06290310,3.67551771,4.22410165,2.15852785
-4.73936968,6.08965313,0.85633344,0.01210521,0.06344299,3.76322755,4.29123840,2.22347109
-4.73336668,6.16802423,0.83455589,0.01210918,0.06407303,3.84811558,4.35601847,2.28667898
-4.72736368,6.24530921,0.81491305,0.01213473,0.06481013,3.92952120,4.41863407,2.34749271
-4.72136068,6.32139833,0.79770376,0.01218459,0.06567148,4.00688476,4.47938955,2.40531393
-4.71535768,6.39624474,0.78317765,0.01226093,0.06667374,4.07975240,4.53868308,2.45961340
-4.70935468,6.46985140,0.77153074,0.01236533,0.06783228,4.14777547,4.59698137,2.50993659
-4.70335168,6.54225336,0.76290236,0.01249874,0.06916033,4.21070495,4.65478847,2.55590615
-4.69734867,6.61349572,0.75737339,0.01266151,0.07066814,4.26838086,4.71260999,2.59722116
-4.69134567,6.68360852,0.75496570,0.01285340,0.07236221,4.32071778,4.77091439,2.63365359
-4.68534267,6.75257997,0.75564269,0.01307359,0.07424459,4.36768732,4.83009369,2.66504230
-4.67933967,6.82032969,0.75931074,0.01332069,0.07631231,4.40929875,4.89042558,2.69128520
-4.67333667,6.88668383,0.76582152,0.01359280,0.07855703,4.44557946,4.95203966,2.71233020
-4.66733367,6.95135397,0.77497506,0.01388752,0.08096474,4.47655634,5.01488967,2.72816579
-4.66133067,7.01392155,0.78652355,0.01420200,0.08351588,4.50223967,5.07873402,2.73881192
-4.65532766,7.07382941,0.80017576,0.01453295,0.08618548,4.52261058,5.14312586,2.74431183
-4.64932466,7.13038145,0.81560224,0.01487674,0.08894368,4.53761293,5.20741399,2.74472534
-4.64332166,7.18275118,0.83244109,0.01522936,0.09175633,4.54715030,5.27075485,2.74012407
-4.63731866,7.22999916,0.85030455,0.01558657,0.09458589,4.55108810,5.33213536,2.73058879
-4.63131566,7.27109893,0.86878620,0.01594390,0.09739243,4.54926080,5.39040582,2.71620879
-4.62531266,7.30497031,0.88746884,0.01629672,0.10013470,4.54148352,5.44432118,2.69708330
-4.61930965,7.33051857,0.90593294,0.01664036,0.10277132,4.52756724,5.49258883,2.67332448
-4.61330665,7.34667758,0.92376552,0.01697014,0.10526194,4.50733649,5.53392034,2.64506165
-4.60730365,7.35245446,0.94056929,0.01728152,0.10756841,4.48064812,5.56708461,2.61244606
-4.60130065,7.34697362,0.95597180,0.01757015,0.10965576,4.44740999,5.59095946,2.57565586
-4.59529765,7.32951747,0.96963424,0.01783198,0.11149312,4.40759796,5.60457925,2.53490044
-4.58929465,7.29956171,0.98125973,0.01806336,0.11305444,4.36127029,5.60717573,2.49042384
-4.58329165,7.25680318,0.99060057,0.01826114,0.11431904,4.30857811,5.59821033,2.44250658
-4.57728864,7.20117857,0.99746422,0.01842269,0.11527185,4.24977138,5.57739604,2.39146583
-4.57128564,7.13287292,1.00171772,0.01854602,0.11590355,4.18519979,5.54470798,2.33765351
-4.56528264,7.05231743,1.00329017,0.01862977,0.11621044,4.11530844,5.50038221,2.28145249
-4.55927964,6.96017651,1.00217326,0.01867327,0.11619407,4.04062847,5.44490295,2.22327075
-4.55327664,6.85732469,0.99841959,0.01867649,0.11586081,3.96176307,5.37897897,2.16353400
-4.54727364,6.74481452,0.99213888,0.01864004,0.11522119,3.87936967,5.30351071,2.10267689
-4.54127064,6.62383720,0.98349213,0.01856511,0.11428921,3.79413924,5.21954964,2.04113335
-4.53526763,6.49567769,0.97268403,0.01845337,0.11308153,3.70677368,5.12825234,1.97932648
-4.52926463,6.36166680,0.95995383,0.01830693,0.11161673,3.61796276,5.03083150,1.91765854
-4.52326163,6.22313259,0.94556511,0.01812820,0.10991456,3.52836153,4.92850644,1.85650152
-4.51725863,6.08135342,0.92979499,0.01791978,0.10799520,3.43856972,4.82245558,1.79618879
-4.51125563,5.93751517,0.91292317,0.01768439,0.10587874,3.34911390,4.71377327,1.73700819
-4.50525263,5.79267450,0.89522131,0.01742471,0.10358466,3.26043353,4.60343293,1.67919702
-4.49924962,5.64773013,0.87694343,0.01714337,0.10113150,3.17287161,4.49225813,1.62293906
-4.49324662,5.50340328,0.85831753,0.01684279,0.09853667,3.08667029,4.38090306,1.56836383
-4.48724362,5.36022825,0.83953895,0.01652517,0.09581639,3.00197178,4.26984269,1.51554817
-4.48124062,5.21855334,0.82076579,0.01619248,0.09298573,2.91882446,4.15937329,1.46451998
-4.47523762,5.07855197,0.80211645,0.01584639,0.09005883,2.83719381,4.04962244,1.41526401
-4.46923462,4.94024307,0.78366950,0.01548836,0.08704914,2.75697761,3.94056807,1.36772945
-4.46323162,4.80351962,0.76546569,0.01511964,0.08396976,2.67802461,3.83206503,1.32183884
-4.45722861,4.66818357,0.74751207,0.01474132,0.08083380,2.60015556,3.72387749,1.27749795
-4.45122561,4.53398504,0.72978782,0.01435446,0.07765479,2.52318553,3.61571537,1.23460617
-4.44522261,4.40066368,0.71225157,0.01396011,0.07444700,2.44694631,3.50727249,1.19306676
-4.43921961,4.26798981,0.69484961,0.01355944,0.07122572,2.37130751,3.39826450,1.15279657
-4.43321661,4.13580281,0.67752471,0.01315382,0.06800756,2.29619533,3.28846429,1.11373458
-4.42721361,4.00404496,0.66022492,0.01274490,0.06481049,2.22160782,3.17773326,1.07584898
-4.42121061,3.87278843,0.64291186,0.01233466,0.06165396,2.14762581,3.06604650,1.03914223
-4.41520760,3.74225422,0.62556817,0.01192549,0.05855877,2.07441882,2.95351095,1.00365390
-4.40920460,3.61282175,0.60820361,0.01152017,0.05554691,2.00224548,2.84037557,0.96946114
-4.40320160,3.48502872,0.59085948,0.01112190,0.05264126,1.93144859,2.72703317,0.93667663
-4.39719860,3.35956111,0.57361125,0.01073424,0.04986525,1.86244478,2.61401406,0.90544420
-4.39119560,3.23723405,0.55656912,0.01036109,0.04724237,1.79570944,2.50197200,0.87593230
-4.38519260,3.11896433,0.53987660,0.01000658,0.04479570,1.73175770,2.39166349,0.84832561
-4.37918959,3.00573631,0.52370708,0.00967496,0.04254741,1.67112235,2.28392166,0.82281528
-4.37318659,2.89856298,0.50825874,0.00937050,0.04051818,1.61433003,2.17962619,0.79958839
-4.36718359,2.79844421,0.49374784,0.00909734,0.03872673,1.56187684,2.07967114,0.77881705
-4.36118059,2.70632452,0.48040092,0.00885937,0.03718935,1.51420477,1.98493224,0.76064791
-4.35517759,2.62305254,0.46844619,0.00866005,0.03591947,1.47168023,1.89623540,0.74519255
-4.34917459,2.54934425,0.45810456,0.00850231,0.03492740,1.43457574,1.81432805,0.73251935
-4.34317159,2.48575188,0.44958073,0.00838840,0.03422002,1.40305586,1.73985448,0.72264727
-4.33716858,2.43263996,0.44305474,0.00831984,0.03380073,1.37716800,1.67333639,0.71554192
-4.33116558,2.39016965,0.43867441,0.00829726,0.03366934,1.35683866,1.61515919,0.71111409
-4.32516258,2.35829194,0.43654890,0.00832043,0.03382225,1.34187520,1.56556455,0.70922086
-4.31915958,2.33674983,0.43674373,0.00838818,0.03425254,1.33197302,1.52464917,0.70966921
-4.31315658,2.32508929,0.43927743,0.00849845,0.03495031,1.32672769,1.49236934,0.71222191
-4.30715358,2.32267796,0.44411992,0.00864827,0.03590300,1.32565141,1.46855087,0.71660542
