energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.87993997,2.20637911,0.55154779,0.00537614,0.24161269,0.39216872,0.62529427,1.18227834,0.00000000
-5.87393697,2.17799518,0.54284680,0.00546176,0.23965634,0.39217402,0.62296024,1.15977066,0.00000000
-5.86793397,2.15700734,0.53511220,0.00557788,0.23763469,0.39482736,0.62341384,1.14130031,0.00000000
-5.86193097,2.14423999,0.52854330,0.00572739,0.23560384,0.40025930,0.62699551,1.12721620,0.00000000
-5.85592796,2.14039636,0.52329547,0.00591278,0.23361654,0.40855987,0.63401320,1.11779004,0.00000000
-5.84992496,2.14605322,0.51947929,0.00613613,0.23172184,0.41977841,0.64473657,1.11321818,0.00000000
-5.84392196,2.16165563,0.51716110,0.00639906,0.22996476,0.43392375,0.65939059,1.11362384,0.00000000
-5.83791896,2.18751118,0.51636496,0.00670270,0.22838594,0.45096455,0.67814879,1.11905946,0.00000000
-5.83191596,2.22378381,0.51707546,0.00704769,0.22702133,0.47082967,0.70112628,1.12950885,0.00000000
-5.82591296,2.27048740,0.51924156,0.00743409,0.22590187,0.49340866,0.72837275,1.14488897,0.00000000
-5.81990995,2.32747920,0.52278090,0.00786136,0.22505314,0.51855213,0.75986602,1.16505137,0.00000000
-5.81390695,2.39445394,0.52758448,0.00832831,0.22449508,0.54607229,0.79550637,1.18978318,0.00000000
-5.80790395,2.47093900,0.53352157,0.00883308,0.22424159,0.57574345,0.83511218,1.21880782,0.00000000
-5.80190095,2.55629148,0.54044442,0.00937302,0.22430034,0.60730288,0.87841729,1.25178574,0.00000000
-5.79589795,2.64969790,0.54819281,0.00994475,0.22467248,0.64045187,0.92507055,1.28831517,0.00000000
-5.78989495,2.75017722,0.55659823,0.01054404,0.22535247,0.67485734,0.97463776,1.32793349,0.00000000
-5.78389195,2.85658772,0.56548754,0.01116581,0.22632802,0.71015409,1.02660631,1.37011924,0.00000000
-5.77788894,2.96763830,0.57468613,0.01180419,0.22758000,0.74594778,1.08039264,1.41429526,0.00000000
-5.77188594,3.08190438,0.58402054,0.01245244,0.22908264,0.78181883,1.13535228,1.45983315,0.00000000
-5.76588294,3.19784837,0.59332052,0.01310309,0.23080366,0.81732726,1.19079254,1.50605919,0.00000000
-5.75987994,3.31384449,0.60242065,0.01374798,0.23270464,0.85201853,1.24598714,1.55226197,0.00000000
-5.75387694,3.42820749,0.61116141,0.01437836,0.23474147,0.88543040,1.30019256,1.59770176,0.00000000
-5.74787394,3.53922442,0.61939009,0.01498507,0.23686496,0.91710059,1.35266530,1.64162142,0.00000000
-5.74187094,3.64518852,0.62696128,0.01555869,0.23902147,0.94657523,1.40267946,1.68325892,0.00000000
-5.73586793,3.74443416,0.63373731,0.01608975,0.24115379,0.97341775,1.44954379,1.72186099,0.00000000
-5.72986493,3.83537160,0.63958851,0.01656896,0.24320201,0.99721810,1.49261765,1.75669772,0.00000000
-5.72386193,3.91652024,0.64439355,0.01698746,0.24510451,1.01760174,1.53132498,1.78707755,0.00000000
-5.71785893,3.98653933,0.64803983,0.01733703,0.24679901,1.03423834,1.56516599,1.81236222,0.00000000
-5.71185593,4.04425491,0.65042387,0.01761038,0.24822361,1.04684962,1.59372591,1.83198111,0.00000000
-5.70585293,4.08868213,0.65145198,0.01780135,0.24931794,1.05521612,1.61668070,1.84544455,0.00000000
-5.69984992,4.11904228,0.65104096,0.01790514,0.25002415,1.05918250,1.63379957,1.85235537,0.00000000
-5.69384692,4.13477418,0.64911899,0.01791846,0.25028803,1.05866128,1.64494441,1.85241848,0.00000000
-5.68784392,4.13553965,0.64562664,0.01783967,0.25005993,1.05363465,1.65006655,1.84544791,0.00000000
-5.68184092,4.12122342,0.64051797,0.01766888,0.24929567,1.04415441,1.64920109,1.83137118,0.00000000
-5.67583792,4.09192767,0.63376167,0.01740797,0.24795736,1.03034002,1.64245945,1.81023076,0.00000000
-5.66983492,4.04796198,0.62534225,0.01706059,0.24601410,1.01237475,1.63002072,1.78218251,0.00000000
-5.66383192,3.98982941,0.61526118,0.01663205,0.24344258,0.99050019,1.61212246,1.74749144,0.00000000
-5.65782891,3.91820951,0.60353792,0.01612926,0.24022753,0.96500943,1.58905145,1.70652469,0.00000000
-5.65182591,3.83393933,0.59021077,0.01556050,0.23636214,0.93623904,1.56113498,1.65974223,0.00000000
-5.64582291,3.73799304,0.57533761,0.01493530,0.23184825,0.90456035,1.52873304,1.60768566,0.00000000
-5.63981991,3.63146117,0.55899619,0.01426416,0.22669651,0.87037035,1.49223163,1.55096542,0.00000000
-5.63381691,3.51552992,0.54128425,0.01355838,0.22092642,0.83408253,1.45203740,1.49024707,0.00000000
-5.62781391,3.39146112,0.52231911,0.01282974,0.21456615,0.79611808,1.40857342,1.42623696,0.00000000
-5.62181091,3.26057305,0.50223689,0.01209035,0.20765239,0.75689760,1.36227604,1.35966784,0.00000000
-5.61580790,3.12422224,0.48119123,0.01135243,0.20022998,0.71683376,1.31359252,1.29128477,0.00000000
-5.60980490,2.98378630,0.45935147,0.01062807,0.19235139,0.67632487,1.26297894,1.22183174,0.00000000
-5.60380190,2.84064753,0.43690039,0.00992913,0.18407618,0.63574962,1.21089825,1.15203921,0.00000000
-5.59779890,2.69617720,0.41403140,0.00926708,0.17547023,0.59546291,1.15781785,1.08261288,0.00000000
-5.59179590,2.55172024,0.39094535,0.00865295,0.16660482,0.55579285,1.10420648,1.01422371,0.00000000
-5.58579290,2.40858013,0.36784691,0.00809721,0.15755573,0.51703872,1.05053022,0.94749933,0.00000000
-5.57978989,2.26800385,0.34494070,0.00760980,0.14840202,0.47946989,0.99724732,0.88301690,0.00000000
-5.57378689,2.13116697,0.32242724,0.00720005,0.13922489,0.44332545,0.94480205,0.82129721,0.00000000
-5.56778389,1.99915888,0.30049886,0.00687674,0.13010629,0.40881446,0.89361758,0.76280016,0.00000000
-5.56178089,1.87296834,0.27933569,0.00664804,0.12112765,0.37611657,0.84408814,0.70792136,0.00000000
-5.55577789,1.75346980,0.25910191,0.00652155,0.11236841,0.34538293,0.79657086,0.65698985,0.00000000
-5.54977489,1.64141085,0.23994235,0.00650423,0.10390468,0.31673722,0.75137773,0.61026678,0.00000000
-5.54377189,1.53740122,0.22197958,0.00660238,0.09580788,0.29027665,0.70876812,0.56794498,0.00000000
-5.53776888,1.44190397,0.20531162,0.00682153,0.08814341,0.26607292,0.66894232,0.53014935,0.00000000
-5.53176588,1.35522913,0.19001034,0.00716633,0.08096954,0.24417308,0.63203664,0.49693798,0.00000000
-5.52576288,1.27753050,0.17612057,0.00764040,0.07433634,0.22460013,0.59812028,0.46830389,0.00000000
-5.51975988,1.20880558,0.16366001,0.00824613,0.06828476,0.20735363,0.56719445,0.44417753,0.00000000
-5.51375688,1.14889909,0.15261984,0.00898442,0.06284598,0.19241010,0.53919376,0.42442974,0.00000000
-5.50775388,1.09751000,0.14296611,0.00985450,0.05804084,0.17972341,0.51398993,0.40887541,0.00000000
-5.50175088,1.05420195,0.13464172,0.01085362,0.05387958,0.16922516,0.49139778,0.39727765,0.00000000
-5.49574787,1.01841683,0.12756895,0.01197682,0.05036170,0.16082517,0.47118323,0.38935247,0.00000000
-5.48974487,0.98949109,0.12165249,0.01321670,0.04747611,0.15441214,0.45307295,0.38477405,0.00000000
-5.48374187,0.96667438,0.11678273,0.01456322,0.04520146,0.14985450,0.43676523,0.38318041,0.00000000
-5.47773887,0.94914977,0.11283929,0.01600360,0.04350665,0.14700163,0.42194165,0.38417965,0.00000000
-5.47173587,0.93605504,0.10969458,0.01752223,0.04235159,0.14568540,0.40827892,0.38735653,0.00000000
-5.46573287,0.92650436,0.10721739,0.01910077,0.04168813,0.14572218,0.39546046,0.39227945,0.00000000
-5.45972986,0.91960969,0.10527624,0.02071825,0.04146110,0.14691525,0.38318713,0.39850774,0.00000000
-5.45372686,0.91450144,0.10374257,0.02235134,0.04160963,0.14905765,0.37118683,0.40559919,0.00000000
-5.44772386,0.91034765,0.10249359,0.02397476,0.04206845,0.15193548,0.35922245,0.41311778,0.00000000
-5.44172086,0.90637160,0.10141477,0.02556175,0.04276945,0.15533161,0.34709808,0.42064137,0.00000000
-5.43571786,0.90186715,0.10040187,0.02708468,0.04364322,0.15902966,0.33466322,0.42776944,0.00000000
-5.42971486,0.89621191,0.09936269,0.02851573,0.04462062,0.16281822,0.32181508,0.43413058,0.00000000
-5.42371186,0.88887786,0.09821825,0.02982761,0.04563448,0.16649526,0.30849894,0.43938963,0.00000000
-5.41770885,0.87943958,0.09690369,0.03099440,0.04662111,0.16987244,0.29470678,0.44325441,0.00000000
-5.41170585,0.86757997,0.09536865,0.03199225,0.04752185,0.17277935,0.28047452,0.44548172,0.00000000
-5.40570285,0.85309367,0.09357746,0.03280023,0.04828450,0.17506743,0.26587804,0.44588267,0.00000000
-5.39969985,0.83588828,0.09150889,0.03340094,0.04886449,0.17661349,0.25102842,0.44432698,0.00000000
-5.39369685,0.81598365,0.08915568,0.03378115,0.04922600,0.17732264,0.23606672,0.44074626,0.00000000
-5.38769385,0.79350943,0.08652383,0.03393225,0.04934277,0.17713064,0.22115867,0.43513621,0.00000000
-5.38169085,0.76870100,0.08363174,0.03385056,0.04919867,0.17600537,0.20648961,0.42755752,0.00000000
-5.37568784,0.74189435,0.08050916,0.03353754,0.04878806,0.17394760,0.19225987,0.41813558,0.00000000
-5.36968484,0.71351976,0.07719611,0.03299968,0.04811581,0.17099091,0.17868089,0.40705897,0.00000000
-5.36368184,0.68409478,0.07374164,0.03224839,0.04719714,0.16720069,0.16597216,0.39457679,0.00000000
-5.35767884,0.65421660,0.07020264,0.03129960,0.04605719,0.16267250,0.15435909,0.38099482,0.00000000
-5.35167584,0.62455393,0.06664261,0.03017329,0.04473034,0.15752957,0.14407170,0.36667084,0.00000000
-5.34567284,0.59583856,0.06313048,0.02889282,0.04325937,0.15191979,0.13534420,0.35200894,0.00000000
-5.33966983,0.56885664,0.05973939,0.02748425,0.04169445,0.14601211,0.12841512,0.33745325,0.00000000
-5.33366683,0.54443966,0.05654554,0.02597551,0.04009206,0.13999262,0.12352792,0.32348100,0.00000000
-5.32766383,0.52345502,0.05362713,0.02439563,0.03851375,0.13406026,0.12093176,0.31059511,0.00000000
-5.32166083,0.50679620,0.05106319,0.02277389,0.03702489,0.12842254,0.12088213,0.29931642,0.00000000
-5.31565783,0.49537214,0.04893258,0.02113908,0.03569339,0.12329098,0.12364113,0.29017556,0.00000000
-5.30965483,0.49009582,0.04731283,0.01951875,0.03458841,0.11887685,0.12947704,0.28370445,0.00000000
-5.30365183,0.49187167,0.04627905,0.01793860,0.03377904,0.11538673,0.13866292,0.28042756,0.00000000
-5.29764882,0.50158168,0.04590276,0.01642197,0.03333306,0.11301845,0.15147409,0.28085270,0.00000000
-5.29164582,0.52006987,0.04625060,0.01498940,0.03331562,0.11195708,0.16818424,0.28546152,0.00000000
-5.28564282,0.54812529,0.04738300,0.01365836,0.03378799,0.11237110,0.18906022,0.29469943,0.00000000
-5.27963982,0.58646325,0.04935272,0.01244304,0.03480627,0.11440885,0.21435536,0.30896522,0.00000000
-5.27363682,0.63570515,0.05220328,0.01135431,0.03642007,0.11819513,0.24430154,0.32860028,0.00000000
-5.26763382,0.69635720,0.05596732,0.01039971,0.03867127,0.12382806,0.27910019,0.35387750,0.00000000
-5.26163082,0.76878847,0.06066492,0.00958359,0.04159269,0.13137629,0.31891248,0.38499021,0.00000000
-5.25562781,0.85320913,0.06630189,0.00890728,0.04520688,0.14087643,0.36384913,0.42204139,0.00000000
-5.24962481,0.94964969,0.07286813,0.00836932,0.04952489,0.15233103,0.41396038,0.46503359,0.00000000
-5.24362181,1.05794234,0.08033620,0.00796573,0.05454522,0.16570704,0.46922651,0.51385997,0.00000000
-5.23761881,1.17770567,0.08866005,0.00769032,0.06025290,0.18093496,0.52954959,0.56829719,0.00000000
-5.23161581,1.30833389,0.09777414,0.00753502,0.06661887,0.19790880,0.59474707,0.62800065,0.00000000
-5.22561281,1.44899181,0.10759303,0.00749019,0.07359956,0.21648700,0.66454762,0.69250275,0.00000000
-5.21960980,1.59861670,0.11801146,0.00754497,0.08113700,0.23649438,0.73858976,0.76121468,0.00000000
-5.21360680,1.75592794,0.12890513,0.00768757,0.08915924,0.25772530,0.81642370,0.83343233,0.00000000
-5.20760380,1.91944497,0.14013213,0.00790563,0.09758136,0.27994805,0.89751650,0.90834661,0.00000000
-5.20160080,2.08751381,0.15153510,0.00818650,0.10630701,0.30291044,0.98126071,0.98505833,0.00000000
-5.19559780,2.25834191,0.16294414,0.00851755,0.11523039,0.32634655,1.06698626,1.06259758,0.00000000
-5.18959480,2.43004052,0.17418038,0.00888645,0.12423891,0.34998452,1.15397533,1.13994726,0.00000000
-5.18359180,2.60067351,0.18506019,0.00928142,0.13321613,0.37355510,1.24147967,1.21607029,0.00000000
-5.17758879,2.76831076,0.19539987,0.00969151,0.14204520,0.39680072,1.32873962,1.28993941,0.00000000
-5.17158579,2.93108415,0.20502064,0.01010679,0.15061249,0.41948462,1.41500405,1.36056868,0.00000000
-5.16558279,3.08724363,0.21375382,0.01051851,0.15881129,0.44139980,1.49955025,1.42704527,0.00000000
-5.15957979,3.23521077,0.22144595,0.01091934,0.16654549,0.46237712,1.58170267,1.48856014,0.00000000
-5.15357679,3.37362713,0.22796358,0.01130336,0.17373296,0.48229223,1.66084977,1.54443613,0.00000000
-5.14757379,3.50139483,0.23319761,0.01166621,0.18030850,0.50107096,1.73645778,1.59415189,0.00000000
-5.14157079,3.61770704,0.23706688,0.01200506,0.18622613,0.51869250,1.80808086,1.63736045,0.00000000
-5.13556778,3.72206661,0.23952091,0.01231852,0.19146068,0.53519044,1.87536698,1.67390113,0.00000000
-5.12956478,3.81429145,0.24054155,0.01260659,0.19600845,0.55065113,1.93805915,1.70380403,0.00000000
-5.12356178,3.89450612,0.24014360,0.01287044,0.19988687,0.56520948,1.99599214,1.72728644,0.00000000
-5.11755878,3.96311984,0.23837411,0.01311224,0.20313322,0.57904214,2.04908467,1.74474131,0.00000000
-5.11155578,4.02079165,0.23531061,0.01333485,0.20580234,0.59235835,2.09732791,1.75671780,0.00000000
-5.10555278,4.06838461,0.23105825,0.01354156,0.20796353,0.60538866,2.14077072,1.76389484,0.00000000
-5.09954977,4.10691120,0.22574587,0.01373577,0.20969661,0.61837216,2.17950295,1.76704886,0.00000000
-5.09354677,4.13747284,0.21952136,0.01392071,0.21108750,0.63154259,2.21363773,1.76701706,0.00000000
-5.08754377,4.16119674,0.21254636,0.01409907,0.21222343,0.64511417,2.24329394,1.76465807,0.00000000
-5.08154077,4.17917351,0.20499057,0.01427281,0.21318809,0.65926777,2.26858023,1.76081190,0.00000000
-5.07553777,4.19239892,0.19702603,0.01444289,0.21405692,0.67413811,2.28958156,1.75626127,0.00000000
-5.06953477,4.20172299,0.18882141,0.01460914,0.21489288,0.68980277,2.30634916,1.75169610,0.00000000
-5.06353177,4.20780912,0.18053673,0.01477014,0.21574284,0.70627349,2.31889480,1.74768312,0.00000000
-5.05752876,4.21110547,0.17231869,0.01492320,0.21663488,0.72349049,2.32718956,1.74464212,0.00000000
-5.05152576,4.21183004,0.16429668,0.01506444,0.21757658,0.74131995,2.33116733,1.74282986,0.00000000
-5.04552276,4.20996996,0.15657974,0.01518891,0.21855446,0.75955508,2.33073282,1.74233259,0.00000000
-5.03951976,4.20529498,0.14925448,0.01529079,0.21953457,0.77792069,2.32577341,1.74306739,0.00000000
-5.03351676,4.19738396,0.14238406,0.01536366,0.22046423,0.79608117,2.31617411,1.74479207,0.00000000
-5.02751376,4.18566261,0.13600815,0.01540079,0.22127475,0.81365166,2.30183460,1.74712314,0.00000000
-5.02151076,4.16945021,0.13014390,0.01539550,0.22188513,0.83021176,2.28268698,1.74956062,0.00000000
-5.01550775,4.14801215,0.12478768,0.01534145,0.22220635,0.84532136,2.25871314,1.75151837,0.00000000
-5.00950475,4.12061534,0.11991767,0.01523302,0.22214619,0.85853769,2.22996038,1.75235815,0.00000000
-5.00350175,4.08658302,0.11549691,0.01506561,0.22161417,0.86943296,2.19655404,1.75142562,0.00000000
-4.99749875,4.04534587,0.11147683,0.01483583,0.22052648,0.87761173,2.15870634,1.74808624,0.00000000
-4.99149575,3.99648646,0.10780087,0.01454180,0.21881050,0.88272705,2.11672042,1.74175928,0.00000000
-4.98549275,3.93977451,0.10440826,0.01418321,0.21640881,0.88449492,2.07098938,1.73194814,0.00000000
-4.97948974,3.87519127,0.10123752,0.01376140,0.21328239,0.88270608,2.02198996,1.71826554,0.00000000
-4.97348674,3.80294162,0.09822969,0.01327934,0.20941291,0.87723490,1.97027121,1.70045233,0.00000000
-4.96748374,3.72345362,0.09533120,0.01274156,0.20480400,0.86804474,1.91643858,1.67838926,0.00000000
-4.96148074,3.63736563,0.09249603,0.01215397,0.19948141,0.85518977,1.86113424,1.65210120,0.00000000
-4.95547774,3.54550217,0.08968744,0.01152369,0.19349224,0.83881307,1.80501476,1.62175399,0.00000000
-4.94947474,3.44884002,0.08687893,0.01085873,0.18690304,0.81914125,1.74872716,1.58764427,0.00000000
-4.94347174,3.34846673,0.08405461,0.01016780,0.17979718,0.79647583,1.69288492,1.55018308,0.00000000
-4.93746873,3.24553407,0.08120894,0.00945994,0.17227152,0.77118197,1.63804496,1.50987444,0.00000000
-4.93146573,3.14120903,0.07834595,0.00874425,0.16443249,0.74367485,1.58468714,1.46729019,0.00000000
-4.92546273,3.03662523,0.07547793,0.00802964,0.15639201,0.71440470,1.53319718,1.42304252,0.00000000
-4.91945973,2.93283733,0.07262384,0.00732454,0.14826324,0.68384090,1.48385409,1.37775581,0.00000000
-4.91345673,2.83078081,0.06980739,0.00663668,0.14015649,0.65245605,1.43682262,1.33203924,0.00000000
-4.90745373,2.73123909,0.06705503,0.00597294,0.13217544,0.62071061,1.39215128,1.28646157,0.00000000
-4.90145073,2.63481951,0.06439393,0.00533920,0.12441385,0.58903880,1.34977584,1.24152922,0.00000000
-4.89544772,2.54193918,0.06185003,0.00474029,0.11695285,0.55783627,1.30952818,1.19766879,0.00000000
-4.88944472,2.45282086,0.05944632,0.00417991,0.10985892,0.52745005,1.27114993,1.15521446,0.00000000
-4.88344172,2.36749897,0.05720137,0.00366067,0.10318262,0.49817104,1.23431010,1.11440084,0.00000000
-4.87743872,2.28583468,0.05512825,0.00318412,0.09695806,0.47022919,1.19862581,1.07536126,0.00000000
-4.87143572,2.20753909,0.05323379,0.00275084,0.09120309,0.44379150,1.16368490,1.03813125,0.00000000
-4.86543272,2.13220280,0.05151828,0.00236056,0.08592013,0.41896272,1.12906931,1.00265676,0.00000000
-4.85942971,2.05933006,0.04997552,0.00201222,0.08109759,0.39578848,1.09437799,0.96880643,0.00000000
-4.85342671,1.98837547,0.04859330,0.00170418,0.07671173,0.37426059,1.05924824,0.93638699,0.00000000
-4.84742371,1.91878126,0.04735414,0.00143429,0.07272888,0.35432410,1.02337448,0.90516076,0.00000000
-4.84142071,1.85001308,0.04623640,0.00120005,0.06910784,0.33588573,0.98652359,0.87486438,0.00000000
-4.83541771,1.78159264,0.04521544,0.00099873,0.06580240,0.31882302,0.94854617,0.84522750,0.00000000
-4.82941471,1.71312572,0.04426504,0.00082745,0.06276380,0.30299389,0.90938348,0.81599064,0.00000000
-4.82341171,1.64432423,0.04335874,0.00068335,0.05994305,0.28824606,0.86906972,0.78692128,0.00000000
-4.81740870,1.57502162,0.04247122,0.00056359,0.05729304,0.27442592,0.82772990,0.75782744,0.00000000
-4.81140570,1.50518132,0.04157953,0.00046546,0.05477032,0.26138640,0.78557355,0.72856826,0.00000000
-4.80540270,1.43489790,0.04066414,0.00038642,0.05233650,0.24899371,0.74288478,0.69906117,0.00000000
-4.79939970,1.36439162,0.03970976,0.00032413,0.04995939,0.23713260,0.70000935,0.66928549,0.00000000
-4.79339670,1.29399662,0.03870594,0.00027648,0.04761357,0.22571001,0.65733951,0.63928258,0.00000000
-4.78739370,1.22414396,0.03764733,0.00024157,0.04528071,0.21465720,0.61529732,0.60915249,0.00000000
-4.78139070,1.15534041,0.03653372,0.00021775,0.04294950,0.20393026,0.57431745,0.57904782,0.00000000
-4.77538769,1.08814416,0.03536975,0.00020357,0.04061522,0.19350918,0.53482998,0.54916489,0.00000000
-4.76938469,1.02313882,0.03416442,0.00019777,0.03827915,0.18339567,0.49724418,0.51973307,0.00000000
-4.76338169,0.96090694,0.03293038,0.00019927,0.03594764,0.17360994,0.46193363,0.49100275,0.00000000
-4.75737869,0.90200410,0.03168308,0.00020714,0.03363118,0.16418667,0.42922337,0.46323260,0.00000000
-4.75137569,0.84693486,0.03043977,0.00022056,0.03134327,0.15517053,0.39937934,0.43667688,0.00000000
-4.74537269,0.79613140,0.02921847,0.00023882,0.02909936,0.14661141,0.37260038,0.41157320,0.00000000
-4.73936968,0.74993564,0.02803701,0.00026125,0.02691575,0.13855980,0.34901297,0.38813153,0.00000000
-4.73336668,0.70858542,0.02691201,0.00028726,0.02480867,0.13106236,0.32866860,0.36652468,0.00000000
-4.72736368,0.67220517,0.02585806,0.00031624,0.02279334,0.12415806,0.31154390,0.34688081,0.00000000
-4.72136068,0.64080126,0.02488699,0.00034764,0.02088330,0.11787502,0.29754306,0.32927807,0.00000000
-4.71535768,0.61426200,0.02400735,0.00038085,0.01908985,0.11222806,0.28650266,0.31374169,0.00000000
-4.70935468,0.59236222,0.02322409,0.00041530,0.01742166,0.10721723,0.27819837,0.30024336,0.00000000
-4.70335168,0.57477189,0.02253834,0.00045035,0.01588456,0.10282719,0.27235326,0.28870302,0.00000000
-4.69734867,0.56106868,0.02194754,0.00048539,0.01448150,0.09902745,0.26864753,0.27899275,0.00000000
-4.69134567,0.55075338,0.02144565,0.00051978,0.01321261,0.09577345,0.26672907,0.27094260,0.00000000
-4.68534267,0.54326800,0.02102354,0.00055286,0.01207546,0.09300836,0.26622466,0.26434791,0.00000000
-4.67933967,0.53801536,0.02066954,0.00058401,0.01106535,0.09066541,0.26675138,0.25897797,0.00000000
-4.67333667,0.53437967,0.02037008,0.00061261,0.01017571,0.08867070,0.26792793,0.25458528,0.00000000
-4.66733367,0.53174715,0.02011038,0.00063807,0.00939852,0.08694626,0.26938538,0.25091533,0.00000000
-4.66133067,0.52952591,0.01987522,0.00065988,0.00872475,0.08541320,0.27077720,0.24771611,0.00000000
-4.65532766,0.52716443,0.01964960,0.00067757,0.00814484,0.08399478,0.27178822,0.24474733,0.00000000
-4.64932466,0.52416781,0.01941945,0.00069077,0.00764907,0.08261936,0.27214219,0.24178860,0.00000000
-4.64332166,0.52011150,0.01917223,0.00069918,0.00722795,0.08122287,0.27160787,0.23864653,0.00000000
-4.63731866,0.51465170,0.01889739,0.00070263,0.00687253,0.07975096,0.27000338,0.23516041,0.00000000
-4.63131566,0.50753255,0.01858675,0.00070103,0.00657462,0.07816059,0.26719882,0.23120622,0.00000000
-4.62531266,0.49858959,0.01823474,0.00069441,0.00632697,0.07642103,0.26311701,0.22669900,0.00000000
-4.61930965,0.48774980,0.01783847,0.00068292,0.00612335,0.07451428,0.25773261,0.22159354,0.00000000
-4.61330665,0.47502821,0.01739770,0.00066680,0.00595859,0.07243499,0.25106942,0.21588336,0.00000000
-4.60730365,0.46052146,0.01691469,0.00064638,0.00582850,0.07018977,0.24319637,0.20959823,0.00000000
-4.60130065,0.44439873,0.01639386,0.00062209,0.00572979,0.06779609,0.23422213,0.20280046,0.00000000
-4.59529765,0.42689059,0.01584149,0.00059442,0.00565992,0.06528079,0.22428884,0.19558001,0.00000000
-4.58929465,0.40827633,0.01526523,0.00056390,0.00561692,0.06267832,0.21356508,0.18804900,0.00000000
-4.58329165,0.38887046,0.01467363,0.00053110,0.00559919,0.06002878,0.20223852,0.18033565,0.00000000
-4.57728864,0.36900891,0.01407566,0.00049662,0.00560530,0.05737592,0.19050850,0.17257812,0.00000000
-4.57128564,0.34903563,0.01348023,0.00046104,0.00563381,0.05476517,0.17857887,0.16491851,0.00000000
-4.56528264,0.32929015,0.01289575,0.00042494,0.00568308,0.05224170,0.16665123,0.15749724,0.00000000
-4.55927964,0.31009636,0.01232970,0.00038885,0.00575111,0.04984884,0.15491899,0.15044797,0.00000000
-4.55327664,0.29175309,0.01178839,0.00035328,0.00583548,0.04762657,0.14356227,0.14389346,0.00000000
-4.54727364,0.27452656,0.01127667,0.00031865,0.00593326,0.04561041,0.13274375,0.13794213,0.00000000
-4.54127064,0.25864489,0.01079781,0.00028535,0.00604097,0.04383055,0.12260561,0.13268564,0.00000000
-4.53526763,0.24429458,0.01035344,0.00025370,0.00615465,0.04231136,0.11326747,0.12819742,0.00000000
-4.52926463,0.23161894,0.00994361,0.00022395,0.00626990,0.04107108,0.10482525,0.12453198,0.00000000
-4.52326163,0.22071820,0.00956688,0.00019626,0.00638200,0.04012187,0.09735105,0.12172504,0.00000000
-4.51725863,0.21165113,0.00922053,0.00017077,0.00648606,0.03946999,0.09089362,0.11979427,0.00000000
-4.51125563,0.20443772,0.00890075,0.00014752,0.00657716,0.03911622,0.08547950,0.11874054,0.00000000
-4.50525263,0.19906274,0.00860298,0.00012654,0.00665055,0.03905630,0.08111467,0.11854953,0.00000000
-4.49924962,0.19547986,0.00832215,0.00010776,0.00670183,0.03928155,0.07778635,0.11919342,0.00000000
-4.49324662,0.19361593,0.00805301,0.00009113,0.00672712,0.03977944,0.07546512,0.12063283,0.00000000
