energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.74787394,7.63375517,2.79743338,4.88394812,0.01510179,1.01548440,0.01798403,0.95453372
-5.74187094,7.56437047,2.77910850,4.83761850,0.01553179,1.00206636,0.01836699,0.94781849
-5.73586793,7.47184754,2.75142880,4.77715690,0.01589116,0.98523749,0.01870776,0.93825157
-5.72986493,7.35709535,2.71465476,4.70316992,0.01617470,0.96519731,0.01899968,0.92587335
-5.72386193,7.22132522,2.66916190,4.61645027,0.01637849,0.94218596,0.01923644,0.91076359
-5.71785893,7.06601630,2.61543226,4.51795258,0.01649997,0.91647722,0.01941226,0.89304058
-5.71185593,6.89287774,2.55404417,4.40876780,0.01653805,0.88837135,0.01952215,0.87285942
-5.70585293,6.70380894,2.48566050,4.29009694,0.01649315,0.85818792,0.01956202,0.85040926
-5.69984992,6.50085915,2.41101572,4.16322521,0.01636722,0.82625897,0.01952893,0.82590974
-5.69384692,6.28618737,2.33090212,4.02949698,0.01616364,0.79292252,0.01942120,0.79960666
-5.68784392,6.06202323,2.24615543,3.89029217,0.01588719,0.75851657,0.01923855,0.77176715
-5.68184092,5.83062940,2.15764001,3.74700396,0.01554390,0.72337374,0.01898219,0.74267421
-5.67583792,5.59426575,2.06623408,3.60101814,0.01514087,0.68781643,0.01865482,0.71262107
-5.66983492,5.35515522,1.97281497,3.45369372,0.01468607,0.65215270,0.01826065,0.68190522
-5.66383192,5.11545163,1.87824483,3.30634468,0.01418811,0.61667257,0.01780529,0.65082251
-5.65782891,4.87720919,1.78335691,3.16022268,0.01365602,0.58164501,0.01729561,0.61966125
-5.65182591,4.64235374,1.68894264,3.01650053,0.01309893,0.54731540,0.01673961,0.58869658
-5.64582291,4.41265604,1.59573980,2.87625631,0.01252590,0.51390338,0.01614612,0.55818525
-5.63981991,4.18970706,1.50442197,2.74045837,0.01194558,0.48160125,0.01552457,0.52836089
-5.63381691,3.97489603,1.41558951,2.60995135,0.01136610,0.45057273,0.01488469,0.49942993
-5.62781391,3.76939159,1.32976223,2.48544355,0.01079476,0.42095218,0.01423620,0.47156832
-5.62181091,3.57412682,1.24737400,2.36749646,0.01023797,0.39284420,0.01358847,0.44491911
-5.61580790,3.38978899,1.16876946,2.25651666,0.00970106,0.36632379,0.01295029,0.41959099
-5.60980490,3.21681460,1.09420288,2.15275115,0.00918826,0.34143684,0.01232954,0.39565784
-5.60380190,3.05539063,1.02383932,2.05628640,0.00870263,0.31820126,0.01173303,0.37315933
-5.59779890,2.90546220,0.95775790,1.96705186,0.00824612,0.29660850,0.01116623,0.35210248
-5.59179590,2.76674727,0.89595739,1.88482814,0.00781960,0.27662563,0.01063325,0.33246418
-5.58579290,2.63875795,0.83836354,1.80926012,0.00742299,0.25819791,0.01013671,0.31419467
-5.57978989,2.52082850,0.78483836,1.73987479,0.00705533,0.24125174,0.00967780,0.29722155
-5.57378689,2.41214895,0.73519063,1.67610350,0.00671503,0.22569806,0.00925629,0.28145458
-5.56778389,2.31180357,0.68918754,1.61730803,0.00639993,0.21143598,0.00887070,0.26679069
-5.56178089,2.21881276,0.64656689,1.56280945,0.00610757,0.19835662,0.00851846,0.25311928
-5.55577789,2.13217679,0.60704955,1.51191886,0.00583533,0.18634703,0.00819610,0.24032747
-5.54977489,2.05091984,0.57035156,1.46396862,0.00558060,0.17529400,0.00789952,0.22830512
-5.54377189,1.97413233,0.53619555,1.41834291,0.00534092,0.16508772,0.00762421,0.21694948
-5.53776888,1.90100999,0.50432109,1.37450612,0.00511415,0.15562513,0.00736552,0.20616925
-5.53176588,1.83088793,0.47449360,1.33202795,0.00489855,0.14681281,0.00711893,0.19588790
-5.52576288,1.76326843,0.44651143,1.29060401,0.00469288,0.13856937,0.00688021,0.18604627
-5.51975988,1.69784107,0.42021121,1.25007103,0.00449640,0.13082726,0.00664568,0.17660421
-5.51375688,1.63449470,0.39547099,1.21041597,0.00430896,0.12353392,0.00641231,0.16754134
-5.50775388,1.57332061,0.37221143,1.17177864,0.00413094,0.11665226,0.00617788,0.15885700
-5.50175088,1.51460692,0.35039493,1.13444770,0.00396318,0.11016053,0.00594101,0.15056928
-5.49574787,1.45882458,0.33002299,1.09885021,0.00380701,0.10405153,0.00570118,0.14271330
-5.48974487,1.40660559,0.31113177,1.06553525,0.00366407,0.09833133,0.00545872,0.13533892
-5.48374187,1.35871452,0.29378641,1.03515222,0.00353626,0.09301741,0.00521475,0.12850787
-5.47773887,1.31601448,0.27807412,1.00842486,0.00342561,0.08813655,0.00497107,0.12229047
-5.47173587,1.27942914,0.26409655,0.98612190,0.00333418,0.08372234,0.00473003,0.11676218
-5.46573287,1.24990216,0.25196178,0.96902581,0.00326393,0.07981258,0.00449441,0.11200000
-5.45972986,1.22835588,0.24177616,0.95790053,0.00321660,0.07644659,0.00426724,0.10807892
-5.45372686,1.21565062,0.23363638,0.95345982,0.00319363,0.07366262,0.00405164,0.10506856
-5.44772386,1.21254636,0.22762219,0.95633706,0.00319603,0.07149538,0.00385071,0.10303007
-5.44172086,1.21966808,0.22378988,0.96705794,0.00322436,0.06997384,0.00366732,0.10201342
-5.43571786,1.23747592,0.22216681,0.98601677,0.00327861,0.06911935,0.00350403,0.10205518
-5.42971486,1.26624140,0.22274734,1.01345739,0.00335824,0.06894410,0.00336300,0.10317677
-5.42371186,1.30603024,0.22549007,1.04945923,0.00346210,0.06945008,0.00324585,0.10538330
-5.41770885,1.35669251,0.23031662,1.09392900,0.00358847,0.07062845,0.00315365,0.10866305
-5.41170585,1.41786018,0.23711206,1.14659821,0.00373513,0.07245937,0.00308687,0.11298748
-5.40570285,1.48895229,0.24572678,1.20702658,0.00389933,0.07491233,0.00304540,0.11831177
-5.39969985,1.56918716,0.25597988,1.27461101,0.00407799,0.07794686,0.00302853,0.12457604
-5.39369685,1.65760144,0.26766390,1.34859996,0.00426765,0.08151365,0.00303502,0.13170689
-5.38769385,1.75307495,0.28055069,1.42811239,0.00446472,0.08555603,0.00306316,0.13961946
-5.38169085,1.85436046,0.29439815,1.51216071,0.00466547,0.09001169,0.00311080,0.14821971
-5.37568784,1.96011729,0.30895756,1.59967678,0.00486624,0.09481454,0.00317547,0.15740706
-5.36968484,2.06894733,0.32398127,1.68954012,0.00506350,0.09989677,0.00325447,0.16707702
-5.36368184,2.17943226,0.33923018,1.78060707,0.00525397,0.10519084,0.00334493,0.17712391
-5.35767884,2.29017044,0.35448093,1.87174013,0.00543476,0.11063137,0.00344390,0.18744349
-5.35167584,2.39981223,0.36953222,1.96183622,0.00560338,0.11615694,0.00354847,0.19793530
-5.34567284,2.50709240,0.38421006,2.04985306,0.00575785,0.12171155,0.00365580,0.20850485
-5.33966983,2.61085849,0.39837170,2.13483264,0.00589672,0.12724578,0.00376319,0.21906527
-5.33366683,2.71009416,0.41190795,2.21592119,0.00601907,0.13271763,0.00386818,0.22953870
-5.32766383,2.80393682,0.42474382,2.29238493,0.00612452,0.13809285,0.00396852,0.23985702
-5.32166083,2.89168909,0.43683750,2.36362118,0.00621317,0.14334494,0.00406225,0.24996218
-5.31565783,2.97282372,0.44817752,2.42916477,0.00628555,0.14845467,0.00414769,0.25980604
-5.30965483,3.04698228,0.45877859,2.48868945,0.00634255,0.15340928,0.00422346,0.26934963
-5.30365183,3.11396772,0.46867601,2.54200468,0.00638530,0.15820131,0.00428843,0.27856210
-5.29764882,3.17373153,0.47791920,2.58904804,0.00641509,0.16282712,0.00434178,0.28741925
-5.29164582,3.22635623,0.48656462,2.62987366,0.00643328,0.16728539,0.00438291,0.29590177
-5.28564282,3.27203420,0.49466857,2.66463755,0.00644117,0.17157536,0.00441143,0.30399336
-5.27963982,3.31104400,0.50228020,2.69358033,0.00643995,0.17569520,0.00442717,0.31167876
-5.27363682,3.34372526,0.50943527,2.71700836,0.00643060,0.17964049,0.00443010,0.31894180
-5.26763382,3.37045360,0.51615090,2.73527404,0.00641388,0.18340285,0.00442034,0.32576365
-5.26163082,3.39161661,0.52242180,2.74875634,0.00639023,0.18696897,0.00439815,0.33212133
-5.25562781,3.40759210,0.52821809,2.75784235,0.00635984,0.19031990,0.00436387,0.33798657
-5.24962481,3.41872974,0.53348490,2.76291065,0.00632264,0.19343085,0.00431795,0.34332508
-5.24362181,3.42533685,0.53814383,2.76431740,0.00627833,0.19627141,0.00426096,0.34809642
-5.23761881,3.42766901,0.54209616,2.76238560,0.00622645,0.19880618,0.00419354,0.35225435
-5.23161581,3.42592602,0.54522774,2.75739817,0.00616648,0.20099588,0.00411643,0.35574775
-5.22561281,3.42025317,0.54741520,2.74959492,0.00609787,0.20279887,0.00403050,0.35852210
-5.21960980,3.41074781,0.54853321,2.73917366,0.00602018,0.20417296,0.00393672,0.36052157
-5.21360680,3.39747084,0.54846244,2.72629521,0.00593315,0.20507750,0.00383615,0.36169137
-5.20760380,3.38046218,0.54709774,2.71109194,0.00583677,0.20547557,0.00373002,0.36198069
-5.20160080,3.35975964,0.54435616,2.69367924,0.00573134,0.20533630,0.00361962,0.36134568
-5.19559780,3.33541968,0.54018431,2.67416925,0.00561755,0.20463708,0.00350635,0.35975265
-5.18959480,3.30753897,0.53456475,2.65268575,0.00549648,0.20336552,0.00339168,0.35718117
-5.18359180,3.27627534,0.52752102,2.62937937,0.00536960,0.20152125,0.00327715,0.35362691
-5.17758879,3.24186662,0.51912103,2.60444191,0.00523879,0.19911722,0.00316427,0.34910419
-5.17158579,3.20464622,0.50947860,2.57811887,0.00510629,0.19618053,0.00305454,0.34364783
-5.16558279,3.16505413,0.49875306,2.55071914,0.00497460,0.19275280,0.00294939,0.33731443
-5.15957979,3.12364253,0.48714681,2.52262110,0.00484649,0.18888980,0.00285013,0.33018278
-5.15357679,3.08107531,0.47490103,2.49427463,0.00472483,0.18466064,0.00275787,0.32235338
-5.14757379,3.03812127,0.46228942,2.46619856,0.00461258,0.18014621,0.00267355,0.31394700
-5.14157079,2.99564092,0.44961052,2.43897365,0.00451263,0.17543717,0.00259783,0.30510238
-5.13556778,2.95456751,0.43717861,2.41323120,0.00442776,0.17063137,0.00253111,0.29597292
-5.12956478,2.91588281,0.42531360,2.38963790,0.00436050,0.16583090,0.00247349,0.28672268
-5.12356178,2.88058893,0.41433038,2.36887753,0.00431310,0.16113882,0.00242478,0.27752171
-5.11755878,2.84967719,0.40452793,2.35163037,0.00428745,0.15665572,0.00238447,0.26854084
-5.11155578,2.82409570,0.39617856,2.33855150,0.00428500,0.15247627,0.00235181,0.25994629
-5.10555278,2.80471697,0.38951784,2.33024876,0.00430676,0.14868583,0.00232578,0.25189420
-5.09954977,2.79230701,0.38473546,2.32726164,0.00435326,0.14535733,0.00230517,0.24452532
-5.09354677,2.78749743,0.38196749,2.33004185,0.00442452,0.14254859,0.00228861,0.23796017
-5.08754377,2.79076143,0.38129029,2.33893654,0.00452007,0.14030000,0.00227465,0.23229483
-5.08154077,2.80239484,0.38271633,2.35417459,0.00463896,0.13863300,0.00226179,0.22759752
-5.07553777,2.82250284,0.38619215,2.37585667,0.00477979,0.13754905,0.00224858,0.22390618
-5.06953477,2.85099266,0.39159857,2.40394904,0.00494070,0.13702945,0.00223364,0.22122711
-5.06353177,2.88757247,0.39875313,2.43828136,0.00511944,0.13703584,0.00221573,0.21953477
-5.05752876,2.93175628,0.40741479,2.47854823,0.00531340,0.13751146,0.00219381,0.21877269
-5.05152576,2.98287443,0.41729073,2.52431435,0.00551964,0.13838309,0.00216704,0.21885551
-5.04552276,3.04008927,0.42804489,2.57502289,0.00573494,0.13956355,0.00213484,0.21967203
-5.03951976,3.10241517,0.43930827,2.63000658,0.00595586,0.14095475,0.00209688,0.22108910
-5.03351676,3.16874223,0.45069027,2.68850133,0.00617877,0.14245109,0.00205308,0.22295624
-5.02751376,3.23786277,0.46179089,2.74966169,0.00639991,0.14394314,0.00200359,0.22511084
-5.02151076,3.30849984,0.47221329,2.81257793,0.00661545,0.14532133,0.00194882,0.22738356
-5.01550775,3.37933699,0.48157622,2.87629426,0.00682157,0.14647974,0.00188934,0.22960389
-5.00950475,3.44904837,0.48952584,2.93982791,0.00701447,0.14731950,0.00182588,0.23160562
-5.00350175,3.51632873,0.49574659,3.00218878,0.00719052,0.14775204,0.00175929,0.23323199
-4.99749875,3.57992233,0.49997063,3.06239919,0.00734625,0.14770179,0.00169051,0.23434026
-4.99149575,3.63865058,0.50198557,3.11951376,0.00747847,0.14710839,0.00162049,0.23480588
-4.98549275,3.69143751,0.50164023,3.17263877,0.00758435,0.14592833,0.00155021,0.23452565
-4.97948974,3.73733295,0.49884834,3.22095096,0.00766143,0.14413589,0.00148062,0.23342033
-4.97348674,3.77553275,0.49358994,3.26371532,0.00770777,0.14172354,0.00141263,0.23143621
-4.96748374,3.80539593,0.48591076,3.30030152,0.00772195,0.13870163,0.00134710,0.22854594
-4.96148074,3.82645831,0.47591946,3.33019873,0.00770311,0.13509755,0.00128482,0.22474846
-4.95547774,3.83844250,0.46378312,3.35302823,0.00765103,0.13095442,0.00122653,0.22006827
-4.94947474,3.84126404,0.44972109,3.36855379,0.00756613,0.12632930,0.00117292,0.21455392
-4.94347174,3.83503363,0.43399759,3.37668914,0.00744947,0.12129111,0.00112465,0.20827597
-4.93746873,3.82005539,0.41691342,3.37750253,0.00730274,0.11591830,0.00108238,0.20132447
-4.93146573,3.79682112,0.39879701,3.37121794,0.00712825,0.11029643,0.00104677,0.19380606
-4.92546273,3.76600082,0.37999532,3.35821290,0.00692885,0.10451566,0.00101852,0.18584090
-4.91945973,3.72842933,0.36086468,3.33901270,0.00670792,0.09866835,0.00099837,0.17755930
-4.91345673,3.68508958,0.34176209,3.31428116,0.00646927,0.09284674,0.00098714,0.16909849
-4.90745373,3.63709247,0.32303689,3.28480775,0.00621706,0.08714083,0.00098570,0.16059931
-4.90145073,3.58565376,0.30502336,3.25149148,0.00595571,0.08163647,0.00099500,0.15220296
-4.89544772,3.53206826,0.28803390,3.21532158,0.00568984,0.07641365,0.00101605,0.14404808
-4.88944472,3.47768174,0.27235329,3.17735536,0.00542411,0.07154514,0.00104991,0.13626777
-4.88344172,3.42386089,0.25823368,3.13869367,0.00516320,0.06709523,0.00109763,0.12898709
-4.87743872,3.37196188,0.24589057,3.10045426,0.00491168,0.06311885,0.00116025,0.12232056
-4.87143572,3.32329809,0.23549950,3.06374380,0.00467392,0.05966079,0.00123872,0.11637007
-4.86543272,3.27910747,0.22719361,3.02962894,0.00445404,0.05675517,0.00133386,0.11122293
-4.85942971,3.24052040,0.22106186,2.99910736,0.00425584,0.05442507,0.00144631,0.10695027
-4.85342671,3.20852880,0.21714794,2.97307931,0.00408271,0.05268232,0.00157645,0.10360563
-4.84742371,3.18395723,0.21544983,2.95232076,0.00393762,0.05152745,0.00172435,0.10122387
-4.84142071,3.16743710,0.21592001,2.93745879,0.00382305,0.05094972,0.00188974,0.09982036
-4.83541771,3.15938471,0.21846634,2.92895032,0.00374098,0.05092739,0.00207189,0.09939054
-4.82941471,3.15998436,0.22295361,2.92706495,0.00369284,0.05142808,0.00226966,0.09990972
-4.82341171,3.16917726,0.22920591,2.93187290,0.00367947,0.05240931,0.00248141,0.10133337
-4.81740870,3.18665702,0.23700971,2.94323855,0.00370116,0.05381920,0.00270503,0.10359775
-4.81140570,3.21187260,0.24611783,2.96082055,0.00375758,0.05559741,0.00293792,0.10662092
-4.80540270,3.24403884,0.25625431,2.98407844,0.00384778,0.05767623,0.00317703,0.11030428
-4.79939970,3.28215501,0.26711999,3.01228632,0.00397023,0.05998190,0.00341894,0.11453448
-4.79339670,3.32503086,0.27839907,3.04455314,0.00412274,0.06243614,0.00365985,0.11918574
-4.78739370,3.37131992,0.28976625,3.07984930,0.00430256,0.06495781,0.00389576,0.12412255
-4.78139070,3.41955893,0.30089440,3.11703860,0.00450633,0.06746475,0.00412249,0.12920281
-4.77538769,3.46821215,0.31146272,3.15491465,0.00473014,0.06987572,0.00433584,0.13428106
-4.76938469,3.51571897,0.32116482,3.19224018,0.00496959,0.07211238,0.00453168,0.13921203
-4.76338169,3.56054296,0.32971680,3.22778771,0.00521984,0.07410127,0.00470610,0.14385424
-4.75737869,3.60122033,0.33686475,3.26037995,0.00547565,0.07577567,0.00485551,0.14807348
-4.75137569,3.63640578,0.34239156,3.28892799,0.00573155,0.07707733,0.00497675,0.15174624
-4.74537269,3.66491362,0.34612260,3.31246572,0.00598187,0.07795800,0.00506720,0.15476282
-4.73936968,3.68575246,0.34793020,3.33017886,0.00622093,0.07838058,0.00512488,0.15703002
-4.73336668,3.69815193,0.34773656,3.34142724,0.00644313,0.07832002,0.00514846,0.15847340
-4.72736368,3.70158012,0.34551497,3.34575954,0.00664309,0.07776382,0.00513736,0.15903892
-4.72136068,3.69575136,0.34128940,3.34291977,0.00681582,0.07671206,0.00509173,0.15869396
-4.71535768,3.68062396,0.33513236,3.33284542,0.00695683,0.07517710,0.00501246,0.15742770
-4.70935468,3.65638828,0.32716116,3.31565770,0.00706226,0.07318288,0.00490113,0.15525080
-4.70335168,3.62344622,0.31753270,3.29164452,0.00712900,0.07076378,0.00475993,0.15219442
-4.69734867,3.58238310,0.30643715,3.26123733,0.00715479,0.06796334,0.00459164,0.14830870
-4.69134567,3.53393398,0.29409073,3.22498344,0.00713825,0.06483254,0.00439949,0.14366069
-4.68534267,3.47894594,0.28072786,3.18351514,0.00707896,0.06142809,0.00418707,0.13833184
-4.67933967,3.41833877,0.26659322,3.13751769,0.00697743,0.05781053,0.00395821,0.13241524
-4.67333667,3.35306577,0.25193388,3.08769769,0.00683509,0.05404239,0.00371688,0.12601266
-4.66733367,3.28407677,0.23699194,3.03475346,0.00665422,0.05018633,0.00346706,0.11923148
-4.66133067,3.21228509,0.22199794,2.97934894,0.00643790,0.04630357,0.00321266,0.11218176
-4.65532766,3.13853965,0.20716524,2.92209208,0.00618985,0.04245239,0.00295740,0.10497345
-4.64932466,3.06360333,0.19268559,2.86351863,0.00591434,0.03868692,0.00270477,0.09771381
-4.64332166,2.98813811,0.17872595,2.80408156,0.00561603,0.03505622,0.00245792,0.09050524
-4.63731866,2.91269709,0.16542667,2.74414644,0.00529984,0.03160366,0.00221965,0.08344350
-4.63131566,2.83772323,0.15290080,2.68399213,0.00497075,0.02836650,0.00199239,0.07661626
-4.62531266,2.76355400,0.14123471,2.62381657,0.00463375,0.02537588,0.00177817,0.07010218
-4.61930965,2.69043126,0.13048957,2.56374660,0.00429359,0.02265688,0.00157863,0.06397033
-4.61330665,2.61851514,0.12070374,2.50385089,0.00395478,0.02022893,0.00139507,0.05827998
-4.60730365,2.54790064,0.11189567,2.44415507,0.00362139,0.01810626,0.00122846,0.05308075
-4.60130065,2.47863588,0.10406726,2.38465777,0.00329705,0.01629854,0.00107951,0.04841295
-4.59529765,2.41074059,0.09720721,2.32534672,0.00298488,0.01481152,0.00094871,0.04430818
-4.58929465,2.34422390,0.09129444,2.26621394,0.00268743,0.01364770,0.00083637,0.04078996
-4.58329165,2.27910037,0.08630112,2.20726930,0.00240672,0.01280694,0.00074274,0.03787445
-4.57728864,2.21540361,0.08219539,2.14855176,0.00214423,0.01228704,0.00066802,0.03557118
-4.57128564,2.15319695,0.07894346,2.09013808,0.00190093,0.01208418,0.00061244,0.03388359
-4.56528264,2.09258088,0.07651120,2.03214866,0.00167734,0.01219330,0.00057630,0.03280964
-4.55927964,2.03369713,0.07486505,1.97475051,0.00147360,0.01260825,0.00056004,0.03234206
-4.55327664,1.97672968,0.07397242,1.91815757,0.00128951,0.01332195,0.00056425,0.03246868
-4.54727364,1.92190274,0.07380147,1.86262848,0.00112460,0.01432633,0.00058972,0.03317244
-4.54127064,1.86947637,0.07432053,1.80846236,0.00097825,0.01561220,0.00063744,0.03443144
-4.53526763,1.81974014,0.07549717,1.75599286,0.00084969,0.01716912,0.00070862,0.03621876
-4.52926463,1.77300542,0.07729705,1.70558106,0.00073816,0.01898510,0.00080468,0.03850237
-4.52326163,1.72959703,0.07968280,1.65760775,0.00064291,0.02104640,0.00092725,0.04124502
-4.51725863,1.68984468,0.08261299,1.61246540,0.00056329,0.02333732,0.00107811,0.04440422
-4.51125563,1.65407504,0.08604124,1.57055051,0.00049883,0.02584005,0.00125923,0.04793229
-4.50525263,1.62260469,0.08991581,1.53225658,0.00044925,0.02853460,0.00147266,0.05177670
-4.49924962,1.59573464,0.09417951,1.49796815,0.00041458,0.03139889,0.00172053,0.05588057
-4.49324662,1.57374657,0.09877022,1.46805607,0.00039515,0.03440894,0.00200501,0.06018340
-4.48724362,1.55690115,0.10362176,1.44287439,0.00039167,0.03753920,0.00232830,0.06462213
-4.48124062,1.54543840,0.10866546,1.42275861,0.00040525,0.04076312,0.00269254,0.06913240
-4.47523762,1.53958007,0.11383205,1.40802566,0.00043746,0.04405377,0.00309986,0.07365006
-4.46923462,1.53953380,0.11905394,1.39897510,0.00049031,0.04738459,0.00355232,0.07811288
-4.46323162,1.54549871,0.12426780,1.39589156,0.00056632,0.05073036,0.00405194,0.08246232
-4.45722861,1.55767181,0.12941727,1.39904781,0.00066850,0.05406806,0.00460071,0.08664545
-4.45122561,1.57625466,0.13445554,1.40870814,0.00080032,0.05737790,0.00520062,0.09061673
-4.44522261,1.60145951,0.13934783,1.42513146,0.00096573,0.06064418,0.00585369,0.09433972
-4.43921961,1.63351400,0.14407345,1.44857339,0.00116908,0.06385618,0.00656198,0.09778849
-4.43321661,1.67266374,0.14862737,1.47928681,0.00141504,0.06700881,0.00732766,0.10094876
-4.42721361,1.71917182,0.15302107,1.51752027,0.00170853,0.07010308,0.00815302,0.10381864
-4.42121061,1.77331462,0.15728268,1.56351348,0.00205459,0.07314632,0.00904046,0.10640879
-4.41520760,1.83537325,0.16145625,1.61748973,0.00245818,0.07615207,0.00999247,0.10874218
-4.40920460,1.90562043,0.16560012,1.67964465,0.00292406,0.07913969,0.01101158,0.11085318
-4.40320160,1.98430248,0.16978447,1.75013151,0.00345654,0.08213353,0.01210023,0.11278622
-4.39719860,2.07161684,0.17408800,1.82904301,0.00405924,0.08516188,0.01326064,0.11459378
-4.39119560,2.16768556,0.17859394,1.91639007,0.00473487,0.08825542,0.01449460,0.11633403
-4.38519260,2.27252568,0.18338552,2.01207846,0.00548497,0.09144559,0.01580321,0.11806803
-4.37918959,2.38601772,0.18854102,2.11588404,0.00630964,0.09476251,0.01718657,0.11985668
-4.37318659,2.50787389,0.19412869,2.22742816,0.00720733,0.09823294,0.01864349,0.12175751
-4.36718359,2.63760776,0.20020182,2.34615442,0.00817461,0.10187805,0.02017112,0.12382146
-4.36118059,2.77450731,0.20679405,2.47130858,0.00920601,0.10571133,0.02176459,0.12608987
-4.35517759,2.91761351,0.21391534,2.60192323,0.01029394,0.10973658,0.02341674,0.12859165
-4.34917459,3.06570628,0.22154877,2.73680878,0.01142863,0.11394627,0.02511777,0.13134102
-4.34317159,3.21729973,0.22964829,2.87455229,0.01259816,0.11832022,0.02685513,0.13433578
-4.33716858,3.37064801,0.23813780,3.01352538,0.01378859,0.12282482,0.02861333,0.13755619
-4.33116558,3.52376307,0.24691140,3.15190192,0.01498421,0.12741275,0.03037405,0.14096474
-4.32516258,3.67444457,0.25583511,3.28768607,0.01616781,0.13202345,0.03211621,0.14450659
-4.31915958,3.82032204,0.26474990,3.41875033,0.01732107,0.13658407,0.03381631,0.14811094
-4.31315658,3.95890844,0.27347600,3.54288315,0.01842505,0.14101124,0.03544889,0.15169304
-4.30715358,4.08766371,0.28181834,3.65784457,0.01946070,0.14521334,0.03698707,0.15515705
