energy_ev,total_up,total_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.47523762,2.32854662,-0.13141131,0.55935476,-0.08010515,0.00000000,-0.00000000,0.75091536,-0.03558948,0.81433769,-0.03506332,0.00857950,-0.00035703,0.16186622,-0.01733429,0.00226325,-0.00030175,1.34984633,-0.05941696
-4.46923462,2.38464239,-0.14943173,0.56587218,-0.09161859,0.00000000,-0.00000000,0.75876261,-0.04132320,0.83635456,-0.03954962,0.00893861,-0.00044016,0.16374983,-0.01892713,0.00239656,-0.00034796,1.38583608,-0.06796880
-4.46323162,2.43146508,-0.17207904,0.57040537,-0.10570207,0.00000000,-0.00000000,0.76302702,-0.04839200,0.85540934,-0.04524719,0.00927074,-0.00054100,0.16538375,-0.02117334,0.00253949,-0.00040507,1.41568542,-0.07865889
-4.45722861,2.46846409,-0.19954252,0.57285192,-0.12244182,0.00000000,-0.00000000,0.76364480,-0.05688547,0.87134138,-0.05219242,0.00957029,-0.00066191,0.16679343,-0.02408334,0.00269326,-0.00047366,1.43895975,-0.09159326
-4.45122561,2.49528336,-0.23201796,0.57314942,-0.14191887,0.00000000,-0.00000000,0.76061859,-0.06689676,0.88406156,-0.06042285,0.00983178,-0.00080537,0.16800821,-0.02767195,0.00285935,-0.00055430,1.45534666,-0.10688170
-4.44522261,2.51177649,-0.26969300,0.57127768,-0.16420060,0.00000000,-0.00000000,0.75401882,-0.07851826,0.89355725,-0.06997334,0.01005011,-0.00097392,0.16906075,-0.03195652,0.00303945,-0.00064759,1.46466760,-0.12463108
-4.43921961,2.51801617,-0.31273108,0.56726012,-0.18933180,0.00000000,-0.00000000,0.74398327,-0.09183686,0.89989509,-0.08087187,0.01022062,-0.00117009,0.16998642,-0.03695480,0.00323544,-0.00075407,1.46688578,-0.14493781
-4.43321661,2.51429687,-0.36125436,0.56116435,-0.21732559,0.00000000,-0.00000000,0.73071447,-0.10692863,0.90322117,-0.09313514,0.01033935,-0.00139630,0.17082254,-0.04268268,0.00344934,-0.00087417,1.46210976,-0.16787988
-4.42721361,2.50113059,-0.41532624,0.55310166,-0.24815451,0.00000000,-0.00000000,0.71447514,-0.12385330,0.90375866,-0.10676422,0.01040313,-0.00165477,0.17160764,-0.04915174,0.00368324,-0.00100820,1.45059234,-0.19350845
-4.42121061,2.47923536,-0.47493401,0.54322547,-0.28174216,0.00000000,-0.00000000,0.69558169,-0.14264851,0.90180248,-0.12174023,0.01040971,-0.00194740,0.17238063,-0.05636682,0.00393927,-0.00115629,1.43272476,-0.22183956
-4.41520760,2.44951655,-0.53997260,0.53172862,-0.31795589,0.00000000,-0.00000000,0.67439603,-0.16332408,0.89771143,-0.13802043,0.01035788,-0.00227566,0.17317991,-0.06432359,0.00421954,-0.00131833,1.40902620,-0.25284607
-4.40920460,2.41304166,-0.61022983,0.51883956,-0.35660085,0.00000000,-0.00000000,0.65131584,-0.18585671,0.89189762,-0.15553487,0.01024752,-0.00264045,0.17404244,-0.07300622,0.00452609,-0.00149395,1.38012891,-0.28645032
-4.40320160,2.37100917,-0.68537430,0.50481743,-0.39741575,0.00000000,-0.00000000,0.62676390,-0.21018504,0.88481368,-0.17418369,0.01007963,-0.00304197,0.17500284,-0.08238531,0.00486083,-0.00168249,1.34675947,-0.32251787
-4.39719860,2.32471260,-0.76494645,0.48994620,-0.44007086,0.00000000,-0.00000000,0.60117655,-0.23620564,0.87693809,-0.19383540,0.00985634,-0.00347965,0.17609247,-0.09241612,0.00522553,-0.00188295,1.30971689,-0.36085269
-4.39119560,2.27550125,-0.84835367,0.47452788,-0.48416836,0.00000000,-0.00000000,0.57499203,-0.26377004,0.86875921,-0.21432627,0.00958086,-0.00395197,0.17733860,-0.10303725,0.00562179,-0.00209400,1.26984840,-0.40119416
-4.38519260,2.22473893,-0.93486995,0.45887518,-0.52924539,0.00000000,-0.00000000,0.54863901,-0.29268308,0.86075854,-0.23546093,0.00925738,-0.00445643,0.17876375,-0.11416973,0.00605102,-0.00231394,1.22802385,-0.44321627
-4.37918959,2.17376261,-1.02364074,0.44330363,-0.57477976,0.00000000,-0.00000000,0.52252573,-0.32270284,0.85339394,-0.25701425,0.00889097,-0.00498947,0.18038509,-0.12571687,0.00651446,-0.00254073,1.18510989,-0.48652921
-4.37318659,2.12384244,-1.11369308,0.42812358,-0.62019858,0.00000000,-0.00000000,0.49703032,-0.35354230,0.84708362,-0.27873469,0.00848748,-0.00554646,0.18221413,-0.13756459,0.00701321,-0.00277199,1.14194484,-0.53068361
-4.36718359,2.07614514,-1.20395139,0.41363227,-0.66488934,0.00000000,-0.00000000,0.47249246,-0.38487281,0.84219137,-0.30034888,0.00805330,-0.00612167,0.18425662,-0.14958261,0.00754823,-0.00300506,1.09931545,-0.57517745
-4.36118059,2.03170200,-1.29325841,0.40010623,-0.70821349,0.00000000,-0.00000000,0.44920686,-0.41632956,0.83901408,-0.32156759,0.00759529,-0.00670836,0.18651262,-0.16162630,0.00812044,-0.00323702,1.05793642,-0.61946567
-4.35517759,1.99138311,-1.38040119,0.38779429,-0.74952198,0.00000000,-0.00000000,0.42741867,-0.44751871,0.83777182,-0.34209266,0.00712050,-0.00729886,0.18897694,-0.17353921,0.00873074,-0.00346473,1.01843352,-0.66297225
-4.34917459,1.95587872,-1.46414114,0.37691144,-0.78817220,0.00000000,-0.00000000,0.40732097,-0.47802643,0.83860120,-0.36162499,0.00663608,-0.00788472,0.19163973,-0.18515635,0.00938011,-0.00368497,0.98133103,-0.70510453
-4.34317159,1.92568864,-1.54324748,0.36763379,-0.82354591,0.00000000,-0.00000000,0.38905437,-0.50742917,0.84155240,-0.37987305,0.00614906,-0.00845688,0.19448733,-0.19630803,0.01006967,-0.00389446,0.94704384,-0.74526925
-4.33716858,1.90111988,-1.61653257,0.36009471,-0.85506725,0.00000000,-0.00000000,0.37270857,-0.53530522,0.84658993,-0.39656171,0.00566622,-0.00900587,0.19750324,-0.20682413,0.01080078,-0.00408997,0.91587461,-0.78288983
-4.33116558,1.88229266,-1.68288810,0.35438239,-0.88222028,0.00000000,-0.00000000,0.35832590,-0.56124690,0.85359727,-0.41144101,0.00519395,-0.00952213,0.20066927,-0.21653876,0.01157511,-0.00426844,0.88801577,-0.81742422
-4.32516258,1.86915426,-1.74132045,0.35053882,-0.90456519,0.00000000,-0.00000000,0.34590632,-0.58487290,0.86238526,-0.42429453,0.00473814,-0.00999619,0.20396668,-0.22529510,0.01239471,-0.00442704,0.86355625,-0.84838256
-4.31915958,1.86149995,-1.79098376,0.34856021,-0.92175254,0.00000000,-0.00000000,0.33541387,-0.60584043,0.87270377,-0.43494694,0.00430410,-0.01041905,0.20737741,-0.23295011,0.01326208,-0.00456329,0.84249239,-0.87534394
-4.31315658,1.85899974,-1.83120929,0.34839893,-0.93353492,0.00000000,-0.00000000,0.32678393,-0.62385645,0.88425621,-0.44327036,0.00389653,-0.01078238,0.21088516,-0.23937913,0.01418024,-0.00467516,0.82474231,-0.89797155
-4.30715358,1.86122964,-1.86152961,0.34996671,-0.93977540,0.00000000,-0.00000000,0.31993108,-0.63868751,0.89671611,-0.44918931,0.00351942,-0.01107884,0.21447640,-0.24447998,0.01515278,-0.00476112,0.81016287,-0.91602537
-4.30115058,1.86770556,-1.88169660,0.35313909,-0.94045241,0.00000000,-0.00000000,0.31475711,-0.65016781,0.90974507,-0.45268399,0.00317612,-0.01130232,0.21814119,-0.24817652,0.01618383,-0.00482025,0.79856827,-0.92937195
-4.29514757,1.87791809,-1.89169213,0.35776090,-0.93566090,0.00000000,-0.00000000,0.31115870,-0.65820486,0.92301105,-0.45379159,0.00286928,-0.01144815,0.22187383,-0.25042138,0.01727812,-0.00485226,0.78974917,-0.93799069
-4.28914457,1.89136641,-1.89173119,0.36365252,-0.92560954,0.00000000,-0.00000000,0.30903445,-0.66278273,0.93620603,-0.45260574,0.00260095,-0.01151325,0.22567325,-0.25119779,0.01844090,-0.00485754,0.78349120,-0.94197627
-4.28314157,1.90758917,-1.88225684,0.37061670,-0.91061417,0.00000000,-0.00000000,0.30829093,-0.66396244,0.94906224,-0.44927400,0.00237255,-0.01149626,0.22954313,-0.25052050,0.01967792,-0.00483720,0.77959188,-0.94153716
-4.27713857,1.92619104,-1.86392755,0.37844566,-0.89108786,0.00000000,-0.00000000,0.30884746,-0.66187952,0.96136592,-0.44399347,0.00218496,-0.01139758,0.23349182,-0.24843556,0.02099528,-0.00479302,0.77787498,-0.93699013
-4.27113557,1.94686315,-1.83759715,0.38692808,-0.86752777,0.00000000,-0.00000000,0.31063928,-0.65673897,0.97296793,-0.43700478,0.00203857,-0.01121935,0.23753196,-0.24501910,0.02239932,-0.00472749,0.77820144,-0.92875100
-4.26513257,1.96939641,-1.80428840,0.39585593,-0.84049969,0.00000000,-0.00000000,0.31361919,-0.64880764,0.98379050,-0.42858471,0.00193328,-0.01096540,0.24167986,-0.24037514,0.02389640,-0.00464370,0.78047632,-0.91732212
-4.25912956,1.99368700,-1.76516136,0.40503053,-0.81062062,0.00000000,-0.00000000,0.31775742,-0.63840448,0.99382981,-0.41903774,0.00186862,-0.01064109,0.24595471,-0.23463251,0.02549269,-0.00454533,0.78465138,-0.90327691
-4.25312656,2.01973350,-1.72147781,0.41426791,-0.77854043,0.00000000,-0.00000000,0.32303979,-0.62588917,1.00315408,-0.40868685,0.00184372,-0.01025316,0.25037751,-0.22794096,0.02719383,-0.00443657,0.79072315,-0.88724239
-4.24712356,2.04762596,-1.67456341,0.42340306,-0.74492309,0.00000000,-0.00000000,0.32946440,-0.61164952,1.01189728,-0.39786409,0.00185734,-0.00980945,0.25496986,-0.22046678,0.02900463,-0.00432202,0.79872659,-0.86988015
-4.24112056,2.07752738,-1.62576899,0.43229298,-0.71042837,0.00000000,-0.00000000,0.33703682,-0.59608842,1.02024873,-0.38690118,0.00190792,-0.00931871,0.25975261,-0.21238795,0.03092865,-0.00420658,0.80872489,-0.85186681
-4.23511756,2.10964851,-1.57643257,0.44081843,-0.67569465,0.00000000,-0.00000000,0.34576430,-0.57961068,1.02843904,-0.37612047,0.00199358,-0.00879029,0.26474438,-0.20388908,0.03296778,-0.00409538,0.82079581,-0.83387451
-4.22911456,2.14421754,-1.52784354,0.44888429,-0.64132342,0.00000000,-0.00000000,0.35564914,-0.56261058,1.03672319,-0.36582676,0.00211210,-0.00823383,0.26995998,-0.19515642,0.03512177,-0.00399363,0.83501564,-0.81655234
-4.22311156,2.18144624,-1.48121019,0.45641868,-0.60786592,0.00000000,-0.00000000,0.36668169,-0.54546044,1.04536160,-0.35630000,0.00226090,-0.00765904,0.27540879,-0.18637302,0.03738780,-0.00390654,0.85144165,-0.80050915
-4.21710855,2.22149452,-1.43763145,0.46337083,-0.57581239,0.00000000,-0.00000000,0.37883342,-0.52850070,1.05460011,-0.34778922,0.00243710,-0.00707539,0.28109319,-0.17771418,0.03975999,-0.00383916,0.87009413,-0.78629844
-4.21110555,2.26443551,-1.39807372,0.46970789,-0.54558395,0.00000000,-0.00000000,0.39205031,-0.51203196,1.06465019,-0.34050774,0.00263744,-0.00649190,0.28700699,-0.16934349,0.04222900,-0.00379632,0.89093924,-0.77440558
-4.20510255,2.31022321,-1.36335299,0.47541094,-0.51752726,0.00000000,-0.00000000,0.40624727,-0.49630889,1.07567019,-0.33462973,0.00285832,-0.00591691,0.29313398,-0.16140936,0.04478166,-0.00378246,0.91387380,-0.76523765
-4.19909955,2.35866480,-1.33412243,0.48047051,-0.49191198,0.00000000,-0.00000000,0.42130364,-0.48153642,1.08774888,-0.33028803,0.00309581,-0.00535795,0.29944668,-0.15404224,0.04740071,-0.00380155,0.93871297,-0.75911598
-4.19309655,2.40939937,-1.31086533,0.48488176,-0.46893064,0.00000000,-0.00000000,0.43706032,-0.46786792,1.10089216,-0.32757327,0.00334565,-0.00482159,0.30590537,-0.14735251,0.05006468,-0.00385702,0.96518184,-0.75627138
-4.18709355,2.46188455,-1.29389295,0.48863984,-0.44870080,0.00000000,-0.00000000,0.45331873,-0.45540544,1.11501372,-0.32653402,0.00360331,-0.00431338,0.31245733,-0.14142899,0.05274785,-0.00395157,0.99291146,-0.75684196
-4.18109055,2.51539222,-1.28334679,0.49173557,-0.43126910,0.00000000,-0.00000000,0.46984166,-0.44420161,1.12993022,-0.32717795,0.00386400,-0.00383782,0.31903662,-0.13633816,0.05542044,-0.00408719,1.02143992,-0.76087321
-4.17508754,2.56901392,-1.27920465,0.49415179,-0.41661675,0.00000000,-0.00000000,0.48635632,-0.43426305,1.14536141,-0.32947371,0.00412281,-0.00339833,0.32556419,-0.13212393,0.05804894,-0.00426499,1.05021855,-0.76832023
-4.16908454,2.62167611,-1.28128984,0.49586072,-0.40466624,0.00000000,-0.00000000,0.50255929,-0.42555488,1.16093518,-0.33335351,0.00437471,-0.00299733,0.33194856,-0.12880789,0.06059666,-0.00448518,1.07862316,-0.77905176
-4.16308154,2.67216493,-1.28928282,0.49682228,-0.39528867,0.00000000,-0.00000000,0.51812341,-0.41800610,1.17619753,-0.33871605,0.00461470,-0.00263627,0.33808698,-0.12639007,0.06302445,-0.00474702,1.10596985,-0.79285568
-4.15707854,2.71915949,-1.30273479,0.49698377,-0.38831150,0.00000000,-0.00000000,0.53270627,-0.41151540,1.19062688,-0.34542986,0.00483792,-0.00231575,0.34386720,-0.12485005,0.06529159,-0.00504875,1.13153491,-0.80944582
-4.15107554,2.76127252,-1.32108264,0.49628072,-0.38352640,0.00000000,-0.00000000,0.54596009,-0.40595722,1.20365227,-0.35333688,0.00503972,-0.00203559,0.34916978,-0.12414836,0.06735683,-0.00538761,1.15457771,-0.82846979
-4.14507254,2.79709635,-1.34366490,0.49463896,-0.38069693,0.00000000,-0.00000000,0.55754240,-0.40118772,1.21467442,-0.36225616,0.00521582,-0.00179495,0.35387081,-0.12422820,0.06917954,-0.00575983,1.17436571,-0.84951769
-4.13906953,2.82525254,-1.36973842,0.49197784,-0.37956593,0.00000000,-0.00000000,0.56712720,-0.39705053,1.22308886,-0.37198770,0.00536243,-0.00159248,0.35784520,-0.12501732,0.07072096,-0.00616070,1.19020027,-0.87213154
-4.13306653,2.84444249,-1.39849561,0.48821431,-0.37986242,0.00000000,-0.00000000,0.57441611,-0.39338214,1.22830992,-0.38231641,0.00547630,-0.00142634,0.36097021,-0.12643013,0.07194542,-0.00658457,1.20144212,-0.89581536
-4.12706353,2.85349706,-1.42908207,0.48326768,-0.38130813,0.00000000,-0.00000000,0.57914887,-0.39001686,1.22979459,-0.39301617,0.00555488,-0.00129441,0.36312932,-0.12836994,0.07282157,-0.00702506,1.20753529,-0.92004574
-4.12106053,2.85142271,-1.46061458,0.47706475,-0.38362341,0.00000000,-0.00000000,0.58111290,-0.38679120,1.22706506,-0.40385401,0.00559633,-0.00119429,0.36421606,-0.13073141,0.07332350,-0.00747506,1.20802832,-0.94428289
-4.11505753,2.83744215,-1.49219942,0.46954504,-0.38653276,0.00000000,-0.00000000,0.58015132,-0.38354787,1.21972897,-0.41459438,0.00559964,-0.00112343,0.36413791,-0.13340308,0.07343171,-0.00792703,1.20259181,-0.96798211
-4.10905453,2.81102764,-1.52295087,0.46066567,-0.38976988,0.00000000,-0.00000000,0.57616927,-0.38013926,1.20749660,-0.42500359,0.00556460,-0.00107918,0.36281994,-0.13627010,0.07313396,-0.00837310,1.19103151,-0.99060541
-4.10305153,2.77192554,-1.55200983,0.45040588,-0.39308233,0.00000000,-0.00000000,0.56913802,-0.37643053,1.19019407,-0.43485428,0.00549183,-0.00105884,0.36020808,-0.13921699,0.07242573,-0.00880535,1.17329650,-1.01163328
-4.09704852,2.72017110,-1.57856229,0.43877059,-0.39623583,0.00000000,-0.00000000,0.55909695,-0.37230230,1.16777233,-0.44393000,0.00538273,-0.00105971,0.35627189,-0.14213054,0.07131062,-0.00921601,1.14948200,-1.03057638
-4.09104552,2.65609302,-1.60185749,0.42579304,-0.39901822,0.00000000,-0.00000000,0.54615323,-0.36765305,1.14031148,-0.45202970,0.00523946,-0.00107911,0.35100662,-0.14490274,0.06980029,-0.00959778,1.11982702,-1.04698687
-4.08504252,2.58030773,-1.62122531,0.41153628,-0.40124309,0.00000000,-0.00000000,0.53047925,-0.36240112,1.10802038,-0.45897219,0.00506483,-0.00111439,0.34443464,-0.14743368,0.06791426,-0.00994405,1.08470693,-1.06046917
-4.07903952,2.49370398,-1.63609263,0.39609337,-0.40275302,0.00000000,-0.00000000,0.51230806,-0.35648645,1.07123194,-0.46460036,0.00486223,-0.00116301,0.33660589,-0.14963435,0.06567932,-0.01024921,1.04462154,-1.07068982
-4.07303652,2.39741864,-1.64599807,0.37958647,-0.40342249,0.00000000,-0.00000000,0.49192697,-0.34987199,1.03039417,-0.46878507,0.00463551,-0.00122247,0.32759753,-0.15142930,0.06312879,-0.01050886,1.00017937,-1.07738629
-4.06703352,2.29280508,-1.65060482,0.36216464,-0.40316022,0.00000000,-0.00000000,0.46966983,-0.34254471,0.98605792,-0.47142861,0.00438883,-0.00129038,0.31751267,-0.15275910,0.06030153,-0.01072010,0.95207892,-1.08037426
-4.06103052,2.18139570,-1.64971098,0.34400064,-0.40191113,0.00000000,-0.00000000,0.44590816,-0.33451624,0.93886167,-0.47246763,0.00412656,-0.00136446,0.30647828,-0.15358236,0.05724073,-0.01088171,0.90108796,-1.07955330
-4.05502751,2.06486054,-1.64325721,0.32528692,-0.39965759,0.00000000,-0.00000000,0.42104173,-0.32582306,0.88951439,-0.47187540,0.00385316,-0.00144256,0.29464228,-0.15387746,0.05399270,-0.01099434,0.84802179,-1.07491071
-4.04902451,1.94496374,-1.63133119,0.30623087,-0.39642005,0.00000000,-0.00000000,0.39548897,-0.31652616,0.83877729,-0.46966336,0.00357301,-0.00152269,0.28217000,-0.15364373,0.05060547,-0.01106065,0.79372146,-1.06652333
-4.04302151,1.82351991,-1.61416883,0.28704975,-0.39225697,0.00000000,-0.00000000,0.36967756,-0.30671030,0.78744512,-0.46588180,0.00329035,-0.00160303,0.26924008,-0.15290207,0.04712753,-0.01108540,0.73903290,-1.05455735
-4.03701851,1.70235197,-1.59215199,0.26796541,-0.38726389,0.00000000,-0.00000000,0.34403567,-0.29648263,0.73632805,-0.46061980,0.00300914,-0.00168198,0.25604007,-0.15169507,0.04360647,-0.01107546,0.68478769,-1.03926605
-4.03101551,1.58325223,-1.56580282,0.24919911,-0.38157179,0.00000000,-0.00000000,0.31898405,-0.28597085,0.68623460,-0.45400431,0.00273299,-0.00175818,0.24276180,-0.15008639,0.04008787,-0.01103982,0.63178622,-1.02098555
-4.02501251,1.46794782,-1.53577472,0.23096671,-0.37534449,0.00000000,-0.00000000,0.29492920,-0.27532081,0.63795624,-0.44619833,0.00246510,-0.00183057,0.22959685,-0.14815963,0.03661418,-0.01098954,0.58078359,-1.00012869
-4.01900950,1.35807148,-1.50284023,0.21347427,-0.36877534,0.00000000,-0.00000000,0.27225785,-0.26469377,0.59225414,-0.43739840,0.00220820,-0.00189840,0.21673219,-0.14601649,0.03322393,-0.01093758,0.53247864,-0.97717729
-4.01300650,1.25513831,-1.46787597,0.19691442,-0.36208304,0.00000000,-0.00000000,0.25133260,-0.25426312,0.54984819,-0.42783134,0.00196455,-0.00196128,0.20434628,-0.14377445,0.02995100,-0.01089869,0.48750609,-0.95267287
-4.00700350,1.16052861,-1.43184520,0.18146343,-0.35550672,0.00000000,-0.00000000,0.23248890,-0.24421086,0.51140847,-0.41775029,0.00173592,-0.00201919,0.19260576,-0.14156387,0.02682419,-0.01088914,0.44643172,-0.92720620
-4.00100050,1.07547671,-1.39577820,0.16727908,-0.34930030,0.00000000,-0.00000000,0.21603305,-0.23472387,0.47754899,-0.40743022,0.00152357,-0.00207253,0.18166281,-0.13952464,0.02386695,-0.01092651,0.40975040,-0.90140586
-3.99499750,1.00106538,-1.36075102,0.15449949,-0.34372637,0.00000000,-0.00000000,0.20224104,-0.22598998,0.44882360,-0.39716302,0.00132834,-0.00212212,0.17165341,-0.13780253,0.02109733,-0.01102937,0.37788638,-0.87592609
-3.98899450,0.93822493,-1.32786304,0.14324256,-0.33904942,0.00000000,-0.00000000,0.19135821,-0.21819400,0.42572363,-0.38725212,0.00115063,-0.00216920,0.16269643,-0.13654524,0.01852806,-0.01121695,0.35119549,-0.85143415
-3.98299150,0.88773630,-1.29821377,0.13360628,-0.33552889,0.00000000,-0.00000000,0.18359905,-0.21151386,0.40867692,-0.37800689,0.00099050,-0.00221539,0.15489371,-0.13589824,0.01616689,-0.01150879,0.32996861,-0.82859749
-3.97698849,0.85023682,-1.27287942,0.12566953,-0.33341190,0.00000000,-0.00000000,0.17914731,-0.20611679,0.39804775,-0.36973691,0.00084766,-0.00226271,0.14833089,-0.13600073,0.01401699,-0.01192434,0.31443580,-0.80807088
-3.97098549,0.82622776,-1.25288969,0.11949341,-0.33292601,0.00000000,-0.00000000,0.17815574,-0.20215582,0.39413726,-0.36274608,0.00072159,-0.00231349,0.14307913,-0.13698147,0.01207740,-0.01248258,0.30477052,-0.79048370
-3.96498249,0.81608240,-1.23920515,0.11512278,-0.33427221,0.00000000,-0.00000000,0.18074560,-0.19976646,0.39718391,-0.35732685,0.00061157,-0.00237034,0.13919749,-0.13895504,0.01034369,-0.01320157,0.30109346,-0.77642771
-3.95897949,0.82005373,-1.23269583,0.11258806,-0.33761815,0.00000000,-0.00000000,0.18700550,-0.19906374,0.40736352,-0.35375451,0.00051673,-0.00243605,0.13673569,-0.14201824,0.00880853,-0.01409803,0.30347545,-0.76644529
-3.95297649,0.83828085,-1.23412128,0.11190689,-0.34309210,0.00000000,-0.00000000,0.19698955,-0.20013972,0.42478885,-0.35228176,0.00043612,-0.00251349,0.13573732,-0.14624701,0.00746230,-0.01518689,0.31193926,-0.76101846
-3.94697349,0.87079350,-1.24411256,0.11308570,-0.35077763,0.00000000,-0.00000000,0.21071496,-0.20306128,0.44950821,-0.35313355,0.00036876,-0.00260554,0.13624295,-0.15169390,0.00629375,-0.01648087,0.32645997,-0.76055874
-3.94097049,0.91751418,-1.26315665,0.11612099,-0.36070928,0.00000000,-0.00000000,0.22815886,-0.20786845,0.48150343,-0.35650231,0.00031367,-0.00271494,0.13829311,-0.15838620,0.00529054,-0.01799004,0.34696392,-0.76539808
-3.93496748,0.97825782,-1.29158341,0.12100021,-0.37286952,0.00000000,-0.00000000,0.24925479,-0.21457318,0.52068693,-0.36254370,0.00026990,-0.00284421,0.14193086,-0.16632467,0.00443976,-0.01972140,0.37332637,-0.77578094
-3.92896448,1.05272893,-1.32955558,0.12770216,-0.38718699,0.00000000,-0.00000000,0.27388890,-0.22315854,0.56689828,-0.37137282,0.00023659,-0.00299547,0.14720357,-0.17548320,0.00372839,-0.02167850,0.40536807,-0.79185765
-3.92296148,1.14051669,-1.37706188,0.13619695,-0.40353620,0.00000000,-0.00000000,0.30189628,-0.23357842,0.61990045,-0.38306111,0.00021297,-0.00317041,0.15416388,-0.18580920,0.00314369,-0.02386110,0.44285104,-0.81367921
-3.91695848,1.24108836,-1.43391356,0.14644547,-0.42173891,0.00000000,-0.00000000,0.33305766,-0.24575766,0.67937615,-0.39763375,0.00019836,-0.00337009,0.16286954,-0.19722477,0.00267348,-0.02626487,0.48547412,-0.84119358
-3.91095548,1.35378181,-1.49974426,0.15839834,-0.44156693,0.00000000,-0.00000000,0.36709696,-0.25959265,0.74492461,-0.41506791,0.00019220,-0.00359490,0.17338204,-0.20962870,0.00230639,-0.02888118,0.53286869,-0.87424358
-3.90495248,1.47779794,-1.57401337,0.17199456,-0.46274660,0.00000000,-0.00000000,0.40368001,-0.27495229,0.81605930,-0.43529152,0.00019405,-0.00384447,0.18576393,-0.22289918,0.00203202,-0.03169689,0.58459516,-0.91256645
-3.89894947,1.61219381,-1.65601276,0.18715979,-0.48496457,0.00000000,-0.00000000,0.44241469,-0.29167941,0.89220698,-0.45818285,0.00020357,-0.00411761,0.20007494,-0.23689708,0.00184100,-0.03469434,0.64014077,-0.95579518
-3.89294647,1.75587750,-1.74487659,0.20380445,-0.50787496,0.00000000,-0.00000000,0.48285297,-0.30959259,0.97270839,-0.48357080,0.00022051,-0.00441228,0.21636682,-0.25146973,0.00172504,-0.03785134,0.69891914,-1.00346153
-3.88694347,1.90760540,-1.83959423,0.22182185,-0.53110746,0.00000000,-0.00000000,0.52449491,-0.32848819,1.05682100,-0.51123588,0.00024471,-0.00472560,0.23467721,-0.26645505,0.00167687,-0.04114132,0.76027212,-1.05500096
-3.88094047,2.06598280,-1.93902570,0.24108628,-0.55427625,0.00000000,-0.00000000,0.56679471,-0.34814291,1.14372385,-0.54091194,0.00027606,-0.00505384,0.25502274,-0.28168579,0.00169022,-0.04453354,0.82347404,-1.10975921
-3.87493747,2.22946835,-2.04191960,0.26145146,-0.57698936,0.00000000,-0.00000000,0.60916897,-0.36831647,1.23252483,-0.57228862,0.00031450,-0.00539253,0.27739163,-0.29699373,0.00175963,-0.04799350,0.88773874,-1.16700086
-3.86893447,2.39638286,-2.14693298,0.28274931,-0.59885813,0.00000000,-0.00000000,0.65100680,-0.38875477,1.32227008,-0.60501455,0.00035998,-0.00573652,0.30173627,-0.31221367,0.00188038,-0.05148335,0.95222937,-1.22591947
-3.86293147,2.56492272,-2.25265286,0.30478930,-0.61950653,0.00000000,-0.00000000,0.69168176,-0.40919313,1.41195570,-0.63870135,0.00041243,-0.00608009,0.32796607,-0.32718699,0.00204829,-0.05496252,1.01607070,-1.28564956
-3.85692846,2.73317798,-2.35761909,0.32735841,-0.63857990,0.00000000,-0.00000000,0.73056512,-0.42935997,1.50054133,-0.67292832,0.00047175,-0.00641713,0.35594125,-0.34176463,0.00225958,-0.05838833,1.07836395,-1.34528025
-3.85092546,2.89915504,-2.46034817,0.35022187,-0.65575293,0.00000000,-0.00000000,0.76704006,-0.44898069,1.58696535,-0.70724802,0.00053776,-0.00674127,0.38546780,-0.35580946,0.00251069,-0.06171683,1.13820338,-1.40387037
-3.84492246,3.06080351,-2.55935780,0.37312476,-0.67073657,0.00000000,-0.00000000,0.80051628,-0.46778173,1.67016142,-0.74119258,0.00061020,-0.00704608,0.41629422,-0.36919780,0.00279811,-0.06490358,1.19469450,-1.46046504
-3.83891946,3.21604693,-2.65319170,0.39579449,-0.68328376,0.00000000,-0.00000000,0.83044443,-0.48549497,1.74907577,-0.77428087,0.00068869,-0.00732525,0.44811027,-0.38182027,0.00311825,-0.06790456,1.24697292,-1.51411343
-3.83291646,3.36281648,-2.74044469,0.41794412,-0.69319377,0.00000000,-0.00000000,0.85632988,-0.50186226,1.82268499,-0.80602635,0.00077273,-0.00757279,0.48054827,-0.39358179,0.00346729,-0.07067705,1.29422349,-1.56388751
-3.82691346,3.49908709,-2.81978751,0.43927669,-0.70031517,0.00000000,-0.00000000,0.87774508,-0.51664015,1.89001373,-0.83594572,0.00086167,-0.00778321,0.51318684,-0.40440097,0.00384108,-0.07318064,1.33569873,-1.60890143
-3.82091046,3.62291500,-2.88999122,0.45949016,-0.70454748,0.00000000,-0.00000000,0.89434027,-0.52960467,1.95015196,-0.86356812,0.00095469,-0.00795166,0.54555749,-0.41420899,0.00423506,-0.07537802,1.37073617,-1.64833117
-3.81490745,3.73247571,-2.94995090,0.47828325,-0.70584138,0.00000000,-0.00000000,0.90585190,-0.54055619,2.00227132,-0.88844484,0.00105085,-0.00807415,0.57715370,-0.42294803,0.00464422,-0.07723594,1.39877368,-1.68143403
