energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-5.92196098,2.27687674,-2.27687675,0.01157798,-0.01157798,0.09203987,-0.09203987,1.11477297,-1.11477298,0.34014811,-0.34014812,0.01497751,-0.01497751,1.35764726,-1.35764727,0.79412187,-0.79412188,0.12965613,-0.12965613
-5.91595798,2.35141308,-2.35141309,0.01108073,-0.01108073,0.09621345,-0.09621345,1.16040019,-1.16040020,0.35242492,-0.35242492,0.01511011,-0.01511011,1.40071488,-1.40071489,0.81699603,-0.81699603,0.13402236,-0.13402236
-5.90995498,2.42239453,-2.42239454,0.01071044,-0.01071044,0.10018831,-0.10018831,1.20300268,-1.20300268,0.36422175,-0.36422176,0.01527952,-0.01527952,1.44160011,-1.44160012,0.83843764,-0.83843765,0.13829822,-0.13829822
-5.90395198,2.48822389,-2.48822390,0.01045785,-0.01045785,0.10391465,-0.10391465,1.24177221,-1.24177222,0.37533312,-0.37533313,0.01547048,-0.01547048,1.47932785,-1.47932786,0.85791189,-0.85791190,0.14238814,-0.14238814
-5.89794897,2.54740286,-2.54740287,0.01031195,-0.01031195,0.10734943,-0.10734943,1.27595413,-1.27595413,0.38557403,-0.38557404,0.01566771,-0.01566771,1.51297896,-1.51297897,0.87492045,-0.87492045,0.14619980,-0.14619980
-5.89194597,2.59857717,-2.59857718,0.01026036,-0.01026036,0.11045789,-0.11045789,1.30486856,-1.30486857,0.39478644,-0.39478644,0.01585632,-0.01585632,1.54171760,-1.54171761,0.88901656,-0.88901656,0.14964669,-0.14964670
-5.88594297,2.64057641,-2.64057642,0.01028964,-0.01028964,0.11321484,-0.11321484,1.32792965,-1.32792965,0.40284458,-0.40284458,0.01602230,-0.01602230,1.56481552,-1.56481553,0.89981818,-0.89981818,0.15265054,-0.15265054
-5.87993997,2.67244708,-2.67244708,0.01038562,-0.01038562,0.11560559,-0.11560559,1.34466201,-1.34466201,0.40965902,-0.40965902,0.01615283,-0.01615283,1.58167242,-1.58167242,0.90701869,-0.90701869,0.15514338,-0.15514338
-5.87393697,2.69347770,-2.69347770,0.01053368,-0.01053368,0.11762646,-0.11762646,1.35471384,-1.35471384,0.41517908,-0.41517908,0.01623663,-0.01623663,1.59183168,-1.59183168,0.91039479,-0.91039479,0.15706925,-0.15706925
-5.86793397,2.70321500,-2.70321500,0.01071908,-0.01071908,0.11928490,-0.11928490,1.35786623,-1.35786622,0.41939365,-0.41939365,0.01626424,-0.01626424,1.59499101,-1.59499101,0.90981142,-0.90981142,0.15838546,-0.15838546
-5.86193097,2.70147079,-2.70147079,0.01092723,-0.01092723,0.12059909,-0.12059909,1.35403814,-1.35403814,0.42233024,-0.42233024,0.01622822,-0.01622822,1.59100752,-1.59100752,0.90522352,-0.90522352,0.15906336,-0.15906336
-5.85592796,2.68831933,-2.68831933,0.01114399,-0.01114399,0.12159710,-0.12159710,1.34328718,-1.34328718,0.42405233,-0.42405233,0.01612322,-0.01612322,1.57989737,-1.57989737,0.89667469,-0.89667469,0.15908858,-0.15908858
-5.84992496,2.66408550,-2.66408549,0.01135589,-0.01135589,0.12231560,-0.12231560,1.32580583,-1.32580583,0.42465516,-0.42465515,0.01594610,-0.01594610,1.56183003,-1.56183003,0.88429288,-0.88429288,0.15846092,-0.15846092
-5.84392196,2.62932455,-2.62932455,0.01155042,-0.01155042,0.12279813,-0.12279813,1.30191360,-1.30191359,0.42426006,-0.42426006,0.01569588,-0.01569588,1.53711750,-1.53711749,0.86828333,-0.86828333,0.15719356,-0.15719356
-5.83791896,2.58479442,-2.58479441,0.01171628,-0.01171628,0.12309305,-0.12309305,1.27204525,-1.27204524,0.42300774,-0.42300774,0.01537364,-0.01537364,1.50619922,-1.50619922,0.84891925,-0.84891924,0.15531208,-0.15531208
-5.83191596,2.53142200,-2.53142199,0.01184352,-0.01184352,0.12325118,-0.12325118,1.23673578,-1.23673577,0.42105074,-0.42105074,0.01498241,-0.01498241,1.46962337,-1.46962336,0.82653058,-0.82653057,0.15285292,-0.15285292
-5.82591296,2.47026518,-2.47026517,0.01192381,-0.01192381,0.12332337,-0.12332337,1.19660273,-1.19660272,0.41854543,-0.41854543,0.01452694,-0.01452694,1.42802541,-1.42802540,0.80149146,-0.80149146,0.14986174,-0.14986174
-5.81990995,2.40247221,-2.40247219,0.01195055,-0.01195055,0.12335798,-0.12335798,1.15232657,-1.15232656,0.41564408,-0.41564407,0.01401352,-0.01401352,1.38210508,-1.38210507,0.77420696,-0.77420695,0.14639149,-0.14639149
-5.81390695,2.32924057,-2.32924055,0.01191898,-0.01191898,0.12339845,-0.12339845,1.10463013,-1.10463011,0.41248732,-0.41248732,0.01344970,-0.01344970,1.33260271,-1.33260270,0.74509961,-0.74509961,0.14250039,-0.14250039
-5.80790395,2.25177710,-2.25177708,0.01182631,-0.01182631,0.12348112,-0.12348112,1.05425774,-1.05425773,0.40919743,-0.40919743,0.01284405,-0.01284405,1.28027602,-1.28027601,0.71459646,-0.71459646,0.13825002,-0.13825002
-5.80190095,2.17126119,-2.17126117,0.01167170,-0.01167170,0.12363343,-0.12363343,1.00195520,-1.00195519,0.40587284,-0.40587284,0.01220587,-0.01220587,1.22587837,-1.22587836,0.68311702,-0.68311702,0.13370340,-0.13370340
-5.79589795,2.08881267,-2.08881265,0.01145629,-0.01145629,0.12387256,-0.12387256,0.94845103,-0.94845102,0.40258412,-0.40258411,0.01154497,-0.01154497,1.17013932,-1.17013931,0.65106266,-0.65106265,0.12892332,-0.12892332
-5.78989495,2.00546562,-2.00546560,0.01118312,-0.01118312,0.12420463,-0.12420463,0.89444000,-0.89443998,0.39937170,-0.39937170,0.01087142,-0.01087142,1.11374828,-1.11374827,0.61880783,-0.61880782,0.12397094,-0.12397094
-5.78389195,1.92214912,-1.92214910,0.01085706,-0.01085706,0.12462458,-0.12462459,0.84056926,-0.84056925,0.39624559,-0.39624559,0.01019539,-0.01019539,1.05734162,-1.05734161,0.58669331,-0.58669331,0.11890462,-0.11890461
-5.77788894,1.83967540,-1.83967539,0.01048464,-0.01048464,0.12511673,-0.12511673,0.78742765,-0.78742763,0.39318688,-0.39318688,0.00952694,-0.00952694,1.00149378,-1.00149377,0.55502174,-0.55502173,0.11377920,-0.11377920
-5.77188594,1.75873561,-1.75873560,0.01007394,-0.01007395,0.12565592,-0.12565592,0.73553818,-0.73553817,0.39015126,-0.39015126,0.00887592,-0.00887592,0.94671229,-0.94671228,0.52405524,-0.52405523,0.10864556,-0.10864556
-5.76588294,1.67990280,-1.67990279,0.00963437,-0.00963437,0.12620946,-0.12620946,0.68535397,-0.68535395,0.38707412,-0.38707412,0.00825191,-0.00825191,0.89343660,-0.89343659,0.49401530,-0.49401529,0.10355054,-0.10355053
-5.75987994,1.60364154,-1.60364153,0.00917646,-0.00917646,0.12673953,-0.12673953,0.63725728,-0.63725727,0.38387724,-0.38387724,0.00766414,-0.00766414,0.84204046,-0.84204045,0.46508450,-0.46508449,0.09853712,-0.09853712
-5.75387694,1.53032306,-1.53032305,0.00871165,-0.00871165,0.12720611,-0.12720611,0.59156152,-0.59156151,0.38047649,-0.38047648,0.00712151,-0.00712151,0.79283724,-0.79283723,0.43740984,-0.43740983,0.09364497,-0.09364497
-5.74787394,1.46024465,-1.46024464,0.00825210,-0.00825210,0.12757021,-0.12757021,0.54851568,-0.54851567,0.37679025,-0.37679025,0.00663261,-0.00663261,0.74608759,-0.74608759,0.41110733,-0.41110732,0.08891103,-0.08891103
-5.74187094,1.39365177,-1.39365176,0.00781047,-0.00781047,0.12779734,-0.12779734,0.50831069,-0.50831068,0.37274817,-0.37274817,0.00620574,-0.00620574,0.70200870,-0.70200870,0.38626740,-0.38626739,0.08437034,-0.08437033
-5.73586793,1.33076135,-1.33076134,0.00739968,-0.00739968,0.12786094,-0.12786094,0.47108723,-0.47108722,0.36829957,-0.36829957,0.00584898,-0.00584898,0.66078429,-0.66078428,0.36296065,-0.36296064,0.08005679,-0.08005679
-5.72986493,1.27178453,-1.27178452,0.00703279,-0.00703279,0.12774569,-0.12774569,0.43694410,-0.43694409,0.36342131,-0.36342131,0.00557026,-0.00557026,0.62257461,-0.62257461,0.34124358,-0.34124358,0.07600396,-0.07600396
-5.72386193,1.21694735,-1.21694734,0.00672276,-0.00672276,0.12745038,-0.12745038,0.40594685,-0.40594684,0.35812446,-0.35812446,0.00537739,-0.00537739,0.58752570,-0.58752569,0.32116385,-0.32116385,0.07224567,-0.07224567
-5.71785893,1.16650806,-1.16650805,0.00648234,-0.00648234,0.12699037,-0.12699037,0.37813588,-0.37813587,0.35245952,-0.35245952,0.00527808,-0.00527808,0.55577710,-0.55577709,0.30276473,-0.30276473,0.06881648,-0.06881648
-5.71185593,1.12076966,-1.12076966,0.00632383,-0.00632383,0.12639931,-0.12639931,0.35353357,-0.35353356,0.34651981,-0.34651981,0.00527993,-0.00527993,0.52746768,-0.52746768,0.28608845,-0.28608844,0.06575186,-0.06575186
-5.70585293,1.08008710,-1.08008709,0.00625902,-0.00625902,0.12573009,-0.12573009,0.33215013,-0.33215013,0.34044279,-0.34044279,0.00539041,-0.00539041,0.50273902,-0.50273902,0.27117832,-0.27117831,0.06308813,-0.06308813
-5.69984992,1.04486818,-1.04486817,0.00629892,-0.00629892,0.12505494,-0.12505494,0.31398772,-0.31398771,0.33440922,-0.33440922,0.00561675,-0.00561675,0.48173610,-0.48173610,0.25807942,-0.25807942,0.06086206,-0.06086206
-5.69384692,1.01556830,-1.01556829,0.00645365,-0.00645365,0.12446450,-0.12446450,0.29904279,-0.29904279,0.32864009,-0.32864009,0.00596578,-0.00596578,0.46460534,-0.46460534,0.24683794,-0.24683794,0.05911016,-0.05911016
-5.68784392,0.99267883,-0.99267883,0.00673223,-0.00673223,0.12406604,-0.12406604,0.28730664,-0.28730664,0.32339130,-0.32339130,0.00644375,-0.00644375,0.45148998,-0.45148998,0.23749914,-0.23749914,0.05786773,-0.05786773
-5.68184092,0.97670983,-0.97670982,0.00714234,-0.00714234,0.12398068,-0.12398068,0.27876411,-0.27876410,0.31894634,-0.31894634,0.00705607,-0.00705607,0.44252310,-0.44252310,0.23010424,-0.23010424,0.05716759,-0.05716758
-5.67583792,0.96816757,-0.96816757,0.00769011,-0.00769011,0.12433977,-0.12433977,0.27339075,-0.27339075,0.31560717,-0.31560717,0.00780703,-0.00780703,0.43781861,-0.43781861,0.22468629,-0.22468629,0.05703859,-0.05703859
-5.66983492,0.96752819,-0.96752818,0.00837986,-0.00837986,0.12528049,-0.12528049,0.27114873,-0.27114873,0.31368350,-0.31368350,0.00869942,-0.00869942,0.43746088,-0.43746088,0.22126544,-0.22126544,0.05750406,-0.05750406
-5.66383192,0.97520841,-0.97520841,0.00921381,-0.00921381,0.12694081,-0.12694081,0.27198174,-0.27198174,0.31348105,-0.31348105,0.00973422,-0.00973422,0.44149340,-0.44149340,0.21984389,-0.21984389,0.05858011,-0.05858011
-5.65782891,0.99153499,-0.99153499,0.01019183,-0.01019183,0.12945401,-0.12945401,0.27580944,-0.27580944,0.31528902,-0.31528902,0.01091020,-0.01091020,0.44990734,-0.44990734,0.22040081,-0.22040081,0.06027395,-0.06027395
-5.65182591,1.01671426,-1.01671427,0.01131115,-0.01131115,0.13294288,-0.13294288,0.28252180,-0.28252180,0.31936733,-0.31936733,0.01222357,-0.01222357,0.46263061,-0.46263061,0.22288766,-0.22288766,0.06258234,-0.06258234
-5.64582291,1.05080334,-1.05080335,0.01256614,-0.01256614,0.13751394,-0.13751395,0.29197385,-0.29197385,0.32593411,-0.32593411,0.01366765,-0.01366765,0.47951813,-0.47951813,0.22722421,-0.22722421,0.06549020,-0.06549020
-5.63981991,1.09368465,-1.09368465,0.01394807,-0.01394807,0.14325176,-0.14325176,0.30398123,-0.30398123,0.33515394,-0.33515394,0.01523264,-0.01523264,0.50034405,-0.50034405,0.23329545,-0.23329545,0.06896956,-0.06896956
-5.63381691,1.14504511,-1.14504512,0.01544501,-0.01544501,0.15021368,-0.15021368,0.31831693,-0.31831694,0.34712731,-0.34712732,0.01690537,-0.01690537,0.52479647,-0.52479648,0.24094992,-0.24094992,0.07297878,-0.07297878
-5.62781391,1.20436146,-1.20436147,0.01704172,-0.01704172,0.15842526,-0.15842526,0.33470967,-0.33470968,0.36188180,-0.36188180,0.01866928,-0.01866928,0.55247512,-0.55247513,0.24999929,-0.24999929,0.07746229,-0.07746229
-5.62181091,1.27089264,-1.27089265,0.01871971,-0.01871971,0.16787650,-0.16787651,0.35284399,-0.35284399,0.37936533,-0.37936533,0.02050438,-0.02050438,0.58289252,-0.58289253,0.26021966,-0.26021966,0.08235076,-0.08235076
-5.61580790,1.34368033,-1.34368034,0.02045737,-0.02045737,0.17851921,-0.17851922,0.37236245,-0.37236245,0.39944206,-0.39944206,0.02238747,-0.02238747,0.61547875,-0.61547875,0.27135440,-0.27135440,0.08756183,-0.08756183
-5.60980490,1.42155805,-1.42155807,0.02223023,-0.02223023,0.19026560,-0.19026560,0.39286985,-0.39286985,0.42189096,-0.42189096,0.02429241,-0.02429241,0.64958993,-0.64958993,0.28311861,-0.28311861,0.09300137,-0.09300137
-5.60380190,1.50316908,-1.50316909,0.02401135,-0.02401135,0.20298829,-0.20298829,0.41393959,-0.41393960,0.44640753,-0.44640754,0.02619058,-0.02619058,0.68452037,-0.68452037,0.29520509,-0.29520510,0.09856528,-0.09856528
-5.59779890,1.58699304,-1.58699306,0.02577183,-0.02577183,0.21652188,-0.21652189,0.43512192,-0.43512192,0.47260865,-0.47260865,0.02805144,-0.02805144,0.71951805,-0.71951805,0.30729160,-0.30729160,0.10414179,-0.10414179
-5.59179590,1.67138067,-1.67138069,0.02748146,-0.02748146,0.23066600,-0.23066601,0.45595391,-0.45595391,0.50004054,-0.50004055,0.02984329,-0.02984329,0.75380298,-0.75380298,0.31904918,-0.31904918,0.10961421,-0.10961421
-5.58579290,1.75459572,-1.75459573,0.02910941,-0.02910941,0.24518997,-0.24518997,0.47597087,-0.47597088,0.52818988,-0.52818989,0.03153399,-0.03153399,0.78658796,-0.78658797,0.33015127,-0.33015127,0.11486402,-0.11486402
-5.57978989,1.83486280,-1.83486281,0.03062506,-0.03062506,0.25983886,-0.25983887,0.49471874,-0.49471874,0.55649758,-0.55649759,0.03309194,-0.03309194,0.81710084,-0.81710084,0.34028322,-0.34028322,0.11977427,-0.11977427
-5.57378689,1.91041961,-1.91041962,0.03199883,-0.03199883,0.27434098,-0.27434099,0.51176700,-0.51176701,0.58437508,-0.58437508,0.03448691,-0.03448691,0.84460753,-0.84460754,0.34915179,-0.34915179,0.12423304,-0.12423304
-5.56778389,1.97957152,-1.97957153,0.03320309,-0.03320309,0.28841634,-0.28841635,0.52672172,-0.52672172,0.61122247,-0.61122248,0.03569103,-0.03569103,0.86843492,-0.86843492,0.35649434,-0.35649435,0.12813699,-0.12813699
-5.56178089,2.04074663,-2.04074663,0.03421294,-0.03421294,0.30178602,-0.30178603,0.53923798,-0.53923798,0.63644799,-0.63644800,0.03667965,-0.03667965,0.88799260,-0.88799260,0.36208730,-0.36208730,0.13139471,-0.13139471
-5.55577789,2.09254903,-2.09254904,0.03500705,-0.03500705,0.31418201,-0.31418202,0.54903145,-0.54903145,0.65948803,-0.65948804,0.03743215,-0.03743215,0.90279270,-0.90279270,0.36575346,-0.36575347,0.13392982,-0.13392982
-5.54977489,2.13380821,-2.13380822,0.03556834,-0.03556834,0.32535716,-0.32535717,0.55588837,-0.55588837,0.67982704,-0.67982704,0.03793265,-0.03793265,0.91246684,-0.91246684,0.36736797,-0.36736797,0.13568367,-0.13568367
-5.54377189,2.16362245,-2.16362246,0.03588452,-0.03588452,0.33509488,-0.33509488,0.55967367,-0.55967367,0.69701640,-0.69701640,0.03817051,-0.03817051,0.91677950,-0.91677950,0.36686259,-0.36686259,0.13661752,-0.13661752
-5.53776888,2.18139444,-2.18139444,0.03594849,-0.03594849,0.34321807,-0.34321808,0.56033683,-0.56033684,0.71069165,-0.71069165,0.03814077,-0.03814077,0.91563735,-0.91563735,0.36422824,-0.36422824,0.13671405,-0.13671404
-5.53176588,2.18685749,-2.18685749,0.03575861,-0.03575861,0.34959711,-0.34959711,0.55791515,-0.55791515,0.72058708,-0.72058708,0.03784425,-0.03784425,0.90909393,-0.90909393,0.35951553,-0.35951553,0.13597826,-0.13597826
-5.52576288,2.18009116,-2.18009116,0.03531871,-0.03531871,0.35415617,-0.35415617,0.55253432,-0.55253432,0.72654730,-0.72654730,0.03728759,-0.03728759,0.89734965,-0.89734965,0.35283342,-0.35283342,0.13443763,-0.13443763
-5.51975988,2.16152559,-2.16152559,0.03463795,-0.03463795,0.35687797,-0.35687797,0.54440625,-0.54440625,0.72853501,-0.72853501,0.03648300,-0.03648300,0.88074701,-0.88074701,0.34434603,-0.34434603,0.13214147,-0.13214147
-5.51375688,2.13193401,-2.13193401,0.03373051,-0.03373051,0.35780632,-0.35780632,0.53382415,-0.53382415,0.72663470,-0.72663470,0.03544780,-0.03544780,0.85976127,-0.85976126,0.33426772,-0.33426772,0.12915962,-0.12915962
-5.50775388,2.09241390,-2.09241389,0.03261505,-0.03261505,0.35704655,-0.35704655,0.52115499,-0.52115499,0.72105200,-0.72105200,0.03420392,-0.03420392,0.83498690,-0.83498690,0.32285668,-0.32285668,0.12558052,-0.12558052
-5.50175088,2.04435712,-2.04435711,0.03131411,-0.03131411,0.35476363,-0.35476363,0.50682973,-0.50682973,0.71210865,-0.71210865,0.03277707,-0.03277707,0.80712046,-0.80712046,0.31040733,-0.31040733,0.12150861,-0.12150861
-5.49574787,1.98941027,-1.98941026,0.02985335,-0.02985335,0.35117796,-0.35117796,0.49133145,-0.49133145,0.70023314,-0.70023313,0.03119598,-0.03119598,0.77694040,-0.77694040,0.29724174,-0.29724174,0.11706132,-0.11706132
-5.48974487,1.92942658,-1.92942657,0.02826070,-0.02826070,0.34655905,-0.34655905,0.47518189,-0.47518189,0.68594745,-0.68594745,0.02949146,-0.02949146,0.74528474,-0.74528473,0.28370050,-0.28370050,0.11236566,-0.11236566
-5.48374187,1.86641105,-1.86641104,0.02656551,-0.02656551,0.34121716,-0.34121716,0.45892685,-0.45892684,0.66985029,-0.66985028,0.02769542,-0.02769542,0.71302728,-0.71302728,0.27013324,-0.27013324,0.10755461,-0.10755461
-5.47773887,1.80246085,-1.80246084,0.02479769,-0.02479769,0.33549330,-0.33549330,0.44312077,-0.44312077,0.65259743,-0.65259742,0.02583999,-0.02583999,0.68105330,-0.68105330,0.25688929,-0.25688929,0.10276336,-0.10276336
-5.47173587,1.73970295,-1.73970294,0.02298684,-0.02298684,0.32974788,-0.32974788,0.42831118,-0.42831118,0.63487994,-0.63487993,0.02395663,-0.02395663,0.65023541,-0.65023541,0.24430856,-0.24430856,0.09812556,-0.09812556
-5.46573287,1.68023111,-1.68023110,0.02116151,-0.02116151,0.32434838,-0.32434838,0.41502325,-0.41502325,0.61740108,-0.61740107,0.02207527,-0.02207527,0.62141041,-0.62141041,0.23271310,-0.23271309,0.09376980,-0.09376980
-5.45972986,1.62604435,-1.62604434,0.01934849,-0.01934849,0.31965667,-0.31965667,0.40374503,-0.40374503,0.60085272,-0.60085271,0.02022366,-0.02022366,0.59535781,-0.59535781,0.22239933,-0.22239933,0.08981621,-0.08981621
-5.45372686,1.57898875,-1.57898874,0.01757231,-0.01757231,0.31601617,-0.31601617,0.39491379,-0.39491379,0.58589217,-0.58589217,0.01842675,-0.01842675,0.57278045,-0.57278045,0.21363140,-0.21363140,0.08637349,-0.08637349
-5.44772386,1.54070446,-1.54070445,0.01585475,-0.01585475,0.31373958,-0.31373958,0.38890372,-0.38890372,0.57312023,-0.57312023,0.01670628,-0.01670628,0.55428792,-0.55428792,0.20663544,-0.20663544,0.08353631,-0.08353631
-5.44172086,1.51257942,-1.51257942,0.01421458,-0.01421458,0.31309751,-0.31309751,0.38601548,-0.38601547,0.56306128,-0.56306128,0.01508046,-0.01508046,0.54038285,-0.54038286,0.20159513,-0.20159513,0.08138315,-0.08138315
-5.43571786,1.49571112,-1.49571112,0.01266738,-0.01266738,0.31430842,-0.31430842,0.38646765,-0.38646765,0.55614603,-0.55614603,0.01356382,-0.01356382,0.53145055,-0.53145055,0.19864833,-0.19864833,0.07997474,-0.07997474
-5.42971486,1.49087741,-1.49087741,0.01122554,-0.01122554,0.31753028,-0.31753028,0.39039060,-0.39039060,0.55269765,-0.55269765,0.01216717,-0.01216717,0.52775192,-0.52775192,0.19788505,-0.19788505,0.07935291,-0.07935291
-5.42371186,1.49851707,-1.49851707,0.00989829,-0.00989829,0.32285425,-0.32285425,0.39782262,-0.39782262,0.55292156,-0.55292156,0.01089773,-0.01089773,0.52941984,-0.52941985,0.19934643,-0.19934643,0.07954003,-0.07954003
-5.41770885,1.51872060,-1.51872060,0.00869195,-0.00869195,0.33030059,-0.33030059,0.40870866,-0.40870866,0.55689931,-0.55689931,0.00975930,-0.00975930,0.53645897,-0.53645897,0.20302498,-0.20302498,0.08053899,-0.08053899
-5.41170585,1.55123131,-1.55123132,0.00761013,-0.00761013,0.33981698,-0.33981698,0.42290163,-0.42290163,0.56458673,-0.56458673,0.00875253,-0.00875253,0.54874867,-0.54874867,0.20886584,-0.20886584,0.08233364,-0.08233364
-5.40570285,1.59545654,-1.59545655,0.00665407,-0.00665407,0.35127927,-0.35127928,0.44016617,-0.44016617,0.57581628,-0.57581628,0.00787532,-0.00787532,0.56604916,-0.56604917,0.21676901,-0.21676901,0.08488976,-0.08488976
-5.39969985,1.65048855,-1.65048856,0.00582300,-0.00582300,0.36449473,-0.36449473,0.46018499,-0.46018499,0.59030347,-0.59030347,0.00712316,-0.00712316,0.58801044,-0.58801045,0.22659250,-0.22659250,0.08815636,-0.08815636
-5.39369685,1.71513434,-1.71513435,0.00511448,-0.00511448,0.37920749,-0.37920750,0.48256742,-0.48256742,0.60765720,-0.60765721,0.00648956,-0.00648956,0.61418376,-0.61418377,0.23815632,-0.23815632,0.09206751,-0.09206751
-5.38769385,1.78795340,-1.78795341,0.00452480,-0.00452480,0.39510628,-0.39510629,0.50686006,-0.50686006,0.62739346,-0.62739346,0.00596646,-0.00596646,0.64403537,-0.64403538,0.25124715,-0.25124716,0.09654441,-0.09654441
-5.38169085,1.86730212,-1.86730213,0.00404925,-0.00404925,0.41183382,-0.41183383,0.53255924,-0.53255924,0.64895187,-0.64895187,0.00554468,-0.00554468,0.67696206,-0.67696207,0.26562366,-0.26562366,0.10149773,-0.10149773
-5.37568784,1.95138350,-1.95138351,0.00368247,-0.00368247,0.42899783,-0.42899784,0.55912487,-0.55912486,0.67171463,-0.67171463,0.00521424,-0.00521424,0.71230820,-0.71230821,0.28102226,-0.28102226,0.10683020,-0.10683020
-5.36968484,2.03830050,-2.03830051,0.00341866,-0.00341866,0.44618308,-0.44618309,0.58599527,-0.58599527,0.69502689,-0.69502690,0.00496476,-0.00496476,0.74938366,-0.74938366,0.29716328,-0.29716328,0.11243933,-0.11243933
-5.36368184,2.12611131,-2.12611132,0.00325182,-0.00325182,0.46296409,-0.46296410,0.61260269,-0.61260268,0.71821806,-0.71821806,0.00478577,-0.00478577,0.78748226,-0.78748227,0.31375733,-0.31375733,0.11822012,-0.11822012
-5.35767884,2.21288476,-2.21288477,0.00317585,-0.00317585,0.47891802,-0.47891803,0.63838866,-0.63838866,0.74062306,-0.74062306,0.00466697,-0.00466697,0.82590024,-0.82590025,0.33051180,-0.33051180,0.12406787,-0.12406787
-5.35167584,2.29675412,-2.29675413,0.00318465,-0.00318465,0.49363727,-0.49363727,0.66281913,-0.66281912,0.76160298,-0.76160298,0.00459849,-0.00459849,0.86395404,-0.86395405,0.34713725,-0.34713725,0.12988077,-0.12988077
-5.34567284,2.37596744,-2.37596745,0.00327217,-0.00327217,0.50674134,-0.50674135,0.68539850,-0.68539850,0.78056421,-0.78056421,0.00457101,-0.00457101,0.90099715,-0.90099716,0.36335361,-0.36335361,0.13556242,-0.13556242
