energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.88594297,1.82179887,0.03550533,0.02888593,0.59712517,0.33081638,0.02634679,1.14989463,0.51718631,0.13487908
-5.87993997,1.80190318,0.03625840,0.02862461,0.59250962,0.32966964,0.02582828,1.13692119,0.51397483,0.13330765
-5.87393697,1.77609137,0.03698185,0.02838107,0.58567079,0.32753701,0.02520177,1.12011561,0.50879596,0.13152144
-5.86793397,1.74459191,0.03766996,0.02815258,0.57671483,0.32439819,0.02447577,1.09962837,0.50171611,0.12953298
-5.86193097,1.70773320,0.03831600,0.02793551,0.56578362,0.32025362,0.02366050,1.07567602,0.49283248,0.12735693
-5.85592796,1.66593131,0.03891215,0.02772534,0.55304891,0.31512398,0.02276755,1.04853333,0.48226945,0.12500940
-5.84992496,1.61967526,0.03944947,0.02751678,0.53870582,0.30904893,0.02180957,1.01852374,0.47017430,0.12250726
-5.84392196,1.56951090,0.03991793,0.02730393,0.52296602,0.30208527,0.02079984,0.98600893,0.45671244,0.11986758
-5.83791896,1.51602426,0.04030656,0.02708042,0.50605116,0.29430474,0.01975195,0.95137787,0.44206233,0.11710716
-5.83191596,1.45982532,0.04060369,0.02683969,0.48818660,0.28579156,0.01867942,0.91503618,0.42641058,0.11424231
-5.82591296,1.40153303,0.04079724,0.02657523,0.46959609,0.27663986,0.01759535,0.87739622,0.40994725,0.11128884
-5.81990995,1.34176236,0.04087514,0.02628090,0.45049737,0.26695120,0.01651220,0.83886837,0.39286167,0.10826223
-5.81390695,1.28111379,0.04082579,0.02595125,0.43109898,0.25683228,0.01544150,0.79985396,0.37533894,0.10517802
-5.80790395,1.22016565,0.04063858,0.02558187,0.41159832,0.24639292,0.01439372,0.76073994,0.35755723,0.10205245
-5.80190095,1.15946936,0.04030438,0.02516974,0.39218080,0.23574442,0.01337813,0.72189550,0.33968585,0.09890319
-5.79589795,1.09954735,0.03981608,0.02471351,0.37302019,0.22499825,0.01240277,0.68367038,0.32188423,0.09575015
-5.78989495,1.04089352,0.03916905,0.02421382,0.35427977,0.21426506,0.01147443,0.64639487,0.30430153,0.09261633
-5.78389195,0.98397544,0.03836150,0.02367351,0.33611410,0.20365407,0.01059873,0.61038103,0.28707693,0.08952864
-5.77788894,0.92923794,0.03739482,0.02309780,0.31867121,0.19327260,0.00978018,0.57592482,0.27034042,0.08651852
-5.77188594,0.87710727,0.03627371,0.02249434,0.30209474,0.18322572,0.00902229,0.54330873,0.25421382,0.08362242
-5.76588294,0.82799512,0.03500621,0.02187321,0.28652599,0.17361598,0.00832769,0.51280433,0.23881195,0.08088199
-5.75987994,0.78230194,0.03360363,0.02124685,0.27210533,0.16454304,0.00769829,0.48467449,0.22424377,0.07834395
-5.75387694,0.74041892,0.03208031,0.02062978,0.25897305,0.15610312,0.00713536,0.45917477,0.21061332,0.07605964
-5.74787394,0.70272826,0.03045323,0.02003837,0.24726933,0.14838825,0.00663967,0.43655375,0.19802027,0.07408421
-5.74187094,0.66960149,0.02874158,0.01949042,0.23713329,0.14148532,0.00621153,0.41705214,0.18656021,0.07247545
-5.73586793,0.64139563,0.02696618,0.01900469,0.22870112,0.13547478,0.00585092,0.40090055,0.17632440,0.07129232
-5.72986493,0.61844750,0.02514889,0.01860041,0.22210339,0.13042917,0.00555746,0.38831593,0.16739918,0.07059318
-5.72386193,0.60106625,0.02331200,0.01829664,0.21746162,0.12641147,0.00533043,0.37949699,0.15986498,0.07043389
-5.71785893,0.58952462,0.02147759,0.01811177,0.21488429,0.12347336,0.00516878,0.37461863,0.15379508,0.07086572
-5.71185593,0.58404955,0.01966695,0.01806285,0.21446269,0.12165352,0.00507110,0.37382597,0.14925424,0.07193329
-5.70585293,0.58481262,0.01790006,0.01816508,0.21626659,0.12097604,0.00503556,0.37722815,0.14629726,0.07367255
-5.69984992,0.59192116,0.01619514,0.01843123,0.22034032,0.12144918,0.00505985,0.38489262,0.14496770,0.07610896
-5.69384692,0.60541072,0.01456831,0.01887120,0.22669936,0.12306447,0.00514122,0.39684011,0.14529694,0.07925600
-5.68784392,0.62523950,0.01303333,0.01949163,0.23532781,0.12579641,0.00527636,0.41304096,0.14730353,0.08311397
-5.68184092,0.65128544,0.01160149,0.02029561,0.24617695,0.12960272,0.00546148,0.43341306,0.15099314,0.08766930
-5.67583792,0.68334636,0.01028155,0.02128254,0.25916506,0.13442544,0.00569227,0.45782192,0.15635916,0.09289445
-5.66983492,0.72114365,0.00907980,0.02244803,0.27417876,0.14019257,0.00596399,0.48608289,0.16338383,0.09874825
-5.66383192,0.76432946,0.00800022,0.02378401,0.29107577,0.14682068,0.00627157,0.51796583,0.17204012,0.10517696
-5.65782891,0.81249751,0.00704468,0.02527890,0.30968921,0.15421802,0.00660968,0.55320217,0.18229421,0.11211584
-5.65182591,0.86519719,0.00621317,0.02691799,0.32983327,0.16228837,0.00697290,0.59149419,0.19410837,0.11949127
-5.64582291,0.92195045,0.00550411,0.02868381,0.35131010,0.17093530,0.00735593,0.63252618,0.20744437,0.12722341
-5.63981991,0.98227084,0.00491466,0.03055671,0.37391760,0.18006671,0.00775370,0.67597713,0.22226691,0.13522912
-5.63381691,1.04568369,0.00444095,0.03251545,0.39745779,0.18959953,0.00816163,0.72153422,0.23854711,0.14342527
-5.62781391,1.11174651,0.00407842,0.03453788,0.42174534,0.19946412,0.00857581,0.76890650,0.25626561,0.15173204
-5.62181091,1.18006841,0.00382201,0.03660162,0.44661579,0.20960842,0.00899314,0.81783795,0.27541521,0.16007621
-5.61580790,1.25032726,0.00366639,0.03868472,0.47193297,0.22000133,0.00941155,0.86811901,0.29600256,0.16839418
-5.60980490,1.32228348,0.00360611,0.04076637,0.49759512,0.23063517,0.00983002,0.91959599,0.31804890,0.17663466
-5.60380190,1.39578933,0.00363572,0.04282744,0.52353935,0.24152714,0.01024874,0.97217723,0.34158941,0.18476069
-5.59779890,1.47079278,0.00374982,0.04485096,0.54974392,0.25271928,0.01066903,1.02583576,0.36667123,0.19275104
-5.59179590,1.54733529,0.00394311,0.04682254,0.57622813,0.26427727,0.01109334,1.08060769,0.39334987,0.20060072
-5.58579290,1.62554309,0.00421039,0.04873056,0.60304969,0.27628754,0.01152510,1.13658613,0.42168423,0.20832064
-5.57978989,1.70561203,0.00454652,0.05056631,0.63029939,0.28885311,0.01196855,1.19391078,0.45173014,0.21593638
-5.57378689,1.78778629,0.00494637,0.05232388,0.65809338,0.30208802,0.01242846,1.25275313,0.48353280,0.22348603
-5.56778389,1.87233185,0.00540480,0.05399999,0.68656317,0.31611074,0.01290987,1.31329818,0.51711825,0.23101725
-5.56178089,1.95950590,0.00591658,0.05559367,0.71584388,0.33103659,0.01341778,1.37572318,0.55248448,0.23858368
-5.55577789,2.04952360,0.00647639,0.05710579,0.74606131,0.34696977,0.01395671,1.44017460,0.58959250,0.24624081
-5.54977489,2.14252418,0.00707881,0.05853860,0.77731849,0.36399520,0.01453045,1.50674465,0.62835802,0.25404163
-5.54377189,2.23853828,0.00771829,0.05989511,0.80968241,0.38217069,0.01514165,1.57544855,0.66864418,0.26203223
-5.53776888,2.33745865,0.00838925,0.06117859,0.84317189,0.40151981,0.01579152,1.64620415,0.71025606,0.27024760
-5.53176588,2.43901611,0.00908615,0.06239203,0.87774720,0.42202598,0.01647965,1.71881528,0.75293727,0.27870795
-5.52576288,2.54276275,0.00980356,0.06353766,0.91330220,0.44362808,0.01720375,1.79296003,0.79636930,0.28741571
-5.51975988,2.64806380,0.01053634,0.06461661,0.94965969,0.46621789,0.01795961,1.86818516,0.84017369,0.29635345
-5.51375688,2.75409917,0.01127973,0.06562872,0.98657025,0.48963972,0.01874109,1.94390726,0.88391736,0.30548288
-5.50775388,2.85987540,0.01202957,0.06657238,1.02371496,0.51369218,0.01954023,2.01942114,0.92712108,0.31474503
-5.50175088,2.96424779,0.01278240,0.06744462,1.06071200,0.53813233,0.02034746,2.09391552,0.96927084,0.32406157
-5.49574787,3.06595226,0.01353563,0.06824131,1.09712692,0.56268184,0.02115186,2.16649534,1.00983178,0.33333734
-5.48974487,3.16364560,0.01428766,0.06895749,1.13248616,0.58703521,0.02194159,2.23621022,1.04826424,0.34246387
-5.48374187,3.25595238,0.01503792,0.06958776,1.16629325,0.61086949,0.02270428,2.30208741,1.08404117,0.35132380
-5.47773887,3.34151632,0.01578691,0.07012681,1.19804690,0.63385519,0.02342751,2.36316809,1.11666605,0.35979594
-5.47173587,3.41905359,0.01653622,0.07056996,1.22726000,0.65566787,0.02409937,2.41854487,1.14569068,0.36776070
-5.46573287,3.48740527,0.01728838,0.07091363,1.25347864,0.67599974,0.02470887,2.46739888,1.17073174,0.37510557
-5.45972986,3.54558626,0.01804678,0.07115593,1.27630011,0.69457087,0.02524647,2.50903432,1.19148543,0.38173042
-5.45372686,3.59282810,0.01881543,0.07129699,1.29538895,0.71113933,0.02570443,2.54290869,1.20773924,0.38755225
-5.44772386,3.62861326,0.01959878,0.07133934,1.31049015,0.72550979,0.02607720,2.56865711,1.21938052,0.39250922
-5.44172086,3.65269915,0.02040138,0.07128804,1.32143900,0.73754023,0.02636161,2.58610931,1.22640096,0.39656361
-5.43571786,3.66513058,0.02122764,0.07115076,1.32816688,0.74714628,0.02655703,2.59529850,1.22889715,0.39970372
-5.42971486,3.66623974,0.02208148,0.07093769,1.33070291,0.75430318,0.02666538,2.59646144,1.22706678,0.40194443
-5.42371186,3.65663395,0.02296609,0.07066125,1.32917132,0.75904508,0.02669103,2.59002979,1.22120085,0.40332657
-5.41770885,3.63717153,0.02388359,0.07033576,1.32378489,0.76146196,0.02664061,2.57661310,1.21167226,0.40391500
-5.41170585,3.60892717,0.02483485,0.06997693,1.31483466,0.76169419,0.02652273,2.55697431,1.19892112,0.40379555
-5.40570285,3.57314837,0.02581929,0.06960129,1.30267680,0.75992507,0.02634753,2.53199890,1.18343774,0.40307102
-5.39969985,3.53120521,0.02683475,0.06922555,1.28771705,0.75637178,0.02612633,2.50265933,1.16574393,0.40185639
-5.39369685,3.48453577,0.02787745,0.06886594,1.27039388,0.75127522,0.02587105,2.46997629,1.14637350,0.40027355
-5.38769385,3.43458973,0.02894197,0.06853755,1.25116090,0.74488913,0.02559378,2.43497875,1.12585290,0.39844569
-5.38169085,3.38277290,0.03002136,0.06825370,1.23046969,0.73746916,0.02530623,2.39866451,1.10468282,0.39649172
-5.37568784,3.33039487,0.03110725,0.06802536,1.20875357,0.72926231,0.02501924,2.36196305,1.08332150,0.39452100
-5.36968484,3.27862215,0.03219007,0.06786066,1.18641315,0.72049715,0.02474244,2.32570222,1.06217046,0.39262842
-5.36368184,3.22843860,0.03325925,0.06776448,1.16380413,0.71137544,0.02448379,2.29058007,1.04156313,0.39089030
-5.35767884,3.18061469,0.03430353,0.06773815,1.14122785,0.70206520,0.02424934,2.25714299,1.02175682,0.38936107
-5.35167584,3.13568652,0.03531123,0.06777932,1.11892472,0.69269573,0.02404309,2.22577077,1.00292821,0.38807095
-5.34567284,3.09394522,0.03627058,0.06788185,1.09707076,0.68335456,0.02386680,2.19666901,0.98517236,0.38702466
-5.33966983,3.05543685,0.03717005,0.06803594,1.07577707,0.67408643,0.02372010,2.16986898,0.96850523,0.38620128
-5.33366683,3.01997240,0.03799868,0.06822831,1.05509220,0.66489437,0.02360054,2.14523478,0.95286937,0.38555509
-5.32766383,2.98714722,0.03874641,0.06844251,1.03500698,0.65574261,0.02350380,2.12247703,0.93814250,0.38501757
-5.32166083,2.95636878,0.03940438,0.06865936,1.01546156,0.64656115,0.02342396,2.10117266,0.92414841,0.38450021
-5.31565783,2.92689143,0.03996530,0.06885746,0.99635422,0.63725185,0.02335391,2.08078957,0.91066981,0.38389817
-5.30965483,2.89785654,0.04042370,0.06901383,0.97755143,0.62769564,0.02328565,2.06071512,0.89746232,0.38309469
-5.30365183,2.86833632,0.04077625,0.06910455,0.95889877,0.61776046,0.02321081,2.04028735,0.88426922,0.38196586
-5.29764882,2.83737951,0.04102205,0.06910550,0.94023220,0.60730969,0.02312108,2.01882740,0.87083623,0.38038576
-5.29164582,2.80405708,0.04116283,0.06899311,0.92138919,0.59621062,0.02300863,1.99567207,0.85692580,0.37823174
-5.28564282,2.76750624,0.04120319,0.06874514,0.90221943,0.58434262,0.02286657,1.97020509,0.84233028,0.37538952
-5.27963982,2.72697094,0.04115071,0.06834138,0.88259460,0.57160466,0.02268934,1.94188599,0.82688361,0.37175811
-5.27363682,2.68183757,0.04101607,0.06776438,0.86241693,0.55792188,0.02247299,1.91027553,0.81047109,0.36725417
-5.26763382,2.63166427,0.04081304,0.06700003,0.84162629,0.54325096,0.02221550,1.87505672,0.79303681,0.36181577
-5.26163082,2.57620319,0.04055838,0.06603813,0.82020559,0.52758404,0.02191687,1.83605071,0.77458865,0.35540540
-5.25562781,2.51541461,0.04027162,0.06487277,0.79818429,0.51095115,0.02157927,1.79322711,0.75520055,0.34801210
-5.24962481,2.44947280,0.03997473,0.06350264,0.77564000,0.49342088,0.02120697,1.74670834,0.73501216,0.33965253
-5.24362181,2.37876333,0.03969169,0.06193114,0.75269805,0.47509950,0.02080625,1.69676806,0.71422581,0.33037120
-5.23761881,2.30387220,0.03944784,0.06016639,0.72952913,0.45612844,0.02038517,1.64382375,0.69310099,0.32023961
-5.23161581,2.22556738,0.03926921,0.05822106,0.70634502,0.43668034,0.01995327,1.58842392,0.67194658,0.30935444
-5.22561281,2.14477347,0.03918172,0.05611204,0.68339272,0.41695376,0.01952121,1.53123049,0.65111107,0.29783491
-5.21960980,2.06254078,0.03921022,0.05386005,0.66094694,0.39716689,0.01910036,1.47299709,0.63097126,0.28581933
-5.21360680,1.98000996,0.03937759,0.05148902,0.63930140,0.37755055,0.01870230,1.41454423,0.61191976,0.27346109
-5.20760380,1.89837371,0.03970374,0.04902547,0.61875923,0.35834060,0.01833837,1.35673224,0.59435170,0.26092410
-5.20160080,1.81883698,0.04020470,0.04649779,0.59962267,0.33977029,0.01801917,1.30043312,0.57865129,0.24837801
-5.19559780,1.74257731,0.04089178,0.04393543,0.58218255,0.32206277,0.01775412,1.24650223,0.56517855,0.23599323
-5.18959480,1.67070655,0.04177079,0.04136818,0.56670782,0.30542396,0.01755104,1.19575088,0.55425667,0.22393612
-5.18359180,1.60423545,0.04284149,0.03882534,0.55343557,0.29003623,0.01741579,1.14892069,0.54616052,0.21236423
-5.17758879,1.54404220,0.04409726,0.03633500,0.54256180,0.27605296,0.01735204,1.10666068,0.54110653,0.20142205
-5.17158579,1.49084597,0.04552492,0.03392339,0.53423337,0.26359421,0.01736105,1.06950754,0.53924448,0.19123715
-5.16558279,1.44518607,0.04710494,0.03161422,0.52854123,0.25274366,0.01744162,1.03786989,0.54065121,0.18191693
-5.15957979,1.40740735,0.04881176,0.02942825,0.52551538,0.24354675,0.01759008,1.01201670,0.54532660,0.17354607
-5.15357679,1.37765211,0.05061452,0.02738283,0.52512168,0.23601029,0.01780044,0.99207022,0.55319198,0.16618462
-5.14757379,1.35585847,0.05247796,0.02549161,0.52726047,0.23010319,0.01806458,0.97800350,0.56409085,0.15986694
-5.14157079,1.34176517,0.05436357,0.02376442,0.53176744,0.22575851,0.01837256,0.96964244,0.57779201,0.15460127
-5.13556778,1.33492228,0.05623087,0.02220711,0.53841631,0.22287649,0.01871299,0.96667209,0.59399500,0.15037014
-5.12956478,1.33470751,0.05803889,0.02082170,0.54692374,0.22132857,0.01907345,0.96864712,0.61233766,0.14713142
-5.12356178,1.34034721,0.05974765,0.01960644,0.55695590,0.22096208,0.01944095,0.97500580,0.63240561,0.14482006
-5.11755878,1.35094155,0.06131966,0.01855610,0.56813690,0.22160559,0.01980242,0.98508727,0.65374334,0.14335036
-5.11155578,1.36549277,0.06272138,0.01766228,0.58005860,0.22307445,0.02014515,0.99815133,0.67586665,0.14261887
-5.10555278,1.38293582,0.06392450,0.01691380,0.59229163,0.22517663,0.02045730,1.01340029,0.69827599,0.14250756
-5.09954977,1.40217022,0.06490711,0.01629716,0.60439727,0.22771835,0.02072825,1.03000221,0.72047039,0.14288752
-5.09354677,1.42209235,0.06565449,0.01579706,0.61593979,0.23050963,0.02094900,1.04711481,0.74196141,0.14362271
-5.08754377,1.44162709,0.06615981,0.01539688,0.62649893,0.23336926,0.02111242,1.06390931,0.76228686,0.14457399
-5.08154077,1.45975795,0.06642436,0.01507927,0.63568206,0.23612936,0.02121350,1.07959368,0.78102365,0.14560306
-5.07553777,1.47555469,0.06645756,0.01482664,0.64313558,0.23863918,0.02124944,1.09343434,0.79779949,0.14657640
-5.06953477,1.48819783,0.06627661,0.01462173,0.64855529,0.24076809,0.02121969,1.10477596,0.81230288,0.14736892
-5.06353177,1.49699903,0.06590585,0.01444807,0.65169527,0.24240788,0.02112589,1.11305845,0.82429123,0.14786734
-5.05752876,1.50141703,0.06537587,0.01429046,0.65237486,0.24347400,0.02097179,1.11783081,0.83359657,0.14797316
-5.05152576,1.50106851,0.06472234,0.01413530,0.65048374,0.24390607,0.02076298,1.11876134,0.84012881,0.14760506
-5.04552276,1.49573363,0.06398470,0.01397097,0.64598459,0.24366755,0.02050664,1.11564387,0.84387633,0.14670075
-5.03951976,1.48535616,0.06320473,0.01378801,0.63891342,0.24274452,0.02021125,1.10839981,0.84490379,0.14521823
-5.03351676,1.47003823,0.06242501,0.01357932,0.62937748,0.24114399,0.01988621,1.09707606,0.84334736,0.14313622
-5.02751376,1.45002996,0.06168740,0.01334022,0.61755079,0.23889144,0.01954145,1.08183870,0.83940744,0.14045407
-5.02151076,1.42571454,0.06103157,0.01306843,0.60366742,0.23602813,0.01918705,1.06296305,0.83333914,0.13719085
-5.01550775,1.39758924,0.06049363,0.01276396,0.58801283,0.23260800,0.01883289,1.04082018,0.82544094,0.13338393
-5.00950475,1.36624333,0.06010496,0.01242895,0.57091355,0.22869462,0.01848825,1.01586068,0.81604197,0.12908687
-5.00350175,1.33233365,0.05989114,0.01206744,0.55272560,0.22435801,0.01816148,0.98859629,0.80548836,0.12436698
-4.99749875,1.29655903,0.05987117,0.01168510,0.53382212,0.21967184,0.01785976,0.95958015,0.79412937,0.11930240
-4.99149575,1.25963449,0.06005696,0.01128884,0.51458061,0.21471083,0.01758882,0.92938652,0.78230371,0.11397899
-4.98549275,1.22226635,0.06045305,0.01088657,0.49537049,0.20954867,0.01735281,0.89859077,0.77032672,0.10848713
-4.97948974,1.18512915,0.06105654,0.01048676,0.47654122,0.20425639,0.01715414,0.86775055,0.75847895,0.10291855
-4.97348674,1.14884544,0.06185741,0.01009818,0.45841159,0.19890140,0.01699346,0.83738875,0.74699652,0.09736328
-4.96748374,1.11396902,0.06283891,0.00972954,0.44126061,0.19354692,0.01686971,0.80797903,0.73606376,0.09190691
-4.96148074,1.08097226,0.06397836,0.00938930,0.42532026,0.18825214,0.01678011,0.77993429,0.72580825,0.08662827
-4.95547774,1.05023794,0.06524793,0.00908538,0.41077040,0.18307268,0.01672040,0.75359861,0.71629866,0.08159745
-4.94947474,1.02205552,0.06661577,0.00882505,0.39773599,0.17806154,0.01668495,0.72924262,0.70754512,0.07687444
-4.94347174,0.99662203,0.06804711,0.00861486,0.38628669,0.17327027,0.01666701,0.70706250,0.69950225,0.07250830
-4.93746873,0.97404696,0.06950548,0.00846055,0.37643871,0.16875018,0.01665899,0.68718230,0.69207465,0.06853678
-4.93146573,0.95436087,0.07095400,0.00836711,0.36815886,0.16455364,0.01665272,0.66965927,0.68512427,0.06498655
-4.92546273,0.93752688,0.07235655,0.00833887,0.36137038,0.16073507,0.01663979,0.65449177,0.67847966,0.06187380
-4.91945973,0.92345428,0.07367896,0.00837955,0.35596042,0.15735173,0.01661178,0.64162906,0.67194622,0.05920533
-4.91345673,0.91201331,0.07489009,0.00849244,0.35178852,0.15446401,0.01656064,0.63098237,0.66531717,0.05697980
-4.90745373,0.90305025,0.07596266,0.00868051,0.34869583,0.15213517,0.01647891,0.62243658,0.65838474,0.05518931
-4.90145073,0.89640186,0.07687407,0.00894654,0.34651449,0.15043056,0.01635997,0.61586164,0.65095078,0.05382099
-4.89544772,0.89190830,0.07760684,0.00929326,0.34507677,0.14941625,0.01619828,0.61112330,0.64283665,0.05285864
-4.88944472,0.88942391,0.07814899,0.00972335,0.34422346,0.14915704,0.01598952,0.60809235,0.63389169,0.05228422
-4.88344172,0.88882522,0.07849402,0.01023953,0.34381118,0.14971398,0.01573074,0.60665207,0.62400006,0.05207921
-4.87743872,0.89001594,0.07864080,0.01084450,0.34371826,0.15114156,0.01542042,0.60670352,0.61308570,0.05222571
-4.87143572,0.89292865,0.07859316,0.01154085,0.34384904,0.15348457,0.01505847,0.60816842,0.60111514,0.05270729
-4.86543272,0.89752345,0.07835931,0.01233092,0.34413637,0.15677493,0.01464624,0.61098975,0.58809837,0.05350945
-4.85942971,0.90378375,0.07795109,0.01321664,0.34454230,0.16102869,0.01418640,0.61513023,0.57408757,0.05461992
-4.85342671,0.91170988,0.07738309,0.01419924,0.34505723,0.16624322,0.01368285,0.62056888,0.55917409,0.05602852
-4.84742371,0.92131100,0.07667171,0.01527910,0.34569739,0.17239510,0.01314054,0.62729625,0.54348392,0.05772697
-4.84142071,0.93259625,0.07583420,0.01645542,0.34650123,0.17943861,0.01256529,0.63530880,0.52717186,0.05970837
-4.83541771,0.94556608,0.07488768,0.01772604,0.34752487,0.18730521,0.01196357,0.64460308,0.51041503,0.06196670
-4.82941471,0.96020437,0.07384836,0.01908728,0.34883704,0.19590394,0.01134232,0.65517027,0.49340584,0.06449625
-4.82341171,0.97647247,0.07273072,0.02053379,0.35051393,0.20512305,0.01070868,0.66699173,0.47634515,0.06729115
-4.81740870,0.99430565,0.07154707,0.02205857,0.35263430,0.21483263,0.01006978,0.68003610,0.45943566,0.07034499
-4.81140570,1.01361250,0.07030709,0.02365301,0.35527519,0.22488847,0.00943260,0.69425817,0.44287623,0.07365069
-4.80540270,1.03427761,0.06901778,0.02530714,0.35850851,0.23513681,0.00880372,0.70960006,0.42685700,0.07720059
-4.79939970,1.05616750,0.06768348,0.02700984,0.36239871,0.24541996,0.00818923,0.72599439,0.41155582,0.08098681
-4.79339670,1.07913958,0.06630618,0.02874935,0.36700160,0.25558248,0.00759458,0.74336963,0.39713577,0.08500182
-4.78739370,1.10305346,0.06488597,0.03051368,0.37236433,0.26547776,0.00702451,0.76165704,0.38374393,0.08923930
-4.78139070,1.12778409,0.06342165,0.03229125,0.37852639,0.27497450,0.00648302,0.78079883,0.37151116,0.09369509
-4.77538769,1.15323545,0.06191139,0.03407143,0.38552139,0.28396285,0.00597331,0.80075683,0.36055276,0.09836827
-4.76938469,1.17935379,0.06035349,0.03584519,0.39337932,0.29235998,0.00549783,0.82152081,0.35096961,0.10326218
-4.76338169,1.20613925,0.05874708,0.03760562,0.40212907,0.30011440,0.00505829,0.84311574,0.34284965,0.10838529
-4.75737869,1.23365460,0.05709272,0.03934845,0.41180055,0.30720921,0.00465573,0.86560710,0.33626924,0.11375189
-4.75137569,1.26203001,0.05539298,0.04107236,0.42242631,0.31366352,0.00429057,0.88910347,0.33129416,0.11938229
-4.74537269,1.29146307,0.05365273,0.04277922,0.43404219,0.31953237,0.00396269,0.91375584,0.32797994,0.12530268
-4.73936968,1.32221342,0.05187938,0.04447405,0.44668668,0.32490463,0.00367150,0.93975317,0.32637138,0.13154438
-4.73336668,1.35459170,0.05008278,0.04616486,0.46039899,0.32989925,0.00341601,0.96731407,0.32650113,0.13814254
-4.72736368,1.38894300,0.04827504,0.04786222,0.47521561,0.33465965,0.00319490,0.99667461,0.32838729,0.14513432
-4.72136068,1.42562534,0.04647011,0.04957862,0.49116550,0.33934678,0.00300659,1.02807272,0.33203018,0.15255639
-4.71535768,1.46498408,0.04468319,0.05132769,0.50826420,0.34413090,0.00284924,1.06172986,0.33740836,0.16044221
-4.70935468,1.50732352,0.04293004,0.05312323,0.52650699,0.34918256,0.00272085,1.09783073,0.34447439,0.16881878
-4.70335168,1.55287736,0.04122624,0.05497815,0.54586183,0.35466324,0.00261924,1.13650230,0.35315044,0.17770333
-4.69734867,1.60177963,0.03958638,0.05690334,0.56626230,0.36071610,0.00254210,1.17779341,0.36332434,0.18710005
-4.69134567,1.65403803,0.03802331,0.05890659,0.58760134,0.36745728,0.00248698,1.22165610,0.37484636,0.19699702
-4.68534267,1.70951156,0.03654748,0.06099155,0.60972624,0.37496830,0.00245133,1.26793031,0.38752722,0.20736354
-4.67933967,1.76789397,0.03516637,0.06315688,0.63243535,0.38328993,0.00243251,1.31633285,0.40113762,0.21814820
-4.67333667,1.82870461,0.03388409,0.06539556,0.65547716,0.39241786,0.00242778,1.36645182,0.41540962,0.22927764
-4.66733367,1.89128766,0.03270118,0.06769445,0.67855185,0.40230058,0.00243435,1.41774731,0.43003996,0.24065638
-4.66133067,1.95482039,0.03161456,0.07003422,0.70131563,0.41283941,0.00244941,1.46955859,0.44469550,0.25216757
-4.65532766,2.01833055,0.03061773,0.07238947,0.72338784,0.42389096,0.00247014,1.52111816,0.45902068,0.26367493
-4.64932466,2.08072254,0.02970109,0.07472929,0.74436064,0.43527176,0.00249379,1.57157203,0.47264669,0.27502568
-4.64332166,2.14081140,0.02885246,0.07701807,0.76381101,0.44676508,0.00251769,1.62000588,0.48520215,0.28605449
