energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-3.28064032,7.17695513,0.04027009,0.27380585,0.33105799,0.79270629,0.84783137,5.16770587,0.06087569,1.16856325
-3.27463732,7.17637345,0.03994929,0.27015120,0.32881214,0.79585476,0.83897733,5.16815768,0.06148865,1.16923090
-3.26863432,7.17734306,0.03951620,0.26622547,0.32672455,0.79896162,0.82962470,5.17153881,0.06202668,1.16896879
-3.26263132,7.18012894,0.03897906,0.26208947,0.32488653,0.80201732,0.82001688,5.17792586,0.06248514,1.16788367
-3.25662831,7.18484338,0.03834727,0.25780630,0.32338245,0.80499916,0.81039990,5.18724072,0.06286037,1.16608721
-3.25062531,7.19144415,0.03763128,0.25343980,0.32228680,0.80787195,0.80101548,5.19925514,0.06314974,1.16369149
-3.24462231,7.19973940,0.03684229,0.24905298,0.32166140,0.81058922,0.79209436,5.21360171,0.06335157,1.16080436
-3.23861931,7.20939889,0.03599207,0.24470656,0.32155318,0.81309490,0.78384990,5.22979069,0.06346514,1.15752503
-3.23261631,7.21997108,0.03509271,0.24045759,0.32199236,0.81532540,0.77647232,5.24723204,0.06349062,1.15394007
-3.22661331,7.23090540,0.03415641,0.23635831,0.32299134,0.81721221,0.77012361,5.26526138,0.06342903,1.15011993
-3.22061031,7.24157879,0.03319522,0.23245520,0.32454415,0.81868481,0.76493344,5.28316917,0.06328218,1.14611630
-3.21460730,7.25132560,0.03222086,0.22878833,0.32662662,0.81967398,0.76099597,5.30023158,0.06305262,1.14196044
-3.20860430,7.25946982,0.03124454,0.22539092,0.32919721,0.82011526,0.75836799,5.31574211,0.06274365,1.13766256
-3.20260130,7.26535863,0.03027680,0.22228924,0.33219856,0.81995268,0.75706819,5.32904272,0.06235932,1.13321247
-3.19659830,7.26839607,0.02932739,0.21950286,0.33555964,0.81914250,0.75707784,5.33955339,0.06190447,1.12858149
-3.19059530,7.26807592,0.02840523,0.21704505,0.33919843,0.81765690,0.75834272,5.34679919,0.06138475,1.12372553
-3.18459230,7.26401259,0.02751831,0.21492353,0.34302516,0.81548748,0.76077638,5.35043397,0.06080676,1.11858938
-3.17858929,7.25596905,0.02667377,0.21314141,0.34694583,0.81264838,0.76426458,5.35025997,0.06017809,1.11311191
-3.17258629,7.24388078,0.02587789,0.21169828,0.35086598,0.80917889,0.76867080,5.34624271,0.05950744,1.10723211
-3.16658329,7.22787475,0.02513616,0.21059136,0.35469453,0.80514540,0.77384255,5.33852078,0.05880466,1.10089548
-3.16058029,7.20828243,0.02445339,0.20981672,0.35834754,0.80064242,0.77961831,5.32740996,0.05808087,1.09406057
-3.15457729,7.18564617,0.02383377,0.20937042,0.36175170,0.79579274,0.78583483,5.31340169,0.05734838,1.08670526
-3.14857429,7.16071806,0.02328104,0.20924946,0.36484744,0.79074637,0.79233433,5.29715548,0.05662075,1.07883241
-3.14257129,7.13445079,0.02279852,0.20945263,0.36759139,0.78567831,0.79897140,5.27948543,0.05591260,1.07047441
-3.13656828,7.10798019,0.02238922,0.20998097,0.36995825,0.78078519,0.80561923,5.26134086,0.05523951,1.06169647
-3.13056528,7.08259939,0.02205593,0.21083801,0.37194178,0.77628061,0.81217485,5.24378141,0.05461773,1.05259824
-3.12456228,7.05972479,0.02180119,0.21202955,0.37355499,0.77238946,0.81856306,5.22794694,0.05406387,1.04331357
-3.11855928,7.04085463,0.02162735,0.21356314,0.37482934,0.76934127,0.82473892,5.21502303,0.05359457,1.03400841
-3.11255628,7.02752104,0.02153647,0.21544720,0.37581319,0.76736278,0.83068861,5.20620282,0.05322597,1.02487676
-3.10655328,7.02123711,0.02153032,0.21768980,0.37656936,0.76667012,0.83642860,5.20264632,0.05297335,1.01613481
-3.10055028,7.02344071,0.02161024,0.22029719,0.37717199,0.76746076,0.84200311,5.20543850,0.05285054,1.00801356
-3.09454727,7.03543731,0.02177705,0.22327216,0.37770290,0.76990568,0.84748014,5.21554762,0.05286952,1.00075014
-3.08854427,7.05834411,0.02203087,0.22661233,0.37824751,0.77414205,0.85294610,5.23378543,0.05303991,0.99457837
-3.08254127,7.09303798,0.02237102,0.23030844,0.37889068,0.78026681,0.85849940,5.26077091,0.05336860,0.98971889
-3.07653827,7.14010991,0.02279588,0.23434285,0.37971247,0.78833144,0.86424344,5.29689931,0.05385945,0.98636951
-3.07053527,7.19982813,0.02330276,0.23868825,0.38078426,0.79833815,0.87027919,5.34231801,0.05451302,0.98469616
-3.06453227,7.27211232,0.02388779,0.24330678,0.38216534,0.81023786,0.87669795,5.39691060,0.05532651,0.98482496
-3.05852926,7.35652034,0.02454590,0.24814959,0.38389998,0.82392985,0.88357462,5.46029040,0.05629373,0.98683590
-3.05252626,7.45224880,0.02527077,0.25315693,0.38601547,0.83926333,0.89096177,5.53180401,0.05740532,0.99075836
-3.04652326,7.55814791,0.02605487,0.25825878,0.38852086,0.85604085,0.89888498,5.61054528,0.05864893,0.99656871
-3.04052026,7.67275046,0.02688954,0.26337606,0.39140669,0.87402330,0.90733955,5.69537949,0.06000966,1.00419027
-3.03451726,7.79431396,0.02776512,0.26842237,0.39464557,0.89293642,0.91628883,5.78497700,0.06147052,1.01349538
-3.02851426,7.92087452,0.02867116,0.27330618,0.39819358,0.91247848,0.92566413,5.87785526,0.06301300,1.02430970
-3.02251126,8.05031008,0.02959658,0.27793344,0.40199250,0.93232880,0.93536643,5.97242751,0.06461763,1.03641829
-3.01650825,8.18041047,0.03053002,0.28221044,0.40597253,0.95215682,0.94526938,6.06705623,0.06626466,1.04957336
-3.01050525,8.30895131,0.03146002,0.28604678,0.41005547,0.97163121,0.95522383,6.16010915,0.06793462,1.06350311
-3.00450225,8.43376851,0.03237541,0.28935840,0.41415819,0.99042887,0.96506337,6.25001540,0.06960893,1.07792135
-2.99849925,8.55283023,0.03326556,0.29207046,0.41819616,1.00824331,0.97461062,6.33531951,0.07127038,1.09253737
-2.99249625,8.66430337,0.03412067,0.29411988,0.42208679,1.02479225,0.98368410,6.41473102,0.07290358,1.10706563
-2.98649325,8.76661196,0.03493200,0.29545759,0.42575263,1.03982429,0.99210521,6.48716762,0.07449530,1.12123485
-2.98049025,8.85848517,0.03569217,0.29605024,0.42912409,1.05312426,0.99970501,6.55179033,0.07603462,1.13479613
-2.97448724,8.93899339,0.03639525,0.29588132,0.43214162,1.06451751,1.00633063,6.60802926,0.07751311,1.14752975
-2.96848424,9.00757140,0.03703690,0.29495178,0.43475746,1.07387281,1.01185095,6.65559931,0.07892476,1.15925059
-2.96248124,9.06402810,0.03761444,0.29327992,0.43693661,1.08110416,1.01616143,6.69450540,0.08026587,1.16981176
-2.95647824,9.10854304,0.03812684,0.29090076,0.43865731,1.08617135,1.01918782,6.72503733,0.08153488,1.17910664
-2.95047524,9.14165049,0.03857464,0.28786479,0.43991091,1.08907956,1.02088886,6.74775486,0.08273203,1.18706924
-2.94447224,9.16421210,0.03895979,0.28423628,0.44070123,1.08987807,1.02125766,6.76346385,0.08385909,1.19367292
-2.93846923,9.17737984,0.03928554,0.28009112,0.44104342,1.08865811,1.02032207,6.77318469,0.08491889,1.19892777
-2.93246623,9.18255074,0.03955613,0.27551444,0.44096250,1.08555017,1.01814373,6.77811436,0.08591504,1.20287668
-2.92646323,9.18131555,0.03977659,0.27059786,0.44049167,1.08072055,1.01481623,6.77958373,0.08685143,1.20559049
-2.92046023,9.17540313,0.03995243,0.26543682,0.43967030,1.07436764,1.01046221,6.77901159,0.08773196,1.20716233
-2.91445723,9.16662263,0.04008934,0.26012775,0.43854202,1.06671759,1.00522973,6.77785716,0.08856012,1.20770159
-2.90845423,9.15680519,0.04019292,0.25476541,0.43715264,1.05801970,0.99928784,6.77757244,0.08933872,1.20732758
-2.90245123,9.14774694,0.04026843,0.24944040,0.43554828,1.04854140,0.99282175,6.77955600,0.09006968,1.20616331
-2.89644822,9.14115494,0.04032049,0.24423687,0.43377356,1.03856292,0.98602753,6.78510941,0.09075380,1.20432963
-2.89044522,9.13859730,0.04035294,0.23923062,0.43187004,1.02837174,0.97910667,6.79539759,0.09139066,1.20193979
-2.88444222,9.14145872,0.04036868,0.23448747,0.42987492,1.01825670,0.97226052,6.81141392,0.09197858,1.19909486
-2.87843922,9.15090248,0.04036954,0.23006203,0.42782002,1.00850205,0.96568486,6.83395113,0.09251459,1.19587998
-2.87243622,9.16783974,0.04035628,0.22599687,0.42573107,0.99938142,0.95956472,6.86357844,0.09299456,1.19236168
-2.86643322,9.19290647,0.04032859,0.22232210,0.42362734,0.99115184,0.95406956,6.90062546,0.09341328,1.18858630
-2.86043022,9.22644881,0.04028521,0.21905526,0.42152165,0.98404799,0.94934891,6.94517318,0.09376469,1.18457967
-2.85442721,9.26851665,0.04022399,0.21620159,0.41942064,0.97827685,0.94552869,6.99705193,0.09404214,1.18034783
-2.84842421,9.31886561,0.04014214,0.21375470,0.41732539,0.97401281,0.94270818,7.05584645,0.09423862,1.17587902
-2.84242121,9.37696714,0.04003639,0.21169735,0.41523227,0.97139363,0.94095768,7.12090754,0.09434717,1.17114650
-2.83641821,9.44202617,0.03990325,0.21000268,0.41313405,0.97051711,0.94031708,7.19136983,0.09436118,1.16611240
-2.83041521,9.51300569,0.03973928,0.20863542,0.41102116,0.97143890,0.94079522,7.26617518,0.09427476,1.16073211
-2.82441221,9.58865741,0.03954131,0.20755342,0.40888299,0.97417131,0.94237001,7.34410070,0.09408312,1.15495911
-2.81840920,9.66755740,0.03930667,0.20670915,0.40670929,0.97868333,0.94498941,7.42379064,0.09378294,1.14874997
-2.81240620,9.74814553,0.03903346,0.20605133,0.40449143,0.98490178,0.94857320,7.50379108,0.09337261,1.14206920
-2.80640320,9.82876760,0.03872067,0.20552651,0.40222356,0.99271366,0.95301539,7.58258642,0.09285258,1.13489368
-2.80040020,9.90771865,0.03836836,0.20508060,0.39990358,1.00196952,0.95818727,7.65863655,0.09222546,1.12721647
-2.79439720,9.98328637,0.03797775,0.20466041,0.39753376,1.01248777,0.96394104,7.73041380,0.09149624,1.11904962
-2.78839420,10.05379317,0.03755123,0.20421493,0.39512120,1.02405980,0.97011378,7.79643851,0.09067222,1.11042597
-2.78239120,10.11763597,0.03709236,0.20369664,0.39267773,1.03645571,0.97653191,7.85531257,0.08976300,1.10139966
-2.77638819,10.17332259,0.03660580,0.20306248,0.39021970,1.04943050,0.98301562,7.90574987,0.08878026,1.09204534
-2.77038519,10.21950384,0.03609721,0.20227482,0.38776723,1.06273038,0.98938366,7.94660329,0.08773754,1.08245610
-2.76438219,10.25500081,0.03557304,0.20130208,0.38534328,1.07609919,0.99545788,7.97688739,0.08664983,1.07274013
-2.75837919,10.27882668,0.03504036,0.20011923,0.38297240,1.08928463,1.00106772,7.99579676,0.08553313,1.06301635
-2.75237619,10.29020284,0.03450664,0.19870811,0.38067937,1.10204404,1.00605445,8.00271943,0.08440396,1.05340911
-2.74637319,10.28856920,0.03397947,0.19705746,0.37848760,1.11414980,1.01027492,7.99724544,0.08327880,1.04404228
-2.74037019,10.27358870,0.03346630,0.19516285,0.37641766,1.12539402,1.01360497,7.97917042,0.08217348,1.03503304
-2.73436718,10.24514615,0.03297421,0.19302641,0.37448577,1.13559249,1.01594210,7.94849443,0.08110264,1.02648562
-2.72836418,10.20334181,0.03250962,0.19065636,0.37270249,1.14458784,1.01720757,7.90541601,0.08007913,1.01848541
-2.72236118,10.14848007,0.03207807,0.18806645,0.37107159,1.15225177,1.01734779,7.85032203,0.07911355,1.01109368
-2.71635818,10.08105379,0.03168404,0.18527525,0.36958927,1.15848647,1.01633483,7.78377346,0.07821378,1.00434319
-2.71035518,10.00172479,0.03133072,0.18230539,0.36824368,1.16322505,1.01416628,7.70648765,0.07738466,0.99823502
-2.70435218,9.91130131,0.03101994,0.17918273,0.36701483,1.16643116,1.01086424,7.61931758,0.07662772,0.99273667
-2.69834917,9.81071294,0.03075203,0.17593545,0.36587483,1.16809779,1.00647365,7.52322872,0.07594114,0.98778170
-2.69234617,9.70098398,0.03052584,0.17259326,0.36478859,1.16824522,1.00105993,7.41927400,0.07531968,0.98327080
-2.68634317,9.58320579,0.03033870,0.16918651,0.36371476,1.16691840,0.99470605,7.30856779,0.07475490,0.97907441
-2.68034017,9.45850902,0.03018650,0.16574547,0.36260710,1.16418368,0.98750924,7.19225931,0.07423542,0.97503665
-2.67433717,9.32803644,0.03006383,0.16229961,0.36141595,1.16012513,0.97957730,7.07150644,0.07374729,0.97098056
-2.66833417,9.19291714,0.02996409,0.15887703,0.36009002,1.15484056,0.97102491,6.94745052,0.07327455,0.96671423
-2.66233117,9.05424277,0.02987975,0.15550403,0.35857818,1.14843735,0.96196990,6.82119279,0.07279978,0.96203777
-2.65632816,8.91304652,0.02980253,0.15220469,0.35683136,1.14102830,0.95252973,6.69377327,0.07230480,0.95675062
-2.65032516,8.77028528,0.02972372,0.14900072,0.35480436,1.13272763,0.94281835,6.56615241,0.07177134,0.95065905
-2.64432216,8.62682561,0.02963440,0.14591135,0.35245756,1.12364735,0.93294351,6.43919626,0.07118177,0.94358339
-2.63831916,8.48343364,0.02952578,0.14295334,0.34975848,1.11389401,0.92300470,6.31366519,0.07051980,0.93536484
-2.63231616,8.34076919,0.02938948,0.14014112,0.34668303,1.10356612,0.91309164,6.19020666,0.06977115,0.92587147
-2.62631316,8.19938405,0.02921777,0.13748695,0.34321655,1.09275219,0.90328352,6.06935188,0.06892410,0.91500319
-2.62031016,8.05972422,0.02900387,0.13500122,0.33935451,1.08152953,0.89364878,5.95151633,0.06796999,0.90269562
-2.61430715,7.92213577,0.02874215,0.13269270,0.33510280,1.06996381,0.88424552,5.83700387,0.06690359,0.88892252
-2.60830415,7.78687379,0.02842829,0.13056885,0.33047778,1.05810936,0.87512232,5.72601402,0.06572334,0.87369697
-2.60230115,7.65411375,0.02805944,0.12863607,0.32550584,1.04601015,0.86631932,5.61865177,0.06443145,0.85707109
-2.59629815,7.52396448,0.02763428,0.12689990,0.32022274,1.03370133,0.85786956,5.51493940,0.06303384,0.83913444
-2.59029515,7.39648208,0.02715308,0.12536521,0.31467251,1.02121123,0.84980018,5.41482957,0.06153997,0.82001122
-2.58429215,7.27168378,0.02661761,0.12403626,0.30890615,1.00856365,0.84213348,5.31821891,0.05996251,0.79985641
-2.57828914,7.14956117,0.02603112,0.12291665,0.30298008,0.99578038,0.83488768,5.22496149,0.05831691,0.77885098
-2.57228614,7.03009203,0.02539820,0.12200924,0.29695440,0.98288359,0.82807719,5.13488161,0.05662091,0.75719655
-2.56628314,6.91325053,0.02472459,0.12131595,0.29089101,0.96989819,0.82171251,5.04778546,0.05489388,0.73510956
-2.56028014,6.79901541,0.02401702,0.12083752,0.28485181,0.95685393,0.81579952,4.96347128,0.05315625,0.71281538
-2.55427714,6.68737620,0.02328296,0.12057318,0.27889683,0.94378718,0.81033853,4.88173808,0.05142886,0.69054243
-2.54827414,6.57833776,0.02253043,0.12052038,0.27308257,0.93074238,0.80532289,4.80239283,0.04973229,0.66851670
-2.54227114,6.47192363,0.02176773,0.12067446,0.26746056,0.91777316,0.80073760,4.72525644,0.04808633,0.64695679
-2.53626813,6.36817864,0.02100323,0.12102851,0.26207616,0.90494314,0.79655799,4.65016899,0.04650947,0.62606966
-2.53026513,6.26717162,0.02024519,0.12157317,0.25696780,0.89232650,0.79274876,4.57699451,0.04501843,0.60604723
-2.52426213,6.16899892,0.01950155,0.12229672,0.25216653,0.88000837,0.78926354,4.50562590,0.04362790,0.58706395
-2.51825913,6.07378912,0.01877979,0.12318521,0.24769607,0.86808518,0.78604523,4.43599035,0.04235032,0.56927531
-2.51225613,5.98170960,0.01808682,0.12422286,0.24357327,0.85666485,0.78302739,4.36805566,0.04119578,0.55281734
-2.50625313,5.89297497,0.01742887,0.12539257,0.23980898,0.84586712,0.78013644,4.30183749,0.04017207,0.53780691
-2.50025013,5.80785721,0.01681149,0.12667668,0.23640930,0.83582374,0.77729514,4.23740759,0.03928477,0.52434295
-2.49424712,5.72669708,0.01623949,0.12805774,0.23337707,0.82667869,0.77442684,4.17490254,0.03853750,0.51250811
-2.48824412,5.64991582,0.01571696,0.12951958,0.23071358,0.81858817,0.77146064,4.11453258,0.03793218,0.50237093
-2.48224112,5.57802619,0.01524729,0.13104822,0.22842035,0.81172040,0.76833701,4.05658971,0.03746931,0.49398814
-2.47623812,5.51164129,0.01483328,0.13263291,0.22650089,0.80625500,0.76501365,4.00145411,0.03714839,0.48740701
-2.47023512,5.45147983,0.01447709,0.13426703,0.22496218,0.80238172,0.76147114,3.94959787,0.03696814,0.48266734
-2.46423212,5.39836640,0.01418040,0.13594886,0.22381591,0.80029855,0.75771802,3.90158508,0.03692687,0.47980305
-2.45822911,5.35322537,0.01394441,0.13768206,0.22307936,0.80020889,0.75379478,3.85806731,0.03702270,0.47884313
-2.45222611,5.31706747,0.01376993,0.13947595,0.22277561,0.80231788,0.74977657,3.81977381,0.03725373,0.47981191
-2.44622311,5.29096861,0.01365740,0.14134542,0.22293338,0.80682769,0.74577416,3.78749599,0.03761811,0.48272838
-2.44022011,5.27604056,0.01360692,0.14331050,0.22358611,0.81393192,0.74193298,3.76206622,0.03811410,0.48760487
-2.43421711,5.27339433,0.01361832,0.14539555,0.22477065,0.82380917,0.73843017,3.74433111,0.03873994,0.49444485
-2.42821411,5.28409715,0.01369113,0.14762816,0.22652523,0.83661604,0.73546956,3.73512030,0.03949376,0.50324018
-2.42221111,5.30912459,0.01382457,0.15003770,0.22888719,0.85247964,0.73327489,3.73521163,0.04037332,0.51396786
-2.41620810,5.34931017,0.01401764,0.15265368,0.23189031,0.87149014,0.73208126,3.74529441,0.04137575,0.52658653
-2.41020510,5.40529463,0.01426901,0.15550388,0.23556193,0.89369354,0.73212545,3.76593241,0.04249732,0.54103308
-2.40420210,5.47747763,0.01457709,0.15861251,0.23992019,0.91908500,0.73363538,3.79752854,0.04373309,0.55721939
-2.39819910,5.56597460,0.01494001,0.16199833,0.24497129,0.94760324,0.73681925,3.84029313,0.04507669,0.57502969
-2.39219610,5.67058110,0.01535561,0.16567291,0.25070721,0.97912612,0.74185493,3.89421759,0.04652011,0.59431869
-2.38619310,5.79074716,0.01582146,0.16963916,0.25710374,1.01346787,0.74888012,3.95905521,0.04805349,0.61491057
-2.38019010,5.92556317,0.01633485,0.17389013,0.26411922,1.05037809,0.75798372,4.03431023,0.04966512,0.63659922
-2.37418709,6.07375864,0.01689284,0.17840823,0.27169392,1.08954260,0.76919886,4.11923612,0.05134141,0.65914957
-2.36818409,6.23371446,0.01749221,0.18316486,0.27975012,1.13058641,0.78249799,4.21284354,0.05306701,0.68230019
-2.36218109,6.40348842,0.01812951,0.18812052,0.28819295,1.17307859,0.79779022,4.31391774,0.05482505,0.70576708
-2.35617809,6.58085331,0.01880105,0.19322540,0.29691204,1.21653911,0.81492101,4.42104487,0.05659739,0.72924852
-2.35017509,6.76334625,0.01950287,0.19842043,0.30578374,1.26044731,0.83367435,4.53264623,0.05836505,0.75243086
-2.34417209,6.94832724,0.02023080,0.20363870,0.31467397,1.30425209,0.85377720,4.64701881,0.06010863,0.77499501
-2.33816908,7.13304475,0.02098033,0.20880727,0.32344155,1.34738318,0.87490611,4.76238056,0.06180876,0.79662346
-2.33216608,7.31470558,0.02174669,0.21384928,0.33194184,1.38926351,0.89669575,4.87691831,0.06344667,0.81700740
-2.32616308,7.49054643,0.02252476,0.21868621,0.34003059,1.42932216,0.91874888,4.98883640,0.06500463,0.83585394
-2.32016008,7.65790441,0.02330908,0.22324024,0.34756784,1.46700763,0.94064758,5.09640394,0.06646643,0.85289296
-2.31415708,7.81428391,0.02409381,0.22743667,0.35442162,1.50180108,0.96196515,5.19799884,0.06781783,0.86788339
-2.30815408,7.95741752,0.02487273,0.23120616,0.36047157,1.53322913,0.98227832,5.29214708,0.06904691,0.88061888
-2.30215108,8.08531913,0.02563923,0.23448686,0.36561206,1.56087594,1.00117937,5.37755573,0.07014436,0.89093244
-2.29614807,8.19632762,0.02638641,0.23722628,0.36975493,1.58439422,1.01828769,5.45313885,0.07110363,0.89870014
-2.29014507,8.28914010,0.02710703,0.23938280,0.37283171,1.60351482,1.03326044,5.51803568,0.07192111,0.90384373
-2.28414207,8.36283403,0.02779372,0.24092688,0.37479522,1.61805464,1.04580200,5.57162094,0.07259608,0.90633205
-2.27813907,8.41687822,0.02843898,0.24184177,0.37562061,1.62792257,1.05567192,5.61350732,0.07313066,0.90618138
-2.27213607,8.45113283,0.02903541,0.24212395,0.37530583,1.63312323,1.06269105,5.64354079,0.07352962,0.90345469
-2.26613307,8.46583900,0.02957584,0.24178299,0.37387148,1.63375835,1.06674588,5.66178945,0.07380021,0.89825989
-2.26013007,8.46159918,0.03005352,0.24084114,0.37136011,1.63002563,1.06779074,5.66852691,0.07395180,0.89074711
-2.25412706,8.43934915,0.03046232,0.23933249,0.36783510,1.62221498,1.06584808,5.66421142,0.07399562,0.88110520
-2.24812406,8.40032313,0.03079689,0.23730182,0.36337901,1.61070221,1.06100663,5.64946177,0.07394436,0.86955753
-2.24212106,8.34601336,0.03105294,0.23480312,0.35809165,1.59594023,1.05341767,5.62503138,0.07381184,0.85635722
-2.23611806,8.27812571,0.03122729,0.23189798,0.35208776,1.57844794,1.04328954,5.59178154,0.07361258,0.84178185
-2.23011506,8.19853263,0.03131810,0.22865375,0.34549451,1.55879703,1.03088052,5.55065487,0.07336149,0.82612795
-2.22411206,8.10922486,0.03132492,0.22514164,0.33844879,1.53759707,1.01649052,5.50264992,0.07307351,0.80970518
-2.21810905,8.01226328,0.03124879,0.22143478,0.33109438,1.51547940,1.00045162,5.44879748,0.07276325,0.79283044
-2.21210605,7.90973203,0.03109222,0.21760632,0.32357910,1.49308017,0.98311813,5.39013917,0.07244472,0.77582199
-2.20610305,7.80369392,0.03085915,0.21372769,0.31605189,1.47102322,0.96485620,5.32770860,0.07213104,0.75899367
-2.20010005,7.69614914,0.03055488,0.20986688,0.30866000,1.44990325,0.94603362,5.26251520,0.07183421,0.74264936
-2.19409705,7.58899794,0.03018594,0.20608707,0.30154621,1.43027008,0.92701003,5.19553070,0.07156491,0.72707766
-2.18809405,7.48400799,0.02975990,0.20244543,0.29484627,1.41261434,0.90812787,5.12767809,0.07133229,0.71254707
-2.18209105,7.38278686,0.02928516,0.19899212,0.28868642,1.39735530,0.88970450,5.05982286,0.07114385,0.69930156
-2.17608804,7.28675981,0.02877075,0.19576970,0.28318121,1.38483122,0.87202555,4.99276607,0.07100536,0.68755676
-2.17008504,7.19715325,0.02822607,0.19281272,0.27843155,1.37529258,0.85533992,4.92723903,0.07092074,0.67749676
-2.16408204,7.11498371,0.02766066,0.19014762,0.27452307,1.36889852,0.83985626,4.86389920,0.07089208,0.66927159
-2.15807904,7.04105223,0.02708395,0.18779288,0.27152473,1.36571650,0.82574126,4.80332688,0.07091965,0.66299548
-2.15207604,6.97594397,0.02650506,0.18575941,0.26948794,1.36572518,0.81311949,4.74602264,0.07100198,0.65874586
-2.14607304,6.92003249,0.02593261,0.18405115,0.26844592,1.36882051,0.80207479,4.69240499,0.07113593,0.65656326
-2.14007004,6.87348842,0.02537456,0.18266575,0.26841351,1.37482443,0.79265294,4.64280844,0.07131694,0.65645190
-2.13406703,6.83629172,0.02483807,0.18159549,0.26938744,1.38349609,0.78486554,4.59748172,0.07153915,0.65838114
-2.12806403,6.80824711,0.02432944,0.18082815,0.27134690,1.39454480,0.77869458,4.55658624,0.07179571,0.66228771
-2.12206103,6.78900187,0.02385407,0.18034799,0.27425465,1.40764427,0.77409765,4.52019508,0.07207907,0.66807860
-2.11605803,6.77806542,0.02341643,0.18013670,0.27805839,1.42244739,0.77101327,4.48829237,0.07238128,0.67563457
-2.11005503,6.77483007,0.02302012,0.18017428,0.28269260,1.43860095,0.76936631,4.46077366,0.07269436,0.68481422
-2.10405203,6.77859227,0.02266788,0.18043988,0.28808063,1.45575963,0.76907287,4.43744738,0.07301058,0.69545847
-2.09804902,6.78857394,0.02236176,0.18091257,0.29413703,1.47359858,0.77004483,4.41803763,0.07332289,0.70739526
-2.09204602,6.80394337,0.02210312,0.18157196,0.30077019,1.49182421,0.77219353,4.40218879,0.07362518,0.72044453
-2.08604302,6.82383540,0.02189283,0.18239879,0.30788499,1.51018268,0.77543270,4.38947194,0.07391257,0.73442306
-2.08004002,6.84737047,0.02173136,0.18337534,0.31538554,1.52846582,0.77968049,4.37939337,0.07418167,0.74914930
-2.07403702,6.87367256,0.02161889,0.18448579,0.32317788,1.54651430,0.78486067,4.37140529,0.07443074,0.76444780
-2.06803402,6.90188558,0.02155547,0.18571654,0.33117256,1.56421809,0.79090300,4.36491851,0.07465985,0.78015333
-2.06203102,6.93118844,0.02154105,0.18705632,0.33928690,1.58151435,0.79774293,4.35931710,0.07487090,0.79611437
-2.05602801,6.96080846,0.02157565,0.18849645,0.34744707,1.59838291,0.80532074,4.35397459,0.07506760,0.81219600
-2.05002501,6.99003326,0.02165935,0.19003082,0.35558971,1.61483985,0.81358034,4.34827129,0.07525538,0.82828209
-2.04402201,7.01822099,0.02179240,0.19165603,0.36366307,1.63092953,0.82246782,4.34161230,0.07544127,0.84427662
-2.03801901,7.04480900,0.02197518,0.19337139,0.37162769,1.64671566,0.83193002,4.33344537,0.07563362,0.86010434
-2.03201601,7.06932076,0.02220824,0.19517888,0.37945661,1.66227201,0.84191322,4.32327817,0.07584189,0.87571044
-2.02601301,7.09137112,0.02249224,0.19708317,0.38713491,1.67767321,0.85236211,4.31069406,0.07607631,0.89105969
-2.02001001,7.11066986,0.02282795,0.19909150,0.39465891,1.69298626,0.86321913,4.29536590,0.07634756,0.90613468
-2.01400700,7.12702350,0.02321611,0.20121360,0.40203475,1.70826323,0.87442426,4.27706712,0.07666644,0.92093361
-2.00800400,7.14033537,0.02365746,0.20346150,0.40927670,1.72353551,0.88591534,4.25567969,0.07704354,0.93546755
-2.00200100,7.15060399,0.02415258,0.20584933,0.41640505,1.73880984,0.89762884,4.23119857,0.07748888,0.94975737
-1.99599800,7.15791974,0.02470185,0.20839305,0.42344389,1.75406643,0.90950103,4.20373240,0.07801166,0.96383050
-1.98999500,7.16245992,0.02530540,0.21111011,0.43041866,1.76925904,0.92146963,4.17350051,0.07861998,0.97771763
-1.98399200,7.16448234,0.02596299,0.21401901,0.43735385,1.78431705,0.93347554,4.14082616,0.07932065,0.99144954
-1.97798899,7.16431733,0.02667403,0.21713883,0.44427069,1.79914930,0.94546490,4.10612651,0.08011899,1.00505414
-1.97198599,7.16235847,0.02743751,0.22048866,0.45118518,1.81364922,0.95739090,4.06989951,0.08101871,1.01855392
-1.96598299,7.15905200,0.02825199,0.22408699,0.45810636,1.82770117,0.96921565,4.03270825,0.08202186,1.03196376
-1.95997999,7.15488503,0.02911564,0.22795099,0.46503502,1.84118723,0.98091151,3.99516344,0.08312876,1.04528933
-1.95397699,7.15037263,0.03002622,0.23209574,0.47196285,1.85399413,0.99246210,3.95790447,0.08433799,1.05852593
-1.94797399,7.14604389,0.03098113,0.23653348,0.47887206,1.86601982,1.00386264,3.92157968,0.08564640,1.07165798
-1.94197099,7.14242713,0.03197747,0.24127269,0.48573549,1.87717924,1.01511960,3.88682659,0.08704916,1.08465886
-1.93596798,7.14003422,0.03301207,0.24631729,0.49251718,1.88740891,1.02624967,3.85425236,0.08853972,1.09749143
-1.92996498,7.13934445,0.03408153,0.25166576,0.49917334,1.89667006,1.03727789,3.82441526,0.09010992,1.11010873
-1.92396198,7.14078806,0.03518228,0.25731028,0.50565370,1.90495017,1.04823505,3.79780748,0.09174995,1.12245517
-1.91795898,7.14472977,0.03631059,0.26323597,0.51190311,1.91226280,1.05915449,3.77483960,0.09344839,1.13446792
