energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-6.00000000,1.46126930,0.00771321,0.34062795,0.15656408,0.12013242,0.39245184,0.00000000,0.43229169,0.47463170
-5.99399700,1.64887979,0.00886819,0.38302812,0.17631091,0.13827938,0.44654373,0.00000000,0.48350682,0.53350020
-5.98799400,1.85222207,0.01012960,0.42878874,0.19785062,0.15812175,0.50555394,0.00000000,0.53893573,0.59685609
-5.98199100,2.07049893,0.01149512,0.47769006,0.22111853,0.17962532,0.56933777,0.00000000,0.59833089,0.66436087
-5.97598799,2.30252021,0.01295998,0.52942351,0.24600863,0.20271737,0.63763831,0.00000000,0.66133963,0.73555222
-5.96998499,2.54669734,0.01451684,0.58359189,0.27237300,0.22728393,0.71008193,0.00000000,0.72750549,0.80984504
-5.96398199,2.80105177,0.01615569,0.63971272,0.30002275,0.25316815,0.78617757,0.00000000,0.79627352,0.88653698
-5.95797899,3.06323861,0.01786381,0.69722505,0.32873072,0.28017009,0.86532048,0.00000000,0.86699985,0.96481880
-5.95197599,3.33058608,0.01962584,0.75549974,0.35823591,0.30804812,0.94680073,0.00000000,0.93896542,1.04378952
-5.94597299,3.60015093,0.02142401,0.81385320,0.38824974,0.33652199,1.02981664,0.00000000,1.01139389,1.12247619
-5.93996998,3.86878889,0.02323840,0.87156417,0.41846407,0.36527768,1.11349322,0.00000000,1.08347326,1.19985797
-5.93396698,4.13323874,0.02504733,0.92789340,0.44856065,0.39397402,1.19690520,0.00000000,1.15438071,1.27489375
-5.92796398,4.39021750,0.02682787,0.98210528,0.47822193,0.42225093,1.27910409,0.00000000,1.22330971,1.34655254
-5.92196098,4.63652354,0.02855644,1.03349099,0.50714268,0.44973902,1.35914847,0.00000000,1.28949864,1.41384552
-5.91595798,4.86914384,0.03020943,1.08139201,0.53504196,0.47607035,1.43613638,0.00000000,1.35225954,1.47585840
-5.90995498,5.08536094,0.03176392,1.12522326,0.56167510,0.50088994,1.50923852,0.00000000,1.41100590,1.53178303
-5.90395198,5.28285476,0.03319843,1.16449462,0.58684478,0.52386739,1.57773070,0.00000000,1.46527806,1.58094649
-5.89794897,5.45979453,0.03449356,1.19882996,0.61041089,0.54470842,1.64102408,0.00000000,1.51476490,1.62283665
-5.89194597,5.61491598,0.03563275,1.22798270,0.63229845,0.56316550,1.69869141,0.00000000,1.55932058,1.65712267
-5.88594297,5.74757954,0.03660281,1.25184691,0.65250307,0.57904720,1.75048801,0.00000000,1.59897529,1.68366952
-5.87993997,5.85780575,0.03739446,1.27046348,0.67109351,0.59222569,1.79636591,0.00000000,1.63393896,1.70254550
-5.87393697,5.94628525,0.03800267,1.28402066,0.68821098,0.60264209,1.83648011,0.00000000,1.66459749,1.71402232
-5.86793397,6.01436156,0.03842686,1.29284881,0.70406511,0.61030905,1.87118632,0.00000000,1.69150111,1.71856744
-5.86193097,6.06398633,0.03867097,1.29740955,0.71892640,0.61531069,1.90102960,0.00000000,1.71534513,1.71682868
-5.85592796,6.09764803,0.03874334,1.29827925,0.73311549,0.61779951,1.92672427,0.00000000,1.73694330,1.70961187
-5.84992496,6.11827640,0.03865633,1.29612786,0.74698954,0.61799052,1.94912535,0.00000000,1.75719503,1.69785200
-5.84392196,6.12912626,0.03842593,1.29169361,0.76092628,0.61615265,1.96919285,0.00000000,1.77704745,1.68257932
-5.83791896,6.13364556,0.03807106,1.28575484,0.77530638,0.61259793,1.98795015,0.00000000,1.79745396,1.66488165
-5.83191596,6.13533338,0.03761287,1.27909997,0.79049504,0.60766872,2.00643834,0.00000000,1.81933121,1.64586461
-5.82591296,6.13759421,0.03707386,1.27249725,0.80682361,0.60172375,2.02566872,0.00000000,1.84351632,1.62661143
-5.81990995,6.14359533,0.03647702,1.26666527,0.82457228,0.59512349,2.04657555,0.00000000,1.87072644,1.60814410
-5.81390695,6.15613388,0.03584489,1.26224593,0.84395458,0.58821553,2.06997139,0.00000000,1.90152277,1.59138767
-5.80790395,6.17751994,0.03519871,1.25978086,0.86510472,0.58132073,2.09650732,0.00000000,1.93628061,1.57713912
-5.80190095,6.20948107,0.03455756,1.25969231,0.88806830,0.57472072,2.12663992,0.00000000,1.97516714,1.56604209
-5.79589795,6.25309272,0.03393772,1.26226957,0.91279695,0.56864730,2.16060667,0.00000000,2.01812817,1.55856861
-5.78989495,6.30873764,0.03335205,1.26766109,0.93914731,0.56327429,2.19841105,0.00000000,2.06488431,1.55500832
-5.78389195,6.37609581,0.03280960,1.27587280,0.96688421,0.55871208,2.23981802,0.00000000,2.11493712,1.55546545
-5.77788894,6.45416486,0.03231541,1.28677236,0.99568808,0.55500520,2.28436003,0.00000000,2.16758468,1.55986342
-5.77188594,6.54130939,0.03187046,1.30009893,1.02516608,0.55213277,2.33135316,0.00000000,2.22194595,1.56795654
-5.76588294,6.63533607,0.03147183,1.31547788,1.05486632,0.55001196,2.37992261,0.00000000,2.27699262,1.57934779
-5.75987994,6.73359029,0.03111299,1.33243935,1.08429444,0.54850400,2.42903593,0.00000000,2.33158679,1.59351171
-5.75387694,6.83306884,0.03078434,1.35043968,1.11293162,0.54742252,2.47754253,0.00000000,2.38452260,1.60982077
-5.74787394,6.93054285,0.03047377,1.36888443,1.14025307,0.54654365,2.52421722,0.00000000,2.43456973,1.62757389
-5.74187094,7.02268468,0.03016737,1.38715187,1.16574601,0.54561747,2.56780571,0.00000000,2.48051667,1.64602563
-5.73586793,7.10619267,0.02985021,1.40461567,1.18892639,0.54438008,2.60707007,0.00000000,2.52121170,1.66441436
-5.72986493,7.17790807,0.02950708,1.42066591,1.20935336,0.54256589,2.64083181,0.00000000,2.55559983,1.68198843
-5.72386193,7.23491952,0.02912329,1.43472736,1.22664121,0.53991935,2.66801116,0.00000000,2.58275418,1.69802909
-5.71785893,7.27465100,0.02868535,1.44627471,1.24046818,0.53620593,2.68766075,0.00000000,2.60190084,1.71186948
-5.71185593,7.29493105,0.02818162,1.45484405,1.25058207,0.53122158,2.69899294,0.00000000,2.61243642,1.72290925
-5.70585293,7.29404170,0.02760279,1.46004091,1.25680278,0.52480069,2.70139994,0.00000000,2.61393822,1.73062475
-5.69984992,7.27074729,0.02694230,1.46154461,1.25902200,0.51682206,2.69446668,0.00000000,2.60616740,1.73457484
-5.69384692,7.22430422,0.02619658,1.45910956,1.25720044,0.50721289,2.67797661,0.00000000,2.58906551,1.73440299
-5.68784392,7.15445379,0.02536517,1.45256399,1.25136338,0.49595083,2.65191093,0.00000000,2.56274572,1.72983616
-5.68184092,7.06140094,0.02445067,1.44180663,1.24159486,0.48306400,2.61644229,0.00000000,2.52747966,1.72068139
-5.67583792,6.94578210,0.02345862,1.42680210,1.22803143,0.46862936,2.57192378,0.00000000,2.48368129,1.70682084
-5.66983492,6.80862555,0.02239723,1.40757568,1.21085593,0.45276950,2.51887447,0.00000000,2.43188899,1.68820620
-5.66383192,6.65130743,0.02127699,1.38420793,1.19029173,0.43564822,2.45796260,0.00000000,2.37274719,1.66485316
-5.65782891,6.47550647,0.02011033,1.35682975,1.16659792,0.41746510,2.38998736,0.00000000,2.30698829,1.63683646
-5.65182591,6.28315934,0.01891109,1.32561801,1.14006557,0.39844947,2.31586026,0.00000000,2.23541589,1.60428596
-5.64582291,6.07641854,0.01769405,1.29079208,1.11101498,0.37885399,2.23658658,0.00000000,2.15888951,1.56738380
-5.63981991,5.85761348,0.01647449,1.25261096,1.07979399,0.35894807,2.15324744,0.00000000,2.07831120,1.52636270
-5.63381691,5.62921489,0.01526770,1.21137119,1.04677685,0.33901144,2.06698258,0.00000000,1.99461368,1.48150500
-5.62781391,5.39380213,0.01408856,1.16740486,1.01236334,0.31932794,1.97897389,0.00000000,1.90875000,1.43314213
-5.62181091,5.15403235,0.01295122,1.12107770,0.97697763,0.30017971,1.89042939,0.00000000,1.82168394,1.38165393
-5.61580790,4.91261033,0.01186874,1.07278662,0.94106646,0.28184181,1.80256738,0.00000000,1.73438076,1.32746739
-5.60980490,4.67225752,0.01085287,1.02295652,0.90509608,0.26457732,1.71660036,0.00000000,1.64779762,1.27105408
-5.60380190,4.43567914,0.00991389,0.97203594,0.86954768,0.24863291,1.63371832,0.00000000,1.56287327,1.21292603
-5.59779890,4.20552815,0.00906044,0.92049142,0.83491096,0.23423481,1.55507116,0.00000000,1.48051649,1.15362967
-5.59179590,3.98436581,0.00829949,0.86880057,0.80167583,0.22158521,1.48174992,0.00000000,1.40159320,1.09373766
-5.58579290,3.77461836,0.00763631,0.81744371,0.77032222,0.21085895,1.41476698,0.00000000,1.32691219,1.03383867
-5.57978989,3.57853078,0.00707446,0.76689457,0.74130825,0.20220052,1.35503530,0.00000000,1.25720971,0.97452541
-5.57378689,3.39811827,0.00661586,0.71761011,0.71505728,0.19572127,1.30334715,0.00000000,1.19313345,0.91638124
-5.56778389,3.23511735,0.00626082,0.67002006,0.69194409,0.19149701,1.26035293,0.00000000,1.13522641,0.85996596
-5.56178089,3.09093847,0.00600812,0.62451668,0.67228121,0.18956572,1.22654082,0.00000000,1.08391158,0.80580146
-5.55577789,2.96662242,0.00585510,0.58144508,0.65630583,0.18992575,1.20221825,0.00000000,1.03947830,0.75435794
-5.54977489,2.86280304,0.00579771,0.54109490,0.64416812,0.19253436,1.18749604,0.00000000,1.00207112,0.70604144
-5.54377189,2.77967866,0.00583063,0.50369365,0.63592175,0.19730691,1.18227646,0.00000000,0.97168205,0.66118350
-5.53776888,2.71699454,0.00594731,0.46940211,0.63151722,0.20411657,1.18624590,0.00000000,0.94814714,0.62003335
-5.53176588,2.67403812,0.00614010,0.43831223,0.63079848,0.21279500,1.19887330,0.00000000,0.93114774,0.58275334
-5.52576288,2.64964865,0.00640032,0.41044763,0.63350338,0.22313385,1.21941485,0.00000000,0.92021702,0.54941787
-5.51975988,2.64224195,0.00671836,0.38576678,0.63926806,0.23488736,1.24692542,0.00000000,0.91475195,0.52001598
-5.51375688,2.64985040,0.00708383,0.36416875,0.64763537,0.24777608,1.28027707,0.00000000,0.91403047,0.49445765
-5.50775388,2.67017787,0.00748568,0.34550149,0.65806715,0.26149172,1.31818424,0.00000000,0.91723374,0.47258354
-5.50175088,2.70066792,0.00791237,0.32957211,0.66996006,0.27570317,1.35923543,0.00000000,0.92347266,0.45417795
-5.49574787,2.73858375,0.00835205,0.31615899,0.68266428,0.29006357,1.40193038,0.00000000,0.93181789,0.43898446
-5.48974487,2.78109702,0.00879278,0.30502508,0.69550458,0.30421832,1.44472169,0.00000000,0.94133240,0.42672354
-5.48374187,2.82538266,0.00922272,0.29593196,0.70780277,0.31781374,1.48605963,0.00000000,0.95110526,0.41711159
-5.47773887,2.86871614,0.00963042,0.28865408,0.71890074,0.33050629,1.52443838,0.00000000,0.96028544,0.40988061
-5.47173587,2.90856959,0.01000504,0.28299261,0.72818305,0.34197184,1.55844211,0.00000000,0.96811429,0.40479764
-5.46573287,2.94270298,0.01033658,0.27878847,0.73509830,0.35191483,1.58678903,0.00000000,0.97395552,0.40168320
-5.45972986,2.96924687,0.01061616,0.27593382,0.73917812,0.36007682,1.60837178,0.00000000,0.97732130,0.40042810
-5.45372686,2.98677326,0.01083621,0.27438181,0.74005339,0.36624422,1.62229238,0.00000000,0.97789363,0.40100767
-5.44772386,2.99435173,0.01099064,0.27415397,0.73746672,0.37025473,1.62789047,0.00000000,0.97553999,0.40349300
-5.44172086,2.99158857,0.01107505,0.27534511,0.73128084,0.37200238,1.62476361,0.00000000,0.97032272,0.40805841
-5.43571786,2.97864710,0.01108679,0.27812531,0.72148274,0.37144074,1.61277887,0.00000000,0.96250168,0.41498492
-5.42971486,2.95624838,0.01102505,0.28273891,0.70818335,0.36858440,1.59207536,0.00000000,0.95253023,0.42465912
-5.42371186,2.92565215,0.01089082,0.28950044,0.69161284,0.36350839,1.56305760,0.00000000,0.94104439,0.43756743
-5.41770885,2.88861851,0.01068689,0.29878745,0.67211213,0.35634581,1.52638026,0.00000000,0.92884590,0.45428551
-5.41170585,2.84735180,0.01041774,0.31103022,0.65012069,0.34728359,1.48292486,0.00000000,0.91687955,0.47546298
-5.40570285,2.80442870,0.01008936,0.32669882,0.62616164,0.33655673,1.43376980,0.00000000,0.90620560,0.50180362
-5.39969985,2.76271304,0.00970910,0.34628742,0.60082455,0.32444113,1.38015471,0.00000000,0.89796835,0.53404133
-5.39369685,2.72526044,0.00928540,0.37029645,0.57474685,0.31124542,1.32344106,0.00000000,0.89336178,0.57291256
-5.38769385,2.69521612,0.00882760,0.39921305,0.54859460,0.29730206,1.26507035,0.00000000,0.89359336,0.61912583
-5.38169085,2.67570942,0.00834563,0.43349024,0.52304336,0.28295817,1.20652160,0.00000000,0.89984723,0.67332915
-5.37568784,2.66974854,0.00784979,0.47352546,0.49875972,0.26856627,1.14926982,0.00000000,0.91324778,0.73607649
-5.36968484,2.68011915,0.00735043,0.51963935,0.47638427,0.25447542,1.09474666,0.00000000,0.93482467,0.80779442
-5.36368184,2.70928997,0.00685778,0.57205521,0.45651629,0.24102291,1.04430456,0.00000000,0.96548038,0.88875015
-5.35767884,2.75932855,0.00638166,0.63088031,0.43970059,0.22852683,0.99918533,0.00000000,1.00596090,0.97902248
-5.35167584,2.83182948,0.00593133,0.69608952,0.42641663,0.21727953,0.96049374,0.00000000,1.05683067,1.07847679
-5.34567284,2.92785759,0.00551528,0.76751226,0.41707005,0.20754228,0.92917655,0.00000000,1.11845209,1.18674563
-5.33966983,3.04790729,0.00514113,0.84482345,0.41198651,0.19954095,0.90600712,0.00000000,1.19097017,1.30321600
-5.33366683,3.19187938,0.00481549,0.92753899,0.41140781,0.19346286,0.89157532,0.00000000,1.27430283,1.42702441
-5.32766383,3.35907575,0.00454391,1.01501644,0.41548989,0.18945464,0.88628260,0.00000000,1.36813681,1.55706059
-5.32166083,3.54821171,0.00433080,1.10646103,0.42430269,0.18762103,0.89034157,0.00000000,1.47192940,1.69198012
-5.31565783,3.75744551,0.00417940,1.20093726,0.43783146,0.18802455,0.90377967,0.00000000,1.58491589,1.83022643
-5.30965483,3.98442380,0.00409179,1.29738592,0.45597932,0.19068581,0.92644622,0.00000000,1.70612254,1.97006161
-5.30365183,4.22634140,0.00406887,1.39464612,0.47857080,0.19558447,0.95802226,0.00000000,1.83438470,2.10960544
-5.29764882,4.48001349,0.00411041,1.49148189,0.50535626,0.20266073,0.99803275,0.00000000,1.96836970,2.24688164
-5.29164582,4.74195776,0.00421505,1.58661238,0.53601702,0.21181724,1.04586059,0.00000000,2.10660385,2.37986957
-5.28564282,5.00848419,0.00438035,1.67874481,0.57017113,0.22292141,1.10076210,0.00000000,2.24750316,2.50655990
-5.27963982,5.27578958,0.00460286,1.76660889,0.60737979,0.23580814,1.16188386,0.00000000,2.38940675,2.62501192
-5.27363682,5.54005430,0.00487821,1.84899158,0.64715446,0.25028300,1.22828058,0.00000000,2.53061253,2.73341043
-5.26763382,5.79753852,0.00520114,1.92477086,0.68896473,0.26612588,1.29893410,0.00000000,2.66941411,2.83011993
-5.26163082,6.04467535,0.00556564,1.99294725,0.73224700,0.28309510,1.37277342,0.00000000,2.80413833,2.91373397
-5.25562781,6.27815853,0.00596507,2.05267190,0.77641407,0.30093210,1.44869576,0.00000000,2.93318235,2.98311763
-5.24962481,6.49502252,0.00639230,2.10327031,0.82086561,0.31936669,1.52558862,0.00000000,3.05504971,3.03744152
-5.24362181,6.69271314,0.00683983,2.14426070,0.86499953,0.33812284,1.60235263,0.00000000,3.16838438,3.07620595
-5.23761881,6.86914698,0.00730002,2.17536647,0.90822409,0.35692492,1.67792507,0.00000000,3.27200193,3.09925443
-5.23161581,7.02275835,0.00776521,2.19652241,0.94997061,0.37550429,1.75130352,0.00000000,3.36491713,3.10677606
-5.22561281,7.15253265,0.00822797,2.20787443,0.98970637,0.39360615,1.82156918,0.00000000,3.44636708,3.09929691
-5.21960980,7.25802524,0.00868126,2.20977291,1.02694744,0.41099626,1.88790919,0.00000000,3.51582909,3.07766091
-5.21360680,7.33936532,0.00911860,2.20276013,1.06127090,0.42746740,1.94963702,0.00000000,3.57303263,3.04300108
-5.20760380,7.39724441,0.00953430,2.18755204,1.09232594,0.44284524,2.00621016,0.00000000,3.61796468,2.99670255
-5.20160080,7.43288942,0.00992353,2.16501529,1.11984327,0.45699331,2.05724398,0.00000000,3.65086793,2.94035866
-5.19559780,7.44802054,0.01028250,2.13614024,1.14364244,0.46981668,2.10252104,0.00000000,3.67223149,2.87572205
-5.18959480,7.44479453,0.01060850,2.10201071,1.16363633,0.48126425,2.14199483,0.00000000,3.68277384,2.80465227
-5.18359180,7.42573447,0.01089994,2.06377171,1.17983267,0.49132927,2.17578751,0.00000000,3.68341822,2.72906205
-5.17758879,7.39364721,0.01115634,2.02259579,1.19233218,0.50004801,2.20418101,0.00000000,3.67526072,2.65086354
-5.17158579,7.35153062,0.01137826,1.97964935,1.20132315,0.50749654,2.22760164,0.00000000,3.65953176,2.57191658
-5.16558279,7.30247292,0.01156716,1.93605957,1.20707278,0.51378564,2.24659830,0.00000000,3.63755206,2.49398004
-5.15957979,7.24954699,0.01172530,1.89288313,1.20991515,0.51905402,2.26181503,0.00000000,3.61068438,2.41866788
-5.15357679,7.19570302,0.01185550,1.85107743,1.21023665,0.52346010,2.27395880,0.00000000,3.58028276,2.34741068
-5.14757379,7.14366319,0.01196094,1.81147531,1.20845911,0.52717273,2.28376405,0.00000000,3.54764118,2.28142373
-5.14157079,7.09582237,0.01204494,1.77476376,1.20502172,0.53036127,2.29195533,0.00000000,3.51394385,2.22168223
-5.13556778,7.05415879,0.01211071,1.74146750,1.20036230,0.53318561,2.29921009,0.00000000,3.48021918,2.16890397
-5.12956478,7.02015874,0.01216114,1.71193775,1.19489902,0.53578651,2.30612338,0.00000000,3.44729986,2.12353994
-5.12356178,6.99475875,0.01219860,1.68634664,1.18901342,0.53827698,2.31317640,0.00000000,3.41579085,2.08577271
-5.11755878,6.97830844,0.01222479,1.66468745,1.18303547,0.54073497,2.32071056,0.00000000,3.38604716,2.05552253
-5.11155578,6.97055624,0.01224062,1.64678062,1.17723167,0.54319805,2.32890868,0.00000000,3.35816271,2.03246087
-5.10555278,6.97065943,0.01224615,1.63228547,1.17179651,0.54566008,2.33778434,0.00000000,3.33197112,2.01603077
-5.09954977,6.97721870,0.01224057,1.62071722,1.16684784,0.54807046,2.34718020,0.00000000,3.30705859,2.00547342
-5.09354677,6.98833653,0.01222228,1.61146858,1.16242634,0.55033567,2.35677539,0.00000000,3.28278860,1.99986011
-5.08754377,7.00169715,0.01218894,1.60383543,1.15849889,0.55232334,2.36610186,0.00000000,3.25833718,1.99812846
-5.08154077,7.01466515,0.01213767,1.59704543,1.15496581,0.55386845,2.37456876,0.00000000,3.23273743,1.99912189
-5.07553777,7.02439856,0.01206518,1.59028859,1.15167127,0.55478149,2.38149367,0.00000000,3.20493087,2.00163103
-5.06953477,7.02797148,0.01196802,1.58274871,1.14841634,0.55485805,2.38613903,0.00000000,3.17382325,2.00443573
-5.06353177,7.02250089,0.01184279,1.57363435,1.14497384,0.55388948,2.38775190,0.00000000,3.13834200,2.00634642
-5.05752876,7.00527196,0.01168634,1.56220842,1.14110422,0.55167389,2.38560481,0.00000000,3.09749240,2.00624336
-5.05152576,6.97385616,0.01149603,1.54781500,1.13657136,0.54802712,2.37903569,0.00000000,3.05040973,2.00311259
-5.04552276,6.92621700,0.01126985,1.52990263,1.13115760,0.54279301,2.36748467,0.00000000,2.99640475,1.99607740
-5.03951976,6.86079861,0.01100664,1.50804311,1.12467718,0.53585248,2.35052590,0.00000000,2.93500040,1.98442436
-5.03351676,6.77659351,0.01070616,1.48194530,1.11698718,0.52713109,2.32789275,0.00000000,2.86595804,1.96762305
-5.02751376,6.67318673,0.01036916,1.45146349,1.10799577,0.51660452,2.29949522,0.00000000,2.78929214,1.94533900
-5.02151076,6.55077485,0.00999742,1.41660006,1.09766709,0.50430202,2.26542874,0.00000000,2.70527298,1.91743955
-5.01550775,6.41015948,0.00959371,1.37750283,1.08602276,0.49030744,2.22597407,0.00000000,2.61441764,1.88399248
-5.00950475,6.25271627,0.00916172,1.33445699,1.07314009,0.47475811,2.18158849,0.00000000,2.51747004,1.84525787
-5.00350175,6.08034146,0.00870593,1.28787254,1.05914708,0.45784136,2.13288897,0.00000000,2.41537148,1.80167344
-4.99749875,5.89537884,0.00823151,1.23826762,1.04421474,0.43978922,2.08062826,0.00000000,2.30922354,1.75383431
-4.99149575,5.70053121,0.00774415,1.18624875,1.02854711,0.42087139,2.02566533,0.00000000,2.20024534,1.70246796
-4.98549275,5.49876047,0.00724986,1.13248874,1.01236978,0.40138684,1.96893186,0.00000000,2.08972773,1.64840555
-4.97948974,5.29318137,0.00675483,1.07770337,0.99591747,0.38165462,1.91139633,0.00000000,1.97898648,1.59255078
-4.97348674,5.08695335,0.00626527,1.02262763,0.97942143,0.36200399,1.85402768,0.00000000,1.86931706,1.53584746
-4.96748374,4.88317545,0.00578724,0.96799266,0.96309741,0.34276473,1.79776018,0.00000000,1.76195280,1.47924716
-4.96148074,4.68478834,0.00532655,0.91450393,0.94713467,0.32425751,1.74346115,0.00000000,1.65802833,1.42367806
-4.95547774,4.49448724,0.00488864,0.86282168,0.93168678,0.30678519,1.69190278,0.00000000,1.55854960,1.37001611
-4.94947474,4.31464879,0.00447854,0.81354408,0.91686448,0.29062499,1.64373927,0.00000000,1.46437143,1.31905962
-4.94347174,4.14727406,0.00410082,0.76719356,0.90273094,0.27602198,1.59948990,0.00000000,1.37618299,1.27150785
-4.93746873,3.99394909,0.00375960,0.72420678,0.88929960,0.26318400,1.55952863,0.00000000,1.29450137,1.22794455
-4.93146573,3.85582361,0.00345854,0.68492816,0.87653459,0.25227812,1.52408009,0.00000000,1.21967280,1.18882661
-4.92546273,3.73360771,0.00320091,0.64960731,0.86435354,0.24342877,1.49322205,0.00000000,1.15188079,1.15447827
-4.91945973,3.62758548,0.00298965,0.61839995,0.85263269,0.23671738,1.46689357,0.00000000,1.09116039,1.12509069
-4.91345673,3.53764407,0.00282740,0.59137230,0.84121387,0.23218350,1.44490836,0.00000000,1.03741714,1.10072683
-4.90745373,3.46331613,0.00271662,0.56850846,0.82991293,0.22982741,1.42697233,0.00000000,0.99044970,1.08133117
-4.90145073,3.40383302,0.00265961,0.54972038,0.81852935,0.22961369,1.41270437,0.00000000,0.94997459,1.06674372
-4.89544772,3.35818619,0.00265860,0.53485997,0.80685631,0.23147591,1.40165932,0.00000000,0.91565189,1.05671753
-4.88944472,3.32519363,0.00271573,0.52373261,0.79469107,0.23532196,1.39335197,0.00000000,0.88711062,1.05093887
-4.88344172,3.30356853,0.00283311,0.51611157,0.78184490,0.24103981,1.38728120,0.00000000,0.86397277,1.04904920
-4.87743872,3.29198734,0.00301279,0.51175272,0.76815257,0.24850348,1.38295310,0.00000000,0.84587488,1.05066770
-4.87143572,3.28915434,0.00325672,0.51040876,0.75348065,0.25757897,1.37990250,0.00000000,0.83248672,1.05541354
-4.86543272,3.29386052,0.00356671,0.51184253,0.73773470,0.26812985,1.37771196,0.00000000,0.82352621,1.06292678
-4.85942971,3.30503452,0.00394429,0.51583869,0.72086501,0.28002242,1.37602788,0.00000000,0.81877046,1.07288690
-4.85342671,3.32178406,0.00439068,0.52221337,0.70287071,0.29313021,1.37457322,0.00000000,0.81806272,1.08502816
-4.84742371,3.34342654,0.00490660,0.53082138,0.68380230,0.30733764,1.37315669,0.00000000,0.82131507,1.09915114
-4.84142071,3.36950828,0.00549223,0.54156057,0.66376257,0.32254296,1.37167840,0.00000000,0.82850737,1.11512975
-4.83541771,3.39981201,0.00614699,0.55437333,0.64290592,0.33866028,1.37013202,0.00000000,0.83968238,1.13291362
-4.82941471,3.43435299,0.00686952,0.56924508,0.62143624,0.35562077,1.36860375,0.00000000,0.85493784,1.15252559
-4.82341171,3.47336464,0.00765753,0.58619976,0.59960341,0.37337312,1.36726844,0.00000000,0.87441573,1.17405453
-4.81740870,3.51727472,0.00850774,0.60529279,0.57769880,0.39188334,1.36638332,0.00000000,0.89828952,1.19764387
-4.81140570,3.56667385,0.00941584,0.62660166,0.55604960,0.41113411,1.36627992,0.00000000,0.92674991,1.22347643
-4.80540270,3.62227817,0.01037647,0.65021464,0.53501266,0.43112362,1.36735455,0.00000000,0.95998985,1.25175633
-4.79939970,3.68488823,0.01138326,0.67621838,0.51496757,0.45186431,1.37005808,0.00000000,0.99818938,1.28268906
-4.79339670,3.75534623,0.01242887,0.70468484,0.49630964,0.47338144,1.37488534,0.00000000,1.04150108,1.31646059
-4.78739370,3.83449379,0.01350513,0.73565837,0.47944254,0.49571162,1.38236460,0.00000000,1.09003665,1.35321688
-4.78139070,3.92313202,0.01460309,0.76914357,0.46477120,0.51890149,1.39304749,0.00000000,1.14385521,1.39304467
-4.77538769,4.02198571,0.01571326,0.80509468,0.45269474,0.54300635,1.40749944,0.00000000,1.20295374,1.43595488
-4.76938469,4.13167274,0.01682571,0.84340703,0.44359975,0.56808894,1.42629079,0.00000000,1.26726009,1.48186921
-4.76338169,4.25267965,0.01793027,0.88391101,0.43785392,0.59421814,1.44998842,0.00000000,1.33662862,1.53061102
-4.75737869,4.38534371,0.01901672,0.92636909,0.43580001,0.62146754,1.47914781,0.00000000,1.41083876,1.58190072
-4.75137569,4.52984131,0.02007493,0.97047582,0.43775023,0.64991375,1.51430499,0.00000000,1.48959627,1.63535605
-4.74537269,4.68618213,0.02109507,1.01586112,0.44398080,0.67963433,1.55596839,0.00000000,1.57253710,1.69049728
-4.73936968,4.85420824,0.02206767,1.06209656,0.45472684,0.71070510,1.60460977,0.00000000,1.65923344,1.74675686
-4.73336668,5.03359673,0.02298382,1.10870441,0.47017729,0.74319680,1.66065425,0.00000000,1.74920162,1.80349321
-4.72736368,5.22386466,0.02383518,1.15516897,0.49046992,0.77717107,1.72446886,0.00000000,1.84191126,1.86000770
-4.72136068,5.42437480,0.02461410,1.20094965,0.51568629,0.81267556,1.79634957,0.00000000,1.93679514,1.91556405
-4.71535768,5.63434100,0.02531363,1.24549524,0.54584658,0.84973842,1.87650673,0.00000000,2.03325912,1.96940910
-4.70935468,5.85283194,0.02592757,1.28825848,0.58090449,0.88836212,1.96504917,0.00000000,2.13069166,2.02079389
-4.70335168,6.07877278,0.02645046,1.32871045,0.62074208,0.92851696,2.06196721,0.00000000,2.22847225,2.06899399
-4.69734867,6.31094431,0.02687760,1.36635403,0.66516488,0.97013447,2.16711535,0.00000000,2.32597857,2.11332828
-4.69134567,6.54797977,0.02720507,1.40073589,0.71389741,1.01310105,2.28019534,0.00000000,2.42259186,2.15317523
-4.68534267,6.78836015,0.02742973,1.43145644,0.76657948,1.05725228,2.40074063,0.00000000,2.51770049,2.18798622
-4.67933967,7.03040908,0.02754926,1.45817760,0.82276363,1.10236830,2.52810335,0.00000000,2.61070184,2.21729547
-4.67333667,7.27228865,0.02756219,1.48062800,0.88191408,1.14817063,2.66144488,0.00000000,2.70100249,2.24072633
-4.66733367,7.51199808,0.02746795,1.49860573,0.94340772,1.19432091,2.79973127,0.00000000,2.78801730,2.25799426
-4.66133067,7.74737693,0.02726691,1.51197865,1.00653741,1.24042180,2.94173434,0.00000000,2.87116766,2.26890647
-4.65532766,7.97611467,0.02696048,1.52068256,1.07051806,1.28602031,3.08603949,0.00000000,2.94987975,2.27335889
-4.64932466,8.19576797,0.02655111,1.52471755,1.13449572,1.33061363,3.23106061,0.00000000,3.02358310,2.27133096
-4.64332166,8.40378703,0.02604240,1.52414300,1.19755980,1.37365759,3.37506241,0.00000000,3.09171045,2.26287891
-4.63731866,8.59755134,0.02543908,1.51907162,1.25875837,1.41457746,3.51618998,0.00000000,3.15369920,2.24812822
