energy_ev,total_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-6.00000000,3.48094208,0.11266409,0.00000000,0.01490045,2.42863274,1.77361120,1.03640679
-5.99399700,3.53302385,0.11431481,0.00000000,0.01450920,2.47137840,1.82507570,1.05224796
-5.98799400,3.59932567,0.11615045,0.00000000,0.01414390,2.52459180,1.88508025,1.07461528
-5.98199100,3.68022931,0.11817317,0.00000000,0.01380677,2.58859164,1.95371830,1.10383748
-5.97598799,3.77603950,0.12038518,0.00000000,0.01349975,2.66364129,2.03104286,1.14018280
-5.96998499,3.88697234,0.12278846,0.00000000,0.01322446,2.74993881,2.11706198,1.18384959
-5.96398199,4.01313879,0.12538435,0.00000000,0.01298221,2.84760325,2.21173133,1.23495627
-5.95797899,4.15452404,0.12817294,0.00000000,0.01277394,2.95665808,2.31494432,1.29353099
-5.95197599,4.31096406,0.13115234,0.00000000,0.01260021,3.07701257,2.42652021,1.35950166
-5.94597299,4.48212066,0.13431796,0.00000000,0.01246112,3.20844223,2.54619132,1.43268673
-5.93996998,4.66745735,0.13766173,0.00000000,0.01235632,3.35057002,2.67359019,1.51278753
-5.93396698,4.86621799,0.14117135,0.00000000,0.01228493,3.50284969,2.80823801,1.59938290
-5.92796398,5.07741044,0.14482982,0.00000000,0.01224555,3.66455300,2.94953542,1.69192661
-5.92196098,5.29979713,0.14861497,0.00000000,0.01223625,3.83476224,3.09675688,1.78974830
-5.91595798,5.53189435,0.15249945,0.00000000,0.01225459,4.01236924,3.24904949,1.89205829
-5.90995498,5.77198136,0.15645082,0.00000000,0.01229769,4.19608189,3.40543701,1.99795650
-5.90395198,6.01811990,0.16043205,0.00000000,0.01236227,4.38443843,3.56482940,2.10644557
-5.89794897,6.26818411,0.16440230,0.00000000,0.01244477,4.57582959,3.72603800,2.21644801
-5.89194597,6.51990001,0.16831795,0.00000000,0.01254150,4.76852808,3.88779582,2.32682687
-5.88594297,6.77089319,0.17213387,0.00000000,0.01264874,4.96072423,4.04878244,2.43640939
-5.87993997,7.01874266,0.17580484,0.00000000,0.01276297,5.15056658,4.20765229,2.54401277
-5.87393697,7.26103848,0.17928705,0.00000000,0.01288100,5.33620534,4.36306508,2.64847108
-5.86793397,7.49544041,0.18253963,0.00000000,0.01300016,5.51583702,4.51371691,2.74866221
-5.86193097,7.71973475,0.18552602,0.00000000,0.01311849,5.68774791,4.65837060,2.84353387
-5.85592796,7.93188665,0.18821531,0.00000000,0.01323489,5.85035443,4.79588349,2.93212745
-5.84992496,8.13008545,0.19058319,0.00000000,0.01334926,6.00223857,4.92523174,3.01359886
-5.84392196,8.31278090,0.19261274,0.00000000,0.01346259,6.14217677,5.04552960,3.08723551
-5.83791896,8.47870903,0.19429482,0.00000000,0.01357710,6.26916111,5.15604318,3.15246883
-5.83191596,8.62690655,0.19562820,0.00000000,0.01369623,6.38241216,5.25619803,3.20888193
-5.82591296,8.75671400,0.19661929,0.00000000,0.01382464,6.48138330,5.34558060,3.25621231
-5.81990995,8.86776786,0.19728165,0.00000000,0.01396824,6.56575673,5.42393373,3.29434966
-5.81390695,8.95998298,0.19763522,0.00000000,0.01413407,6.63543208,5.49114704,3.32332925
-5.80790395,9.03352694,0.19770538,0.00000000,0.01433020,6.69050858,5.54724284,3.34332133
-5.80190095,9.08878823,0.19752186,0.00000000,0.01456563,6.73126238,5.59235894,3.35461725
-5.79589795,9.12634065,0.19711766,0.00000000,0.01485011,6.75812042,5.62672947,3.35761325
-5.78989495,9.14690605,0.19652795,0.00000000,0.01519395,6.77163274,5.65066504,3.35279265
-5.78389195,9.15131768,0.19578904,0.00000000,0.01560785,6.77244465,5.66453339,3.34070745
-5.77788894,9.14048606,0.19493752,0.00000000,0.01610268,6.76127034,5.66874174,3.32196001
-5.77188594,9.11536894,0.19400952,0.00000000,0.01668929,6.73886912,5.66372161,3.29718578
-5.76588294,9.07694664,0.19304021,0.00000000,0.01737824,6.70602531,5.64991680,3.26703745
-5.75987994,9.02620333,0.19206338,0.00000000,0.01817968,6.66353232,5.62777499,3.23217127
-5.75387694,8.96411464,0.19111131,0.00000000,0.01910306,6.61218134,5.59774295,3.19323557
-5.74787394,8.89164143,0.19021469,0.00000000,0.02015696,6.55275458,5.56026534,3.15086201
-5.74187094,8.80972910,0.18940268,0.00000000,0.02134891,6.48602273,5.51578676,3.10565923
-5.73586793,8.71931152,0.18870302,0.00000000,0.02268519,6.41274615,5.46475633,3.05820908
-5.72986493,8.62131866,0.18814218,0.00000000,0.02417066,6.33367910,5.40763444,3.00906503
-5.72386193,8.51668644,0.18774541,0.00000000,0.02580859,6.24957601,5.34490060,2.95875253
