energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.11855928,10.32033353,0.02426215,0.16858411,0.24600777,5.76464225,0.39974761,3.60741725,0.06992858,0.63497210
-3.11255628,10.57778699,0.02383755,0.18326934,0.25815188,5.84073655,0.41534219,3.75956382,0.07275785,0.65427221
-3.10655328,10.84340329,0.02328823,0.19847080,0.27057857,5.91824830,0.43162773,3.91848602,0.07555318,0.67362822
-3.10055028,11.11571322,0.02262317,0.21403520,0.28322088,5.99732797,0.44847464,4.08272926,0.07828725,0.69294429
-3.09454727,11.39292765,0.02185331,0.22979142,0.29600304,6.07803534,0.46573130,4.25064021,0.08093114,0.71210134
-3.08854427,11.67297763,0.02099113,0.24555335,0.30884092,6.16033559,0.48322515,4.42041043,0.08345507,0.73095710
-3.08254127,11.95357065,0.02005042,0.26112345,0.32164267,6.24410223,0.50076489,4.59012739,0.08582928,0.74934714
-3.07653827,12.23225915,0.01904589,0.27629712,0.33430965,6.32912564,0.51814369,4.75783046,0.08802497,0.76708705
-3.07053527,12.50651702,0.01799276,0.29086750,0.34673764,6.41512547,0.53514336,4.92156926,0.09001532,0.78397563
-3.06453227,12.77381916,0.01690644,0.30463077,0.35881824,6.50176530,0.55153926,5.07946142,0.09177647,0.79979913
-3.05852926,13.03171937,0.01580214,0.31739154,0.37044043,6.58866772,0.56710570,5.22974713,0.09328848,0.81433618
-3.05252626,13.27792204,0.01469450,0.32896825,0.38149235,6.67542833,0.58162174,5.37083783,0.09453616,0.82736359
-3.04652326,13.51034372,0.01359734,0.33919829,0.39186315,6.76162732,0.59487694,5.50135689,0.09550974,0.83866244
-3.04052026,13.72716150,0.01252336,0.34794261,0.40144492,6.84683783,0.60667704,5.62017035,0.09620534,0.84802455
-3.03451726,13.92684632,0.01148394,0.35508967,0.41013468,6.93063055,0.61684908,5.72640686,0.09662518,0.85525890
-3.02851426,14.10818013,0.01048899,0.36055850,0.41783628,7.01257469,0.62524594,5.81946610,0.09677761,0.86019783
-3.02251126,14.27025725,0.00954681,0.36430079,0.42446233,7.09223567,0.63175007,5.89901581,0.09667676,0.86270270
-3.01650825,14.41247123,0.00866411,0.36630185,0.42993588,7.16917036,0.63627618,5.96497833,0.09634205,0.86266886
-3.01050525,14.53448914,0.00784594,0.36658048,0.43419204,7.24292090,0.63877289,6.01750794,0.09579742,0.86002969
-3.00450225,14.63621643,0.00709581,0.36518774,0.43717933,7.31300830,0.63922331,6.05696068,0.09507037,0.85475951
-2.99849925,14.71775531,0.00641571,0.36220461,0.43886076,7.37892689,0.63764443,6.08385888,0.09419090,0.84687519
-2.99249625,14.77936022,0.00580632,0.35773878,0.43921461,7.44014093,0.63408549,6.09885271,0.09319026,0.83643656
-2.98649325,14.82139372,0.00526707,0.35192064,0.43823496,7.49608403,0.62862543,6.10268085,0.09209976,0.82354526
-2.98049025,14.84428567,0.00479637,0.34489869,0.43593176,7.54616211,0.62136940,6.09613279,0.09094960,0.80834247
-2.97448724,14.84849824,0.00439175,0.33683449,0.43233065,7.58976020,0.61244477,6.08001433,0.08976771,0.79100522
-2.96848424,14.83449864,0.00405006,0.32789756,0.42747235,7.62625289,0.60199652,6.05511813,0.08857881,0.77174171
-2.96248124,14.80274038,0.00376760,0.31826019,0.42141184,7.65501812,0.59018246,6.02220027,0.08740358,0.75078562
-2.95647824,14.75365371,0.00354034,0.30809257,0.41421713,7.67545355,0.57716832,5.98196346,0.08625810,0.72838976
-2.95047524,14.68764456,0.00336400,0.29755834,0.40596787,7.68699463,0.56312307,5.93504711,0.08515344,0.70481934
-2.94447224,14.60510105,0.00323423,0.28681071,0.39675366,7.68913312,0.54821449,5.88202393,0.08409556,0.68034497
-2.93846923,14.50640609,0.00314670,0.27598923,0.38667231,7.68143519,0.53260520,5.82340235,0.08308540,0.65523588
-2.93246623,14.39195417,0.00309718,0.26521738,0.37582791,7.66355764,0.51644939,5.75963377,0.08211922,0.62975340
-2.92646323,14.26217039,0.00308163,0.25460100,0.36432895,7.63526158,0.49989021,5.69112340,0.08118906,0.60414517
-2.92046023,14.11752967,0.00309626,0.24422741,0.35228635,7.59642244,0.48305788,5.61824336,0.08028345,0.57864012
-2.91445723,13.95857445,0.00313754,0.23416542,0.33981165,7.54703609,0.46606870,5.54134678,0.07938816,0.55344437
-2.90845423,13.78592932,0.00320225,0.22446597,0.32701522,7.48722049,0.44902469,5.46078155,0.07848709,0.52873835
-2.90245123,13.60031146,0.00328749,0.21516336,0.31400470,7.41721316,0.43201399,5.37690280,0.07756312,0.50467498
-2.89644822,13.40253637,0.00339068,0.20627700,0.30088357,7.33736466,0.41511193,5.29008308,0.07659904,0.48137896
-2.89044522,13.19351856,0.00350954,0.19781347,0.28774984,7.24812868,0.39838249,5.20071993,0.07557837,0.45894730
-2.88444222,12.97426765,0.00364213,0.18976885,0.27469513,7.15004960,0.38188027,5.10924029,0.07448616,0.43745063
-2.87843922,12.74588042,0.00378677,0.18213110,0.26180375,7.04374846,0.36565256,5.01610191,0.07330961,0.41693562
-2.87243622,12.50952981,0.00394210,0.17488238,0.24915220,6.92990819,0.34974163,4.92179183,0.07203869,0.39742785
-2.86643322,12.26645208,0.00410699,0.16800135,0.23680873,6.80925942,0.33418694,4.82682249,0.07066648,0.37893539
-2.86043022,12.01793323,0.00428059,0.16146507,0.22483326,6.68256741,0.31902721,4.73172583,0.06918951,0.36145258
-2.85442721,11.76529595,0.00446224,0.15525077,0.21327736,6.55062124,0.30430221,4.63704616,0.06760785,0.34496400
-2.84842421,11.50988808,0.00465152,0.14933720,0.20218459,6.41422551,0.29005425,4.54333234,0.06592512,0.32944838
-2.84242121,11.25307336,0.00484813,0.14370562,0.19159089,6.27419510,0.27632927,4.45112994,0.06414837,0.31488230
-2.83641821,10.99622497,0.00505196,0.13834046,0.18152518,6.13135290,0.26317750,4.36097390,0.06228782,0.30124358
-2.83041521,10.74072205,0.00526295,0.13322965,0.17201013,5.98653044,0.25065372,4.27338213,0.06035655,0.28851418
-2.82441221,10.48794894,0.00548113,0.12836462,0.16306302,5.84057079,0.23881702,4.18885036,0.05837006,0.27668263
-2.81840920,10.23929681,0.00570652,0.12374007,0.15469665,5.69433327,0.22773030,4.10784834,0.05634579,0.26574583
-2.81240620,9.99616682,0.00593907,0.11935356,0.14692034,5.54869904,0.21745931,4.03081758,0.05430266,0.25571035
-2.80640320,9.75997399,0.00617865,0.11520495,0.13974095,5.40457682,0.20807153,3.95817038,0.05226052,0.24659303
-2.80040020,9.53215090,0.00642495,0.11129576,0.13316382,5.26290765,0.19963478,3.89029007,0.05023962,0.23842115
-2.79439720,9.31415005,0.00667745,0.10762856,0.12719369,5.12466809,0.19221570,3.82753233,0.04826016,0.23123197
-2.78839420,9.10744428,0.00693534,0.10420638,0.12183552,4.99087101,0.18587821,3.77022706,0.04634187,0.22507197
-2.78239120,8.91352440,0.00719753,0.10103222,0.11709515,4.86256343,0.18068200,3.71868093,0.04450356,0.21999562
-2.77638819,8.73389366,0.00746261,0.09810861,0.11297988,4.74082114,0.17668103,3.67317996,0.04276290,0.21606386
-2.77038519,8.57005899,0.00772883,0.09543746,0.10949873,4.62674003,0.17392229,3.63399244,0.04113617,0.21334240
-2.76438219,8.42351901,0.00799415,0.09301989,0.10666271,4.52142424,0.17244461,3.60137160,0.03963814,0.21189989
-2.75837919,8.29574933,0.00825630,0.09085631,0.10448475,4.42597144,0.17227784,3.57555844,0.03828201,0.21180598
-2.75237619,8.18818586,0.00851282,0.08894663,0.10297949,4.34145599,0.17344222,3.55678443,0.03707953,0.21312932
-2.74637319,8.10220675,0.00876123,0.08729049,0.10216296,4.26891048,0.17594800,3.54527433,0.03604110,0.21593576
-2.74037019,8.03911412,0.00899910,0.08588770,0.10205200,4.20930656,0.17979541,3.54124921,0.03517595,0.22028641
-2.73436718,8.00011639,0.00922426,0.08473862,0.10266362,4.16353587,0.18497486,3.54492974,0.03449246,0.22623595
-2.72836418,7.98631208,0.00943499,0.08384463,0.10401422,4.13239183,0.19146738,3.55653986,0.03399843,0.23383103
-2.72236118,7.99867591,0.00963015,0.08320849,0.10611875,4.11655308,0.19924536,3.57631081,0.03370135,0.24310876
-2.71635818,8.03804758,0.00980945,0.08283474,0.10898982,4.11656918,0.20827340,3.60448552,0.03360874,0.25409537
-2.71035518,8.10512358,0.00997361,0.08272995,0.11263672,4.13284897,0.21850938,3.64132304,0.03372839,0.26680496
-2.70435218,8.20045212,0.01012450,0.08290283,0.11706457,4.16565211,0.22990559,3.68710283,0.03406852,0.28123848
-2.69834917,8.32443070,0.01026536,0.08336429,0.12227335,4.21508380,0.24240994,3.74212843,0.03463796,0.29738275
-2.69234617,8.47730614,0.01040083,0.08412723,0.12825710,4.28109293,0.25596718,3.80673002,0.03544611,0.31520963
-2.68634317,8.65917625,0.01053708,0.08520632,0.13500315,4.36347338,0.27052006,3.88126518,0.03650289,0.33467547
-2.68034017,8.86999237,0.01068174,0.08661746,0.14249142,4.46186856,0.28601036,3.96611742,0.03781855,0.35572056
-2.67433717,9.10956216,0.01084392,0.08837729,0.15069386,4.57577876,0.30237979,4.06169159,0.03940333,0.37826895
-2.66833417,9.37755163,0.01103405,0.09050236,0.15957405,4.70457125,0.31957073,4.16840586,0.04126711,0.40222846
-2.66233117,9.67348608,0.01126370,0.09300840,0.16908689,4.84749261,0.33752664,4.28667977,0.04341891,0.42749091
-2.65632816,9.99674913,0.01154532,0.09590940,0.17917849,5.00368316,0.35619232,4.41691802,0.04586633,0.45393275
-2.65032516,10.34657990,0.01189198,0.09921668,0.18978625,5.17219307,0.37551383,4.55949019,0.04861502,0.48141607
-2.64432216,10.72206809,0.01231697,0.10293799,0.20083913,5.35199985,0.39543812,4.71470655,0.05166804,0.50978986
-2.63831916,11.12214729,0.01283341,0.10707664,0.21225815,5.54202666,0.41591244,4.88279056,0.05502537,0.53889182
-2.63231616,11.54558708,0.01345386,0.11163071,0.22395710,5.74116135,0.43688342,5.06384899,0.05868337,0.56855048
-2.62631316,11.99098451,0.01418984,0.11659244,0.23584348,5.94827537,0.45829605,5.25784091,0.06263437,0.59858772
-2.62031016,12.45675596,0.01505145,0.12194770,0.24781976,6.16224235,0.48009244,5.46454691,0.06686642,0.62882169
-2.61430715,12.94113037,0.01604690,0.12767580,0.25978479,6.38195567,0.50221049,5.68354033,0.07136308,0.65906998
-2.60830415,13.44214501,0.01718217,0.13374936,0.27163555,6.60634434,0.52458265,5.91416229,0.07610343,0.68915303
-2.60230115,13.95764487,0.01846066,0.14013463,0.28326904,6.83438685,0.54713469,6.15550238,0.08106224,0.71889772
-2.59629815,14.48528673,0.01988298,0.14679189,0.29458445,7.06512219,0.56978474,6.40638675,0.08621026,0.74814099
-2.59029515,15.02254889,0.02144668,0.15367630,0.30548549,7.29765765,0.59244265,6.66537536,0.09151468,0.77673342
-2.58429215,15.56674718,0.02314625,0.16073879,0.31588283,7.53117300,0.61500963,6.93076958,0.09693974,0.80454258
-2.57828914,16.11505778,0.02497308,0.16792741,0.32569659,7.76492066,0.63737857,7.20063106,0.10244744,0.83145622
-2.57228614,16.66454698,0.02691555,0.17518867,0.33485892,7.99822191,0.65943473,7.47281244,0.10799837,0.85738500
-2.56628314,17.21220759,0.02895928,0.18246913,0.34331641,8.23045905,0.68105711,7.74499953,0.11355253,0.88226470
-2.56028014,17.75500143,0.03108743,0.18971706,0.35103239,8.46106391,0.70212038,8.01476439,0.11907029,0.90605796
-2.55427714,18.28990689,0.03328106,0.19688402,0.35798898,8.68950309,0.72249738,8.27962775,0.12451320,0.92875532
-2.54827414,18.81397027,0.03551962,0.20392652,0.36418874,8.91526076,0.74206208,8.53712899,0.12984487,0.95037555
-2.54227114,19.32435910,0.03778147,0.21080739,0.36965592,9.13781964,0.76069294,8.78490082,0.13503169,0.97096525
-2.53626813,19.81841559,0.04004447,0.21749704,0.37443716,9.35664146,0.77827657,9.02074598,0.14004349,0.99059770
-2.53026513,20.29370814,0.04228655,0.22397434,0.37860163,9.57114772,0.79471136,9.24271256,0.14485405,1.00937097
-2.52426213,20.74807865,0.04448630,0.23022726,0.38224043,9.78070202,0.80991115,9.44916437,0.14944145,1.02740524
-2.51825913,21.17968355,0.04662351,0.23625300,0.38546536,9.98459513,0.82380852,9.63884317,0.15378823,1.04483945
-2.51225613,21.58702663,0.04867972,0.24205778,0.38840700,10.18203367,0.83635767,9.81091940,0.15788146,1.06182737
-2.50625313,21.96898185,0.05063863,0.24765621,0.39121201,10.37213348,0.84753665,9.96502853,0.16171257,1.07853302
-2.50025013,22.32480493,0.05248646,0.25307020,0.39403992,10.55391827,0.85734885,10.10129091,0.16527706,1.09512577
-2.49424712,22.65413273,0.05421225,0.25832750,0.39705923,10.72632413,0.86582358,10.22031337,0.16857410,1.11177502
-2.48824412,22.95697002,0.05580797,0.26345997,0.40044312,10.88820996,0.87301576,10.32317173,0.17160594,1.12864478
-2.48224112,23.23366388,0.05726856,0.26850152,0.40436479,11.03837380,0.87900458,10.41137432,0.17437735,1.14588815
-2.47623812,23.48486613,0.05859194,0.27348594,0.40899258,11.17557458,0.88389139,10.48680735,0.17689489,1.16364198
-2.47023512,23.71148518,0.05977879,0.27844463,0.41448502,11.29855859,0.88779662,10.55166372,0.17916627,1.18202181
-2.46423212,23.91462863,0.06083230,0.28340435,0.42098604,11.40608960,0.89085602,10.60835785,0.18119962,1.20111727
-2.45822911,24.09553866,0.06175791,0.28838511,0.42862033,11.49698131,0.89321635,10.65942952,0.18300284,1.22098802
-2.45222611,24.25552230,0.06256287,0.29339828,0.43748915,11.57013082,0.89503066,10.70744041,0.18458303,1.24166054
-2.44622311,24.39587903,0.06325587,0.29844494,0.44766664,11.62455139,0.89645335,10.75486715,0.18594594,1.26312568
-2.44022011,24.51782813,0.06384657,0.30351472,0.45919677,11.65940307,0.89763515,10.80399520,0.18709559,1.28533726
-2.43421711,24.62243834,0.06434521,0.30858489,0.47209103,11.67401950,0.89871829,10.85681747,0.18803393,1.30821158
-2.42821411,24.71056221,0.06476217,0.31362007,0.48632682,11.66792974,0.89983194,10.91494176,0.18876072,1.33162809
-2.42221111,24.78277757,0.06510761,0.31857234,0.50184676,11.64087382,0.90108811,10.97951069,0.18927339,1.35543104
-2.41620810,24.83933827,0.06539110,0.32338181,0.51855884,11.59281138,0.90257802,11.05113716,0.18956717,1.37943217
-2.41020510,24.88013616,0.06562138,0.32797769,0.53633735,11.52392291,0.90436923,11.12985807,0.18963525,1.40341436
-2.40420210,24.90467610,0.06580610,0.33227976,0.55502468,11.43460362,0.90650341,11.21510816,0.18946910,1.42713610
-2.39819910,24.91206535,0.06595170,0.33620024,0.57443388,11.32545034,0.90899480,11.30571532,0.18905887,1.45033665
-2.39219610,24.90101837,0.06606326,0.33964600,0.59435197,11.19724225,0.91182959,11.39991766,0.18839391,1.47274179
-2.38619310,24.86987782,0.06614450,0.34252097,0.61454387,11.05091651,0.91496598,11.49540221,0.18746340,1.49406998
-2.38019010,24.81665176,0.06619775,0.34472883,0.63475688,10.88754028,0.91833505,11.58936409,0.18625694,1.51403863
-2.37418709,24.73906675,0.06622405,0.34617574,0.65472571,10.70828060,0.92184240,11.67858445,0.18476535,1.53237047
-2.36818409,24.63463597,0.06622321,0.34677318,0.67417783,10.51437372,0.92537061,11.75952465,0.18298134,1.54879972
-2.36218109,24.50074071,0.06619396,0.34644067,0.69283906,10.30709552,0.92878227,11.82843376,0.18090027,1.56307786
-2.35617809,24.33472308,0.06613412,0.34510844,0.71043936,10.08773429,0.93192380,11.88146575,0.17852084,1.57497895
-2.35017509,24.13398722,0.06604072,0.34271986,0.72671856,9.85756720,0.93462984,11.91480255,0.17584577,1.58430429
-2.34417209,23.89610569,0.06591024,0.33923359,0.74143207,9.61784116,0.93672809,11.92477879,0.17288231,1.59088624
-2.33816908,23.61892729,0.06573878,0.33462539,0.75435617,9.36975864,0.93804464,11.90800399,0.16964270,1.59459125
-2.33216608,23.30068217,0.06552222,0.32888950,0.76529305,9.11446858,0.93840954,11.86147788,0.16614444,1.59532202
-2.32616308,22.94008029,0.06525646,0.32203959,0.77407518,8.85306220,0.93766244,11.78269495,0.16241040,1.59301862
-2.32016008,22.53639888,0.06493755,0.31410909,0.78056913,8.58657310,0.93565830,11.66973451,0.15846878,1.58765885
-2.31415708,22.08955513,0.06456185,0.30515112,0.78467851,8.31598101,0.93227273,11.52133299,0.15435277,1.57925772
-2.30815408,21.60016079,0.06412622,0.29523773,0.78634609,8.04221813,0.92740695,11.33693604,0.15010016,1.56786609
-2.30215108,21.06955591,0.06362808,0.28445865,0.78555499,7.76617716,0.92099213,11.11672863,0.14575262,1.55356882
-2.29614807,20.49981984,0.06306558,0.27291955,0.78232883,7.48871989,0.91299280,10.86164198,0.14135485,1.53648228
-2.29014507,19.89375861,0.06243764,0.26073975,0.77673094,7.21068543,0.90340935,10.57333746,0.13695366,1.51675150
-2.28414207,19.25486877,0.06174404,0.24804959,0.76886262,6.93289739,0.89227935,10.25416799,0.13259682,1.49454713
-2.27813907,18.58727890,0.06098546,0.23498747,0.75886045,6.65616918,0.87967757,9.90711871,0.12833193,1.47006225
-2.27213607,17.89567076,0.06016348,0.22169666,0.74689287,6.38130730,0.86571484,9.53572927,0.12420519,1.44350916
-2.26613307,17.18518340,0.05928064,0.20832201,0.73315596,6.10911216,0.85053550,9.14400088,0.12026030,1.41511640
-2.26013007,16.46130373,0.05834036,0.19500669,0.71786884,5.84037673,0.83431376,8.73629173,0.11653731,1.38512583
-2.25412706,15.72974818,0.05734695,0.18188904,0.70126855,5.57588303,0.81724900,8.31720488,0.11307169,1.35379011
-2.24812406,14.99633989,0.05630560,0.16909968,0.68360484,5.31639695,0.79956010,7.89147285,0.10989354,1.32137043
-2.24212106,14.26688641,0.05522230,0.15675892,0.66513487,5.06266183,0.78147932,7.46384332,0.10702696,1.28813451
-2.23611806,13.54706249,0.05410380,0.14497468,0.64611816,4.81539134,0.76324573,7.03896989,0.10448965,1.25435505
-2.23011506,12.84230227,0.05295759,0.13384079,0.62681175,4.57526208,0.74509863,6.62131191,0.10229286,1.22030836
-2.22411206,12.15770469,0.05179187,0.12343594,0.60746591,4.34290664,0.72727130,6.21504649,0.10044143,1.18627332
-2.21810905,11.49795507,0.05061547,0.11382306,0.58832038,4.11890723,0.70998524,5.82399558,0.09893421,1.15253059
-2.21210605,10.86726509,0.04943790,0.10504936,0.56960136,3.90379054,0.69344531,5.45156979,0.09776466,1.11936193
-2.20610305,10.26933247,0.04826929,0.09714680,0.55151910,3.69802378,0.67783591,5.10073025,0.09692168,1.08704972
-2.20010005,9.70732039,0.04712040,0.09013309,0.53426631,3.50201227,0.66331830,4.77396869,0.09639069,1.05587652
-2.19409705,9.18385626,0.04600264,0.08401302,0.51801726,3.31609838,0.65002928,4.47330520,0.09615475,1.02612456
-2.18809405,8.70104803,0.04492808,0.07878018,0.50292751,3.14056191,0.63808106,4.20030228,0.09619588,0.99807526
-2.18209105,8.26051564,0.04390944,0.07441881,0.48913419,2.97562153,0.62756233,3.95609317,0.09649644,0.97200848
-2.17608804,7.86343460,0.04296011,0.07090586,0.47675674,2.82143722,0.61854033,3.74142188,0.09704042,0.94820155
-2.17008504,7.51058817,0.04209407,0.06821295,0.46589784,2.67811322,0.61106371,3.55669176,0.09781482,0.92692791
-2.16408204,7.20242409,0.04132589,0.06630835,0.45664456,2.54570128,0.60516577,3.40201934,0.09881079,0.90845523
-2.15807904,6.93911213,0.04067060,0.06515874,0.44906935,2.42420375,0.60086799,3.27729016,0.10002466,0.89304309
-2.15207604,6.72059849,0.04014352,0.06473073,0.44323093,2.31357627,0.59818320,3.18221306,0.10145877,0.88093977
-2.14607304,6.54665367,0.03976006,0.06499205,0.43917478,2.21372967,0.59711837,3.11637008,0.10312193,0.87237855
-2.14007004,6.41691076,0.03953541,0.06591239,0.43693319,2.12453093,0.59767651,3.07925921,0.10502972,0.86757304
-2.13406703,6.33089203,0.03948424,0.06746390,0.43652485,2.04580310,0.59985763,3.07032796,0.10720426,0.86671192
-2.12806403,6.28802230,0.03962020,0.06962122,0.43795388,1.97732395,0.60365844,3.08899625,0.10967380,0.86995288
-2.12206103,6.28762857,0.03995550,0.07236124,0.44120844,1.91882368,0.60907094,3.13466792,0.11247176,0.87741616
-2.11605803,6.32892641,0.04050038,0.07566247,0.44625888,1.86998163,0.61607982,3.20673067,0.11563557,0.88917760
-2.11005503,6.41099420,0.04126251,0.07950414,0.45305571,1.83042255,0.62465886,3.30454524,0.11920505,0.90526178
-2.10405203,6.53273754,0.04224649,0.08386508,0.46152745,1.79971247,0.63476662,3.42742490,0.12322052,0.92563526
-2.09804902,6.69284637,0.04345332,0.08872255,0.47157867,1.77735496,0.64634170,3.57460724,0.12772072,0.95020053
-2.09204602,6.88974827,0.04487987,0.09405087,0.48308830,1.76278808,0.65929799,3.74522027,0.13274050,0.97879088
-2.08604302,7.12156131,0.04651859,0.09982028,0.49590861,1.75538254,0.67352027,3.93824542,0.13830841,1.01116672
-2.08004002,7.38605031,0.04835717,0.10599581,0.50986493,1.75444159,0.68886062,4.15248010,0.14444433,1.04701348
-2.07403702,7.68058979,0.05037846,0.11253636,0.52475626,1.75920301,0.70513602,4.38650225,0.15115718,1.08594173
-2.06803402,8.00213699,0.05256049,0.11939415,0.54035700,1.76884349,0.72212736,4.63863951,0.15844286,1.12748935
-2.06203102,8.34721754,0.05487675,0.12651445,0.55641974,1.78248565,0.73958029,4.90694510,0.16628243,1.17112629
-2.05602801,8.71192577,0.05729652,0.13383565,0.57267914,1.79920752,0.75720777,5.18918225,0.17464078,1.21626162
-2.05002501,9.09194116,0.05978553,0.14128977,0.58885684,1.81805469,0.77469456,5.48281858,0.18346577,1.26225298
-2.04402201,9.48256110,0.06230664,0.14880336,0.60466710,1.83805449,0.79170349,5.78503135,0.19268792,1.30841816
-2.03801901,9.87875011,0.06482076,0.15629874,0.61982327,1.85823204,0.80788314,6.09272405,0.20222077,1.35404855
-2.03201601,10.27520413,0.06728781,0.16369553,0.63404439,1.87762754,0.82287688,6.40255427,0.21196191,1.39842392
-2.02601301,10.66642856,0.06966777,0.17091252,0.64706207,1.89531415,0.83633265,6.71097240,0.22179465,1.44082828
-2.02001001,11.04682757,0.07192171,0.17786965,0.65862711,1.91041590,0.84791310,7.01427019,0.23159046,1.48056610
-2.01400700,11.41080222,0.07401281,0.18449008,0.66851551,1.92212483,0.85730570,7.30863811,0.24121190,1.51697838
-2.00800400,11.75285437,0.07590727,0.19070237,0.67653396,1.92971692,0.86423222,7.59022981,0.25051621,1.54945812
-2.00200100,12.06769317,0.07757519,0.19644241,0.68252410,1.93256593,0.86845725,7.85523194,0.25935926,1.57746459
-1.99599800,12.35034103,0.07899114,0.20165535,0.68636589,1.93015500,0.86979528,8.09993744,0.26759982,1.60053587
-1.98999500,12.59623582,0.08013472,0.20629709,0.68797956,1.92208538,0.86811615,8.32082019,0.27510399,1.61829947
-1.98399200,12.80132631,0.08099083,0.21033558,0.68732646,1.90808220,0.86334862,8.51460871,0.28174955,1.63048048
-1.97798899,12.96215789,0.08154978,0.21375162,0.68440858,1.88799704,0.85548188,8.67835698,0.28743013,1.63690721
-1.97198599,13.07594621,0.08180720,0.21653928,0.67926700,1.86180749,0.84456521,8.80950998,0.29205895,1.63751405
-1.96598299,13.14063628,0.08176383,0.21870581,0.67197934,1.82961363,0.83070557,8.90596202,0.29557195,1.63234167
-1.95997999,13.15494548,0.08142513,0.22027115,0.66265636,1.79163179,0.81406366,8.96610594,0.29793023,1.62153444
-1.95397699,13.11838889,0.08080080,0.22126691,0.65143801,1.74818591,0.79484837,8.98887148,0.29912161,1.60533531
-1.94797399,13.03128623,0.07990424,0.22173499,0.63848905,1.69969683,0.77331018,8.97375143,0.29916119,1.58407834
-1.94197099,12.89475014,0.07875193,0.22172580,0.62399442,1.64666996,0.74973367,8.92081458,0.29809097,1.55817909
-1.93596798,12.71065591,0.07736289,0.22129626,0.60815468,1.58968187,0.72442959,8.83070482,0.29597842,1.52812324
-1.92996498,12.48159382,0.07575805,0.22050751,0.59118154,1.52936607,0.69772679,8.70462631,0.29291418,1.49445377
-1.92396198,12.21080527,0.07395976,0.21942259,0.57329374,1.46639872,0.66996432,8.54431504,0.28900885,1.45775712
-1.91795898,11.90210508,0.07199131,0.21810407,0.55471329,1.40148438,0.64148398,8.35199772,0.28438918,1.41864864
-1.91195598,11.55979230,0.06987653,0.21661179,0.53566217,1.33534256,0.61262359,8.13033928,0.27919370,1.37775797
-1.90595298,11.18855270,0.06763943,0.21500083,0.51635959,1.26869509,0.58371111,7.88238087,0.27356816,1.33571463
-1.89994997,10.79335617,0.06530397,0.21331975,0.49701976,1.20225486,0.55505981,7.61147044,0.26766079,1.29313423
-1.89394697,10.37935253,0.06289384,0.21160915,0.47785014,1.13671608,0.52696448,7.32118845,0.26161793,1.25060592
-1.88794397,9.95176937,0.06043224,0.20990083,0.45905025,1.07274619,0.49969877,7.01527113,0.25557988,1.20868127
-1.88194097,9.51581493,0.05794183,0.20821724,0.44081090,1.01097964,0.47351363,6.69753397,0.24967747,1.16786503
-1.87593797,9.07658935,0.05544458,0.20657160,0.42331377,0.95201345,0.44863670,6.37179793,0.24402932,1.12860807
-1.86993497,8.63900642,0.05296166,0.20496841,0.40673141,0.89640452,0.42527273,6.04182048,0.23873993,1.09130260
-1.86393197,8.20772782,0.05051342,0.20340452,0.39122738,0.84466854,0.40360465,5.71123342,0.23389871,1.05627990
-1.85792896,7.78711085,0.04811929,0.20187055,0.37695666,0.79728026,0.38379536,5.38348884,0.22957985,1.02381050
-1.85192596,7.38116987,0.04579771,0.20035272,0.36406602,0.75467478,0.36598992,5.06181417,0.22584301,0.99410664
-1.84592296,6.99355107,0.04356609,0.19883486,0.35269450,0.71724959,0.35031801,4.74917669,0.22273469,0.96732696
-1.83991996,6.62751925,0.04144076,0.19730063,0.34297370,0.68536673,0.33689648,4.44825740,0.22029015,0.94358286
-1.83391696,6.28595472,0.03943692,0.19573569,0.33502786,0.65935490,0.32583175,4.16143372,0.21853561,0.92294631
-1.82791396,5.97135809,0.03756863,0.19412981,0.32897366,0.63951084,0.31722198,3.89077006,0.21749061,0.90545837
-1.82191096,5.68586036,0.03584879,0.19247874,0.32491968,0.62609969,0.31115872,3.63801508,0.21717019,0.89113808
-1.81590795,5.43123557,0.03428915,0.19078575,0.32296533,0.61935397,0.30772804,3.40460426,0.21758680,0.87999104
-1.80990495,5.20891350,0.03290029,0.18906276,0.32319942,0.61947091,0.30701092,3.19166642,0.21875171,0.87201706
-1.80390195,5.01999031,0.03169166,0.18733096,0.32569814,0.62660798,0.30908296,3.00003279,0.22067572,0.86721647
-1.79789895,4.86523532,0.03067155,0.18562095,0.33052265,0.64087658,0.31401318,2.83024756,0.22336920,0.86559465
-1.79189595,4.74509298,0.02984712,0.18397224,0.33771625,0.66233416,0.32186218,2.68257895,0.22684134,0.86716447
-1.78589295,4.65967957,0.02922436,0.18243235,0.34730122,0.69097492,0.33267946,2.55703023,0.23109871,0.87194636
-1.77988994,4.60877523,0.02880805,0.18105533,0.35927553,0.72671962,0.34650023,2.45335027,0.23614318,0.87996622
-1.77388694,4.59181218,0.02860168,0.17989988,0.37360956,0.76940512,0.36334160,2.37104391,0.24196936,0.89125113
-1.76788394,4.60786111,0.02860737,0.17902717,0.39024296,0.81877422,0.38319855,2.30938214,0.24856184,0.90582313
-1.76188094,4.65561770,0.02882574,0.17849838,0.40908191,0.87446673,0.40603964,2.26741283,0.25589230,0.92369165
-1.75587794,4.73339195,0.02925579,0.17837222,0.42999697,0.93601236,0.43180291,2.24397267,0.26391693,0.94484487
