energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.90395198,3.26174828,0.05444190,0.30610567,0.42432404,0.31980050,0.09520731,1.49331513,1.62106739,0.75526425
-5.89794897,3.39381926,0.05680231,0.31237115,0.43240003,0.33685465,0.10129937,1.56364947,1.66651662,0.77383838
-5.89194597,3.54302890,0.05911911,0.32088537,0.44638915,0.35727247,0.10790910,1.64326548,1.71531657,0.79351126
-5.88594297,3.70681238,0.06134863,0.33130794,0.46589487,0.38094540,0.11497351,1.73108052,1.76610460,0.81358916
-5.87993997,3.88261230,0.06345007,0.34330879,0.49049651,0.40774239,0.12242434,1.82597492,1.81762880,0.83343637
-5.87393697,4.06791099,0.06538620,0.35657366,0.51975082,0.43750775,0.13018845,1.92680214,1.86877711,0.85248904
-5.86793397,4.26025483,0.06712396,0.37080862,0.55319264,0.47005843,0.13818826,2.03239647,1.91860073,0.87026561
-5.86193097,4.45727119,0.06863495,0.38574338,0.59033476,0.50518077,0.14634199,2.14157843,1.96633135,0.88637370
-5.85592796,4.65667872,0.06989575,0.40113384,0.63066734,0.54262711,0.15456401,2.25315850,2.01139223,0.90051346
-5.84992496,4.85629205,0.07088809,0.41676355,0.67365728,0.58211256,0.16276514,2.36593963,2.05340290,0.91247757
-5.84392196,5.05402239,0.07159893,0.43244455,0.71874782,0.62331216,0.17085317,2.47871928,2.09217775,0.92214809
-5.83791896,5.24787534,0.07202038,0.44801734,0.76535883,0.66585893,0.17873330,2.59029168,2.12771863,0.92949061
-5.83191596,5.43594755,0.07214953,0.46335033,0.81288796,0.70934305,0.18630898,2.69945093,2.16020187,0.93454611
-5.82591296,5.61642346,0.07198822,0.47833866,0.86071304,0.75331255,0.19348279,2.80499563,2.18996013,0.93742102
-5.81990995,5.78757358,0.07154265,0.49290258,0.90819588,0.79727572,0.20015762,2.90573547,2.21745959,0.93827604
-5.81390695,5.94775512,0.07082304,0.50698537,0.95468757,0.84070548,0.20623811,3.00050009,2.24327312,0.93731424
-5.80790395,6.09541581,0.06984320,0.52055086,0.99953541,0.88304574,0.21163222,3.08815050,2.26805014,0.93476900
-5.80190095,6.22910117,0.06862002,0.53358066,1.04209135,0.92371980,0.21625303,3.16759280,2.29248394,0.93089211
-5.79589795,6.34746525,0.06717307,0.54607108,1.08172175,0.96214062,0.22002074,3.23779409,2.31727744,0.92594265
-5.78989495,6.44928437,0.06552407,0.55802985,1.11781836,0.99772276,0.22286460,3.29780000,2.34310828,0.92017671
-5.78389195,6.53347340,0.06369647,0.56947265,1.14981002,1.02989560,0.22472488,3.34675327,2.37059447,0.91383852
-5.77788894,6.59910336,0.06171497,0.58041970,1.17717484,1.05811737,0.22555481,3.38391252,2.40026153,0.90715284
-5.77188594,6.64541954,0.05960510,0.59089226,1.19945223,1.08188959,0.22532214,3.40867041,2.43251264,0.90031898
-5.76588294,6.67185879,0.05739279,0.60090940,1.21625447,1.10077117,0.22401053,3.42057024,2.46760268,0.89350636
-5.75987994,6.67806497,0.05510400,0.61048503,1.22727713,1.11439172,0.22162052,3.41932010,2.50561761,0.88685164
-5.75387694,6.66390143,0.05276434,0.61962541,1.23230800,1.12246339,0.21817002,3.40480385,2.54646003,0.88045732
-5.74787394,6.62945966,0.05039873,0.62832720,1.23123395,1.12479081,0.21369435,3.37708820,2.58984197,0.87439185
-5.74187094,6.57506359,0.04803112,0.63657625,1.22404542,1.12127844,0.20824568,3.33642539,2.63528550,0.86869095
-5.73586793,6.50126898,0.04568414,0.64434711,1.21083823,1.11193527,0.20189203,3.28325132,2.68213154,0.86336021
-5.72986493,6.40885784,0.04337892,0.65160346,1.19181245,1.09687636,0.19471570,3.21817888,2.72955677,0.85837855
-5.72386193,6.29882806,0.04113486,0.65829937,1.16726838,1.07632125,0.18681133,3.14198680,2.77659843,0.85370267
-5.71785893,6.17237848,0.03896942,0.66438128,1.13759954,1.05058921,0.17828351,3.05560436,2.82218600,0.84927201
-5.71185593,6.03088991,0.03689799,0.66979083,1.10328301,1.02009157,0.16924417,2.96009233,2.86517861,0.84501413
-5.70585293,5.87590285,0.03493383,0.67446812,1.06486733,0.98532134,0.15980983,2.85662112,2.90440675,0.84085034
-5.69984992,5.70909236,0.03308792,0.67835538,1.02295839,0.94684063,0.15009867,2.74644664,2.93871620,0.83670121
-5.69384692,5.53224106,0.03136900,0.68140075,0.97820381,0.90526633,0.14022783,2.63088493,2.96701231,0.83249177
-5.68784392,5.34721073,0.02978358,0.68356196,0.93127640,0.86125459,0.13031066,2.51128618,2.98830242,0.82815622
-5.68184092,5.15591337,0.02833592,0.68480957,0.88285727,0.81548479,0.12045441,2.38900918,3.00173445,0.82364189
-5.67583792,4.96028213,0.02702819,0.68512975,0.83361915,0.76864343,0.11075813,2.26539679,3.00662963,0.81891235
-5.66983492,4.76224287,0.02586052,0.68452617,0.78421071,0.72140872,0.10131096,2.14175312,3.00250801,0.81394940
-5.66383192,4.56368675,0.02483115,0.68302107,0.73524208,0.67443617,0.09219089,2.01932292,2.98910539,0.80875414
-5.65782891,4.36644425,0.02393665,0.68065537,0.68727242,0.62834575,0.08346392,1.89927369,2.96638111,0.80334689
-5.65182591,4.17226124,0.02317202,0.67748781,0.64079963,0.58371084,0.07518359,1.78268062,2.93451656,0.79776617
-5.64582291,3.98277738,0.02253097,0.67359329,0.59625258,0.54104930,0.06739107,1.67051469,2.89390477,0.79206690
-5.63981991,3.79950721,0.02200613,0.66906049,0.55398609,0.50081669,0.06011540,1.56363379,2.84513198,0.78631791
-5.63381691,3.62382440,0.02158932,0.66398890,0.51427853,0.46340169,0.05337427,1.46277693,2.78895249,0.78059918
-5.62781391,3.45694936,0.02127178,0.65848572,0.47733210,0.42912363,0.04717487,1.36856133,2.72625854,0.77499885
-5.62181091,3.29994043,0.02104445,0.65266253,0.44327562,0.39823196,0.04151505,1.28148213,2.65804687,0.76961052
-5.61580790,3.15368884,0.02089830,0.64663224,0.41216937,0.37090740,0.03638455,1.20191449,2.58538410,0.76453077
-5.60980490,3.01891737,0.02082455,0.64050634,0.38401184,0.34726463,0.03176636,1.13011767,2.50937253,0.75985735
-5.60380190,2.89618262,0.02081494,0.63439255,0.35874790,0.32735593,0.02763805,1.06624094,2.43111823,0.75568805
-5.59779890,2.78588058,0.02086205,0.62839317,0.33627790,0.31117583,0.02397310,1.01033062,2.35170262,0.75212018
-5.59179590,2.68825514,0.02095941,0.62260385,0.31646726,0.29866619,0.02074211,0.96233827,2.27215856,0.74925091
-5.58579290,2.60340883,0.02110180,0.61711286,0.29915618,0.28972157,0.01791402,0.92212940,2.19345159,0.74717799
-5.57978989,2.53131538,0.02128529,0.61200086,0.28416898,0.28419468,0.01545707,0.88949257,2.11646643,0.74600104
-5.57378689,2.47183321,0.02150740,0.60734078,0.27132265,0.28190165,0.01333972,0.86414851,2.04199853,0.74582284
-5.56778389,2.42471921,0.02176704,0.60319785,0.26043447,0.28262709,0.01153139,0.84575908,1.97075024,0.74675071
-5.56178089,2.38964221,0.02206450,0.59962957,0.25132835,0.28612888,0.01000307,0.83393588,1.90333072,0.74889735
-5.55577789,2.36619550,0.02240134,0.59668544,0.24383970,0.29214250,0.00872774,0.82824844,1.84025874,0.75238124
-5.54977489,2.35390801,0.02278015,0.59440643,0.23781895,0.30038519,0.00768074,0.82823185,1.78196741,0.75732624
-5.54377189,2.35225395,0.02320434,0.59282409,0.23313347,0.31055981,0.00683990,0.83339393,1.72880997,0.76386015
-5.53776888,2.36066073,0.02367782,0.59195940,0.22966831,0.32235842,0.00618569,0.84322187,1.68106565,0.77211251
-5.53176588,2.37851536,0.02420466,0.59182141,0.22732553,0.33546599,0.00570116,0.85718851,1.63894523,0.78221123
-5.52576288,2.40516954,0.02478874,0.59240580,0.22602267,0.34956386,0.00537183,0.87475829,1.60259568,0.79427846
-5.51975988,2.43994387,0.02543337,0.59369363,0.22569036,0.36433344,0.00518555,0.89539305,1.57210376,0.80842577
-5.51375688,2.48213155,0.02614093,0.59565036,0.22626948,0.37945994,0.00513223,0.91855764,1.54749854,0.82474874
-5.50775388,2.53100220,0.02691259,0.59822549,0.22770799,0.39463622,0.00520354,0.94372554,1.52875312,0.84332141
-5.50175088,2.58580612,0.02774802,0.60135293,0.22995782,0.40956677,0.00539267,0.97038450,1.51578577,0.86419079
-5.49574787,2.64577950,0.02864518,0.60495226,0.23297195,0.42397173,0.00569388,0.99804219,1.50846099,0.88737161
-5.48974487,2.71015076,0.02960023,0.60893096,0.23670188,0.43759092,0.00610225,1.02623173,1.50659086,0.91284184
-5.48374187,2.77814827,0.03060748,0.61318766,0.24109567,0.45018767,0.00661328,1.05451722,1.50993716,0.94053901
-5.47773887,2.84900941,0.03165945,0.61761630,0.24609665,0.46155245,0.00722257,1.08249893,1.51821463,0.97035766
-5.47173587,2.92199071,0.03274699,0.62211104,0.25164279,0.47150606,0.00792552,1.10981817,1.53109552,1.00214810
-5.46573287,2.99637904,0.03385953,0.62657183,0.25766679,0.47990238,0.00871704,1.13616158,1.54821578,1.03571661
-5.45972986,3.07150316,0.03498536,0.63091009,0.26409681,0.48663036,0.00959135,1.16126472,1.56918263,1.07082710
-5.45372686,3.14674550,0.03611199,0.63505454,0.27085781,0.49161537,0.01054177,1.18491481,1.59358361,1.10720439
-5.44772386,3.22155337,0.03722654,0.63895648,0.27787332,0.49481969,0.01156063,1.20695249,1.62099674,1.14453893
-5.44172086,3.29544933,0.03831613,0.64259450,0.28506758,0.49624216,0.01263921,1.22727255,1.65100147,1.18249305
-5.43571786,3.36804011,0.03936837,0.64597806,0.29236781,0.49591701,0.01376774,1.24582351,1.68319004,1.22070842
-5.42971486,3.43902377,0.04037169,0.64914985,0.29970659,0.49391185,0.01493550,1.26260618,1.71717865,1.25881477
-5.42371186,3.50819473,0.04131580,0.65218671,0.30702412,0.49032494,0.01613093,1.27767106,1.75261814,1.29643941
-5.41770885,3.57544626,0.04219195,0.65519883,0.31427021,0.48528182,0.01734185,1.29111490,1.78920348,1.33321737
-5.41170585,3.64077056,0.04299325,0.65832748,0.32140595,0.47893146,0.01855567,1.30307630,1.82668174,1.36880185
-5.40570285,3.70425602,0.04371486,0.66174109,0.32840497,0.47144197,0.01975967,1.31373065,1.86485809,1.40287453
-5.39969985,3.76608190,0.04435410,0.66562985,0.33525413,0.46299612,0.02094131,1.32328455,1.90359946,1.43515542
-5.39369685,3.82651040,0.04491045,0.67019920,0.34195370,0.45378681,0.02208850,1.33196976,1.94283572,1.46541175
-5.38769385,3.88587623,0.04538557,0.67566226,0.34851703,0.44401247,0.02318991,1.34003695,1.98255810,1.49346557
-5.38169085,3.94457415,0.04578310,0.68223172,0.35496962,0.43387282,0.02423523,1.34774943,2.02281493,1.51919967
-5.37568784,4.00304451,0.04610842,0.69011140,0.36134776,0.42356473,0.02521540,1.35537681,2.06370487,1.54256150
-5.36968484,4.06175751,0.04636844,0.69948802,0.36769672,0.41327861,0.02612279,1.36318901,2.10536762,1.56356481
-5.36368184,4.12119637,0.04657115,0.71052332,0.37406873,0.40319522,0.02695140,1.37145048,2.14797286,1.58228898
-5.35767884,4.18184029,0.04672531,0.72334719,0.38052065,0.39348299,0.02769683,1.38041491,2.19170751,1.59887587
-5.35167584,4.24414761,0.04683998,0.73805184,0.38711161,0.38429593,0.02835644,1.39032047,2.23676223,1.61352446
-5.34567284,4.30853988,0.04692411,0.75468755,0.39390080,0.37577219,0.02892922,1.40138569,2.28331755,1.62648333
-5.33966983,4.37538771,0.04698615,0.77326000,0.40094524,0.36803320,0.02941578,1.41380606,2.33153062,1.63804148
-5.33366683,4.44499882,0.04703363,0.79372946,0.40829807,0.36118347,0.02981824,1.42775140,2.38152304,1.64851780
-5.32766383,4.51760913,0.04707288,0.81601189,0.41600705,0.35531102,0.03014009,1.44336413,2.43337065,1.65824979
-5.32166083,4.59337722,0.04710871,0.83998191,0.42411364,0.35048841,0.03038605,1.46075834,2.48709585,1.66758210
-5.31565783,4.67238267,0.04714430,0.86547752,0.43265253,0.34677432,0.03056197,1.48001983,2.54266291,1.67685526
-5.30965483,4.75462823,0.04718104,0.89230648,0.44165172,0.34421567,0.03067465,1.50120689,2.59997664,1.68639538
-5.30365183,4.84004604,0.04721859,0.92025395,0.45113307,0.34285010,0.03073174,1.52435194,2.65888462,1.69650503
-5.29764882,4.92850723,0.04725493,0.94909115,0.46111337,0.34270883,0.03074169,1.54946376,2.71918286,1.70745583
-5.29164582,5.01983458,0.04728659,0.97858464,0.47160571,0.34381964,0.03071363,1.57653029,2.78062466,1.71948278
-5.28564282,5.11381748,0.04730887,1.00850572,0.48262116,0.34620992,0.03065740,1.60552176,2.84293217,1.73278052
-5.27963982,5.21022789,0.04731625,1.03863948,0.49417055,0.34990963,0.03058346,1.63639391,2.90580998,1.74750149
-5.27363682,5.30883660,0.04730270,1.06879319,0.50626627,0.35495391,0.03050297,1.66909120,2.96895983,1.76375571
-5.26763382,5.40942828,0.04726214,1.09880327,0.51892393,0.36138532,0.03042770,1.70354972,3.03209562,1.78161187
-5.26163082,5.51181434,0.04718888,1.12854083,0.53216364,0.36925534,0.03037010,1.73969961,3.09495755,1.80109950
-5.25562781,5.61584244,0.04707800,1.15791506,0.54601099,0.37862528,0.03034321,1.77746683,3.15732456,1.82221168
-5.24962481,5.72140193,0.04692581,1.18687452,0.56049740,0.38956616,0.03036066,1.81677427,3.21902404,1.84490788
-5.24362181,5.82842433,0.04673009,1.21540608,0.57565986,0.40215777,0.03043653,1.85754197,3.27993809,1.86911662
-5.23761881,5.93687893,0.04649049,1.24353140,0.59154002,0.41648672,0.03058520,1.89968660,3.34000587,1.89473765
-5.23161581,6.04676325,0.04620861,1.27130131,0.60818259,0.43264361,0.03082120,1.94312018,3.39922148,1.92164332
-5.22561281,6.15808893,0.04588819,1.29878810,0.62563298,0.45071926,0.03115890,1.98774826,3.45762766,1.94967920
-5.21960980,6.27086393,0.04553510,1.32607624,0.64393440,0.47080033,0.03161228,2.03346764,3.51530529,1.97866390
-5.21360680,6.38507185,0.04515727,1.35325187,0.66312441,0.49296434,0.03219457,2.08016389,3.57235936,2.00838829
-5.20760380,6.50065005,0.04476451,1.38039179,0.68323101,0.51727443,0.03291788,2.12770904,3.62890224,2.03861439
-5.20160080,6.61746777,0.04436830,1.40755244,0.70426854,0.54377401,0.03379288,2.17595940,3.68503508,2.06907416
-5.19559780,6.73530598,0.04398146,1.43475943,0.72623348,0.57248169,0.03482839,2.22475412,3.74082866,2.09946884
-5.18959480,6.85384038,0.04361774,1.46199846,0.74910038,0.60338657,0.03603104,2.27391430,3.79630482,2.12946897
-5.18359180,6.97262897,0.04329144,1.48920800,0.77281813,0.63644436,0.03740499,2.32324315,3.85141970,2.15871563
-5.17758879,7.09110513,0.04301694,1.51627428,0.79730678,0.67157433,0.03895167,2.37252703,3.90604992,2.18682324
-5.17158579,7.20857719,0.04280821,1.54302892,0.82245511,0.70865736,0.04066957,2.42153747,3.95998271,2.21338402
-5.16558279,7.32423459,0.04267834,1.56924952,0.84811918,0.74753521,0.04255416,2.47003419,4.01291067,2.23797429
-5.15957979,7.43716083,0.04263910,1.59466311,0.87412191,0.78801097,0.04459786,2.51776873,4.06443179,2.26016262
-5.15357679,7.54635247,0.04270048,1.61895252,0.90025393,0.82985071,0.04679009,2.56448877,4.11405468,2.27951947
-5.14757379,7.65074335,0.04287031,1.64176534,0.92627569,0.87278629,0.04911741,2.60994262,4.16120915,2.29562822
-5.14157079,7.74923279,0.04315392,1.66272500,0.95192091,0.91651904,0.05156374,2.65388372,4.20526138,2.30809686
-5.13556778,7.84071619,0.04355384,1.68144364,0.97690120,0.96072425,0.05411063,2.69607472,4.24553315,2.31657012
-5.12956478,7.92411630,0.04406959,1.69753588,1.00091194,1.00505616,0.05673762,2.73629083,4.28132411,2.32074114
-5.12356178,7.99841333,0.04469758,1.71063302,1.02363901,1.04915327,0.05942255,2.77432227,4.31193581,2.32036219
-5.11755878,8.06267237,0.04543098,1.72039691,1.04476632,1.09264362,0.06214196,2.80997536,4.33669630,2.31525383
-5.11155578,8.11606635,0.04625984,1.72653272,1.06398377,1.13514997,0.06487146,2.84307227,4.35498412,2.30531192
-5.10555278,8.15789362,0.04717114,1.72880015,1.08099540,1.17629460,0.06758609,2.87344936,4.36625017,2.29051208
-5.09954977,8.18758906,0.04814902,1.72702241,1.09552722,1.21570366,0.07026061,2.90095406,4.37003669,2.27091125
-5.09354677,8.20472852,0.04917510,1.72109277,1.10733472,1.25301096,0.07286980,2.92544065,4.36599226,2.24664630
-5.08754377,8.20902678,0.05022882,1.71097820,1.11620935,1.28786130,0.07538872,2.94676508,4.35388228,2.21792965
-5.08154077,8.20032951,0.05128794,1.69672031,1.12198409,1.31991337,0.07779287,2.96477948,4.33359468,2.18504217
-5.07553777,8.17860046,0.05232904,1.67843338,1.12453761,1.34884230,0.08005836,2.97932658,4.30514078,2.14832375
-5.06953477,8.14390535,0.05332817,1.65630005,1.12379703,1.37434213,0.08216207,2.99023496,4.26865163,2.10816201
-5.06353177,8.09639405,0.05426141,1.63056468,1.11973926,1.39612837,0.08408174,2.99731551,4.22437060,2.06497991
-5.05752876,8.03628318,0.05510565,1.60152521,1.11239083,1.41394080,0.08579612,3.00035969,4.17264274,2.01922283
-5.05152576,7.96384072,0.05583919,1.56952378,1.10182638,1.42754669,0.08728511,2.99914032,4.11390224,1.97134604
-5.04552276,7.87937447,0.05644251,1.53493685,1.08816601,1.43674466,0.08852997,2.99341498,4.04865878,1.92180295
-5.03951976,7.78322562,0.05689887,1.49816532,1.07157160,1.44136906,0.08951349,2.98293251,3.97748394,1.87103516
-5.03351676,7.67576832,0.05719494,1.45962515,1.05224254,1.44129500,0.09022034,2.96744247,3.90099863,1.81946441
-5.02751376,7.55741558,0.05732136,1.41973890,1.03041088,1.43644377,0.09063737,2.94670741,3.81986220,1.76748699
-5.02151076,7.42863125,0.05727309,1.37892855,1.00633637,1.42678850,0.09075397,2.92051749,3.73476389,1.71547069
-5.01550775,7.28994698,0.05704983,1.33760960,0.98030143,1.41235978,0.09056253,2.88870680,3.64641676,1.66375420
-5.00950475,7.14198298,0.05665605,1.29618677,0.95260638,1.39325076,0.09005884,2.85117044,3.55555399,1.61264876
-5.00350175,6.98547026,0.05610112,1.25505089,0.92356478,1.36962140,0.08924245,2.80788138,3.46292734,1.56244160
-4.99749875,6.82127236,0.05539906,1.21457700,0.89349924,1.34170145,0.08811712,2.75890591,3.36930702,1.51340068
-4.99149575,6.65040392,0.05456822,1.17512325,0.86273743,1.30979165,0.08669104,2.70441669,3.27548217,1.46578001
-4.98549275,6.47404372,0.05363083,1.13703025,0.83160827,1.27426290,0.08497702,2.64470206,3.18226112,1.41982498
-4.97948974,6.29354009,0.05261228,1.10062051,0.80043836,1.23555315,0.08299258,2.58017098,3.09047037,1.37577687
-4.97348674,6.11040687,0.05154035,1.06619762,0.76954831,1.19416169,0.08075980,2.51135269,3.00095154,1.33387620
-4.96748374,5.92630899,0.05044435,1.03404488,0.73924904,1.15064105,0.07830510,2.43889070,2.91455555,1.29436416
-4.96148074,5.74303712,0.04935409,1.00442315,0.70983786,1.10558649,0.07565878,2.36353122,2.83213368,1.25748218
-4.95547774,5.56247200,0.04829893,0.97756794,0.68159444,1.05962345,0.07285444,2.28610603,2.75452538,1.22346916
-4.94947474,5.38653970,0.04730675,0.95368563,0.65477646,1.01339322,0.06992826,2.20751063,2.68254316,1.19255684
-4.94347174,5.21715981,0.04640303,0.93294925,0.62961530,0.96753757,0.06691813,2.12867866,2.61695520,1.16496335
-4.93746873,5.05618933,0.04561003,0.91549384,0.60631172,0.92268276,0.06386275,2.05055368,2.55846664,1.14088560
-4.93146573,4.90536546,0.04494604,0.90141208,0.58503179,0.87942369,0.06080064,1.97405988,2.50770079,1.12049107
-4.92546273,4.76625056,0.04442491,0.89075046,0.56590337,0.83830880,0.05776916,1.90007327,2.46518172,1.10390979
-4.91945973,4.64018297,0.04405569,0.88350657,0.54901328,0.79982643,0.05480364,1.82939486,2.43131972,1.09122722
-4.91345673,4.52823670,0.04384256,0.87962800,0.53440560,0.76439315,0.05193648,1.76272738,2.40640092,1.08247883
-4.90745373,4.43119288,0.04378492,0.87901314,0.52208109,0.73234462,0.04919651,1.70065672,2.39058256,1.07764705
-4.90145073,4.34952496,0.04387778,0.88151426,0.51199815,0.70392919,0.04660839,1.64363921,2.38389453,1.07666102
-4.89544772,4.28339884,0.04411225,0.88694299,0.50407525,0.67930466,0.04419221,1.59199525,2.38624793,1.07939950
-4.88944472,4.23268838,0.04447633,0.89507806,0.49819497,0.65853814,0.04196338,1.54590976,2.39745059,1.08569706
-4.88344172,4.19700536,0.04495575,0.90567517,0.49420949,0.64160890,0.03993253,1.50543907,2.41722905,1.09535329
-4.87743872,4.17574240,0.04553492,0.91847857,0.49194743,0.62841414,0.03810571,1.47052400,2.44525606,1.10814476
-4.87143572,4.16812626,0.04619795,0.93323367,0.49122165,0.61877714,0.03648475,1.44100800,2.48118216,1.12383900
-4.86543272,4.17327833,0.04692959,0.94970016,0.49183788,0.61245756,0.03506765,1.41665939,2.52466949,1.14220970
-4.85942971,4.19027868,0.04771620,0.96766464,0.49360355,0.60916317,0.03384920,1.39719619,2.57542565,1.16305232
-4.85342671,4.21822978,0.04854648,0.98695221,0.49633654,0.60856262,0.03282159,1.38231211,2.63323559,1.18619897
-4.84742371,4.25631595,0.04941215,1.00743590,0.49987331,0.61029862,0.03197504,1.37170213,2.69798910,1.21153155
-4.84142071,4.30385507,0.05030833,1.02904362,0.50407611,0.61400087,0.03129855,1.36508625,2.76970211,1.23899239
-4.83541771,4.36033944,0.05123376,1.05176177,0.50883877,0.61929846,0.03078043,1.36223012,2.84852989,1.26859141
-4.82941471,4.42546344,0.05219080,1.07563535,0.51409085,0.62583105,0.03040899,1.36296139,2.93477117,1.30040938
-4.82341171,4.49913648,0.05318508,1.10076425,0.51979998,0.63325865,0.03017295,1.36718120,3.02886236,1.33459675
-4.81740870,4.58148085,0.05422513,1.12729600,0.52597217,0.64126964,0.03006196,1.37487008,3.13136174,1.37136817
-4.81140570,4.67281462,0.05532162,1.15541518,0.53265023,0.64958691,0.03006682,1.38608840,3.24292443,1.41099280
-4.80540270,4.77362113,0.05648661,1.18532999,0.53991026,0.65797197,0.03017978,1.40097136,3.36426883,1.45378081
-4.79939970,4.88450705,0.05773262,1.21725690,0.54785661,0.66622724,0.03039463,1.41971911,3.49613660,1.50006692
-4.79339670,5.00615167,0.05907168,1.25140401,0.55661537,0.67419642,0.03070676,1.44258264,3.63924775,1.55019183
-4.78739370,5.13925069,0.06051436,1.28795420,0.56632679,0.68176333,0.03111309,1.46984637,3.79425334,1.60448248
-4.78139070,5.28445764,0.06206894,1.32704896,0.57713717,0.68884932,0.03161194,1.50180848,3.96168797,1.66323234
-4.77538769,5.44232631,0.06374052,1.36877383,0.58919023,0.69540963,0.03220289,1.53875985,4.14192434,1.72668275
-4.76938469,5.61325716,0.06553051,1.41314613,0.60261867,0.70142893,0.03288651,1.58096287,4.33513181,1.79500633
-4.76338169,5.79745019,0.06743605,1.46010574,0.61753603,0.70691643,0.03366413,1.62863081,4.54124088,1.86829328
-4.75737869,5.99486640,0.06944979,1.50950920,0.63402922,0.71190068,0.03453745,1.68190874,4.75991447,1.94654127
-4.75137569,6.20519888,0.07155982,1.56112741,0.65215183,0.71642444,0.03550828,1.74085652,4.99052726,2.02964928
-4.74537269,6.42785442,0.07374973,1.61464681,0.67191859,0.72053980,0.03657816,1.80543440,5.23215302,2.11741561
-4.73936968,6.66194531,0.07599895,1.66967389,0.69330081,0.72430355,0.03774792,1.87549164,5.48356011,2.20953993
-4.73336668,6.90629081,0.07828314,1.72574249,0.71622316,0.72777308,0.03901738,1.95075817,5.74321464,2.30562893
-4.72736368,7.15942709,0.08057475,1.78232335,0.74056154,0.73100272,0.04038486,2.03083950,6.00929057,2.40520524
-4.72136068,7.41962429,0.08284368,1.83883542,0.76614220,0.73404059,0.04184684,2.11521472,6.27968608,2.50771868
-4.71535768,7.68490904,0.08505793,1.89465791,0.79274210,0.73692584,0.04339757,2.20323772,6.55204518,2.61255915
-4.70935468,7.95309103,0.08718436,1.94914285,0.82009035,0.73968634,0.04502869,2.29414123,6.82378415,2.71907027
-4.70335168,8.22179221,0.08918931,2.00162729,0.84787092,0.74233674,0.04672896,2.38704389,7.09212197,2.82656290
-4.69734867,8.48847757,0.09103935,2.05144487,0.87572646,0.74487679,0.04848402,2.48096008,7.35411458,2.93432779
-4.69134567,8.75048684,0.09270187,2.09793643,0.90326327,0.74728999,0.05027624,2.57481240,7.60669278,3.04164673
-4.68534267,9.00506676,0.09414566,2.14045952,0.93005747,0.74954257,0.05208469,2.66744690,7.84670382,3.14780172
-4.67933967,9.24940398,0.09534144,2.17839684,0.95566230,0.75158279,0.05388525,2.75765086,8.07095687,3.25208188
-4.67333667,9.48065884,0.09626236,2.21116382,0.97961654,0.75334065,0.05565083,2.84417297,8.27627241,3.35378795
-4.66733367,9.69600058,0.09688440,2.23821540,1.00145399,0.75472820,0.05735182,2.92574583,8.45953566,3.45223460
-4.66133067,9.89264434,0.09718679,2.25905252,1.02071381,0.75564036,0.05895657,3.00111036,8.61775371,3.54675075
-4.65532766,10.06789052,0.09715238,2.27322837,1.03695162,0.75595656,0.06043216,3.06904182,8.74811596,3.63667834
-4.64932466,10.21916661,0.09676802,2.28035487,1.04975112,0.75554319,0.06174523,3.12837679,8.84805662,3.72137013
-4.64332166,10.34407125,0.09602483,2.28010930,1.05873573,0.75425689,0.06286288,3.17804052,8.91531804,3.80018713
