energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up
-5.31565783,3.71341022,0.63602728,3.25917629,0.01321074,0.02188637,0.02571017,0.26498832
-5.30965483,3.59233885,0.61671549,3.15020656,0.01379233,0.02157421,0.02520744,0.25561547
-5.30365183,3.48049098,0.59893720,3.04990845,0.01439813,0.02136606,0.02480921,0.24643156
-5.29764882,3.37957421,0.58288708,2.95978457,0.01502542,0.02127139,0.02452551,0.23759011
-5.29164582,3.29107639,0.56873730,2.88113166,0.01567039,0.02129820,0.02436453,0.22923551
-5.28564282,3.21623667,0.55663316,2.81501708,0.01632807,0.02145275,0.02433226,0.22149951
-5.27963982,3.15602258,0.54668941,2.76226078,0.01699221,0.02173931,0.02443220,0.21449799
-5.27363682,3.11111394,0.53898736,2.72342343,0.01765538,0.02215990,0.02466505,0.20832831
-5.26763382,3.08189410,0.53357292,2.69880091,0.01830901,0.02271420,0.02502864,0.20306711
-5.26163082,3.06844888,0.53045593,2.68842562,0.01894363,0.02339943,0.02551775,0.19876890
-5.25562781,3.07057349,0.52961056,2.69207432,0.01954903,0.02421034,0.02612419,0.19546522
-5.24962481,3.08778701,0.53097708,2.70928265,0.02011466,0.02513925,0.02683691,0.19316454
-5.24362181,3.11935424,0.53446473,2.73936554,0.02062994,0.02617625,0.02764222,0.19185290
-5.23761881,3.16431404,0.53995568,2.78144311,0.02108472,0.02730933,0.02852412,0.19149511
-5.23161581,3.22151314,0.54730985,2.83447103,0.02146968,0.02852468,0.02946477,0.19203667
-5.22561281,3.28964430,0.55637034,2.89727429,0.02177674,0.02980703,0.03044492,0.19340598
-5.21960980,3.36728714,0.56696918,2.96858309,0.02199955,0.03113995,0.03144459,0.19551717
-5.21360680,3.45295035,0.57893314,3.04706970,0.02213375,0.03250630,0.03244356,0.19827303
-5.20760380,3.54511359,0.59208919,3.13138474,0.02217736,0.03388853,0.03342210,0.20156812
-5.20160080,3.64226741,0.60626940,3.22019172,0.02213094,0.03526908,0.03436152,0.20529202
-5.19559780,3.74295009,0.62131514,3.31219869,0.02199777,0.03663072,0.03524481,0.20933235
-5.18959480,3.84577993,0.63708013,3.40618583,0.02178382,0.03795684,0.03605712,0.21357772
-5.18359180,3.94948222,0.65343248,3.50102849,0.02149774,0.03923165,0.03678628,0.21792039
-5.17758879,4.05291029,0.67025565,3.59571488,0.02115062,0.04044043,0.03742308,0.22225860
-5.17158579,4.15506028,0.68744828,3.68935848,0.02075575,0.04156960,0.03796162,0.22649862
-5.16558279,4.25507982,0.70492307,3.78120498,0.02032828,0.04260682,0.03839935,0.23055632
-5.15957979,4.35227079,0.72260497,3.87063428,0.01988477,0.04354104,0.03873716,0.23435849
-5.15357679,4.44608701,0.74042879,3.95715793,0.01944271,0.04436247,0.03897925,0.23784374
-5.14757379,4.53612742,0.75833661,4.04041284,0.01902005,0.04506259,0.03913292,0.24096311
-5.14157079,4.62212584,0.77627515,4.12015187,0.01863464,0.04563413,0.03920824,0.24368039
-5.13556778,4.70393817,0.79419341,4.19623237,0.01830379,0.04607104,0.03921768,0.24597219
-5.12956478,4.78152794,0.81204081,4.26860321,0.01804371,0.04636852,0.03917562,0.24782781
-5.12356178,4.85495112,0.82976587,4.33729124,0.01786912,0.04652301,0.03909783,0.24924898
-5.11755878,4.92434076,0.84731561,4.40238762,0.01779287,0.04653234,0.03900091,0.25024933
-5.11155578,4.98989203,0.86463576,4.46403455,0.01782557,0.04639570,0.03890173,0.25085385
-5.10555278,5.05184794,0.88167146,4.52241269,0.01797540,0.04611387,0.03881691,0.25109815
-5.09954977,5.11048602,0.89836867,4.57772942,0.01824792,0.04568922,0.03876224,0.25102760
-5.09354677,5.16610575,0.91467585,4.63020796,0.01864596,0.04512593,0.03875221,0.25069630
-5.08754377,5.21901698,0.93054587,4.68007736,0.01916962,0.04442999,0.03879963,0.25016595
-5.08154077,5.26952890,0.94593791,4.72756323,0.01981635,0.04360931,0.03891524,0.24950445
-5.07553777,5.31793967,0.96081903,4.77287910,0.02058105,0.04267370,0.03910746,0.24878446
-5.06953477,5.36452640,0.97516539,4.81621839,0.02145628,0.04163482,0.03938221,0.24808168
-5.06353177,5.40953571,0.98896283,4.85774688,0.02243252,0.04050601,0.03974279,0.24747302
-5.05752876,5.45317464,1.00220683,4.89759587,0.02349847,0.03930213,0.04018994,0.24703463
-5.05152576,5.49560231,1.01490171,4.93585601,0.02464141,0.03803924,0.04072187,0.24683984
-5.04552276,5.53692239,1.02705913,4.97257200,0.02584753,0.03673424,0.04133445,0.24695706
-5.03951976,5.57717681,1.03869599,5.00773854,0.02710239,0.03540451,0.04202148,0.24744770
-5.03351676,5.61634097,1.04983187,5.04129753,0.02839127,0.03406744,0.04277497,0.24836417
-5.02751376,5.65432075,1.06048611,5.07313694,0.02969962,0.03273999,0.04358549,0.24974807
-5.02151076,5.69095167,1.07067481,5.10309142,0.03101339,0.03143824,0.04444261,0.25162858
-5.01550775,5.72600030,1.08040788,5.13094480,0.03231943,0.03017697,0.04533526,0.25402122
-5.00950475,5.75916810,1.08968644,5.15643442,0.03360579,0.02896934,0.04625219,0.25692687
-5.00350175,5.79009749,1.09850065,5.17925731,0.03486197,0.02782654,0.04718231,0.26033132
-4.99749875,5.81838013,1.10682814,5.19907786,0.03607913,0.02675762,0.04811512,0.26420515
-4.99149575,5.84356702,1.11463326,5.21553677,0.03725025,0.02576937,0.04904098,0.26850419
-4.98549275,5.86517997,1.12186707,5.22826085,0.03837012,0.02486627,0.04995135,0.27317027
-4.97948974,5.88272401,1.12846814,5.23687324,0.03943536,0.02405058,0.05083901,0.27813259
-4.97348674,5.89570025,1.13436417,5.24100361,0.04044430,0.02332251,0.05169812,0.28330929
-4.96748374,5.90361845,1.13947431,5.24029781,0.04139678,0.02268042,0.05252425,0.28860948
-4.96148074,5.90600912,1.14371207,5.23442675,0.04229393,0.02212111,0.05331431,0.29393552
-4.95547774,5.90243437,1.14698870,5.22309398,0.04313787,0.02164016,0.05406639,0.29918540
-4.94947474,5.89249748,1.14921688,5.20604187,0.04393134,0.02123230,0.05477956,0.30425537
-4.94347174,5.87585086,1.15031451,5.18305637,0.04467734,0.02089170,0.05545360,0.30904246
-4.93746873,5.85220222,1.15020859,5.15397010,0.04537881,0.02061238,0.05608873,0.31344707
-4.93146573,5.82131924,1.14883881,5.11866424,0.04603824,0.02038845,0.05668524,0.31737536
-4.92546273,5.78303271,1.14616091,5.07706911,0.04665740,0.02021444,0.05724322,0.32074149
-4.91945973,5.73723853,1.14214968,5.02916410,0.04723708,0.02008547,0.05776228,0.32346961
-4.91345673,5.68389880,1.13680144,4.97497692,0.04777694,0.01999744,0.05824130,0.32549562
-4.90745373,5.62304254,1.13013601,4.91458294,0.04827547,0.01994712,0.05867823,0.32676854
-4.90145073,5.55476625,1.12219815,4.84810466,0.04872997,0.01993222,0.05907007,0.32725166
-4.89544772,5.47923471,1.11305845,4.77571186,0.04913671,0.01995138,0.05941278,0.32692329
-4.88944472,5.39668234,1.10281371,4.69762250,0.04949119,0.02000417,0.05970138,0.32577724
-4.88344172,5.30741522,1.09158679,4.61410467,0.04978842,0.02009098,0.05993016,0.32382296
-4.87743872,5.21181376,1.07952599,4.52547936,0.05002332,0.02021297,0.06009288,0.32108541
-4.87143572,5.11033600,1.06680395,4.43212426,0.05019121,0.02037199,0.06018313,0.31760459
-4.86543272,5.00352128,1.05361608,4.33447796,0.05028821,0.02057044,0.06019469,0.31343492
-4.85942971,4.89199377,1.04017860,4.23304453,0.05031177,0.02081122,0.06012194,0.30864422
-4.85342671,4.77646544,1.02672604,4.12839763,0.05026106,0.02109760,0.05996031,0.30331257
-4.84742371,4.65773785,1.01350823,4.02118384,0.05013736,0.02143315,0.05970666,0.29753091
-4.84142071,4.53670208,1.00078679,3.91212451,0.04994431,0.02182167,0.05935967,0.29139938
-4.83541771,4.41433603,0.98883103,3.80201532,0.04968810,0.02226708,0.05892018,0.28502552
-4.82941471,4.29169869,0.97791321,3.69172327,0.04937751,0.02277338,0.05839134,0.27852221
-4.82341171,4.16992059,0.96830325,3.58218032,0.04902373,0.02334451,0.05777882,0.27200548
-4.81740870,4.05019019,0.96026280,3.47437336,0.04864018,0.02398427,0.05709078,0.26559218
-4.81140570,3.93373603,0.95403876,3.36933040,0.04824207,0.02469613,0.05633779,0.25939743
-4.80540270,3.82180453,0.94985639,3.26810288,0.04784592,0.02548313,0.05553259,0.25353215
-4.79939970,3.71563398,0.94791211,3.17174421,0.04746886,0.02634765,0.05468977,0.24810041
-4.79339670,3.61642495,0.94836619,3.08128518,0.04712803,0.02729117,0.05382532,0.24319692
-4.78739370,3.52530825,0.95133561,2.99770678,0.04683975,0.02831407,0.05295611,0.23890462
-4.78139070,3.44331120,0.95688729,2.92191125,0.04661881,0.02941535,0.05209931,0.23529236
-4.77538769,3.37132366,0.96503210,2.85469251,0.04647775,0.03059241,0.05127176,0.23241299
-4.76938469,3.31006505,0.97571987,2.79670712,0.04642618,0.03184076,0.05048932,0.23030166
-4.76338169,3.26005387,0.98883576,2.74844699,0.04647021,0.03315391,0.04976627,0.22897465
-4.75737869,3.22158123,1.00419833,2.71021514,0.04661203,0.03452315,0.04911472,0.22842857
-4.75137569,3.19468966,1.02155947,2.68210584,0.04684961,0.03593756,0.04854412,0.22864019
-4.74537269,3.17915862,1.04060642,2.66399004,0.04717656,0.03738396,0.04806083,0.22956681
-4.73936968,3.17449771,1.06096607,2.65550743,0.04758217,0.03884711,0.04766781,0.23114715
-4.73336668,3.17994826,1.08221145,2.65606545,0.04805162,0.04030989,0.04736448,0.23330293
-4.72736368,3.19449400,1.10387047,2.66484618,0.04856634,0.04175371,0.04714666,0.23594093
-4.72136068,3.21688076,1.12543671,2.68082092,0.04910455,0.04315891,0.04700666,0.23895558
-4.71535768,3.24564501,1.14638195,2.70277266,0.04964190,0.04450536,0.04693353,0.24223198
-4.70935468,3.27915064,1.16617025,2.72932577,0.05015222,0.04577310,0.04691343,0.24564926
-4.70335168,3.31563302,1.18427304,2.75898225,0.05060835,0.04694304,0.04693006,0.24908428
-4.69734867,3.35324894,1.20018478,2.79016350,0.05098301,0.04799768,0.04696531,0.25241531
-4.69134567,3.39013097,1.21343873,2.82125620,0.05124970,0.04892186,0.04699983,0.25552592
-4.68534267,3.42444429,1.22362217,2.85066084,0.05138354,0.04970352,0.04701376,0.25830862
-4.67933967,3.45444414,1.23039069,2.87684118,0.05136210,0.05033428,0.04698746,0.26066839
-4.67333667,3.47853167,1.23348088,2.89837289,0.05116610,0.05081008,0.04690217,0.26252581
-4.66733367,3.49530630,1.23272101,2.91398944,0.05078008,0.05113160,0.04674073,0.26381984
-4.66133067,3.50361253,1.22803935,2.92262375,0.05019284,0.05130462,0.04648816,0.26450997
-4.65532766,3.50257932,1.21946963,2.92344363,0.04939782,0.05134016,0.04613217,0.26457791
-4.64932466,3.49165066,1.20715351,2.91587994,0.04839329,0.05125458,0.04566365,0.26402851
-4.64332166,3.47060588,1.19133995,2.89964612,0.04718238,0.05106933,0.04507684,0.26289005
-4.63731866,3.43956900,1.17238126,2.87474823,0.04577296,0.05081076,0.04436962,0.26121384
-4.63131566,3.39900650,1.15072600,2.84148517,0.04417737,0.05050958,0.04354342,0.25907308
-4.62531266,3.34971350,1.12690897,2.80043887,0.04241203,0.05020030,0.04260318,0.25656105
-4.61930965,3.29278888,1.10153828,2.75245479,0.04049688,0.04992047,0.04155707,0.25378867
-4.61330665,3.22959992,1.07528009,2.69861339,0.03845475,0.04970984,0.04041610,0.25088149
-4.60730365,3.16173791,1.04884133,2.64019368,0.03631071,0.04960939,0.03919373,0.24797611
-4.60130065,3.09096618,1.02295075,2.57863005,0.03409130,0.04966028,0.03790526,0.24521625
-4.59529765,3.01916243,0.99833904,2.51546423,0.03182374,0.04990276,0.03656728,0.24274847
-4.58929465,2.94825734,0.97571842,2.45229390,0.02953527,0.05037503,0.03519704,0.24071763
-4.58329165,2.88017181,0.95576221,2.39072009,0.02725236,0.05111203,0.03381187,0.23926232
-4.57728864,2.81675487,0.93908516,2.33229519,0.02500009,0.05214433,0.03242855,0.23851025
-4.57128564,2.75972449,0.92622491,2.27847345,0.02280164,0.05349695,0.03106283,0.23857383
-4.56528264,2.71061342,0.91762519,2.23056576,0.02067773,0.05518829,0.02972899,0.23954600
-4.55927964,2.67072167,0.91362131,2.18970030,0.01864634,0.05722915,0.02843939,0.24149643
-4.55327664,2.64107735,0.91442837,2.15679016,0.01672244,0.05962187,0.02720433,0.24446835
-4.54727364,2.62240710,0.92013257,2.13250918,0.01491781,0.06235961,0.02603179,0.24847590
-4.54127064,2.61511672,0.93068606,2.11727641,0.01324111,0.06542584,0.02492743,0.25350229
-4.53526763,2.61928281,0.94590546,2.11124962,0.01169784,0.06879409,0.02389461,0.25949882
-4.52926463,2.63465519,0.96547426,2.11432775,0.01029059,0.07242790,0.02293454,0.26638477
-4.52326163,2.66066998,0.98894925,2.12616190,0.00901923,0.07628114,0.02204651,0.27404829
-4.51725863,2.69647251,1.01577069,2.14617419,0.00788121,0.08029860,0.02122814,0.28234827
-4.51125563,2.74094923,1.04527624,2.17358350,0.00687187,0.08441690,0.02047569,0.29111722
-4.50525263,2.79276714,1.07671826,2.20743690,0.00598484,0.08856573,0.01978449,0.30016504
-4.49924962,2.85041935,1.10928393,2.24664554,0.00521237,0.09266941,0.01914922,0.30928374
-4.49324662,2.91227510,1.14211780,2.29002335,0.00454567,0.09664873,0.01856434,0.31825283
-4.48724362,2.97663228,1.17434589,2.33632739,0.00397531,0.10042293,0.01802439,0.32684533
-4.48124062,3.04177079,1.20510079,2.38429805,0.00349150,0.10391196,0.01752439,0.33483424
-4.47523762,3.10600487,1.23354662,2.43269799,0.00308436,0.10703875,0.01706002,0.34199914
-4.46923462,3.16773252,1.25890338,2.48034839,0.00274419,0.10973153,0.01662794,0.34813278
-4.46323162,3.22548070,1.28046941,2.52616143,0.00246169,0.11192598,0.01622596,0.35304743
-4.45722861,3.27794460,1.29764147,2.56916808,0.00222807,0.11356733,0.01585315,0.35658068
-4.45122561,3.32402000,1.30993147,2.60854053,0.00203525,0.11461208,0.01550993,0.35860047
-4.44522261,3.36282788,1.31697941,2.64360856,0.00187587,0.11502942,0.01519812,0.35900927
-4.43921961,3.39373049,1.31856189,2.67386993,0.00174342,0.11480227,0.01492082,0.35774698
-4.43321661,3.41633884,1.31459603,2.69899438,0.00163220,0.11392779,0.01468243,0.35479279
-4.42721361,3.43051161,1.30513866,2.71882180,0.00153736,0.11241749,0.01448838,0.35016555
-4.42121061,3.43634578,1.29038089,2.73335462,0.00145487,0.11029676,0.01434505,0.34392288
-4.41520760,3.43415981,1.27063829,2.74274532,0.00138149,0.10760399,0.01425947,0.33615904
-4.40920460,3.42447021,1.24633739,2.74727954,0.00131469,0.10438927,0.01423906,0.32700157
-4.40320160,3.40796269,1.21799890,2.74735583,0.00125263,0.10071264,0.01429136,0.31660689
-4.39719860,3.38545927,1.18621861,2.74346285,0.00119408,0.09664214,0.01442370,0.30515510
-4.39119560,3.35788273,1.15164672,2.73615511,0.00113837,0.09225156,0.01464287,0.29284421
-4.38519260,3.32621993,1.11496666,2.72602816,0.00108531,0.08761820,0.01495485,0.27988397
-4.37918959,3.29148537,1.07687415,2.71369423,0.00103514,0.08282048,0.01536450,0.26648965
-4.37318659,3.25468658,1.03805744,2.69975915,0.00098849,0.07793578,0.01587527,0.25287604
-4.36718359,3.21679227,0.99917949,2.68480145,0.00094629,0.07303834,0.01648907,0.23925181
-4.36118059,3.17870466,0.96086279,2.66935409,0.00090978,0.06819745,0.01720605,0.22581452
-4.35517759,3.14123643,0.92367719,2.65388955,0.00088043,0.06347601,0.01802456,0.21274647
-4.34917459,3.10509320,0.88813119,2.63880839,0.00085995,0.05892933,0.01894112,0.20021143
-4.34317159,3.07086163,0.85466685,2.62443161,0.00085020,0.05460439,0.01995052,0.18835243
-4.33716858,3.03900332,0.82365816,2.61099673,0.00085323,0.05053947,0.02104599,0.17729051
-4.33116558,3.00985417,0.79541286,2.59865742,0.00087125,0.04676411,0.02221943,0.16712457
-4.32516258,2.98362891,0.77017730,2.58748644,0.00090657,0.04329946,0.02346168,0.15793213
-4.31915958,2.96043006,0.74814382,2.57748147,0.00096165,0.04015891,0.02476299,0.14977082
-4.31315658,2.94026066,0.72946025,2.56857329,0.00103903,0.03734893,0.02611331,0.14268076
-4.30715358,2.92303977,0.71424077,2.56063580,0.00114135,0.03487018,0.02750282,0.13668722
