energy_ev,total_up,Bi_p_up,Bi_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.27963982,1.72677975,0.59882653,0.00543827,1.54910808,0.76298726,0.01318769,0.33199162
-5.27363682,1.68384331,0.58771280,0.00528715,1.51445887,0.75087704,0.01306101,0.31302749
-5.26763382,1.64575845,0.57749864,0.00514909,1.48330476,0.74112884,0.01298682,0.29580154
-5.26163082,1.61318333,0.56834106,0.00502531,1.45605274,0.73408038,0.01296904,0.28048522
-5.25562781,1.58661592,0.56036074,0.00491648,1.43298875,0.72999950,0.01301029,0.26719527
-5.24962481,1.56639561,0.55364376,0.00482272,1.41428364,0.72908245,0.01311188,0.25599545
-5.24362181,1.55270965,0.54824459,0.00474367,1.40000245,0.73145444,0.01327386,0.24689974
-5.23761881,1.54560358,0.54419006,0.00467853,1.39011660,0.73717208,0.01349509,0.23987646
-5.23161581,1.54499503,0.54148427,0.00462612,1.38451801,0.74622782,0.01377333,0.23485326
-5.22561281,1.55069008,0.54011385,0.00458501,1.38303470,0.75855573,0.01410532,0.23172269
-5.21960980,1.56240147,0.54005365,0.00455354,1.38544691,0.77403866,0.01448691,0.23034800
-5.21360680,1.57976771,0.54127227,0.00452992,1.39150318,0.79251628,0.01491308,0.23056904
-5.20760380,1.60237248,0.54373734,0.00451236,1.40093572,0.81379375,0.01537814,0.23220812
-5.20160080,1.62976361,0.54742022,0.00449907,1.41347441,0.83765076,0.01587573,0.23507557
-5.19559780,1.66147091,0.55229990,0.00448839,1.42885911,0.86385042,0.01639895,0.23897503
-5.18959480,1.69702255,0.55836594,0.00447884,1.44684974,0.89214807,0.01694045,0.24370828
-5.18359180,1.73595935,0.56562027,0.00446916,1.46723404,0.92229935,0.01749252,0.24907969
-5.17758879,1.77784678,0.57407786,0.00445837,1.48983267,0.95406754,0.01804715,0.25490012
-5.17158579,1.82228442,0.58376607,0.00444577,1.51450188,0.98722990,0.01859620,0.26099041
-5.16558279,1.86891271,0.59472295,0.00443101,1.54113345,1.02158271,0.01913143,0.26718436
-5.15957979,1.91741700,0.60699430,0.00441406,1.56965241,1.05694498,0.01964473,0.27333129
-5.15357679,1.96752883,0.62062981,0.00439521,1.60001246,1.09316068,0.02012815,0.27929808
-5.14757379,2.01902462,0.63567837,0.00437507,1.63218948,1.13009936,0.02057415,0.28497081
-5.14157079,2.07172190,0.65218270,0.00435451,1.66617352,1.16765523,0.02097573,0.29025597
-5.13556778,2.12547335,0.67017362,0.00433466,1.70195942,1.20574466,0.02132658,0.29508120
-5.12956478,2.18015885,0.68966404,0.00431684,1.73953663,1.24430234,0.02162127,0.29939559
-5.12356178,2.23567603,0.71064311,0.00430251,1.77887848,1.28327603,0.02185544,0.30316963
-5.11755878,2.29192960,0.73307055,0.00429321,1.81993139,1.32262045,0.02202589,0.30639469
-5.11155578,2.34882012,0.75687160,0.00429050,1.86260444,1.36229027,0.02213076,0.30908212
-5.10555278,2.40623249,0.78193272,0.00429587,1.90675963,1.40223288,0.02216960,0.31126198
-5.09954977,2.46402490,0.80809824,0.00431071,1.95220336,1.44238108,0.02214340,0.31298147
-5.09354677,2.52201882,0.83516828,0.00433621,1.99867951,1.48264629,0.02205465,0.31430299
-5.08754377,2.57999043,0.86289800,0.00437333,2.04586444,1.52291255,0.02190726,0.31530199
-5.08154077,2.63766418,0.89099840,0.00442275,2.09336439,1.56303189,0.02170650,0.31606459
-5.07553777,2.69470892,0.91913874,0.00448480,2.14071547,1.60282129,0.02145884,0.31668503
-5.06953477,2.75073695,0.94695062,0.00455947,2.18738648,1.64206157,0.02117182,0.31726300
-5.06353177,2.80530616,0.97403381,0.00464636,2.23278481,1.68049840,0.02085378,0.31790091
-5.05752876,2.85792553,0.99996361,0.00474473,2.27626528,1.71784553,0.02051368,0.31870104
-5.05152576,2.90806374,1.02429967,0.00485347,2.31714187,1.75379009,0.02016079,0.31976288
-5.04552276,2.95516065,1.04659617,0.00497116,2.35470214,1.78799984,0.01980448,0.32118031
-5.03951976,2.99864130,1.06641282,0.00509608,2.38822391,1.82013202,0.01945396,0.32303895
-5.03351676,3.03793169,1.08332653,0.00522631,2.41699367,1.84984337,0.01911803,0.32541370
-5.02751376,3.07247557,1.09694330,0.00535976,2.44032606,1.87680073,0.01880489,0.32836623
-5.02151076,3.10175159,1.10690982,0.00549423,2.45758378,1.90069167,0.01852197,0.33194286
-5.01550775,3.12528963,1.11292435,0.00562754,2.46819702,1.92123453,0.01827583,0.33617251
-5.00950475,3.14268567,1.11474650,0.00575749,2.47168162,1.93818726,0.01807204,0.34106500
-5.00350175,3.15361428,1.11220531,0.00588205,2.46765524,1.95135453,0.01791519,0.34660966
-4.99749875,3.15783807,1.10520546,0.00599931,2.45585073,1.96059273,0.01780892,0.35277429
-4.99149575,3.15521366,1.09373117,0.00610759,2.43612614,1.96581255,0.01775589,0.35950460
-4.98549275,3.14569385,1.07784759,0.00620547,2.40847087,1.96697905,0.01775797,0.36672413
-4.97948974,3.12932605,1.05769978,0.00629179,2.37300777,1.96410927,0.01781625,0.37433475
-4.97348674,3.10624704,1.03350905,0.00636565,2.32999098,1.95726768,0.01793120,0.38221774
-4.96748374,3.07667478,1.00556697,0.00642648,2.27979968,1.94655975,0.01810276,0.39023559
-4.96148074,3.04089757,0.97422737,0.00647394,2.22292820,1.93212434,0.01833043,0.39823437
-4.95547774,2.99926173,0.93989646,0.00650796,2.15997270,1.91412536,0.01861334,0.40604685
-4.94947474,2.95215835,0.90302178,0.00652870,2.09161534,1.89274341,0.01895031,0.41349620
-4.94347174,2.90001030,0.86408021,0.00653652,2.01860644,1.86816809,0.01933981,0.42040026
-4.93746873,2.84326003,0.82356577,0.00653195,1.94174561,1.84059151,0.01977998,0.42657625
-4.93146573,2.78235923,0.78197748,0.00651568,1.86186248,1.81020335,0.02026851,0.43184587
-4.92546273,2.71776052,0.73980796,0.00648849,1.77979792,1.77718801,0.02080259,0.43604046
-4.91945973,2.64991181,0.69753302,0.00645129,1.69638634,1.74172371,0.02137876,0.43900620
-4.91345673,2.57925321,0.65560257,0.00640508,1.61243963,1.70398375,0.02199279,0.44060912
-4.90745373,2.50621642,0.61443315,0.00635091,1.52873317,1.66413943,0.02263960,0.44073955
-4.90145073,2.43122618,0.57440220,0.00628993,1.44599426,1.62236445,0.02331305,0.43931605
-4.89544772,2.35470330,0.53584394,0.00622335,1.36489286,1.57884017,0.02400595,0.43628846
-4.88944472,2.27706848,0.49904707,0.00615243,1.28603486,1.53376112,0.02471000,0.43163994
-4.88344172,2.19874622,0.46425385,0.00607851,1.20995747,1.48734017,0.02541577,0.42538796
-4.87743872,2.12016811,0.43166055,0.00600297,1.13712671,1.43981271,0.02611280,0.41758410
-4.87143572,2.04177468,0.40141900,0.00592725,1.06793648,1.39143936,0.02678971,0.40831256
-4.86543272,1.96401549,0.37363880,0.00585281,1.00270897,1.34250668,0.02743444,0.39768766
-4.85942971,1.88734679,0.34839023,0.00578109,0.94169606,1.29332579,0.02803445,0.38585016
-4.85342671,1.81222688,0.32570723,0.00571355,0.88508133,1.24422861,0.02857707,0.37296273
-4.84742371,1.73910901,0.30559061,0.00565155,0.83298251,1.19556201,0.02904981,0.35920465
-4.84142071,1.66843230,0.28801108,0.00559637,0.78545414,1.14767997,0.02944076,0.34476609
-4.83541771,1.60061102,0.27291203,0.00554914,0.74249037,1.10093427,0.02973892,0.32984209
-4.82941471,1.53602302,0.26021219,0.00551082,0.70402789,1.05566433,0.02993462,0.31462658
-4.82341171,1.47499795,0.24980792,0.00548212,0.66994902,1.01218663,0.03001978,0.29930670
-4.81740870,1.41780636,0.24157542,0.00546354,0.64008512,0.97078462,0.02998828,0.28405764
-4.81140570,1.36465018,0.23537277,0.00545527,0.61422046,0.93169964,0.02983613,0.26903816
-4.80540270,1.31565563,0.23104204,0.00545724,0.59209667,0.89512351,0.02956164,0.25438701
-4.79939970,1.27086902,0.22841159,0.00546908,0.57341795,0.86119330,0.02916553,0.24022041
-4.79339670,1.23025603,0.22729854,0.00549017,0.55785720,0.82998862,0.02865091,0.22663044
-4.78739370,1.19370460,0.22751170,0.00551967,0.54506296,0.80153168,0.02802319,0.21368460
-4.78139070,1.16103152,0.22885482,0.00555655,0.53466732,0.77579016,0.02728998,0.20142634
-4.77538769,1.13199252,0.23113031,0.00559967,0.52629454,0.75268268,0.02646083,0.18987647
-4.76938469,1.10629528,0.23414331,0.00564786,0.51957025,0.73208666,0.02554696,0.17903534
-4.76338169,1.08361490,0.23770598,0.00569997,0.51413099,0.71384801,0.02456098,0.16888570
-4.75737869,1.06361078,0.24164199,0.00575499,0.50963359,0.69779216,0.02351653,0.15939589
-4.75137569,1.04594418,0.24579084,0.00581210,0.50576424,0.68373569,0.02242793,0.15052333
-4.74537269,1.03029527,0.25001197,0.00587075,0.50224662,0.67149785,0.02130982,0.14221807
-4.73936968,1.01637885,0.25418825,0.00593074,0.49884887,0.66091137,0.02017684,0.13442619
-4.73336668,1.00395760,0.25822884,0.00599224,0.49538884,0.65183176,0.01904329,0.12709298
-4.72736368,0.99285228,0.26207093,0.00605580,0.49173749,0.64414455,0.01792283,0.12016573
-4.72136068,0.98294799,0.26568046,0.00612236,0.48782015,0.63777011,0.01682828,0.11359604
-4.71535768,0.97419631,0.26905154,0.00619323,0.48361551,0.63266559,0.01577134,0.10734164
-4.70935468,0.96661295,0.27220456,0.00626997,0.47915225,0.62882399,0.01476243,0.10136760
-4.70335168,0.96027115,0.27518302,0.00635439,0.47450370,0.62627025,0.01381059,0.09564710
-4.69734867,0.95529106,0.27804925,0.00644838,0.46978047,0.62505479,0.01292334,0.09016162
-4.69134567,0.95182586,0.28087902,0.00655377,0.46512154,0.62524470,0.01210664,0.08490067
-4.68534267,0.95004529,0.28375556,0.00667226,0.46068431,0.62691329,0.01136485,0.07986125
-4.67933967,0.95011768,0.28676299,0.00680521,0.45663403,0.63012854,0.01070075,0.07504687
-4.67333667,0.95219163,0.28997979,0.00695355,0.45313318,0.63494135,0.01011559,0.07046653
-4.66733367,0.95637839,0.29347252,0.00711761,0.45033140,0.64137424,0.00960910,0.06613344
-4.66133067,0.96273617,0.29729018,0.00729707,0.44835654,0.64941144,0.00917965,0.06206383
-4.65532766,0.97125739,0.30145957,0.00749083,0.44730722,0.65899088,0.00882432,0.05827569
-4.64932466,0.98185985,0.30598194,0.00769704,0.44724735,0.66999889,0.00853905,0.05478772
-4.64332166,0.99438230,0.31083118,0.00791303,0.44820295,0.68226796,0.00831881,0.05161833
-4.63731866,1.00858508,0.31595363,0.00813542,0.45016133,0.69557790,0.00815779,0.04878491
-4.63131566,1.02415568,0.32126957,0.00836018,0.45307270,0.70966039,0.00804955,0.04630317
-4.62531266,1.04071917,0.32667644,0.00858278,0.45685404,0.72420688,0.00798730,0.04418677
-4.61930965,1.05785305,0.33205341,0.00879835,0.46139512,0.73887943,0.00796405,0.04244710
-4.61330665,1.07510553,0.33726734,0.00900190,0.46656601,0.75332405,0.00797287,0.04109311
-4.60730365,1.09201643,0.34217956,0.00918853,0.47222589,0.76718561,0.00800709,0.04013138
-4.60130065,1.10813944,0.34665321,0.00935367,0.47823239,0.78012380,0.00806049,0.03956617
-4.59529765,1.12306446,0.35056074,0.00949332,0.48445108,0.79182904,0.00812749,0.03939951
-4.58929465,1.13643868,0.35379107,0.00960428,0.49076431,0.80203743,0.00820329,0.03963129
-4.58329165,1.14798525,0.35625607,0.00968433,0.49707903,0.81054401,0.00828400,0.04025934
-4.57728864,1.15751830,0.35789591,0.00973241,0.50333304,0.81721341,0.00836669,0.04127932
-4.57128564,1.16495350,0.35868306,0.00974871,0.50949930,0.82198726,0.00844941,0.04268469
-4.56528264,1.17031346,0.35862468,0.00973476,0.51558798,0.82488802,0.00853121,0.04446645
-4.55927964,1.17372762,0.35776322,0.00969346,0.52164626,0.82601878,0.00861204,0.04661288
-4.55327664,1.17542661,0.35617525,0.00962896,0.52775573,0.82555918,0.00869265,0.04910916
-4.54727364,1.17573125,0.35396852,0.00954661,0.53402758,0.82375750,0.00877444,0.05193697
-4.54127064,1.17503690,0.35127754,0.00945276,0.54059594,0.82091933,0.00885927,0.05507413
-4.53526763,1.17379386,0.34825768,0.00935458,0.54760957,0.81739349,0.00894923,0.05849417
-4.52926463,1.17248483,0.34507835,0.00925976,0.55522239,0.81355576,0.00904649,0.06216609
-4.52326163,1.17160066,0.34191539,0.00917624,0.56358349,0.80979127,0.00915301,0.06605413
-4.51725863,1.17161551,0.33894318,0.00911193,0.57282689,0.80647653,0.00927035,0.07011777
-4.51125563,1.17296272,0.33632674,0.00907436,0.58306177,0.80396181,0.00939951,0.07431188
-4.50525263,1.17601246,0.33421434,0.00907037,0.59436351,0.80255472,0.00954076,0.07858705
-4.49924962,1.18105234,0.33273071,0.00910586,0.60676606,0.80250582,0.00969351,0.08289015
-4.49324662,1.18827160,0.33197139,0.00918549,0.62025593,0.80399683,0.00985630,0.08716510
-4.48724362,1.19774982,0.33199820,0.00931250,0.63476803,0.80713184,0.01002676,0.09135378
-4.48124062,1.20945042,0.33283619,0.00948848,0.65018368,0.81193197,0.01020167,0.09539716
-4.47523762,1.22321914,0.33447205,0.00971335,0.66633066,0.81833364,0.01037707,0.09923652
-4.46923462,1.23878761,0.33685407,0.00998523,0.68298550,0.82619027,0.01054844,0.10281477
-4.46323162,1.25578165,0.33989349,0.01030050,0.69987775,0.83527756,0.01071087,0.10607779
-4.45722861,1.27373400,0.34346740,0.01065388,0.71669616,0.84530181,0.01085931,0.10897575
-4.45122561,1.29210078,0.34742273,0.01103855,0.73309654,0.85591100,0.01098883,0.11146439
-4.44522261,1.31028105,0.35158142,0.01144640,0.74871094,0.86670818,0.01109490,0.11350615
-4.43921961,1.32763876,0.35574645,0.01186824,0.76315799,0.87726657,0.01117364,0.11507118
-4.43321661,1.34352599,0.35970844,0.01229413,0.77605383,0.88714572,0.01122208,0.11613813
-4.42721361,1.35730697,0.36325274,0.01271372,0.78702355,0.89590831,0.01123836,0.11669477
-4.42121061,1.36838163,0.36616655,0.01311655,0.79571250,0.90313675,0.01122195,0.11673832
-4.41520760,1.37620817,0.36824605,0.01349249,0.80179729,0.90844917,0.01117376,0.11627560
-4.40920460,1.38032368,0.36930308,0.01383200,0.80499606,0.91151415,0.01109622,0.11532293
-4.40320160,1.38036223,0.36917131,0.01412655,0.80507763,0.91206382,0.01099331,0.11390576
-4.39719860,1.37606973,0.36771167,0.01436885,0.80186937,0.90990469,0.01087051,0.11205816
-4.39119560,1.36731527,0.36481681,0.01455317,0.79526331,0.90492617,0.01073471,0.10982207
-4.38519260,1.35409838,0.36041448,0.01467546,0.78522052,0.89710624,0.01059409,0.10724641
-4.37918959,1.33655217,0.35446983,0.01473357,0.77177339,0.88651438,0.01045786,0.10438604
-4.37318659,1.31494224,0.34698644,0.01472730,0.75502577,0.87331141,0.01033610,0.10130059
-4.36718359,1.28966142,0.33800614,0.01465836,0.73515106,0.85774666,0.01023944,0.09805326
-4.36118059,1.26122061,0.32760765,0.01453037,0.71238814,0.84015224,0.01017879,0.09470955
-4.35517759,1.23023604,0.31590419,0.01434870,0.68703532,0.82093488,0.01016507,0.09133586
-4.34917459,1.19741345,0.30303995,0.01412028,0.65944262,0.80056567,0.01020888,0.08799829
-4.34317159,1.16352971,0.28918595,0.01385339,0.63000241,0.77956784,0.01032024,0.08476124
-4.33716858,1.12941255,0.27453502,0.01355737,0.59913902,0.75850329,0.01050831,0.08168621
-4.33116558,1.09591908,0.25929653,0.01324230,0.56729748,0.73795816,0.01078111,0.07883058
-4.32516258,1.06391377,0.24369076,0.01291871,0.53493182,0.71852792,0.01114535,0.07624651
-4.31915958,1.03424649,0.22794321,0.01259725,0.50249343,0.70080247,0.01160618,0.07397993
-4.31315658,1.00773150,0.21227916,0.01228836,0.47041979,0.68535170,0.01216706,0.07206963
-4.30715358,0.98512760,0.19691845,0.01200200,0.43912396,0.67271173,0.01282961,0.07054653
