energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-5.79589795,2.26726745,0.00748711,0.34552387,0.93243995,0.70038936,0.45204173,0.53690341,0.01059869,0.87896196
-5.78989495,2.23771490,0.00660856,0.34867255,0.93024827,0.70073211,0.43537973,0.52990001,0.01051264,0.85073429
-5.78389195,2.20769755,0.00579722,0.35154203,0.92778594,0.70059055,0.41923484,0.52262734,0.01041428,0.82297420
-5.77788894,2.17677171,0.00505486,0.35391295,0.92469494,0.69965101,0.40370913,0.51501001,0.01030095,0.79576052
-5.77188594,2.14450762,0.00438188,0.35558153,0.92061043,0.69763116,0.38887962,0.50698334,0.01017100,0.76914358
-5.76588294,2.11051504,0.00377740,0.35636632,0.91517730,0.69428955,0.37480079,0.49849915,0.01002396,0.74315105
-5.75987994,2.07446852,0.00323955,0.35611419,0.90806675,0.68943403,0.36150803,0.48953097,0.00986058,0.71779513
-5.75387694,2.03613085,0.00276560,0.35470549,0.89899212,0.68292859,0.34902178,0.48007862,0.00968297,0.69308043
-5.74787394,1.99537344,0.00235223,0.35205806,0.88772327,0.67469820,0.33735197,0.47017167,0.00949460,0.66901205
-5.74187094,1.95219224,0.00199567,0.34813005,0.87409869,0.66473162,0.32650244,0.45987175,0.00930032,0.64560326
-5.73586793,1.90671850,0.00169194,0.34292127,0.85803497,0.65308180,0.31647494,0.44927348,0.00910631,0.62288222
-5.72986493,1.85922339,0.00143698,0.33647322,0.83953312,0.63986401,0.30727255,0.43850397,0.00892001,0.60089733
-5.72386193,1.81011644,0.00122678,0.32886761,0.81868156,0.62525163,0.29890226,0.42772075,0.00874999,0.57972090
-5.71785893,1.75993754,0.00105750,0.32022365,0.79565565,0.60946985,0.29137654,0.41710843,0.00860576,0.55945084
-5.71185593,1.70934302,0.00092559,0.31069408,0.77071399,0.59278756,0.28471391,0.40687395,0.00849754,0.54021039
-5.70585293,1.65908628,0.00082780,0.30046022,0.74419160,0.57550770,0.27893845,0.39724073,0.00843606,0.52214583
-5.69984992,1.60999410,0.00076122,0.28972628,0.71649047,0.55795662,0.27407851,0.38844188,0.00843216,0.50542234
-5.69384692,1.56293939,0.00072332,0.27871302,0.68806801,0.54047280,0.27016447,0.38071275,0.00849657,0.49021832
-5.68784392,1.51881193,0.00071193,0.26765129,0.65942390,0.52339551,0.26722616,0.37428309,0.00863949,0.47671837
-5.68184092,1.47848827,0.00072518,0.25677544,0.63108588,0.50705374,0.26528972,0.36936902,0.00887026,0.46510544
-5.67583792,1.44280198,0.00076151,0.24631697,0.60359537,0.49175601,0.26437453,0.36616525,0.00919698,0.45555245
-5.66983492,1.41251567,0.00081957,0.23649867,0.57749307,0.47778132,0.26449022,0.36483771,0.00962614,0.44821391
-5.66383192,1.38829569,0.00089816,0.22752934,0.55330544,0.46537158,0.26563401,0.36551686,0.01016231,0.44321789
-5.65782891,1.37069054,0.00099620,0.21959919,0.53153216,0.45472572,0.26778860,0.36829196,0.01080778,0.44065867
-5.65182591,1.36011356,0.00111261,0.21287617,0.51263513,0.44599565,0.27092077,0.37320652,0.01156232,0.44059050
-5.64582291,1.35683047,0.00124627,0.20750304,0.49702900,0.43928402,0.27498063,0.38025497,0.01242298,0.44302271
-5.63981991,1.36095192,0.00139594,0.20359538,0.48507343,0.43464388,0.27990173,0.38938084,0.01338388,0.44791631
-5.63381691,1.37243106,0.00156019,0.20124034,0.47706711,0.43207979,0.28560185,0.40047642,0.01443626,0.45518229
-5.62781391,1.39106587,0.00173739,0.20049605,0.47324327,0.43155059,0.29198449,0.41338392,0.01556839,0.46468160
-5.62181091,1.41650593,0.00192562,0.20139177,0.47376669,0.43297310,0.29894091,0.42789819,0.01676580,0.47622686
-5.61580790,1.44826300,0.00212271,0.20392834,0.47873199,0.43622693,0.30635260,0.44377089,0.01801145,0.48958570
-5.60980490,1.48572489,0.00232616,0.20807918,0.48816284,0.44115964,0.31409397,0.46071594,0.01928610,0.50448555
-5.60380190,1.52817177,0.00253322,0.21379142,0.50201208,0.44759234,0.32203518,0.47841625,0.02056871,0.52061976
-5.59779890,1.57479431,0.00274089,0.22098724,0.52016249,0.45532522,0.33004494,0.49653130,0.02183698,0.53765477
-5.59179590,1.62471298,0.00294594,0.22956537,0.54242809,0.46414287,0.33799311,0.51470559,0.02306795,0.55523813
-5.58579290,1.67699772,0.00314501,0.23940254,0.56855591,0.47381927,0.34575301,0.53257753,0.02423858,0.57300697
-5.57978989,1.73068768,0.00333469,0.25035513,0.59822833,0.48412219,0.35320347,0.54978852,0.02532649,0.59059678
-5.57378689,1.78481023,0.00351157,0.26226081,0.63106594,0.49481713,0.36023040,0.56599205,0.02631058,0.60765019
-5.56778389,1.83839919,0.00367233,0.27494034,0.66663117,0.50567066,0.36672810,0.58086231,0.02717168,0.62382531
-5.56178089,1.89051183,0.00381390,0.28819959,0.70443278,0.51645329,0.37260016,0.59410234,0.02789316,0.63880364
-5.55577789,1.94024454,0.00393347,0.30183179,0.74393139,0.52694197,0.37776012,0.60545117,0.02846140,0.65229708
-5.54977489,1.98674710,0.00402866,0.31562016,0.78454631,0.53692227,0.38213189,0.61468996,0.02886626,0.66405402
-5.54377189,2.02923551,0.00409751,0.32934095,0.82566373,0.54619045,0.38565008,0.62164687,0.02910130,0.67386429
-5.53776888,2.06700351,0.00413865,0.34276690,0.86664641,0.55455551,0.38826029,0.62620052,0.02916396,0.68156289
-5.53176588,2.09943271,0.00415124,0.35567117,0.90684482,0.56184137,0.38991939,0.62828207,0.02905560,0.68703240
-5.52576288,2.12600155,0.00413510,0.36783176,0.94560978,0.56788913,0.39059588,0.62787584,0.02878133,0.69020421
-5.51975988,2.14629319,0.00409063,0.37903628,0.98230623,0.57255971,0.39027045,0.62501852,0.02834981,0.69105844
-5.51375688,2.16000213,0.00401888,0.38908699,1.01632806,0.57573652,0.38893656,0.61979706,0.02777286,0.68962282
-5.50775388,2.16693992,0.00392144,0.39780598,1.04711340,0.57732848,0.38660119,0.61234554,0.02706499,0.68597051
-5.50175088,2.16703962,0.00380043,0.40504045,1.07416013,0.57727297,0.38328562,0.60284090,0.02624290,0.68021717
-5.49574787,2.16035912,0.00365844,0.41066755,1.09704092,0.57553884,0.37902626,0.59149806,0.02532489,0.67251728
-5.48974487,2.14708314,0.00349840,0.41459906,1.11541731,0.57212915,0.37387537,0.57856433,0.02433029,0.66306010
-5.48374187,2.12752367,0.00332354,0.41678521,1.12905232,0.56708359,0.36790162,0.56431367,0.02327888,0.65206524
-5.47773887,2.10211890,0.00313726,0.41721784,1.13782099,0.56048028,0.36119045,0.54904059,0.02219035,0.63977816
-5.47173587,2.07143015,0.00294302,0.41593254,1.14171841,0.55243692,0.35384402,0.53305423,0.02108383,0.62646569
-5.46573287,2.03613692,0.00274430,0.41300958,1.14086490,0.54311103,0.34598086,0.51667256,0.01997749,0.61241162
-5.45972986,1.99702979,0.00254446,0.40857375,1.13550808,0.53269923,0.33773497,0.50021679,0.01888823,0.59791249
-5.45372686,1.95500102,0.00234666,0.40279290,1.12602162,0.52143551,0.32925449,0.48400625,0.01783142,0.58327370
-5.44772386,1.91103310,0.00215383,0.39587527,1.11290078,0.50958840,0.32069989,0.46835351,0.01682081,0.56880572
-5.44172086,1.86618501,0.00196860,0.38806565,1.09675493,0.49745714,0.31224166,0.45356005,0.01586843,0.55482068
-5.43571786,1.82157665,0.00179324,0.37964056,1.07829717,0.48536693,0.30405760,0.43991218,0.01498466,0.54162904
-5.42971486,1.77837150,0.00162969,0.37090258,1.05833162,0.47366334,0.29632988,0.42767742,0.01417825,0.52953648
-5.42371186,1.73775807,0.00147950,0.36217408,1.03773882,0.46270619,0.28924172,0.41710121,0.01345651,0.51884090
-5.41770885,1.70093037,0.00134388,0.35379048,1.01745981,0.45286288,0.28297409,0.40840391,0.01282540,0.50982949
-5.41170585,1.66906815,0.00122369,0.34609347,0.99847946,0.44450174,0.27770242,0.40177816,0.01228977,0.50277581
-5.40570285,1.64331734,0.00111949,0.33942426,0.98180967,0.43798526,0.27359344,0.39738657,0.01185346,0.49793695
-5.39969985,1.62477127,0.00103160,0.33411722,0.96847299,0.43366375,0.27080233,0.39535972,0.01151949,0.49555078
-5.39369685,1.61445323,0.00096010,0.33049400,0.95948716,0.43186946,0.26947033,0.39579456,0.01129019,0.49583320
-5.38769385,1.61330093,0.00090490,0.32885841,0.95585079,0.43291143,0.26972273,0.39875331,0.01116729,0.49897560
-5.38169085,1.62215317,0.00086584,0.32949205,0.95853069,0.43707115,0.27166758,0.40426275,0.01115200,0.50514241
-5.37568784,1.64173906,0.00084265,0.33265089,0.96845073,0.44459917,0.27539488,0.41231414,0.01124503,0.51446895
-5.36968484,1.67266996,0.00083510,0.33856263,0.98648231,0.45571265,0.28097641,0.42286372,0.01144661,0.52705955
-5.36368184,1.71543408,0.00084299,0.34742500,1.01343619,0.47059383,0.28846611,0.43583378,0.01175645,0.54298596
-5.35767884,1.77039359,0.00086620,0.35940468,1.05005547,0.48938933,0.29790088,0.45111447,0.01217369,0.56228608
-5.35167584,1.83778399,0.00090475,0.37463687,1.09700918,0.51221012,0.30930185,0.46856609,0.01269687,0.58496313
-5.34567284,1.91771524,0.00095879,0.39322520,1.15488612,0.53913200,0.32267572,0.48802207,0.01332380,0.61098507
-5.33966983,2.01017410,0.00102866,0.41524191,1.22418834,0.57019631,0.33801628,0.50929238,0.01405152,0.64028440
-5.33366683,2.11502717,0.00111486,0.44072792,1.30532383,0.60541071,0.35530575,0.53216735,0.01487623,0.67275819
-5.32766383,2.23202406,0.00121808,0.46969281,1.39859792,0.64474974,0.37451591,0.55642185,0.01579319,0.70826853
-5.32166083,2.36080003,0.00133914,0.50211434,1.50420314,0.68815495,0.39560885,0.58181957,0.01679671,0.74664301
-5.31565783,2.50087784,0.00147903,0.53793751,1.62220730,0.73553442,0.41853713,0.60811741,0.01788010,0.78767568
-5.30965483,2.65166837,0.00163879,0.57707302,1.75253984,0.78676163,0.44324347,0.63506987,0.01903562,0.83112808
-5.30365183,2.81247005,0.00181951,0.61939519,1.89497675,0.84167353,0.46965975,0.66243321,0.02025456,0.87673065
-5.29764882,2.98246705,0.00202226,0.66473935,2.04912449,0.90006785,0.49770544,0.68996948,0.02152720,0.92418452
-5.29164582,3.16072676,0.00224801,0.71289882,2.21440366,0.96169990,0.52728559,0.71745025,0.02284290,0.97316361
-5.28564282,3.34619680,0.00249753,0.76362176,2.39003330,1.02627891,0.55828833,0.74466007,0.02419014,1.02331732
-5.27963982,3.53770254,0.00277133,0.81660810,2.57501716,1.09346428,0.59058225,0.77139958,0.02555667,1.07427377
-5.27363682,3.73394567,0.00306958,0.87150693,2.76813281,1.16286213,0.62401375,0.79748831,0.02692956,1.12564366
-5.26763382,3.93350501,0.00339198,0.92791465,2.96792534,1.23402241,0.65840453,0.82276719,0.02829541,1.17702485
-5.26163082,4.13484014,0.00373772,0.98537427,3.17270662,1.30643723,0.69354970,0.84710065,0.02964044,1.22800766
-5.25562781,4.33629896,0.00410540,1.04337620,3.38056140,1.37954053,0.72921642,0.87037852,0.03095070,1.27818072
-5.24962481,4.53612964,0.00449297,1.10136089,3.58936133,1.45270978,0.76514355,0.89251737,0.03221226,1.32713753
-5.24362181,4.73249757,0.00489766,1.15872347,3.79678739,1.52526985,0.80104232,0.91346163,0.03341141,1.37448333
-5.23761881,4.92350752,0.00531604,1.21482063,4.00036127,1.59649932,0.83659824,0.93318408,0.03453484,1.41984220
-5.23161581,5.10723074,0.00574393,1.26897978,4.19748549,1.66563944,0.87147424,0.95168586,0.03556989,1.46286419
-5.22561281,5.28173684,0.00617654,1.32051037,4.38549167,1.73190554,0.90531515,0.96899576,0.03650474,1.50323204
-5.21960980,5.44512952,0.00660843,1.36871718,4.56169599,1.79450101,0.93775333,0.98516884,0.03732863,1.54066739
-5.21360680,5.59558506,0.00703369,1.41291534,4.72346037,1.85263324,0.96841539,1.00028416,0.03803204,1.57493597
-5.20760380,5.73139250,0.00744600,1.45244646,4.86825730,1.90553137,0.99692982,1.01444165,0.03860688,1.60585170
-5.20160080,5.85099365,0.00783883,1.48669546,4.99373615,1.95246500,1.02293517,1.02775814,0.03904666,1.63327933
-5.19559780,5.95302161,0.00820553,1.51510745,5.09778855,1.99276339,1.04608865,1.04036239,0.03934658,1.65713541
-5.18959480,6.03633593,0.00853958,1.53720385,5.17860994,2.02583433,1.06607468,1.05238949,0.03950366,1.67738769
-5.18359180,6.10005290,0.00883473,1.55259723,5.23475497,2.05118183,1.08261306,1.06397444,0.03951679,1.69405266
-5.17758879,6.14356945,0.00908524,1.56100404,5.26518400,2.06842190,1.09546652,1.07524544,0.03938673,1.70719146
-5.17158579,6.16657957,0.00928599,1.56225474,5.26929872,2.07729574,1.10444729,1.08631684,0.03911610,1.71690437
-5.16558279,6.16908212,0.00943271,1.55630068,5.24696498,2.07767955,1.10942231,1.09728223,0.03870931,1.72332392
-5.15957979,6.15137986,0.00952208,1.54321747,5.19852173,2.06959051,1.11031705,1.10820797,0.03817245,1.72660711
-5.15357679,6.11406918,0.00955187,1.52320451,5.12477516,2.05318859,1.10711759,1.11912739,0.03751310,1.72692705
-5.14757379,6.05802115,0.00952103,1.49658063,5.02697847,2.02877390,1.09987097,1.13003609,0.03674020,1.72446441
-5.14157079,5.98435443,0.00942970,1.46377597,4.90679742,1.99677969,1.08868380,1.14088856,0.03586379,1.71939908
-5.13556778,5.89440118,0.00927925,1.42532034,4.76626345,1.95776110,1.07371911,1.15159646,0.03489479,1.71190250
-5.12956478,5.78966733,0.00907220,1.38182853,4.60771582,1.91238011,1.05519164,1.16202858,0.03384473,1.70213098
-5.12356178,5.67178892,0.00881219,1.33398318,4.43373542,1.86138727,1.03336184,1.17201275,0.03272549,1.69022032
-5.11755878,5.54248618,0.00850382,1.28251576,4.24707265,1.80560079,1.00852858,1.18133956,0.03154908,1.67628204
-5.11155578,5.40351736,0.00815255,1.22818659,4.05057245,1.74588403,0.98102124,1.18976788,0.03032731,1.66040124
-5.10555278,5.25663394,0.00776449,1.17176460,3.84709928,1.68312200,0.95119112,1.19703204,0.02907167,1.64263630
-5.09954977,5.10353909,0.00734624,1.11400759,3.63946491,1.61819803,0.91940280,1.20285026,0.02779305,1.62302032
-5.09354677,4.94585064,0.00690471,1.05564382,3.43036155,1.55197126,0.88602557,1.20693417,0.02650162,1.60156414
-5.08754377,4.78507006,0.00644686,0.99735545,3.22230273,1.48525603,0.85142539,1.20899895,0.02520672,1.57826081
-5.08154077,4.62255792,0.00597960,0.93976455,3.01757341,1.41880360,0.81595744,1.20877371,0.02391673,1.55309117
-5.07553777,4.45951683,0.00550954,0.88342191,2.81819085,1.35328704,0.77995971,1.20601162,0.02263908,1.52603023
-5.06953477,4.29698160,0.00504288,0.82879899,2.62587690,1.28928960,0.74374762,1.20049958,0.02138021,1.49705409
-5.06353177,4.13581679,0.00458526,0.77628318,2.44204171,1.22729682,0.70760979,1.19206675,0.02014564,1.46614683
-5.05752876,3.97672092,0.00414168,0.72617618,2.26777889,1.16769257,0.67180514,1.18059197,0.01894001,1.43330726
-5.05152576,3.82023686,0.00371640,0.67869550,2.10387098,1.11075879,0.63656111,1.16600953,0.01776716,1.39855498
-5.04552276,3.66676714,0.00331292,0.63397863,1.95080440,1.05667892,0.60207310,1.14831326,0.01663030,1.36193570
-5.03951976,3.51659344,0.00293397,0.59208958,1.80879223,1.00554448,0.56850492,1.12755877,0.01553204,1.32352536
-5.03351676,3.36989878,0.00258150,0.55302731,1.67780342,0.95736444,0.53599021,1.10386387,0.01447461,1.28343309
-5.02751376,3.22679137,0.00225675,0.51673559,1.55759663,0.91207678,0.50463457,1.07740710,0.01345991,1.24180281
-5.02151076,3.08732898,0.00196030,0.48311366,1.44775701,0.86956169,0.47451830,1.04842456,0.01248967,1.19881346
-5.01550775,2.95154260,0.00169211,0.45202738,1.34773448,0.82965575,0.44569954,1.01720514,0.01156555,1.15467791
-5.00950475,2.81945852,0.00145165,0.42332023,1.25688182,0.79216654,0.41821766,0.98408433,0.01068923,1.10964067
-5.00350175,2.69111807,0.00123795,0.39682386,1.17449146,0.75688696,0.39209671,0.94943687,0.00986250,1.06397438
-4.99749875,2.56659414,0.00104970,0.37236778,1.09982987,0.72360893,0.36734884,0.91366834,0.00908732,1.01797543
-4.99149575,2.44600419,0.00088537,0.34978793,1.03216862,0.69213579,0.34397746,0.87720615,0.00836587,0.97195871
-4.98549275,2.32951933,0.00074323,0.32893394,0.97081158,0.66229314,0.32198014,0.84048990,0.00770061,0.92625178
-4.97948974,2.21736932,0.00062148,0.30967496,0.91511769,0.63393780,0.30135115,0.80396155,0.00709425,0.88118861
-4.97348674,2.10984344,0.00051828,0.29190390,0.86451925,0.60696462,0.28208354,0.76805554,0.00654982,0.83710302
-4.96748374,2.00728747,0.00043183,0.27554020,0.81853540,0.58131101,0.26417073,0.73318911,0.00607065,0.79432206
-4.96148074,1.91009695,0.00036040,0.26053113,0.77678097,0.55695920,0.24760759,0.69975296,0.00566031,0.75315946
-4.95547774,1.81870702,0.00030238,0.24685161,0.73897085,0.53393625,0.23239112,0.66810268,0.00532265,0.71390930
-4.94947474,1.73357953,0.00025627,0.23450287,0.70491995,0.51231181,0.21852049,0.63855080,0.00506168,0.67683996
-4.94347174,1.65518759,0.00022074,0.22350989,0.67453923,0.49219395,0.20599674,0.61136006,0.00488158,0.64218865
-4.93746873,1.58399850,0.00019460,0.21391787,0.64782800,0.47372314,0.19482202,0.58673768,0.00478652,0.61015644
-4.93146573,1.52045534,0.00017684,0.20578792,0.62486287,0.45706475,0.18499844,0.56483117,0.00478065,0.58090402
-4.92546273,1.46495816,0.00016656,0.19919204,0.60578396,0.44240025,0.17652666,0.54572554,0.00486787,0.55454826
-4.91945973,1.41784509,0.00016302,0.19420762,0.59077851,0.42991755,0.16940420,0.52944210,0.00505173,0.53115966
-4.91345673,1.37937426,0.00016560,0.19091165,0.58006274,0.41980071,0.16362359,0.51593905,0.00533523,0.51076072
-4.90745373,1.34970701,0.00017377,0.18937475,0.57386226,0.41221945,0.15917042,0.50511365,0.00572059,0.49332537
-4.90145073,1.32889290,0.00018708,0.18965518,0.57239172,0.40731874,0.15602143,0.49680610,0.00620905,0.47877944
-4.89544772,1.31685719,0.00020517,0.19179308,0.57583428,0.40520894,0.15414264,0.49080508,0.00680060,0.46700218
-4.88944472,1.31339119,0.00022767,0.19580504,0.58432171,0.40595663,0.15348767,0.48685459,0.00749380,0.45782886
-4.88344172,1.31814578,0.00025426,0.20167917,0.59791555,0.40957670,0.15399631,0.48466212,0.00828550,0.45105441
-4.87743872,1.33062865,0.00028461,0.20937093,0.61659026,0.41602579,0.15559348,0.48390774,0.00917063,0.44643795
-4.87143572,1.35020532,0.00031838,0.21879979,0.64021890,0.42519753,0.15818851,0.48425394,0.01014210,0.44370818
-4.86543272,1.37610425,0.00035518,0.22984695,0.66856214,0.43691969,0.16167504,0.48535572,0.01119061,0.44256953
-4.85942971,1.40742597,0.00039460,0.24235420,0.70126097,0.45095349,0.16593133,0.48687075,0.01230465,0.44270885
-4.85342671,1.44315634,0.00043614,0.25612419,0.73783385,0.46699520,0.17082124,0.48846918,0.01347050,0.44380249
-4.84742371,1.48218368,0.00047929,0.27092199,0.77767845,0.48468010,0.17619576,0.48984272,0.01467234,0.44552357
-4.84142071,1.52331957,0.00052345,0.28647820,0.82007839,0.50358875,0.18189515,0.49071278,0.01589247,0.44754938
-4.83541771,1.56532282,0.00056799,0.30249344,0.86421481,0.52325556,0.18775164,0.49083733,0.01711161,0.44956844
-4.82941471,1.60692622,0.00061222,0.31864423,0.90918275,0.54317934,0.19359260,0.49001635,0.01830924,0.45128740
-4.82341171,1.64686526,0.00065544,0.33459020,0.95401192,0.56283570,0.19924425,0.48809559,0.01946412,0.45243723
-4.81740870,1.68390813,0.00069692,0.34998227,0.99769114,0.58169085,0.20453551,0.48496877,0.02055478,0.45277885
-4.81140570,1.71688606,0.00073595,0.36447171,1.03919584,0.59921633,0.20930227,0.48057803,0.02156011,0.45210788
-4.80540270,1.74472312,0.00077184,0.37771969,1.07751747,0.61490433,0.21339150,0.47491283,0.02245998,0.45025843
-4.79939970,1.76646441,0.00080394,0.38940696,1.11169381,0.62828280,0.21666543,0.46800727,0.02323581,0.44710593
-4.79339670,1.78130159,0.00083169,0.39924334,1.14083886,0.63892996,0.21900536,0.45993628,0.02387116,0.44256883
-4.78739370,1.78859499,0.00085460,0.40697656,1.16417120,0.64648755,0.22031512,0.45081055,0.02435230,0.43660922
-4.78139070,1.78789116,0.00087230,0.41240012,1.18103955,0.65067237,0.22052391,0.44077083,0.02466857,0.42923236
-4.77538769,1.77893537,0.00088456,0.41535982,1.19094432,0.65128544,0.21958847,0.42998155,0.02481281,0.42048517
-4.76938469,1.76167834,0.00089128,0.41575862,1.19355436,0.64821858,0.21749451,0.41862427,0.02478157,0.41045372
-4.76338169,1.73627699,0.00089252,0.41355965,1.18871807,0.64145802,0.21425718,0.40689112,0.02457521,0.39925990
-4.75737869,1.70308908,0.00088847,0.40878723,1.17646837,0.63108490,0.20992071,0.39497852,0.02419787,0.38705726
-4.75137569,1.66266182,0.00087951,0.40152582,1.15702134,0.61727261,0.20455713,0.38308139,0.02365731,0.37402636
-4.74537269,1.61571510,0.00086614,0.39191698,1.13076865,0.60028113,0.19826419,0.37138803,0.02296466,0.36036956
-4.73936968,1.56311965,0.00084903,0.38015442,1.09826407,0.58044856,0.19116244,0.36007587,0.02213399,0.34630559
-4.73336668,1.50587124,0.00082893,0.36647750,1.06020481,0.55818022,0.18339172,0.34930802,0.02118182,0.33206401
-4.72736368,1.44506182,0.00080672,0.35116328,1.01740834,0.53393579,0.17510713,0.33923090,0.02012659,0.31787968
-4.72136068,1.38184855,0.00078336,0.33451768,0.97078601,0.50821498,0.16647458,0.32997265,0.01898807,0.30398743
-4.71535768,1.31742208,0.00075985,0.31686593,0.92131437,0.48154231,0.15766623,0.32164249,0.01778668,0.29061706
-4.70935468,1.25297494,0.00073722,0.29854293,0.87000538,0.45445162,0.14885583,0.31433082,0.01654298,0.27798871
-4.70335168,1.18967121,0.00071649,0.27988363,0.81787690,0.42747078,0.14021426,0.30810990,0.01527701,0.26630877
-4.69734867,1.12861826,0.00069864,0.26121406,0.76592428,0.40110722,0.13190523,0.30303496,0.01400780,0.25576626
-4.69134567,1.07084149,0.00068460,0.24284307,0.71509412,0.37583467,0.12408153,0.29914567,0.01275297,0.24652985
-4.68534267,1.01726240,0.00067517,0.22505524,0.66626106,0.35208145,0.11688162,0.29646760,0.01152831,0.23874539
-4.67933967,0.96868064,0.00067108,0.20810494,0.62020810,0.33022074,0.11042690,0.29501368,0.01034752,0.23253399
-4.67333667,0.92576006,0.00067286,0.19221182,0.57761090,0.31056284,0.10481953,0.29478543,0.00922208,0.22799072
-4.66733367,0.88901909,0.00068092,0.17755759,0.53902633,0.29334968,0.10014093,0.29577393,0.00816112,0.22518370
-4.66133067,0.85882509,0.00069547,0.16428428,0.50488514,0.27875145,0.09645086,0.29796044,0.00717146,0.22415378
-4.65532766,0.83539282,0.00071653,0.15249366,0.47548881,0.26686550,0.09378723,0.30131662,0.00625769,0.22491465
-4.64932466,0.81878658,0.00074394,0.14224798,0.45101019,0.25771722,0.09216635,0.30580454,0.00542230,0.22745342
-4.64332166,0.80892589,0.00077731,0.13357157,0.43149759,0.25126284,0.09158383,0.31137638,0.00466590,0.23173167
