energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.43571786,1.25537768,0.02126382,0.32683077,0.43263762,0.58299250,0.27760325,0.12370167,0.54773883,0.00000000
-5.42971486,1.24302372,0.02235940,0.31751999,0.42638595,0.56899278,0.28466657,0.12467642,0.55140126,0.00000000
-5.42371186,1.22690125,0.02339503,0.30705827,0.41851622,0.55297682,0.29116082,0.12555683,0.55368462,0.00000000
-5.41770885,1.20724313,0.02435197,0.29557687,0.40912224,0.53516268,0.29705455,0.12632834,0.55459873,0.00000000
-5.41170585,1.18432054,0.02521300,0.28321728,0.39833278,0.51578661,0.30231739,0.12697592,0.55416712,0.00000000
-5.40570285,1.15843500,0.02596287,0.27012856,0.38630769,0.49509792,0.30691867,0.12748347,0.55242401,0.00000000
-5.39969985,1.12991024,0.02658878,0.25646446,0.37323339,0.47335372,0.31082649,0.12783348,0.54941161,0.00000000
-5.39369685,1.09908447,0.02708067,0.24238046,0.35931789,0.45081348,0.31400736,0.12800696,0.54517802,0.00000000
-5.38769385,1.06630335,0.02743159,0.22803070,0.34478561,0.42773387,0.31642664,0.12798369,0.53977582,0.00000000
-5.38169085,1.03191396,0.02763788,0.21356505,0.32987226,0.40436389,0.31804962,0.12774272,0.53326162,0.00000000
-5.37568784,0.99626010,0.02769928,0.19912640,0.31481982,0.38094048,0.31884335,0.12726328,0.52569646,0.00000000
-5.36968484,0.95967899,0.02761899,0.18484807,0.29987199,0.35768489,0.31877904,0.12652591,0.51714711,0.00000000
-5.36368184,0.92249938,0.02740355,0.17085180,0.28526998,0.33479973,0.31783493,0.12551375,0.50768809,0.00000000
-5.35767884,0.88504106,0.02706270,0.15724596,0.27124887,0.31246695,0.31599943,0.12421404,0.49740431,0.00000000
-5.35167584,0.84761555,0.02660908,0.14412444,0.25803446,0.29084669,0.31327420,0.12261957,0.48639397,0.00000000
-5.34567284,0.81052770,0.02605790,0.13156586,0.24584061,0.27007689,0.30967712,0.12073007,0.47477155,0.00000000
-5.33966983,0.77407788,0.02542651,0.11963345,0.23486698,0.25027380,0.30524467,0.11855347,0.46267055,0.00000000
-5.33366683,0.73856436,0.02473387,0.10837525,0.22529713,0.23153310,0.30003373,0.11610685,0.45024564,0.00000000
-5.32766383,0.70428561,0.02400004,0.09782488,0.21729680,0.21393157,0.29412239,0.11341703,0.43767410,0.00000000
-5.32166083,0.67154202,0.02324558,0.08800257,0.21101238,0.19752913,0.28760988,0.11052082,0.42515615,0.00000000
-5.31565783,0.64063680,0.02249100,0.07891650,0.20656943,0.18237114,0.28061535,0.10746481,0.41291414,0.00000000
-5.30965483,0.61187590,0.02175612,0.07056436,0.20407116,0.16849071,0.27327562,0.10430467,0.40119055,0.00000000
-5.30365183,0.58556664,0.02105953,0.06293498,0.20359688,0.15591096,0.26574188,0.10110414,0.39024466,0.00000000
-5.29764882,0.56201506,0.02041808,0.05601003,0.20520051,0.14464703,0.25817563,0.09793351,0.38034799,0.00000000
-5.29164582,0.54152206,0.01984642,0.04976564,0.20890901,0.13470778,0.25074382,0.09486791,0.37177881,0.00000000
-5.28564282,0.52437825,0.01935655,0.04417391,0.21472091,0.12609710,0.24361361,0.09198525,0.36481558,0.00000000
-5.27963982,0.51085792,0.01895758,0.03920428,0.22260506,0.11881477,0.23694691,0.08936406,0.35972989,0.00000000
-5.27363682,0.50121214,0.01865547,0.03482467,0.23249964,0.11285685,0.23089497,0.08708128,0.35677891,0.00000000
-5.26763382,0.49566138,0.01845293,0.03100241,0.24431160,0.10821565,0.22559325,0.08521001,0.35619770,0.00000000
-5.26163082,0.49438796,0.01834939,0.02770497,0.25791656,0.10487931,0.22115692,0.08381746,0.35819167,0.00000000
-5.25562781,0.49752842,0.01834113,0.02490047,0.27315939,0.10283098,0.21767693,0.08296303,0.36292940,0.00000000
-5.24962481,0.50516644,0.01842143,0.02255791,0.28985543,0.10204780,0.21521713,0.08269667,0.37053603,0.00000000
-5.24362181,0.51732624,0.01858087,0.02064732,0.30779244,0.10249962,0.21381223,0.08305751,0.38108750,0.00000000
-5.23761881,0.53396704,0.01880770,0.01913974,0.32673333,0.10414768,0.21346682,0.08407288,0.39460572,0.00000000
-5.23161581,0.55497850,0.01908824,0.01800703,0.34641947,0.10694329,0.21415545,0.08575766,0.41105490,0.00000000
-5.22561281,0.58017769,0.01940738,0.01722168,0.36657476,0.11082654,0.21582362,0.08811398,0.43033911,0.00000000
-5.21960980,0.60930750,0.01974909,0.01675650,0.38691019,0.11572533,0.21838966,0.09113134,0.45230123,0.00000000
-5.21360680,0.64203685,0.02009691,0.01658439,0.40712876,0.12155454,0.22174742,0.09478706,0.47672331,0.00000000
-5.20760380,0.67796279,0.02043449,0.01667805,0.42693079,0.12821571,0.22576952,0.09904706,0.50332849,0.00000000
-5.20160080,0.71661453,0.02074606,0.01700979,0.44601927,0.13559707,0.23031119,0.10386697,0.53178442,0.00000000
-5.19559780,0.75745964,0.02101685,0.01755141,0.46410527,0.14357406,0.23521436,0.10919352,0.56170836,0.00000000
-5.18959480,0.79991223,0.02123354,0.01827413,0.48091321,0.15201051,0.24031210,0.11496612,0.59267373,0.00000000
-5.18359180,0.84334330,0.02138450,0.01914868,0.49618586,0.16076028,0.24543302,0.12111872,0.62421834,0.00000000
-5.17758879,0.88709293,0.02146008,0.02014542,0.50968901,0.16966948,0.25040576,0.12758172,0.65585390,0.00000000
-5.17158579,0.93048425,0.02145281,0.02123467,0.52121573,0.17857931,0.25506334,0.13428399,0.68707689,0.00000000
-5.16558279,0.97283878,0.02135739,0.02238703,0.53059009,0.18732926,0.25924736,0.14115488,0.71738046,0.00000000
-5.15957979,1.01349290,0.02117080,0.02357383,0.53767041,0.19576085,0.26281186,0.14812621,0.74626703,0.00000000
-5.15357679,1.05181475,0.02089220,0.02476767,0.54235192,0.20372157,0.26562705,0.15513400,0.77326139,0.00000000
-5.14757379,1.08722119,0.02052283,0.02594300,0.54456879,0.21106902,0.26758249,0.16212009,0.79792365,0.00000000
-5.14157079,1.11919407,0.02006582,0.02707668,0.54429565,0.21767505,0.26859002,0.16903337,0.81986182,0.00000000
-5.13556778,1.14729525,0.01952600,0.02814856,0.54154842,0.22342979,0.26858618,0.17583071,0.83874343,0.00000000
-5.12956478,1.17117973,0.01890968,0.02914212,0.53638453,0.22824536,0.26753418,0.18247738,0.85430569,0.00000000
-5.12356178,1.19060621,0.01822435,0.03004489,0.52890251,0.23205909,0.26542530,0.18894710,0.86636386,0.00000000
-5.11755878,1.20544481,0.01747848,0.03084896,0.51924090,0.23483620,0.26227983,0.19522156,0.87481731,0.00000000
-5.11155578,1.21568127,0.01668120,0.03155134,0.50757655,0.23657173,0.25814732,0.20128957,0.87965319,0.00000000
-5.10555278,1.22141780,0.01584209,0.03215421,0.49412222,0.23729170,0.25310633,0.20714569,0.88094726,0.00000000
-5.09954977,1.22287016,0.01497095,0.03266508,0.47912361,0.23705341,0.24726350,0.21278869,0.87886204,0.00000000
-5.09354677,1.22036140,0.01407753,0.03309690,0.46285565,0.23594491,0.24075204,0.21821970,0.87364229,0.00000000
-5.08754377,1.21431240,0.01317141,0.03346797,0.44561842,0.23408361,0.23372966,0.22344031,0.86560796,0.00000000
-5.08154077,1.20522977,0.01226178,0.03380191,0.42773238,0.23161420,0.22637584,0.22845068,0.85514499,0.00000000
-5.07553777,1.19369161,0.01135728,0.03412737,0.40953332,0.22870579,0.21888870,0.23324793,0.84269434,0.00000000
-5.06953477,1.18033178,0.01046595,0.03447790,0.39136687,0.22554861,0.21148133,0.23782473,0.82873974,0.00000000
-5.06353177,1.16582344,0.00959507,0.03489155,0.37358280,0.22235022,0.20437768,0.24216841,0.81379467,0.00000000
-5.05752876,1.15086240,0.00875111,0.03541063,0.35652925,0.21933132,0.19780817,0.24626059,0.79838894,0.00000000
-5.05152576,1.13615090,0.00793968,0.03608128,0.34054677,0.21672153,0.19200495,0.25007733,0.78305559,0.00000000
-5.04552276,1.12238238,0.00716552,0.03695316,0.32596255,0.21475495,0.18719696,0.25358991,0.76831826,0.00000000
-5.03951976,1.11022739,0.00643245,0.03807898,0.31308467,0.21366570,0.18360486,0.25676611,0.75467947,0.00000000
-5.03351676,1.10032110,0.00574341,0.03951407,0.30219664,0.21368365,0.18143583,0.25957195,0.74260999,0.00000000
-5.02751376,1.09325223,0.00510048,0.04131588,0.29355216,0.21503006,0.18087841,0.26197378,0.73253953,0.00000000
-5.02151076,1.08955351,0.00450492,0.04354341,0.28737024,0.21791348,0.18209738,0.26394054,0.72484864,0.00000000
-5.01550775,1.08969351,0.00395723,0.04625659,0.28383069,0.22252575,0.18522884,0.26544602,0.71986188,0.00000000
-5.00950475,1.09406954,0.00345722,0.04951548,0.28307011,0.22903813,0.19037556,0.26647096,0.71784224,0.00000000
-5.00350175,1.10300163,0.00300406,0.05337946,0.28517838,0.23759765,0.19760269,0.26700488,0.71898667,0.00000000
-4.99749875,1.11672719,0.00259642,0.05790625,0.29019584,0.24832362,0.20693410,0.26704735,0.72342267,0.00000000
-4.99149575,1.13539654,0.00223251,0.06315075,0.29811112,0.26130445,0.21834937,0.26660880,0.73120587,0.00000000
-4.98549275,1.15906911,0.00191019,0.06916392,0.30885991,0.27659471,0.23178170,0.26571063,0.74231877,0.00000000
-4.97948974,1.18771061,0.00162709,0.07599142,0.32232474,0.29421271,0.24711684,0.26438470,0.75667050,0.00000000
-4.97348674,1.22119138,0.00138066,0.08367223,0.33833580,0.31413854,0.26419336,0.26267226,0.77409793,0.00000000
-4.96748374,1.25928624,0.00116831,0.09223732,0.35667316,0.33631278,0.28280418,0.26062237,0.79436821,0.00000000
-4.96148074,1.30167624,0.00098749,0.10170820,0.37707031,0.36063600,0.30269972,0.25828995,0.81718298,0.00000000
-4.95547774,1.34795287,0.00083574,0.11209564,0.39921912,0.38696916,0.32359260,0.25573362,0.84218442,0.00000000
-4.94947474,1.39762483,0.00071083,0.12339844,0.42277636,0.41513493,0.34516393,0.25301354,0.86896332,0.00000000
-4.94347174,1.45012785,0.00061079,0.13560246,0.44737163,0.44492020,0.36707114,0.25018941,0.89706916,0.00000000
-4.93746873,1.50483757,0.00053403,0.14867973,0.47261652,0.47607947,0.38895718,0.24731876,0.92602229,0.00000000
-4.93146573,1.56108543,0.00047937,0.16258792,0.49811496,0.50833939,0.41046081,0.24445575,0.95532782,0.00000000
-4.92546273,1.61817715,0.00044611,0.17727007,0.52347436,0.54140412,0.43122778,0.24165053,0.98449115,0.00000000
-4.91945973,1.67541339,0.00043414,0.19265458,0.54831709,0.57496150,0.45092226,0.23894913,1.01303439,0.00000000
-4.91345673,1.73211176,0.00044393,0.20865555,0.57229208,0.60868968,0.46923836,0.23639411,1.04051321,0.00000000
-4.90745373,1.78762921,0.00047664,0.22517340,0.59508584,0.64226409,0.48591088,0.23402564,1.06653332,0.00000000
-4.90145073,1.84138370,0.00053417,0.24209579,0.61643252,0.67536432,0.50072514,0.23188308,1.09076581,0.00000000
-4.89544772,1.89287413,0.00061916,0.25929876,0.63612251,0.70768076,0.51352505,0.23000690,1.11296040,0.00000000
-4.88944472,1.94169718,0.00073509,0.27664818,0.65400908,0.73892054,0.52421921,0.22844067,1.13295603,0.00000000
-4.88344172,1.98756022,0.00088627,0.29400128,0.67001273,0.76881275,0.53278451,0.22723303,1.15068775,0.00000000
-4.87743872,2.03028931,0.00107787,0.31120844,0.68412290,0.79711246,0.53926708,0.22643942,1.16618968,0.00000000
-4.87143572,2.06983172,0.00131591,0.32811504,0.69639703,0.82360365,0.54378030,0.22612328,1.17959344,0.00000000
-4.86543272,2.10625257,0.00160723,0.34456340,0.70695669,0.84810080,0.54650003,0.22635676,1.19112197,0.00000000
-4.85942971,2.13972570,0.00195945,0.36039483,0.71598116,0.87044927,0.54765710,0.22722056,1.20107893,0.00000000
-4.85342671,2.17051898,0.00238085,0.37545174,0.72369847,0.89052451,0.54752735,0.22880304,1.20983386,0.00000000
-4.84742371,2.19897493,0.00288027,0.38957969,0.73037451,0.90823030,0.54641975,0.23119840,1.21780395,0.00000000
-4.84142071,2.22548735,0.00346691,0.40262961,0.73630046,0.92349619,0.54466301,0.23450403,1.22543301,0.00000000
-4.83541771,2.25047540,0.00415013,0.41445993,0.74177931,0.93627445,0.54259141,0.23881709,1.23316886,0.00000000
-4.82941471,2.27435639,0.00493918,0.42493875,0.74711202,0.94653688,0.54053047,0.24423037,1.24144005,0.00000000
-4.82341171,2.29751881,0.00584286,0.43394603,0.75258386,0.95427152,0.53878316,0.25082768,1.25063328,0.00000000
-4.81740870,2.32029686,0.00686921,0.44137568,0.75845177,0.95947991,0.53761745,0.25867889,1.26107262,0.00000000
-4.81140570,2.34294819,0.00802506,0.44713764,0.76493313,0.96217465,0.53725555,0.26783493,1.27300153,0.00000000
-4.80540270,2.36563573,0.00931569,0.45115982,0.77219657,0.96237786,0.53786571,0.27832290,1.28656884,0.00000000
-4.79939970,2.38841475,0.01074432,0.45338984,0.78035514,0.96012032,0.53955665,0.29014161,1.30181921,0.00000000
-4.79339670,2.41122586,0.01231177,0.45379656,0.78946217,0.95544143,0.54237510,0.30325774,1.31868884,0.00000000
-4.78739370,2.43389421,0.01401602,0.45237132,0.79950997,0.94838994,0.54630649,0.31760290,1.33700650,0.00000000
-4.78139070,2.45613507,0.01585186,0.44912877,0.81043141,0.93902534,0.55127868,0.33307181,1.35649996,0.00000000
-4.77538769,2.47756543,0.01781067,0.44410729,0.82210424,0.92741964,0.55716854,0.34952168,1.37680753,0.00000000
-4.76938469,2.49772109,0.01988017,0.43736897,0.83435790,0.91365952,0.56381099,0.36677302,1.39749410,0.00000000
-4.76338169,2.51607839,0.02204440,0.42899897,0.84698264,0.89784850,0.57101004,0.38461192,1.41807092,0.00000000
-4.75737869,2.53207952,0.02428377,0.41910447,0.85974027,0.88010890,0.57855117,0.40279373,1.43801824,0.00000000
-4.75137569,2.54516019,0.02657522,0.40781307,0.87237629,0.86058350,0.58621438,0.42104830,1.45680948,0.00000000
-4.74537269,2.55477838,0.02889266,0.39527066,0.88463270,0.83943660,0.59378731,0.43908643,1.47393601,0.00000000
-4.73936968,2.56044283,0.03120736,0.38163891,0.89626106,0.81685449,0.60107751,0.45660753,1.48893111,0.00000000
-4.73336668,2.56173986,0.03348868,0.36709251,0.90703506,0.79304504,0.60792346,0.47330816,1.50139205,0.00000000
-4.72736368,2.55835745,0.03570475,0.35181599,0.91676233,0.76823660,0.61420351,0.48889122,1.51099921,0.00000000
-4.72136068,2.55010537,0.03782339,0.33600060,0.92529463,0.74267603,0.61984246,0.50307541,1.51753127,0.00000000
-4.71535768,2.53693043,0.03981296,0.31984107,0.93253638,0.71662608,0.62481527,0.51560457,1.52087580,0.00000000
-4.70935468,2.51892626,0.04164338,0.30353247,0.93845087,0.69036199,0.62914784,0.52625666,1.52103475,0.00000000
-4.70335168,2.49633712,0.04328700,0.28726732,0.94306403,0.66416768,0.63291467,0.53485176,1.51812452,0.00000000
-4.69734867,2.46955544,0.04471952,0.27123289,0.94646552,0.63833140,0.63623366,0.54125899,1.51237075,0.00000000
-4.69134567,2.43911330,0.04592074,0.25560892,0.94880713,0.61314119,0.63925832,0.54540178,1.50409795,0.00000000
-4.68534267,2.40566809,0.04687526,0.24056559,0.95029853,0.58888009,0.64216763,0.54726140,1.49371470,0.00000000
-4.67933967,2.36998290,0.04757287,0.22626198,0.95120043,0.56582139,0.64515442,0.54687844,1.48169489,0.00000000
-4.67333667,2.33290237,0.04800891,0.21284474,0.95181549,0.54422390,0.64841256,0.54435220,1.46855614,0.00000000
-4.66733367,2.29532500,0.04818434,0.20044717,0.95247732,0.52432742,0.65212392,0.53983786,1.45483636,0.00000000
-4.66133067,2.25817305,0.04810555,0.18918849,0.95353786,0.50634841,0.65644565,0.53354162,1.44106946,0.00000000
-4.65532766,2.22236098,0.04778410,0.17917323,0.95535375,0.49047604,0.66149858,0.52571388,1.42776156,0.00000000
-4.64932466,2.18876384,0.04723614,0.17049077,0.95827208,0.47686853,0.66735729,0.51664073,1.41536863,0.00000000
-4.64332166,2.15818679,0.04648176,0.16321490,0.96261613,0.46564996,0.67404245,0.50663411,1.40427656,0.00000000
