energy_ev,total_up,Cu_p_up,Cu_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.81390695,5.59887801,2.41399873,3.62311362,0.95211398,0.01662079,0.01414864,1.26644624
-5.80790395,5.67211685,2.41338979,3.68759227,0.96246350,0.01675337,0.01337519,1.27800328
-5.80190095,5.73901302,2.40794946,3.74913016,0.96947594,0.01682272,0.01260259,1.28989461
-5.79589795,5.79883345,2.39741065,3.80722891,0.97291085,0.01682619,0.01183730,1.30207207
-5.78989495,5.85092034,2.38155168,3.86143136,0.97259550,0.01676221,0.01108493,1.31445469
-5.78389195,5.89473176,2.36021576,3.91134740,0.96843456,0.01663042,0.01035026,1.32693584
-5.77788894,5.92987660,2.33332768,3.95667604,0.96041688,0.01643171,0.00963724,1.33939049
-5.77188594,5.95614165,2.30090674,3.99722278,0.94861918,0.01616829,0.00894904,1.35168248
-5.76588294,5.97350935,2.26307516,4.03291108,0.93320624,0.01584366,0.00828816,1.36367109
-5.75987994,5.98216546,2.22006142,4.06378760,0.91442759,0.01546258,0.00765646,1.37521690
-5.75387694,5.98249647,2.17219862,4.09002098,0.89261089,0.01503093,0.00705528,1.38618662
-5.74787394,5.97507711,2.11991789,4.11189461,0.86815230,0.01455561,0.00648547,1.39645673
-5.74187094,5.96064925,2.06373753,4.12979386,0.84150420,0.01404434,0.00594753,1.40591609
-5.73586793,5.94009357,2.00424852,4.14418890,0.81316116,0.01350546,0.00544164,1.41446739
-5.72986493,5.91439605,1.94209744,4.15561421,0.78364449,0.01294770,0.00496772,1.42202776
-5.72386193,5.88461138,1.87796776,4.16464617,0.75348650,0.01238001,0.00452552,1.42852846
-5.71785893,5.85182538,1.81256071,4.17188006,0.72321491,0.01181129,0.00411460,1.43391404
-5.71185593,5.81711886,1.74657669,4.17790777,0.69333830,0.01125021,0.00373444,1.43814107
-5.70585293,5.78153447,1.68069814,4.18329761,0.66433316,0.01070507,0.00338443,1.44117663
-5.69984992,5.74604849,1.61557465,4.18857706,0.63663307,0.01018359,0.00306393,1.44299674
-5.69384692,5.71154857,1.55181104,4.19421934,0.61062043,0.00969287,0.00277227,1.44358480
-5.68784392,5.67881838,1.48995844,4.20063442,0.58662086,0.00923927,0.00250877,1.44293030
-5.68184092,5.64852945,1.43050890,4.20816461,0.56490045,0.00882844,0.00227283,1.44102767
-5.67583792,5.62124012,1.37389316,4.21708475,0.54566580,0.00846526,0.00206387,1.43787542
-5.66983492,5.59740109,1.32048140,4.22760671,0.52906658,0.00815392,0.00188140,1.43347562
-5.66383192,5.57736673,1.27058663,4.23988764,0.51520028,0.00789797,0.00172503,1.42783359
-5.65782891,5.56141088,1.22447005,4.25404113,0.50411877,0.00770043,0.00159450,1.42095781
-5.65182591,5.54974581,1.18234790,4.27015054,0.49583622,0.00756383,0.00148967,1.41286006
-5.64582291,5.54254272,1.14439897,4.28828312,0.49033768,0.00749033,0.00141054,1.40355559
-5.63981991,5.53995219,1.11077231,4.30850420,0.48758799,0.00748184,0.00135722,1.39306341
-5.63381691,5.54212288,1.08159435,4.33088992,0.48754028,0.00754004,0.00132997,1.38140657
-5.62781391,5.54921718,1.05697506,4.35553785,0.49014369,0.00766644,0.00132913,1.36861230
-5.62181091,5.56142235,1.03701260,4.38257422,0.49534988,0.00786244,0.00135510,1.35471213
-5.61580790,5.57895625,1.02179611,4.41215730,0.50311784,0.00812929,0.00140829,1.33974178
-5.60980490,5.60206689,1.01140653,4.44447619,0.51341691,0.00846809,0.00148909,1.32374100
-5.60380190,5.63102564,1.00591539,4.47974502,0.52622778,0.00887966,0.00159776,1.30675315
-5.59779890,5.66611412,1.00538145,4.51819247,0.54154138,0.00936455,0.00173440,1.28882470
-5.59179590,5.70760529,1.00984569,4.56004701,0.55935598,0.00992279,0.00189885,1.27000464
-5.58579290,5.75573983,1.01932467,4.60551863,0.57967232,0.01055389,0.00209062,1.25034378
-5.57978989,5.81069894,1.03380288,4.65477797,0.60248753,0.01125659,0.00230882,1.22989414
-5.57378689,5.87257515,1.05322450,4.70793397,0.62778782,0.01202875,0.00255209,1.20870829
-5.56778389,5.94134313,1.07748503,4.76501145,0.65554074,0.01286723,0.00281852,1.18683888
-5.56178089,6.01683202,1.10642360,4.82592993,0.68568730,0.01376773,0.00310567,1.16433828
-5.55577789,6.09870148,1.13981623,4.89048519,0.71813459,0.01472470,0.00341046,1.14125838
-5.54977489,6.18642286,1.17737087,4.95833466,0.75274936,0.01573129,0.00372927,1.11765057
-5.54377189,6.27926723,1.21872442,5.02898785,0.78935306,0.01677931,0.00405788,1.09356597
-5.53776888,6.37630104,1.26344224,5.10180262,0.82771871,0.01785927,0.00439156,1.06905566
-5.53176588,6.47639044,1.31102046,5.17598766,0.86756986,0.01896045,0.00472515,1.04417110
-5.52576288,6.57821409,1.36089095,5.25061146,0.90858184,0.02007099,0.00505315,1.01896454
-5.51975988,6.68028451,1.41242922,5.32461742,0.95038535,0.02117813,0.00536986,0.99348937
-5.51375688,6.78097694,1.46496479,5.39684455,0.99257222,0.02226835,0.00566949,0.96780042
-5.50775388,6.87856471,1.51779387,5.46605299,1.03470321,0.02332771,0.00594636,0.94195399
-5.50175088,6.97125953,1.57019387,5.53095299,1.07631741,0.02434208,0.00619502,0.91600780
-5.49574787,7.05725499,1.62143906,5.59023641,1.11694280,0.02529747,0.00641045,0.89002061
-5.48974487,7.13477134,1.67081692,5.64260911,1.15610765,0.02618036,0.00658820,0.86405167
-5.48374187,7.20209988,1.71764442,5.68682307,1.19335193,0.02697799,0.00672454,0.83815995
-5.47773887,7.25764495,1.76128357,5.72170705,1.22823847,0.02767870,0.00681659,0.81240323
-5.47173587,7.29996222,1.80115565,5.74619459,1.26036322,0.02827219,0.00686238,0.78683713
-5.46573287,7.32779194,1.83675357,5.75934872,1.28936422,0.02874977,0.00686098,0.76151411
-5.45972986,7.34008633,1.86765183,5.76038275,1.31492905,0.02910456,0.00681249,0.73648254
-5.45372686,7.33603058,1.89351395,5.74867681,1.33680031,0.02933163,0.00671804,0.71178603
-5.44772386,7.31505726,1.91409694,5.72379013,1.35477930,0.02942815,0.00657978,0.68746285
-5.44172086,7.27685457,1.92925294,5.68546935,1.36872760,0.02939339,0.00640080,0.66354571
-5.43571786,7.22136863,1.93892813,5.63365302,1.37856698,0.02922872,0.00618501,0.64006185
-5.42971486,7.14880073,1.94315903,5.56847292,1.38427760,0.02893757,0.00593706,0.61703341
-5.42371186,7.05960039,1.94206666,5.49025273,1.38589489,0.02852535,0.00566217,0.59447806
-5.41770885,6.95445504,1.93584892,5.39950451,1.38350545,0.02799923,0.00536598,0.57240994
-5.41170585,6.83427732,1.92477175,5.29692357,1.37724228,0.02736805,0.00505443,0.55084072
-5.40570285,6.70019089,1.90915956,5.18338208,1.36727971,0.02664208,0.00473355,0.52978081
-5.39969985,6.55351528,1.88938539,5.05992174,1.35382835,0.02583279,0.00440937,0.50924061
-5.39369685,6.39575054,1.86586150,4.92774569,1.33713033,0.02495267,0.00408775,0.48923175
-5.38769385,6.22856191,1.83903055,4.78820965,1.31745506,0.02401495,0.00377428,0.46976823
-5.38169085,6.05376472,1.80935795,4.64281215,1.29509562,0.02303339,0.00347420,0.45086742
-5.37568784,5.87330948,1.77732551,4.49318387,1.27036593,0.02202207,0.00319229,0.43255093
-5.36968484,5.68926704,1.74342653,4.34107549,1.24359857,0.02099519,0.00293287,0.41484526
-5.36368184,5.50381338,1.70816240,4.18834408,1.21514324,0.01996685,0.00269974,0.39778228
-5.35767884,5.31921370,1.67204053,4.03693744,1.18536576,0.01895090,0.00249617,0.38139946
-5.35167584,5.13780522,1.63557343,3.88887616,1.15464734,0.01796078,0.00232495,0.36573998
-5.34567284,4.96197818,1.59927856,3.74623324,1.12338386,0.01700936,0.00218834,0.35085258
-5.33966983,4.79415451,1.56367866,3.61111082,1.09198513,0.01610886,0.00208818,0.33679124
-5.33366683,4.63676372,1.52930198,3.48561415,1.06087353,0.01527070,0.00202585,0.32361466
-5.32766383,4.49221554,1.49668206,3.37182264,1.03048217,0.01450540,0.00200237,0.31138559
-5.32166083,4.36286912,1.46635649,3.27175814,1.00125207,0.01382256,0.00201839,0.30016985
-5.31565783,4.25099871,1.43886437,3.18735073,0.97362837,0.01323069,0.00207425,0.29003523
-5.30965483,4.15875596,1.41474200,3.12040243,0.94805540,0.01273723,0.00216999,0.28105005
-5.30365183,4.08812915,1.39451674,3.07254937,0.92497061,0.01234844,0.00230537,0.27328153
-5.29764882,4.04089999,1.37869884,3.04522318,0.90479731,0.01206933,0.00247988,0.26679390
-5.29164582,4.01859896,1.36777130,3.03961243,0.88793650,0.01190364,0.00269275,0.26164629
-5.28564282,4.02246013,1.36217802,3.05662518,0.87475780,0.01185380,0.00294291,0.25789038
-5.27963982,4.05337707,1.36231062,3.09685385,0.86558984,0.01192082,0.00322902,0.25556792
-5.27363682,4.11186119,1.36849429,3.16054351,0.86071044,0.01210433,0.00354942,0.25470825
-5.26763382,4.19800432,1.38097338,3.24756497,0.86033683,0.01240249,0.00390212,0.25532570
-5.26163082,4.31144728,1.39989739,3.35739399,0.86461646,0.01281201,0.00428478,0.25741728
-5.25562781,4.45135617,1.42530797,3.48909774,0.87361867,0.01332812,0.00469469,0.26096046
-5.24962481,4.61640804,1.45712782,3.64132974,0.88732776,0.01394461,0.00512877,0.26591141
-5.24362181,4.80478731,1.49515198,3.81233418,0.90563765,0.01465383,0.00558352,0.27220364
-5.23761881,5.01419433,1.53904227,3.99996029,0.92834862,0.01544676,0.00605508,0.27974731
-5.23161581,5.24186655,1.58832515,4.20168722,0.95516637,0.01631309,0.00653920,0.28842904
-5.22561281,5.48461300,1.64239368,4.41465951,0.98570343,0.01724134,0.00703128,0.29811260
-5.21960980,5.73886183,1.70051335,4.63573282,1.01948331,0.01821897,0.00752640,0.30864018
-5.21360680,6.00072035,1.76183214,4.86152928,1.05594709,0.01923256,0.00801939,0.31983453
-5.20760380,6.26604649,1.82539450,5.08850140,1.09446260,0.02026802,0.00850489,0.33150169
-5.20160080,6.53053016,1.89015889,5.31300316,1.13433594,0.02131076,0.00897740,0.34343440
-5.19559780,6.78978253,1.95501859,5.53136652,1.17482502,0.02234600,0.00943140,0.35541603
-5.18959480,7.03943085,2.01882497,5.73998136,1.21515492,0.02335898,0.00986146,0.36722495
-5.18359180,7.27521617,2.08041279,5.93537669,1.25453461,0.02433526,0.01026233,0.37863909
-5.17758879,7.49309126,2.13862646,6.11430077,1.29217447,0.02526102,0.01062906,0.38944076
-5.17158579,7.68931563,2.19234687,6.27379773,1.32730439,0.02612332,0.01095710,0.39942129
-5.16558279,7.86054500,2.24051755,6.41127851,1.35919172,0.02691042,0.01124247,0.40838564
-5.15957979,8.00391215,2.28216974,6.52458363,1.38715861,0.02761199,0.01148183,0.41615657
-5.15357679,8.11709684,2.31644546,6.61203602,1.41059834,0.02821942,0.01167256,0.42257842
-5.14757379,8.19838235,2.34261792,6.67248206,1.42899000,0.02872598,0.01181293,0.42752035
-5.14157079,8.24669687,2.36010873,6.70531928,1.44191125,0.02912701,0.01190209,0.43087885
-5.13556778,8.26163818,2.36850144,6.71050991,1.44904859,0.02942006,0.01194015,0.43257964
-5.12956478,8.24348078,2.36755092,6.68857945,1.45020498,0.02960492,0.01192822,0.43257877
-5.12356178,8.19316497,2.35718860,6.64060028,1.44530441,0.02968366,0.01186841,0.43086294
-5.11755878,8.11226810,2.33752308,6.56816041,1.43439338,0.02966054,0.01176377,0.42744914
-5.11155578,8.00295863,2.30883649,6.47331833,1.41763907,0.02954192,0.01161828,0.42238352
-5.10555278,7.86793436,2.27157650,6.35854509,1.39532439,0.02933608,0.01143671,0.41573960
-5.09954977,7.71034647,2.22634425,6.22665529,1.36783989,0.02905294,0.01122456,0.40761600
-5.09354677,7.53371173,2.17387871,6.08072889,1.33567283,0.02870381,0.01098789,0.39813352
-5.08754377,7.34181546,2.11503778,5.92402640,1.29939372,0.02830103,0.01073319,0.38743197
-5.08154077,7.13860825,2.05077679,5.75989974,1.25964073,0.02785758,0.01046715,0.37566660
-5.07553777,6.92809954,1.98212492,5.59170183,1.21710250,0.02738671,0.01019657,0.36300440
-5.06953477,6.71425143,1.91016029,5.42269737,1.17249975,0.02690156,0.00992806,0.34962029
-5.06353177,6.50087595,1.83598440,5.25597786,1.12656650,0.02641469,0.00966795,0.33569329
-5.05752876,6.29153902,1.76069646,5.09438339,1.08003126,0.02593779,0.00942204,0.32140284
-5.05152576,6.08947388,1.68536856,4.94043357,1.03359896,0.02548128,0.00919546,0.30692526
-5.04552276,5.89750678,1.61102199,4.79626983,0.98793400,0.02505405,0.00899256,0.29243044
-5.03951976,5.71799696,1.53860560,4.66361067,0.94364515,0.02466320,0.00881671,0.27807884
-5.03351676,5.55279245,1.46897639,4.54372117,0.90127243,0.02431390,0.00867029,0.26401882
-5.02751376,5.40320308,1.40288308,4.43739759,0.86127663,0.02400927,0.00855459,0.25038435
-5.02151076,5.26999079,1.34095269,4.34496711,0.82403151,0.02375034,0.00846981,0.23729313
-5.01550775,5.15337739,1.28368066,4.26630252,0.78981880,0.02353614,0.00841505,0.22484505
-5.00950475,5.05306895,1.23142440,4.20085108,0.75882629,0.02336379,0.00838841,0.21312120
-5.00350175,4.96829550,1.18440064,4.14767610,0.73114858,0.02322868,0.00838703,0.20218316
-4.99749875,4.89786442,1.14268627,4.10550969,0.70679063,0.02312475,0.00840721,0.19207285
-4.99149575,4.84022526,1.10622278,4.07281453,0.68567377,0.02304472,0.00844460,0.18281273
-4.98549275,4.79354354,1.07482404,4.04785238,0.66764377,0.02298045,0.00849431,0.17440645
-4.97948974,4.75578089,1.04818718,4.02875679,0.65248078,0.02292326,0.00855112,0.16683988
-4.97348674,4.72477856,1.02590628,4.01360752,0.63991059,0.02286431,0.00860965,0.16008261
-4.96748374,4.69834165,1.00748846,4.00050401,0.62961691,0.02279491,0.00866457,0.15408969
-4.96148074,4.67432115,0.99237191,3.98763555,0.62125410,0.02270686,0.00871079,0.14880382
-4.95547774,4.65069109,0.97994539,3.97334577,0.61446012,0.02259277,0.00874359,0.14415775
-4.94947474,4.62561866,0.96956865,3.95618950,0.60886911,0.02244629,0.00875886,0.14007689
-4.94347174,4.59752481,0.96059310,3.93498018,0.60412336,0.02226239,0.00875315,0.13648214
-4.93746873,4.56513392,0.95238223,3.90882660,0.59988424,0.02203744,0.00872383,0.13329267
-4.93146573,4.52751087,0.94433109,3.87715778,0.59584191,0.02176941,0.00866916,0.13042878
-4.92546273,4.48408473,0.93588419,3.83973554,0.59172338,0.02145784,0.00858836,0.12781458
-4.91945973,4.43465834,0.92655135,3.79665448,0.58729898,0.02110394,0.00848157,0.12538043
-4.91345673,4.37940390,0.91592085,3.74832967,0.58238685,0.02071042,0.00834988,0.12306509
-4.90745373,4.31884476,0.90366961,3.69547254,0.57685555,0.02028146,0.00819528,0.12081750
-4.90145073,4.25382426,0.88956991,3.63905611,0.57062472,0.01982251,0.00802054,0.11859798
-4.89544772,4.18546289,0.87349260,3.58027063,0.56366382,0.01934011,0.00782913,0.11637903
-4.88944472,4.11510529,0.85540669,3.52047166,0.55598908,0.01884163,0.00762512,0.11414553
-4.88344172,4.04425921,0.83537543,3.46112200,0.54765887,0.01833500,0.00741295,0.11189434
-4.87743872,3.97452861,0.81354905,3.40373006,0.53876761,0.01782848,0.00719738,0.10963348
-4.87143572,3.90754351,0.79015473,3.34978661,0.52943861,0.01733032,0.00698321,0.10738080
-4.86543272,3.84488924,0.76548405,3.30070249,0.51981612,0.01684847,0.00677520,0.10516220
-4.85942971,3.78803801,0.73987874,3.25774951,0.51005687,0.01639036,0.00657789,0.10300966
-4.85342671,3.73828547,0.71371523,3.22200710,0.50032158,0.01596259,0.00639543,0.10095902
-4.84742371,3.69669487,0.68738885,3.19431662,0.49076669,0.01557074,0.00623145,0.09904772
-4.84142071,3.66405145,0.66129817,3.17524554,0.48153678,0.01521921,0.00608899,0.09731259
-4.83541771,3.64082888,0.63583033,3.16506294,0.47275782,0.01491105,0.00597037,0.09578779
-4.82941471,3.62716946,0.61134774,3.16372766,0.46453176,0.01464791,0.00587714,0.09450309
-4.82341171,3.62287921,0.58817677,3.17088981,0.45693247,0.01443002,0.00581010,0.09348238
-4.81740870,3.62743805,0.56659867,3.18590576,0.45000328,0.01425622,0.00576923,0.09274268
-4.81140570,3.64002507,0.54684295,3.20786645,0.44375618,0.01412408,0.00575376,0.09229353
-4.80540270,3.65955775,0.52908333,3.23563772,0.43817265,0.01403003,0.00576223,0.09213684
-4.79939970,3.68474356,0.51343610,3.26791142,0.43320596,0.01396958,0.00579256,0.09226714
-4.79339670,3.71414175,0.49996086,3.30326499,0.42878493,0.01393753,0.00584212,0.09267217
-4.78739370,3.74623244,0.48866317,3.34022702,0.42481874,0.01392827,0.00590791,0.09333382
-4.78139070,3.77948977,0.47949894,3.37734593,0.42120259,0.01393606,0.00598659,0.09422925
-4.77538769,3.81245584,0.47237999,3.41325853,0.41782390,0.01395531,0.00607468,0.09533214
-4.76938469,3.84381160,0.46718056,3.44675525,0.41456865,0.01398086,0.00616865,0.09661399
-4.76338169,3.87244150,0.46374418,3.47683903,0.41132750,0.01400822,0.00626504,0.09804540
-4.75737869,3.89748841,0.46189076,3.50277477,0.40800154,0.01403381,0.00636056,0.09959722
-4.75137569,3.91839639,0.46142331,3.52412703,0.40450714,0.01405515,0.00645220,0.10124152
-4.74537269,3.93493884,0.46213441,3.54078393,0.40077985,0.01407090,0.00653731,0.10295238
-4.73936968,3.94723090,0.46381195,3.55296604,0.39677720,0.01408099,0.00661365,0.10470642
-4.73336668,3.95572528,0.46624423,3.56121967,0.39248012,0.01408658,0.00667945,0.10648312
-4.72736368,3.96119184,0.46922435,3.56639475,0.38789323,0.01408999,0.00673340,0.10826491
-4.72136068,3.96468197,0.47255392,3.56960843,0.38304383,0.01409456,0.00677475,0.11003707
-4.71535768,3.96747958,0.47604613,3.57219594,0.37797976,0.01410449,0.00680321,0.11178748
-4.70935468,3.97104120,0.47952828,3.57565132,0.37276645,0.01412459,0.00681902,0.11350628
-4.70335168,3.97692813,0.48284392,3.58156064,0.36748308,0.01416006,0.00682288,0.11518541
-4.69734867,3.98673425,0.48585449,3.59153105,0.36221835,0.01421617,0.00681596,0.11681824
-4.69134567,4.00201268,0.48844079,3.60711915,0.35706596,0.01429802,0.00679985,0.11839912
-4.68534267,4.02420517,0.49050406,3.62976186,0.35212002,0.01441028,0.00677653,0.11992304
-4.67933967,4.05457724,0.49196682,3.66071327,0.34747071,0.01455691,0.00674832,0.12138536
-4.67333667,4.09416221,0.49277338,3.70099004,0.34320029,0.01474100,0.00671790,0.12278159
-4.66733367,4.14371637,0.49288995,3.75132793,0.33937959,0.01496455,0.00668818,0.12410729
-4.66133067,4.20368707,0.49230444,3.81215113,0.33606526,0.01522841,0.00666233,0.12535802
-4.65532766,4.27419487,0.49102560,3.88355534,0.33329758,0.01553219,0.00664371,0.12652937
-4.64932466,4.35502985,0.48908179,3.96530512,0.33109912,0.01587428,0.00663581,0.12761704
-4.64332166,4.44566183,0.48651912,4.05684486,0.32947407,0.01625187,0.00664220,0.12861687
-4.63731866,4.54526341,0.48339903,4.15732266,0.32840825,0.01666109,0.00666647,0.12952493
-4.63131566,4.65274394,0.47979536,4.26562509,0.32786980,0.01709711,0.00671214,0.13033764
-4.62531266,4.76679266,0.47579106,4.38042107,0.32781031,0.01755440,0.00678259,0.13105172
-4.61930965,4.88592831,0.47147450,4.50021231,0.32816650,0.01802683,0.00688098,0.13166426
-4.61330665,5.00855275,0.46693566,4.62338771,0.32886216,0.01850799,0.00701010,0.13217265
-4.60730365,5.13300613,0.46226235,4.74827922,0.32981041,0.01899138,0.00717232,0.13257458
-4.60130065,5.25762109,0.45753656,4.87321673,0.33091606,0.01947062,0.00736944,0.13286793
-4.59529765,5.38077387,0.45283128,4.99657973,0.33207820,0.01993968,0.00760259,0.13305077
-4.58929465,5.50093079,0.44820777,5.11684407,0.33319262,0.02039305,0.00787213,0.13312130
-4.58329165,5.61668862,0.44371358,5.23262240,0.33415441,0.02082592,0.00817754,0.13307790
-4.57728864,5.72680817,0.43938140,5.34269754,0.33486034,0.02123429,0.00851733,0.13291919
-4.57128564,5.83024075,0.43522874,5.44604839,0.33521125,0.02161508,0.00888899,0.13264422
-4.56528264,5.92614775,0.43125857,5.54186844,0.33511425,0.02196616,0.00928896,0.13225267
-4.55927964,6.01391359,0.42746077,5.62957749,0.33448484,0.02228639,0.00971261,0.13174522
-4.55327664,6.09315317,0.42381454,5.70882724,0.33324880,0.02257563,0.01015429,0.13112395
-4.54727364,6.16371434,0.42029132,5.77950183,0.33134397,0.02283469,0.01060736,0.13039278
-4.54127064,6.22567661,0.41685846,5.84171419,0.32872179,0.02306528,0.01106438,0.12955803
-4.53526763,6.27934692,0.41348308,5.89579920,0.32534864,0.02326993,0.01151720,0.12862895
-4.52926463,6.32525291,0.41013623,5.94230453,0.32120692,0.02345193,0.01195716,0.12761822
-4.52326163,6.36413443,0.40679690,5.98197954,0.31629583,0.02361522,0.01237535,0.12654244
-4.51725863,6.39693311,0.40345574,6.01576247,0.31063190,0.02376427,0.01276284,0.12542249
-4.51125563,6.42477987,0.40011837,6.04476606,0.30424909,0.02390403,0.01311096,0.12428374
-4.50525263,6.44897997,0.39680786,6.07026098,0.29719857,0.02403974,0.01341158,0.12315613
-4.49924962,6.47099472,0.39356644,6.09365668,0.28954806,0.02417689,0.01365737,0.12207398
-4.49324662,6.49241927,0.39045613,6.11647902,0.28138071,0.02432104,0.01384208,0.12107557
-4.48724362,6.51495558,0.38755829,6.14034390,0.27279363,0.02447774,0.01396076,0.12020250
-4.48124062,6.54038011,0.38497205,6.16692650,0.26389586,0.02465238,0.01400998,0.11949872
-4.47523762,6.57050586,0.38281153,6.19792577,0.25480605,0.02485003,0.01398793,0.11900935
-4.46923462,6.60713897,0.38120207,6.23502439,0.24564963,0.02507536,0.01389456,0.11877923
-4.46323162,6.65203057,0.38027544,6.27984476,0.23655579,0.02533242,0.01373156,0.11885132
-4.45722861,6.70682507,0.38016433,6.33390203,0.22765415,0.02562458,0.01350239,0.11926494
-4.45122561,6.77300668,0.38099632,6.39855598,0.21907131,0.02595434,0.01321214,0.12005395
-4.44522261,6.85184650,0.38288750,6.47496363,0.21092738,0.02632321,0.01286741,0.12124496
-4.43921961,6.94435288,0.38593622,6.56403507,0.20333257,0.02673168,0.01247612,0.12285565
-4.43321661,7.05122783,0.39021716,6.66639523,0.19638410,0.02717905,0.01204724,0.12489327
-4.42721361,7.17283261,0.39577600,6.78235414,0.19016333,0.02766349,0.01159057,0.12735351
-4.42121061,7.30916521,0.40262520,6.91188825,0.18473348,0.02818198,0.01111644,0.13021967
-4.41520760,7.45985197,0.41074085,7.05463484,0.18013788,0.02873040,0.01063544,0.13346232
-4.40920460,7.62415522,0.42006115,7.20990109,0.17639888,0.02930362,0.01015811,0.13703949
-4.40320160,7.80099764,0.43048633,7.37668849,0.17351748,0.02989565,0.00969471,0.14089740
-4.39719860,7.98900334,0.44188036,7.55373242,0.17147376,0.03049988,0.00925496,0.14497166
-4.39119560,8.18655458,0.45407429,7.73955581,0.17022797,0.03110924,0.00884784,0.14918907
-4.38519260,8.39186169,0.46687108,7.93253463,0.16972236,0.03171655,0.00848145,0.15346984
-4.37918959,8.60304321,0.48005194,8.13097234,0.16988367,0.03231478,0.00816282,0.15773019
-4.37318659,8.81821203,0.49338358,8.33317931,0.17062601,0.03289732,0.00789784,0.16188519
-4.36718359,9.03556296,0.50662635,8.53755303,0.17185425,0.03345832,0.00769121,0.16585182
-4.36118059,9.25345655,0.51954264,8.74265429,0.17346754,0.03399290,0.00754639,0.16955187
-4.35517759,9.47049420,0.53190527,8.94727465,0.17536293,0.03449738,0.00746558,0.17291487
-4.34917459,9.68557966,0.54350533,9.15049089,0.17743885,0.03496946,0.00744979,0.17588057
-4.34317159,9.89796283,0.55415918,9.35170265,0.17959838,0.03540829,0.00749879,0.17840108
-4.33716858,10.10726264,0.56371418,9.55065026,0.18175203,0.03581450,0.00761124,0.18044242
-4.33116558,10.31346690,0.57205282,9.74741109,0.18382012,0.03619016,0.00778469,0.18198544
-4.32516258,10.51690847,0.57909526,9.94237397,0.18573444,0.03653857,0.00801567,0.18302611
-4.31915958,10.71821858,0.58479986,10.13619238,0.18743936,0.03686412,0.00829975,0.18357505
-4.31315658,10.91825951,0.58916208,10.32971880,0.18889223,0.03717198,0.00863162,0.18365641
-4.30715358,11.11804020,0.59221154,10.52392364,0.19006317,0.03746774,0.00900521,0.18330616
