energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.85592796,1.98811175,0.00282552,0.05642875,0.02708167,0.00000000,1.29024967,0.00000000,0.67311227,0.29822764
-5.84992496,1.99472984,0.00270499,0.05934681,0.02708413,0.00000000,1.29081769,0.00000000,0.67161803,0.30348557
-5.84392196,1.99697183,0.00259943,0.06239364,0.02700858,0.00000000,1.28812068,0.00000000,0.66856012,0.30831215
-5.83791896,1.99458180,0.00250839,0.06555456,0.02685123,0.00000000,1.28198683,0.00000000,0.66391504,0.31264539
-5.83191596,1.98740425,0.00243168,0.06881369,0.02660987,0.00000000,1.27231805,0.00000000,0.65768058,0.31643329
-5.82591296,1.97538510,0.00236935,0.07215374,0.02628398,0.00000000,1.25909153,0.00000000,0.64987479,0.31963389
-5.81990995,1.95857174,0.00232167,0.07555586,0.02587470,0.00000000,1.24236040,0.00000000,0.64053511,0.32221520
-5.81390695,1.93711172,0.00228904,0.07899956,0.02538495,0.00000000,1.22225325,0.00000000,0.62971761,0.32415510
-5.80790395,1.91125024,0.00227201,0.08246281,0.02481933,0.00000000,1.19897239,0.00000000,0.61749639,0.32544117
-5.80190095,1.88132596,0.00227124,0.08592227,0.02418411,0.00000000,1.17279069,0.00000000,0.60396289,0.32607044
-5.79589795,1.84776527,0.00228750,0.08935367,0.02348715,0.00000000,1.14404695,0.00000000,0.58922525,0.32604922
-5.78989495,1.81107478,0.00232162,0.09273234,0.02273775,0.00000000,1.11313956,0.00000000,0.57340740,0.32539280
-5.78389195,1.77183194,0.00237452,0.09603389,0.02194648,0.00000000,1.08051879,0.00000000,0.55664805,0.32412525
-5.77788894,1.73067410,0.00244719,0.09923504,0.02112500,0.00000000,1.04667745,0.00000000,0.53909934,0.32227914
-5.77188594,1.68828576,0.00254069,0.10231438,0.02028576,0.00000000,1.01214029,0.00000000,0.52092515,0.31989525
-5.76588294,1.64538453,0.00265608,0.10525333,0.01944181,0.00000000,0.97745233,0.00000000,0.50229917,0.31702231
-5.75987994,1.60270574,0.00279445,0.10803691,0.01860643,0.00000000,0.94316633,0.00000000,0.48340251,0.31371652
-5.75387694,1.56098625,0.00295686,0.11065451,0.01779283,0.00000000,0.90982975,0.00000000,0.46442109,0.31004117
-5.74787394,1.52094754,0.00314429,0.11310047,0.01701389,0.00000000,0.87797154,0.00000000,0.44554269,0.30606592
-5.74187094,1.48327863,0.00335757,0.11537444,0.01628180,0.00000000,0.84808912,0.00000000,0.42695371,0.30186607
-5.73586793,1.44861916,0.00359732,0.11748157,0.01560779,0.00000000,0.82063588,0.00000000,0.40883584,0.29752153
-5.72986493,1.41754296,0.00386388,0.11943232,0.01500181,0.00000000,0.79600956,0.00000000,0.39136251,0.29311559
-5.72386193,1.39054277,0.00415721,0.12124211,0.01447237,0.00000000,0.77454189,0.00000000,0.37469536,0.28873348
-5.71785893,1.36801623,0.00447680,0.12293058,0.01402626,0.00000000,0.75648961,0.00000000,0.35898070,0.28446066
-5.71185593,1.35025389,0.00482158,0.12452071,0.01366839,0.00000000,0.74202746,0.00000000,0.34434619,0.28038095
-5.70585293,1.33742950,0.00518988,0.12603766,0.01340171,0.00000000,0.73124300,0.00000000,0.33089767,0.27657453
-5.69984992,1.32959298,0.00557932,0.12750752,0.01322709,0.00000000,0.72413376,0.00000000,0.31871641,0.27311579
-5.69384692,1.32666652,0.00598677,0.12895594,0.01314333,0.00000000,0.72060664,0.00000000,0.30785680,0.27007126
-5.68784392,1.32844406,0.00640838,0.13040672,0.01314720,0.00000000,0.72047978,0.00000000,0.29834462,0.26749753
-5.68184092,1.33459427,0.00683951,0.13188060,0.01323348,0.00000000,0.72348680,0.00000000,0.29017596,0.26543940
-5.67583792,1.34466719,0.00727485,0.13339398,0.01339511,0.00000000,0.72928341,0.00000000,0.28331688,0.26392829
-5.66983492,1.35810447,0.00770842,0.13495803,0.01362339,0.00000000,0.73745624,0.00000000,0.27770395,0.26298089
-5.66383192,1.37425299,0.00813372,0.13657784,0.01390816,0.00000000,0.74753367,0.00000000,0.27324554,0.26259834
-5.65782891,1.39238144,0.00854386,0.13825198,0.01423808,0.00000000,0.75899833,0.00000000,0.26982407,0.26276568
-5.65182591,1.41169953,0.00893171,0.13997226,0.01460090,0.00000000,0.77130095,0.00000000,0.26729899,0.26345189
-5.64582291,1.43137904,0.00929011,0.14172375,0.01498374,0.00000000,0.78387506,0.00000000,0.26551063,0.26461029
-5.63981991,1.45057607,0.00961204,0.14348512,0.01537344,0.00000000,0.79615218,0.00000000,0.26428460,0.26617936
-5.63381691,1.46845369,0.00989087,0.14522908,0.01575687,0.00000000,0.80757686,0.00000000,0.26343678,0.26808406
-5.62781391,1.48420415,0.01012054,0.14692318,0.01612122,0.00000000,0.81762113,0.00000000,0.26277861,0.27023735
-5.62181091,1.49706982,0.01029579,0.14853055,0.01645431,0.00000000,0.82579789,0.00000000,0.26212260,0.27254210
-5.61580790,1.50636222,0.01041228,0.15001096,0.01674488,0.00000000,0.83167275,0.00000000,0.26128776,0.27489320
-5.60980490,1.51147840,0.01046681,0.15132178,0.01698283,0.00000000,0.83487399,0.00000000,0.26010477,0.27717980
-5.60380190,1.51191414,0.01045738,0.15241907,0.01715940,0.00000000,0.83510028,0.00000000,0.25842076,0.27928773
-5.59779890,1.50727377,0.01038332,0.15325867,0.01726737,0.00000000,0.83212601,0.00000000,0.25610344,0.28110193
-5.59179590,1.49727627,0.01024526,0.15379725,0.01730117,0.00000000,0.82580416,0.00000000,0.25304443,0.28250897
-5.58579290,1.48175780,0.01004515,0.15399338,0.01725695,0.00000000,0.81606670,0.00000000,0.24916178,0.28339950
-5.57978989,1.46067064,0.00978617,0.15380854,0.01713261,0.00000000,0.80292264,0.00000000,0.24440148,0.28367070
-5.57378689,1.43407907,0.00947269,0.15320811,0.01692774,0.00000000,0.78645395,0.00000000,0.23873797,0.28322863
-5.56778389,1.40215235,0.00911005,0.15216232,0.01664364,0.00000000,0.76680967,0.00000000,0.23217373,0.28199045
-5.56178089,1.36515556,0.00870443,0.15064709,0.01628312,0.00000000,0.74419853,0.00000000,0.22473792,0.27988655
-5.55577789,1.32343861,0.00826266,0.14864488,0.01585041,0.00000000,0.71888047,0.00000000,0.21648423,0.27686244
-5.54977489,1.27742415,0.00779199,0.14614540,0.01535100,0.00000000,0.69115745,0.00000000,0.20748802,0.27288034
-5.54377189,1.22759471,0.00729991,0.14314616,0.01479142,0.00000000,0.66136392,0.00000000,0.19784297,0.26792061
-5.53776888,1.17447984,0.00679391,0.13965299,0.01417907,0.00000000,0.62985739,0.00000000,0.18765729,0.26198267
-5.53176588,1.11864333,0.00628128,0.13568027,0.01352197,0.00000000,0.59700932,0.00000000,0.17704986,0.25508561
-5.52576288,1.06067115,0.00576896,0.13125104,0.01282860,0.00000000,0.56319664,0.00000000,0.16614621,0.24726832
-5.51975988,1.00116017,0.00526336,0.12639690,0.01210765,0.00000000,0.52879411,0.00000000,0.15507475,0.23858914
-5.51375688,0.94070802,0.00477026,0.12115760,0.01136787,0.00000000,0.49416774,0.00000000,0.14396326,0.22912505
-5.50775388,0.87990401,0.00429467,0.11558045,0.01061785,0.00000000,0.45966922,0.00000000,0.13293570,0.21897032
-5.50175088,0.81932145,0.00384084,0.10971954,0.00986589,0.00000000,0.42563152,0.00000000,0.12210960,0.20823478
-5.49574787,0.75951114,0.00341216,0.10363466,0.00911986,0.00000000,0.39236568,0.00000000,0.11159398,0.19704167
-5.48974487,0.70099613,0.00301119,0.09739011,0.00838705,0.00000000,0.36015858,0.00000000,0.10148775,0.18552515
-5.48374187,0.64426774,0.00263969,0.09105339,0.00767416,0.00000000,0.32927185,0.00000000,0.09187884,0.17382760
-5.47773887,0.58978271,0.00229866,0.08469372,0.00698713,0.00000000,0.29994161,0.00000000,0.08284372,0.16209685
-5.47173587,0.53796144,0.00198841,0.07838061,0.00633120,0.00000000,0.27237902,0.00000000,0.07444757,0.15048325
-5.46573287,0.48918719,0.00170866,0.07218248,0.00571084,0.00000000,0.24677150,0.00000000,0.06674471,0.13913701
-5.45972986,0.44380614,0.00145856,0.06616524,0.00512975,0.00000000,0.22328444,0.00000000,0.05977954,0.12820554
-5.45372686,0.40212816,0.00123689,0.06039115,0.00459091,0.00000000,0.20206320,0.00000000,0.05358762,0.11783116
-5.44772386,0.36442811,0.00104205,0.05491775,0.00409660,0.00000000,0.18323535,0.00000000,0.04819693,0.10814906
-5.44172086,0.33094748,0.00087222,0.04979698,0.00364843,0.00000000,0.16691281,0.00000000,0.04362920,0.09928558
-5.43571786,0.30189617,0.00072541,0.04507457,0.00324744,0.00000000,0.15319385,0.00000000,0.03990115,0.09135684
-5.42971486,0.27745411,0.00059954,0.04078961,0.00289414,0.00000000,0.14216471,0.00000000,0.03702563,0.08446760
-5.42371186,0.25777252,0.00049251,0.03697424,0.00258854,0.00000000,0.13390067,0.00000000,0.03501250,0.07871049
-5.41770885,0.24297464,0.00040226,0.03365363,0.00233029,0.00000000,0.12846646,0.00000000,0.03386923,0.07416526
-5.41170585,0.23315551,0.00032680,0.03084600,0.00211864,0.00000000,0.12591591,0.00000000,0.03360118,0.07089823
-5.40570285,0.22838082,0.00026424,0.02856278,0.00195257,0.00000000,0.12629067,0.00000000,0.03421148,0.06896174
-5.39969985,0.22868468,0.00021286,0.02680884,0.00183078,0.00000000,0.12961807,0.00000000,0.03570057,0.06839355
-5.39369685,0.23406615,0.00017104,0.02558271,0.00175173,0.00000000,0.13590810,0.00000000,0.03806530,0.06921609
-5.38769385,0.24448469,0.00013736,0.02487680,0.00171366,0.00000000,0.14514956,0.00000000,0.04129780,0.07143567
-5.38169085,0.25985476,0.00011053,0.02467767,0.00171459,0.00000000,0.15730557,0.00000000,0.04538398,0.07504147
-5.37568784,0.28003958,0.00008944,0.02496617,0.00175234,0.00000000,0.17230869,0.00000000,0.05030195,0.08000444
-5.36968484,0.30484474,0.00007310,0.02571758,0.00182449,0.00000000,0.19005579,0.00000000,0.05602020,0.08627621
-5.36368184,0.33401185,0.00006067,0.02690173,0.00192836,0.00000000,0.21040315,0.00000000,0.06249597,0.09378794
-5.35767884,0.36721289,0.00005143,0.02848310,0.00206103,0.00000000,0.23316210,0.00000000,0.06967365,0.10244946
-5.35167584,0.40404587,0.00004477,0.03042100,0.00221929,0.00000000,0.25809548,0.00000000,0.07748351,0.11214862
-5.34567284,0.44403218,0.00004018,0.03266967,0.00239966,0.00000000,0.28491549,0.00000000,0.08584085,0.12275111
-5.33966983,0.48661641,0.00003723,0.03517866,0.00259834,0.00000000,0.31328310,0.00000000,0.09464559,0.13410086
-5.33366683,0.53116893,0.00003557,0.03789314,0.00281130,0.00000000,0.34280949,0.00000000,0.10378254,0.14602114
-5.32766383,0.57699162,0.00003489,0.04075453,0.00303421,0.00000000,0.37305953,0.00000000,0.11312236,0.15831648
-5.32166083,0.62332701,0.00003495,0.04370119,0.00326257,0.00000000,0.40355760,0.00000000,0.12252321,0.17077537
-5.31565783,0.66937077,0.00003555,0.04666934,0.00349168,0.00000000,0.43379570,0.00000000,0.13183307,0.18317392
-5.30965483,0.71428740,0.00003651,0.04959417,0.00371681,0.00000000,0.46324364,0.00000000,0.14089288,0.19528025
-5.30365183,0.75722871,0.00003770,0.05241104,0.00393319,0.00000000,0.49136111,0.00000000,0.14954010,0.20685965
-5.29764882,0.79735456,0.00003900,0.05505692,0.00413620,0.00000000,0.51761132,0.00000000,0.15761290,0.21768027
-5.29164582,0.83385509,0.00004032,0.05747178,0.00432139,0.00000000,0.54147548,0.00000000,0.16495454,0.22751920
-5.28564282,0.86597349,0.00004157,0.05960013,0.00448468,0.00000000,0.56246783,0.00000000,0.17141803,0.23616868
-5.27963982,0.89302840,0.00004270,0.06139246,0.00462237,0.00000000,0.58015029,0.00000000,0.17687058,0.24344215
-5.27363682,0.91443494,0.00004365,0.06280658,0.00473134,0.00000000,0.59414630,0.00000000,0.18119790,0.24917996
-5.26763382,0.92972326,0.00004441,0.06380883,0.00480908,0.00000000,0.60415299,0.00000000,0.18430797,0.25325435
-5.26163082,0.93855390,0.00004494,0.06437507,0.00485379,0.00000000,0.60995129,0.00000000,0.18613420,0.25557356
-5.25562781,0.94072899,0.00004526,0.06449137,0.00486442,0.00000000,0.61141334,0.00000000,0.18663774,0.25608481
-5.24962481,0.93619891,0.00004537,0.06415441,0.00484071,0.00000000,0.60850683,0.00000000,0.18580896,0.25477611
-5.24362181,0.92506399,0.00004529,0.06337160,0.00478321,0.00000000,0.60129623,0.00000000,0.18366782,0.25167657
-5.23761881,0.90757112,0.00004508,0.06216078,0.00469325,0.00000000,0.58994058,0.00000000,0.18026340,0.24685555
-5.23161581,0.88410562,0.00004481,0.06054970,0.00457290,0.00000000,0.57468817,0.00000000,0.17567228,0.24042035
-5.22561281,0.85517857,0.00004455,0.05857516,0.00442491,0.00000000,0.55586835,0.00000000,0.16999620,0.23251280
-5.21960980,0.82141046,0.00004440,0.05628193,0.00425263,0.00000000,0.53388076,0.00000000,0.16335883,0.22330482
-5.21360680,0.78351180,0.00004451,0.05372147,0.00405992,0.00000000,0.50918265,0.00000000,0.15590204,0.21299321
-5.20760380,0.74226176,0.00004502,0.05095055,0.00385103,0.00000000,0.48227492,0.00000000,0.14778168,0.20179388
-5.20160080,0.69848577,0.00004611,0.04802979,0.00363051,0.00000000,0.45368733,0.00000000,0.13916317,0.18993593
-5.19559780,0.65303315,0.00004800,0.04502226,0.00340309,0.00000000,0.42396388,0.00000000,0.13021710,0.17765559
-5.18959480,0.60675561,0.00005092,0.04199207,0.00317359,0.00000000,0.39364860,0.00000000,0.12111496,0.16519062
-5.18359180,0.56048760,0.00005516,0.03900317,0.00294680,0.00000000,0.36327263,0.00000000,0.11202519,0.15277502
-5.17758879,0.51502908,0.00006103,0.03611824,0.00272745,0.00000000,0.33334282,0.00000000,0.10310974,0.14063457
-5.17158579,0.47113114,0.00006888,0.03339782,0.00252006,0.00000000,0.30433234,0.00000000,0.09452117,0.12898305
-5.16558279,0.42948494,0.00007910,0.03089960,0.00232898,0.00000000,0.27667327,0.00000000,0.08640029,0.11801935
-5.15957979,0.39071378,0.00009212,0.02867788,0.00215830,0.00000000,0.25075154,0.00000000,0.07887454,0.10792543
-5.15357679,0.35536835,0.00010839,0.02678324,0.00201181,0.00000000,0.22690380,0.00000000,0.07205688,0.09886506
-5.14757379,0.32392471,0.00012841,0.02526232,0.00189305,0.00000000,0.20541634,0.00000000,0.06604518,0.09098328
-5.14157079,0.29678464,0.00015269,0.02415765,0.00180522,0.00000000,0.18652553,0.00000000,0.06092215,0.08440639
-5.13556778,0.27427763,0.00018175,0.02350757,0.00175125,0.00000000,0.17041956,0.00000000,0.05675550,0.07924229
-5.12956478,0.25666411,0.00021613,0.02334610,0.00173374,0.00000000,0.15724110,0.00000000,0.05359835,0.07558107
-5.12356178,0.24413909,0.00025635,0.02370278,0.00175498,0.00000000,0.14709037,0.00000000,0.05148975,0.07349560
-5.11755878,0.23683578,0.00030289,0.02460236,0.00181692,0.00000000,0.14002834,0.00000000,0.05045517,0.07304195
-5.11155578,0.23482856,0.00035619,0.02606444,0.00192115,0.00000000,0.13607974,0.00000000,0.05050690,0.07425956
-5.10555278,0.23813505,0.00041663,0.02810285,0.00206887,0.00000000,0.13523547,0.00000000,0.05164426,0.07717098
-5.09954977,0.24671697,0.00048448,0.03072502,0.00226082,0.00000000,0.13745448,0.00000000,0.05385374,0.08178125
-5.09354677,0.26047981,0.00055991,0.03393109,0.00249724,0.00000000,0.14266477,0.00000000,0.05710880,0.08807683
-5.08754377,0.27927126,0.00064297,0.03771309,0.00277778,0.00000000,0.15076376,0.00000000,0.06136964,0.09602413
-5.08154077,0.30287890,0.00073352,0.04205391,0.00310146,0.00000000,0.16161796,0.00000000,0.06658288,0.10556783
-5.07553777,0.33102730,0.00083129,0.04692644,0.00346661,0.00000000,0.17506231,0.00000000,0.07268119,0.11662911
-5.06953477,0.36337527,0.00093583,0.05229279,0.00387077,0.00000000,0.19089928,0.00000000,0.07958311,0.12910387
-5.06353177,0.39951367,0.00104650,0.05810364,0.00431067,0.00000000,0.20889821,0.00000000,0.08719307,0.14286142
-5.05752876,0.43896460,0.00116250,0.06429799,0.00478220,0.00000000,0.22879506,0.00000000,0.09540180,0.15774350
-5.05152576,0.48118231,0.00128289,0.07080313,0.00528044,0.00000000,0.25029315,0.00000000,0.10408715,0.17356422
-5.04552276,0.52555670,0.00140657,0.07753512,0.00579965,0.00000000,0.27306483,0.00000000,0.11311552,0.19011080
-5.03951976,0.57141951,0.00153238,0.08439977,0.00633339,0.00000000,0.29675478,0.00000000,0.12234391,0.20714548
-5.03351676,0.61805372,0.00165910,0.09129399,0.00687459,0.00000000,0.32098465,0.00000000,0.13162248,0.22440853
-5.02751376,0.66470613,0.00178551,0.09810775,0.00741571,0.00000000,0.34535952,0.00000000,0.14079790,0.24162260
-5.02151076,0.71060303,0.00191047,0.10472649,0.00794897,0.00000000,0.36947583,0.00000000,0.14971713,0.25849814
-5.01550775,0.75496862,0.00203295,0.11103389,0.00846648,0.00000000,0.39293084,0.00000000,0.15823163,0.27473993
-5.00950475,0.79704571,0.00215213,0.11691501,0.00896060,0.00000000,0.41533319,0.00000000,0.16620195,0.29005452
-5.00350175,0.83611785,0.00226747,0.12225962,0.00942410,0.00000000,0.43631436,0.00000000,0.17350232,0.30415828
-4.99749875,0.87153214,0.00237873,0.12696566,0.00985047,0.00000000,0.45554044,0.00000000,0.18002530,0.31678573
-4.99149575,0.90272162,0.00248606,0.13094260,0.01023419,0.00000000,0.47272367,0.00000000,0.18568592,0.32769792
-4.98549275,0.92922632,0.00259002,0.13411463,0.01057098,0.00000000,0.48763342,0.00000000,0.19042547,0.33669035
-4.97948974,0.95071182,0.00269162,0.13642350,0.01085798,0.00000000,0.50010573,0.00000000,0.19421450,0.34360018
-4.97348674,0.96698447,0.00279232,0.13783093,0.01109394,0.00000000,0.51005121,0.00000000,0.19705485,0.34831225
-4.96748374,0.97800230,0.00289402,0.13832041,0.01127935,0.00000000,0.51746054,0.00000000,0.19898074,0.35076383
-4.96148074,0.98388115,0.00299899,0.13789833,0.01141650,0.00000000,0.52240753,0.00000000,0.20005863,0.35094757
-4.95547774,0.98489545,0.00310986,0.13659448,0.01150944,0.00000000,0.52504921,0.00000000,0.20038599,0.34891275
-4.94947474,0.98147353,0.00322951,0.13446171,0.01156397,0.00000000,0.52562301,0.00000000,0.20008884,0.34476457
-4.94347174,0.97418756,0.00336098,0.13157496,0.01158742,0.00000000,0.52444106,0.00000000,0.19931826,0.33866169
-4.93746873,0.96373846,0.00350731,0.12802961,0.01158853,0.00000000,0.52188167,0.00000000,0.19824595,0.33081181
-4.93146573,0.95093632,0.00367147,0.12393918,0.01157713,0.00000000,0.51837849,0.00000000,0.19705899,0.32146588
-4.92546273,0.93667726,0.00385617,0.11943261,0.01156387,0.00000000,0.51440756,0.00000000,0.19595416,0.31091085
-4.91945973,0.92191745,0.00406373,0.11465113,0.01155984,0.00000000,0.51047301,0.00000000,0.19513180,0.29946143
-4.91345673,0.90764557,0.00429594,0.10974481,0.01157628,0.00000000,0.50709172,0.00000000,0.19478979,0.28745122
-4.90745373,0.89485460,0.00455395,0.10486908,0.01162413,0.00000000,0.50477785,0.00000000,0.19511762,0.27522347
-4.90145073,0.88451414,0.00483812,0.10018115,0.01171372,0.00000000,0.50402751,0.00000000,0.19629098,0.26312188
-4.89544772,0.87754410,0.00514794,0.09583652,0.01185442,0.00000000,0.50530445,0.00000000,0.19846691,0.25148180
-4.88944472,0.87479081,0.00548199,0.09198571,0.01205432,0.00000000,0.50902704,0.00000000,0.20177989,0.24062199
-4.88344172,0.87700606,0.00583791,0.08877120,0.01231997,0.00000000,0.51555706,0.00000000,0.20633876,0.23083735
-4.87743872,0.88482968,0.00621237,0.08632466,0.01265618,0.00000000,0.52519057,0.00000000,0.21222470,0.22239262
-4.87143572,0.89877598,0.00660118,0.08476453,0.01306580,0.00000000,0.53815109,0.00000000,0.21949020,0.21551732
-4.86543272,0.91922416,0.00699928,0.08419396,0.01354970,0.00000000,0.55458510,0.00000000,0.22815903,0.21040182
-4.85942971,0.94641259,0.00740096,0.08469905,0.01410667,0.00000000,0.57455991,0.00000000,0.23822709,0.20719476
-4.85342671,0.98043690,0.00779992,0.08634751,0.01473348,0.00000000,0.59806376,0.00000000,0.24966403,0.20600151
-4.84742371,1.02125136,0.00818949,0.08918759,0.01542493,0.00000000,0.62500785,0.00000000,0.26241543,0.20688384
-4.84142071,1.06867335,0.00856281,0.09324734,0.01617397,0.00000000,0.65523019,0.00000000,0.27640550,0.20986055
-4.83541771,1.12239030,0.00891302,0.09853423,0.01697190,0.00000000,0.68850092,0.00000000,0.29153992,0.21490891
-4.82941471,1.18196873,0.00923347,0.10503499,0.01780856,0.00000000,0.72452871,0.00000000,0.30770880,0.22196693
-4.82341171,1.24686491,0.00951794,0.11271580,0.01867258,0.00000000,0.76296803,0.00000000,0.32478958,0.23093620
-4.81740870,1.31643676,0.00976081,0.12152279,0.01955164,0.00000000,0.80342696,0.00000000,0.34264962,0.24168523
-4.81140570,1.38995658,0.00995724,0.13138273,0.02043275,0.00000000,0.84547530,0.00000000,0.36114848,0.25405317
-4.80540270,1.46662438,0.01010330,0.14220417,0.02130254,0.00000000,0.88865277,0.00000000,0.38013986,0.26785387
-4.79939970,1.54558157,0.01019608,0.15387874,0.02214758,0.00000000,0.93247705,0.00000000,0.39947304,0.28288007
-4.79339670,1.62592480,0.01023381,0.16628281,0.02295461,0.00000000,0.97645172,0.00000000,0.41899396,0.29890782
-4.78739370,1.70671991,0.01021587,0.17927939,0.02371088,0.00000000,1.02007380,0.00000000,0.43854596,0.31570086
-4.78139070,1.78701580,0.01014278,0.19272035,0.02440437,0.00000000,1.06284100,0.00000000,0.45797022,0.33301510
-4.77538769,1.86585826,0.01001625,0.20644875,0.02502406,0.00000000,1.10425861,0.00000000,0.47710608,0.35060299
-4.76938469,1.94230361,0.00983906,0.22030144,0.02556012,0.00000000,1.14384600,0.00000000,0.49579132,0.36821777
-4.76338169,2.01543215,0.00961502,0.23411175,0.02600412,0.00000000,1.18114279,0.00000000,0.51386259,0.38561758
-4.75737869,2.08436124,0.00934889,0.24771226,0.02634916,0.00000000,1.21571471,0.00000000,0.53115601,0.40256928
-4.75137569,2.14825811,0.00904621,0.26093756,0.02659000,0.00000000,1.24715914,0.00000000,0.54750814,0.41885205
-4.74537269,2.20635207,0.00871326,0.27362694,0.02672315,0.00000000,1.27511034,0.00000000,0.56275741,0.43426058
-4.73936968,2.25794611,0.00835690,0.28562702,0.02674686,0.00000000,1.29924447,0.00000000,0.57674602,0.44860790
-4.73336668,2.30242777,0.00798446,0.29679411,0.02666117,0.00000000,1.31928422,0.00000000,0.58932240,0.46172784
-4.72736368,2.33927905,0.00760362,0.30699643,0.02646785,0.00000000,1.33500324,0.00000000,0.60034410,0.47347696
-4.72136068,2.36808530,0.00722236,0.31611604,0.02617031,0.00000000,1.34623014,0.00000000,0.60968122,0.48373612
-4.71535768,2.38854287,0.00684879,0.32405041,0.02577352,0.00000000,1.35285216,0.00000000,0.61722018,0.49241155
-4.70935468,2.40046541,0.00649116,0.33071383,0.02528385,0.00000000,1.35481837,0.00000000,0.62286769,0.49943553
-4.70335168,2.40378872,0.00615772,0.33603837,0.02470891,0.00000000,1.35214238,0.00000000,0.62655487,0.50476666
-4.69734867,2.39857391,0.00585674,0.33997460,0.02405742,0.00000000,1.34490431,0.00000000,0.62824123,0.50838978
-4.69134567,2.38500888,0.00559641,0.34249202,0.02333896,0.00000000,1.33325217,0.00000000,0.62791840,0.51031555
-4.68534267,2.36340788,0.00538487,0.34357921,0.02256381,0.00000000,1.31740223,0.00000000,0.62561333,0.51057981
-4.67933967,2.33420917,0.00523011,0.34324369,0.02174276,0.00000000,1.29763852,0.00000000,0.62139086,0.50924268
-4.67333667,2.29797056,0.00513999,0.34151159,0.02088692,0.00000000,1.27431114,0.00000000,0.61535548,0.50638742
-4.66733367,2.25536292,0.00512222,0.33842709,0.02000754,0.00000000,1.24783335,0.00000000,0.60765200,0.50211923
-4.66133067,2.20716146,0.00518428,0.33405165,0.01911583,0.00000000,1.21867734,0.00000000,0.59846519,0.49656375
-4.65532766,2.15423499,0.00533343,0.32846305,0.01822283,0.00000000,1.18736864,0.00000000,0.58801824,0.48986556
-4.64932466,2.09753300,0.00557663,0.32175426,0.01733923,0.00000000,1.15447909,0.00000000,0.57656998,0.48218642
-4.64332166,2.03807088,0.00592052,0.31403214,0.01647529,0.00000000,1.12061840,0.00000000,0.56441095,0.47370341
