energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.80190095,2.41498925,-2.41498923,0.00380204,-0.00380204,0.46788636,-0.46788636,0.66316165,-0.66316165,0.62144026,-0.62144027,0.09412341,-0.09412341,0.58714440,-0.58714439,0.38901209,-0.38901209,0.16625621,-0.16625621
-5.79589795,2.37715559,-2.37715556,0.00350526,-0.00350526,0.46484020,-0.46484020,0.65287891,-0.65287891,0.62381572,-0.62381573,0.09310365,-0.09310365,0.57261458,-0.57261457,0.38329270,-0.38329270,0.15976516,-0.15976515
-5.78989495,2.33712244,-2.33712241,0.00322800,-0.00322800,0.46096302,-0.46096302,0.64232341,-0.64232342,0.62573910,-0.62573911,0.09160439,-0.09160439,0.55788451,-0.55788449,0.37844312,-0.37844311,0.15318686,-0.15318686
-5.78389195,2.29613486,-2.29613483,0.00297358,-0.00297358,0.45649748,-0.45649747,0.63186633,-0.63186633,0.62750329,-0.62750330,0.08966037,-0.08966037,0.54330616,-0.54330614,0.37457412,-0.37457411,0.14663001,-0.14663000
-5.77788894,2.25541798,-2.25541795,0.00274469,-0.00274469,0.45169709,-0.45169709,0.62187405,-0.62187406,0.62940304,-0.62940306,0.08731449,-0.08731449,0.52921694,-0.52921692,0.37175988,-0.37175987,0.14019745,-0.14019745
-5.77188594,2.21615083,-2.21615080,0.00254334,-0.00254334,0.44681950,-0.44681950,0.61270231,-0.61270231,0.63172581,-0.63172583,0.08461663,-0.08461663,0.51593319,-0.51593317,0.37003939,-0.37003939,0.13398460,-0.13398459
-5.76588294,2.17944125,-2.17944123,0.00237091,-0.00237091,0.44211937,-0.44211937,0.60469042,-0.60469042,0.63474235,-0.63474237,0.08162229,-0.08162229,0.50374439,-0.50374437,0.36941913,-0.36941913,0.12807799,-0.12807799
-5.75987994,2.14630216,-2.14630215,0.00222816,-0.00222816,0.43784103,-0.43784103,0.59815571,-0.59815572,0.63869738,-0.63869741,0.07839110,-0.07839109,0.49290810,-0.49290808,0.36987663,-0.36987663,0.12255422,-0.12255422
-5.75387694,2.11762951,-2.11762950,0.00211527,-0.00211527,0.43421120,-0.43421120,0.59338800,-0.59338800,0.64380055,-0.64380058,0.07498522,-0.07498522,0.48364569,-0.48364568,0.37136468,-0.37136468,0.11747897,-0.11747897
-5.74787394,2.09418219,-2.09418219,0.00203191,-0.00203191,0.43143183,-0.43143184,0.59064407,-0.59064407,0.65021788,-0.65021792,0.07146778,-0.07146778,0.47613888,-0.47613887,0.37381586,-0.37381586,0.11290633,-0.11290632
-5.74187094,2.07656439,-2.07656440,0.00197731,-0.00197731,0.42967341,-0.42967342,0.59014234,-0.59014234,0.65806413,-0.65806418,0.06790128,-0.06790127,0.47052702,-0.47052701,0.37714703,-0.37714703,0.10887833,-0.10887832
-5.73586793,2.06521056,-2.06521059,0.00195030,-0.00195030,0.42906885,-0.42906886,0.59205757,-0.59205758,0.66739615,-0.66739619,0.06434608,-0.06434607,0.46690522,-0.46690521,0.38126366,-0.38126366,0.10542466,-0.10542465
-5.72986493,2.06037368,-2.06037371,0.00194943,-0.00194943,0.42970830,-0.42970832,0.59651591,-0.59651592,0.67820769,-0.67820774,0.06085906,-0.06085906,0.46532325,-0.46532325,0.38606363,-0.38606363,0.10256259,-0.10256258
-5.72386193,2.06211703,-2.06211707,0.00197298,-0.00197298,0.43163505,-0.43163507,0.60359023,-0.60359024,0.69042595,-0.69042601,0.05749239,-0.05749238,0.46578521,-0.46578521,0.39144047,-0.39144047,0.10029708,-0.10029707
-5.71785893,2.07031017,-2.07031023,0.00201909,-0.00201909,0.43484271,-0.43484273,0.61329621,-0.61329623,0.70390999,-0.70391005,0.05429246,-0.05429246,0.46825000,-0.46825000,0.39728587,-0.39728587,0.09862107,-0.09862106
-5.71185593,2.08462945,-2.08462952,0.00208581,-0.00208581,0.43927396,-0.43927399,0.62558918,-0.62558920,0.71845139,-0.71845146,0.05129915,-0.05129914,0.47263256,-0.47263256,0.40349149,-0.40349149,0.09751597,-0.09751597
-5.70585293,2.10456342,-2.10456350,0.00217118,-0.00217118,0.44482093,-0.44482096,0.64036211,-0.64036213,0.73377728,-0.73377734,0.04854514,-0.04854513,0.47880602,-0.47880602,0.40995014,-0.40995014,0.09695237,-0.09695237
-5.69984992,2.12942353,-2.12942361,0.00227329,-0.00227329,0.45132731,-0.45132734,0.65744498,-0.65744501,0.74955575,-0.74955582,0.04605562,-0.04605561,0.48660453,-0.48660453,0.41655634,-0.41655634,0.09689084,-0.09689084
-5.69384692,2.15836016,-2.15836024,0.00239037,-0.00239037,0.45859225,-0.45859228,0.67660574,-0.67660576,0.76540382,-0.76540389,0.04384813,-0.04384813,0.49582704,-0.49582705,0.42320645,-0.42320645,0.09728305,-0.09728305
-5.68784392,2.19038401,-2.19038410,0.00252082,-0.00252082,0.46637598,-0.46637600,0.69755305,-0.69755308,0.78089756,-0.78089762,0.04193269,-0.04193269,0.50624185,-0.50624186,0.42979865,-0.42979865,0.09807296,-0.09807296
-5.68184092,2.22439246,-2.22439254,0.00266331,-0.00266331,0.47440703,-0.47440705,0.71994102,-0.71994105,0.79558443,-0.79558449,0.04031209,-0.04031209,0.51759194,-0.51759196,0.43623275,-0.43623275,0.09919827,-0.09919827
-5.67583792,2.25920045,-2.25920053,0.00281684,-0.00281684,0.48239084,-0.48239086,0.74337578,-0.74337580,0.80899729,-0.80899734,0.03898240,-0.03898240,0.52960110,-0.52960111,0.44241012,-0.44241012,0.10059193,-0.10059193
-5.66983492,2.29357503,-2.29357510,0.00298078,-0.00298078,0.49001946,-0.49001948,0.76742402,-0.76742404,0.82066961,-0.82066966,0.03793370,-0.03793369,0.54198057,-0.54198058,0.44823392,-0.44823392,0.10218384,-0.10218384
-5.66383192,2.32627260,-2.32627267,0.00315489,-0.00315489,0.49698200,-0.49698201,0.79162322,-0.79162325,0.83015145,-0.83015149,0.03715087,-0.03715087,0.55443632,-0.55443634,0.45360966,-0.45360966,0.10390261,-0.10390261
-5.65782891,2.35607755,-2.35607760,0.00333942,-0.00333942,0.50297539,-0.50297541,0.81549335,-0.81549337,0.83702536,-0.83702539,0.03661459,-0.03661459,0.56667656,-0.56667657,0.45844620,-0.45844620,0.10567735,-0.10567735
-5.65182591,2.38184083,-2.38184087,0.00353507,-0.00353507,0.50771515,-0.50771515,0.83854950,-0.83854952,0.84092176,-0.84092178,0.03630235,-0.03630235,0.57841933,-0.57841934,0.46265715,-0.46265714,0.10743948,-0.10743948
-5.64582291,2.40251707,-2.40251710,0.00374304,-0.00374304,0.51094541,-0.51094541,0.86031530,-0.86031531,0.84153292,-0.84153294,0.03618954,-0.03618953,0.58940004,-0.58940005,0.46616270,-0.46616270,0.10912444,-0.10912444
-5.63981991,2.41719868,-2.41719869,0.00396496,-0.00396496,0.51244821,-0.51244820,0.88033622,-0.88033623,0.83862504,-0.83862504,0.03625056,-0.03625056,0.59937846,-0.59937847,0.46889177,-0.46889177,0.11067330,-0.11067331
-5.63381691,2.42514536,-2.42514535,0.00420294,-0.00420294,0.51205119,-0.51205118,0.89819257,-0.89819258,0.83204778,-0.83204777,0.03645988,-0.03645988,0.60814509,-0.60814510,0.47078418,-0.47078418,0.11203423,-0.11203423
-5.62781391,2.42580795,-2.42580793,0.00445940,-0.00445940,0.50963377,-0.50963375,0.91351138,-0.91351139,0.82174083,-0.82174081,0.03679308,-0.03679308,0.61552653,-0.61552653,0.47179299,-0.47179299,0.11316362,-0.11316362
-5.62181091,2.41884543,-2.41884539,0.00473709,-0.00473709,0.50513127,-0.50513125,0.92597685,-0.92597685,0.80773729,-0.80773726,0.03722771,-0.03722771,0.62138957,-0.62138958,0.47188644,-0.47188644,0.11402707,-0.11402707
-5.61580790,2.40413434,-2.40413428,0.00503889,-0.00503889,0.49853703,-0.49853700,0.93533881,-0.93533880,0.79016349,-0.79016345,0.03774412,-0.03774412,0.62564399,-0.62564400,0.47104968,-0.47104968,0.11459998,-0.11459998
-5.60980490,2.38177036,-2.38177028,0.00536775,-0.00536775,0.48990231,-0.48990228,0.94141899,-0.94141897,0.76923560,-0.76923555,0.03832608,-0.03832608,0.62824366,-0.62824366,0.46928581,-0.46928581,0.11486783,-0.11486783
-5.60380190,2.35206198,-2.35206190,0.00572650,-0.00572650,0.47933426,-0.47933422,0.94411471,-0.94411469,0.74525294,-0.74525287,0.03896126,-0.03896126,0.62918609,-0.62918610,0.46661630,-0.46661630,0.11482612,-0.11482612
-5.59779890,2.31551685,-2.31551675,0.00611767,-0.00611767,0.46699187,-0.46699182,0.94340017,-0.94340015,0.71858853,-0.71858846,0.03964153,-0.03964153,0.62851048,-0.62851048,0.46308069,-0.46308069,0.11447996,-0.11447996
-5.59179590,2.27282134,-2.27282123,0.00654337,-0.00654337,0.45308034,-0.45308029,0.93932508,-0.93932505,0.68967735,-0.68967727,0.04036303,-0.04036304,0.62629411,-0.62629411,0.45873541,-0.45873541,0.11384343,-0.11384343
-5.58579290,2.22481482,-2.22481470,0.00700506,-0.00700506,0.43784418,-0.43784413,0.93201110,-0.93201107,0.65900282,-0.65900274,0.04112620,-0.04112620,0.62264766,-0.62264766,0.45365194,-0.45365194,0.11293855,-0.11293855
-5.57978989,2.17245972,-2.17245961,0.00750341,-0.00750341,0.42155931,-0.42155926,0.92164622,-0.92164618,0.62708228,-0.62708220,0.04193546,-0.04193546,0.61770941,-0.61770941,0.44791424,-0.44791424,0.11179416,-0.11179416
-5.57378689,2.11680919,-2.11680907,0.00803817,-0.00803817,0.40452469,-0.40452463,0.90847752,-0.90847749,0.59445213,-0.59445205,0.04279890,-0.04279890,0.61163882,-0.61163882,0.44161574,-0.44161574,0.11044455,-0.11044455
-5.56778389,2.05897372,-2.05897360,0.00860802,-0.00860802,0.38705373,-0.38705367,0.89280279,-0.89280275,0.56165325,-0.56165316,0.04372778,-0.04372778,0.60460987,-0.60460987,0.43485592,-0.43485592,0.10892808,-0.10892808
-5.56178089,2.00008861,-2.00008850,0.00921050,-0.00921050,0.36946607,-0.36946602,0.87496135,-0.87496131,0.52921738,-0.52921729,0.04473593,-0.04473593,0.59680442,-0.59680442,0.42773687,-0.42773687,0.10728570,-0.10728571
-5.55577789,1.94128351,-1.94128340,0.00984198,-0.00984198,0.35207983,-0.35207978,0.85532469,-0.85532465,0.49765498,-0.49765490,0.04583911,-0.04583911,0.58840612,-0.58840612,0.42035991,-0.42035991,0.10555962,-0.10555962
-5.54977489,1.88365531,-1.88365521,0.01049767,-0.01049767,0.33520467,-0.33520462,0.83428726,-0.83428723,0.46744497,-0.46744489,0.04705431,-0.04705431,0.57959510,-0.57959510,0.41282250,-0.41282250,0.10379195,-0.10379195
-5.54377189,1.82824538,-1.82824529,0.01117167,-0.01117167,0.31913596,-0.31913591,0.81225778,-0.81225775,0.43902655,-0.43902647,0.04839905,-0.04839906,0.57054367,-0.57054368,0.40521578,-0.40521578,0.10202364,-0.10202364
-5.53776888,1.77602166,-1.77602158,0.01185712,-0.01185712,0.30414998,-0.30414994,0.78965125,-0.78965122,0.41279335,-0.41279329,0.04989065,-0.04989066,0.56141342,-0.56141342,0.39762263,-0.39762263,0.10029347,-0.10029347
-5.53176588,1.72786589,-1.72786582,0.01254632,-0.01254633,0.29050030,-0.29050026,0.76688200,-0.76688197,0.38908984,-0.38908979,0.05154554,-0.05154555,0.55235346,-0.55235347,0.39011658,-0.39011659,0.09863734,-0.09863734
-5.52576288,1.68456578,-1.68456572,0.01323102,-0.01323102,0.27841520,-0.27841517,0.74435765,-0.74435762,0.36820980,-0.36820975,0.05337863,-0.05337863,0.54350016,-0.54350016,0.38276150,-0.38276150,0.09708768,-0.09708768
-5.51975988,1.64681166,-1.64681163,0.01390260,-0.01390260,0.26809614,-0.26809612,0.72247402,-0.72247400,0.35039662,-0.35039658,0.05540266,-0.05540266,0.53497793,-0.53497793,0.37561198,-0.37561198,0.09567314,-0.09567314
-5.51375688,1.61519692,-1.61519690,0.01455237,-0.01455237,0.25971694,-0.25971692,0.70161097,-0.70161095,0.33584514,-0.33584511,0.05762766,-0.05762767,0.52690104,-0.52690104,0.36871444,-0.36871445,0.09441838,-0.09441838
-5.50775388,1.59022116,-1.59022115,0.01517188,-0.01517188,0.25342363,-0.25342362,0.68212870,-0.68212868,0.32470454,-0.32470452,0.06006042,-0.06006042,0.51937610,-0.51937611,0.36210877,-0.36210877,0.09334400,-0.09334401
-5.50175088,1.57229507,-1.57229509,0.01575317,-0.01575317,0.24933470,-0.24933469,0.66436465,-0.66436463,0.31708186,-0.31708185,0.06270399,-0.06270400,0.51250485,-0.51250486,0.35583024,-0.35583024,0.09246662,-0.09246662
-5.49574787,1.56174597,-1.56174600,0.01628906,-0.01628906,0.24754146,-0.24754146,0.64863048,-0.64863047,0.31304573,-0.31304573,0.06555730,-0.06555731,0.50638688,-0.50638689,0.34991159,-0.34991159,0.09179888,-0.09179888
-5.48974487,1.55882272,-1.55882277,0.01677336,-0.01677336,0.24810853,-0.24810853,0.63520908,-0.63520908,0.31262994,-0.31262995,0.06861474,-0.06861474,0.50112188,-0.50112189,0.34438503,-0.34438503,0.09134962,-0.09134962
-5.48374187,1.56369945,-1.56369952,0.01720104,-0.01720104,0.25107404,-0.25107405,0.62435139,-0.62435140,0.31583641,-0.31583643,0.07186584,-0.07186585,0.49681120,-0.49681122,0.33928391,-0.33928391,0.09112388,-0.09112388
-5.47773887,1.57647707,-1.57647716,0.01756840,-0.01756840,0.25644970,-0.25644972,0.61627285,-0.61627286,0.32263743,-0.32263747,0.07529507,-0.07529508,0.49355828,-0.49355830,0.33464391,-0.33464391,0.09112292,-0.09112292
-5.47173587,1.59718228,-1.59718238,0.01787309,-0.01787309,0.26422049,-0.26422051,0.61114960,-0.61114961,0.33297690,-0.33297694,0.07888159,-0.07888160,0.49146777,-0.49146779,0.33050357,-0.33050357,0.09134418,-0.09134418
-5.46573287,1.62576399,-1.62576412,0.01811411,-0.01811411,0.27434401,-0.27434404,0.60911426,-0.60911428,0.34677050,-0.34677056,0.08259923,-0.08259923,0.49064339,-0.49064342,0.32690413,-0.32690413,0.09178113,-0.09178113
-5.45972986,1.66208718,-1.66208732,0.01829173,-0.01829173,0.28674967,-0.28674970,0.61025163,-0.61025166,0.36390496,-0.36390503,0.08641645,-0.08641646,0.49118436,-0.49118439,0.32388854,-0.32388854,0.09242311,-0.09242311
-5.45372686,1.70592463,-1.70592479,0.01840741,-0.01840741,0.30133757,-0.30133761,0.61459432,-0.61459436,0.38423634,-0.38423641,0.09029659,-0.09029660,0.49318061,-0.49318064,0.32149976,-0.32149976,0.09325513,-0.09325513
-5.44772386,1.75694742,-1.75694760,0.01846354,-0.01846354,0.31797749,-0.31797754,0.62211862,-0.62211867,0.40758771,-0.40758779,0.09419810,-0.09419811,0.49670702,-0.49670705,0.31977834,-0.31977835,0.09425766,-0.09425767
-5.44172086,1.81471489,-1.81471509,0.01846328,-0.01846328,0.33650787,-0.33650792,0.63274096,-0.63274100,0.43374649,-0.43374658,0.09807506,-0.09807506,0.50181694,-0.50181697,0.31875956,-0.31875956,0.09540651,-0.09540652
-5.43571786,1.87866518,-1.87866539,0.01841028,-0.01841028,0.35673519,-0.35673525,0.64631513,-0.64631519,0.46246171,-0.46246181,0.10187779,-0.10187780,0.50853549,-0.50853553,0.31847005,-0.31847006,0.09667274,-0.09667275
-5.42971486,1.94810754,-1.94810776,0.01830847,-0.01830847,0.37843384,-0.37843390,0.66263078,-0.66263084,0.49344164,-0.49344175,0.10555374,-0.10555374,0.51685304,-0.51685308,0.31892447,-0.31892448,0.09802279,-0.09802279
-5.42371186,2.02221738,-2.02221762,0.01816178,-0.01816178,0.40134657,-0.40134663,0.68141322,-0.68141328,0.52635214,-0.52635225,0.10904838,-0.10904839,0.52671923,-0.52671928,0.32012210,-0.32012210,0.09941868,-0.09941868
-5.41770885,2.10003521,-2.10003546,0.01797397,-0.01797397,0.42518591,-0.42518598,0.70232501,-0.70232508,0.56081608,-0.56081620,0.11230646,-0.11230647,0.53803825,-0.53803830,0.32204384,-0.32204385,0.10081852,-0.10081853
-5.41170585,2.18047022,-2.18047048,0.01774844,-0.01774844,0.44963645,-0.44963652,0.72496937,-0.72496944,0.59641419,-0.59641430,0.11527318,-0.11527319,0.55066552,-0.55066558,0.32464976,-0.32464977,0.10217714,-0.10217715
-5.40570285,2.26230923,-2.26230949,0.01748810,-0.01748810,0.47435818,-0.47435825,0.74889558,-0.74889565,0.63268750,-0.63268762,0.11789560,-0.11789561,0.56440630,-0.56440635,0.32787737,-0.32787738,0.10344700,-0.10344701
-5.39969985,2.34423129,-2.34423155,0.01719535,-0.01719535,0.49899098,-0.49899105,0.77360636,-0.77360643,0.66914177,-0.66914189,0.12012405,-0.12012405,0.57901637,-0.57901642,0.33164077,-0.33164078,0.10457923,-0.10457924
-5.39369685,2.42482821,-2.42482847,0.01687200,-0.01687200,0.52316016,-0.52316023,0.79856721,-0.79856728,0.70525370,-0.70525382,0.12191349,-0.12191349,0.59420506,-0.59420512,0.33583085,-0.33583087,0.10552491,-0.10552492
-5.38769385,2.50263050,-2.50263075,0.01651940,-0.01651940,0.54648300,-0.54648307,0.82321752,-0.82321759,0.74047920,-0.74047931,0.12322491,-0.12322491,0.60964055,-0.60964061,0.34031659,-0.34031660,0.10623644,-0.10623644
-5.38169085,2.57613846,-2.57613870,0.01613849,-0.01613849,0.56857634,-0.56857640,0.84698321,-0.84698327,0.77426346,-0.77426357,0.12402653,-0.12402653,0.62495733,-0.62495738,0.34494735,-0.34494737,0.10666894,-0.10666895
-5.37568784,2.64385746,-2.64385768,0.01572997,-0.01572997,0.58906474,-0.58906480,0.86929053,-0.86929059,0.80605260,-0.80605271,0.12429490,-0.12429490,0.63976572,-0.63976577,0.34955632,-0.34955633,0.10678176,-0.10678176
-5.36968484,2.70433630,-2.70433649,0.01529446,-0.01529446,0.60758937,-0.60758942,0.88958078,-0.88958083,0.83530671,-0.83530681,0.12401576,-0.12401576,0.65366303,-0.65366308,0.35396477,-0.35396478,0.10653981,-0.10653981
-5.36368184,2.75620743,-2.75620760,0.01483270,-0.01483269,0.62381705,-0.62381709,0.90732529,-0.90732534,0.86151369,-0.86151378,0.12318467,-0.12318467,0.66624594,-0.66624598,0.35798716,-0.35798717,0.10591484,-0.10591484
-5.35767884,2.79822757,-2.79822771,0.01434572,-0.01434572,0.63744937,-0.63744942,0.92204035,-0.92204039,0.88420360,-0.88420368,0.12180740,-0.12180739,0.67712361,-0.67712365,0.36143674,-0.36143675,0.10488651,-0.10488651
-5.35167584,2.82931709,-2.82931720,0.01383506,-0.01383506,0.64823153,-0.64823157,0.93330147,-0.93330150,0.90296292,-0.90296299,0.11989995,-0.11989995,0.68593101,-0.68593104,0.36413160,-0.36413160,0.10344323,-0.10344323
-5.34567284,2.84859675,-2.84859683,0.01330288,-0.01330288,0.65596046,-0.65596049,0.94075655,-0.94075657,0.91744814,-0.91744819,0.11748841,-0.11748840,0.69234182,-0.69234184,0.36590070,-0.36590071,0.10158269,-0.10158269
