energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.26763382,3.58253394,0.00929346,0.92319562,1.11553853,1.39626805,0.01750868,1.14334599,0.72227130,0.29639874
-5.26163082,3.58869329,0.00948755,0.92117270,1.10011936,1.39932000,0.01833113,1.15403671,0.71040487,0.30925595
-5.25562781,3.59034071,0.00967019,0.91656143,1.08229144,1.39816428,0.01919316,1.16502452,0.69885021,0.32228394
-5.24962481,3.58809119,0.00983904,0.90957117,1.06244497,1.39300683,0.02009019,1.17643592,0.68797112,0.33539111
-5.24362181,3.58261651,0.00999179,0.90046042,1.04100374,1.38413223,0.02101786,1.18838045,0.67811162,0.34848617
-5.23761881,3.57463260,0.01012619,0.88952817,1.01841409,1.37189330,0.02197219,1.20095316,0.66959124,0.36148154
-5.23161581,3.56488803,0.01024016,0.87710479,0.99513413,1.35669980,0.02294967,1.21423829,0.66270138,0.37429671
-5.22561281,3.55415341,0.01033189,0.86354255,0.97162353,1.33900638,0.02394739,1.22831353,0.65770287,0.38686150
-5.21960980,3.54321110,0.01039990,0.84920617,0.94833411,1.31930005,0.02496311,1.24325446,0.65482441,0.39911890
-5.21360680,3.53284502,0.01044308,0.83446354,0.92570138,1.29808757,0.02599538,1.25913844,0.65426177,0.41102732
-5.20760380,3.52382998,0.01046082,0.81967691,0.90413734,1.27588295,0.02704353,1.27604759,0.65617752,0.42256206
-5.20160080,3.51692049,0.01045298,0.80519475,0.88402436,1.25319541,0.02810771,1.29407048,0.66070108,0.43371588
-5.19559780,3.51283897,0.01041996,0.79134441,0.86571047,1.23051789,0.02918884,1.31330231,0.66792907,0.44449870
-5.18959480,3.51226334,0.01036271,0.77842576,0.84950600,1.20831666,0.03028854,1.33384342,0.67792563,0.45493629
-5.18359180,3.51581457,0.01028268,0.76670596,0.83568139,1.18702191,0.03140901,1.35579650,0.69072297,0.46506821
-5.17758879,3.52404447,0.01018183,0.75641545,0.82446647,1.16701988,0.03255297,1.37926240,0.70632179,0.47494506
-5.17158579,3.53742464,0.01006260,0.74774518,0.81605073,1.14864645,0.03372343,1.40433526,0.72469195,0.48462518
-5.16558279,3.55633696,0.00992782,0.74084518,0.81058476,1.13218257,0.03492363,1.43109718,0.74577320,0.49417118
-5.15957979,3.58106672,0.00978067,0.73582441,0.80818259,1.11785152,0.03615681,1.45961315,0.76947632,0.50364646
-5.15357679,3.61179876,0.00962462,0.73275188,0.80892475,1.10581808,0.03742615,1.48992657,0.79568457,0.51311194
-5.14757379,3.64861732,0.00946336,0.73165888,0.81286185,1.09618963,0.03873461,1.52205601,0.82425571,0.52262338
-5.14157079,3.69150976,0.00930072,0.73254224,0.82001852,1.08901910,0.04008485,1.55599343,0.85502461,0.53222921
-5.13556778,3.74037426,0.00914062,0.73536844,0.83039743,1.08430953,0.04147918,1.59170422,0.88780653,0.54196935
-5.12956478,3.79503123,0.00898702,0.74007832,0.84398308,1.08202007,0.04291947,1.62912912,0.92240104,0.55187472
-5.12356178,3.85523788,0.00884384,0.74659213,0.86074529,1.08207310,0.04440719,1.66818783,0.95859659,0.56196773
-5.11755878,3.92070513,0.00871493,0.75481480,0.88064201,1.08436202,0.04594336,1.70878435,0.99617556,0.57226345
-5.11155578,3.99111591,0.00860401,0.76464091,0.90362144,1.08875943,0.04752859,1.75081337,1.03491971,0.58277147
-5.10555278,4.06614358,0.00851463,0.77595942,0.92962314,1.09512509,0.04916307,1.79416750,1.07461578,0.59349819
-5.09954977,4.14546944,0.00845014,0.78865768,0.95857826,1.10331347,0.05084661,1.83874456,1.11506106,0.60444931
-5.09354677,4.22879799,0.00841362,0.80262467,0.99040869,1.11318030,0.05257859,1.88445455,1.15606869,0.61563226
-5.08754377,4.31586902,0.00840787,0.81775338,1.02502539,1.12458795,0.05435799,1.93122558,1.19747235,0.62705847
-5.08154077,4.40646560,0.00843534,0.83394207,1.06232580,1.13740934,0.05618330,1.97900835,1.23913028,0.63874500
-5.07553777,4.50041746,0.00849807,0.85109465,1.10219080,1.15153028,0.05805252,2.02777877,1.28092823,0.65071568
-5.06953477,4.59759946,0.00859769,0.86912006,1.14448116,1.16685011,0.05996305,2.07753833,1.32278125,0.66300132
-5.06353177,4.69792523,0.00873531,0.88793087,1.18903402,1.18328088,0.06191158,2.12831233,1.36463424,0.67563919
-5.05752876,4.80133631,0.00891149,0.90744113,1.23565957,1.20074505,0.06389407,2.18014574,1.40646111,0.68867159
-5.05152576,4.90778756,0.00912621,0.92756394,1.28413819,1.21917207,0.06590555,2.23309703,1.44826247,0.70214370
-5.04552276,5.01722962,0.00937881,0.94820860,1.33421843,1.23849406,0.06794012,2.28723033,1.49006215,0.71610074
-5.03951976,5.12958966,0.00966794,0.96927792,1.38561597,1.25864106,0.06999084,2.34260611,1.53190233,0.73058469
-5.03351676,5.24475146,0.00999155,0.99066566,1.43801376,1.27953608,0.07204969,2.39927135,1.57383781,0.74563071
-5.02751376,5.36253629,0.01034690,1.01225443,1.49106345,1.30109037,0.07410755,2.45724928,1.61592930,0.76126358
-5.02151076,5.48268556,0.01073052,1.03391418,1.54438809,1.32319921,0.07615425,2.51652979,1.65823629,0.77749426
-5.01550775,5.60484662,0.01113828,1.05550138,1.59758615,1.34573858,0.07817860,2.57706074,1.70080976,0.79431700
-5.00950475,5.72856247,0.01156538,1.07685903,1.65023672,1.36856281,0.08016852,2.63874103,1.74368493,0.81170698
-5.00350175,5.85326634,0.01200650,1.09781746,1.70190566,1.39150351,0.08211117,2.70141576,1.78687464,0.82961890
-4.99749875,5.97828176,0.01245580,1.11819598,1.75215262,1.41436978,0.08399314,2.76487396,1.83036360,0.84798647
-4.99149575,6.10282825,0.01290708,1.13780535,1.80053870,1.43694982,0.08580068,2.82884926,1.87410388,0.86672308
-4.98549275,6.22603315,0.01335391,1.15645088,1.84663443,1.45901387,0.08751993,2.89302364,1.91801197,0.88572350
-4.97948974,6.34694908,0.01378972,1.17393627,1.89002801,1.48031840,0.08913722,2.95703427,1.96196767,0.90486685
-4.97348674,6.46457700,0.01420801,1.19006790,1.93033346,1.50061153,0.09063936,3.02048348,2.00581497,0.92402057
-4.96748374,6.57789414,0.01460251,1.20465958,1.96719865,1.51963934,0.09201398,3.08295151,2.04936507,0.94304545
-4.96148074,6.68588605,0.01496728,1.21753755,2.00031294,1.53715314,0.09324988,3.14401181,2.09240145,0.96180139
-4.95547774,6.78758177,0.01529695,1.22854565,2.02941438,1.55291715,0.09433740,3.20324818,2.13468693,0.98015389
-4.94947474,6.88209089,0.01558681,1.23755051,2.05429629,1.56671666,0.09526877,3.26027333,2.17597240,0.99798080
-4.94347174,6.96864121,0.01583301,1.24444655,2.07481313,1.57836619,0.09603850,3.31474787,2.21600696,1.01517917
-4.93746873,7.04661535,0.01603260,1.24916078,2.09088560,1.58771738,0.09664380,3.36639908,2.25454891,1.03167180
-4.93146573,7.11558481,0.01618371,1.25165703,2.10250464,1.59466640,0.09708488,3.41503838,2.29137705,1.04741316
-4.92546273,7.17533971,0.01628554,1.25193957,2.10973440,1.59916036,0.09736538,3.46057670,2.32630168,1.06239435
-4.91945973,7.22591266,0.01633847,1.25005582,2.11271381,1.60120266,0.09749259,3.50303659,2.35917462,1.07664663
-4.91345673,7.26759498,0.01634398,1.24609813,2.11165671,1.60085662,0.09747777,3.54256042,2.38989764,1.09024340
-4.90745373,7.30094413,0.01630470,1.24020420,2.10685018,1.59824746,0.09733624,3.57941375,2.41842858,1.10330018
-4.90145073,7.32678090,0.01622426,1.23255618,2.09865097,1.59356205,0.09708752,3.61398334,2.44478480,1.11597245
-4.89544772,7.34617586,0.01610728,1.22337822,2.08747990,1.58704649,0.09675521,3.64676926,2.46904338,1.12845128
-4.88944472,7.36042444,0.01595917,1.21293244,2.07381404,1.57900130,0.09636679,3.67837117,2.49133802,1.14095673
-4.88344172,7.37101096,0.01578597,1.20151320,2.05817669,1.56977420,0.09595324,3.70946867,2.51185233,1.15372905
-4.87743872,7.37956217,0.01559425,1.18943989,2.04112528,1.55975070,0.09554847,3.74079636,2.53081003,1.16701811
-4.87143572,7.38779163,0.01539083,1.17704825,2.02323725,1.54934259,0.09518856,3.77311420,2.54846204,1.18107124
-4.86543272,7.39743664,0.01518261,1.16468049,2.00509439,1.53897474,0.09491087,3.80717433,2.56507127,1.19612006
-4.85942971,7.41019011,0.01497637,1.15267451,1.98726598,1.52907078,0.09475290,3.84368562,2.58089587,1.21236689
-4.85342671,7.42763014,0.01477856,1.14135270,1.97029131,1.52003794,0.09475109,3.88327756,2.59617162,1.22997143
-4.84742371,7.45115019,0.01459511,1.13101057,1.95466225,1.51225204,0.09493945,3.92646495,2.61109471,1.24903825
-4.84142071,7.48189328,0.01443125,1.12190597,1.94080663,1.50604298,0.09534814,3.97361548,2.62580582,1.26960605
-4.83541771,7.52069338,0.01429133,1.11424921,1.92907310,1.50168166,0.09600215,4.02492163,2.64037642,1.29163914
-4.82941471,7.56802695,0.01417877,1.10819462,1.91971834,1.49936882,0.09691987,4.08037860,2.65479851,1.31502185
-4.82341171,7.62397750,0.01409589,1.10383409,1.91289723,1.49922649,0.09811195,4.13976975,2.66897824,1.33955627
-4.81740870,7.68821530,0.01404387,1.10119289,1.90865657,1.50129249,0.09958024,4.20266037,2.68273423,1.36496372
-4.81140570,7.75999378,0.01402277,1.10022801,1.90693286,1.50551825,0.10131708,4.26840082,2.69580083,1.39088994
-4.80540270,7.83816328,0.01403149,1.10082931,1.90755434,1.51177024,0.10330486,4.33613893,2.70783632,1.41691409
-4.79939970,7.92120223,0.01406786,1.10282343,1.91024732,1.51983493,0.10551594,4.40484176,2.71843588,1.44256116
-4.79339670,8.00726454,0.01412872,1.10598024,1.91464676,1.52942704,0.10791295,4.47332572,2.72714873,1.46731730
-4.78739370,8.09424153,0.01421002,1.11002178,1.92031052,1.54020079,0.11044958,4.54029416,2.73349863,1.49064757
-4.78139070,8.17983557,0.01430699,1.11463306,1.92673683,1.55176357,0.11307161,4.60438062,2.73700670,1.51201512
-4.77538769,8.26164236,0.01441427,1.11947440,1.93338409,1.56369128,0.11571845,4.66419595,2.73721532,1.53090093
-4.76938469,8.33723786,0.01452616,1.12419455,1.93969225,1.57554475,0.11832486,4.71837714,2.73371185,1.54682330
-4.76338169,8.40426594,0.01463671,1.12844417,1.94510448,1.58688619,0.12082305,4.76563556,2.72615081,1.55935591
-4.75737869,8.46052265,0.01474000,1.13188874,1.94908847,1.59729506,0.12314480,4.80480243,2.71427328,1.56814373
-4.75137569,8.50403318,0.01483027,1.13422054,1.95115601,1.60638251,0.12522374,4.83486925,2.69792237,1.57291592
-4.74537269,8.53311806,0.01490212,1.13516895,1.95088020,1.61380360,0.12699757,4.85502160,2.67705395,1.57349508
-4.73936968,8.54644564,0.01495066,1.13450879,1.94790944,1.61926703,0.12841015,4.86466457,2.65174190,1.56980255
-4.73336668,8.54306898,0.01497164,1.13206621,1.94197760,1.62254176,0.12941329,4.86343899,2.62217781,1.56185946
-4.72736368,8.52244578,0.01496157,1.12772204,1.93291017,1.62346049,0.12996840,4.85122789,2.58866490,1.54978359
-4.72136068,8.48444126,0.01491779,1.12141259,1.92062619,1.62191999,0.13004754,4.82815320,2.55160681,1.53378241
-4.71535768,8.42931476,0.01483853,1.11312798,1.90513617,1.61787850,0.12963425,4.79456345,2.51149178,1.51414271
-4.70935468,8.35769170,0.01472297,1.10290831,1.88653636,1.61135055,0.12872380,4.75101323,2.46887331,1.49121752
-4.70335168,8.27052327,0.01457117,1.09083806,1.86500005,1.60239991,0.12732307,4.69823627,2.42434836,1.46541113
-4.69734867,8.16903704,0.01438409,1.07703918,1.84076646,1.59113107,0.12544994,4.63711357,2.37853453,1.43716315
-4.69134567,8.05468157,0.01416355,1.06166341,1.81412827,1.57768010,0.12313239,4.56863886,2.33204737,1.40693234
-4.68534267,7.92906893,0.01391213,1.04488444,1.78541842,1.56220568,0.12040723,4.49388312,2.28547927,1.37518138
-4.67933967,7.79391816,0.01363312,1.02689040,1.75499728,1.54488067,0.11731857,4.41396039,2.23938092,1.34236301
-4.67333667,7.65100294,0.01333043,1.00787704,1.72324068,1.52588510,0.11391624,4.32999631,2.19424648,1.30890847
-4.66733367,7.50210601,0.01300845,0.98804221,1.69052963,1.50540078,0.11025401,4.24310104,2.15050289,1.27521851
-4.66133067,7.34898200,0.01267200,0.96758161,1.65724204,1.48360792,0.10638794,4.15434737,2.10850389,1.24165731
-4.65532766,7.19332974,0.01232622,0.94668622,1.62374672,1.46068379,0.10237476,4.06475456,2.06852876,1.20854933
-4.64932466,7.03677430,0.01197644,0.92554107,1.59039964,1.43680323,0.09827042,3.97527815,2.03078541,1.17617894
-4.64332166,6.88085799,0.01162810,0.90432550,1.55754240,1.41214096,0.09412883,3.88680511,1.99541743,1.14479245
