energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.79589795,1.41825710,0.00476665,0.22405586,0.11206867,1.24343174,0.61198008,0.49987415,0.00000000
-5.78989495,1.47151881,0.00475850,0.23894361,0.10965750,1.35628148,0.63352651,0.50489855,0.00000000
-5.78389195,1.53193634,0.00479541,0.25489619,0.10762946,1.47828561,0.65804058,0.51191227,0.00000000
-5.77788894,1.59909073,0.00487522,0.27178312,0.10604380,1.60818830,0.68537153,0.52095752,0.00000000
-5.77188594,1.67236423,0.00499476,0.28943523,0.10494833,1.74446296,0.71528549,0.53202478,0.00000000
-5.76588294,1.75093873,0.00514992,0.30764572,0.10437834,1.88533187,0.74746342,0.54504904,0.00000000
-5.75987994,1.83380258,0.00533574,0.32617278,0.10435603,2.02879676,0.78150245,0.55990822,0.00000000
-5.75387694,1.91976622,0.00554657,0.34474410,0.10489050,2.17268025,0.81692099,0.57642407,0.00000000
-5.74787394,2.00748663,0.00577619,0.36306304,0.10597819,2.31467729,0.85316761,0.59436564,0.00000000
-5.74187094,2.09550006,0.00601802,0.38081640,0.10760372,2.45241507,0.88963360,0.61345524,0.00000000
-5.73586793,2.18226198,0.00626532,0.39768338,0.10974126,2.58351960,0.92566870,0.63337661,0.00000000
-5.72986493,2.26619269,0.00651130,0.41334555,0.11235612,2.70568625,0.96059961,0.65378516,0.00000000
-5.72386193,2.34572679,0.00674941,0.42749732,0.11540656,2.81675150,0.99375033,0.67431951,0.00000000
-5.71785893,2.41936424,0.00697345,0.43985639,0.11884580,2.91476267,1.02446358,0.69461409,0.00000000
-5.71185593,2.48572068,0.00717778,0.45017385,0.12262397,2.99804245,1.05212230,0.71431205,0.00000000
-5.70585293,2.54357469,0.00735743,0.45824319,0.12669003,3.06524521,1.07617017,0.73307780,0.00000000
-5.69984992,2.59190969,0.00750826,0.46390806,0.13099352,3.11540223,1.09613033,0.75060876,0.00000000
-5.69384692,2.62994867,0.00762703,0.46706823,0.13548611,3.14795361,1.11162136,0.76664567,0.00000000
-5.68784392,2.65718002,0.00771149,0.46768338,0.14012288,3.16276527,1.12236983,0.78098099,0.00000000
-5.68184092,2.67337354,0.00776037,0.46577485,0.14486334,3.16013009,1.12821896,0.79346521,0.00000000
-5.67583792,2.67858598,0.00777343,0.46142488,0.14967219,3.14075310,1.12913304,0.80401073,0.00000000
-5.66983492,2.67315634,0.00775143,0.45477374,0.15451985,3.10572158,1.12519765,0.81259337,0.00000000
-5.66383192,2.65769126,0.00769605,0.44601473,0.15938285,3.05646143,1.11661574,0.81925154,0.00000000
-5.65782891,2.63304193,0.00760984,0.43538736,0.16424407,2.99468217,1.10369999,0.82408337,0.00000000
-5.65182591,2.60027366,0.00749616,0.42316915,0.16909302,2.92231320,1.08686203,0.82724204,0.00000000
-5.64582291,2.56063020,0.00735907,0.40966635,0.17392607,2.84143453,1.06659917,0.82892973,0.00000000
-5.63981991,2.51549457,0.00720322,0.39520413,0.17874687,2.75420523,1.04347929,0.82939064,0.00000000
-5.63381691,2.46634835,0.00703381,0.38011668,0.18356685,2.66279287,1.01812484,0.82890352,0.00000000
-5.62781391,2.41473138,0.00685647,0.36473758,0.18840583,2.56930709,0.99119646,0.82777400,0.00000000
-5.62181091,2.36220328,0.00667721,0.34939092,0.19329281,2.47573984,0.96337698,0.82632721,0.00000000
-5.61580790,2.31030822,0.00650237,0.33438340,0.19826680,2.38391459,0.93535633,0.82490083,0.00000000
-5.60980490,2.26054371,0.00633856,0.31999772,0.20337759,2.29544600,0.90781757,0.82383868,0.00000000
-5.60380190,2.21433391,0.00619262,0.30648730,0.20868641,2.21171088,0.88142444,0.82348505,0.00000000
-5.59779890,2.17300752,0.00607162,0.29407248,0.21426629,2.13383083,0.85681040,0.82417957,0.00000000
-5.59179590,2.13777991,0.00598280,0.28293806,0.22020199,2.06266590,0.83456899,0.82625246,0.00000000
-5.58579290,2.10973905,0.00593356,0.27323218,0.22658936,1.99881853,0.81524557,0.83002020,0.00000000
-5.57978989,2.08983426,0.00593142,0.26506627,0.23353402,1.94264631,0.79932989,0.83578109,0.00000000
-5.57378689,2.07886714,0.00598391,0.25851596,0.24114913,1.89428178,0.78724949,0.84381066,0.00000000
-5.56778389,2.07748369,0.00609856,0.25362260,0.24955244,1.85365749,0.77936356,0.85435677,0.00000000
-5.56178089,2.08616704,0.00628270,0.25039536,0.25886234,1.82053429,0.77595700,0.86763413,0.00000000
-5.55577789,2.10523023,0.00654337,0.24881350,0.26919318,1.79453105,0.77723481,0.88381827,0.00000000
-5.54977489,2.13480876,0.00688709,0.24882876,0.28064978,1.77515414,0.78331653,0.90303908,0.00000000
-5.54377189,2.17485314,0.00731969,0.25036776,0.29332153,1.76182521,0.79423112,0.92537396,0.00000000
-5.53776888,2.22512159,0.00784599,0.25333422,0.30727612,1.75390627,0.80991241,0.95084085,0.00000000
-5.53176588,2.28517371,0.00846961,0.25761105,0.32255332,1.75072121,0.83019554,0.97939168,0.00000000
-5.52576288,2.35436593,0.00919266,0.26306235,0.33915911,1.75157360,0.85481466,1.01090634,0.00000000
-5.51975988,2.43184973,0.01001541,0.26953526,0.35706043,1.75576039,0.88340267,1.04518792,0.00000000
-5.51375688,2.51657370,0.01093612,0.27686187,0.37618102,1.76258212,0.91549310,1.08195956,0.00000000
-5.50775388,2.60729052,0.01195073,0.28486119,0.39639861,1.77134986,0.95052482,1.12086341,0.00000000
-5.50175088,2.70256969,0.01305273,0.29334127,0.41754374,1.78138965,0.98784969,1.16146208,0.00000000
-5.49574787,2.80081663,0.01423300,0.30210174,0.43940043,1.79204515,1.02674349,1.20324284,0.00000000
-5.48974487,2.90029863,0.01547979,0.31093650,0.46170885,1.80267939,1.06641997,1.24562492,0.00000000
-5.48374187,2.99917736,0.01677879,0.31963699,0.48417014,1.81267623,1.10604800,1.28796978,0.00000000
-5.47773887,3.09554777,0.01811325,0.32799571,0.50645303,1.82144232,1.14477139,1.32959435,0.00000000
-5.47173587,3.18748236,0.01946424,0.33581021,0.52820252,1.82841011,1.18173072,1.36978699,0.00000000
-5.46573287,3.27307962,0.02081106,0.34288722,0.54904992,1.83304213,1.21608678,1.40782567,0.00000000
-5.45972986,3.35051513,0.02213160,0.34904706,0.56862427,1.83483692,1.24704436,1.44299790,0.00000000
-5.45372686,3.41809336,0.02340300,0.35412800,0.58656440,1.83333646,1.27387586,1.47462165,0.00000000
-5.44772386,3.47429831,0.02460218,0.35799050,0.60253134,1.82813488,1.29594351,1.50206656,0.00000000
-5.44172086,3.51784075,0.02570653,0.36052105,0.61622043,1.81888812,1.31271930,1.52477448,0.00000000
-5.43571786,3.54770004,0.02669459,0.36163559,0.62737267,1.80532396,1.32380184,1.54227861,0.00000000
-5.42971486,3.56315874,0.02754670,0.36128208,0.63578465,1.78725181,1.32892922,1.55422028,0.00000000
-5.42371186,3.56382814,0.02824569,0.35944242,0.64131683,1.76457151,1.32798745,1.56036259,0.00000000
-5.41770885,3.54966352,0.02877741,0.35613319,0.64389952,1.73728046,1.32101388,1.56060036,0.00000000
-5.41170585,3.52096824,0.02913120,0.35140551,0.64353640,1.70547838,1.30819556,1.55496558,0.00000000
-5.40570285,3.47838610,0.02930026,0.34534369,0.64030540,1.66936915,1.28986242,1.54362829,0.00000000
-5.39969985,3.42288218,0.02928192,0.33806285,0.63435681,1.62925924,1.26647568,1.52689241,0.00000000
-5.39369685,3.35571256,0.02907765,0.32970549,0.62590875,1.58555245,1.23861181,1.50518676,0.00000000
-5.38769385,3.27838406,0.02869301,0.32043717,0.61524010,1.53874094,1.20694273,1.47905142,0.00000000
-5.38169085,3.19260549,0.02813748,0.31044138,0.60268130,1.48939255,1.17221308,1.44911987,0.00000000
-5.37568784,3.10023212,0.02742402,0.29991386,0.58860337,1.43813487,1.13521541,1.41609763,0.00000000
-5.36968484,3.00320570,0.02656866,0.28905652,0.57340556,1.38563655,1.09676429,1.38073812,0.00000000
-5.36368184,2.90349220,0.02558989,0.27807122,0.55750223,1.33258656,1.05767036,1.34381684,0.00000000
-5.35767884,2.80301970,0.02450800,0.26715363,0.54130948,1.27967229,1.01871524,1.30610483,0.00000000
-5.35167584,2.70361900,0.02334441,0.25648742,0.52523201,1.22755737,0.98062823,1.26834251,0.00000000
-5.34567284,2.60696897,0.02212099,0.24623899,0.50965077,1.17686035,0.94406568,1.23121512,0.00000000
-5.33966983,2.51454883,0.02085933,0.23655289,0.49491185,1.12813505,0.90959360,1.19533064,0.00000000
-5.33366683,2.42759908,0.01958015,0.22754822,0.48131687,1.08185366,0.87767408,1.16120128,0.00000000
-5.32766383,2.34709244,0.01830272,0.21931594,0.46911530,1.03839327,0.84865599,1.12922915,0.00000000
-5.32166083,2.27371558,0.01704442,0.21191733,0.45849883,0.99802654,0.82276992,1.09969693,0.00000000
-5.31565783,2.20786227,0.01582038,0.20538361,0.44959793,0.96091691,0.80012757,1.07276361,0.00000000
-5.30965483,2.14963778,0.01464322,0.19971660,0.44248049,0.92711856,0.78072534,1.04846567,0.00000000
-5.30365183,2.09887403,0.01352295,0.19489049,0.43715262,0.89658117,0.76445181,1.02672339,0.00000000
-5.29764882,2.05515458,0.01246697,0.19085458,0.43356144,0.86915901,0.75109869,1.00735198,0.00000000
-5.29164582,2.01784814,0.01148011,0.18753677,0.43159952,0.84462418,0.74037462,0.99007698,0.00000000
-5.28564282,1.98614887,0.01056487,0.18484785,0.43111089,0.82268302,0.73192131,0.97455304,0.00000000
-5.27963982,1.95912175,0.00972164,0.18268611,0.43189827,0.80299510,0.72533116,0.96038518,0.00000000
-5.27363682,1.93575085,0.00894900,0.18094233,0.43373122,0.78519366,0.72016575,0.94715163,0.00000000
-5.26763382,1.91498850,0.00824409,0.17950482,0.43635494,0.76890666,0.71597446,0.93442686,0.00000000
-5.26163082,1.89580333,0.00760292,0.17826430,0.43949942,0.75377726,0.71231257,0.92180417,0.00000000
-5.25562781,1.87722530,0.00702074,0.17711848,0.44288862,0.73948292,0.70875810,0.90891637,0.00000000
-5.24962481,1.85838591,0.00649237,0.17597616,0.44624945,0.72575212,0.70492699,0.89545401,0.00000000
-5.24362181,1.83855236,0.00601250,0.17476067,0.44932037,0.71237805,0.70048603,0.88118025,0.00000000
-5.23761881,1.81715426,0.00557591,0.17341256,0.45185916,0.69922857,0.69516330,0.86594182,0.00000000
-5.23161581,1.79380243,0.00517771,0.17189149,0.45364991,0.68625222,0.68875578,0.84967574,0.00000000
-5.22561281,1.76829915,0.00481349,0.17017720,0.45450894,0.67347992,0.68113404,0.83241160,0.00000000
-5.21960980,1.74063997,0.00447941,0.16826963,0.45428940,0.66102250,0.67224406,0.81426951,0.00000000
-5.21360680,1.71100731,0.00417228,0.16618815,0.45288470,0.64906424,0.66210615,0.79545395,0.00000000
-5.20760380,1.67975656,0.00388955,0.16397002,0.45023035,0.63785281,0.65081129,0.77624398,0.00000000
-5.20160080,1.64739561,0.00362931,0.16166817,0.44630455,0.62768615,0.63851507,0.75698026,0.00000000
-5.19559780,1.61455883,0.00339020,0.15934833,0.44112717,0.61889711,0.62542972,0.73804979,0.00000000
-5.18959480,1.58197704,0.00317140,0.15708581,0.43475749,0.61183642,0.61181445,0.71986898,0.00000000
-5.18359180,1.55044471,0.00297249,0.15496192,0.42729063,0.60685496,0.59796473,0.70286584,0.00000000
-5.17758879,1.52078601,0.00279337,0.15306030,0.41885285,0.60428618,0.58420090,0.68746221,0.00000000
-5.17158579,1.49382110,0.00263420,0.15146325,0.40959605,0.60442941,0.57085653,0.67405672,0.00000000
-5.16558279,1.47033400,0.00249526,0.15024830,0.39969150,0.60753481,0.55826711,0.66300919,0.00000000
-5.15957979,1.45104350,0.00237694,0.14948507,0.38932334,0.61379078,0.54675935,0.65462700,0.00000000
-5.15357679,1.43657786,0.00227961,0.14923252,0.37868185,0.62331409,0.53664151,0.64915408,0.00000000
-5.14757379,1.42745444,0.00220364,0.14953690,0.36795706,0.63614339,0.52819511,0.64676268,0.00000000
-5.14157079,1.42406466,0.00214933,0.15043014,0.35733276,0.65223613,0.52166809,0.64754820,0.00000000
-5.13556778,1.42666472,0.00211691,0.15192899,0.34698130,0.67146913,0.51726976,0.65152723,0.00000000
-5.12956478,1.43537211,0.00210655,0.15403483,0.33705934,0.69364248,0.51516742,0.65863850,0.00000000
-5.12356178,1.45016769,0.00211840,0.15673403,0.32770462,0.71848682,0.51548477,0.66874682,0.00000000
-5.11755878,1.47090301,0.00215259,0.15999900,0.31903408,0.74567329,0.51830189,0.68164943,0.00000000
-5.11155578,1.49731203,0.00220929,0.16378964,0.31114298,0.77482595,0.52365676,0.69708458,0.00000000
-5.10555278,1.52902677,0.00228879,0.16805537,0.30410540,0.80553581,0.53154800,0.71474174,0.00000000
-5.09954977,1.56559559,0.00239149,0.17273725,0.29797561,0.83737601,0.54193866,0.73427302,0.00000000
-5.09354677,1.60650355,0.00251804,0.17777053,0.29279042,0.86991740,0.55476081,0.75530520,0.00000000
-5.08754377,1.65119354,0.00266934,0.18308708,0.28857219,0.90274384,0.56992056,0.77745201,0.00000000
-5.08154077,1.69908744,0.00284660,0.18861790,0.28533224,0.93546662,0.58730338,0.80032605,0.00000000
-5.07553777,1.74960643,0.00305141,0.19429545,0.28307442,0.96773739,0.60677950,0.82355001,0.00000000
-5.06953477,1.80218966,0.00328574,0.20005577,0.28179860,0.99925910,0.62820901,0.84676685,0.00000000
-5.06353177,1.85631066,0.00355195,0.20584029,0.28150381,1.02979458,0.65144675,0.86964853,0.00000000
-5.05752876,1.91149106,0.00385280,0.21159723,0.28219080,1.05917242,0.67634665,0.89190331,0.00000000
-5.05152576,1.96731125,0.00419141,0.21728270,0.28386387,1.08729005,0.70276553,0.91328124,0.00000000
-5.04552276,2.02341772,0.00457117,0.22286131,0.28653183,1.11411376,0.73056625,0.93357786,0.00000000
-5.03951976,2.07952704,0.00499572,0.22830634,0.29020798,1.13967586,0.75962014,0.95263613,0.00000000
-5.03351676,2.13542635,0.00546875,0.23359957,0.29490913,1.16406901,0.78980865,0.97034659,0.00000000
-5.02751376,2.19097052,0.00599390,0.23873065,0.30065369,1.18743789,0.82102419,0.98664568,0.00000000
-5.02151076,2.24607612,0.00657457,0.24369613,0.30745885,1.20996855,0.85317010,1.00151263,0.00000000
-5.01550775,2.30071227,0.00721369,0.24849814,0.31533714,1.23187574,0.88615966,1.01496469,0.00000000
-5.00950475,2.35488873,0.00791354,0.25314284,0.32429231,1.25338865,0.91991421,1.02705113,0.00000000
-5.00350175,2.40864158,0.00867547,0.25763861,0.33431503,1.27473557,0.95436019,1.03784615,0.00000000
-4.99749875,2.46201682,0.00949968,0.26199412,0.34537837,1.29612788,0.98942531,1.04744074,0.00000000
-4.99149575,2.51505253,0.01038495,0.26621626,0.35743356,1.31774417,1.02503377,1.05593414,0.00000000
-4.98549275,2.56776014,0.01132847,0.27030811,0.37040609,1.33971485,1.06110079,1.06342477,0.00000000
-4.97948974,2.62010563,0.01232562,0.27426704,0.38419261,1.36210813,1.09752645,1.07000129,0.00000000
-4.97348674,2.67199153,0.01336983,0.27808288,0.39865867,1.38491788,1.13418941,1.07573409,0.00000000
-4.96748374,2.72324067,0.01445249,0.28173649,0.41363769,1.40805412,1.17094060,1.08066751,0.00000000
-4.96148074,2.77358270,0.01556298,0.28519861,0.42893122,1.43133660,1.20759749,1.08481334,0.00000000
-4.95547774,2.82264438,0.01668871,0.28842929,0.44431066,1.45449221,1.24393929,1.08814589,0.00000000
-4.94947474,2.86994465,0.01781525,0.29137776,0.45952053,1.47715633,1.27970371,1.09059904,0.00000000
-4.94347174,2.91489522,0.01892663,0.29398299,0.47428317,1.49887867,1.31458553,1.09206551,0.00000000
-4.93746873,2.95680723,0.02000563,0.29617489,0.48830490,1.51913343,1.34823757,1.09239861,0.00000000
-4.93146573,2.99490443,0.02103420,0.29787614,0.50128344,1.53733372,1.38027436,1.09141640,0.00000000
-4.92546273,3.02834265,0.02199395,0.29900469,0.51291629,1.55284986,1.41027846,1.08890837,0.00000000
-4.91945973,3.05623521,0.02286665,0.29947675,0.52290983,1.56503096,1.43780970,1.08464427,0.00000000
-4.91345673,3.07768343,0.02363482,0.29921028,0.53098871,1.57322895,1.46241691,1.07838483,0.00000000
-4.90745373,3.09181102,0.02428226,0.29812884,0.53690524,1.57682398,1.48365191,1.06989383,0.00000000
-4.90145073,3.09780073,0.02479463,0.29616546,0.54044817,1.57525029,1.50108512,1.05895094,0.00000000
-4.89544772,3.09493160,0.02515993,0.29326661,0.54145062,1.56802108,1.51432198,1.04536470,0.00000000
-4.88944472,3.08261473,0.02536895,0.28939579,0.53979665,1.55475133,1.52301953,1.02898477,0.00000000
-4.88344172,3.06042571,0.02541560,0.28453683,0.53542623,1.53517739,1.52690203,1.00971297,0.00000000
-4.87743872,3.02813175,0.02529717,0.27869645,0.52833819,1.50917229,1.52577488,0.98751234,0.00000000
-4.87143572,2.98571199,0.02501443,0.27190612,0.51859119,1.47675605,1.51953589,0.96241365,0.00000000
-4.86543272,2.93336961,0.02457166,0.26422302,0.50630248,1.43810033,1.50818322,0.93451902,0.00000000
-4.85942971,2.87153496,0.02397646,0.25572997,0.49164448,1.39352724,1.49181943,0.90400246,0.00000000
-4.85342671,2.80085939,0.02323957,0.24653445,0.47483951,1.34350227,1.47065140,0.87110710,0.00000000
-4.84742371,2.72219983,0.02237446,0.23676661,0.45615267,1.28862173,1.44498592,0.83613944,0.00000000
-4.84142071,2.63659505,0.02139690,0.22657630,0.43588340,1.22959537,1.41522118,0.79946075,0.00000000
-4.83541771,2.54523455,0.02032444,0.21612948,0.41435597,1.16722487,1.38183462,0.76147617,0.00000000
-4.82941471,2.44942182,0.01917588,0.20560380,0.39190950,1.10237946,1.34536771,0.72262209,0.00000000
-4.82341171,2.35053359,0.01797064,0.19518389,0.36888770,1.03596963,1.30640852,0.68335237,0.00000000
-4.81740870,2.24997737,0.01672822,0.18505632,0.34562910,0.96892028,1.26557283,0.64412415,0.00000000
-4.81140570,2.14914903,0.01546764,0.17540454,0.32245782,0.90214445,1.22348499,0.60538402,0.00000000
-4.80540270,2.04939252,0.01420699,0.16640396,0.29967555,0.83651866,1.18075923,0.56755492,0.00000000
-4.79939970,1.95196342,0.01296294,0.15821746,0.27755472,0.77286096,1.13798243,0.53102464,0.00000000
-4.79339670,1.85799773,0.01175046,0.15099136,0.25633328,0.71191226,1.09569906,0.49613609,0.00000000
-4.78739370,1.76848712,0.01058252,0.14485209,0.23621102,0.65432168,1.05439883,0.46317988,0.00000000
-4.78139070,1.68426108,0.00946996,0.13990365,0.21734759,0.60063611,1.01450748,0.43238916,0.00000000
-4.77538769,1.60597649,0.00842140,0.13622590,0.19986198,0.55129413,0.97638094,0.40393692,0.00000000
-4.76938469,1.53411433,0.00744326,0.13387375,0.18383355,0.50662413,0.94030275,0.37793567,0.00000000
-4.76338169,1.46898322,0.00653983,0.13287723,0.16930419,0.46684638,0.90648471,0.35443925,0.00000000
-4.75737869,1.41072889,0.00571342,0.13324236,0.15628159,0.43207852,0.87507024,0.33344647,0.00000000
-4.75137569,1.35934874,0.00496459,0.13495281,0.14474321,0.40234387,0.84614021,0.31490644,0.00000000
-4.74537269,1.31471038,0.00429231,0.13797215,0.13464083,0.37758207,0.81972058,0.29872507,0.00000000
-4.73936968,1.27657291,0.00369427,0.14224666,0.12590535,0.35766106,0.79579132,0.28477235,0.00000000
-4.73336668,1.24460982,0.00316713,0.14770844,0.11845166,0.34239003,0.77429614,0.27289029,0.00000000
-4.72736368,1.21843242,0.00270675,0.15427870,0.11218334,0.33153244,0.75515233,0.26290090,0.00000000
-4.72136068,1.19761270,0.00230844,0.16187105,0.10699712,0.32481860,0.73826038,0.25461412,0.00000000
-4.71535768,1.18170480,0.00196722,0.17039459,0.10278684,0.32195731,0.72351290,0.24783539,0.00000000
-4.70935468,1.17026435,0.00167794,0.17975666,0.09944699,0.32264614,0.71080256,0.24237266,0.00000000
-4.70335168,1.16286515,0.00143550,0.18986511,0.09687555,0.32657992,0.70002880,0.23804270,0.00000000
-4.69734867,1.15911276,0.00123499,0.20062988,0.09497634,0.33345751,0.69110317,0.23467663,0.00000000
-4.69134567,1.15865486,0.00107173,0.21196395,0.09366077,0.34298643,0.68395320,0.23212453,0.00000000
-4.68534267,1.16118835,0.00094142,0.22378352,0.09284896,0.35488573,0.67852496,0.23025922,0.00000000
-4.67933967,1.16646316,0.00084014,0.23600742,0.09247040,0.36888694,0.67478425,0.22897905,0.00000000
-4.67333667,1.17428329,0.00076437,0.24855593,0.09246409,0.38473357,0.67271666,0.22820990,0.00000000
-4.66733367,1.18450518,0.00071104,0.26134896,0.09277835,0.40217933,0.67232670,0.22790626,0.00000000
-4.66133067,1.19703406,0.00067749,0.27430387,0.09337020,0.42098548,0.67363622,0.22805151,0.00000000
-4.65532766,1.21181874,0.00066145,0.28733306,0.09420461,0.44091776,0.67668241,0.22865755,0.00000000
-4.64932466,1.22884544,0.00066103,0.30034166,0.09525344,0.46174331,0.68151556,0.22976362,0.00000000
-4.64332166,1.24813129,0.00067469,0.31322533,0.09649436,0.48322791,0.68819703,0.23143464,0.00000000
-4.63731866,1.26971794,0.00070119,0.32586876,0.09790973,0.50513411,0.69679745,0.23375895,0.00000000
-4.63131566,1.29366600,0.00073959,0.33814471,0.09948545,0.52722032,0.70739553,0.23684561,0.00000000
-4.62531266,1.32005044,0.00078919,0.34991405,0.10120992,0.54924134,0.72007742,0.24082129,0.00000000
-4.61930965,1.34895751,0.00084953,0.36102681,0.10307314,0.57095024,0.73493696,0.24582689,0.00000000
-4.61330665,1.38048303,0.00092036,0.37132431,0.10506595,0.59210174,0.75207651,0.25201374,0.00000000
-4.60730365,1.41473222,0.00100162,0.38064236,0.10717940,0.61245689,0.77160843,0.25953973,0.00000000
-4.60130065,1.45182071,0.00109339,0.38881552,0.10940432,0.63178891,0.79365700,0.26856513,0.00000000
-4.59529765,1.49187644,0.00119593,0.39568208,0.11173108,0.64988973,0.81836041,0.27924831,0.00000000
-4.58929465,1.53504182,0.00130960,0.40108972,0.11414943,0.66657695,0.84587255,0.29174127,0.00000000
-4.58329165,1.58147569,0.00143487,0.40490149,0.11664850,0.68170061,0.87636415,0.30618513,0.00000000
-4.57728864,1.63135424,0.00157230,0.40700177,0.11921679,0.69514934,0.91002291,0.32270556,0.00000000
-4.57128564,1.68487040,0.00172248,0.40730183,0.12184231,0.70685538,0.94705212,0.34140815,0.00000000
-4.56528264,1.74223092,0.00188601,0.40574486,0.12451256,0.71679810,0.98766748,0.36237391,0.00000000
-4.55927964,1.80365087,0.00206348,0.40230991,0.12721458,0.72500545,1.03209178,0.38565492,0.00000000
-4.55327664,1.86934508,0.00225541,0.39701464,0.12993490,0.73155337,1.08054730,0.41127019,0.00000000
-4.54727364,1.93951664,0.00246222,0.38991671,0.13265932,0.73656287,1.13324596,0.43920203,0.00000000
-4.54127064,2.01434253,0.00268417,0.38111358,0.13537277,0.74019490,1.19037717,0.46939287,0.00000000
-4.53526763,2.09395680,0.00292138,0.37074083,0.13805894,0.74264316,1.25209392,0.50174296,0.00000000
-4.52926463,2.17843215,0.00317373,0.35896891,0.14069996,0.74412521,1.31849741,0.53610881,0.00000000
-4.52326163,2.26776060,0.00344090,0.34599868,0.14327609,0.74487239,1.38962093,0.57230287,0.00000000
-4.51725863,2.36183464,0.00372235,0.33205568,0.14576539,0.74511897,1.46541378,0.61009438,0.00000000
-4.51125563,2.46042967,0.00401734,0.31738359,0.14814357,0.74509134,1.54572599,0.64921159,0.00000000
-4.50525263,2.56318940,0.00432498,0.30223715,0.15038390,0.74499767,1.63029492,0.68934544,0.00000000
-4.49924962,2.66961502,0.00464425,0.28687481,0.15245736,0.74501877,1.71873451,0.73015472,0.00000000
-4.49324662,2.77905945,0.00497418,0.27155140,0.15433302,0.74530075,1.81052822,0.77127267,0.00000000
