energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.84992496,7.01455651,1.55899237,4.40280286,0.02589064,0.34783091,0.05117816,1.57087138,1.04177297,0.41540639
-5.84392196,6.94109877,1.51716420,4.37923865,0.02529351,0.33869840,0.05071825,1.54637493,1.01372307,0.40932907
-5.83791896,6.87151855,1.47807424,4.35789256,0.02469541,0.33035544,0.05025494,1.52168839,0.98531398,0.40286330
-5.83191596,6.80562229,1.44173509,4.33849656,0.02410255,0.32274437,0.04978976,1.49691248,0.95674834,0.39606034
-5.82591296,6.74323132,1.40813302,4.32079918,0.02352121,0.31580903,0.04932451,1.47216024,0.92823995,0.38898234
-5.81990995,6.68417076,1.37722815,4.30455934,0.02295762,0.30949520,0.04886109,1.44755178,0.90000795,0.38170007
-5.81390695,6.62825581,1.34895387,4.28953900,0.02241775,0.30375070,0.04840131,1.42320840,0.87227031,0.37429019
-5.80790395,6.57527744,1.32321580,4.27549589,0.02190721,0.29852495,0.04794681,1.39924619,0.84523725,0.36683235
-5.80190095,6.52498916,1.29989075,4.26217732,0.02143107,0.29376831,0.04749885,1.37577000,0.81910490,0.35940618
-5.79589795,6.47709669,1.27882603,4.24931591,0.02099374,0.28943133,0.04705830,1.35286794,0.79404951,0.35208852
-5.78989495,6.43125215,1.25983965,4.23662834,0.02059886,0.28546401,0.04662557,1.33060716,0.77022261,0.34495077
-5.78389195,6.38705382,1.24272156,4.22381734,0.02024923,0.28181523,0.04620061,1.30903105,0.74774736,0.33805681
-5.77788894,6.34405235,1.22723646,4.21057742,0.01994673,0.27843245,0.04578306,1.28815830,0.72671627,0.33146134
-5.77188594,6.30176323,1.21312797,4.19660412,0.01969236,0.27526177,0.04537231,1.26798374,0.70719035,0.32520881
-5.76588294,6.25968553,1.20012452,4.18160641,0.01948622,0.27224843,0.04496774,1.24848111,0.68919977,0.31933294
-5.75987994,6.21732556,1.18794650,4.16532154,0.01932760,0.26933762,0.04456894,1.22960739,0.67274591,0.31385687
-5.75387694,6.17422419,1.17631454,4.14753138,0.01921505,0.26647573,0.04417594,1.21130860,0.65780456,0.30879372
-5.74787394,6.12998612,1.16495856,4.12807910,0.01914652,0.26361183,0.04378948,1.19352641,0.64433012,0.30414774
-5.74187094,6.08430882,1.15362706,4.10688488,0.01911950,0.26069934,0.04341123,1.17620532,0.63226053,0.29991567
-5.73586793,6.03700938,1.14209608,4.08395956,0.01913118,0.25769776,0.04304404,1.15929975,0.62152246,0.29608832
-5.72986493,5.98804706,1.13017750,4.05941506,0.01917860,0.25457429,0.04269208,1.14278057,0.61203657,0.29265235
-5.72386193,5.93753994,1.11772607,4.03347059,0.01925885,0.25130528,0.04236090,1.12664068,0.60372258,0.28959189
-5.71785893,5.88577440,1.10464472,4.00645406,0.01936919,0.24787738,0.04205749,1.11089912,0.59650368,0.28689008
-5.71185593,5.83320650,1.09088805,3.97879844,0.01950723,0.24428824,0.04179023,1.09560364,0.59031025,0.28453043
-5.70585293,5.78045510,1.07646366,3.95103293,0.01967101,0.24054675,0.04156869,1.08083136,0.58508268,0.28249785
-5.69984992,5.72828695,1.06143133,3.92376951,0.01985916,0.23667290,0.04140347,1.06668774,0.58077319,0.28077946
-5.69384692,5.67759466,1.04590012,3.89768541,0.02007089,0.23269696,0.04130587,1.05330371,0.57734666,0.27936503
-5.68784392,5.62936882,1.03002371,3.87350264,0.02030613,0.22865842,0.04128758,1.04083144,0.57478052,0.27824719
-5.68184092,5.58466592,1.01399415,3.85196557,0.02056544,0.22460447,0.04136029,1.02943887,0.57306383,0.27742137
-5.67583792,5.54457396,0.99803448,3.83381791,0.02085011,0.22058812,0.04153530,1.01930345,0.57219567,0.27688566
-5.66983492,5.51017771,0.98239070,3.81978041,0.02116203,0.21666634,0.04182311,1.01060557,0.57218308,0.27664045
-5.66383192,5.48252546,0.96732341,3.81053024,0.02150369,0.21289790,0.04223311,1.00352192,0.57303871,0.27668804
-5.65782891,5.46259904,0.95309962,3.80668332,0.02187811,0.20934142,0.04277319,0.99821933,0.57477832,0.27703234
-5.65182591,5.45128822,0.93998513,3.80878017,0.02228874,0.20605347,0.04344952,0.99484931,0.57741849,0.27767852
-5.64582291,5.44937073,0.92823763,3.81727578,0.02273936,0.20308688,0.04426631,0.99354353,0.58097443,0.27863275
-5.63981991,5.45749818,0.91810086,3.83253371,0.02323402,0.20048932,0.04522571,0.99441051,0.58545821,0.27990210
-5.63381691,5.47618793,0.90979990,3.85482428,0.02377690,0.19830225,0.04632772,0.99753343,0.59087743,0.28149443
-5.62781391,5.50582066,0.90353755,3.88432636,0.02437220,0.19656006,0.04757025,1.00296907,0.59723424,0.28341836
-5.62181091,5.54664270,0.89949177,3.92113216,0.02502405,0.19528968,0.04894916,1.01074787,0.60452487,0.28568327
-5.61580790,5.59877220,0.89781413,3.96525423,0.02573640,0.19451032,0.05045840,1.02087476,0.61273953,0.28829926
-5.60980490,5.66220787,0.89862887,4.01663366,0.02651288,0.19423361,0.05209022,1.03333070,0.62186255,0.29127703
-5.60380190,5.73683899,0.90203260,4.07514874,0.02735667,0.19446381,0.05383533,1.04807450,0.63187281,0.29462765
-5.59779890,5.82245552,0.90809423,4.14062300,0.02827040,0.19519827,0.05568314,1.06504483,0.64274422,0.29836217
-5.59179590,5.91875717,0.91685504,4.21283204,0.02925603,0.19642788,0.05762199,1.08416206,0.65444619,0.30249104
-5.58579290,6.02536054,0.92832868,4.29150862,0.03031466,0.19813771,0.05963932,1.10532986,0.66694401,0.30702338
-5.57978989,6.14180386,0.94250098,4.37634545,0.03144645,0.20030750,0.06172189,1.12843622,0.68019903,0.31196603
-5.57378689,6.26754888,0.95932959,4.46699587,0.03265045,0.20291225,0.06385593,1.15335405,0.69416862,0.31732248
-5.56778389,6.40198024,0.97874331,4.56307231,0.03392449,0.20592270,0.06602724,1.17994118,0.70880576,0.32309167
-5.56178089,6.54440251,1.00064133,4.66414290,0.03526507,0.20930578,0.06822135,1.20803985,0.72405850,0.32926675
-5.55577789,6.69403565,1.02489245,4.76972689,0.03666721,0.21302501,0.07042352,1.23747585,0.73986900,0.33583388
-5.54977489,6.85000970,1.05133438,4.87928933,0.03812442,0.21704086,0.07261889,1.26805750,0.75617253,0.34277110
-5.54377189,7.01135985,1.07977346,4.99223585,0.03962862,0.22131111,0.07479248,1.29957460,0.77289628,0.35004738
-5.53776888,7.17702272,1.10998489,5.10790834,0.04117013,0.22579112,0.07692927,1.33179765,0.78995822,0.35762194
-5.53176588,7.34583514,1.14171366,5.22558218,0.04273770,0.23043425,0.07901429,1.36447759,0.80726609,0.36544381
-5.52576288,7.51653616,1.17467644,5.34446564,0.04431861,0.23519218,0.08103271,1.39734626,0.82471671,0.37345187
-5.51975988,7.68777314,1.20856451,5.46370216,0.04589875,0.24001535,0.08297000,1.43011776,0.84219561,0.38157515
-5.51375688,7.85811243,1.24304774,5.58237563,0.04746286,0.24485346,0.08481210,1.46249084,0.85957731,0.38973361
-5.50775388,8.02605478,1.27777966,5.69951903,0.04899477,0.24965596,0.08654560,1.49415250,0.87672611,0.39783936
-5.50175088,8.19005551,1.31240357,5.81412631,0.05047769,0.25437269,0.08815805,1.52478267,0.89349766,0.40579815
-5.49574787,8.34854908,1.34655947,5.92516742,0.05189454,0.25895448,0.08963819,1.55405989,0.90974118,0.41351126
-5.48974487,8.49997723,1.37989161,6.03160590,0.05322838,0.26335377,0.09097626,1.58166800,0.92530243,0.42087764
-5.48374187,8.64282007,1.41205635,6.13241877,0.05446282,0.26752536,0.09216425,1.60730337,0.94002729,0.42779622
-5.47773887,8.77562880,1.44273005,6.22661784,0.05558243,0.27142694,0.09319622,1.63068264,0.95376586,0.43416830
-5.47173587,8.89705899,1.47161665,6.31327183,0.05657317,0.27501978,0.09406851,1.65155037,0.96637693,0.43990002
-5.46573287,9.00590311,1.49845447,6.39152848,0.05742284,0.27826920,0.09477990,1.66968649,0.97773261,0.44490460
-5.45972986,9.10112105,1.52302208,6.46063594,0.05812143,0.28114509,0.09533174,1.68491304,0.98772294,0.44910462
-5.45372686,9.18186753,1.54514291,6.51996262,0.05866142,0.28362221,0.09572798,1.69709995,0.99626026,0.45243382
-5.44772386,9.24751538,1.56468828,6.56901492,0.05903809,0.28568050,0.09597509,1.70616950,1.00328296,0.45483886
-5.44172086,9.29767379,1.58157896,6.60745225,0.05924965,0.28730525,0.09608193,1.71209935,1.00875865,0.45628053
-5.43571786,9.33220101,1.59578503,6.63509878,0.05929736,0.28848717,0.09605947,1.71492385,1.01268639,0.45673471
-5.42971486,9.35121120,1.60732421,6.65195167,0.05918551,0.28922237,0.09592053,1.71473372,1.01509785,0.45619299
-5.42371186,9.35507501,1.61625877,6.65818544,0.05892134,0.28951229,0.09567936,1.71167398,1.01605733,0.45466284
-5.41770885,9.34441432,1.62269126,6.65415233,0.05851485,0.28936359,0.09535124,1.70594034,1.01566069,0.45216757
-5.41170585,9.32009109,1.62675938,6.64037863,0.05797853,0.28878796,0.09495207,1.69777416,1.01403301,0.44874588
-5.40570285,9.28319076,1.62863020,6.61755686,0.05732704,0.28780196,0.09449787,1.68745631,1.01132522,0.44445125
-5.39969985,9.23500082,1.62849420,6.58653404,0.05657682,0.28642676,0.09400446,1.67530000,1.00770982,0.43935100
-5.39369685,9.17698489,1.62655928,6.54829603,0.05574565,0.28468796,0.09348707,1.66164313,1.00337572,0.43352527
-5.38769385,9.11075303,1.62304516,6.50394833,0.05485220,0.28261532,0.09296008,1.64684026,0.99852259,0.42706576
-5.38169085,9.03802881,1.61817819,6.45469345,0.05391558,0.28024251,0.09243680,1.63125447,0.99335478,0.42007433
-5.37568784,8.96061386,1.61218695,6.40180533,0.05295490,0.27760679,0.09192937,1.61524952,0.98807518,0.41266153
-5.36968484,8.88035038,1.60529845,6.34660129,0.05198878,0.27474863,0.09144871,1.59918230,0.98287913,0.40494498
-5.36368184,8.79908245,1.59773509,6.29041199,0.05103501,0.27171129,0.09100456,1.58339582,0.97794873,0.39704761
-5.35767884,8.71861680,1.58971221,6.23455017,0.05011018,0.26854025,0.09060559,1.56821285,0.97344762,0.38909584
-5.35167584,8.64068376,1.58143615,6.18027895,0.04922932,0.26528261,0.09025952,1.55393026,0.96951648,0.38121765
-5.34567284,8.56689936,1.57310263,6.12878056,0.04840570,0.26198628,0.08997328,1.54081410,0.96626935,0.37354053
-5.33966983,8.49872948,1.56489524,6.08112655,0.04765059,0.25869916,0.08975314,1.52909542,0.96379088,0.36618940
-5.33366683,8.43745708,1.55698406,6.03825054,0.04697310,0.25546816,0.08960487,1.51896684,0.96213458,0.35928451
-5.32766383,8.38415351,1.54952396,6.00092441,0.04638007,0.25233814,0.08953379,1.51057993,0.96132205,0.35293929
-5.32166083,8.33965504,1.54265292,5.96973928,0.04587603,0.24935087,0.08954482,1.50404326,0.96134328,0.34725829
-5.31565783,8.30454560,1.53648994,5.94509181,0.04546320,0.24654391,0.08964241,1.49942141,0.96215782,0.34233533
-5.30965483,8.27914659,1.53113293,5.92717693,0.04514147,0.24394959,0.08983049,1.49673460,0.96369690,0.33825170
-5.30365183,8.26351444,1.52665643,5.91598724,0.04490855,0.24159409,0.09011228,1.49595937,0.96586638,0.33507473
-5.29764882,8.25744644,1.52310950,5.91131964,0.04476004,0.23949662,0.09049006,1.49702999,0.96855033,0.33285665
-5.29164582,8.26049484,1.52051383,5.91278880,0.04468959,0.23766883,0.09096500,1.49984091,0.97161520,0.33163386
-5.28564282,8.27198907,1.51886234,5.91984736,0.04468912,0.23611448,0.09153685,1.50425011,0.97491439,0.33142654
-5.27963982,8.29106532,1.51811847,5.93181197,0.04474901,0.23482927,0.09220375,1.51008322,0.97829309,0.33223880
-5.27363682,8.31670241,1.51821622,5.94789406,0.04485835,0.23380105,0.09296197,1.51713866,0.98159322,0.33405917
-5.26763382,8.34776257,1.51906121,5.96723411,0.04500524,0.23301029,0.09380580,1.52519330,0.98465829,0.33686154
-5.26163082,8.38303526,1.52053266,5.98893766,0.04517709,0.23243072,0.09472743,1.53400871,0.98733798,0.34060639
-5.25562781,8.42128209,1.52248635,6.01211144,0.04536086,0.23203029,0.09571690,1.54333778,0.98949240,0.34524236
-5.24962481,8.46128053,1.52475844,6.03589779,0.04554346,0.23177230,0.09676223,1.55293129,0.99099573,0.35070791
-5.24362181,8.50186437,1.52716996,6.05950555,0.04571197,0.23161659,0.09784946,1.56254432,0.99173921,0.35693311
-5.23761881,8.54195884,1.52953176,6.08223592,0.04585397,0.23152093,0.09896291,1.57194212,0.99163336,0.36384138
-5.23161581,8.58060838,1.53164974,6.10350187,0.04595779,0.23144229,0.10008543,1.58090521,0.99060924,0.37135111
-5.22561281,8.61699594,1.53332981,6.12284008,0.04601278,0.23133811,0.10119874,1.58923340,0.98861897,0.37937700
-5.21960980,8.65045251,1.53438270,6.13991493,0.04600945,0.23116747,0.10228371,1.59674854,0.98563513,0.38783121
-5.21360680,8.68045676,1.53462799,6.15451426,0.04593966,0.23089211,0.10332079,1.60329597,0.98164945,0.39662407
-5.20760380,8.70662473,1.53389738,6.16653732,0.04579673,0.23047717,0.10429033,1.60874445,0.97667059,0.40566455
-5.20160080,8.72869069,1.53203703,6.17597575,0.04557548,0.22989187,0.10517291,1.61298471,0.97072134,0.41486030
-5.19559780,8.74648033,1.52890883,6.18288883,0.04527225,0.22910980,0.10594973,1.61592682,0.96383521,0.42411753
-5.18959480,8.75987838,1.52439082,6.18737463,0.04488489,0.22810911,0.10660283,1.61749642,0.95605275,0.43334057
-5.18359180,8.76879291,1.51837658,6.18953902,0.04441266,0.22687247,0.10711535,1.61763031,0.94741770,0.44243146
-5.17758879,8.77311896,1.51077415,6.18946455,0.04385615,0.22538689,0.10747179,1.61627158,0.93797332,0.45128949
-5.17158579,8.77270424,1.50150436,6.18718144,0.04321715,0.22364337,0.10765818,1.61336488,0.92775894,0.45981086
-5.16558279,8.76731952,1.49049907,6.18264266,0.04249849,0.22163657,0.10766220,1.60885204,0.91680711,0.46788871
-5.15957979,8.75663602,1.47769960,6.17570492,0.04170393,0.21936437,0.10747337,1.60266854,0.90514139,0.47541339
-5.15357679,8.74021203,1.46305544,6.16611708,0.04083799,0.21682750,0.10708316,1.59474120,0.89277503,0.48227329
-5.14757379,8.71748996,1.44652373,6.15351712,0.03990580,0.21402922,0.10648509,1.58498724,0.87971058,0.48835613
-5.14157079,8.68780470,1.42806939,6.13743808,0.03891298,0.21097505,0.10567485,1.57331505,0.86594045,0.49355077
-5.13556778,8.65040347,1.40766625,6.11732306,0.03786554,0.20767270,0.10465043,1.55962659,0.85144845,0.49774952
-5.12956478,8.60447623,1.38529900,6.09254869,0.03676975,0.20413199,0.10341223,1.54382143,0.83621224,0.50085094
-5.12356178,8.54919546,1.36096596,6.06245593,0.03563210,0.20036494,0.10196311,1.52580228,0.82020647,0.50276294
-5.11755878,8.48376317,1.33468240,6.02638661,0.03445922,0.19638593,0.10030855,1.50548172,0.80340661,0.50340608
-5.11155578,8.40746257,1.30648432,5.98372378,0.03325784,0.19221191,0.09845667,1.48278969,0.78579298,0.50271695
-5.10555278,8.31971140,1.27643221,5.93393350,0.03203474,0.18786263,0.09641827,1.45768142,0.76735506,0.50065144
-5.09954977,8.22011386,1.24461459,5.87660575,0.03079676,0.18336080,0.09420686,1.43014512,0.74809557,0.49718766
-5.09354677,8.10850793,1.21115091,5.81149198,0.02955077,0.17873229,0.09183854,1.40020916,0.72803416,0.49232843
-5.08754377,7.98500505,1.17619355,5.73853718,0.02830364,0.17400612,0.08933190,1.36794803,0.70721054,0.48610310
-5.08154077,7.85001974,1.13992864,5.65790425,0.02706225,0.16921440,0.08670784,1.33348682,0.68568668,0.47856863
-5.07553777,7.70428687,1.10257546,5.56998934,0.02583346,0.16439207,0.08398929,1.29700370,0.66354810,0.46980977
-5.06953477,7.54886540,1.06438439,5.47542692,0.02462410,0.15957652,0.08120089,1.25873037,0.64090403,0.45993831
-5.06353177,7.38512773,1.02563328,5.37508411,0.02344091,0.15480700,0.07836857,1.21895008,0.61788646,0.44909143
-5.05752876,7.21473498,0.98662239,5.27004425,0.02229055,0.15012398,0.07551909,1.17799344,0.59464801,0.43742910
-5.05152576,7.03959886,0.94766817,5.16158043,0.02117956,0.14556828,0.07267954,1.13623206,0.57135883,0.42513061
-5.04552276,6.86183196,0.90909583,5.05112006,0.02011428,0.14118020,0.06987680,1.09407021,0.54820257,0.41239049
-5.03951976,6.68368848,0.87123144,4.94020217,0.01910087,0.13699856,0.06713698,1.05193496,0.52537159,0.39941373
-5.03351676,6.50749826,0.83439357,4.83042934,0.01814519,0.13305983,0.06448492,1.01026518,0.50306181,0.38641071
-5.02751376,6.33559697,0.79888508,4.72341657,0.01725283,0.12939719,0.06194361,0.96949993,0.48146717,0.37359183
-5.02151076,6.17025571,0.76498534,4.62073941,0.01642903,0.12603978,0.05953378,0.93006666,0.46077426,0.36116221
-5.01550775,6.01361316,0.73294337,4.52388364,0.01567862,0.12301207,0.05727347,0.89236990,0.44115714,0.34931650
-5.00950475,5.86761320,0.70297200,4.43419885,0.01500601,0.12033341,0.05517771,0.85678084,0.42277272,0.33823416
-5.00350175,5.73395045,0.67524354,4.35285772,0.01441516,0.11801771,0.05325831,0.82362819,0.40575687,0.32807515
-4.99749875,5.61402615,0.64988694,4.28082271,0.01390950,0.11607342,0.05152371,0.79319078,0.39022138,0.31897637
-4.99149575,5.50891563,0.62698660,4.21882140,0.01349194,0.11450362,0.04997896,0.76569208,0.37625192,0.31104885
-4.98549275,5.41934847,0.60658283,4.16733117,0.01316483,0.11330635,0.04862580,0.74129678,0.36390704,0.30437571
-4.97948974,5.34570167,0.58867373,4.12657360,0.01292993,0.11247508,0.04746278,0.72010949,0.35321818,0.29901108
-4.97348674,5.28800547,0.57321852,4.09651845,0.01278839,0.11199931,0.04648558,0.70217553,0.34419066,0.29497984
-4.96748374,5.24596099,0.56014190,4.07689652,0.01274077,0.11186525,0.04568725,0.68748353,0.33680549,0.29227818
-4.96148074,5.21896832,0.54933922,4.06722065,0.01278695,0.11205657,0.04505862,0.67596976,0.33102186,0.29087496
-4.95547774,5.20616337,0.54068220,4.06681340,0.01292621,0.11255511,0.04458873,0.66752369,0.32678019,0.29071375
-4.94947474,5.20646139,0.53402479,4.07484010,0.01315722,0.11334159,0.04426517,0.66199457,0.32400542,0.29171543
-4.94347174,5.21860505,0.52920894,4.09034553,0.01347800,0.11439621,0.04407459,0.65919861,0.32261051,0.29378128
-4.93746873,5.24121468,0.52606997,4.11229260,0.01388601,0.11569914,0.04400309,0.65892643,0.32249972,0.29679640
-4.93146573,5.27283877,0.52444137,4.13960135,0.01437815,0.11723092,0.04403657,0.66095031,0.32357182,0.30063337
-4.92546273,5.31200226,0.52415877,4.17118657,0.01495082,0.11897261,0.04416112,0.66503110,0.32572274,0.30515593
-4.91945973,5.35725123,0.52506308,4.20599275,0.01559993,0.12090594,0.04436327,0.67092442,0.32884781,0.31022273
-4.91345673,5.40719209,0.52700261,4.24302495,0.01632104,0.12301315,0.04463029,0.67838602,0.33284351,0.31569082
-4.90745373,5.46052429,0.52983438,4.28137460,0.01710932,0.12527682,0.04495032,0.68717605,0.33760851,0.32141901
-4.90145073,5.51606561,0.53342447,4.32023959,0.01795968,0.12767958,0.04531248,0.69706241,0.34304428,0.32727083
-4.89544772,5.57276958,0.53764767,4.35893794,0.01886681,0.13020365,0.04570700,0.70782289,0.34905517,0.33311713
-4.88944472,5.62973493,0.54238659,4.39691510,0.01982524,0.13283046,0.04612513,0.71924645,0.35554808,0.33883820
-4.88344172,5.68620737,0.54753023,4.43374483,0.02082937,0.13554018,0.04655915,0.73113354,0.36243191,0.34432551
-4.87743872,5.74157424,0.55297240,4.46912415,0.02187348,0.13831130,0.04700226,0.74329571,0.36961673,0.34948280
-4.87143572,5.79535302,0.55861010,4.50286285,0.02295183,0.14112029,0.04744840,0.75555471,0.37701306,0.35422684
-4.86543272,5.84717477,0.56434196,4.53486863,0.02405855,0.14394133,0.04789213,0.76774129,0.38453120,0.35848767
-4.85942971,5.89676387,0.57006698,4.56512873,0.02518773,0.14674615,0.04832837,0.77969378,0.39208069,0.36220840
-4.85342671,5.94391558,0.57568370,4.59368930,0.02633333,0.14950405,0.04875228,0.79125689,0.39957028,0.36534469
-4.84742371,5.98847294,0.58108984,4.62063390,0.02748922,0.15218205,0.04915896,0.80228072,0.40690807,0.36786391
-4.84142071,6.03030457,0.58618251,4.64606221,0.02864911,0.15474515,0.04954333,0.81262022,0.41400226,0.36974411
-4.83541771,6.06928480,0.59085902,4.67007044,0.02980654,0.15715686,0.04989995,0.82213525,0.42076223,0.37097290
-4.82941471,6.10527753,0.59501825,4.69273449,0.03095492,0.15937975,0.05022284,0.83069129,0.42710013,0.37154617
-4.82341171,6.13812483,0.59856257,4.71409681,0.03208753,0.16137623,0.05050547,0.83816084,0.43293277,0.37146700
-4.81740870,6.16764105,0.60140018,4.73415793,0.03319760,0.16310938,0.05074071,0.84442556,0.43818392,0.37074460
-4.81140570,6.19361305,0.60344785,4.75287291,0.03427836,0.16454389,0.05092088,0.84937894,0.44278671,0.36939345
-4.80540270,6.21580634,0.60463384,4.77015313,0.03532324,0.16564705,0.05103785,0.85292962,0.44668619,0.36743265
-4.79939970,6.23397708,0.60490089,4.78587314,0.03632600,0.16638972,0.05108325,0.85500492,0.44984182,0.36488554
-4.79339670,6.24788893,0.60420918,4.79988209,0.03728092,0.16674735,0.05104870,0.85555460,0.45222974,0.36177949
-4.78739370,6.25733383,0.60253897,4.81201899,0.03818306,0.16670083,0.05092612,0.85455455,0.45384476,0.35814603
-4.78139070,6.26215506,0.59989289,4.82213069,0.03902850,0.16623734,0.05070809,0.85201005,0.45470177,0.35402101
-4.77538769,6.26227104,0.59629762,4.83009119,0.03981455,0.16535099,0.05038821,0.84795856,0.45483666,0.34944497
-4.76938469,6.25769795,0.59180485,4.83582094,0.04053996,0.16404334,0.04996148,0.84247150,0.45430640,0.34446346
-4.76338169,6.24856922,0.58649153,4.83930447,0.04120515,0.16232369,0.04942470,0.83565513,0.45318842,0.33912739
-4.75737869,6.23515021,0.58045907,4.84060496,0.04181227,0.16020916,0.04877678,0.82765001,0.45157903,0.33349314
-4.75137569,6.21784643,0.57383166,4.83987435,0.04236526,0.15772455,0.04801903,0.81862915,0.44959102,0.32762247
-4.74537269,6.19720411,0.56675366,4.83735805,0.04286981,0.15490194,0.04715537,0.80879472,0.44735042,0.32158217
-4.73936968,6.17390235,0.55938602,4.83339324,0.04333323,0.15178011,0.04619242,0.79837323,0.44499249,0.31544335
-4.73336668,6.14873658,0.55190188,4.82840078,0.04376417,0.14840369,0.04513958,0.78760951,0.44265699,0.30928030
-4.72736368,6.12259378,0.54448151,4.82287055,0.04417231,0.14482217,0.04400887,0.77675941,0.44048309,0.30316912
-4.72136068,6.09642030,0.53730668,4.81734101,0.04456791,0.14108875,0.04281477,0.76608173,0.43860388,0.29718590
-4.71535768,6.07118393,0.53055481,4.81237400,0.04496132,0.13725906,0.04157395,0.75582958,0.43714085,0.29140478
-4.70935468,6.04783215,0.52439294,4.80852612,0.04536245,0.13338988,0.04030484,0.74624156,0.43619866,0.28589581
-4.70335168,6.02724904,0.51897205,4.80631866,0.04578017,0.12953777,0.03902718,0.73753328,0.43586023,0.28072279
-4.69734867,6.01021344,0.51442169,4.80620789,0.04622183,0.12575786,0.03776153,0.72988960,0.43618268,0.27594126
-4.69134567,5.99736110,0.51084541,4.80855788,0.04669268,0.12210262,0.03652875,0.72345798,0.43719420,0.27159675
-4.68534267,5.98915342,0.50831712,4.81361771,0.04719554,0.11862086,0.03534936,0.71834341,0.43889198,0.26772337
-4.67933967,5.98585504,0.50687855,4.82150501,0.04773043,0.11535687,0.03424309,0.71460515,0.44124165,0.26434306
-4.67333667,5.98752202,0.50653793,4.83219706,0.04829446,0.11234984,0.03322835,0.71225554,0.44417793,0.26146527
-4.66733367,5.99400188,0.50727001,4.84553053,0.04888176,0.10963336,0.03232171,0.71126096,0.44760685,0.25908745
-4.66133067,6.00494591,0.50901747,4.86121020,0.04948369,0.10723531,0.03153761,0.71154503,0.45140925,0.25719622
-4.65532766,6.01983324,0.51169343,4.87882649,0.05008909,0.10517789,0.03088798,0.71299378,0.45544557,0.25576912
-4.64932466,6.03800579,0.51518522,4.89788084,0.05068477,0.10347784,0.03038202,0.71546265,0.45956167,0.25477707
-4.64332166,6.05871194,0.51935902,4.91781774,0.05125607,0.10214684,0.03002607,0.71878493,0.46359537,0.25418727
