energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.73586793,7.58654634,-7.63062729,0.06992059,-0.07564201,1.81950900,-1.86025288,3.21618780,-2.96398121,2.01224757,-2.24332079,0.26431868,-0.24769129,2.09400046,-2.01912145
-5.72986493,7.54011439,-7.70992514,0.06920955,-0.07627700,1.80653375,-1.87985936,3.25559842,-3.06636741,1.95709478,-2.22040792,0.26519794,-0.25302843,2.09641706,-2.05438518
-5.72386193,7.46611110,-7.76688728,0.06823560,-0.07660339,1.78676957,-1.89331850,3.27886992,-3.15878737,1.89736442,-2.19039238,0.26493857,-0.25772584,2.09059189,-2.08454475
-5.71785893,7.36372222,-7.79894116,0.06699954,-0.07661113,1.76009005,-1.90009623,3.28511585,-3.23926578,1.83336173,-2.15335590,0.26348502,-0.26164094,2.07608205,-2.10858259
-5.71185593,7.23271629,-7.80381361,0.06550607,-0.07629368,1.72649746,-1.89973756,3.27382137,-3.30597201,1.76544712,-2.10946393,0.26080853,-0.26464156,2.05264859,-2.12555631
-5.70585293,7.07349811,-7.77962643,0.06376418,-0.07564840,1.68613360,-1.89188571,3.24487750,-3.35728809,1.69403989,-2.05896667,0.25690921,-0.26661066,2.02027701,-2.13463674
-5.69984992,6.88714228,-7.72498571,0.06178729,-0.07467684,1.63928626,-1.87629987,3.19860233,-3.39187308,1.61962058,-2.00219896,0.25181730,-0.26745089,1.97919072,-2.13514393
-5.69384692,6.67540501,-7.63906085,0.05959336,-0.07338497,1.58639104,-1.85287051,3.13574801,-3.40872090,1.54273163,-1.93957917,0.24559351,-0.26708864,1.92985671,-2.12657975
-5.68784392,6.44071313,-7.52164965,0.05720478,-0.07178344,1.52802804,-1.82163173,3.05749331,-3.40720912,1.46397599,-1.87160682,0.23832831,-0.26547755,1.87298312,-2.10865557
-5.68184092,6.18613066,-7.37322617,0.05464815,-0.06988756,1.46491377,-1.78276972,2.96542197,-3.38713641,1.38401358,-1.79885893,0.23014038,-0.26260120,1.80950908,-2.08131385
-5.67583792,5.91530410,-7.19496886,0.05195388,-0.06771734,1.39788822,-1.73662703,2.86148778,-3.34874676,1.30355549,-1.72198496,0.22117410,-0.25847494,1.74058692,-2.04474258
-5.66983492,5.63238875,-6.98876703,0.04915567,-0.06529730,1.32789794,-1.68370202,2.74796797,-3.29273935,1.22335616,-1.64170037,0.21159625,-0.25314669,1.66755796,-1.99938200
-5.66383192,5.34195927,-6.75720493,0.04628990,-0.06265624,1.25597556,-1.62464356,2.62740686,-3.22026350,1.14420373,-1.55877863,0.20159217,-0.24669672,1.59192252,-1.94592306
-5.65782891,5.04890817,-6.50352362,0.04339489,-0.05982679,1.18321681,-1.56024088,2.50255208,-3.13289866,1.06690895,-1.47404192,0.19136128,-0.23923639,1.51530576,-1.88529791
-5.65182591,4.75833647,-6.23156179,0.04051019,-0.05684496,1.11075587,-1.49140893,2.37628598,-3.03262030,0.99229310,-1.38835047,0.18111239,-0.23090590,1.43942046,-1.81866248
-5.64582291,4.47544078,-5.94567768,0.03767579,-0.05374950,1.03974023,-1.41916973,2.25155473,-2.92175303,0.92117553,-1.30259086,0.17105884,-0.22187108,1.36602829,-1.74737215
-5.63981991,4.20540102,-5.65065504,0.03493136,-0.05058123,0.97130579,-1.34463040,2.13129762,-2.80291276,0.85436125,-1.21766348,0.16141365,-0.21231946,1.29690081,-1.67295130
-5.63381691,3.95327269,-5.35159686,0.03231556,-0.04738233,0.90655329,-1.26895873,2.01837891,-2.67894024,0.79262909,-1.13446957,0.15238491,-0.20245573,1.23378154,-1.59705796
-5.62781391,3.72388686,-5.05381067,0.02986542,-0.04419559,0.84652680,-1.19335706,1.91552411,-2.55282841,0.73672087,-1.05389817,0.14417146,-0.19249667,1.17835004,-1.52144499
-5.62181091,3.52176061,-4.76268999,0.02761577,-0.04106362,0.79219477,-1.11903576,1.82526234,-2.42764638,0.68733200,-0.97681342,0.13695899,-0.18266591,1.13218902,-1.44791920
-5.61580790,3.35101967,-4.48359578,0.02559882,-0.03802821,0.74443420,-1.04718689,1.74987609,-2.30646247,0.64510349,-0.90404263,0.13091667,-0.17318863,1.09675494,-1.37829968
-5.60980490,3.21533449,-4.22174218,0.02384382,-0.03512961,0.70401801,-0.97895929,1.69135893,-2.19226909,0.61061580,-0.83636545,0.12619429,-0.16428629,1.07335271,-1.31437687
-5.60380190,3.11786986,-3.98208981,0.02237683,-0.03240597,0.67160577,-0.91543561,1.65138188,-2.08791147,0.58438412,-0.77450459,0.12292004,-0.15617174,1.06311444,-1.25787347
-5.59779890,3.06124790,-3.76924965,0.02122053,-0.02989289,0.64773761,-0.85761213,1.63126834,-1.99602241,0.56685520,-0.71911819,0.12119871,-0.14904465,1.06698255,-1.21040819
-5.59179590,3.04752347,-3.58739982,0.02039420,-0.02762299,0.63283100,-0.80638182,1.63197748,-1.91896456,0.55840535,-0.67079410,0.12111053,-0.14308746,1.08569684,-1.17346325
-5.58579290,3.07817064,-3.44021657,0.01991370,-0.02562562,0.62718012,-0.76252082,1.65409575,-1.85878136,0.55933927,-0.63004618,0.12271039,-0.13846198,1.11978552,-1.14835620
-5.57978989,3.15407885,-3.33082052,0.01979146,-0.02392674,0.63095723,-0.72667866,1.69783592,-1.81715771,0.56988930,-0.59731235,0.12602752,-0.13530647,1.16955976,-1.13621636
-5.57378689,3.27555685,-3.26173808,0.02003656,-0.02254874,0.64421575,-0.69937210,1.76304310,-1.79539057,0.59021486,-0.57295454,0.13106550,-0.13373350,1.23511144,-1.13796634
-5.56778389,3.44234302,-3.23487762,0.02065472,-0.02151050,0.66689443,-0.68098232,1.84920711,-1.79436980,0.62040143,-0.55726001,0.13780254,-0.13382825,1.31631393,-1.15430833
-5.56178089,3.65362040,-3.25151947,0.02164839,-0.02082736,0.69882229,-0.67175536,1.95548049,-1.81456919,0.66045911,-0.55044393,0.14619199,-0.13564757,1.41282532,-1.18571539
-5.55577789,3.90803517,-3.31231839,0.02301670,-0.02051124,0.73972384,-0.67180519,2.08070160,-1.85604721,0.71032016,-0.55265267,0.15616312,-0.13921940,1.52409416,-1.23242732
-5.54977489,4.20371771,-3.41731690,0.02475544,-0.02057071,0.78922446,-0.68111915,2.22342204,-1.91845713,0.76983579,-0.56396756,0.16762198,-0.14454277,1.64936716,-1.29445091
-5.54377189,4.53830517,-3.56596778,0.02685697,-0.02101111,0.84685555,-0.69956505,2.38193780,-2.00106566,0.83877178,-0.58440850,0.18045244,-0.15158820,1.78769885,-1.37156419
-5.53776888,4.90896557,-3.75716391,0.02931013,-0.02183460,0.91205958,-0.72689971,2.55432342,-2.10277966,0.91680351,-0.61393715,0.19451738,-0.16029841,1.93796288,-1.46332435
-5.53176588,5.31242290,-3.98927381,0.03210008,-0.02304021,0.98419478,-0.76277819,2.73846835,-2.22217964,1.00351029,-0.65245925,0.20966000,-0.17058938,2.09886493,-1.56907890
-5.52576288,5.74498360,-4.26018111,0.03520817,-0.02462389,1.06253984,-0.80676342,2.93211490,-2.35755941,1.09836968,-0.69982580,0.22570537,-0.18235170,2.26895691,-1.68797957
-5.51975988,6.20256470,-4.56732652,0.03861181,-0.02657847,1.14629851,-0.85833587,3.13289674,-2.50697048,1.20075210,-0.75583281,0.24246207,-0.19545210,2.44665240,-1.81899866
-5.51375688,6.68072418,-4.90775092,0.04228431,-0.02889356,1.23460455,-0.91690279,3.33837728,-2.66827017,1.30991648,-0.82021961,0.25972411,-0.20973523,2.63024319,-1.96094716
-5.50775388,7.17469432,-5.27813845,0.04619481,-0.03155554,1.32652720,-0.98180696,3.54608686,-2.83917195,1.42500762,-0.89266553,0.27727308,-0.22502567,2.81791675,-2.11249441
-5.50175088,7.67941876,-5.67485862,0.05030826,-0.03454737,1.42107750,-1.05233468,3.75355821,-3.01729668,1.54505580,-0.97278522,0.29488055,-0.24113005,3.00777446,-2.27218848
-5.49574787,8.18959422,-6.09400689,0.05458547,-0.03784848,1.51721575,-1.12772290,3.95835924,-3.20022316,1.66897956,-1.06012285,0.31231077,-0.25783946,3.19785070,-2.43847711
-5.48974487,8.69971777,-6.53144302,0.05898323,-0.04143468,1.61386051,-1.20716559,4.15812266,-3.38553651,1.79559206,-1.15414543,0.32932367,-0.27493203,3.38613258,-2.60972847
-5.48374187,9.20414033,-6.98282739,0.06345462,-0.04527804,1.70989924,-1.28981937,4.35057201,-3.57087295,1.92361167,-1.25423598,0.34567815,-0.29217571,3.57058036,-2.78425137
-5.47773887,9.69712714,-7.44365507,0.06794935,-0.04934680,1.80420087,-1.37480858,4.53354401,-3.75395948,2.05167710,-1.35968694,0.36113559,-0.30933124,3.74914868,-2.96031461
-5.47173587,10.17292565,-7.90928832,0.07241428,-0.05360540,1.89563039,-1.46123008,4.70500712,-3.93264758,2.17836717,-1.46969476,0.37546370,-0.32615542,3.91980857,-3.13616504
-5.46573287,10.62584077,-8.37498815,0.07679404,-0.05801455,1.98306542,-1.54815796,4.86307672,-4.10493973,2.30222529,-1.58335630,0.38844045,-0.34240447,4.08057041,-3.31004424
-5.45972986,11.05031741,-8.83594585,0.08103182,-0.06253131,2.06541464,-1.63464872,5.00602743,-4.26900852,2.42178812,-1.69966783,0.39985820,-0.35783764,4.22950780,-3.48020377
-5.45372686,11.44102930,-9.28731581,0.08507024,-0.06710943,2.14163776,-1.71974700,5.13230304,-4.42320804,2.53561800,-1.81752747,0.40952774,-0.37222095,4.36478259,-3.64491898
-5.44772386,11.79297290,-9.72425084,0.08885232,-0.07169961,2.21076660,-1.80249251,5.24052495,-4.56607795,2.64233799,-1.93574172,0.41728237,-0.38533105,4.48467072,-3.80250177
-5.44172086,12.10156444,-10.14194134,0.09232257,-0.07625002,2.27192675,-1.88192829,5.32949988,-4.69634092,2.74066864,-2.05303660,0.42298159,-0.39695907,4.58758894,-3.95131250
-5.43571786,12.36273755,-10.53565959,0.09542807,-0.08070686,2.32435896,-1.95711059,5.39822738,-4.81289458,2.82946485,-2.16807384,0.42651463,-0.40691449,4.67212196,-4.08977163
-5.42971486,12.57303848,-10.90081025,0.09811966,-0.08501499,2.36743958,-2.02712069,5.44590774,-4.91479943,2.90775140,-2.27947212,0.42780332,-0.41502890,4.73704962,-4.21637147
-5.42371186,12.72971541,-11.23298743,0.10035303,-0.08911881,2.40069901,-2.09107845,5.47195069,-5.00126438,2.97475545,-2.38583339,0.42680442,-0.42115942,4.78137327,-4.32968864
-5.41770885,12.83079799,-11.52803881,0.10208984,-0.09296307,2.42383726,-2.14815771,5.47598470,-5.07163161,3.02993426,-2.48577365,0.42351122,-0.42519190,4.80434067,-4.42839764
-5.41170585,12.87516328,-11.78213606,0.10329870,-0.09649383,2.43673577,-2.19760316,5.45786674,-5.12536266,3.07299666,-2.57795759,0.41795424,-0.42704364,4.80546835,-4.51128584
-5.40570285,12.86258410,-11.99185036,0.10395605,-0.09965951,2.43946455,-2.23874820,5.41769189,-5.16202709,3.10391663,-2.66113585,0.41020100,-0.42666545,4.78456034,-4.57727001
-5.39969985,12.79375648,-12.15423132,0.10404687,-0.10241193,2.43228394,-2.27103334,5.35580188,-5.18129520,3.12293807,-2.73418370,0.40035489,-0.42404317,4.74172220,-4.62541440
-5.39369685,12.67030318,-12.26688634,0.10356518,-0.10470731,2.41564059,-2.29402418,5.27279168,-5.18293550,3.13056974,-2.79613950,0.38855302,-0.41919834,4.67736923,-4.65494992
-5.38769385,12.49475142,-12.32805746,0.10251439,-0.10650739,2.39015729,-2.30742832,5.16951281,-5.16681747,3.12757025,-2.84624119,0.37496313,-0.41218803,4.59222802,-4.66529406
-5.38169085,12.27048367,-12.33669176,0.10090727,-0.10778029,2.35661670,-2.31111013,5.04707239,-5.13291929,3.11492297,-2.88395902,0.35977965,-0.40310389,4.48733050,-4.65607043
-5.37568784,12.00166191,-12.29250147,0.09876584,-0.10850145,2.31593936,-2.30510247,4.90682686,-5.08134005,3.09380182,-2.90902270,0.34321907,-0.39207017,4.36400008,-4.62712717
-5.36968484,11.69312689,-12.19600964,0.09612083,-0.10865434,2.26915656,-2.28961453,4.75036954,-5.01231518,3.06552891,-2.92144133,0.32551468,-0.37924104,4.22382979,-4.57855305
-5.36368184,11.35027535,-12.04857767,0.09301108,-0.10823100,2.21737910,-2.26503484,4.57951171,-4.92623370,3.03152578,-2.92151455,0.30691091,-0.36479702,4.06865273,-4.51068985
-5.35767884,10.97891924,-11.85241130,0.08948254,-0.10723248,2.16176300,-2.23192901,4.39625689,-4.82365537,2.99326045,-2.90983394,0.28765749,-0.34894073,3.90050533,-4.42414007
-5.35167584,10.58513238,-11.61054263,0.08558720,-0.10566894,2.10347383,-2.19103162,4.20276890,-4.70532598,2.95219241,-2.88727382,0.26800361,-0.33189209,3.72158473,-4.31976881
-5.34567284,10.17509044,-11.32678667,0.08138182,-0.10355960,2.04365086,-2.14323220,4.00133435,-4.57218876,2.90971852,-2.85497118,0.24819228,-0.31388317,3.53420141,-4.19869885
-5.33966983,9.75491094,-11.00567194,0.07692651,-0.10093243,1.98337300,-2.08955535,3.79432066,-4.42539044,2.86712216,-2.81429518,0.22845515,-0.29515266,3.34072892,-4.06229858
-5.33366683,9.33049991,-10.65234630,0.07228333,-0.09782359,1.92362786,-2.03113555,3.58413126,-4.26628036,2.82552838,-2.76680677,0.20900781,-0.27594049,3.14355248,-3.91216241
-5.32766383,8.90741173,-10.27246011,0.06751481,-0.09427663,1.86528538,-1.96918728,3.37315953,-4.09640196,2.78586726,-2.71420998,0.19004593,-0.25648242,2.94501831,-3.75008386
-5.32166083,8.49072783,-9.87203039,0.06268253,-0.09034151,1.80907735,-1.90497153,3.16374331,-3.91747608,2.74884746,-2.65829649,0.17174212,-0.23700508,2.74738570,-3.57802197
-5.31565783,8.08495919,-9.45729072,0.05784580,-0.08607345,1.75558358,-1.83975986,2.95812180,-3.73137636,2.71494114,-2.60088586,0.15424371,-0.21772142,2.55278351,-3.39806199
-5.30965483,7.69397602,-9.03453236,0.05306043,-0.08153161,1.70522538,-1.77479752,2.75839647,-3.54009746,2.68438119,-2.54376368,0.13767146,-0.19882682,2.36317247,-3.21237161
-5.30365183,7.32096658,-8.60994302,0.04837775,-0.07677768,1.65826630,-1.71126707,2.56649733,-3.34571721,2.65717059,-2.48862053,0.12211914,-0.18049589,2.18031471,-3.02315444
-5.29764882,6.96842552,-8.18944979,0.04384372,-0.07187446,1.61482011,-1.65025412,2.38415560,-3.15035451,2.63310343,-2.43699438,0.10765388,-0.16288014,2.00575099,-2.83260238
-5.29164582,6.63817032,-7.77857269,0.03949831,-0.06688443,1.57486504,-1.59271656,2.21288340,-2.95612468,2.61179599,-2.39021906,0.09431735,-0.14610637,1.84078619,-2.64284893
-5.28564282,6.33138289,-7.38229501,0.03537514,-0.06186839,1.53826351,-1.53945881,2.05396051,-2.76509455,2.59272616,-2.34938121,0.08212753,-0.13027599,1.68648285,-2.45592505
-5.27963982,6.04867232,-7.00495570,0.03150123,-0.05688416,1.50478570,-1.49111207,1.90842815,-2.57923919,2.57527848,-2.31528768,0.07108097,-0.11546503,1.54366231,-2.27371946
-5.27363682,5.79015315,-6.65016810,0.02789702,-0.05198547,1.47413574,-1.44812148,1.77708883,-2.40040226,2.55879221,-2.28844502,0.06115543,-0.10172497,1.41291254,-2.09794475
-5.26763382,5.55553344,-6.32076784,0.02457660,-0.04722106,1.44597857,-1.41074075,1.66051154,-2.23026170,2.54260930,-2.26905188,0.05231273,-0.08908412,1.29460161,-1.93011035
-5.26163082,5.34420641,-6.01879136,0.02154807,-0.04263388,1.41996595,-1.37903442,1.55904097,-2.07030189,2.52611942,-2.25700465,0.04450174,-0.07754952,1.18889537,-1.77150337
-5.25562781,5.15533933,-5.74548485,0.01881397,-0.03826061,1.39576002,-1.35288737,1.47280949,-1.92179322,2.50879917,-2.25191608,0.03766130,-0.06710926,1.09577797,-1.62317733
-5.24962481,4.98795449,-5.50134195,0.01637193,-0.03413137,1.37305311,-1.33202122,1.40175063,-1.78577932,2.49024331,-2.25314561,0.03172303,-0.05773507,1.01507375,-1.48594892
-5.24362181,4.84099738,-5.28616687,0.01421528,-0.03026961,1.35158263,-1.31601650,1.34561286,-1.66307177,2.47018607,-2.25983992,0.02661396,-0.04938505,0.94646927,-1.36040225
-5.23761881,4.71338889,-5.09915872,0.01233373,-0.02669224,1.33114052,-1.30433938,1.30397282,-1.55425182,2.44851154,-2.27098146,0.02225882,-0.04200639,0.88953422,-1.24689972
-5.23161581,4.60405951,-4.93901141,0.01071405,-0.02340994,1.31157682,-1.29637158,1.27624733,-1.45967792,2.42525262,-2.28544228,0.01858213,-0.03553810,0.84374050,-1.14559838
-5.22561281,4.51196508,-4.80402322,0.00934072,-0.02042760,1.29279756,-1.29144178,1.26170388,-1.37949798,2.40057910,-2.30204037,0.01550983,-0.02991356,0.80847865,-1.05647051
-5.21960980,4.43608517,-4.69220977,0.00819656,-0.01774488,1.27475753,-1.28885694,1.25946968,-1.31366486,2.37477585,-2.31959539,0.01297067,-0.02506279,0.78307159,-0.97932685
-5.21360680,4.37540652,-4.60141403,0.00726322,-0.01535686,1.25744873,-1.28793190,1.26853964,-1.26195359,2.34821290,-2.33698108,0.01089722,-0.02091455,0.76678559,-0.91384116
-5.20760380,4.32889502,-4.52940786,0.00652170,-0.01325472,1.24088570,-1.28801584,1.28778407,-1.22397909,2.32130990,-2.35317141,0.00922661,-0.01739808,0.75883870,-0.85957462
-5.20160080,4.29546076,-4.47398008,0.00595276,-0.01142649,1.22508914,-1.28851439,1.31595671,-1.19921303,2.29449741,-2.36727847,0.00790101,-0.01444455,0.75840745,-0.81599885
-5.19559780,4.27392090,-4.43300743,0.00553722,-0.00985770,1.21006913,-1.28890646,1.35170444,-1.18699901,2.26817801,-2.37858015,0.00686781,-0.01198817,0.76463221,-0.78251660
-5.18959480,4.26296552,-4.40450593,0.00525624,-0.00853204,1.19580953,-1.28875522,1.39357931,-1.18656554,2.24269013,-2.38653670,0.00607971,-0.00996711,0.77662235,-0.75847934
-5.18359180,4.26113113,-4.38666163,0.00509149,-0.00743198,1.18225489,-1.28771305,1.44005399,-1.19703649,2.21827712,-2.39079569,0.00549460,-0.00832398,0.79346181,-0.74320134
-5.17758879,4.26678590,-4.37784127,0.00502537,-0.00653927,1.16930078,-1.28552073,1.48954121,-1.21743936,2.19506395,-2.39118576,0.00507539,-0.00700622,0.81421589,-0.73597020
-5.17158579,4.27812994,-4.37658465,0.00504105,-0.00583537,1.15678872,-1.28200126,1.54041764,-1.24671170,2.17304333,-2.38770014,0.00478966,-0.00596626,0.83794014,-0.73605399
-5.16558279,4.29321258,-4.38158171,0.00512259,-0.00530179,1.14450591,-1.27704939,1.59105217,-1.28370669,2.15207219,-2.38047174,0.00460943,-0.00516140,0.86369145,-0.74270546
-5.15957979,4.30996747,-4.39163834,0.00525501,-0.00492042,1.13219014,-1.27061789,1.63983837,-1.32719858,2.13187916,-2.36974178,0.00451078,-0.00455376,0.89054189,-0.75516408
