energy_ev,total_up,Pb_p_up,Pb_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-4.30115058,5.95860625,0.65264602,0.00765621,1.92144517,3.57983495,3.29613987,0.00000000
-4.29514757,5.71231655,0.62784379,0.00725707,1.91143320,3.39902469,3.17441904,0.00000000
-4.28914457,5.48018459,0.60365565,0.00687862,1.90253902,3.22899886,3.06133770,0.00000000
-4.28314157,5.26250833,0.58006610,0.00652236,1.89405400,3.07051716,2.95697641,0.00000000
-4.27713857,5.05918934,0.55702619,0.00618914,1.88524963,2.92402389,2.86119952,0.00000000
-4.27113557,4.86980765,0.53446262,0.00587923,1.87541215,2.78968404,2.77369670,0.00000000
-4.26513257,4.69370190,0.51228741,0.00559244,1.86387595,2.66742497,2.69402720,0.00000000
-4.25912956,4.53004940,0.49040753,0.00532819,1.85005389,2.55698046,2.62166360,0.00000000
-4.25312656,4.37794105,0.46873397,0.00508566,1.83346281,2.45793412,2.55603249,0.00000000
-4.24712356,4.23644706,0.44718962,0.00486383,1.81374289,2.36975965,2.49654972,0.00000000
-4.24112056,4.10467033,0.42571576,0.00466160,1.79067000,2.29185597,2.44264844,0.00000000
-4.23511756,3.98178539,0.40427670,0.00447782,1.76416037,2.22357570,2.39379905,0.00000000
-4.22911456,3.86706224,0.38286261,0.00431138,1.73426779,2.16424652,2.34952054,0.00000000
-4.22311156,3.75987534,0.36149046,0.00416120,1.70117363,2.11318514,2.30938353,0.00000000
-4.21710855,3.65969925,0.34020317,0.00402628,1.66517064,2.06970463,2.27300592,0.00000000
-4.21110555,3.56609312,0.31906727,0.00390566,1.62664165,2.03311604,2.24004258,0.00000000
-4.20510255,3.47867698,0.29816933,0.00379843,1.58603476,2.00272577,2.21017061,0.00000000
-4.19909955,3.39710292,0.27761147,0.00370371,1.54383655,1.97783033,2.18307231,0.00000000
-4.19309655,3.32102475,0.25750640,0.00362058,1.50054502,1.95771010,2.15841769,0.00000000
-4.18709355,3.25006911,0.23797231,0.00354813,1.45664375,1.94162376,2.13584840,0.00000000
-4.18109055,3.18381090,0.21912797,0.00348536,1.41257883,1.92880488,2.11496479,0.00000000
-4.17508754,3.12175542,0.20108826,0.00343120,1.36873963,1.91846155,2.09531732,0.00000000
-4.16908454,3.06332860,0.18396049,0.00338449,1.32544428,1.90978009,2.07640320,0.00000000
-4.16308154,3.00787634,0.16784154,0.00334398,1.28293050,1.90193294,2.05766877,0.00000000
-4.15707854,2.95467304,0.15281594,0.00330835,1.24135170,1.89409078,2.03851757,0.00000000
-4.15107554,2.90293856,0.13895487,0.00327623,1.20077851,1.88543846,2.01832364,0.00000000
-4.14507254,2.85186255,0.12631615,0.00324619,1.16120496,1.87519384,1.99644920,0.00000000
-4.13906953,2.80063443,0.11494485,0.00321686,1.12255883,1.86262862,1.97226575,0.00000000
-4.13306653,2.74847664,0.10487461,0.00318689,1.08471511,1.84708983,1.94517698,0.00000000
-4.12706353,2.69467933,0.09612928,0.00315504,1.04751154,1.82802081,1.91464241,0.00000000
-4.12106053,2.63863369,0.08872489,0.00312023,1.01076530,1.80498018,1.88020003,0.00000000
-4.11505753,2.57986209,0.08267145,0.00308154,0.97428961,1.77765779,1.84148667,0.00000000
-4.10905453,2.51804281,0.07797469,0.00303830,0.93790934,1.74588642,1.79825492,0.00000000
-4.10305153,2.45302786,0.07463735,0.00299006,0.90147480,1.70964854,1.75038570,0.00000000
-4.09704852,2.38485266,0.07265999,0.00293666,0.86487306,1.66907740,1.69789553,0.00000000
-4.09104552,2.31373701,0.07204118,0.00287819,0.82803618,1.62445245,1.64093842,0.00000000
-4.08504252,2.24007699,0.07277707,0.00281501,0.79094635,1.57618885,1.57980207,0.00000000
-4.07903952,2.16442829,0.07486025,0.00274772,0.75363753,1.52482162,1.51489871,0.00000000
-4.07303652,2.08748170,0.07827805,0.00267711,0.71619403,1.47098503,1.44675107,0.00000000
-4.06703352,2.01003195,0.08301031,0.00260418,0.67874613,1.41538800,1.37597418,0.00000000
-4.06103052,1.93294159,0.08902670,0.00253001,0.64146325,1.35878671,1.30325390,0.00000000
-4.05502751,1.85710144,0.09628396,0.00245578,0.60454521,1.30195552,1.22932333,0.00000000
-4.04902451,1.78338995,0.10472295,0.00238264,0.56821212,1.24565759,1.15493806,0.00000000
-4.04302151,1.71263300,0.11426601,0.00231173,0.53269360,1.19061630,1.08085149,0.00000000
-4.03701851,1.64556657,0.12481469,0.00224406,0.49821792,1.13748895,1.00779122,0.00000000
-4.03101551,1.58280356,0.13624802,0.00218051,0.46500164,1.08684363,0.93643748,0.00000000
-4.02501251,1.52480679,0.14842171,0.00212174,0.43324024,1.03914040,0.86740443,0.00000000
-4.01900950,1.47186896,0.16116817,0.00206820,0.40310020,0.99471738,0.80122492,0.00000000
-4.01300650,1.42410084,0.17429769,0.00202010,0.37471284,0.95378237,0.73833924,0.00000000
-4.00700350,1.38142774,0.18760074,0.00197739,0.34817009,0.91641018,0.67908795,0.00000000
-4.00100050,1.34359469,0.20085133,0.00193976,0.32352232,0.88254565,0.62370897,0.00000000
-3.99499750,1.31017958,0.21381156,0.00190667,0.30077816,0.85201206,0.57233868,0.00000000
-3.98899450,1.28061381,0.22623703,0.00187739,0.27990626,0.82452443,0.52501664,0.00000000
-3.98299150,1.25420900,0.23788302,0.00185099,0.26083870,0.79970690,0.48169362,0.00000000
-3.97698849,1.23018870,0.24851126,0.00182643,0.24347584,0.77711334,0.44224214,0.00000000
-3.97098549,1.20772320,0.25789685,0.00180259,0.22769221,0.75625002,0.40646904,0.00000000
-3.96498249,1.18596597,0.26583521,0.00177833,0.21334316,0.73659944,0.37412930,0.00000000
-3.95897949,1.16408977,0.27214859,0.00175253,0.20027186,0.71764398,0.34494038,0.00000000
-3.95297649,1.14132100,0.27669193,0.00172414,0.18831633,0.69888842,0.31859656,0.00000000
-3.94697349,1.11697057,0.27935778,0.00169224,0.17731615,0.67988047,0.29478253,0.00000000
-3.94097049,1.09046020,0.28007993,0.00165607,0.16711861,0.66022826,0.27318589,0.00000000
-3.93496748,1.06134305,0.27883579,0.00161505,0.15758406,0.63961440,0.25350803,0.00000000
-3.92896448,1.02931809,0.27564716,0.00156883,0.14859035,0.61780609,0.23547323,0.00000000
-3.92296148,0.99423789,0.27057956,0.00151725,0.14003622,0.59466109,0.21883580,0.00000000
-3.91695848,0.95611000,0.26374010,0.00146040,0.13184365,0.57012967,0.20338513,0.00000000
-3.91095548,0.91509218,0.25527388,0.00139856,0.12395921,0.54425269,0.18894890,0.00000000
-3.90495248,0.87148226,0.24535935,0.00133223,0.11635450,0.51715622,0.17539438,0.00000000
-3.89894947,0.82570354,0.23420269,0.00126206,0.10902579,0.48904346,0.16262825,0.00000000
-3.89294647,0.77828684,0.22203152,0.00118887,0.10199301,0.46018427,0.15059512,0.00000000
-3.88694347,0.72985030,0.20908830,0.00111357,0.09529833,0.43090343,0.13927498,0.00000000
-3.88094047,0.68107818,0.19562366,0.00103717,0.08900438,0.40156804,0.12868005,0.00000000
-3.87493747,0.63269978,0.18189000,0.00096070,0.08319235,0.37257488,0.11885117,0.00000000
-3.86893447,0.58546937,0.16813554,0.00088522,0.07796007,0.34433839,0.10985402,0.00000000
-3.86293147,0.54014805,0.15459912,0.00081177,0.07342015,0.31727960,0.10177546,0.00000000
-3.85692846,0.49748794,0.14150579,0.00074135,0.06969824,0.29181652,0.09471997,0.00000000
-3.85092546,0.45821920,0.12906341,0.00067490,0.06693139,0.26835611,0.08880640,0.00000000
-3.84492246,0.42303971,0.11746013,0.00061327,0.06526651,0.24728787,0.08416507,0.00000000
-3.83891946,0.39260747,0.10686288,0.00055722,0.06485882,0.22897908,0.08093498,0.00000000
-3.83291646,0.36753506,0.09741661,0.00050745,0.06587014,0.21377131,0.07926131,0.00000000
-3.82691346,0.34838588,0.08924429,0.00046450,0.06846700,0.20197799,0.07929286,0.00000000
-3.82091046,0.33567119,0.08244740,0.00042888,0.07281822,0.19388261,0.08117942,0.00000000
-3.81490745,0.32984751,0.07710674,0.00040094,0.07909206,0.18973719,0.08506875,0.00000000
-3.80890445,0.33131347,0.07328348,0.00038098,0.08745256,0.18976052,0.09110323,0.00000000
-3.80290145,0.34040564,0.07102011,0.00036920,0.09805521,0.19413589,0.09941585,0.00000000
-3.79689845,0.35739269,0.07034125,0.00036570,0.11104173,0.20300795,0.11012559,0.00000000
-3.79089545,0.38246772,0.07125416,0.00037052,0.12653407,0.21647857,0.12333214,0.00000000
-3.78489245,0.41573867,0.07374894,0.00038358,0.14462771,0.23460165,0.13911004,0.00000000
-3.77888944,0.45721695,0.07779829,0.00040473,0.16538449,0.25737690,0.15750225,0.00000000
-3.77288644,0.50680473,0.08335699,0.00043375,0.18882504,0.28474294,0.17851360,0.00000000
-3.76688344,0.56428169,0.09036105,0.00047029,0.21492139,0.31656996,0.20210416,0.00000000
-3.76088044,0.62929194,0.09872676,0.00051391,0.24358996,0.35265257,0.22818301,0.00000000
-3.75487744,0.70133231,0.10834974,0.00056406,0.27468543,0.39270335,0.25660285,0.00000000
-3.74887444,0.77974319,0.11910419,0.00062010,0.30799595,0.43634771,0.28715570,0.00000000
-3.74287144,0.86370295,0.13084248,0.00068124,0.34324018,0.48312085,0.31957028,0.00000000
-3.73686843,0.95222719,0.14339539,0.00074660,0.38006645,0.53246728,0.35351144,0.00000000
-3.73086543,1.04417381,0.15657300,0.00081519,0.41805457,0.58374363,0.38858188,0.00000000
-3.72486243,1.13825445,0.17016650,0.00088592,0.45672039,0.63622496,0.42432646,0.00000000
-3.71885943,1.23305298,0.18395094,0.00095760,0.49552334,0.68911494,0.46023931,0.00000000
-3.71285643,1.32705090,0.19768902,0.00102899,0.53387685,0.74155994,0.49577355,0.00000000
-3.70685343,1.41865942,0.21113572,0.00109880,0.57116161,0.79266680,0.53035372,0.00000000
-3.70085043,1.50625746,0.22404395,0.00116571,0.60674111,0.84152378,0.56339031,0.00000000
-3.69484742,1.58823431,0.23617081,0.00122845,0.63997929,0.88722426,0.59429625,0.00000000
-3.68884442,1.66303559,0.24728437,0.00128577,0.67025927,0.92889213,0.62250456,0.00000000
-3.68284142,1.72921060,0.25717071,0.00133652,0.69700281,0.96570797,0.64748653,0.00000000
-3.67683842,1.78545905,0.26564089,0.00137966,0.71968935,0.99693490,0.66876972,0.00000000
-3.67083542,1.83067519,0.27253754,0.00141433,0.73787407,1.02194288,0.68595492,0.00000000
-3.66483242,1.86398712,0.27774081,0.00143983,0.75120387,1.04023046,0.69873134,0.00000000
-3.65882941,1.88478949,0.28117329,0.00145567,0.75943072,1.05144268,0.70688923,0.00000000
-3.65282641,1.89276791,0.28280376,0.00146161,0.76242157,1.05538448,0.71032943,0.00000000
-3.64682341,1.88791381,0.28264948,0.00145760,0.76016447,1.05202879,0.70906918,0.00000000
-3.64082041,1.87052881,0.28077686,0.00144389,0.75277034,1.04151881,0.70324404,0.00000000
-3.63481741,1.84121846,0.27730058,0.00142092,0.74047059,1.02416446,0.69310563,0.00000000
-3.62881441,1.80087527,0.27238091,0.00138937,0.72361032,1.00043297,0.67901531,0.00000000
-3.62281141,1.75065195,0.26621958,0.00135012,0.70263768,0.97093414,0.66143401,0.00000000
-3.61680840,1.69192571,0.25905410,0.00130423,0.67808966,0.93640082,0.64090855,0.00000000
-3.61080540,1.62625536,0.25115090,0.00125288,0.65057503,0.89766553,0.61805510,0.00000000
-3.60480240,1.55533288,0.24279739,0.00119737,0.62075512,0.85563429,0.59354030,0.00000000
-3.59879940,1.48093148,0.23429345,0.00113906,0.58932325,0.81125871,0.56806090,0.00000000
-3.59279640,1.40485224,0.22594232,0.00107934,0.55698370,0.76550753,0.54232259,0.00000000
-3.58679340,1.32887140,0.21804154,0.00101958,0.52443097,0.71933883,0.51701883,0.00000000
-3.58079040,1.25469020,0.21087402,0.00096110,0.49233011,0.67367391,0.49281049,0.00000000
-3.57478739,1.18388912,0.20469963,0.00090511,0.46129889,0.62937383,0.47030679,0.00000000
-3.56878439,1.11788785,0.19974761,0.00085273,0.43189224,0.58721932,0.45004838,0.00000000
-3.56278139,1.05791238,0.19620993,0.00080493,0.40458953,0.54789477,0.43249287,0.00000000
-3.55677839,1.00496988,0.19423590,0.00076252,0.37978488,0.51197664,0.41800331,0.00000000
-3.55077539,0.95983205,0.19392820,0.00072615,0.35778078,0.47992646,0.40683977,0.00000000
-3.54477239,0.92302707,0.19534040,0.00069627,0.33878499,0.45208854,0.39915438,0.00000000
-3.53876938,0.89484013,0.19847611,0.00067319,0.32291062,0.42869210,0.39498972,0.00000000
-3.53276638,0.87532218,0.20328981,0.00065704,0.31017933,0.40985761,0.39428063,0.00000000
-3.52676338,0.86430626,0.20968928,0.00064780,0.30052725,0.39560691,0.39685923,0.00000000
-3.52076038,0.86143078,0.21753976,0.00064534,0.29381345,0.38587644,0.40246306,0.00000000
-3.51475738,0.86616864,0.22666956,0.00064942,0.28983044,0.38053316,0.41074596,0.00000000
-3.50875438,0.87786120,0.23687713,0.00065970,0.28831649,0.37939229,0.42129136,0.00000000
-3.50275138,0.89575587,0.24793931,0.00067582,0.28896917,0.38223626,0.43362766,0.00000000
-3.49674837,0.91904604,0.25962065,0.00069739,0.29145983,0.38883414,0.44724502,0.00000000
-3.49074537,0.94691196,0.27168331,0.00072404,0.29544854,0.39896072,0.46161332,0.00000000
-3.48474237,0.97856117,0.28389753,0.00075543,0.30059908,0.41241454,0.47620049,0.00000000
-3.47873937,1.01326713,0.29605200,0.00079131,0.30659359,0.42903422,0.49049077,0.00000000
-3.47273637,1.05040458,0.30796399,0.00083148,0.31314653,0.44871232,0.50400226,0.00000000
-3.46673337,1.08948053,0.31948879,0.00087589,0.32001757,0.47140622,0.51630320,0.00000000
-3.46073037,1.13015941,0.33052804,0.00092457,0.32702307,0.49714543,0.52702646,0.00000000
-3.45472736,1.17228178,0.34103672,0.00097771,0.33404597,0.52603506,0.53588174,0.00000000
-3.44872436,1.21587550,0.35102842,0.00103559,0.34104382,0.55825512,0.54266506,0.00000000
-3.44272136,1.26115914,0.36057864,0.00109862,0.34805469,0.59405555,0.54726532,0.00000000
-3.43671836,1.30853739,0.36982604,0.00116729,0.35520103,0.63374715,0.54966770,0.00000000
-3.43071536,1.35858868,0.37897150,0.00124217,0.36269128,0.67768873,0.54995392,0.00000000
-3.42471236,1.41204552,0.38827497,0.00132388,0.37081931,0.72627080,0.54829937,0.00000000
-3.41870935,1.46976856,0.39805027,0.00141304,0.37996175,0.77989671,0.54496750,0.00000000
-3.41270635,1.53271547,0.40865803,0.00151025,0.39057321,0.83896192,0.54030163,0.00000000
-3.40670335,1.60190608,0.42049687,0.00161608,0.40317977,0.90383242,0.53471484,0.00000000
-3.40070035,1.67838550,0.43399338,0.00173097,0.41837063,0.97482336,0.52867828,0.00000000
-3.39469735,1.76318677,0.44959104,0.00185526,0.43678831,1.05217901,0.52270856,0.00000000
-3.38869435,1.85729488,0.46773861,0.00198916,0.45911751,1.13605504,0.51735484,0.00000000
-3.38269135,1.96161364,0.48887824,0.00213270,0.48607278,1.22650416,0.51318594,0.00000000
-3.37668834,2.07693686,0.51343385,0.00228575,0.51838521,1.32346593,0.51077818,0.00000000
-3.37068534,2.20392482,0.54179994,0.00244802,0.55678837,1.42676132,0.51070418,0.00000000
-3.36468234,2.34308692,0.57433123,0.00261905,0.60200340,1.53609238,0.51352279,0.00000000
-3.35867934,2.49477072,0.61133339,0.00279826,0.65472369,1.65104721,0.51977057,0.00000000
-3.35267634,2.65915749,0.65305494,0.00298496,0.71559908,1.77110983,0.52995442,0.00000000
-3.34667334,2.83626367,0.69968064,0.00317837,0.78521984,1.89567470,0.54454568,0.00000000
-3.34067034,3.02594766,0.75132624,0.00337769,0.86410057,2.02406498,0.56397508,0.00000000
-3.33466733,3.22792083,0.80803476,0.00358214,0.95266431,2.15555362,0.58862858,0.00000000
-3.32866433,3.44176149,0.86977425,0.00379098,1.05122719,2.28938618,0.61884361,0.00000000
-3.32266133,3.66693065,0.93643703,0.00400355,1.15998376,2.42480422,0.65490541,0.00000000
-3.31665833,3.90278808,1.00784024,0.00421931,1.27899375,2.56106798,0.69704331,0.00000000
-3.31065533,4.14860758,1.08372779,0.00443786,1.40817033,2.69747713,0.74542647,0.00000000
-3.30465233,4.40359041,1.16377341,0.00465896,1.54727069,2.83338872,0.80015917,0.00000000
-3.29864932,4.66687597,1.24758492,0.00488251,1.69588907,2.96823127,0.86127556,0.00000000
-3.29264632,4.93754920,1.33470941,0.00510854,1.85345295,3.10151444,0.92873382,0.00000000
-3.28664332,5.21464454,1.42463929,0.00533721,2.01922263,3.23283386,1.00241009,0.00000000
-3.28064032,5.49714637,1.51681918,0.00556874,2.19229449,3.36187096,1.08209235,0.00000000
-3.27463732,5.78398627,1.61065325,0.00580338,2.37160809,3.48838790,1.16747475,0.00000000
-3.26863432,6.07403763,1.70551312,0.00604136,2.55595714,3.61221798,1.25815264,0.00000000
-3.26263132,6.36610836,1.80074596,0.00628281,2.74400413,3.73325215,1.35361902,0.00000000
-3.25662831,6.65893246,1.89568275,0.00652771,2.93429833,3.85142218,1.45326269,0.00000000
-3.25062531,6.95116158,1.98964651,0.00677586,3.12529673,3.96668162,1.55636864,0.00000000
-3.24462231,7.24135735,2.08196026,0.00702677,3.31538734,4.07898543,1.66212106,0.00000000
-3.23861931,7.52798565,2.17195479,0.00727968,3.50291409,4.18826927,1.76960925,0.00000000
-3.23261631,7.80941366,2.25897594,0.00753347,3.68620277,4.29442960,1.87783659,0.00000000
-3.22661331,8.08391061,2.34239141,0.00778667,3.86358723,4.39730569,1.98573271,0.00000000
-3.22061031,8.34965312,2.42159710,0.00803746,4.03343512,4.49666429,2.09216873,0.00000000
-3.21460730,8.60473556,2.49602300,0.00828369,4.19417270,4.59218818,2.19597543,0.00000000
-3.20860430,8.84718623,2.56513859,0.00852287,4.34430820,4.68346907,2.29596392,0.00000000
-3.20260130,9.07498939,2.62845797,0.00875227,4.48245333,4.77000559,2.39094852,0.00000000
-3.19659830,9.28611348,2.68554464,0.00896895,4.60734287,4.85120677,2.47977116,0.00000000
-3.19059530,9.47854513,2.73601616,0.00916982,4.71785205,4.92640111,2.56132666,0.00000000
-3.18459230,9.65032853,2.77954860,0.00935179,4.81301193,4.99485120,2.63458833,0.00000000
-3.17858929,9.79960944,2.81588095,0.00951179,4.89202259,5.05577355,2.69863281,0.00000000
-3.17258629,9.92468239,2.84481929,0.00964688,4.95426439,5.10836293,2.75266360,0.00000000
-3.16658329,10.02403974,2.86624066,0.00975440,4.99930718,5.15182030,2.79603240,0.00000000
-3.16058029,10.09642066,2.88009656,0.00983199,5.02691747,5.18538326,2.82825733,0.00000000
-3.15457729,10.14085768,2.88641560,0.00987772,5.03706343,5.20835739,2.84903742,0.00000000
-3.14857429,10.15671882,2.88530530,0.00989014,5.02991745,5.22014725,2.85826262,0.00000000
-3.14257129,10.14374252,2.87695243,0.00986835,5.00585591,5.22028505,2.85601885,0.00000000
-3.13656828,10.10206332,2.86162177,0.00981201,4.96545580,5.20845563,2.84258748,0.00000000
-3.13056528,10.03222600,2.83965294,0.00972140,4.90948771,5.18451614,2.81843923,0.00000000
-3.12456228,9.93518653,2.81145498,0.00959741,4.83890472,5.14850907,2.78422232,0.00000000
-3.11855928,9.81229878,2.77749874,0.00944148,4.75482697,5.10066769,2.74074495,0.00000000
-3.11255628,9.66528628,2.73830681,0.00925562,4.65852167,5.04141334,2.68895270,0.00000000
-3.10655328,9.49619954,2.69444141,0.00904230,4.55137853,4.97134434,2.62990142,0.00000000
-3.10055028,9.30736003,2.64649033,0.00880439,4.43488104,4.89121684,2.56472634,0.00000000
-3.09454727,9.10129266,2.59505141,0.00854509,4.31057397,4.80191865,2.49460866,0.00000000
-3.08854427,8.88064957,2.54071620,0.00826780,4.18002820,4.70443703,2.42074068,0.00000000
-3.08254127,8.64812855,2.48405344,0.00797605,4.04480375,4.59982238,2.34429096,0.00000000
-3.07653827,8.40638985,2.42559314,0.00767338,3.90641258,4.48914968,2.26637068,0.00000000
-3.07053527,8.15797539,2.36581205,0.00736324,3.76628251,4.37347977,2.18800276,0.00000000
-3.06453227,7.90523444,2.30512131,0.00704892,3.62572392,4.25382270,2.11009492,0.00000000
-3.05852926,7.65025941,2.24385692,0.00673343,3.48590065,4.13110523,2.03341784,0.00000000
-3.05252626,7.39483507,2.18227370,0.00641949,3.34780664,4.00614414,1.95858927,0.00000000
-3.04652326,7.14040368,2.12054295,0.00610945,3.21224927,3.87962685,1.88606476,0.00000000
-3.04052026,6.88804761,2.05875428,0.00580525,3.07984044,3.75210037,1.81613533,0.00000000
-3.03451726,6.63849008,1.99692127,0.00550843,2.95099560,3.62396887,1.74893198,0.00000000
-3.02851426,6.39211366,1.93499095,0.00522015,2.82594092,3.49549986,1.68443676,0.00000000
-3.02251126,6.14899496,1.87285656,0.00494115,2.70472812,3.36683825,1.62249974,0.00000000
-3.01650825,5.90895333,1.81037280,0.00467188,2.58725612,3.23802718,1.56286074,0.00000000
-3.01050525,5.67161028,1.74737302,0.00441245,2.47329825,3.10903415,1.50517491,0.00000000
-3.00450225,5.43645619,1.68368720,0.00416273,2.36253367,2.97978050,1.44904058,0.00000000
-2.99849925,5.20292015,1.61915986,0.00392245,2.25458120,2.85017237,1.39402803,0.00000000
-2.99249625,4.97043914,1.55366705,0.00369116,2.14903384,2.72013121,1.33970791,0.00000000
-2.98649325,4.73852259,1.48713138,0.00346837,2.04549220,2.58962179,1.28567765,0.00000000
-2.98049025,4.50680916,1.41953449,0.00325360,1.94359521,2.45867633,1.23158501,0.00000000
-2.97448724,4.27511279,1.35092626,0.00304636,1.84304677,2.32741324,1.17714755,0.00000000
-2.96848424,4.04345633,1.28143056,0.00284627,1.74363717,2.19604973,1.12216751,0.00000000
-2.96248124,3.81209142,1.21124719,0.00265304,1.64525847,2.06490774,1.06654146,0.00000000
-2.95647824,3.58150448,1.14065011,0.00246649,1.54791362,1.93441324,1.01026477,0.00000000
-2.95047524,3.35240943,1.06998237,0.00228658,1.45171912,1.80508934,0.95343106,0.00000000
-2.94447224,3.12572843,0.99964785,0.00211341,1.35690171,1.67754384,0.89622687,0.00000000
-2.93846923,2.90256257,0.93010077,0.00194718,1.26378960,1.55245248,0.83892245,0.00000000
-2.93246623,2.68415485,0.86183328,0.00178822,1.17279923,1.43053894,0.78185928,0.00000000
-2.92646323,2.47184815,0.79536209,0.00163694,1.08441862,1.31255303,0.72543529,0.00000000
-2.92046023,2.26704070,0.73121471,0.00149382,0.99918826,1.19924849,0.67008877,0.00000000
-2.91445723,2.07114174,0.66991608,0.00135938,0.91768093,1.09136138,0.61628185,0.00000000
-2.90845423,1.88552946,0.61197598,0.00123418,0.84048127,0.98959042,0.56448438,0.00000000
-2.90245123,1.71151328,0.55787795,0.00111876,0.76816621,0.89457994,0.51515902,0.00000000
-2.89644822,1.55030158,0.50806976,0.00101365,0.70128691,0.80690608,0.46874809,0.00000000
-2.89044522,1.40297591,0.46295579,0.00091936,0.64035282,0.72706653,0.42566245,0.00000000
-2.88444222,1.27047198,0.42289122,0.00083635,0.58581811,0.65547382,0.38627289,0.00000000
-2.87843922,1.15356703,0.38817807,0.00076499,0.53807076,0.59245196,0.35090378,0.00000000
-2.87243622,1.05287325,0.35906268,0.00070563,0.49742412,0.53823598,0.31982904,0.00000000
-2.86643322,0.96883606,0.33573451,0.00065853,0.46411075,0.49297381,0.29327015,0.00000000
-2.86043022,0.90173625,0.31832573,0.00062388,0.43827835,0.45672985,0.27139576,0.00000000
-2.85442721,0.85169455,0.30691148,0.00060179,0.41998736,0.42948944,0.25432255,0.00000000
-2.84842421,0.81867756,0.30151017,0.00059230,0.40920983,0.41116365,0.24211687,0.00000000
-2.84242121,0.80250368,0.30208376,0.00059536,0.40582932,0.40159380,0.23479673,0.00000000
-2.83641821,0.80284828,0.30853775,0.00061085,0.40964151,0.40055514,0.23233379,0.00000000
-2.83041521,0.81924732,0.32072066,0.00063854,0.42035539,0.40775947,0.23465492,0.00000000
-2.82441221,0.85109918,0.33842316,0.00067811,0.43759489,0.42285649,0.24164333,0.00000000
-2.81840920,0.89766457,0.36137679,0.00072914,0.46090115,0.44543400,0.25313887,0.00000000
-2.81240620,0.95806497,0.38925261,0.00079108,0.48973542,0.47501699,0.26893786,0.00000000
-2.80640320,1.03128005,0.42165991,0.00086327,0.52348283,0.51106623,0.28879221,0.00000000
-2.80040020,1.11614513,0.45814544,0.00094491,0.56145734,0.55297649,0.31240830,0.00000000
-2.79439720,1.21134945,0.49819354,0.00103506,0.60290812,0.60007528,0.33944584,0.00000000
-2.78839420,1.31543658,0.54122743,0.00113264,0.64702751,0.65162246,0.36951694,0.00000000
-2.78239120,1.42680797,0.58661216,0.00123640,0.69296088,0.70681146,0.40218602,0.00000000
-2.77638819,1.54373074,0.63365946,0.00134498,0.73981838,0.76477251,0.43697066,0.00000000
-2.77038519,1.66435042,0.68163471,0.00145686,0.78668855,0.82457851,0.47334394,0.00000000
-2.76438219,1.78670946,0.72976619,0.00157042,0.83265368,0.88525368,0.51073849,0.00000000
-2.75837919,1.90877169,0.77725647,0.00168393,0.87680671,0.94578527,0.54855243,0.00000000
-2.75237619,2.02845264,0.82329601,0.00179557,0.91826905,1.00513827,0.58615732,0.00000000
-2.74637319,2.14365548,0.86707849,0.00190350,0.95620904,1.06227291,0.62290816,0.00000000
-2.74037019,2.25231158,0.90781762,0.00200588,0.98986030,1.11616463,0.65815517,0.00000000
-2.73436718,2.35242482,0.94476474,0.00210088,1.01853943,1.16582590,0.69125723,0.00000000
-2.72836418,2.44211796,0.97722687,0.00218676,1.04166224,1.21032914,0.72159644,0.00000000
-2.72236118,2.51967965,1.00458425,0.00226192,1.05875811,1.24883012,0.74859340,0.00000000
-2.71635818,2.58361014,1.02630690,0.00232490,1.06948165,1.28059067,0.77172267,0.00000000
-2.71035518,2.63266393,1.04196941,0.00237446,1.07362134,1.30500004,0.79052770,0.00000000
-2.70435218,2.66588752,1.05126339,0.00240961,1.07110480,1.32159380,0.80463462,0.00000000
-2.69834917,2.68265059,1.05400694,0.00242964,1.06200031,1.33006971,0.81376438,0.00000000
-2.69234617,2.68266932,1.05015086,0.00243412,1.04651483,1.33029955,0.81774256,0.00000000
-2.68634317,2.66602061,1.03978106,0.00242295,1.02498824,1.32233671,0.81650645,0.00000000
-2.68034017,2.63314669,1.02311733,0.00239635,0.99788445,1.30641887,0.81010906,0.00000000
-2.67433717,2.58484963,1.00050818,0.00235486,0.96577947,1.28296591,0.79871985,0.00000000
-2.66833417,2.52227622,0.97242216,0.00229932,0.92934712,1.25257293,0.78262205,0.00000000
-2.66233117,2.44689350,0.93943593,0.00223085,0.88934286,1.21599870,0.76220677,0.00000000
-2.65632816,2.36045615,0.90221946,0.00215082,0.84658647,1.17415007,0.73796414,0.00000000
-2.65032516,2.26496695,0.86151904,0.00206083,0.80194409,1.12806291,0.71047170,0.00000000
-2.64432216,2.16263187,0.81813878,0.00196262,0.75631036,1.07888025,0.68038068,0.00000000
-2.63831916,2.05581145,0.77292112,0.00185809,0.71059112,1.02782855,0.64840065,0.00000000
-2.63231616,1.94697026,0.72672724,0.00174919,0.66568713,0.97619282,0.61528318,0.00000000
-2.62631316,1.83862606,0.68041786,0.00163792,0.62247932,0.92529136,0.58180496,0.00000000
-2.62031016,1.73330031,0.63483518,0.00152624,0.58181559,0.87645095,0.54875116,0.00000000
-2.61430715,1.63347118,0.59078634,0.00141607,0.54449952,0.83098300,0.51689941,0.00000000
-2.60830415,1.54153035,0.54902886,0.00130922,0.51128077,0.79016121,0.48700486,0.00000000
-2.60230115,1.45974419,0.51025831,0.00120740,0.48284735,0.75520110,0.45978663,0.00000000
