energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-2.92046023,2.62621609,0.00285052,0.05797547,0.11184444,2.00060722,0.00000000,0.80428411,0.95681379
-2.91445723,2.68240385,0.00306182,0.05916056,0.11685988,2.02942337,0.00000000,0.80864205,0.98426936
-2.90845423,2.73126978,0.00327461,0.06021098,0.12207047,2.05118599,0.00000000,0.81098752,1.00946782
-2.90245123,2.77236367,0.00348630,0.06110788,0.12741420,2.06572342,0.00000000,0.81134997,1.03217019
-2.89644822,2.80532390,0.00369417,0.06183359,0.13281721,2.07297044,0.00000000,0.80977204,1.05216242
-2.89044522,2.82987619,0.00389538,0.06237182,0.13819529,2.07296296,0.00000000,0.80630620,1.06925660
-2.88444222,2.84583055,0.00408706,0.06270801,0.14345588,2.06582981,0.00000000,0.80101131,1.08329176
-2.87843922,2.85307668,0.00426634,0.06282957,0.14850051,2.05178197,0.00000000,0.79394928,1.09413446
-2.87243622,2.85157874,0.00443040,0.06272616,0.15322753,2.03110011,0.00000000,0.78518230,1.10167907
-2.86643322,2.84136981,0.00457659,0.06239001,0.15753520,2.00412117,0.00000000,0.77477059,1.10584816
-2.86043022,2.82254681,0.00470243,0.06181612,0.16132479,1.97122494,0.00000000,0.76277092,1.10659284
-2.85442721,2.79526609,0.00480573,0.06100252,0.16450384,1.93282119,0.00000000,0.74923604,1.10389324
-2.84842421,2.75974001,0.00488464,0.05995043,0.16698918,1.88933818,0.00000000,0.73421503,1.09775913
-2.84242121,2.71623471,0.00493769,0.05866444,0.16870978,1.84121292,0.00000000,0.71775451,1.08823049
-2.83641821,2.66506885,0.00496386,0.05715251,0.16960921,1.78888363,0.00000000,0.69990058,1.07537807
-2.83041521,2.60661311,0.00496262,0.05542602,0.16964759,1.73278439,0.00000000,0.68070136,1.05930380
-2.82441221,2.54129019,0.00493393,0.05349963,0.16880302,1.67334201,0.00000000,0.66020998,1.04014076
-2.81840920,2.46957477,0.00487825,0.05139112,0.16707226,1.61097490,0.00000000,0.63848757,1.01805273
-2.81240620,2.39199292,0.00479657,0.04912112,0.16447092,1.54609345,0.00000000,0.61560623,0.99323312
-2.80640320,2.30912066,0.00469031,0.04671270,0.16103275,1.47910162,0.00000000,0.59165149,0.96590308
-2.80040020,2.22158119,0.00456133,0.04419096,0.15680850,1.41039906,0.00000000,0.56672428,0.93630902
-2.79439720,2.13004047,0.00441187,0.04158250,0.15186405,1.34038334,0.00000000,0.54094208,0.90471921
-2.78839420,2.03520115,0.00424447,0.03891483,0.14627816,1.26945185,0.00000000,0.51443908,0.87141988
-2.78239120,1.93779486,0.00406190,0.03621576,0.14013980,1.19800282,0.00000000,0.48736551,0.83671066
-2.77638819,1.83857291,0.00386708,0.03351283,0.13354523,1.12643534,0.00000000,0.45988594,0.80089975
-2.77038519,1.73829589,0.00366298,0.03083265,0.12659504,1.05514810,0.00000000,0.43217672,0.76429902
-2.76438219,1.63772253,0.00345260,0.02820034,0.11939115,0.98453698,0.00000000,0.40442272,0.72721914
-2.75837919,1.53759829,0.00323882,0.02563906,0.11203402,0.91499133,0.00000000,0.37681350,0.68996507
-2.75237619,1.43864421,0.00302438,0.02316954,0.10462012,0.84688943,0.00000000,0.34953911,0.65283216
-2.74637319,1.34154658,0.00281185,0.02080972,0.09723972,0.78059324,0.00000000,0.32278576,0.61610285
-2.74037019,1.24694777,0.00260352,0.01857457,0.08997515,0.71644274,0.00000000,0.29673165,0.58004423
-2.73436718,1.15543864,0.00240143,0.01647588,0.08289949,0.65475040,0.00000000,0.27154302,0.54490639
-2.72836418,1.06755270,0.00220731,0.01452225,0.07607572,0.59579592,0.00000000,0.24737069,0.51092155
-2.72236118,0.98376214,0.00202263,0.01271918,0.06955636,0.53982174,0.00000000,0.22434725,0.47830391
-2.71635818,0.90447563,0.00184853,0.01106917,0.06338342,0.48702937,0.00000000,0.20258492,0.44724991
-2.71035518,0.83003787,0.00168591,0.00957201,0.05758884,0.43757693,0.00000000,0.18217411,0.41793895
-2.70435218,0.76073038,0.00153540,0.00822502,0.05219510,0.39157782,0.00000000,0.16318285,0.39053412
-2.69834917,0.69677351,0.00139739,0.00702340,0.04721608,0.34910068,0.00000000,0.14565680,0.36518284
-2.69234617,0.63832901,0.00127210,0.00596062,0.04265809,0.31017047,0.00000000,0.12961995,0.34201715
-2.68634317,0.58550297,0.00115955,0.00502875,0.03852090,0.27477066,0.00000000,0.11507593,0.32115356
-2.68034017,0.53834880,0.00105962,0.00421886,0.03479880,0.24284626,0.00000000,0.10200958,0.30269224
-2.67433717,0.49686975,0.00097208,0.00352137,0.03148159,0.21430763,0.00000000,0.09038901,0.28671554
-2.66833417,0.46102115,0.00089659,0.00292636,0.02855549,0.18903469,0.00000000,0.08016772,0.27328587
-2.66233117,0.43071185,0.00083272,0.00242389,0.02600392,0.16688143,0.00000000,0.07128687,0.26244302
-2.65632816,0.40580517,0.00077998,0.00200424,0.02380811,0.14768061,0.00000000,0.06367751,0.25420098
-2.65032516,0.38611938,0.00073781,0.00165813,0.02194764,0.13124819,0.00000000,0.05726273,0.24854463
-2.64432216,0.37142773,0.00070560,0.00137691,0.02040075,0.11738779,0.00000000,0.05195970,0.24542632
-2.63831916,0.36145859,0.00068267,0.00115269,0.01914468,0.10589463,0.00000000,0.04768153,0.24476291
-2.63231616,0.35589574,0.00066829,0.00097847,0.01815574,0.09655934,0.00000000,0.04433896,0.24643326
-2.62631316,0.35437932,0.00066168,0.00084821,0.01740954,0.08917120,0.00000000,0.04184192,0.25027668
-2.62031016,0.35650767,0.00066202,0.00075691,0.01688098,0.08352124,0.00000000,0.04010092,0.25609243
-2.61430715,0.36184040,0.00066840,0.00070067,0.01654439,0.07940489,0.00000000,0.03902837,0.26364065
-2.60830415,0.36990290,0.00067989,0.00067672,0.01637360,0.07662445,0.00000000,0.03853981,0.27264473
-2.60230115,0.38019249,0.00069552,0.00068352,0.01634208,0.07499134,0.00000000,0.03855511,0.28279517
-2.59629815,0.39218613,0.00071428,0.00072075,0.01642315,0.07432824,0.00000000,0.03899970,0.29375514
-2.59029515,0.40534987,0.00073513,0.00078939,0.01659023,0.07447113,0.00000000,0.03980578,0.30516735
-2.58429215,0.41914952,0.00075705,0.00089180,0.01681707,0.07527122,0.00000000,0.04091356,0.31666227
-2.57828914,0.43306256,0.00077902,0.00103179,0.01707820,0.07659687,0.00000000,0.04227252,0.32786731
-2.57228614,0.44659070,0.00080006,0.00121463,0.01734923,0.07833541,0.00000000,0.04384263,0.33841672
-2.56628314,0.45927269,0.00081924,0.00144718,0.01760730,0.08039484,0.00000000,0.04559557,0.34796169
-2.56028014,0.47069683,0.00083571,0.00173792,0.01783146,0.08270526,0.00000000,0.04751575,0.35618037
-2.55427714,0.48051254,0.00084872,0.00209695,0.01800307,0.08522014,0.00000000,0.04960120,0.36278730
-2.54827414,0.48844051,0.00085762,0.00253604,0.01810613,0.08791709,0.00000000,0.05186419,0.36754182
-2.54227114,0.49428091,0.00086190,0.00306852,0.01812758,0.09079822,0.00000000,0.05433152,0.37025507
-2.53626813,0.49791902,0.00086118,0.00370922,0.01805752,0.09388986,0.00000000,0.05704434,0.37079536
-2.53026513,0.49932813,0.00085523,0.00447428,0.01788927,0.09724161,0.00000000,0.06005749,0.36909148
-2.52426213,0.49856936,0.00084397,0.00538086,0.01761948,0.10092458,0.00000000,0.06343830,0.36513396
-2.51825913,0.49578822,0.00082746,0.00644684,0.01724799,0.10502892,0.00000000,0.06726478,0.35897418
-2.51225613,0.49120810,0.00080589,0.00769035,0.01677771,0.10966041,0.00000000,0.07162316,0.35072127
-2.50625313,0.48512075,0.00077959,0.00912919,0.01621431,0.11493628,0.00000000,0.07660481,0.34053720
-2.50025013,0.47787424,0.00074901,0.01078023,0.01556591,0.12098031,0.00000000,0.08230263,0.32863007
-2.49424712,0.46985867,0.00071465,0.01265866,0.01484266,0.12791730,0.00000000,0.08880689,0.31524603
-2.48824412,0.46149036,0.00067713,0.01477718,0.01405631,0.13586704,0.00000000,0.09620070,0.30066036
-2.48224112,0.45319523,0.00063708,0.01714516,0.01321973,0.14493805,0.00000000,0.10455522,0.28516782
-2.47623812,0.44539188,0.00059518,0.01976778,0.01234641,0.15522132,0.00000000,0.11392479,0.26907303
-2.47023512,0.43847532,0.00055211,0.02264517,0.01145002,0.16678424,0.00000000,0.12434220,0.25268116
-2.46423212,0.43280193,0.00050852,0.02577162,0.01054397,0.17966512,0.00000000,0.13581430,0.23628932
-2.45822911,0.42867641,0.00046504,0.02913493,0.00964101,0.19386857,0.00000000,0.14831817,0.22017902
-2.45222611,0.42634123,0.00042225,0.03271583,0.00875290,0.20936192,0.00000000,0.16179812,0.20461007
-2.44622311,0.42596910,0.00038066,0.03648773,0.00789018,0.22607315,0.00000000,0.17616366,0.18981589
-2.44022011,0.42765872,0.00034072,0.04041655,0.00706193,0.24389031,0.00000000,0.19128872,0.17600061
-2.43421711,0.43143414,0.00030279,0.04446098,0.00627568,0.26266276,0.00000000,0.20701216,0.16333774
-2.42821411,0.43724761,0.00026715,0.04857290,0.00553737,0.28220427,0.00000000,0.22313974,0.15197048
-2.42221111,0.44498579,0.00023402,0.05269821,0.00485132,0.30229791,0.00000000,0.23944760,0.14201351
-2.41620810,0.45447908,0.00020353,0.05677788,0.00422037,0.32270268,0.00000000,0.25568708,0.13355598
-2.41020510,0.46551359,0.00017574,0.06074934,0.00364594,0.34316172,0.00000000,0.27159092,0.12666545
-2.40420210,0.47784507,0.00015066,0.06454812,0.00312821,0.36341167,0.00000000,0.28688056,0.12139248
-2.39819910,0.49121415,0.00012823,0.06810958,0.00266632,0.38319288,0.00000000,0.30127434,0.11777560
-2.39219610,0.50536217,0.00010836,0.07137090,0.00225855,0.40226004,0.00000000,0.31449621,0.11584608
-2.38619310,0.52004658,0.00009091,0.07427303,0.00190254,0.42039257,0.00000000,0.32628473,0.11563248
-2.38019010,0.53505532,0.00007572,0.07676264,0.00159551,0.43740433,0.00000000,0.33640176,0.11716437
-2.37418709,0.55021915,0.00006262,0.07879391,0.00133448,0.45315205,0.00000000,0.34464072,0.12047519
-2.36818409,0.56542139,0.00005141,0.08033018,0.00111644,0.46754199,0.00000000,0.35083376,0.12560379
-2.36218109,0.58060442,0.00004191,0.08134521,0.00093857,0.48053439,0.00000000,0.35485775,0.13259475
-2.35617809,0.59577245,0.00003391,0.08182423,0.00079839,0.49214525,0.00000000,0.35663858,0.14149711
-2.35017509,0.61099046,0.00002725,0.08176445,0.00069397,0.50244548,0.00000000,0.35615375,0.15236182
-2.34417209,0.62637920,0.00002174,0.08117525,0.00062400,0.51155696,0.00000000,0.35343304,0.16523769
-2.33816908,0.64210632,0.00001721,0.08007789,0.00058800,0.51964601,0.00000000,0.34855714,0.18016624
-2.33216608,0.65837437,0.00001353,0.07850477,0.00058640,0.52691419,0.00000000,0.34165454,0.19717559
-2.32616308,0.67540589,0.00001057,0.07649841,0.00062067,0.53358702,0.00000000,0.33289661,0.21627364
-2.32016008,0.69342668,0.00000819,0.07410996,0.00069340,0.53990108,0.00000000,0.32249125,0.23744119
-2.31415708,0.71264806,0.00000630,0.07139753,0.00080840,0.54609022,0.00000000,0.31067538,0.26062503
-2.30815408,0.73324906,0.00000481,0.06842437,0.00097073,0.55237156,0.00000000,0.29770666,0.28573184
-2.30215108,0.75535974,0.00000365,0.06525683,0.00118680,0.55893201,0.00000000,0.28385482,0.31262305
-2.29614807,0.77904655,0.00000275,0.06196243,0.00146431,0.56591617,0.00000000,0.26939293,0.34111125
-2.29014507,0.80430065,0.00000206,0.05860793,0.00181227,0.57341631,0.00000000,0.25458920,0.37095839
-2.28414207,0.83102993,0.00000153,0.05525762,0.00224095,0.58146486,0.00000000,0.23969934,0.40187623
-2.27813907,0.85905542,0.00000112,0.05197170,0.00276170,0.59003016,0.00000000,0.22496008,0.43352896
-2.27213607,0.88811215,0.00000082,0.04880504,0.00338683,0.59901550,0.00000000,0.21058384,0.46553831
-2.26613307,0.91785482,0.00000060,0.04580616,0.00412935,0.60826172,0.00000000,0.19675485,0.49749091
-2.26013007,0.94786779,0.00000043,0.04301651,0.00500263,0.61755326,0.00000000,0.18362661,0.52894768
-2.25412706,0.97767902,0.00000031,0.04047005,0.00602004,0.62662731,0.00000000,0.17132093,0.55945510
-2.24812406,1.00677727,0.00000022,0.03819314,0.00719444,0.63518565,0.00000000,0.15992821,0.58855763
-2.24212106,1.03463152,0.00000015,0.03620459,0.00853770,0.64290863,0.00000000,0.14950898,0.61581092
-2.23611806,1.06071169,0.00000011,0.03451603,0.01006003,0.64947044,0.00000000,0.14009647,0.64079519
-2.23011506,1.08450953,0.00000008,0.03313233,0.01176941,0.65455502,0.00000000,0.13169997,0.66312798
-2.22411206,1.10555848,0.00000005,0.03205227,0.01367086,0.65787172,0.00000000,0.12430889,0.68247582
-2.21810905,1.12345163,0.00000004,0.03126913,0.01576582,0.65916999,0.00000000,0.11789702,0.69856419
-2.21210605,1.13785678,0.00000002,0.03077149,0.01805149,0.65825234,0.00000000,0.11242711,0.71118520
-2.20610305,1.14852804,0.00000002,0.03054395,0.02052025,0.65498512,0.00000000,0.10785531,0.72020275
-2.20010005,1.15531338,0.00000001,0.03056781,0.02315923,0.64930648,0.00000000,0.10413547,0.72555484
-2.19409705,1.15815817,0.00000001,0.03082184,0.02594998,0.64123146,0.00000000,0.10122314,0.72725308
-2.18809405,1.15710454,0.00000001,0.03128289,0.02886826,0.63085391,0.00000000,0.09907910,0.72537943
-2.18209105,1.15228710,0.00000000,0.03192659,0.03188413,0.61834544,0.00000000,0.09767248,0.72008039
-2.17608804,1.14392537,0.00000000,0.03272795,0.03496222,0.60395155,0.00000000,0.09698336,0.71155917
-2.17008504,1.13231379,0.00000000,0.03366195,0.03806219,0.58798524,0.00000000,0.09700483,0.70006622
-2.16408204,1.11780978,0.00000000,0.03470411,0.04113949,0.57081867,0.00000000,0.09774452,0.68588865
-2.15807904,1.10082105,0.00000001,0.03583112,0.04414633,0.55287311,0.00000000,0.09922566,0.66933928
-2.15207604,1.08179246,0.00000001,0.03702131,0.04703282,0.53460789,0.00000000,0.10148745,0.65074576
-2.14607304,1.06119352,0.00000001,0.03825524,0.04974833,0.51650871,0.00000000,0.10458505,0.63044040
-2.14007004,1.03950667,0.00000002,0.03951618,0.05224293,0.49907572,0.00000000,0.10858881,0.60875099
-2.13406703,1.01721701,0.00000003,0.04079052,0.05446893,0.48281177,0.00000000,0.11358302,0.58599316
-2.12806403,0.99480333,0.00000004,0.04206815,0.05638238,0.46821100,0.00000000,0.11966387,0.56246432
-2.12206103,0.97273071,0.00000006,0.04334268,0.05794457,0.45574806,0.00000000,0.12693681,0.53843936
-2.11605803,0.95144434,0.00000009,0.04461158,0.05912333,0.44586792,0.00000000,0.13551312,0.51416804
-2.11005503,0.93136424,0.00000013,0.04587609,0.05989425,0.43897634,0.00000000,0.14550575,0.48987391
-2.10405203,0.91288070,0.00000019,0.04714098,0.06024149,0.43543098,0.00000000,0.15702445,0.46575456
-2.09804902,0.89634985,0.00000027,0.04841416,0.06015854,0.43553315,0.00000000,0.17017021,0.44198293
-2.09204602,0.88208923,0.00000039,0.04970603,0.05964844,0.43952005,0.00000000,0.18502917,0.41870927
-2.08604302,0.87037286,0.00000056,0.05102868,0.05872387,0.44755760,0.00000000,0.20166614,0.39606355
-2.08004002,0.86142598,0.00000079,0.05239494,0.05740683,0.45973394,0.00000000,0.22011796,0.37415799
-2.07403702,0.85541924,0.00000111,0.05381731,0.05572805,0.47605368,0.00000000,0.24038692,0.35308946
-2.06803402,0.85246272,0.00000154,0.05530682,0.05372621,0.49643309,0.00000000,0.26243463,0.33294154
-2.06203102,0.85260000,0.00000213,0.05687186,0.05144691,0.52069662,0.00000000,0.28617663,0.31378631
-2.05602801,0.85580288,0.00000293,0.05851712,0.04894149,0.54857497,0.00000000,0.31147810,0.29568563
-2.05002501,0.86196726,0.00000399,0.06024260,0.04626590,0.57970513,0.00000000,0.33815111,0.27869212
-2.04402201,0.87091081,0.00000540,0.06204285,0.04347942,0.61363273,0.00000000,0.36595354,0.26284992
-2.03801901,0.88237308,0.00000725,0.06390644,0.04064361,0.64981706,0.00000000,0.39459018,0.24819522
-2.03201601,0.89601852,0.00000967,0.06581574,0.03782122,0.68763895,0.00000000,0.42371597,0.23475699
-2.02601301,0.91144282,0.00001281,0.06774700,0.03507540,0.72641158,0.00000000,0.45294166,0.22255781
-2.02001001,0.92818278,0.00001684,0.06967083,0.03246908,0.76539443,0.00000000,0.48184171,0.21161506
-2.01400700,0.94572977,0.00002198,0.07155296,0.03006455,0.80380988,0.00000000,0.50996440,0.20194257
-2.00800400,0.96354634,0.00002848,0.07335541,0.02792325,0.84086234,0.00000000,0.53684379,0.19355269
-2.00200100,0.98108569,0.00003665,0.07503779,0.02610578,0.87575922,0.00000000,0.56201318,0.18645886
-1.99599800,0.99781310,0.00004682,0.07655898,0.02467205,0.90773321,0.00000000,0.58501958,0.18067854
-1.98999500,1.01322852,0.00005938,0.07787878,0.02368155,0.93606482,0.00000000,0.60543852,0.17623630
-1.98399200,1.02688905,0.00007477,0.07895978,0.02319361,0.96010454,0.00000000,0.62288868,0.17316703
-1.97798899,1.03843039,0.00009347,0.07976899,0.02326763,0.97929338,0.00000000,0.63704551,0.17151883
-1.97198599,1.04758577,0.00011600,0.08027950,0.02396322,0.99318115,0.00000000,0.64765334,0.17135542
-1.96598299,1.05420144,0.00014294,0.08047184,0.02534009,1.00144131,0.00000000,0.65453530,0.17275783
-1.95997999,1.05824758,0.00017487,0.08033499,0.02745765,1.00388191,0.00000000,0.65760051,0.17582493
-1.95397699,1.05982383,0.00021240,0.07986714,0.03037430,1.00045183,0.00000000,0.65684824,0.18067277
-1.94797399,1.05915881,0.00025613,0.07907595,0.03414633,0.99124212,0.00000000,0.65236861,0.18743236
-1.94197099,1.05660348,0.00030664,0.07797840,0.03882633,0.97648218,0.00000000,0.64433996,0.19624589
-1.93596798,1.05261813,0.00036447,0.07660024,0.04446126,0.95653095,0.00000000,0.63302281,0.20726130
-1.92996498,1.04775363,0.00043011,0.07497503,0.05109011,0.93186349,0.00000000,0.61875061,0.22062526
-1.92396198,1.04262740,0.00050391,0.07314278,0.05874125,0.90305352,0.00000000,0.60191788,0.23647474
-1.91795898,1.03789521,0.00058615,0.07114838,0.06742948,0.87075256,0.00000000,0.58296608,0.25492742
-1.91195598,1.03421998,0.00067690,0.06903974,0.07715310,0.83566686,0.00000000,0.56236784,0.27607130
-1.90595298,1.03223899,0.00077610,0.06686585,0.08789095,0.79853288,0.00000000,0.54061040,0.29995395
-1.89994997,1.03253113,0.00088344,0.06467482,0.09959967,0.76009254,0.00000000,0.51817889,0.32657196
-1.89394697,1.03558564,0.00099841,0.06251197,0.11221137,0.72106924,0.00000000,0.49554009,0.35586109
-1.88794397,1.04177401,0.00112023,0.06041806,0.12563194,0.68214565,0.00000000,0.47312760,0.38768783
-1.88194097,1.05132643,0.00124790,0.05842784,0.13974008,0.64394413,0.00000000,0.45132877,0.42184276
-1.87593797,1.06431407,0.00138013,0.05656879,0.15438726,0.60701053,0.00000000,0.43047409,0.45803647
-1.86993497,1.08063818,0.00151542,0.05486033,0.16939875,0.57180185,0.00000000,0.41082928,0.49589835
-1.86393197,1.10002662,0.00165201,0.05331338,0.18457577,0.53867817,0.00000000,0.39259038,0.53497867
-1.85792896,1.12203832,0.00178800,0.05193028,0.19969880,0.50789890,0.00000000,0.37588199,0.57475409
-1.85192596,1.14607550,0.00192128,0.05070514,0.21453200,0.47962335,0.00000000,0.36075849,0.61463682
-1.84592296,1.17140325,0.00204968,0.04962459,0.22882866,0.45391527,0.00000000,0.34720808,0.65398710
-1.83991996,1.19717576,0.00217098,0.04866873,0.24233755,0.43075100,0.00000000,0.33515946,0.69212884
-1.83391696,1.22246810,0.00228296,0.04781251,0.25480985,0.41003066,0.00000000,0.32449054,0.72836791
-1.82791396,1.24631216,0.00238350,0.04702709,0.26600651,0.39159175,0.00000000,0.31503882,0.76201239
-1.82191096,1.26773515,0.00247063,0.04628151,0.27570565,0.37522428,0.00000000,0.30661295,0.79239410
-1.81590795,1.28579905,0.00254262,0.04554426,0.28370972,0.36068697,0.00000000,0.29900478,0.81889043
-1.80990495,1.29963931,0.00259799,0.04478486,0.28985210,0.34772358,0.00000000,0.29200147,0.84094561
-1.80390195,1.30850092,0.00263561,0.04397534,0.29400276,0.33607868,0.00000000,0.28539714,0.85809057
-1.79789895,1.31177061,0.00265473,0.04309147,0.29607278,0.32551246,0.00000000,0.27900351,0.86996032
-1.79189595,1.30900356,0.00265499,0.04211387,0.29601748,0.31581373,0.00000000,0.27265928,0.87630825
-1.78589295,1.29994376,0.00263648,0.04102879,0.29383801,0.30681108,0.00000000,0.26623781,0.87701666
-1.77988994,1.28453721,0.00259969,0.03982861,0.28958127,0.29838148,0.00000000,0.25965303,0.87210295
-1.77388694,1.26293753,0.00254553,0.03851212,0.28333827,0.29045651,0.00000000,0.25286328,0.86172144
-1.76788394,1.23550405,0.00247532,0.03708441,0.27524087,0.28302588,0.00000000,0.24587327,0.84616052
-1.76188094,1.20279263,0.00239072,0.03555665,0.26545723,0.27613841,0.00000000,0.23873396,0.82583549
-1.75587794,1.16553982,0.00229369,0.03394552,0.25418598,0.26990051,0.00000000,0.23154078,0.80127734
-1.74987494,1.12464134,0.00218647,0.03227253,0.24164963,0.26447236,0.00000000,0.22443004,0.77311811
-1.74387194,1.08112581,0.00207145,0.03056319,0.22808735,0.26006216,0.00000000,0.21757412,0.74207340
-1.73786893,1.03612512,0.00195119,0.02884612,0.21374747,0.25691847,0.00000000,0.21117538,0.70892295
-1.73186593,0.99084255,0.00182831,0.02715204,0.19888018,0.25532133,0.00000000,0.20545927,0.67448989
-1.72586293,0.94652004,0.00170544,0.02551289,0.18373045,0.25557209,0.00000000,0.20066685,0.63961976
-1.71985993,0.90440564,0.00158515,0.02396089,0.16853179,0.25798265,0.00000000,0.19704695,0.60515976
-1.71385693,0.86572221,0.00146995,0.02252774,0.15350070,0.26286417,0.00000000,0.19484823,0.57193914
-1.70785393,0.83163837,0.00136220,0.02124385,0.13883228,0.27051572,0.00000000,0.19431139,0.54075120
-1.70185093,0.80324207,0.00126409,0.02013778,0.12469691,0.28121300,0.00000000,0.19566165,0.51233733
-1.69584792,0.78151759,0.00117761,0.01923569,0.11123808,0.29519763,0.00000000,0.19910169,0.48737332
-1.68984492,0.76732584,0.00110455,0.01856099,0.09857142,0.31266702,0.00000000,0.20480510,0.46645819
-1.68384192,0.76138837,0.00104645,0.01813402,0.08678469,0.33376520,0.00000000,0.21291059,0.45010536
-1.67783892,0.76427482,0.00100464,0.01797188,0.07593881,0.35857478,0.00000000,0.22351682,0.43873627
-1.67183592,0.77639362,0.00098014,0.01808830,0.06606963,0.38711022,0.00000000,0.23667809,0.43267600
-1.66583292,0.79798585,0.00097377,0.01849355,0.05719032,0.41931263,0.00000000,0.25240086,0.43215084
-1.65982991,0.82912178,0.00098605,0.01919440,0.04929424,0.45504618,0.00000000,0.27064116,0.43728741
-1.65382691,0.86970001,0.00101721,0.02019412,0.04235800,0.49409637,0.00000000,0.29130299,0.44811310
-1.64782391,0.91944883,0.00106724,0.02149244,0.03634472,0.53617013,0.00000000,0.31423769,0.46455759
-1.64182091,0.97792981,0.00113579,0.02308553,0.03120716,0.58089799,0.00000000,0.33924439,0.48645530
-1.63581791,1.04454339,0.00122223,0.02496599,0.02689072,0.62783817,0.00000000,0.36607157,0.51354856
-1.62981491,1.11853654,0.00132562,0.02712279,0.02333615,0.67648275,0.00000000,0.39441978,0.54549153
-1.62381191,1.19901259,0.00144468,0.02954127,0.02048198,0.72626572,0.00000000,0.42394556,0.58185495
-1.61780890,1.28494324,0.00157783,0.03220311,0.01826646,0.77657294,0.00000000,0.45426660,0.62213164
-1.61180590,1.37518285,0.00172316,0.03508635,0.01662923,0.82675359,0.00000000,0.48496794,0.66574299
-1.60580290,1.46848526,0.00187846,0.03816544,0.01551253,0.87613314,0.00000000,0.51560948,0.71204659
-1.59979990,1.56352295,0.00204124,0.04141139,0.01486198,0.92402737,0.00000000,0.54573433,0.76034506
-1.59379690,1.65890865,0.00220875,0.04479192,0.01462717,0.96975698,0.00000000,0.57487810,0.80989621
-1.58779390,1.75321918,0.00237802,0.04827178,0.01476178,1.01266270,0.00000000,0.60257886,0.85992459
-1.58179090,1.84502124,0.00254594,0.05181309,0.01522356,1.05212012,0.00000000,0.62838741,0.90963434
-1.57578789,1.93289857,0.00270930,0.05537584,0.01597411,1.08755397,0.00000000,0.65187774,0.95822326
-1.56978489,2.01548016,0.00286486,0.05891843,0.01697839,1.11845139,0.00000000,0.67265724,1.00489792
-1.56378189,2.09146852,0.00300946,0.06239835,0.01820433,1.14437362,0.00000000,0.69037636,1.04888926
-1.55777889,2.15966734,0.00314008,0.06577287,0.01962217,1.16496596,0.00000000,0.70473734,1.08946862
-1.55177589,2.21900766,0.00325391,0.06899985,0.02120393,1.17996535,0.00000000,0.71550175,1.12596338
-1.54577289,2.26857158,0.00334846,0.07203852,0.02292285,1.18920565,0.00000000,0.72249644,1.15777193
-1.53976988,2.30761279,0.00342163,0.07485029,0.02475289,1.19262017,0.00000000,0.72561776,1.18437728
-1.53376688,2.33557296,0.00347178,0.07739957,0.02666827,1.19024156,0.00000000,0.72483375,1.20535891
-1.52776388,2.35209350,0.00349774,0.07965445,0.02864318,1.18219904,0.00000000,0.72018432,1.22040223
-1.52176088,2.35702217,0.00349890,0.08158743,0.03065152,1.16871314,0.00000000,0.71177933,1.22930549
-1.51575788,2.35041426,0.00347521,0.08317592,0.03266682,1.15008818,0.00000000,0.69979462,1.23198358
-1.50975488,2.33252834,0.00342715,0.08440276,0.03466227,1.12670276,0.00000000,0.68446622,1.22846882
-1.50375188,2.30381673,0.00335575,0.08525649,0.03661088,1.09899879,0.00000000,0.66608293,1.21890851
-1.49774887,2.26491113,0.00326254,0.08573160,0.03848574,1.06746939,0.00000000,0.64497758,1.20355946
-1.49174587,2.21660402,0.00314947,0.08582851,0.04026042,1.03264612,0.00000000,0.62151738,1.18277974
-1.48574287,2.15982649,0.00301889,0.08555355,0.04190941,0.99508613,0.00000000,0.59609369,1.15701785
-1.47973987,2.09562343,0.00287341,0.08491873,0.04340870,0.95535946,0.00000000,0.56911154,1.12679998
-1.47373687,2.02512705,0.00271587,0.08394139,0.04473637,0.91403704,0.00000000,0.54097951,1.09271563
-1.46773387,1.94952948,0.00254921,0.08264378,0.04587310,0.87167970,0.00000000,0.51210008,1.05540224
-1.46173087,1.87005543,0.00237643,0.08105247,0.04680283,0.82882831,0.00000000,0.48286085,1.01552931
-1.45572786,1.78793572,0.00220043,0.07919781,0.04751320,0.78599538,0.00000000,0.45362688,0.97378252
-1.44972486,1.70438230,0.00202402,0.07711314,0.04799600,0.74365808,0.00000000,0.42473433,0.93084834
-1.44372186,1.62056524,0.00184977,0.07483410,0.04824745,0.70225272,0.00000000,0.39648541,0.88739946
-1.43771886,1.53759223,0.00168002,0.07239784,0.04826837,0.66217069,0.00000000,0.36914478,0.84408139
-1.43171586,1.45649069,0.00151680,0.06984220,0.04806413,0.62375564,0.00000000,0.34293723,0.80150046
-1.42571286,1.37819276,0.00136182,0.06720487,0.04764455,0.58730186,0.00000000,0.31804671,0.76021346
-1.41970985,1.30352305,0.00121643,0.06452263,0.04702348,0.55305362,0.00000000,0.29461642,0.72071889
-1.41370685,1.23318924,0.00108165,0.06183052,0.04621838,0.52120531,0.00000000,0.27274987,0.68344996
-1.40770385,1.16777533,0.00095816,0.05916113,0.04524962,0.49190235,0.00000000,0.25251277,0.64876934
