energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.60380190,8.07885598,0.73467152,4.22512795,0.04982872,0.21989901,0.06982729,0.80359130,0.75915076,1.73554790
-5.59779890,7.59945960,0.67265670,4.01467068,0.04473825,0.21407891,0.06706101,0.74802492,0.73488035,1.59435488
-5.59179590,7.13315183,0.61405112,3.80710376,0.03997774,0.20743153,0.06418411,0.69469805,0.70867840,1.46064615
-5.58579290,6.68067711,0.55893033,3.60258611,0.03556075,0.20004250,0.06122201,0.64370388,0.68075021,1.33454909
-5.57978989,6.24302359,0.50733362,3.40158780,0.03149377,0.19201149,0.05820453,0.59513839,0.65134448,1.21611694
-5.57378689,5.82143146,0.45926988,3.20488049,0.02777701,0.18345076,0.05516569,0.54910272,0.62075158,1.10534235
-5.56778389,5.41738512,0.41472326,3.01351436,0.02440541,0.17448331,0.05214335,0.50570476,0.58930046,1.00217044
-5.56178089,5.03259043,0.37365844,2.82878310,0.02136955,0.16524089,0.04917874,0.46505979,0.55735411,0.90651084
-5.55577789,4.66893860,0.33602527,2.65217901,0.01865662,0.15586164,0.04631586,0.42729029,0.52530378,0.81824834
-5.54977489,4.32845882,0.30176283,2.48534059,0.01625137,0.14648773,0.04360079,0.39252491,0.49356227,0.73725183
-5.54377189,4.01326202,0.27080273,2.32999483,0.01413695,0.13726283,0.04108093,0.36089665,0.46255626,0.66338150
-5.53776888,3.72547828,0.24307174,2.18789657,0.01229567,0.12832962,0.03880416,0.33254046,0.43271826,0.59649417
-5.53176588,3.46719048,0.21849372,2.06076695,0.01070965,0.11982731,0.03681801,0.30759019,0.40447819,0.53644691
-5.52576288,3.24036644,0.19699096,1.95023302,0.00936138,0.11188923,0.03516875,0.28617515,0.37825490,0.48309910
-5.51975988,3.04679175,0.17848488,1.85777003,0.00823410,0.10464066,0.03390050,0.26841630,0.35444801,0.43631297
-5.51375688,2.88800529,0.16289634,1.78464792,0.00731214,0.09819671,0.03305437,0.25442219,0.33342995,0.39595313
-5.50775388,2.76523877,0.15014547,1.73188302,0.00658111,0.09266051,0.03266755,0.24428470,0.31553866,0.36188499
-5.50175088,2.67936197,0.14015118,1.70019599,0.00602801,0.08812147,0.03277240,0.23807474,0.30107090,0.33397238
-5.49574787,2.63083438,0.13283049,1.68997674,0.00564121,0.08465391,0.03339568,0.23583791,0.29027616,0.31207468
-5.48974487,2.61966459,0.12809752,1.70125674,0.00541043,0.08231571,0.03455763,0.23759032,0.28335148,0.29604336
-5.48374187,2.64537784,0.12586260,1.73368953,0.00532658,0.08114733,0.03627124,0.24331450,0.28043692,0.28571829
-5.47773887,2.70699285,0.12603109,1.78653963,0.00538162,0.08117088,0.03854148,0.25295571,0.28161193,0.28092375
-5.47173587,2.80300840,0.12850245,1.85868030,0.00556828,0.08238952,0.04136465,0.26641863,0.28689243,0.28146445
-5.46573287,2.93140053,0.13316923,1.94860064,0.00587986,0.08478690,0.04472779,0.28356467,0.29622891,0.28712148
-5.45972986,3.08963102,0.13991633,2.05442201,0.00630992,0.08832698,0.04860829,0.30421000,0.30950529,0.29764844
-5.45372686,3.27466760,0.14862045,2.17392421,0.00685204,0.09295398,0.05297358,0.32812451,0.32653894,0.31276792
-5.44772386,3.48301665,0.15914974,2.30458113,0.00749949,0.09859265,0.05778111,0.35503178,0.34708165,0.33216834
-5.44172086,3.71076830,0.17136385,2.44360571,0.00824502,0.10514883,0.06297844,0.38461032,0.37082186,0.35550151
-5.43571786,3.95365405,0.18511424,2.58800371,0.00908055,0.11251037,0.06850375,0.41649606,0.39738812,0.38238099
-5.42971486,4.20711621,0.20024490,2.73463513,0.00999703,0.12054840,0.07428650,0.45028627,0.42635397,0.41238149
-5.42371186,4.46638842,0.21659335,2.88028234,0.01098421,0.12911909,0.08024845,0.48554478,0.45724409,0.44503946
-5.41770885,4.72658551,0.23399196,3.02172294,0.01203054,0.13806572,0.08630494,0.52180861,0.48954200,0.47985504
-5.41170585,4.98280075,0.25226952,3.15580568,0.01312316,0.14722130,0.09236651,0.55859575,0.52269898,0.51629552
-5.40570285,5.23020806,0.27125296,3.27952688,0.01424785,0.15641146,0.09834071,0.59541393,0.55614421,0.55380025
-5.39969985,5.46416606,0.29076913,3.39010512,0.01538913,0.16545787,0.10413409,0.63177010,0.58929599,0.59178721
-5.39369685,5.68032081,0.31064660,3.48505157,0.01653045,0.17418180,0.10965446,0.66718042,0.62157363,0.62966089
-5.38769385,5.87470383,0.33071729,3.56223339,0.01765437,0.18240798,0.11481309,0.70118014,0.65240981,0.66682156
-5.38169085,6.04382199,0.35081781,3.61992798,0.01874290,0.18996856,0.11952696,0.73333329,0.68126295,0.70267557
-5.37568784,6.18473599,0.37079055,3.65686605,0.01977781,0.19670700,0.12372096,0.76324157,0.70762923,0.73664637
-5.36968484,6.29512477,0.39048434,3.67226190,0.02074110,0.20248187,0.12732990,0.79055223,0.73105382,0.76818600
-5.36368184,6.37333346,0.40975467,3.66582986,0.02161536,0.20717033,0.13030023,0.81496456,0.75114084,0.79678651
-5.35767884,6.41840326,0.42846357,3.63778654,0.02238429,0.21067115,0.13259155,0.83623480,0.76756187,0.82199098
-5.35167584,6.43008260,0.44647900,3.58883900,0.02303311,0.21290725,0.13417768,0.85417926,0.78006245,0.84340365
-5.34567284,6.40881928,0.46367409,3.52015965,0.02354904,0.21382757,0.13504733,0.86867567,0.78846649,0.86069887
-5.33966983,6.35573478,0.47992618,3.43334930,0.02392165,0.21340819,0.13520441,0.87966274,0.79267841,0.87362830
-5.33366683,6.27258195,0.49511578,3.33039026,0.02414325,0.21165267,0.13466784,0.88713810,0.79268290,0.88202631
-5.32766383,6.16168858,0.50912584,3.21359156,0.02420909,0.20859164,0.13347096,0.89115474,0.78854246,0.88581318
-5.32166083,6.02588941,0.52184121,3.08552892,0.02411760,0.20428156,0.13166063,0.89181639,0.78039281,0.88499605
-5.31565783,5.86844966,0.53314868,2.94898193,0.02387043,0.19880271,0.12929586,0.88927198,0.76843639,0.87966754
-5.30965483,5.69298324,0.54293763,2.80687079,0.02347242,0.19225666,0.12644631,0.88370960,0.75293430,0.87000217
-5.30365183,5.50336875,0.55110128,2.66219494,0.02293153,0.18476297,0.12319048,0.87535032,0.73419717,0.85625070
-5.29764882,5.30366608,0.55753885,2.51797536,0.02225854,0.17645570,0.11961375,0.86444204,0.71257503,0.83873255
-5.29164582,5.09803606,0.56215822,2.37720204,0.02146683,0.16747943,0.11580640,0.85125376,0.68844706,0.81782671
-5.28564282,4.89066497,0.56487936,2.24278733,0.02057192,0.15798528,0.11186153,0.83607030,0.66221116,0.79396152
-5.27963982,4.68569540,0.56563812,2.11752587,0.01959108,0.14812682,0.10787310,0.81918766,0.63427402,0.76760345
-5.27363682,4.48716389,0.56439025,2.00406065,0.01854286,0.13805629,0.10393394,0.80090901,0.60504188,0.73924557
-5.26763382,4.29894564,0.56111544,1.90485483,0.01744658,0.12792088,0.10013399,0.78154122,0.57491221,0.70939593
-5.26163082,4.12470564,0.55582104,1.82216830,0.01632184,0.11785962,0.09655861,0.76139186,0.54426654,0.67856616
-5.25562781,3.96785561,0.54854519,1.75803781,0.01518810,0.10800060,0.09328709,0.74076653,0.51346460,0.64726076
-5.24962481,3.83151544,0.53935905,1.71425933,0.01406425,0.09845876,0.09039132,0.71996626,0.48283963,0.61596714
-5.24362181,3.71847806,0.52836805,1.69237140,0.01296825,0.08933430,0.08793465,0.69928495,0.45269506,0.58514688
-5.23761881,3.63117661,0.51571176,1.69363826,0.01191690,0.08071161,0.08597100,0.67900652,0.42330238,0.55522813
-5.23161581,3.57165297,0.50156246,1.71903205,0.01092556,0.07265886,0.08454403,0.65940190,0.39490011,0.52659941
-5.22561281,3.54152726,0.48612231,1.76921341,0.01000812,0.06522801,0.08368669,0.64072562,0.36769368,0.49960478
-5.21960980,3.54196812,0.46961918,1.84451071,0.00917692,0.05845543,0.08342083,0.62321211,0.34185628,0.47454055
-5.21360680,3.57366438,0.45230129,1.94489818,0.00844279,0.05236285,0.08375711,0.60707192,0.31753023,0.45165323
-5.20760380,3.63679904,0.43443089,2.06997416,0.00781520,0.04695872,0.08469508,0.59248774,0.29482900,0.43113899
-5.20160080,3.73102709,0.41627730,2.21894068,0.00730236,0.04223975,0.08622354,0.57961077,0.27383957,0.41314425
-5.19559780,3.85545899,0.39810953,2.39058636,0.00691149,0.03819273,0.08832105,0.56855738,0.25462510,0.39776751
-5.18959480,4.00865194,0.38018893,2.58327460,0.00664897,0.03479637,0.09095673,0.55940658,0.23722777,0.38506212
-5.18359180,4.18861106,0.36276216,2.79493934,0.00652060,0.03202324,0.09409128,0.55219827,0.22167173,0.37503994
-5.17758879,4.39280263,0.34605481,3.02309034,0.00653181,0.02984154,0.09767808,0.54693265,0.20796604,0.36767568
-5.17158579,4.61818095,0.33026601,3.26483003,0.00668777,0.02821694,0.10166461,0.54357094,0.19610758,0.36291169
-5.16558279,4.86123013,0.31556415,3.51688332,0.00699359,0.02711413,0.10599384,0.54203727,0.18608379,0.36066304
-5.15957979,5.11802132,0.30208395,3.77564128,0.00745429,0.02649821,0.11060580,0.54222197,0.17787532,0.36082268
-5.15357679,5.38428508,0.28992494,4.03721897,0.00807479,0.02633595,0.11543904,0.54398603,0.17145834,0.36326642
-5.14757379,5.65549781,0.27915135,4.29752675,0.00885983,0.02659669,0.12043212,0.54716654,0.16680662,0.36785761
-5.14157079,5.92698015,0.26979335,4.55235388,0.00981373,0.02725310,0.12552491,0.55158287,0.16389327,0.37445116
-5.13556778,6.19400465,0.26184954,4.79746193,0.01094010,0.02828162,0.13065973,0.55704338,0.16269203,0.38289696
-5.12956478,6.45190901,0.25529041,5.02868543,0.01224153,0.02966277,0.13578220,0.56335217,0.16317819,0.39304239
-5.12356178,6.69621102,0.25006274,5.24203597,0.01371910,0.03138113,0.14084185,0.57031570,0.16532909,0.40473395
-5.11755878,6.92272064,0.24609452,5.43380578,0.01537195,0.03342520,0.14579235,0.57774885,0.16912413,0.41781794
-5.11155578,7.12764497,0.24330028,5.60066683,0.01719679,0.03578712,0.15059151,0.58548023,0.17454441,0.43214027
-5.10555278,7.30768164,0.24158650,5.73976093,0.01918741,0.03846217,0.15520091,0.59335651,0.18157205,0.44754550
-5.09954977,7.46009710,0.24085697,5.84877712,0.02133422,0.04144825,0.15958532,0.60124558,0.19018913,0.46387522
-5.09354677,7.58278638,0.24101784,5.92601283,0.02362389,0.04474526,0.16371192,0.60903867,0.20037653,0.48096616
-5.08754377,7.67431242,0.24198226,5.97041605,0.02603905,0.04835446,0.16754941,0.61665116,0.21211265,0.49864809
-5.08154077,7.73392343,0.24367440,5.98160661,0.02855817,0.05227779,0.17106710,0.62402250,0.22537212,0.51674189
-5.07553777,7.76154822,0.24603281,5.95987580,0.03115549,0.05651733,0.17423411,0.63111518,0.24012471,0.53505816
-5.06953477,7.75777041,0.24901306,5.90616434,0.03380128,0.06107466,0.17701871,0.63791294,0.25633440,0.55339643
-5.06353177,7.72378332,0.25258950,5.82202003,0.03646211,0.06595044,0.17938791,0.64441864,0.27395874,0.57154543
-5.05752876,7.66132816,0.25675626,5.70953720,0.03910145,0.07114399,0.18130738,0.65065173,0.29294861,0.58928440
-5.05152576,7.57261907,0.26152738,5.57128092,0.04168039,0.07665295,0.18274178,0.65664563,0.31324823,0.60638556
-5.04552276,7.46025858,0.26693598,5.41019962,0.04415849,0.08247306,0.18365533,0.66244530,0.33479552,0.62261791
-5.03951976,7.32714761,0.27303272,5.22953021,0.04649486,0.08859799,0.18401290,0.66810477,0.35752265,0.63775194
-5.03351676,7.17639388,0.27988325,5.03269981,0.04864929,0.09501922,0.18378128,0.67368499,0.38135671,0.65156538
-5.02751376,7.01122242,0.28756495,4.82322842,0.05058342,0.10172591,0.18293078,0.67925189,0.40622033,0.66384955
-5.02151076,6.83489143,0.29616284,4.60463630,0.05226200,0.10870482,0.18143690,0.68487443,0.43203210,0.67441602
-5.01550775,6.65061609,0.30576475,4.38035949,0.05365406,0.11594017,0.17928214,0.69062289,0.45870678,0.68310318
-5.00950475,6.46150245,0.31645596,4.15367633,0.05473404,0.12341345,0.17645761,0.69656693,0.48615487,0.68978247
-5.00350175,6.27049261,0.32831333,3.92764700,0.05548269,0.13110319,0.17296457,0.70277367,0.51428179,0.69436369
-4.99749875,6.08032180,0.34139918,3.70506733,0.05588797,0.13898460,0.16881558,0.70930541,0.54298642,0.69679926
-4.99149575,5.89348764,0.35575505,3.48843737,0.05594552,0.14702930,0.16403528,0.71621727,0.57215912,0.69708701
-4.98549275,5.71223089,0.37139579,3.27994459,0.05565908,0.15520483,0.15866082,0.72355449,0.60167924,0.69527142
-4.97948974,5.53852696,0.38830402,3.08146065,0.05504056,0.16347431,0.15274161,0.73134963,0.63141245,0.69144316
-4.97348674,5.37408706,0.40642549,2.89455040,0.05410986,0.17179607,0.14633879,0.73961985,0.66120791,0.68573696
-4.96748374,5.22036762,0.42566553,2.72049123,0.05289443,0.18012341,0.13952405,0.74836432,0.69089581,0.67832795
-4.96148074,5.07858659,0.44588695,2.56030056,0.05142862,0.18840454,0.13237815,0.75756208,0.72028531,0.66942657
-4.95547774,4.94974520,0.46690955,2.41476922,0.04975283,0.19658270,0.12498901,0.76717055,0.74916351,0.65927244
-4.94947474,4.83465368,0.48851161,2.28449836,0.04791242,0.20459659,0.11744964,0.77712499,0.77729551,0.64812741
-4.94347174,4.73395959,0.51043328,2.16993749,0.04595657,0.21238106,0.10985582,0.78733892,0.80442589,0.63626819
-4.93746873,4.64817725,0.53238202,2.07142168,0.04393697,0.21986822,0.10230381,0.79770595,0.83028191,0.62397888
-4.93146573,4.57771704,0.55403996,1.98920573,0.04190651,0.22698878,0.09488811,0.80810264,0.85457820,0.61154365
-4.92546273,4.52291298,0.57507293,1.92349387,0.03991796,0.23367374,0.08769937,0.81839277,0.87702322,0.59923995
-4.91945973,4.48404740,0.59514089,1.87446334,0.03802265,0.23985631,0.08082256,0.82843261,0.89732713,0.58733242
-4.91345673,4.46137116,0.61390933,1.84228097,0.03626929,0.24547402,0.07433543,0.83807699,0.91521076,0.57606761
-4.90745373,4.45511842,0.63106111,1.82711188,0.03470280,0.25047087,0.06830734,0.84718595,0.93041542,0.56566960
-4.90145073,4.46551447,0.64630818,1.82911995,0.03336335,0.25479942,0.06279841,0.85563151,0.94271298,0.55633656
-4.89544772,4.49277602,0.65940265,1.84846001,0.03228551,0.25842278,0.05785911,0.86330410,0.95191559,0.54823818
-4.88944472,4.53710329,0.67014661,1.88526213,0.03149757,0.26131622,0.05353011,0.87011833,0.95788475,0.54151391
-4.88344172,4.59866360,0.67840016,1.93960864,0.03102101,0.26346847,0.04984252,0.87601771,0.96053891,0.53627186
-4.87743872,4.67756696,0.68408733,2.01150512,0.03087019,0.26488250,0.04681827,0.88097785,0.95985940,0.53258833
-4.87143572,4.77383462,0.68719942,2.10084659,0.03105222,0.26557576,0.04447084,0.88500824,0.95589412,0.53050776
-4.86543272,4.88736185,0.68779578,2.20738099,0.03156695,0.26557993,0.04280601,0.88815211,0.94875899,0.53004315
-4.85942971,5.01787727,0.68600184,2.33067164,0.03240720,0.26494001,0.04182275,0.89048476,0.93863684,0.53117678
-4.85342671,5.16490126,0.68200467,2.47006124,0.03355916,0.26371304,0.04151407,0.89211030,0.92577408,0.53386136
-4.84742371,5.32770636,0.67604619,2.62463968,0.03500289,0.26196631,0.04186796,0.89315714,0.91047511,0.53802148
-4.84142071,5.50528283,0.66841461,2.79321792,0.03671303,0.25977536,0.04286810,0.89377251,0.89309505,0.54355553
-4.83541771,5.69631268,0.65943440,2.97431040,0.03865962,0.25722175,0.04449465,0.89411663,0.87403110,0.55033804
-4.82941471,5.89915506,0.64945552,3.16612782,0.04080901,0.25439081,0.04672473,0.89435669,0.85371304,0.55822261
-4.82341171,6.11184551,0.63884235,3.36658197,0.04312489,0.25136956,0.04953295,0.89466132,0.83259344,0.56704537
-4.81740870,6.33211096,0.62796288,3.57330368,0.04556938,0.24824480,0.05289167,0.89519575,0.81113810,0.57662903
-4.81140570,6.55740145,0.61717873,3.78367435,0.04810410,0.24510155,0.05677121,0.89611812,0.78981704,0.58678746
-4.80540270,6.78493860,0.60683632,3.99487095,0.05069128,0.24202192,0.06113994,0.89757692,0.76909651,0.59733074
-4.79939970,7.01177978,0.59725944,4.20392348,0.05329482,0.23908439,0.06596429,0.89970980,0.74943203,0.60807054
-4.79339670,7.23489572,0.58874353,4.40778316,0.05588127,0.23636356,0.07120867,0.90264355,0.73126287,0.61882562
-4.78739370,7.45125873,0.58155150,4.60339931,0.05842066,0.23393022,0.07683541,0.90649507,0.71500748,0.62942735
-4.78139070,7.65793729,0.57591109,4.78780166,0.06088726,0.23185181,0.08280466,0.91137313,0.70106010,0.63972474
-4.77538769,7.85219269,0.57201361,4.95818503,0.06326008,0.23019301,0.08907434,0.91738033,0.68978801,0.64958909
-4.76938469,8.03157267,0.57001368,5.11199257,0.06552326,0.22901641,0.09560011,0.92461505,0.68152917,0.65891767
-4.76338169,8.19399721,0.57002967,5.24699401,0.06766620,0.22838323,0.10233548,0.93317275,0.67658993,0.66763639
-4.75737869,8.33783163,0.57214456,5.36135512,0.06968353,0.22835365,0.10923191,0.94314649,0.67524242,0.67570127
-4.75137569,8.46194290,0.57640677,5.45369518,0.07157481,0.22898702,0.11623910,0.95462600,0.67772125,0.68309853
-4.74537269,8.56573582,0.58283083,5.52312976,0.07334415,0.23034159,0.12330530,0.96769551,0.68421954,0.68984325
-4.73936968,8.64916659,0.59139758,5.56929636,0.07499957,0.23247370,0.13037777,0.98242981,0.69488391,0.69597664
-4.73336668,8.71273277,0.60205383,5.59236178,0.07655230,0.23543662,0.13740329,0.99888903,0.70980867,0.70156209
-4.72736368,8.75743954,0.61471158,5.59301064,0.07801596,0.23927875,0.14432876,1.01711201,0.72902931,0.70667996
-4.72136068,8.78474371,0.62924673,5.57241520,0.07940567,0.24404146,0.15110181,1.03710877,0.75251563,0.71142161
-4.71535768,8.79647796,0.64549765,5.53218797,0.08073717,0.24975660,0.15767148,1.05885252,0.78016488,0.71588276
-4.70935468,8.79475878,0.66326384,5.47431891,0.08202601,0.25644364,0.16398883,1.08227174,0.81179547,0.72015651
-4.70335168,8.78188265,0.68230491,5.40109995,0.08328667,0.26410688,0.17000760,1.10724284,0.84714180,0.72432654
-4.69734867,8.76021537,0.70234049,5.31504017,0.08453193,0.27273261,0.17568471,1.13358417,0.88585071,0.72846062
-4.69134567,8.73207980,0.72305105,5.21877516,0.08577224,0.28228659,0.18098079,1.16105178,0.92748019,0.73260478
-4.68534267,8.69964749,0.74408035,5.11497440,0.08701527,0.29271192,0.18586057,1.18933749,0.97150078,0.73677866
-4.67933967,8.66483928,0.76503931,5.00625052,0.08826560,0.30392748,0.19029314,1.21806970,1.01729991,0.74097190
-4.67333667,8.62923942,0.78551186,4.89507421,0.08952452,0.31582715,0.19425220,1.24681712,1.06418956,0.74514217
-4.66733367,8.59402735,0.80506242,4.78369782,0.09079004,0.32827986,0.19771609,1.27509546,1.11141719,0.74921457
-4.66133067,8.55992994,0.82324517,4.67409093,0.09205695,0.34113055,0.20066792,1.30237716,1.15817982,0.75308278
-4.65532766,8.52719642,0.83961471,4.56788983,0.09331706,0.35420223,0.20309542,1.32810371,1.20364098,0.75661174
-4.64932466,8.49559686,0.85373789,4.46636267,0.09455948,0.36729895,0.20499096,1.35170037,1.24695011,0.75964176
-4.64332166,8.46444411,0.86520631,4.37039123,0.09577108,0.38020978,0.20635143,1.37259254,1.28726370,0.76199408
