energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.89794897,0.83079352,0.00174203,0.07023077,0.08004003,0.27438338,0.39733658,0.02135986,0.34074097
-5.89194597,0.82676871,0.00183895,0.07060283,0.08170769,0.24855112,0.39948147,0.02175027,0.33898471
-5.88594297,0.82492529,0.00193836,0.07097393,0.08320462,0.22622482,0.40222367,0.02208802,0.33835164
-5.87993997,0.82498054,0.00203915,0.07132294,0.08452797,0.20731200,0.40541178,0.02236662,0.33873580
-5.87393697,0.82666013,0.00214020,0.07163273,0.08568493,0.19169843,0.40890020,0.02258098,0.34003158
-5.86793397,0.82970960,0.00224034,0.07189091,0.08669311,0.17925740,0.41255378,0.02272750,0.34213854
-5.86193097,0.83390400,0.00233837,0.07209037,0.08758073,0.16985816,0.41625175,0.02280416,0.34496549
-5.85592796,0.83905540,0.00243308,0.07222967,0.08838623,0.16337322,0.41989077,0.02281046,0.34843364
-5.84992496,0.84501833,0.00252326,0.07231324,0.08915767,0.15968430,0.42338724,0.02274738,0.35247886
-5.84392196,0.85169300,0.00260772,0.07235139,0.08995166,0.15868668,0.42667886,0.02261723,0.35705291
-5.83791896,0.85902645,0.00268533,0.07236019,0.09083207,0.16029186,0.42972542,0.02242351,0.36212393
-5.83191596,0.86701186,0.00275501,0.07236113,0.09186828,0.16442854,0.43250902,0.02217069,0.36767595
-5.82591296,0.87568603,0.00281584,0.07238066,0.09313333,0.17104182,0.43503370,0.02186404,0.37370776
-5.81990995,0.88512529,0.00286700,0.07244963,0.09470174,0.18009101,0.43732449,0.02150936,0.38023105
-5.81390695,0.89543997,0.00290789,0.07260250,0.09664721,0.19154582,0.43942605,0.02111287,0.38726794
-5.80790395,0.90676761,0.00293811,0.07287651,0.09904022,0.20538146,0.44140072,0.02068093,0.39484814
-5.80190095,0.91926509,0.00295753,0.07331069,0.10194552,0.22157275,0.44332615,0.02021994,0.40300560
-5.79589795,0.93309974,0.00296630,0.07394475,0.10541968,0.24008751,0.44529245,0.01973617,0.41177489
-5.78989495,0.94843970,0.00296490,0.07481793,0.10950868,0.26087962,0.44739877,0.01923565,0.42118747
-5.78389195,0.96544380,0.00295411,0.07596766,0.11424565,0.28388207,0.44974947,0.01872410,0.43126778
-5.77788894,0.98425112,0.00293509,0.07742831,0.11964881,0.30900024,0.45244994,0.01820686,0.44202953
-5.77188594,1.00497068,0.00290930,0.07922979,0.12571970,0.33610606,0.45560197,0.01768883,0.45347208
-5.76588294,1.02767163,0.00287857,0.08139626,0.13244178,0.36503307,0.45929911,0.01717449,0.46557738
-5.75987994,1.05237446,0.00284501,0.08394490,0.13977942,0.39557293,0.46362191,0.01666786,0.47830738
-5.75387694,1.07904365,0.00281103,0.08688488,0.14767750,0.42747374,0.46863357,0.01617254,0.49160226
-5.74787394,1.10758240,0.00277927,0.09021646,0.15606150,0.46044018,0.47437597,0.01569168,0.50537958
-5.74187094,1.13782987,0.00275259,0.09393049,0.16483824,0.49413594,0.48086657,0.01522807,0.51953451
-5.73586793,1.16956142,0.00273395,0.09800825,0.17389730,0.52818830,0.48809631,0.01478410,0.53394125
-5.72986493,1.20249201,0.00272644,0.10242167,0.18311311,0.56219504,0.49602886,0.01436187,0.54845572
-5.72386193,1.23628322,0.00273315,0.10713408,0.19234764,0.59573345,0.50460122,0.01396314,0.56291937
-5.71785893,1.27055352,0.00275714,0.11210140,0.20145378,0.62837126,0.51372598,0.01358945,0.57716427
-5.71185593,1.30489181,0.00280134,0.11727379,0.21027918,0.65967911,0.52329506,0.01324211,0.59101898
-5.70585293,1.33887361,0.00286853,0.12259780,0.21867048,0.68924411,0.53318488,0.01292226,0.60431526
-5.69984992,1.37207935,0.00296123,0.12801873,0.22647786,0.71668397,0.54326290,0.01263087,0.61689511
-5.69384692,1.40411366,0.00308164,0.13348342,0.23355964,0.74166098,0.55339488,0.01236881,0.62861784
-5.68784392,1.43462491,0.00323158,0.13894298,0.23978679,0.76389532,0.56345285,0.01213683,0.63936675
-5.68184092,1.46332363,0.00341242,0.14435556,0.24504714,0.78317681,0.57332303,0.01193557,0.64905505
-5.67583792,1.48999879,0.00362503,0.14968894,0.24924919,0.79937466,0.58291329,0.01176557,0.65763056
-5.66983492,1.51453080,0.00386968,0.15492263,0.25232513,0.81244449,0.59215966,0.01162720,0.66507896
-5.66383192,1.53690025,0.00414604,0.16004949,0.25423317,0.82243216,0.60103137,0.01152068,0.67142517
-5.65782891,1.55719164,0.00445311,0.16507671,0.25495887,0.82947413,0.60953402,0.01144598,0.67673286
-5.65182591,1.57559156,0.00478916,0.17002586,0.25451550,0.83379402,0.61771055,0.01140279,0.68110188
-5.64582291,1.59238125,0.00515178,0.17493222,0.25294334,0.83569560,0.62563986,0.01139041,0.68466385
-5.63981991,1.60792351,0.00553778,0.17984307,0.25030800,0.83555216,0.63343299,0.01140771,0.68757592
-5.63381691,1.62264467,0.00594330,0.18481531,0.24669780,0.83379284,0.64122707,0.01145305,0.69001317
-5.62781391,1.63701248,0.00636377,0.18991212,0.24222033,0.83088635,0.64917716,0.01152421,0.69216000
-5.62181091,1.65151087,0.00679405,0.19519917,0.23699841,0.82732298,0.65744666,0.01161836,0.69420101
-5.61580790,1.66661332,0.00722843,0.20074029,0.23116561,0.82359559,0.66619652,0.01173204,0.69631197
-5.60980490,1.68275608,0.00766080,0.20659301,0.22486151,0.82018056,0.67557424,0.01186115,0.69865140
-5.60380190,1.70031308,0.00808478,0.21280409,0.21822710,0.81751980,0.68570302,0.01200103,0.70135332
-5.59779890,1.71957409,0.00849386,0.21940541,0.21140031,0.81600450,0.69667201,0.01214646,0.70452174
-5.59179590,1.74072739,0.00888158,0.22641048,0.20451208,0.81596170,0.70852825,0.01229186,0.70822717
-5.58579290,1.76384849,0.00924173,0.23381163,0.19768310,0.81764432,0.72127080,0.01243135,0.71250551
-5.57978989,1.78889541,0.00956855,0.24157837,0.19102121,0.82122518,0.73484765,0.01255895,0.71735948
-5.57378689,1.81571132,0.00985689,0.24965681,0.18461987,0.82679532,0.74915568,0.01266880,0.72276250
-5.56778389,1.84403439,0.01010245,0.25797038,0.17855735,0.83436686,0.76404369,0.01275528,0.72866492
-5.56178089,1.87351457,0.01030192,0.26642177,0.17289704,0.84387993,0.77931857,0.01281331,0.73500217
-5.55577789,1.90373633,0.01045314,0.27489616,0.16768837,0.85521365,0.79475429,0.01283850,0.74170444
-5.54977489,1.93424632,0.01055522,0.28326543,0.16296873,0.86820007,0.81010319,0.01282734,0.74870724
-5.54377189,1.96458408,0.01060867,0.29139334,0.15876570,0.88264059,0.82510900,0.01277740,0.75596212
-5.53776888,1.99431416,0.01061540,0.29914127,0.15509993,0.89832363,0.83952094,0.01268744,0.76344686
-5.53176588,2.02305763,0.01057874,0.30637430,0.15198803,0.91504247,0.85310782,0.01255751,0.77117441
-5.52576288,2.05052085,0.01050345,0.31296740,0.14944560,0.93261223,0.86567160,0.01238902,0.77919977
-5.51975988,2.07651970,0.01039559,0.31881113,0.14748993,0.95088468,0.87705923,0.01218473,0.78762431
-5.51375688,2.10099747,0.01026244,0.32381683,0.14614243,0.96976014,0.88717225,0.01194872,0.79659694
-5.50775388,2.12403506,0.01011232,0.32792084,0.14543037,0.98919540,0.89597340,0.01168632,0.80631189
-5.50175088,2.14585255,0.00995443,0.33108754,0.14538807,1.00920719,0.90348964,0.01140393,0.81700292
-5.49574787,2.16680165,0.00979859,0.33331109,0.14605718,1.02987083,0.90981155,0.01110891,0.82893393
-5.48974487,2.18734907,0.00965503,0.33461564,0.14748625,1.05131401,0.91508872,0.01080935,0.84238650
-5.48374187,2.20805150,0.00953409,0.33505416,0.14972943,1.07370603,0.91952157,0.01051383,0.85764456
-5.47773887,2.22952325,0.00944599,0.33470580,0.15284435,1.09724290,0.92334982,0.01023119,0.87497708
-5.47173587,2.25239827,0.00940051,0.33367203,0.15688938,1.12212934,0.92683821,0.00997026,0.89461956
-5.46573287,2.27728840,0.00940673,0.33207162,0.16192026,1.14855857,0.93026035,0.00973962,0.91675522
-5.45972986,2.30474031,0.00947276,0.33003487,0.16798631,1.17669113,0.93388139,0.00954730,0.94149701
-5.45372686,2.33519331,0.00960547,0.32769739,0.17512641,1.20663410,0.93794073,0.00940058,0.96887141
-5.44772386,2.36894071,0.00981027,0.32519357,0.18336489,1.23842184,0.94263551,0.00930575,0.99880502
-5.44172086,2.40609677,0.01009088,0.32265035,0.19270757,1.27199972,0.94810603,0.00926791,1.03111487
-5.43571786,2.44657142,0.01044917,0.32018137,0.20313814,1.30721168,0.95442381,0.00929080,1.06550307
-5.42971486,2.49005428,0.01088501,0.31788190,0.21461502,1.34379258,0.96158310,0.00937666,1.10155643
-5.42371186,2.53600914,0.01139614,0.31582485,0.22706895,1.38136600,0.96949635,0.00952617,1.13875128
-5.41770885,2.58367941,0.01197821,0.31405782,0.24040143,1.41944764,0.97799380,0.00973832,1.17646337
-5.41170585,2.63210466,0.01262467,0.31260161,0.25448404,1.45745430,0.98682751,0.01001048,1.21398284
-5.40570285,2.68014741,0.01332692,0.31144993,0.26915893,1.49471827,0.99567939,0.01033836,1.25053352
-5.39969985,2.72652923,0.01407440,0.31057046,0.28424032,1.53050619,1.00417308,0.01071612,1.28529582
-5.39369685,2.76987434,0.01485475,0.30990723,0.29951713,1.56404172,1.01188889,0.01113645,1.31743241
-5.38769385,2.80875880,0.01565407,0.30938387,0.31475670,1.59453088,1.01838118,0.01159077,1.34611536
-5.38169085,2.84176289,0.01645723,0.30890793,0.32970951,1.62118876,1.02319726,0.01206934,1.37055377
-5.37568784,2.86752438,0.01724818,0.30837570,0.34411476,1.64326648,1.02589689,0.01256157,1.39002043
-5.36968484,2.88479019,0.01801040,0.30767753,0.35770673,1.66007707,1.02607148,0.01305619,1.40387667
-5.36368184,2.89246413,0.01872724,0.30670317,0.37022163,1.67101916,1.02336205,0.01354156,1.41159406
-5.35767884,2.88964892,0.01938247,0.30534716,0.38140477,1.67559753,1.01747527,0.01400598,1.41277220
-5.35167584,2.87568048,0.01996065,0.30351373,0.39101783,1.67343968,1.00819674,0.01443792,1.40715199
-5.34567284,2.85015363,0.02044762,0.30112127,0.39884595,1.66430787,0.99540122,0.01482637,1.39462379
-5.33966983,2.81293815,0.02083089,0.29810608,0.40470431,1.64810645,0.97905933,0.01516110,1.37523041
-5.33366683,2.76418506,0.02110007,0.29442527,0.40844411,1.62488421,0.95924076,0.01543297,1.34916499
-5.32766383,2.70432337,0.02124714,0.29005877,0.40995754,1.59483213,0.93611381,0.01563411,1.31676403
-5.32166083,2.63404776,0.02126673,0.28501043,0.40918170,1.55827678,0.90994180,0.01575817,1.27849613
-5.31565783,2.55429836,0.02115631,0.27930811,0.40610115,1.51566999,0.88107638,0.01580050,1.23494713
-5.30965483,2.46623384,0.02091624,0.27300293,0.40074915,1.46757540,0.84994851,0.01575824,1.18680250
-5.30365183,2.37119918,0.02054977,0.26616760,0.39320734,1.41465268,0.81705741,0.01563042,1.13482781
-5.29764882,2.27068998,0.02006296,0.25889407,0.38360405,1.35764007,0.78295830,0.01541796,1.07984815
-5.29164582,2.16631455,0.01946447,0.25129048,0.37211121,1.29733616,0.74824926,0.01512361,1.02272755
-5.28564282,2.05975554,0.01876531,0.24347763,0.35893993,1.23458137,0.71355803,0.01475192,0.96434897
-5.27963982,1.95273249,0.01797847,0.23558511,0.34433503,1.17023992,0.67952903,0.01430904,0.90559566
-5.27363682,1.84696621,0.01711856,0.22774711,0.32856863,1.10518272,0.64681111,0.01380257,0.84733441
-5.26763382,1.74414629,0.01620136,0.22009831,0.31193315,1.04027150,0.61604632,0.01324130,0.79040106
-5.26163082,1.64590212,0.01524338,0.21276966,0.29473383,0.97634453,0.58785999,0.01263502,0.73558846
-5.25562781,1.55377798,0.01426142,0.20588452,0.27728118,0.91420409,0.56285199,0.01199419,0.68363700
-5.24962481,1.46921227,0.01327209,0.19955505,0.25988346,0.85460569,0.54158950,0.01132968,0.63522757
-5.24362181,1.39352095,0.01229148,0.19387907,0.24283960,0.79824904,0.52460091,0.01065251,0.59097670
-5.23761881,1.32788470,0.01133473,0.18893751,0.22643259,0.74577073,0.51237084,0.00997356,0.55143370
-5.23161581,1.27333960,0.01041575,0.18479242,0.21092363,0.69773836,0.50533610,0.00930333,0.51707927
-5.22561281,1.23077067,0.00954698,0.18148570,0.19654709,0.65464613,0.50388215,0.00865170,0.48832537
-5.21960980,1.20090779,0.00873923,0.17903858,0.18350634,0.61691158,0.50834009,0.00802776,0.46551568
-5.21360680,1.18432334,0.00800150,0.17745172,0.17197067,0.58487330,0.51898371,0.00743965,0.44892650
-5.20760380,1.18143107,0.00734100,0.17670613,0.16207300,0.55878963,0.53602644,0.00689443,0.43876766
-5.20160080,1.19248580,0.00676312,0.17676462,0.15390862,0.53883802,0.55961822,0.00639803,0.43518320
-5.19559780,1.21758349,0.00627149,0.17757394,0.14753483,0.52511513,0.58984198,0.00595520,0.43825166
-5.18959480,1.25666163,0.00586806,0.17906731,0.14297128,0.51763754,0.62670990,0.00556955,0.44798589
-5.18359180,1.30949984,0.00555326,0.18116743,0.14020114,0.51634305,0.67015954,0.00524355,0.46433248
-5.17758879,1.37572074,0.00532611,0.18378969,0.13917290,0.52109273,0.72004990,0.00497866,0.48717091
-5.17158579,1.45479149,0.00518444,0.18684552,0.13980270,0.53167358,0.77615789,0.00477538,0.51631259
-5.16558279,1.54602636,0.00512498,0.19024582,0.14197721,0.54780204,0.83817539,0.00463345,0.55150017
-5.15957979,1.64859068,0.00514363,0.19390424,0.14555695,0.56912841,0.90570733,0.00455193,0.59240743
-5.15357679,1.76150694,0.00523553,0.19774023,0.15037988,0.59524213,0.97827130,0.00452938,0.63863996
-5.14757379,1.88366327,0.00539527,0.20168184,0.15626541,0.62567821,1.05529894,0.00456407,0.68973726
-5.14157079,2.01382514,0.00561701,0.20566808,0.16301864,0.65992466,1.13613966,0.00465404,0.74517619
-5.13556778,2.15065025,0.00589461,0.20965087,0.17043469,0.69743096,1.22006681,0.00479736,0.80437635
-5.12956478,2.29270705,0.00622177,0.21359643,0.17830329,0.73761753,1.30628657,0.00499219,0.86670722
-5.12356178,2.43849678,0.00659206,0.21748620,0.18641333,0.77988603,1.39394965,0.00523691,0.93149734
-5.11755878,2.58647869,0.00699911,0.22131715,0.19455733,0.82363033,1.48216551,0.00553026,0.99804511
-5.11155578,2.73509803,0.00743660,0.22510159,0.20253592,0.86824780,1.57001903,0.00587137,1.06563133
-5.10555278,2.88281584,0.00789837,0.22886639,0.21016189,0.91315069,1.65658899,0.00625977,1.13353275
-5.09954977,3.02813969,0.00837847,0.23265171,0.21726404,0.95777713,1.74096780,0.00669544,1.20103640
-5.09354677,3.16965402,0.00887124,0.23650917,0.22369052,1.00160146,1.82228185,0.00717875,1.26745396
-5.08754377,3.30604889,0.00937131,0.24049959,0.22931157,1.04414330,1.89971139,0.00771040,1.33213565
-5.08154077,3.43614566,0.00987369,0.24469026,0.23402168,1.08497521,1.97250940,0.00829127,1.39448299
-5.07553777,3.55891848,0.01037378,0.24915189,0.23774102,1.12372836,2.04001826,0.00892235,1.45395970
-5.06953477,3.67351030,0.01086740,0.25395514,0.24041603,1.16009606,2.10168368,0.00960456,1.51010038
-5.06353177,3.77924273,0.01135080,0.25916703,0.24201934,1.19383504,2.15706515,0.01033851,1.56251643
-5.05752876,3.87561905,0.01182070,0.26484716,0.24254883,1.22476419,2.20584239,0.01112440,1.61089898
-5.05152576,3.96232035,0.01227423,0.27104386,0.24202600,1.25276111,2.24781764,0.01196177,1.65501874
-5.04552276,4.03919503,0.01270899,0.27779058,0.24049369,1.27775641,2.28291371,0.01284932,1.69472281
-5.03951976,4.10624231,0.01312297,0.28510238,0.23801325,1.29972634,2.31116806,0.01378473,1.72992881
-5.03351676,4.16359101,0.01351455,0.29297298,0.23466130,1.31868393,2.33272341,0.01476456,1.76061672
-5.02751376,4.21147480,0.01388242,0.30137225,0.23052626,1.33466935,2.34781541,0.01578409,1.78681904
-5.02151076,4.25020565,0.01422559,0.31024455,0.22570467,1.34773999,2.35675840,0.01683733,1.80860999
-5.01550775,4.28014724,0.01454328,0.31950784,0.22029765,1.35796091,2.35993002,0.01791694,1.82609446
-5.00950475,4.30169007,0.01483491,0.32905380,0.21440752,1.36539614,2.35775567,0.01901434,1.83939747
-5.00350175,4.31522974,0.01510005,0.33874900,0.20813468,1.37010154,2.35069373,0.02011982,1.84865488
-4.99749875,4.32114987,0.01533834,0.34843721,0.20157494,1.37211945,2.33922222,0.02122269,1.85400591
-4.99149575,4.31981048,0.01554952,0.35794269,0.19481739,1.37147556,2.32382760,0.02231151,1.85558780
-4.98549275,4.31154243,0.01573337,0.36707454,0.18794274,1.36817814,2.30499599,0.02337441,1.85353305
-4.97948974,4.29664778,0.01588972,0.37563195,0.18102226,1.36221959,2.28320707,0.02439935,1.84796908
-4.97348674,4.27540574,0.01601846,0.38341012,0.17411718,1.35358023,2.25893030,0.02537448,1.83902028
-4.96748374,4.24808317,0.01611957,0.39020660,0.16727873,1.34223389,2.23262337,0.02628848,1.82681193
-4.96148074,4.21494825,0.01619315,0.39582798,0.16054841,1.32815499,2.20473215,0.02713091,1.81147563
-4.95547774,4.17628591,0.01623947,0.40009638,0.15395880,1.31132650,2.17569151,0.02789250,1.79315547
-4.94947474,4.13241302,0.01625903,0.40285568,0.14753443,1.29174821,2.14592623,0.02856542,1.77201418
-4.94347174,4.08369181,0.01625260,0.40397704,0.14129293,1.26944467,2.11585130,0.02914355,1.74823868
-4.93746873,4.03053982,0.01622128,0.40336358,0.13524620,1.24447222,2.08587085,0.02962254,1.72204422
-4.93146573,3.97343506,0.01616651,0.40095396,0.12940154,1.21692467,2.05637526,0.02999998,1.69367659
-4.92546273,3.91291555,0.01609014,0.39672465,0.12376271,1.18693700,2.02773614,0.03027533,1.66341199
-4.91945973,3.84957262,0.01599443,0.39069086,0.11833085,1.15468704,2.00029900,0.03044987,1.63155434
-4.91345673,3.78403834,0.01588204,0.38290607,0.11310523,1.12039484,1.97437398,0.03052653,1.59843005
-4.90745373,3.71696735,0.01575601,0.37346022,0.10808383,1.08431975,1.95022490,0.03050968,1.56438043
-4.90145073,3.64901446,0.01561974,0.36247658,0.10326372,1.04675547,1.92805751,0.03040485,1.52975215
-4.89544772,3.58080929,0.01547694,0.35010762,0.09864138,1.00802321,1.90800759,0.03021842,1.49488636
-4.88944472,3.51292987,0.01533155,0.33652990,0.09421273,0.96846358,1.89013002,0.02995727,1.46010722
-4.88344172,3.44587705,0.01518772,0.32193838,0.08997330,0.92842752,1.87438977,0.02962848,1.42571049
-4.87743872,3.38005163,0.01504976,0.30654041,0.08591816,0.88826683,1.86065577,0.02923898,1.39195309
-4.87143572,3.31573597,0.01492204,0.29054951,0.08204199,0.84832499,1.84869836,0.02879529,1.35904435
-4.86543272,3.25308161,0.01480898,0.27417941,0.07833907,0.80892854,1.83819119,0.02830330,1.32713946
-4.85942971,3.19210388,0.01471503,0.25763846,0.07480341,0.77037958,1.82871757,0.02776805,1.29633578
-4.85342671,3.13268406,0.01464464,0.24112469,0.07142888,0.73294973,1.81978159,0.02719369,1.26667211
-4.84742371,3.07457927,0.01460224,0.22482153,0.06820942,0.69687571,1.81082359,0.02658342,1.23813105
-4.84142071,3.01743931,0.01459227,0.20889449,0.06513928,0.66235666,1.80123941,0.02593952,1.21064432
-4.83541771,2.96082975,0.01461915,0.19348875,0.06221331,0.62955320,1.79040259,0.02526348,1.18410061
-4.82941471,2.90425955,0.01468731,0.17872756,0.05942728,0.59858799,1.77768837,0.02455615,1.15835546
-4.82341171,2.84721169,0.01480112,0.16471167,0.05677807,0.56954768,1.76249841,0.02381792,1.13324250
-4.81740870,2.78917466,0.01496492,0.15151943,0.05426392,0.54248590,1.74428472,0.02304898,1.10858526
-4.81140570,2.72967305,0.01518291,0.13920760,0.05188454,0.51742682,1.72257179,0.02224953,1.08420885
-4.80540270,2.66829520,0.01545902,0.12781269,0.04964105,0.49436913,1.69697553,0.02142001,1.05995064
-4.79939970,2.60471633,0.01579685,0.11735274,0.04753596,0.47328991,1.66721825,0.02056130,1.03566939
-4.79339670,2.53871588,0.01619941,0.10782930,0.04557283,0.45414820,1.63313886,0.01967494,1.01125230
-4.78739370,2.47018819,0.01666892,0.09922956,0.04375596,0.43688796,1.59469783,0.01876317,0.98661958
-4.78139070,2.39914602,0.01720660,0.09152848,0.04208989,0.42144041,1.55197696,0.01782908,0.96172635
-4.77538769,2.32571722,0.01781237,0.08469087,0.04057885,0.40772546,1.50517389,0.01687658,0.93656203
-4.76938469,2.25013487,0.01848460,0.07867326,0.03922616,0.39565251,1.45459216,0.01591039,0.91114726
-4.76338169,2.17272200,0.01921983,0.07342562,0.03803362,0.38512057,1.40062716,0.01493594,0.88552888
-4.75737869,2.09387210,0.02001262,0.06889286,0.03700096,0.37601795,1.34374920,0.01395923,0.85977335
-4.75137569,2.01402691,0.02085529,0.06501612,0.03612533,0.36822170,1.28448452,0.01298667,0.83395927
-4.74537269,1.93365305,0.02173794,0.06173385,0.03540089,0.36159716,1.22339535,0.01202492,0.80816963
-4.73936968,1.85321909,0.02264835,0.05898283,0.03481865,0.35599774,1.16106015,0.01108061,0.78248435
-4.73336668,1.77317444,0.02357218,0.05669892,0.03436634,0.35126532,1.09805474,0.01016023,0.75697371
-4.72736368,1.69393133,0.02449310,0.05481792,0.03402860,0.34723130,1.03493546,0.00926986,0.73169314
-4.72136068,1.61585082,0.02539321,0.05327631,0.03378727,0.34371864,0.97222475,0.00841505,0.70667968
-4.71535768,1.53923335,0.02625338,0.05201194,0.03362194,0.34054475,0.91039962,0.00760066,0.68195045
-4.70935468,1.46431426,0.02705386,0.05096488,0.03351060,0.33752534,0.84988334,0.00683073,0.65750293
-4.70335168,1.39126405,0.02777489,0.05007820,0.03343052,0.33447920,0.79104034,0.00610845,0.63331727
-4.69734867,1.32019304,0.02839729,0.04929883,0.03335917,0.33123354,0.73417407,0.00543611,0.60936022
-4.69134567,1.25115991,0.02890323,0.04857840,0.03327523,0.32762990,0.67952771,0.00481507,0.58559039
-4.68534267,1.18418307,0.02927688,0.04787412,0.03315969,0.32353029,0.62728709,0.00424587,0.56196454
-4.67933967,1.11925412,0.02950503,0.04714960,0.03299682,0.31882320,0.57758560,0.00372824,0.53844435
-4.67333667,1.05635236,0.02957770,0.04637563,0.03277520,0.31342933,0.53051037,0.00326121,0.51500329
-4.66733367,0.99545926,0.02948857,0.04553081,0.03248858,0.30730670,0.48610924,0.00284325,0.49163309
-4.66133067,0.93657220,0.02923534,0.04460208,0.03213659,0.30045487,0.44439823,0.00247236,0.46834955
-4.65532766,0.87971660,0.02881996,0.04358513,0.03172539,0.29291816,0.40536877,0.00214621,0.44519723
-4.64932466,0.82495593,0.02824861,0.04248455,0.03126801,0.28478764,0.36899467,0.00186229,0.42225283
-4.64332166,0.77239912,0.02753166,0.04131384,0.03078458,0.27620187,0.33523832,0.00161802,0.39962718
-4.63731866,0.72220521,0.02668336,0.04009523,0.03030233,0.26734632,0.30405608,0.00141087,0.37746568
-4.63131566,0.67458519,0.02572147,0.03885930,0.02985534,0.25845154,0.27540270,0.00123846,0.35594729
-4.62531266,0.62980107,0.02466672,0.03764440,0.02948420,0.24979004,0.24923475,0.00109869,0.33528213
-4.61930965,0.58816244,0.02354220,0.03649596,0.02923532,0.24167218,0.22551306,0.00098975,0.31570779
-4.61330665,0.55002076,0.02237264,0.03546557,0.02916021,0.23444090,0.20420425,0.00091023,0.29748463
-4.60730365,0.51576182,0.02118370,0.03461005,0.02931445,0.22846571,0.18528144,0.00085913,0.28089017
-4.60130065,0.48579654,0.02000119,0.03399029,0.02975658,0.22413582,0.16872421,0.00083591,0.26621288
-4.59529765,0.46055070,0.01885031,0.03367009,0.03054684,0.22185272,0.15451793,0.00084044,0.25374537
-4.58929465,0.44045365,0.01775501,0.03371489,0.03174571,0.22202214,0.14265256,0.00087305,0.24377745
-4.58329165,0.42592652,0.01673725,0.03419042,0.03341240,0.22504564,0.13312105,0.00093443,0.23658894
-4.57728864,0.41736997,0.01581651,0.03516134,0.03560321,0.23131171,0.12591732,0.00102566,0.23244243
-4.57128564,0.41515185,0.01500924,0.03668980,0.03836980,0.24118676,0.12103397,0.00114805,0.23157626
-4.56528264,0.41959488,0.01432851,0.03883394,0.04175744,0.25500573,0.11845983,0.00130315,0.23419758
-4.55927964,0.43096451,0.01378377,0.04164644,0.04580323,0.27306283,0.11817724,0.00149261,0.24047575
-4.55327664,0.44945724,0.01338058,0.04517299,0.05053438,0.29560221,0.12015937,0.00171808,0.25053611
-4.54727364,0.47518964,0.01312067,0.04945081,0.05596651,0.32280897,0.12436745,0.00198114,0.26445430
-4.54127064,0.50818825,0.01300188,0.05450722,0.06210221,0.35480074,0.13074808,0.00228314,0.28225118
-4.53526763,0.54838079,0.01301834,0.06035830,0.06892967,0.39161999,0.13923080,0.00262510,0.30388864
-4.52926463,0.59558904,0.01316073,0.06700763,0.07642178,0.43322755,0.14972585,0.00300764,0.32926638
-4.52326163,0.64952368,0.01341655,0.07444533,0.08453540,0.47949754,0.16212247,0.00343082,0.35821987
-4.51725863,0.70978168,0.01377051,0.08264728,0.09321118,0.53021425,0.17628759,0.00389408,0.39051980
-4.51125563,0.77584643,0.01420504,0.09157463,0.10237387,0.58507112,0.19206535,0.00439619,0.42587302
-4.50525263,0.84709105,0.01470074,0.10117370,0.11193304,0.64367218,0.20927724,0.00493514,0.46392531
-4.49924962,0.92278514,0.01523698,0.11137633,0.12178451,0.70553621,0.22772318,0.00550820,0.50426598
-4.49324662,1.00210499,0.01579245,0.12210055,0.13181226,0.77010369,0.24718346,0.00611186,0.54643428
