energy_ev,total_up,B_p_up,B_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-5.68784392,2.59616859,0.30722485,0.00000000,0.59102604,0.68168614,1.27723045,0.00000000
-5.68184092,2.58694594,0.30784605,0.00000000,0.58711598,0.67622375,1.27263660,0.00000000
-5.67583792,2.57341754,0.30852532,0.00000000,0.58218658,0.67045788,1.26466571,0.00000000
-5.66983492,2.55591506,0.30930468,0.00000000,0.57631685,0.66450683,1.25345454,0.00000000
-5.66383192,2.53476548,0.31020698,0.00000000,0.56958422,0.65845617,1.23917835,0.00000000
-5.65782891,2.51028730,0.31123487,0.00000000,0.56206427,0.65235842,1.22204980,0.00000000
-5.65182591,2.48278722,0.31237055,0.00000000,0.55383060,0.64623383,1.20231655,0.00000000
-5.64582291,2.45255718,0.31357612,0.00000000,0.54495470,0.64007253,1.18025774,0.00000000
-5.63981991,2.41987196,0.31479476,0.00000000,0.53550595,0.63383774,1.15617948,0.00000000
-5.63381691,2.38498762,0.31595247,0.00000000,0.52555171,0.62746986,1.13040959,0.00000000
-5.62781391,2.34814098,0.31696050,0.00000000,0.51515745,0.62089131,1.10329193,0.00000000
-5.62181091,2.30955027,0.31771836,0.00000000,0.50438698,0.61401199,1.07518047,0.00000000
-5.61580790,2.26941710,0.31811731,0.00000000,0.49330284,0.60673495,1.04643353,0.00000000
-5.60980490,2.22792973,0.31804424,0.00000000,0.48196669,0.59896232,1.01740827,0.00000000
-5.60380190,2.18526749,0.31738583,0.00000000,0.47043984,0.59060101,0.98845567,0.00000000
-5.59779890,2.14160614,0.31603283,0.00000000,0.45878385,0.58156818,0.95991600,0.00000000
-5.59179590,2.09712356,0.31388425,0.00000000,0.44706098,0.57179609,0.93211485,0.00000000
-5.58579290,2.05200547,0.31085148,0.00000000,0.43533465,0.56123632,0.90535951,0.00000000
-5.57978989,2.00645045,0.30686195,0.00000000,0.42366970,0.54986295,0.87993573,0.00000000
-5.57378689,1.96067356,0.30186232,0.00000000,0.41213231,0.53767478,0.85610453,0.00000000
-5.56778389,1.91490818,0.29582096,0.00000000,0.40078965,0.52469635,0.83409901,0.00000000
-5.56178089,1.86940545,0.28872979,0.00000000,0.38970909,0.51097769,0.81412087,0.00000000
-5.55577789,1.82443102,0.28060512,0.00000000,0.37895695,0.49659295,0.79633679,0.00000000
-5.54977489,1.78025909,0.27148767,0.00000000,0.36859686,0.48163777,0.78087433,0.00000000
-5.54377189,1.73716374,0.26144168,0.00000000,0.35868770,0.46622570,0.76781776,0.00000000
-5.53776888,1.69540807,0.25055310,0.00000000,0.34928125,0.45048365,0.75720379,0.00000000
-5.53176588,1.65523170,0.23892709,0.00000000,0.34041971,0.43454683,0.74901754,0.00000000
-5.52576288,1.61683747,0.22668475,0.00000000,0.33213311,0.41855321,0.74318914,0.00000000
-5.51975988,1.58037822,0.21395938,0.00000000,0.32443704,0.40263800,0.73959131,0.00000000
-5.51375688,1.54594488,0.20089242,0.00000000,0.31733064,0.38692828,0.73803836,0.00000000
-5.50775388,1.51355672,0.18762916,0.00000000,0.31079515,0.37153816,0.73828701,0.00000000
-5.50175088,1.48315475,0.17431454,0.00000000,0.30479333,0.35656479,0.74003934,0.00000000
-5.49574787,1.45459917,0.16108911,0.00000000,0.29926954,0.34208526,0.74294815,0.00000000
-5.48974487,1.42767120,0.14808543,0.00000000,0.29415094,0.32815473,0.74662479,0.00000000
-5.48374187,1.40207979,0.13542489,0.00000000,0.28934959,0.31480575,0.75064939,0.00000000
-5.47773887,1.37747294,0.12321516,0.00000000,0.28476552,0.30204888,0.75458331,0.00000000
-5.47173587,1.35345335,0.11154841,0.00000000,0.28029068,0.28987451,0.75798347,0.00000000
-5.46573287,1.32959775,0.10050008,0.00000000,0.27581354,0.27825567,0.76041784,0.00000000
-5.45972986,1.30547878,0.09012850,0.00000000,0.27122423,0.26715185,0.76148167,0.00000000
-5.45372686,1.28068846,0.08047505,0.00000000,0.26641992,0.25651333,0.76081359,0.00000000
-5.44772386,1.25486187,0.07156500,0.00000000,0.26131019,0.24628596,0.75811077,0.00000000
-5.44172086,1.22769966,0.06340876,0.00000000,0.25582210,0.23641598,0.75314246,0.00000000
-5.43571786,1.19898824,0.05600364,0.00000000,0.24990471,0.22685463,0.74576119,0.00000000
-5.42971486,1.16861638,0.04933576,0.00000000,0.24353285,0.21756239,0.73591091,0.00000000
-5.42371186,1.13658733,0.04338221,0.00000000,0.23670982,0.20851243,0.72363178,0.00000000
-5.41770885,1.10302577,0.03811326,0.00000000,0.22946908,0.19969329,0.70906118,0.00000000
-5.41170585,1.06817921,0.03349446,0.00000000,0.22187460,0.19111061,0.69243085,0.00000000
-5.40570285,1.03241364,0.02948867,0.00000000,0.21402005,0.18278778,0.67406036,0.00000000
-5.39969985,0.99620384,0.02605787,0.00000000,0.20602672,0.17476568,0.65434706,0.00000000
-5.39369685,0.96011868,0.02316476,0.00000000,0.19804039,0.16710139,0.63375293,0.00000000
-5.38769385,0.92480216,0.02077399,0.00000000,0.19022709,0.15986613,0.61278908,0.00000000
-5.38169085,0.89095120,0.01885319,0.00000000,0.18276821,0.15314249,0.59199831,0.00000000
-5.37568784,0.85929107,0.01737367,0.00000000,0.17585482,0.14702118,0.57193664,0.00000000
-5.36968484,0.83054960,0.01631082,0.00000000,0.16968169,0.14159738,0.55315446,0.00000000
-5.36368184,0.80543126,0.01564430,0.00000000,0.16444114,0.13696701,0.53617804,0.00000000
-5.35767884,0.78459210,0.01535796,0.00000000,0.16031684,0.13322305,0.52149204,0.00000000
-5.35167584,0.76861640,0.01543959,0.00000000,0.15747789,0.13045195,0.50952366,0.00000000
-5.34567284,0.75799596,0.01588052,0.00000000,0.15607332,0.12873049,0.50062881,0.00000000
-5.33966983,0.75311245,0.01667509,0.00000000,0.15622711,0.12812297,0.49508075,0.00000000
-5.33366683,0.75422352,0.01782007,0.00000000,0.15803398,0.12867892,0.49306147,0.00000000
-5.32766383,0.76145271,0.01931400,0.00000000,0.16155595,0.13043141,0.49465591,0.00000000
-5.32166083,0.77478363,0.02115654,0.00000000,0.16681983,0.13339583,0.49984916,0.00000000
-5.31565783,0.79405810,0.02334780,0.00000000,0.17381562,0.13756929,0.50852650,0.00000000
-5.30965483,0.81897852,0.02588771,0.00000000,0.18249603,0.14293052,0.52047633,0.00000000
-5.30365183,0.84911401,0.02877543,0.00000000,0.19277682,0.14944021,0.53539577,0.00000000
-5.29764882,0.88391018,0.03200878,0.00000000,0.20453835,0.15704184,0.55289863,0.00000000
-5.29164582,0.92270225,0.03558376,0.00000000,0.21762793,0.16566282,0.57252572,0.00000000
-5.28564282,0.96473098,0.03949408,0.00000000,0.23186315,0.17521589,0.59375698,0.00000000
-5.27963982,1.00916108,0.04373073,0.00000000,0.24703600,0.18560082,0.61602532,0.00000000
-5.27363682,1.05510158,0.04828160,0.00000000,0.26291765,0.19670618,0.63873168,0.00000000
-5.26763382,1.10162749,0.05313112,0.00000000,0.27926381,0.20841122,0.66126098,0.00000000
-5.26163082,1.14780238,0.05825993,0.00000000,0.29582049,0.22058774,0.68299856,0.00000000
-5.25562781,1.19270102,0.06364452,0.00000000,0.31232989,0.23310196,0.70334667,0.00000000
-5.24962481,1.23543154,0.06925699,0.00000000,0.32853637,0.24581628,0.72174053,0.00000000
-5.24362181,1.27515650,0.07506468,0.00000000,0.34419222,0.25859090,0.73766349,0.00000000
-5.23761881,1.31111212,0.08102999,0.00000000,0.35906300,0.27128534,0.75066091,0.00000000
-5.23161581,1.34262524,0.08711018,0.00000000,0.37293244,0.28375974,0.76035216,0.00000000
-5.22561281,1.36912739,0.09325721,0.00000000,0.38560653,0.29587609,0.76644055,0.00000000
-5.21960980,1.39016552,0.09941777,0.00000000,0.39691690,0.30749922,0.76872064,0.00000000
-5.21360680,1.40540932,0.10553345,0.00000000,0.40672328,0.31849784,0.76708286,0.00000000
-5.20760380,1.41465474,0.11154101,0.00000000,0.41491506,0.32874538,0.76151514,0.00000000
-5.20160080,1.41782385,0.11737294,0.00000000,0.42141192,0.33812093,0.75210160,0.00000000
-5.19559780,1.41496115,0.12295822,0.00000000,0.42616370,0.34651018,0.73901827,0.00000000
-5.18959480,1.40622664,0.12822338,0.00000000,0.42914941,0.35380648,0.72252610,0.00000000
-5.18359180,1.39188604,0.13309373,0.00000000,0.43037574,0.35991201,0.70296154,0.00000000
-5.17758879,1.37229870,0.13749491,0.00000000,0.42987488,0.36473914,0.68072499,0.00000000
-5.17158579,1.34790371,0.14135463,0.00000000,0.42770217,0.36821189,0.65626766,0.00000000
-5.16558279,1.31920489,0.14460459,0.00000000,0.42393339,0.37026763,0.63007737,0.00000000
-5.15957979,1.28675522,0.14718247,0.00000000,0.41866199,0.37085872,0.60266369,0.00000000
-5.15357679,1.25114120,0.14903396,0.00000000,0.41199631,0.36995428,0.57454316,0.00000000
-5.14757379,1.21296781,0.15011476,0.00000000,0.40405687,0.36754181,0.54622493,0.00000000
-5.14157079,1.17284429,0.15039240,0.00000000,0.39497380,0.36362865,0.51819742,0.00000000
-5.13556778,1.13137121,0.14984778,0.00000000,0.38488438,0.35824315,0.49091628,0.00000000
-5.12956478,1.08912904,0.14847647,0.00000000,0.37393076,0.35143538,0.46479415,0.00000000
-5.12356178,1.04666828,0.14628947,0.00000000,0.36225783,0.34327737,0.44019224,0.00000000
-5.11755878,1.00450132,0.14331367,0.00000000,0.35001120,0.33386282,0.41741412,0.00000000
-5.11155578,0.96309605,0.13959169,0.00000000,0.33733529,0.32330606,0.39670156,0.00000000
-5.10555278,0.92287106,0.13518130,0.00000000,0.32437150,0.31174054,0.37823262,0.00000000
-5.09954977,0.88419246,0.13015436,0.00000000,0.31125652,0.29931664,0.36212173,0.00000000
-5.09354677,0.84737226,0.12459531,0.00000000,0.29812069,0.28619897,0.34842163,0.00000000
-5.08754377,0.81266812,0.11859935,0.00000000,0.28508653,0.27256332,0.33712712,0.00000000
-5.08154077,0.78028439,0.11227032,0.00000000,0.27226747,0.25859331,0.32818012,0.00000000
-5.07553777,0.75037443,0.10571846,0.00000000,0.25976673,0.24447690,0.32147601,0.00000000
-5.06953477,0.72304395,0.09905806,0.00000000,0.24767658,0.23040303,0.31687077,0.00000000
-5.06353177,0.69835532,0.09240520,0.00000000,0.23607786,0.21655840,0.31418873,0.00000000
-5.05752876,0.67633276,0.08587566,0.00000000,0.22503988,0.20312466,0.31323053,0.00000000
-5.05152576,0.65696804,0.07958302,0.00000000,0.21462071,0.19027602,0.31378109,0.00000000
-5.04552276,0.64022671,0.07363704,0.00000000,0.20486785,0.17817748,0.31561725,0.00000000
-5.03951976,0.62605445,0.06814246,0.00000000,0.19581927,0.16698361,0.31851479,0.00000000
-5.03351676,0.61438339,0.06319804,0.00000000,0.18750465,0.15683790,0.32225470,0.00000000
-5.02751376,0.60513811,0.05889601,0.00000000,0.17994696,0.14787270,0.32662846,0.00000000
-5.02151076,0.59824103,0.05532183,0.00000000,0.17316408,0.14020961,0.33144216,0.00000000
-5.01550775,0.59361696,0.05255414,0.00000000,0.16717041,0.13396015,0.33651953,0.00000000
-5.00950475,0.59119667,0.05066493,0.00000000,0.16197844,0.12922674,0.34170364,0.00000000
-5.00350175,0.59091922,0.04971986,0.00000000,0.15760006,0.12610364,0.34685758,0.00000000
-4.99749875,0.59273307,0.04977849,0.00000000,0.15404753,0.12467786,0.35186395,0.00000000
-4.99149575,0.59659593,0.05089457,0.00000000,0.15133412,0.12502979,0.35662355,0.00000000
-4.98549275,0.60247337,0.05311614,0.00000000,0.14947429,0.12723351,0.36105332,0.00000000
-4.97948974,0.61033642,0.05648542,0.00000000,0.14848339,0.13135667,0.36508384,0.00000000
-4.97348674,0.62015834,0.06103859,0.00000000,0.14837692,0.13745985,0.36865654,0.00000000
-4.96748374,0.63191087,0.06680513,0.00000000,0.14916946,0.14559544,0.37172104,0.00000000
-4.96148074,0.64556007,0.07380714,0.00000000,0.15087316,0.15580604,0.37423270,0.00000000
-4.95547774,0.66106239,0.08205823,0.00000000,0.15349608,0.16812242,0.37615058,0.00000000
-4.94947474,0.67836096,0.09156238,0.00000000,0.15704039,0.18256118,0.37743619,0.00000000
-4.94347174,0.69738247,0.10231260,0.00000000,0.16150055,0.19912215,0.37805277,0.00000000
-4.93746873,0.71803494,0.11428950,0.00000000,0.16686161,0.21778581,0.37796548,0.00000000
-4.93146573,0.74020635,0.12746000,0.00000000,0.17309773,0.23851067,0.37714230,0.00000000
-4.92546273,0.76376436,0.14177601,0.00000000,0.18017109,0.26123090,0.37555559,0.00000000
-4.91945973,0.78855696,0.15717337,0.00000000,0.18803107,0.28585435,0.37318422,0.00000000
-4.91345673,0.81441415,0.17357104,0.00000000,0.19661401,0.31226093,0.37001604,0.00000000
-4.90745373,0.84115035,0.19087057,0.00000000,0.20584345,0.34030164,0.36605054,0.00000000
-4.90145073,0.86856746,0.20895596,0.00000000,0.21563073,0.36979816,0.36130146,0.00000000
-4.89544772,0.89645829,0.22769392,0.00000000,0.22587623,0.40054311,0.35579921,0.00000000
-4.88944472,0.92461025,0.24693453,0.00000000,0.23647090,0.43230104,0.34959275,0.00000000
-4.88344172,0.95280897,0.26651238,0.00000000,0.24729820,0.46481003,0.34275103,0.00000000
-4.87743872,0.98084170,0.28624804,0.00000000,0.25823631,0.49778403,0.33536361,0.00000000
-4.87143572,1.00850040,0.30594998,0.00000000,0.26916051,0.53091570,0.32754062,0.00000000
-4.86543272,1.03558440,0.32541688,0.00000000,0.27994570,0.56387995,0.31941182,0.00000000
-4.85942971,1.06190259,0.34444018,0.00000000,0.29046890,0.59633794,0.31112503,0.00000000
-4.85342671,1.08727507,0.36280700,0.00000000,0.30061169,0.62794146,0.30284375,0.00000000
-4.84742371,1.11153451,0.38030326,0.00000000,0.31026259,0.65833791,0.29474419,0.00000000
-4.84142071,1.13452716,0.39671706,0.00000000,0.31931911,0.68717542,0.28701188,0.00000000
-4.83541771,1.15611361,0.41184208,0.00000000,0.32768969,0.71410846,0.27983782,0.00000000
-4.82941471,1.17616955,0.42548124,0.00000000,0.33529536,0.73880353,0.27341445,0.00000000
-4.82341171,1.19458654,0.43745028,0.00000000,0.34207102,0.76094511,0.26793153,0.00000000
-4.81740870,1.21127288,0.44758137,0.00000000,0.34796655,0.78024166,0.26357195,0.00000000
-4.81140570,1.22615466,0.45572664,0.00000000,0.35294756,0.79643154,0.26050777,0.00000000
-4.80540270,1.23917694,0.46176148,0.00000000,0.35699583,0.80928885,0.25889632,0.00000000
-4.79939970,1.25030512,0.46558764,0.00000000,0.36010954,0.81862887,0.25887671,0.00000000
-4.79339670,1.25952619,0.46713597,0.00000000,0.36230314,0.82431304,0.26056654,0.00000000
-4.78739370,1.26685002,0.46636862,0.00000000,0.36360700,0.82625328,0.26405903,0.00000000
-4.78139070,1.27231031,0.46328079,0.00000000,0.36406686,0.82441540,0.26942060,0.00000000
-4.77538769,1.27596512,0.45790176,0.00000000,0.36374287,0.81882146,0.27668885,0.00000000
-4.76938469,1.27789680,0.45029520,0.00000000,0.36270861,0.80955086,0.28587105,0.00000000
-4.76338169,1.27821131,0.44055866,0.00000000,0.36104969,0.79674013,0.29694317,0.00000000
-4.75737869,1.27703662,0.42882227,0.00000000,0.35886229,0.78058113,0.30984954,0.00000000
-4.75137569,1.27452038,0.41524650,0.00000000,0.35625140,0.76131781,0.32450307,0.00000000
-4.74537269,1.27082678,0.40001919,0.00000000,0.35332898,0.73924145,0.34078621,0.00000000
-4.73936968,1.26613261,0.38335171,0.00000000,0.35021189,0.71468453,0.35855256,0.00000000
-4.73336668,1.26062289,0.36547456,0.00000000,0.34701979,0.68801331,0.37762920,0.00000000
-4.72736368,1.25448599,0.34663233,0.00000000,0.34387286,0.65961948,0.39781978,0.00000000
-4.72136068,1.24790866,0.32707839,0.00000000,0.34088958,0.62991104,0.41890814,0.00000000
-4.71535768,1.24107104,0.30706925,0.00000000,0.33818437,0.59930282,0.44066264,0.00000000
-4.70935468,1.23414208,0.28685905,0.00000000,0.33586535,0.56820696,0.46284082,0.00000000
-4.70335168,1.22727527,0.26669415,0.00000000,0.33403210,0.53702365,0.48519451,0.00000000
-4.69734867,1.22060520,0.24680813,0.00000000,0.33277350,0.50613261,0.50747501,0.00000000
-4.69134567,1.21424476,0.22741731,0.00000000,0.33216576,0.47588543,0.52943822,0.00000000
-4.68534267,1.20828322,0.20871693,0.00000000,0.33227051,0.44659915,0.55084962,0.00000000
-4.67933967,1.20278515,0.19087819,0.00000000,0.33313319,0.41855122,0.57148870,0.00000000
-4.67333667,1.19779010,0.17404607,0.00000000,0.33478162,0.39197595,0.59115291,0.00000000
-4.66733367,1.19331308,0.15833805,0.00000000,0.33722484,0.36706255,0.60966078,0.00000000
-4.66133067,1.18934557,0.14384370,0.00000000,0.34045240,0.34395457,0.62685425,0.00000000
-4.65532766,1.18585712,0.13062512,0.00000000,0.34443392,0.32275086,0.64259999,0.00000000
-4.64932466,1.18279724,0.11871809,0.00000000,0.34911912,0.30350775,0.65678997,0.00000000
-4.64332166,1.18009762,0.10813387,0.00000000,0.35443841,0.28624221,0.66934102,0.00000000
-4.63731866,1.17767454,0.09886153,0.00000000,0.36030390,0.27093593,0.68019370,0.00000000
-4.63131566,1.17543127,0.09087063,0.00000000,0.36661101,0.25753986,0.68931053,0.00000000
-4.62531266,1.17326072,0.08411420,0.00000000,0.37324065,0.24597922,0.69667377,0.00000000
-4.61930965,1.17104789,0.07853177,0.00000000,0.38006185,0.23615843,0.70228282,0.00000000
-4.61330665,1.16867254,0.07405245,0.00000000,0.38693500,0.22796609,0.70615166,0.00000000
-4.60730365,1.16601169,0.07059788,0.00000000,0.39371537,0.22127957,0.70830620,0.00000000
-4.60130065,1.16294228,0.06808498,0.00000000,0.40025702,0.21596921,0.70878190,0.00000000
-4.59529765,1.15934370,0.06642845,0.00000000,0.40641691,0.21190207,0.70762171,0.00000000
-4.58929465,1.15510037,0.06554298,0.00000000,0.41205904,0.20894504,0.70487430,0.00000000
-4.58329165,1.15010426,0.06534511,0.00000000,0.41705845,0.20696744,0.70059280,0.00000000
-4.57728864,1.14425729,0.06575480,0.00000000,0.42130507,0.20584307,0.69483385,0.00000000
-4.57128564,1.13747369,0.06669666,0.00000000,0.42470704,0.20545175,0.68765708,0.00000000
-4.56528264,1.12968210,0.06810091,0.00000000,0.42719360,0.20568046,0.67912484,0.00000000
-4.55927964,1.12082747,0.06990406,0.00000000,0.42871729,0.20642414,0.66930222,0.00000000
-4.55327664,1.11087272,0.07204940,0.00000000,0.42925536,0.20758620,0.65825720,0.00000000
-4.54727364,1.09980003,0.07448727,0.00000000,0.42881053,0.20907884,0.64606086,0.00000000
-4.54127064,1.08761184,0.07717518,0.00000000,0.42741077,0.21082331,0.63278761,0.00000000
-4.53526763,1.07433141,0.08007777,0.00000000,0.42510844,0.21275002,0.61851547,0.00000000
-4.52926463,1.06000299,0.08316666,0.00000000,0.42197857,0.21479859,0.60332610,0.00000000
-4.52326163,1.04469157,0.08642015,0.00000000,0.41811650,0.21691794,0.58730492,0.00000000
-4.51725863,1.02848208,0.08982279,0.00000000,0.41363486,0.21906622,0.57054098,0.00000000
-4.51125563,1.01147817,0.09336481,0.00000000,0.40866006,0.22121064,0.55312680,0.00000000
-4.50525263,0.99380038,0.09704134,0.00000000,0.40332838,0.22332725,0.53515801,0.00000000
-4.49924962,0.97558378,0.10085155,0.00000000,0.39778171,0.22540039,0.51673299,0.00000000
-4.49324662,0.95697497,0.10479746,0.00000000,0.39216311,0.22742197,0.49795227,0.00000000
-4.48724362,0.93812846,0.10888270,0.00000000,0.38661227,0.22939045,0.47891788,0.00000000
-4.48124062,0.91920252,0.11311101,0.00000000,0.38126097,0.23130949,0.45973257,0.00000000
-4.47523762,0.90035440,0.11748466,0.00000000,0.37622874,0.23318632,0.44049885,0.00000000
-4.46923462,0.88173524,0.12200273,0.00000000,0.37161874,0.23502984,0.42131796,0.00000000
-4.46323162,0.86348453,0.12665941,0.00000000,0.36751400,0.23684848,0.40228864,0.00000000
-4.45722861,0.84572473,0.13144236,0.00000000,0.36397423,0.23864800,0.38350588,0.00000000
-4.45122561,0.82855587,0.13633130,0.00000000,0.36103328,0.24042928,0.36505956,0.00000000
-4.44522261,0.81205084,0.14129676,0.00000000,0.35869743,0.24218630,0.34703303,0.00000000
-4.43921961,0.79625143,0.14629932,0.00000000,0.35694454,0.24390436,0.32950184,0.00000000
-4.43321661,0.78116556,0.15128936,0.00000000,0.35572432,0.24555890,0.31253252,0.00000000
-4.42721361,0.76676604,0.15620727,0.00000000,0.35495975,0.24711484,0.29618164,0.00000000
-4.42121061,0.75299105,0.16098445,0.00000000,0.35454961,0.24852668,0.28049514,0.00000000
-4.41520760,0.73974671,0.16554487,0.00000000,0.35437233,0.24973949,0.26550807,0.00000000
-4.40920460,0.72691154,0.16980740,0.00000000,0.35429097,0.25069070,0.25124485,0.00000000
-4.40320160,0.71434316,0.17368867,0.00000000,0.35415918,0.25131282,0.23771994,0.00000000
-4.39719860,0.70188683,0.17710654,0.00000000,0.35382827,0.25153694,0.22493915,0.00000000
-4.39119560,0.68938572,0.17998406,0.00000000,0.35315474,0.25129695,0.21290140,0.00000000
-4.38519260,0.67669244,0.18225360,0.00000000,0.35200847,0.25053426,0.20160099,0.00000000
-4.37918959,0.66368144,0.18386118,0.00000000,0.35028086,0.24920299,0.19103026,0.00000000
-4.37318659,0.65026171,0.18477072,0.00000000,0.34789287,0.24727511,0.18118249,0.00000000
-4.36718359,0.63638919,0.18496804,0.00000000,0.34480253,0.24474565,0.17205503,0.00000000
-4.36118059,0.62207821,0.18446438,0.00000000,0.34101150,0.24163740,0.16365232,0.00000000
-4.35517759,0.60741148,0.18329932,0.00000000,0.33657055,0.23800512,0.15598882,0.00000000
-4.34917459,0.59254804,0.18154299,0.00000000,0.33158351,0.23393889,0.14909156,0.00000000
-4.34317159,0.57772872,0.17929728,0.00000000,0.32620960,0.22956653,0.14300219,0.00000000
-4.33716858,0.56327859,0.17669619,0.00000000,0.32066388,0.22505477,0.13777840,0.00000000
-4.33116558,0.54960648,0.17390507,0.00000000,0.31521577,0.22060927,0.13349461,0.00000000
-4.32516258,0.53720097,0.17111884,0.00000000,0.31018560,0.21647331,0.13024177,0.00000000
-4.31915958,0.52662322,0.16855916,0.00000000,0.30593915,0.21292504,0.12812624,0.00000000
-4.31315658,0.51849641,0.16647060,0.00000000,0.30288035,0.21027347,0.12726779,0.00000000
-4.30715358,0.51349214,0.16511583,0.00000000,0.30144215,0.20885304,0.12779660,0.00000000
