energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-2.96848424,9.12424061,0.00255999,4.33401737,0.33171799,0.23896045,0.03429151,0.72950333,6.90064466,3.21111391
-2.96248124,8.83380713,0.00255953,4.18519323,0.32959223,0.23816059,0.03341590,0.72805314,6.58628303,3.11024605
-2.95647824,8.52058545,0.00254903,4.02507432,0.32692951,0.23670772,0.03241014,0.72373492,6.26283560,3.00076935
-2.95047524,8.18870056,0.00252935,3.85561877,0.32384194,0.23464686,0.03129369,0.71676691,5.93384771,2.88420250
-2.94447224,7.84242888,0.00250154,3.67884881,0.32044356,0.23204481,0.03008740,0.70741721,5.60269564,2.76213227
-2.93846923,7.48611316,0.00246684,3.49681527,0.31684692,0.22898790,0.02881292,0.69599387,5.27254281,2.63617940
-2.93246623,7.12407762,0.00242657,3.31156285,0.31315963,0.22557901,0.02749201,0.68283370,4.94630549,2.50796443
-2.92646323,6.76054547,0.00238214,3.12509674,0.30948116,0.22193373,0.02614587,0.66829025,4.62662753,2.37907410
-2.92046023,6.39956068,0.00233491,2.93935132,0.30589996,0.21817611,0.02479455,0.65272159,4.31586335,2.25102959
-2.91445723,6.04491643,0.00228622,2.75616155,0.30249113,0.21443398,0.02345642,0.63647852,4.01606840,2.12525717
-2.90845423,5.70009201,0.00223727,2.57723764,0.29931466,0.21083419,0.02214772,0.61989371,3.72899640,2.00306243
-2.90245123,5.36820024,0.00218911,2.40414364,0.29641449,0.20749799,0.02088220,0.60327240,3.45610241,1.88560867
-2.89644822,5.05194680,0.00214258,2.23828034,0.29381831,0.20453672,0.01967089,0.58688501,3.19855111,1.77390023
-2.89044522,4.75360262,0.00209832,2.08087276,0.29153832,0.20204803,0.01852201,0.57096199,2.95722943,1.66877096
-2.88444222,4.47498977,0.00205670,1.93296239,0.28957269,0.20011285,0.01744095,0.55569108,2.73276298,1.57087837
-2.87843922,4.21748100,0.00201785,1.79540417,0.28790795,0.19879310,0.01643040,0.54121705,2.52553552,1.48070317
-2.87243622,3.98201207,0.00198169,1.66886780,0.28652191,0.19813036,0.01549056,0.52764368,2.33571082,1.39855407
-2.86643322,3.76910584,0.00194789,1.55384313,0.28538718,0.19814544,0.01461942,0.51503784,2.16325623,1.32457734
-2.86043022,3.57890620,0.00191597,1.45064884,0.28447488,0.19883881,0.01381316,0.50343516,2.00796728,1.25877038
-2.85442721,3.41121987,0.00188530,1.35944386,0.28375853,0.20019188,0.01306652,0.49284700,1.86949256,1.20099860
-2.84842421,3.26556338,0.00185515,1.28024054,0.28321774,0.20216897,0.01237321,0.48326800,1.74735814,1.15101443
-2.84242121,3.14121300,0.00182474,1.21291895,0.28284146,0.20471977,0.01172640,0.47468386,1.64099105,1.10847765
-2.83641821,3.03725473,0.00179333,1.15724141,0.28263074,0.20778226,0.01111906,0.46707868,1.54974082,1.07297594
-2.83041521,2.95263234,0.00176018,1.11286664,0.28260062,0.21128575,0.01054435,0.46044156,1.47289898,1.04404473
-2.82441221,2.88619126,0.00172468,1.07936301,0.28278121,0.21515403,0.00999593,0.45477193,1.40971574,1.02118558
-2.81840920,2.83671686,0.00168635,1.05622038,0.28321772,0.21930830,0.00946824,0.45008350,1.35941386,1.00388235
-2.81240620,2.80296610,0.00164488,1.04286060,0.28396962,0.22366995,0.00895667,0.44640648,1.32119948,0.99161491
-2.80640320,2.78369205,0.00160012,1.03864649,0.28510877,0.22816288,0.00845765,0.44378822,1.29427000,0.98386988
-2.80040020,2.77766136,0.00155213,1.04288954,0.28671684,0.23271544,0.00796874,0.44229228,1.27781936,0.98014857
-2.79439720,2.78366530,0.00150117,1.05485660,0.28888201,0.23726197,0.00748862,0.44199597,1.27104093,0.97997224
-2.78839420,2.80052529,0.00144765,1.07377616,0.29169528,0.24174384,0.00701696,0.44298693,1.27312876,0.98288490
-2.78239120,2.82709412,0.00139218,1.09884433,0.29524645,0.24611013,0.00655438,0.44535868,1.28327747,0.98845419
-2.77638819,2.86225449,0.00133548,1.12923137,0.29962020,0.25031798,0.00610224,0.44920582,1.30068160,0.99627084
-2.77038519,2.90491613,0.00127838,1.16408882,0.30489232,0.25433269,0.00566250,0.45461901,1.32453493,1.00594722
-2.76438219,2.95401293,0.00122177,1.20255770,0.31112635,0.25812764,0.00523748,0.46168017,1.35403017,1.01711552
-2.75837919,3.00850132,0.00116657,1.24377795,0.31837085,0.26168418,0.00482974,0.47045816,1.38835959,1.02942605
-2.75237619,3.06736068,0.00111369,1.28689893,0.32665734,0.26499146,0.00444186,0.48100512,1.42671679,1.04254608
-2.74637319,3.12959635,0.00106395,1.33109105,0.33599905,0.26804635,0.00407625,0.49335378,1.46829979,1.05615936
-2.74037019,3.19424545,0.00101813,1.37555803,0.34639049,0.27085338,0.00373507,0.50751559,1.51231539,1.06996662
-2.73436718,3.26038528,0.00097685,1.41954951,0.35780780,0.27342477,0.00342004,0.52347999,1.55798481,1.08368699
-2.72836418,3.32714389,0.00094059,1.46237334,0.37020989,0.27578057,0.00313243,0.54121447,1.60455029,1.09706021
-2.72236118,3.39371198,0.00090968,1.50340710,0.38354017,0.27794872,0.00287295,0.56066555,1.65128239,1.10984959
-2.71635818,3.45935530,0.00088424,1.54210814,0.39772876,0.27996509,0.00264173,0.58176035,1.69748761,1.12184528
-2.71035518,3.52342642,0.00086424,1.57802174,0.41269516,0.28187341,0.00243836,0.60440866,1.74251600,1.13286765
-2.70435218,3.58537502,0.00084947,1.61078679,0.42835093,0.28372492,0.00226188,0.62850527,1.78576827,1.14277051
-2.69834917,3.64475559,0.00083952,1.64013859,0.44460250,0.28557776,0.00211085,0.65393230,1.82670221,1.15144369
-2.69234617,3.70123178,0.00083387,1.66590873,0.46135375,0.28749605,0.00198342,0.68056135,1.86483795,1.15881494
-2.68634317,3.75457683,0.00083186,1.68802175,0.47850828,0.28954847,0.00187739,0.70825531,1.89976196,1.16485074
-2.68034017,3.80466975,0.00083273,1.70648879,0.49597127,0.29180650,0.00179033,0.73686961,1.93112949,1.16955603
-2.67433717,3.85148699,0.00083566,1.72139832,0.51365073,0.29434218,0.00171963,0.76625282,1.95866545,1.17297266
-2.66833417,3.89509000,0.00083978,1.73290451,0.53145822,0.29722555,0.00166263,0.79624657,1.98216363,1.17517672
-2.66233117,3.93560890,0.00084423,1.74121347,0.54930889,0.30052177,0.00161670,0.82668473,2.00148437,1.17627467
-2.65632816,3.97322315,0.00084819,1.74656815,0.56712096,0.30428808,0.00157932,0.85739199,2.01655073,1.17639860
-2.65032516,4.00814000,0.00085089,1.74923243,0.58481462,0.30857063,0.00154814,0.88818189,2.02734334,1.17570070
-2.64432216,4.04057178,0.00085167,1.74947515,0.60231055,0.31340152,0.00152106,0.91885453,2.03389422,1.17434722
-2.63831916,4.07071329,0.00084996,1.74755468,0.61952815,0.31879607,0.00149628,0.94919427,2.03627979,1.17251220
-2.63231616,4.09872050,0.00084534,1.74370491,0.63638365,0.32475050,0.00147235,0.97896751,2.03461334,1.17037136
-2.62631316,4.12469176,0.00083752,1.73812308,0.65278834,0.33124034,0.00144815,1.00792113,2.02903741,1.16809616
-2.62031016,4.14865267,0.00082637,1.73096015,0.66864710,0.33821950,0.00142295,1.03578170,2.01971635,1.16584858
-2.61430715,4.17054570,0.00081191,1.72231405,0.68385741,0.34562034,0.00139639,1.06225582,2.00682940,1.16377671
-2.60830415,4.19022517,0.00079432,1.71222624,0.69830906,0.35335468,0.00136844,1.08703200,1.99056459,1.16201116
-2.60230115,4.20745828,0.00077389,1.70068170,0.71188463,0.36131585,0.00133943,1.10978398,1.97111377,1.16066275
-2.59629815,4.22193219,0.00075104,1.68761225,0.72446092,0.36938173,0.00130997,1.13017591,1.94866893,1.15982113
-2.59029515,4.23326708,0.00072630,1.67290329,0.73591123,0.37741883,0.00128092,1.14786914,1.92341989,1.15955455
-2.58429215,4.24103459,0.00070026,1.65640328,0.74610856,0.38528703,0.00125336,1.16253071,1.89555337,1.15991062
-2.57828914,4.24478063,0.00067358,1.63793580,0.75492950,0.39284509,0.00122851,1.17384309,1.86525342,1.16091772
-2.57228614,4.24405154,0.00064692,1.61731323,0.76225872,0.39995647,0.00120770,1.18151497,1.83270283,1.16258719
-2.56628314,4.23842178,0.00062096,1.59435157,0.76799372,0.40649526,0.00119232,1.18529252,1.79808541,1.16491564
-2.56028014,4.22752180,0.00059635,1.56888541,0.77204962,0.41235202,0.00118374,1.18497067,1.76158863,1.16788747
-2.55427714,4.21106409,0.00057370,1.54078222,0.77436359,0.41743906,0.00118328,1.18040372,1.72340628,1.17147706
-2.54827414,4.18886591,0.00055353,1.50995516,0.77489871,0.42169495,0.00119217,1.17151475,1.68374065,1.17565063
-2.54227114,4.16086707,0.00053630,1.47637372,0.77364686,0.42508801,0.00121149,1.15830320,1.64280395,1.18036738
-2.53626813,4.12714159,0.00052236,1.44007142,0.77063052,0.42761855,0.00124215,1.14085021,1.60081853,1.18557997
-2.53026513,4.08790241,0.00051195,1.40115020,0.76590316,0.42931966,0.00128484,1.11932118,1.55801577,1.19123424
-2.52426213,4.04349861,0.00050521,1.35978131,0.75954822,0.43025648,0.00134002,1.09396549,1.51463340,1.19726816
-2.51825913,3.99440543,0.00050215,1.31620246,0.75167675,0.43052397,0.00140792,1.06511313,1.47091147,1.20361028
-2.51225613,3.94120745,0.00050269,1.27071160,0.74242370,0.43024325,0.00148850,1.03316836,1.42708702,1.21017779
-2.50625313,3.88457609,0.00050664,1.22365761,0.73194305,0.42955662,0.00158143,0.99860066,1.38338782,1.21687448
-2.50025013,3.82524275,0.00051370,1.17542848,0.72040219,0.42862152,0.00168613,0.96193335,1.34002558,1.22358902
-2.49424712,3.76396924,0.00052350,1.12643770,0.70797577,0.42760381,0.00180177,0.92373036,1.29718914,1.23019358
-2.48824412,3.70151743,0.00053562,1.07710967,0.69483937,0.42667053,0.00192725,0.88458167,1.25503819,1.23654351
-2.48224112,3.63861984,0.00054954,1.02786493,0.68116346,0.42598267,0.00206124,0.84508822,1.21369801,1.24247786
-2.47623812,3.57595298,0.00056475,0.97910609,0.66710790,0.42568828,0.00220220,0.80584677,1.17325573,1.24782135
-2.47023512,3.51411492,0.00058069,0.93120513,0.65281727,0.42591622,0.00234838,0.76743534,1.13375841,1.25238743
-2.46423212,3.45360827,0.00059680,0.88449275,0.63841739,0.42677092,0.00249790,0.73039980,1.09521326,1.25598286
-2.45822911,3.39482930,0.00061253,0.83925023,0.62401296,0.42832843,0.00264875,0.69524199,1.05758999,1.25841323
-2.45222611,3.33806349,0.00062734,0.79570405,0.60968657,0.43063387,0.00279882,0.66240965,1.02082529,1.25948954
-2.44622311,3.28348737,0.00064074,0.75402338,0.59549889,0.43370045,0.00294598,0.63228843,0.98482909,1.25903530
-2.44022011,3.23117605,0.00065229,0.71432046,0.58149000,0.43751007,0.00308809,0.60519595,0.94949242,1.25689386
-2.43421711,3.18111545,0.00066158,0.67665335,0.56768166,0.44201534,0.00322307,0.58137788,0.91469610,1.25293543
-2.42821411,3.13321804,0.00066828,0.64103102,0.55408015,0.44714292,0.00334895,0.56100595,0.88031997,1.24706354
-2.42221111,3.08734057,0.00067211,0.60741993,0.54067959,0.45279795,0.00346391,0.54417767,0.84625199,1.23922023
-2.41620810,3.04330247,0.00067289,0.57575183,0.52746538,0.45886919,0.00356633,0.53091751,0.81239650,1.22938988
-2.41020510,3.00090326,0.00067047,0.54593208,0.51441740,0.46523455,0.00365484,0.52117934,0.77868142,1.21760114
-2.40420210,2.95993796,0.00066481,0.51784797,0.50151299,0.47176670,0.00372835,0.51484989,0.74506368,1.20392688
-2.39819910,2.92020922,0.00065589,0.49137655,0.48872923,0.47833832,0.00378612,0.51175314,0.71153282,1.18848209
-2.39219610,2.88153561,0.00064381,0.46639169,0.47604478,0.48482671,0.00382773,0.51165527,0.67811243,1.17141965
-2.38619310,2.84375574,0.00062868,0.44276989,0.46344090,0.49111755,0.00385313,0.51427044,0.64485957,1.15292419
-2.38019010,2.80672800,0.00061070,0.42039490,0.45090197,0.49710741,0.00386265,0.51926701,0.61186209,1.13320432
-2.37418709,2.77032661,0.00059010,0.39916083,0.43841536,0.50270520,0.00385694,0.52627438,0.57923432,1.11248354
-2.36818409,2.73443431,0.00056715,0.37897408,0.42597093,0.50783226,0.00383703,0.53489042,0.54711130,1.09099039
-2.36218109,2.69893286,0.00054215,0.35975396,0.41356032,0.51242137,0.00380422,0.54468942,0.51564204,1.06894819
-2.35617809,2.66369235,0.00051544,0.34143232,0.40117601,0.51641475,0.00376009,0.55523059,0.48498215,1.04656509
-2.35017509,2.62856044,0.00048736,0.32395247,0.38881058,0.51976135,0.00370640,0.56606704,0.45528650,1.02402479
-2.34417209,2.59335279,0.00045826,0.30726745,0.37645605,0.52241367,0.00364505,0.57675506,0.42670203,1.00147860
-2.33816908,2.55784564,0.00042850,0.29133810,0.36410356,0.52432455,0.00357802,0.58686356,0.39936141,0.97903915
-2.33216608,2.52177156,0.00039843,0.27613105,0.35174338,0.52544416,0.00350727,0.59598349,0.37337755,0.95677617
-2.32616308,2.48481885,0.00036838,0.26161681,0.33936532,0.52571765,0.00343470,0.60373689,0.34883943,0.93471462
-2.32016008,2.44663507,0.00033865,0.24776807,0.32695939,0.52508357,0.00336204,0.60978521,0.32580923,0.91283513
-2.31415708,2.40683469,0.00030955,0.23455848,0.31451684,0.52347344,0.00329084,0.61383679,0.30432084,0.89107701
-2.30815408,2.36501070,0.00028132,0.22196165,0.30203124,0.52081247,0.00322236,0.61565301,0.28437973,0.86934339
-2.30215108,2.32074943,0.00025419,0.20995067,0.28949977,0.51702152,0.00315760,0.61505282,0.26596411,0.84750841
-2.29614807,2.27364805,0.00022835,0.19849793,0.27692434,0.51202020,0.00309719,0.61191572,0.24902711,0.82542607
-2.29014507,2.22333358,0.00020397,0.18757523,0.26431260,0.50573095,0.00304145,0.60618266,0.23349988,0.80294013
-2.28414207,2.16948243,0.00018117,0.17715412,0.25167868,0.49808381,0.00299035,0.59785517,0.21929534,0.77989476
-2.27813907,2.11183929,0.00016003,0.16720640,0.23904357,0.48902164,0.00294356,0.58699258,0.20631235,0.75614513
-2.27213607,2.05023427,0.00014061,0.15770469,0.22643518,0.47850542,0.00290044,0.57370753,0.19444008,0.73156765
-2.26613307,1.98459738,0.00012294,0.14862295,0.21388800,0.46651917,0.00286013,0.55816006,0.18356239,0.70606909
-2.26013007,1.91496941,0.00010704,0.13993703,0.20144233,0.45307426,0.00282157,0.54055045,0.17356199,0.67959442
-2.25412706,1.84150875,0.00009288,0.13162504,0.18914329,0.43821279,0.00278359,0.52111132,0.16432430,0.65213267
-2.24812406,1.76449369,0.00008045,0.12366775,0.17703956,0.42200973,0.00274495,0.50009926,0.15574084,0.62372095
-2.24212106,1.68432017,0.00006971,0.11604872,0.16518192,0.40457369,0.00270441,0.47778634,0.14771214,0.59444618
-2.23611806,1.60149512,0.00006061,0.10875446,0.15362178,0.38604630,0.00266083,0.45445203,0.14015000,0.56444469
-2.23011506,1.51662579,0.00005313,0.10177440,0.14240969,0.36660008,0.00261317,0.43037556,0.13297926,0.53389976
-2.22411206,1.43040562,0.00004722,0.09510087,0.13159402,0.34643510,0.00256061,0.40582928,0.12613890,0.50303737
-2.21810905,1.34359749,0.00004287,0.08872893,0.12121971,0.32577441,0.00250254,0.38107288,0.11958267,0.47212028
-2.21210605,1.25701498,0.00004007,0.08265627,0.11132734,0.30485859,0.00243862,0.35634893,0.11327913,0.44144099
-2.20610305,1.17150261,0.00003882,0.07688296,0.10195244,0.28393975,0.00236881,0.33187938,0.10721130,0.41131381
-2.20010005,1.08791587,0.00003916,0.07141126,0.09312497,0.26327506,0.00229333,0.30786337,0.10137585,0.38206653
-2.19409705,1.00710169,0.00004114,0.06624539,0.08486917,0.24312040,0.00221273,0.28447594,0.09578193,0.35403188
-2.18809405,0.92988003,0.00004482,0.06139124,0.07720356,0.22372411,0.00212780,0.26186774,0.09044975,0.32753928
-2.18209105,0.85702708,0.00005031,0.05685609,0.07014112,0.20532132,0.00203959,0.24016540,0.08540890,0.30290700
-2.17608804,0.78926034,0.00005771,0.05264826,0.06368961,0.18812882,0.00194936,0.21947256,0.08069640,0.28043496
-2.17008504,0.72722576,0.00006715,0.04877673,0.05785198,0.17234077,0.00185852,0.19987124,0.07635474,0.26039825
-2.16408204,0.67148701,0.00007877,0.04525070,0.05262676,0.15812520,0.00176859,0.18142344,0.07242969,0.24304149
-2.15807904,0.62251672,0.00009270,0.04207910,0.04800852,0.14562136,0.00168118,0.16417291,0.06896817,0.22857394
-2.15207604,0.58068959,0.00010909,0.03927003,0.04398817,0.13493786,0.00159786,0.14814681,0.06601597,0.21716532
-2.14607304,0.54627705,0.00012806,0.03683018,0.04055324,0.12615156,0.00152016,0.13335742,0.06361562,0.20894231
-2.14007004,0.51944343,0.00014972,0.03476425,0.03768806,0.11930705,0.00144952,0.11980355,0.06180429,0.20398563
-2.13406703,0.50024313,0.00017416,0.03307425,0.03537382,0.11441673,0.00138720,0.10747194,0.06061179,0.20232760
-2.12806403,0.48861906,0.00020140,0.03175895,0.03358852,0.11146126,0.00133427,0.09633842,0.06005874,0.20395021
-2.12206103,0.48440185,0.00023145,0.03081329,0.03230692,0.11039039,0.00129155,0.08636895,0.06015497,0.20878358
-2.11605803,0.48731030,0.00026422,0.03022784,0.03150039,0.11112413,0.00125960,0.07752058,0.06089820,0.21670510
-2.11005503,0.49695282,0.00029958,0.02998843,0.03113676,0.11355406,0.00123870,0.06974231,0.06227298,0.22753896
-2.10405203,0.51283031,0.00033733,0.03007584,0.03118022,0.11754506,0.00122880,0.06297595,0.06425003,0.24105668
-2.09804902,0.53434069,0.00037717,0.03046568,0.03159126,0.12293722,0.00122957,0.05715696,0.06678599,0.25697830
-2.09204602,0.56078527,0.00041874,0.03112838,0.03232672,0.12954811,0.00124039,0.05221539,0.06982357,0.27497486
-2.08604302,0.59137741,0.00046160,0.03202946,0.03333998,0.13717541,0.00126033,0.04807677,0.07329217,0.29467198
-2.08004002,0.62525355,0.00050521,0.03312990,0.03458131,0.14560002,0.00128823,0.04466321,0.07710901,0.31565489
-2.07403702,0.66148679,0.00054901,0.03438675,0.03599835,0.15458952,0.00132271,0.04189443,0.08118065,0.33747487
-2.06803402,0.69910311,0.00059234,0.03575392,0.03753678,0.16390226,0.00136220,0.03968896,0.08540500,0.35965714
-2.06203102,0.73709993,0.00063454,0.03718309,0.03914118,0.17329176,0.00140498,0.03796533,0.08967370,0.38171025
-2.05602801,0.77446681,0.00067489,0.03862482,0.04075597,0.18251163,0.00144927,0.03664326,0.09387483,0.40313651
-2.05002501,0.81020775,0.00071269,0.04002972,0.04232651,0.19132074,0.00149326,0.03564492,0.09789587,0.42344350
-2.04402201,0.84336454,0.00074727,0.04134970,0.04380025,0.19948857,0.00153512,0.03489607,0.10162674,0.44215619
-2.03801901,0.87304012,0.00077797,0.04253916,0.04512792,0.20680064,0.00157316,0.03432716,0.10496299,0.45882916
-2.03201601,0.89842145,0.00080423,0.04355629,0.04626470,0.21306367,0.00160577,0.03387430,0.10780877,0.47305863
-2.02601301,0.91880062,0.00082554,0.04436412,0.04717124,0.21811048,0.00163153,0.03348010,0.11007964,0.48449361
-2.02001001,0.93359347,0.00084154,0.04493153,0.04781470,0.22180418,0.00164923,0.03309438,0.11170507,0.49284585
-2.01400700,0.94235483,0.00085196,0.04523408,0.04816949,0.22404166,0.00165793,0.03267463,0.11263045,0.49789793
-2.00800400,0.94478969,0.00085669,0.04525454,0.04821780,0.22475615,0.00165693,0.03218630,0.11281861,0.49950936
-2.00200100,0.94075959,0.00085576,0.04498330,0.04794999,0.22391863,0.00164584,0.03160289,0.11225073,0.49762006
-1.99599800,0.93028417,0.00084935,0.04441844,0.04736462,0.22153818,0.00162456,0.03090581,0.11092661,0.49225134
-1.98999500,0.91353745,0.00083782,0.04356553,0.04646825,0.21766104,0.00159328,0.03008409,0.10886432,0.48350406
-1.98399200,0.89083927,0.00082168,0.04243730,0.04527499,0.21236864,0.00155245,0.02913383,0.10609922,0.47155427
-1.97798899,0.86264210,0.00080157,0.04105289,0.04380576,0.20577445,0.00150281,0.02805756,0.10268241,0.45664632
-1.97198599,0.82951385,0.00077831,0.03943711,0.04208748,0.19802003,0.00144528,0.02686345,0.09867867,0.43908390
-1.96598299,0.79211759,0.00075280,0.03761937,0.04015189,0.18927022,0.00138100,0.02556439,0.09416408,0.41921938
-1.95997999,0.75118891,0.00072610,0.03563259,0.03803445,0.17970790,0.00131123,0.02417708,0.08922327,0.39744189
-1.95397699,0.70751212,0.00069933,0.03351208,0.03577307,0.16952837,0.00123736,0.02272102,0.08394655,0.37416480
-1.94797399,0.66189611,0.00067369,0.03129428,0.03340685,0.15893377,0.00116084,0.02121756,0.07842710,0.34981297
-1.94197099,0.61515108,0.00065044,0.02901569,0.03097486,0.14812763,0.00108312,0.01968898,0.07275811,0.32481047
-1.93596798,0.56806686,0.00063088,0.02671179,0.02851506,0.13730978,0.00100566,0.01815766,0.06703023,0.29956912
-1.92996498,0.52139370,0.00061630,0.02441613,0.02606322,0.12667184,0.00092984,0.01664530,0.06132935,0.27447829
-1.92396198,0.47582603,0.00060800,0.02215949,0.02365217,0.11639353,0.00085697,0.01517236,0.05573466,0.24989637
-1.91795898,0.43198975,0.00060724,0.01996937,0.02131110,0.10663960,0.00078826,0.01375751,0.05031722,0.22614397
-1.91195598,0.39043313,0.00061522,0.01786945,0.01906510,0.09755781,0.00072477,0.01241730,0.04513900,0.20349912
-1.90595298,0.35162148,0.00063307,0.01587947,0.01693489,0.08927768,0.00066743,0.01116593,0.04025237,0.18219440
-1.89994997,0.31593540,0.00066182,0.01401507,0.01493674,0.08191019,0.00061703,0.01001520,0.03570007,0.16241591
-1.89394697,0.28367235,0.00070238,0.01228793,0.01308255,0.07554824,0.00057420,0.00897449,0.03151561,0.14430406
-1.88794397,0.25505123,0.00075552,0.01070606,0.01138012,0.07026791,0.00053942,0.00805097,0.02772404,0.12795577
-1.88194097,0.23021941,0.00082184,0.00927408,0.00983347,0.06613032,0.00051304,0.00724977,0.02434311,0.11342805
-1.87593797,0.20926179,0.00090176,0.00799378,0.00844332,0.06318411,0.00049527,0.00657438,0.02138468,0.10074244
-1.86993497,0.19221139,0.00099551,0.00686459,0.00720765,0.06146828,0.00048621,0.00602698,0.01885632,0.08989028
-1.86393197,0.17906089,0.00110309,0.00588419,0.00612224,0.06101544,0.00048585,0.00560887,0.01676310,0.08083830
-1.85792896,0.16977479,0.00122427,0.00504910,0.00518131,0.06185533,0.00049410,0.00532095,0.01510949,0.07353445
-1.85192596,0.16430158,0.00135860,0.00435531,0.00437809,0.06401835,0.00051080,0.00516420,0.01390121,0.06791368
-1.84592296,0.16258574,0.00150538,0.00379879,0.00370538,0.06753927,0.00053576,0.00514016,0.01314717,0.06390345
-1.83991996,0.16457911,0.00166370,0.00337609,0.00315616,0.07246078,0.00056873,0.00525140,0.01286125,0.06142886
-1.83391696,0.17025140,0.00183241,0.00308482,0.00272404,0.07883690,0.00060946,0.00550202,0.01306404,0.06041724
-1.82791396,0.17959949,0.00201019,0.00292407,0.00240374,0.08673610,0.00065772,0.00589809,0.01378434,0.06080221
-1.82191096,0.19265538,0.00219553,0.00289478,0.00219148,0.09624392,0.00071329,0.00644807,0.01506048,0.06252694
-1.81590795,0.20949253,0.00238680,0.00300007,0.00208536,0.10746515,0.00077599,0.00716321,0.01694138,0.06554677
-1.80990495,0.23023025,0.00258229,0.00324540,0.00208563,0.12052513,0.00084571,0.00805790,0.01948727,0.06983103
-1.80390195,0.25503605,0.00278021,0.00363877,0.00219492,0.13557021,0.00092239,0.00914995,0.02277001,0.07536411
-1.79789895,0.28412563,0.00297880,0.00419075,0.00241848,0.15276716,0.00100605,0.01046085,0.02687297,0.08214565
-1.79189595,0.31776031,0.00317631,0.00491443,0.00276428,0.17230130,0.00109678,0.01201591,0.03189043,0.09019000
-1.78589295,0.35624175,0.00337109,0.00582534,0.00324307,0.19437322,0.00119475,0.01384433,0.03792637,0.09952481
-1.77988994,0.39990382,0.00356162,0.00694119,0.00386842,0.21919414,0.00130020,0.01597919,0.04509263,0.11018886
-1.77388694,0.44910156,0.00374649,0.00828160,0.00465668,0.24697957,0.00141343,0.01845729,0.05350643,0.12222909
-1.76788394,0.50419724,0.00392448,0.00986767,0.00562681,0.27794154,0.00153476,0.02131895,0.06328723,0.13569693
-1.76188094,0.56554388,0.00409452,0.01172148,0.00680022,0.31227938,0.00166454,0.02460758,0.07455281,0.15064397
-1.75587794,0.63346629,0.00425573,0.01386554,0.00820042,0.35016922,0.00180310,0.02836917,0.08741479,0.16711717
-1.74987494,0.70824036,0.00440735,0.01632210,0.00985269,0.39175254,0.00195070,0.03265163,0.10197356,0.18515360
-1.74387194,0.79007116,0.00454877,0.01911244,0.01178355,0.43712415,0.00210756,0.03750399,0.11831274,0.20477504
-1.73786893,0.87907060,0.00467946,0.02225606,0.01402019,0.48632001,0.00227372,0.04297545,0.13649328,0.22598256
-1.73186593,0.97523568,0.00479894,0.02576994,0.01658972,0.53930558,0.00244911,0.04911427,0.15654756,0.24875137
-1.72586293,1.07842844,0.00490676,0.02966767,0.01951845,0.59596513,0.00263346,0.05596656,0.17847355,0.27302616
-1.71985993,1.18835849,0.00500245,0.03395868,0.02283092,0.65609289,0.00282627,0.06357495,0.20222939,0.29871722
-1.71385693,1.30456951,0.00508550,0.03864754,0.02654901,0.71938646,0.00302682,0.07197713,0.22772867,0.32569758
-1.70785393,1.42643061,0.00515530,0.04373325,0.03069085,0.78544322,0.00323417,0.08120433,0.25483669,0.35380144
-1.70185093,1.55313345,0.00521119,0.04920875,0.03526984,0.85376027,0.00344715,0.09127975,0.28336802,0.38282402
-1.69584792,1.68369606,0.00525240,0.05506050,0.04029355,0.92373823,0.00366436,0.10221692,0.31308563,0.41252314
-1.68984492,1.81697362,0.00527813,0.06126828,0.04576277,0.99468926,0.00388427,0.11401816,0.34370172,0.44262236
-1.68384192,1.95167660,0.00528750,0.06780509,0.05167055,1.06584924,0.00410518,0.12667302,0.37488061,0.47281602
-1.67783892,2.08639599,0.00527967,0.07463737,0.05800142,1.13639417,0.00432537,0.14015685,0.40624351,0.50277582
-1.67183592,2.21963519,0.00525383,0.08172530,0.06473081,1.20546021,0.00454309,0.15442952,0.43737541,0.53215894
-1.66583292,2.34984777,0.00520930,0.08902343,0.07182458,1.27216703,0.00475671,0.16943444,0.46783379,0.56061751
-1.65982991,2.47547985,0.00514553,0.09648140,0.07923897,1.33564357,0.00496472,0.18509772,0.49715913,0.58780901
-1.65382691,2.59501576,0.00506225,0.10404491,0.08692068,1.39505534,0.00516589,0.20132792,0.52488667,0.61340725
-1.64782391,2.70702523,0.00495943,0.11165685,0.09480743,1.44963228,0.00535927,0.21801602,0.55055931,0.63711367
-1.64182091,2.81021053,0.00483739,0.11925851,0.10282882,1.49869592,0.00554433,0.23503604,0.57374098,0.65866834
-1.63581791,2.90345144,0.00469681,0.12679101,0.11090748,1.54168490,0.00572095,0.25224624,0.59403003,0.67786035
-1.62981491,2.98584660,0.00453874,0.13419668,0.11896076,1.57817766,0.00588950,0.26949090,0.61107213,0.69453711
-1.62381191,3.05674941,0.00436461,0.14142061,0.12690261,1.60791134,0.00605083,0.28660275,0.62457213,0.70861227
-1.61780890,3.11579728,0.00417623,0.14841211,0.13464589,1.63079619,0.00620629,0.30340623,0.63430439,0.72007190
-1.61180590,3.16293300,0.00397574,0.15512623,0.14210492,1.64692471,0.00635774,0.31972124,0.64012114,0.72897867
-1.60580290,3.19841775,0.00376560,0.16152523,0.14919826,1.65657543,0.00650746,0.33536761,0.64195849,0.73547404
