energy_ev,total_up,Os_p_up,Os_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.86193097,3.84420384,1.27531864,1.88269783,0.00699658,1.13919202,0.01746419,0.82222683
-5.85592796,3.75640411,1.23706363,1.84421723,0.00680627,1.11334051,0.01713350,0.79885740
-5.84992496,3.66345765,1.19766963,1.80317592,0.00659084,1.08601088,0.01671545,0.77453190
-5.84392196,3.56567038,1.15721179,1.75966258,0.00635238,1.05717917,0.01621892,0.74942365
-5.83791896,3.46356611,1.11586299,1.71386840,0.00609361,1.02690105,0.01565431,0.72374124
-5.83191596,3.35784550,1.07387762,1.66606887,0.00581780,0.99530188,0.01503310,0.69771793
-5.82591296,3.24934132,1.03157373,1.61660363,0.00552860,0.96256491,0.01436744,0.67160096
-5.81990995,3.13897239,0.98931441,1.56585549,0.00522995,0.92891802,0.01366979,0.64564123
-5.81390695,3.02769865,0.94748946,1.51422969,0.00492587,0.89462002,0.01295243,0.62008396
-5.80790395,2.91647945,0.90649811,1.46213448,0.00462039,0.85994698,0.01222718,0.59516070
-5.80190095,2.80623684,0.86673379,1.40996372,0.00431737,0.82517932,0.01150497,0.57108301
-5.79589795,2.69782533,0.82857116,1.35808237,0.00402045,0.79059015,0.01079563,0.54803805
-5.78989495,2.59200897,0.79235602,1.30681522,0.00373291,0.75643540,0.01010765,0.52618609
-5.78389195,2.48944651,0.75839820,1.25643933,0.00345768,0.72294599,0.00944803,0.50565990
-5.77788894,2.39068428,0.72696736,1.20718013,0.00319726,0.69032224,0.00882220,0.48656594
-5.77188594,2.29615681,0.69829157,1.15921118,0.00295374,0.65873072,0.00823403,0.46898702
-5.76588294,2.20619409,0.67255830,1.11265721,0.00272878,0.62830324,0.00768585,0.45298611
-5.75987994,2.12103448,0.64991733,1.06760003,0.00252369,0.59913805,0.00717856,0.43861098
-5.75387694,2.04084178,0.63048507,1.02408677,0.00233947,0.57130276,0.00671183,0.42589922
-5.74787394,1.96572514,0.61434966,0.98213960,0.00217686,0.54483879,0.00628423,0.41488317
-5.74187094,1.89575987,0.60157630,0.94176639,0.00203640,0.51976675,0.00589344,0.40559447
-5.73586793,1.83100784,0.59221227,0.90297142,0.00191855,0.49609247,0.00553653,0.39806774
-5.72986493,1.77153595,0.58629105,0.86576545,0.00182370,0.47381322,0.00521010,0.39234324
-5.72386193,1.71743135,0.58383533,0.83017466,0.00175229,0.45292362,0.00491056,0.38846815
-5.71785893,1.66881254,0.58485867,0.79624764,0.00170483,0.43342102,0.00463427,0.38649644
-5.71185593,1.62583573,0.58936557,0.76406035,0.00168194,0.41531001,0.00437774,0.38648731
-5.70585293,1.58869608,0.59735018,0.73371861,0.00168439,0.39860590,0.00413774,0.38850220
-5.69984992,1.55762412,0.60879384,0.70535814,0.00171312,0.38333710,0.00391142,0.39260062
-5.69384692,1.53287762,0.62366166,0.67914221,0.00176922,0.36954641,0.00369639,0.39883501
-5.68784392,1.51472975,0.64189873,0.65525719,0.00185392,0.35729114,0.00349073,0.40724507
-5.68184092,1.50345457,0.66342633,0.63390623,0.00196855,0.34664255,0.00329305,0.41785176
-5.67583792,1.49931094,0.68813873,0.61530177,0.00211451,0.33768438,0.00310240,0.43065159
-5.66983492,1.50252624,0.71590091,0.59965720,0.00229322,0.33051102,0.00291833,0.44561148
-5.66383192,1.51328103,0.74654789,0.58717828,0.00250603,0.32522534,0.00274076,0.46266459
-5.65782891,1.53169580,0.77988563,0.57805499,0.00275418,0.32193649,0.00256996,0.48170759
-5.65182591,1.55782091,0.81569393,0.57245411,0.00303876,0.32075769,0.00240648,0.50259946
-5.64582291,1.59163022,0.85373118,0.57051302,0.00336057,0.32180427,0.00225108,0.52516207
-5.63981991,1.63301894,0.89374088,0.57233514,0.00372014,0.32519186,0.00210468,0.54918272
-5.63381691,1.68180571,0.93545950,0.57798688,0.00411761,0.33103477,0.00196827,0.57441830
-5.62781391,1.73773859,0.97862522,0.58749650,0.00455271,0.33944449,0.00184290,0.60060130
-5.62181091,1.80050439,1.02298701,0.60085449,0.00502470,0.35052807,0.00172963,0.62744699
-5.61580790,1.86974047,1.06831326,0.61801543,0.00553233,0.36438640,0.00162948,0.65466175
-5.60980490,1.94504787,1.11439925,0.63890089,0.00607383,0.38111200,0.00154343,0.68195190
-5.60380190,2.02600468,1.16107296,0.66340313,0.00664683,0.40078633,0.00147238,0.70903261
-5.59779890,2.11217836,1.20819835,0.69138903,0.00724842,0.42347636,0.00141717,0.73563649
-5.59179590,2.20313590,1.25567591,0.72270392,0.00787506,0.44923047,0.00137853,0.76152123
-5.58579290,2.29845101,1.30344009,0.75717492,0.00852266,0.47807353,0.00135714,0.78647605
-5.57978989,2.39770747,1.35145364,0.79461348,0.00918653,0.51000133,0.00135355,0.81032645
-5.57378689,2.50049849,1.39969905,0.83481688,0.00986143,0.54497459,0.00136821,0.83293715
-5.56778389,2.60642213,1.44816749,0.87756863,0.01054161,0.58291277,0.00140146,0.85421313
-5.56178089,2.71507309,1.49684601,0.92263796,0.01122086,0.62368799,0.00145352,0.87409865
-5.55577789,2.82603192,1.54570378,0.96977832,0.01189256,0.66711967,0.00152444,0.89257458
-5.54977489,2.93885265,1.59467842,1.01872551,0.01254977,0.71297015,0.00161414,0.90965424
-5.54377189,3.05305036,1.64366336,1.06919568,0.01318539,0.76094190,0.00172234,0.92537810
-5.53776888,3.16809018,1.69249752,1.12088377,0.01379222,0.81067676,0.00184856,0.93980787
-5.53176588,3.28337930,1.74095793,1.17346284,0.01436314,0.86175751,0.00199212,0.95302044
-5.52576288,3.39826350,1.78875648,1.22658487,0.01489129,0.91371222,0.00215211,0.96510219
-5.51975988,3.51202936,1.83554111,1.27988338,0.01537024,0.96602134,0.00232740,0.97614409
-5.51375688,3.62391296,1.88090184,1.33297821,0.01579419,1.01812773,0.00251663,0.98623806
-5.50775388,3.73311546,1.92438167,1.38548253,0.01615816,1.06944934,0.00271827,0.99547477
-5.50175088,3.83882537,1.96549194,1.43701209,0.01645818,1.11939418,0.00293058,1.00394306
-5.49574787,3.94024665,2.00373145,1.48719637,0.01669149,1.16737716,0.00315170,1.01173105
-5.48974487,4.03663144,2.03860851,1.53569127,0.01685665,1.21283805,0.00337968,1.01892859
-5.48374187,4.12731535,2.06966447,1.58219244,0.01695371,1.25525973,0.00361254,1.02563089
-5.47773887,4.21175331,2.09649753,1.62644867,0.01698424,1.29418590,0.00384830,1.03194284
-5.47173587,4.28955310,2.11878522,1.66827424,0.01695141,1.32923730,0.00408510,1.03798338
-5.46573287,4.36050424,2.13630417,1.70755922,0.01685988,1.36012552,0.00432122,1.04388945
-5.45972986,4.42459951,2.14894565,1.74427695,0.01671577,1.38666355,0.00455516,1.04981882
-5.45372686,4.48204686,2.15672584,1.77848761,0.01652649,1.40877245,0.00478568,1.05595125
-5.44772386,4.53326992,2.15978984,1.81033739,0.01630049,1.42648347,0.00501187,1.06248748
-5.44172086,4.57889610,2.15840898,1.84005274,0.01604703,1.43993555,0.00523311,1.06964577
-5.43571786,4.61973169,2.15297121,1.86792964,0.01577583,1.44936786,0.00544917,1.07765574
-5.42971486,4.65672466,2.14396489,1.89431806,0.01549675,1.45510790,0.00566012,1.08674973
-5.42371186,4.69091636,2.13195672,1.91960220,0.01521940,1.45755544,0.00586635,1.09715168
-5.41770885,4.72338441,2.11756486,1.94417728,0.01495282,1.45716310,0.00606851,1.10906431
-5.41170585,4.75517966,2.10142877,1.96842429,0.01470504,1.45441449,0.00626743,1.12265507
-5.40570285,4.78726068,2.08417723,1.99268378,0.01448286,1.44980113,0.00646406,1.13804179
-5.39969985,4.82042976,2.06639660,2.01723055,0.01429151,1.44379905,0.00665938,1.15527899
-5.39369685,4.85527423,2.04860097,2.04225058,0.01413447,1.43684670,0.00685431,1.17434576
-5.38769385,4.89211716,2.03120613,2.06782191,0.01401333,1.42932494,0.00704962,1.19513634
-5.38169085,4.93098074,2.01450876,2.09390073,0.01392776,1.42154051,0.00724585,1.21745414
-5.37568784,4.97156527,1.99867223,2.12031391,0.01387549,1.41371365,0.00744325,1.24101003
-5.36968484,5.01324578,1.98371998,2.14675863,0.01385251,1.40597063,0.00764171,1.26542536
-5.36368184,5.05508723,1.96953674,2.17280957,0.01385320,1.39834155,0.00784080,1.29024009
-5.35767884,5.09587824,1.95587787,2.19793363,0.01387064,1.39076350,0.00803970,1.31492575
-5.35167584,5.13418227,1.94238616,2.22151152,0.01389697,1.38308880,0.00823730,1.33890323
-5.34567284,5.16840383,1.92861532,2.24286547,0.01392374,1.37509798,0.00843223,1.36156446
-5.33966983,5.19686676,1.91405887,2.26129155,0.01394232,1.36651652,0.00862297,1.38229726
-5.33366683,5.21790049,1.89818278,2.27609515,0.01394437,1.35703465,0.00880798,1.40051216
-5.32766383,5.22992991,1.88046024,2.28662766,0.01392221,1.34632880,0.00898579,1.41566989
-5.32166083,5.23156397,1.86040651,2.29232246,0.01386923,1.33408378,0.00915522,1.42730829
-5.31565783,5.22167851,1.83761203,2.29272818,0.01378025,1.32001424,0.00931547,1.43506697
-5.30965483,5.19948851,1.81177207,2.28753766,0.01365175,1.30388447,0.00946630,1.43870879
-5.30365183,5.16460616,1.78271124,2.27661065,0.01348219,1.28552525,0.00960812,1.43813656
-5.29764882,5.11708129,1.75040178,2.25998927,0.01327203,1.26484718,0.00974212,1.43340435
-5.29164582,5.05742204,1.71497444,2.23790522,0.01302389,1.24184955,0.00987035,1.42472249
-5.28564282,4.98659439,1.67672179,2.21077817,0.01274245,1.21662458,0.00999570,1.41245595
-5.27963982,4.90600060,1.63609340,2.17920544,0.01243438,1.18935672,0.01012190,1.39711599
-5.27363682,4.81743705,1.59368364,2.14394335,0.01210811,1.16031730,0.01025347,1.37934541
-5.26763382,4.72303388,1.55021226,2.10588096,0.01177361,1.12985472,0.01039555,1.35989781
-5.26163082,4.62517871,1.50649919,2.06600753,0.01144206,1.09838079,0.01055380,1.33961190
-5.25562781,4.52642826,1.46343432,2.02537509,0.01112548,1.06635417,0.01073413,1.31938168
-5.24962481,4.42941163,1.42194401,1.98505784,0.01083633,1.03426140,0.01094248,1.30012402
-5.24362181,4.33672967,1.38295564,1.94611021,0.01058709,1.00259687,0.01118458,1.28274465
-5.23761881,4.25085476,1.34736180,1.90952542,0.01038984,0.97184247,0.01146562,1.26810429
-5.23161581,4.17403523,1.31598564,1.87619635,0.01025584,0.94244787,0.01178997,1.25698599
-5.22561281,4.10820844,1.28954872,1.84688035,0.01019512,0.91481253,0.01216095,1.25006522
-5.21960980,4.05492605,1.26864267,1.82216954,0.01021610,0.88926996,0.01258055,1.24788367
-5.21360680,4.01529412,1.25370566,1.80246772,0.01032529,0.86607506,0.01304921,1.25082779
-5.20760380,3.98993057,1.24500454,1.78797475,0.01052699,0.84539491,0.01356567,1.25911297
-5.20160080,3.97894108,1.24262316,1.77867907,0.01082309,0.82730340,0.01412686,1.27277365
-5.19559780,3.98191416,1.24645728,1.77435838,0.01121289,0.81177977,0.01472783,1.29165977
-5.18959480,3.99793533,1.25621603,1.77458848,0.01169306,0.79871101,0.01536181,1.31543969
-5.18359180,4.02561920,1.27142982,1.77875972,0.01225765,0.78789794,0.01602026,1.34360911
-5.17758879,4.06315814,1.29146428,1.78610019,0.01289813,0.77906458,0.01669306,1.37550585
-5.17158579,4.10838513,1.31553957,1.79570472,0.01360363,0.77187028,0.01736869,1.41032961
-5.16558279,4.15884822,1.34275440,1.80656841,0.01436112,0.76592410,0.01803457,1.44716620
-5.15957979,4.21189356,1.37211378,1.81762314,0.01515581,0.76080075,0.01867732,1.48501502
-5.15357679,4.26475367,1.40255939,1.82777581,0.01597149,0.75605727,0.01928320,1.52281907
-5.14757379,4.31463770,1.43300175,1.83594647,0.01679103,0.75124999,0.01983844,1.55949619
-5.14157079,4.35882037,1.46235275,1.84110525,0.01759686,0.74595083,0.02032965,1.59397068
-5.13556778,4.39472637,1.48955765,1.84230640,0.01837152,0.73976249,0.02074427,1.62520405
-5.12956478,4.42000748,1.51362550,1.83871834,0.01909818,0.73233186,0.02107090,1.65222415
-5.12356178,4.43260987,1.53365679,1.82964887,0.01976118,0.72336127,0.02129967,1.67415148
-5.11755878,4.43082966,1.54886767,1.81456450,0.02034658,0.71261716,0.02142255,1.69022232
-5.11155578,4.41335516,1.55860997,1.79310365,0.02084253,0.69993601,0.02143357,1.69980760
-5.10555278,4.37929490,1.56238628,1.76508337,0.02123971,0.68522735,0.02132906,1.70242745
-5.09954977,4.32819114,1.55985995,1.73049966,0.02153159,0.66847398,0.02110770,1.69776078
-5.09354677,4.26001892,1.55085968,1.68952169,0.02171463,0.64972935,0.02077059,1.68565004
-5.08754377,4.17517152,1.53537862,1.64248048,0.02178836,0.62911262,0.02032120,1.66610096
-5.08154077,4.07443333,1.51356838,1.58985270,0.02175532,0.60680140,0.01976525,1.63927760
-5.07553777,3.95894188,1.48572818,1.53224055,0.02162088,0.58302290,0.01911054,1.60549305
-5.06953477,3.83014076,1.45228971,1.47034866,0.02139302,0.55804362,0.01836666,1.56519615
-5.06353177,3.68972568,1.41379841,1.40495905,0.02108192,0.53215834,0.01754476,1.51895494
-5.05752876,3.53958588,1.37089201,1.33690518,0.02069955,0.50567870,0.01665714,1.46743747
-5.05152576,3.38174321,1.32427711,1.26704624,0.02025912,0.47892188,0.01571695,1.41139067
-5.04552276,3.21829117,1.27470489,1.19624240,0.01977457,0.45219988,0.01473779,1.35161816
-5.03951976,3.05133605,1.22294677,1.12533207,0.01926005,0.42580969,0.01373335,1.28895768
-5.03351676,2.88294211,1.16977098,1.05511176,0.01872932,0.40002472,0.01271704,1.22425901
-5.02751376,2.71508254,1.11592090,0.98631908,0.01819537,0.37508768,0.01170172,1.15836305
-5.02151076,2.54959746,1.06209588,0.91961932,0.01766992,0.35120524,0.01069935,1.09208272
-5.01550775,2.38816018,1.00893515,0.85559583,0.01716313,0.32854427,0.00972082,1.02618625
-5.00950475,2.23225206,0.95700540,0.79474414,0.01668337,0.30723004,0.00877572,0.96138330
-5.00350175,2.08314651,0.90679202,0.73746980,0.01623712,0.28734594,0.00787222,0.89831423
-4.99749875,1.94190185,0.85869446,0.68408968,0.01582889,0.26893495,0.00701702,0.83754261
-4.99149575,1.80936250,0.81302531,0.63483633,0.01546137,0.25200240,0.00621531,0.77955118
-4.98549275,1.68616776,0.77001304,0.58986480,0.01513558,0.23651993,0.00547081,0.72474088
-4.97948974,1.57276705,0.72980785,0.54926162,0.01485114,0.22243041,0.00478583,0.67343292
-4.97348674,1.46944020,0.69249017,0.51305503,0.01460657,0.20965339,0.00416136,0.62587339
-4.96748374,1.37632141,0.65808109,0.48122597,0.01439966,0.19809097,0.00359726,0.58223995
-4.96148074,1.29342525,0.62655400,0.45371931,0.01422779,0.18763372,0.00309235,0.54265014
-4.95547774,1.22067316,0.59784678,0.43045441,0.01408834,0.17816630,0.00264461,0.50717055
-4.94947474,1.15791896,0.57187370,0.41133487,0.01397894,0.16957280,0.00225133,0.47582644
-4.94347174,1.10497205,0.54853645,0.39625671,0.01389779,0.16174126,0.00190930,0.44861107
-4.93746873,1.06161715,0.52773372,0.38511483,0.01384379,0.15456752,0.00161492,0.42549439
-4.93146573,1.02762981,0.50936882,0.37780750,0.01381673,0.14795813,0.00136440,0.40643042
-4.92546273,1.00278705,0.49335514,0.37423870,0.01381723,0.14183234,0.00115386,0.39136319
-4.91945973,0.98687299,0.47961920,0.37431853,0.01384675,0.13612317,0.00097944,0.38023085
-4.91345673,0.97967965,0.46810142,0.37796165,0.01390743,0.13077753,0.00083740,0.37296791
-4.90745373,0.98100317,0.45875462,0.38508421,0.01400188,0.12575566,0.00072420,0.36950571
-4.90145073,0.99063633,0.45154069,0.39559957,0.01413293,0.12102983,0.00063655,0.36977100
-4.89544772,1.00835830,0.44642579,0.40941318,0.01430331,0.11658261,0.00057148,0.37368324
-4.88944472,1.03392253,0.44337452,0.42641733,0.01451538,0.11240475,0.00052634,0.38115063
-4.88344172,1.06704427,0.44234368,0.44648599,0.01477078,0.10849297,0.00049887,0.39206541
-4.87743872,1.10738860,0.44327603,0.46947050,0.01507018,0.10484768,0.00048716,0.40629895
-4.87143572,1.15456037,0.44609470,0.49519634,0.01541302,0.10147095,0.00048971,0.42369684
-4.86543272,1.20809689,0.45069861,0.52346149,0.01579737,0.09836472,0.00050543,0.44407465
-4.85942971,1.26746426,0.45695928,0.55403653,0.01621976,0.09552939,0.00053361,0.46721462
-4.85342671,1.33205780,0.46471936,0.58666678,0.01667525,0.09296286,0.00057395,0.49286362
-4.84742371,1.40120705,0.47379283,0.62107628,0.01715743,0.09066005,0.00062659,0.52073264
-4.84142071,1.47418511,0.48396718,0.65697372,0.01765856,0.08861281,0.00069202,0.55049802
-4.83541771,1.55022222,0.49500721,0.69405997,0.01816984,0.08681036,0.00077117,0.58180431
-4.82941471,1.62852282,0.50666042,0.73203687,0.01868169,0.08523997,0.00086534,0.61426896
-4.82341171,1.70828554,0.51866359,0.77061682,0.01918406,0.08388790,0.00097620,0.64748847
-4.81740870,1.78872481,0.53075028,0.80953274,0.01966681,0.08274060,0.00110577,0.68104596
-4.81140570,1.86909334,0.54265881,0.84854770,0.02012014,0.08178579,0.00125634,0.71451974
-4.80540270,1.94870397,0.55414035,0.88746377,0.02053491,0.08101366,0.00143048,0.74749263
-4.79939970,2.02694994,0.56496657,0.92612949,0.02090303,0.08041782,0.00163094,0.77956161
-4.79339670,2.10332241,0.57493674,0.96444550,0.02121778,0.07999603,0.00186056,0.81034742
-4.78739370,2.17742421,0.58388374,1.00236782,0.02147404,0.07975069,0.00212221,0.83950376
-4.78139070,2.24897923,0.59167875,1.03990865,0.02166845,0.07968903,0.00241863,0.86672562
-4.77538769,2.31783663,0.59823454,1.07713430,0.02179957,0.07982288,0.00275237,0.89175660
-4.76938469,2.38396978,0.60350722,1.11416044,0.02186782,0.08016829,0.00312560,0.91439476
-4.76338169,2.44746986,0.60749631,1.15114452,0.02187546,0.08074466,0.00354003,0.93449695
-4.75737869,2.50853422,0.61024335,1.18827582,0.02182642,0.08157385,0.00399674,0.95198137
-4.75137569,2.56745018,0.61182905,1.22576336,0.02172607,0.08267894,0.00449606,0.96682832
-4.74537269,2.62457473,0.61236917,1.26382220,0.02158097,0.08408301,0.00503748,0.97907919
-4.73936968,2.68031126,0.61200933,1.30265875,0.02139851,0.08580781,0.00561953,0.98883365
-4.73336668,2.73508408,0.61091899,1.34245556,0.02118659,0.08787248,0.00623970,0.99624524
-4.72736368,2.78931207,0.60928486,1.38335651,0.02095326,0.09029236,0.00689443,1.00151543
-4.72136068,2.84338228,0.60730394,1.42545286,0.02070636,0.09307798,0.00757911,1.00488643
-4.71535768,2.89762495,0.60517642,1.46877090,0.02045325,0.09623414,0.00828807,1.00663290
-4.70935468,2.95229062,0.60309874,1.51326172,0.02020049,0.09975923,0.00901470,1.00705282
-4.70335168,3.00753044,0.60125687,1.55879372,0.01995364,0.10364480,0.00975154,1.00645784
-4.69734867,3.06338039,0.59982014,1.60514812,0.01971712,0.10787529,0.01049042,1.00516317
-4.69134567,3.11974998,0.59893560,1.65201778,0.01949411,0.11242793,0.01122265,1.00347754
-4.68534267,3.17641581,0.59872314,1.69900946,0.01928653,0.11727284,0.01193923,1.00169322
-4.67933967,3.23302024,0.59927143,1.74564959,0.01909511,0.12237332,0.01263106,1.00007657
-4.67333667,3.28907514,0.60063480,1.79139323,0.01891948,0.12768619,0.01328914,0.99885921
-4.66733367,3.34397059,0.60283096,1.83563614,0.01875831,0.13316230,0.01390485,0.99823012
-4.66133067,3.39698822,0.60583989,1.87772947,0.01860953,0.13874709,0.01447011,0.99832904
-4.65532766,3.44731874,0.60960365,1.91699662,0.01847055,0.14438127,0.01497758,0.99924108
-4.64932466,3.49408315,0.61402729,1.95275179,0.01833844,0.15000155,0.01542087,1.00099322
-4.64332166,3.53635692,0.61898085,1.98431945,0.01821014,0.15554148,0.01579460,1.00355239
-4.63731866,3.57319657,0.62430242,2.01105432,0.01808271,0.16093243,0.01609453,1.00682576
-4.63131566,3.60366780,0.62980217,2.03236108,0.01795344,0.16610457,0.01631764,1.01066300
-4.62531266,3.62687455,0.63526742,2.04771327,0.01781995,0.17098813,0.01646208,1.01486079
-4.61930965,3.64198800,0.64046853,2.05667079,0.01768035,0.17551464,0.01652720,1.01916937
-4.61330665,3.64827495,0.64516559,2.05889534,0.01753318,0.17961844,0.01651349,1.02330123
-4.60730365,3.64512460,0.64911566,2.05416358,0.01737744,0.18323819,0.01642248,1.02694149
-4.60130065,3.63207301,0.65208040,2.04237737,0.01721256,0.18631853,0.01625665,1.02975989
-4.59529765,3.60882445,0.65383392,2.02357078,0.01703827,0.18881176,0.01601936,1.03142378
-4.58929465,3.57526887,0.65417040,1.99791376,0.01685453,0.19067952,0.01571466,1.03161181
-4.58329165,3.53149470,0.65291148,1.96571210,0.01666140,0.19189436,0.01534723,1.03002755
-4.57728864,3.47779644,0.64991283,1.92740372,0.01645893,0.19244113,0.01492224,1.02641267
-4.57128564,3.41467638,0.64506981,1.88355118,0.01624708,0.19231814,0.01444525,1.02055882
-4.56528264,3.34284006,0.63832198,1.83483061,0.01602560,0.19153794,0.01392211,1.01231779
-4.55927964,3.26318523,0.62965596,1.78201711,0.01579399,0.19012766,0.01335888,1.00160933
-4.55327664,3.17678413,0.61910685,1.72596701,0.01555147,0.18812890,0.01276173,0.98842608
-4.54727364,3.08485948,0.60675780,1.66759726,0.01529703,0.18559705,0.01213689,0.97283553
-4.54127064,2.98875435,0.59273776,1.60786256,0.01502939,0.18260001,0.01149059,0.95497849
-4.53526763,2.88989682,0.57721754,1.54773069,0.01474716,0.17921641,0.01082898,0.93506434
-4.52926463,2.78976032,0.56040418,1.48815679,0.01444886,0.17553323,0.01015808,0.91336304
-4.52326163,2.68982088,0.54253398,1.43005727,0.01413307,0.17164310,0.00948374,0.89019433
-4.51725863,2.59151276,0.52386424,1.37428427,0.01379855,0.16764107,0.00881157,0.86591457
-4.51125563,2.49618411,0.50466433,1.32160147,0.01344433,0.16362130,0.00814688,0.84090181
-4.50525263,2.40505436,0.48520620,1.27266199,0.01306982,0.15967358,0.00749465,0.81553995
-4.49924962,2.31917518,0.46575497,1.22798951,0.01267492,0.15587997,0.00685944,0.79020267
-4.49324662,2.23939666,0.44655981,1.18796314,0.01226003,0.15231161,0.00624539,0.76523799
-4.48724362,2.16634025,0.42784570,1.15280676,0.01182614,0.14902600,0.00565612,0.74095421
-4.48124062,2.10037991,0.40980624,1.12258349,0.01137477,0.14606472,0.00509474,0.71760805
-4.47523762,2.04163235,0.39259801,1.09719556,0.01090801,0.14345186,0.00456380,0.69539539
-4.46923462,1.98995707,0.37633650,1.07638964,0.01042837,0.14119313,0.00406527,0.67444523
-4.46323162,1.94496631,0.36109396,1.05976786,0.00993878,0.13927582,0.00360058,0.65481704
-4.45722861,1.90604473,0.34689910,1.04680380,0.00944246,0.13766949,0.00317055,0.63650163
-4.45122561,1.87237791,0.33373868,1.03686331,0.00894279,0.13632746,0.00277551,0.61942528
-4.44522261,1.84298869,0.32156075,1.02922904,0.00844320,0.13518906,0.00241524,0.60345707
-4.43921961,1.81677958,0.31027953,1.02312801,0.00794708,0.13418238,0.00208909,0.58841869
-4.43321661,1.79257947,0.29978142,1.01776093,0.00745767,0.13322759,0.00179599,0.57409633
-4.42721361,1.76919251,0.28993205,1.01233206,0.00697792,0.13224050,0.00153453,0.56025380
-4.42121061,1.74544689,0.28058377,1.00607847,0.00651048,0.13113632,0.00130300,0.54664633
-4.41520760,1.72024141,0.27158343,0.99829740,0.00605763,0.12983337,0.00109948,0.53303404
-4.40920460,1.69258771,0.26277990,0.98837053,0.00562124,0.12825653,0.00092192,0.51919464
-4.40320160,1.66164635,0.25403103,0.97578423,0.00520276,0.12634044,0.00076813,0.50493458
-4.39719860,1.62675525,0.24520988,0.96014503,0.00480325,0.12403205,0.00063592,0.49009809
-4.39119560,1.58744950,0.23620974,0.94118963,0.00442337,0.12129269,0.00052310,0.47457385
-4.38519260,1.54347178,0.22694797,0.91878934,0.00406348,0.11809938,0.00042753,0.45829901
-4.37918959,1.49477345,0.21736844,0.89294877,0.00372360,0.11444545,0.00034716,0.44126049
-4.37318659,1.44150661,0.20744261,0.86379927,0.00340356,0.11034042,0.00028008,0.42349356
-4.36718359,1.38400796,0.19716926,0.83158744,0.00310297,0.10580925,0.00022450,0.40507819
-4.36118059,1.32277569,0.18657298,0.79665961,0.00282133,0.10089093,0.00017878,0.38613324
-4.35517759,1.25844089,0.17570163,0.75944324,0.00255803,0.09563660,0.00014145,0.36680914
-4.34917459,1.19173527,0.16462296,0.72042613,0.00231241,0.09010726,0.00011119,0.34727948
-4.34317159,1.12345690,0.15342063,0.68013473,0.00208380,0.08437128,0.00008683,0.32773216
-4.33716858,1.05443587,0.14218988,0.63911250,0.00187151,0.07850171,0.00006737,0.30836042
-4.33116558,0.98550158,0.13103314,0.59789942,0.00167486,0.07257368,0.00005193,0.28935463
-4.32516258,0.91745309,0.12005572,0.55701345,0.00149322,0.06666191,0.00003977,0.27089484
-4.31915958,0.85103383,0.10936196,0.51693480,0.00132595,0.06083846,0.00003026,0.25314478
-4.31315658,0.78691155,0.09905181,0.47809345,0.00117243,0.05517086,0.00002288,0.23624741
-4.30715358,0.72566414,0.08921806,0.44086022,0.00103206,0.04972057,0.00001718,0.22032223
