energy_ev,total_up,Al_p_up,Al_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.75987994,7.20066280,1.37379062,0.00000000,2.26301875,5.31267412,0.00793958,1.19048575
-5.75387694,7.24930786,1.37403623,0.00000000,2.29135702,5.34048488,0.00819557,1.21292436
-5.74787394,7.28661666,1.37187380,0.00000000,2.31333878,5.36069548,0.00848428,1.23364780
-5.74187094,7.31249458,1.36750502,0.00000000,2.32889852,5.37339890,0.00880401,1.25222103
-5.73586793,7.32687416,1.36112930,0.00000000,2.33801996,5.37869271,0.00915222,1.26821873
-5.72986493,7.32971171,1.35293451,0.00000000,2.34073273,5.37667291,0.00952551,1.28123904
-5.72386193,7.32098596,1.34308914,0.00000000,2.33710934,5.36742951,0.00991973,1.29091699
-5.71785893,7.30069868,1.33173605,0.00000000,2.32726286,5.35104400,0.01032995,1.29693697
-5.71185593,7.26887717,1.31898827,0.00000000,2.31134518,5.32758873,0.01075060,1.29904385
-5.70585293,7.22557858,1.30492692,0.00000000,2.28954609,5.29712815,0.01117551,1.29705211
-5.69984992,7.17089572,1.28960145,0.00000000,2.26209299,5.25972193,0.01159803,1.29085283
-5.69384692,7.10496425,1.27303210,0.00000000,2.22925134,5.21542972,0.01201119,1.28041801
-5.68784392,7.02797101,1.25521443,0.00000000,2.19132557,5.16431764,0.01240781,1.26580229
-5.68184092,6.94016336,1.23612587,0.00000000,2.14866054,5.10646625,0.01278065,1.24714192
-5.67583792,6.84185928,1.21573373,0.00000000,2.10164320,5.04197990,0.01312263,1.22465114
-5.66983492,6.73345809,1.19400454,0.00000000,2.05070436,4.97099745,0.01342694,1.19861617
-5.66383192,6.61545165,1.17091408,0.00000000,1.99632046,4.89370397,0.01368727,1.16938717
-5.65782891,6.48843564,1.14645776,0.00000000,1.93901500,4.81034322,0.01389796,1.13736855
-5.65182591,6.35312068,1.12066080,0.00000000,1.87935952,4.72123068,0.01405416,1.10300806
-5.64582291,6.21034277,1.09358767,0.00000000,1.81797388,4.62676640,0.01415197,1.06678516
-5.63981991,6.06107251,1.06535039,0.00000000,1.75552560,4.52744734,0.01418861,1.02919922
-5.63381691,5.90642228,1.03611514,0.00000000,1.69272798,4.42387828,0.01416250,0.99075781
-5.62781391,5.74765068,1.00610685,0.00000000,1.63033690,4.31678072,0.01407334,0.95196564
-5.62181091,5.58616322,0.97561147,0.00000000,1.56914582,4.20699871,0.01392214,0.91331439
-5.61580790,5.42350839,0.94497559,0.00000000,1.50997900,4.09550088,0.01371126,0.87527364
-5.60980490,5.26136833,0.91460336,0.00000000,1.45368274,3.98337789,0.01344437,0.83828312
-5.60380190,5.10154318,0.88495065,0.00000000,1.40111440,3.87183452,0.01312640,0.80274627
-5.59779890,4.94592885,0.85651651,0.00000000,1.35312936,3.76217601,0.01276342,0.76902511
-5.59179590,4.79648787,0.82983216,0.00000000,1.31056596,3.65578833,0.01236253,0.73743647
-5.58579290,4.65521348,0.80544792,0.00000000,1.27422859,3.55411261,0.01193170,0.70824921
-5.57978989,4.52408765,0.78391824,0.00000000,1.24486937,3.45861395,0.01147958,0.68168254
-5.57378689,4.40503404,0.76578564,0.00000000,1.22316884,3.37074563,0.01101533,0.65790522
-5.56778389,4.29986717,0.75156399,0.00000000,1.20971630,3.29190962,0.01054836,0.63703537
-5.56178089,4.21023997,0.74172173,0.00000000,1.20499057,3.22341513,0.01008818,0.61914093
-5.55577789,4.13759146,0.73666579,0.00000000,1.20934185,3.16643659,0.00964411,0.60424072
-5.54977489,4.08309720,0.73672684,0.00000000,1.22297569,3.12197321,0.00922515,0.59230578
-5.54377189,4.04762473,0.74214640,0.00000000,1.24593981,3.09081179,0.00883976,0.58326137
-5.53776888,4.03169635,0.75306650,0.00000000,1.27811457,3.07349493,0.00849566,0.57698935
-5.53176588,4.03546131,0.76952222,0.00000000,1.31920781,3.07029604,0.00819974,0.57333104
-5.52576288,4.05867921,0.79143757,0.00000000,1.36875463,3.08120273,0.00795790,0.57209074
-5.51975988,4.10071566,0.81862473,0.00000000,1.42612229,3.10590964,0.00777499,0.57303981
-5.51375688,4.16055096,0.85078699,0.00000000,1.49052048,3.14382109,0.00765472,0.57592131
-5.50775388,4.23680165,0.88752493,0.00000000,1.56101674,3.19406374,0.00759962,0.58045539
-5.50175088,4.32775433,0.92834584,0.00000000,1.63655653,3.25550880,0.00761106,0.58634507
-5.49574787,4.43141029,0.97267591,0.00000000,1.71598742,3.32680264,0.00768922,0.59328254
-5.48974487,4.54553910,1.01987460,0.00000000,1.79808642,3.40640472,0.00783316,0.60095579
-5.48374187,4.66773875,1.06925069,0.00000000,1.88158938,3.49263071,0.00804083,0.60905524
-5.47773887,4.79549974,1.12007921,0.00000000,1.96522140,3.58369905,0.00830914,0.61728037
-5.47173587,4.92627019,1.17161879,0.00000000,2.04772694,3.67777877,0.00863403,0.62534592
-5.46573287,5.05751934,1.22312847,0.00000000,2.12789859,3.77303644,0.00901052,0.63298757
-5.45972986,5.18679684,1.27388371,0.00000000,2.20460328,3.86768032,0.00943280,0.63996676
-5.45372686,5.31178563,1.32319077,0.00000000,2.27680528,3.96000019,0.00989433,0.64607460
-5.44772386,5.43034682,1.37039936,0.00000000,2.34358511,4.04840131,0.01038787,0.65113464
-5.44172086,5.54055544,1.41491313,0.00000000,2.40415404,4.13143194,0.01090566,0.65500451
-5.43571786,5.64072660,1.45619784,0.00000000,2.45786410,4.20780379,0.01143942,0.65757632
-5.42971486,5.72943216,1.49378750,0.00000000,2.50421362,4.27640561,0.01198053,0.65877608
-5.42371186,5.80550862,1.52728822,0.00000000,2.54284859,4.33631030,0.01252012,0.65856201
-5.41770885,5.86805738,1.55638038,0.00000000,2.57356056,4.38677635,0.01304921,0.65692215
-5.41170585,5.91643867,1.58081912,0.00000000,2.59628150,4.42724472,0.01355886,0.65387134
-5.40570285,5.95026091,1.60043362,0.00000000,2.61107643,4.45733222,0.01404028,0.64944784
-5.39969985,5.96936694,1.61512542,0.00000000,2.61813441,4.47682265,0.01448508,0.64370982
-5.39369685,5.97381871,1.62486611,0.00000000,2.61775873,4.48565681,0.01488535,0.63673195
-5.38769385,5.96388156,1.62969454,0.00000000,2.61035635,4.48392222,0.01523387,0.62860221
-5.38169085,5.94000902,1.62971378,0.00000000,2.59642744,4.47184335,0.01552432,0.61941907
-5.37568784,5.90282858,1.62508777,0.00000000,2.57655474,4.44977253,0.01575136,0.60928913
-5.36968484,5.85312855,1.61603778,0.00000000,2.55139297,4.41818195,0.01591082,0.59832520
-5.36368184,5.79184569,1.60283849,0.00000000,2.52165803,4.37765625,0.01599984,0.58664483
-5.35767884,5.72005312,1.58581361,0.00000000,2.48811585,4.32888553,0.01601692,0.57436916
-5.35167584,5.63894773,1.56533085,0.00000000,2.45157042,4.27265815,0.01596198,0.56162194
-5.34567284,5.54983625,1.54179614,0.00000000,2.41285081,4.20985267,0.01583643,0.54852875
-5.33966983,5.45411924,1.51564694,0.00000000,2.37279698,4.14142843,0.01564309,0.53521604
-5.33366683,5.35327242,1.48734465,0.00000000,2.33224411,4.06841421,0.01538616,0.52181010
-5.32766383,5.24882484,1.45736608,0.00000000,2.29200573,3.99189458,0.01507114,0.50843574
-5.32166083,5.14233406,1.42619416,0.00000000,2.25285570,3.91299402,0.01470465,0.49521456
-5.31565783,5.03535845,1.39430808,0.00000000,2.21550957,3.83285877,0.01429430,0.48226303
-5.30965483,4.92942747,1.36217318,0.00000000,2.18060590,3.75263685,0.01384847,0.46969018
-5.30365183,4.82601078,1.33023091,0.00000000,2.14868840,3.67345699,0.01337613,0.45759507
-5.29764882,4.72648755,1.29888937,0.00000000,2.12018967,3.59640708,0.01288661,0.44606422
-5.29164582,4.63211731,1.26851475,0.00000000,2.09541748,3.52251325,0.01238941,0.43516905
-5.28564282,4.54401374,1.23942423,0.00000000,2.07454455,3.45272042,0.01189394,0.42496362
-5.27963982,4.46312295,1.21188053,0.00000000,2.05760260,3.38787539,0.01140938,0.41548268
-5.27363682,4.39020725,1.18608864,0.00000000,2.04448122,3.32871310,0.01094447,0.40674038
-5.26763382,4.32583542,1.16219468,0.00000000,2.03493209,3.27584685,0.01050739,0.39872959
-5.26163082,4.27037999,1.14028709,0.00000000,2.02857865,3.22976286,0.01010565,0.39142211
-5.25562781,4.22402164,1.12040011,0.00000000,2.02493091,3.19081916,0.00974595,0.38476964
-5.24962481,4.18676028,1.10251922,0.00000000,2.02340519,3.15924871,0.00943420,0.37870572
-5.24362181,4.15843221,1.08658830,0.00000000,2.02334778,3.13516631,0.00917540,0.37314832
-5.23761881,4.13873205,1.07251815,0.00000000,2.02406171,3.11857845,0.00897372,0.36800326
-5.23161581,4.12723801,1.06019567,0.00000000,2.02483522,3.10939540,0.00883243,0.36316811
-5.22561281,4.12343898,1.04949327,0.00000000,2.02497078,3.10744425,0.00875394,0.35853645
-5.21960980,4.12676139,1.04027798,0.00000000,2.02381317,3.11248205,0.00873986,0.35400235
-5.21360680,4.13659458,1.03241959,0.00000000,2.02077532,3.12420788,0.00879098,0.34946472
-5.20760380,4.15231278,1.02579746,0.00000000,2.01536067,3.14227309,0.00890729,0.34483140
-5.20160080,4.17329271,1.02030555,0.00000000,2.00718104,3.16628882,0.00908803,0.34002287
-5.19559780,4.19892591,1.01585547,0.00000000,1.99596924,3.19583074,0.00933164,0.33497519
-5.18959480,4.22862545,1.01237749,0.00000000,1.98158607,3.23044051,0.00963580,0.32964231
-5.18359180,4.26182709,1.00981936,0.00000000,1.96402143,3.26962456,0.00999740,0.32399745
-5.17758879,4.29798547,1.00814350,0.00000000,1.94338989,3.31285055,0.01041248,0.31803366
-5.17158579,4.33656647,1.00732245,0.00000000,1.91992126,3.35954236,0.01087628,0.31176355
-5.16558279,4.37703697,1.00733352,0.00000000,1.89394687,3.40907485,0.01138316,0.30521816
-5.15957979,4.41885375,1.00815271,0.00000000,1.86588264,3.46076931,0.01192664,0.29844521
-5.15357679,4.46145318,1.00974883,0.00000000,1.83621012,3.51389114,0.01249942,0.29150678
-5.14757379,4.50424352,1.01207828,0.00000000,1.80545655,3.56765066,0.01309339,0.28447663
-5.14157079,4.54660129,1.01508090,0.00000000,1.77417533,3.62120831,0.01369976,0.27743718
-5.13556778,4.58787290,1.01867760,0.00000000,1.74292764,3.67368467,0.01430915,0.27047654
-5.12956478,4.62738251,1.02276983,0.00000000,1.71226643,3.72417596,0.01491174,0.26368551
-5.12356178,4.66444609,1.02724128,0.00000000,1.68272301,3.77177473,0.01549749,0.25715482
-5.11755878,4.69839169,1.03196167,0.00000000,1.65479692,3.81559533,0.01605636,0.25097263
-5.11155578,4.72858481,1.03679256,0.00000000,1.62894893,3.85480323,0.01657853,0.24522233
-5.10555278,4.75445764,1.04159474,0.00000000,1.60559707,3.88864677,0.01705474,0.23998083
-5.09954977,4.77554009,1.04623690,0.00000000,1.58511515,3.91648969,0.01747652,0.23531703
-5.09354677,4.79149068,1.05060475,0.00000000,1.56783320,3.93784246,0.01783647,0.23129081
-5.08754377,4.80212470,1.05461013,0.00000000,1.55403902,3.95239042,0.01812854,0.22795218
-5.08154077,4.80743730,1.05819926,0.00000000,1.54398006,3.96001663,0.01834823,0.22534069
-5.07553777,4.80761946,1.06135962,0.00000000,1.53786479,3.96081771,0.01849275,0.22348502
-5.06953477,4.80306476,1.06412467,0.00000000,1.53586294,3.95511094,0.01856116,0.22240262
-5.06353177,4.79436587,1.06657612,0.00000000,1.53810409,3.94343178,0.01855439,0.22209941
-5.05752876,4.78229983,1.06884334,0.00000000,1.54467427,3.92652106,0.01847523,0.22256950
-5.05152576,4.76780235,1.07109980,0.00000000,1.55561071,3.90530195,0.01832818,0.22379484
-5.04552276,4.75193186,1.07355665,0.00000000,1.57089471,3.88084748,0.01811934,0.22574498
-5.03951976,4.73582479,1.07645373,0.00000000,1.59044348,3.85433986,0.01785609,0.22837672
-5.03351676,4.72064443,1.08004840,0.00000000,1.61410139,3.82702346,0.01754684,0.23163399
-5.02751376,4.70752600,1.08460297,0.00000000,1.64163165,3.80015381,0.01720068,0.23544781
-5.02151076,4.69752115,1.09037135,0.00000000,1.67270950,3.77494536,0.01682699,0.23973647
-5.01550775,4.69154514,1.09758585,0.00000000,1.70691774,3.75252069,0.01643508,0.24440610
-5.00950475,4.69033009,1.10644484,0.00000000,1.74374577,3.73386405,0.01603384,0.24935153
-5.00350175,4.69438716,1.11710227,0.00000000,1.78259274,3.71978194,0.01563136,0.25445768
-4.99749875,4.70398032,1.12965952,0.00000000,1.82277557,3.71087279,0.01523470,0.25960140
-4.99149575,4.71911356,1.14416031,0.00000000,1.86354196,3.70750771,0.01484963,0.26465374
-4.98549275,4.73953254,1.16058890,0.00000000,1.90408842,3.70982318,0.01448047,0.26948279
-4.97948974,4.76474098,1.17887179,0.00000000,1.94358287,3.71772623,0.01413002,0.27395683
-4.97348674,4.79403094,1.19888283,0.00000000,1.98119105,3.73091167,0.01379957,0.27794782
-4.96748374,4.82652540,1.22045132,0.00000000,2.01610556,3.74889019,0.01348892,0.28133506
-4.96148074,4.86123058,1.24337271,0.00000000,2.04757629,3.77102566,0.01319659,0.28400889
-4.95547774,4.89709493,1.26742101,0.00000000,2.07494050,3.79657911,0.01291998,0.28587428
-4.94947474,4.93307119,1.29236222,0.00000000,2.09765104,3.82475683,0.01265563,0.28685404
-4.94347174,4.96817756,1.31796769,0.00000000,2.11530083,3.85475926,0.01239950,0.28689165
-4.93746873,5.00155419,1.34402651,0.00000000,2.12764227,3.88582787,0.01214726,0.28595342
-4.93146573,5.03251137,1.37035611,0.00000000,2.13460001,3.91728699,0.01189460,0.28402981
-4.92546273,5.06056629,1.39681006,0.00000000,2.13627621,3.94857793,0.01163748,0.28113604
-4.91945973,5.08546586,1.42328262,0.00000000,2.13294744,3.97928341,0.01137237,0.27731168
-4.91345673,5.10719424,1.44970948,0.00000000,2.12505327,4.00914086,0.01109650,0.27261930
-4.90745373,5.12596427,1.47606464,0.00000000,2.11317654,4.03804382,0.01080794,0.26714231
-4.90145073,5.14219342,1.50235335,0.00000000,2.09801624,4.06603156,0.01050575,0.26098192
-4.89544772,5.15646561,1.52860169,0.00000000,2.08035414,4.09326784,0.01018998,0.25425348
-4.88944472,5.16948134,1.55484317,0.00000000,2.06101667,4.12001034,0.00986167,0.24708220
-4.88344172,5.18199935,1.58110345,0.00000000,2.04083405,4.14657305,0.00952277,0.23959871
-4.87743872,5.19477342,1.60738401,0.00000000,2.02059867,4.17328425,0.00917602,0.23193433
-4.87143572,5.20848852,1.63364607,0.00000000,2.00102501,4.20044314,0.00882481,0.22421655
-4.86543272,5.22370051,1.65979581,0.00000000,1.98271301,4.22827823,0.00847298,0.21656480
-4.85942971,5.24078330,1.68567218,0.00000000,1.96611721,4.25691042,0.00812466,0.20908670
-4.85342671,5.25988709,1.71103830,0.00000000,1.95152306,4.28632355,0.00778407,0.20187498
-4.84742371,5.28091057,1.73557734,0.00000000,1.93903186,4.31634453,0.00745531,0.19500518
-4.84142071,5.30348907,1.75889339,0.00000000,1.92855520,4.34663473,0.00714223,0.18853425
-4.83541771,5.32699963,1.78051791,0.00000000,1.91981919,4.37669330,0.00684826,0.18249998
-4.82941471,5.35058295,1.79992139,0.00000000,1.91237836,4.40587259,0.00657627,0.17692137
-4.82341171,5.37318107,1.81653016,0.00000000,1.90563840,4.43340465,0.00632854,0.17179983
-4.81740870,5.39358860,1.82974755,0.00000000,1.89888662,4.45843748,0.00610664,0.16712102
-4.81140570,5.41051439,1.83897827,0.00000000,1.89132856,4.48007868,0.00591145,0.16285736
-4.80540270,5.42265005,1.84365504,0.00000000,1.88212855,4.49744362,0.00574313,0.15897090
-4.79939970,5.42874110,1.84326575,0.00000000,1.87045237,4.50970538,0.00560116,0.15541640
-4.79339670,5.42765634,1.83737985,0.00000000,1.85550951,4.51614292,0.00548441,0.15214457
-4.78739370,5.41845145,1.82567234,0.00000000,1.83659300,4.51618457,0.00539114,0.14910510
-4.78139070,5.40042271,1.80794396,0.00000000,1.81311468,4.50944388,0.00531916,0.14624939
-4.77538769,5.37314785,1.78413637,0.00000000,1.78463424,4.49574569,0.00526584,0.14353300
-4.76938469,5.33651154,1.75434132,0.00000000,1.75088064,4.47514038,0.00522823,0.14091746
-4.76338169,5.29071413,1.71880324,0.00000000,1.71176502,4.44790571,0.00520315,0.13837159
-4.75737869,5.23626332,1.67791492,0.00000000,1.66738476,4.41453584,0.00518727,0.13587216
-4.75137569,5.17394934,1.63220646,0.00000000,1.61801865,4.37571825,0.00517718,0.13340405
-4.74537269,5.10480546,1.58232798,0.00000000,1.56411389,4.33230001,0.00516950,0.13095982
-4.73936968,5.03005629,1.52902696,0.00000000,1.50626581,4.28524539,0.00516093,0.12853877
-4.73336668,4.95105707,1.47312145,0.00000000,1.44519172,4.23558750,0.00514829,0.12614580
-4.72736368,4.86922775,1.41547031,0.00000000,1.38170043,4.18437671,0.00512867,0.12378985
-4.72136068,4.78598568,1.35694230,0.00000000,1.31665926,4.13262905,0.00509938,0.12148228
-4.71535768,4.70268077,1.29838534,0.00000000,1.25096023,4.08127759,0.00505811,0.11923532
-4.70935468,4.62053682,1.24059754,0.00000000,1.18548723,4.03112943,0.00500287,0.11706048
-4.70335168,4.54060202,1.18430139,0.00000000,1.12108565,3.98283092,0.00493211,0.11496727
-4.69734867,4.46371116,1.13012219,0.00000000,1.05853577,3.93684268,0.00484470,0.11296218
-4.69134567,4.39046117,1.07857172,0.00000000,0.99853101,3.89342576,0.00473998,0.11104795
-4.68534267,4.32120082,1.03003759,0.00000000,0.94166152,3.85263944,0.00461774,0.10922322
-4.67933967,4.25603461,0.98477859,0.00000000,0.88840363,3.81435039,0.00447824,0.10748254
-4.67333667,4.19483981,0.94292595,0.00000000,0.83911495,3.77825245,0.00432220,0.10581676
-4.66733367,4.13729527,0.90449002,0.00000000,0.79403491,3.74389542,0.00415073,0.10421363
-4.66133067,4.08291962,0.86937187,0.00000000,0.75329017,3.71072123,0.00396536,0.10265873
-4.65532766,4.03111640,0.83737876,0.00000000,0.71690393,3.67810486,0.00376793,0.10113655
-4.64932466,3.98122310,0.80824260,0.00000000,0.68480852,3.64539793,0.00356057,0.09963164
-4.64332166,3.93256122,0.78164016,0.00000000,0.65686004,3.61197216,0.00334561,0.09812981
-4.63731866,3.88448449,0.75721401,0.00000000,0.63285426,3.57726054,0.00312556,0.09661931
-4.63131566,3.83642268,0.73459311,0.00000000,0.61254266,3.54079380,0.00290296,0.09509182
-4.62531266,3.78791877,0.71341203,0.00000000,0.59564813,3.50223063,0.00268038,0.09354335
-4.61930965,3.73865783,0.69332799,0.00000000,0.58187928,3.46138010,0.00246034,0.09197487
-4.61330665,3.68848649,0.67403518,0.00000000,0.57094322,3.41821536,0.00224523,0.09039269
-4.60730365,3.63742251,0.65527585,0.00000000,0.56255622,3.37287846,0.00203726,0.08880864
-4.60130065,3.58565437,0.63684793,0.00000000,0.55645216,3.32567616,0.00183846,0.08723995
-4.59529765,3.53353178,0.61860925,0.00000000,0.55238886,3.27706755,0.00165061,0.08570889
-4.58929465,3.48154779,0.60047847,0.00000000,0.55015213,3.22764436,0.00147522,0.08424219
-4.58329165,3.43031426,0.58243298,0.00000000,0.54955803,3.17810540,0.00131355,0.08287032
-4.57728864,3.38053222,0.56450432,0.00000000,0.55045332,3.12922656,0.00116661,0.08162655
-4.57128564,3.33295889,0.54677150,0.00000000,0.55271449,3.08182821,0.00103514,0.08054599
-4.56528264,3.28837335,0.52935285,0.00000000,0.55624570,3.03674161,0.00091966,0.07966451
-4.55927964,3.24754237,0.51239691,0.00000000,0.56097571,2.99477591,0.00082050,0.07901768
-4.55327664,3.21118813,0.49607292,0.00000000,0.56685417,2.95668723,0.00073778,0.07863969
-4.54727364,3.17995901,0.48056135,0.00000000,0.57384742,2.92315108,0.00067148,0.07856234
-4.54127064,3.15440443,0.46604488,0.00000000,0.58193377,2.89473890,0.00062146,0.07881414
-4.53526763,3.13495435,0.45270010,0.00000000,0.59109862,2.87189938,0.00058745,0.07941939
-4.52926463,3.12190387,0.44069027,0.00000000,0.60132929,2.85494499,0.00056910,0.08039747
-4.52326163,3.11540283,0.43015911,0.00000000,0.61260969,2.84404351,0.00056600,0.08176216
-4.51725863,3.11545023,0.42122583,0.00000000,0.62491492,2.83921452,0.00057764,0.08352113
-4.51125563,3.12189313,0.41398127,0.00000000,0.63820596,2.84033026,0.00060346,0.08567545
-4.50525263,3.13442943,0.40848524,0.00000000,0.65242446,2.84712048,0.00064280,0.08821933
-4.49924962,3.15261403,0.40476481,0.00000000,0.66748791,2.85918043,0.00069492,0.09113980
-4.49324662,3.17586763,0.40281357,0.00000000,0.68328543,2.87598153,0.00075899,0.09441671
-4.48724362,3.20348796,0.40259168,0.00000000,0.69967429,2.89688392,0.00083406,0.09802266
-4.48124062,3.23466262,0.40402667,0.00000000,0.71647757,2.92115051,0.00091904,0.10192314
-4.47523762,3.26848349,0.40701478,0.00000000,0.73348320,2.94796198,0.00101272,0.10607680
-4.46923462,3.30396238,0.41142292,0.00000000,0.75044444,2.97643238,0.00111371,0.11043587
-4.46323162,3.34004772,0.41709111,0.00000000,0.76708221,3.00562526,0.00122051,0.11494664
-4.45722861,3.37564236,0.42383530,0.00000000,0.78308924,3.03457002,0.00133143,0.11955024
-4.45122561,3.40962234,0.43145068,0.00000000,0.79813596,3.06227855,0.00144469,0.12418342
-4.44522261,3.44085664,0.43971531,0.00000000,0.81187826,3.08776215,0.00155836,0.12877960
-4.43921961,3.46822791,0.44839413,0.00000000,0.82396667,3.11004869,0.00167048,0.13326999
-4.43321661,3.49065400,0.45724330,0.00000000,0.83405675,3.12820009,0.00177900,0.13758488
-4.42721361,3.50711007,0.46601480,0.00000000,0.84182034,3.14133003,0.00188190,0.14165499
-4.42121061,3.51665119,0.47446123,0.00000000,0.84695703,3.14862180,0.00197723,0.14541296
-4.41520760,3.51843482,0.48234079,0.00000000,0.84920551,3.14934615,0.00206313,0.14879481
-4.40920460,3.51174284,0.48942227,0.00000000,0.84835412,3.14287894,0.00213792,0.15174146
-4.40320160,3.49600271,0.49549009,0.00000000,0.84425023,3.12871823,0.00220016,0.15420022
-4.39719860,3.47080703,0.50034911,0.00000000,0.83680793,3.10650043,0.00224868,0.15612616
-4.39119560,3.43593105,0.50382922,0.00000000,0.82601365,3.07601529,0.00228263,0.15748343
-4.38519260,3.39134760,0.50578964,0.00000000,0.81192959,3.03721902,0.00230155,0.15824643
-4.37918959,3.33723886,0.50612266,0.00000000,0.79469463,2.99024536,0.00230536,0.15840077
-4.37318659,3.27400453,0.50475686,0.00000000,0.77452285,2.93541405,0.00229439,0.15794406
-4.36718359,3.20226607,0.50165966,0.00000000,0.75169973,2.87323619,0.00226940,0.15688647
-4.36118059,3.12286659,0.49683910,0.00000000,0.72657618,2.80441639,0.00223159,0.15525104
-4.35517759,3.03686622,0.49034479,0.00000000,0.69956072,2.72985099,0.00218250,0.15307372
-4.34917459,2.94553278,0.48226795,0.00000000,0.67111021,2.65062238,0.00212410,0.15040314
-4.34317159,2.85032756,0.47274053,0.00000000,0.64171935,2.56798897,0.00205865,0.14730009
-4.33716858,2.75288636,0.46193321,0.00000000,0.61190947,2.48337068,0.00198870,0.14383670
-4.33116558,2.65499557,0.45005257,0.00000000,0.58221694,2.39832988,0.00191703,0.14009536
-4.32516258,2.55856361,0.43733705,0.00000000,0.55318143,2.31454767,0.00184659,0.13616729
-4.31915958,2.46558777,0.42405207,0.00000000,0.52533442,2.23379558,0.00178040,0.13215088
-4.31315658,2.37811683,0.41048407,0.00000000,0.49918807,2.15790294,0.00172155,0.12814971
-4.30715358,2.29820970,0.39693380,0.00000000,0.47522466,2.08872016,0.00167307,0.12427033
