energy_ev,total_up,Ir_p_up,Ir_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.83191596,7.54343683,1.41000380,4.01951386,0.01634432,1.11620277,0.11261293,2.53470175
-5.82591296,7.54956215,1.42791622,4.00951101,0.01688892,1.12380492,0.11342817,2.54575233
-5.81990995,7.53265062,1.44151475,3.98738472,0.01739248,1.12675900,0.11381185,2.54914804
-5.81390695,7.49132997,1.45029123,3.95260582,0.01784255,1.12490551,0.11373889,2.54429110
-5.80790395,7.42465258,1.45381921,3.90486377,0.01822750,1.11816946,0.11319227,2.53072588
-5.80190095,7.33210844,1.45176426,3.84406747,0.01853680,1.10655932,0.11216353,2.50814688
-5.79589795,7.21362901,1.44389219,3.77034169,0.01876124,1.09016413,0.11065311,2.47640368
-5.78989495,7.06958242,1.43007525,3.68401954,0.01889324,1.06914869,0.10867033,2.43550301
-5.78389195,6.90076083,1.41029595,3.58563161,0.01892703,1.04374749,0.10623319,2.38560805
-5.77788894,6.70836042,1.38464867,3.47589208,0.01885880,1.01425735,0.10336798,2.32703484
-5.77188594,6.49395467,1.35333873,3.35568246,0.01868683,0.98102937,0.10010864,2.26024607
-5.76588294,6.25946168,1.31667915,3.22603301,0.01841154,0.94446027,0.09649595,2.18584221
-5.75987994,6.00710600,1.27508504,3.08810251,0.01803546,0.90498345,0.09257665,2.10455022
-5.75387694,5.73937573,1.22906565,2.94315640,0.01756320,0.86305989,0.08840235,2.01720981
-5.74787394,5.45897549,1.17921448,2.79254380,0.01700123,0.81916923,0.08402846,1.92475767
-5.74187094,5.16877611,1.12619731,2.63767347,0.01635777,0.77380090,0.07951303,1.82820976
-5.73586793,4.87176177,1.07073880,2.47998929,0.01564250,0.72744575,0.07491559,1.72864202
-5.72986493,4.57097566,1.01360758,2.32094542,0.01486628,0.68058794,0.07029600,1.62716994
-5.72386193,4.26946504,0.95560056,2.16198170,0.01404084,0.63369745,0.06571337,1.52492726
-5.71785893,3.97022702,0.89752656,2.00449965,0.01317843,0.58722314,0.06122499,1.42304442
-5.71185593,3.67615604,0.84018979,1.84983965,0.01229154,0.54158648,0.05688538,1.32262730
-5.70585293,3.38999448,0.78437360,1.69925980,0.01139250,0.49717602,0.05274539,1.22473651
-5.69984992,3.11428741,0.73082479,1.55391703,0.01049327,0.45434269,0.04885145,1.13036811
-5.69384692,2.85134260,0.68023901,1.41485082,0.00960508,0.41339598,0.04524485,1.04043595
-5.68784392,2.60319690,0.63324746,1.28297017,0.00873828,0.37460101,0.04196120,0.95575623
-5.68184092,2.37158963,0.59040520,1.15904397,0.00790212,0.33817668,0.03902994,0.87703461
-5.67583792,2.15794363,0.55218143,1.04369516,0.00710466,0.30429465,0.03647398,0.80485615
-5.66983492,1.96335438,0.51895182,0.93739873,0.00635266,0.27307950,0.03430948,0.73967834
-5.66383192,1.78858721,0.49099314,0.84048348,0.00565159,0.24460965,0.03254571,0.68182735
-5.65782891,1.63408254,0.46848016,0.75313756,0.00500566,0.21891935,0.03118505,0.63149741
-5.65182591,1.49996880,0.45148510,0.67541730,0.00441789,0.19600139,0.03022309,0.58875352
-5.64582291,1.38608241,0.43997940,0.60725914,0.00389023,0.17581056,0.02964892,0.55353714
-5.63981991,1.29199422,0.43383799,0.54849402,0.00342371,0.15826775,0.02944543,0.52567481
-5.63381691,1.21704141,0.43284581,0.49886375,0.00301859,0.14326439,0.02958993,0.50488942
-5.62781391,1.16036402,0.43670671,0.45803882,0.00267457,0.13066743,0.03005474,0.49081386
-5.62181091,1.12094492,0.44505424,0.42563692,0.00239095,0.12032426,0.03080803,0.48300675
-5.61580790,1.09765234,0.45746448,0.40124161,0.00216684,0.11206789,0.03181476,0.48096973
-5.60980490,1.08928352,0.47347040,0.38442065,0.00200130,0.10572187,0.03303777,0.48416613
-5.60380190,1.09460865,0.49257743,0.37474325,0.00189355,0.10110517,0.03443895,0.49204037
-5.59779890,1.11241367,0.51428004,0.37179593,0.00184307,0.09803658,0.03598059,0.50403768
-5.59179590,1.14154096,0.53807860,0.37519636,0.00184971,0.09633882,0.03762665,0.51962360
-5.58579290,1.18092667,0.56349626,0.38460504,0.00191382,0.09584215,0.03934421,0.53830272
-5.57978989,1.22963360,0.59009509,0.39973428,0.00203621,0.09638740,0.04110479,0.55963599
-5.57378689,1.28687861,0.61749102,0.42035438,0.00221824,0.09782845,0.04288565,0.58325613
-5.56778389,1.35205348,0.64536693,0.44629678,0.00246178,0.10003408,0.04467091,0.60888039
-5.56178089,1.42473865,0.67348331,0.47745424,0.00276911,0.10288925,0.04645253,0.63632025
-5.55577789,1.50470872,0.70168601,0.51377780,0.00314285,0.10629571,0.04823104,0.66548749
-5.54977489,1.59192975,0.72991059,0.55527090,0.00358584,0.11017205,0.05001595,0.69639614
-5.54377189,1.68654774,0.75818300,0.60198059,0.00410093,0.11445318,0.05182584,0.72916022
-5.53776888,1.78886856,0.78661635,0.65398625,0.00469085,0.11908931,0.05368806,0.76398686
-5.53176588,1.89932984,0.81540375,0.71138612,0.00535791,0.12404446,0.05563805,0.80116510
-5.52576288,2.01846529,0.84480739,0.77428213,0.00610387,0.12929461,0.05771827,0.84105032
-5.51975988,2.14686291,0.87514420,0.84276350,0.00692960,0.13482554,0.05997678,0.88404498
-5.51375688,2.28511831,0.90676857,0.91688986,0.00783491,0.14063045,0.06246538,0.93057600
-5.50775388,2.43378502,0.94005268,0.99667441,0.00881831,0.14670750,0.06523760,0.98106995
-5.50175088,2.59332379,0.97536551,1.08206804,0.00987678,0.15305723,0.06834634,1.03592663
-5.49574787,2.76405314,1.01305111,1.17294494,0.01100563,0.15968018,0.07184151,1.09549248
-5.48974487,2.94610338,1.05340725,1.26909072,0.01219836,0.16657454,0.07576750,1.16003479
-5.48374187,3.13937659,1.09666549,1.37019355,0.01344659,0.17373410,0.08016082,1.22971813
-5.47773887,3.34351452,1.14297338,1.47583901,0.01474008,0.18114649,0.08504790,1.30458398
-5.47173587,3.55787663,1.19237994,1.58550931,0.01606675,0.18879182,0.09044314,1.38453490
-5.46573287,3.78152966,1.24482488,1.69858708,0.01741289,0.19664166,0.09634742,1.46932403
-5.45972986,4.01325010,1.30013241,1.81436413,0.01876330,0.20465854,0.10274696,1.55855075
-5.45372686,4.25153998,1.35800985,1.93205508,0.02010166,0.21279589,0.10961284,1.65166295
-5.44772386,4.49465622,1.41805121,2.05081561,0.02141084,0.22099846,0.11690102,1.74796610
-5.44172086,4.74065258,1.47974586,2.16976500,0.02267334,0.22920312,0.12455298,1.84663894
-5.43571786,4.98743321,1.54249176,2.28801210,0.02387174,0.23734015,0.13249691,1.94675531
-5.42971486,5.23281554,1.60561292,2.40468385,0.02498922,0.24533491,0.14064946,2.04731127
-5.42371186,5.47460013,1.66838025,2.51895516,0.02601000,0.25310970,0.14891800,2.14725641
-5.41770885,5.71064442,1.73003502,2.63007896,0.02691985,0.26058596,0.15720322,2.24552794
-5.41170585,5.93893694,1.78981376,2.73741468,0.02770656,0.26768662,0.16540196,2.34108598
-5.40570285,6.15766850,1.84697372,2.84045416,0.02836027,0.27433839,0.17341031,2.43294852
-5.39969985,6.36529686,1.90081751,2.93884308,0.02887381,0.28047412,0.18112657,2.52022416
-5.39369685,6.56060154,1.95071612,3.03239703,0.02924292,0.28603497,0.18845425,2.60214129
-5.38769385,6.74272580,1.99612909,3.12111083,0.02946637,0.29097233,0.19530469,2.67807215
-5.38169085,6.91120375,2.03662108,3.20516052,0.02954594,0.29524945,0.20159938,2.74755072
-5.37568784,7.06597081,2.07187419,3.28489744,0.02948633,0.29884261,0.20727187,2.81028367
-5.36968484,7.20735702,2.10169556,3.36083446,0.02929494,0.30174191,0.21226911,2.86615395
-5.36368184,7.33606342,2.12602010,3.43362473,0.02898158,0.30395146,0.21655228,2.91521706
-5.35767884,7.45312277,2.14490823,3.50403376,0.02855806,0.30548909,0.22009702,2.95769046
-5.35167584,7.55984673,2.15853925,3.57290607,0.02803775,0.30638558,0.22289321,2.99393701
-5.34567284,7.65776232,2.16720049,3.64112811,0.02743509,0.30668327,0.22494423,3.02444339
-5.33966983,7.74854123,2.17127317,3.70958903,0.02676505,0.30643439,0.22626575,3.04979528
-5.33366683,7.83392582,2.17121580,3.77914168,0.02604268,0.30569887,0.22688436,3.07065048
-5.32766383,7.91565591,2.16754582,3.85056554,0.02528258,0.30454196,0.22683582,3.08771189
-5.32166083,7.99540011,2.16082075,3.92453379,0.02449855,0.30303163,0.22616332,3.10170171
-5.31565783,8.07469552,2.15161946,4.00158614,0.02370316,0.30123593,0.22491571,3.11333834
-5.30965483,8.15489850,2.14052461,4.08210891,0.02290754,0.29922040,0.22314574,3.12331711
-5.30365183,8.23714895,2.12810677,4.16632331,0.02212114,0.29704563,0.22090859,3.13229551
-5.29764882,8.32234922,2.11491095,4.25428254,0.02135168,0.29476507,0.21826055,3.14088352
-5.29164582,8.41115808,2.10144575,4.34587742,0.02060510,0.29242324,0.21525794,3.14963894
-5.28564282,8.50399907,2.08817538,4.44085028,0.01988565,0.29005434,0.21195638,3.15906735
-5.27963982,8.60108151,2.07551449,4.53881584,0.01919605,0.28768132,0.20841034,3.16962611
-5.27363682,8.70243202,2.06382571,4.63928754,0.01853761,0.28531550,0.20467286,3.18173134
-5.26763382,8.80793339,2.05341946,4.74170762,0.01791056,0.28295664,0.20079559,3.19576678
-5.26163082,8.91736739,2.04455572,4.84547867,0.01731421,0.28059358,0.19682894,3.21209322
-5.25562781,9.03045826,2.03744731,4.94999474,0.01674730,0.27820523,0.19282240,3.23105730
-5.24962481,9.14691314,2.03226402,5.05466976,0.01620818,0.27576206,0.18882489,3.25299857
-5.24362181,9.26645660,2.02913726,5.15896149,0.01569509,0.27322784,0.18488505,3.27825377
-5.23761881,9.38885682,2.02816476,5.26238956,0.01520633,0.27056164,0.18105162,3.30715775
-5.23161581,9.51394138,2.02941482,5.36454659,0.01474043,0.26772003,0.17737352,3.34004061
-5.22561281,9.64160211,2.03293003,5.46510174,0.01429627,0.26465925,0.17389995,3.37722097
-5.21960980,9.77178868,2.03873009,5.56379702,0.01387315,0.26133743,0.17068020,3.41899585
-5.21360680,9.90449198,2.04681377,5.66043671,0.01347079,0.25771668,0.16776333,3.46562753
-5.20760380,10.03971881,2.05715991,5.75487137,0.01308932,0.25376491,0.16519757,3.51732841
-5.20160080,10.17746033,2.06972764,5.84697769,0.01272925,0.24945754,0.16302960,3.57424490
-5.19559780,10.31765706,2.08445593,5.93663642,0.01239133,0.24477872,0.16130358,3.63644150
-5.18959480,10.46016343,2.10126264,6.02371011,0.01207651,0.23972233,0.16006010,3.70388625
-5.18359180,10.60471519,2.12004337,6.10802299,0.01178575,0.23429252,0.15933490,3.77643874
-5.17758879,10.75090243,2.14067034,6.18934478,0.01151996,0.22850390,0.15915768,3.85384163
-5.17158579,10.89815082,2.16299142,6.26738005,0.01127985,0.22238133,0.15955074,3.93571644
-5.16558279,11.04571301,2.18682973,6.34176426,0.01106583,0.21595936,0.16052783,4.02156424
-5.15957979,11.19267124,2.21198380,6.41206723,0.01087793,0.20928130,0.16209298,4.11077130
-5.15357679,11.33795153,2.23822851,6.47780395,0.01071575,0.20239808,0.16423963,4.20261964
-5.14757379,11.48034885,2.26531679,6.53845214,0.01057839,0.19536678,0.16694996,4.29630215
-5.14157079,11.61856200,2.29298230,6.59347560,0.01046452,0.18824908,0.17019447,4.39094131
-5.13556778,11.75123583,2.32094275,6.64235152,0.01037233,0.18110956,0.17393202,4.48561090
-5.12956478,11.87700836,2.34890393,6.68459989,0.01029965,0.17401392,0.17811013,4.57935926
-5.12356178,11.99455957,2.37656436,6.71981275,0.01024398,0.16702731,0.18266573,4.67123300
-5.11755878,12.10265870,2.40362005,6.74768111,0.01020268,0.16021262,0.18752625,4.76030003
-5.11155578,12.20020695,2.42976952,6.76801738,0.01017300,0.15362899,0.19261110,4.84567049
-5.10555278,12.28627269,2.45471847,6.78077158,0.01015231,0.14733040,0.19783341,4.92651475
-5.09954977,12.36011712,2.47818407,6.78603994,0.01013817,0.14136457,0.20310209,5.00207761
-5.09354677,12.42120868,2.49989855,6.78406516,0.01012851,0.13577196,0.20832392,5.07168810
-5.08754377,12.46922549,2.51961186,6.77522817,0.01012176,0.13058514,0.21340592,5.13476472
-5.08154077,12.50404612,2.53709333,6.76003175,0.01011694,0.12582825,0.21825754,5.19081612
-5.07553777,12.52572951,2.55213219,6.73907732,0.01011378,0.12151687,0.22279284,5.23943763
-5.06953477,12.53448597,2.56453699,6.71303611,0.01011277,0.11765799,0.22693251,5.28030426
-5.06353177,12.53064155,2.57413408,6.68261710,0.01011521,0.11425029,0.23060553,5.31316104
-5.05752876,12.51459864,2.58076520,6.64853352,0.01012322,0.11128454,0.23375065,5.33781173
-5.05152576,12.48679586,2.58428458,6.61147038,0.01013969,0.10874425,0.23631739,5.35410696
-5.04552276,12.44767019,2.58455585,6.57205507,0.01016825,0.10660640,0.23826672,5.36193291
-5.03951976,12.39762415,2.58144903,6.53083286,0.01021318,0.10484237,0.23957133,5.36120141
-5.03351676,12.33700018,2.57483815,6.48824864,0.01027928,0.10341888,0.24021554,5.35184249
-5.02751376,12.26606390,2.56459964,6.44463595,0.01037177,0.10229906,0.24019483,5.33379971
-5.02151076,12.18499710,2.55061202,6.40021337,0.01049613,0.10144354,0.23951512,5.30702882
-5.01550775,12.09390046,2.53275684,6.35508822,0.01065791,0.10081150,0.23819182,5.27149962
-5.00950475,11.99280528,2.51092130,6.30926658,0.01086260,0.10036180,0.23624861,5.22720089
-5.00350175,11.88169268,2.48500218,6.26266843,0.01111542,0.10005394,0.23371624,5.17414779
-4.99749875,11.76051825,2.45491120,6.21514629,0.01142115,0.09984902,0.23063122,5.11239106
-4.99149575,11.62923974,2.42058142,6.16650551,0.01178399,0.09971055,0.22703449,5.04202704
-4.98549275,11.48784497,2.38197426,6.11652435,0.01220734,0.09960515,0.22297022,4.96320772
-4.97948974,11.33637755,2.33908676,6.06497215,0.01269366,0.09950310,0.21848463,4.87614965
-4.97348674,11.17495787,2.29195849,6.01162412,0.01324432,0.09937867,0.21362501,4.78114096
-4.96748374,11.00379752,2.24067756,5.95627152,0.01385946,0.09921035,0.20843879,4.67854567
-4.96148074,10.82320578,2.18538527,5.89872675,0.01453786,0.09898084,0.20297280,4.56880477
-4.95547774,10.63358762,2.12627891,5.83882314,0.01527683,0.09867686,0.19727264,4.45243383
-4.94947474,10.43543317,2.06361241,5.77640969,0.01607213,0.09828885,0.19138217,4.33001693
-4.94347174,10.22929975,1.99769466,5.71134177,0.01691794,0.09781046,0.18534313,4.20219740
-4.93746873,10.01578767,1.92888536,5.64346889,0.01780678,0.09723801,0.17919475,4.06966560
-4.93146573,9.79551210,1.85758865,5.57262104,0.01872958,0.09656977,0.17297354,3.93314456
-4.92546273,9.56907324,1.78424468,5.49859521,0.01967570,0.09580532,0.16671306,3.79337430
-4.91945973,9.33702737,1.70931957,5.42114386,0.02063303,0.09494480,0.16044377,3.65109565
-4.91345673,9.09986136,1.63329425,5.33996684,0.02158817,0.09398835,0.15419288,3.50703459
-4.90745373,8.85797276,1.55665281,5.25470789,0.02252664,0.09293549,0.14798429,3.36188794
-4.90145073,8.61165747,1.47987078,5.16495696,0.02343309,0.09178474,0.14183853,3.21631120
-4.89544772,8.36110622,1.40340425,5.07025852,0.02429166,0.09053335,0.13577277,3.07090899
-4.88944472,8.10641038,1.32768001,4.97012609,0.02508631,0.08917717,0.12980093,2.92622869
-4.88344172,7.84757714,1.25308739,4.86406244,0.02580121,0.08771077,0.12393380,2.78275729
-4.87743872,7.58455310,1.17997207,4.75158452,0.02642116,0.08612763,0.11817925,2.64092142
-4.87143572,7.31725504,1.10863198,4.63225179,0.02693199,0.08442060,0.11254261,2.50109033
-4.86543272,7.04560557,1.03931547,4.50569639,0.02732102,0.08258239,0.10702701,2.36358133
-4.85942971,6.76957163,0.97222149,4.37165328,0.02757740,0.08060622,0.10163387,2.22866716
-4.85342671,6.48920306,0.90750179,4.22998845,0.02769252,0.07848646,0.09636344,2.09658456
-4.84742371,6.20466872,0.84526469,4.08072353,0.02766027,0.07621939,0.09121538,1.96754338
-4.84142071,5.91628771,0.78558003,3.92405504,0.02747729,0.07380380,0.08618937,1.84173548
-4.83541771,5.62455360,0.72848503,3.76036709,0.02714310,0.07124161,0.08128575,1.71934295
-4.82941471,5.33015011,0.67399048,3.59023654,0.02666018,0.06853836,0.07650608,1.60054501
-4.82341171,5.03395709,0.62208698,3.41443020,0.02603391,0.06570355,0.07185370,1.48552323
-4.81740870,4.73704639,0.57275074,3.23389403,0.02527247,0.06275086,0.06733427,1.37446495
-4.81140570,4.44066800,0.52594886,3.04973482,0.02438655,0.05969817,0.06295612,1.26756480
-4.80540270,4.14622702,0.48164365,2.86319519,0.02338912,0.05656749,0.05873065,1.16502437
-4.79939970,3.85525305,0.43979603,2.67562318,0.02229499,0.05338463,0.05467254,1.06705029
-4.79339670,3.56936366,0.40036791,2.48843795,0.02112043,0.05017888,0.05079990,0.97385110
-4.78739370,3.29022394,0.36332356,2.30309312,0.01988268,0.04698250,0.04713439,0.88563320
-4.78139070,3.01950441,0.32863017,2.12103967,0.01859948,0.04383012,0.04370114,0.80259630
-4.77538769,2.75883937,0.29625757,1.94368993,0.01728857,0.04075820,0.04052873,0.72492888
-4.76938469,2.50978765,0.26617749,1.77238421,0.01596728,0.03780437,0.03764904,0.65280391
-4.76338169,2.27379753,0.23836238,1.60836139,0.01465209,0.03500680,0.03509703,0.58637518
-4.75737869,2.05217711,0.21278403,1.45273442,0.01335824,0.03240368,0.03291050,0.52577439
-4.75137569,1.84607097,0.18941226,1.30647141,0.01209949,0.03003265,0.03112976,0.47110914
-4.74537269,1.65644360,0.16821357,1.17038262,0.01088783,0.02793029,0.02979721,0.42246181
-4.73936968,1.48406948,0.14915008,1.04511323,0.00973338,0.02613173,0.02895690,0.37988917
-4.73336668,1.32952941,0.13217874,0.93114168,0.00864426,0.02467019,0.02865386,0.34342256
-4.72736368,1.19321217,0.11725078,0.82878277,0.00762662,0.02357664,0.02893339,0.31306843
-4.72136068,1.07532055,0.10431149,0.73819485,0.00668469,0.02287936,0.02984014,0.28880885
-4.71535768,0.97588046,0.09330018,0.65939014,0.00582086,0.02260360,0.03141705,0.27060182
-4.70935468,0.89475179,0.08415039,0.59224706,0.00503590,0.02277109,0.03370404,0.25838102
-4.70335168,0.83164002,0.07679023,0.53652369,0.00432911,0.02339958,0.03673656,0.25205484
-4.69734867,0.78610730,0.07114275,0.49187154,0.00369854,0.02450229,0.04054397,0.25150454
-4.69134567,0.75758236,0.06712637,0.45784869,0.00314128,0.02608732,0.04514776,0.25658163
-4.68534267,0.74536880,0.06465532,0.43393190,0.00265368,0.02815699,0.05055964,0.26710435
-4.67933967,0.74865145,0.06364008,0.41952731,0.00223157,0.03070724,0.05677971,0.28285366
-4.67333667,0.76650124,0.06398776,0.41397956,0.00187054,0.03372693,0.06379458,0.30356902
-4.66733367,0.79787892,0.06560261,0.41657942,0.00156617,0.03719735,0.07157575,0.32894425
-4.66133067,0.84163850,0.06838663,0.42657031,0.00131419,0.04109169,0.08007824,0.35862427
-4.65532766,0.89653152,0.07224034,0.44315393,0.00111076,0.04537483,0.08923962,0.39220286
-4.64932466,0.96121312,0.07706385,0.46549570,0.00095259,0.05000327,0.09897960,0.42922243
-4.64332166,1.03425114,0.08275833,0.49273049,0.00083711,0.05492536,0.10920016,0.46917596
-4.63731866,1.11413936,0.08922793,0.52396925,0.00076269,0.06008194,0.11978653,0.51151180
-4.63131566,1.19931554,0.09638217,0.55830693,0.00072870,0.06540725,0.13060882,0.55564145
-4.62531266,1.28818501,0.10413893,0.59483227,0.00073568,0.07083027,0.14152453,0.60095069
-4.61930965,1.37914987,0.11242797,0.63263945,0.00078551,0.07627646,0.15238180,0.64681387
-4.61330665,1.47064359,0.12119495,0.67084180,0.00088142,0.08166986,0.16302341,0.69261118
-4.60730365,1.56117025,0.13040580,0.70858729,0.00102822,0.08693545,0.17329138,0.73774848
-4.60130065,1.64934733,0.14005144,0.74507556,0.00123230,0.09200178,0.18303206,0.78167895
-4.59529765,1.73395038,0.15015241,0.77957574,0.00150175,0.09680376,0.19210148,0.82392577
-4.58929465,1.81395769,0.16076343,0.81144446,0.00184641,0.10128538,0.20037073,0.86410475
-4.58329165,1.88859263,0.17197735,0.84014321,0.00227789,0.10540248,0.20773122,0.90194577
-4.57728864,1.95736151,0.18392845,0.86525403,0.00280956,0.10912514,0.21409945,0.93731185
-4.57128564,2.02008438,0.19679449,0.88649268,0.00345648,0.11243974,0.21942110,0.97021460
-4.56528264,2.07691666,0.21079743,0.90371839,0.00423525,0.11535062,0.22367422,1.00082503
-4.55927964,2.12835959,0.22620238,0.91693946,0.00516387,0.11788094,0.22687127,1.02947847
-4.55327664,2.17525794,0.24331455,0.92631407,0.00626142,0.12007302,0.22905997,1.05667317
-4.54727364,2.21878395,0.26247413,0.93214589,0.00754771,0.12198783,0.23032269,1.08306169
-4.54127064,2.26040699,0.28404870,0.93487450,0.00904282,0.12370368,0.23077449,1.10943503
-4.53526763,2.30184927,0.30842353,0.93506049,0.01076654,0.12531413,0.23055974,1.13669957
-4.52926463,2.34502841,0.33598951,0.93336597,0.01273776,0.12692514,0.22984752,1.16584728
-4.52326163,2.39198853,0.36712912,0.93053079,0.01497371,0.12865161,0.22882576,1.19791984
-4.51725863,2.44482205,0.40220067,0.92734557,0.01748915,0.13061320,0.22769460,1.23396804
-4.51125563,2.50558497,0.44152132,0.92462266,0.02029558,0.13292992,0.22665897,1.27500759
-4.50525263,2.57620898,0.48534935,0.92316592,0.02340030,0.13571726,0.22592078,1.32197321
-4.49924962,2.65841369,0.53386643,0.92374101,0.02680558,0.13908141,0.22567110,1.37567261
-4.49324662,2.75362294,0.58716050,0.92704719,0.03050783,0.14311447,0.22608252,1.43674242
-4.48724362,2.86288874,0.64521020,0.93369201,0.03449684,0.14789004,0.22730210,1.50560791
-4.48124062,2.98682629,0.70787150,0.94417004,0.03875518,0.15345926,0.22944507,1.58244840
-4.47523762,3.12556348,0.77486738,0.95884657,0.04325770,0.15984757,0.23258971,1.66716997
-4.46923462,3.27870731,0.84578130,0.97794708,0.04797132,0.16705227,0.23677348,1.75938715
-4.46323162,3.44532948,0.92005510,1.00155298,0.05285499,0.17504101,0.24199061,1.85841444
-4.45722861,3.62397236,0.99699164,1.02960387,0.05785994,0.18375142,0.24819122,1.96326878
-4.45122561,3.81267582,1.07576281,1.06190615,0.06293019,0.19309171,0.25528213,2.07268309
-4.44522261,4.00902461,1.15542268,1.09814780,0.06800340,0.20294249,0.26312914,2.18513095
-4.43921961,4.21021490,1.23492590,1.13791840,0.07301194,0.21315961,0.27156089,2.29886182
-4.43321661,4.41313783,1.31315080,1.18073366,0.07788432,0.22357800,0.28037401,2.41194584
-4.42721361,4.61447705,1.38892675,1.22606323,0.08254670,0.23401641,0.28933952,2.52232669
-4.42121061,4.81081661,1.46106476,1.27336027,0.08692478,0.24428282,0.29821011,2.62788080
-4.41520760,4.99875484,1.52839036,1.32209152,0.09094564,0.25418036,0.30672809,2.72648069
-4.40920460,5.17501950,1.58977760,1.37176608,0.09453979,0.26351357,0.31463377,2.81606012
-4.40320160,5.33657948,1.64418271,1.42196151,0.09764310,0.27209464,0.32167382,2.89467847
-4.39719860,5.48074811,1.69067609,1.47234566,0.10019872,0.27974941,0.32760948,2.96058196
-4.39119560,5.60527343,1.72847143,1.52269294,0.10215879,0.28632304,0.33222418,3.01225908
-4.38519260,5.70841153,1.75695040,1.57289406,0.10348593,0.29168483,0.33533035,3.04848817
-4.37918959,5.78897955,1.77568205,1.62295839,0.10415446,0.29573222,0.33677523,3.06837521
-4.37318659,5.84638582,1.78443598,1.67300859,0.10415122,0.29839373,0.33644531,3.07138025
-4.36718359,5.88063588,1.78318850,1.72326760,0.10347607,0.29963066,0.33426954,3.05733147
-4.36118059,5.89231422,1.77212178,1.77403842,0.10214189,0.29943757,0.33022089,3.02642662
-4.35517759,5.88254260,1.75161573,1.82567764,0.10017431,0.29784147,0.32431652,2.97922159
-4.34917459,5.85291733,1.72223324,1.87856403,0.09761089,0.29489977,0.31661637,2.91660713
-4.34317159,5.80542855,1.68469930,1.93306385,0.09450010,0.29069723,0.30722048,2.83977471
-4.33716858,5.74236595,1.63987507,1.98949487,0.09089985,0.28534181,0.29626497,2.75017327
-4.33116558,5.66621558,1.58872815,2.04809128,0.08687592,0.27895991,0.28391706,2.64945892
-4.32516258,5.57955318,1.53230042,2.10897156,0.08250007,0.27169106,0.27036919,2.53943989
-4.31915958,5.48493942,1.47167484,2.17211145,0.07784819,0.26368242,0.25583274,2.42201921
-4.31315658,5.38482233,1.40794286,2.23732400,0.07299832,0.25508322,0.24053132,2.29913754
-4.30715358,5.28145153,1.34217376,2.30424808,0.06802884,0.24603962,0.22469411,2.17271871
