energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.78389195,2.63194357,0.00489060,0.03963652,0.81069427,0.52903375,0.02071060,1.66179891,0.53953484,0.17703024
-5.77788894,2.60561436,0.00471756,0.03899812,0.80721470,0.53123940,0.02141519,1.64630799,0.52548255,0.17289332
-5.77188594,2.58096942,0.00455647,0.03844035,0.80397673,0.53389146,0.02210909,1.63185006,0.51135278,0.16894901
-5.76588294,2.55831227,0.00441037,0.03795239,0.80105420,0.53700388,0.02278009,1.61864072,0.49729596,0.16522811
-5.75987994,2.53781943,0.00428209,0.03752152,0.79849637,0.54055922,0.02341560,1.60681656,0.48344606,0.16175226
-5.75387694,2.51954439,0.00417426,0.03713339,0.79632875,0.54451081,0.02400306,1.59643730,0.46992001,0.15853374
-5.74787394,2.50342834,0.00408924,0.03677237,0.79455554,0.54878642,0.02453034,1.58749209,0.45681819,0.15557582
-5.74187094,2.48931665,0.00402909,0.03642207,0.79316335,0.55329320,0.02498611,1.57990958,0.44422563,0.15287356
-5.73586793,2.47697989,0.00399548,0.03606585,0.79212603,0.55792354,0.02536023,1.57357063,0.43221384,0.15041505
-5.72986493,2.46613751,0.00398970,0.03568738,0.79140996,0.56256128,0.02564409,1.56832290,0.42084298,0.14818291
-5.72386193,2.45648261,0.00401255,0.03527122,0.79097957,0.56708808,0.02583092,1.56399592,0.41016402,0.14615595
-5.71785893,2.44770572,0.00406429,0.03480340,0.79080242,0.57138928,0.02591598,1.56041572,0.40022076,0.14431100
-5.71185593,2.43951612,0.00414465,0.03427189,0.79085349,0.57535910,0.02589670,1.55741772,0.39105140,0.14262451
-5.70585293,2.43165915,0.00425273,0.03366708,0.79111829,0.57890468,0.02577273,1.55485726,0.38268951,0.14107416
-5.69984992,2.42392841,0.00438700,0.03298205,0.79159440,0.58194886,0.02554590,1.55261675,0.37516431,0.13964001
-5.69384692,2.41617216,0.00454526,0.03221283,0.79229146,0.58443155,0.02522010,1.55060925,0.36850018,0.13830549
-5.68784392,2.40829381,0.00472467,0.03135849,0.79322934,0.58630968,0.02480105,1.54877834,0.36271552,0.13705787
-5.68184092,2.40024666,0.00492177,0.03042108,0.79443481,0.58755586,0.02429604,1.54709427,0.35782098,0.13588843
-5.67583792,2.39202368,0.00513248,0.02940554,0.79593680,0.58815590,0.02371365,1.54554710,0.35381725,0.13479221
-5.66983492,2.38364342,0.00535222,0.02831936,0.79776068,0.58810555,0.02306334,1.54413745,0.35069268,0.13376747
-5.66383192,2.37513343,0.00557595,0.02717233,0.79992206,0.58740678,0.02235515,1.54286573,0.34842086,0.13281489
-5.65782891,2.36651295,0.00579831,0.02597602,0.80242055,0.58606388,0.02159932,1.54172099,0.34695862,0.13193667
-5.65182591,2.35777626,0.00601376,0.02474341,0.80523416,0.58407996,0.02080599,1.54067049,0.34624443,0.13113548
-5.64582291,2.34887865,0.00621668,0.02348837,0.80831474,0.58145393,0.01998493,1.53965090,0.34619767,0.13041360
-5.63981991,2.33972613,0.00640156,0.02222517,0.81158512,0.57817845,0.01914531,1.53856230,0.34671879,0.12977212
-5.63381691,2.33017026,0.00656316,0.02096808,0.81493819,0.57423901,0.01829552,1.53726549,0.34769057,0.12921041
-5.62781391,2.32000863,0.00669664,0.01973096,0.81823826,0.56961421,0.01744311,1.53558323,0.34898052,0.12872588
-5.62181091,2.30899147,0.00679776,0.01852691,0.82132481,0.56427728,0.01659473,1.53330563,0.35044429,0.12831410
-5.61580790,2.29683413,0.00686294,0.01736804,0.82401853,0.55819879,0.01575613,1.53019937,0.35193010,0.12796926
-5.60980490,2.28323478,0.00688946,0.01626531,0.82612942,0.55135040,0.01493228,1.52602058,0.35328407,0.12768492
-5.60380190,2.26789634,0.00687547,0.01522839,0.82746663,0.54370920,0.01412743,1.52053044,0.35435593,0.12745502
-5.59779890,2.25055109,0.00682008,0.01426567,0.82784932,0.53526261,0.01334524,1.51351258,0.35500517,0.12727513
-5.59179590,2.23098645,0.00672339,0.01338432,0.82711813,0.52601321,0.01258896,1.50479124,0.35510709,0.12714372
-5.58579290,2.20906995,0.00658646,0.01259037,0.82514630,0.51598332,0.01186153,1.49424879,0.35455841,0.12706343
-5.57978989,2.18477168,0.00641125,0.01188885,0.82184994,0.50521883,0.01116572,1.48184144,0.35328227,0.12704223
-5.57378689,2.15818236,0.00620058,0.01128395,0.81719662,0.49379202,0.01050426,1.46761197,0.35123222,0.12709419
-5.56778389,2.12952574,0.00595800,0.01077919,0.81121164,0.48180314,0.00987988,1.45169844,0.34839484,0.12724011
-5.56178089,2.09916402,0.00568766,0.01037754,0.80398160,0.46938054,0.00929542,1.43433806,0.34479116,0.12750750
-5.55577789,2.06759562,0.00539418,0.01008158,0.79565487,0.45667916,0.00875376,1.41586572,0.34047633,0.12793021
-5.54977489,2.03544508,0.00508249,0.00989356,0.78643880,0.44387760,0.00825788,1.39670711,0.33553789,0.12854752
-5.54377189,2.00344531,0.00475768,0.00981544,0.77659368,0.43117363,0.00781077,1.37736640,0.33009246,0.12940270
-5.53776888,1.97241280,0.00442484,0.00984887,0.76642385,0.41877855,0.00741534,1.35840912,0.32428116,0.13054121
-5.53176588,1.94321715,0.00408890,0.00999512,0.75626613,0.40691042,0.00707435,1.34044097,0.31826385,0.13200847
-5.52576288,1.91674619,0.00375456,0.01025493,0.74647630,0.39578676,0.00679029,1.32408353,0.31221251,0.13384740
-5.51975988,1.89386854,0.00342612,0.01062838,0.73741428,0.38561679,0.00656526,1.30994823,0.30630410,0.13609584
-5.51375688,1.87539559,0.00310743,0.01111469,0.72942874,0.37659386,0.00640085,1.29860974,0.30071322,0.13878397
-5.50775388,1.86204471,0.00280180,0.01171194,0.72284184,0.36888816,0.00629803,1.29058025,0.29560486,0.14193192
-5.50175088,1.85440561,0.00251198,0.01241690,0.71793505,0.36264036,0.00625707,1.28628584,0.29112765,0.14554764
-5.49574787,1.85291163,0.00224014,0.01322476,0.71493654,0.35795619,0.00627745,1.28604622,0.28740787,0.14962520
-5.48974487,1.85781713,0.00198788,0.01412896,0.71401081,0.35490242,0.00635782,1.29005868,0.28454443,0.15414366
-5.48374187,1.86918232,0.00175623,0.01512103,0.71525103,0.35350430,0.00649597,1.29838710,0.28260507,0.15906646
-5.47773887,1.88686593,0.00154571,0.01619049,0.71867442,0.35374463,0.00668884,1.31095648,0.28162383,0.16434156
-5.47173587,1.91052617,0.00135638,0.01732479,0.72422070,0.35556439,0.00693256,1.32755307,0.28160002,0.16990218
-5.46573287,1.93962978,0.00118789,0.01850944,0.73175376,0.35886498,0.00722249,1.34783012,0.28249839,0.17566818
-5.45972986,1.97346852,0.00103955,0.01972805,0.74106624,0.36351191,0.00755334,1.37131886,0.28425079,0.18154811
-5.45372686,2.01118244,0.00091038,0.02096263,0.75188689,0.36933971,0.00791924,1.39744407,0.28675886,0.18744161
-5.44772386,2.05178865,0.00079923,0.02219386,0.76389016,0.37615798,0.00831390,1.42554355,0.28989792,0.19324239
-5.44172086,2.09421428,0.00070477,0.02340151,0.77670765,0.38375810,0.00873072,1.45489053,0.29352155,0.19884138
-5.43571786,2.13733226,0.00062558,0.02456487,0.78994088,0.39192052,0.00916297,1.48471799,0.29746689,0.20413001
-5.42971486,2.17999832,0.00056022,0.02566331,0.80317480,0.40042219,0.00960387,1.51424397,0.30156035,0.20900361
-5.42371186,2.22108775,0.00050724,0.02667676,0.81599157,0.40904399,0.01004681,1.54269681,0.30562345,0.21336453
-5.41770885,2.25953061,0.00046524,0.02758635,0.82798400,0.41757771,0.01048539,1.56933930,0.30947868,0.21712516
-5.41170585,2.29434403,0.00043287,0.02837491,0.83876829,0.42583246,0.01091361,1.59349100,0.31295511,0.22021045
-5.40570285,2.32466057,0.00040888,0.02902754,0.84799559,0.43364023,0.01132590,1.61454797,0.31589362,0.22256012
-5.39969985,2.34975179,0.00039213,0.02953203,0.85536200,0.44086054,0.01171721,1.63199922,0.31815148,0.22413023
-5.39369685,2.36904637,0.00038156,0.02987930,0.86061689,0.44738380,0.01208302,1.64543957,0.31960638,0.22489423
-5.38769385,2.38214237,0.00037624,0.03006366,0.86356913,0.45313363,0.01241942,1.65457860,0.32015951,0.22484349
-5.38169085,2.38881351,0.00037537,0.03008303,0.86409129,0.45806783,0.01272303,1.65924546,0.31973791,0.22398714
-5.37568784,2.38900947,0.00037823,0.02993905,0.86212166,0.46217814,0.01299100,1.65938969,0.31829579,0.22235143
-5.36968484,2.38285052,0.00038421,0.02963695,0.85766413,0.46548890,0.01322100,1.65507821,0.31581503,0.21997863
-5.36368184,2.37061693,0.00039280,0.02918551,0.85078600,0.46805455,0.01341108,1.64648861,0.31230473,0.21692536
-5.35767884,2.35273381,0.00040355,0.02859668,0.84161395,0.46995635,0.01355972,1.63389934,0.30779986,0.21326072
-5.35167584,2.32975213,0.00041612,0.02788533,0.83032820,0.47129823,0.01366567,1.61767722,0.30235920,0.20906405
-5.34567284,2.30232686,0.00043021,0.02706871,0.81715537,0.47220225,0.01372798,1.59826282,0.29606250,0.20442257
-5.33966983,2.27119313,0.00044557,0.02616604,0.80236011,0.47280367,0.01374590,1.57615436,0.28900716,0.19942890
-5.33366683,2.23714152,0.00046201,0.02519792,0.78623593,0.47324601,0.01371889,1.55189093,0.28130437,0.19417867
-5.32766383,2.20099342,0.00047937,0.02418578,0.76909571,0.47367627,0.01364661,1.52603552,0.27307505,0.18876817
-5.32166083,2.16357743,0.00049752,0.02315142,0.75126206,0.47424052,0.01352893,1.49915872,0.26444562,0.18329227
-5.31565783,2.12570789,0.00051633,0.02211642,0.73305807,0.47508013,0.01336596,1.47182359,0.25554391,0.17784251
-5.30965483,2.08816609,0.00053573,0.02110177,0.71479873,0.47632867,0.01315808,1.44457236,0.24649512,0.17250557
-5.30365183,2.05168499,0.00055563,0.02012742,0.69678344,0.47810984,0.01290599,1.41791540,0.23741833,0.16736205
-5.29764882,2.01693791,0.00057595,0.01921205,0.67928971,0.48053620,0.01261079,1.39232285,0.22842341,0.16248564
-5.29164582,1.98453130,0.00059662,0.01837277,0.66256849,0.48370903,0.01227403,1.36821903,0.21960851,0.15794259
-5.28564282,1.95500190,0.00061760,0.01762500,0.64684107,0.48771900,0.01189771,1.34597987,0.21105834,0.15379162
-5.27963982,1.92881776,0.00063882,0.01698244,0.63229766,0.49264779,0.01148438,1.32593305,0.20284309,0.15008398
-5.27363682,1.90638300,0.00066025,0.01645699,0.61909766,0.49857034,0.01103709,1.30836082,0.19501812,0.14686395
-5.26763382,1.88804545,0.00068186,0.01605882,0.60737135,0.50555756,0.01055944,1.29350493,0.18762437,0.14416932
-5.26163082,1.87410649,0.00070365,0.01579646,0.59722284,0.51367933,0.01005551,1.28157318,0.18068936,0.14203216
-5.25562781,1.86483204,0.00072564,0.01567685,0.58873404,0.52300734,0.00952982,1.27274702,0.17422873,0.14047947
-5.24962481,1.86046366,0.00074787,0.01570547,0.58196909,0.53361761,0.00898726,1.26718932,0.16824826,0.13953387
-5.24362181,1.86122879,0.00077046,0.01588637,0.57697907,0.54559237,0.00843296,1.26505175,0.16274604,0.13921417
-5.23761881,1.86734885,0.00079353,0.01622228,0.57380640,0.55902095,0.00787226,1.26648093,0.15771483,0.13953571
-5.23161581,1.87904451,0.00081728,0.01671452,0.57248864,0.57399949,0.00731048,1.27162263,0.15314432,0.14051049
-5.22561281,1.89653723,0.00084193,0.01736307,0.57306126,0.59062935,0.00675289,1.28062357,0.14902323,0.14214701
-5.21960980,1.92004645,0.00086779,0.01816640,0.57555912,0.60901402,0.00620453,1.29363038,0.14534103,0.14444988
-5.21360680,1.94978240,0.00089518,0.01912139,0.58001646,0.62925458,0.00567013,1.31078541,0.14208926,0.14741910
-5.20760380,1.98593430,0.00092448,0.02022318,0.58646521,0.65144383,0.00515398,1.33221943,0.13926232,0.15104910
-5.20160080,2.02865447,0.00095610,0.02146496,0.59493181,0.67565914,0.00465987,1.35804145,0.13685769,0.15532766
-5.19559780,2.07803909,0.00099046,0.02283784,0.60543245,0.70195454,0.00419101,1.38832604,0.13487563,0.16023460
-5.18959480,2.13410638,0.00102795,0.02433065,0.61796723,0.73035214,0.00374997,1.42309881,0.13331830,0.16574054
-5.18359180,2.19677372,0.00106896,0.02592982,0.63251338,0.76083363,0.00333872,1.46232087,0.13218846,0.17180565
-5.17758879,2.26583489,0.00111380,0.02761933,0.64901811,0.79333204,0.00295854,1.50587329,0.13148782,0.17837865
-5.17158579,2.34093919,0.00116272,0.02938067,0.66739158,0.82772456,0.00261012,1.55354249,0.13121515,0.18539603
-5.16558279,2.42157380,0.00121585,0.03119296,0.68750051,0.86382675,0.00229355,1.60500780,0.13136430,0.19278165
-5.15957979,2.50705108,0.00127316,0.03303307,0.70916299,0.90138863,0.00200841,1.65983207,0.13192229,0.20044681
-5.15357679,2.59650193,0.00133449,0.03487598,0.73214497,0.94009315,0.00175377,1.71745640,0.13286762,0.20829085
-5.14757379,2.68887642,0.00139949,0.03669509,0.75615890,0.97955721,0.00152835,1.77719964,0.13416894,0.21620227
-5.14157079,2.78295232,0.00146762,0.03846274,0.78086477,1.01933556,0.00133051,1.83826330,0.13578412,0.22406044
-5.13556778,2.87735182,0.00153815,0.04015075,0.80587383,1.05892743,0.00115836,1.89974202,0.13766000,0.23173784
-5.12956478,2.97056650,0.00161014,0.04173108,0.83075503,1.09778602,0.00100985,1.96063964,0.13973265,0.23910279
-5.12356178,3.06098964,0.00168250,0.04317648,0.85504400,1.13533042,0.00088280,2.01989052,0.14192832,0.24602256
-5.11755878,3.14695531,0.00175396,0.04446124,0.87825440,1.17095969,0.00077501,2.07638547,0.14416498,0.25236680
-5.11155578,3.22678243,0.00182315,0.04556183,0.89989122,1.20406858,0.00068425,2.12900127,0.14635448,0.25801113
-5.10555278,3.29882242,0.00188857,0.04645763,0.91946546,1.23406423,0.00060838,2.17663285,0.14840513,0.26284071
-5.09954977,3.36150835,0.00194873,0.04713148,0.93650956,1.26038333,0.00054532,2.21822658,0.15022465,0.26675370
-5.09354677,3.41340353,0.00200212,0.04757026,0.95059302,1.28250891,0.00049315,2.25281345,0.15172332,0.26966443
-5.08754377,3.45324760,0.00204729,0.04776527,0.96133723,1.29998621,0.00045007,2.27954056,0.15281726,0.27150617
-5.08154077,3.47999794,0.00208291,0.04771251,0.96842916,1.31243692,0.00041445,2.29769972,0.15343149,0.27223332
-5.07553777,3.49286486,0.00210783,0.04741289,0.97163293,1.31957122,0.00038482,2.30675169,0.15350281,0.27182297
-5.06953477,3.49133893,0.00212108,0.04687216,0.97079899,1.32119726,0.00035992,2.30634526,0.15298226,0.27027581
-5.06353177,3.47520940,0.00212196,0.04610086,0.96587028,1.31722757,0.00033863,2.29633023,0.15183703,0.26761626
-5.05752876,3.44457307,0.00211003,0.04511402,0.95688525,1.30768239,0.00032002,2.27676383,0.15005178,0.26389187
-5.05152576,3.39983331,0.00208514,0.04393078,0.94397749,1.29268967,0.00030332,2.24791034,0.14762926,0.25917209
-5.04552276,3.34168943,0.00204746,0.04257390,0.92737212,1.27248201,0.00028789,2.21023415,0.14459022,0.25354638
-5.03951976,3.27111706,0.00199744,0.04106925,0.90737906,1.24739044,0.00027326,2.16438647,0.14097268,0.24712174
-5.03351676,3.18934037,0.00193582,0.03944512,0.88438353,1.21783567,0.00025906,2.11118648,0.13683044,0.24001994
-5.02751376,3.09779761,0.00186357,0.03773162,0.85883430,1.18431694,0.00024504,2.05159776,0.13223118,0.23237435
-5.02151076,2.99810116,0.00178191,0.03596004,0.83123004,1.14739903,0.00023104,1.98670093,0.12725395,0.22432666
-5.01550775,2.89199387,0.00169221,0.03416219,0.80210456,1.10769789,0.00021698,1.91766371,0.12198636,0.21602348
-5.00950475,2.78130325,0.00159598,0.03236980,0.77201139,1.06586539,0.00020284,1.84570940,0.11652161,0.20761307
-5.00350175,2.66789501,0.00149480,0.03061402,0.74150837,1.02257366,0.00018867,1.77208505,0.11095534,0.19924221
-4.99749875,2.55362760,0.00139029,0.02892491,0.71114269,0.97849944,0.00017452,1.69803017,0.10538258,0.19105324
-4.99149575,2.44030877,0.00128405,0.02733101,0.68143700,0.93430904,0.00016050,1.62474705,0.09989492,0.18318144
-4.98549275,2.32965555,0.00117759,0.02585906,0.65287678,0.89064396,0.00014670,1.55337334,0.09457784,0.17575274
-4.97948974,2.22325826,0.00107235,0.02453365,0.62589947,0.84810780,0.00013326,1.48495757,0.08950848,0.16888169
-4.97348674,2.12254936,0.00096961,0.02337705,0.60088545,0.80725446,0.00012027,1.42043804,0.08475383,0.16266978
-4.96748374,2.02877743,0.00087050,0.02240897,0.57815099,0.76857802,0.00010784,1.36062540,0.08036935,0.15720411
-4.96148074,1.94298671,0.00077597,0.02164649,0.55794322,0.73250419,0.00009607,1.30618903,0.07639810,0.15255628
-4.95547774,1.86600197,0.00068678,0.02110386,0.54043710,0.69938374,0.00008504,1.25764729,0.07287029,0.14878155
-4.94947474,1.79841897,0.00060352,0.02079244,0.52573428,0.66948765,0.00007480,1.21536163,0.06980333,0.14591825
-4.94347174,1.74060013,0.00052657,0.02072056,0.51386373,0.64300420,0.00006539,1.17953431,0.06720230,0.14398735
-4.93746873,1.69267523,0.00045615,0.02089344,0.50478402,0.62003791,0.00005686,1.15020972,0.06506071,0.14299228
-4.93146573,1.65454698,0.00039232,0.02131305,0.49838703,0.60061025,0.00004921,1.12727897,0.06336165,0.14291891
-4.92546273,1.62590106,0.00033501,0.02197807,0.49450298,0.58466223,0.00004246,1.11048756,0.06207913,0.14373573
-4.91945973,1.60622034,0.00028402,0.02288374,0.49290664,0.57205852,0.00003659,1.09944594,0.06117962,0.14539431
-4.91345673,1.59480306,0.00023907,0.02402188,0.49332450,0.56259332,0.00003160,1.09364267,0.06062375,0.14782993
-4.90745373,1.59078448,0.00019980,0.02538086,0.49544280,0.55599756,0.00002748,1.09245991,0.06036802,0.15096257
-4.90145073,1.59316176,0.00016578,0.02694567,0.49891629,0.55194749,0.00002423,1.09519100,0.06036658,0.15469820
-4.89544772,1.60082153,0.00013656,0.02869805,0.50337744,0.55007439,0.00002184,1.10105972,0.06057299,0.15893035
-4.88944472,1.61256979,0.00011169,0.03061677,0.50844614,0.54997520,0.00002032,1.10924106,0.06094187,0.16354208
-4.88344172,1.62716336,0.00009069,0.03267796,0.51373954,0.55122387,0.00001970,1.11888284,0.06143051,0.16840829
-4.87743872,1.64334255,0.00007311,0.03485558,0.51888185,0.55338313,0.00002001,1.12912790,0.06200028,0.17339836
-4.87143572,1.65986394,0.00005852,0.03712202,0.52351398,0.55601646,0.00002131,1.13913638,0.06261799,0.17837901
-4.86543272,1.67553285,0.00004650,0.03944876,0.52730269,0.55869981,0.00002366,1.14810733,0.06325689,0.18321745
-4.85942971,1.68923429,0.00003669,0.04180714,0.52994907,0.56103292,0.00002716,1.15529936,0.06389763,0.18778466
-4.85342671,1.69996185,0.00002874,0.04416923,0.53119603,0.56264984,0.00003193,1.16004955,0.06452888,0.19195867
-4.84742371,1.70684329,0.00002235,0.04650866,0.53083468,0.56322832,0.00003809,1.16179011,0.06514767,0.19562775
-4.84142071,1.70916237,0.00001725,0.04880147,0.52870930,0.56249786,0.00004580,1.16006223,0.06575949,0.19869352
-4.83541771,1.70637586,0.00001323,0.05102689,0.52472071,0.56024602,0.00005522,1.15452682,0.06637808,0.20107355
-4.82941471,1.69812525,0.00001007,0.05316804,0.51882798,0.55632304,0.00006653,1.14497147,0.06702487,0.20270371
-4.82341171,1.68424266,0.00000761,0.05521248,0.51104839,0.55064430,0.00007991,1.13131362,0.06772814,0.20353984
-4.81740870,1.66475068,0.00000571,0.05715251,0.50145549,0.54319082,0.00009555,1.11359970,0.06852186,0.20355887
-4.81140570,1.63985602,0.00000425,0.05898531,0.49017552,0.53400755,0.00011361,1.09200023,0.06944420,0.20275917
-4.80540270,1.60993719,0.00000315,0.06071284,0.47738210,0.52319975,0.00013425,1.06680113,0.07053582,0.20116023
-4.79939970,1.57552660,0.00000232,0.06234141,0.46328950,0.51092734,0.00015761,1.03839133,0.07183792,0.19880157
-4.79339670,1.53728767,0.00000170,0.06388109,0.44814471,0.49739764,0.00018378,1.00724742,0.07339015,0.19574093
-4.78739370,1.49598772,0.00000124,0.06534480,0.43221850,0.48285656,0.00021282,0.97391558,0.07522842,0.19205188
-4.78139070,1.45246782,0.00000091,0.06674729,0.41579590,0.46757882,0.00024472,0.93899167,0.07738268,0.18782081
-4.77538769,1.40761051,0.00000068,0.06810393,0.39916644,0.45185724,0.00027943,0.90310004,0.07987491,0.18314352
-4.76938469,1.36230678,0.00000053,0.06942944,0.38261438,0.43599181,0.00031680,0.86687199,0.08271714,0.17812159
-4.76338169,1.31742351,0.00000044,0.07073661,0.36640951,0.42027870,0.00035663,0.83092449,0.08590993,0.17285852
-4.75737869,1.27377263,0.00000040,0.07203515,0.35079860,0.40499971,0.00039864,0.79584003,0.08944118,0.16745608
-4.75137569,1.23208318,0.00000041,0.07333062,0.33599795,0.39041256,0.00044244,0.76214831,0.09328542,0.16201068
-4.74537269,1.19297734,0.00000047,0.07462369,0.32218729,0.37674231,0.00048760,0.73031026,0.09740372,0.15661032
-4.73936968,1.15695140,0.00000058,0.07590966,0.30950516,0.36417425,0.00053362,0.70070518,0.10174424,0.15133187
-4.73336668,1.12436219,0.00000075,0.07717834,0.29804596,0.35284842,0.00057992,0.67362107,0.10624340,0.14623914
-4.72736368,1.09541964,0.00000101,0.07841437,0.28785866,0.34285608,0.00062591,0.64924873,0.11082775,0.14138150
-4.72136068,1.07018555,0.00000136,0.07959794,0.27894734,0.33423802,0.00067095,0.62767950,0.11541653,0.13679341
-4.71535768,1.04857845,0.00000184,0.08070591,0.27127326,0.32698496,0.00071441,0.60890684,0.11992477,0.13249459
-4.70935468,1.03038444,0.00000247,0.08171328,0.26475853,0.32103970,0.00075570,0.59283130,0.12426689,0.12849101
-4.70335168,1.01527321,0.00000331,0.08259505,0.25929108,0.31630117,0.00079426,0.57926883,0.12836077,0.12477651
-4.69734867,1.00281857,0.00000440,0.08332828,0.25473073,0.31262994,0.00082964,0.56796188,0.13213192,0.12133504
-4.69134567,0.99252254,0.00000582,0.08389429,0.25091605,0.30985506,0.00086147,0.55859273,0.13551790,0.11814332
-4.68534267,0.98384182,0.00000765,0.08428095,0.24767184,0.30778186,0.00088954,0.55079848,0.13847246,0.11517386
-4.67933967,0.97621549,0.00000997,0.08448485,0.24481668,0.30620037,0.00091380,0.54418712,0.14096955,0.11239805
-4.67333667,0.96909275,0.00001290,0.08451334,0.24217049,0.30489407,0.00093438,0.53835383,0.14300678,0.10978938
-4.66733367,0.96195943,0.00001658,0.08438625,0.23956162,0.30364850,0.00095162,0.53289708,0.14460821,0.10732639
-4.66133067,0.95436217,0.00002115,0.08413718,0.23683335,0.30225942,0.00096607,0.52743369,0.14582644,0.10499534
-4.65532766,0.94592935,0.00002680,0.08381435,0.23384941,0.30054032,0.00097851,0.52161242,0.14674366,0.10279243
-4.64932466,0.93638778,0.00003370,0.08348086,0.23049842,0.29832879,0.00098992,0.51512560,0.14747170,0.10072551
-4.64332166,0.92557466,0.00004208,0.08321429,0.22669718,0.29549177,0.00100150,0.50771841,0.14815096,0.09881507
