energy_ev,total_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up,V_p_up,V_d_up
-5.51975988,1.84496100,0.01805139,0.40023722,0.61698016,0.00000000,0.56306721,0.69932396
-5.51375688,1.89747015,0.01853293,0.41298798,0.63385648,0.00000000,0.58338074,0.71670759
-5.50775388,1.94430008,0.01894146,0.42471042,0.64881074,0.00000000,0.60177809,0.73169292
-5.50175088,1.98532565,0.01927698,0.43535473,0.66182981,0.00000000,0.61813662,0.74429994
-5.49574787,2.02060558,0.01954200,0.44491215,0.67295936,0.00000000,0.63238916,0.75461653
-5.48974487,2.05037634,0.01974149,0.45341494,0.68230037,0.00000000,0.64452533,0.76279351
-5.48374187,2.07503968,0.01988267,0.46093493,0.69000360,0.00000000,0.65459087,0.76903725
-5.47773887,2.09514463,0.01997481,0.46758087,0.69626225,0.00000000,0.66268506,0.77360036
-5.47173587,2.11136469,0.02002883,0.47349454,0.70130333,0.00000000,0.66895651,0.77677078
-5.46573287,2.12447137,0.02005694,0.47884580,0.70537797,0.00000000,0.67359719,0.77885997
-5.45972986,2.13530515,0.02007219,0.48382690,0.70875132,0.00000000,0.67683542,0.78019046
-5.45372686,2.14474503,0.02008801,0.48864599,0.71169241,0.00000000,0.67892769,0.78108362
-5.44772386,2.15367797,0.02011773,0.49352024,0.71446429,0.00000000,0.68015000,0.78184793
-5.44172086,2.16296911,0.02017413,0.49866874,0.71731507,0.00000000,0.68078879,0.78276834
-5.43571786,2.17343396,0.02026901,0.50430528,0.72046991,0.00000000,0.68113195,0.78409702
-5.42971486,2.18581318,0.02041283,0.51063128,0.72412447,0.00000000,0.68146013,0.78604585
-5.42371186,2.20075082,0.02061435,0.51782914,0.72843972,0.00000000,0.68203872,0.78878078
-5.41770885,2.21877625,0.02088038,0.52605603,0.73353840,0.00000000,0.68311053,0.79241814
-5.41170585,2.24029046,0.02121561,0.53543839,0.73950298,0.00000000,0.68488962,0.79702306
-5.40570285,2.26555657,0.02162246,0.54606734,0.74637518,0.00000000,0.68755616,0.80260964
-5.39969985,2.29469485,0.02210107,0.55799498,0.75415682,0.00000000,0.69125260,0.80914298
-5.39369685,2.32768220,0.02264930,0.57123199,0.76281196,0.00000000,0.69608113,0.81654276
-5.38769385,2.36435585,0.02326284,0.58574641,0.77227011,0.00000000,0.70210243,0.82468815
-5.38169085,2.40442139,0.02393535,0.60146378,0.78243029,0.00000000,0.70933581,0.83342389
-5.37568784,2.44746458,0.02465871,0.61826882,0.79316589,0.00000000,0.71776054,0.84256725
-5.36968484,2.49296699,0.02542325,0.63600852,0.80433005,0.00000000,0.72731848,0.85191565
-5.36368184,2.54032495,0.02621807,0.65449670,0.81576146,0.00000000,0.73791784,0.86125475
-5.35767884,2.58887134,0.02703138,0.67352000,0.82729049,0.00000000,0.74943790,0.87036677
-5.35167584,2.63789985,0.02785090,0.69284503,0.83874532,0.00000000,0.76173473,0.87903887
-5.34567284,2.68669080,0.02866419,0.71222658,0.84995826,0.00000000,0.77464749,0.88707138
-5.33966983,2.73453792,0.02945908,0.73141655,0.86077171,0.00000000,0.78800532,0.89428558
-5.33366683,2.78077497,0.03022405,0.75017313,0.87104395,0.00000000,0.80163443,0.90053090
-5.32766383,2.82480121,0.03094856,0.76827005,0.88065432,0.00000000,0.81536521,0.90569128
-5.32166083,2.86610454,0.03162338,0.78550513,0.88950770,0.00000000,0.82903903,0.90969040
-5.31565783,2.90428110,0.03224085,0.80170797,0.89753814,0.00000000,0.84251436,0.91249548
-5.30965483,2.93905028,0.03279509,0.81674604,0.90471126,0.00000000,0.85567212,0.91411959
-5.30365183,2.97026399,0.03328211,0.83052902,0.91102539,0.00000000,0.86841975,0.91462204
-5.29764882,2.99790953,0.03369981,0.84301089,0.91651123,0.00000000,0.88069393,0.91410685
-5.29164582,3.02210552,0.03404797,0.85418968,0.92122995,0.00000000,0.89246177,0.91271915
-5.28564282,3.04309068,0.03432802,0.86410473,0.92526969,0.00000000,0.90372033,0.91063959
-5.27963982,3.06120587,0.03454288,0.87283158,0.92874057,0.00000000,0.91449456,0.90807674
-5.27363682,3.07687007,0.03469656,0.88047478,0.93176831,0.00000000,0.92483364,0.90525791
-5.26763382,3.09055134,0.03479381,0.88715892,0.93448681,0.00000000,0.93480610,0.90241858
-5.26163082,3.10273453,0.03483967,0.89301843,0.93702994,0.00000000,0.94449385,0.89979095
-5.25562781,3.11388724,0.03483909,0.89818686,0.93952303,0.00000000,0.95398557,0.89759217
-5.24962481,3.12442640,0.03479644,0.90278616,0.94207449,0.00000000,0.96336975,0.89601281
-5.24362181,3.13468723,0.03471513,0.90691681,0.94476812,0.00000000,0.97272801,0.89520622
-5.23761881,3.14489676,0.03459735,0.91064942,0.94765653,0.00000000,0.98212884,0.89527934
-5.23161581,3.15515350,0.03444379,0.91401832,0.95075601,0.00000000,0.99162234,0.89628550
-5.22561281,3.16541485,0.03425352,0.91701762,0.95404345,0.00000000,1.00123617,0.89821975
-5.21960980,3.17549282,0.03402402,0.91960010,0.95745521,0.00000000,1.01097282,0.90101685
-5.21360680,3.18505876,0.03375129,0.92167888,0.96088834,0.00000000,1.02080851,0.90455225
-5.20760380,3.19365654,0.03343009,0.92313189,0.96420387,0.00000000,1.03069340,0.90864598
-5.20160080,3.20072361,0.03305426,0.92380881,0.96723214,0.00000000,1.04055325,0.91306919
-5.19559780,3.20561842,0.03261721,0.92353994,0.96977981,0.00000000,1.05029207,0.91755318
-5.18959480,3.20765254,0.03211235,0.92214651,0.97163804,0.00000000,1.05979563,0.92180018
-5.18359180,3.20612542,0.03153367,0.91945167,0.97259156,0.00000000,1.06893534,0.92549559
-5.17758879,3.20035951,0.03087623,0.91529139,0.97242783,0.00000000,1.07757228,0.92832071
-5.17158579,3.18973373,0.03013665,0.90952466,0.97094600,0.00000000,1.08556091,0.92996556
-5.16558279,3.17371314,0.02931360,0.90204222,0.96796505,0.00000000,1.09275239,0.93014093
-5.15957979,3.15187328,0.02840807,0.89277328,0.96333066,0.00000000,1.09899712,0.92858919
-5.15357679,3.12391788,0.02742371,0.88168999,0.95692068,0.00000000,1.10414653,0.92509336
-5.14757379,3.08968923,0.02636686,0.86880922,0.94864878,0.00000000,1.10805419,0.91948396
-5.14157079,3.04917103,0.02524666,0.85419186,0.93846648,0.00000000,1.11057629,0.91164368
-5.13556778,3.00248414,0.02407486,0.83793956,0.92636329,0.00000000,1.11157170,0.90150955
-5.12956478,2.94987591,0.02286563,0.82018946,0.91236554,0.00000000,1.11090198,0.88907283
-5.12356178,2.89170442,0.02163524,0.80110716,0.89653379,0.00000000,1.10843156,0.87437687
-5.11755878,2.82841904,0.02040163,0.78087863,0.87895936,0.00000000,1.10402839,0.85751308
-5.11155578,2.76053883,0.01918398,0.75970156,0.85976024,0.00000000,1.09756537,0.83861563
-5.10555278,2.68863056,0.01800217,0.73777680,0.83907677,0.00000000,1.08892269,0.81785510
-5.09954977,2.61328761,0.01687625,0.71530035,0.81706729,0.00000000,1.07799114,0.79543159
-5.09354677,2.53511109,0.01582594,0.69245650,0.79390404,0.00000000,1.06467639,0.77156769
-5.08754377,2.45469402,0.01487012,0.66941240,0.76976959,0.00000000,1.04890412,0.74650158
-5.08154077,2.37260917,0.01402632,0.64631424,0.74485358,0.00000000,1.03062558,0.72048065
-5.07553777,2.28940065,0.01331031,0.62328526,0.71935011,0.00000000,1.00982339,0.69375562
-5.06953477,2.20557925,0.01273570,0.60042540,0.69345546,0.00000000,0.98651710,0.66657551
-5.06353177,2.12162073,0.01231362,0.57781255,0.66736605,0.00000000,0.96076803,0.63918328
-5.05752876,2.03796677,0.01205240,0.55550500,0.64127669,0.00000000,0.93268300,0.61181219
-5.05152576,1.95502745,0.01195737,0.53354490,0.61537857,0.00000000,0.90241659,0.58468281
-5.04552276,1.87318454,0.01203070,0.51196224,0.58985735,0.00000000,0.87017163,0.55800058
-5.03951976,1.79279478,0.01227122,0.49077910,0.56489077,0.00000000,0.83619767,0.53195373
-5.03351676,1.71419250,0.01267444,0.47001364,0.54064610,0.00000000,0.80078757,0.50671157
-5.02751376,1.63769105,0.01323249,0.44968381,0.51727732,0.00000000,0.76427206,0.48242303
-5.02151076,1.56358289,0.01393421,0.42981023,0.49492206,0.00000000,0.72701275,0.45921543
-5.01550775,1.49213817,0.01476527,0.41041835,0.47369862,0.00000000,0.68939369,0.43719348
-5.00950475,1.42360214,0.01570838,0.39153972,0.45370311,0.00000000,0.65181208,0.41643857
-5.00350175,1.35819166,0.01674355,0.37321238,0.43500702,0.00000000,0.61466848,0.39700841
-4.99749875,1.29609133,0.01784846,0.35548044,0.41765539,0.00000000,0.57835710,0.37893705
-4.99149575,1.23744985,0.01899888,0.33839309,0.40166589,0.00000000,0.54325660,0.36223554
-4.98549275,1.18237699,0.02016920,0.32200300,0.38702879,0.00000000,0.50972172,0.34689302
-4.97948974,1.13094190,0.02133296,0.30636457,0.37370809,0.00000000,0.47807628,0.33287860
-4.97348674,1.08317283,0.02246352,0.29153190,0.36164378,0.00000000,0.44860749,0.32014380
-4.96748374,1.03905865,0.02353468,0.27755692,0.35075508,0.00000000,0.42156197,0.30862554
-4.96148074,0.99855215,0.02452140,0.26448759,0.34094471,0.00000000,0.39714320,0.29824978
-4.95547774,0.96157481,0.02540042,0.25236643,0.33210383,0.00000000,0.37551051,0.28893543
-4.94947474,0.92802295,0.02615098,0.24122923,0.32411741,0.00000000,0.35677921,0.28059847
-4.94347174,0.89777464,0.02675532,0.23110423,0.31686985,0.00000000,0.34102182,0.27315613
-4.93746873,0.87069679,0.02719920,0.22201140,0.31025032,0.00000000,0.32826989,0.26653083
-4.93146573,0.84665211,0.02747232,0.21396211,0.30415775,0.00000000,0.31851626,0.26065376
-4.92546273,0.82550508,0.02756855,0.20695890,0.29850495,0.00000000,0.31171744,0.25546775
-4.91945973,0.80712678,0.02748605,0.20099535,0.29322191,0.00000000,0.30779589,0.25092957
-4.91345673,0.79139797,0.02722723,0.19605607,0.28825780,0.00000000,0.30664210,0.24701118
-4.90745373,0.77821054,0.02679863,0.19211671,0.28358188,0.00000000,0.30811629,0.24370027
-4.90145073,0.76746701,0.02621054,0.18914394,0.27918315,0.00000000,0.31204993,0.24099971
-4.89544772,0.75907849,0.02547661,0.18709557,0.27506881,0.00000000,0.31824697,0.23892626
-4.88944472,0.75296129,0.02461325,0.18592066,0.27126186,0.00000000,0.32648516,0.23750853
-4.88344172,0.74903257,0.02363910,0.18555980,0.26779774,0.00000000,0.33651742,0.23678427
-4.87743872,0.74720567,0.02257426,0.18594564,0.26472056,0.00000000,0.34807369,0.23679729
-4.87143572,0.74738552,0.02143966,0.18700369,0.26207897,0.00000000,0.36086343,0.23759412
-4.86543272,0.74946486,0.02025641,0.18865345,0.25992204,0.00000000,0.37457884,0.23922060
-4.85942971,0.75332140,0.01904509,0.19081003,0.25829530,0.00000000,0.38889907,0.24171857
-4.85342671,0.75881674,0.01782528,0.19338618,0.25723729,0.00000000,0.40349543,0.24512284
-4.84742371,0.76579686,0.01661504,0.19629479,0.25677659,0.00000000,0.41803757,0.24945853
-4.84142071,0.77409456,0.01543056,0.19945181,0.25692964,0.00000000,0.43220049,0.25473880
-4.83541771,0.78353370,0.01428591,0.20277953,0.25769927,0.00000000,0.44567221,0.26096322
-4.82941471,0.79393499,0.01319294,0.20621015,0.25907392,0.00000000,0.45816188,0.26811651
-4.82341171,0.80512314,0.01216122,0.20968939,0.26102767,0.00000000,0.46940788,0.27616787
-4.81740870,0.81693483,0.01119816,0.21318021,0.26352082,0.00000000,0.47918571,0.28507078
-4.81140570,0.82922717,0.01030919,0.21666632,0.26650104,0.00000000,0.48731515,0.29476322
-4.80540270,0.84188611,0.00949801,0.22015527,0.26990491,0.00000000,0.49366653,0.30516837
-4.79939970,0.85483438,0.00876692,0.22368124,0.27365975,0.00000000,0.49816571,0.31619559
-4.79339670,0.86803855,0.00811712,0.22730709,0.27768575,0.00000000,0.50079762,0.32774189
-4.78739370,0.88151497,0.00754911,0.23112574,0.28189813,0.00000000,0.50160817,0.33969365
-4.78139070,0.89533425,0.00706302,0.23526080,0.28620944,0.00000000,0.50070460,0.35192877
-4.77538769,0.90962425,0.00665892,0.23986624,0.29053192,0.00000000,0.49825424,0.36431918
-4.76938469,0.92457150,0.00633708,0.24512530,0.29477987,0.00000000,0.49448185,0.37673370
-4.76338169,0.94042107,0.00609826,0.25124846,0.29887212,0.00000000,0.48966578,0.38904132
-4.75737869,0.95747493,0.00594379,0.25847055,0.30273447,0.00000000,0.48413313,0.40111476
-4.75137569,0.97608904,0.00587570,0.26704708,0.30630227,0.00000000,0.47825429,0.41283440
-4.74537269,0.99666904,0.00589675,0.27724976,0.30952299,0.00000000,0.47243700,0.42409228
-4.73936968,1.01966482,0.00601035,0.28936130,0.31235885,0.00000000,0.46712026,0.43479630
-4.73336668,1.04556397,0.00622048,0.30366963,0.31478935,0.00000000,0.46276823,0.44487426
-4.72736368,1.07488392,0.00653149,0.32046145,0.31681373,0.00000000,0.45986419,0.45427764
-4.72136068,1.10816313,0.00694792,0.34001534,0.31845310,0.00000000,0.45890464,0.46298480
-4.71535768,1.14595077,0.00747422,0.36259442,0.31975232,0.00000000,0.46039343,0.47100363
-4.70935468,1.18879524,0.00811447,0.38843864,0.32078118,0.00000000,0.46483579,0.47837311
-4.70335168,1.23723124,0.00887212,0.41775692,0.32163502,0.00000000,0.47273202,0.48516381
-4.69734867,1.29176541,0.00974967,0.45071911,0.32243443,0.00000000,0.48457070,0.49147720
-4.69134567,1.35286061,0.01074841,0.48744810,0.32332403,0.00000000,0.50082106,0.49744350
-4.68534267,1.42091901,0.01186816,0.52801204,0.32447015,0.00000000,0.52192430,0.50321825
-4.67933967,1.49626426,0.01310707,0.57241717,0.32605739,0.00000000,0.54828375,0.50897750
-4.67333667,1.57912303,0.01446145,0.62060117,0.32828412,0.00000000,0.58025377,0.51491183
-4.66733367,1.66960666,0.01592562,0.67242757,0.33135684,0.00000000,0.61812740,0.52121939
-4.66133067,1.76769332,0.01749192,0.72768131,0.33548369,0.00000000,0.66212293,0.52809815
-4.65532766,1.87321164,0.01915062,0.78606580,0.34086717,0.00000000,0.71236984,0.53573777
-4.64932466,1.98582652,0.02089006,0.84720175,0.34769637,0.00000000,0.76889449,0.54431131
-4.64332166,2.10502807,0.02269674,0.91062803,0.35613895,0.00000000,0.83160621,0.55396734
-4.63731866,2.23012434,0.02455547,0.97580466,0.36633319,0.00000000,0.90028457,0.56482250
-4.63131566,2.36023895,0.02644961,1.04211826,0.37838051,0.00000000,0.97456876,0.57695517
-4.62531266,2.49431394,0.02836133,1.10888990,0.39233870,0.00000000,1.05394977,0.59040025
-4.61930965,2.63111858,0.03027185,1.17538542,0.40821622,0.00000000,1.13776638,0.60514556
-4.61330665,2.76926441,0.03216182,1.24082815,0.42596791,0.00000000,1.22520575,0.62112971
-4.60730365,2.90722643,0.03401155,1.30441376,0.44549231,0.00000000,1.31530920,0.63824194
-4.60130065,3.04337047,0.03580137,1.36532700,0.46663077,0.00000000,1.40698362,0.65632350
-4.59529765,3.17598598,0.03751193,1.42275990,0.48916855,0.00000000,1.49901889,0.67517096
-4.58929465,3.30332366,0.03912445,1.47593101,0.51283787,0.00000000,1.59011093,0.69454102
-4.58329165,3.42363673,0.04062106,1.52410491,0.53732290,0.00000000,1.67889035,0.71415678
-4.57728864,3.53522467,0.04198495,1.56661157,0.56226666,0.00000000,1.76395558,0.73371529
-4.57128564,3.63647788,0.04320069,1.60286464,0.58727950,0.00000000,1.84390988,0.75289595
-4.56528264,3.72592161,0.04425434,1.63237823,0.61194892,0.00000000,1.91740059,0.77136966
-4.55927964,3.80225755,0.04513370,1.65478117,0.63585058,0.00000000,1.98315927,0.78880825
-4.55327664,3.86440145,0.04582839,1.66982843,0.65855979,0.00000000,2.04004112,0.80489399
-4.54727364,3.91151499,0.04633003,1.67740894,0.67966339,0.00000000,2.08706176,0.81932877
-4.54127064,3.94303088,0.04663233,1.67754952,0.69877138,0.00000000,2.12342998,0.83184273
-4.53526763,3.95866968,0.04673120,1.67041452,0.71552803,0.00000000,2.14857464,0.84220199
-4.52926463,3.95844777,0.04662481,1.65630124,0.72962186,0.00000000,2.16216452,0.85021532
-4.52326163,3.94267602,0.04631364,1.63563103,0.74079445,0.00000000,2.16412012,0.85573944
-4.51725863,3.91194893,0.04580056,1.60893639,0.74884739,0.00000000,2.15461664,0.85868289
-4.51125563,3.86712488,0.04509077,1.57684466,0.75364750,0.00000000,2.13407808,0.85900826
-4.50525263,3.80929801,0.04419183,1.54005858,0.75512992,0.00000000,2.10316241,0.85673280
-4.49924962,3.73976304,0.04311360,1.49933486,0.75329911,0.00000000,2.06273864,0.85192738
-4.49324662,3.65997437,0.04186813,1.45546126,0.74822777,0.00000000,2.01385666,0.84471384
-4.48724362,3.57150121,0.04046955,1.40923327,0.74005381,0.00000000,1.95771131,0.83526092
-4.48124062,3.47598054,0.03893387,1.36143125,0.72897549,0.00000000,1.89560217,0.82377883
-4.47523762,3.37506986,0.03727881,1.31279892,0.71524509,0.00000000,1.82889101,0.81051285
-4.46923462,3.27040160,0.03552350,1.26402397,0.69916136,0.00000000,1.75895858,0.79573612
-4.46323162,3.16354096,0.03368822,1.21572162,0.68106116,0.00000000,1.68716284,0.77974195
-4.45722861,3.05594878,0.03179410,1.16842149,0.66131053,0.00000000,1.61480011,0.76283607
-4.45122561,2.94895079,0.02986277,1.12255835,0.64029583,0.00000000,1.54307085,0.74532909
-4.44522261,2.84371417,0.02791603,1.07846685,0.61841502,0.00000000,1.47305124,0.72752951
-4.43921961,2.74123213,0.02597551,1.03638037,0.59606959,0.00000000,1.40567153,0.70973758
-4.43321661,2.64231675,0.02406237,0.99643374,0.57365732,0.00000000,1.34170167,0.69224041
-4.42721361,2.54759999,0.02219700,0.95866961,0.55156615,0.00000000,1.28174453,0.67530827
-4.42121061,2.45754238,0.02039874,0.92304804,0.53016921,0.00000000,1.22623633,0.65919245
-4.41520760,2.37244858,0.01868574,0.88945873,0.50982103,0.00000000,1.17545401,0.64412458
-4.40920460,2.29248884,0.01707471,0.85773531,0.49085509,0.00000000,1.12952851,0.63031738
-4.40320160,2.21772490,0.01558090,0.82767103,0.47358233,0.00000000,1.08846306,0.61796665
-4.39719860,2.14813897,0.01421799,0.79903509,0.45829064,0.00000000,1.05215513,0.60725438
-4.39119560,2.08366418,0.01299816,0.77158908,0.44524505,0.00000000,1.02042083,0.59835249
-4.38519260,2.02421502,0.01193209,0.74510277,0.43468829,0.00000000,0.99302025,0.59142693
-4.37918959,1.96971604,0.01102909,0.71936867,0.42684158,0.00000000,0.96968260,0.58664172
-4.37318659,1.92012761,0.01029724,0.69421497,0.42190523,0.00000000,0.95012974,0.58416246
-4.36718359,1.87546735,0.00974354,0.66951630,0.42005891,0.00000000,0.93409714,0.58415899
-4.36118059,1.83582628,0.00937408,0.64520206,0.42146134,0.00000000,0.92135136,0.58680671
-4.35517759,1.80137894,0.00919423,0.62126202,0.42624928,0.00000000,0.91170350,0.59228643
-4.34917459,1.77238706,0.00920875,0.59774914,0.43453572,0.00000000,0.90501812,0.60078251
-4.34317159,1.74919655,0.00942201,0.57477951,0.44640742,0.00000000,0.90121755,0.61247921
-4.33716858,1.73222812,0.00983803,0.55252949,0.46192172,0.00000000,0.90028171,0.62755534
-4.33116558,1.72196203,0.01046055,0.53123011,0.48110297,0.00000000,0.90224380,0.64617741
-4.32516258,1.71891755,0.01129310,0.51115911,0.50393871,0.00000000,0.90718233,0.66849159
-4.31915958,1.72362839,0.01233890,0.49263075,0.53037611,0.00000000,0.91521012,0.69461486
-4.31315658,1.73661509,0.01360081,0.47598380,0.56031872,0.00000000,0.92646115,0.72462598
-4.30715358,1.75835576,0.01508118,0.46156818,0.59362418,0.00000000,0.94107606,0.75855665
