energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down
-3.74887444,2.98454805,-2.98454805,0.59227781,-0.59227782,1.90717104,-1.90717104,0.02134982,-0.02134982,0.61276451,-0.61276451,0.85234434,-0.85234434,0.02065497,-0.02065497
-3.74287144,2.99339255,-2.99339255,0.59355426,-0.59355426,1.90747434,-1.90747434,0.02184884,-0.02184884,0.62807043,-0.62807043,0.84639956,-0.84639956,0.02007327,-0.02007327
-3.73686843,2.99956387,-2.99956387,0.59424991,-0.59424991,1.90527347,-1.90527347,0.02236519,-0.02236519,0.64386280,-0.64386280,0.83891822,-0.83891822,0.01945139,-0.01945139
-3.73086543,3.00319417,-3.00319417,0.59434927,-0.59434927,1.90075390,-1.90075390,0.02289589,-0.02289589,0.66000132,-0.66000132,0.83001938,-0.83001938,0.01879921,-0.01879921
-3.72486243,3.00434401,-3.00434401,0.59382584,-0.59382584,1.89406372,-1.89406372,0.02343675,-0.02343675,0.67632056,-0.67632056,0.81980951,-0.81980951,0.01812617,-0.01812617
-3.71885943,3.00300833,-3.00300832,0.59264430,-0.59264430,1.88531485,-1.88531485,0.02398248,-0.02398248,0.69263497,-0.69263497,0.80838252,-0.80838252,0.01744115,-0.01744115
-3.71285643,2.99912747,-2.99912747,0.59076370,-0.59076370,1.87458761,-1.87458761,0.02452683,-0.02452683,0.70874479,-0.70874479,0.79582126,-0.79582126,0.01675238,-0.01675238
-3.70685343,2.99260230,-2.99260230,0.58814101,-0.58814101,1.86193808,-1.86193808,0.02506282,-0.02506282,0.72444266,-0.72444266,0.78220022,-0.78220022,0.01606732,-0.01606732
-3.70085043,2.98331203,-2.98331203,0.58473508,-0.58473508,1.84740744,-1.84740744,0.02558294,-0.02558294,0.73952048,-0.73952048,0.76758908,-0.76758908,0.01539267,-0.01539267
-3.69484742,2.97113331,-2.97113331,0.58051049,-0.58051049,1.83103240,-1.83103240,0.02607943,-0.02607943,0.75377624,-0.75377624,0.75205674,-0.75205674,0.01473435,-0.01473435
-3.68884442,2.95595902,-2.95595902,0.57544123,-0.57544123,1.81285574,-1.81285574,0.02654448,-0.02654448,0.76702044,-0.76702044,0.73567530,-0.73567530,0.01409754,-0.01409754
-3.68284142,2.93771550,-2.93771550,0.56951371,-0.56951371,1.79293612,-1.79293612,0.02697052,-0.02697052,0.77908174,-0.77908174,0.71852376,-0.71852376,0.01348669,-0.01348669
-3.67683842,2.91637686,-2.91637686,0.56272912,-0.56272912,1.77135632,-1.77135632,0.02735043,-0.02735043,0.78981175,-0.78981175,0.70069095,-0.70069095,0.01290561,-0.01290561
-3.67083542,2.89197554,-2.89197554,0.55510488,-0.55510488,1.74822941,-1.74822940,0.02767773,-0.02767773,0.79908853,-0.79908853,0.68227751,-0.68227751,0.01235744,-0.01235744
-3.66483242,2.86460851,-2.86460851,0.54667516,-0.54667516,1.72370215,-1.72370215,0.02794674,-0.02794674,0.80681891,-0.80681891,0.66339673,-0.66339673,0.01184480,-0.01184480
-3.65882941,2.83443885,-2.83443884,0.53749041,-0.53749041,1.69795582,-1.69795582,0.02815274,-0.02815274,0.81293959,-0.81293959,0.64417410,-0.64417410,0.01136969,-0.01136969
-3.65282641,2.80169284,-2.80169284,0.52761607,-0.52761607,1.67120410,-1.67120410,0.02829201,-0.02829201,0.81741691,-0.81741691,0.62474569,-0.62474569,0.01093362,-0.01093362
-3.64682341,2.76665310,-2.76665310,0.51713042,-0.51713042,1.64368853,-1.64368853,0.02836191,-0.02836191,0.82024573,-0.82024573,0.60525539,-0.60525539,0.01053755,-0.01053755
-3.64082041,2.72964837,-2.72964837,0.50612197,-0.50612197,1.61567186,-1.61567186,0.02836092,-0.02836092,0.82144730,-0.82144730,0.58585128,-0.58585127,0.01018194,-0.01018194
-3.63481741,2.69104106,-2.69104106,0.49468638,-0.49468638,1.58742983,-1.58742983,0.02828858,-0.02828858,0.82106669,-0.82106670,0.56668126,-0.56668126,0.00986671,-0.00986671
-3.62881441,2.65121349,-2.65121349,0.48292328,-0.48292328,1.55924207,-1.55924207,0.02814552,-0.02814552,0.81916977,-0.81916977,0.54788849,-0.54788849,0.00959127,-0.00959127
-3.62281141,2.61055400,-2.61055400,0.47093313,-0.47093313,1.53138289,-1.53138289,0.02793336,-0.02793336,0.81584011,-0.81584011,0.52960660,-0.52960660,0.00935450,-0.00935450
-3.61680840,2.56944392,-2.56944392,0.45881439,-0.45881439,1.50411241,-1.50411241,0.02765474,-0.02765474,0.81117607,-0.81117607,0.51195532,-0.51195531,0.00915480,-0.00915480
-3.61080540,2.52824635,-2.52824635,0.44666106,-0.44666106,1.47766886,-1.47766886,0.02731317,-0.02731317,0.80528823,-0.80528823,0.49503657,-0.49503656,0.00899009,-0.00899009
-3.60480240,2.48729744,-2.48729744,0.43456084,-0.43456084,1.45226246,-1.45226246,0.02691309,-0.02691309,0.79829723,-0.79829723,0.47893142,-0.47893142,0.00885790,-0.00885790
-3.59879940,2.44690058,-2.44690058,0.42259392,-0.42259392,1.42807109,-1.42807109,0.02645973,-0.02645973,0.79033220,-0.79033220,0.46369797,-0.46369796,0.00875537,-0.00875537
-3.59279640,2.40732375,-2.40732375,0.41083237,-0.41083237,1.40523822,-1.40523822,0.02595912,-0.02595912,0.78152972,-0.78152972,0.44937027,-0.44937026,0.00867939,-0.00867939
-3.58679340,2.36879998,-2.36879997,0.39934025,-0.39934025,1.38387284,-1.38387284,0.02541805,-0.02541805,0.77203323,-0.77203323,0.43595844,-0.43595844,0.00862666,-0.00862666
-3.58079040,2.33153046,-2.33153046,0.38817413,-0.38817413,1.36405148,-1.36405148,0.02484399,-0.02484399,0.76199281,-0.76199281,0.42344981,-0.42344981,0.00859382,-0.00859382
-3.57478739,2.29569003,-2.29569002,0.37738416,-0.37738416,1.34582190,-1.34582190,0.02424507,-0.02424507,0.75156512,-0.75156512,0.41181104,-0.41181104,0.00857753,-0.00857753
-3.56878439,2.26143400,-2.26143400,0.36701532,-0.36701532,1.32920816,-1.32920816,0.02363002,-0.02363002,0.74091338,-0.74091338,0.40099110,-0.40099110,0.00857463,-0.00857463
-3.56278139,2.22890596,-2.22890596,0.35710882,-0.35710883,1.31421660,-1.31421660,0.02300809,-0.02300809,0.73020709,-0.73020709,0.39092487,-0.39092486,0.00858219,-0.00858219
-3.55677839,2.19824534,-2.19824533,0.34770351,-0.34770351,1.30084223,-1.30084223,0.02238894,-0.02238894,0.71962141,-0.71962141,0.38153717,-0.38153716,0.00859763,-0.00859763
-3.55077539,2.16959430,-2.16959430,0.33883697,-0.33883697,1.28907502,-1.28907502,0.02178255,-0.02178255,0.70933597,-0.70933598,0.37274699,-0.37274699,0.00861882,-0.00861882
-3.54477239,2.14310309,-2.14310309,0.33054638,-0.33054638,1.27890566,-1.27890566,0.02119902,-0.02119902,0.69953303,-0.69953303,0.36447172,-0.36447171,0.00864410,-0.00864410
-3.53876938,2.11893335,-2.11893335,0.32286897,-0.32286897,1.27033044,-1.27033044,0.02064850,-0.02064850,0.69039487,-0.69039488,0.35663108,-0.35663107,0.00867231,-0.00867231
-3.53276638,2.09725912,-2.09725912,0.31584194,-0.31584194,1.26335478,-1.26335478,0.02014089,-0.02014089,0.68210054,-0.68210054,0.34915073,-0.34915073,0.00870286,-0.00870286
-3.52676338,2.07826530,-2.07826530,0.30950196,-0.30950196,1.25799545,-1.25799545,0.01968569,-0.01968569,0.67482186,-0.67482186,0.34196528,-0.34196528,0.00873561,-0.00873561
-3.52076038,2.06214365,-2.06214365,0.30388417,-0.30388417,1.25428121,-1.25428121,0.01929178,-0.01929178,0.66871903,-0.66871903,0.33502067,-0.33502067,0.00877091,-0.00877091
-3.51475738,2.04908662,-2.04908662,0.29902083,-0.29902083,1.25225200,-1.25225200,0.01896717,-0.01896717,0.66393577,-0.66393577,0.32827586,-0.32827585,0.00880952,-0.00880952
-3.50875438,2.03927945,-2.03927945,0.29493970,-0.29493970,1.25195680,-1.25195680,0.01871876,-0.01871876,0.66059445,-0.66059446,0.32170380,-0.32170380,0.00885247,-0.00885247
-3.50275138,2.03289108,-2.03289108,0.29166219,-0.29166219,1.25345035,-1.25345036,0.01855215,-0.01855215,0.65879142,-0.65879142,0.31529175,-0.31529175,0.00890102,-0.00890102
-3.49674837,2.03006456,-2.03006456,0.28920163,-0.28920163,1.25678919,-1.25678920,0.01847147,-0.01847147,0.65859270,-0.65859270,0.30904095,-0.30904095,0.00895656,-0.00895656
-3.49074537,2.03090773,-2.03090773,0.28756157,-0.28756157,1.26202712,-1.26202712,0.01847916,-0.01847916,0.66003047,-0.66003048,0.30296579,-0.30296578,0.00902044,-0.00902044
-3.48474237,2.03548487,-2.03548487,0.28673443,-0.28673443,1.26921068,-1.26921068,0.01857589,-0.01857589,0.66310059,-0.66310060,0.29709253,-0.29709253,0.00909394,-0.00909394
-3.47873937,2.04380991,-2.04380991,0.28670055,-0.28670055,1.27837495,-1.27837495,0.01876049,-0.01876049,0.66776124,-0.66776124,0.29145778,-0.29145777,0.00917812,-0.00917812
-3.47273637,2.05584190,-2.05584191,0.28742779,-0.28742779,1.28953986,-1.28953986,0.01902993,-0.01902993,0.67393298,-0.67393298,0.28610665,-0.28610665,0.00927377,-0.00927377
-3.46673337,2.07148308,-2.07148308,0.28887166,-0.28887166,1.30270752,-1.30270752,0.01937934,-0.01937934,0.68150033,-0.68150034,0.28109097,-0.28109097,0.00938133,-0.00938133
-3.46073037,2.09057967,-2.09057967,0.29097614,-0.29097614,1.31786051,-1.31786051,0.01980215,-0.01980215,0.69031475,-0.69031475,0.27646739,-0.27646739,0.00950085,-0.00950085
-3.45472736,2.11292574,-2.11292574,0.29367507,-0.29367507,1.33496139,-1.33496139,0.02029022,-0.02029022,0.70019909,-0.70019909,0.27229556,-0.27229555,0.00963198,-0.00963198
-3.44872436,2.13826963,-2.13826963,0.29689412,-0.29689412,1.35395337,-1.35395337,0.02083406,-0.02083406,0.71095331,-0.71095331,0.26863646,-0.26863646,0.00977395,-0.00977395
-3.44272136,2.16632285,-2.16632285,0.30055321,-0.30055321,1.37476207,-1.37476208,0.02142310,-0.02142310,0.72236127,-0.72236127,0.26555086,-0.26555086,0.00992560,-0.00992560
-3.43671836,2.19677081,-2.19677081,0.30456927,-0.30456927,1.39729812,-1.39729812,0.02204600,-0.02204600,0.73419822,-0.73419822,0.26309790,-0.26309790,0.01008543,-0.01008543
-3.43071536,2.22928482,-2.22928482,0.30885924,-0.30885924,1.42146046,-1.42146047,0.02269095,-0.02269095,0.74623876,-0.74623876,0.26133378,-0.26133377,0.01025162,-0.01025162
-3.42471236,2.26353450,-2.26353450,0.31334302,-0.31334302,1.44713999,-1.44713999,0.02334602,-0.02334602,0.75826484,-0.75826484,0.26031063,-0.26031063,0.01042216,-0.01042216
-3.41870935,2.29919999,-2.29920000,0.31794631,-0.31794631,1.47422324,-1.47422324,0.02399952,-0.02399952,0.77007336,-0.77007336,0.26007542,-0.26007542,0.01059486,-0.01059486
-3.41270635,2.33598311,-2.33598311,0.32260311,-0.32260311,1.50259582,-1.50259583,0.02464032,-0.02464032,0.78148309,-0.78148309,0.26066888,-0.26066887,0.01076749,-0.01076749
-3.40670335,2.37361674,-2.37361674,0.32725779,-0.32725779,1.53214533,-1.53214533,0.02525815,-0.02525815,0.79234053,-0.79234053,0.26212446,-0.26212446,0.01093785,-0.01093785
-3.40070035,2.41187203,-2.41187204,0.33186651,-0.33186651,1.56276352,-1.56276352,0.02584386,-0.02584386,0.80252438,-0.80252438,0.26446736,-0.26446735,0.01110382,-0.01110382
-3.39469735,2.45056291,-2.45056291,0.33639796,-0.33639796,1.59434760,-1.59434760,0.02638966,-0.02638966,0.81194847,-0.81194847,0.26771344,-0.26771344,0.01126349,-0.01126349
-3.38869435,2.48954764,-2.48954765,0.34083336,-0.34083336,1.62680062,-1.62680062,0.02688927,-0.02688927,0.82056299,-0.82056299,0.27186825,-0.27186825,0.01141518,-0.01141518
-3.38269135,2.52872764,-2.52872764,0.34516575,-0.34516575,1.66003097,-1.66003098,0.02733801,-0.02733801,0.82835403,-0.82835403,0.27692602,-0.27692602,0.01155753,-0.01155753
-3.37668834,2.56804344,-2.56804344,0.34939852,-0.34939852,1.69395114,-1.69395114,0.02773283,-0.02773283,0.83534139,-0.83534140,0.28286877,-0.28286877,0.01168951,-0.01168951
-3.37068534,2.60746842,-2.60746843,0.35354336,-0.35354336,1.72847584,-1.72847585,0.02807234,-0.02807234,0.84157501,-0.84157501,0.28966557,-0.28966557,0.01181049,-0.01181049
-3.36468234,2.64700073,-2.64700074,0.35761765,-0.35761766,1.76351995,-1.76351996,0.02835664,-0.02835664,0.84713002,-0.84713002,0.29727194,-0.29727194,0.01192019,-0.01192019
-3.35867934,2.68665392,-2.68665393,0.36164159,-0.36164159,1.79899624,-1.79899625,0.02858729,-0.02858729,0.85210091,-0.85210091,0.30562957,-0.30562957,0.01201876,-0.01201876
-3.35267634,2.72644713,-2.72644714,0.36563504,-0.36563504,1.83481343,-1.83481344,0.02876706,-0.02876706,0.85659504,-0.85659504,0.31466631,-0.31466631,0.01210668,-0.01210668
-3.34667334,2.76639540,-2.76639540,0.36961448,-0.36961448,1.87087461,-1.87087461,0.02889976,-0.02889976,0.86072598,-0.86072598,0.32429652,-0.32429652,0.01218481,-0.01218481
-3.34067034,2.80650070,-2.80650070,0.37359009,-0.37359009,1.90707630,-1.90707631,0.02899004,-0.02899004,0.86460681,-0.86460681,0.33442185,-0.33442185,0.01225429,-0.01225429
-3.33466733,2.84674432,-2.84674433,0.37756319,-0.37756320,1.94330822,-1.94330822,0.02904313,-0.02904313,0.86834403,-0.86834403,0.34493236,-0.34493236,0.01231654,-0.01231654
-3.32866433,2.88708089,-2.88708089,0.38152427,-0.38152427,1.97945377,-1.97945377,0.02906467,-0.02906467,0.87203208,-0.87203208,0.35570810,-0.35570810,0.01237317,-0.01237317
-3.32266133,2.92743433,-2.92743433,0.38545154,-0.38545155,2.01539121,-2.01539121,0.02906043,-0.02906043,0.87574890,-0.87574890,0.36662098,-0.36662098,0.01242596,-0.01242596
-3.31665833,2.96769592,-2.96769592,0.38931033,-0.38931033,2.05099536,-2.05099536,0.02903621,-0.02903621,0.87955258,-0.87955258,0.37753705,-0.37753705,0.01247677,-0.01247677
-3.31065533,3.00772425,-3.00772426,0.39305315,-0.39305315,2.08613967,-2.08613967,0.02899762,-0.02899762,0.88347920,-0.88347920,0.38831890,-0.38831890,0.01252748,-0.01252748
-3.30465233,3.04734712,-3.04734712,0.39662061,-0.39662061,2.12069839,-2.12069840,0.02894999,-0.02894999,0.88754194,-0.88754194,0.39882836,-0.39882836,0.01257994,-0.01257994
-3.29864932,3.08636490,-3.08636490,0.39994302,-0.39994303,2.15454872,-2.15454873,0.02889829,-0.02889829,0.89173131,-0.89173131,0.40892919,-0.40892919,0.01263589,-0.01263589
-3.29264632,3.12455524,-3.12455524,0.40294269,-0.40294269,2.18757263,-2.18757263,0.02884703,-0.02884703,0.89601648,-0.89601648,0.41848982,-0.41848982,0.01269693,-0.01269693
-3.28664332,3.16167869,-3.16167870,0.40553675,-0.40553675,2.21965829,-2.21965829,0.02880027,-0.02880027,0.90034749,-0.90034749,0.42738600,-0.42738600,0.01276446,-0.01276446
-3.28064032,3.19748499,-3.19748499,0.40764046,-0.40764046,2.25070105,-2.25070106,0.02876159,-0.02876159,0.90465817,-0.90465817,0.43550325,-0.43550325,0.01283963,-0.01283963
-3.27463732,3.23171964,-3.23171964,0.40917073,-0.40917073,2.28060395,-2.28060395,0.02873414,-0.02873414,0.90886968,-0.90886968,0.44273918,-0.44273918,0.01292332,-0.01292332
-3.26863432,3.26413080,-3.26413080,0.41004979,-0.41004979,2.30927781,-2.30927782,0.02872067,-0.02872067,0.91289430,-0.91289430,0.44900546,-0.44900546,0.01301610,-0.01301610
-3.26263132,3.29447616,-3.29447616,0.41020881,-0.41020881,2.33664125,-2.33664125,0.02872359,-0.02872359,0.91663952,-0.91663951,0.45422957,-0.45422957,0.01311827,-0.01311827
-3.25662831,3.32252992,-3.32252992,0.40959133,-0.40959133,2.36262066,-2.36262066,0.02874503,-0.02874503,0.92001202,-0.92001202,0.45835619,-0.45835619,0.01322981,-0.01322981
-3.25062531,3.34808972,-3.34808973,0.40815630,-0.40815631,2.38715058,-2.38715059,0.02878692,-0.02878692,0.92292174,-0.92292174,0.46134830,-0.46134830,0.01335046,-0.01335046
-3.24462231,3.37098377,-3.37098377,0.40588074,-0.40588074,2.41017461,-2.41017461,0.02885108,-0.02885108,0.92528559,-0.92528559,0.46318797,-0.46318797,0.01347970,-0.01347970
-3.23861931,3.39107796,-3.39107796,0.40276168,-0.40276168,2.43164713,-2.43164713,0.02893927,-0.02893927,0.92703102,-0.92703102,0.46387677,-0.46387677,0.01361687,-0.01361687
-3.23261631,3.40828323,-3.40828324,0.39881762,-0.39881762,2.45153604,-2.45153605,0.02905334,-0.02905334,0.92809929,-0.92809929,0.46343599,-0.46343599,0.01376118,-0.01376118
-3.22661331,3.42256295,-3.42256295,0.39408915,-0.39408915,2.46982652,-2.46982652,0.02919525,-0.02919525,0.92844834,-0.92844834,0.46190642,-0.46190642,0.01391183,-0.01391183
-3.22061031,3.43394020,-3.43394020,0.38863893,-0.38863893,2.48652567,-2.48652567,0.02936721,-0.02936721,0.92805541,-0.92805541,0.45934791,-0.45934791,0.01406805,-0.01406805
-3.21460730,3.44250488,-3.44250488,0.38255092,-0.38255092,2.50166805,-2.50166805,0.02957173,-0.02957173,0.92691921,-0.92691921,0.45583854,-0.45583854,0.01422924,-0.01422924
-3.20860430,3.44842002,-3.44842002,0.37592891,-0.37592891,2.51532160,-2.51532160,0.02981171,-0.02981171,0.92506177,-0.92506177,0.45147347,-0.45147347,0.01439503,-0.01439503
-3.20260130,3.45192711,-3.45192711,0.36889445,-0.36889445,2.52759358,-2.52759358,0.03009052,-0.03009052,0.92252979,-0.92252979,0.44636347,-0.44636347,0.01456536,-0.01456536
-3.19659830,3.45334983,-3.45334983,0.36158416,-0.36158416,2.53863598,-2.53863598,0.03041204,-0.03041204,0.91939555,-0.91939555,0.44063295,-0.44063295,0.01474054,-0.01474054
-3.19059530,3.45309552,-3.45309552,0.35414659,-0.35414660,2.54864982,-2.54864982,0.03078073,-0.03078073,0.91575727,-0.91575727,0.43441775,-0.43441775,0.01492133,-0.01492133
-3.18459230,3.45165405,-3.45165405,0.34673865,-0.34673866,2.55788774,-2.55788774,0.03120159,-0.03120159,0.91173883,-0.91173882,0.42786243,-0.42786243,0.01510893,-0.01510893
-3.17858929,3.44959330,-3.44959330,0.33952174,-0.33952174,2.56665418,-2.56665418,0.03168019,-0.03168019,0.90748874,-0.90748874,0.42111718,-0.42111718,0.01530498,-0.01530498
-3.17258629,3.44755097,-3.44755097,0.33265769,-0.33265769,2.57530288,-2.57530288,0.03222255,-0.03222255,0.90317841,-0.90317841,0.41433447,-0.41433447,0.01551154,-0.01551154
-3.16658329,3.44622238,-3.44622238,0.32630461,-0.32630461,2.58423105,-2.58423105,0.03283510,-0.03283510,0.89899941,-0.89899941,0.40766531,-0.40766531,0.01573100,-0.01573100
-3.16058029,3.44634404,-3.44634404,0.32061272,-0.32061273,2.59387018,-2.59387018,0.03352443,-0.03352443,0.89515989,-0.89515989,0.40125534,-0.40125534,0.01596598,-0.01596598
-3.15457729,3.44867316,-3.44867317,0.31572032,-0.31572032,2.60467332,-2.60467332,0.03429716,-0.03429716,0.89187993,-0.89187993,0.39524084,-0.39524084,0.01621918,-0.01621918
-3.14857429,3.45396341,-3.45396341,0.31174989,-0.31174989,2.61709915,-2.61709915,0.03515958,-0.03515958,0.88938599,-0.88938599,0.38974471,-0.38974471,0.01649323,-0.01649323
-3.14257129,3.46293737,-3.46293737,0.30880457,-0.30880457,2.63159313,-2.63159313,0.03611737,-0.03611737,0.88790439,-0.88790439,0.38487262,-0.38487262,0.01679049,-0.01679049
-3.13656828,3.47625666,-3.47625666,0.30696499,-0.30696499,2.64856636,-2.64856636,0.03717524,-0.03717524,0.88765394,-0.88765394,0.38070951,-0.38070951,0.01711282,-0.01711282
-3.13056528,3.49449070,-3.49449070,0.30628650,-0.30628650,2.66837309,-2.66837309,0.03833646,-0.03833646,0.88883801,-0.88883801,0.37731650,-0.37731650,0.01746142,-0.01746142
-3.12456228,3.51808530,-3.51808530,0.30679703,-0.30679703,2.69128769,-2.69128769,0.03960252,-0.03960252,0.89163604,-0.89163604,0.37472844,-0.37472844,0.01783656,-0.01783656
-3.11855928,3.54733253,-3.54733253,0.30849551,-0.30849551,2.71748234,-2.71748234,0.04097264,-0.04097264,0.89619497,-0.89619497,0.37295224,-0.37295224,0.01823745,-0.01823745
-3.11255628,3.58234341,-3.58234341,0.31135098,-0.31135098,2.74700656,-2.74700656,0.04244343,-0.04244343,0.90262087,-0.90262086,0.37196595,-0.37196595,0.01866208,-0.01866208
-3.10655328,3.62302473,-3.62302474,0.31530239,-0.31530239,2.77976982,-2.77976982,0.04400851,-0.04400851,0.91097100,-0.91097100,0.37171894,-0.37171894,0.01910707,-0.01910707
-3.10055028,3.66906172,-3.66906172,0.32025921,-0.32025921,2.81552825,-2.81552825,0.04565824,-0.04565825,0.92124699,-0.92124699,0.37213288,-0.37213288,0.01956762,-0.01956762
-3.09454727,3.71990756,-3.71990756,0.32610277,-0.32610278,2.85387672,-2.85387672,0.04737961,-0.04737961,0.93338918,-0.93338918,0.37310380,-0.37310380,0.02003757,-0.02003757
-3.08854427,3.77478110,-3.77478110,0.33268844,-0.33268844,2.89424688,-2.89424689,0.04915609,-0.04915609,0.94727281,-0.94727281,0.37450511,-0.37450511,0.02050936,-0.02050936
-3.08254127,3.83267345,-3.83267345,0.33984845,-0.33984845,2.93591195,-2.93591196,0.05096780,-0.05096780,0.96270624,-0.96270624,0.37619132,-0.37619132,0.02097425,-0.02097425
-3.07653827,3.89236385,-3.89236385,0.34739563,-0.34739563,2.97799848,-2.97799848,0.05279174,-0.05279174,0.97943151,-0.97943151,0.37800263,-0.37800263,0.02142249,-0.02142249
-3.07053527,3.95244500,-3.95244500,0.35512757,-0.35512757,3.01950514,-3.01950514,0.05460214,-0.05460214,0.99712746,-0.99712746,0.37976994,-0.37976994,0.02184356,-0.02184356
-3.06453227,4.01135732,-4.01135732,0.36283152,-0.36283152,3.05932823,-3.05932823,0.05637107,-0.05637107,1.01541551,-1.01541551,0.38132035,-0.38132035,0.02222653,-0.02222653
-3.05852926,4.06743140,-4.06743140,0.37028964,-0.37028964,3.09629315,-3.09629315,0.05806910,-0.05806910,1.03386807,-1.03386807,0.38248269,-0.38248269,0.02256036,-0.02256036
-3.05252626,4.11893739,-4.11893739,0.37728456,-0.37728456,3.12919096,-3.12919096,0.05966614,-0.05966614,1.05201941,-1.05201941,0.38309304,-0.38309304,0.02283434,-0.02283434
-3.04652326,4.16413971,-4.16413971,0.38360510,-0.38360510,3.15681861,-3.15681861,0.06113237,-0.06113237,1.06937876,-1.06937876,0.38300001,-0.38300001,0.02303846,-0.02303846
-3.04052026,4.20135503,-4.20135503,0.38905198,-0.38905198,3.17802152,-3.17802153,0.06243923,-0.06243923,1.08544530,-1.08544530,0.38206951,-0.38206951,0.02316377,-0.02316377
-3.03451726,4.22901160,-4.22901160,0.39344329,-0.39344329,3.19173671,-3.19173671,0.06356049,-0.06356049,1.09972435,-1.09972436,0.38018886,-0.38018886,0.02320280,-0.02320280
-3.02851426,4.24570729,-4.24570729,0.39661966,-0.39661966,3.19703466,-3.19703466,0.06447323,-0.06447323,1.11174446,-1.11174446,0.37727013,-0.37727013,0.02314987,-0.02314987
-3.02251126,4.25026433,-4.25026433,0.39844886,-0.39844886,3.19315841,-3.19315841,0.06515889,-0.06515889,1.12107448,-1.12107448,0.37325264,-0.37325264,0.02300134,-0.02300134
-3.01650825,4.24177821,-4.24177821,0.39882971,-0.39882970,3.17955794,-3.17955793,0.06560414,-0.06560414,1.12734011,-1.12734011,0.36810438,-0.36810438,0.02275584,-0.02275584
-3.01050525,4.21965893,-4.21965893,0.39769518,-0.39769518,3.15591847,-3.15591847,0.06580167,-0.06580167,1.13023918,-1.13023918,0.36182259,-0.36182259,0.02241436,-0.02241436
-3.00450225,4.18366264,-4.18366264,0.39501464,-0.39501463,3.12218144,-3.12218144,0.06575081,-0.06575081,1.12955499,-1.12955499,0.35443327,-0.35443327,0.02198033,-0.02198033
-2.99849925,4.13391241,-4.13391240,0.39079503,-0.39079503,3.07855714,-3.07855714,0.06545800,-0.06545800,1.12516716,-1.12516716,0.34598984,-0.34598984,0.02145958,-0.02145958
-2.99249625,4.07090706,-4.07090706,0.38508109,-0.38508108,3.02552839,-3.02552838,0.06493700,-0.06493700,1.11705946,-1.11705946,0.33657102,-0.33657102,0.02086018,-0.02086018
-2.98649325,3.99551780,-3.99551779,0.37795446,-0.37795446,2.96384508,-2.96384508,0.06420891,-0.06420891,1.10532424,-1.10532424,0.32627798,-0.32627798,0.02019225,-0.02019225
-2.98049025,3.90897234,-3.90897233,0.36953188,-0.36953187,2.89450974,-2.89450974,0.06330194,-0.06330194,1.09016325,-1.09016325,0.31523093,-0.31523093,0.01946773,-0.01946773
-2.97448724,3.81282739,-3.81282739,0.35996233,-0.35996233,2.81875444,-2.81875443,0.06225102,-0.06225102,1.07188470,-1.07188470,0.30356539,-0.30356539,0.01869999,-0.01869999
-2.96848424,3.70893022,-3.70893021,0.34942342,-0.34942341,2.73801014,-2.73801013,0.06109709,-0.06109709,1.05089657,-1.05089657,0.29142815,-0.29142815,0.01790351,-0.01790351
-2.96248124,3.59937071,-3.59937070,0.33811686,-0.33811686,2.65386941,-2.65386941,0.05988627,-0.05988627,1.02769648,-1.02769648,0.27897314,-0.27897313,0.01709347,-0.01709347
-2.95647824,3.48642565,-3.48642564,0.32626349,-0.32626348,2.56804396,-2.56804395,0.05866881,-0.05866881,1.00285830,-1.00285830,0.26635737,-0.26635737,0.01628531,-0.01628531
-2.95047524,3.37249711,-3.37249710,0.31409763,-0.31409763,2.48231834,-2.48231834,0.05749790,-0.05749790,0.97701605,-0.97701605,0.25373708,-0.25373708,0.01549439,-0.01549439
-2.94447224,3.26004705,-3.26004704,0.30186127,-0.30186126,2.39850168,-2.39850168,0.05642836,-0.05642836,0.95084560,-0.95084560,0.24126405,-0.24126405,0.01473552,-0.01473552
-2.93846923,3.15153024,-3.15153024,0.28979793,-0.28979793,2.31837879,-2.31837879,0.05551519,-0.05551519,0.92504480,-0.92504480,0.22908239,-0.22908239,0.01402265,-0.01402265
-2.93246623,3.04932776,-3.04932775,0.27814663,-0.27814663,2.24366233,-2.24366233,0.05481219,-0.05481219,0.90031271,-0.90031271,0.21732567,-0.21732566,0.01336854,-0.01336854
-2.92646323,2.95568302,-2.95568302,0.26713594,-0.26713594,2.17594759,-2.17594759,0.05437038,-0.05437038,0.87732870,-0.87732870,0.20611453,-0.20611453,0.01278446,-0.01278446
-2.92046023,2.87264237,-2.87264236,0.25697833,-0.25697833,2.11667111,-2.11667111,0.05423665,-0.05423665,0.85673206,-0.85673206,0.19555484,-0.19555484,0.01227996,-0.01227996
-2.91445723,2.80200185,-2.80200185,0.24786499,-0.24786499,2.06707432,-2.06707432,0.05445231,-0.05445231,0.83910283,-0.83910283,0.18573618,-0.18573618,0.01186272,-0.01186272
-2.90845423,2.74526172,-2.74526172,0.23996122,-0.23996121,2.02817321,-2.02817321,0.05505181,-0.05505182,0.82494453,-0.82494453,0.17673099,-0.17673099,0.01153844,-0.01153844
