energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.26763382,0.35105368,0.00225471,0.02807788,0.06206167,0.00000000,0.17012458,0.00000000,0.14671842,0.01974574
-5.26163082,0.37453188,0.00196351,0.03030269,0.06336322,0.00000000,0.18213006,0.00000000,0.15835625,0.02089241
-5.25562781,0.39803885,0.00173530,0.03250702,0.06504827,0.00000000,0.19409814,0.00000000,0.16999188,0.02205661
-5.24962481,0.42125862,0.00156861,0.03466859,0.06705964,0.00000000,0.20587939,0.00000000,0.18152277,0.02321940
-5.24362181,0.44389396,0.00146246,0.03676673,0.06934454,0.00000000,0.21733323,0.00000000,0.19285585,0.02436283
-5.23761881,0.46567852,0.00141644,0.03878320,0.07185725,0.00000000,0.22833358,0.00000000,0.20391189,0.02547062
-5.23161581,0.48638825,0.00143088,0.04070302,0.07456139,0.00000000,0.23877418,0.00000000,0.21462960,0.02652882
-5.22561281,0.50585135,0.00150697,0.04251521,0.07743187,0.00000000,0.24857308,0.00000000,0.22496891,0.02752641
-5.21960980,0.52395637,0.00164680,0.04421326,0.08045641,0.00000000,0.25767641,0.00000000,0.23491344,0.02845573
-5.21360680,0.54065786,0.00185340,0.04579554,0.08363648,0.00000000,0.26606075,0.00000000,0.24447181,0.02931282
-5.20760380,0.55597927,0.00213075,0.04726538,0.08698770,0.00000000,0.27373433,0.00000000,0.25367768,0.03009759
-5.20160080,0.57001278,0.00248372,0.04863095,0.09053966,0.00000000,0.28073666,0.00000000,0.26258847,0.03081381
-5.19559780,0.58291610,0.00291807,0.04990488,0.09433518,0.00000000,0.28713670,0.00000000,0.27128270,0.03146898
-5.18959480,0.59490609,0.00344030,0.05110362,0.09842899,0.00000000,0.29302959,0.00000000,0.27985601,0.03207393
-5.18359180,0.60624967,0.00405756,0.05224659,0.10288585,0.00000000,0.29853208,0.00000000,0.28841608,0.03264239
-5.17758879,0.61725223,0.00477752,0.05335513,0.10777827,0.00000000,0.30377678,0.00000000,0.29707663,0.03319033
-5.17158579,0.62824410,0.00560821,0.05445136,0.11318384,0.00000000,0.30890569,0.00000000,0.30595080,0.03373520
-5.16558279,0.63956582,0.00655782,0.05555688,0.11918224,0.00000000,0.31406321,0.00000000,0.31514429,0.03429517
-5.15957979,0.65155279,0.00763456,0.05669157,0.12585212,0.00000000,0.31938897,0.00000000,0.32474857,0.03488826
-5.15357679,0.66452011,0.00884641,0.05787234,0.13326792,0.00000000,0.32501108,0.00000000,0.33483464,0.03553152
-5.14757379,0.67874832,0.01020094,0.05911209,0.14149670,0.00000000,0.33103983,0.00000000,0.34544764,0.03624020
-5.14157079,0.69447074,0.01170509,0.06041879,0.15059513,0.00000000,0.33756253,0.00000000,0.35660262,0.03702710
-5.13556778,0.71186293,0.01336495,0.06179485,0.16060680,0.00000000,0.34463945,0.00000000,0.36828178,0.03790192
-5.12956478,0.73103477,0.01518552,0.06323667,0.17155975,0.00000000,0.35230128,0.00000000,0.38043337,0.03887081
-5.12356178,0.75202542,0.01717055,0.06473461,0.18346446,0.00000000,0.36054806,0.00000000,0.39297217,0.03993607
-5.11755878,0.77480128,0.01932228,0.06627313,0.19631227,0.00000000,0.36934969,0.00000000,0.40578183,0.04109600
-5.11155578,0.79925694,0.02164123,0.06783128,0.21007428,0.00000000,0.37864792,0.00000000,0.41871856,0.04234491
-5.10555278,0.82521886,0.02412602,0.06938342,0.22470065,0.00000000,0.38835954,0.00000000,0.43161634,0.04367328
-5.09954977,0.85245151,0.02677318,0.07090019,0.24012049,0.00000000,0.39838065,0.00000000,0.44429302,0.04506810
-5.09354677,0.88066542,0.02957694,0.07234958,0.25624212,0.00000000,0.40859166,0.00000000,0.45655723,0.04651322
-5.08754377,0.90952678,0.03252909,0.07369814,0.27295379,0.00000000,0.41886262,0.00000000,0.46821544,0.04798995
-5.08154077,0.93866786,0.03561881,0.07491228,0.29012486,0.00000000,0.42905864,0.00000000,0.47907903,0.04947755
-5.07553777,0.96769784,0.03883255,0.07595940,0.30760725,0.00000000,0.43904496,0.00000000,0.48897082,0.05095389
-5.06953477,0.99621346,0.04215393,0.07680915,0.32523740,0.00000000,0.44869145,0.00000000,0.49773074,0.05239607
-5.06353177,1.02380912,0.04556372,0.07743436,0.34283842,0.00000000,0.45787629,0.00000000,0.50522045,0.05378099
-5.05752876,1.05008605,0.04903978,0.07781193,0.36022265,0.00000000,0.46648870,0.00000000,0.51132665,0.05508596
-5.05152576,1.07466038,0.05255719,0.07792351,0.37719446,0.00000000,0.47443054,0.00000000,0.51596297,0.05628917
-5.04552276,1.09716992,0.05608831,0.07775591,0.39355332,0.00000000,0.48161695,0.00000000,0.51907054,0.05737023
-5.03951976,1.11727965,0.05960305,0.07730133,0.40909713,0.00000000,0.48797607,0.00000000,0.52061718,0.05831051
-5.03351676,1.13468609,0.06306916,0.07655742,0.42362574,0.00000000,0.49344789,0.00000000,0.52059550,0.05909348
-5.02751376,1.14912055,0.06645263,0.07552712,0.43694460,0.00000000,0.49798261,0.00000000,0.51902011,0.05970501
-5.02151076,1.16035157,0.06971821,0.07421830,0.44886860,0.00000000,0.50153872,0.00000000,0.51592416,0.06013355
-5.01550775,1.16818670,0.07282999,0.07264333,0.45922584,0.00000000,0.50408094,0.00000000,0.51135562,0.06037031
-5.00950475,1.17247382,0.07575214,0.07081853,0.46786139,0.00000000,0.50557843,0.00000000,0.50537347,0.06040933
-5.00350175,1.17310214,0.07844962,0.06876357,0.47464091,0.00000000,0.50600337,0.00000000,0.49804420,0.06024754
-4.99749875,1.17000306,0.08088905,0.06650079,0.47945396,0.00000000,0.50533016,0.00000000,0.48943870,0.05988479
-4.99149575,1.16315087,0.08303952,0.06405459,0.48221697,0.00000000,0.50353519,0.00000000,0.47962992,0.05932382
-4.98549275,1.15256331,0.08487345,0.06145077,0.48287567,0.00000000,0.50059742,0.00000000,0.46869112,0.05857012
-4.97948974,1.13830195,0.08636742,0.05871597,0.48140693,0.00000000,0.49649955,0.00000000,0.45669507,0.05763190
-4.97348674,1.12047212,0.08750283,0.05587711,0.47781992,0.00000000,0.49122973,0.00000000,0.44371385,0.05651985
-4.96748374,1.09922251,0.08826658,0.05296095,0.47215640,0.00000000,0.48478369,0.00000000,0.42981947,0.05524698
-4.96148074,1.07474400,0.08865149,0.04999365,0.46449023,0.00000000,0.47716703,0.00000000,0.41508479,0.05382833
-4.95547774,1.04726774,0.08865664,0.04700043,0.45492603,0.00000000,0.46839749,0.00000000,0.39958502,0.05228069
-4.94947474,1.01706234,0.08828744,0.04400533,0.44359696,0.00000000,0.45850700,0.00000000,0.38339916,0.05062224
-4.94347174,0.98443005,0.08755555,0.04103091,0.43066172,0.00000000,0.44754323,0.00000000,0.36661153,0.04887219
-4.93746873,0.94970201,0.08647856,0.03809816,0.41630090,0.00000000,0.43557062,0.00000000,0.34931300,0.04705035
-4.93146573,0.91323262,0.08507954,0.03522629,0.40071274,0.00000000,0.42267064,0.00000000,0.33160195,0.04517673
-4.92546273,0.87539324,0.08338635,0.03243271,0.38410845,0.00000000,0.40894138,0.00000000,0.31358463,0.04327115
-4.91945973,0.83656534,0.08143085,0.02973294,0.36670738,0.00000000,0.39449633,0.00000000,0.29537516,0.04135279
-4.91345673,0.79713358,0.07924807,0.02714060,0.34873213,0.00000000,0.37946261,0.00000000,0.27709494,0.03943987
-4.90745373,0.75747898,0.07687525,0.02466743,0.33040383,0.00000000,0.36397866,0.00000000,0.25887154,0.03754932
-4.90145073,0.71797269,0.07435094,0.02232337,0.31193784,0.00000000,0.34819156,0.00000000,0.24083734,0.03569655
-4.89544772,0.67897058,0.07171416,0.02011658,0.29353996,0.00000000,0.33225436,0.00000000,0.22312774,0.03389527
-4.88944472,0.64080910,0.06900364,0.01805361,0.27540338,0.00000000,0.31632340,0.00000000,0.20587939,0.03215746
-4.88344172,0.60380256,0.06625724,0.01613950,0.25770648,0.00000000,0.30055600,0.00000000,0.18922836,0.03049334
-4.87743872,0.56824211,0.06351152,0.01437800,0.24061146,0.00000000,0.28510867,0.00000000,0.17330847,0.02891156
-4.87143572,0.53439643,0.06080147,0.01277176,0.22426404,0.00000000,0.27013589,0.00000000,0.15824997,0.02741938
-4.86543272,0.50251416,0.05816052,0.01132254,0.20879399,0.00000000,0.25578974,0.00000000,0.14417856,0.02602300
-4.85942971,0.47282799,0.05562059,0.01003151,0.19431657,0.00000000,0.24222011,0.00000000,0.13121487,0.02472791
-4.85342671,0.44555995,0.05321246,0.00889950,0.18093472,0.00000000,0.22957582,0.00000000,0.11947445,0.02353936
-4.84742371,0.42092795,0.05096609,0.00792729,0.16874188,0.00000000,0.21800622,0.00000000,0.10906818,0.02246276
-4.84142071,0.39915270,0.04891113,0.00711592,0.15782528,0.00000000,0.20766328,0.00000000,0.10010307,0.02150417
-4.83541771,0.38046494,0.04707738,0.00646693,0.14826937,0.00000000,0.19870392,0.00000000,0.09268335,0.02067072
-4.82941471,0.36511208,0.04549517,0.00598264,0.14015943,0.00000000,0.19129233,0.00000000,0.08691169,0.01997099
-4.82341171,0.35336406,0.04419574,0.00566639,0.13358483,0.00000000,0.18560201,0.00000000,0.08289041,0.01941527
-4.81740870,0.34551758,0.04321133,0.00552270,0.12864200,0.00000000,0.18181725,0.00000000,0.08072243,0.01901579
-4.81140570,0.34189845,0.04257514,0.00555741,0.12543674,0.00000000,0.18013375,0.00000000,0.08051188,0.01878676
-4.80540270,0.34286154,0.04232103,0.00577770,0.12408571,0.00000000,0.18075825,0.00000000,0.08236405,0.01874428
-4.79939970,0.34878795,0.04248291,0.00619212,0.12471702,0.00000000,0.18390679,0.00000000,0.08638470,0.01890612
-4.79339670,0.36007927,0.04309390,0.00681042,0.12746973,0.00000000,0.18980168,0.00000000,0.09267841,0.01929135
-4.78739370,0.37714883,0.04418522,0.00764335,0.13249222,0.00000000,0.19866691,0.00000000,0.10134604,0.01991977
-4.78139070,0.40040983,0.04578484,0.00870234,0.13993934,0.00000000,0.21072210,0.00000000,0.11248117,0.02081121
-4.77538769,0.43026083,0.04791591,0.00999908,0.14996848,0.00000000,0.22617509,0.00000000,0.12616567,0.02198477
-4.76938469,0.46706860,0.05059516,0.01154499,0.16273440,0.00000000,0.24521324,0.00000000,0.14246430,0.02345787
-4.76338169,0.51114912,0.05383117,0.01335063,0.17838317,0.00000000,0.26799382,0.00000000,0.16141876,0.02524525
-4.75737869,0.56274716,0.05762270,0.01542499,0.19704519,0.00000000,0.29463370,0.00000000,0.18304115,0.02735798
-4.75137569,0.62201531,0.06195723,0.01777475,0.21882759,0.00000000,0.32519878,0.00000000,0.20730739,0.02980242
-4.74537269,0.68899321,0.06680965,0.02040355,0.24380614,0.00000000,0.35969366,0.00000000,0.23415069,0.03257924
-4.73936968,0.76358803,0.07214129,0.02331116,0.27201715,0.00000000,0.39805190,0.00000000,0.26345558,0.03568258
-4.73336668,0.84555706,0.07789944,0.02649275,0.30344943,0.00000000,0.44012756,0.00000000,0.29505287,0.03909928
-4.72736368,0.93449338,0.08401729,0.02993825,0.33803677,0.00000000,0.48568841,0.00000000,0.32871590,0.04280832
-4.72136068,1.02981560,0.09041438,0.03363173,0.37565136,0.00000000,0.53441125,0.00000000,0.36415838,0.04678054
-4.71535768,1.13076241,0.09699768,0.03755097,0.41609828,0.00000000,0.58587993,0.00000000,0.40103421,0.05097853
-4.70935468,1.23639264,0.10366320,0.04166719,0.45911163,0.00000000,0.63958621,0.00000000,0.43893951,0.05535684
-4.70335168,1.34559139,0.11029812,0.04594502,0.50435245,0.00000000,0.69493387,0.00000000,0.47741690,0.05986250
-4.69734867,1.45708243,0.11678346,0.05034258,0.55140878,0.00000000,0.75124613,0.00000000,0.51596227,0.06443583
-4.69134567,1.56944693,0.12299703,0.05481194,0.59979801,0.00000000,0.80777632,0.00000000,0.55403371,0.06901148
-4.68534267,1.68114833,0.12881682,0.05929975,0.64897174,0.00000000,0.86372168,0.00000000,0.59106271,0.07351983
-4.67933967,1.79056271,0.13412443,0.06374807,0.69832313,0.00000000,0.91824004,0.00000000,0.62646698,0.07788854
-4.67333667,1.89601405,0.13880857,0.06809552,0.74719668,0.00000000,0.97046878,0.00000000,0.65966483,0.08204430
-4.66733367,1.99581319,0.14276845,0.07227857,0.79490040,0.00000000,1.01954562,0.00000000,0.69009032,0.08591469
-4.66133067,2.08829930,0.14591686,0.07623297,0.84072003,0.00000000,1.06463046,0.00000000,0.71720875,0.08943011
-4.65532766,2.17188251,0.14818286,0.07989538,0.88393487,0.00000000,1.10492757,0.00000000,0.74053185,0.09252570
-4.64932466,2.24508601,0.14951393,0.08320495,0.92383504,0.00000000,1.13970723,0.00000000,0.75963197,0.09514309
-4.64332166,2.30658631,0.14987757,0.08610498,0.95973925,0.00000000,1.16832607,0.00000000,0.77415486,0.09723209
