energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.68184092,1.65923301,0.06402256,0.08418601,0.98673447,0.00000000,0.52413316,0.22449431,1.18552775,0.00000000
-5.67583792,1.70105432,0.06553957,0.08627647,1.00743745,0.00000000,0.53954423,0.23022732,1.21569447,0.00000000
-5.66983492,1.73924738,0.06675821,0.08801067,1.02767144,0.00000000,0.55580826,0.23510098,1.24357940,0.00000000
-5.66383192,1.77392228,0.06765372,0.08938375,1.04771272,0.00000000,0.57304732,0.23910202,1.26930741,0.00000000
-5.65782891,1.80531649,0.06820679,0.09039953,1.06789079,0.00000000,0.59139267,0.24224027,1.29309136,0.00000000
-5.65182591,1.83378858,0.06840420,0.09107033,1.08858094,0.00000000,0.61098198,0.24454849,1.31522632,0.00000000
-5.64582291,1.85980645,0.06823926,0.09141638,1.11019433,0.00000000,0.63195563,0.24608137,1.33608005,0.00000000
-5.63981991,1.88393029,0.06771200,0.09146507,1.13316550,0.00000000,0.65445203,0.24691370,1.35607971,0.00000000
-5.63381691,1.90679071,0.06682918,0.09124979,1.15793783,0.00000000,0.67860206,0.24713775,1.37569530,0.00000000
-5.62781391,1.92906272,0.06560410,0.09080859,1.18494719,0.00000000,0.70452261,0.24685996,1.39542031,0.00000000
-5.62181091,1.95143665,0.06405618,0.09018267,1.21460428,0.00000000,0.73230960,0.24619702,1.41575032,0.00000000
-5.61580790,1.97458707,0.06221034,0.08941469,1.24727637,0.00000000,0.76203044,0.24527163,1.43716040,0.00000000
-5.60980490,1.99914104,0.06009626,0.08854703,1.28326898,0.00000000,0.79371638,0.24420785,1.46008218,0.00000000
-5.60380190,2.02564718,0.05774750,0.08762016,1.32280832,0.00000000,0.82735495,0.24312661,1.48488176,0.00000000
-5.59779890,2.05454688,0.05520056,0.08667095,1.36602523,0.00000000,0.86288297,0.24214120,1.51183933,0.00000000
-5.59179590,2.08614919,0.05249383,0.08573129,1.41294143,0.00000000,0.90018040,0.24135323,1.54113162,0.00000000
-5.58579290,2.12061060,0.04966665,0.08482686,1.46345879,0.00000000,0.93906559,0.24084903,1.57281804,0.00000000
-5.57978989,2.15792093,0.04675831,0.08397625,1.51735238,0.00000000,0.97929214,0.24069688,1.60683138,0.00000000
-5.57378689,2.19789603,0.04380712,0.08319034,1.57426780,0.00000000,1.02054804,0.24094487,1.64297362,0.00000000
-5.56778389,2.24017815,0.04084965,0.08247213,1.63372332,0.00000000,1.06245704,0.24161985,1.68091734,0.00000000
-5.56178089,2.28424391,0.03792002,0.08181685,1.69511700,0.00000000,1.10458282,0.24272723,1.72021275,0.00000000
-5.55577789,2.32941999,0.03504933,0.08121251,1.75773893,0.00000000,1.14643591,0.24425172,1.76030045,0.00000000
-5.54977489,2.37490588,0.03226527,0.08064073,1.82078830,0.00000000,1.18748330,0.24615897,1.80052924,0.00000000
-5.54377189,2.41980282,0.02959184,0.08007787,1.88339483,0.00000000,1.22716072,0.24839803,1.84017863,0.00000000
-5.53776888,2.46314778,0.02704919,0.07949642,1.94464400,0.00000000,1.26488709,0.25090440,1.87848478,0.00000000
-5.53176588,2.50395084,0.02465369,0.07886651,2.00360492,0.00000000,1.30008083,0.25360356,1.91466907,0.00000000
-5.52576288,2.54123439,0.02241797,0.07815749,2.05935992,0.00000000,1.33217722,0.25641482,1.94796774,0.00000000
-5.51975988,2.57407210,0.02035120,0.07733962,2.11103434,0.00000000,1.36064621,0.25925521,1.97766137,0.00000000
-5.51375688,2.60162605,0.01845935,0.07638554,2.15782547,0.00000000,1.38500976,0.26204317,2.00310270,0.00000000
-5.50775388,2.62317989,0.01674557,0.07527168,2.19902891,0.00000000,1.40485796,0.26470202,2.02374153,0.00000000
-5.50175088,2.63816671,0.01521058,0.07397943,2.23406141,0.00000000,1.41986308,0.26716286,2.03914532,0.00000000
-5.49574787,2.64619010,0.01385309,0.07249606,2.26247881,0.00000000,1.42979077,0.26936678,2.04901471,0.00000000
-5.48974487,2.64703747,0.01267023,0.07081528,2.28398840,0.00000000,1.43450785,0.27126649,2.05319302,0.00000000
-5.48374187,2.64068513,0.01165792,0.06893758,2.29845491,0.00000000,1.43398623,0.27282697,2.05166948,0.00000000
-5.47773887,2.62729487,0.01081128,0.06687011,2.30590006,0.00000000,1.42830278,0.27402551,2.04457604,0.00000000
-5.47173587,2.60720255,0.01012492,0.06462640,2.30649563,0.00000000,1.41763508,0.27485095,2.03217799,0.00000000
-5.46573287,2.58089940,0.00959319,0.06222566,2.30055067,0.00000000,1.40225334,0.27530230,2.01485918,0.00000000
-5.45972986,2.54900714,0.00921040,0.05969198,2.28849339,0.00000000,1.38250883,0.27538686,1.99310249,0.00000000
-5.45372686,2.51224848,0.00897096,0.05705322,2.27084911,0.00000000,1.35881962,0.27511805,1.96746693,0.00000000
-5.44772386,2.47141449,0.00886941,0.05433988,2.24821516,0.00000000,1.33165421,0.27451302,1.93856237,0.00000000
-5.44172086,2.42733078,0.00890044,0.05158391,2.22123440,0.00000000,1.30151407,0.27359032,1.90702352,0.00000000
-5.43571786,2.38082410,0.00905879,0.04881742,2.19056863,0.00000000,1.26891587,0.27236770,1.87348428,0.00000000
-5.42971486,2.33269095,0.00933919,0.04607162,2.15687312,0.00000000,1.23437434,0.27086029,1.83855376,0.00000000
-5.42371186,2.28366974,0.00973611,0.04337571,2.12077370,0.00000000,1.19838655,0.26907917,1.80279517,0.00000000
-5.41770885,2.23441747,0.01024365,0.04075607,2.08284707,0.00000000,1.16141827,0.26703045,1.76670817,0.00000000
-5.41170585,2.18549188,0.01085526,0.03823551,2.04360531,0.00000000,1.12389284,0.26471493,1.73071549,0.00000000
-5.40570285,2.13733936,0.01156358,0.03583280,2.00348480,0.00000000,1.08618301,0.26212822,1.69515410,0.00000000
-5.39969985,2.09028883,0.01236021,0.03356239,1.96283985,0.00000000,1.04860578,0.25926144,1.66027090,0.00000000
-5.39369685,2.04455133,0.01323558,0.03143429,1.92194074,0.00000000,1.01142015,0.25610222,1.62622281,0.00000000
-5.38769385,2.00022483,0.01417882,0.02945418,1.88097589,0.00000000,0.97482771,0.25263613,1.59308081,0.00000000
-5.38169085,1.95730349,0.01517772,0.02762365,1.84005762,0.00000000,0.93897554,0.24884816,1.56083741,0.00000000
-5.37568784,1.91569065,0.01621875,0.02594059,1.79923065,0.00000000,0.90396113,0.24472440,1.52941686,0.00000000
-5.36968484,1.87521448,0.01728714,0.02439967,1.75848285,0.00000000,0.86983869,0.24025356,1.49868735,0.00000000
-5.36368184,1.83564539,0.01836712,0.02299289,1.71775721,0.00000000,0.83662644,0.23542843,1.46847451,0.00000000
-5.35767884,1.79671443,0.01944216,0.02171018,1.67696453,0.00000000,0.80431432,0.23024705,1.43857549,0.00000000
-5.35167584,1.75813164,0.02049532,0.02053998,1.63599612,0.00000000,0.77287171,0.22471361,1.40877305,0.00000000
-5.34567284,1.71960385,0.02150968,0.01946980,1.59473591,0.00000000,0.74225477,0.21883902,1.37884907,0.00000000
-5.33966983,1.68085125,0.02246879,0.01848681,1.55307178,0.00000000,0.71241317,0.21264114,1.34859715,0.00000000
-5.33366683,1.64162231,0.02335718,0.01757827,1.51090557,0.00000000,0.68329585,0.20614473,1.31783380,0.00000000
-5.32766383,1.60170672,0.02416086,0.01673198,1.46816176,0.00000000,0.65485598,0.19938108,1.28640823,0.00000000
-5.32166083,1.56094609,0.02486778,0.01593661,1.42479469,0.00000000,0.62705479,0.19238744,1.25421033,0.00000000
-5.31565783,1.51924232,0.02546832,0.01518195,1.38079413,0.00000000,0.59986443,0.18520625,1.22117689,0.00000000
-5.30965483,1.47656342,0.02595557,0.01445915,1.33618948,0.00000000,0.57326997,0.17788425,1.18729592,0.00000000
-5.30365183,1.43294684,0.02632569,0.01376078,1.29105226,0.00000000,0.54727040,0.17047153,1.15260910,0.00000000
-5.29764882,1.38850040,0.02657799,0.01308094,1.24549725,0.00000000,0.52187906,0.16302057,1.11721230,0.00000000
-5.29164582,1.34340058,0.02671502,0.01241520,1.19968212,0.00000000,0.49712330,0.15558522,1.08125425,0.00000000
-5.28564282,1.29788856,0.02674239,0.01176059,1.15380559,0.00000000,0.47304359,0.14821982,1.04493339,0.00000000
-5.27963982,1.25226409,0.02666859,0.01111545,1.10810428,0.00000000,0.44969223,0.14097829,1.00849307,0.00000000
-5.27363682,1.20687721,0.02650456,0.01047934,1.06284832,0.00000000,0.42713161,0.13391333,0.97221512,0.00000000
-5.26763382,1.16211845,0.02626325,0.00985287,1.01833567,0.00000000,0.40543218,0.12707567,0.93641219,0.00000000
-5.26163082,1.11840761,0.02595900,0.00923749,0.97488564,0.00000000,0.38467021,0.12051342,0.90141899,0.00000000
-5.25562781,1.07618162,0.02560692,0.00863534,0.93283151,0.00000000,0.36492537,0.11427144,0.86758282,0.00000000
-5.24962481,1.03588213,0.02522219,0.00804905,0.89251276,0.00000000,0.34627827,0.10839084,0.83525381,0.00000000
-5.24362181,0.99794321,0.02481943,0.00748156,0.85426720,0.00000000,0.32880805,0.10290858,0.80477518,0.00000000
-5.23761881,0.96277974,0.02441198,0.00693595,0.81842321,0.00000000,0.31259005,0.09785708,0.77647420,0.00000000
-5.23161581,0.93077715,0.02401143,0.00641529,0.78529270,0.00000000,0.29769380,0.09326403,0.75065394,0.00000000
-5.22561281,0.90228286,0.02362704,0.00592252,0.75516496,0.00000000,0.28418129,0.08915226,0.72758656,0.00000000
-5.21960980,0.87759981,0.02326548,0.00546033,0.72830168,0.00000000,0.27210564,0.08553979,0.70750812,0.00000000
-5.21360680,0.85698243,0.02293054,0.00503108,0.70493351,0.00000000,0.26151033,0.08243992,0.69061535,0.00000000
-5.20760380,0.84063502,0.02262313,0.00463679,0.68525812,0.00000000,0.25242887,0.07986155,0.67706441,0.00000000
-5.20160080,0.82871251,0.02234132,0.00427904,0.66943982,0.00000000,0.24488498,0.07780955,0.66697144,0.00000000
-5.19559780,0.82132334,0.02208056,0.00395904,0.65761061,0.00000000,0.23889323,0.07628524,0.66041496,0.00000000
-5.18959480,0.81853396,0.02183407,0.00367763,0.64987233,0.00000000,0.23446008,0.07528696,0.65743953,0.00000000
-5.18359180,0.82037454,0.02159328,0.00343528,0.64629965,0.00000000,0.23158514,0.07481057,0.65806045,0.00000000
-5.17758879,0.82684507,0.02134833,0.00323220,0.64694336,0.00000000,0.23026247,0.07485005,0.66226881,0.00000000
-5.17158579,0.83792115,0.02108870,0.00306835,0.65183347,0.00000000,0.23048192,0.07539793,0.67003644,0.00000000
-5.16558279,0.85355892,0.02080379,0.00294349,0.66098169,0.00000000,0.23223011,0.07644559,0.68132004,0.00000000
-5.15957979,0.87369827,0.02048351,0.00285730,0.67438271,0.00000000,0.23549108,0.07798347,0.69606424,0.00000000
-5.15357679,0.89826399,0.02011879,0.00280933,0.69201395,0.00000000,0.24024629,0.08000099,0.71420287,0.00000000
-5.14757379,0.92716442,0.01970208,0.00279909,0.71383358,0.00000000,0.24647405,0.08248630,0.73565832,0.00000000
-5.14157079,0.96028749,0.01922768,0.00282606,0.73977653,0.00000000,0.25414817,0.08542576,0.76033887,0.00000000
-5.13556778,0.99749428,0.01869206,0.00288967,0.76974871,0.00000000,0.26323599,0.08880322,0.78813394,0.00000000
-5.12956478,1.03861037,0.01809395,0.00298926,0.80361963,0.00000000,0.27369568,0.09259919,0.81890762,0.00000000
-5.12356178,1.08341561,0.01743440,0.00312409,0.84121385,0.00000000,0.28547310,0.09678974,0.85249086,0.00000000
-5.11755878,1.13163300,0.01671669,0.00329324,0.88230172,0.00000000,0.29849839,0.10134550,0.88867285,0.00000000
-5.11155578,1.18291764,0.01594614,0.00349555,0.92659032,0.00000000,0.31268234,0.10623059,0.92719234,0.00000000
-5.10555278,1.23684666,0.01512986,0.00372957,0.97371521,0.00000000,0.32791313,0.11140170,0.96772973,0.00000000
-5.09954977,1.29291121,0.01427639,0.00399345,1.02323376,0.00000000,0.34405345,0.11680734,1.00990054,0.00000000
-5.09354677,1.35051138,0.01339535,0.00428488,1.07462104,0.00000000,0.36093832,0.12238744,1.05325120,0.00000000
-5.08754377,1.40895498,0.01249698,0.00460101,1.12726862,0.00000000,0.37837408,0.12807325,1.09725768,0.00000000
-5.08154077,1.46746066,0.01159183,0.00493844,1.18048720,0.00000000,0.39613844,0.13378767,1.14132753,0.00000000
-5.07553777,1.52516595,0.01069028,0.00529315,1.23351305,0.00000000,0.41398200,0.13944606,1.18480568,0.00000000
-5.06953477,1.58114012,0.00980224,0.00566054,1.28551873,0.00000000,0.43163120,0.14495746,1.22698400,0.00000000
-5.06353177,1.63440197,0.00893684,0.00603541,1.33562776,0.00000000,0.44879275,0.15022627,1.26711467,0.00000000
-5.05752876,1.68394172,0.00810221,0.00641206,1.38293301,0.00000000,0.46515947,0.15515436,1.30442680,0.00000000
-5.05152576,1.72874662,0.00730526,0.00678438,1.42651830,0.00000000,0.48041728,0.15964344,1.33814600,0.00000000
-5.04552276,1.76782908,0.00655161,0.00714595,1.46548228,0.00000000,0.49425327,0.16359773,1.36751583,0.00000000
-5.03951976,1.80025614,0.00584551,0.00749024,1.49896385,0.00000000,0.50636441,0.16692675,1.39182056,0.00000000
-5.03351676,1.82517918,0.00518991,0.00781074,1.52616788,0.00000000,0.51646663,0.16954807,1.41040801,0.00000000
-5.02751376,1.84186242,0.00458643,0.00810117,1.54639033,0.00000000,0.52430381,0.17139001,1.42271157,0.00000000
-5.02151076,1.84970891,0.00403556,0.00835570,1.55904141,0.00000000,0.52965639,0.17239413,1.42827038,0.00000000
-5.01550775,1.84828288,0.00353673,0.00856916,1.56366600,0.00000000,0.53234918,0.17251729,1.42674672,0.00000000
-5.00950475,1.83732746,0.00308853,0.00873722,1.55996018,0.00000000,0.53225795,0.17173336,1.41793986,0.00000000
-5.00350175,1.81677687,0.00268881,0.00885662,1.54778327,0.00000000,0.52931467,0.17003441,1.40179564,0.00000000
-4.99749875,1.78676266,0.00233493,0.00892528,1.52716471,0.00000000,0.52351102,0.16743128,1.37841155,0.00000000
-4.99149575,1.74761367,0.00202389,0.00894251,1.49830558,0.00000000,0.51490007,0.16395364,1.34803694,0.00000000
-4.98549275,1.69984982,0.00175248,0.00890908,1.46157460,0.00000000,0.50359612,0.15964946,1.31106845,0.00000000
-4.97948974,1.64417007,0.00151749,0.00882729,1.41749889,0.00000000,0.48977264,0.15458385,1.26804093,0.00000000
-4.97348674,1.58143506,0.00131576,0.00870100,1.36674983,0.00000000,0.47365844,0.14883750,1.21961432,0.00000000
-4.96748374,1.51264531,0.00114436,0.00853562,1.31012472,0.00000000,0.45553232,0.14250462,1.16655696,0.00000000
-4.96148074,1.43891595,0.00100066,0.00833807,1.24852502,0.00000000,0.43571630,0.13569059,1.10972628,0.00000000
-4.95547774,1.36144893,0.00088239,0.00811667,1.18293210,0.00000000,0.41456782,0.12850936,1.05004755,0.00000000
-4.94947474,1.28150402,0.00078772,0.00788101,1.11438144,0.00000000,0.39247126,0.12108067,0.98849155,0.00000000
-4.94347174,1.20036949,0.00071532,0.00764180,1.04393643,0.00000000,0.36982897,0.11352730,0.92605209,0.00000000
-4.93746873,1.11933361,0.00066434,0.00741066,0.97266256,0.00000000,0.34705225,0.10597238,0.86372408,0.00000000
-4.93146573,1.03965786,0.00063450,0.00719992,0.90160305,0.00000000,0.32455250,0.09853678,0.80248282,0.00000000
-4.92546273,0.96255245,0.00062605,0.00702238,0.83175660,0.00000000,0.30273287,0.09133679,0.74326518,0.00000000
-4.91945973,0.88915485,0.00063977,0.00689107,0.76405790,0.00000000,0.28198047,0.08448207,0.68695301,0.00000000
-4.91345673,0.82051164,0.00067702,0.00681892,0.69936132,0.00000000,0.26265949,0.07807384,0.63435901,0.00000000
-4.90745373,0.75756373,0.00073964,0.00681855,0.63842813,0.00000000,0.24510515,0.07220349,0.58621530,0.00000000
-4.90145073,0.70113504,0.00083000,0.00690193,0.58191715,0.00000000,0.22961857,0.06695143,0.54316456,0.00000000
-4.89544772,0.65192445,0.00095090,0.00708010,0.53037897,0.00000000,0.21646256,0.06238628,0.50575370,0.00000000
-4.88944472,0.61050067,0.00110554,0.00736285,0.48425337,0.00000000,0.20585837,0.05856441,0.47442971,0.00000000
-4.88344172,0.57729980,0.00129744,0.00775842,0.44386964,0.00000000,0.19798309,0.05552960,0.44953765,0.00000000
-4.87743872,0.55262498,0.00153037,0.00827319,0.40944950,0.00000000,0.19296793,0.05331307,0.43132018,0.00000000
-4.87143572,0.53664797,0.00180818,0.00891140,0.38111194,0.00000000,0.19089699,0.05193358,0.41991858,0.00000000
-4.86543272,0.52941217,0.00213475,0.00967485,0.35887985,0.00000000,0.19180676,0.05139772,0.41537492,0.00000000
-4.85942971,0.53083682,0.00251374,0.01056272,0.34268766,0.00000000,0.19568601,0.05170038,0.41763504,0.00000000
-4.85342671,0.54072221,0.00294851,0.01157129,0.33238980,0.00000000,0.20247628,0.05282519,0.42655245,0.00000000
-4.84742371,0.55875572,0.00344187,0.01269387,0.32776960,0.00000000,0.21207284,0.05474521,0.44189275,0.00000000
-4.84142071,0.58451872,0.00399588,0.01392065,0.32854825,0.00000000,0.22432619,0.05742354,0.46333880,0.00000000
-4.83541771,0.61749428,0.00461167,0.01523878,0.33439371,0.00000000,0.23904419,0.06081416,0.49049655,0.00000000
-4.82941471,0.65707580,0.00528924,0.01663241,0.34492934,0.00000000,0.25599478,0.06486275,0.52290146,0.00000000
-4.82341171,0.70257655,0.00602723,0.01808290,0.35974215,0.00000000,0.27490943,0.06950759,0.56002579,0.00000000
-4.81740870,0.75324026,0.00682279,0.01956912,0.37839070,0.00000000,0.29548729,0.07468060,0.60128662,0.00000000
-4.81140570,0.80825267,0.00767142,0.02106786,0.40041239,0.00000000,0.31740010,0.08030839,0.64605465,0.00000000
-4.80540270,0.86675407,0.00856689,0.02255430,0.42533035,0.00000000,0.34029777,0.08631339,0.69366371,0.00000000
-4.79939970,0.92785256,0.00950118,0.02400260,0.45265976,0.00000000,0.36381462,0.09261501,0.74342089,0.00000000
-4.79339670,0.99063791,0.01046455,0.02538657,0.48191362,0.00000000,0.38757606,0.09913081,0.79461708,0.00000000
-4.78739370,1.05419567,0.01144556,0.02668038,0.51260792,0.00000000,0.41120571,0.10577771,0.84653767,0.00000000
-4.78139070,1.11762110,0.01243131,0.02785925,0.54426621,0.00000000,0.43433254,0.11247302,0.89847317,0.00000000
-4.77538769,1.18003264,0.01340762,0.02890017,0.57642353,0.00000000,0.45659800,0.11913555,0.94972939,0.00000000
-4.76938469,1.24058436,0.01435934,0.02978263,0.60862968,0.00000000,0.47766279,0.12568646,0.99963690,0.00000000
-4.76338169,1.29847720,0.01527074,0.03048919,0.64045181,0.00000000,0.49721310,0.13205007,1.04755949,0.00000000
-4.75737869,1.35296847,0.01612591,0.03100600,0.67147640,0.00000000,0.51496600,0.13815446,1.09290141,0.00000000
-4.75137569,1.40337957,0.01690920,0.03132325,0.70131073,0.00000000,0.53067392,0.14393200,1.13511322,0.00000000
-4.74537269,1.44910180,0.01760570,0.03143539,0.72958386,0.00000000,0.54412804,0.14931958,1.17369625,0.00000000
-4.73936968,1.48960010,0.01820172,0.03134127,0.75594731,0.00000000,0.55516048,0.15425889,1.20820560,0.00000000
-4.73336668,1.52441520,0.01868519,0.03104410,0.78007563,0.00000000,0.56364537,0.15869648,1.23825200,0.00000000
-4.72736368,1.55316406,0.01904611,0.03055129,0.80166698,0.00000000,0.56949867,0.16258383,1.26350247,0.00000000
-4.72136068,1.57553919,0.01927687,0.02987409,0.82044397,0.00000000,0.57267713,0.16587737,1.28368034,0.00000000
-4.71535768,1.59130714,0.01937254,0.02902715,0.83615485,0.00000000,0.57317622,0.16853859,1.29856471,0.00000000
-4.70935468,1.60030651,0.01933099,0.02802802,0.84857525,0.00000000,0.57102749,0.17053412,1.30798975,0.00000000
-4.70335168,1.60244590,0.01915303,0.02689647,0.85751041,0.00000000,0.56629529,0.17183601,1.31184407,0.00000000
-4.69734867,1.59770200,0.01884236,0.02565385,0.86279811,0.00000000,0.55907338,0.17242205,1.31007034,0.00000000
-4.69134567,1.58611817,0.01840541,0.02432242,0.86431194,0.00000000,0.54948122,0.17227624,1.30266526,0.00000000
-4.68534267,1.56780330,0.01785117,0.02292467,0.86196503,0.00000000,0.53766049,0.17138932,1.28968001,0.00000000
-4.67933967,1.54293123,0.01719086,0.02148274,0.85571378,0.00000000,0.52377160,0.16975940,1.27122080,0.00000000
-4.67333667,1.51174024,0.01643754,0.02001781,0.84556154,0.00000000,0.50799055,0.16739255,1.24744970,0.00000000
-4.66733367,1.47453258,0.01560568,0.01854967,0.83156166,0.00000000,0.49050601,0.16430334,1.21858512,0.00000000
-4.66133067,1.43167355,0.01471074,0.01709629,0.81381981,0.00000000,0.47151670,0.16051536,1.18490193,0.00000000
-4.65532766,1.38358979,0.01376864,0.01567360,0.79249518,0.00000000,0.45122888,0.15606141,1.14673063,0.00000000
-4.64932466,1.33076646,0.01279531,0.01429527,0.76780021,0.00000000,0.42985419,0.15098362,1.10445546,0.00000000
-4.64332166,1.27374298,0.01180628,0.01297263,0.73999878,0.00000000,0.40760737,0.14533314,1.05851106,0.00000000
