energy_ev,total_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.33966983,0.41399455,0.04081343,0.00000000,0.26212640,0.00000000,0.13696530,0.08966774
-5.33366683,0.38639952,0.03923568,0.00000000,0.24573947,0.00000000,0.12583716,0.07970628
-5.32766383,0.36580755,0.03813455,0.00000000,0.23412840,0.00000000,0.11760236,0.07099937
-5.32166083,0.35221392,0.03753990,0.00000000,0.22727608,0.00000000,0.11216559,0.06352691
-5.31565783,0.34554906,0.03747473,0.00000000,0.22512331,0.00000000,0.10942150,0.05725439
-5.30965483,0.34567927,0.03795430,0.00000000,0.22756919,0.00000000,0.10925611,0.05213510
-5.30365183,0.35240670,0.03898520,0.00000000,0.23447093,0.00000000,0.11154769,0.04811230
-5.29764882,0.36546893,0.04056465,0.00000000,0.24564322,0.00000000,0.11616724,0.04512126
-5.29164582,0.38453827,0.04267984,0.00000000,0.26085737,0.00000000,0.12297861,0.04309105
-5.28564282,0.40922149,0.04530752,0.00000000,0.27984063,0.00000000,0.13183866,0.04194623
-5.27963982,0.43906016,0.04841379,0.00000000,0.30227590,0.00000000,0.14259747,0.04160837
-5.27363682,0.47353248,0.05195414,0.00000000,0.32780250,0.00000000,0.15509908,0.04199739
-5.26763382,0.51205678,0.05587382,0.00000000,0.35601805,0.00000000,0.16918259,0.04303285
-5.26163082,0.55399743,0.06010849,0.00000000,0.38648211,0.00000000,0.18468416,0.04463517
-5.25562781,0.59867325,0.06458529,0.00000000,0.41872162,0.00000000,0.20143969,0.04672682
-5.24962481,0.64536888,0.06922419,0.00000000,0.45223841,0.00000000,0.21928831,0.04923357
-5.24362181,0.69334877,0.07393972,0.00000000,0.48651864,0.00000000,0.23807675,0.05208577
-5.23761881,0.74187392,0.07864304,0.00000000,0.52104425,0.00000000,0.25766413,0.05521961
-5.23161581,0.79022063,0.08324420,0.00000000,0.55530586,0.00000000,0.27792729,0.05857855
-5.22561281,0.83770085,0.08765468,0.00000000,0.58881689,0.00000000,0.29876603,0.06211461
-5.21960980,0.88368314,0.09178997,0.00000000,0.62112811,0.00000000,0.32010811,0.06578971
-5.21360680,0.92761329,0.09557224,0.00000000,0.65184214,0.00000000,0.34191350,0.06957690
-5.20760380,0.96903364,0.09893285,0.00000000,0.68062691,0.00000000,0.36417741,0.07346133
-5.20160080,1.00759976,0.10181469,0.00000000,0.70722753,0.00000000,0.38693184,0.07744108
-5.19559780,1.04309366,0.10417419,0.00000000,0.73147563,0.00000000,0.41024504,0.08152756
-5.18959480,1.07543244,0.10598295,0.00000000,0.75329563,0.00000000,0.43421886,0.08574557
-5.18359180,1.10467172,0.10722883,0.00000000,0.77270735,0.00000000,0.45898368,0.09013285
-5.17758879,1.13100318,0.10791652,0.00000000,0.78982461,0.00000000,0.48469087,0.09473913
-5.17158579,1.15474626,0.10806749,0.00000000,0.80484967,0.00000000,0.51150306,0.09962467
-5.16558279,1.17633377,0.10771931,0.00000000,0.81806359,0.00000000,0.53958234,0.10485822
-5.15957979,1.19629221,0.10692447,0.00000000,0.82981286,0.00000000,0.56907701,0.11051459
-5.15357679,1.21521729,0.10574853,0.00000000,0.84049269,0.00000000,0.60010734,0.11667165
-5.14757379,1.23374584,0.10426794,0.00000000,0.85052791,0.00000000,0.63275121,0.12340708
-5.14157079,1.25252533,0.10256742,0.00000000,0.86035215,0.00000000,0.66703037,0.13079487
-5.13556778,1.27218248,0.10073711,0.00000000,0.87038653,0.00000000,0.70289819,0.13890166
-5.12956478,1.29329247,0.09886959,0.00000000,0.88101868,0.00000000,0.74022965,0.14778318
-5.12356178,1.31635018,0.09705695,0.00000000,0.89258329,0.00000000,0.77881455,0.15748080
-5.11755878,1.34174512,0.09538793,0.00000000,0.90534521,0.00000000,0.81835431,0.16801850
-5.11155578,1.36974097,0.09394538,0.00000000,0.91948572,0.00000000,0.85846300,0.17940019
-5.10555278,1.40046110,0.09280404,0.00000000,0.93509297,0.00000000,0.89867285,0.19160780
-5.09954977,1.43388044,0.09202876,0.00000000,0.95215675,0.00000000,0.93844411,0.20459990
-5.09354677,1.46982432,0.09167320,0.00000000,0.97056801,0.00000000,0.97717920,0.21831129
-5.08754377,1.50797422,0.09177912,0.00000000,0.99012307,0.00000000,1.01424048,0.23265330
-5.08154077,1.54788003,0.09237610,0.00000000,1.01053222,0.00000000,1.04897109,0.24751508
-5.07553777,1.58897828,0.09348186,0.00000000,1.03143224,0.00000000,1.08071777,0.26276566
-5.06953477,1.63061540,0.09510298,0.00000000,1.05240229,0.00000000,1.10885480,0.27825695
-5.06353177,1.67207474,0.09723603,0.00000000,1.07298218,0.00000000,1.13280768,0.29382731
-5.05752876,1.71260615,0.09986898,0.00000000,1.09269222,0.00000000,1.15207563,0.30930592
-5.05152576,1.75145668,0.10298290,0.00000000,1.11105372,0.00000000,1.16625167,0.32451749
-5.04552276,1.78790094,0.10655361,0.00000000,1.12760907,0.00000000,1.17503925,0.33928735
-5.03951976,1.82126978,0.11055346,0.00000000,1.14194066,0.00000000,1.17826478,0.35344666
-5.03351676,1.85097605,0.11495291,0.00000000,1.15368765,0.00000000,1.17588529,0.36683752
-5.02751376,1.87653636,0.11972192,0.00000000,1.16256008,0.00000000,1.16799101,0.37931782
-5.02151076,1.89758796,0.12483107,0.00000000,1.16834974,0.00000000,1.15480265,0.39076563
-5.01550775,1.91390022,0.13025226,0.00000000,1.17093744,0.00000000,1.13666380,0.40108294
-5.00950475,1.92538038,0.13595911,0.00000000,1.17029659,0.00000000,1.11402864,0.41019863
-5.00350175,1.93207349,0.14192688,0.00000000,1.16649301,0.00000000,1.08744587,0.41807046
-4.99749875,1.93415689,0.14813203,0.00000000,1.15968139,0.00000000,1.05753954,0.42468618
-4.99149575,1.93192974,0.15455147,0.00000000,1.15009848,0.00000000,1.02498783,0.43006353
-4.98549275,1.92579821,0.16116149,0.00000000,1.13805378,0.00000000,0.99050083,0.43424930
-4.97948974,1.91625747,0.16793653,0.00000000,1.12391803,0.00000000,0.95479837,0.43731747
-4.97348674,1.90387138,0.17484798,0.00000000,1.10811046,0.00000000,0.91858881,0.43936652
-4.96748374,1.88925104,0.18186285,0.00000000,1.09108519,0.00000000,0.88254986,0.44051613
-4.96148074,1.87303345,0.18894284,0.00000000,1.07331769,0.00000000,0.84731204,0.44090338
-4.95547774,1.85586118,0.19604358,0.00000000,1.05529177,0.00000000,0.81344537,0.44067872
-4.94947474,1.83836417,0.20311430,0.00000000,1.03748766,0.00000000,0.78144976,0.44000189
-4.94347174,1.82114440,0.21009804,0.00000000,1.02037175,0.00000000,0.75174919,0.43903801
-4.93746873,1.80476395,0.21693233,0.00000000,1.00438811,0.00000000,0.72468960,0.43795395
-4.93146573,1.78973695,0.22355041,0.00000000,0.98995217,0.00000000,0.70054034,0.43691519
-4.92546273,1.77652523,0.22988306,0.00000000,0.97744636,0.00000000,0.67949874,0.43608323
-4.91945973,1.76553769,0.23586070,0.00000000,0.96721783,0.00000000,0.66169725,0.43561351
-4.91345673,1.75713274,0.24141600,0.00000000,0.95957782,0.00000000,0.64721240,0.43565405
-4.90745373,1.75162334,0.24648655,0.00000000,0.95480239,0.00000000,0.63607510,0.43634437
-4.90145073,1.74928364,0.25101765,0.00000000,0.95313410,0.00000000,0.62828128,0.43781496
-4.89544772,1.75035633,0.25496492,0.00000000,0.95478414,0.00000000,0.62380235,0.44018690
-4.88944472,1.75505979,0.25829662,0.00000000,0.95993443,0.00000000,0.62259468,0.44357154
-4.88344172,1.76359409,0.26099554,0.00000000,0.96873915,0.00000000,0.62460766,0.44807013
-4.87743872,1.77614504,0.26306026,0.00000000,0.98132552,0.00000000,0.62978977,0.45377307
-4.87143572,1.79288566,0.26450575,0.00000000,0.99779325,0.00000000,0.63809249,0.46075896
-4.86543272,1.81397467,0.26536326,0.00000000,1.01821271,0.00000000,0.64947172,0.46909298
-4.85942971,1.83955189,0.26567945,0.00000000,1.04262167,0.00000000,0.66388689,0.47882492
-4.85342671,1.86973069,0.26551485,0.00000000,1.07102079,0.00000000,0.68129778,0.48998667
-4.84742371,1.90458779,0.26494170,0.00000000,1.10336798,0.00000000,0.70165935,0.50258936
-4.84142071,1.94415131,0.26404140,0.00000000,1.13957218,0.00000000,0.72491511,0.51662022
-4.83541771,1.98838760,0.26290157,0.00000000,1.17948679,0.00000000,0.75098935,0.53203943
-4.82941471,2.03718809,0.26161303,0.00000000,1.22290362,0.00000000,0.77977895,0.54877716
-4.82341171,2.09035717,0.26026687,0.00000000,1.26954760,0.00000000,0.81114533,0.56673102
-4.81740870,2.14760218,0.25895171,0.00000000,1.31907312,0.00000000,0.84490713,0.58576417
-4.81140570,2.20852644,0.25775140,0.00000000,1.37106235,0.00000000,0.88083428,0.60570442
-4.80540270,2.27262639,0.25674324,0.00000000,1.42502612,0.00000000,0.91864388,0.62634448
-4.79939970,2.33929329,0.25599680,0.00000000,1.48040766,0.00000000,0.95799840,0.64744343
-4.79339670,2.40782008,0.25557337,0.00000000,1.53658948,0.00000000,0.99850650,0.66872972
-4.78739370,2.47741336,0.25552611,0.00000000,1.59290331,0.00000000,1.03972666,0.68990554
-4.78139070,2.54721048,0.25590069,0.00000000,1.64864309,0.00000000,1.08117360,0.71065269
-4.77538769,2.61630101,0.25673647,0.00000000,1.70308061,0.00000000,1.12232738,0.73063968
-4.76938469,2.68375193,0.25806796,0.00000000,1.75548334,0.00000000,1.16264500,0.74952992
-4.76338169,2.74863549,0.25992645,0.00000000,1.80513375,0.00000000,1.20157384,0.76699080
-4.75737869,2.81005817,0.26234153,0.00000000,1.85134934,0.00000000,1.23856664,0.78270312
-4.75137569,2.86718964,0.26534251,0.00000000,1.89350247,0.00000000,1.27309708,0.79637075
-4.74537269,2.91928992,0.26895926,0.00000000,1.93103898,0.00000000,1.30467548,0.80772983
-4.73936968,2.96573325,0.27322260,0.00000000,1.96349473,0.00000000,1.33286360,0.81655725
-4.73336668,3.00602743,0.27816388,0.00000000,1.99050912,0.00000000,1.35728798,0.82267799
-4.72736368,3.03982725,0.28381390,0.00000000,2.01183466,0.00000000,1.37765092,0.82597079
-4.72136068,3.06694108,0.29020096,0.00000000,2.02734226,0.00000000,1.39373869,0.82637205
-4.71535768,3.08733024,0.29734821,0.00000000,2.03702151,0.00000000,1.40542631,0.82387758
-4.70935468,3.10110082,0.30527039,0.00000000,2.04097604,0.00000000,1.41267877,0.81854205
-4.70335168,3.10848834,0.31397015,0.00000000,2.03941397,0.00000000,1.41554857,0.81047629
-4.69734867,3.10983608,0.32343412,0.00000000,2.03263395,0.00000000,1.41416963,0.79984235
-4.69134567,3.10556814,0.33362912,0.00000000,2.02100740,0.00000000,1.40874809,0.78684667
-4.68534267,3.09615896,0.34449870,0.00000000,2.00495802,0.00000000,1.39955043,0.77173164
-4.67933967,3.08210106,0.35596041,0.00000000,1.98493963,0.00000000,1.38688967,0.75476598
-4.67333667,3.06387308,0.36790412,0.00000000,1.96141363,0.00000000,1.37111058,0.73623446
-4.66733367,3.04191021,0.38019157,0.00000000,1.93482745,0.00000000,1.35257474,0.71642751
-4.66133067,3.01657904,0.39265747,0.00000000,1.90559528,0.00000000,1.33164646,0.69563115
-4.65532766,2.98815856,0.40511224,0.00000000,1.87408213,0.00000000,1.30868042,0.67411801
-4.64932466,2.95682879,0.41734655,0.00000000,1.84059244,0.00000000,1.28401187,0.65213959
-4.64332166,2.92266798,0.42913741,0.00000000,1.80536366,0.00000000,1.25794991,0.62992042
-4.63731866,2.88565879,0.44025600,0.00000000,1.76856540,0.00000000,1.23077445,0.60765424
-4.63131566,2.84570331,0.45047659,0.00000000,1.73030408,0.00000000,1.20273669,0.58550234
-4.62531266,2.80264623,0.45958659,0.00000000,1.69063270,0.00000000,1.17406339,0.56359414
-4.61930965,2.75630472,0.46739705,0.00000000,1.64956521,0.00000000,1.14496428,0.54202986
-4.61330665,2.70650336,0.47375320,0.00000000,1.60709434,0.00000000,1.11564212,0.52088493
-4.60730365,2.65311196,0.47854449,0.00000000,1.56321182,0.00000000,1.08630469,0.50021595
-4.60130065,2.59608380,0.48171369,0.00000000,1.51792961,0.00000000,1.05717761,0.48006762
-4.59529765,2.53549195,0.48326433,0.00000000,1.47130062,0.00000000,1.02851703,0.46048016
-4.58929465,2.47156109,0.48326617,0.00000000,1.42343774,0.00000000,1.00062114,0.44149681
-4.58329165,2.40469278,0.48185829,0.00000000,1.37452961,0.00000000,0.97383936,0.42317076
-4.57728864,2.33548217,0.47924941,0.00000000,1.32485228,0.00000000,0.94857843,0.40557109
-4.57128564,2.26472485,0.47571527,0.00000000,1.27477575,0.00000000,0.92530443,0.38878736
-4.56528264,2.19341284,0.47159311,0.00000000,1.22476497,0.00000000,0.90454044,0.37293248
-4.55927964,2.12271954,0.46727314,0.00000000,1.17537490,0.00000000,0.88685917,0.35814364
-4.55327664,2.05397368,0.46318739,0.00000000,1.12723981,0.00000000,0.87287087,0.34458119
-4.54727364,1.98862330,0.45979605,0.00000000,1.08105731,0.00000000,0.86320645,0.33242554
-4.54127064,1.92819097,0.45757197,0.00000000,1.03756750,0.00000000,0.85849658,0.32187205
-4.53526763,1.87422201,0.45698358,0.00000000,0.99752851,0.00000000,0.85934721,0.31312427
-4.52926463,1.82822793,0.45847713,0.00000000,0.96168917,0.00000000,0.86631285,0.30638573
-4.52326163,1.79162725,0.46245861,0.00000000,0.93076026,0.00000000,0.87986843,0.30185065
-4.51725863,1.76568639,0.46927630,0.00000000,0.90538546,0.00000000,0.90038134,0.29969405
-4.51125563,1.75146307,0.47920445,0.00000000,0.88611344,0.00000000,0.92808477,0.30006160
-4.50525263,1.74975468,0.49242895,0.00000000,0.87337209,0.00000000,0.96305395,0.30305986
-4.49924962,1.76105387,0.50903541,0.00000000,0.86744626,0.00000000,1.00518655,0.30874718
-4.49324662,1.78551353,0.52900037,0.00000000,0.86845988,0.00000000,1.05418847,0.31712583
-4.48724362,1.82292280,0.55218608,0.00000000,0.87636333,0.00000000,1.10956611,0.32813578
-4.48124062,1.87269536,0.57833912,0.00000000,0.89092670,0.00000000,1.17062603,0.34165037
-4.47523762,1.93387108,0.60709317,0.00000000,0.91173945,0.00000000,1.23648240,0.35747438
-4.46923462,2.00513122,0.63797596,0.00000000,0.93821645,0.00000000,1.30607256,0.37534443
-4.46323162,2.08482720,0.67042028,0.00000000,0.96961060,0.00000000,1.37818057,0.39493213
-4.45722861,2.17102218,0.70377884,0.00000000,1.00503163,0.00000000,1.45146815,0.41584973
-4.45122561,2.26154436,0.73734248,0.00000000,1.04347049,0.00000000,1.52451216,0.43765833
-4.44522261,2.35405028,0.77036127,0.00000000,1.08382860,0.00000000,1.59584741,0.45987849
-4.43921961,2.44609589,0.80206766,0.00000000,1.12495107,0.00000000,1.66401310,0.48200271
-4.43321661,2.53521304,0.83170084,0.00000000,1.16566257,0.00000000,1.72760125,0.50350962
-4.42721361,2.61898836,0.85853154,0.00000000,1.20480457,0.00000000,1.78530502,0.52387922
-4.42121061,2.69514158,0.88188610,0.00000000,1.24127261,0.00000000,1.83596476,0.54260865
-4.41520760,2.76160022,0.90116903,0.00000000,1.27405202,0.00000000,1.87860991,0.55922783
-4.40920460,2.81656748,0.91588302,0.00000000,1.30225070,0.00000000,1.91249460,0.57331441
-4.40320160,2.85858074,0.92564563,0.00000000,1.32512760,0.00000000,1.93712539,0.58450735
-4.39719860,2.88655802,0.93020200,0.00000000,1.34211566,0.00000000,1.95227964,0.59251854
-4.39119560,2.89983057,0.92943303,0.00000000,1.35283823,0.00000000,1.95801360,0.59714201
-4.38519260,2.89816022,0.92335872,0.00000000,1.35711833,0.00000000,1.95465971,0.59826032
-4.37918959,2.88174085,0.91213667,0.00000000,1.35498018,0.00000000,1.94281304,0.59584785
-4.37318659,2.85118409,0.89605576,0.00000000,1.34664324,0.00000000,1.92330754,0.58997085
-4.36718359,2.80749003,0.87552549,0.00000000,1.33250878,0.00000000,1.89718308,0.58078437
-4.36118059,2.75200456,0.85106157,0.00000000,1.31313996,0.00000000,1.86564472,0.56852615
-4.35517759,2.68636548,0.82326829,0.00000000,1.28923609,0.00000000,1.83001624,0.55350793
-4.34917459,2.61244006,0.79281888,0.00000000,1.26160274,0.00000000,1.79169001,0.53610451
-4.34317159,2.53225710,0.76043443,0.00000000,1.23111873,0.00000000,1.75207554,0.51674117
-4.33716858,2.44793675,0.72686262,0.00000000,1.19870198,0.00000000,1.71254920,0.49588008
-4.33116558,2.36162131,0.69285706,0.00000000,1.16527560,0.00000000,1.67440730,0.47400629
-4.32516258,2.27541008,0.65915805,0.00000000,1.13173592,0.00000000,1.63882462,0.45161401
-4.31915958,2.19130102,0.62647553,0.00000000,1.09892376,0.00000000,1.60682024,0.42919363
-4.31315658,2.11114141,0.59547483,0.00000000,1.06760031,0.00000000,1.57923193,0.40722009
-4.30715358,2.03658906,0.56676534,0.00000000,1.03842834,0.00000000,1.55669993,0.38614295
