energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,Zr_p_up,Zr_d_up
-5.58579290,1.69305038,0.01306534,1.23715920,0.03301100,0.00013669,1.02389570,0.51125922
-5.57978989,1.74575404,0.01367506,1.27660363,0.03432132,0.00013956,1.06785361,0.52101937
-5.57378689,1.79637024,0.01426006,1.31507559,0.03556335,0.00014186,1.11079214,0.53087856
-5.56778389,1.84467588,0.01481252,1.35246192,0.03672286,0.00014356,1.15235103,0.54094302
-5.56178089,1.89057842,0.01532618,1.38873192,0.03778994,0.00014463,1.19226418,0.55133475
-5.55577789,1.93411432,0.01579653,1.42393437,0.03875938,0.00014508,1.23036413,0.56218572
-5.54977489,1.97544083,0.01622085,1.45818996,0.03963082,0.00014492,1.26658158,0.57363092
-5.54377189,2.01482112,0.01659830,1.49167931,0.04040867,0.00014417,1.30093997,0.58580032
-5.53776888,2.05260339,0.01692981,1.52462702,0.04110190,0.00014289,1.33354534,0.59881040
-5.53176588,2.08919483,0.01721798,1.55728233,0.04172351,0.00014111,1.36457185,0.61275518
-5.52576288,2.12503157,0.01746686,1.58989753,0.04228986,0.00013891,1.39424367,0.62769762
-5.51975988,2.16054617,0.01768167,1.62270495,0.04281986,0.00013636,1.42281414,0.64366151
-5.51375688,2.19613431,0.01786851,1.65589407,0.04333394,0.00013352,1.45054328,0.66062457
-5.50775388,2.23212251,0.01803398,1.68958984,0.04385298,0.00013048,1.47767487,0.67851314
-5.50175088,2.26873862,0.01818483,1.72383351,0.04439716,0.00012729,1.50441428,0.69719886
-5.49574787,2.30608680,0.01832756,1.75856732,0.04498485,0.00012404,1.53090827,0.71649767
-5.48974487,2.34412849,0.01846808,1.79362390,0.04563155,0.00012077,1.55722796,0.73617138
-5.48374187,2.38267052,0.01861140,1.82872114,0.04634888,0.00011754,1.58335582,0.75593191
-5.47773887,2.42136114,0.01876134,1.86346316,0.04714383,0.00011439,1.60917748,0.77544810
-5.47173587,2.45969436,0.01892031,1.89734741,0.04801812,0.00011136,1.63447891,0.79435490
-5.46573287,2.49702263,0.01908922,1.92977767,0.04896786,0.00010847,1.65894900,0.81226472
-5.45972986,2.53257712,0.01926740,1.96008257,0.04998343,0.00010573,1.68218770,0.82878021
-5.45372686,2.56549489,0.01945263,1.98753873,0.05104959,0.00010314,1.70371909,0.84350824
-5.44772386,2.59485151,0.01964122,2.01139735,0.05214598,0.00010071,1.72300903,0.85607417
-5.44172086,2.61969761,0.01982823,2.03091316,0.05324770,0.00009841,1.73948620,0.86613581
-5.43571786,2.63909750,0.02000768,2.04537415,0.05432624,0.00009625,1.75256586,0.87339649
-5.42971486,2.65216812,0.02017287,2.05413078,0.05535053,0.00009421,1.76167485,0.87761647
-5.42371186,2.65811634,0.02031665,2.05662319,0.05628814,0.00009226,1.76627684,0.87862223
-5.41770885,2.65627284,0.02043182,2.05240514,0.05710657,0.00009039,1.76589664,0.87631310
-5.41170585,2.64612122,0.02051142,2.04116366,0.05777455,0.00008859,1.76014229,0.87066509
-5.40570285,2.62732078,0.02054910,2.02273346,0.05826333,0.00008684,1.74872416,0.86173158
-5.39969985,2.59972237,0.02053941,1.99710565,0.05854781,0.00008515,1.73147001,0.84964103
-5.39369685,2.56337653,0.02047802,1.96443038,0.05860767,0.00008349,1.70833568,0.83459184
-5.38769385,2.51853397,0.02036198,1.92501358,0.05842816,0.00008188,1.67941081,0.81684461
-5.38169085,2.46563854,0.02018979,1.87930807,0.05800078,0.00008031,1.64491963,0.79671243
-5.37568784,2.40531340,0.01996153,1.82789975,0.05732370,0.00007880,1.60521680,0.77454952
-5.36968484,2.33834131,0.01967883,1.77148950,0.05640190,0.00007734,1.56077881,0.75073905
-5.36368184,2.26564019,0.01934484,1.71087217,0.05524711,0.00007594,1.51219134,0.72568065
-5.35767884,2.18823542,0.01896409,1.64691332,0.05387752,0.00007462,1.46013335,0.69977825
-5.35167584,2.10723021,0.01854234,1.58052523,0.05231723,0.00007337,1.40535865,0.67342894
-5.34567284,2.02377553,0.01808640,1.51264308,0.05059563,0.00007222,1.34867589,0.64701320
-5.33966983,1.93904105,0.01760385,1.44420239,0.04874655,0.00007115,1.29092780,0.62088701
-5.33366683,1.85418798,0.01710284,1.37611854,0.04680738,0.00007019,1.23297044,0.59537607
-5.32766383,1.77034521,0.01659181,1.30926911,0.04481814,0.00006932,1.17565339,0.57077220
-5.32166083,1.68858899,0.01607927,1.24447941,0.04282045,0.00006855,1.11980132,0.54733201
-5.31565783,1.60992684,0.01557353,1.18251152,0.04085668,0.00006788,1.06619753,0.52527761
-5.30965483,1.53528570,0.01508252,1.12405671,0.03896898,0.00006731,1.01556981,0.50479908
-5.30365183,1.46550410,0.01461361,1.06973118,0.03719849,0.00006684,0.96857869,0.48605838
-5.29764882,1.40132792,0.01417340,1.02007453,0.03558455,0.00006645,0.92580821,0.46919420
-5.29164582,1.34340929,0.01376768,0.97555070,0.03416405,0.00006617,0.88775908,0.45432736
-5.28564282,1.29230759,0.01340123,0.93655046,0.03297079,0.00006598,0.85484404,0.44156613
-5.27963982,1.24849215,0.01307784,0.90339507,0.03203497,0.00006589,0.82738516,0.43101116
-5.27363682,1.21234551,0.01280023,0.87634040,0.03138269,0.00006591,0.80561286,0.42275955
-5.26763382,1.18416687,0.01256999,0.85558095,0.03103548,0.00006605,0.78966631,0.41690770
-5.26163082,1.16417498,0.01238768,0.84125334,0.03100995,0.00006631,0.77959507,0.41355287
-5.25562781,1.15251030,0.01225274,0.83343911,0.03131738,0.00006672,0.77536176,0.41279319
-5.24962481,1.14923610,0.01216362,0.83216649,0.03196343,0.00006728,0.77684566,0.41472619
-5.24362181,1.15433868,0.01211777,0.83741139,0.03294781,0.00006801,0.78384728,0.41944605
-5.23761881,1.16772699,0.01211177,0.84909757,0.03426409,0.00006893,0.79609389,0.42703970
-5.23161581,1.18923191,0.01214138,0.86709649,0.03589959,0.00007005,0.81324615,0.43758203
-5.22561281,1.21860583,0.01220170,0.89122697,0.03783527,0.00007138,0.83490584,0.45113075
-5.21960980,1.25552306,0.01228723,0.92125535,0.04004591,0.00007295,0.86062495,0.46772100
-5.21360680,1.29958153,0.01239213,0.95689618,0.04250034,0.00007474,0.88991600,0.48736040
-5.20760380,1.35030640,0.01251025,0.99781417,0.04516191,0.00007678,0.92226367,0.51002457
-5.20160080,1.40715572,0.01263545,1.04362735,0.04798909,0.00007906,0.95713753,0.53565364
-5.19559780,1.46952840,0.01276166,1.09391172,0.05093633,0.00008157,0.99400566,0.56414981
-5.18959480,1.53677436,0.01288316,1.14820724,0.05395509,0.00008433,1.03234869,0.59537626
-5.18359180,1.60820660,0.01299472,1.20602515,0.05699506,0.00008732,1.07167391,0.62915719
-5.17758879,1.68311469,0.01309180,1.26685616,0.06000543,0.00009053,1.11152866,0.66527919
-5.17158579,1.76077893,0.01317066,1.33017910,0.06293634,0.00009396,1.15151242,0.70349363
-5.16558279,1.84048447,0.01322852,1.39546954,0.06574036,0.00009759,1.19128696,0.74351992
-5.15957979,1.92153442,0.01326364,1.46220777,0.06837383,0.00010142,1.23058373,0.78504941
-5.15357679,2.00326115,0.01327534,1.52988560,0.07079820,0.00010543,1.26920802,0.82774962
-5.14757379,2.08503490,0.01326401,1.59801142,0.07298116,0.00010961,1.30703928,0.87126850
-5.14157079,2.16626906,0.01323104,1.66611320,0.07489753,0.00011396,1.34402752,0.91523859
-5.13556778,2.24642185,0.01317874,1.73373905,0.07652981,0.00011846,1.38018537,0.95928073
-5.12956478,2.32499395,0.01311016,1.80045545,0.07786850,0.00012311,1.41557631,1.00300729
-5.12356178,2.40152247,0.01302891,1.86584314,0.07891199,0.00012789,1.45029926,1.04602491
-5.11755878,2.47557164,0.01293895,1.92949106,0.07966613,0.00013279,1.48447022,1.08793663
-5.11155578,2.54672078,0.01284432,1.99098889,0.08014341,0.00013779,1.51820194,1.12834370
-5.10555278,2.61455089,0.01274892,2.04991891,0.08036199,0.00014287,1.55158263,1.16684706
-5.09954977,2.67863061,0.01265625,2.10584797,0.08034430,0.00014801,1.58465494,1.20304896
-5.09354677,2.73850324,0.01256918,2.15832043,0.08011564,0.00015315,1.61739652,1.23655470
-5.08754377,2.79367584,0.01248975,2.20685307,0.07970262,0.00015826,1.64970336,1.26697499
-5.08154077,2.84361179,0.01241906,2.25093256,0.07913163,0.00016329,1.68137723,1.29392904
-5.07553777,2.88772784,0.01235712,2.29001647,0.07842743,0.00016818,1.71211804,1.31704857
-5.06953477,2.92539642,0.01230283,2.32353798,0.07761186,0.00017285,1.74152213,1.33598294
-5.06353177,2.95595369,0.01225400,2.35091477,0.07670288,0.00017723,1.76908669,1.35040529
-5.05752876,2.97871347,0.01220743,2.37156188,0.07571385,0.00018125,1.79422071,1.36001973
-5.05152576,2.99298660,0.01215904,2.38490833,0.07465321,0.00018481,1.81626198,1.36456936
-5.04552276,2.99810519,0.01210409,2.39041676,0.07352441,0.00018783,1.83449972,1.36384474
-5.03951976,2.99345049,0.01203734,2.38760539,0.07232629,0.00019024,1.84820178,1.35769262
-5.03351676,2.97848313,0.01195336,2.37607104,0.07105371,0.00019195,1.85664519,1.34602438
-5.02751376,2.95277403,0.01184680,2.35551217,0.06969846,0.00019290,1.85914868,1.32882363
-5.02151076,2.91603430,0.01171262,2.32575053,0.06825032,0.00019304,1.85510541,1.30615277
-5.01550775,2.86814234,0.01154637,2.28675028,0.06669833,0.00019232,1.84401435,1.27815772
-5.00950475,2.80916657,0.01134441,2.23863331,0.06503199,0.00019072,1.82550869,1.24507070
-5.00350175,2.73938226,0.01110411,2.18168982,0.06324254,0.00018823,1.79937976,1.20721061
-4.99749875,2.65928144,0.01082397,2.11638344,0.06132404,0.00018487,1.76559525,1.16498087
-4.99149575,2.56957501,0.01050373,2.04335031,0.05927428,0.00018068,1.72431072,1.11886468
-4.98549275,2.47118683,0.01014436,1.96339210,0.05709555,0.00017571,1.67587393,1.06941763
-4.97948974,2.36523979,0.00974809,1.87746305,0.05479502,0.00017005,1.62082164,1.01725808
-4.97348674,2.25303437,0.00931829,1.78665147,0.05238496,0.00016378,1.55986908,0.96305539
-4.96748374,2.13602065,0.00885935,1.69215656,0.04988259,0.00015701,1.49389268,0.90751658
-4.96148074,2.01576486,0.00837652,1.59526140,0.04730974,0.00014988,1.42390679,0.85137177
-4.95547774,1.89391203,0.00787569,1.49730331,0.04469224,0.00014251,1.35103557,0.79535906
-4.94947474,1.77214616,0.00736323,1.39964268,0.04205909,0.00013505,1.27648137,0.74020929
-4.94347174,1.65214969,0.00684569,1.30363166,0.03944159,0.00012764,1.20149088,0.68663122
-4.93746873,1.53556368,0.00632967,1.21058364,0.03687226,0.00012042,1.12732053,0.63529765
-4.93146573,1.42395024,0.00582151,1.12174482,0.03438384,0.00011352,1.05520255,0.58683281
-4.92546273,1.31875837,0.00532719,1.03826842,0.03200822,0.00010708,0.98631280,0.54180144
-4.91945973,1.22129418,0.00485211,0.96119257,0.02977553,0.00010121,0.92174157,0.50069959
-4.91345673,1.13269620,0.00440101,0.89142193,0.02771330,0.00009602,0.86246805,0.46394754
-4.90745373,1.05391618,0.00397783,0.82971364,0.02584576,0.00009159,0.80933917,0.43188455
-4.90145073,0.98570545,0.00358568,0.77666730,0.02419335,0.00008798,0.76305318,0.40476567
-4.89544772,0.92860683,0.00322681,0.73271902,0.02277242,0.00008525,0.72414805,0.38276022
-4.88944472,0.88295167,0.00290262,0.69813918,0.02159509,0.00008341,0.69299467,0.36595195
-4.88344172,0.84886155,0.00261368,0.67303349,0.02066937,0.00008247,0.66979458,0.35434063
-4.87743872,0.82625425,0.00235983,0.65734696,0.01999945,0.00008241,0.65458199,0.34784479
-4.87143572,0.81485316,0.00214023,0.65087019,0.01958614,0.00008319,0.64722944,0.34630549
-4.86543272,0.81419964,0.00195348,0.65324774,0.01942752,0.00008477,0.64745680,0.34949090
-4.85942971,0.82366791,0.00179771,0.66398802,0.01951969,0.00008705,0.65484297,0.35710150
-4.85342671,0.84248165,0.00167074,0.68247452,0.01985761,0.00008994,0.66883988,0.36877595
-4.84742371,0.86973229,0.00157014,0.70797809,0.02043606,0.00009336,0.68878823,0.38409739
-4.84142071,0.90439833,0.00149338,0.73967015,0.02125058,0.00009717,0.71393458,0.40260020
-4.83541771,0.94536567,0.00143798,0.77663675,0.02229842,0.00010126,0.74344946,0.42377727
-4.82941471,0.99144862,0.00140154,0.81789346,0.02357942,0.00010550,0.77644608,0.44708772
-4.82341171,1.04141146,0.00138191,0.86240112,0.02509683,0.00010975,0.81199940,0.47196514
-4.81740870,1.09399041,0.00137726,0.90908239,0.02685790,0.00011391,0.84916524,0.49782626
-4.81140570,1.14791583,0.00138613,0.95683910,0.02887435,0.00011783,0.88699922,0.52408017
-4.80540270,1.20193441,0.00140754,1.00457045,0.03116255,0.00012141,0.92457523,0.55013791
-4.79939970,1.25483117,0.00144098,1.05119166,0.03374344,0.00012454,0.96100315,0.57542238
-4.79339670,1.30545083,0.00148652,1.09565317,0.03664208,0.00012713,0.99544558,0.59937846
-4.78739370,1.35271833,0.00154474,1.13695978,0.03988694,0.00012910,1.02713332,0.62148310
-4.78139070,1.39565787,0.00161678,1.17418959,0.04350878,0.00013039,1.05537916,0.64125515
-4.77538769,1.43341023,0.00170429,1.20651209,0.04753920,0.00013095,1.07958995,0.65826480
-4.76938469,1.46524767,0.00180940,1.23320503,0.05200887,0.00013076,1.09927635,0.67214212
-4.76338169,1.49058608,0.00193461,1.25366939,0.05694552,0.00012981,1.11406031,0.68258458
-4.75737869,1.50899389,0.00208275,1.26744199,0.06237171,0.00012811,1.12367983,0.68936326
-4.75137569,1.52019742,0.00225684,1.27420522,0.06830242,0.00012568,1.12799103,0.69232742
-4.74537269,1.52408233,0.00245995,1.27379337,0.07474275,0.00012256,1.12696732,0.69140724
-4.73936968,1.52069120,0.00269506,1.26619531,0.08168564,0.00011880,1.12069574,0.68661460
-4.73336668,1.51021703,0.00296493,1.25155320,0.08910981,0.00011447,1.10937060,0.67804180
-4.72736368,1.49299305,0.00327187,1.23015719,0.09697816,0.00010964,1.09328455,0.66585818
-4.72136068,1.46947901,0.00361764,1.20243618,0.10523656,0.00010439,1.07281736,0.65030474
-4.71535768,1.44024447,0.00400321,1.16894482,0.11381331,0.00009881,1.04842286,0.63168687
-4.70935468,1.40594969,0.00442868,1.13034726,0.12261926,0.00009298,1.02061445,0.61036547
-4.70335168,1.36732479,0.00489311,1.08739800,0.13154872,0.00008698,0.98994961,0.58674669
-4.69734867,1.32514794,0.00539442,1.04092068,0.14048113,0.00008092,0.95701409,0.56127069
-4.69134567,1.28022339,0.00592931,0.99178537,0.14928356,0.00007485,0.92240614,0.53439977
-4.68534267,1.23336011,0.00649328,0.94088528,0.15781392,0.00006887,0.88672145,0.50660626
-4.67933967,1.18535172,0.00708063,0.88911360,0.16592481,0.00006304,0.85053919,0.47836068
-4.67333667,1.13695845,0.00768453,0.83734129,0.17346788,0.00005743,0.81440957,0.45012032
-4.66733367,1.08889152,0.00829720,0.78639655,0.18029859,0.00005209,0.77884333,0.42231891
-4.66133067,1.04180041,0.00891007,0.73704648,0.18628104,0.00004707,0.74430325,0.39535739
-4.65532766,0.99626333,0.00951402,0.68998161,0.19129288,0.00004241,0.71119795,0.36959614
-4.64932466,0.95278073,0.01009972,0.64580354,0.19522983,0.00003815,0.67987796,0.34534891
-4.64332166,0.91177206,0.01065793,0.60501593,0.19800982,0.00003431,0.65063396,0.32287835
-4.63731866,0.87357545,0.01117986,0.56801892,0.19957647,0.00003091,0.62369706,0.30239337
-4.63131566,0.83844991,0.01165756,0.53510705,0.19990175,0.00002797,0.59924094,0.28404814
-4.62531266,0.80657997,0.01208428,0.50647018,0.19898772,0.00002549,0.57738551,0.26794270
-4.61930965,0.77808188,0.01245482,0.48219753,0.19686725,0.00002348,0.55820176,0.25412502
-4.61330665,0.75301137,0.01276588,0.46228408,0.19360374,0.00002194,0.54171760,0.24259427
-4.60730365,0.73137207,0.01301627,0.44663920,0.18928982,0.00002087,0.52792412,0.23330521
-4.60130065,0.71312450,0.01320718,0.43509679,0.18404504,0.00002027,0.51678228,0.22617329
-4.59529765,0.69819496,0.01334226,0.42742666,0.17801282,0.00002013,0.50822943,0.22108047
-4.58929465,0.68648419,0.01342764,0.42334653,0.17135664,0.00002044,0.50218563,0.21788121
-4.58329165,0.67787527,0.01347194,0.42253431,0.16425562,0.00002121,0.49855947,0.21640881
-4.57728864,0.67224084,0.01348604,0.42464017,0.15689988,0.00002241,0.49725325,0.21648158
-4.57128564,0.66944917,0.01348283,0.42929807,0.14948558,0.00002406,0.49816743,0.21790880
-4.56528264,0.66936916,0.01347691,0.43613652,0.14220995,0.00002614,0.50120422,0.22049638
-4.55927964,0.67187427,0.01348409,0.44478823,0.13526656,0.00002864,0.50627025,0.22405201
-4.55327664,0.67684511,0.01352090,0.45489850,0.12884069,0.00003156,0.51327846,0.22838973
-4.54727364,0.68417100,0.01360403,0.46613225,0.12310528,0.00003489,0.52214898,0.23333388
-4.54127064,0.69375044,0.01374969,0.47817967,0.11821717,0.00003864,0.53280929,0.23872235
-4.53526763,0.70549055,0.01397302,0.49076032,0.11431404,0.00004278,0.54519354,0.24440915
-4.52926463,0.71930568,0.01428741,0.50362588,0.11151180,0.00004734,0.55924126,0.25026621
-4.52326163,0.73511528,0.01470394,0.51656152,0.10990266,0.00005228,0.57489543,0.25618462
-4.51725863,0.75284121,0.01523080,0.52938608,0.10955376,0.00005763,0.59210023,0.26207503
-4.51125563,0.77240469,0.01587281,0.54195110,0.11050643,0.00006337,0.61079833,0.26786761
-4.50525263,0.79372302,0.01663107,0.55413898,0.11277594,0.00006950,0.63092825,0.27351134
-4.49924962,0.81670634,0.01750261,0.56586035,0.11635192,0.00007602,0.65242151,0.27897289
-4.49324662,0.84125457,0.01848031,0.57705094,0.12119922,0.00008294,0.67520016,0.28423505
-4.48724362,0.86725473,0.01955289,0.58766799,0.12725921,0.00009025,0.69917448,0.28929483
-4.48124062,0.89457875,0.02070501,0.59768659,0.13445167,0.00009796,0.72424114,0.29416136
-4.47523762,0.92308192,0.02191764,0.60709585,0.14267688,0.00010607,0.75028193,0.29885352
-4.46923462,0.95260199,0.02316843,0.61589533,0.15181822,0.00011457,0.77716294,0.30339751
-4.46323162,0.98295902,0.02443235,0.62409157,0.16174490,0.00012348,0.80473442,0.30782437
-4.45722861,1.01395582,0.02568237,0.63169494,0.17231503,0.00013279,0.83283108,0.31216745
-4.45122561,1.04537898,0.02689025,0.63871692,0.18337865,0.00014250,0.86127282,0.31645997
-4.44522261,1.07700032,0.02802741,0.64516758,0.19478091,0.00015260,0.88986592,0.32073262
-4.43921961,1.10857862,0.02906584,0.65105360,0.20636512,0.00016308,0.91840428,0.32501131
-4.43321661,1.13986143,0.02997901,0.65637645,0.21797568,0.00017393,0.94667081,0.32931502
-4.42721361,1.17058690,0.03074273,0.66113105,0.22946073,0.00018511,0.97443876,0.33365384
-4.42121061,1.20048546,0.03133593,0.66530453,0.24067453,0.00019659,1.00147292,0.33802727
-4.41520760,1.22928122,0.03174138,0.66887535,0.25147947,0.00020833,1.02753059,0.34242273
-4.40920460,1.25669329,0.03194624,0.67181266,0.26174769,0.00022026,1.05236241,0.34681440
-4.40320160,1.28243687,0.03194247,0.67407592,0.27136232,0.00023231,1.07571305,0.35116249
-4.39719860,1.30622443,0.03172701,0.67561476,0.28021835,0.00024441,1.09732194,0.35541284
-4.39119560,1.32776715,0.03130190,0.67636932,0.28822317,0.00025644,1.11692422,0.35949721
-4.38519260,1.34677674,0.03067407,0.67627094,0.29529686,0.00026830,1.13425207,0.36333393
-4.37918959,1.36296814,0.02985510,0.67524341,0.30137238,0.00027987,1.14903668,0.36682937
-4.37318659,1.37606309,0.02886070,0.67320475,0.30639556,0.00029103,1.16101112,0.36987993
-4.36718359,1.38579495,0.02771016,0.67006970,0.31032519,0.00030164,1.16991420,0.37237474
-4.36118059,1.39191480,0.02642566,0.66575280,0.31313312,0.00031157,1.17549547,0.37419897
-4.35517759,1.39419876,0.02503150,0.66017209,0.31480453,0.00032070,1.17752137,0.37523767
-4.34917459,1.39245656,0.02355332,0.65325342,0.31533831,0.00032891,1.17578239,0.37538010
-4.34317159,1.38654085,0.02201732,0.64493511,0.31474757,0.00033611,1.17010109,0.37452429
-4.33716858,1.37635708,0.02044953,0.63517286,0.31306022,0.00034221,1.16034063,0.37258180
-4.33116558,1.36187333,0.01887512,0.62394469,0.31031963,0.00034716,1.14641338,0.36948232
-4.32516258,1.34312941,0.01731780,0.61125556,0.30658510,0.00035093,1.12828917,0.36517797
-4.31915958,1.32024476,0.01579939,0.59714156,0.30193218,0.00035355,1.10600260,0.35964714
-4.31315658,1.29342442,0.01433938,0.58167319,0.29645265,0.00035504,1.07965895,0.35289753
-4.30715358,1.26296241,0.01295479,0.56495762,0.29025407,0.00035549,1.04943815,0.34496831
