energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.63381691,0.94808718,-1.82094971,0.00549796,-0.00595042,0.00696732,-0.02358710,0.56908273,-0.96850830,0.11021112,-0.17130536,0.28056421,-0.53329071,0.27134582,-0.46937106,0.00131407,-0.01348479,0.57418459,-1.13241140
-5.62781391,0.88460870,-1.78218250,0.00503216,-0.00536785,0.00644609,-0.02232702,0.53488153,-0.94709594,0.10254927,-0.16765616,0.26354804,-0.52181451,0.25241940,-0.46591884,0.00111815,-0.01245310,0.53683699,-1.10882878
-5.62181091,0.82377444,-1.73810278,0.00457883,-0.00481714,0.00597860,-0.02107864,0.50249666,-0.92321232,0.09518008,-0.16344683,0.24748862,-0.50893593,0.23391847,-0.46060962,0.00095501,-0.01144362,0.50113039,-1.08189878
-5.61580790,0.76621326,-1.68892669,0.00414120,-0.00429968,0.00556518,-0.01984821,0.47229073,-0.89700303,0.08817610,-0.15870778,0.23255498,-0.49472503,0.21606720,-0.45340616,0.00082008,-0.01046278,0.46744494,-1.05176576
-5.60980490,0.71246994,-1.63498341,0.00372221,-0.00381653,0.00520596,-0.01864196,0.44456480,-0.86866430,0.08160090,-0.15347947,0.21888775,-0.47928160,0.19906477,-0.44431700,0.00070949,-0.00951679,0.43610787,-1.01864481
-5.60380190,0.66299070,-1.57671096,0.00332446,-0.00336837,0.00490074,-0.01746606,0.41954972,-0.83844206,0.07550742,-0.14781167,0.20659494,-0.46273463,0.18308104,-0.43339690,0.00062003,-0.00861137,0.40738468,-0.98281888
-5.59779890,0.61811349,-1.51464862,0.00295009,-0.00295547,0.00464902,-0.01632658,0.39740031,-0.80662933,0.06993678,-0.14176247,0.19574913,-0.44524075,0.16825370,-0.42074576,0.00054903,-0.00775156,0.38147323,-0.94463392
-5.59179590,0.57806341,-1.44942622,0.00260076,-0.00257770,0.00444995,-0.01522943,0.37819263,-0.77356164,0.06491769,-0.13539720,0.18638616,-0.42698164,0.15468696,-0.40650593,0.00049442,-0.00694164,0.35850093,-0.90449193
-5.58579290,0.54295305,-1.38175033,0.00227761,-0.00223452,0.00430242,-0.01418032,0.36192432,-0.73961066,0.06046646,-0.12878697,0.17850535,-0.40816044,0.14245166,-0.39085816,0.00045460,-0.00618499,0.33852506,-0.86284221
-5.57978989,0.51278761,-1.31238785,0.00198125,-0.00192503,0.00420503,-0.01318472,0.34851802,-0.70517598,0.05658747,-0.12200720,0.17207110,-0.38899720,0.13158674,-0.37401626,0.00042842,-0.00548408,0.32153592,-0.82017087
-5.57378689,0.48747427,-1.24214746,0.00171182,-0.00164796,0.00415625,-0.01224779,0.33782740,-0.67067543,0.05327423,-0.11513592,0.16701599,-0.36972352,0.12210183,-0.35622063,0.00041518,-0.00484044,0.30746275,-0.77698906
-5.56778389,0.46683517,-1.17185950,0.00146896,-0.00140177,0.00415450,-0.01137433,0.32964578,-0.63653410,0.05051074,-0.10825208,0.16324486,-0.35057654,0.11398094,-0.33773119,0.00041454,-0.00425473,0.29618180,-0.73382020
-5.56178089,0.45062331,-1.10235517,0.00125194,-0.00118465,0.00419829,-0.01056875,0.32371654,-0.60317263,0.04827323,-0.10143374,0.16064005,-0.33179264,0.10718675,-0.31881965,0.00042654,-0.00372678,0.28752625,-0.69118683
-5.55577789,0.43854027,-1.03444578,0.00105967,-0.00099463,0.00428635,-0.00983497,0.31974521,-0.57099517,0.04653208,-0.09475640,0.15906718,-0.31360085,0.10166544,-0.29976187,0.00045156,-0.00325573,0.28129740,-0.64959743
-5.54977489,0.43025508,-0.96890292,0.00089077,-0.00082961,0.00441774,-0.00917638,0.31741227,-0.54037759,0.04525391,-0.08829137,0.15838151,-0.29621663,0.09735175,-0.28083026,0.00049027,-0.00284013,0.27727645,-0.60953388
-5.54377189,0.42542309,-0.90644031,0.00074367,-0.00068738,0.00459205,-0.00859582,0.31638653,-0.51165645,0.04440356,-0.08210436,0.15843429,-0.27983590,0.09417392,-0.26228675,0.00054367,-0.00247804,0.27523645,-0.57144000
-5.53776888,0.42370400,-0.84769822,0.00061663,-0.00056576,0.00480942,-0.00809553,0.31633812,-0.48511929,0.04394611,-0.07625421,0.15907911,-0.26462993,0.09205842,-0.24437660,0.00061298,-0.00216723,0.27495376,-0.53571169
-5.53176588,0.42477825,-0.79323081,0.00050786,-0.00046258,0.00507070,-0.00767715,0.31695087,-0.46099660,0.04384859,-0.07079197,0.16017769,-0.25074105,0.09093418,-0.22732310,0.00069969,-0.00190526,0.27621845,-0.50268893
-5.52576288,0.42836090,-0.74349708,0.00041553,-0.00037571,0.00537740,-0.00734174,0.31793336,-0.43945593,0.04408152,-0.06576022,0.16160512,-0.23827957,0.09073602,-0.21132357,0.00080548,-0.00168964,0.27884325,-0.47265014
-5.51975988,0.43421243,-0.69885558,0.00033781,-0.00030317,0.00573175,-0.00708978,0.31902837,-0.42059842,0.04462000,-0.06119267,0.16325408,-0.22732191,0.09140743,-0.19654651,0.00093215,-0.00151792,0.28267060,-0.44580884
-5.51375688,0.44214602,-0.65956294,0.00027298,-0.00024309,0.00613664,-0.00692128,0.32002028,-0.40445774,0.04544448,-0.05711418,0.16503807,-0.21791002,0.09290226,-0.18313006,0.00108162,-0.00138781,0.28757746,-0.42231290
-5.50775388,0.45203101,-0.62577610,0.00021937,-0.00019372,0.00659544,-0.00683579,0.32074024,-0.39100170,0.04654113,-0.05354095,0.16689345,-0.21005215,0.09518549,-0.17118174,0.00125580,-0.00129723,0.29347780,-0.40224603
-5.50175088,0.46379233,-0.59755795,0.00017544,-0.00015351,0.00711189,-0.00683252,0.32106893,-0.38013622,0.04790171,-0.05048101,0.16878013,-0.20372479,0.09823303,-0.16077924,0.00145655,-0.00124442,0.30032257,-0.38563160
-5.49574787,0.47740613,-0.57488578,0.00013980,-0.00012104,0.00768984,-0.00691044,0.32093688,-0.37171152,0.04952308,-0.04793501,0.17068113,-0.19887578,0.10203051,-0.15197220,0.00168556,-0.00122792,0.30809724,-0.37243820
-5.48974487,0.49289196,-0.55766195,0.00011117,-0.00009507,0.00833297,-0.00706834,0.32032256,-0.36553018,0.05140631,-0.04589706,0.17260084,-0.19542824,0.10657130,-0.14478470,0.00194426,-0.00124663,0.31681717,-0.36258670
-5.48374187,0.51030174,-0.54572601,0.00008843,-0.00007450,0.00904450,-0.00730494,0.31924820,-0.36135666,0.05355553,-0.04435573,0.17456229,-0.19328524,0.11185370,-0.13921829,0.00223370,-0.00129979,0.32652092,-0.35595831
-5.47773887,0.52970656,-0.53886752,0.00007058,-0.00005841,0.00982683,-0.00761892,0.31777388,-0.35892781,0.05597645,-0.04329514,0.17660348,-0.19233478,0.11787776,-0.13525526,0.00255447,-0.00138693,0.33726220,-0.35240306
-5.47173587,0.55118179,-0.53683864,0.00005678,-0.00004599,0.01068119,-0.00800899,0.31599018,-0.35796373,0.05867477,-0.04269589,0.17877305,-0.19245504,0.12464160,-0.13286195,0.00290655,-0.00150786,0.34910065,-0.35174826
-5.46573287,0.57479173,-0.53936589,0.00004629,-0.00003655,0.01160732,-0.00847387,0.31400981,-0.35817863,0.06165462,-0.04253607,0.18112565,-0.19351933,0.13213781,-0.13199180,0.00328924,-0.00166255,0.36209225,-0.35380639
-5.45972986,0.60057461,-0.54616025,0.00003848,-0.00002953,0.01260310,-0.00901224,0.31195874,-0.35929111,0.06491694,-0.04279198,0.18371711,-0.19540076,0.14034992,-0.13258805,0.00370106,-0.00185110,0.37627994,-0.35838204
-5.45372686,0.62852907,-0.55692524,0.00003283,-0.00002446,0.01366438,-0.00962270,0.30996744,-0.36103330,0.06845814,-0.04343882,0.18659987,-0.19797622,0.14924934,-0.13458590,0.00413969,-0.00207360,0.39168504,-0.36527746
-5.44772386,0.65860306,-0.57136251,0.00002891,-0.00002096,0.01478469,-0.01030358,0.30816250,-0.36315867,0.07226900,-0.04445105,0.18981895,-0.20112965,0.15879297,-0.13791398,0.00460193,-0.00233001,0.40830006,-0.37429661
-5.44172086,0.69068605,-0.58917481,0.00002635,-0.00001872,0.01595519,-0.01105283,0.30665940,-0.36544807,0.07633399,-0.04580264,0.19340857,-0.20475434,0.16892166,-0.14249524,0.00508369,-0.00262007,0.42608360,-0.38524749
-5.43571786,0.72460518,-0.61006647,0.00002487,-0.00001747,0.01716467,-0.01186779,0.30555652,-0.36771393,0.08063101,-0.04746707,0.19738988,-0.20875429,0.17955971,-0.14824709,0.00557999,-0.00294318,0.44495751,-0.39794280
-5.42971486,0.76012603,-0.63374160,0.00002422,-0.00001702,0.01839962,-0.01274499,0.30493092,-0.36980251,0.08513163,-0.04941716,0.20176976,-0.21304469,0.19061558,-0.15508114,0.00608508,-0.00329823,0.46480694,-0.41219904
-5.42371186,0.79695802,-0.65990046,0.00002422,-0.00001721,0.01964448,-0.01367990,0.30483596,-0.37159422,0.08980189,-0.05162478,0.20654086,-0.21755155,0.20198377,-0.16290237,0.00659251,-0.00368356,0.48548314,-0.42783452
-5.41770885,0.83476449,-0.68823468,0.00002471,-0.00001789,0.02088197,-0.01466674,0.30530086,-0.37300228,0.09460362,-0.05406048,0.21168290,-0.22221054,0.21354782,-0.17160822,0.00709523,-0.00409684,0.50680921,-0.44466632
-5.41170585,0.87317712,-0.71842205,0.00002556,-0.00001897,0.02209356,-0.01569827,0.30633224,-0.37396996,0.09949616,-0.05669312,0.21716513,-0.22696544,0.22518454,-0.18108755,0.00758587,-0.00453495,0.52858838,-0.46250702
-5.40570285,0.91181389,-0.75012171,0.00002669,-0.00002036,0.02326000,-0.01676565,0.30791733,-0.37446661,0.10443849,-0.05948950,0.22294984,-0.23176625,0.23676896,-0.19121989,0.00805683,-0.00499404,0.55061462,-0.48116148
-5.39969985,0.95029974,-0.78297055,0.00002802,-0.00002197,0.02436194,-0.01785835,0.31002868,-0.37448314,0.10939169,-0.06241418,0.22899660,-0.23656725,0.24818002,-0.20187510,0.00850060,-0.00546943,0.57268479,-0.50042428
-5.39369685,0.98828873,-0.81658156,0.00002950,-0.00002376,0.02538060,-0.01896416,0.31262992,-0.37402707,0.11432138,-0.06542941,0.23526704,-0.24132527,0.25930663,-0.21291361,0.00890994,-0.00595567,0.59461176,-0.52007836
-5.38769385,1.02548618,-0.85054491,0.00003108,-0.00002565,0.02629845,-0.02006924,0.31568222,-0.37311782,0.11920025,-0.06849538,0.24172977,-0.24599844,0.27005358,-0.22418760,0.00927817,-0.00644660,0.61623765,-0.53989509
-5.38169085,1.06166955,-0.88443200,0.00003274,-0.00002760,0.02709987,-0.02115835,0.31915079,-0.37178241,0.12401031,-0.07157064,0.24836505,-0.25054546,0.28034715,-0.23554286,0.00959938,-0.00693547,0.63744617,-0.55963637
-5.37568784,1.09670642,-0.91780298,0.00003446,-0.00002957,0.02777179,-0.02221509,0.32301115,-0.37005211,0.12874476,-0.07461289,0.25516897,-0.25492566,0.29013996,-0.24682181,0.00986864,-0.00741506,0.65817335,-0.57905866
-5.36968484,1.13056821,-0.95021753,0.00003625,-0.00003151,0.02830420,-0.02322229,0.32725445,-0.36795997,0.13340936,-0.07758000,0.26215654,-0.25909990,0.29941454,-0.25786728,0.01008221,-0.00787789,0.67841564,-0.59791914
-5.36368184,1.16333845,-0.98124870,0.00003810,-0.00003339,0.02869062,-0.02416249,0.33189157,-0.36553971,0.13802302,-0.08043132,0.26936372,-0.26303220,0.30818562,-0.26852718,0.01023767,-0.00831639,0.69823483,-0.61598370
-5.35767884,1.19521477,-1.01049927,0.00004002,-0.00003517,0.02892837,-0.02501843,0.33695559,-0.36282572,0.14261772,-0.08312916,0.27684776,-0.26669213,0.31650060,-0.27865970,0.01033402,-0.00872315,0.71775900,-0.63303659
-5.35167584,1.22650377,-1.03761980,0.00004203,-0.00003682,0.02901872,-0.02577368,0.34250241,-0.35985420,0.14723752,-0.08564044,0.28468610,-0.27005777,0.32443825,-0.28813895,0.01037171,-0.00909115,0.73717937,-0.64889106
-5.34567284,1.25760894,-1.06232725,0.00004415,-0.00003831,0.02896689,-0.02641319,0.34860938,-0.35666533,0.15193669,-0.08793834,0.29297345,-0.27311901,0.33210548,-0.29686060,0.01035266,-0.00941404,0.75674280,-0.66340051
