energy_ev,total_up,In_p_up,In_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.68784392,4.38503280,0.31229562,0.00446945,1.36610075,2.10457121,0.03288246,1.88728183
-5.68184092,4.44638830,0.30157284,0.00431208,1.38010292,2.16333794,0.03233338,1.95847412
-5.67583792,4.50853911,0.28985944,0.00415288,1.39518071,2.22334330,0.03158378,2.03282506
-5.66983492,4.57092767,0.27738734,0.00399525,1.41116799,2.28391793,0.03065109,2.10916304
-5.66383192,4.63285946,0.26439238,0.00384242,1.42784998,2.34431609,0.02955634,2.18622409
-5.65782891,4.69350512,0.25110893,0.00369732,1.44497125,2.40372172,0.02832353,2.26267153
-5.65182591,4.75191349,0.23776495,0.00356260,1.46224794,2.46125949,0.02697893,2.33712067
-5.64582291,4.80703543,0.22457787,0.00344057,1.47938332,2.51601085,0.02555030,2.40816800
-5.63981991,4.85775752,0.21175116,0.00333317,1.49608601,2.56703450,0.02406612,2.47442407
-5.63381691,4.90294359,0.19947169,0.00324198,1.51208951,2.61339083,0.02255487,2.53454890
-5.62781391,4.94148186,0.18790785,0.00316825,1.52717164,2.65416892,0.02104428,2.58728834
-5.62181091,4.97233440,0.17720835,0.00311288,1.54117254,2.68851486,0.01956073,2.63150991
-5.61580790,4.99458586,0.16750149,0.00307650,1.55400952,2.71565987,0.01812867,2.66623615
-5.60980490,5.00748795,0.15889501,0.00305947,1.56568768,2.73494666,0.01677019,2.69067395
-5.60380190,5.01049675,0.15147607,0.00306190,1.57630497,2.74585253,0.01550465,2.70423817
-5.59779890,5.00330011,0.14531154,0.00308370,1.58605108,2.74800780,0.01434848,2.70656843
-5.59179590,4.98583323,0.14044832,0.00312459,1.59519971,2.74120875,0.01331498,2.69753801
-5.58579290,4.95828130,0.13691356,0.00318410,1.60409425,2.72542406,0.01241433,2.67725437
-5.57978989,4.92106888,0.13471496,0.00326160,1.61312756,2.70079477,0.01165359,2.64605142
-5.57378689,4.87483685,0.13384092,0.00335625,1.62271667,2.66762764,0.01103688,2.60447374
-5.56778389,4.82040834,0.13426068,0.00346702,1.63327390,2.62638251,0.01056555,2.55325384
-5.56178089,4.75874617,0.13592449,0.00359265,1.64517602,2.57765462,0.01023840,2.49328355
-5.55577789,4.69090453,0.13876395,0.00373164,1.65873341,2.52215291,0.01005207,2.42558113
-5.54977489,4.61797845,0.14269251,0.00388223,1.67416116,2.46067572,0.01000133,2.35125587
-5.54377189,4.54105434,0.14760640,0.00404241,1.69155420,2.39408544,0.01007949,2.27147192
-5.53776888,4.46116504,0.15338600,0.00420985,1.71086811,2.32328350,0.01027880,2.18741307
-5.53176588,4.37925247,0.15989778,0.00438201,1.73190717,2.24918707,0.01059095,2.10025027
-5.52576288,4.29614015,0.16699681,0.00455609,1.75432084,2.17270868,0.01100749,2.01111302
-5.51975988,4.21251748,0.17453001,0.00472910,1.77760913,2.09473962,0.01152032,1.92106590
-5.51375688,4.12893664,0.18233988,0.00489794,1.80113713,2.01613776,0.01212216,1.83109078
-5.50775388,4.04582190,0.19026891,0.00505945,1.82415811,1.93771995,0.01280704,1.74207516
-5.50175088,3.96349069,0.19816426,0.00521052,1.84584421,1.86025898,0.01357073,1.65480635
-5.49574787,3.88218440,0.20588273,0.00534817,1.86532333,1.78448452,0.01441111,1.56997139
-5.48974487,3.80210658,0.21329570,0.00546973,1.88172022,1.71108746,0.01532857,1.48816161
-5.48374187,3.72346552,0.22029385,0.00557284,1.89419968,1.64072666,0.01632618,1.40988117
-5.47773887,3.64651781,0.22679138,0.00565564,1.90200955,1.57403692,0.01740992,1.33555829
-5.47173587,3.57160964,0.23272943,0.00571686,1.90452106,1.51163724,0.01858862,1.26555803
-5.46573287,3.49921231,0.23807853,0.00575585,1.90126449,1.45413806,0.01987392,1.20019552
-5.45972986,3.42994938,0.24283989,0.00577266,1.89195808,1.40214656,0.02127994,1.13974840
-5.45372686,3.36461280,0.24704531,0.00576810,1.87652865,1.35626928,0.02282288,1.08446766
-5.44772386,3.30416664,0.25075573,0.00574369,1.85512288,1.31711128,0.02452043,1.03458621
-5.44172086,3.24973758,0.25405835,0.00570166,1.82810863,1.28527175,0.02639100,0.99032453
-5.43571786,3.20259213,0.25706247,0.00564492,1.79606643,1.26133588,0.02845286,0.95189331
-5.42971486,3.16410176,0.25989408,0.00557691,1.75977150,1.24586335,0.03072320,0.91949309
-5.42371186,3.13569751,0.26268965,0.00550155,1.72016754,1.23937408,0.03321702,0.89331116
-5.41770885,3.11881665,0.26558916,0.00542310,1.67833361,1.24233184,0.03594612,0.87351612
-5.41170585,3.11484424,0.26872891,0.00534599,1.63544594,1.25512680,0.03891803,0.86025076
-5.40570285,3.12505304,0.27223435,0.00527473,1.59273674,1.27805812,0.04213505,0.85362400
-5.39969985,3.15054497,0.27621340,0.00521369,1.55145182,1.31131760,0.04559339,0.85370249
-5.39369685,3.19219748,0.28075048,0.00516702,1.51280931,1.35497541,0.04928257,0.86050271
-5.38769385,3.25061781,0.28590168,0.00513851,1.47796103,1.40896900,0.05318496,0.87398405
-5.38169085,3.32610740,0.29169132,0.00513143,1.44795823,1.47309576,0.05727559,0.89404356
-5.37568784,3.41863838,0.29810991,0.00514850,1.42372277,1.54700994,0.06152232,0.92051250
-5.36968484,3.52784307,0.30511389,0.00519182,1.40602461,1.63022419,0.06588623,0.95315501
-5.36368184,3.65301660,0.31262685,0.00526277,1.39546590,1.72211551,0.07032232,0.99166885
-5.35767884,3.79313215,0.32054240,0.00536210,1.39247181,1.82193533,0.07478048,1.03568798
-5.35167584,3.94686747,0.32872829,0.00548985,1.39728749,1.92882309,0.07920674,1.08478671
-5.34567284,4.11264067,0.33703171,0.00564546,1.40998071,2.04182254,0.08354462,1.13848502
-5.33966983,4.28865292,0.34528536,0.00582779,1.43044913,2.15989974,0.08773672,1.19625451
-5.33366683,4.47293548,0.35331402,0.00603520,1.45843129,2.28196190,0.09172626,1.25752453
-5.32766383,4.66339826,0.36094116,0.00626565,1.49352023,2.40687590,0.09545869,1.32168805
-5.32166083,4.85787741,0.36799539,0.00651678,1.53517867,2.53348571,0.09888319,1.38810695
-5.31565783,5.05417976,0.37431629,0.00678603,1.58275506,2.66062805,0.10195405,1.45611651
-5.30965483,5.25012223,0.37975950,0.00707067,1.63549952,2.78714567,0.10463180,1.52502900
-5.30365183,5.44356518,0.38420068,0.00736794,1.69257943,2.91189819,0.10688417,1.59413660
-5.29764882,5.63243920,0.38753845,0.00767508,1.75309426,3.03377063,0.10868670,1.66271385
-5.29164582,5.81476543,0.38969604,0.00798941,1.81608959,3.15167981,0.11002309,1.73002007
-5.28564282,5.98867011,0.39062182,0.00830835,1.88057052,3.26457940,0.11088528,1.79530228
-5.27963982,6.15239478,0.39028879,0.00862944,1.94551467,3.37146445,0.11127325,1.85779924
-5.27363682,6.30430352,0.38869309,0.00895038,2.00988516,3.47137598,0.11119451,1.91674707
-5.26763382,6.44288905,0.38585194,0.00926898,2.07264391,3.56340697,0.11066350,1.97138708
-5.26163082,6.56677947,0.38180096,0.00958317,2.13276567,3.64671013,0.10970077,2.02097602
-5.25562781,6.67474708,0.37659140,0.00989097,2.18925288,3.72050826,0.10833207,2.06479905
-5.24962481,6.76572061,0.37028726,0.01019048,2.24115163,3.78410762,0.10658741,2.10218536
-5.24362181,6.83880135,0.36296266,0.01047983,2.28756849,3.83691416,0.10450012,2.13252605
-5.23761881,6.89328349,0.35469952,0.01075714,2.32768807,3.87845245,0.10210597,2.15529392
-5.23161581,6.92867800,0.34558573,0.01102057,2.36079076,3.90838656,0.09944237,2.17006418
-5.22561281,6.94473914,0.33571384,0.01126825,2.38627017,3.92654198,0.09654769,2.17653533
-5.21960980,6.94149186,0.32518021,0.01149829,2.40364948,3.93292727,0.09346071,2.17454897
-5.21360680,6.91925816,0.31408466,0.01170883,2.41259595,3.92775406,0.09022015,2.16410751
-5.20760380,6.87868023,0.30253057,0.01189805,2.41293284,3.91145379,0.08686445,2.14538844
-5.20160080,6.82073793,0.29062509,0.01206417,2.40464786,3.88468984,0.08343147,2.11875437
-5.19559780,6.74675863,0.27847967,0.01220557,2.38789774,3.84836348,0.07995848,2.08475757
-5.18959480,6.65841726,0.26621036,0.01232077,2.36300820,3.80361269,0.07648203,2.04413872
-5.18359180,6.55772532,0.25393816,0.01240853,2.33046916,3.75180282,0.07303799,1.99781906
-5.17758879,6.44700777,0.24178889,0.01246789,2.29092506,3.69450890,0.06966151,1.94688607
-5.17158579,6.32886762,0.22989289,0.01249821,2.24516053,3.63348924,0.06638699,1.89257281
-5.16558279,6.20613857,0.21838406,0.01249921,2.19408156,3.57065109,0.06324804,1.83623127
-5.15957979,6.08182660,0.20739858,0.01247102,2.13869299,3.50800884,0.06027738,1.77930066
-5.15357679,5.95904232,0.19707307,0.01241418,2.08007290,3.44763622,0.05750660,1.72327158
-5.14757379,5.84092607,0.18754229,0.01232965,2.01934479,3.39161381,0.05496602,1.66964717
-5.14157079,5.73056825,0.17893650,0.01221878,1.95764857,3.34197380,0.05268433,1.61990264
-5.13556778,5.63092780,0.17137847,0.01208332,1.89611128,3.30064374,0.05068827,1.57544450
-5.12956478,5.54475152,0.16498035,0.01192535,1.83581851,3.26939131,0.04900226,1.53757095
-5.12356178,5.47449727,0.15984041,0.01174724,1.77778751,3.24977212,0.04764801,1.50743460
-5.11755878,5.42226373,0.15603993,0.01155159,1.72294289,3.24308227,0.04664405,1.48600890
-5.11155578,5.38972919,0.15364024,0.01134116,1.67209540,3.25031754,0.04600542,1.47405931
-5.10555278,5.37810162,0.15268009,0.01111880,1.62592469,3.27214044,0.04574325,1.47212023
-5.09954977,5.38808181,0.15317354,0.01088738,1.58496627,3.30885660,0.04586446,1.48047828
-5.09354677,5.41984080,0.15510842,0.01064974,1.54960311,3.36040118,0.04637152,1.49916268
-5.08754377,5.47301267,0.15844542,0.01040857,1.52006186,3.42633603,0.04726229,1.52794300
-5.08154077,5.54670297,0.16311799,0.01016642,1.49641393,3.50585790,0.04852997,1.56633439
-5.07553777,5.63951278,0.16903306,0.00992561,1.47858096,3.59781745,0.05016308,1.61361029
-5.06953477,5.74957777,0.17607252,0.00968819,1.46634476,3.70074892,0.05214567,1.66882235
-5.06353177,5.87462126,0.18409556,0.00945592,1.45936101,3.81290952,0.05445749,1.73082693
-5.05752876,6.01201990,0.19294180,0.00923025,1.45717639,3.93232767,0.05707444,1.79831776
-5.05152576,6.15887989,0.20243502,0.00901231,1.45924861,4.05685852,0.05996891,1.86986363
-5.04552276,6.31212166,0.21238755,0.00880287,1.46496844,4.18424542,0.06311034,1.94395010
-5.03951976,6.46857029,0.22260503,0.00860243,1.47368321,4.31218523,0.06646584,2.01902410
-5.03351676,6.62504882,0.23289143,0.00841114,1.48472099,4.43839551,0.07000071,2.09353993
-5.02751376,6.77847154,0.24305414,0.00822892,1.49741456,4.56068140,0.07367914,2.16600529
-5.02151076,6.92593390,0.25290889,0.00805542,1.51112444,4.67700001,0.07746476,2.23502576
-5.01550775,7.06479626,0.26228435,0.00789011,1.52526024,4.78551988,0.08132128,2.29934626
-5.00950475,7.19275836,0.27102622,0.00773230,1.53929966,4.88467370,0.08521293,2.35788801
-5.00350175,7.30792197,0.27900061,0.00758118,1.55280440,4.97320213,0.08910493,2.40977975
-4.99749875,7.40883960,0.28609656,0.00743593,1.56543265,5.05018729,0.09296384,2.45438196
-4.99149575,7.49454746,0.29222774,0.00729570,1.57694768,5.11507458,0.09675783,2.49130335
-4.98549275,7.56458185,0.29733310,0.00715974,1.58722239,5.16768222,0.10045685,2.52040884
-4.97948974,7.61897835,0.30137666,0.00702737,1.59623973,5.20819809,0.10403274,2.54181895
-4.97348674,7.65825443,0.30434638,0.00689813,1.60408910,5.23716416,0.10745931,2.55590049
-4.96748374,7.68337628,0.30625224,0.00677175,1.61095900,5.25544928,0.11071232,2.56324906
-4.96148074,7.69571158,0.30712373,0.00664820,1.61712636,5.26421154,0.11376960,2.56466408
-4.95547774,7.69697047,0.30700686,0.00652775,1.62294300,5.26485169,0.11661101,2.56111731
-4.94947474,7.68913699,0.30596092,0.00641096,1.62881981,5.25895967,0.11921860,2.55371614
-4.94347174,7.67439412,0.30405517,0.00629871,1.63520934,5.24825626,0.12157677,2.54366305
-4.93746873,7.65504512,0.30136566,0.00619217,1.64258739,5.23453209,0.12367249,2.53221272
-4.93146573,7.63343397,0.29797233,0.00609278,1.65143426,5.21958621,0.12549561,2.52062844
-4.92546273,7.61186784,0.29395657,0.00600226,1.66221621,5.20516624,0.12703922,2.51013922
-4.91945973,7.59254361,0.28939925,0.00592250,1.67536774,5.19291218,0.12830004,2.50189906
-4.91345673,7.57748085,0.28437937,0.00585555,1.69127514,5.18430522,0.12927882,2.49694966
-4.90745373,7.56846256,0.27897336,0.00580352,1.71026159,5.18062326,0.12998065,2.49618774
-4.90145073,7.56698525,0.27325484,0.00576854,1.73257431,5.18290385,0.13041521,2.50033769
-4.89544772,7.57421907,0.26729499,0.00575262,1.75837395,5.19191569,0.13059696,2.50993051
-4.88944472,7.59097864,0.26116334,0.00575763,1.78772645,5.20813890,0.13054503,2.52528928
-4.88344172,7.61770510,0.25492885,0.00578516,1.82059755,5.23175447,0.13028305,2.54652162
-4.87743872,7.65445939,0.24866121,0.00583644,1.85685026,5.26264307,0.12983867,2.57351916
-4.87143572,7.70092696,0.24243229,0.00591233,1.89624527,5.30039298,0.12924300,2.60596397
-4.86543272,7.75643382,0.23631754,0.00601315,1.93844453,5.34431701,0.12852972,2.64334171
-4.85942971,7.81997374,0.23039725,0.00613874,1.98301813,5.39347808,0.12773421,2.68496115
-4.85342671,7.89024626,0.22475773,0.00628838,2.02945438,5.44672286,0.12689241,2.72997935
-4.84742371,7.96570508,0.21949212,0.00646076,2.07717325,5.50272284,0.12603978,2.77743207
-4.84142071,8.04461576,0.21470100,0.00665408,2.12554270,5.56002185,0.12521019,2.82626829
-4.83541771,8.12512176,0.21049252,0.00686602,2.17389792,5.61708896,0.12443496,2.87538792
-4.82941471,8.20531689,0.20698228,0.00709381,2.22156276,5.67237520,0.12374200,2.92368160
-4.82341171,8.28332224,0.20429271,0.00733437,2.26787274,5.72437241,0.12315516,2.97007111
-4.81740870,8.35736457,0.20255202,0.00758436,2.31219893,5.77167218,0.12269383,3.01354906
-4.81140570,8.42585335,0.20189265,0.00784035,2.35397149,5.81302257,0.12237272,3.05321634
-4.80540270,8.48745258,0.20244926,0.00809888,2.39270198,5.84738020,0.12220199,3.08831566
-4.79939970,8.54114376,0.20435617,0.00835665,2.42800301,5.87395504,0.12218749,3.11825978
-4.79339670,8.58627630,0.20774420,0.00861060,2.45960426,5.89224557,0.12233123,3.14265287
-4.78739370,8.62260159,0.21273703,0.00885805,2.48736360,5.90206203,0.12263201,3.16130393
-4.78139070,8.65028795,0.21944697,0.00909674,2.51127240,5.90353574,0.12308606,3.17423116
-4.77538769,8.66991397,0.22797033,0.00932493,2.53145441,5.89711346,0.12368771,3.18165687
-4.76938469,8.68243927,0.23838235,0.00954142,2.54815766,5.88353588,0.12443003,3.18399258
-4.76338169,8.68915241,0.25073194,0.00974552,2.56173957,5.86380077,0.12530534,3.18181489
-4.75737869,8.69159768,0.26503630,0.00993706,2.57264562,5.83911162,0.12630560,3.17583277
-4.75137569,8.69148333,0.28127584,0.01011626,2.58138240,5.81081399,0.12742262,3.16684774
-4.74537269,8.69057557,0.29938944,0.01028368,2.58848641,5.78032240,0.12864812,3.15570874
-4.73936968,8.69058369,0.31927052,0.01044008,2.59449018,5.74904128,0.12997369,3.14326387
-4.73336668,8.69304267,0.34076414,0.01058626,2.59988757,5.71828434,0.13139057,3.13031158
-4.72736368,8.69920009,0.36366553,0.01072298,2.60510048,5.68919672,0.13288946,3.11755391
-4.72136068,8.70991454,0.38772018,0.01085076,2.61044887,5.66268458,0.13446026,3.10555437
-4.71535768,8.72557225,0.41262587,0.01096977,2.61612618,5.63935652,0.13609190,3.09470315
-4.70935468,8.74602801,0.43803667,0.01107977,2.62218194,5.61948058,0.13777233,3.08519157
-4.70335168,8.77057504,0.46356910,0.01117999,2.62851283,5.60296001,0.13948861,3.07699779
-4.69734867,8.79794738,0.48881031,0.01126913,2.63486321,5.58932983,0.14122723,3.06988457
-4.69134567,8.82635592,0.51332810,0.01134533,2.64083544,5.57777501,0.14297467,3.06340977
-4.68534267,8.85355768,0.53668264,0.01140629,2.64590965,5.56716998,0.14471810,3.05694922
-4.67933967,8.87695556,0.55843941,0.01144929,2.64947224,5.55613780,0.14644636,3.04973099
-4.67333667,8.89372416,0.57818283,0.01147134,2.65085163,5.54312606,0.14815098,3.04087928
-4.66733367,8.90095531,0.59553020,0.01146936,2.64935944,5.52649567,0.14982734,3.02946579
-4.66133067,8.89581582,0.61014516,0.01144030,2.64433475,5.50461782,0.15147576,3.01456581
-4.65532766,8.87570897,0.62175016,0.01138139,2.63518919,5.47597373,0.15310263,2.99531589
-4.64932466,8.83843091,0.63013740,0.01129027,2.62145001,5.43925179,0.15472119,2.97097018
-4.64332166,8.78231345,0.63517751,0.01116521,2.60279904,5.39343675,0.15635229,2.94095205
-4.63731866,8.70634521,0.63682579,0.01100520,2.57910505,5.33788580,0.15802466,2.90489854
-4.63131566,8.61026441,0.63512544,0.01081013,2.55044780,5.27238760,0.15977492,2.86269490
-4.62531266,8.49461818,0.63020774,0.01058082,2.51713240,5.19720080,0.16164726,2.81449758
-4.61930965,8.36078493,0.62228902,0.01031911,2.47969316,5.11307003,0.16369264,2.76074438
-4.61330665,8.21095866,0.61166467,0.01002779,2.43888677,5.02121845,0.16596767,2.70215125
-4.60730365,8.04809573,0.59870024,0.00971061,2.39567498,4.92331734,0.16853319,2.63969601
-4.60130065,7.87582693,0.58382020,0.00937214,2.35119783,4.82143419,0.17145258,2.57458973
-4.59529765,7.69833912,0.56749464,0.00901765,2.30673882,4.71796213,0.17478976,2.50823746
-4.58929465,7.52023233,0.55022467,0.00865297,2.26368341,4.61553405,0.17860720,2.44219009
-4.58329165,7.34635905,0.53252692,0.00828428,2.22347329,4.51692579,0.18296379,2.37808983
-4.57728864,7.18165334,0.51491789,0.00791792,2.18755799,4.42495287,0.18791274,2.31761173
-4.57128564,7.03095707,0.49789869,0.00756020,2.15734634,4.34236547,0.19349955,2.26240407
-4.56528264,6.89885102,0.48194069,0.00721719,2.13415947,4.27174631,0.19976022,2.21402991
-4.55927964,6.78949732,0.46747258,0.00689456,2.11918732,4.21541563,0.20671954,2.17391246
-4.55327664,6.70649930,0.45486921,0.00659738,2.11344995,4.17534695,0.21438973,2.14328612
-4.54727364,6.65278343,0.44444250,0.00633003,2.11776513,4.15309654,0.22276928,2.12315493
-4.54127064,6.63050688,0.43643461,0.00609608,2.13272269,4.14974904,0.23184209,2.11425972
-4.53526763,6.64099290,0.43101339,0.00589818,2.15866643,4.16588045,0.24157700,2.11705480
-4.52926463,6.68469490,0.42827021,0.00573808,2.19568354,4.20153915,0.25192750,2.13169436
-4.52326163,6.76118899,0.42821995,0.00561658,2.24360147,4.25624492,0.26283182,2.15802884
-4.51725863,6.86919374,0.43080310,0.00553356,2.30199194,4.32900497,0.27421339,2.19561056
-4.51125563,7.00661476,0.43588969,0.00548804,2.37018137,4.41834573,0.28598150,2.24370809
-4.50525263,7.17061150,0.44328483,0.00547823,2.44726718,4.52235849,0.29803239,2.30132833
-4.49924962,7.35768277,0.45273566,0.00550165,2.53213903,4.63875668,0.31025063,2.36724517
-4.49324662,7.56376741,0.46393933,0.00555519,2.62350433,4.76494252,0.32251080,2.44003358
-4.48724362,7.78435645,0.47655184,0.00563525,2.71991709,4.89808032,0.33467951,2.51810774
-4.48124062,8.01461291,0.49019746,0.00573786,2.81980933,5.03517414,0.34661777,2.59976214
-4.47523762,8.24949588,0.50447846,0.00585877,2.92152435,5.17314726,0.35818357,2.68321426
-4.46923462,8.48388530,0.51898499,0.00599359,3.02335116,5.30892107,0.36923475,2.76664779
-4.46323162,8.71270458,0.53330487,0.00613786,3.12355954,5.43949144,0.37963209,2.84825543
-4.45722861,8.93103813,0.54703311,0.00628718,3.22043500,5.56200046,0.38924242,2.92628017
-4.45122561,9.13424147,0.55978096,0.00643730,3.31231338,5.67380201,0.39794194,2.99905441
-4.44522261,9.31804164,0.57118441,0.00658415,3.39761453,5.77251963,0.40561932,3.06503604
-4.43921961,9.47862623,0.58091191,0.00672396,3.47487453,5.85609564,0.41217870,3.12284105
-4.43321661,9.61271934,0.58867124,0.00685328,3.54277639,5.92283042,0.41754245,3.17127189
-4.42721361,9.71764333,0.59421535,0.00696901,3.60017842,5.97141145,0.42165343,3.20934141
-4.42121061,9.79136530,0.59734710,0.00706848,3.64614011,6.00093149,0.42447683,3.23629171
-4.41520760,9.83252773,0.59792289,0.00714942,3.67994511,6.01089591,0.42600136,3.25160788
-4.40920460,9.84046278,0.59585489,0.00721000,3.70112059,6.00121925,0.42623974,3.25502618
-4.40320160,9.81519024,0.59111213,0.00724882,3.70945283,5.97221145,0.42522850,3.24653663
-4.39719860,9.75739939,0.58372012,0.00726492,3.70499829,5.92455426,0.42302698,3.22637994
-4.39119560,9.66841519,0.57375934,0.00725777,3.68808975,5.85926879,0.41971559,3.19503879
-4.38519260,9.55014998,0.56136233,0.00722723,3.65933706,5.77767529,0.41539335,3.15322363
-4.37918959,9.40504174,0.54670967,0.00717356,3.61962196,5.68134629,0.41017484,3.10185325
-4.37318659,9.23598049,0.53002491,0.00709741,3.57008664,5.57205476,0.40418657,3.04203051
-4.36718359,9.04622497,0.51156852,0.00699973,3.51211562,5.45171871,0.39756296,2.97501375
-4.36118059,8.83931155,0.49163107,0.00688180,3.44731100,5.32234398,0.39044215,2.90218444
-4.35517759,8.61895788,0.47052589,0.00674518,3.37746077,5.18596693,0.38296168,2.82501191
-4.34917459,8.38896394,0.44858121,0.00659163,3.30450066,5.04459880,0.37525423,2.74501592
-4.34317159,8.15311305,0.42613220,0.00642313,3.23046969,4.90017323,0.36744372,2.66372798
-4.33716858,7.91507571,0.40351298,0.00624179,3.15746030,4.75449875,0.35964175,2.58265244
-4.33116558,7.67831873,0.38104886,0.00604982,3.08756384,4.60921730,0.35194460,2.50322838
-4.32516258,7.44602224,0.35904896,0.00584947,3.02281279,4.46577013,0.34443088,2.42679318
-4.31915958,7.22100683,0.33779947,0.00564301,2.96512100,4.32537177,0.33715995,2.35454886
-4.31315658,7.00567269,0.31755757,0.00543264,2.91622389,4.18899274,0.33017106,2.28753214
-4.30715358,6.80195231,0.29854636,0.00522049,2.87762039,4.05735123,0.32348329,2.22658893
