energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-4.30115058,1.75747749,0.20931209,0.01377391,0.14071669,0.99423216,1.19786897,0.03265026
-4.29514757,1.79053783,0.21309427,0.01433359,0.14264363,1.01434812,1.22100791,0.03295270
-4.28914457,1.82398068,0.21778865,0.01490826,0.14380329,1.03438234,1.24660632,0.03324030
-4.28314157,1.85688668,0.22317642,0.01548449,0.14421662,1.05388618,1.27385350,0.03349876
-4.27713857,1.88843925,0.22904716,0.01604903,0.14392311,1.07246389,1.30198175,0.03371647
-4.27113557,1.91793592,0.23520437,0.01658904,0.14297903,1.08977566,1.33027819,0.03388457
-4.26513257,1.94479376,0.24147032,0.01709239,0.14145508,1.10553751,1.35809296,0.03399696
-4.25912956,1.96854931,0.24769004,0.01754797,0.13943338,1.11951824,1.38484385,0.03405011
-4.25312656,1.98885359,0.25373439,0.01794586,0.13700405,1.13153416,1.41001785,0.03404282
-4.24712356,2.00546311,0.25950213,0.01827758,0.13426158,1.14144219,1.43317005,0.03397589
-4.24112056,2.01822769,0.26492078,0.01853624,0.13130105,1.14913192,1.45392044,0.03385171
-4.23511756,2.02707627,0.26994648,0.01871664,0.12821448,1.15451762,1.47194937,0.03367387
-4.22911456,2.03200163,0.27456262,0.01881532,0.12508743,1.15753059,1.48699213,0.03344669
-4.22311156,2.03304516,0.27877745,0.01883063,0.12199604,1.15811273,1.49883334,0.03317485
-4.21710855,2.03028238,0.28262067,0.01876261,0.11900464,1.15621160,1.50730173,0.03286298
-4.21110555,2.02381021,0.28613925,0.01861300,0.11616397,1.15177753,1.51226554,0.03251539
-4.20510255,2.01373642,0.28939251,0.01838500,0.11351012,1.14476277,1.51362912,0.03213581
-4.19909955,2.00017169,0.29244684,0.01808319,0.11106421,1.13512291,1.51133073,0.03172718
-4.19309655,1.98322460,0.29537020,0.01771329,0.10883276,1.12282022,1.50534170,0.03129165
-4.18709355,1.96299934,0.29822666,0.01728193,0.10680868,1.10782875,1.49566687,0.03083049
-4.18109055,1.93959622,0.30107136,0.01679644,0.10497286,1.09014072,1.48234607,0.03034419
-4.17508754,1.91311446,0.30394603,0.01626458,0.10329620,1.06977362,1.46545650,0.02983258
-4.16908454,1.88365689,0.30687529,0.01569435,0.10174192,1.04677759,1.44511557,0.02929497
-4.16308154,1.85133604,0.30986411,0.01509373,0.10026811,1.02124225,1.42148378,0.02873042
-4.15707854,1.81628094,0.31289634,0.01447050,0.09883029,0.99330267,1.39476736,0.02813787
-4.15107554,1.77864415,0.31593450,0.01383209,0.09738388,0.96314375,1.36522018,0.02751644
-4.14507254,1.73860828,0.31892094,0.01318541,0.09588654,0.93100274,1.33314460,0.02686562
-4.13906953,1.69639159,0.32178013,0.01253678,0.09430013,0.89716953,1.29889097,0.02618544
-4.13306653,1.65225218,0.32442210,0.01189184,0.09259239,0.86198454,1.26285557,0.02547666
-4.12706353,1.60649032,0.32674679,0.01125550,0.09073814,0.82583426,1.22547680,0.02474084
-4.12106053,1.55944881,0.32864909,0.01063198,0.08872009,0.78914445,1.18722961,0.02398045
-4.11505753,1.51151105,0.33002421,0.01002481,0.08652922,0.75237135,1.14861829,0.02319887
-4.10905453,1.46309692,0.33077325,0.00943684,0.08416465,0.71599116,1.11016756,0.02240034
-4.10305153,1.41465649,0.33080844,0.00887033,0.08163330,0.68048828,1.07241238,0.02158991
-4.09704852,1.36666171,0.33005793,0.00832701,0.07894902,0.64634271,1.03588658,0.02077330
-4.09104552,1.31959639,0.32846971,0.00780815,0.07613169,0.61401725,1.00111077,0.01995675
-4.08504252,1.27394474,0.32601461,0.00731464,0.07320590,0.58394487,0.96857986,0.01914683
-4.07903952,1.23017899,0.32268800,0.00684702,0.07019971,0.55651684,0.93875048,0.01835025
-4.07303652,1.18874642,0.31851035,0.00640559,0.06714319,0.53207198,0.91202886,0.01757366
-4.06703352,1.15005632,0.31352638,0.00599042,0.06406714,0.51088742,0.88875951,0.01682337
-4.06103052,1.11446744,0.30780308,0.00560143,0.06100175,0.49317118,0.86921502,0.01610525
-4.05502751,1.08227633,0.30142656,0.00523836,0.05797549,0.47905676,0.85358747,0.01542446
-4.04902451,1.05370712,0.29449807,0.00490087,0.05501410,0.46859984,0.84198167,0.01478530
-4.04302151,1.02890318,0.28712926,0.00458847,0.05213981,0.46177724,0.83441054,0.01419112
-4.03701851,1.00792095,0.27943720,0.00430059,0.04937079,0.45848801,0.83079293,0.01364416
-4.03101551,0.99072639,0.27153911,0.00403655,0.04672078,0.45855655,0.83095388,0.01314553
-4.02501251,0.97719421,0.26354745,0.00379555,0.04419898,0.46173782,0.83462756,0.01269519
-4.01900950,0.96710998,0.25556532,0.00357671,0.04181013,0.46772413,0.84146277,0.01229195
-4.01300650,0.96017518,0.24768261,0.00337903,0.03955478,0.47615357,0.85103102,0.01193354
-4.00700350,0.95601511,0.23997296,0.00320143,0.03742972,0.48661970,0.86283693,0.01161673
-4.00100050,0.95418939,0.23249168,0.00304274,0.03542856,0.49868218,0.87633081,0.01133743
-3.99499750,0.95420481,0.22527474,0.00290171,0.03354235,0.51187825,0.89092290,0.01109086
-3.98899450,0.95553004,0.21833874,0.00277709,0.03176029,0.52573446,0.90599915,0.01087174
-3.98299150,0.95761176,0.21168189,0.00266757,0.03007049,0.53977868,0.92093776,0.01067449
-3.97698849,0.95989158,0.20528579,0.00257187,0.02846062,0.55355182,0.93512624,0.01049341
-3.97098549,0.96182329,0.19911799,0.00248876,0.02691860,0.56661914,0.94797828,0.01032287
-3.96498249,0.96288959,0.19313509,0.00241709,0.02543316,0.57858076,0.95895000,0.01015754
-3.95897949,0.96261796,0.18728612,0.00235581,0.02399431,0.58908118,0.96755497,0.00999254
-3.95297649,0.96059490,0.18151613,0.00230400,0.02259371,0.59781754,0.97337762,0.00982357
-3.94697349,0.95647815,0.17576974,0.00226091,0.02122492,0.60454631,0.97608439,0.00964706
-3.94097049,0.95000648,0.16999446,0.00222595,0.01988349,0.60908843,0.97543260,0.00946026
-3.93496748,0.94100661,0.16414371,0.00219869,0.01856700,0.61133257,0.97127637,0.00926127
-3.92896448,0.92939728,0.15817929,0.00217891,0.01727491,0.61123656,0.96356979,0.00904912
-3.92296148,0.91519017,0.15207339,0.00216653,0.01600840,0.60882694,0.95236698,0.00882368
-3.91695848,0.89848793,0.14580997,0.00216160,0.01477011,0.60419662,0.93781930,0.00858570
-3.91095548,0.87947932,0.13938550,0.00216432,0.01356377,0.59750077,0.92016976,0.00833667
-3.90495248,0.85843184,0.13280922,0.00217497,0.01239394,0.58895126,0.89974496,0.00807878
-3.89894947,0.83568225,0.12610271,0.00219385,0.01126558,0.57880958,0.87694489,0.00781479
-3.89294647,0.81162533,0.11929910,0.00222133,0.01018378,0.56737878,0.85223100,0.00754788
-3.88694347,0.78670146,0.11244182,0.00225770,0.00915341,0.55499461,0.82611306,0.00728157
-3.88094047,0.76138353,0.10558307,0.00230323,0.00817885,0.54201621,0.79913534,0.00701954
-3.87493747,0.73616361,0.09878200,0.00235810,0.00726383,0.52881664,0.77186252,0.00676553
-3.86893447,0.71154004,0.09210286,0.00242235,0.00641119,0.51577365,0.74486592,0.00652322
-3.86293147,0.68800514,0.08561302,0.00249592,0.00562283,0.50326090,0.71871034,0.00629610
-3.85692846,0.66603399,0.07938104,0.00257858,0.00489966,0.49163987,0.69394207,0.00608741
-3.85092546,0.64607455,0.07347484,0.00266997,0.00424159,0.48125261,0.67107806,0.00590004
-3.84492246,0.62853921,0.06795997,0.00276961,0.00364760,0.47241553,0.65059665,0.00573651
-3.83891946,0.61379773,0.06289809,0.00287687,0.00311579,0.46541405,0.63292972,0.00559890
-3.83291646,0.60217163,0.05834561,0.00299105,0.00264352,0.46049832,0.61845637,0.00548883
-3.82691346,0.59392986,0.05435252,0.00311132,0.00222755,0.45787964,0.60749790,0.00540749
-3.82091046,0.58928538,0.05096147,0.00323684,0.00186415,0.45772765,0.60031392,0.00535559
-3.81490745,0.58839267,0.04820701,0.00336672,0.00154926,0.46016804,0.59709943,0.00533340
-3.80890445,0.59134570,0.04611499,0.00350005,0.00127863,0.46528050,0.59798252,0.00534077
-3.80290145,0.59817629,0.04470219,0.00363591,0.00104791,0.47309700,0.60302267,0.00537711
-3.79689845,0.60885264,0.04397611,0.00377342,0.00085281,0.48360009,0.61220923,0.00544144
-3.79089545,0.62327801,0.04393483,0.00391168,0.00068915,0.49672124,0.62546034,0.00553239
-3.78489245,0.64128953,0.04456717,0.00404979,0.00055298,0.51233941,0.64262203,0.00564819
-3.77888944,0.66265735,0.04585286,0.00418685,0.00044058,0.53027971,0.66346780,0.00578668
-3.77288644,0.68708423,0.04776294,0.00432192,0.00034854,0.55031255,0.68769875,0.00594534
-3.76688344,0.71420602,0.05026030,0.00445401,0.00027378,0.57215359,0.71494469,0.00612125
-3.76088044,0.74359330,0.05330037,0.00458203,0.00021352,0.59546451,0.74476649,0.00631112
-3.75487744,0.77475459,0.05683201,0.00470482,0.00016534,0.61985525,0.77665994,0.00651132
-3.74887444,0.80714145,0.06079852,0.00482108,0.00012712,0.64488787,0.81006162,0.00671786
-3.74287144,0.84015575,0.06513878,0.00492940,0.00009704,0.67008219,0.84435688,0.00692647
-3.73686843,0.87315933,0.06978858,0.00502826,0.00007355,0.69492357,0.87889013,0.00713264
-3.73086543,0.90548603,0.07468201,0.00511604,0.00005534,0.71887269,0.91297738,0.00733171
-3.72486243,0.93645592,0.07975288,0.00519104,0.00004135,0.74137731,0.94592103,0.00751891
-3.71885943,0.96539154,0.08493623,0.00525158,0.00003067,0.76188580,0.97702633,0.00768951
-3.71285643,0.99163553,0.09016968,0.00529600,0.00002259,0.77986192,1.00561925,0.00783894
-3.70685343,1.01456910,0.09539480,0.00532277,0.00001652,0.79480052,1.03106490,0.00796287
-3.70085043,1.03363050,0.10055819,0.00533056,0.00001199,0.80624332,1.05278595,0.00805739
-3.69484742,1.04833283,0.10561253,0.00531833,0.00000864,0.81379423,1.07028006,0.00811912
-3.68884442,1.05828013,0.11051716,0.00528539,0.00000618,0.81713340,1.08313554,0.00814530
-3.68284142,1.06318117,0.11523860,0.00523154,0.00000439,0.81602938,1.09104456,0.00813392
-3.67683842,1.06285999,0.11975066,0.00515709,0.00000310,0.81034861,1.09381309,0.00808381
-3.67083542,1.05726292,0.12403438,0.00506297,0.00000217,0.80006192,1.09136711,0.00799465
-3.66483242,1.04646152,0.12807765,0.00495072,0.00000151,0.78524744,1.08375486,0.00786703
-3.65882941,1.03065132,0.13187475,0.00482259,0.00000104,0.76609000,1.07114491,0.00770246
-3.65282641,1.01014654,0.13542573,0.00468152,0.00000071,0.74287673,1.05382020,0.00750327
-3.64682341,0.98537102,0.13873580,0.00453115,0.00000049,0.71598927,1.03216847,0.00727261
-3.64082041,0.95684592,0.14181477,0.00437578,0.00000033,0.68589290,1.00666959,0.00701430
-3.63481741,0.92517476,0.14467657,0.00422038,0.00000022,0.65312298,0.97788047,0.00673278
-3.62881441,0.89102674,0.14733907,0.00407048,0.00000015,0.61826959,0.94641833,0.00643292
-3.62281141,0.85511907,0.14982409,0.00393216,0.00000010,0.58196083,0.91294327,0.00611992
-3.61680840,0.81819909,0.15215766,0.00381197,0.00000006,0.54484565,0.87814082,0.00579913
-3.61080540,0.78102711,0.15437063,0.00371683,0.00000004,0.50757697,0.84270538,0.00547597
-3.60480240,0.74436049,0.15649947,0.00365398,0.00000003,0.47079557,0.80732502,0.00515574
-3.59879940,0.70893951,0.15858722,0.00363089,0.00000002,0.43511551,0.77266823,0.00484354
-3.59279640,0.67547537,0.16068463,0.00365516,0.00000002,0.40111137,0.73937289,0.00454417
-3.58679340,0.64464044,0.16285116,0.00373444,0.00000002,0.36930768,0.70803751,0.00426201
-3.58079040,0.61706078,0.16515589,0.00387637,0.00000003,0.34017067,0.67921472,0.00400103
-3.57478739,0.59331056,0.16767815,0.00408841,0.00000004,0.31410231,0.65340671,0.00376465
-3.56878439,0.57390829,0.17050770,0.00437784,0.00000006,0.29143656,0.63106244,0.00355583
-3.56278139,0.55931417,0.17374442,0.00475155,0.00000009,0.27243757,0.61257588,0.00337695
-3.55677839,0.54992823,0.17749731,0.00521600,0.00000015,0.25729963,0.59828511,0.00322989
-3.55077539,0.54608873,0.18188279,0.00577703,0.00000022,0.24614831,0.58847161,0.00311598
-3.54477239,0.54807029,0.18702233,0.00643974,0.00000034,0.23904272,0.58335946,0.00303606
-3.53876938,0.55608153,0.19303921,0.00720834,0.00000051,0.23597832,0.58311396,0.00299047
-3.53276638,0.57026179,0.20005467,0.00808594,0.00000077,0.23689010,0.58783970,0.00297909
-3.52676338,0.59067702,0.20818345,0.00907438,0.00000114,0.24165590,0.59757774,0.00300132
-3.52076038,0.61731463,0.21752879,0.01017407,0.00000169,0.25009968,0.61230213,0.00305613
-3.51475738,0.65007770,0.22817715,0.01138373,0.00000248,0.26199468,0.63191603,0.00314203
-3.50875438,0.68877885,0.24019278,0.01270026,0.00000362,0.27706653,0.65624745,0.00325712
-3.50275138,0.73313412,0.25361246,0.01411850,0.00000524,0.29499627,0.68504543,0.00339908
-3.49674837,0.78275762,0.26844048,0.01563114,0.00000753,0.31542359,0.71797677,0.00356517
-3.49074537,0.83715735,0.28464428,0.01722856,0.00001075,0.33795029,0.75462415,0.00375226
-3.48474237,0.89573309,0.30215093,0.01889873,0.00001523,0.36214434,0.79448587,0.00395686
-3.47873937,0.95777687,0.32084464,0.02062726,0.00002143,0.38754453,0.83697784,0.00417511
-3.47273637,1.02247652,0.34056560,0.02239739,0.00002994,0.41366605,0.88143824,0.00440288
-3.46673337,1.08892297,0.36111027,0.02419013,0.00004151,0.44000694,0.92713498,0.00463576
-3.46073037,1.15612140,0.38223329,0.02598446,0.00005716,0.46605568,0.97327626,0.00486916
-3.45472736,1.22300649,0.40365104,0.02775766,0.00007812,0.49129961,1.01902412,0.00509838
-3.44872436,1.28846169,0.42504690,0.02948565,0.00010602,0.51523431,1.06351088,0.00531871
-3.44272136,1.35134215,0.44607814,0.03114347,0.00014284,0.53737361,1.10585807,0.00552550
-3.43671836,1.41050080,0.46638436,0.03270584,0.00019108,0.55725996,1.14519742,0.00571429
-3.43071536,1.46481687,0.48559711,0.03414774,0.00025376,0.57447486,1.18069313,0.00588088
-3.42471236,1.51322591,0.50335060,0.03544509,0.00033459,0.58864895,1.21156488,0.00602149
-3.41870935,1.55475012,0.51929296,0.03657539,0.00043799,0.59947130,1.23711044,0.00613283
-3.41270635,1.58852798,0.53309783,0.03751843,0.00056924,0.60669756,1.25672720,0.00621220
-3.40670335,1.61384173,0.54447560,0.03825691,0.00073451,0.61015652,1.26993166,0.00625755
-3.40070035,1.63014163,0.55318407,0.03877706,0.00094095,0.60975473,1.27637588,0.00626759
-3.39469735,1.63706576,0.55903782,0.03906910,0.00119678,0.60547903,1.27586032,0.00624179
-3.38869435,1.63445438,0.56191606,0.03912769,0.00151123,0.59739661,1.26834224,0.00618043
-3.38269135,1.62235813,0.56176839,0.03895217,0.00189462,0.58565275,1.25393925,0.00608457
-3.37668834,1.60103937,0.55861828,0.03854668,0.00235823,0.57046617,1.23292782,0.00595604
-3.37068534,1.57096663,0.55256395,0.03792017,0.00291424,0.55212206,1.20573642,0.00579741
-3.36468234,1.53280204,0.54377658,0.03708614,0.00357552,0.53096333,1.17293375,0.00561184
-3.35867934,1.48738226,0.53249586,0.03606236,0.00435541,0.50738003,1.13521223,0.00540307
-3.35267634,1.43569354,0.51902293,0.03487033,0.00526738,0.48179778,1.09336741,0.00517527
-3.34667334,1.37884190,0.50371103,0.03353468,0.00632468,0.45466532,1.04827410,0.00493290
-3.34067034,1.31801950,0.48695419,0.03208247,0.00753983,0.42644197,1.00085999,0.00468061
-3.33466733,1.25446869,0.46917442,0.03054234,0.00892411,0.39758521,0.95207792,0.00442310
-3.32866433,1.18944503,0.45080780,0.02894375,0.01048696,0.36853914,0.90287780,0.00416496
-3.32266133,1.12418077,0.43229024,0.02731607,0.01223541,0.33972394,0.85417912,0.00391058
-3.31665833,1.05985027,0.41404332,0.02568783,0.01417337,0.31152687,0.80684533,0.00366404
-3.31065533,0.99753846,0.39646081,0.02408592,0.01630108,0.28429500,0.76166067,0.00342897
-3.30465233,0.93821368,0.37989652,0.02253493,0.01861448,0.25832979,0.71931057,0.00320850
-3.29864932,0.88270558,0.36465381,0.02105661,0.02110474,0.23388371,0.68036596,0.00300521
-3.29264632,0.83168890,0.35097725,0.01966940,0.02375789,0.21115865,0.64527222,0.00282106
-3.28664332,0.78567341,0.33904667,0.01838818,0.02655452,0.19030633,0.61434274,0.00265741
-3.28064032,0.74500010,0.32897380,0.01722409,0.02946982,0.17143021,0.58775742,0.00251499
-3.27463732,0.70984356,0.32080164,0.01618453,0.03247361,0.15458886,0.56556576,0.00239394
-3.26863432,0.68021996,0.31450640,0.01527329,0.03553079,0.13980045,0.54769429,0.00229387
-3.26263132,0.65600020,0.31000188,0.01449076,0.03860186,0.12704807,0.53395798,0.00221388
-3.25662831,0.63692721,0.30714609,0.01383432,0.04164376,0.11628545,0.52407475,0.00215267
-3.25062531,0.62263663,0.30574974,0.01329871,0.04461089,0.10744300,0.51768261,0.00210859
-3.24462231,0.61267965,0.30558607,0.01287652,0.04745625,0.10043363,0.51435852,0.00207974
-3.23861931,0.60654708,0.30640177,0.01255874,0.05013279,0.09515830,0.51363809,0.00206404
-3.23261631,0.60369349,0.30792826,0.01233517,0.05259482,0.09151087,0.51503537,0.00205936
-3.22661331,0.60356038,0.30989300,0.01219501,0.05479942,0.08938237,0.51806187,0.00206354
-3.22061031,0.60559754,0.31203029,0.01212723,0.05670785,0.08866426,0.52224404,0.00207449
-3.21460730,0.60928171,0.31409114,0.01212103,0.05828685,0.08925084,0.52713869,0.00209026
-3.20860430,0.61413205,0.31585175,0.01216610,0.05950975,0.09104073,0.53234565,0.00210908
-3.20260130,0.61972188,0.31712054,0.01225290,0.06035740,0.09393747,0.53751751,0.00212941
-3.19659830,0.62568659,0.31774321,0.01237282,0.06081885,0.09784926,0.54236609,0.00214993
-3.19059530,0.63172765,0.31760602,0.01251822,0.06089166,0.10268818,0.54666563,0.00216957
-3.18459230,0.63761299,0.31663712,0.01268249,0.06058203,0.10836878,0.55025300,0.00218753
-3.17858929,0.64317418,0.31480609,0.01285994,0.05990444,0.11480646,0.55302497,0.00220322
-3.17258629,0.64830087,0.31212192,0.01304569,0.05888120,0.12191575,0.55493326,0.00221627
-3.16658329,0.65293340,0.30862963,0.01323554,0.05754156,0.12960866,0.55597773,0.00222649
-3.16058029,0.65705413,0.30440594,0.01342576,0.05592068,0.13779338,0.55619847,0.00223382
-3.15457729,0.66067854,0.29955426,0.01361294,0.05405845,0.14637351,0.55566737,0.00223833
-3.14857429,0.66384670,0.29419959,0.01379381,0.05199814,0.15524783,0.55448000,0.00224013
-3.14257129,0.66661595,0.28848339,0.01396513,0.04978504,0.16431094,0.55274822,0.00223939
-3.13656828,0.66905547,0.28255904,0.01412358,0.04746514,0.17345452,0.55059421,0.00223631
-3.13056528,0.67124292,0.27658808,0.01426576,0.04508384,0.18256958,0.54814630,0.00223107
-3.12456228,0.67326376,0.27073732,0.01438819,0.04268482,0.19154923,0.54553684,0.00222383
-3.11855928,0.67521302,0.26517720,0.01448742,0.04030906,0.20029219,0.54290228,0.00221478
-3.11255628,0.67719949,0.26008113,0.01456018,0.03799406,0.20870667,0.54038526,0.00220406
-3.10655328,0.67935201,0.25562601,0.01460357,0.03577326,0.21671447,0.53813866,0.00219187
-3.10055028,0.68182720,0.25199370,0.01461528,0.03367565,0.22425505,0.53633104,0.00217842
-3.09454727,0.68481803,0.24937306,0.01459390,0.03172564,0.23128928,0.53515311,0.00216398
-3.08854427,0.68856252,0.24796261,0.01453916,0.02994301,0.23780262,0.53482455,0.00214892
-3.08254127,0.69335158,0.24797313,0.01445223,0.02834310,0.24380757,0.53560052,0.00213373
-3.07653827,0.69953538,0.24963012,0.01433594,0.02693702,0.24934494,0.53777725,0.00211903
-3.07053527,0.70752726,0.25317561,0.01419500,0.02573208,0.25448404,0.54169607,0.00210559
-3.06453227,0.71780478,0.25886908,0.01403616,0.02473210,0.25932152,0.54774525,0.00209433
-3.05852926,0.73090715,0.26698713,0.01386831,0.02393785,0.26397883,0.55635925,0.00208636
-3.05252626,0.74742889,0.27782174,0.01370248,0.02334749,0.26859837,0.56801504,0.00208291
-3.04652326,0.76800946,0.29167683,0.01355178,0.02295689,0.27333848,0.58322523,0.00208533
-3.04052026,0.79331892,0.30886313,0.01343123,0.02275997,0.27836730,0.60252805,0.00209506
-3.03451726,0.82403992,0.32969133,0.01335756,0.02274899,0.28385584,0.62647421,0.00211361
-3.02851426,0.86084643,0.35446348,0.01334886,0.02291477,0.28997061,0.65561099,0.00214245
-3.02251126,0.90437975,0.38346289,0.01342418,0.02324684,0.29686591,0.69046383,0.00218298
-3.01650825,0.95522263,0.41694277,0.01360305,0.02373362,0.30467632,0.73151609,0.00223652
-3.01050525,1.01387233,0.45511377,0.01390494,0.02436247,0.31350967,0.77918750,0.00230414
-3.00450225,1.08071347,0.49813107,0.01434867,0.02511977,0.32344069,0.83381202,0.00238670
-2.99849925,1.15599173,0.54608109,0.01495175,0.02599102,0.33450583,0.89561591,0.00248473
-2.99249625,1.23978941,0.59896868,0.01572976,0.02696086,0.34669930,0.96469679,0.00259843
-2.98649325,1.33200370,0.65670505,0.01669563,0.02801314,0.35997057,1.04100453,0.00272757
-2.98049025,1.43232878,0.71909704,0.01785900,0.02913103,0.37422356,1.12432476,0.00287152
-2.97448724,1.54024250,0.78583845,0.01922561,0.03029708,0.38931737,1.21426580,0.00302920
-2.96848424,1.65499838,0.85650368,0.02079670,0.03149334,0.40506870,1.31024980,0.00319907
-2.96248124,1.77562379,0.93054444,0.02256853,0.03270148,0.42125578,1.41150866,0.00337919
-2.95647824,1.90092463,1.00728987,0.02453199,0.03390296,0.43762374,1.51708539,0.00356719
-2.95047524,2.02949690,1.08595046,0.02667234,0.03507916,0.45389118,1.62584124,0.00376034
-2.94447224,2.15974545,1.16562597,0.02896913,0.03621157,0.46975774,1.73646896,0.00395561
-2.93846923,2.28990967,1.24531764,0.03139626,0.03728200,0.48491239,1.84751224,0.00414972
-2.93246623,2.41809593,1.32394446,0.03392225,0.03827274,0.49904222,1.95739115,0.00433923
-2.92646323,2.54231617,1.40036349,0.03651068,0.03916679,0.51184138,2.06443333,0.00452059
-2.92046023,2.66053190,1.47339374,0.03912088,0.03994812,0.52301992,2.16691017,0.00469029
-2.91445723,2.77070244,1.54184309,0.04170878,0.04060183,0.53231225,2.26307732,0.00484488
-2.90845423,2.87083616,1.60453752,0.04422796,0.04111446,0.53948505,2.35121818,0.00498112
-2.90245123,2.95904316,1.66035172,0.04663081,0.04147423,0.54434429,2.42968934,0.00509602
-2.89644822,3.03358773,1.70824005,0.04886981,0.04167123,0.54674123,2.49696625,0.00518697
-2.89044522,3.09293872,1.74726680,0.05089897,0.04169774,0.54657729,2.55168766,0.00525176
-2.88444222,3.13581615,1.77663442,0.05267515,0.04154843,0.54380765,2.59269712,0.00528869
-2.87843922,3.16123200,1.79570876,0.05415940,0.04122059,0.53844343,2.61907988,0.00529658
-2.87243622,3.16852376,1.80404012,0.05531827,0.04071430,0.53055253,2.63019374,0.00527484
-2.86643322,3.15737920,1.80137911,0.05612486,0.04003260,0.52025912,2.62569233,0.00522345
-2.86043022,3.12785123,1.78768673,0.05655977,0.03918158,0.50774171,2.60553994,0.00514299
-2.85442721,3.08036203,1.76313800,0.05661171,0.03817043,0.49323002,2.57001698,0.00503461
-2.84842421,3.01569623,1.72811888,0.05627794,0.03701141,0.47700066,2.51971572,0.00490002
-2.84242121,2.93498313,1.68321664,0.05556436,0.03571979,0.45937177,2.45552642,0.00474139
-2.83641821,2.83966859,1.62920385,0.05448530,0.03431365,0.44069676,2.37861416,0.00456135
-2.83041521,2.73147756,1.56701675,0.05306304,0.03281368,0.42135738,2.29038735,0.00436290
-2.82441221,2.61236870,1.49772878,0.05132710,0.03124287,0.40175618,2.19245899,0.00414931
-2.81840920,2.48448270,1.42252031,0.04931323,0.02962618,0.38230862,2.08660236,0.00392405
-2.81240620,2.35008645,1.34264592,0.04706224,0.02799009,0.36343500,1.97470270,0.00369071
-2.80640320,2.21151485,1.25940045,0.04461879,0.02636218,0.34555237,1.85870679,0.00345289
-2.80040020,2.07111272,1.17408507,0.04202992,0.02477066,0.32906659,1.74057246,0.00321415
-2.79439720,1.93117850,1.08797481,0.03934375,0.02324383,0.31436478,1.62221969,0.00297788
-2.78839420,1.79391185,1.00228849,0.03660811,0.02180966,0.30180817,1.50548498,0.00274728
-2.78239120,1.66136660,0.91816217,0.03386926,0.02049520,0.29172563,1.39208069,0.00252527
-2.77638819,1.53541040,0.83662675,0.03117082,0.01932615,0.28440797,1.28356025,0.00231443
-2.77038519,1.41769190,0.75859036,0.02855275,0.01832635,0.28010313,1.18129023,0.00211702
-2.76438219,1.30961618,0.68482568,0.02605062,0.01751735,0.27901232,1.08642984,0.00193486
-2.75837919,1.21232835,0.61596228,0.02369502,0.01691796,0.28128728,0.99991787,0.00176940
-2.75237619,1.12670539,0.55248384,0.02151114,0.01654382,0.28702873,0.92246714,0.00162168
-2.74637319,1.05335560,0.49472972,0.01951868,0.01640708,0.29628594,0.85456586,0.00149235
-2.74037019,0.99262510,0.44290050,0.01773174,0.01651599,0.30905754,0.79648533,0.00138168
-2.73436718,0.94461031,0.39706682,0.01615906,0.01687462,0.32529359,0.74829314,0.00128956
-2.72836418,0.90917565,0.35718073,0.01480424,0.01748259,0.34489868,0.70987091,0.00121560
-2.72236118,0.88597521,0.32308908,0.01366617,0.01833487,0.36773613,0.68093543,0.00115909
-2.71635818,0.87447738,0.29454806,0.01273949,0.01942161,0.39363310,0.66106237,0.00111909
-2.71035518,0.87399157,0.27123837,0.01201511,0.02072811,0.42238630,0.64971124,0.00109445
-2.70435218,0.88369592,0.25278058,0.01148075,0.02223486,0.45376824,0.64625098,0.00108385
-2.69834917,0.90266521,0.23875008,0.01112156,0.02391768,0.48753368,0.64998498,0.00108584
-2.69234617,0.92989839,0.22869140,0.01092060,0.02574803,0.52342594,0.66017501,0.00109890
-2.68634317,0.96434493,0.22213165,0.01085946,0.02769343,0.56118288,0.67606343,0.00112144
-2.68034017,1.00492972,0.21859283,0.01091872,0.02971802,0.60054225,0.69689296,0.00115187
-2.67433717,1.05057596,0.21760306,0.01107847,0.03178330,0.64124617,0.72192403,0.00118859
-2.66833417,1.10022594,0.21870655,0.01131876,0.03384898,0.68304447,0.75044912,0.00123007
-2.66233117,1.15285943,0.22147230,0.01161997,0.03587392,0.72569704,0.78180431,0.00127481
-2.65632816,1.20750952,0.22550175,0.01196324,0.03781724,0.76897480,0.81537787,0.00132144
-2.65032516,1.26327604,0.23043501,0.01233074,0.03963943,0.81265967,0.85061603,0.00136865
-2.64432216,1.31933639,0.23595602,0.01270602,0.04130349,0.85654356,0.88702629,0.00141526
-2.63831916,1.37495383,0.24179641,0.01307421,0.04277606,0.90042651,0.92417834,0.00146021
-2.63231616,1.42948344,0.24773811,0.01342226,0.04402843,0.94411445,0.96170305,0.00150258
-2.62631316,1.48237567,0.25361466,0.01373905,0.04503749,0.98741681,0.99928987,0.00154156
-2.62031016,1.53317768,0.25931117,0.01401554,0.04578647,1.03014424,1.03668288,0.00157650
-2.61430715,1.58153256,0.26476289,0.01424483,0.04626547,1.07210687,1.07367591,0.00160687
-2.60830415,1.62717647,0.26995246,0.01442213,0.04647174,1.11311328,1.11010703,0.00163226
-2.60230115,1.66993391,0.27490567,0.01454473,0.04640973,1.15297026,1.14585255,0.00165241
