energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.81990995,4.07852818,0.07694332,0.36180936,1.48563209,1.31451485,1.16588055,0.00000000
-5.81390695,4.01546688,0.07340590,0.36271614,1.48424513,1.27964124,1.15116204,0.00000000
-5.80790395,3.93791672,0.06967726,0.36223493,1.47767492,1.23984428,1.13263191,0.00000000
-5.80190095,3.84762175,0.06579212,0.36045247,1.46618628,1.19584310,1.11073736,0.00000000
-5.79589795,3.74651459,0.06178874,0.35747564,1.45010599,1.14842227,1.08597764,0.00000000
-5.78989495,3.63664740,0.05770793,0.35342610,1.42980717,1.09840649,1.05888566,0.00000000
-5.78389195,3.52012096,0.05359199,0.34843446,1.40569317,1.04663448,1.03000927,0.00000000
-5.77788894,3.39901577,0.04948353,0.34263445,1.37818211,0.99393338,0.99989293,0.00000000
-5.77188594,3.27532866,0.04542439,0.33615739,1.34769282,0.94109487,0.96906099,0.00000000
-5.76588294,3.15091787,0.04145460,0.32912721,1.31463304,0.88885405,0.93800341,0.00000000
-5.75987994,3.02745929,0.03761139,0.32165633,1.27939040,0.83787191,0.90716463,0.00000000
-5.75387694,2.90641552,0.03392849,0.31384262,1.24232649,0.78872221,0.87693611,0.00000000
-5.74787394,2.78901877,0.03043546,0.30576744,1.20377422,0.74188300,0.84765279,0.00000000
-5.74187094,2.67626772,0.02715734,0.29749493,1.16403812,0.69773290,0.81959357,0.00000000
-5.73586793,2.56893749,0.02411446,0.28907247,1.12339745,0.65655222,0.79298539,0.00000000
-5.72986493,2.46760145,0.02132241,0.28053217,1.08211130,0.61852818,0.76801075,0.00000000
-5.72386193,2.37266270,0.01879221,0.27189327,1.04042530,0.58376398,0.74481772,0.00000000
-5.71785893,2.28439251,0.01653069,0.26316518,0.99857898,0.55229072,0.72353190,0.00000000
-5.71185593,2.20297320,0.01454086,0.25435098,0.95681308,0.52408133,0.70426933,0.00000000
-5.70585293,2.12854210,0.01282249,0.24545109,0.91537618,0.49906574,0.68714949,0.00000000
-5.69984992,2.06123407,0.01137272,0.23646685,0.87452991,0.47714616,0.67230749,0.00000000
-5.69384692,2.00121981,0.01018662,0.22740373,0.83455233,0.45821172,0.65990473,0.00000000
-5.68784392,1.94873764,0.00925781,0.21827414,0.79573919,0.44215171,0.65013726,0.00000000
-5.68184092,1.90411734,0.00857909,0.20909941,0.75840286,0.42886675,0.64324140,0.00000000
-5.67583792,1.86779458,0.00814293,0.19991117,0.72286897,0.41827750,0.63949626,0.00000000
-5.66983492,1.84031579,0.00794197,0.19075175,0.68947101,0.41033056,0.63922306,0.00000000
-5.66383192,1.82233333,0.00796945,0.18167395,0.65854326,0.40500162,0.64278132,0.00000000
-5.65782891,1.81459179,0.00821956,0.17273984,0.63041238,0.40229576,0.65056210,0.00000000
-5.65182591,1.81790651,0.00868777,0.16401915,0.60538838,0.40224535,0.66297880,0.00000000
-5.64582291,1.83313597,0.00937109,0.15558695,0.58375538,0.40490576,0.68045588,0.00000000
-5.63981991,1.86114975,0.01026826,0.14752105,0.56576289,0.41034947,0.70341629,0.00000000
-5.63381691,1.90279397,0.01137997,0.13989922,0.55161797,0.41865901,0.73226804,0.00000000
-5.62781391,1.95885620,0.01270898,0.13279633,0.54147893,0.42991933,0.76739066,0.00000000
-5.62181091,2.03003146,0.01426026,0.12628161,0.53545066,0.44421006,0.80912201,0.00000000
-5.61580790,2.11689088,0.01604107,0.12041622,0.53358210,0.46159814,0.85774595,0.00000000
-5.60980490,2.21985403,0.01806100,0.11525106,0.53586567,0.48213114,0.91348125,0.00000000
-5.60380190,2.33916578,0.02033195,0.11082519,0.54223876,0.50583159,0.97647183,0.00000000
-5.59779890,2.47487801,0.02286802,0.10716453,0.55258705,0.53269235,1.04677856,0.00000000
-5.59179590,2.62683595,0.02568532,0.10428123,0.56674936,0.56267323,1.12437246,0.00000000
-5.58579290,2.79466893,0.02880164,0.10217342,0.58452348,0.59569849,1.20912926,0.00000000
-5.57978989,2.97778475,0.03223592,0.10082546,0.60567279,0.63165541,1.30082493,0.00000000
-5.57378689,3.17536692,0.03600757,0.10020855,0.62993282,0.67039345,1.39913211,0.00000000
-5.56778389,3.38637387,0.04013564,0.10028166,0.65701753,0.71172375,1.50361719,0.00000000
-5.56178089,3.60953939,0.04463772,0.10099276,0.68662472,0.75541903,1.61373773,0.00000000
-5.55577789,3.84337381,0.04952866,0.10228015,0.71844017,0.80121323,1.72884030,0.00000000
-5.54977489,4.08616549,0.05481917,0.10407395,0.75214036,0.84880126,1.84815877,0.00000000
-5.54377189,4.33598301,0.06051419,0.10629760,0.78739360,0.89783835,1.97081327,0.00000000
-5.53776888,4.59067831,0.06661132,0.10886940,0.82385954,0.94793949,2.09581017,0.00000000
-5.53176588,4.84789181,0.07309915,0.11170393,0.86118740,0.99867884,2.22204363,0.00000000
-5.52576288,5.10506064,0.07995571,0.11471352,0.89901313,1.04958952,2.34829932,0.00000000
-5.51975988,5.35943152,0.08714711,0.11780956,0.93695599,1.10016410,2.47326099,0.00000000
-5.51375688,5.60807963,0.09462651,0.12090380,0.97461520,1.14985620,2.59552059,0.00000000
-5.50775388,5.84793501,0.10233344,0.12390957,1.01156712,1.19808355,2.71359248,0.00000000
-5.50175088,6.07581763,0.11019361,0.12674298,1.04736371,1.24423297,2.82593218,0.00000000
-5.49574787,6.28848189,0.11811931,0.12932406,1.08153275,1.28766743,2.93095995,0.00000000
-5.48974487,6.48267074,0.12601042,0.13157788,1.11358028,1.32773551,3.02708898,0.00000000
-5.48374187,6.65517890,0.13375606,0.13343568,1.14299561,1.36378311,3.11275800,0.00000000
-5.47773887,6.80292408,0.14123686,0.13483592,1.16925903,1.39516739,3.18646736,0.00000000
-5.47173587,6.92302403,0.14832783,0.13572534,1.19185210,1.42127255,3.24681773,0.00000000
-5.46573287,7.01287696,0.15490171,0.13605988,1.21027027,1.44152685,3.29254985,0.00000000
-5.45972986,7.07024206,0.16083268,0.13580557,1.22403740,1.45542039,3.32258391,0.00000000
-5.45372686,7.09331630,0.16600038,0.13493919,1.23272141,1.46252262,3.33605666,0.00000000
-5.44772386,7.08080405,0.17029385,0.13344883,1.23595029,1.46249890,3.33235448,0.00000000
-5.44172086,7.03197542,0.17361548,0.13133421,1.23342768,1.45512512,3.31114068,0.00000000
-5.43571786,6.94671013,0.17588452,0.12860666,1.22494699,1.44029959,3.27237543,0.00000000
-5.42971486,6.82552380,0.17704017,0.12528896,1.21040319,1.41805143,3.21632707,0.00000000
-5.42371186,6.66957478,0.17704400,0.12141477,1.18980161,1.38854483,3.14357382,0.00000000
-5.41770885,6.48065010,0.17588162,0.11702782,1.16326303,1.35207891,3.05499549,0.00000000
-5.41170585,6.26113047,0.17356339,0.11218080,1.13102456,1.30908287,2.95175519,0.00000000
-5.40570285,6.01393526,0.17012434,0.10693403,1.09343639,1.26010660,2.83527163,0.00000000
-5.39969985,5.74244941,0.16562310,0.10135386,1.05095410,1.20580709,2.70718289,0.00000000
-5.39369685,5.45043498,0.16014002,0.09551098,1.00412717,1.14693103,2.56930327,0.00000000
-5.38769385,5.14193127,0.15377452,0.08947858,0.95358384,1.08429463,2.42357484,0.00000000
-5.38169085,4.82114736,0.14664177,0.08333054,0.90001342,1.01876115,2.27201581,0.00000000
-5.37568784,4.49235178,0.13886896,0.07713958,0.84414644,0.95121750,2.11666779,0.00000000
-5.36968484,4.15976371,0.13059125,0.07097561,0.78673395,0.88255064,1.95954407,0.00000000
-5.36368184,3.82745012,0.12194758,0.06490416,0.72852663,0.81362486,1.80258099,0.00000000
-5.35767884,3.49923248,0.11307664,0.05898507,0.67025478,0.74526085,1.64759415,0.00000000
-5.35167584,3.17860661,0.10411299,0.05327143,0.61260990,0.67821730,1.49624090,0.00000000
-5.34567284,2.86867776,0.09518364,0.04780877,0.55622868,0.61317561,1.34999034,0.00000000
-5.33966983,2.57211276,0.08640513,0.04263458,0.50167984,0.55072816,1.21010139,0.00000000
-5.33366683,2.29110976,0.07788115,0.03777808,0.44945425,0.49137043,1.07760931,0.00000000
-5.32766383,2.02738554,0.06970092,0.03326028,0.39995842,0.43549678,0.95332049,0.00000000
-5.32166083,1.78217933,0.06193810,0.02909431,0.35351147,0.38339998,0.83781506,0.00000000
-5.31565783,1.55627148,0.05465044,0.02528588,0.31034531,0.33527407,0.73145656,0.00000000
-5.30965483,1.35001508,0.04787996,0.02183405,0.27060784,0.29122008,0.63440752,0.00000000
-5.30365183,1.16337783,0.04165369,0.01873202,0.23436856,0.25125414,0.54664999,0.00000000
-5.29764882,0.99599159,0.03598486,0.01596805,0.20162639,0.21531745,0.46800957,0.00000000
-5.29164582,0.84720695,0.03087438,0.01352644,0.17231887,0.18328740,0.39818176,0.00000000
-5.28564282,0.71615030,0.02631258,0.01138852,0.14633248,0.15498945,0.33675949,0.00000000
-5.27963982,0.60178098,0.02228115,0.00953357,0.12351336,0.13020902,0.28326059,0.00000000
-5.27363682,0.50294653,0.01875504,0.00793980,0.10367818,0.10870321,0.23715449,0.00000000
-5.26763382,0.41843455,0.01570444,0.00658514,0.08662457,0.09021175,0.19788708,0.00000000
-5.26163082,0.34701975,0.01309657,0.00544803,0.07214092,0.07446697,0.16490350,0.00000000
-5.25562781,0.28750549,0.01089740,0.00450813,0.06001531,0.06120269,0.13766818,0.00000000
-5.24962481,0.23875926,0.00907319,0.00374689,0.05004335,0.05016179,0.11568198,0.00000000
-5.24362181,0.19974204,0.00759180,0.00314811,0.04203489,0.04110248,0.09849640,0.00000000
-5.23761881,0.16953152,0.00642380,0.00269838,0.03581954,0.03380335,0.08572476,0.00000000
-5.23161581,0.14733967,0.00554345,0.00238750,0.03125106,0.02806723,0.07705045,0.00000000
-5.22561281,0.13252483,0.00492936,0.00220884,0.02821069,0.02372394,0.07223247,0.00000000
-5.21960980,0.12459918,0.00456506,0.00215967,0.02660939,0.02063223,0.07110837,0.00000000
-5.21360680,0.12323169,0.00443942,0.00224149,0.02638924,0.01868085,0.07359466,0.00000000
-5.20760380,0.12824744,0.00454683,0.00246037,0.02752401,0.01778911,0.07968504,0.00000000
-5.20160080,0.13962347,0.00488738,0.00282721,0.03001897,0.01790682,0.08944642,0.00000000
-5.19559780,0.15748168,0.00546681,0.00335813,0.03391013,0.01901405,0.10301288,0.00000000
-5.18959480,0.18207896,0.00629646,0.00407472,0.03926280,0.02112039,0.12057771,0.00000000
-5.18359180,0.21379483,0.00739308,0.00500442,0.04616975,0.02426419,0.14238358,0.00000000
-5.17758879,0.25311679,0.00877859,0.00618074,0.05474881,0.02851149,0.16871096,0.00000000
-5.17158579,0.30062339,0.01047972,0.00764358,0.06514004,0.03395476,0.19986488,0.00000000
-5.16558279,0.35696519,0.01252761,0.00943932,0.07750255,0.04071154,0.23616036,0.00000000
-5.15957979,0.42284377,0.01495731,0.01162094,0.09201084,0.04892266,0.27790656,0.00000000
-5.15357679,0.49898891,0.01780723,0.01424790,0.10885088,0.05875026,0.32539008,0.00000000
-5.14757379,0.58613414,0.02111840,0.01738588,0.12821575,0.07037532,0.37885793,0.00000000
-5.14157079,0.68499107,0.02493378,0.02110627,0.15030109,0.08399474,0.43850037,0.00000000
-5.13556778,0.79622269,0.02929733,0.02548537,0.17530025,0.09981778,0.50443446,0.00000000
-5.12956478,0.92041625,0.03425308,0.03060332,0.20339926,0.11806189,0.57668881,0.00000000
-5.12356178,1.05805619,0.03984400,0.03654259,0.23477162,0.13894775,0.65519014,0.00000000
-5.11755878,1.20949758,0.04611087,0.04338616,0.26957302,0.16269354,0.73975234,0.00000000
-5.11155578,1.37494096,0.05309097,0.05121531,0.30793603,0.18950844,0.83006855,0.00000000
-5.10555278,1.55440882,0.06081673,0.06010695,0.34996481,0.21958532,0.92570684,0.00000000
-5.09954977,1.74772473,0.06931428,0.07013071,0.39572988,0.25309281,1.02610977,0.00000000
-5.09354677,1.95449542,0.07860200,0.08134564,0.44526299,0.29016672,1.13059818,0.00000000
-5.08754377,2.17409652,0.08868900,0.09379672,0.49855232,0.33090113,1.23837904,0.00000000
-5.08154077,2.40566232,0.09957366,0.10751121,0.55553772,0.37533938,1.34855751,0.00000000
-5.07553777,2.64808015,0.11124220,0.12249507,0.61610653,0.42346514,1.46015259,0.00000000
-5.06953477,2.89998949,0.12366741,0.13872948,0.68008960,0.47519408,1.57211601,0.00000000
-5.06353177,3.15978624,0.13680751,0.15616773,0.74725806,0.53036636,1.68335359,0.00000000
-5.05752876,3.42563229,0.15060523,0.17473254,0.81732061,0.58874046,1.79274825,0.00000000
-5.05152576,3.69547047,0.16498727,0.19431417,0.88992173,0.64998876,1.89918391,0.00000000
-5.04552276,3.96704495,0.17986399,0.21476929,0.96464099,0.71369519,2.00156921,0.00000000
-5.03951976,4.23792706,0.19512966,0.23592092,1.04099345,0.77935543,2.09886023,0.00000000
-5.03351676,4.50554632,0.21066304,0.25755947,1.11843167,0.84637985,2.19008147,0.00000000
-5.02751376,4.76722650,0.22632860,0.27944504,1.19634927,0.91409943,2.27434431,0.00000000
-5.02151076,5.02022635,0.24197817,0.30131093,1.27408644,0.98177485,2.35086244,0.00000000
-5.01550775,5.26178439,0.25745320,0.32286843,1.35093730,1.04860855,2.41896400,0.00000000
-5.00950475,5.48916718,0.27258747,0.34381271,1.42615941,1.11375969,2.47810012,0.00000000
-5.00350175,5.69972013,0.28721032,0.36382979,1.49898524,1.17636171,2.52785000,0.00000000
-4.99749875,5.89091976,0.30115021,0.38260425,1.56863555,1.23554191,2.56792260,0.00000000
-4.99149575,6.06042626,0.31423866,0.39982748,1.63433440,1.29044253,2.59815530,0.00000000
-4.98549275,6.20613477,0.32631422,0.41520627,1.69532541,1.34024265,2.61850990,0.00000000
-4.97948974,6.32622389,0.33722660,0.42847120,1.75088884,1.38417999,2.62906631,0.00000000
-4.97348674,6.41919975,0.34684052,0.43938468,1.80035881,1.42157187,2.63001452,0.00000000
-4.96748374,6.48393394,0.35503937,0.44774819,1.84314010,1.45183450,2.62164517,0.00000000
-4.96148074,6.51969377,0.36172833,0.45340853,1.87872371,1.47449974,2.60433912,0.00000000
-4.95547774,6.52616333,0.36683686,0.45626257,1.90670056,1.48922860,2.57855635,0.00000000
-4.94947474,6.50345421,0.37032053,0.45626058,1.92677257,1.49582097,2.54482441,0.00000000
-4.94347174,6.45210514,0.37216195,0.45340778,1.93876064,1.49422111,2.50372665,0.00000000
-4.93746873,6.37306998,0.37237082,0.44776411,1.94260896,1.48451858,2.45589037,0.00000000
-4.93146573,6.26769427,0.37098308,0.43944222,1.93838548,1.46694468,2.40197486,0.00000000
-4.92546273,6.13768083,0.36805923,0.42860379,1.92627837,1.44186448,2.34265970,0.00000000
-4.91945973,5.98504560,0.36368178,0.41545434,1.90658859,1.40976485,2.27863310,0.00000000
-4.91345673,5.81206514,0.35795210,0.40023674,1.87971898,1.37123892,2.21058071,0.00000000
-4.90745373,5.62121780,0.35098671,0.38322370,1.84616021,1.32696778,2.13917490,0.00000000
-4.90145073,5.41512086,0.34291325,0.36470966,1.80647454,1.27770013,2.06506468,0.00000000
-4.89544772,5.19646600,0.33386632,0.34500224,1.76127785,1.22423074,1.98886671,0.00000000
-4.88944472,4.96795560,0.32398334,0.32441382,1.71122116,1.16737868,1.91115744,0.00000000
-4.88344172,4.73224238,0.31340068,0.30325332,1.65697219,1.10796599,1.83246673,0.00000000
-4.87743872,4.49187434,0.30225019,0.28181872,1.59919811,1.04679780,1.75327317,0.00000000
-4.87143572,4.24924714,0.29065633,0.26039039,1.53854992,0.98464442,1.67400123,0.00000000
-4.86543272,4.00656514,0.27873384,0.23922546,1.47564940,0.92222600,1.59502043,0.00000000
-4.85942971,3.76581202,0.26658626,0.21855346,1.41107866,0.86020010,1.51664635,0.00000000
-4.85342671,3.52873152,0.25430505,0.19857314,1.34537291,0.79915249,1.43914364,0.00000000
-4.84742371,3.29681808,0.24196946,0.17945060,1.27901617,0.73959111,1.36273050,0.00000000
-4.84142071,3.07131677,0.22964700,0.16131861,1.21243995,0.68194321,1.28758467,0.00000000
-4.83541771,2.85323143,0.21739444,0.14427702,1.14602451,0.62655533,1.21385024,0.00000000
-4.82941471,2.64333985,0.20525914,0.12839424,1.08010216,0.57369588,1.14164507,0.00000000
-4.82341171,2.44221416,0.19328069,0.11370939,1.01496219,0.52355979,1.07106823,0.00000000
-4.81740870,2.25024492,0.18149261,0.10023519,0.95085669,0.47627486,1.00220706,0.00000000
-4.81140570,2.06766717,0.16992406,0.08796123,0.88800683,0.43190923,0.93514342,0.00000000
-4.80540270,1.89458683,0.15860132,0.07685753,0.82660884,0.39047958,0.86995883,0.00000000
-4.79939970,1.73100610,0.14754914,0.06687814,0.76683945,0.35195947,0.80673815,0.00000000
-4.79339670,1.57684682,0.13679169,0.05796474,0.70886023,0.31628760,0.74557179,0.00000000
-4.78739370,1.43197075,0.12635316,0.05005003,0.65282085,0.28337561,0.68655629,0.00000000
-4.78139070,1.29619652,0.11625808,0.04306080,0.59886084,0.25311506,0.62979347,0.00000000
-4.77538769,1.16931288,0.10653126,0.03692071,0.54711023,0.22538367,0.57538818,0.00000000
-4.76938469,1.05108837,0.09719743,0.03155263,0.49768890,0.20005049,0.52344512,0.00000000
-4.76338169,0.94127778,0.08828066,0.02688062,0.45070508,0.17698021,0.47406481,0.00000000
-4.75737869,0.83962581,0.07980370,0.02283141,0.40625319,0.15603640,0.42733923,0.00000000
-4.75137569,0.74586859,0.07178714,0.01933563,0.36441131,0.13708410,0.38334743,0.00000000
-4.74537269,0.65973367,0.06424869,0.01632856,0.32523866,0.11999151,0.34215142,0.00000000
-4.73936968,0.58093922,0.05720244,0.01375064,0.28877336,0.10463121,0.30379268,0.00000000
-4.73336668,0.50919288,0.05065833,0.01154776,0.25503068,0.09088088,0.26828943,0.00000000
-4.72736368,0.44419100,0.04462178,0.00967122,0.22400203,0.07862376,0.23563498,0.00000000
-4.72136068,0.38561841,0.03909351,0.00807767,0.19565475,0.06774887,0.20579702,0.00000000
-4.71535768,0.33314920,0.03406960,0.00672887,0.16993284,0.05815115,0.17871810,0.00000000
-4.70935468,0.28644855,0.02954177,0.00559135,0.14675848,0.04973162,0.15431707,0.00000000
-4.70335168,0.24517561,0.02549783,0.00463616,0.12603444,0.04239751,0.13249145,0.00000000
-4.69734867,0.20898748,0.02192233,0.00383844,0.10764715,0.03606257,0.11312052,0.00000000
-4.69134567,0.17754400,0.01879734,0.00317720,0.09147030,0.03064736,0.09606908,0.00000000
-4.68534267,0.15051318,0.01610325,0.00263501,0.07736890,0.02607968,0.08119145,0.00000000
-4.67933967,0.12757713,0.01381971,0.00219781,0.06520348,0.02229503,0.06833572,0.00000000
-4.67333667,0.10843814,0.01192653,0.00185481,0.05483447,0.01923718,0.05734804,0.00000000
-4.66733367,0.09282470,0.01040445,0.00159843,0.04612642,0.01685864,0.04807666,0.00000000
-4.66133067,0.08049726,0.00923600,0.00142434,0.03895217,0.01512119,0.04037574,0.00000000
-4.65532766,0.07125367,0.00840606,0.00133169,0.03319667,0.01399637,0.03410870,0.00000000
-4.64932466,0.06493393,0.00790243,0.00132329,0.02876054,0.01346575,0.02915118,0.00000000
-4.64332166,0.06142445,0.00771611,0.00140605,0.02556331,0.01352128,0.02539346,0.00000000
-4.63731866,0.06066150,0.00784153,0.00159143,0.02354629,0.01416535,0.02274237,0.00000000
-4.63131566,0.06263406,0.00827647,0.00189605,0.02267513,0.01541074,0.02112271,0.00000000
-4.62531266,0.06738587,0.00902192,0.00234235,0.02294202,0.01728050,0.02047825,0.00000000
-4.61930965,0.07501682,0.01008166,0.00295941,0.02436757,0.01980751,0.02077224,0.00000000
-4.61330665,0.08568365,0.01146173,0.00378377,0.02700241,0.02303395,0.02198760,0.00000000
-4.60730365,0.09959993,0.01316973,0.00486027,0.03092841,0.02701063,0.02412676,0.00000000
-4.60130065,0.11703535,0.01521403,0.00624298,0.03625955,0.03179604,0.02721120,0.00000000
-4.59529765,0.13831419,0.01760279,0.00799595,0.04314227,0.03745533,0.03128075,0.00000000
-4.58929465,0.16381297,0.02034304,0.01019391,0.05175533,0.04405912,0.03639260,0.00000000
-4.58329165,0.19395713,0.02343963,0.01292278,0.06230900,0.05168208,0.04262011,0.00000000
-4.57728864,0.22921649,0.02689423,0.01627985,0.07504332,0.06040144,0.05005132,0.00000000
-4.57128564,0.27009944,0.03070440,0.02037363,0.09022544,0.07029536,0.05878715,0.00000000
-4.56528264,0.31714546,0.03486273,0.02532320,0.10814571,0.08144105,0.06893928,0.00000000
-4.55927964,0.37091583,0.03935612,0.03125702,0.12911242,0.09391288,0.08062760,0.00000000
-4.55327664,0.43198221,0.04416526,0.03831110,0.15344497,0.10778024,0.09397729,0.00000000
-4.54727364,0.50091291,0.04926429,0.04662639,0.18146543,0.12310526,0.10911524,0.00000000
-4.54127064,0.57825659,0.05462069,0.05634548,0.21348838,0.13994040,0.12616604,0.00000000
-4.53526763,0.66452339,0.06019541,0.06760844,0.24980904,0.15832581,0.14524733,0.00000000
-4.52926463,0.76016340,0.06594330,0.08054797,0.29068984,0.17828656,0.16646456,0.00000000
-4.52326163,0.86554277,0.07181363,0.09528377,0.33634570,0.19982972,0.18990522,0.00000000
-4.51725863,0.98091773,0.07775100,0.11191642,0.38692831,0.22294135,0.21563261,0.00000000
-4.51125563,1.10640716,0.08369628,0.13052080,0.44250995,0.24758335,0.24367920,0.00000000
-4.50525263,1.24196445,0.08958779,0.15113934,0.50306749,0.27369040,0.27403996,0.00000000
-4.49924962,1.38734985,0.09536247,0.17377546,0.56846722,0.30116705,0.30666568,0.00000000
-4.49324662,1.54210431,0.10095719,0.19838732,0.63845145,0.32988500,0.34145670,0.00000000
-4.48724362,1.70552657,0.10630996,0.22488242,0.71262764,0.35968087,0.37825739,0.00000000
-4.48124062,1.87665472,0.11136114,0.25311335,0.79046097,0.39035461,0.41685164,0.00000000
-4.47523762,2.05425412,0.11605450,0.28287500,0.87127119,0.42166865,0.45695991,0.00000000
-4.46923462,2.23681300,0.12033814,0.31390353,0.95423444,0.45334818,0.49823797,0.00000000
-4.46323162,2.42254730,0.12416532,0.34587753,1.03839058,0.48508253,0.54027789,0.00000000
-4.45722861,2.60941569,0.12749504,0.37842136,1.12265641,0.51652797,0.58261139,0.00000000
-4.45122561,2.79514568,0.13029247,0.41111084,1.20584478,0.54731201,0.62471573,0.00000000
-4.44522261,2.97727084,0.13252927,0.44348132,1.28668939,0.57703912,0.66602232,0.00000000
-4.43921961,3.15317904,0.13418368,0.47503793,1.36387472,0.60529809,0.70592783,0.00000000
-4.43321661,3.32017054,0.13524062,0.50526771,1.43607021,0.63167059,0.74380771,0.00000000
-4.42721361,3.47552464,0.13569157,0.53365333,1.50196749,0.65574111,0.77903165,0.00000000
-4.42121061,3.61657246,0.13553449,0.55968778,1.56031934,0.67710760,0.81098058,0.00000000
-4.41520760,3.74077344,0.13477366,0.58288960,1.60997869,0.69539275,0.83906457,0.00000000
-4.40920460,3.84579240,0.13341952,0.60281783,1.64993603,0.71025528,0.86274088,0.00000000
-4.40320160,3.92957389,0.13148844,0.61908620,1.67935348,0.72140086,0.88153143,0.00000000
-4.39719860,3.99041045,0.12900260,0.63137584,1.69759398,0.72859208,0.89503892,0.00000000
-4.39119560,4.02700172,0.12598969,0.63944582,1.70424412,0.73165714,0.90296075,0.00000000
-4.38519260,4.03850126,0.12248275,0.64314128,1.69912951,0.73049659,0.90510022,0.00000000
-4.37918959,4.02454896,0.11851982,0.64239844,1.68232193,0.72508794,0.90137429,0.00000000
-4.37318659,3.98528715,0.11414364,0.63724657,1.65413776,0.71548781,0.89181755,0.00000000
-4.36718359,3.92135968,0.10940114,0.62780655,1.61512787,0.70183144,0.87658217,0.00000000
-4.36118059,3.83389361,0.10434296,0.61428634,1.56605934,0.68432954,0.85593384,0.00000000
-4.35517759,3.72446457,0.09902280,0.59697345,1.50788996,0.66326261,0.83024372,0.00000000
-4.34917459,3.59504726,0.09349662,0.57622482,1.44173664,0.63897298,0.79997700,0.00000000
-4.34317159,3.44795329,0.08782185,0.55245465,1.36883928,0.61185484,0.76567832,0.00000000
-4.33716858,3.28575953,0.08205644,0.52612070,1.29052168,0.58234283,0.72795496,0.00000000
-4.33116558,3.11122986,0.07625789,0.49770976,1.20815142,0.55089957,0.68745850,0.00000000
-4.32516258,2.92723420,0.07048225,0.46772284,1.12310015,0.51800275,0.64486562,0.00000000
-4.31915958,2.73666797,0.06478319,0.43666079,1.03670627,0.48413234,0.60085919,0.00000000
-4.31315658,2.54237554,0.05921104,0.40501093,0.95024102,0.44975845,0.55611011,0.00000000
-4.30715358,2.34708038,0.05381204,0.37323508,0.86487952,0.41533013,0.51126081,0.00000000
