energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,Zn_p_up,Zn_d_up
-5.81990995,1.32352252,0.01186127,0.24393421,0.53031339,0.00000000,0.44600393,0.19649646,0.45070697,0.04205002
-5.81390695,1.37435089,0.01145743,0.26517384,0.54103443,0.00000000,0.47296051,0.20938966,0.44975070,0.04245105
-5.80790395,1.42730082,0.01099911,0.28787728,0.55166677,0.00000000,0.50169922,0.22322223,0.44882771,0.04275449
-5.80190095,1.48203518,0.01049373,0.31193912,0.56210806,0.00000000,0.53215208,0.23789469,0.44791546,0.04295127
-5.79589795,1.53827860,0.00994945,0.33724063,0.57230319,0.00000000,0.56426255,0.25330264,0.44705458,0.04303671
-5.78989495,1.59581708,0.00937491,0.36365122,0.58224293,0.00000000,0.59798395,0.26933811,0.44634494,0.04301038
-5.78389195,1.65449528,0.00877897,0.39103033,0.59196077,0.00000000,0.63327732,0.28589100,0.44593952,0.04287583
-5.77788894,1.71421179,0.00817051,0.41922966,0.60152815,0.00000000,0.67010883,0.30285079,0.44603633,0.04264024
-5.77188594,1.77491254,0.00755814,0.44809579,0.61104820,0.00000000,0.70844676,0.32010828,0.44686861,0.04231395
-5.76588294,1.83658251,0.00695008,0.47747298,0.62064813,0.00000000,0.74825830,0.33755748,0.44869372,0.04190994
-5.75987994,1.89923604,0.00635393,0.50720616,0.63047060,0.00000000,0.78950615,0.35509742,0.45178114,0.04144325
-5.75387694,1.96290581,0.00577656,0.53714387,0.64066422,0.00000000,0.83214516,0.37263400,0.45639986,0.04093033
-5.74787394,2.02763110,0.00522400,0.56714118,0.65137359,0.00000000,0.87611901,0.39008166,0.46280567,0.04038843
-5.74187094,2.09344533,0.00470137,0.59706236,0.66272913,0.00000000,0.92135711,0.40736484,0.47122871,0.03983496
-5.73586793,2.16036363,0.00421284,0.62678327,0.67483716,0.00000000,0.96777172,0.42441913,0.48186159,0.03928684
-5.72986493,2.22837053,0.00376163,0.65619323,0.68777052,0.00000000,1.01525539,0.44119212,0.49484868,0.03875994
-5.72386193,2.29740858,0.00335001,0.68519648,0.70156022,0.00000000,1.06367886,0.45764376,0.51027667,0.03826851
-5.71785893,2.36736805,0.00297940,0.71371297,0.71618853,0.00000000,1.11288922,0.47374637,0.52816697,0.03782476
-5.71185593,2.43807848,0.00265037,0.74167849,0.73158371,0.00000000,1.16270863,0.48948403,0.54847002,0.03743842
-5.70585293,2.50930217,0.00236274,0.76904404,0.74761693,0.00000000,1.21293333,0.50485161,0.57106199,0.03711648
-5.69984992,2.58073012,0.00211569,0.79577455,0.76410146,0.00000000,1.26333310,0.51985317,0.59574384,0.03686293
-5.69384692,2.65198068,0.00190779,0.82184669,0.78079429,0.00000000,1.31365106,0.53450000,0.62224288,0.03667872
-5.68784392,2.72260084,0.00173713,0.84724607,0.79740042,0.00000000,1.36360385,0.54880811,0.65021702,0.03656174
-5.68184092,2.79207031,0.00160142,0.87196371,0.81357947,0.00000000,1.41288211,0.56279545,0.67926135,0.03650692
-5.67583792,2.85980807,0.00149800,0.89599187,0.82895470,0.00000000,1.46115130,0.57647869,0.70891714,0.03650647
-5.66983492,2.92518139,0.00142401,0.91931947,0.84312394,0.00000000,1.50805293,0.58986993,0.73868285,0.03655018
-5.66383192,2.98751657,0.00137638,0.94192719,0.85567214,0.00000000,1.55320620,0.60297321,0.76802686,0.03662580
-5.65782891,3.04611140,0.00135190,0.96378252,0.86618496,0.00000000,1.59621018,0.61578111,0.79640143,0.03671950
-5.65182591,3.10024852,0.00134734,0.98483489,0.87426294,0.00000000,1.63664665,0.62827154,0.82325753,0.03681636
-5.64582291,3.14920937,0.00135940,1.00501138,0.87953548,0.00000000,1.67408376,0.64040493,0.84805983,0.03690089
-5.63981991,3.19228836,0.00138484,1.02421307,0.88167420,0.00000000,1.70808059,0.65212187,0.87030149,0.03695759
-5.63381691,3.22880669,0.00142048,1.04231247,0.88040495,0.00000000,1.73819288,0.66334158,0.88951806,0.03697144
-5.62781391,3.25812569,0.00146322,1.05915237,0.87551803,0.00000000,1.76397991,0.67396114,0.90530003,0.03692840
-5.62181091,3.27965937,0.00151014,1.07454610,0.86687623,0.00000000,1.78501269,0.68385579,0.91730363,0.03681584
-5.61580790,3.29288607,0.00155846,1.08827977,0.85442018,0.00000000,1.80088346,0.69288032,0.92525941,0.03662291
-5.60980490,3.29735921,0.00160562,1.10011622,0.83817110,0.00000000,1.81121628,0.70087162,0.92897840,0.03634084
-5.60380190,3.29271698,0.00164931,1.10980097,0.81823059,0.00000000,1.81567869,0.70765244,0.92835567,0.03596312
-5.59779890,3.27869124,0.00168747,1.11706997,0.79477785,0.00000000,1.81399405,0.71303616,0.92337122,0.03548566
-5.59179590,3.25511542,0.00171833,1.12165889,0.76806420,0.00000000,1.80595415,0.71683271,0.91408828,0.03490681
-5.58579290,3.22193163,0.00174046,1.12331378,0.73840557,0.00000000,1.79143169,0.71885515,0.90064928,0.03422731
-5.57978989,3.17919684,0.00175273,1.12180254,0.70617306,0.00000000,1.77039189,0.71892690,0.88326960,0.03345022
-5.57378689,3.12708808,0.00175434,1.11692677,0.67178221,0.00000000,1.74290293,0.71688925,0.86222968,0.03258066
-5.56778389,3.06590659,0.00174485,1.10853350,0.63568150,0.00000000,1.70914434,0.71260873,0.83786573,0.03162570
-5.56178089,2.99608056,0.00172413,1.09652609,0.59834047,0.00000000,1.66941298,0.70598427,0.81055958,0.03059401
-5.55577789,2.91816642,0.00169238,1.08087385,0.56023806,0.00000000,1.62412599,0.69695342,0.78072815,0.02949564
-5.54977489,2.83284831,0.00165009,1.06161982,0.52185160,0.00000000,1.57382049,0.68549771,0.74881291,0.02834175
-5.54377189,2.74093538,0.00159800,1.03888625,0.48364682,0.00000000,1.51914970,0.67164659,0.71526980,0.02714431
-5.53776888,2.64335691,0.00153709,1.01287746,0.44606916,0.00000000,1.46087541,0.65547987,0.68055993,0.02591587
-5.53176588,2.54115486,0.00146854,0.98387979,0.40953667,0.00000000,1.39985700,0.63712845,0.64514131,0.02466930
-5.52576288,2.43547381,0.00139367,0.95225873,0.37443455,0.00000000,1.33703718,0.61677334,0.60946185,0.02341767
-5.51975988,2.32754834,0.00131389,0.91845310,0.34111142,0.00000000,1.27342502,0.59464291,0.57395362,0.02217399
-5.51375688,2.21868784,0.00123069,0.88296664,0.30987716,0.00000000,1.21007666,0.57100854,0.53902851,0.02095112
-5.50775388,2.11025906,0.00114557,0.84635720,0.28100236,0.00000000,1.14807451,0.54617877,0.50507513,0.01976169
-5.50175088,2.00366655,0.00106001,0.80922415,0.25471894,0.00000000,1.08850559,0.52049224,0.47245682,0.01861797
-5.49574787,1.90033161,0.00097543,0.77219428,0.23122195,0.00000000,1.03243979,0.49430974,0.44151059,0.01753183
-5.48974487,1.80166991,0.00089319,0.73590705,0.21067203,0.00000000,0.98090875,0.46800558,0.41254679,0.01651466
-5.48374187,1.70906853,0.00081453,0.70099939,0.19319839,0.00000000,0.93488595,0.44195878,0.38584917,0.01557735
-5.47773887,1.62386288,0.00074056,0.66809100,0.17890192,0.00000000,0.89526870,0.41654422,0.36167520,0.01473021
-5.47173587,1.54731384,0.00067229,0.63777033,0.16785822,0.00000000,0.86286236,0.39212421,0.34025632,0.01398289
-5.46573287,1.48058593,0.00061057,0.61058185,0.16012022,0.00000000,0.83836713,0.36904075,0.32179797,0.01334431
-5.45972986,1.42472673,0.00055615,0.58701501,0.15572024,0.00000000,0.82236760,0.34760855,0.30647923,0.01282256
-5.45372686,1.38064795,0.00050963,0.56749492,0.15467138,0.00000000,0.81532506,0.32810923,0.29445201,0.01242477
-5.44772386,1.34910877,0.00047151,0.55237520,0.15696803,0.00000000,0.81757260,0.31078659,0.28583968,0.01215693
-5.44172086,1.33070136,0.00044217,0.54193283,0.16258565,0.00000000,0.82931262,0.29584315,0.28073527,0.01202382
-5.43571786,1.32583919,0.00042192,0.53636511,0.17147969,0.00000000,0.85061685,0.28343791,0.27919923,0.01202876
-5.42971486,1.33474810,0.00041097,0.53578853,0.18358392,0.00000000,0.88142818,0.27368529,0.28125700,0.01217349
-5.42371186,1.35746042,0.00040946,0.54023950,0.19880832,0.00000000,0.92156443,0.26665517,0.28689645,0.01245802
-5.41770885,1.39381218,0.00041747,0.54967659,0.21703663,0.00000000,0.97072353,0.26237392,0.29606561,0.01288046
-5.41170585,1.44344373,0.00043500,0.56398414,0.23812402,0.00000000,1.02848983,0.26082631,0.30867072,0.01343691
-5.40570285,1.50580360,0.00046202,0.58297703,0.26189500,0.00000000,1.09434164,0.26195805,0.32457511,0.01412145
-5.39969985,1.58015589,0.00049841,0.60640625,0.28814192,0.00000000,1.16765953,0.26567900,0.34359888,0.01492602
-5.39369685,1.66559110,0.00054400,0.63396518,0.31662443,0.00000000,1.24773547,0.27186669,0.36551982,0.01584055
-5.38769385,1.76104049,0.00059853,0.66529635,0.34706994,0.00000000,1.33378285,0.28037022,0.39007567,0.01685300
-5.38169085,1.86529376,0.00066168,0.69999848,0.37917541,0.00000000,1.42494721,0.29101426,0.41696780,0.01794954
-5.37568784,1.97702006,0.00073301,0.73763378,0.41261062,0.00000000,1.52031789,0.30360318,0.44586635,0.01911480
-5.36968484,2.09479194,0.00081201,0.77773528,0.44702283,0.00000000,1.61894044,0.31792514,0.47641686,0.02033214
-5.36368184,2.21711184,0.00089803,0.81981427,0.48204291,0.00000000,1.71982999,0.33375611,0.50824811,0.02158402
-5.35767884,2.34244078,0.00099032,0.86336766,0.51729269,0.00000000,1.82198537,0.35086375,0.54098116,0.02285242
-5.35167584,2.46922841,0.00108803,0.90788530,0.55239340,0.00000000,1.92440398,0.36901116,0.57423903,0.02411925
-5.34567284,2.59594378,0.00119016,0.95285718,0.58697479,0.00000000,2.02609703,0.38796032,0.60765681,0.02536683
-5.33966983,2.72110588,0.00129563,0.99778042,0.62068462,0.00000000,2.12610512,0.40747541,0.64089173,0.02657834
-5.33366683,2.84331298,0.00140324,1.04216605,0.65319800,0.00000000,2.22351351,0.42732573,0.67363260,0.02773830
-5.32766383,2.96126980,0.00151174,1.08554541,0.68422617,0.00000000,2.31746678,0.44728841,0.70560833,0.02883292
-5.32166083,3.07381144,0.00161980,1.12747605,0.71352423,0.00000000,2.40718224,0.46715071,0.73659477,0.02985051
-5.31565783,3.17992307,0.00172606,1.16754717,0.74089732,0.00000000,2.49196165,0.48671199,0.76641976,0.03078171
-5.30965483,3.27875460,0.00182917,1.20538414,0.76620490,0.00000000,2.57120053,0.50578531,0.79496572,0.03161971
-5.30365183,3.36962956,0.00192778,1.24065235,0.78936290,0.00000000,2.64439473,0.52419858,0.82216977,0.03236034
-5.29764882,3.45204780,0.00202063,1.27305994,0.81034325,0.00000000,2.71114365,0.54179528,0.84802107,0.03300203
-5.29164582,3.52568174,0.00210654,1.30235954,0.82917113,0.00000000,2.77114998,0.55843487,0.87255556,0.03354570
-5.28564282,3.59036631,0.00218444,1.32834887,0.84591954,0.00000000,2.82421576,0.57399266,0.89584809,0.03399452
-5.27963982,3.64608310,0.00225343,1.35087014,0.86070180,0.00000000,2.87023488,0.58835942,0.91800242,0.03435363
-5.27363682,3.69293939,0.00231274,1.36980849,0.87366196,0.00000000,2.90918226,0.60144066,0.93913952,0.03462968
-5.26763382,3.73114315,0.00236183,1.38508932,0.88496392,0.00000000,2.94110040,0.61315563,0.95938466,0.03483040
-5.26163082,3.76097541,0.00240031,1.39667491,0.89477949,0.00000000,2.96608377,0.62343623,0.97885423,0.03496410
-5.25562781,3.78276155,0.00242798,1.40456046,0.90327631,0.00000000,2.98426221,0.63222582,0.99764281,0.03503914
-5.24962481,3.79684298,0.00244485,1.40876971,0.91060621,0.00000000,2.99578418,0.63947809,1.01581147,0.03506347
-5.24362181,3.80355110,0.00245108,1.40935063,0.91689463,0.00000000,3.00080098,0.64515609,1.03337800,0.03504416
-5.23761881,3.80318503,0.00244699,1.40637135,0.92223186,0.00000000,2.99945307,0.64923153,1.05030968,0.03498701
-5.23161581,3.79599447,0.00243306,1.39991660,0.92666660,0.00000000,2.99185939,0.65168439,1.06651940,0.03489626
-5.22561281,3.78216887,0.00240984,1.39008490,0.93020230,0.00000000,2.97811054,0.65250295,1.08186525,0.03477443
-5.21960980,3.76183362,0.00237799,1.37698681,0.93279658,0.00000000,2.95826639,0.65168423,1.09615402,0.03462219
-5.21360680,3.73505366,0.00233824,1.36074413,0.93436385,0.00000000,2.93235842,0.64923491,1.10914855,0.03443845
-5.20760380,3.70184421,0.00229135,1.34149026,0.93478099,0.00000000,2.90039674,0.64517261,1.12057858,0.03422056
-5.20160080,3.66218828,0.00223812,1.31937157,0.93389604,0.00000000,2.86238149,0.63952754,1.13015488,0.03396450
-5.19559780,3.61605962,0.00217933,1.29454959,0.93153919,0.00000000,2.81831791,0.63234432,1.13758577,0.03366533
-5.18959480,3.56344989,0.00211578,1.26720393,0.92753566,0.00000000,2.76823412,0.62368401,1.14259536,0.03331761
-5.18359180,3.50439826,0.00204827,1.23753538,0.92171983,0.00000000,2.71220044,0.61362594,1.14494248,0.03291588
-5.17758879,3.43902145,0.00197757,1.20576913,0.91394958,0.00000000,2.65034889,0.60226946,1.14443924,0.03245521
-5.17158579,3.36754224,0.00190448,1.17215750,0.90412024,0.00000000,2.58289153,0.58973518,1.14096828,0.03193164
-5.16558279,3.29031449,0.00182977,1.13698195,0.89217726,0.00000000,2.51013614,0.57616572,1.13449751,0.03134270
-5.15957979,3.20784281,0.00175425,1.10055403,0.87812683,0.00000000,2.43249823,0.56172577,1.12509166,0.03068777
-5.15357679,3.12079529,0.00167873,1.06321488,0.86204387,0.00000000,2.35050803,0.54660127,1.11291963,0.02996838
-5.14757379,3.03000829,0.00160406,1.02533320,0.84407677,0.00000000,2.26481199,0.53099776,1.09825731,0.02918843
-5.14157079,2.93648230,0.00153114,0.98730152,0.82444868,0.00000000,2.17616816,0.51513772,1.08148531,0.02835426
-5.13556778,2.84136882,0.00146091,0.94953075,0.80345515,0.00000000,2.08543546,0.49925705,1.06308171,0.02747458
-5.12956478,2.74594828,0.00139433,0.91244298,0.78145810,0.00000000,1.99355709,0.48360062,1.04360979,0.02656033
-5.12356178,2.65159989,0.00133244,0.87646299,0.75887642,0.00000000,1.90153867,0.46841697,1.02370132,0.02562439
-5.11755878,2.55976436,0.00127630,0.84200830,0.73617365,0.00000000,1.81042204,0.45395250,1.00403586,0.02468115
-5.11155578,2.47190105,0.00122701,0.80947855,0.71384311,0.00000000,1.72125585,0.44044500,0.98531704,0.02374611
-5.10555278,2.38944140,0.00118566,0.77924427,0.69239132,0.00000000,1.63506425,0.42811706,0.96824663,0.02283532
-5.09954977,2.31374041,0.00115335,0.75163560,0.67232030,0.00000000,1.55281514,0.41716933,0.95349763,0.02196478
-5.09354677,2.24602845,0.00113116,0.72693146,0.65410963,0.00000000,1.47538933,0.40777404,0.94168737,0.02114992
-5.08754377,2.18736538,0.00112010,0.70534957,0.63819891,0.00000000,1.40355203,0.40006889,0.93335181,0.02040505
-5.08154077,2.13859899,0.00112112,0.68703778,0.62497154,0.00000000,1.33792792,0.39415174,0.92892230,0.01974276
-5.07553777,2.10032954,0.00113503,0.67206713,0.61474023,0.00000000,1.27898092,0.39007616,0.92870549,0.01917356
-5.06953477,2.07288208,0.00116255,0.66042700,0.60773510,0.00000000,1.22699938,0.38784820,0.93286765,0.01870546
-5.06353177,2.05628777,0.00120421,0.65202271,0.60409456,0.00000000,1.18208748,0.38742441,0.94142392,0.01834365
-5.05752876,2.05027512,0.00126035,0.64667563,0.60385948,0.00000000,1.14416304,0.38871148,0.95423305,0.01809039
-5.05152576,2.05427172,0.00133111,0.64412609,0.60697083,0.00000000,1.11296191,0.39156738,0.97099811,0.01794490
-5.04552276,2.06741654,0.00141638,0.64403908,0.61327071,0.00000000,1.08804861,0.39580416,0.99127307,0.01790336
-5.03951976,2.08858262,0.00151580,0.64601253,0.62250690,0.00000000,1.06883298,0.40119236,1.01447521,0.01795912
-5.03351676,2.11640928,0.00162876,0.64958819,0.63434048,0.00000000,1.05459188,0.40746703,1.03990295,0.01810285
-5.02751376,2.14934287,0.00175432,0.65426458,0.64835645,0.00000000,1.04449540,0.41433503,1.06675851,0.01832294
-5.02151076,2.18568463,0.00189132,0.65951179,0.66407671,0.00000000,1.03763622,0.42148354,1.09417446,0.01860582
-5.01550775,2.22364380,0.00203825,0.66478752,0.68097505,0.00000000,1.03306124,0.42858951,1.12124326,0.01893646
-5.00950475,2.26139407,0.00219338,0.66955377,0.69849346,0.00000000,1.02980407,0.43532954,1.14704853,0.01929879
-5.00350175,2.29713122,0.00235469,0.67329372,0.71605925,0.00000000,1.02691726,0.44139009,1.17069689,0.01967626
-4.99749875,2.32912976,0.00251992,0.67552784,0.73310230,0.00000000,1.02350297,0.44647735,1.19134892,0.02005234
-4.99149575,2.35579624,0.00268664,0.67582892,0.74907184,0.00000000,1.01874097,0.45032659,1.20824813,0.02041095
-4.98549275,2.37571743,0.00285222,0.67383517,0.76345219,0.00000000,1.01191301,0.45271046,1.22074661,0.02073696
-4.97948974,2.38770124,0.00301394,0.66926096,0.77577690,0.00000000,1.00242256,0.45344599,1.22832636,0.02101662
-4.97348674,2.39080912,0.00316900,0.66190470,0.78564088,0.00000000,0.98980943,0.45239988,1.23061537,0.02123784
-4.96748374,2.38437858,0.00331461,0.65165360,0.79271013,0.00000000,0.97375873,0.44949200,1.22739789,0.02139051
-4.96148074,2.36803524,0.00344805,0.63848508,0.79672874,0.00000000,0.95410405,0.44469683,1.21861846,0.02146671
-4.95547774,2.34169410,0.00356672,0.62246490,0.79752316,0.00000000,0.93082499,0.43804284,1.20437961,0.02146082
-4.94947474,2.30555034,0.00366823,0.60374196,0.79500350,0.00000000,0.90403920,0.42960990,1.18493352,0.02136953
-4.94347174,2.26006025,0.00375045,0.58254037,0.78916213,0.00000000,0.87398964,0.41952480,1.16066802,0.02119186
-4.93746873,2.20591347,0.00381159,0.55914881,0.78006958,0.00000000,0.84102783,0.40795509,1.13208777,0.02092903
-4.93146573,2.14399791,0.00385022,0.53390813,0.76786813,0.00000000,0.80559376,0.39510165,1.09979147,0.02058426
-4.92546273,2.07535927,0.00386535,0.50719738,0.75276332,0.00000000,0.76819373,0.38119023,1.06444638,0.02016258
-4.91945973,2.00115690,0.00385645,0.47941929,0.73501399,0.00000000,0.72937701,0.36646239,1.02676106,0.01967053
-4.91345673,1.92261799,0.00382346,0.45098561,0.71492103,0.00000000,0.68971250,0.35116633,0.98745797,0.01911588
-4.90745373,1.84099236,0.00376681,0.42230301,0.69281560,0.00000000,0.64976623,0.33554785,0.94724676,0.01850728
-4.90145073,1.75750925,0.00368742,0.39376016,0.66904708,0.00000000,0.61008075,0.31984201,0.90679966,0.01785397
-4.89544772,1.67333830,0.00358663,0.36571642,0.64397136,0.00000000,0.57115716,0.30426567,0.86672983,0.01716541
-4.88944472,1.58955566,0.00346624,0.33849251,0.61793987,0.00000000,0.53344022,0.28901127,0.82757346,0.01645103
-4.88344172,1.50711666,0.00332838,0.31236351,0.59128962,0.00000000,0.49730719,0.27424204,0.78977633,0.01571992
-4.87743872,1.42683557,0.00317553,0.28755417,0.56433477,0.00000000,0.46306038,0.26008872,0.75368504,0.01498062
-4.87143572,1.34937295,0.00301041,0.26423673,0.53735981,0.00000000,0.43092360,0.24664799,0.71954317,0.01424091
-4.86543272,1.27523044,0.00283591,0.24253094,0.51061450,0.00000000,0.40104224,0.23398230,0.68749215,0.01350767
-4.85942971,1.20475282,0.00265507,0.22250632,0.48431080,0.00000000,0.37348671,0.22212133,0.65757655,0.01278680
-4.85342671,1.13813664,0.00247097,0.20418617,0.45862161,0.00000000,0.34825887,0.21106470,0.62975333,0.01208318
-4.84742371,1.07544451,0.00228673,0.18755309,0.43368129,0.00000000,0.32530073,0.20078576,0.60390429,0.01140063
-4.84142071,1.01662402,0.00210539,0.17255568,0.40958782,0.00000000,0.30450503,0.19123628,0.57985102,0.01074203
-4.83541771,0.96153008,0.00192994,0.15911589,0.38640633,0.00000000,0.28572697,0.18235166,0.55737146,0.01010932
-4.82941471,0.90994946,0.00176329,0.14713683,0.36417377,0.00000000,0.26879644,0.17405653,0.53621725,0.00950369
-4.82341171,0.86162613,0.00160825,0.13651045,0.34290437,0.00000000,0.25353029,0.16627029,0.51613102,0.00892569
-4.81740870,0.81628638,0.00146754,0.12712505,0.32259552,0.00000000,0.23974396,0.15891250,0.49686274,0.00837537
-4.81140570,0.77366240,0.00134380,0.11887205,0.30323395,0.00000000,0.22726214,0.15190775,0.47818463,0.00785243
-4.80540270,0.73351359,0.00123967,0.11165194,0.28480157,0.00000000,0.21592803,0.14518995,0.45990385,0.00735643
-4.79939970,0.69564453,0.00115779,0.10537935,0.26728103,0.00000000,0.20561096,0.13870579,0.44187267,0.00688686
-4.79339670,0.65991935,0.00110084,0.09998684,0.25066047,0.00000000,0.19621213,0.13241736,0.42399573,0.00644331
-4.78739370,0.62627175,0.00107163,0.09542762,0.23493749,0.00000000,0.18766842,0.12630378,0.40623436,0.00602557
-4.78139070,0.59471078,0.00107310,0.09167700,0.22012204,0.00000000,0.17995429,0.12036193,0.38860777,0.00563373
-4.77538769,0.56532218,0.00110839,0.08873273,0.20623820,0.00000000,0.17308177,0.11460623,0.37119151,0.00526816
-4.76938469,0.53826553,0.00118086,0.08661411,0.19332493,0.00000000,0.16709861,0.10906760,0.35411317,0.00492963
-4.76338169,0.51376749,0.00129405,0.08536018,0.18143557,0.00000000,0.16208497,0.10379163,0.33754578,0.00461923
-4.75737869,0.49211157,0.00145172,0.08502681,0.17063645,0.00000000,0.15814853,0.09883621,0.32169935,0.00433836
-4.75137569,0.47362498,0.00165780,0.08568316,0.16100449,0.00000000,0.15541856,0.09426852,0.30681094,0.00408871
-4.74537269,0.45866305,0.00191627,0.08740724,0.15262407,0.00000000,0.15403892,0.09016177,0.29313369,0.00387210
-4.73936968,0.44759202,0.00223110,0.09028104,0.14558322,0.00000000,0.15416047,0.08659173,0.28092537,0.00369049
-4.73336668,0.44077067,0.00260610,0.09438526,0.13996952,0.00000000,0.15593299,0.08363310,0.27043687,0.00354579
-4.72736368,0.43853159,0.00304476,0.09979372,0.13586558,0.00000000,0.15949685,0.08135598,0.26190099,0.00343979
-4.72136068,0.44116275,0.00355005,0.10656780,0.13334462,0.00000000,0.16497482,0.07982255,0.25552205,0.00337403
-4.71535768,0.44888987,0.00412420,0.11475087,0.13246612,0.00000000,0.17246417,0.07908398,0.25146650,0.00334970
-4.70935468,0.46186042,0.00476852,0.12436316,0.13327180,0.00000000,0.18202932,0.07917774,0.24985494,0.00336754
-4.70335168,0.48012970,0.00548311,0.13539698,0.13578214,0.00000000,0.19369533,0.08012538,0.25075575,0.00342773
-4.69734867,0.50364967,0.00626669,0.14781275,0.13999358,0.00000000,0.20744241,0.08193083,0.25418047,0.00352985
-4.69134567,0.53226089,0.00711638,0.16153583,0.14587648,0.00000000,0.22320178,0.08457933,0.26008116,0.00367278
-4.68534267,0.56568818,0.00802753,0.17645447,0.15337407,0.00000000,0.24085300,0.08803696,0.26834974,0.00385472
-4.67933967,0.60354031,0.00899359,0.19241891,0.16240250,0.00000000,0.26022302,0.09225081,0.27881943,0.00407314
-4.67333667,0.64531386,0.01000607,0.20924192,0.17285191,0.00000000,0.28108709,0.09714992,0.29126814,0.00432484
-4.66733367,0.69040153,0.01105456,0.22670073,0.18458873,0.00000000,0.30317155,0.10264678,0.30542394,0.00460599
-4.66133067,0.73810474,0.01212674,0.24454047,0.19745908,0.00000000,0.32615867,0.10863950,0.32097226,0.00491223
-4.65532766,0.78765033,0.01320862,0.26247900,0.21129325,0.00000000,0.34969335,0.11501463,0.33756477,0.00523874
-4.64932466,0.83821103,0.01428475,0.28021319,0.22591110,0.00000000,0.37339164,0.12165039,0.35482961,0.00558041
-4.64332166,0.88892892,0.01533856,0.29742631,0.24112822,0.00000000,0.39685080,0.12842036,0.37238268,0.00593199
